
[00:00:00.000 --> 00:00:07.520]  我們今早的崇拜就是選了剛才我們所讀的那篇很美麗的詩篇
[00:16:17.760 --> 00:16:19.560]  甚至你和我都沒有留意的時候
[00:16:19.560 --> 00:16:20.360]  祂仍然在那裡
[00:16:20.360 --> 00:16:22.760]  因為祂是不會打瞌睡的
[00:16:22.760 --> 00:16:23.560]  說了兩次
[00:16:23.560 --> 00:16:24.760]  祂是不會打瞌睡的
[00:16:24.760 --> 00:16:25.760]  一直看著你
[00:16:25.760 --> 00:16:27.160]  去保護著你
[00:16:27.160 --> 00:16:27.960]  看顧著你
[00:16:27.960 --> 00:16:30.160]  請你記得我們的神是這樣
[00:16:30.160 --> 00:16:31.760]  你不要懷疑祂的能力
[00:16:31.760 --> 00:16:33.760]  你不要懷疑祂的愛
[00:16:33.760 --> 00:16:34.760]  另外一件事
[00:16:34.760 --> 00:16:36.560]  以色列的神一直說
[00:16:36.560 --> 00:16:37.760]  祂是保護我們
[00:16:37.760 --> 00:16:40.360]  祂說是保護以色列的
[00:16:40.360 --> 00:16:41.360]  我相信這句話
[00:16:41.360 --> 00:16:43.760]  對於斯人來說特別有意思
[00:16:43.760 --> 00:16:45.560]  因為斯人是以色列人
[00:16:45.560 --> 00:16:46.760]  他一說起這句話的時候
[00:16:46.760 --> 00:16:50.360]  我相信他的腦子就回到過去的歷史裡面
[00:16:50.360 --> 00:16:51.360]  是的
[00:16:51.360 --> 00:16:52.160]  我不是抽象的
[00:16:52.160 --> 00:16:53.360]  我說神怎麼愛我
[00:16:53.360 --> 00:16:54.760]  或者祂不會改變
[00:16:54.760 --> 00:16:55.960]  我看回過去的
[00:16:55.960 --> 00:16:57.160]  我們的民族歷史裡面
[00:16:57.160 --> 00:16:58.960]  神的手一直
[00:16:58.960 --> 00:17:00.760]  一次一次的告訴我
[00:17:00.760 --> 00:17:01.760]  祂是保護我們
[00:17:01.760 --> 00:17:04.160]  祂是不會改變的
[00:17:04.160 --> 00:17:05.160]  我們還沒想到的時候
[00:17:05.160 --> 00:17:08.160]  祂已經在安排來保護我們
[00:17:08.160 --> 00:17:10.960]  以色列人我相信一定記得
[00:17:10.960 --> 00:17:13.160]  以色列人在埃及這個地方的時候
[00:17:13.160 --> 00:17:14.560]  已經做為奴之地
[00:17:14.560 --> 00:17:16.160]  做了奴隸
[00:17:16.160 --> 00:17:18.160]  神已經忘記了
[00:17:18.160 --> 00:17:19.960]  誰是神了
[00:17:19.960 --> 00:17:20.560]  我都不知道
[00:17:20.560 --> 00:17:21.160]  大家記得嗎
[00:17:21.160 --> 00:17:24.560]  摩西被神呼召要去拯救以色列人的時候
[00:17:24.560 --> 00:17:26.360]  他第一個問題就問神了
[00:17:26.360 --> 00:17:27.760]  如果那些人問我是誰
[00:17:27.760 --> 00:17:28.760]  我怎麼回答他
[00:17:28.760 --> 00:17:29.960]  那些人都不記得
[00:17:29.960 --> 00:17:31.360]  不單止埃及人不記得
[00:17:31.360 --> 00:17:33.760]  以色列人自己都不記得神在哪裡
[00:17:33.760 --> 00:17:35.360]  但是人會不記得神
[00:17:35.360 --> 00:17:37.760]  但是我沒有忘記你
[00:17:37.760 --> 00:17:41.360]  是我主動的叫摩西來拯救你
[00:17:41.360 --> 00:17:43.560]  我聽見你的呼喊的聲音
[00:17:43.560 --> 00:17:44.760]  那些哀哭的聲音
[00:17:44.760 --> 00:17:45.760]  我就下來
[00:17:45.760 --> 00:17:46.560]  我要拯救
[00:17:46.560 --> 00:17:48.560]  這個是埃及記告訴我的事情
[00:17:48.560 --> 00:17:51.160]  而且你想清楚
[00:17:51.160 --> 00:17:53.560]  還有更早的
[00:17:53.560 --> 00:17:57.360]  找這個千萬無一的摩西
[00:17:57.360 --> 00:17:59.760]  來做他們的民族英雄去救他們
[00:17:59.760 --> 00:18:01.960]  這個摩西在他出生的時候
[00:18:01.960 --> 00:18:03.160]  本來應該死的
[00:18:03.160 --> 00:18:05.760]  大家記得那個故事告訴我們
[00:18:05.760 --> 00:18:07.360]  應該殺了他
[00:18:07.360 --> 00:18:10.960]  不過就是他母親把他放在河裡流的時候
[00:18:10.960 --> 00:18:12.560]  被公主抓到
[00:18:12.560 --> 00:18:14.360]  於是他在皇宮長大
[00:18:14.360 --> 00:18:18.360]  學了埃及皇宮裡面最有方法的
[00:18:18.360 --> 00:18:21.760]  最多的一種文明
[00:18:21.760 --> 00:18:26.160]  這個是所有以色列人做奴隸根本沒有的
[00:18:26.160 --> 00:18:27.160]  你看到嗎
[00:18:27.160 --> 00:18:28.560]  一步一步
[00:18:28.560 --> 00:18:33.160]  以色列人都不知道前神已經在部署
[00:18:33.160 --> 00:18:37.360]  所以才說這個是以色列的神
[00:18:37.360 --> 00:18:40.360]  以色列的神是保護我的神
[00:18:40.360 --> 00:18:43.560]  在我的歷史裡面充滿了這些一步一步
[00:18:43.560 --> 00:18:46.160]  我知道不是空口說的
[00:18:46.160 --> 00:18:47.760]  不是盲目說我信他
[00:18:47.760 --> 00:18:48.560]  不是的
[00:18:48.560 --> 00:18:52.160]  你看見歷史裡面有了證據的
[00:18:52.160 --> 00:18:54.360]  頂姐妹我知道剛才我們說
[00:18:54.360 --> 00:18:58.360]  雖然我們今天中國人面對這些歷史的時候
[00:18:58.360 --> 00:19:00.560]  我們沒有什麼很大的感受
[00:19:00.560 --> 00:19:01.760]  和以色列人當然不同
[00:19:01.760 --> 00:19:02.960]  因為是他自己民族的歷史
[00:19:02.960 --> 00:19:07.160]  不過頂姐妹請你今天想回你自己的歷史
[00:19:07.160 --> 00:19:08.160]  你記得嗎
[00:19:08.160 --> 00:19:09.760]  你記得的
[00:19:09.760 --> 00:19:12.960]  就是保護我的
[00:19:12.960 --> 00:19:15.760]  如果今天說我保護溫偉耀的
[00:19:15.760 --> 00:19:17.760]  不打頓也不睡覺
[00:19:17.760 --> 00:19:20.760]  我腦裡就沿著很多很多幅幅的圖畫
[00:19:20.760 --> 00:19:21.960]  我知道的太多了
[00:19:21.960 --> 00:19:24.560]  在40多年做基督徒的日子裡面
[00:19:24.560 --> 00:19:26.960]  保護溫偉耀的那些日子裡面
[00:19:26.960 --> 00:19:28.560]  有多少多少
[00:19:28.560 --> 00:19:30.560]  人生我都經過很多個生
[00:19:30.560 --> 00:19:31.960]  很多個幽谷
[00:19:31.960 --> 00:19:34.360]  但是保護溫偉耀的
[00:19:34.360 --> 00:19:35.760]  保護你的
[00:19:35.760 --> 00:19:36.960]  請你今天坐在這裡的時候
[00:19:36.960 --> 00:19:38.960]  記下你過去的日子
[00:19:38.960 --> 00:19:40.160]  在你的歷史裡面
[00:19:40.160 --> 00:19:43.360]  就好像以色列人記載的以色列的歷史一樣
[00:19:43.360 --> 00:19:44.560]  你知道的
[00:19:44.560 --> 00:19:46.360]  不是空口說的
[00:19:46.360 --> 00:19:50.160]  是神怎樣一次一次的保護你
[00:19:50.160 --> 00:19:52.560]  難道你還不相信他嗎
[00:19:52.560 --> 00:19:55.160]  這個就是以色列人說
[00:19:55.160 --> 00:19:58.360]  神是不會因為那個情況而改變的
[00:19:58.360 --> 00:20:00.960]  他的愛是不會改變的
[00:20:00.960 --> 00:20:03.560]  這個是一個不變的神
[00:20:03.560 --> 00:20:05.160]  由我的歷史
[00:20:05.160 --> 00:20:08.760]  我可以說得出來
[00:20:08.760 --> 00:20:10.160]  這個就是第一樣
[00:20:10.160 --> 00:20:12.360]  我們所見到的
[00:20:12.360 --> 00:20:14.960]  做天地的東西
[00:20:14.960 --> 00:20:16.960]  是這樣的神
[00:20:16.960 --> 00:20:18.760]  第二方面
[00:20:18.760 --> 00:20:20.760]  第五和第六節
[00:20:20.760 --> 00:20:22.360]  我們一起讀好不好
[00:20:22.360 --> 00:20:23.760]  如果有的話你和我們一起讀
[00:20:23.760 --> 00:20:25.560]  第五第六節
[00:20:25.560 --> 00:20:28.560]  保護你的是耶和華
[00:20:28.560 --> 00:20:32.160]  耶和華在你右邊蔭被你
[00:20:32.160 --> 00:20:35.160]  白日太陽必不傷你
[00:20:35.160 --> 00:20:38.760]  夜間月亮必不害你
[00:20:38.760 --> 00:20:47.160]  保護我們的是耶和華
[00:20:47.160 --> 00:20:49.760]  究竟這位耶和華是怎樣的呢
[00:20:49.760 --> 00:20:54.760]  這人說到太陽和月亮
[00:20:54.760 --> 00:20:59.360]  還有他說他在我們右邊蔭被我們
[00:20:59.360 --> 00:21:02.160]  右邊是神的保護和看顧
[00:21:02.160 --> 00:21:03.760]  在舊約的傳統裏面
[00:21:03.760 --> 00:21:05.760]  左邊是神施行公義
[00:21:05.760 --> 00:21:07.360]  右邊是他看顧
[00:21:07.360 --> 00:21:07.960]  沒錯
[00:21:07.960 --> 00:21:09.160]  神要施行公義
[00:21:09.160 --> 00:21:10.960]  不過神不是永遠施行公義
[00:21:10.960 --> 00:21:15.160]  神是在同時的保護和看顧
[00:21:15.160 --> 00:21:17.760]  神說我在右邊蔭被你
[00:21:17.760 --> 00:21:19.760]  我是看顧你的
[00:21:19.760 --> 00:21:20.760]  我是怎樣看顧
[00:21:20.760 --> 00:21:22.960]  施人再繼續加上一件事
[00:21:22.960 --> 00:21:24.960]  這件事當時二千多年前
[00:21:24.960 --> 00:21:26.760]  施人寫這段聖經的時候
[00:21:26.760 --> 00:21:28.160]  當然他沒有我們今天的知識
[00:21:28.160 --> 00:21:29.160]  我們很感恩
[00:21:29.160 --> 00:21:30.160]  我們過了二千多年
[00:21:30.160 --> 00:21:30.760]  我們的文明
[00:21:30.760 --> 00:21:32.360]  我們的文化高了很多
[00:21:32.360 --> 00:21:33.360]  我們知道更多
[00:21:33.360 --> 00:21:35.760]  我們就更加欣賞這段聖經
[00:21:35.760 --> 00:21:37.360]  不過施人都很清楚的了
[00:21:37.360 --> 00:21:40.560]  他說我看一看太陽
[00:21:40.560 --> 00:21:42.160]  看一看月亮
[00:21:42.160 --> 00:21:43.760]  我就知道一件事
[00:21:43.760 --> 00:21:44.560]  神造太陽
[00:21:44.560 --> 00:21:46.760]  月亮不是要害我們的
[00:21:46.760 --> 00:21:48.760]  是要保護我們的
[00:21:48.760 --> 00:21:50.160]  這個太陽月亮
[00:21:50.160 --> 00:21:54.360]  都是神精心設計要保護我們的
[00:21:54.360 --> 00:21:55.360]  這句話當然
[00:21:55.360 --> 00:21:57.160]  剛才我們說在二千多年前
[00:21:57.160 --> 00:22:00.560]  當時科技還沒有發展之前
[00:22:00.560 --> 00:22:04.160]  施人只能夠用文學式的說法來說
[00:22:04.160 --> 00:22:06.760]  但今天我們可以用科學的方法來說
[00:22:06.760 --> 00:22:08.760]  幾年前我自己寫了一本書
[00:22:08.760 --> 00:22:10.360]  叫做《是否真有神的存在》
[00:22:10.360 --> 00:22:12.760]  在那裏我查了很多的資料
[00:22:12.760 --> 00:22:14.160]  其中有關於地球
[00:22:14.160 --> 00:22:15.360]  有關於太陽
[00:22:15.360 --> 00:22:16.760]  有關於月亮的
[00:22:16.760 --> 00:22:18.560]  當我查完看這些資料的時候
[00:22:18.560 --> 00:22:20.960]  我心裏就更加明白這段聖經
[00:22:20.960 --> 00:22:23.160]  那種精彩和奇妙
[00:22:23.160 --> 00:22:24.760]  我知道很多弟兄姐妹
[00:22:24.760 --> 00:22:27.560]  應該很常識都知道一些奇妙的了
[00:22:27.560 --> 00:22:31.360]  今天你和我所生活的地球
[00:22:31.360 --> 00:22:33.160]  只要那些環境
[00:22:33.160 --> 00:22:36.560]  只要那些狀態設計開始的時候
[00:22:36.560 --> 00:22:37.560]  神不是這樣
[00:22:37.560 --> 00:22:38.760]  有少少的改變
[00:22:38.760 --> 00:22:41.360]  今天你和我都死了
[00:22:41.360 --> 00:22:42.360]  有一個科學家
[00:22:42.360 --> 00:22:44.160]  基督徒的科學家很有意思的
[00:22:44.160 --> 00:22:46.760]  他說我們的地球、月球和太陽
[00:22:46.760 --> 00:22:48.560]  那種結合的設計
[00:22:48.560 --> 00:22:51.160]  是特意讓我們能夠有什麼呢?
[00:22:51.160 --> 00:22:53.560]  一種環境可以高等生物
[00:22:53.560 --> 00:22:55.560]  就好像人那些高等生物
[00:22:55.560 --> 00:22:56.560]  可以生存的
[00:22:56.560 --> 00:22:58.160]  可能有些環境當中
[00:22:58.160 --> 00:23:01.160]  低等生物、單細胞生物可以生存
[00:23:01.160 --> 00:23:02.360]  這個不奇怪
[00:23:02.360 --> 00:23:05.560]  不過這些這麼複雜
[00:23:05.560 --> 00:23:07.360]  這麼巧合的
[00:23:07.360 --> 00:23:09.160]  不可以說這麼巧合
[00:23:09.160 --> 00:23:12.960]  是這麼精心設計的環境
[00:23:12.960 --> 00:23:16.360]  才能夠讓我們這麼複雜的
[00:23:16.360 --> 00:23:17.360]  高等生物存在
[00:23:17.360 --> 00:23:18.360]  為了什麼?
[00:23:18.360 --> 00:23:21.160]  為了我們可以欣賞那位創造者
[00:23:21.160 --> 00:23:22.360]  和他溝通
[00:23:22.360 --> 00:23:23.360]  向他讚美
[00:23:23.360 --> 00:23:25.560]  你知不知道這幾大的恩典
[00:23:25.560 --> 00:23:27.760]  你知不知道我們這些複雜的高等生物
[00:23:27.760 --> 00:23:31.360]  是很難生存的
[00:23:31.360 --> 00:23:33.360]  那些低等生物容易很多的
[00:23:33.360 --> 00:23:34.360]  是不是?
[00:23:34.360 --> 00:23:35.960]  我動一動你就不行了
[00:23:35.960 --> 00:23:36.760]  那怎麼不行呢?
[00:23:36.760 --> 00:23:38.360]  我講幾樣大家可能都知道的
[00:23:38.360 --> 00:23:39.760]  不過有些可能你不知道
[00:23:39.760 --> 00:23:41.760]  我花一點時間跟你講一點
[00:23:41.760 --> 00:23:44.160]  第一樣我們大家都知道地球是斜的
[00:23:44.160 --> 00:23:47.760]  它的軸心是23.5度角斜的轉的
[00:23:47.760 --> 00:23:48.760]  一直這樣轉的
[00:23:48.760 --> 00:23:51.360]  這個轉是和月球有關係的
[00:23:51.360 --> 00:23:53.560]  月球遠一點就轉得慢一點
[00:23:53.560 --> 00:23:55.160]  月球近一點就轉得快一點的
[00:23:55.160 --> 00:23:55.960]  OK?
[00:23:55.960 --> 00:23:56.960]  不過這個斜轉
[00:23:56.960 --> 00:23:58.560]  我相信我不需要再解釋了
[00:23:58.560 --> 00:24:01.560]  這個斜轉對於我們的生存是絕對重要的
[00:24:01.560 --> 00:24:05.560]  如果地球沒有了這個打斜的角度的話
[00:24:05.560 --> 00:24:08.160]  那我們永遠一邊是對著太陽
[00:24:08.160 --> 00:24:09.760]  永遠一邊背著太陽
[00:24:09.760 --> 00:24:11.560]  就好像今天我們所見到的月球一樣
[00:24:11.560 --> 00:24:12.560]  熱就熱死我們
[00:24:12.560 --> 00:24:13.560]  冷就冷死我們
[00:24:13.560 --> 00:24:14.960]  根本我們不可以生存的
[00:24:14.960 --> 00:24:17.560]  就是這樣的斜小角度一直轉的時候
[00:24:17.560 --> 00:24:18.760]  我們有四季
[00:24:18.760 --> 00:24:20.560]  我時常都很感恩
[00:24:20.560 --> 00:24:22.760]  我很欣賞我們多倫多的四季
[00:24:22.760 --> 00:24:24.360]  有些溫哥華的朋友說
[00:24:24.360 --> 00:24:25.360]  你過來溫哥華吧
[00:24:25.360 --> 00:24:26.960]  多倫多冷得死一毛住
[00:24:26.960 --> 00:24:27.560]  我說不是啊
[00:24:27.560 --> 00:24:28.560]  我很喜歡四季
[00:24:28.560 --> 00:24:29.960]  多倫多是四季鮮明
[00:24:29.960 --> 00:24:31.160]  很刺激的
[00:24:31.160 --> 00:24:32.960]  很有盼望的
[00:24:32.960 --> 00:24:33.960]  是不是?
[00:24:33.960 --> 00:24:36.960]  上兩個禮拜就是熱得死死的
[00:24:36.960 --> 00:24:40.560]  突然間已經一到九月就涼了
[00:24:40.560 --> 00:24:41.960]  很舒服的
[00:24:41.960 --> 00:24:43.960]  接著就紅葉來了
[00:24:43.960 --> 00:24:44.960]  接著紅葉來了
[00:24:44.960 --> 00:24:46.960]  紅葉來了之後就下雪了
[00:24:46.960 --> 00:24:48.960]  下完雪之後春天來的時候
[00:24:48.960 --> 00:24:52.960]  真的好像設計的
[00:24:52.960 --> 00:24:54.160]  下幾天雨
[00:24:54.160 --> 00:24:55.960]  接著開幾天太陽
[00:24:55.960 --> 00:24:57.560]  下幾天雨就曬幾天
[00:24:57.560 --> 00:24:58.960]  那些花就出來了
[00:24:58.960 --> 00:24:59.960]  是不是?
[00:24:59.960 --> 00:25:01.160]  很美麗
[00:25:01.160 --> 00:25:02.160]  四季你知不知道
[00:25:02.160 --> 00:25:03.960]  就是因為我們地球斜的
[00:25:03.960 --> 00:25:06.160]  如果不是我們一早就沒有了
[00:25:06.160 --> 00:25:08.560]  這個斜的地球這樣轉
[00:25:08.560 --> 00:25:10.560]  是因為有月球在
[00:25:10.560 --> 00:25:12.960]  月球除了令地球斜之外
[00:25:12.960 --> 00:25:13.960]  還有什麼特別的東西
[00:25:13.960 --> 00:25:14.960]  當然還有很多東西
[00:25:14.960 --> 00:25:16.960]  可能你不知道
[00:25:16.960 --> 00:25:24.960]  如果地球和月球的距離是近一點的話
[00:25:24.960 --> 00:25:28.960]  我們的潮汐漲退就不同了
[00:25:28.960 --> 00:25:31.960]  我們的水就會蓋過我們的陸地
[00:25:31.960 --> 00:25:32.960]  每次潮汐漲退
[00:25:32.960 --> 00:25:34.560]  一漲的時候就會蓋過
[00:25:34.560 --> 00:25:35.360]  因為它近嘛
[00:25:35.360 --> 00:25:37.960]  它拉高的時候水就會漲過
[00:25:37.960 --> 00:25:38.960]  它沉死我們了
[00:25:38.960 --> 00:25:40.960]  我們沒有辦法有生存的機會
[00:25:40.960 --> 00:25:43.960]  如果潮汐低一點的時候
[00:25:43.960 --> 00:25:44.960]  遠一點的話
[00:25:44.960 --> 00:25:45.960]  那些水就不會去
[00:25:45.960 --> 00:25:47.960]  那不會去就不去
[00:25:47.960 --> 00:25:48.960]  有海水在那裡
[00:25:48.960 --> 00:25:49.960]  何必這麼緊張
[00:25:49.960 --> 00:25:50.960]  不是的
[00:25:50.960 --> 00:25:51.960]  原來今天科學家發現
[00:25:51.960 --> 00:25:55.960]  潮汐漲退對我們整個地球的溫度的平衡
[00:25:55.960 --> 00:25:57.960]  水上下的時候
[00:25:57.960 --> 00:25:59.960]  平衡了陸地的溫度
[00:25:59.960 --> 00:26:01.960]  還有每次漲上去
[00:26:01.960 --> 00:26:02.960]  拉下去的時候
[00:26:02.960 --> 00:26:03.960]  退的時候
[00:26:03.960 --> 00:26:09.960]  將地上的腐爛的木和生物
[00:26:09.960 --> 00:26:14.960]  拖進水裡供應海洋裡的生物
[00:26:14.960 --> 00:26:15.960]  這個潮汐的漲退
[00:26:15.960 --> 00:26:16.960]  不高不低
[00:26:16.960 --> 00:26:17.960]  每天兩次
[00:26:17.960 --> 00:26:18.960]  就是這樣上去
[00:26:18.960 --> 00:26:19.960]  這樣下來的時候
[00:26:19.960 --> 00:26:22.960]  其實保護了我們的生活
[00:26:22.960 --> 00:26:24.960]  保護了我們的文明
[00:26:24.960 --> 00:26:26.960]  為什麼我說保護了我們的文明
[00:26:26.960 --> 00:26:31.960]  如果地球和月球的距離近一點的時候
[00:26:31.960 --> 00:26:34.960]  地球的自轉就會快了
[00:26:34.960 --> 00:26:38.960]  只要地球的自轉快了百分之二
[00:26:38.960 --> 00:26:41.960]  就會產生了很大的旋風和颶風
[00:26:41.960 --> 00:26:43.960]  我們每天都有颶風
[00:26:43.960 --> 00:26:45.960]  那些空氣旋轉的時候
[00:26:45.960 --> 00:26:47.960]  我們所有文明所建的房子
[00:26:47.960 --> 00:26:49.960]  全部都會被摧毀
[00:26:49.960 --> 00:26:50.960]  如果它遠一點
[00:26:50.960 --> 00:26:53.960]  地球遠一點的時候
[00:26:53.960 --> 00:26:56.960]  那我們的自轉就會慢了
[00:26:56.960 --> 00:26:57.960]  地球自轉慢了
[00:26:57.960 --> 00:27:00.960]  我們面對太陽的時間就長了
[00:27:00.960 --> 00:27:02.960]  我們全部都會被曬死
[00:27:02.960 --> 00:27:03.960]  你明不明
[00:27:03.960 --> 00:27:05.960]  你知不知道每天我們這樣的生存
[00:27:05.960 --> 00:27:06.960]  絕不簡單
[00:27:06.960 --> 00:27:08.960]  就是剛剛好這麼多
[00:27:08.960 --> 00:27:11.960]  不要再說月球的重量和地球的重量
[00:27:11.960 --> 00:27:12.960]  比例剛剛好
[00:27:12.960 --> 00:27:13.960]  它重一點我們就不行了
[00:27:13.960 --> 00:27:15.960]  我不需要再解釋下去了
[00:27:15.960 --> 00:27:16.960]  地球的重量就一樣
[00:27:16.960 --> 00:27:18.960]  地球的重量如果重一點
[00:27:18.960 --> 00:27:20.960]  我們就將那些大氣拉下來
[00:27:20.960 --> 00:27:21.960]  剩下甲烷
[00:27:21.960 --> 00:27:23.960]  那我們全部都被焗死了
[00:27:23.960 --> 00:27:25.960]  地球的質量輕一點
[00:27:25.960 --> 00:27:28.960]  我們那些大氣層就會散失了
[00:27:28.960 --> 00:27:29.960]  散失了我們又會窒息死
[00:27:29.960 --> 00:27:32.960]  就是這個不多不少
[00:27:32.960 --> 00:27:34.960]  剛剛好的大氣層
[00:27:34.960 --> 00:27:37.960]  你知不知道保衛了我們生存多重要
[00:27:37.960 --> 00:27:41.960]  今天我們搞到北極南極那些
[00:27:41.960 --> 00:27:42.960]  穿了個洞
[00:27:42.960 --> 00:27:44.960]  大氣層我們就知道麻煩了
[00:27:44.960 --> 00:27:45.960]  其實你知道嗎
[00:27:45.960 --> 00:27:47.960]  這個大氣層剛剛好這麼多的時候
[00:27:47.960 --> 00:27:49.960]  令到太陽射過來的時候
[00:27:49.960 --> 00:27:50.960]  保住溫暖
[00:27:50.960 --> 00:27:51.960]  我們可以溫暖
[00:27:51.960 --> 00:27:54.960]  但是它又阻擋到太陽的紫外線
[00:27:54.960 --> 00:27:56.960]  以致我們不會每個人都生皮膚癌
[00:27:56.960 --> 00:28:01.960]  你有沒有想過這些全部是精心設計的
[00:28:01.960 --> 00:28:03.960]  我不想再講太多的東西了
[00:28:03.960 --> 00:28:05.960]  講下去講不完的
[00:28:05.960 --> 00:28:08.960]  科學家最近發現原來木星和我們很有關係
[00:28:08.960 --> 00:28:09.960]  關我什麼事這麼遠
[00:28:09.960 --> 00:28:10.960]  不是的
[00:28:10.960 --> 00:28:12.960]  就因為太陽系裏面有個木星
[00:28:12.960 --> 00:28:14.960]  它的體積很大很鬆
[00:28:14.960 --> 00:28:15.960]  但是它很重
[00:28:15.960 --> 00:28:18.960]  所以所有飛過那些的彗星
[00:28:18.960 --> 00:28:20.960]  足以撞向地球的彗星
[00:28:20.960 --> 00:28:23.960]  一過了就是被木星吸了過去
[00:28:23.960 --> 00:28:24.960]  就撞到木星那裏
[00:28:24.960 --> 00:28:25.960]  就不是撞我們
[00:28:25.960 --> 00:28:27.960]  我們到現在就好像月球一樣
[00:28:27.960 --> 00:28:28.960]  都被它們打破了
[00:28:28.960 --> 00:28:30.960]  我們全部都被它們撞了
[00:28:30.960 --> 00:28:33.960]  你知不知道這些全部都是精心設計的
[00:28:33.960 --> 00:28:35.960]  不過最重要的訊息是
[00:28:35.960 --> 00:28:36.960]  神為什麼要精心設計
[00:28:36.960 --> 00:28:38.960]  太陽月亮是精心設計
[00:28:38.960 --> 00:28:39.960]  不是要害我們
[00:28:39.960 --> 00:28:41.960]  是要保護我們
[00:28:41.960 --> 00:28:45.960]  神無微不至的設計
[00:28:45.960 --> 00:28:49.960]  是要保護你和我
[00:28:49.960 --> 00:28:50.960]  詩人說你看看太陽
[00:28:50.960 --> 00:28:52.960]  你看看月亮
[00:28:52.960 --> 00:28:53.960]  你就知道
[00:28:53.960 --> 00:28:56.960]  神怎麼會不愛你呢
[00:28:56.960 --> 00:28:58.960]  是的我們是一個不完美的世界
[00:28:58.960 --> 00:28:59.960]  我們仍然會犯罪
[00:28:59.960 --> 00:29:01.960]  仍然有壞人
[00:29:01.960 --> 00:29:03.960]  所以我們世界會有很多的困難
[00:29:03.960 --> 00:29:05.960]  這些在所難免
[00:29:05.960 --> 00:29:06.960]  是我們自己搞出來的
[00:29:06.960 --> 00:29:07.960]  你怪誰呢
[00:29:07.960 --> 00:29:09.960]  不過宗賢是這樣
[00:29:09.960 --> 00:29:11.960]  你不要忘記
[00:29:11.960 --> 00:29:13.960]  神說我的心意
[00:29:13.960 --> 00:29:14.960]  我的設計
[00:29:14.960 --> 00:29:16.960]  我一切所做的
[00:29:16.960 --> 00:29:20.960]  都是為了愛你和保護你
[00:29:20.960 --> 00:29:23.960]  我們不要今天看見有雲層
[00:29:23.960 --> 00:29:26.960]  烏雲的時候就說太陽不在了
[00:29:26.960 --> 00:29:28.960]  我們怎麼能這樣說呢
[00:29:28.960 --> 00:29:30.960]  我們知道我們看見的是雲層
[00:29:30.960 --> 00:29:31.960]  我們沒有否認有雲層
[00:29:31.960 --> 00:29:32.960]  有很差的天氣
[00:29:32.960 --> 00:29:34.960]  不過我們心裏有一個信心
[00:29:34.960 --> 00:29:36.960]  我們知道雲的背後
[00:29:36.960 --> 00:29:37.960]  太陽沒有改變
[00:29:37.960 --> 00:29:39.960]  月亮沒有改變
[00:29:39.960 --> 00:29:41.960]  這個是我們的神
[00:29:41.960 --> 00:29:42.960]  人生有山
[00:29:42.960 --> 00:29:44.960]  人生有困難
[00:29:44.960 --> 00:29:45.960]  人生有幽谷
[00:29:45.960 --> 00:29:47.960]  人生有風雨
[00:29:47.960 --> 00:29:48.960]  但是神告訴我們
[00:29:48.960 --> 00:29:50.960]  我是不會改變的
[00:29:50.960 --> 00:29:52.960]  而且我的設計
[00:29:52.960 --> 00:29:53.960]  我對你的心意
[00:29:53.960 --> 00:29:55.960]  難道你不明白嗎
[00:29:55.960 --> 00:29:57.960]  我設計了月球
[00:29:57.960 --> 00:29:58.960]  設計了太陽
[00:29:58.960 --> 00:30:00.960]  設計了地球給你生存
[00:30:00.960 --> 00:30:02.960]  難道我要害你嗎
[00:30:02.960 --> 00:30:04.960]  我是為了保護你
[00:30:04.960 --> 00:30:06.960]  我是為了保護你
[00:30:06.960 --> 00:30:08.960]  這個是保護我們的神
[00:30:08.960 --> 00:30:11.960]  是那位無微不至保護我們的神
[00:30:11.960 --> 00:30:14.960]  剛才我們說神是那位不會改變的神
[00:30:14.960 --> 00:30:17.960]  神是那位無微不至的神
[00:30:17.960 --> 00:30:19.960]  但最後兩節還有意思
[00:30:19.960 --> 00:30:21.960]  神說我用無微不至
[00:30:21.960 --> 00:30:24.960]  和不會改變的愛和能力
[00:30:24.960 --> 00:30:28.960]  去守護你
[00:30:28.960 --> 00:30:31.960]  我們一起讀第七和第八節
[00:30:31.960 --> 00:30:34.960]  耶和華要保護你
[00:30:34.960 --> 00:30:36.960]  免受一切的災害
[00:30:36.960 --> 00:30:38.960]  祂要保護你的性命
[00:30:38.960 --> 00:30:40.960]  你出你入
[00:30:40.960 --> 00:30:42.960]  耶和華要保護你
[00:30:42.960 --> 00:30:45.960]  從今時直到永遠
[00:30:45.960 --> 00:30:47.960]  我相信大家讀的時候
[00:30:47.960 --> 00:30:49.960]  心水清清就已經看到了
[00:30:49.960 --> 00:30:52.960]  第七和第八節兩節出現了三次保護
[00:30:52.960 --> 00:30:54.960]  其實這段聖經
[00:30:54.960 --> 00:30:56.960]  如果你再讀的時候
[00:30:56.960 --> 00:30:58.960]  你心裡面留意一下
[00:30:58.960 --> 00:31:00.960]  短短的八節出現了六次
[00:31:00.960 --> 00:31:02.960]  保護保護
[00:31:02.960 --> 00:31:04.960]  任避
[00:31:04.960 --> 00:31:06.960]  這些字眼
[00:31:06.960 --> 00:31:08.960]  希伯來文用了三個不同的字
[00:31:08.960 --> 00:31:10.960]  但這三個字差不多同一個意思
