
[00:00:00.000 --> 00:00:04.800]  今天的題目是「輕鄉的祭」
[00:16:25.920 --> 00:16:28.160]  這個對崇拜的意義
[00:16:28.160 --> 00:16:31.040]  在我的屬靈成長都是一個過程
[00:16:31.040 --> 00:16:32.160]  小時候
[00:16:32.160 --> 00:16:34.720]  我都有跟不同人去不同教會
[00:16:34.720 --> 00:16:36.960]  有些教會很著重禮儀
[00:16:36.960 --> 00:16:39.440]  他會要你祈禱
[00:16:39.440 --> 00:16:41.440]  有時候要你跪下
[00:16:41.440 --> 00:16:43.040]  有時候要你起身
[00:16:43.040 --> 00:16:45.440]  還有他會給你一本小冊子
[00:16:45.440 --> 00:16:47.040]  你要讀很多東西
[00:16:47.040 --> 00:16:48.880]  可能主席讀完一句
[00:16:48.880 --> 00:16:50.880]  台下又有回應
[00:16:50.880 --> 00:16:52.400]  我那時候心想
[00:16:52.400 --> 00:16:54.400]  這麼多禮儀做什麼
[00:16:54.400 --> 00:16:56.240]  我的心就行
[00:16:56.240 --> 00:16:57.360]  我們最擅長說這句
[00:16:57.360 --> 00:16:59.520]  我的心在這裡就行
[00:16:59.520 --> 00:17:00.800]  我的心對著就行
[00:17:00.800 --> 00:17:02.800]  你那些人打了領帶又如何
[00:17:02.800 --> 00:17:04.800]  如果你的心都不是對著上帝
[00:17:04.800 --> 00:17:05.920]  你只是想著完結了
[00:17:05.920 --> 00:17:07.920]  幾點去喝茶
[00:17:07.920 --> 00:17:09.920]  我以前是這樣想
[00:17:09.920 --> 00:17:12.400]  但當我一路看舊約
[00:17:12.400 --> 00:17:14.400]  看利美記的時候
[00:17:14.400 --> 00:17:17.120]  原來當我們提到細節
[00:17:17.120 --> 00:17:18.400]  那些禮儀
[00:17:18.400 --> 00:17:21.680]  原來正正是因為禮儀要莊嚴
[00:17:21.680 --> 00:17:26.480]  你才更加容易去到神聖的心態
[00:17:26.480 --> 00:17:29.440]  正正是因為莊嚴的禮儀
[00:17:29.440 --> 00:17:34.560]  令你的心和你的靈會指向上帝
[00:17:34.560 --> 00:17:37.680]  所以我那時候有機會去到美國分享
[00:17:37.680 --> 00:17:39.680]  他們說我們有些教會
[00:17:39.680 --> 00:17:40.800]  是很好的
[00:17:40.800 --> 00:17:42.240]  很隨意的
[00:17:42.240 --> 00:17:44.880]  我說如何很隨意的崇拜
[00:17:44.880 --> 00:17:46.400]  他說第一就是
[00:17:46.400 --> 00:17:48.880]  他們可以拿著一杯星巴克
[00:17:48.880 --> 00:17:50.640]  就進去坐
[00:17:50.640 --> 00:17:52.400]  我說 啊?
[00:17:52.400 --> 00:17:55.280]  我接受不了
[00:17:55.280 --> 00:17:59.040]  遲些就拿個爆谷進去吃
[00:17:59.040 --> 00:18:00.320]  然後你就崇拜
[00:18:00.320 --> 00:18:04.160]  只是看那個牧師很搞笑
[00:18:04.160 --> 00:18:06.160]  我不是娛樂你
[00:18:06.160 --> 00:18:08.160]  我不是做棟篤笑
[00:18:08.160 --> 00:18:10.320]  我不是說他的心不在
[00:18:10.320 --> 00:18:12.320]  而是說我會覺得
[00:18:12.320 --> 00:18:17.040]  如果那一刻是一個特定的時間
[00:18:17.040 --> 00:18:18.000]  特定的地方
[00:18:18.000 --> 00:18:20.000]  我們和上帝相遇
[00:18:20.000 --> 00:18:22.000]  你未必會這麼隨意
[00:18:22.000 --> 00:18:24.000]  所以我開始明白多了
[00:18:24.000 --> 00:18:28.240]  為什麼有些教會說一定要戴條領帶
[00:18:28.240 --> 00:18:30.240]  有條領帶和沒有條領帶
[00:18:30.240 --> 00:18:31.440]  我都是這篇講章
[00:18:31.440 --> 00:18:33.440]  都是五千多字
[00:18:33.440 --> 00:18:35.440]  但為什麼會有分別呢
[00:18:35.440 --> 00:18:37.440]  我有一點點明白
[00:18:37.440 --> 00:18:39.440]  這個就是分別
[00:18:39.440 --> 00:18:41.040]  如果你去看電影
[00:18:41.040 --> 00:18:42.240]  又是這樣穿
[00:18:42.240 --> 00:18:44.240]  又是拿著一杯星巴克
[00:18:44.240 --> 00:18:45.040]  如果你回來崇拜
[00:18:45.040 --> 00:18:45.840]  又是這樣
[00:18:45.840 --> 00:18:47.840]  你有什麼分別
[00:18:47.840 --> 00:18:51.600]  所以我慢慢明白多了一點
[00:18:51.600 --> 00:18:53.440]  原來那些禮儀
[00:18:53.440 --> 00:18:55.440]  令到你熟習
[00:18:55.440 --> 00:18:58.560]  熟習你才會專注
[00:18:58.560 --> 00:19:00.560]  所以我們的程序表
[00:19:00.560 --> 00:19:01.280]  如果你看
[00:19:01.280 --> 00:19:03.280]  有些人說不印程序表都可以
[00:19:03.280 --> 00:19:04.400]  不環保
[00:19:04.400 --> 00:19:06.400]  有些人說沒有程序都可以
[00:19:06.400 --> 00:19:09.040]  為什麼要一個環節對一個環節呢
[00:19:09.040 --> 00:19:11.040]  我真的去過一些教會
[00:19:11.040 --> 00:19:13.040]  是沒有程序表的
[00:19:13.040 --> 00:19:15.040]  結果怎樣
[00:19:15.040 --> 00:19:17.040]  結果就是每次都不同
[00:19:17.040 --> 00:19:19.040]  結果就是當下一個環節
[00:19:19.040 --> 00:19:21.040]  可能會有兩個人起身
[00:19:21.040 --> 00:19:23.040]  因為收奉獻那個又起身
[00:19:23.040 --> 00:19:25.040]  領事那個又起身
[00:19:25.040 --> 00:19:27.040]  不好意思你呀
[00:19:27.040 --> 00:19:29.040]  然後坐下
[00:19:29.040 --> 00:19:33.840]  這個完全是影響了整個秩序
[00:19:33.840 --> 00:19:35.840]  你一這樣的時候
[00:19:35.840 --> 00:19:37.840]  你就會掉落
[00:19:37.840 --> 00:19:39.840]  所以之前我一直都做得不是太好
[00:19:39.840 --> 00:19:41.840]  因為我真的還不是很熟悉
[00:19:41.840 --> 00:19:43.840]  所以我經常都收到很多溫馨提示
[00:19:43.840 --> 00:19:45.840]  我開頭第一次
[00:19:45.840 --> 00:19:47.840]  我不覺得溫馨
[00:19:47.840 --> 00:19:49.840]  因為是我錯
[00:19:49.840 --> 00:19:51.840]  但是問題提多幾次我發覺
[00:19:51.840 --> 00:19:53.840]  是喲
[00:19:53.840 --> 00:19:55.840]  我明白為什麼崇拜部
[00:19:55.840 --> 00:19:57.840]  真的要這麼認真
[00:19:57.840 --> 00:19:59.840]  這麼仔細
[00:19:59.840 --> 00:20:01.840]  原來是很有
[00:20:01.840 --> 00:20:03.840]  屬靈的意義
[00:20:03.840 --> 00:20:05.840]  原來只要有一點的掉漏
[00:20:05.840 --> 00:20:07.840]  可能我們就影響了
[00:20:07.840 --> 00:20:09.840]  對於上帝那種神聖
[00:20:09.840 --> 00:20:11.840]  那種心
[00:20:11.840 --> 00:20:13.840]  所以熟習才會能夠
[00:20:13.840 --> 00:20:15.840]  專注
[00:20:15.840 --> 00:20:17.840]  或者以一個
[00:20:17.840 --> 00:20:19.840]  開車為例
[00:20:19.840 --> 00:20:21.840]  大家還記不記得當年是怎樣學車的
[00:20:21.840 --> 00:20:23.840]  有師傅在這裡
[00:20:23.840 --> 00:20:25.840]  有機會可以請教他
[00:20:25.840 --> 00:20:27.840]  當我學車的時候
[00:20:27.840 --> 00:20:29.840]  雖然在香港開了十幾年車
[00:20:29.840 --> 00:20:31.840]  但來到都要學車
[00:20:31.840 --> 00:20:33.840]  然後師傅說
[00:20:33.840 --> 00:20:35.840]  你看不看到
[00:20:35.840 --> 00:20:37.840]  去了學校的空間
[00:20:37.840 --> 00:20:39.840]  人家轉了三十了
[00:20:39.840 --> 00:20:41.840]  看不到
[00:20:41.840 --> 00:20:43.840]  因為開頭開車就很緊張
[00:20:43.840 --> 00:20:45.840]  不知道為什麼開了十幾年車之後
[00:20:45.840 --> 00:20:47.840]  開頭學車
[00:20:47.840 --> 00:20:49.840]  我考Burnaby
[00:20:49.840 --> 00:20:51.840]  我看不到唐太
[00:20:51.840 --> 00:20:53.840]  師傅說
[00:20:53.840 --> 00:20:55.840]  你看著唐太幹什麼
[00:20:55.840 --> 00:20:57.840]  唐太不會走了
[00:20:57.840 --> 00:20:59.840]  大家很害怕
[00:20:59.840 --> 00:21:01.840]  看不到其他東西
[00:21:01.840 --> 00:21:03.840]  看不到路牌
[00:21:03.840 --> 00:21:05.840]  原來令到我們
[00:21:05.840 --> 00:21:07.840]  熟習之後
[00:21:07.840 --> 00:21:09.840]  才能看到外面的風景
[00:21:09.840 --> 00:21:11.840]  所以今天開車來的時候
[00:21:11.840 --> 00:21:13.840]  經過拉橋才能看到雪山
[00:21:13.840 --> 00:21:15.840]  每天都不同
[00:21:15.840 --> 00:21:17.840]  因為你熟習了
[00:21:17.840 --> 00:21:19.840]  那首詩歌唱到很厭
[00:21:19.840 --> 00:21:21.840]  唱到沒有感覺
[00:21:21.840 --> 00:21:23.840]  對不起
[00:21:23.840 --> 00:21:25.840]  原來只是因為熟悉
[00:21:25.840 --> 00:21:27.840]  才會令你有感覺
[00:21:27.840 --> 00:21:29.840]  什麼意思
[00:21:29.840 --> 00:21:31.840]  就是你開始掌握到
[00:21:31.840 --> 00:21:33.840]  歌詞背後的上帝
[00:21:33.840 --> 00:21:35.840]  所以今天可能
[00:21:35.840 --> 00:21:37.840]  我們唱很多對你來說
[00:21:37.840 --> 00:21:39.840]  新的歌
[00:21:39.840 --> 00:21:41.840]  但不要緊
[00:21:41.840 --> 00:21:43.840]  一會有時間可能多唱一次兩次
[00:21:43.840 --> 00:21:45.840]  我想第一次的時候
[00:21:45.840 --> 00:21:47.840]  以感恩為祭
[00:21:47.840 --> 00:21:49.840]  第二次我想你嘗試感受
[00:21:49.840 --> 00:21:51.840]  歌詞背後
[00:21:51.840 --> 00:21:53.840]  對準著上帝
[00:21:53.840 --> 00:21:55.840]  所以其實一切的東西
[00:21:55.840 --> 00:21:57.840]  是令到我們更加投入
[00:21:57.840 --> 00:21:59.840]  去思想上帝
[00:21:59.840 --> 00:22:01.840]  去到今天
[00:22:01.840 --> 00:22:03.840]  究竟我們還需要獻祭嗎
[00:22:03.840 --> 00:22:05.840]  答案是
[00:22:05.840 --> 00:22:07.840]  需要
[00:22:07.840 --> 00:22:09.840]  或者有人說
[00:22:09.840 --> 00:22:11.840]  新約聖經不是說了耶穌已經成為
[00:22:11.840 --> 00:22:13.840]  那個代罪羔羊嗎
[00:22:13.840 --> 00:22:15.840]  耶穌不是成為了那個
[00:22:15.840 --> 00:22:17.840]  祭神嗎
[00:22:17.840 --> 00:22:19.840]  彼得也用梵祭來比喻耶穌基督
[00:22:19.840 --> 00:22:21.840]  他說好像如同
[00:22:21.840 --> 00:22:23.840]  沒有瑕疵無顛烏
[00:22:23.840 --> 00:22:25.840]  羔羊的血
[00:22:25.840 --> 00:22:27.840]  而保羅也提到
[00:22:27.840 --> 00:22:29.840]  他說正如基督
[00:22:29.840 --> 00:22:31.840]  愛我們
[00:22:31.840 --> 00:22:33.840]  為我們寫了自己
[00:22:33.840 --> 00:22:35.840]  當作輕香的供物
[00:22:35.840 --> 00:22:37.840]  和祭物獻給神
[00:22:37.840 --> 00:22:39.840]  耶穌
[00:22:39.840 --> 00:22:41.840]  當然是最完美的
[00:22:41.840 --> 00:22:43.840]  祭神
[00:22:43.840 --> 00:22:45.840]  因為祂根本沒有犯罪
[00:22:45.840 --> 00:22:47.840]  祂只為我們擔當了所有的罪
[00:22:47.840 --> 00:22:49.840]  如果用剛才
[00:22:49.840 --> 00:22:51.840]  阿拉特說的那句話
[00:22:51.840 --> 00:22:53.840]  他說神現在屈身而就
[00:22:53.840 --> 00:22:55.840]  祂將赦免人罪的方式
[00:22:55.840 --> 00:22:57.840]  放在人的手中
[00:22:57.840 --> 00:22:59.840]  只要人願意用這個方法
[00:22:59.840 --> 00:23:01.840]  這是舊約的獻祭
[00:23:01.840 --> 00:23:03.840]  但是耶穌已經成為了
[00:23:03.840 --> 00:23:05.840]  代罪羔羊
[00:23:05.840 --> 00:23:07.840]  我認為可以改為
[00:23:07.840 --> 00:23:09.840]  神曾經以祂的
[00:23:09.840 --> 00:23:11.840]  獨生子
[00:23:11.840 --> 00:23:13.840]  祂將赦免人罪的方式
[00:23:13.840 --> 00:23:15.840]  放在人的心門之外
[00:23:15.840 --> 00:23:17.840]  只要人願意
[00:23:17.840 --> 00:23:19.840]  用這個方法
[00:23:19.840 --> 00:23:21.840]  關鍵是
[00:23:21.840 --> 00:23:23.840]  我們如何回應呢?
[00:23:23.840 --> 00:23:25.840]  我們的回應
[00:23:25.840 --> 00:23:27.840]  是盡力獻上
[00:23:27.840 --> 00:23:29.840]  我們自己
[00:23:29.840 --> 00:23:31.840]  有人說
[00:23:31.840 --> 00:23:33.840]  這個救恩
[00:23:33.840 --> 00:23:35.840]  是廉價的
[00:23:35.840 --> 00:23:37.840]  我會說錯
[00:23:37.840 --> 00:23:39.840]  這個救恩
[00:23:39.840 --> 00:23:41.840]  一點都不是廉價
[00:23:41.840 --> 00:23:43.840]  這個救恩是免費
[00:23:43.840 --> 00:23:45.840]  但是是無價之寶
[00:23:45.840 --> 00:23:47.840]  因為耶穌的犧牲
[00:23:47.840 --> 00:23:49.840]  滿足了最初獻祭的目的
[00:23:49.840 --> 00:23:51.840]  目的就是讓我們
[00:23:51.840 --> 00:23:53.840]  可以和上帝和好
[00:23:53.840 --> 00:23:55.840]  上帝那麼愛我們
[00:23:55.840 --> 00:23:57.840]  我們如何回應呢?
[00:23:57.840 --> 00:23:59.840]  羅馬書12章1節
[00:23:59.840 --> 00:24:01.840]  保羅教導我們
[00:24:01.840 --> 00:24:03.840]  所以弟兄們
[00:24:03.840 --> 00:24:05.840]  我以神的慈悲勸你們
[00:24:05.840 --> 00:24:07.840]  身體獻上
[00:24:07.840 --> 00:24:09.840]  當作活祭
[00:24:09.840 --> 00:24:11.840]  是聖潔的
[00:24:11.840 --> 00:24:13.840]  是神所喜悅的
[00:24:13.840 --> 00:24:15.840]  你們如此侍奉
[00:24:15.840 --> 00:24:17.840]  乃是理所當然的
[00:24:17.840 --> 00:24:19.840]  在另一個譯本
[00:24:19.840 --> 00:24:21.840]  呂鎮忠譯本
[00:24:21.840 --> 00:24:23.840]  原來這個
[00:24:23.840 --> 00:24:25.840]  是心神的侍奉
[00:24:25.840 --> 00:24:27.840]  什麼叫心神的侍奉呢?
[00:24:27.840 --> 00:24:29.840]  在另一個英文譯本
[00:24:29.840 --> 00:24:31.840]  NRSV那裏說
[00:24:31.840 --> 00:24:33.840]  To present your bodies
[00:24:33.840 --> 00:24:35.840]  as a living sacrifice
[00:24:35.840 --> 00:24:37.840]  holy and acceptable to God
[00:24:37.840 --> 00:24:41.840]  which is your spiritual worship
[00:24:41.840 --> 00:24:43.840]  舊約講獻祭
[00:24:43.840 --> 00:24:45.840]  祭生是會流血
[00:24:45.840 --> 00:24:47.840]  獻上之後
[00:24:47.840 --> 00:24:49.840]  祭生就會死了
[00:24:49.840 --> 00:24:51.840]  但是到了耶穌的時候
[00:24:51.840 --> 00:24:53.840]  祂獻上自己的身體
[00:24:53.840 --> 00:24:55.840]  祂完全滿足了舊約的獻祭
[00:24:55.840 --> 00:24:57.840]  獻上了生命和流血
[00:24:57.840 --> 00:24:59.840]  所以耶穌復活過來的時候
[00:24:59.840 --> 00:25:01.840]  戰勝了死亡
[00:25:01.840 --> 00:25:03.840]  今天保羅很清楚提醒我們
[00:25:03.840 --> 00:25:05.840]  我們看回剛才的英文版本
[00:25:05.840 --> 00:25:07.840]  To present your bodies
[00:25:07.840 --> 00:25:09.840]  as a living sacrifice
[00:25:09.840 --> 00:25:11.840]  即是說
[00:25:11.840 --> 00:25:13.840]  將你的身體當作活的祭身
[00:25:13.840 --> 00:25:15.840]  原來在英文文法裏
[00:25:15.840 --> 00:25:17.840]  你看到接著的字
[00:25:17.840 --> 00:25:19.840]  不看逗號中間的描述
[00:25:19.840 --> 00:25:21.840]  接著這個
[00:25:21.840 --> 00:25:23.840]  Living sacrifice
[00:25:23.840 --> 00:25:25.840]  是怎樣呢?
[00:25:25.840 --> 00:25:27.840]  Which is your spiritual worship
[00:25:27.840 --> 00:25:29.840]  Spiritual worship
[00:25:29.840 --> 00:25:31.840]  Spiritual worship
[00:25:31.840 --> 00:25:33.840]  即是說
[00:25:33.840 --> 00:25:35.840]  屬靈的敬拜
[00:25:35.840 --> 00:25:37.840]  要怎樣做到活祭
[00:25:37.840 --> 00:25:39.840]  屬靈的敬拜呢?
[00:25:39.840 --> 00:25:41.840]  原來就是兩個逗號中間的描述
[00:25:41.840 --> 00:25:43.840]  是聖潔的
[00:25:43.840 --> 00:25:45.840]  是Holy
[00:25:45.840 --> 00:25:47.840]  是神所接納的
[00:25:47.840 --> 00:25:49.840]  Acceptable to God
[00:25:49.840 --> 00:25:51.840]  如果在這個角度下理解
[00:25:51.840 --> 00:25:53.840]  可能對我們理解這段經文
[00:25:53.840 --> 00:25:55.840]  有一個很闊的意義
[00:25:55.840 --> 00:25:57.840]  以前我們看和合本
[00:25:57.840 --> 00:25:59.840]  只是說你們這樣侍奉
[00:25:59.840 --> 00:26:01.840]  是理所當然
[00:26:01.840 --> 00:26:03.840]  接著你就看了 入了心
[00:26:03.840 --> 00:26:05.840]  原來是侍奉才要這樣
[00:26:05.840 --> 00:26:07.840]  那我沒有侍奉
[00:26:07.840 --> 00:26:09.840]  我不是不用做這件事嗎?
[00:26:09.840 --> 00:26:11.840]  對不起
[00:26:11.840 --> 00:26:13.840]  可能今天我們用一個更闊的角度
[00:26:13.840 --> 00:26:15.840]  原來在保羅
[00:26:15.840 --> 00:26:17.840]  未必只是說侍奉那麼狹窄
[00:26:17.840 --> 00:26:19.840]  原來他是說worship
[00:26:19.840 --> 00:26:21.840]  worship即是說我們敬拜
[00:26:21.840 --> 00:26:23.840]  敬拜
[00:26:23.840 --> 00:26:25.840]  原來是一個獻祭
[00:26:25.840 --> 00:26:27.840]  今天可能我們用另一個角度
[00:26:27.840 --> 00:26:29.840]  去認識
[00:26:29.840 --> 00:26:31.840]  我們今天整個的崇拜
[00:26:31.840 --> 00:26:33.840]  原來是一個
[00:26:33.840 --> 00:26:35.840]  獻祭
[00:26:35.840 --> 00:26:37.840]  是一個敬拜
[00:26:37.840 --> 00:26:39.840]  我們在特定的時間
[00:26:39.840 --> 00:26:41.840]  特定的模式
[00:26:41.840 --> 00:26:43.840]  特定的程序
[00:26:43.840 --> 00:26:45.840]  我們和上帝相遇
[00:26:45.840 --> 00:26:47.840]  我們會不會每一次的崇拜
[00:26:47.840 --> 00:26:49.840]  我們都做到剛才那兩個要求
[00:26:49.840 --> 00:26:51.840]  是聖潔
[00:26:51.840 --> 00:26:53.840]  是上帝所接納
[00:26:53.840 --> 00:26:55.840]  聖經要求我們今天的信徒
[00:26:55.840 --> 00:26:57.840]  就是將身體獻上
[00:26:57.840 --> 00:26:59.840]  成為一個祭
[00:26:59.840 --> 00:27:01.840]  是一個屬靈的敬拜
[00:27:01.840 --> 00:27:03.840]  而這個敬拜是要聖潔
[00:27:03.840 --> 00:27:05.840]  是上帝所閱納的
[00:27:05.840 --> 00:27:07.840]  利未記十九章二節
[00:27:07.840 --> 00:27:09.840]  李曉遇以色列傳會眾說
[00:27:09.840 --> 00:27:11.840]  你們要聖潔
[00:27:11.840 --> 00:27:13.840]  因為我耶和華
[00:27:13.840 --> 00:27:15.840]  你們的神是聖潔的
[00:27:15.840 --> 00:27:17.840]  剛才我講到聖潔
[00:27:17.840 --> 00:27:19.840]  是一種分別的意思
[00:27:19.840 --> 00:27:21.840]  在希伯來書十二章十四節
[00:27:21.840 --> 00:27:23.840]  他說你們要追求和眾人和睦
[00:27:23.840 --> 00:27:25.840]  並要追求聖潔
[00:27:25.840 --> 00:27:27.840]  非聖潔
[00:27:27.840 --> 00:27:29.840]  沒有人能見主
[00:27:29.840 --> 00:27:31.840]  如果要做到
[00:27:31.840 --> 00:27:33.840]  上帝所接受
[00:27:33.840 --> 00:27:35.840]  所閱納
[00:27:35.840 --> 00:27:37.840]  在詩篇裏面
[00:27:37.840 --> 00:27:39.840]  他講了一件事
[00:27:39.840 --> 00:27:41.840]  在詩篇五十一章十七節
[00:27:41.840 --> 00:27:43.840]  他說神所要的祭就是憂傷的靈
[00:27:43.840 --> 00:27:45.840]  神啊!憂傷痛悔的心
[00:27:45.840 --> 00:27:47.840]  祢必不輕悍
[00:27:47.840 --> 00:27:49.840]  憂傷的靈
[00:27:49.840 --> 00:27:51.840]  不是要我們
[00:27:51.840 --> 00:27:53.840]  經常臉上都要苦瓜乾
[00:27:53.840 --> 00:27:55.840]  而是說有一個痛悔
[00:27:55.840 --> 00:27:57.840]  改變的心
[00:27:57.840 --> 00:27:59.840]  在這節聖經
[00:27:59.840 --> 00:28:01.840]  之前兩節講得很清楚
[00:28:01.840 --> 00:28:03.840]  在詩篇五十一篇
[00:28:03.840 --> 00:28:05.840]  十五到十六節
[00:28:05.840 --> 00:28:07.840]  祂說主啊!求祢洗我的嘴唇張開
[00:28:07.840 --> 00:28:09.840]  我的口便
[00:28:09.840 --> 00:28:11.840]  傳揚讚美祢的話
[00:28:11.840 --> 00:28:13.840]  祢本不起愛祭物
[00:28:13.840 --> 00:28:15.840]  若喜愛我就獻上
[00:28:15.840 --> 00:28:17.840]  凡祭祢也不起悅
[00:28:17.840 --> 00:28:19.840]  原來我們要嘴唇張開
[00:28:19.840 --> 00:28:21.840]  我們要讚美上帝的話
[00:28:21.840 --> 00:28:23.840]  在崇拜裏面
[00:28:23.840 --> 00:28:25.840]  你何時會嘴唇張開
[00:28:25.840 --> 00:28:27.840]  就是你唱詩的時候
[00:28:27.840 --> 00:28:29.840]  原來
[00:28:29.840 --> 00:28:31.840]  經拜
[00:28:31.840 --> 00:28:33.840]  如果你問我
[00:28:33.840 --> 00:28:35.840]  崇拜環節裏面
[00:28:35.840 --> 00:28:37.840]  哪一個最重要
[00:28:37.840 --> 00:28:39.840]  我可以說最不重要
[00:28:39.840 --> 00:28:41.840]  可能是講道
[00:28:41.840 --> 00:28:43.840]  我不是說不重要
[00:28:43.840 --> 00:28:45.840]  只是說這麼多環節裏面
[00:28:45.840 --> 00:28:47.840]  原來在聖經裏面
[00:28:47.840 --> 00:28:49.840]  敬拜讚美
[00:28:49.840 --> 00:28:51.840]  是你自己用你的口去敬拜上帝
[00:28:51.840 --> 00:28:53.840]  我講道都夾雜了很多人的思想
[00:28:53.840 --> 00:28:55.840]  我講道可能講得不好
[00:28:55.840 --> 00:28:57.840]  可能口窒窒
[00:28:57.840 --> 00:28:59.840]  可能預備得不好
[00:28:59.840 --> 00:29:01.840]  但是原來敬拜
[00:29:01.840 --> 00:29:03.840]  是我們每一個人
[00:29:03.840 --> 00:29:05.840]  你自己用你的口去歌頌去敬拜
[00:29:05.840 --> 00:29:07.840]  在詩篇九十五篇一至三節
[00:29:07.840 --> 00:29:09.840]  祂說主啊!求祢洗我的嘴唇張開
[00:29:09.840 --> 00:29:11.840]  我的口便
[00:29:11.840 --> 00:29:13.840]  傳揚讚美祢的話
[00:29:13.840 --> 00:29:15.840]  在詩篇九十五篇一至三節
[00:29:15.840 --> 00:29:17.840]  祂說來啊!我們要向耶和華歌唱
[00:29:17.840 --> 00:29:19.840]  向拯救我們的盆石歡呼
[00:29:19.840 --> 00:29:21.840]  我們要來感謝祂
[00:29:21.840 --> 00:29:23.840]  用詩歌向祂歡呼
[00:29:23.840 --> 00:29:25.840]  因為耶和華是大神
[00:29:25.840 --> 00:29:27.840]  是大王
[00:29:27.840 --> 00:29:29.840]  是超乎萬神之上
[00:29:29.840 --> 00:29:31.840]  在另一節詩篇九十六篇一至二節
[00:29:31.840 --> 00:29:33.840]  祂說你們要向耶和華唱新歌
[00:29:33.840 --> 00:29:35.840]  全地都要向耶和華歌唱
[00:29:35.840 --> 00:29:37.840]  要向耶和華歌唱
[00:29:37.840 --> 00:29:39.840]  稱頌祂的名
[00:29:39.840 --> 00:29:41.840]  天天傳揚祂的救恩
[00:29:41.840 --> 00:29:43.840]  在希伯來書
[00:29:43.840 --> 00:29:45.840]  第十三章十五節
[00:29:45.840 --> 00:29:47.840]  祂說我們應當靠著耶穌
[00:29:47.840 --> 00:29:49.840]  上上以頌讚
[00:29:49.840 --> 00:29:51.840]  為祭獻給神
[00:29:51.840 --> 00:29:53.840]  這就是承認主的
[00:29:53.840 --> 00:29:55.840]  明知人嘴唇的
[00:29:55.840 --> 00:29:57.840]  果子
[00:29:57.840 --> 00:29:59.840]  所以當以後的
[00:29:59.840 --> 00:30:01.840]  唱詩
[00:30:01.840 --> 00:30:03.840]  一世間的唱詩
[00:30:03.840 --> 00:30:05.840]  我很想你嘗試
[00:30:05.840 --> 00:30:07.840]  嘗試心對準上帝
[00:30:07.840 --> 00:30:09.840]  不要介意自己走音
[00:30:09.840 --> 00:30:11.840]  上帝是看你有沒有
[00:30:11.840 --> 00:30:13.840]  憂傷痛悔的心
[00:30:13.840 --> 00:30:15.840]  來到最後
[00:30:15.840 --> 00:30:17.840]  總結輕香的祭
[00:30:17.840 --> 00:30:19.840]  在利未記
[00:30:19.840 --> 00:30:21.840]  單單利未記已經有
[00:30:21.840 --> 00:30:23.840]  十六次提到輕香的祭
[00:30:23.840 --> 00:30:25.840]  怎樣才可以做到
[00:30:25.840 --> 00:30:27.840]  輕香的祭呢
[00:30:27.840 --> 00:30:29.840]  這個香氣是象徵著
[00:30:29.840 --> 00:30:31.840]  一個真實獻祭的人
[00:30:31.840 --> 00:30:33.840]  他的生命的特質
[00:30:33.840 --> 00:30:35.840]  這個香氣
[00:30:35.840 --> 00:30:37.840]  不只是每天崇拜的時候
[00:30:37.840 --> 00:30:39.840]  你才流露出來
[00:30:39.840 --> 00:30:41.840]  這個輕香的祭
[00:30:41.840 --> 00:30:43.840]  應該在我們平日日常生活
[00:30:43.840 --> 00:30:45.840]  你都留意到
[00:30:45.840 --> 00:30:47.840]  流出來
[00:30:47.840 --> 00:30:49.840]  走至哥倫多後書2章14節
[00:30:49.840 --> 00:30:51.840]  各處顯揚
[00:30:51.840 --> 00:30:53.840]  乃因認識基督
[00:30:53.840 --> 00:30:55.840]  而有的香氣
[00:30:55.840 --> 00:30:57.840]  你願不願意
[00:30:57.840 --> 00:30:59.840]  在你的鄰居
[00:30:59.840 --> 00:31:01.840]  在你的工作間
[00:31:01.840 --> 00:31:03.840]  流露著基督的香氣呢
[00:31:03.840 --> 00:31:05.840]  最後我們在今天
[00:31:05.840 --> 00:31:07.840]  從舊約的獻祭
[00:31:07.840 --> 00:31:09.840]  我們學到原來重複的禮儀
[00:31:09.840 --> 00:31:11.840]  不是要你沉悶
[00:31:11.840 --> 00:31:13.840]  是要你更加對準上帝
[00:31:13.840 --> 00:31:15.840]  而我們更加明白
[00:31:15.840 --> 00:31:17.840]  上帝要我們的
[00:31:17.840 --> 00:31:19.840]  是內心
[00:31:19.840 --> 00:31:21.840]  是真心
[00:31:21.840 --> 00:31:23.840]  和嘴唇去讚美他
[00:31:23.840 --> 00:31:25.840]  我們一起
[00:31:25.840 --> 00:31:27.840]  有個結束的禱告
[00:31:27.840 --> 00:31:29.840]  親愛的天父
[00:31:29.840 --> 00:31:31.840]  你今天讓我們
[00:31:31.840 --> 00:31:33.840]  回看很久很久以前
[00:31:33.840 --> 00:31:35.840]  原來以色列人的獻祭
[00:31:35.840 --> 00:31:37.840]  他們真的很認真
[00:31:37.840 --> 00:31:39.840]  他們真的很謹慎
[00:31:39.840 --> 00:31:41.840]  去對待
[00:31:41.840 --> 00:31:43.840]  每一次的獻祭
[00:31:43.840 --> 00:31:45.840]  因為每一次的獻祭
[00:31:45.840 --> 00:31:47.840]  是我們和上帝
[00:31:47.840 --> 00:31:49.840]  相遇
[00:31:49.840 --> 00:31:51.840]  求祢讓我們記住
[00:31:51.840 --> 00:31:53.840]  原來我們每一次
