
[00:00:00.000 --> 00:00:03.460]  可能你看到我笑的樣子可能好一點
[00:16:47.580 --> 00:16:49.580]  你有這麼多東西要講嗎
[00:16:49.580 --> 00:16:53.580]  我明白我不是老師
[00:16:53.580 --> 00:16:55.580]  你不要當我是老師
[00:16:55.580 --> 00:16:57.580]  我覺得
[00:16:57.580 --> 00:16:59.580]  其實影響人
[00:16:59.580 --> 00:17:01.580]  最好的
[00:17:01.580 --> 00:17:03.580]  如果你讀哲學你會明白
[00:17:03.580 --> 00:17:05.580]  問一個好的問題就可以
[00:17:05.580 --> 00:17:07.580]  譬如舉個例
[00:17:07.580 --> 00:17:09.580]  我問你
[00:17:09.580 --> 00:17:11.580]  二先生我想問你
[00:17:11.580 --> 00:17:13.580]  我問一個問題就可以
[00:17:13.580 --> 00:17:15.580]  你為什麼認識我
[00:17:15.580 --> 00:17:17.580]  這是一個很好的問題
[00:17:17.580 --> 00:17:19.580]  為什麼你認識我
[00:17:19.580 --> 00:17:21.580]  他就會說
[00:17:21.580 --> 00:17:23.580]  誰說你
[00:17:23.580 --> 00:17:25.580]  然後他說
[00:17:25.580 --> 00:17:27.580]  誰在哪裡認識我
[00:17:27.580 --> 00:17:29.580]  最後推論到
[00:17:29.580 --> 00:17:31.580]  是上帝
[00:17:31.580 --> 00:17:33.580]  真的很厲害
[00:17:33.580 --> 00:17:35.580]  你怎麼認識我
[00:17:35.580 --> 00:17:37.580]  然後就是
[00:17:37.580 --> 00:17:39.580]  為什麼我在這裡
[00:17:39.580 --> 00:17:41.580]  你知道為什麼我在這裡
[00:17:41.580 --> 00:17:43.580]  然後最後
[00:17:43.580 --> 00:17:45.580]  我很多可能
[00:17:45.580 --> 00:17:47.580]  不在這裡講話
[00:17:47.580 --> 00:17:49.580]  為什麼我在這裡
[00:17:49.580 --> 00:17:51.580]  為什麼我們今天會認識
[00:17:51.580 --> 00:17:53.580]  當你聊天
[00:17:53.580 --> 00:17:55.580]  你只要問一個這樣的問題
[00:17:55.580 --> 00:17:57.580]  問一個好的問題
[00:17:57.580 --> 00:17:59.580]  人的心靈會打開
[00:17:59.580 --> 00:18:01.580]  因為他的邏輯
[00:18:01.580 --> 00:18:03.580]  他想找答案
[00:18:03.580 --> 00:18:05.580]  不及你所講的
[00:18:05.580 --> 00:18:07.580]  生命的安排
[00:18:07.580 --> 00:18:09.580]  是比他那些厲害
[00:18:09.580 --> 00:18:11.580]  因為他那些是偶然中一次
[00:18:11.580 --> 00:18:13.580]  到最後都答不到
[00:18:13.580 --> 00:18:15.580]  真的答不到
[00:18:15.580 --> 00:18:17.580]  正如說我太太
[00:18:17.580 --> 00:18:19.580]  08年
[00:18:19.580 --> 00:18:21.580]  我只有7月
[00:18:21.580 --> 00:18:23.580]  她從來都不敢上台
[00:18:23.580 --> 00:18:25.580]  說話
[00:18:25.580 --> 00:18:27.580]  以前我們在教會
[00:18:27.580 --> 00:18:29.580]  我們要輪值
[00:18:29.580 --> 00:18:31.580]  做崇拜主席
[00:18:31.580 --> 00:18:33.580]  一有她的名字
[00:18:33.580 --> 00:18:35.580]  到時就換了
[00:18:35.580 --> 00:18:37.580]  因為她很緊張
[00:18:37.580 --> 00:18:39.580]  她敢唱詩
[00:18:39.580 --> 00:18:41.580]  但她對咪高峰真的害怕
[00:18:41.580 --> 00:18:43.580]  認識了她幾十年
[00:18:43.580 --> 00:18:45.580]  我們一起大學
[00:18:45.580 --> 00:18:47.580]  她不會做這些事
[00:18:47.580 --> 00:18:49.580]  她不會做這些事
[00:18:49.580 --> 00:18:51.580]  因為她怕人
[00:18:51.580 --> 00:18:53.580]  怕得很厲害
[00:18:53.580 --> 00:18:55.580]  這是正常的
[00:18:55.580 --> 00:18:57.580]  有些是公眾的原因
[00:18:57.580 --> 00:18:59.580]  但是她在
[00:18:59.580 --> 00:19:01.580]  耳撞癌
[00:19:01.580 --> 00:19:03.580]  福音主人
[00:19:03.580 --> 00:19:05.580]  的動聽
[00:19:05.580 --> 00:19:07.580]  和有力
[00:19:07.580 --> 00:19:09.580]  令人舒服
[00:19:09.580 --> 00:19:11.580]  強了很多
[00:19:11.580 --> 00:19:13.580]  我只是站在一邊做詩
[00:19:13.580 --> 00:19:15.580]  你就看到了
[00:19:15.580 --> 00:19:17.580]  你為何一個人
[00:19:17.580 --> 00:19:19.580]  可以變得這麼奇怪
[00:19:19.580 --> 00:19:21.580]  有什麼技術
[00:19:21.580 --> 00:19:23.580]  沒有
[00:19:23.580 --> 00:19:25.580]  是真人流露
[00:19:25.580 --> 00:19:27.580]  即是說
[00:19:27.580 --> 00:19:29.580]  是上帝給她的力量
[00:19:29.580 --> 00:19:31.580]  在這個時間
[00:19:31.580 --> 00:19:33.580]  而人們聽
[00:19:33.580 --> 00:19:35.580]  是很奇怪
[00:19:35.580 --> 00:19:37.580]  我沒聽過這麼好
[00:19:37.580 --> 00:19:39.580]  她不是一個牧師廣道
[00:19:39.580 --> 00:19:41.580]  而是每句說話這麼好
[00:19:41.580 --> 00:19:43.580]  好是未信的人
[00:19:43.580 --> 00:19:45.580]  覺得太好
[00:19:45.580 --> 00:19:47.580]  這句說話
[00:19:47.580 --> 00:19:49.580]  沒有稿的
[00:19:49.580 --> 00:19:51.580]  但這個人的生命本身就能說話
[00:19:51.580 --> 00:19:53.580]  如果你今天研究這個問題
[00:19:53.580 --> 00:19:55.580]  就是紛亂的時候
[00:19:55.580 --> 00:19:57.580]  再不是說
[00:19:57.580 --> 00:19:59.580]  學說
[00:19:59.580 --> 00:20:01.580]  學問
[00:20:01.580 --> 00:20:03.580]  為何我這樣說
[00:20:03.580 --> 00:20:05.580]  我有長期工作
[00:20:05.580 --> 00:20:07.580]  其實是我的一個承諾
[00:20:07.580 --> 00:20:09.580]  是一個毀身在理工大學
[00:20:09.580 --> 00:20:11.580]  我前天就在理工大學
[00:20:11.580 --> 00:20:13.580]  教職員團體
[00:20:13.580 --> 00:20:15.580]  是一個很強的組織
[00:20:15.580 --> 00:20:17.580]  35年好像
[00:20:17.580 --> 00:20:19.580]  40年35年
[00:20:19.580 --> 00:20:21.580]  我以前在理工大學教書
[00:20:21.580 --> 00:20:23.580]  其實我第一個
[00:20:23.580 --> 00:20:25.580]  最開始學歷都是理工讀的
[00:20:25.580 --> 00:20:27.580]  那時候學院
[00:20:27.580 --> 00:20:29.580]  我一個這裡的
[00:20:29.580 --> 00:20:31.580]  讀書學生 這裡的教師身份
[00:20:31.580 --> 00:20:33.580]  校長當然歡迎我
[00:20:33.580 --> 00:20:35.580]  做
[00:20:35.580 --> 00:20:37.580]  在理工裏面
[00:20:37.580 --> 00:20:39.580]  6000個教職員
[00:20:39.580 --> 00:20:41.580]  6000個
[00:20:41.580 --> 00:20:43.580]  很厲害 6000人
[00:20:43.580 --> 00:20:45.580]  學生大約
[00:20:45.580 --> 00:20:47.580]  4萬左右
[00:20:47.580 --> 00:20:49.580]  35年
[00:20:49.580 --> 00:20:51.580]  都發現到
[00:20:51.580 --> 00:20:53.580]  做講座 即是午間
[00:20:53.580 --> 00:20:55.580]  通常都是下午
[00:20:55.580 --> 00:20:57.580]  出很多宣傳
[00:20:57.580 --> 00:20:59.580]  連牆都有
[00:20:59.580 --> 00:21:01.580]  但沒什麼人去
[00:21:01.580 --> 00:21:03.580]  都是基督徒部分
[00:21:03.580 --> 00:21:05.580]  非基督徒少就不得了
[00:21:05.580 --> 00:21:07.580]  原因是
[00:21:07.580 --> 00:21:09.580]  因為那些講師
[00:21:09.580 --> 00:21:11.580]  那些教授
[00:21:11.580 --> 00:21:13.580]  一來就覺得
[00:21:13.580 --> 00:21:15.580]  這些是講
[00:21:15.580 --> 00:21:17.580]  信耶穌
[00:21:17.580 --> 00:21:19.580]  不是我們那個範疇
[00:21:19.580 --> 00:21:21.580]  給年輕人聽聽
[00:21:21.580 --> 00:21:23.580]  好 第二基督徒本身
[00:21:23.580 --> 00:21:25.580]  都覺得有教會
[00:21:25.580 --> 00:21:27.580]  有團體 還多一個
[00:21:27.580 --> 00:21:29.580]  忙到不得了
[00:21:29.580 --> 00:21:31.580]  所以團體在找出路
[00:21:31.580 --> 00:21:33.580]  後來他問我
[00:21:33.580 --> 00:21:35.580]  剛好社會事件的時候
[00:21:35.580 --> 00:21:37.580]  其實
[00:21:37.580 --> 00:21:39.580]  有什麼方法可以
[00:21:39.580 --> 00:21:41.580]  令人再回到上帝那裏
[00:21:41.580 --> 00:21:43.580]  容易些 特別知識份子
[00:21:43.580 --> 00:21:45.580]  我比較多研究
[00:21:45.580 --> 00:21:47.580]  男人
[00:21:47.580 --> 00:21:49.580]  你可以說
[00:21:49.580 --> 00:21:51.580]  信仰
[00:21:51.580 --> 00:21:53.580]  對生命
[00:21:53.580 --> 00:21:55.580]  的吸引是什麼
[00:21:55.580 --> 00:21:57.580]  我說不如這樣
[00:21:57.580 --> 00:21:59.580]  我們試一次
[00:21:59.580 --> 00:22:01.580]  不要用舊的方法
[00:22:01.580 --> 00:22:03.580]  用現場
[00:22:03.580 --> 00:22:05.580]  然後實體加Zoom
[00:22:05.580 --> 00:22:07.580]  他們
[00:22:07.580 --> 00:22:09.580]  解釋他的問題
[00:22:09.580 --> 00:22:11.580]  我們現場回答
[00:22:11.580 --> 00:22:13.580]  講明了
[00:22:13.580 --> 00:22:15.580]  肯定他的問題深奧到
[00:22:15.580 --> 00:22:17.580]  我明白的程度 有機會的
[00:22:17.580 --> 00:22:19.580]  不過我不怕你 原因就是
[00:22:19.580 --> 00:22:21.580]  只要你給我帶幾個來賓
[00:22:21.580 --> 00:22:23.580]  就行了
[00:22:23.580 --> 00:22:25.580]  帶了什麼來賓呢
[00:22:25.580 --> 00:22:27.580]  帶了
[00:22:27.580 --> 00:22:29.580]  幾個基督徒
[00:22:29.580 --> 00:22:31.580]  一個就是
[00:22:31.580 --> 00:22:33.580]  十幾年前換肝的
[00:22:33.580 --> 00:22:35.580]  換肝
[00:22:35.580 --> 00:22:37.580]  他的癌症 肝癌
[00:22:37.580 --> 00:22:39.580]  復發過12次
[00:22:39.580 --> 00:22:41.580]  差不多每年一次
[00:22:41.580 --> 00:22:43.580]  復發 每年一次
[00:22:43.580 --> 00:22:45.580]  現在還健在
[00:22:45.580 --> 00:22:47.580]  40歲左右
[00:22:47.580 --> 00:22:49.580]  現在健在
[00:22:49.580 --> 00:22:51.580]  我又帶了血癌
[00:22:51.580 --> 00:22:53.580]  沒得救
[00:22:53.580 --> 00:22:55.580]  但是
[00:22:55.580 --> 00:22:57.580]  救得了不止
[00:22:57.580 --> 00:22:59.580]  現在是傳到人
[00:22:59.580 --> 00:23:01.580]  九年前是這樣
[00:23:01.580 --> 00:23:03.580]  現在還在
[00:23:03.580 --> 00:23:05.580]  我再帶一個
[00:23:05.580 --> 00:23:07.580]  在香港歷史裡面
[00:23:07.580 --> 00:23:09.580]  胰臟癌 我帶了胰臟癌
[00:23:09.580 --> 00:23:11.580]  死了 胰臟癌
[00:23:11.580 --> 00:23:13.580]  胰臟癌是
[00:23:13.580 --> 00:23:15.580]  做不到 手術不成功
[00:23:15.580 --> 00:23:17.580]  沒做過手術
[00:23:17.580 --> 00:23:19.580]  沒做過花里路電療 沒有
[00:23:19.580 --> 00:23:21.580]  是多少呢
[00:23:21.580 --> 00:23:23.580]  12年前 現在還在
[00:23:23.580 --> 00:23:25.580]  還在
[00:23:25.580 --> 00:23:27.580]  我和幾個朋友來
[00:23:27.580 --> 00:23:29.580]  他們不是心理學
[00:23:29.580 --> 00:23:31.580]  不是社工
[00:23:31.580 --> 00:23:33.580]  他們不懂
[00:23:33.580 --> 00:23:35.580]  我純粹當我回答問題的時候
[00:23:35.580 --> 00:23:37.580]  我又訪問隔壁那個
[00:23:37.580 --> 00:23:39.580]  你用你的常識認為怎樣呢
[00:23:39.580 --> 00:23:41.580]  你用你那個
[00:23:41.580 --> 00:23:43.580]  應付壓力的方式
[00:23:43.580 --> 00:23:45.580]  你回答
[00:23:45.580 --> 00:23:47.580]  這個問題的恐懼性
[00:23:47.580 --> 00:23:49.580]  如果被你遇到會怎樣
[00:23:49.580 --> 00:23:51.580]  當然一定指
[00:23:51.580 --> 00:23:53.580]  祈禱 一定指向
[00:23:53.580 --> 00:23:55.580]  他怎樣找到一種能力
[00:23:55.580 --> 00:23:57.580]  你用很簡單的方式說
[00:23:57.580 --> 00:23:59.580]  我會引導你說
[00:23:59.580 --> 00:24:01.580]  就是這樣回答
[00:24:01.580 --> 00:24:03.580]  難度高到怎樣呢
[00:24:03.580 --> 00:24:05.580]  每條題目我們只回答
[00:24:05.580 --> 00:24:07.580]  6分鐘 6分鐘內
[00:24:07.580 --> 00:24:09.580]  6分鐘 第一次嘗試
[00:24:09.580 --> 00:24:11.580]  遲了幾天 6分鐘
[00:24:11.580 --> 00:24:13.580]  我不知道效果怎樣
[00:24:13.580 --> 00:24:15.580]  但終於我們回答了幾條題目
[00:24:15.580 --> 00:24:17.580]  然後就放在大學裏面
[00:24:17.580 --> 00:24:19.580]  讓同學看
[00:24:19.580 --> 00:24:21.580]  Youtuber
[00:24:21.580 --> 00:24:23.580]  突然發現
[00:24:23.580 --> 00:24:25.580]  原來我們的信仰
[00:24:25.580 --> 00:24:27.580]  是越強越強
[00:24:27.580 --> 00:24:29.580]  當你覺得
[00:24:29.580 --> 00:24:31.580]  人人都投了行的時候
[00:24:31.580 --> 00:24:33.580]  你出來就對了
[00:24:33.580 --> 00:24:35.580]  反而平時不是很覺
[00:24:35.580 --> 00:24:37.580]  平時那些
[00:24:37.580 --> 00:24:39.580]  很高學歷的人
[00:24:39.580 --> 00:24:41.580]  他們第一個感覺就是
[00:24:41.580 --> 00:24:43.580]  你講的那個人
[00:24:43.580 --> 00:24:45.580]  碩士都不是
[00:24:45.580 --> 00:24:47.580]  我怎樣聽你講
[00:24:47.580 --> 00:24:49.580]  他們會分班
[00:24:49.580 --> 00:24:51.580]  但不是的 在那個環境裏
[00:24:51.580 --> 00:24:53.580]  我訪問的那幾個
[00:24:53.580 --> 00:24:55.580]  學位都沒有
[00:24:55.580 --> 00:24:57.580]  突然間 嘩 震撼
[00:24:57.580 --> 00:24:59.580]  為甚麼呢
[00:24:59.580 --> 00:25:01.580]  因為他們的聲音
[00:25:01.580 --> 00:25:03.580]  是輕鬆的
[00:25:03.580 --> 00:25:05.580]  樣子是笑的 那天很可怕
[00:25:05.580 --> 00:25:07.580]  我經常說笑
[00:25:07.580 --> 00:25:09.580]  可能他真的有信仰
[00:25:09.580 --> 00:25:11.580]  可能是精神病
[00:25:11.580 --> 00:25:13.580]  只要我證明他不是精神病就行了
[00:25:13.580 --> 00:25:15.580]  因為我
[00:25:15.580 --> 00:25:17.580]  這樣被人說過
[00:25:17.580 --> 00:25:19.580]  我記得在中國銀行有一次演講
[00:25:19.580 --> 00:25:21.580]  我講信仰人生
[00:25:21.580 --> 00:25:23.580]  最後出來的司儀就說
[00:25:23.580 --> 00:25:25.580]  余生可能
[00:25:25.580 --> 00:25:27.580]  真是信仰 可能是精神病
[00:25:27.580 --> 00:25:29.580]  我記得這句說話
[00:25:29.580 --> 00:25:31.580]  原來是這樣的
[00:25:31.580 --> 00:25:33.580]  那一年
[00:25:33.580 --> 00:25:35.580]  其實2003年一直到現在
[00:25:35.580 --> 00:25:37.580]  我開始想
[00:25:37.580 --> 00:25:39.580]  當世界
[00:25:39.580 --> 00:25:41.580]  連最厲害的醫生
[00:25:41.580 --> 00:25:43.580]  都說這個機會率
[00:25:43.580 --> 00:25:45.580]  掌握不到的時候
[00:25:45.580 --> 00:25:47.580]  其實這個機會率
[00:25:47.580 --> 00:25:49.580]  就來了
[00:25:49.580 --> 00:25:51.580]  教會被人
[00:25:51.580 --> 00:25:53.580]  看回頭
[00:25:53.580 --> 00:25:55.580]  你認為怎樣想
[00:25:55.580 --> 00:25:57.580]  你講話 好
[00:25:57.580 --> 00:25:59.580]  這個時候真是很好
[00:25:59.580 --> 00:26:01.580]  到今年
[00:26:01.580 --> 00:26:03.580]  其實社會事件
[00:26:03.580 --> 00:26:05.580]  11月
[00:26:05.580 --> 00:26:07.580]  理工那天
[00:26:07.580 --> 00:26:09.580]  之前那天
[00:26:09.580 --> 00:26:11.580]  我在理工講話
[00:26:11.580 --> 00:26:13.580]  講什麼呢 講癌症
[00:26:13.580 --> 00:26:15.580]  那時坐了285人
[00:26:15.580 --> 00:26:17.580]  我記得號碼
[00:26:17.580 --> 00:26:19.580]  全部癌症人
[00:26:19.580 --> 00:26:21.580]  全部患癌症
[00:26:21.580 --> 00:26:23.580]  賠的我們都不差
[00:26:23.580 --> 00:26:25.580]  因為我們要報名登記
[00:26:25.580 --> 00:26:27.580]  那裡有300個位置
[00:26:27.580 --> 00:26:29.580]  當時我現在是太太
[00:26:29.580 --> 00:26:31.580]  我在6月29日結婚
[00:26:31.580 --> 00:26:33.580]  跟你生日一樣
[00:26:33.580 --> 00:26:35.580]  那天
[00:26:35.580 --> 00:26:37.580]  我太太
[00:26:37.580 --> 00:26:39.580]  我當年結婚
[00:26:39.580 --> 00:26:41.580]  去年11月2日
[00:26:41.580 --> 00:26:43.580]  問我
[00:26:43.580 --> 00:26:45.580]  我想我們不要取消
[00:26:45.580 --> 00:26:47.580]  但當時
[00:26:47.580 --> 00:26:49.580]  紅磡隧道是不能走的
[00:26:49.580 --> 00:26:51.580]  佐敦站
[00:26:51.580 --> 00:26:53.580]  是會關的
[00:26:53.580 --> 00:26:55.580]  我問你 佐敦站會關
[00:26:55.580 --> 00:26:57.580]  紅磡隧道不能走
[00:26:57.580 --> 00:26:59.580]  在理工講座
[00:26:59.580 --> 00:27:01.580]  為什麼要取消呢
[00:27:01.580 --> 00:27:03.580]  為什麼取消呢
[00:27:03.580 --> 00:27:05.580]  我說很難 我們準備了半年
[00:27:05.580 --> 00:27:07.580]  這一天
[00:27:07.580 --> 00:27:09.580]  我太太問我
[00:27:09.580 --> 00:27:11.580]  你覺得選擇11月2日是聰明還是蠢呢
[00:27:11.580 --> 00:27:13.580]  我說
[00:27:13.580 --> 00:27:15.580]  如果讓一個大學教授
[00:27:15.580 --> 00:27:17.580]  講就很蠢
[00:27:17.580 --> 00:27:19.580]  意思就是一早就知道
[00:27:19.580 --> 00:27:21.580]  不要用那天
[00:27:21.580 --> 00:27:23.580]  但我覺得這一天很聰明
[00:27:23.580 --> 00:27:25.580]  如果真的有人來
[00:27:25.580 --> 00:27:27.580]  還可能全部人都來了
[00:27:27.580 --> 00:27:29.580]  人們會問
[00:27:29.580 --> 00:27:31.580]  什麼事
[00:27:31.580 --> 00:27:33.580]  過了一會真的坐了九成多滿
[00:27:33.580 --> 00:27:35.580]  因為跟我拍檔
[00:27:35.580 --> 00:27:37.580]  那個未信耶穌的教授
[00:27:37.580 --> 00:27:39.580]  是醫療那邊的
[00:27:39.580 --> 00:27:41.580]  他都說
[00:27:41.580 --> 00:27:43.580]  為什麼會這樣
[00:27:43.580 --> 00:27:45.580]  他是國內的教授
[00:27:45.580 --> 00:27:47.580]  為什麼會這樣
[00:27:47.580 --> 00:27:49.580]  後來他說很厲害
[00:27:49.580 --> 00:27:51.580]  很厲害 因為其中
[00:27:51.580 --> 00:27:53.580]  我特別選兩個非基督徒
[00:27:53.580 --> 00:27:55.580]  兩個是基督徒
[00:27:55.580 --> 00:27:57.580]  因為他們的教授
[00:27:57.580 --> 00:27:59.580]  是基督徒
[00:27:59.580 --> 00:28:01.580]  所以我選了他們
[00:28:01.580 --> 00:28:03.580]  因為他們的教授
[00:28:03.580 --> 00:28:05.580]  是基督徒
[00:28:05.580 --> 00:28:07.580]  他們的教授
[00:28:07.580 --> 00:28:09.580]  是基督徒
[00:28:09.580 --> 00:28:11.580]  因為他們的教授
[00:28:11.580 --> 00:28:13.580]  是基督徒
[00:28:13.580 --> 00:28:15.580]  所以我選了他們
[00:28:15.580 --> 00:28:17.580]  因為他們的教授
[00:28:17.580 --> 00:28:19.580]  是基督徒
[00:28:19.580 --> 00:28:21.580]  所以我選了他們
[00:28:21.580 --> 00:28:23.580]  因為他們的教授
[00:28:23.580 --> 00:28:25.580]  是基督徒
[00:28:25.580 --> 00:28:27.580]  所以我選了他們
[00:28:27.580 --> 00:28:29.580]  因為他們的教授
[00:28:29.580 --> 00:28:31.580]  是基督徒
[00:28:31.580 --> 00:28:33.580]  所以我選了他們
[00:28:33.580 --> 00:28:35.580]  因為他們的教授
[00:28:35.580 --> 00:28:37.580]  是基督徒
[00:28:37.580 --> 00:28:39.580]  所以我選了他們
[00:28:39.580 --> 00:28:41.580]  因為他們的教授
[00:28:41.580 --> 00:28:43.580]  是基督徒
[00:28:43.580 --> 00:28:45.580]  所以我選了他們
[00:28:45.580 --> 00:28:47.580]  因為他們的教授
[00:28:47.580 --> 00:28:49.580]  是基督徒
[00:28:49.580 --> 00:28:51.580]  所以我選了他們
[00:28:51.580 --> 00:28:53.580]  因為他們的教授
[00:28:53.580 --> 00:28:55.580]  是基督徒
[00:28:55.580 --> 00:28:57.580]  所以我選了他們
[00:28:57.580 --> 00:28:59.580]  因為他們的教授
[00:28:59.580 --> 00:29:01.580]  是基督徒
[00:29:01.580 --> 00:29:03.580]  所以我選了他們
[00:29:03.580 --> 00:29:05.580]  因為他們的教授
[00:29:05.580 --> 00:29:07.580]  是基督徒
[00:29:07.580 --> 00:29:09.580]  所以我選了他們
[00:29:09.580 --> 00:29:11.580]  因為他們的教授
[00:29:11.580 --> 00:29:13.580]  是基督徒
[00:29:13.580 --> 00:29:15.580]  所以我選了他們
[00:29:15.580 --> 00:29:17.580]  因為他們的教授
[00:29:17.580 --> 00:29:19.580]  是基督徒
[00:29:19.580 --> 00:29:21.580]  在神裡面
[00:29:21.580 --> 00:29:23.580]  這個情況是要投資的
[00:29:23.580 --> 00:29:25.580]  在離開的時候
[00:29:25.580 --> 00:29:27.580]  我們回香港
[00:29:27.580 --> 00:29:29.580]  用了一個半小時
[00:29:29.580 --> 00:29:31.580]  因為要找的士
[00:29:31.580 --> 00:29:33.580]  去將軍澳那邊
[00:29:33.580 --> 00:29:35.580]  然後再回太古城
[00:29:35.580 --> 00:29:37.580]  我心想
[00:29:37.580 --> 00:29:39.580]  其實那些癌症的人是怎麼走的
[00:29:39.580 --> 00:29:41.580]  我們真的不知道
[00:29:41.580 --> 00:29:43.580]  但沒有人埋怨
[00:29:43.580 --> 00:29:45.580]  不止是高興
[00:29:45.580 --> 00:29:47.580]  但裡面有大半不是基督徒
[00:29:47.580 --> 00:29:49.580]  裡面有大半不是基督徒
[00:29:49.580 --> 00:29:51.580]  裡面有大半不是基督徒
[00:29:51.580 --> 00:29:53.580]  裡面有大半不是基督徒
[00:29:53.580 --> 00:29:55.580]  裡面有大半不是基督徒
[00:29:55.580 --> 00:29:57.580]  裡面有大半不是基督徒
[00:29:57.580 --> 00:29:59.580]  裡面有大半不是基督徒
[00:29:59.580 --> 00:30:01.580]  裡面有大半不是基督徒
[00:30:01.580 --> 00:30:03.580]  裡面有大半不是基督徒
[00:30:03.580 --> 00:30:05.580]  裡面有大半不是基督徒
[00:30:05.580 --> 00:30:07.580]  裡面有大半不是基督徒
[00:30:07.580 --> 00:30:09.580]  裡面有大半不是基督徒
[00:30:09.580 --> 00:30:11.580]  裡面有大半不是基督徒
[00:30:11.580 --> 00:30:13.580]  裡面有大半不是基督徒
[00:30:13.580 --> 00:30:15.580]  裡面有大半不是基督徒
[00:30:15.580 --> 00:30:17.580]  裡面有大半不是基督徒
[00:30:17.580 --> 00:30:19.580]  裡面有大半不是基督徒
[00:30:19.580 --> 00:30:21.580]  裡面有大半不是基督徒
[00:30:21.580 --> 00:30:23.580]  裡面有大半不是基督徒
[00:30:23.580 --> 00:30:25.580]  裡面有大半不是基督徒
[00:30:25.580 --> 00:30:27.580]  裡面有大半不是基督徒
[00:30:27.580 --> 00:30:29.580]  裡面有大半不是基督徒
[00:30:29.580 --> 00:30:31.580]  裡面有大半不是基督徒
[00:30:31.580 --> 00:30:33.580]  裡面有大半不是基督徒
[00:30:33.580 --> 00:30:35.580]  裡面有大半不是基督徒
[00:30:35.580 --> 00:30:37.580]  裡面有大半不是基督徒
[00:30:37.580 --> 00:30:39.580]  裡面有大半不是基督徒
[00:30:39.580 --> 00:30:41.580]  裡面有大半不是基督徒
[00:30:41.580 --> 00:30:43.580]  裡面有大半不是基督徒
[00:30:43.580 --> 00:30:45.580]  裡面有大半不是基督徒
[00:30:45.580 --> 00:30:47.580]  裡面有大半不是基督徒
[00:30:47.580 --> 00:30:49.580]  裡面有大半不是基督徒
[00:30:49.580 --> 00:30:51.580]  裡面有大半不是基督徒
[00:30:51.580 --> 00:30:53.580]  裡面有大半不是基督徒
[00:30:53.580 --> 00:30:55.580]  裡面有大半不是基督徒
[00:30:55.580 --> 00:30:57.580]  裡面有大半不是基督徒
[00:30:57.580 --> 00:30:59.580]  裡面有大半不是基督徒
[00:30:59.580 --> 00:31:01.580]  裡面有大半不是基督徒
[00:31:01.580 --> 00:31:03.580]  裡面有大半不是基督徒
[00:31:03.580 --> 00:31:05.580]  裡面有大半不是基督徒
[00:31:05.580 --> 00:31:07.580]  裡面有大半不是基督徒
[00:31:07.580 --> 00:31:09.580]  裡面有大半不是基督徒
[00:31:09.580 --> 00:31:11.580]  裡面有大半不是基督徒
[00:31:11.580 --> 00:31:13.580]  裡面有大半不是基督徒
[00:31:13.580 --> 00:31:15.580]  裡面有大半不是基督徒
[00:31:15.580 --> 00:31:17.580]  裡面有大半不是基督徒
[00:31:17.580 --> 00:31:19.580]  裡面有大半不是基督徒
[00:31:19.580 --> 00:31:21.580]  裡面有大半不是基督徒
[00:31:21.580 --> 00:31:23.580]  裡面有大半不是基督徒
[00:31:23.580 --> 00:31:25.580]  裡面有大半不是基督徒
[00:31:25.580 --> 00:31:27.580]  裡面有大半不是基督徒
[00:31:27.580 --> 00:31:29.580]  裡面有大半不是基督徒
[00:31:29.580 --> 00:31:31.580]  裡面有大半不是基督徒
[00:31:31.580 --> 00:31:33.580]  裡面有大半不是基督徒
[00:31:33.580 --> 00:31:35.580]  裡面有大半不是基督徒
[00:31:35.580 --> 00:31:37.580]  裡面有大半不是基督徒
[00:31:37.580 --> 00:31:39.580]  裡面有大半不是基督徒
[00:31:39.580 --> 00:31:41.580]  裡面有大半不是基督徒
[00:31:41.580 --> 00:31:43.580]  裡面有大半不是基督徒
[00:31:43.580 --> 00:31:45.580]  裡面有大半不是基督徒
[00:31:45.580 --> 00:31:47.580]  裡面有大半不是基督徒
[00:31:47.580 --> 00:31:49.580]  裡面有大半不是基督徒
[00:31:49.580 --> 00:31:51.580]  裡面有大半不是基督徒
[00:31:51.580 --> 00:31:53.580]  裡面有大半不是基督徒
[00:31:53.580 --> 00:31:55.580]  裡面有大半不是基督徒
[00:31:55.580 --> 00:31:57.580]  裡面有大半不是基督徒
[00:31:57.580 --> 00:31:59.580]  裡面有大半不是基督徒
[00:31:59.580 --> 00:32:01.580]  裡面有大半不是基督徒
[00:32:01.580 --> 00:32:03.580]  裡面有大半不是基督徒
[00:32:03.580 --> 00:32:05.580]  裡面有大半不是基督徒
[00:32:05.580 --> 00:32:07.580]  裡面有大半不是基督徒
[00:32:07.580 --> 00:32:09.580]  裡面有大半不是基督徒
[00:32:09.580 --> 00:32:11.580]  裡面有大半不是基督徒
[00:32:11.580 --> 00:32:13.580]  裡面有大半不是基督徒
[00:32:13.580 --> 00:32:15.580]  裡面有大半不是基督徒
[00:32:15.580 --> 00:32:17.580]  裡面有大半不是基督徒
[00:32:17.580 --> 00:32:19.580]  裡面有大半不是基督徒
[00:32:19.580 --> 00:32:21.580]  裡面有大半不是基督徒
[00:32:21.580 --> 00:32:23.580]  裡面有大半不是基督徒
