
[00:00:00.000 --> 00:00:06.220]  今天的題目是什麼呢?
[00:16:05.380 --> 00:16:06.300]  我說:是呀
[00:16:06.300 --> 00:16:07.540]  我是基督徒來的
[00:16:07.540 --> 00:16:09.180]  自此之後
[00:16:09.180 --> 00:16:11.020]  我在家罵兩只小狗
[00:16:11.020 --> 00:16:13.260]  我都溫柔一點
[00:16:13.260 --> 00:16:13.980]  是不是?
[00:16:13.980 --> 00:16:15.700]  說牧師這樣罵人
[00:16:15.700 --> 00:16:17.500]  因為他不知道我是否罵一隻狗
[00:16:17.500 --> 00:16:18.620]  一會兒以為我罵其他人
[00:16:18.620 --> 00:16:19.300]  不是慘嗎?
[00:16:19.300 --> 00:16:20.900]  所以我要做好一點的見證
[00:16:20.900 --> 00:16:22.340]  昨天我一出去放狗
[00:16:22.340 --> 00:16:23.260]  哎呀 又見到他了
[00:16:23.260 --> 00:16:25.260]  那我又要走得好一點
[00:16:25.260 --> 00:16:25.700]  是不是?
[00:16:25.700 --> 00:16:27.460]  因為是牧師出去放狗
[00:16:27.460 --> 00:16:28.020]  是不是?
[00:16:28.020 --> 00:16:28.500]  那就是
[00:16:28.500 --> 00:16:30.860]  人家是看著你的
[00:16:30.860 --> 00:16:34.700]  其實全世界是看著你們的信徒的
[00:16:34.700 --> 00:16:36.620]  究竟我們是如何做的?
[00:16:36.620 --> 00:16:37.220]  是不是?
[00:16:37.220 --> 00:16:38.420]  這是見證
[00:16:38.420 --> 00:16:39.740]  另一方面
[00:16:39.740 --> 00:16:42.620]  是教會
[00:16:42.620 --> 00:16:44.620]  教會是否有見證?
[00:16:44.620 --> 00:16:45.620]  當然是啦
[00:16:45.620 --> 00:16:47.380]  教會有沒有人看著?
[00:16:47.380 --> 00:16:49.060]  當然有啦
[00:16:49.060 --> 00:16:50.100]  是不是?
[00:16:50.100 --> 00:16:51.220]  所以現在我經常覺得
[00:16:51.220 --> 00:16:54.340]  我們信徒要爭氣
[00:16:54.340 --> 00:16:56.500]  我們信徒如果教會有好的東西
[00:16:56.500 --> 00:16:58.060]  應該和人分享
[00:16:58.060 --> 00:16:59.740]  你如果在教會聽到好的詩歌
[00:16:59.740 --> 00:17:01.420]  應該和人分享
[00:17:01.420 --> 00:17:03.900]  但是你留意一下Facebook
[00:17:03.900 --> 00:17:06.100]  通常人們分享些什麼呢?
[00:17:06.100 --> 00:17:09.100]  當然只是分享些食物
[00:17:09.100 --> 00:17:10.140]  所有東西來到
[00:17:10.140 --> 00:17:11.900]  全部都是相機先吃的
[00:17:11.900 --> 00:17:12.620]  拍到都冷了
[00:17:12.620 --> 00:17:13.500]  你都不吃
[00:17:13.500 --> 00:17:13.780]  是不是?
[00:17:13.780 --> 00:17:14.740]  不要吃而已
[00:17:14.740 --> 00:17:16.940]  拍完沒有?
[00:17:16.940 --> 00:17:18.020]  都冷了
[00:17:18.020 --> 00:17:19.660]  分享食物
[00:17:19.660 --> 00:17:20.580]  但是另一方面
[00:17:20.580 --> 00:17:21.940]  就是我經常很不開心
[00:17:21.940 --> 00:17:23.100]  就是有些信徒
[00:17:23.100 --> 00:17:23.860]  就說什麼呢?
[00:17:23.860 --> 00:17:24.420]  哎呀
[00:17:24.420 --> 00:17:26.220]  我那間教會的那個牧師
[00:17:26.220 --> 00:17:27.620]  雖然他沒有說什麼教會
[00:17:27.620 --> 00:17:29.460]  我那間教會的那個牧師
[00:17:29.460 --> 00:17:31.260]  說了一句話都不知道是怎樣的
[00:17:31.260 --> 00:17:32.420]  很離譜的
[00:17:32.420 --> 00:17:32.980]  哎呀
[00:17:32.980 --> 00:17:34.700]  又說神愛世人
[00:17:34.700 --> 00:17:36.020]  又說神的僕人
[00:17:36.020 --> 00:17:38.580]  在教會惡史倫登
[00:17:38.580 --> 00:17:39.860]  哇!不停地說
[00:17:39.860 --> 00:17:41.260]  一說這些
[00:17:41.260 --> 00:17:43.940]  他就很多個like的
[00:17:43.940 --> 00:17:45.380]  然後那些信徒一起說
[00:17:45.380 --> 00:17:46.660]  哇!我那間教會的牧師
[00:17:46.660 --> 00:17:47.860]  都是這樣的
[00:17:47.860 --> 00:17:48.340]  是呀
[00:17:48.340 --> 00:17:49.380]  又說神愛世人
[00:17:49.380 --> 00:17:51.060]  這樣這樣
[00:17:51.060 --> 00:17:53.100]  Facebook多不多人看啊?
[00:17:53.100 --> 00:17:53.700]  多
[00:17:53.700 --> 00:17:55.180]  是不是全世界觀看啊?
[00:17:55.180 --> 00:17:56.860]  是
[00:17:56.860 --> 00:17:57.940]  那你的牧師是這樣
[00:17:57.940 --> 00:17:58.580]  你說完出來
[00:17:58.580 --> 00:18:01.180]  那些人很開心的
[00:18:01.180 --> 00:18:02.260]  然後不停地說
[00:18:02.260 --> 00:18:04.460]  那哪些人看到啊?
[00:18:04.460 --> 00:18:05.260]  世人
[00:18:05.260 --> 00:18:06.860]  什麼人都看到
[00:18:06.860 --> 00:18:08.460]  想他好的人看到
[00:18:08.460 --> 00:18:10.740]  不想他好的人都看到
[00:18:10.740 --> 00:18:11.620]  還要是壞的東西
[00:18:11.620 --> 00:18:14.900]  特別多人share的
[00:18:14.900 --> 00:18:15.540]  你試一下
[00:18:15.540 --> 00:18:17.260]  放一首基督教詩歌上去
[00:18:17.260 --> 00:18:18.100]  《贊美之泉》
[00:18:18.100 --> 00:18:18.900]  你放上去
[00:18:18.900 --> 00:18:20.860]  不是很多人share的
[00:18:20.860 --> 00:18:21.540]  啊?
[00:18:21.540 --> 00:18:22.620]  你想想
[00:18:22.620 --> 00:18:24.780]  如果再放一些壞的東西
[00:18:24.780 --> 00:18:25.620]  你自己看回也行
[00:18:25.620 --> 00:18:26.100]  沒有騙你
[00:18:26.100 --> 00:18:26.820]  每天都是這樣
[00:18:26.820 --> 00:18:27.660]  哇!很多人share
[00:18:27.660 --> 00:18:28.620]  很多人拍手掌
[00:18:28.620 --> 00:18:29.660]  很多人like
[00:18:29.660 --> 00:18:30.860]  那我在想
[00:18:30.860 --> 00:18:31.980]  究竟放上去的那個人
[00:18:31.980 --> 00:18:35.340]  有什麼目的呢?
[00:18:35.340 --> 00:18:38.100]  罵鬼的牧師
[00:18:38.100 --> 00:18:40.220]  想人like
[00:18:40.220 --> 00:18:42.700]  但是那個牧師有沒有改變呢?
[00:18:42.700 --> 00:18:45.180]  他都不知道有沒有看facebook
[00:18:45.180 --> 00:18:46.260]  還有有問題的人
[00:18:46.260 --> 00:18:47.060]  是永遠都不覺得
[00:18:47.060 --> 00:18:49.420]  那個人自己有問題的
[00:18:49.420 --> 00:18:51.500]  你明白我什麼意思嗎?
[00:18:51.500 --> 00:18:52.460]  比如說
[00:18:52.460 --> 00:18:54.580]  你今晚聽完道
[00:18:54.580 --> 00:18:55.340]  你走上facebook
[00:18:55.340 --> 00:18:56.980]  你說今天講道
[00:18:56.980 --> 00:18:58.220]  又講得快
[00:18:58.220 --> 00:18:59.460]  聲音又不好聽
[00:18:59.460 --> 00:19:00.620]  又走音
[00:19:00.620 --> 00:19:02.100]  那些powerpoint又難看
[00:19:02.100 --> 00:19:03.300]  我又看不到
[00:19:03.300 --> 00:19:04.180]  啊?這樣
[00:19:04.180 --> 00:19:05.780]  罵完一輪
[00:19:05.780 --> 00:19:07.820]  如果我家裡看到facebook
[00:19:07.820 --> 00:19:09.140]  我看到這段東西
[00:19:09.140 --> 00:19:11.420]  走音講話
[00:19:11.420 --> 00:19:13.540]  又講得快
[00:19:13.540 --> 00:19:15.140]  接著我會想什麼呢?
[00:19:15.140 --> 00:19:18.180]  那些傳道人真的不贊氣
[00:19:18.180 --> 00:19:20.420]  為什麼講話不講慢一點呢?
[00:19:20.420 --> 00:19:22.700]  為什麼聲音不壓低一點呢?
[00:19:22.700 --> 00:19:25.180]  好像音樂情人一樣
[00:19:25.180 --> 00:19:26.060]  是不是?
[00:19:26.060 --> 00:19:28.580]  你為什麼不講好一點呢?
[00:19:28.580 --> 00:19:31.780]  我是可能不知道自己有問題
[00:19:31.780 --> 00:19:32.900]  我不知道你認不認識一些人
[00:19:32.900 --> 00:19:34.780]  是自己不知道自己有問題
[00:19:34.780 --> 00:19:35.780]  全世界都知道的
[00:19:35.780 --> 00:19:36.780]  整個屋子都知道他衰格的
[00:19:36.780 --> 00:19:37.980]  但是他覺得
[00:19:37.980 --> 00:19:42.180]  我是好人
[00:19:42.180 --> 00:19:43.620]  你擺上去這樣做
[00:19:43.620 --> 00:19:44.380]  是沒用的
[00:19:44.380 --> 00:19:46.460]  不過你就影衰了教會
[00:19:46.460 --> 00:19:49.180]  你又幫不了那個牧師
[00:19:49.180 --> 00:19:51.460]  我很欣賞以前在香港有一個傳道人
[00:19:51.460 --> 00:19:53.100]  他是大學教授
[00:19:53.100 --> 00:19:55.060]  他聽完道
[00:19:55.060 --> 00:19:55.820]  接著第二天
[00:19:55.820 --> 00:19:58.700]  他就email給那個牧師
[00:19:58.700 --> 00:20:02.660]  因為他是某大學的中文系教授
[00:20:02.660 --> 00:20:03.820]  他就立刻email給那個牧師
[00:20:03.820 --> 00:20:07.340]  他就說牧師你用錯了這些字詞
[00:20:07.340 --> 00:20:08.780]  這個字應該這樣讀
[00:20:08.780 --> 00:20:10.500]  把讀音也弄出來給他看
[00:20:10.500 --> 00:20:12.220]  這個句子應該這樣講
[00:20:12.220 --> 00:20:15.620]  他說你講話有語病
[00:20:15.620 --> 00:20:19.340]  但是那個牧師很開心
[00:20:19.340 --> 00:20:20.260]  為什麼呢?
[00:20:20.260 --> 00:20:22.540]  因為你讓我改善自己
[00:20:22.540 --> 00:20:23.500]  你不是在Facebook
[00:20:23.500 --> 00:20:24.660]  說著說著讓人聽
[00:20:24.660 --> 00:20:26.820]  你有語病
[00:20:26.820 --> 00:20:27.940]  接著立刻很多人就說
[00:20:27.940 --> 00:20:30.580]  我的教會的牧師也有語病
[00:20:30.580 --> 00:20:31.020]  很開心
[00:20:31.020 --> 00:20:31.860]  很多like
[00:20:31.860 --> 00:20:33.540]  你達到你被like
[00:20:33.540 --> 00:20:34.500]  很多人看到你
[00:20:34.500 --> 00:20:36.020]  哇!你獨具慧眼
[00:20:36.020 --> 00:20:37.060]  知道這些問題
[00:20:37.060 --> 00:20:41.660]  但是影衰了教會
[00:20:41.660 --> 00:20:45.780]  但是幫不了那個牧師
[00:20:45.780 --> 00:20:47.500]  是嗎?
[00:20:47.500 --> 00:20:48.700]  所以我想就是說
[00:20:48.700 --> 00:20:50.260]  當我們下一次再在Facebook
[00:20:50.260 --> 00:20:51.220]  講一些負面的
[00:20:51.220 --> 00:20:53.340]  我不是說你不能講負面的東西
[00:20:53.340 --> 00:20:54.940]  而是說你想改善的話
[00:20:54.940 --> 00:20:57.460]  你就不是擺出來講的
[00:20:57.460 --> 00:20:58.340]  你跟那個人講
[00:20:58.340 --> 00:20:59.900]  不就有意義了
[00:20:59.900 --> 00:21:01.220]  是嗎?
[00:21:01.220 --> 00:21:03.220]  所以這個教會
[00:21:03.220 --> 00:21:05.820]  真的要我們自己去做得好
[00:21:05.820 --> 00:21:09.020]  如果要教會能夠成為一個好的見證
[00:21:09.020 --> 00:21:11.140]  耶穌說了一個很難做的事情
[00:21:11.140 --> 00:21:12.940]  就是彼此相愛
[00:21:12.940 --> 00:21:16.620]  彼此相愛是要彼此相愛的
[00:21:16.620 --> 00:21:17.860]  是嗎?
[00:21:17.860 --> 00:21:19.900]  但是如果要弄壞一間教會
[00:21:19.900 --> 00:21:22.260]  一個人就行了
[00:21:22.260 --> 00:21:23.820]  但是如果要弄好一間教會
[00:21:23.820 --> 00:21:25.100]  要一起
[00:21:25.100 --> 00:21:26.660]  所以很難度高的
[00:21:26.660 --> 00:21:28.740]  所以為什麼我們要做好那個見證
[00:21:28.740 --> 00:21:31.020]  就是我們要自己做好自己
[00:21:31.020 --> 00:21:34.540]  你願不願意彼此相愛
[00:21:34.540 --> 00:21:35.900]  以上那兩點
[00:21:35.900 --> 00:21:37.980]  都是我們經常都會思考的
[00:21:37.980 --> 00:21:39.140]  我不集中講
[00:21:39.140 --> 00:21:41.260]  我想講第三點
[00:21:41.260 --> 00:21:44.740]  就是聖經
[00:21:44.740 --> 00:21:46.580]  聖經算不算是一本
[00:21:46.580 --> 00:21:49.260]  全世界人一起看的書?
[00:21:49.260 --> 00:21:50.980]  算了
[00:21:50.980 --> 00:21:54.660]  我上兩個星期就出席了一個講座
[00:21:54.660 --> 00:21:57.300]  這個講座就令到我大開眼界
[00:21:57.300 --> 00:21:59.300]  我好像本來在一個井裡面
[00:21:59.300 --> 00:22:00.980]  看過一個圓形
[00:22:00.980 --> 00:22:03.860]  我以為我懂很多東西
[00:22:03.860 --> 00:22:05.380]  但是那次去完那個講座
[00:22:05.380 --> 00:22:06.660]  一個多小時而已
[00:22:06.660 --> 00:22:08.100]  我真的覺得自己
[00:22:08.100 --> 00:22:10.700]  原來還有很多很多要學習的空間
[00:22:10.700 --> 00:22:12.540]  那個講座就是講
[00:22:12.540 --> 00:22:16.260]  關於華人聖經翻譯的過程
[00:22:16.260 --> 00:22:19.180]  華人聖經翻譯的過程
[00:22:19.180 --> 00:22:20.500]  我覺得很精彩
[00:22:20.500 --> 00:22:22.700]  如果拍成一部電影
[00:22:22.700 --> 00:22:23.820]  我就會改名叫做
[00:22:23.820 --> 00:22:28.260]  《華人聖經翻譯血汗史》
[00:22:28.260 --> 00:22:29.540]  很有血有汗的
[00:22:29.540 --> 00:22:30.540]  我給你們看一看
[00:22:30.540 --> 00:22:31.820]  你們應該還沒出世
[00:22:31.820 --> 00:22:35.020]  1707年你們出世了嗎?
[00:22:35.020 --> 00:22:37.460]  1707年的聖經版本
[00:22:37.460 --> 00:22:39.740]  是叫《巴切役本》
[00:22:39.740 --> 00:22:43.020]  影響後世一路翻譯聖經
[00:22:43.020 --> 00:22:44.340]  我讀第一行給你們聽
[00:22:44.340 --> 00:22:47.100]  你猜猜這段聖經是講哪一段聖經
[00:22:47.100 --> 00:22:49.180]  沒有標點符號的
[00:22:49.180 --> 00:22:51.140]  一行過的
[00:22:51.140 --> 00:22:55.460]  耶穌滿於盛風離藥
[00:22:55.460 --> 00:22:58.660]  丹爾豐感旺曠野四十日
[00:22:58.660 --> 00:23:01.780]  而被魔友言定焉
[00:23:01.780 --> 00:23:05.580]  被朱日無吃而日盡奶飢
[00:23:05.580 --> 00:23:10.460]  魔鬼與之若以若為神之子
[00:23:10.460 --> 00:23:12.620]  講哪一段聖經啊?
[00:23:12.620 --> 00:23:14.620]  壽司談
[00:23:14.620 --> 00:23:16.260]  壽司談
[00:23:16.260 --> 00:23:18.060]  這個叫巴切役本
[00:23:18.060 --> 00:23:21.940]  是一位法國耶穌會的傳教士
[00:23:21.940 --> 00:23:24.140]  他當時去到四川
[00:23:24.140 --> 00:23:25.820]  開始翻譯聖經
[00:23:25.820 --> 00:23:28.140]  由馬太福音開始翻譯
[00:23:28.140 --> 00:23:29.700]  翻譯到希伯來書
[00:23:29.700 --> 00:23:32.060]  第一章就翻到天下了
[00:23:32.060 --> 00:23:33.820]  不知道是不是太辛苦
[00:23:33.820 --> 00:23:35.300]  他當時停留在那裡
[00:23:35.300 --> 00:23:36.700]  後來這個役本
[00:23:36.700 --> 00:23:40.180]  就被十六世紀英國一名收藏家
[00:23:40.180 --> 00:23:41.260]  叫Hans
[00:23:41.260 --> 00:23:42.740]  拿到
[00:23:42.740 --> 00:23:44.940]  後來他也捐給了大英博物館
[00:23:44.940 --> 00:23:46.500]  現在也在大英博物館
[00:23:46.500 --> 00:23:49.020]  我們很熟悉的馬利遜
[00:23:49.020 --> 00:23:52.260]  當他知道他要去中國做傳教
[00:23:52.260 --> 00:23:54.380]  他的老師叫容三德
[00:23:54.380 --> 00:23:55.900]  他就知道了
[00:23:55.900 --> 00:23:57.700]  博物館有這個役本
[00:23:57.700 --> 00:24:00.780]  他和中文老師就去抄
[00:24:00.780 --> 00:24:01.860]  抄完之後
[00:24:01.860 --> 00:24:03.980]  就拿去廣州
[00:24:03.980 --> 00:24:05.220]  因為他後期要去廣州
[00:24:05.220 --> 00:24:06.540]  馬利遜
[00:24:06.540 --> 00:24:08.580]  這個役本
[00:24:08.580 --> 00:24:11.100]  而第一位
[00:24:11.100 --> 00:24:14.180]  以基督新教徒身份翻譯聖經
[00:24:14.180 --> 00:24:15.540]  就不是馬利遜
[00:24:15.540 --> 00:24:17.340]  也不是馬殊曼
[00:24:17.340 --> 00:24:18.140]  是哪一位呢?
[00:24:18.140 --> 00:24:19.740]  就是一位亞馬尼亞人
[00:24:19.740 --> 00:24:21.660]  叫拉薩
[00:24:21.660 --> 00:24:22.780]  記得名字
[00:24:22.780 --> 00:24:23.900]  拉薩
[00:24:23.900 --> 00:24:25.620]  這個拉薩的父母
[00:24:25.620 --> 00:24:27.620]  至少是在澳門長大的
[00:24:27.620 --> 00:24:30.460]  父母就找中文老師教他中文
[00:24:30.460 --> 00:24:31.460]  他又會中文
[00:24:31.460 --> 00:24:34.020]  又會美尼亞文
[00:24:34.020 --> 00:24:35.020]  又會英文
[00:24:35.020 --> 00:24:38.700]  他也做過葡國政府翻譯
[00:24:38.700 --> 00:24:41.700]  後來他就轉去印度做生意
[00:24:41.700 --> 00:24:43.860]  不過就不太成功
[00:24:43.860 --> 00:24:48.420]  有一位印度威廉堡學院院長
[00:24:48.420 --> 00:24:50.060]  就很想翻譯聖經
[00:24:50.060 --> 00:24:53.340]  然後就邀請了拉薩進行翻譯
[00:24:53.340 --> 00:24:55.140]  後來因為學院沒有錢
[00:24:55.140 --> 00:24:58.980]  就轉介他去塞南坡這個地方
[00:24:58.980 --> 00:25:03.140]  去幫助當地浸信會的差會
[00:25:03.140 --> 00:25:04.220]  浸信會差會
[00:25:04.220 --> 00:25:06.340]  然後發展中文事工
[00:25:06.340 --> 00:25:08.620]  在1807年
[00:25:08.620 --> 00:25:12.020]  他就完成了馬太福音的翻譯
[00:25:12.020 --> 00:25:13.660]  我讀一句給大家聽
[00:25:13.660 --> 00:25:15.660]  看你又知不知道在講哪一段
[00:25:15.660 --> 00:25:18.220]  1807年那些人的中文是怎樣的呢?
[00:25:18.220 --> 00:25:18.860]  他說:
[00:25:18.860 --> 00:25:23.300]  「疑掃輔者遠處而尖見
[00:25:23.300 --> 00:25:31.220]  之所以從加利衣而隨伊蘇兼視他也」
[00:25:31.220 --> 00:25:33.340]  你是不是要我講英文啊?
[00:25:33.340 --> 00:25:37.460]  特別是「兼視他也」
[00:25:37.460 --> 00:25:39.540]  「掃輔者」
[00:25:39.540 --> 00:25:42.140]  原來就是「掃過輔人」
[00:25:42.140 --> 00:25:44.540]  「遠處而尖見」
[00:25:44.540 --> 00:25:46.540]  這個字我查字典就會了
[00:25:46.540 --> 00:25:48.940]  「尖見」原來就是「暗中察看」
[00:25:48.940 --> 00:25:50.500]  「之所以從加利衣」
[00:25:50.500 --> 00:25:52.660]  你知道加利衣是哪裡嗎?
[00:25:52.660 --> 00:25:54.180]  對了
[00:25:54.180 --> 00:25:56.780]  加利衣就是加利尼
[00:25:56.780 --> 00:25:59.380]  伊蘇你知道是誰嗎?
[00:25:59.380 --> 00:26:00.860]  耶穌
[00:26:00.860 --> 00:26:03.420]  原來伊蘇就是耶穌
[00:26:03.420 --> 00:26:05.620]  是這樣的
[00:26:05.620 --> 00:26:09.380]  後來馬淑曼有一位浸信會的宣教士
[00:26:09.380 --> 00:26:11.300]  我一邊看一邊很感恩
[00:26:11.300 --> 00:26:14.500]  以浸信會為傲
[00:26:14.500 --> 00:26:17.180]  最開始這麼大力推動聖經
[00:26:17.180 --> 00:26:20.580]  而一位浸信會的宣教士叫馬淑曼
[00:26:20.580 --> 00:26:21.780]  他是翻譯員
[00:26:21.780 --> 00:26:23.260]  和另外幾位你們很熟悉的
[00:26:23.260 --> 00:26:25.340]  就是克里威廉
[00:26:25.340 --> 00:26:26.700]  William Carey
[00:26:26.700 --> 00:26:28.380]  和威廉華特
[00:26:28.380 --> 00:26:29.060]  William Ward
[00:26:29.060 --> 00:26:31.500]  合稱就是「塞蘭波三子」
[00:26:31.500 --> 00:26:34.420]  這幾個原來就是浸信會
[00:26:34.420 --> 00:26:36.620]  差會侍奉的主要領袖
[00:26:36.620 --> 00:26:38.140]  他們大力推動聖經
[00:26:38.140 --> 00:26:40.500]  那時候因為只有浸信會
[00:26:40.500 --> 00:26:43.940]  才有最完善的印刷和資源
[00:26:43.940 --> 00:26:47.980]  結果出版了三卷聖經
[00:26:47.980 --> 00:26:50.140]  開始一路傳福音
[00:26:50.140 --> 00:26:51.820]  到1811年
[00:26:51.820 --> 00:26:56.900]  由拉薩和馬淑曼翻譯了《馬河福音》
[00:26:56.900 --> 00:26:58.460]  我又讀一句給你們聽
[00:26:58.460 --> 00:27:00.740]  以前福音不是叫福音
[00:27:00.740 --> 00:27:04.020]  叫做加音
[00:27:04.020 --> 00:27:06.860]  此加音由「馬勒」
[00:27:06.860 --> 00:27:08.660]  「馬勒」是誰呢?
[00:27:08.660 --> 00:27:10.740]  就是Mark
[00:27:10.740 --> 00:27:12.060]  就是馬河
[00:27:12.060 --> 00:27:13.180]  他叫做「馬勒」
[00:27:13.180 --> 00:27:14.540]  「馬」是「媽仔」的「媽」
[00:27:14.540 --> 00:27:16.060]  加上一個「口」字在前面
[00:27:16.060 --> 00:27:18.300]  原來這些人研究是很廣東話的
[00:27:18.300 --> 00:27:20.540]  有一段時間很廣東話的傳播
[00:27:20.540 --> 00:27:21.820]  字前面加上一個「口」字
[00:27:21.820 --> 00:27:23.460]  所以「媽」前面有個「口」字
[00:27:23.460 --> 00:27:24.820]  「勒」前面有個「口」字
[00:27:24.820 --> 00:27:26.420]  那第一句是什麼呢?
[00:27:26.420 --> 00:27:28.180]  《馬科羅福音》第一章第一節
[00:27:28.180 --> 00:27:29.620]  他說「加音之始」
[00:27:29.620 --> 00:27:31.260]  就是福音之始
[00:27:31.260 --> 00:27:36.740]  「乃從以蘇記這時道神之始」
[00:27:36.740 --> 00:27:39.180]  什麼叫「馬蘇記這時道之始」呢?
[00:27:39.180 --> 00:27:40.780]  原來我們看回《和合本》
[00:27:40.780 --> 00:27:45.700]  就是神的兒子耶穌基督福音的起頭
[00:27:45.700 --> 00:27:49.980]  原來起頭就叫做「這時道」
[00:27:49.980 --> 00:27:50.900]  「這時道」
[00:27:50.900 --> 00:27:53.140]  這個可能也很廣東話
[00:27:53.140 --> 00:27:54.660]  「這時道」
[00:27:54.660 --> 00:27:58.140]  然後歷史就一直去
[00:27:58.140 --> 00:28:01.500]  馬拉遜在1807年就去到廣東
[00:28:01.500 --> 00:28:02.740]  那時候倫敦的警察會就說
[00:28:02.740 --> 00:28:04.380]  「麻煩你快點翻譯聖經吧」
[00:28:04.380 --> 00:28:06.220]  「人家都在翻譯中」
[00:28:06.220 --> 00:28:10.180]  1813年他就翻譯好整本新約聖經
[00:28:10.180 --> 00:28:11.220]  十年之後
[00:28:11.220 --> 00:28:14.860]  馬拉遜1923年就翻譯好整本聖經
[00:28:14.860 --> 00:28:15.900]  就叫什麼名字呢?
[00:28:15.900 --> 00:28:17.220]  哇!很厲害!
[00:28:17.220 --> 00:28:19.260]  「神天聖書」
[00:28:19.260 --> 00:28:22.180]  「神天聖書」
[00:28:22.180 --> 00:28:24.420]  如果你現在拿著一本「神天聖書」
[00:28:24.420 --> 00:28:26.300]  人家以為你不知道什麼教
[00:28:26.300 --> 00:28:27.540]  「神天聖書」
[00:28:27.540 --> 00:28:28.700]  其實還有很多譯本的
[00:28:28.700 --> 00:28:29.900]  我當然不會全部講了
[00:28:29.900 --> 00:28:32.180]  講完之後就四點了
[00:28:32.180 --> 00:28:33.220]  但是有幾本譯本
[00:28:33.220 --> 00:28:35.620]  很想你一點點認識的概念就行了
[00:28:35.620 --> 00:28:37.620]  接著有一個1838年就叫做
[00:28:37.620 --> 00:28:41.340]  「四人小組」譯本
[00:28:41.340 --> 00:28:44.820]  接著有一個叫做「偽版」譯本
[00:28:44.820 --> 00:28:47.020]  「偽版」譯本1855年
[00:28:47.020 --> 00:28:49.580]  你見不見到由上個幾個字
[00:28:49.580 --> 00:28:51.180]  什麼時候?
[00:28:51.180 --> 00:28:53.300]  「咸豐年」
[00:28:53.300 --> 00:28:56.420]  我小時候以為沒有咸豐年
[00:28:56.420 --> 00:28:57.980]  我以為形容一些很舊的東西
[00:28:57.980 --> 00:28:59.540]  就是在咸豐年
[00:28:59.540 --> 00:29:01.220]  原來真的有咸豐年
[00:29:01.220 --> 00:29:02.900]  這個是咸豐五年
[00:29:02.900 --> 00:29:05.460]  這個聖經為什麼要講呢?
[00:29:05.460 --> 00:29:06.580]  「偽版」譯本
[00:29:06.580 --> 00:29:08.500]  原來在這部電影
[00:29:08.500 --> 00:29:10.740]  就是聖經翻譯血淚史
[00:29:10.740 --> 00:29:12.380]  原本是很順利的
[00:29:12.380 --> 00:29:14.020]  原本是喜劇
[00:29:14.020 --> 00:29:15.100]  但是來到這部
[00:29:15.100 --> 00:29:18.260]  這個翻譯開始變成了衝突
[00:29:18.260 --> 00:29:19.820]  開始有嚴區
[00:29:19.820 --> 00:29:21.580]  而發生很大的爭拗
[00:29:21.580 --> 00:29:22.380]  為什麼呢?
[00:29:22.380 --> 00:29:23.300]  剛才我說了
[00:29:23.300 --> 00:29:25.940]  有一個叫做麥都斯
[00:29:25.940 --> 00:29:27.740]  是英國的宣教士
[00:29:27.740 --> 00:29:29.180]  他們決定譯聖經
[00:29:29.180 --> 00:29:31.180]  就是譯神這個字譯成什麼呢?
[00:29:31.180 --> 00:29:33.860]  譯成上帝
[00:29:33.860 --> 00:29:34.900]  他譯成上帝
[00:29:34.900 --> 00:29:37.140]  但是美國那幫宣教士
[00:29:37.140 --> 00:29:38.220]  就不滿
[00:29:38.220 --> 00:29:38.660]  他說不行
[00:29:38.660 --> 00:29:40.340]  我要叫神
[00:29:40.340 --> 00:29:43.260]  對於你有沒有問題?
[00:29:43.260 --> 00:29:44.500]  都是那個而已
[00:29:44.500 --> 00:29:46.700]  但是他們就辯論到面紅耳熱
[00:29:46.700 --> 00:29:48.740]  最後他們集體辭職
[00:29:48.740 --> 00:29:50.700]  那些人一不喜歡就辭職了
[00:29:50.700 --> 00:29:52.260]  以前的人都是這樣
[00:29:52.260 --> 00:29:53.420]  不喜歡就辭職
[00:29:53.420 --> 00:29:55.060]  一辭職
[00:29:55.060 --> 00:29:58.220]  就令到聖經翻譯停了一段時間
[00:29:58.220 --> 00:30:02.380]  後來繼續有1859年的《卑智文聖經》
[00:30:02.380 --> 00:30:06.100]  有北京的《官話》譯本1872年
[00:30:06.100 --> 00:30:08.060]  這個是北京的《官話》譯本
[00:30:08.060 --> 00:30:10.900]  跟著這本譯本很漂亮的
[00:30:10.900 --> 00:30:14.140]  如果看清楚有紅邊的
[00:30:14.140 --> 00:30:15.260]  哇!很漂亮的
[00:30:15.260 --> 00:30:17.620]  他們說應該是歷史上最漂亮的這本聖經
[00:30:17.620 --> 00:30:19.780]  然後這個名字更厲害
[00:30:19.780 --> 00:30:20.540]  更厲害
[00:30:20.540 --> 00:30:22.940]  叫做《救世聖經》
[00:30:22.940 --> 00:30:24.340]  知不知道為什麼這麼漂亮
[00:30:24.340 --> 00:30:25.980]  唯一出一本的
[00:30:25.980 --> 00:30:26.860]  就是給誰呢?
[00:30:26.860 --> 00:30:30.740]  就是給這個人
[00:30:30.740 --> 00:30:32.860]  原來是給慈禧太后的
[00:30:32.860 --> 00:30:35.340]  所以你一定要印一些紅邊下去
[00:30:35.340 --> 00:30:36.780]  原來就是那個時候
[00:30:36.780 --> 00:30:38.460]  因為這個人很大影響力
[00:30:38.460 --> 00:30:40.260]  我們要去跟中國人傳播
[00:30:40.260 --> 00:30:41.260]  希望他信了耶穌
