
[00:00:00.000 --> 00:00:06.200]  好快 八月份來到十月月
[00:16:30.680 --> 00:16:35.880]  本身的一種同情共感的感動
[00:16:35.880 --> 00:16:37.560]  是心裏面出來
[00:16:37.560 --> 00:16:39.960]  而憐憫不單是出了感動
[00:16:39.960 --> 00:16:42.200]  而出了感動之後是有行動的
[00:16:42.200 --> 00:16:44.200]  所以你看到耶穌不一樣的地方
[00:16:44.200 --> 00:16:47.960]  就是他有連輸的心所產生的感動
[00:16:47.960 --> 00:16:50.200]  但同一時間他再進一步
[00:16:50.200 --> 00:16:54.680]  是有從心到外面的那種行動
[00:16:54.680 --> 00:16:56.040]  帶有憐憫
[00:16:56.040 --> 00:16:57.560]  那種憐憫就是帶有行動
[00:16:57.560 --> 00:16:59.480]  所以他看到那些人的時間
[00:16:59.480 --> 00:17:00.280]  剛才說什麼
[00:17:00.280 --> 00:17:02.120]  就醫治他
[00:17:02.120 --> 00:17:05.000]  看到許多病人就憐憫他們
[00:17:05.000 --> 00:17:05.880]  就醫治他
[00:17:05.880 --> 00:17:07.880]  看到他們憐憫的時間
[00:17:08.360 --> 00:17:09.880]  像棍斧流利一樣
[00:17:09.880 --> 00:17:11.320]  像羊會有牧人一樣
[00:17:11.320 --> 00:17:12.520]  就在牧養他
[00:17:12.520 --> 00:17:13.480]  是帶有行動
[00:17:13.480 --> 00:17:15.880]  不單是心產生憐憫
[00:17:15.880 --> 00:17:18.600]  而是有行動的
[00:17:18.600 --> 00:17:21.320]  但在七節我們看到的時間
[00:17:21.320 --> 00:17:22.760]  主耶穌基督在說什麼
[00:17:22.760 --> 00:17:24.600]  他說是連輸人的有福
[00:17:24.600 --> 00:17:26.760]  連憫人的人有福
[00:17:26.760 --> 00:17:29.400]  原來主耶穌基督要求我們
[00:17:29.400 --> 00:17:32.200]  我們連輸人
[00:17:32.200 --> 00:17:34.040]  我們對他很大的感動
[00:17:34.040 --> 00:17:36.120]  看見對方的需要
[00:17:36.120 --> 00:17:37.400]  不只是看見自己的需要
[00:17:37.400 --> 00:17:38.680]  看見對方的需要
[00:17:38.680 --> 00:17:40.200]  看見大兄姐妹的需要
[00:17:40.200 --> 00:17:43.320]  看見一些孤苦流離的人的需要
[00:17:43.320 --> 00:17:46.360]  看見窮寡婦的人的需要
[00:17:46.360 --> 00:17:48.680]  我們同樣是必得
[00:17:48.680 --> 00:17:52.120]  主耶穌基督的連輸在當中
[00:17:52.120 --> 00:17:53.400]  這些人有福
[00:17:53.400 --> 00:17:54.680]  主耶穌基督沒有說
[00:17:54.680 --> 00:17:57.960]  我們一定要付諸一個很大的行動
[00:17:57.960 --> 00:17:58.920]  去憐憫他們
[00:17:58.920 --> 00:18:01.480]  我看到他沒有衣著
[00:18:01.480 --> 00:18:03.000]  我就盡量去幫助他
[00:18:03.000 --> 00:18:05.320]  不用傾盡全力
[00:18:05.320 --> 00:18:08.200]  他沒有說你有這樣的心
[00:18:08.200 --> 00:18:09.720]  可能你下一步就是行動
[00:18:09.720 --> 00:18:10.440]  就是憐憫
[00:18:10.440 --> 00:18:12.760]  但他說你有這樣的連輸的心
[00:18:12.760 --> 00:18:15.560]  其實你已經被主耶穌基督憐憫
[00:18:15.560 --> 00:18:18.920]  是由那個心到手
[00:18:18.920 --> 00:18:19.960]  你發覺主耶穌基督
[00:18:19.960 --> 00:18:21.000]  我們一會兒會再看
[00:18:21.000 --> 00:18:21.960]  這裡很有趣
[00:18:21.960 --> 00:18:25.160]  五進八折的時間他提到清心
[00:18:25.160 --> 00:18:26.120]  他求我們說
[00:18:26.120 --> 00:18:27.080]  Free心
[00:18:27.080 --> 00:18:29.640]  是說Born in heart
[00:18:29.640 --> 00:18:32.200]  Born in spirit
[00:18:32.920 --> 00:18:34.920]  在你的心靈空間裏面
[00:18:34.920 --> 00:18:35.960]  是很貧窮的
[00:18:35.960 --> 00:18:36.760]  什麼都沒有
[00:18:36.760 --> 00:18:39.320]  而清心在這裡說的是
[00:18:39.320 --> 00:18:43.720]  很純的、很潔的、很清潔的、很純的
[00:18:43.720 --> 00:18:45.480]  很清潔
[00:18:45.480 --> 00:18:47.880]  無添加、沒有雜質
[00:18:47.880 --> 00:18:49.400]  你可以想像
[00:18:49.400 --> 00:18:51.720]  那些水是很純、很清
[00:18:51.720 --> 00:18:55.880]  沒有任何添加物在當中的時間
[00:18:55.880 --> 00:18:57.720]  很多時候我們會投訴
[00:18:57.720 --> 00:18:59.640]  為什麼我們看不到神
[00:18:59.640 --> 00:19:01.320]  因為這裡說五進八折
[00:19:01.320 --> 00:19:02.760]  清心的人有福
[00:19:02.760 --> 00:19:03.880]  為什麼他有福
[00:19:03.880 --> 00:19:05.800]  因為他必得見神
[00:19:05.800 --> 00:19:06.440]  很多時候我們說
[00:19:06.440 --> 00:19:08.120]  為什麼我們看不到上帝
[00:19:08.120 --> 00:19:09.880]  你回頭去問
[00:19:09.880 --> 00:19:11.080]  我們會不會我們的心
[00:19:11.080 --> 00:19:12.840]  其實太多的雜質
[00:19:12.840 --> 00:19:15.160]  太多的雜念
[00:19:15.160 --> 00:19:16.440]  以前我們看到的
[00:19:16.440 --> 00:19:18.600]  只是看見自己的東西
[00:19:18.600 --> 00:19:20.760]  而看不到上帝
[00:19:20.760 --> 00:19:23.960]  給我們看見的東西
[00:19:23.960 --> 00:19:26.440]  上帝是不是讓我們看不到他
[00:19:26.440 --> 00:19:27.160]  不是的
[00:19:27.160 --> 00:19:29.000]  其實上帝讓我們看到他
[00:19:29.080 --> 00:19:30.920]  但很多時候我們的心
[00:19:30.920 --> 00:19:32.200]  是太多的雜質
[00:19:32.200 --> 00:19:34.280]  甚至我們給太多雜音的東西
[00:19:34.280 --> 00:19:35.640]  以致我們看不到上帝
[00:19:35.640 --> 00:19:36.440]  五進九折
[00:19:36.440 --> 00:19:38.760]  使人和睦的人有福
[00:19:38.760 --> 00:19:40.520]  為什麼
[00:19:40.520 --> 00:19:43.080]  因為他是被稱為神的兒子
[00:19:43.080 --> 00:19:45.400]  怎樣被稱為神的兒子
[00:19:45.400 --> 00:19:46.680]  使人和睦
[00:19:46.680 --> 00:19:48.680]  是使人和睦
[00:19:48.680 --> 00:19:50.040]  不是與人和睦
[00:19:50.040 --> 00:19:51.000]  有什麼不同
[00:19:51.000 --> 00:19:51.720]  與人和睦就是
[00:19:51.720 --> 00:19:54.040]  我和你很友好
[00:19:54.040 --> 00:19:56.440]  很和睦
[00:19:56.440 --> 00:19:58.200]  這個和睦都是好的
[00:19:58.200 --> 00:20:01.400]  但他說不單止你和人很友好
[00:20:01.400 --> 00:20:04.600]  你是要使人和睦
[00:20:04.600 --> 00:20:05.640]  包括兩件事
[00:20:05.640 --> 00:20:07.640]  使人與人之間和睦
[00:20:07.640 --> 00:20:09.080]  除了你和人好之外
[00:20:09.080 --> 00:20:11.640]  是使人與人之間有和睦
[00:20:11.640 --> 00:20:14.840]  也使人與上帝有和睦
[00:20:14.840 --> 00:20:15.880]  所以你會發現
[00:20:15.880 --> 00:20:17.880]  朱克松基都說
[00:20:17.880 --> 00:20:18.920]  這是一個積分
[00:20:18.920 --> 00:20:20.120]  是他交付給
[00:20:20.120 --> 00:20:21.240]  甚至是他交付給
[00:20:21.240 --> 00:20:22.200]  離開這個世界之後
[00:20:22.200 --> 00:20:23.800]  交付給我們每一個的積分
[00:20:23.800 --> 00:20:24.920]  所以保羅在
[00:20:24.920 --> 00:20:27.320]  《後書》五章十八節的時候
[00:20:27.320 --> 00:20:27.960]  他說
[00:20:27.960 --> 00:20:31.320]  「借著基督使我們與他和好
[00:20:31.320 --> 00:20:33.480]  又將願人與他和好的積分
[00:20:33.480 --> 00:20:35.480]  賜給我們」
[00:20:35.480 --> 00:20:38.840]  原來基督使我們與他和好
[00:20:38.840 --> 00:20:39.800]  是一個積分
[00:20:39.800 --> 00:20:41.560]  又將這個積分賜給我們
[00:20:41.560 --> 00:20:42.360]  每一個
[00:20:42.360 --> 00:20:43.000]  我們怎樣說
[00:20:43.000 --> 00:20:45.720]  不單止是與人和睦
[00:20:45.720 --> 00:20:47.000]  和好和睦
[00:20:47.000 --> 00:20:49.480]  是使人和睦
[00:20:49.480 --> 00:20:51.080]  成為一個積分
[00:20:51.080 --> 00:20:52.840]  在我們不同的地方
[00:20:52.840 --> 00:20:55.720]  我們好像要再踏前一步
[00:20:55.720 --> 00:20:59.640]  要有行動在當中
[00:20:59.640 --> 00:21:02.200]  《後書》十八節最後一幅
[00:21:02.200 --> 00:21:03.080]  他說什麼
[00:21:03.080 --> 00:21:03.800]  他說
[00:21:03.800 --> 00:21:05.800]  「為二受逼迫的人有福了
[00:21:05.800 --> 00:21:07.560]  因為天國是他們的」
[00:21:07.560 --> 00:21:09.880]  回到第一個幅的時候
[00:21:09.880 --> 00:21:13.320]  同樣是因為天國是他們的
[00:21:13.320 --> 00:21:14.760]  原來有兩樣東西
[00:21:14.760 --> 00:21:15.480]  我們發覺
[00:21:15.480 --> 00:21:17.160]  天國是屬於他們的
[00:21:17.160 --> 00:21:19.320]  天國屬於他們的第一樣東西
[00:21:19.320 --> 00:21:21.000]  就是你的虛的心
[00:21:21.000 --> 00:21:23.000]  很貧窮
[00:21:23.000 --> 00:21:26.600]  很想有上帝的愛
[00:21:26.600 --> 00:21:28.600]  在當中填滿的時候
[00:21:28.600 --> 00:21:29.720]  你就會看到天國
[00:21:29.720 --> 00:21:30.840]  另一樣東西就是
[00:21:30.840 --> 00:21:32.440]  當你受二
[00:21:32.440 --> 00:21:34.840]  為了二受逼迫的時候
[00:21:34.840 --> 00:21:35.800]  你就同樣看到
[00:21:35.800 --> 00:21:37.880]  天國在他生命當中
[00:21:37.880 --> 00:21:39.160]  是他將領的
[00:21:39.160 --> 00:21:40.360]  所以五章十一節
[00:21:40.360 --> 00:21:41.160]  他接著說
[00:21:41.160 --> 00:21:42.440]  在說的時候
[00:21:42.440 --> 00:21:43.000]  他說什麼
[00:21:43.000 --> 00:21:47.240]  「如果人因為我辱罵你們
[00:21:47.240 --> 00:21:48.360]  逼迫你們
[00:21:48.360 --> 00:21:50.680]  偽造各樣的壞話
[00:21:50.680 --> 00:21:52.520]  去毀謗你們的時間
[00:21:52.520 --> 00:21:53.880]  有趣
[00:21:53.880 --> 00:21:56.520]  你們反而是有福的」
[00:21:56.520 --> 00:21:58.040]  你說到這件事很奇怪
[00:21:58.040 --> 00:22:01.880]  和我們所認知的生活
[00:22:01.880 --> 00:22:04.280]  和我們所認知的生活的價值觀
[00:22:04.280 --> 00:22:06.680]  彷彿是相違背
[00:22:06.680 --> 00:22:09.720]  我們覺得盡量遠離這些逼迫
[00:22:09.720 --> 00:22:12.520]  盡量遠離這些人的辱罵
[00:22:12.520 --> 00:22:14.760]  盡量遠離這些偽造的東西
[00:22:14.760 --> 00:22:16.920]  有時候很難在辦公室裏面
[00:22:16.920 --> 00:22:18.360]  就有些人就是這樣
[00:22:18.360 --> 00:22:19.640]  喜歡說你壞話
[00:22:19.640 --> 00:22:21.240]  但最後說不是
[00:22:21.240 --> 00:22:22.920]  你為義而受逼
[00:22:22.920 --> 00:22:23.960]  這件事的時候
[00:22:23.960 --> 00:22:25.000]  你就有福了
[00:22:25.000 --> 00:22:28.840]  和我們所理解的很不一樣
[00:22:28.840 --> 00:22:30.200]  這也表明了
[00:22:30.200 --> 00:22:32.120]  我們看的圖畫不是人的價值觀
[00:22:32.120 --> 00:22:33.960]  是神的
[00:22:33.960 --> 00:22:36.280]  給我們看的不一樣的價值觀
[00:22:36.280 --> 00:22:37.880]  是神的道路
[00:22:37.880 --> 00:22:40.280]  對應我們人的道路
[00:22:40.280 --> 00:22:41.240]  有些人的道路
[00:22:41.240 --> 00:22:42.520]  是我們想解的道路
[00:22:42.520 --> 00:22:44.280]  但神的道路不是
[00:22:44.280 --> 00:22:45.880]  你為義而受逼
[00:22:45.880 --> 00:22:46.840]  天國就是你
[00:22:46.840 --> 00:22:47.880]  這就是我們看的
[00:22:47.880 --> 00:22:49.080]  我們已經進入了暫緩
[00:22:49.080 --> 00:22:52.120]  人的道路就是想解的
[00:22:52.120 --> 00:22:53.160]  根大腿
[00:22:53.160 --> 00:22:54.360]  那裏比較好走
[00:22:54.360 --> 00:22:55.560]  不會受逼
[00:22:55.560 --> 00:22:56.520]  不會被人辱罵
[00:22:56.520 --> 00:22:58.200]  不會被人在背後說壞話
[00:22:58.200 --> 00:22:59.080]  誹謗我們
[00:22:59.080 --> 00:23:00.600]  但神說不是
[00:23:00.600 --> 00:23:02.280]  你為我的惡道
[00:23:02.280 --> 00:23:03.800]  為義而受逼
[00:23:03.800 --> 00:23:04.760]  這就是神的道路
[00:23:04.760 --> 00:23:07.000]  這條路是紮的路
[00:23:07.000 --> 00:23:09.320]  這部圖很有趣
[00:23:09.320 --> 00:23:11.400]  反覆看這幅圖畫
[00:23:11.400 --> 00:23:12.920]  其實真的很難
[00:23:12.920 --> 00:23:14.280]  去做反覆的事情
[00:23:14.280 --> 00:23:17.560]  使人和睦可能簡單一點
[00:23:17.560 --> 00:23:19.560]  但你說為義而受逼
[00:23:19.560 --> 00:23:21.160]  是很難的
[00:23:21.160 --> 00:23:22.520]  但八福
[00:23:22.520 --> 00:23:25.000]  你要真真正正實現出來
[00:23:25.000 --> 00:23:27.320]  你化到除非人完全
[00:23:27.320 --> 00:23:29.320]  背改回順目
[00:23:29.320 --> 00:23:30.200]  主耶穌基督
[00:23:30.200 --> 00:23:34.200]  你才可以把八福實現在地上
[00:23:34.200 --> 00:23:36.120]  這件事成為天國子民
[00:23:36.120 --> 00:23:37.240]  給我們看的一本圖畫
[00:23:37.240 --> 00:23:38.680]  就是要顛覆我們
[00:23:38.680 --> 00:23:39.800]  你成為天國子民
[00:23:39.800 --> 00:23:42.840]  就要顛覆我們的做人觀
[00:23:42.840 --> 00:23:44.200]  不是人觀
[00:23:44.200 --> 00:23:45.400]  是你做人
[00:23:45.960 --> 00:23:47.960]  以前有一本書叫做小寶神功
[00:23:47.960 --> 00:23:50.520]  教你怎樣做聰明人
[00:23:50.520 --> 00:23:51.800]  怎樣做偉小寶
[00:23:51.800 --> 00:23:53.880]  遊走在這個世界的時間
[00:23:53.880 --> 00:23:55.640]  人見人愛
[00:23:55.640 --> 00:23:56.760]  車見車載
[00:23:56.760 --> 00:23:59.240]  天國子民
[00:23:59.240 --> 00:24:00.440]  我們看這幅圖畫
[00:24:00.440 --> 00:24:02.440]  是顛覆我們做人觀
[00:24:02.440 --> 00:24:04.600]  因此不是這樣的
[00:24:04.600 --> 00:24:06.280]  使人和睦很難的
[00:24:06.280 --> 00:24:07.800]  吃虧很難的
[00:24:07.800 --> 00:24:09.720]  但他說是
[00:24:09.720 --> 00:24:12.040]  你就要顛覆你自己做人觀
[00:24:12.040 --> 00:24:14.840]  所以把八福再呈現出來的時間
[00:24:14.840 --> 00:24:16.120]  是很有趣的
[00:24:16.120 --> 00:24:21.480]  這八件事不是說虛心的人有福
[00:24:21.480 --> 00:24:22.520]  因為天國是他們
[00:24:22.520 --> 00:24:23.800]  哀悼的人有福
[00:24:23.800 --> 00:24:25.080]  因為他們必得安慰
[00:24:25.080 --> 00:24:27.400]  不是說某些人虛心
[00:24:27.400 --> 00:24:28.280]  某些人哀悼
[00:24:28.280 --> 00:24:29.240]  某些人溫柔
[00:24:29.240 --> 00:24:31.160]  某些人是饑惡
[00:24:31.160 --> 00:24:34.680]  是說天國子民這群人
[00:24:34.680 --> 00:24:37.320]  其實應該有了
[00:24:37.320 --> 00:24:41.720]  這群人應該有了這八種福氣
[00:24:41.720 --> 00:24:49.400]  天國子民這群人應該有了這八種特質
[00:24:49.400 --> 00:24:52.440]  他強調的不是虛心的人有福
[00:24:52.440 --> 00:24:54.520]  因為天國是他們
[00:24:54.520 --> 00:24:55.560]  溫柔的人有福
[00:24:55.560 --> 00:24:59.320]  因為他們承受地土
[00:24:59.320 --> 00:25:03.240]  他強調的是他們
[00:25:03.240 --> 00:25:04.760]  是一群人
[00:25:04.760 --> 00:25:06.920]  我們看見他們是一群人
[00:25:06.920 --> 00:25:10.360]  是一群擁有了這八種特質的人
[00:25:10.360 --> 00:25:12.920]  這些人就是天國的子民
[00:25:12.920 --> 00:25:16.760]  這些天國的子民就是將天國
[00:25:16.760 --> 00:25:18.040]  我特別要強調
[00:25:18.040 --> 00:25:21.000]  行在地上的人
[00:25:21.000 --> 00:25:22.680]  是行出來的
[00:25:22.680 --> 00:25:25.400]  不是我們有了這八種福氣的時候
[00:25:25.400 --> 00:25:28.520]  我們就把衣服蓋著
[00:25:28.520 --> 00:25:29.880]  我們就躲起來
[00:25:29.880 --> 00:25:30.600]  不是的
[00:25:30.600 --> 00:25:32.680]  你是那個邊緣的時候
[00:25:32.680 --> 00:25:34.040]  一開始說的時候
[00:25:34.040 --> 00:25:37.560]  你就是鹽和乾
[00:25:37.560 --> 00:25:41.080]  你就會把這八樣東西行在地上
[00:25:41.080 --> 00:25:44.840]  這八樣的特質就將天國裡面
[00:25:44.840 --> 00:25:46.360]  鹽和乾
[00:25:46.360 --> 00:25:49.400]  天國子民的邊緣特質
[00:25:49.400 --> 00:25:51.400]  是行在地上
[00:25:51.400 --> 00:25:54.840]  讓人看見天國就尊重我們這群人
[00:25:54.840 --> 00:25:56.120]  行在地上
[00:25:56.120 --> 00:25:57.240]  來到這個時間
[00:25:57.240 --> 00:25:58.200]  我回頭看
[00:25:58.200 --> 00:26:00.280]  阿東前一點
[00:26:00.280 --> 00:26:01.640]  去到第三章的時候
[00:26:01.640 --> 00:26:03.640]  馬大伯我和大家做分享
[00:26:03.640 --> 00:26:06.360]  看見整本圖畫很整齊
[00:26:06.360 --> 00:26:07.640]  一開始出來的時候
[00:26:07.640 --> 00:26:08.680]  施洗約翰說什麼
[00:26:08.680 --> 00:26:11.800]  天國更了你們應當悔改
[00:26:11.800 --> 00:26:13.400]  馬大伯三章二字
[00:26:13.400 --> 00:26:16.600]  耶穌受洗完之後
[00:26:16.600 --> 00:26:18.040]  他就出來傳道
[00:26:18.040 --> 00:26:22.040]  他同樣說了施洗約翰所說的話
[00:26:22.040 --> 00:26:22.680]  他說什麼
[00:26:22.680 --> 00:26:25.080]  天國更了你們應當悔改
[00:26:25.080 --> 00:26:27.320]  記載在馬大伯四章十七字
[00:26:27.320 --> 00:26:29.000]  施洗約翰也好
[00:26:29.000 --> 00:26:31.320]  耶穌剛剛出來傳道也好
[00:26:31.320 --> 00:26:32.040]  他說什麼
[00:26:32.040 --> 00:26:34.200]  他說天國是更了
[00:26:34.200 --> 00:26:37.080]  還沒有在
[00:26:37.080 --> 00:26:39.320]  有些人不知道什麼是天國
[00:26:39.320 --> 00:26:41.560]  天國是更了
[00:26:41.560 --> 00:26:43.160]  有另一本圖畫
[00:26:43.160 --> 00:26:45.480]  回頭看四章十八
[00:26:45.480 --> 00:26:47.240]  十九二十節
[00:26:47.240 --> 00:26:49.240]  耶穌出來傳道的時候
[00:26:49.240 --> 00:26:51.160]  第一件事他做的
[00:26:51.160 --> 00:26:52.440]  第一個圖畫
[00:26:52.440 --> 00:26:54.920]  在加利利海邊行走的時間
[00:26:54.920 --> 00:26:56.680]  他就看見兩個人
[00:26:56.680 --> 00:27:00.120]  就是西門和彼得
[00:27:00.120 --> 00:27:01.160]  彼得的西門
[00:27:01.160 --> 00:27:05.320]  彼得和他的兄弟安德烈
[00:27:05.320 --> 00:27:06.600]  就是彼得和安德烈
[00:27:06.600 --> 00:27:10.040]  然後耶穌來跟從我
[00:27:10.040 --> 00:27:11.640]  我要叫你們德人如德言
[00:27:11.640 --> 00:27:13.880]  就對他們說
[00:27:13.880 --> 00:27:15.000]  來吉從我
[00:27:15.000 --> 00:27:17.160]  是呼召來的
[00:27:17.160 --> 00:27:20.120]  就是說耶穌出來的時候
[00:27:20.120 --> 00:27:24.200]  他是呼召彼得和安德烈
[00:27:24.200 --> 00:27:25.640]  來跟從我
[00:27:25.640 --> 00:27:27.080]  來吉從我
[00:27:27.080 --> 00:27:30.440]  然後他們就跟從了耶穌
[00:27:30.440 --> 00:27:34.280]  這本圖畫記載在二十二節接著
[00:27:34.280 --> 00:27:35.880]  再往前走的時候
[00:27:35.880 --> 00:27:37.080]  又見到兩兄弟
[00:27:37.080 --> 00:27:38.120]  一個就是亞各
[00:27:38.120 --> 00:27:39.720]  就是西美大兒子亞各
[00:27:39.720 --> 00:27:44.920]  和約翰同樣呼召他們
[00:27:44.920 --> 00:27:48.680]  然後他們就變了父親
[00:27:48.680 --> 00:27:50.920]  跟從耶穌
[00:27:50.920 --> 00:27:51.960]  很有趣
[00:27:51.960 --> 00:27:53.320]  第一本圖畫就是
[00:27:53.320 --> 00:27:54.920]  施洗約翰和耶穌
[00:27:54.920 --> 00:27:57.480]  剛剛完了那個朕禮
[00:27:57.480 --> 00:27:59.160]  上綱黎出來傳道的時候
[00:27:59.160 --> 00:28:00.120]  天國更了
[00:28:00.120 --> 00:28:01.720]  一個宣講
[00:28:01.720 --> 00:28:03.960]  宣講天國更了
[00:28:03.960 --> 00:28:05.560]  然後你們要悔改
[00:28:05.560 --> 00:28:07.960]  就好像賣告罷
[00:28:07.960 --> 00:28:09.800]  現在就不是在報紙賣
[00:28:09.800 --> 00:28:11.320]  在網上賣告罷
[00:28:11.320 --> 00:28:12.920]  天國更了你們要悔改
[00:28:12.920 --> 00:28:16.440]  有些人看了就丟掉了
[00:28:16.440 --> 00:28:19.320]  有些人看了就悔改了
[00:28:19.320 --> 00:28:22.120]  甚至有些法列祖人
[00:28:22.120 --> 00:28:24.120]  施洗約翰都來到
[00:28:24.120 --> 00:28:27.960]  約旦河邊找施洗約翰施洗
[00:28:27.960 --> 00:28:29.560]  他們都悔改
[00:28:29.560 --> 00:28:31.560]  這是第一本圖畫
[00:28:31.560 --> 00:28:33.000]  圈再大一點
[00:28:33.000 --> 00:28:34.040]  耶穌出來的時候
[00:28:34.040 --> 00:28:37.480]  是主動去呼召了四個人
[00:28:37.480 --> 00:28:42.040]  這四個人都是跟從他
[00:28:42.040 --> 00:28:43.640]  當然這本圖畫很有趣
[00:28:43.640 --> 00:28:45.240]  他們立刻跟從他
[00:28:45.240 --> 00:28:46.840]  但無論如何
[00:28:46.840 --> 00:28:48.440]  他們是跟從了耶穌
[00:28:48.440 --> 00:28:50.040]  第三本圖畫
[00:28:50.040 --> 00:28:52.920]  記載在第四章23-24節
[00:28:52.920 --> 00:28:54.840]  呼召了這四個人之後
[00:28:54.840 --> 00:28:56.760]  耶穌就走遍加利尼
[00:28:56.760 --> 00:28:58.120]  他說什麼
[00:28:58.120 --> 00:28:59.960]  在各會堂裡
[00:28:59.960 --> 00:29:01.960]  教導人
[00:29:01.960 --> 00:29:03.480]  天國的福音
[00:29:03.480 --> 00:29:06.600]  和醫治了百姓各樣疾病
[00:29:06.600 --> 00:29:08.760]  明星就全面敘利亞
[00:29:08.760 --> 00:29:10.360]  不用再賣告罷
[00:29:10.360 --> 00:29:12.600]  明星就藉著他的行動
[00:29:12.600 --> 00:29:14.600]  而全面敘利亞
[00:29:14.600 --> 00:29:17.320]  很多人患了很多不同的病
[00:29:17.320 --> 00:29:20.200]  鬼父的 腫痛的病
[00:29:20.200 --> 00:29:22.440]  癲癇的 癱瘓的
[00:29:22.440 --> 00:29:23.640]  都帶來耶穌
[00:29:23.640 --> 00:29:26.920]  就醫好了他們
[00:29:26.920 --> 00:29:30.200]  第四章25節記錄了
[00:29:30.200 --> 00:29:32.040]  這個字同樣出現
[00:29:32.040 --> 00:29:35.240]  當耶穌宣講了天國的福音
[00:29:35.240 --> 00:29:37.800]  也醫治了他們的事件
[00:29:37.800 --> 00:29:40.760]  很多人就跟從他
[00:29:40.760 --> 00:29:46.200]  很多人從加利尼 猶大 約旦等地跟從他
[00:29:46.200 --> 00:29:47.480]  他沒有說這些人
[00:29:47.480 --> 00:29:49.720]  有沒有被耶穌醫治過
[00:29:49.720 --> 00:29:50.440]  可能有
[00:29:50.440 --> 00:29:52.680]  但他聽到耶穌的
[00:29:52.680 --> 00:29:54.120]  傳講天國的福音
[00:29:54.120 --> 00:29:57.320]  他聽到耶穌曾經醫治過
[00:29:57.320 --> 00:29:58.920]  剛才那些疾病的人的事件
[00:29:58.920 --> 00:30:02.360]  他就四方八面跟從他
[00:30:02.360 --> 00:30:03.640]  所以有三樣的人
[00:30:03.640 --> 00:30:05.400]  他發現是很有趣的
[00:30:05.400 --> 00:30:06.440]  所以看回這段時間
[00:30:06.440 --> 00:30:09.080]  四章23節主耶穌基督做了什麼
[00:30:09.080 --> 00:30:11.000]  他做了教導人
[00:30:11.000 --> 00:30:12.440]  即是傳講天國的福音
[00:30:12.440 --> 00:30:14.120]  也是醫治人
[00:30:14.120 --> 00:30:16.440]  然後那些人就跟從他
[00:30:16.440 --> 00:30:17.400]  所以這四十天
[00:30:17.400 --> 00:30:18.840]  他出來傳道的時候
[00:30:18.840 --> 00:30:20.360]  他做宣講的工作
[00:30:20.360 --> 00:30:21.640]  但耶穌不是
[00:30:21.640 --> 00:30:24.280]  耶穌不單止說了天國近了
[00:30:24.280 --> 00:30:27.240]  天國是近了
[00:30:27.240 --> 00:30:28.680]  還沒在地上
[00:30:28.680 --> 00:30:30.120]  人們還沒看到
[00:30:30.120 --> 00:30:30.760]  不知道
[00:30:30.760 --> 00:30:31.880]  快來了
[00:30:31.880 --> 00:30:33.640]  那套電影快上映了
[00:30:33.640 --> 00:30:34.440]  快來了
[00:30:34.440 --> 00:30:36.040]  但還沒看
[00:30:36.040 --> 00:30:36.920]  不知道
[00:30:36.920 --> 00:30:37.640]  是近了
[00:30:37.640 --> 00:30:40.760]  所以主耶穌同樣是宣講
[00:30:40.760 --> 00:30:42.920]  但他和施洗藥不同的地方
[00:30:42.920 --> 00:30:44.680]  就是他做多了一件事
[00:30:44.680 --> 00:30:45.480]  就是醫治
[00:30:45.480 --> 00:30:46.360]  做多了一件事
[00:30:46.360 --> 00:30:47.160]  行動
[00:30:47.160 --> 00:30:48.040]  他遊走
[00:30:48.040 --> 00:30:50.280]  各城各地有行動
[00:30:50.280 --> 00:30:52.280]  所以耶穌是將天國
[00:30:52.280 --> 00:30:57.560]  即是天國是將天國活現出來
[00:30:57.560 --> 00:30:59.400]  什麼是天國
[00:30:59.400 --> 00:31:00.520]  近了
[00:31:00.520 --> 00:31:02.120]  然後耶穌真真正正
[00:31:02.120 --> 00:31:03.720]  他宣講加行動的時候
[00:31:03.720 --> 00:31:06.520]  天國就張顯出來了
[00:31:06.520 --> 00:31:08.440]  活現了出來
[00:31:08.440 --> 00:31:11.640]  人們就開始知道天國是怎樣
[00:31:11.640 --> 00:31:15.240]  那麼耶穌多走一天的時候
[00:31:15.240 --> 00:31:17.800]  人們就明白多了天國多一天
[00:31:17.800 --> 00:31:19.240]  再多走一天
[00:31:19.240 --> 00:31:20.200]  宣講加行動的時候
[00:31:20.200 --> 00:31:21.800]  人們又明白多了
[00:31:21.800 --> 00:31:25.640]  知道耶穌出來傳道了三年多的時間
[00:31:25.640 --> 00:31:27.560]  天國就穿著耶穌的身體
[00:31:27.560 --> 00:31:29.640]  人們就會看見天國是這樣的
[00:31:29.640 --> 00:31:32.040]  但我們在第一講的時候就知道
[00:31:32.040 --> 00:31:33.480]  這個還沒完
[00:31:33.480 --> 00:31:35.160]  我們作為主耶穌
[00:31:35.160 --> 00:31:37.480]  記得在地上教會其中一個工作
[00:31:37.480 --> 00:31:39.400]  教會就是由一群人
[00:31:39.400 --> 00:31:41.480]  就是天國的子民去組成
[00:31:41.480 --> 00:31:42.600]  在教會裏面
[00:31:42.600 --> 00:31:44.280]  其實教會其中一個很重要的工作
[00:31:44.280 --> 00:31:46.040]  就是繼續將耶穌
