
[00:00:00.000 --> 00:00:05.980]  究竟我們如何在我們人生的路上
[00:18:04.820 --> 00:18:09.620]  剛才說到他直斥皇帝的統治者齊菲
[00:18:09.620 --> 00:18:11.940]  他在《馬克福音》6章19節說
[00:18:11.940 --> 00:18:14.820]  他於是希羅底懷恨他
[00:18:14.820 --> 00:18:15.700]  生了他的氣
[00:18:15.700 --> 00:18:18.340]  其實想要殺他 但是不能夠
[00:18:18.340 --> 00:18:21.300]  因為當日其實他有很多的群眾
[00:18:21.300 --> 00:18:24.180]  很多人聽他講道
[00:18:24.180 --> 00:18:26.500]  然後在《馬克福音》6章21節
[00:18:26.500 --> 00:18:28.980]  有一天 恰巧是希律的生日
[00:18:28.980 --> 00:18:31.140]  希律大排筵席
[00:18:31.140 --> 00:18:37.140]  請了大臣 千夫長和加里尼的不同領袖來到
[00:18:37.140 --> 00:18:39.140]  在《環球聖經新譯本》記載
[00:18:39.140 --> 00:18:42.100]  希羅底的女兒進來跳舞
[00:18:42.100 --> 00:18:45.460]  使希律和在座的賓客都很開心
[00:18:45.460 --> 00:18:47.540]  皇帝就和女孩子說
[00:18:47.540 --> 00:18:50.580]  無論你要什麼 只管向我求
[00:18:50.580 --> 00:18:51.700]  我一定給你的
[00:18:51.700 --> 00:18:53.220]  剛才讀經的弟兄也說了
[00:18:53.220 --> 00:18:57.620]  就算江山的一半 我都給你
[00:18:57.620 --> 00:18:58.980]  那他求什麼呢
[00:18:58.980 --> 00:19:00.020]  大家都記得
[00:19:00.020 --> 00:19:03.540]  他就立刻走去問母親
[00:19:03.540 --> 00:19:05.380]  那個小朋友 女孩子
[00:19:05.380 --> 00:19:06.340]  問媽媽
[00:19:06.340 --> 00:19:08.500]  希羅底就告訴他
[00:19:08.500 --> 00:19:10.340]  大家記得他要什麼嗎
[00:19:10.340 --> 00:19:14.980]  哇 他不是要芭比
[00:19:14.980 --> 00:19:16.660]  他要什麼
[00:19:16.660 --> 00:19:19.940]  他說 施洗約翰的頭
[00:19:19.940 --> 00:19:22.340]  這些親子真是太差了
[00:19:22.340 --> 00:19:24.500]  一搖搖別人的頭
[00:19:24.500 --> 00:19:27.220]  接著他真的進去
[00:19:27.220 --> 00:19:29.620]  他急忙回到皇帝面前
[00:19:29.620 --> 00:19:31.620]  向皇帝要求
[00:19:31.620 --> 00:19:35.620]  願皇立刻把施洗約翰的頭
[00:19:35.620 --> 00:19:38.020]  放在盤子上給我
[00:19:38.020 --> 00:19:39.860]  他又不怕
[00:19:39.860 --> 00:19:43.540]  然後就真是約翰的情況
[00:19:43.540 --> 00:19:46.180]  立刻派了一個衛兵
[00:19:46.180 --> 00:19:48.420]  吩咐他把約翰的頭
[00:19:48.420 --> 00:19:51.540]  衛兵就去監獄裏面斬了約翰
[00:19:51.540 --> 00:19:53.300]  把頭放在盤子裏面
[00:19:53.300 --> 00:19:55.220]  拿來給那個女孩
[00:19:55.220 --> 00:19:57.940]  他就給了母親
[00:19:57.940 --> 00:20:00.420]  約翰的門徒聽到了
[00:20:00.420 --> 00:20:02.180]  就來將他的屍體
[00:20:02.180 --> 00:20:05.620]  領去放在墳墓裏面
[00:20:05.620 --> 00:20:07.060]  可能你說
[00:20:07.060 --> 00:20:08.660]  這樣很慘
[00:20:08.660 --> 00:20:10.660]  一個這麼忠於神的僕人
[00:20:10.660 --> 00:20:13.620]  有這樣的下場
[00:20:13.620 --> 00:20:17.060]  在現世裏面的確是慘的
[00:20:17.060 --> 00:20:20.820]  所以我們什麼叫做天國的價值觀呢
[00:20:20.820 --> 00:20:22.660]  就是如果你什麼都看
[00:20:22.660 --> 00:20:24.580]  現世發生什麼事
[00:20:24.580 --> 00:20:26.580]  現世得到些什麼
[00:20:26.580 --> 00:20:31.140]  但現世是可以很短暫的
[00:20:31.140 --> 00:20:33.860]  耶穌三十多歲
[00:20:33.860 --> 00:20:38.020]  就完了他在地上的生命
[00:20:38.020 --> 00:20:40.020]  如果有一天有機會
[00:20:40.020 --> 00:20:42.420]  你去到不同的地方
[00:20:42.420 --> 00:20:44.660]  去到墳場
[00:20:44.660 --> 00:20:49.940]  去到墓地那裏
[00:20:49.940 --> 00:20:51.220]  你會看到什麼
[00:20:51.220 --> 00:20:53.460]  很多不同的年紀
[00:20:53.460 --> 00:20:55.860]  有沒有保證哪一個年紀
[00:20:55.860 --> 00:20:57.620]  一定不可以離世
[00:20:57.620 --> 00:21:00.660]  沒有
[00:21:00.660 --> 00:21:01.540]  那時候在香港
[00:21:01.540 --> 00:21:04.500]  不知道大家有沒有去過跑馬地
[00:21:04.500 --> 00:21:06.260]  有一個墳場
[00:21:06.260 --> 00:21:09.220]  墳場裏面有一隊的隊員
[00:21:09.220 --> 00:21:10.660]  他們寫什麼
[00:21:10.660 --> 00:21:16.180]  他們說今天吾軀歸故土
[00:21:16.180 --> 00:21:21.940]  他朝君體也相同
[00:21:21.940 --> 00:21:25.460]  有一次有一個很有錢的朋友
[00:21:25.460 --> 00:21:27.780]  他就是看到這一隊隊員
[00:21:27.780 --> 00:21:29.780]  信耶穌
[00:21:29.780 --> 00:21:31.460]  其實都挺諷刺的
[00:21:31.460 --> 00:21:34.500]  那個地方是一個貴的地方
[00:21:34.500 --> 00:21:35.460]  跑馬地
[00:21:35.460 --> 00:21:38.180]  裏面有很多的酒店
[00:21:38.180 --> 00:21:40.660]  很多的大的酒樓
[00:21:40.660 --> 00:21:42.580]  他坐在咖啡店裏
[00:21:42.580 --> 00:21:44.500]  跟人家聊天
[00:21:44.500 --> 00:21:49.380]  聊著聊著突然間就看到那隊隊員
[00:21:49.380 --> 00:21:50.420]  他覺得很震撼
[00:21:50.420 --> 00:21:51.860]  是的
[00:21:51.860 --> 00:21:54.580]  其實每個人都會這樣的
[00:21:54.580 --> 00:21:56.820]  今天吾軀歸故土
[00:21:56.820 --> 00:21:58.980]  他朝君體也相同
[00:21:58.980 --> 00:22:01.220]  其實我們每一個人的結局是一樣的
[00:22:01.220 --> 00:22:03.220]  但問題是我們在現世裏面
[00:22:03.220 --> 00:22:07.060]  我們的人生能否過一個專注的生活
[00:22:07.060 --> 00:22:11.780]  我們能否過一個精彩的生命
[00:22:11.780 --> 00:22:14.980]  當約翰快要被斬的時候
[00:22:14.980 --> 00:22:17.700]  他真的找人去問了耶穌一些事
[00:22:17.700 --> 00:22:19.460]  當那些門徒離開了之後
[00:22:19.460 --> 00:22:23.460]  耶穌對約翰有很高很高的評價
[00:22:23.460 --> 00:22:25.700]  在路加分七章二十四節
[00:22:25.700 --> 00:22:27.620]  約翰所猜來的人一走
[00:22:27.620 --> 00:22:30.260]  耶穌就對眾人談到約翰
[00:22:30.260 --> 00:22:35.300]  他就說你們從前去抗野是看什麼的
[00:22:35.300 --> 00:22:38.100]  是不是看被驅動的蘆葦
[00:22:38.100 --> 00:22:40.420]  當然不是
[00:22:40.420 --> 00:22:43.300]  你們出去到底是看什麼的
[00:22:43.300 --> 00:22:46.980]  你們是不是要看那些穿很漂亮的衣服的人
[00:22:46.980 --> 00:22:49.460]  是不是看那些穿華麗衣服
[00:22:49.460 --> 00:22:52.180]  燕落度日的人在皇宮裏面
[00:22:52.180 --> 00:22:53.860]  當然不是
[00:22:53.860 --> 00:22:56.260]  你們出去看什麼
[00:22:56.260 --> 00:22:57.860]  是先知嗎
[00:22:57.860 --> 00:22:58.660]  是的
[00:22:58.660 --> 00:22:59.940]  我告訴你們
[00:22:59.940 --> 00:23:03.060]  他比先知大多了
[00:23:03.060 --> 00:23:06.020]  哇 這是耶穌對約翰的評價
[00:23:06.020 --> 00:23:07.060]  雖然他做的事情
[00:23:07.060 --> 00:23:08.660]  你可以說時間很短
[00:23:08.660 --> 00:23:11.140]  但是他非常專注
[00:23:11.140 --> 00:23:13.540]  他就是做先驅的角色
[00:23:13.540 --> 00:23:15.700]  就算很多人很想認為
[00:23:15.700 --> 00:23:17.300]  你是不是那個救世主
[00:23:17.300 --> 00:23:18.420]  你是不是那個尼塞
[00:23:18.420 --> 00:23:20.020]  你是不是那個以利亞
[00:23:20.020 --> 00:23:21.380]  他說不是
[00:23:21.380 --> 00:23:23.380]  我解鞋帶都不配
[00:23:23.380 --> 00:23:25.060]  他很謙卑
[00:23:25.060 --> 00:23:28.660]  這個就是他忠於他自己的主要角色
[00:23:28.660 --> 00:23:33.860]  忠於他自己的角色
[00:23:33.860 --> 00:23:35.940]  這個人就是經上所說的
[00:23:35.940 --> 00:23:36.900]  剛才我們說過
[00:23:36.900 --> 00:23:38.980]  他說我要猜險我的使者
[00:23:38.980 --> 00:23:40.980]  他就是專注做那個使者
[00:23:40.980 --> 00:23:43.620]  然後去為他去預備道路
[00:23:43.620 --> 00:23:46.100]  即是為耶穌去預備道路
[00:23:46.100 --> 00:23:46.580]  28節
[00:23:46.580 --> 00:23:47.700]  他說我告訴你們
[00:23:47.700 --> 00:23:50.020]  耶穌繼續稱讚施洗約翰
[00:23:50.020 --> 00:23:51.780]  他說凡女子所生的
[00:23:51.780 --> 00:23:53.380]  沒有比約翰大的
[00:23:53.380 --> 00:23:55.860]  但是神國裏面最少的
[00:23:55.860 --> 00:23:58.820]  比他還大
[00:23:58.820 --> 00:24:00.100]  好了
[00:24:00.100 --> 00:24:02.180]  這個施洗約翰的一生
[00:24:02.180 --> 00:24:03.940]  我暫時說到這裏
[00:24:03.940 --> 00:24:05.460]  我很想今天用更多的時間
[00:24:05.460 --> 00:24:08.020]  我們看看一些真實的見證
[00:24:08.020 --> 00:24:10.580]  究竟一些我們所謂
[00:24:10.580 --> 00:24:11.860]  記住
[00:24:11.860 --> 00:24:14.420]  在女傳道的神學字典裏面
[00:24:14.420 --> 00:24:16.500]  是沒有這三個字的
[00:24:16.500 --> 00:24:17.060]  是甚麼呢
[00:24:17.060 --> 00:24:20.580]  就是平順圖
[00:24:20.580 --> 00:24:21.380]  很多人都說
[00:24:21.380 --> 00:24:23.540]  我是平順圖來的
[00:24:23.540 --> 00:24:25.620]  你不要要我做這麼多事
[00:24:25.620 --> 00:24:27.300]  怎會叫我讀神學
[00:24:27.300 --> 00:24:29.140]  我是平順圖來的
[00:24:29.140 --> 00:24:31.780]  為甚麼說我的神學裏面沒有這三個字呢
[00:24:31.780 --> 00:24:32.740]  因為我的神學裏面
[00:24:32.740 --> 00:24:34.260]  只有這四個字
[00:24:34.260 --> 00:24:35.060]  五個字
[00:24:35.060 --> 00:24:39.060]  就是順圖皆濟事
[00:24:39.060 --> 00:24:42.740]  其實上帝很想他的門徒
[00:24:42.740 --> 00:24:45.460]  是有很尊貴的身份
[00:24:45.460 --> 00:24:48.020]  但是往往我們自己貶低
[00:24:48.020 --> 00:24:50.100]  我們自己做到平
[00:24:50.100 --> 00:24:50.980]  不是平
[00:24:50.980 --> 00:24:55.220]  是平的順圖
[00:24:55.220 --> 00:24:58.260]  今天很想和大家介紹一個平順圖
[00:24:58.260 --> 00:25:02.420]  怎樣變成一個不平的順圖
[00:25:02.420 --> 00:25:03.860]  是誰呢
[00:25:03.860 --> 00:25:08.900]  話說就是這個朋友
[00:25:08.900 --> 00:25:11.060]  這個還沒有出現
[00:25:11.060 --> 00:25:12.340]  就是這個
[00:25:12.340 --> 00:25:12.900]  這個是誰呢
[00:25:12.900 --> 00:25:14.660]  關燈讓大家看清楚
[00:25:14.660 --> 00:25:17.380]  不知道你認不認識他
[00:25:17.380 --> 00:25:18.900]  認不認識他
[00:25:18.900 --> 00:25:20.100]  剛剛認識
[00:25:20.100 --> 00:25:20.740]  是不是
[00:25:20.740 --> 00:25:22.180]  認識了幾個星期
[00:25:22.180 --> 00:25:25.220]  話說就是剛剛這個星期一
[00:25:25.220 --> 00:25:26.660]  我做完運動
[00:25:26.660 --> 00:25:27.860]  做完運動
[00:25:27.860 --> 00:25:28.980]  我就在想
[00:25:28.980 --> 00:25:29.620]  哎呀
[00:25:29.620 --> 00:25:31.300]  要不要講得好呢
[00:25:31.300 --> 00:25:32.740]  我想早點預備
[00:25:32.740 --> 00:25:34.500]  Prioritize
[00:25:34.500 --> 00:25:36.340]  我想早點預備
[00:25:36.340 --> 00:25:38.420]  想著回不回教會好呢
[00:25:38.420 --> 00:25:40.420]  因為書都在教會
[00:25:40.420 --> 00:25:42.260]  但是在Richmond回教會
[00:25:42.260 --> 00:25:46.340]  我就一直在籌帳
[00:25:46.340 --> 00:25:48.740]  在Richmond究竟回不回來
[00:25:48.740 --> 00:25:50.580]  怎知道回家的路
[00:25:50.580 --> 00:25:53.220]  91不正常地塞車
[00:25:53.220 --> 00:25:54.980]  我最怕塞車
[00:25:54.980 --> 00:25:58.580]  出瀨橋的路不正常地順暢
[00:25:58.580 --> 00:26:00.820]  因為通常四點鐘就很塞
[00:26:00.820 --> 00:26:03.060]  我都說我不過來了
[00:26:03.060 --> 00:26:04.900]  怎知道出奇地暢順
[00:26:04.900 --> 00:26:06.660]  感謝神給我機會
[00:26:06.660 --> 00:26:07.940]  可以回來預備講道
[00:26:07.940 --> 00:26:09.220]  就開車開車開車
[00:26:09.220 --> 00:26:10.820]  回來5點
[00:26:10.820 --> 00:26:12.580]  5點9左右
[00:26:12.580 --> 00:26:14.180]  5點多鐘
[00:26:14.180 --> 00:26:17.540]  就拿了書在辦公室下面
[00:26:17.540 --> 00:26:19.940]  準備打野
[00:26:19.940 --> 00:26:22.820]  怎知道就咚一聲電話
[00:26:22.820 --> 00:26:24.260]  收到一個message
[00:26:24.260 --> 00:26:27.300]  就是這位仁兄
[00:26:27.300 --> 00:26:28.340]  他就send message給我
[00:26:28.340 --> 00:26:31.380]  女傳徒你去不去教會
[00:26:31.380 --> 00:26:34.900]  我在附近喝咖啡
[00:26:34.900 --> 00:26:36.420]  我心想
[00:26:36.420 --> 00:26:38.100]  有沒有這麼巧
[00:26:38.100 --> 00:26:39.700]  我經常都說沒有這麼巧
[00:26:39.700 --> 00:26:41.460]  有沒有這麼巧
[00:26:41.460 --> 00:26:43.300]  我馬上說是呀
[00:26:43.300 --> 00:26:46.340]  然後就敲門
[00:26:46.340 --> 00:26:47.780]  牧師就進來
[00:26:47.780 --> 00:26:50.500]  我們在下面很鬱悶
[00:26:50.500 --> 00:26:51.860]  就在那邊聊天
[00:26:51.860 --> 00:26:55.220]  一聊就聊了幾多時間
[00:26:55.220 --> 00:26:56.260]  幾個小時
[00:26:56.260 --> 00:26:58.100]  一聊就幾個小時
[00:26:58.100 --> 00:27:00.180]  聊到說要送你回家
[00:27:00.180 --> 00:27:02.660]  然後他就說不好意思
[00:27:02.660 --> 00:27:04.500]  搞到你預備講道
[00:27:04.500 --> 00:27:05.380]  我說不是
[00:27:05.380 --> 00:27:06.100]  我和你聊完
[00:27:06.100 --> 00:27:07.780]  預備完了
[00:27:07.780 --> 00:27:08.900]  因為我就是
[00:27:08.900 --> 00:27:12.020]  我提目就一早已經定了
[00:27:12.020 --> 00:27:13.300]  一個月前
[00:27:13.300 --> 00:27:15.060]  做powerpoint的弟兄已經知道
[00:27:15.060 --> 00:27:16.500]  幾個禮拜前已經給了他
[00:27:16.500 --> 00:27:18.260]  我就是講使命人生
[00:27:18.260 --> 00:27:20.260]  我就是想講施洗約翰
[00:27:20.260 --> 00:27:21.860]  但是我沒有一個
[00:27:21.860 --> 00:27:23.540]  很有血有肉的見證
[00:27:23.540 --> 00:27:24.260]  除了我自己
[00:27:24.260 --> 00:27:26.260]  我了解我自己
[00:27:26.260 --> 00:27:28.660]  但是當我和牧師聊完之後
[00:27:28.660 --> 00:27:31.700]  牧師我要找你來聊聊天
[00:27:31.700 --> 00:27:34.180]  想你將你的一個平信徒
[00:27:34.180 --> 00:27:36.500]  變成為甚麼會放棄了
[00:27:36.500 --> 00:27:37.940]  都挺高薪的
[00:27:37.940 --> 00:27:40.500]  我稍後問一下你當日
[00:27:40.500 --> 00:27:41.620]  有多少薪
[00:27:41.620 --> 00:27:43.620]  不如請牧師師母上來好嗎
[00:27:43.620 --> 00:27:50.900]  楊醫
[00:27:50.900 --> 00:27:53.300]  你帶了耳機沒有
[00:27:53.300 --> 00:27:55.220]  他還沒帶
[00:27:55.220 --> 00:27:56.100]  你等一會
[00:27:56.100 --> 00:27:57.540]  你帶了耳機沒有
[00:27:57.540 --> 00:27:58.740]  帶了
[00:27:58.740 --> 00:28:02.020]  我懷疑今天你收音不太清楚
[00:28:02.020 --> 00:28:02.500]  是不是
[00:28:02.500 --> 00:28:06.820]  有沒有開到的
[00:28:06.820 --> 00:28:10.420]  我看你的反應不像
[00:28:10.420 --> 00:28:12.580]  我知道的
[00:28:12.580 --> 00:28:14.340]  所以說一個老師
[00:28:14.340 --> 00:28:15.860]  其實站在上面
[00:28:15.860 --> 00:28:18.100]  你們在下面做甚麼都知道
[00:28:18.100 --> 00:28:19.540]  誰不留心
[00:28:19.540 --> 00:28:20.900]  誰睡覺
[00:28:20.900 --> 00:28:21.860]  都知道的
[00:28:21.860 --> 00:28:23.860]  牧師
[00:28:23.860 --> 00:28:26.420]  不如你自己介紹兩位的名字
[00:28:26.420 --> 00:28:28.420]  和想人家平時怎樣稱呼你
[00:28:28.420 --> 00:28:30.420]  我叫陳少初
[00:28:30.420 --> 00:28:32.180]  少年的少初
[00:28:32.180 --> 00:28:34.180]  我叫錯哥
[00:28:34.180 --> 00:28:35.700]  你好叫我Thomas
[00:28:35.700 --> 00:28:37.700]  牧師英文名叫Thomas
[00:28:37.700 --> 00:28:39.700]  大家好
[00:28:39.700 --> 00:28:41.700]  我叫江美玲
[00:28:41.700 --> 00:28:43.700]  英文名叫Esther
[00:28:43.700 --> 00:28:45.700]  你可以叫我Esther也可以的
[00:28:45.700 --> 00:28:49.300]  所以他們兩位加起來就是ET
[00:28:49.300 --> 00:28:50.740]  他這樣自己介紹自己
[00:28:50.740 --> 00:28:51.860]  Esther和ThomasET
[00:28:51.860 --> 00:28:53.860]  Esther和Thomas
[00:28:53.860 --> 00:28:57.860]  其實兩位你們都是被按立的牧者
[00:28:57.860 --> 00:28:58.420]  是不是
[00:28:58.420 --> 00:28:59.220]  對
[00:28:59.220 --> 00:29:01.220]  是甚麼時候按立做牧師的
[00:29:01.220 --> 00:29:03.220]  我都不記得了
[00:29:03.220 --> 00:29:04.660]  太久了是不是
[00:29:04.660 --> 00:29:07.300]  做完兩根木就繼續去服侍神
[00:29:07.300 --> 00:29:09.300]  因為他經常都說
[00:29:09.300 --> 00:29:10.740]  他們是兩根木
[00:29:10.740 --> 00:29:12.740]  因為兩個都是牧師
[00:29:12.740 --> 00:29:14.740]  兩個都是被按立的
[00:29:14.740 --> 00:29:17.940]  不如承接我剛才說的
[00:29:17.940 --> 00:29:23.460]  你當天說你能夠放棄了高薪
[00:29:23.460 --> 00:29:25.460]  當年大約是多少年前
[00:29:25.460 --> 00:29:27.460]  薪大約是多少
[00:29:27.460 --> 00:29:29.460]  大概二十多年前
[00:29:29.460 --> 00:29:31.460]  六七萬一個月
[00:29:31.460 --> 00:29:33.460]  我做首飾的
[00:29:33.460 --> 00:29:35.460]  不是加幣
[00:29:35.460 --> 00:29:37.460]  所以不太高
[00:29:37.460 --> 00:29:39.460]  二十多年前的六七萬
[00:29:39.460 --> 00:29:43.460]  加上你經常說你的學歷不是太高
[00:29:43.460 --> 00:29:46.500]  但為甚麼會有當年那麼高薪
[00:29:46.500 --> 00:29:48.500]  我做首飾的
[00:29:48.500 --> 00:29:50.500]  做珠寶首飾
[00:29:50.500 --> 00:29:52.500]  我一說你就明白了
[00:29:52.500 --> 00:29:54.500]  有一位香港小姐王冠我做的
[00:29:54.500 --> 00:29:56.500]  那個人姓向
[00:29:56.500 --> 00:29:58.500]  不要說名字
[00:29:58.500 --> 00:30:00.500]  她的王冠是我做的
[00:30:00.500 --> 00:30:02.500]  是真的
[00:30:02.500 --> 00:30:04.500]  是真的
[00:30:04.500 --> 00:30:06.500]  好像說王冠一樣
[00:30:06.500 --> 00:30:08.500]  值百多萬的
[00:30:08.500 --> 00:30:10.500]  OK
[00:30:10.500 --> 00:30:12.500]  即是說你已經去到一個
[00:30:12.500 --> 00:30:14.500]  起碼是師傅級
[00:30:14.500 --> 00:30:16.500]  師傅
[00:30:16.500 --> 00:30:18.500]  但你當時也信了耶穌
[00:30:18.500 --> 00:30:20.500]  信了耶穌
[00:30:20.500 --> 00:30:22.500]  信了很多年
[00:30:22.500 --> 00:30:24.500]  但為甚麼突然有那麼大的師傅
[00:30:24.500 --> 00:30:26.500]  百多萬的王冠不做
[00:30:26.500 --> 00:30:28.500]  就去做上帝
[00:30:28.500 --> 00:30:30.500]  給不同人的冠冕
[00:30:30.500 --> 00:30:32.500]  我想承接你剛才說的
[00:30:32.500 --> 00:30:34.500]  我人生三十歲
[00:30:34.500 --> 00:30:36.500]  就發生了一種交通意外
[00:30:36.500 --> 00:30:38.500]  一個單車性的交通意外
[00:30:38.500 --> 00:30:40.500]  手有粉碎性骨折
[00:30:40.500 --> 00:30:42.500]  右手
[00:30:42.500 --> 00:30:44.500]  我做的事情大概有將近一年的時間
[00:30:44.500 --> 00:30:46.500]  那一年就給我很多反省
[00:30:46.500 --> 00:30:48.500]  三十歲那時經常說人生下半場
[00:30:48.500 --> 00:30:50.500]  我就想
[00:30:50.500 --> 00:30:52.500]  如果有六十歲命到人生下半場
[00:30:52.500 --> 00:30:54.500]  我想不想過的日子好像我三十年
[00:30:54.500 --> 00:30:56.500]  之前那種生活呢
[00:30:56.500 --> 00:30:58.500]  我自己禱告的時候我不想
[00:30:58.500 --> 00:31:00.500]  我覺得如果重走舊路不好
[00:31:00.500 --> 00:31:02.500]  我想有新的路走
[00:31:02.500 --> 00:31:04.500]  我想有新的focus
[00:31:04.500 --> 00:31:06.500]  我想這個就是神預備了我的心
[00:31:06.500 --> 00:31:08.500]  往後幾年神就呼召我們夫婦去奉獻
[00:31:08.500 --> 00:31:10.500]  這個很重要
[00:31:10.500 --> 00:31:12.500]  他講了一個
[00:31:12.500 --> 00:31:14.500]  第一有一個重要事件
[00:31:14.500 --> 00:31:16.500]  一個重要事件
[00:31:16.500 --> 00:31:18.500]  這個重要事件
[00:31:18.500 --> 00:31:20.500]  令你去反思
[00:31:20.500 --> 00:31:22.500]  你過往的人生
[00:31:22.500 --> 00:31:24.500]  他其中講了一樣很重要的
[00:31:24.500 --> 00:31:26.500]  他不想重複
[00:31:26.500 --> 00:31:28.500]  過往那三十年
[00:31:28.500 --> 00:31:30.500]  做的事
[00:31:30.500 --> 00:31:32.500]  然後就去呼召
[00:31:32.500 --> 00:31:34.500]  接受這個呼召
[00:31:34.500 --> 00:31:36.500]  接著呼召的時候就要讀神學
[00:31:36.500 --> 00:31:38.500]  很多人都覺得
[00:31:38.500 --> 00:31:40.500]  讀神學很遙遠
[00:31:40.500 --> 00:31:42.500]  但是如果要成為一個傳道人
[00:31:42.500 --> 00:31:44.500]  真的要讀神學
[00:31:44.500 --> 00:31:46.500]  當日就有一個
[00:31:46.500 --> 00:31:48.500]  神學院很好
[00:31:48.500 --> 00:31:50.500]  怎樣講一點點的過程
[00:31:50.500 --> 00:31:52.500]  原因就是我們兩個都是初中畢業
[00:31:52.500 --> 00:31:54.500]  沒有完成過中學
[00:31:54.500 --> 00:31:56.500]  我十四
[00:31:56.500 --> 00:31:58.500]  十二歲出去工作
[00:31:58.500 --> 00:32:00.500]  小學五年級出去工作
[00:32:00.500 --> 00:32:02.500]  但上了主班教會
[00:32:02.500 --> 00:32:04.500]  突然之間就鼓勵我
[00:32:04.500 --> 00:32:06.500]  不如讀書就讀
[00:32:06.500 --> 00:32:08.500]  讀書的時候就覺得讀書沒什麼用
[00:32:08.500 --> 00:32:10.500]  我就寧可不讀
[00:32:10.500 --> 00:32:12.500]  於是就去神學院讀延伸課程
[00:32:12.500 --> 00:32:14.500]  聽講就行了
[00:32:14.500 --> 00:32:16.500]  不用做功課
[00:32:16.500 --> 00:32:18.500]  經常去聽大
[00:32:18.500 --> 00:32:20.500]  所以我們就不夠學歷去參加
[00:32:20.500 --> 00:32:22.500]  香港那些神學院
[00:32:22.500 --> 00:32:24.500]  因為最低限度是中學畢業
[00:32:24.500 --> 00:32:26.500]  但神好奇妙在澳門就感動了牧師
[00:32:26.500 --> 00:32:28.500]  將會開一間新的神學院
[00:32:28.500 --> 00:32:30.500]  所以我們是第一屆學生
[00:32:30.500 --> 00:32:32.500]  第一屆神學院學生
[00:32:32.500 --> 00:32:34.500]  為你們開的
[00:32:34.500 --> 00:32:36.500]  中學未畢業
[00:32:36.500 --> 00:32:38.500]  因為我們過了三十歲
[00:32:38.500 --> 00:32:40.500]  過了三十歲
[00:32:40.500 --> 00:32:42.500]  他的思想很先進
[00:32:42.500 --> 00:32:44.500]  三十多歲讀大學都不考慮入不入學
[00:32:44.500 --> 00:32:46.500]  中一早就搞定
[00:32:46.500 --> 00:32:48.500]  牧人朗打得出就成功
[00:32:48.500 --> 00:32:50.500]  因為大學都有成熟的學生
[00:32:50.500 --> 00:32:52.500]  我知道
[00:32:52.500 --> 00:32:54.500]  如果你是成熟的學生
[00:32:54.500 --> 00:32:56.500]  即是你已經成熟了
[00:32:56.500 --> 00:32:58.500]  有一定的工作經驗
[00:32:58.500 --> 00:33:00.500]  他就看你這些
[00:33:00.500 --> 00:33:02.500]  然後慢慢再進修
[00:33:02.500 --> 00:33:04.500]  然後就去讀
[00:33:04.500 --> 00:33:06.500]  因為他讀了之後
[00:33:06.500 --> 00:33:08.500]  就有一個我們叫做神學
[00:33:08.500 --> 00:33:10.500]  學士
[00:33:10.500 --> 00:33:12.500]  讀到最後的時候
[00:33:12.500 --> 00:33:14.500]  有很大的
[00:33:14.500 --> 00:33:16.500]  重大事件出現
[00:33:16.500 --> 00:33:18.500]  原本我想是新的神學院
[00:33:18.500 --> 00:33:20.500]  最初的保證
[00:33:20.500 --> 00:33:22.500]  我們讀完就給你一個學位
[00:33:22.500 --> 00:33:24.500]  即是學士
[00:33:24.500 --> 00:33:26.500]  但最後畢業的時候就沒有
[00:33:26.500 --> 00:33:28.500]  原因是我們沒有中學畢業
[00:33:28.500 --> 00:33:30.500]  無論如何那些是過去的事
[00:33:30.500 --> 00:33:32.500]  但我們有一個文憑
[00:33:32.500 --> 00:33:34.500]  沒有學位的
[00:33:34.500 --> 00:33:36.500]  即是說原本他就
[00:33:36.500 --> 00:33:38.500]  保證
[00:33:38.500 --> 00:33:40.500]  承諾
[00:33:40.500 --> 00:33:42.500]  但你都很信服
[00:33:42.500 --> 00:33:44.500]  我信服
[00:33:44.500 --> 00:33:46.500]  本來我們應該是class 5
[00:33:46.500 --> 00:33:48.500]  但給了class 7
[00:33:48.500 --> 00:33:50.500]  我們就算了
[00:33:50.500 --> 00:33:52.500]  都能開車
[00:33:52.500 --> 00:33:54.500]  那真的有一個文憑
[00:33:54.500 --> 00:33:56.500]  那就募會
[00:33:56.500 --> 00:33:58.500]  一路募會
[00:33:58.500 --> 00:34:00.500]  有不同的經歷
[00:34:00.500 --> 00:34:02.500]  還有上一次
[00:34:02.500 --> 00:34:04.500]  大家如果記得牧師
[00:34:04.500 --> 00:34:06.500]  彈結他
[00:34:06.500 --> 00:34:08.500]  又彈得很好
[00:34:08.500 --> 00:34:10.500]  師母又唱歌
[00:34:10.500 --> 00:34:12.500]  你們是不是讀了很多
[00:34:12.500 --> 00:34:14.500]  很專業的
[00:34:14.500 --> 00:34:16.500]  結他課程那些
[00:34:16.500 --> 00:34:18.500]  不是 在教會大一路玩回來的
[00:34:18.500 --> 00:34:20.500]  我讀過音樂專科學校
[00:34:20.500 --> 00:34:22.500]  我讀到第三年
[00:34:22.500 --> 00:34:24.500]  為了追他
[00:34:24.500 --> 00:34:26.500]  沒時間讀書要拍拖
[00:34:26.500 --> 00:34:28.500]  所以拍拖
[00:34:28.500 --> 00:34:30.500]  真的影響學業
