
[00:00:00.000 --> 00:00:08.840]  我本來真的預備繼續講這個《十二小仙之書》
[00:15:57.600 --> 00:15:59.160]  回到那座村
[00:15:59.160 --> 00:16:02.200]  將她見到的故事和人分享
[00:16:02.200 --> 00:16:03.520]  分享完的時候
[00:16:03.520 --> 00:16:05.800]  這幫人不是將耶穌趕走
[00:16:05.800 --> 00:16:09.280]  是邀請耶穌進入她的村子那裡
[00:16:09.280 --> 00:16:10.360]  住幾天
[00:16:10.360 --> 00:16:11.680]  耶穌住了兩天
[00:16:11.680 --> 00:16:13.360]  然後聖經告訴她
[00:16:13.360 --> 00:16:16.680]  「我部分的人因著耶穌那兩天
[00:16:16.680 --> 00:16:20.200]  和祂傳講的福音而信主」
[00:16:20.200 --> 00:16:22.760]  這個就是故事很精彩的地方
[00:16:22.760 --> 00:16:24.600]  當你在對照的時間
[00:16:24.600 --> 00:16:25.960]  這幫人你可以說
[00:16:25.960 --> 00:16:28.640]  他見到的就是那些豬死光了
[00:16:28.640 --> 00:16:30.520]  我的錢沒有了
[00:16:30.520 --> 00:16:32.640]  我的財富沒有了
[00:16:32.640 --> 00:16:34.320]  他看不到的
[00:16:34.320 --> 00:16:37.040]  不是那個人被救回那麼簡單
[00:16:37.040 --> 00:16:38.480]  他看不到的
[00:16:38.480 --> 00:16:42.920]  耶穌就是上帝的兒子
[00:16:42.920 --> 00:16:44.080]  當你在對照
[00:16:44.080 --> 00:16:45.760]  雅各展旁這個女人的時間
[00:16:45.760 --> 00:16:48.000]  你會看見不一樣的故事
[00:16:48.000 --> 00:16:49.960]  精彩的地方
[00:16:49.960 --> 00:16:51.240]  再看下去的時間
[00:16:51.240 --> 00:16:52.240]  一直都沒有
[00:16:52.240 --> 00:16:53.680]  這個人是沒有名字的
[00:16:53.680 --> 00:16:56.080]  「鬼已經離開的那人」
[00:16:56.080 --> 00:16:57.480]  是這樣形容他的
[00:16:57.480 --> 00:16:59.240]  剛才就是有一個人
[00:16:59.240 --> 00:17:01.600]  現在就是「鬼已經離開的那人」
[00:17:01.600 --> 00:17:02.600]  很長吧
[00:17:02.600 --> 00:17:03.840]  就求耶穌
[00:17:03.840 --> 00:17:08.520]  希望我成為你的門徒
[00:17:08.520 --> 00:17:10.000]  跟著你去傳福音
[00:17:10.000 --> 00:17:12.200]  對這個人來說是容易很多的
[00:17:12.200 --> 00:17:14.000]  因為他留在村裡的時間
[00:17:14.000 --> 00:17:16.240]  那幫村民其實不是很接受他
[00:17:16.240 --> 00:17:17.560]  他跟著耶穌
[00:17:17.560 --> 00:17:19.440]  重新開始他的人生
[00:17:19.440 --> 00:17:20.720]  生命的下半場
[00:17:20.720 --> 00:17:21.600]  本來是容易的
[00:17:21.600 --> 00:17:22.480]  但是很有趣
[00:17:22.480 --> 00:17:23.200]  耶穌說
[00:17:23.200 --> 00:17:25.120]  「你回家去」
[00:17:25.120 --> 00:17:27.120]  說什麼呢?
[00:17:27.120 --> 00:17:28.560]  整段經文給他看見
[00:17:28.560 --> 00:17:30.840]  「你回家去」
[00:17:30.840 --> 00:17:32.040]  述說
[00:17:32.040 --> 00:17:33.280]  神
[00:17:33.280 --> 00:17:36.880]  在你身上所成就的事
[00:17:36.880 --> 00:17:38.120]  祂就走遍全城
[00:17:38.120 --> 00:17:40.440]  全趕耶穌為他作了怎樣的事
[00:17:40.440 --> 00:17:41.280]  來到這裡的時候
[00:17:41.280 --> 00:17:42.360]  彪旺了這句
[00:17:42.360 --> 00:17:43.400]  大家再看的時候
[00:17:43.400 --> 00:17:46.960]  有沒有看到一些很特別的東西?
[00:17:46.960 --> 00:17:49.520]  這個人說要跟隨耶穌
[00:17:49.520 --> 00:17:51.280]  而耶穌怎樣回答他?
[00:17:51.280 --> 00:17:52.920]  「你回家去」
[00:17:52.920 --> 00:17:54.560]  述說
[00:17:54.560 --> 00:17:55.680]  神
[00:17:55.680 --> 00:17:57.200]  在你生命當中
[00:17:57.200 --> 00:18:01.880]  成就過什麼事?
[00:18:01.880 --> 00:18:03.880]  而祂走遍全城
[00:18:03.880 --> 00:18:05.640]  祂說什麼呢?
[00:18:05.640 --> 00:18:10.520]  祂全趕耶穌為他作了什麼樣的事
[00:18:10.520 --> 00:18:12.280]  有什麼特別?
[00:18:12.280 --> 00:18:13.080]  很特別
[00:18:13.080 --> 00:18:14.120]  兄弟姐妹
[00:18:14.120 --> 00:18:15.320]  耶穌是誰?
[00:18:15.320 --> 00:18:16.360]  我們剛才說
[00:18:16.360 --> 00:18:17.400]  那幫夢徒說
[00:18:17.400 --> 00:18:20.600]  究竟祂是誰?
[00:18:20.600 --> 00:18:21.720]  這裡就告訴你
[00:18:21.720 --> 00:18:23.960]  那幫鬼就告訴你
[00:18:23.960 --> 00:18:27.480]  耶穌是上帝的兒子
[00:18:27.480 --> 00:18:29.720]  這個人經歷過耶穌之後
[00:18:29.720 --> 00:18:31.480]  他回到現實告訴你
[00:18:31.480 --> 00:18:33.000]  耶穌是誰?
[00:18:33.000 --> 00:18:36.760]  耶穌就是上帝自己
[00:18:36.760 --> 00:18:38.520]  你會看到
[00:18:38.520 --> 00:18:40.600]  信仰第一件事
[00:18:40.600 --> 00:18:42.040]  我們不要搞錯
[00:18:42.040 --> 00:18:44.760]  不要信錯了對象
[00:18:44.760 --> 00:18:46.840]  信仰第一件事
[00:18:46.840 --> 00:18:48.200]  Faith
[00:18:48.200 --> 00:18:50.680]  信對的對象
[00:18:50.680 --> 00:18:52.840]  祂就是上帝
[00:18:52.840 --> 00:18:54.680]  祂就是上帝
[00:18:54.680 --> 00:18:56.680]  信對的對象
[00:18:56.680 --> 00:18:58.680]  祂就是上帝
[00:18:58.680 --> 00:19:01.720]  我們所信的就是主耶穌
[00:19:01.720 --> 00:19:04.680]  而主耶穌就是上帝
[00:19:04.680 --> 00:19:06.200]  這是第一件事
[00:19:06.200 --> 00:19:07.320]  第二件事
[00:19:07.320 --> 00:19:08.520]  很熟悉的幾文
[00:19:08.520 --> 00:19:10.360]  又是八章40至42節
[00:19:10.360 --> 00:19:13.160]  耶穌去完格拉森坐船
[00:19:13.160 --> 00:19:14.520]  因為沒有邀請他留下
[00:19:14.520 --> 00:19:19.000]  坐船去到加利利湖的對面
[00:19:19.000 --> 00:19:20.920]  回到原先的地方
[00:19:20.920 --> 00:19:21.880]  回來的時候
[00:19:21.880 --> 00:19:23.160]  很多人歡迎他
[00:19:23.160 --> 00:19:25.160]  因為那些人已經在等他
[00:19:25.160 --> 00:19:28.520]  人海當中有一個人
[00:19:28.520 --> 00:19:31.720]  這個人有名有姓
[00:19:31.720 --> 00:19:33.720]  剛才是沒有名沒有姓
[00:19:33.720 --> 00:19:36.120]  這個人有名有姓叫葉努
[00:19:36.120 --> 00:19:37.400]  葉努他做什麼?
[00:19:37.400 --> 00:19:38.520]  是管會堂的
[00:19:38.520 --> 00:19:40.280]  你打英文聖經去看的時候
[00:19:40.280 --> 00:19:41.320]  他是elders
[00:19:41.320 --> 00:19:42.680]  one of the elders
[00:19:42.680 --> 00:19:44.040]  就是說他在會堂裡面
[00:19:44.040 --> 00:19:45.240]  可能有好幾個
[00:19:45.240 --> 00:19:46.440]  三個是不是?
[00:19:46.440 --> 00:19:48.760]  他就是其中一個
[00:19:48.760 --> 00:19:51.640]  他的名字叫做葉努
[00:19:51.640 --> 00:19:54.200]  他去到耶穌腳前的時候
[00:19:54.200 --> 00:19:55.000]  他俯伏
[00:19:55.000 --> 00:19:58.040]  這個字不是就禮儀式的俯伏
[00:19:58.040 --> 00:20:00.920]  每一次聖經用俯伏這個字的時候
[00:20:00.920 --> 00:20:02.360]  你自己用俯伏去查
[00:20:02.360 --> 00:20:03.480]  打開你的手機
[00:20:03.480 --> 00:20:04.440]  就這樣打俯伏
[00:20:04.440 --> 00:20:05.560]  出現了很多次
[00:20:05.560 --> 00:20:06.520]  在舊約裡面
[00:20:06.520 --> 00:20:08.280]  每一次出現俯伏的時候
[00:20:08.280 --> 00:20:09.400]  你就看到
[00:20:09.400 --> 00:20:11.320]  就是那些以色列的人
[00:20:11.320 --> 00:20:12.600]  或者亞伯拉罕等等
[00:20:12.600 --> 00:20:15.720]  他看到上帝的使者的時間
[00:20:15.720 --> 00:20:17.000]  他就俯伏在面前
[00:20:17.000 --> 00:20:18.120]  就是說葉努
[00:20:18.120 --> 00:20:19.160]  他知不知道耶穌是誰?
[00:20:19.160 --> 00:20:19.800]  他知道
[00:20:19.800 --> 00:20:22.040]  因為耶穌每一次傳道的時間
[00:20:22.040 --> 00:20:22.840]  一出來
[00:20:22.840 --> 00:20:24.360]  後期不是
[00:20:24.360 --> 00:20:25.960]  初頭傳道的時候
[00:20:25.960 --> 00:20:27.560]  他就進去會堂那裡
[00:20:27.560 --> 00:20:28.760]  進去會堂那裡做什麼?
[00:20:28.760 --> 00:20:30.280]  其實是去踩場的
[00:20:30.280 --> 00:20:31.960]  安息日可不可以治病?
[00:20:31.960 --> 00:20:33.320]  你的手枯乾了
[00:20:33.320 --> 00:20:34.600]  打一把醫治它
[00:20:34.600 --> 00:20:37.160]  很多人不老禮他
[00:20:37.160 --> 00:20:38.360]  不喜歡他
[00:20:38.360 --> 00:20:40.840]  所以到後來要將耶穌趕離開會堂
[00:20:40.840 --> 00:20:43.480]  葉努是其中一個管會堂的人
[00:20:43.480 --> 00:20:46.200]  他有沒有見過耶穌在會堂裡面行神色
[00:20:46.200 --> 00:20:47.000]  醫治過那些人?
[00:20:47.000 --> 00:20:47.560]  肯定有
[00:20:47.560 --> 00:20:48.920]  所以他看到耶穌的時間
[00:20:48.920 --> 00:20:52.760]  他知道耶穌不是一個普通的先知那麼簡單
[00:20:52.760 --> 00:20:54.600]  他俯伏在他前面的時間
[00:20:54.600 --> 00:20:56.600]  他就知道他是誰
[00:20:56.600 --> 00:20:57.880]  是誰?
[00:20:57.880 --> 00:21:00.120]  是上帝
[00:21:00.120 --> 00:21:01.720]  上帝的兒子
[00:21:01.720 --> 00:21:04.280]  他知道耶穌是不一樣的
[00:21:04.280 --> 00:21:05.800]  然後又出現一個字
[00:21:05.800 --> 00:21:07.480]  剛才是鬼求耶穌
[00:21:07.480 --> 00:21:09.480]  這次是葉努求他
[00:21:09.480 --> 00:21:11.480]  因為他是一個十二歲的女兒
[00:21:11.480 --> 00:21:12.440]  快要死了
[00:21:12.440 --> 00:21:13.320]  耶穌去
[00:21:13.320 --> 00:21:14.760]  很多人擠擁他
[00:21:14.760 --> 00:21:16.440]  這個故事我相信太熟悉了
[00:21:16.680 --> 00:21:17.400]  好了
[00:21:17.400 --> 00:21:19.720]  這次從另一個角度去看
[00:21:19.720 --> 00:21:20.920]  發現很有趣
[00:21:20.920 --> 00:21:23.960]  有一個女人
[00:21:23.960 --> 00:21:25.640]  患了十年的血漏
[00:21:25.640 --> 00:21:27.400]  這個大家都知道的
[00:21:27.400 --> 00:21:29.880]  血漏就是身體裡面有些血漏出來
[00:21:29.880 --> 00:21:31.000]  你可以想像一下
[00:21:31.000 --> 00:21:34.520]  一個人你挖傷了手指
[00:21:34.520 --> 00:21:35.960]  滴血
[00:21:35.960 --> 00:21:37.640]  不要說十二年
[00:21:37.640 --> 00:21:39.080]  你滴十二個小時
[00:21:39.080 --> 00:21:41.720]  我想你都軟了
[00:21:41.720 --> 00:21:44.760]  她不斷流血流了十二年
[00:21:44.760 --> 00:21:47.960]  你可以想像這個女人身體非常虛弱
[00:21:47.960 --> 00:21:49.480]  在醫生手裡
[00:21:49.480 --> 00:21:52.040]  將她養生的全部用上
[00:21:52.040 --> 00:21:54.120]  她本來也有些儲蓄
[00:21:54.120 --> 00:21:55.720]  但是因為這個疾病
[00:21:55.720 --> 00:22:00.920]  她將存回來的錢基本上在十二年裡面用光了
[00:22:00.920 --> 00:22:02.920]  而更可憐的就是這個人
[00:22:02.920 --> 00:22:05.000]  相信大家都聽過很多次
[00:22:05.000 --> 00:22:07.400]  血漏是不結的
[00:22:07.400 --> 00:22:11.560]  就是說葉努是不會讓這個女人去會堂
[00:22:11.560 --> 00:22:13.640]  她也沒有了社群的生活
[00:22:13.640 --> 00:22:14.680]  沒有了Bellows
[00:22:14.680 --> 00:22:16.520]  她也找不到工作
[00:22:16.520 --> 00:22:18.760]  所以我相信這個人是有一點錢的
[00:22:18.760 --> 00:22:21.240]  就是靠銀行戶口的錢
[00:22:21.240 --> 00:22:22.680]  把她養了十二年
[00:22:22.680 --> 00:22:24.120]  但是基本上已經用光了
[00:22:24.120 --> 00:22:28.120]  而最可憐的就是沒有一個能醫好她
[00:22:28.120 --> 00:22:30.440]  生命當中最可憐的地方是什麼?
[00:22:30.440 --> 00:22:31.720]  No hope
[00:22:31.720 --> 00:22:33.240]  沒有盼望
[00:22:33.240 --> 00:22:34.360]  這個人沒有盼望
[00:22:34.360 --> 00:22:35.880]  但是很有趣
[00:22:35.880 --> 00:22:38.360]  他不知道是不是聽到耶穌的故事
[00:22:38.360 --> 00:22:40.520]  如果你打開馬可泵第五章
[00:22:40.520 --> 00:22:43.000]  這個故事通常是用馬可泵第五章來講
[00:22:43.000 --> 00:22:44.600]  因為裡面很多細節
[00:22:44.600 --> 00:22:49.400]  他相信只要摸一下耶穌的衣服
[00:22:49.400 --> 00:22:50.680]  他就會好了
[00:22:50.680 --> 00:22:52.600]  但是路街沒有特別記載
[00:22:52.600 --> 00:22:55.640]  他就在人群當中摸耶穌
[00:22:55.640 --> 00:22:57.240]  偷偷地摸摸他
[00:22:57.240 --> 00:22:58.040]  奇怪
[00:22:58.040 --> 00:22:59.960]  血就立即止住
[00:22:59.960 --> 00:23:01.640]  聽清楚
[00:23:01.640 --> 00:23:03.480]  是血漏的血
[00:23:03.480 --> 00:23:04.440]  立即止住
[00:23:04.440 --> 00:23:05.400]  他好了沒有?
[00:23:05.400 --> 00:23:06.200]  不知道
[00:23:06.200 --> 00:23:07.720]  總之他感覺到
[00:23:07.720 --> 00:23:10.360]  血就立即止住
[00:23:10.360 --> 00:23:11.400]  然後怎麼樣?
[00:23:11.880 --> 00:23:14.840]  然後耶穌停下來就問
[00:23:14.840 --> 00:23:16.200]  其實耶穌是很緊急的
[00:23:16.200 --> 00:23:17.960]  我們都知道要去葉老家
[00:23:17.960 --> 00:23:19.240]  耶穌停下來
[00:23:19.240 --> 00:23:21.640]  他就說摸我的是誰?
[00:23:21.640 --> 00:23:23.400]  又問問題了
[00:23:23.400 --> 00:23:24.520]  摸我的是誰?
[00:23:24.520 --> 00:23:25.640]  眾人都不承認
[00:23:25.640 --> 00:23:26.360]  彼得說
[00:23:26.360 --> 00:23:28.680]  彼得忍不住說主啊
[00:23:28.680 --> 00:23:29.480]  不是吧
[00:23:29.480 --> 00:23:31.080]  很趕時間
[00:23:31.080 --> 00:23:33.320]  叫了Uber在等我們
[00:23:33.320 --> 00:23:35.080]  很趕時間
[00:23:35.080 --> 00:23:36.840]  那麼多人擠擁你
[00:23:36.840 --> 00:23:38.760]  你還問哪一個摸你?
[00:23:38.760 --> 00:23:39.880]  耶穌說不是
[00:23:39.880 --> 00:23:41.080]  是有人摸我
[00:23:41.080 --> 00:23:42.360]  為什麼耶穌那麼肯定?
[00:23:42.360 --> 00:23:43.320]  因為耶穌說
[00:23:43.320 --> 00:23:45.880]  是有能力從我身上出去
[00:23:45.880 --> 00:23:46.760]  各位姐妹
[00:23:46.760 --> 00:23:48.440]  留意
[00:23:48.440 --> 00:23:51.000]  那個女人的血是止住了
[00:23:51.000 --> 00:23:54.280]  不是因為他用錢去做這件事
[00:23:54.280 --> 00:23:56.120]  他知道他花了很多錢
[00:23:56.120 --> 00:23:57.160]  但沒用
[00:23:57.160 --> 00:23:59.000]  不是因為他找到一個
[00:23:59.000 --> 00:24:00.840]  遍尋一個名醫
[00:24:00.840 --> 00:24:02.600]  治好了他
[00:24:02.600 --> 00:24:03.480]  不是
[00:24:03.480 --> 00:24:05.160]  他說看了很多醫生都治不好
[00:24:05.160 --> 00:24:06.680]  不是叫我們不看醫生
[00:24:06.680 --> 00:24:09.480]  在這個故事的內容下
[00:24:09.480 --> 00:24:11.560]  看了很多醫生治不好
[00:24:11.560 --> 00:24:13.640]  但是很神奇的是
[00:24:13.640 --> 00:24:16.520]  他摸了耶穌的衣服
[00:24:16.520 --> 00:24:18.760]  他自己覺得就好了
[00:24:18.760 --> 00:24:22.280]  原來是上帝的能力叫這個女人
[00:24:22.280 --> 00:24:23.160]  聽清楚
[00:24:23.160 --> 00:24:25.960]  是上帝的能力叫這個女人
[00:24:25.960 --> 00:24:29.080]  患了12年血流的女人的血
[00:24:29.080 --> 00:24:30.520]  是停止了
[00:24:30.520 --> 00:24:31.320]  聽清楚
[00:24:31.320 --> 00:24:32.840]  不是治好了
[00:24:32.840 --> 00:24:36.040]  是上帝或者耶穌的能力
[00:24:36.040 --> 00:24:37.800]  叫這個女人的血
[00:24:37.800 --> 00:24:40.040]  是停止了
[00:24:40.040 --> 00:24:41.160]  是能力
[00:24:41.160 --> 00:24:43.240]  然後那個女人是怎樣呢?
[00:24:43.240 --> 00:24:44.840]  耶穌說誰摸我
[00:24:44.840 --> 00:24:46.840]  那個女人見到不能夠隱瞞
[00:24:46.840 --> 00:24:48.040]  就出來說服
[00:24:48.040 --> 00:24:50.200]  這個「服」這個字又再出現
[00:24:50.200 --> 00:24:51.480]  剛才是偷偷地摸
[00:24:51.480 --> 00:24:52.440]  現在是「服」
[00:24:52.440 --> 00:24:53.560]  「服」的意思
[00:24:53.560 --> 00:24:56.040]  就是說我認主耶穌
[00:24:56.040 --> 00:24:58.680]  就是我的神
[00:24:58.680 --> 00:24:59.960]  是上帝
[00:24:59.960 --> 00:25:00.760]  是我的神
[00:25:00.760 --> 00:25:01.880]  向他服服
[00:25:01.880 --> 00:25:03.800]  就將他整個故事告訴他
[00:25:03.800 --> 00:25:05.880]  當然不只是告訴耶穌
[00:25:05.880 --> 00:25:07.880]  是很多人
[00:25:07.880 --> 00:25:09.880]  告訴很多人
[00:25:09.880 --> 00:25:11.400]  同一時間當中
[00:25:11.400 --> 00:25:12.440]  有一個人
[00:25:12.440 --> 00:25:14.200]  那個人就是葉老
[00:25:14.200 --> 00:25:16.200]  同樣在人群當中
[00:25:16.200 --> 00:25:19.400]  聽著這個患了12年血流
[00:25:19.400 --> 00:25:22.520]  我曾幾何時是不讓你進入會堂的
[00:25:22.520 --> 00:25:23.960]  因為你不見
[00:25:23.960 --> 00:25:26.440]  聽他分享他生命
[00:25:26.440 --> 00:25:29.000]  怎樣因為摸下耶穌的衣服
[00:25:29.000 --> 00:25:32.600]  血就停止了的這個故事
[00:25:32.600 --> 00:25:34.360]  本來來到這裡的時間
[00:25:34.360 --> 00:25:37.720]  我們一直以為摸一下就康復
[00:25:37.720 --> 00:25:38.360]  不是的
[00:25:38.360 --> 00:25:39.480]  耶穌還沒停
[00:25:39.480 --> 00:25:41.800]  他說耶穌對他說很有趣
[00:25:41.800 --> 00:25:43.800]  剛才是無名無姓的
[00:25:43.800 --> 00:25:45.000]  這個女人繼續
[00:25:45.000 --> 00:25:45.880]  是一個女人
[00:25:45.880 --> 00:25:47.560]  現在是什麼?
[00:25:47.560 --> 00:25:48.520]  是女兒
[00:25:48.520 --> 00:25:51.400]  由女人變成女兒
[00:25:51.400 --> 00:25:52.280]  好像很簡單
[00:25:52.280 --> 00:25:54.040]  中文改了一個字
[00:25:54.040 --> 00:25:55.960]  但實際上不一樣
[00:25:55.960 --> 00:25:57.240]  不一樣的地方就是
[00:25:57.240 --> 00:25:59.320]  當我們說我們自己是基督徒的時間
[00:25:59.320 --> 00:26:00.840]  你打開聖經去看
[00:26:00.840 --> 00:26:02.520]  起碼有三樣東西
[00:26:02.520 --> 00:26:03.480]  其實不是起碼
[00:26:03.480 --> 00:26:04.520]  就是三樣東西
[00:26:04.520 --> 00:26:05.160]  第一
[00:26:05.160 --> 00:26:07.400]  我們有上帝的形象
[00:26:07.400 --> 00:26:08.200]  有上帝的形象
[00:26:08.200 --> 00:26:10.120]  我們要管理上帝的大地
[00:26:10.120 --> 00:26:13.240]  和祂一起再創造
[00:26:13.240 --> 00:26:14.760]  第二
[00:26:14.760 --> 00:26:17.240]  我們是天父的兒女
[00:26:17.240 --> 00:26:18.840]  因為我們是天父的兒女
[00:26:18.840 --> 00:26:19.960]  這個就是女兒
[00:26:19.960 --> 00:26:21.560]  你就是天父的兒女
[00:26:21.560 --> 00:26:22.600]  天父的兒女
[00:26:22.600 --> 00:26:24.680]  我們就知道上帝怎樣愛我們
[00:26:24.680 --> 00:26:27.160]  以至我們知道怎樣去愛身邊的人
[00:26:27.160 --> 00:26:27.720]  我們愛
[00:26:27.720 --> 00:26:29.320]  因為神先愛我們
[00:26:29.320 --> 00:26:30.600]  是不是?
[00:26:30.600 --> 00:26:31.720]  第三樣東西
[00:26:31.720 --> 00:26:34.600]  我們主耶穌的門徒
[00:26:34.600 --> 00:26:37.480]  是祂的跟隨者
[00:26:37.480 --> 00:26:39.080]  以至到
[00:26:39.080 --> 00:26:40.280]  好像保祿所說
[00:26:40.280 --> 00:26:42.920]  我們承繼了什麼?
[00:26:42.920 --> 00:26:46.600]  勸人和好的即是賜給我們
[00:26:46.600 --> 00:26:49.000]  當然還有第四樣東西
[00:26:49.000 --> 00:26:50.440]  就是《仕道行者》裡面說
[00:26:50.440 --> 00:26:52.200]  我將聖靈賜給你們
[00:26:52.200 --> 00:26:54.920]  這個也是耶利米蘇第31章第32節
[00:26:54.920 --> 00:26:56.360]  我給一個新的約
[00:26:56.360 --> 00:26:58.360]  這個新約不是寫下來的
[00:26:58.360 --> 00:27:00.120]  不是刻在那兩塊板上
[00:27:00.120 --> 00:27:02.680]  是將它藏在我們心裡面
[00:27:02.680 --> 00:27:04.120]  這個就是聖靈
[00:27:04.120 --> 00:27:07.400]  Empower我們去做前面那三樣東西
[00:27:07.400 --> 00:27:09.240]  所以女兒的身份
[00:27:09.240 --> 00:27:10.760]  殊不簡單
[00:27:10.760 --> 00:27:14.760]  是跟上帝有一個關係在裡面
[00:27:14.760 --> 00:27:16.200]  我們看到一樣很重要的東西
[00:27:16.200 --> 00:27:17.640]  兄弟姐妹
[00:27:17.640 --> 00:27:19.800]  Faith第二樣東西
[00:27:19.800 --> 00:27:21.000]  是關係
[00:27:21.000 --> 00:27:24.040]  我們剛才看到Faith的第一樣東西是什麼?
[00:27:24.040 --> 00:27:26.600]  我們就知道那個對象是什麼
[00:27:26.600 --> 00:27:28.680]  祂就是上帝
[00:27:28.680 --> 00:27:29.720]  這裡給你看見
[00:27:29.720 --> 00:27:31.240]  Faith第二樣東西
[00:27:31.240 --> 00:27:33.000]  是關係
[00:27:33.000 --> 00:27:34.600]  你不要搞錯那個關係
[00:27:34.600 --> 00:27:35.960]  是關係
[00:27:35.960 --> 00:27:40.040]  以至祂給你看見一個很特別的圖畫
[00:27:40.040 --> 00:27:42.840]  這個女兒給你看見的圖畫
[00:27:42.840 --> 00:27:45.800]  祂不是因為用了很多錢
[00:27:45.800 --> 00:27:47.080]  祂就血停了
[00:27:47.080 --> 00:27:49.160]  不是因為遍尋名醫
[00:27:49.160 --> 00:27:50.040]  祂就血停了
[00:27:50.040 --> 00:27:51.320]  不是因為祂摸
[00:27:51.320 --> 00:27:52.360]  你聽清楚
[00:27:52.360 --> 00:27:55.880]  不是因為祂摸耶穌那件衣服
[00:27:55.880 --> 00:27:57.000]  祂就血停了
[00:27:57.000 --> 00:27:58.840]  如果耶穌沒有停下來
[00:27:58.840 --> 00:28:00.280]  找這個女人出來的時候
[00:28:00.280 --> 00:28:01.560]  這個女人可能一直以為
[00:28:01.560 --> 00:28:03.960]  我摸一下耶穌那件衣服
[00:28:03.960 --> 00:28:04.920]  嘩
[00:28:04.920 --> 00:28:06.360]  原來就停了
[00:28:06.360 --> 00:28:09.800]  我最近認識了這裡有一個教會
[00:28:09.800 --> 00:28:15.560]  想請我去牧養他的弟兄姐妹
[00:28:15.560 --> 00:28:18.120]  那間教會非常靈恩
[00:28:18.120 --> 00:28:20.280]  地道會講方言
[00:28:20.280 --> 00:28:21.400]  我去過一次
[00:28:21.400 --> 00:28:22.840]  去過一兩次
[00:28:22.840 --> 00:28:24.200]  又跟他們開過會
[00:28:24.200 --> 00:28:25.400]  我初時不知道
[00:28:25.400 --> 00:28:26.280]  有人介紹我
[00:28:26.280 --> 00:28:28.840]  認識多個新的朋友
[00:28:28.840 --> 00:28:30.600]  有按手在那裏
[00:28:30.600 --> 00:28:31.720]  你病了嗎?
[00:28:31.720 --> 00:28:32.840]  腳扭傷了嗎?
[00:28:32.840 --> 00:28:33.800]  按手
[00:28:33.800 --> 00:28:34.440]  嘩
[00:28:34.440 --> 00:28:35.720]  這麼厲害
[00:28:35.720 --> 00:28:38.520]  等下會真的
[00:28:38.520 --> 00:28:40.360]  我們千萬要很小心
[00:28:40.360 --> 00:28:45.000]  不是因為我們看見的神跡騎士
[00:28:45.000 --> 00:28:47.080]  去醫治我們
[00:28:47.080 --> 00:28:50.120]  是那個神跡騎士成為一個標誌
[00:28:50.120 --> 00:28:51.160]  一個記號
[00:28:51.160 --> 00:28:54.120]  讓我們看見背後是誰
[00:28:54.120 --> 00:28:55.720]  那個是上帝
[00:28:55.720 --> 00:28:57.720]  所以這裡講女兒是一個關係
[00:28:57.720 --> 00:29:00.520]  這個關係以至到他看見是那個信
[00:29:00.520 --> 00:29:01.400]  這個信是什麼?
[00:29:01.400 --> 00:29:02.200]  就是信仰
[00:29:02.200 --> 00:29:02.840]  信心
[00:29:02.840 --> 00:29:03.720]  就是faith
[00:29:03.720 --> 00:29:04.680]  是那個faith
[00:29:04.680 --> 00:29:07.160]  我們知道我們所信的是誰
[00:29:07.160 --> 00:29:08.920]  是他
[00:29:08.920 --> 00:29:10.040]  和我有一個關係
[00:29:10.040 --> 00:29:11.400]  以至到
[00:29:11.400 --> 00:29:12.920]  不是你血停了
[00:29:12.920 --> 00:29:14.120]  看清楚
[00:29:14.120 --> 00:29:16.440]  是你傳閱了
[00:29:16.440 --> 00:29:17.160]  你說不是的
[00:29:17.160 --> 00:29:17.800]  我有病
[00:29:17.800 --> 00:29:19.960]  祈禱沒有傳閱
[00:29:19.960 --> 00:29:22.120]  身邊有這樣的例子
[00:29:22.120 --> 00:29:23.720]  重點不是這樣
[00:29:23.720 --> 00:29:24.920]  重點是
[00:29:24.920 --> 00:29:27.880]  你知道你所信的是誰
[00:29:27.880 --> 00:29:30.840]  而你為什麼會知道你所信的是誰
[00:29:30.840 --> 00:29:33.080]  是因為一個關係
[00:29:33.080 --> 00:29:34.280]  這個關係
[00:29:34.280 --> 00:29:35.320]  是耶穌說
[00:29:35.320 --> 00:29:37.640]  你再不是一個女人
[00:29:37.640 --> 00:29:39.320]  是一個女兒
[00:29:39.320 --> 00:29:41.080]  第二樣東西
[00:29:41.080 --> 00:29:42.520]  第三樣東西
[00:29:42.520 --> 00:29:44.600]  回去看艾魯
[00:29:44.600 --> 00:29:46.840]  做完這個女人
[00:29:46.840 --> 00:29:49.000]  這件事之後
[00:29:49.000 --> 00:29:50.840]  耶穌還在說話的時候
[00:29:50.840 --> 00:29:52.040]  啊有趣
[00:29:52.040 --> 00:29:55.640]  有人從會堂主管家裡
[00:29:55.640 --> 00:29:56.760]  就是艾魯
[00:29:56.760 --> 00:29:57.560]  葉魯
[00:29:57.560 --> 00:29:58.440]  家裡
[00:29:58.440 --> 00:30:01.800]  就來到事發地點
[00:30:01.800 --> 00:30:05.080]  我相信葉魯在家裡的時候
[00:30:05.080 --> 00:30:07.400]  他知道耶穌很厲害
[00:30:07.400 --> 00:30:08.920]  有power
[00:30:08.920 --> 00:30:11.240]  在會堂裡醫治過的人
[00:30:11.240 --> 00:30:12.200]  所以他在家裡
