
[00:00:00.000 --> 00:00:06.560]  我自己看一看 其實今年已經是第四次來
[00:15:34.320 --> 00:15:36.320]  所以他鬆了 容易
[00:15:36.320 --> 00:15:38.320]  所以我想提醒大家 第一樣要知道
[00:15:38.320 --> 00:15:40.320]  不能夠放棄的使命
[00:15:40.320 --> 00:15:42.320]  保羅遇見這些不禮貌的待遇
[00:15:42.320 --> 00:15:44.320]  無理的待遇
[00:15:44.320 --> 00:15:46.320]  我說真理 你這樣來抗拒毀謗我
[00:15:46.320 --> 00:15:48.320]  說我說的不對
[00:15:48.320 --> 00:15:50.320]  我以前也是法理賽人
[00:15:50.320 --> 00:15:52.320]  你以為我不懂猶太教的東西嗎
[00:15:52.320 --> 00:15:54.320]  我也懂的
[00:15:54.320 --> 00:15:56.320]  苦口婆心想勸你們
[00:15:56.320 --> 00:15:58.320]  你這樣對我 保羅說我不和你們玩
[00:15:58.320 --> 00:16:00.320]  那我不和你講 我和別人講
[00:16:00.320 --> 00:16:02.320]  神說你不要放棄
[00:16:02.320 --> 00:16:04.320]  我有很多人 接著他又進回會堂
[00:16:04.320 --> 00:16:06.320]  一路講一路講
[00:16:06.320 --> 00:16:08.320]  你發現他有繼續承擔他的使命
[00:16:08.320 --> 00:16:10.320]  不要放棄
[00:16:10.320 --> 00:16:12.320]  你要記住放棄是很容易的
[00:16:12.320 --> 00:16:14.320]  堅持先
[00:16:14.320 --> 00:16:16.320]  其實應該講正一點
[00:16:16.320 --> 00:16:18.320]  放棄不應該放棄的東西
[00:16:18.320 --> 00:16:20.320]  是很容易的
[00:16:20.320 --> 00:16:22.320]  堅持要堅持的東西是很難的
[00:16:22.320 --> 00:16:24.320]  放棄做運動
[00:16:24.320 --> 00:16:26.320]  是很容易的
[00:16:26.320 --> 00:16:28.320]  堅持吃紅燒肉是很容易的
[00:16:28.320 --> 00:16:30.320]  是不是
[00:16:30.320 --> 00:16:32.320]  有時候搞錯了
[00:16:32.320 --> 00:16:34.320]  不應該放棄的放棄了
[00:16:34.320 --> 00:16:36.320]  不應該堅持的堅持了
[00:16:36.320 --> 00:16:38.320]  放棄了要堅持的 堅持要放棄的
[00:16:38.320 --> 00:16:40.320]  對不對
[00:16:40.320 --> 00:16:42.320]  全福音是不應該放棄的
[00:16:42.320 --> 00:16:44.320]  不應該放棄的
[00:16:44.320 --> 00:16:50.320]  我上我爸爸媽媽信主都已經26年了
[00:16:50.320 --> 00:16:54.320]  當然我說26年意思就是2001年信主
[00:16:54.320 --> 00:17:00.320]  由我1975年信主到2001年
[00:17:00.320 --> 00:17:02.320]  26年的時間
[00:17:02.320 --> 00:17:04.320]  一路為他們祈禱 一路安排
[00:17:04.320 --> 00:17:06.320]  我用很多方法
[00:17:06.320 --> 00:17:08.320]  請不同的人
[00:17:08.320 --> 00:17:10.320]  用很多藉口
[00:17:10.320 --> 00:17:12.320]  找很多藉口來上他們信耶穌
[00:17:12.320 --> 00:17:14.320]  一直都沒有機會
[00:17:14.320 --> 00:17:16.320]  我懷疑到2000年的時候
[00:17:16.320 --> 00:17:18.320]  我放棄了
[00:17:18.320 --> 00:17:20.320]  我不想再為他們祈禱
[00:17:20.320 --> 00:17:22.320]  我說神啊你喜歡怎樣就怎樣
[00:17:22.320 --> 00:17:24.320]  我都無謂求了
[00:17:24.320 --> 00:17:26.320]  求了25年你知道嗎
[00:17:26.320 --> 00:17:28.320]  四分一世紀
[00:17:28.320 --> 00:17:30.320]  祈禱這麼久你都不聽我想都很難了吧
[00:17:30.320 --> 00:17:32.320]  我那時候真的停了
[00:17:32.320 --> 00:17:34.320]  我說不再求了
[00:17:34.320 --> 00:17:36.320]  在我禱告名單上我刪除了
[00:17:36.320 --> 00:17:38.320]  那一年2000年
[00:17:38.320 --> 00:17:40.320]  就是我去美國讀神學那一年
[00:17:40.320 --> 00:17:42.320]  第一堂上課教授問我一樣東西
[00:17:42.320 --> 00:17:44.320]  各位學生
[00:17:44.320 --> 00:17:46.320]  各位同學上課之前
[00:17:46.320 --> 00:17:48.320]  我們大家先做一樣東西
[00:17:48.320 --> 00:17:50.320]  我問他做什麼呢
[00:17:50.320 --> 00:17:52.320]  請大家寫下你知道神要你做
[00:17:52.320 --> 00:17:54.320]  而你放棄了的是什麼
[00:17:54.320 --> 00:17:56.320]  我第一樣東西寫就是為我父母祈禱
[00:17:56.320 --> 00:17:58.320]  然後我們分組
[00:17:58.320 --> 00:18:00.320]  大家分享
[00:18:00.320 --> 00:18:02.320]  我記得我一分組我都忍不住
[00:18:02.320 --> 00:18:04.320]  我自己都哭了
[00:18:04.320 --> 00:18:06.320]  其實我很想爸爸可以信主
[00:18:06.320 --> 00:18:08.320]  我不是想放棄的
[00:18:08.320 --> 00:18:10.320]  我不想爸爸放棄信主
[00:18:10.320 --> 00:18:12.320]  當然是想的
[00:18:12.320 --> 00:18:14.320]  但我真的沒有辦法
[00:18:14.320 --> 00:18:16.320]  我記得同班同學就說
[00:18:16.320 --> 00:18:18.320]  那你就繼續祈禱
[00:18:18.320 --> 00:18:20.320]  你就繼續祈禱
[00:18:20.320 --> 00:18:22.320]  只要你沒死他們沒死你就繼續祈禱
[00:18:22.320 --> 00:18:24.320]  為什麼你要放棄呢
[00:18:24.320 --> 00:18:26.320]  我記得那天我就做了一個決定
[00:18:26.320 --> 00:18:28.320]  我繼續祈禱
[00:18:28.320 --> 00:18:30.320]  不夠一年我父母就信主
[00:18:30.320 --> 00:18:32.320]  這些叫做如果你停了
[00:18:32.320 --> 00:18:34.320]  那些叫做臨門一腳
[00:18:34.320 --> 00:18:36.320]  你就是踢歪了
[00:18:36.320 --> 00:18:38.320]  所以我有時候覺得提醒大家
[00:18:38.320 --> 00:18:40.320]  不要放棄
[00:18:40.320 --> 00:18:42.320]  我記得那時候我不知道大家認不認識史其森牧師
[00:18:42.320 --> 00:18:44.320]  史思武叫狄賢
[00:18:44.320 --> 00:18:46.320]  我寫了一封信給史思武
[00:18:46.320 --> 00:18:48.320]  他就將我的信登在了導向雜誌
[00:18:48.320 --> 00:18:50.320]  他就說徐定慶
[00:18:50.320 --> 00:18:52.320]  應該鼓勵人不要放棄
[00:18:52.320 --> 00:18:54.320]  很多人好像
[00:18:54.320 --> 00:18:56.320]  我和一些大兄姐們分享國語
[00:18:56.320 --> 00:18:58.320]  我和他們說完
[00:18:58.320 --> 00:19:00.320]  我哥還沒信主
[00:19:00.320 --> 00:19:02.320]  我哥不容易信主
[00:19:02.320 --> 00:19:04.320]  我哥以前做什麼的
[00:19:04.320 --> 00:19:06.320]  酒吧的打手
[00:19:06.320 --> 00:19:08.320]  他聞了身
[00:19:08.320 --> 00:19:10.320]  很厲害
[00:19:10.320 --> 00:19:12.320]  被人說這是你哥
[00:19:12.320 --> 00:19:14.320]  我說是真的假的
[00:19:14.320 --> 00:19:16.320]  他和我的氣勢不同
[00:19:16.320 --> 00:19:18.320]  他很有殺氣
[00:19:18.320 --> 00:19:20.320]  很有殺氣
[00:19:20.320 --> 00:19:22.320]  我和他有時候說笑
[00:19:22.320 --> 00:19:24.320]  你有殺氣我有靈氣
[00:19:24.320 --> 00:19:26.320]  我叫他去教堂
[00:19:26.320 --> 00:19:28.320]  我叫他去教會
[00:19:28.320 --> 00:19:30.320]  他說不去免得踩污了地毯
[00:19:30.320 --> 00:19:32.320]  我說你踩得污了才算
[00:19:32.320 --> 00:19:34.320]  他也不肯去
[00:19:34.320 --> 00:19:36.320]  有機會我會和他說
[00:19:36.320 --> 00:19:38.320]  有時候我會說我哥怎麼會信
[00:19:38.320 --> 00:19:40.320]  到今天我都不會放棄
[00:19:40.320 --> 00:19:42.320]  我都不會放棄
[00:19:42.320 --> 00:19:44.320]  和他保持聯絡
[00:19:44.320 --> 00:19:46.320]  有時候我看到有些人說
[00:19:46.320 --> 00:19:48.320]  有沒有想到你身邊有些親友
[00:19:48.320 --> 00:19:50.320]  這些人怎麼會信耶穌
[00:19:50.320 --> 00:19:52.320]  好像我岳父
[00:19:52.320 --> 00:19:54.320]  從來不去教會
[00:19:54.320 --> 00:19:56.320]  我和我太太結婚那天
[00:19:56.320 --> 00:19:58.320]  我記得他和我說
[00:19:58.320 --> 00:20:00.320]  還在教會外面吸煙
[00:20:00.320 --> 00:20:02.320]  一邊吸煙一邊和我說
[00:20:02.320 --> 00:20:04.320]  威林 我叫William
[00:20:04.320 --> 00:20:06.320]  他說威林我和你說我這輩子
[00:20:06.320 --> 00:20:08.320]  不用指望我不會去教會
[00:20:08.320 --> 00:20:10.320]  我這次是給我女兒面子
[00:20:10.320 --> 00:20:12.320]  不是給你面子不是給你神
[00:20:12.320 --> 00:20:14.320]  我給我女兒面子
[00:20:14.320 --> 00:20:16.320]  一邊吸煙一邊聽
[00:20:16.320 --> 00:20:18.320]  我聽著我沒話說
[00:20:18.320 --> 00:20:20.320]  我們覺得他不可能信主
[00:20:20.320 --> 00:20:22.320]  聲音又大又兇
[00:20:22.320 --> 00:20:24.320]  很難91歲信主
[00:20:24.320 --> 00:20:26.320]  哇 你說真的
[00:20:26.320 --> 00:20:28.320]  羅馬書第一章16節說什麼
[00:20:28.320 --> 00:20:30.320]  福有神的大能
[00:20:30.320 --> 00:20:32.320]  你真的沒有負的
[00:20:32.320 --> 00:20:34.320]  福有神的大能是可以救一切相信的人
[00:20:34.320 --> 00:20:36.320]  我岳父岳母我爸爸媽媽都信
[00:20:36.320 --> 00:20:38.320]  我哥有沒有希望
[00:20:38.320 --> 00:20:40.320]  只要有一天
[00:20:40.320 --> 00:20:42.320]  永遠都有希望
[00:20:42.320 --> 00:20:44.320]  我沒有放棄
[00:20:44.320 --> 00:20:46.320]  所以我想提醒大家
[00:20:46.320 --> 00:20:48.320]  保羅他想放棄
[00:20:48.320 --> 00:20:50.320]  神說不要放棄
[00:20:50.320 --> 00:20:52.320]  我還有很多人不要放棄
[00:20:52.320 --> 00:20:54.320]  不能夠放棄的使命
[00:20:54.320 --> 00:20:56.320]  使命不可以放棄
[00:20:56.320 --> 00:20:58.320]  有些人今天不信主
[00:20:58.320 --> 00:21:00.320]  表示永遠不信主
[00:21:00.320 --> 00:21:02.320]  有些人不信主也不要放棄使命
[00:21:02.320 --> 00:21:04.320]  有些事暫時做不到
[00:21:04.320 --> 00:21:06.320]  不是永遠做不到
[00:21:06.320 --> 00:21:08.320]  我最近聽收音機廣播
[00:21:08.320 --> 00:21:10.320]  有人說家裡的衣櫃
[00:21:10.320 --> 00:21:12.320]  對不起
[00:21:12.320 --> 00:21:14.320]  他特別是說女性
[00:21:14.320 --> 00:21:16.320]  女士的衣櫃
[00:21:16.320 --> 00:21:18.320]  大概四分三的衣服是穿不到的
[00:21:18.320 --> 00:21:20.320]  四分一穿到的
[00:21:20.320 --> 00:21:22.320]  四分三的衣服穿不到的
[00:21:22.320 --> 00:21:24.320]  為什麼人們擺在那裡呢
[00:21:24.320 --> 00:21:26.320]  因為擺在那裡有個希望
[00:21:26.320 --> 00:21:28.320]  有一天會穿得到
[00:21:28.320 --> 00:21:30.320]  一天會穿得到
[00:21:30.320 --> 00:21:32.320]  但我想提醒大家
[00:21:32.320 --> 00:21:34.320]  穿不到的衣服
[00:21:34.320 --> 00:21:36.320]  你就不要穿
[00:21:36.320 --> 00:21:38.320]  穿得到的衣服你一定要穿
[00:21:38.320 --> 00:21:40.320]  不肯聽的人
[00:21:40.320 --> 00:21:42.320]  你沒得說
[00:21:42.320 --> 00:21:44.320]  肯聽的人你要說
[00:21:44.320 --> 00:21:46.320]  是不是全世界沒人聽我們說
[00:21:46.320 --> 00:21:48.320]  我又不信
[00:21:48.320 --> 00:21:50.320]  我現在很多人都肯聽我說耶穌
[00:21:50.320 --> 00:21:52.320]  不是沒有的
[00:21:52.320 --> 00:21:54.320]  親友當中有很多人都仍然肯聽
[00:21:54.320 --> 00:21:56.320]  雖然他不信他肯聽
[00:21:56.320 --> 00:21:58.320]  有些人不肯聽
[00:21:58.320 --> 00:22:00.320]  我就先不說
[00:22:00.320 --> 00:22:02.320]  記住不可以說又不表示不可以做
[00:22:02.320 --> 00:22:04.320]  你不可以說你沒事做嗎
[00:22:04.320 --> 00:22:06.320]  有事做
[00:22:06.320 --> 00:22:08.320]  你為什麼不和他吃飯喝茶
[00:22:08.320 --> 00:22:10.320]  為什麼你不關心他
[00:22:10.320 --> 00:22:12.320]  你可以為他祈禱
[00:22:12.320 --> 00:22:14.320]  為什麼不行
[00:22:14.320 --> 00:22:16.320]  當然你不要用不好的語氣
[00:22:16.320 --> 00:22:18.320]  你不要說我幫你祈禱
[00:22:18.320 --> 00:22:20.320]  什麼什麼
[00:22:20.320 --> 00:22:22.320]  你不需要像激他一樣
[00:22:22.320 --> 00:22:24.320]  刺激他一樣可以做
[00:22:24.320 --> 00:22:26.320]  我的意思是有些事不能做
[00:22:26.320 --> 00:22:28.320]  不表示什麼都不能做
[00:22:28.320 --> 00:22:30.320]  有些人不肯聽
[00:22:30.320 --> 00:22:32.320]  不表示他永遠不肯聽
[00:22:32.320 --> 00:22:34.320]  有些人不肯聽不表示所有人都不聽
[00:22:34.320 --> 00:22:36.320]  可以做的繼續去做
[00:22:36.320 --> 00:22:38.320]  我前幾天寫這篇廣章
[00:22:38.320 --> 00:22:40.320]  寫完的時候我特意自己列出
[00:22:40.320 --> 00:22:42.320]  我今年一些的福音對象
[00:22:42.320 --> 00:22:44.320]  神給我很多福音對象
[00:22:44.320 --> 00:22:46.320]  有些我從來不認識的
[00:22:46.320 --> 00:22:48.320]  有人給我電話
[00:22:48.320 --> 00:22:50.320]  他最近發現有癌症
[00:22:50.320 --> 00:22:52.320]  他現在很肯聽
[00:22:52.320 --> 00:22:54.320]  你肯不肯找他談談
[00:22:54.320 --> 00:22:56.320]  你給我電話他叫他找我
[00:22:56.320 --> 00:22:58.320]  或者你給我電話我等他找我
[00:22:58.320 --> 00:23:00.320]  我發短信給他
[00:23:00.320 --> 00:23:02.320]  最近一個月內有三個
[00:23:02.320 --> 00:23:04.320]  只要你肯說到處都有
[00:23:04.320 --> 00:23:06.320]  有句話我跟別人說過
[00:23:06.320 --> 00:23:08.320]  有些人如果有心
[00:23:08.320 --> 00:23:10.320]  如果你無心
[00:23:10.320 --> 00:23:12.320]  有人亦無人
[00:23:12.320 --> 00:23:14.320]  無心有心無人亦有人
[00:23:14.320 --> 00:23:16.320]  聽不聽得明
[00:23:16.320 --> 00:23:18.320]  如果你無心
[00:23:18.320 --> 00:23:20.320]  人們走到你面前你都看不到
[00:23:20.320 --> 00:23:22.320]  如果你有心
[00:23:22.320 --> 00:23:24.320]  總會找到人出來
[00:23:24.320 --> 00:23:26.320]  好像無人周圍都會有人
[00:23:26.320 --> 00:23:28.320]  你肯傳到處都是
[00:23:28.320 --> 00:23:30.320]  不肯傳有心無心很大分別
[00:23:30.320 --> 00:23:32.320]  以前我發現
[00:23:32.320 --> 00:23:34.320]  我很多年前發現
[00:23:34.320 --> 00:23:36.320]  沒有大肚子的人
[00:23:36.320 --> 00:23:38.320]  我行街看不到大肚子的女士
[00:23:38.320 --> 00:23:40.320]  當我太太懷孕
[00:23:40.320 --> 00:23:42.320]  到處都是
[00:23:42.320 --> 00:23:44.320]  這個就是有心和無心的分別
[00:23:44.320 --> 00:23:46.320]  當你有心的時候
[00:23:46.320 --> 00:23:48.320]  你會留意到這些人
[00:23:48.320 --> 00:23:50.320]  當你無心看不到的
[00:23:50.320 --> 00:23:52.320]  就是這樣
[00:23:52.320 --> 00:23:54.320]  人就是這樣
[00:23:54.320 --> 00:23:56.320]  所以要記住有事可以做
[00:23:56.320 --> 00:23:58.320]  有時我不行
[00:23:58.320 --> 00:24:00.320]  有人可以
[00:24:00.320 --> 00:24:02.320]  你就求神用那些可以的人去講
[00:24:02.320 --> 00:24:04.320]  我那時跟爸爸說不到
[00:24:04.320 --> 00:24:06.320]  找他以前公司的人去跟他說
[00:24:06.320 --> 00:24:08.320]  最後
[00:24:08.320 --> 00:24:10.320]  我爸爸信了
[00:24:10.320 --> 00:24:12.320]  因為我香港有一個親戚
[00:24:12.320 --> 00:24:14.320]  跟他同輩
[00:24:14.320 --> 00:24:16.320]  他寫信說信了耶穌
[00:24:16.320 --> 00:24:18.320]  就改變了我爸爸開竅
[00:24:18.320 --> 00:24:20.320]  我岳父教他信耶穌
[00:24:20.320 --> 00:24:22.320]  為什麼呢?有個柳伯
[00:24:22.320 --> 00:24:24.320]  和他大家都是煙友
[00:24:24.320 --> 00:24:26.320]  都是雀友
[00:24:26.320 --> 00:24:28.320]  都是粗友
[00:24:28.320 --> 00:24:30.320]  大家鬥講粗口
[00:24:30.320 --> 00:24:32.320]  我見過柳伯我知道
[00:24:32.320 --> 00:24:34.320]  後來他在時浸信主
[00:24:34.320 --> 00:24:36.320]  我記得岳父跟我說
[00:24:36.320 --> 00:24:38.320]  柳伯都可以信主
[00:24:38.320 --> 00:24:40.320]  真是奇蹟
[00:24:40.320 --> 00:24:42.320]  原來真是
[00:24:42.320 --> 00:24:44.320]  我不行 柳伯可以
[00:24:44.320 --> 00:24:46.320]  真是他可以 我不行
[00:24:46.320 --> 00:24:48.320]  不一定要我可以
[00:24:48.320 --> 00:24:50.320]  神不一定用我 用別人
[00:24:50.320 --> 00:24:52.320]  你為這個人祈禱 求神帶一個人去他身邊
[00:24:52.320 --> 00:24:54.320]  為什麼不可以呢?
[00:24:54.320 --> 00:24:56.320]  有很多事我做不到 我講他不讓我講
[00:24:56.320 --> 00:24:58.320]  他封我嘴 我沒得講
[00:24:58.320 --> 00:25:00.320]  那你可不可以關心他
[00:25:00.320 --> 00:25:02.320]  你跟他吃飯
[00:25:02.320 --> 00:25:04.320]  我發現建立關係
[00:25:04.320 --> 00:25:06.320]  會令福音門打開
[00:25:06.320 --> 00:25:08.320]  你想想
[00:25:08.320 --> 00:25:10.320]  我約朋友出來喝茶
[00:25:10.320 --> 00:25:12.320]  都知道我想做什麼
[00:25:12.320 --> 00:25:14.320]  有時我們英文叫不要太hard sell
[00:25:14.320 --> 00:25:16.320]  不要太硬來
[00:25:16.320 --> 00:25:18.320]  一坐下
[00:25:18.320 --> 00:25:20.320]  我和你講一講羅馬書
[00:25:20.320 --> 00:25:22.320]  點心都未點
[00:25:22.320 --> 00:25:24.320]  我想讀一段聖經給你聽
[00:25:24.320 --> 00:25:26.320]  我不是說不可以這樣做
[00:25:26.320 --> 00:25:28.320]  有時你要明白對方
[00:25:28.320 --> 00:25:30.320]  對什麼人你要用什麼方法
[00:25:30.320 --> 00:25:32.320]  硬來大家都沒有幸福
[00:25:32.320 --> 00:25:34.320]  是不是?
[00:25:34.320 --> 00:25:36.320]  有時我喝茶
[00:25:36.320 --> 00:25:38.320]  喝完茶
[00:25:38.320 --> 00:25:40.320]  他就說
[00:25:40.320 --> 00:25:42.320]  威廉不好意思 你講一講你想講的
[00:25:42.320 --> 00:25:44.320]  你好像還沒講
[00:25:44.320 --> 00:25:46.320]  是不是可以講
[00:25:46.320 --> 00:25:48.320]  他說是呀 你講一下
[00:25:48.320 --> 00:25:50.320]  上次講到哪裡
[00:25:50.320 --> 00:25:52.320]  他說好呀 多謝你給我幾分鐘
[00:25:52.320 --> 00:25:54.320]  大家會做
[00:25:54.320 --> 00:25:56.320]  這叫彼此尊重
[00:25:56.320 --> 00:25:58.320]  我的朋友都知道我是傳道人
[00:25:58.320 --> 00:26:00.320]  他們都知道我想講什麼
[00:26:00.320 --> 00:26:02.320]  他們都知道我想信耶穌
[00:26:02.320 --> 00:26:04.320]  我和他聊天
[00:26:04.320 --> 00:26:06.320]  他工作 身體
[00:26:06.320 --> 00:26:08.320]  喝茶 說說時事
[00:26:08.320 --> 00:26:10.320]  有時我去問他
[00:26:10.320 --> 00:26:12.320]  最近怎樣 有時他都會提一提
[00:26:12.320 --> 00:26:14.320]  他說最近我想到一個問題關於信仰
[00:26:14.320 --> 00:26:16.320]  可不可以問你 我說好 當然好
[00:26:16.320 --> 00:26:18.320]  你問吧
[00:26:18.320 --> 00:26:20.320]  有些人慢慢聊
[00:26:20.320 --> 00:26:22.320]  有些人就會信住
[00:26:22.320 --> 00:26:24.320]  所以記住不能放棄的使命
[00:26:24.320 --> 00:26:26.320]  不需要放棄的使命
[00:26:26.320 --> 00:26:28.320]  不要忘記還有人會聽
[00:26:28.320 --> 00:26:30.320]  還有人可以講
[00:26:30.320 --> 00:26:32.320]  還有事可以做
[00:26:32.320 --> 00:26:34.320]  還有人會聽
[00:26:34.320 --> 00:26:36.320]  還有人可以講
[00:26:36.320 --> 00:26:38.320]  還有事可以做
[00:26:38.320 --> 00:26:40.320]  你的親友總有方法
[00:26:40.320 --> 00:26:42.320]  過境人間做福音人
[00:26:42.320 --> 00:26:44.320]  記住人生會過 福音要傳
[00:26:44.320 --> 00:26:46.320]  為了使命 兩件事要記住
[00:26:46.320 --> 00:26:48.320]  第一 鎖定你的對象
[00:26:48.320 --> 00:26:50.320]  第二 決定你的行動
[00:26:50.320 --> 00:26:52.320]  我希望今天你想到一些人
[00:26:52.320 --> 00:26:54.320]  無論是你的親戚
[00:26:54.320 --> 00:26:56.320]  你的家人
[00:26:56.320 --> 00:26:58.320]  或者你的朋友 以前的同學
[00:26:58.320 --> 00:27:00.320]  你鎖定這個對象
[00:27:00.320 --> 00:27:02.320]  然後你要決定你要做什麼
[00:27:02.320 --> 00:27:04.320]  無論你請他喝茶
[00:27:04.320 --> 00:27:06.320]  請他吃飯 去他家 他來你家
[00:27:06.320 --> 00:27:08.320]  或者一起出去玩
[00:27:08.320 --> 00:27:10.320]  或者你送些東西給他
[00:27:10.320 --> 00:27:12.320]  什麼都好 或者你為他祈禱
[00:27:12.320 --> 00:27:14.320]  或者你關心他 或者你問候他
[00:27:14.320 --> 00:27:16.320]  什麼都好 你要做些事才行
[00:27:16.320 --> 00:27:18.320]  不做事是沒有事發生的
[00:27:18.320 --> 00:27:20.320]  所以兩件事
[00:27:20.320 --> 00:27:22.320]  希望你想一想 今天崇拜的裡面
[00:27:22.320 --> 00:27:24.320]  你想想有哪個親友未信主
[00:27:24.320 --> 00:27:26.320]  可能是鄰居
[00:27:26.320 --> 00:27:28.320]  可能是同事
[00:27:28.320 --> 00:27:30.320]  可能是剪頭髮的
[00:27:30.320 --> 00:27:32.320]  我剪頭髮的未信主
[00:27:32.320 --> 00:27:34.320]  因為我是城北的
[00:27:34.320 --> 00:27:36.320]  他幫城北的人剪頭髮
[00:27:36.320 --> 00:27:38.320]  有沒有叫你去教會 都有的
[00:27:38.320 --> 00:27:40.320]  有沒有去 都有去過一次
[00:27:40.320 --> 00:27:42.320]  那怎麼辦 他說真的不行
[00:27:42.320 --> 00:27:44.320]  他說不行
[00:27:44.320 --> 00:27:46.320]  他說捱不住 捱不住
[00:27:46.320 --> 00:27:48.320]  他有原因的 因為他有病
[00:27:48.320 --> 00:27:50.320]  他的腰不行 不能坐久
[00:27:50.320 --> 00:27:52.320]  他說不好意思 坐久了就站起來
[00:27:52.320 --> 00:27:54.320]  我說不要緊 你坐最後那一行
[00:27:54.320 --> 00:27:56.320]  我都會這樣和他聊
[00:27:56.320 --> 00:27:58.320]  聊聊聊
[00:27:58.320 --> 00:28:00.320]  可能是你剪頭髮的那個
[00:28:00.320 --> 00:28:02.320]  可能是你的家庭醫生
[00:28:02.320 --> 00:28:04.320]  都可以說一下
[00:28:04.320 --> 00:28:06.320]  有什麼問題 以前幫我裝修
[00:28:06.320 --> 00:28:08.320]  我都送一本書給他看
[00:28:08.320 --> 00:28:10.320]  他不會打你的 因為你還沒找錢
[00:28:10.320 --> 00:28:12.320]  是不是
[00:28:12.320 --> 00:28:14.320]  他都會笑著接你那本書
[00:28:14.320 --> 00:28:16.320]  有什麼問題
[00:28:16.320 --> 00:28:18.320]  他不看他的事
[00:28:18.320 --> 00:28:20.320]  我都送給他
[00:28:20.320 --> 00:28:22.320]  真的 我覺得很多事可以做
[00:28:22.320 --> 00:28:24.320]  不要放棄這個使命
[00:28:24.320 --> 00:28:26.320]  我不會要求張之洪牧師
[00:28:26.320 --> 00:28:28.320]  每年都要打一個人信耶穌
[00:28:28.320 --> 00:28:30.320]  但我個人都要做一些事和福音有關
[00:28:30.320 --> 00:28:32.320]  總有事可以做的
[00:28:32.320 --> 00:28:34.320]  有人肯聽 有人可以說
[00:28:34.320 --> 00:28:36.320]  有事可以做
[00:28:36.320 --> 00:28:38.320]  鎖定你的對象 決定你的行動
[00:28:38.320 --> 00:28:40.320]  這個保羅第一樣
[00:28:40.320 --> 00:28:42.320]  他一開始已經被人抗議
[00:28:42.320 --> 00:28:44.320]  想放棄神話 你不要
[00:28:44.320 --> 00:28:46.320]  保羅繼續吧 接著有第三次宣教行程
[00:28:46.320 --> 00:28:48.320]  是不是 這是第二次宣教行程
[00:28:48.320 --> 00:28:50.320]  他繼續去做
[00:28:50.320 --> 00:28:52.320]  第二樣就是不能夠避免的代價
[00:28:52.320 --> 00:28:54.320]  22至28節
[00:28:54.320 --> 00:28:56.320]  提到不能夠避免
[00:28:56.320 --> 00:28:58.320]  這班人真的要針對他
[00:28:58.320 --> 00:29:00.320]  要對付他 要把他拉去工會
[00:29:00.320 --> 00:29:02.320]  拉去公堂
[00:29:02.320 --> 00:29:04.320]  會堂那裡又被人說
[00:29:04.320 --> 00:29:06.320]  公堂那裡又被人告
[00:29:06.320 --> 00:29:08.320]  真的不容易的
[00:29:08.320 --> 00:29:12.320]  我這裡列出了一段經文 哥林德後書11章23至33節
[00:29:12.320 --> 00:29:14.320]  這是我在神學院的時候
[00:29:14.320 --> 00:29:16.320]  我叫一些神學生
[00:29:16.320 --> 00:29:18.320]  你上我這堂 你一定要背這段經文
[00:29:18.320 --> 00:29:20.320]  這段經文說什麼呢
[00:29:20.320 --> 00:29:22.320]  他遇到的困難
[00:29:22.320 --> 00:29:26.320]  被石頭扔 被人用鞭打 被人棍打
[00:29:26.320 --> 00:29:28.320]  有江河的危險
[00:29:28.320 --> 00:29:30.320]  盜賊的危險 假兄弟的危險
[00:29:30.320 --> 00:29:32.320]  很多很多的危險 他遇到這些
[00:29:32.320 --> 00:29:35.320]  為了什麼 因為他要承擔作為使徒的職份
[00:29:35.320 --> 00:29:37.320]  因為他要承擔福音的使命
[00:29:37.320 --> 00:29:39.320]  他就面對這些事情
[00:29:39.320 --> 00:29:41.320]  他就面對這些事情
[00:29:41.320 --> 00:29:43.320]  難不難 真是難的
[00:29:43.320 --> 00:29:45.320]  我告訴你很多東西
[00:29:45.320 --> 00:29:47.320]  寶貴的東西是要付代價的
[00:29:47.320 --> 00:29:49.320]  我估計大部分可能是香港來的
[00:29:49.320 --> 00:29:51.320]  香港來的 60年 70年代
[00:29:51.320 --> 00:29:53.320]  我估計是70年代
[00:29:53.320 --> 00:29:57.320]  有一個歡樂今宵
[00:29:57.320 --> 00:29:59.320]  歡樂今宵裡面有一個
[00:29:59.320 --> 00:30:01.320]  你們知不知道
[00:30:01.320 --> 00:30:04.320]  裡面有一個環節叫做雙星報喜
[00:30:04.320 --> 00:30:06.320]  許冠傑 知不知道
[00:30:06.320 --> 00:30:08.320]  我記得有一次我看
[00:30:08.320 --> 00:30:10.320]  有一個人打劫的士
[00:30:10.320 --> 00:30:12.320]  不是打劫的士 是私家車
[00:30:12.320 --> 00:30:14.320]  裡面坐了一個男士和女朋友
[00:30:14.320 --> 00:30:16.320]  那個人要拿錢
[00:30:16.320 --> 00:30:18.320]  你要多少錢
[00:30:18.320 --> 00:30:20.320]  他說看你女朋友值多少錢
[00:30:20.320 --> 00:30:22.320]  那就給你一元
[00:30:22.320 --> 00:30:24.320]  你想人信耶穌
[00:30:24.320 --> 00:30:26.320]  你要問我肯付什麼代價
[00:30:26.320 --> 00:30:28.320]  你明不明 叫人信耶穌是難的
