
[00:00:00.000 --> 00:00:07.040]  今晚要查但義理書第五章
[00:23:02.800 --> 00:23:06.720]  可以乘以成為一個很大的室
[00:23:06.720 --> 00:23:10.560]  應該是他們當時在那裡飲宴的室
[00:23:10.560 --> 00:23:15.280]  這個報告說這個室有石膏牆
[00:23:15.280 --> 00:23:17.360]  他驗出是有粉牆的
[00:23:17.360 --> 00:23:19.920]  牆上有一個特別高的位置
[00:23:19.920 --> 00:23:23.760]  很明顯當時是皇帝坐的位置
[00:23:23.760 --> 00:23:26.640]  應該是白沙薩坐的位置
[00:23:26.640 --> 00:23:28.560]  所以他們發掘出來的時候
[00:23:28.560 --> 00:23:30.160]  大概可以看到
[00:23:30.160 --> 00:23:32.720]  當時根據達爾利的記載
[00:23:32.720 --> 00:23:36.240]  牆上的天書是寫在邊牆上
[00:23:36.240 --> 00:23:37.520]  是真實到這樣
[00:23:37.520 --> 00:23:42.960]  這個皇帝看到牆上突然有隻手在寫字的時候
[00:23:42.960 --> 00:23:44.480]  他很害怕
[00:23:44.480 --> 00:23:48.960]  波斯馬代圍著他成功打他
[00:23:48.960 --> 00:23:49.760]  他就不怕
[00:23:49.760 --> 00:23:53.680]  但是牆上一出現這些字
[00:23:53.680 --> 00:23:57.600]  他害怕到第六節說他變了念不識
[00:23:57.600 --> 00:24:01.120]  然後第九節又再重覆
[00:24:01.120 --> 00:24:03.920]  第九節說他念識改變
[00:24:03.920 --> 00:24:05.920]  即是他的臉也變了色
[00:24:05.920 --> 00:24:08.480]  然後說他心意驚惶
[00:24:08.480 --> 00:24:10.080]  第九節又再重覆
[00:24:10.080 --> 00:24:12.400]  說他甚為驚惶
[00:24:12.400 --> 00:24:13.440]  很害怕
[00:24:13.440 --> 00:24:14.800]  臉色也變了
[00:24:14.800 --> 00:24:18.120]  然後第六節說他的腰骨好像斷了
[00:24:18.120 --> 00:24:20.400]  我也想不定
[00:24:20.400 --> 00:24:22.080]  整個人躺在那裡
[00:24:22.080 --> 00:24:23.680]  害怕到躺在那裡
[00:24:23.680 --> 00:24:26.480]  而雙心彼此相碰
[00:24:26.480 --> 00:24:27.840]  害怕成這樣
[00:24:27.840 --> 00:24:28.800]  我就要問
[00:24:28.800 --> 00:24:30.320]  為什麼他那麼害怕
[00:24:30.320 --> 00:24:32.640]  這個皇帝既然那麼自我
[00:24:32.640 --> 00:24:34.800]  又不怕敵人打來
[00:24:34.800 --> 00:24:36.640]  牆上突然出現的字
[00:24:36.640 --> 00:24:38.000]  為什麼他會害怕呢
[00:24:38.000 --> 00:24:42.480]  我想其實這個皇帝是知道很多東西的
[00:24:42.480 --> 00:24:45.680]  後來從彈耳裡的口中說
[00:24:45.680 --> 00:24:47.600]  這個皇帝其實認識很多東西
[00:24:47.600 --> 00:24:49.760]  當一個人識野
[00:24:49.760 --> 00:24:51.760]  即是知道前朝
[00:24:51.760 --> 00:24:55.120]  知道有關於這個耶和華這個神
[00:24:55.120 --> 00:24:56.960]  他知道那麼多東西的時候
[00:24:56.960 --> 00:24:59.120]  當這些一出現的時候
[00:24:59.120 --> 00:25:05.280]  他心裡已經知道大概在發生什麼事了
[00:25:05.280 --> 00:25:06.960]  也就是說
[00:25:06.960 --> 00:25:08.480]  我們一會兒也會說
[00:25:08.480 --> 00:25:11.440]  為什麼這個皇帝對他那麼嚴厲呢
[00:25:11.440 --> 00:25:14.000]  一個人認識一個人知道
[00:25:14.000 --> 00:25:15.280]  和他不知道
[00:25:15.280 --> 00:25:17.200]  忘記是不同的
[00:25:17.200 --> 00:25:19.360]  當他知道的時候
[00:25:19.360 --> 00:25:22.000]  以精神有虐讓他看到
[00:25:22.000 --> 00:25:23.920]  他是應該知道的時候
[00:25:23.920 --> 00:25:25.680]  但是他當然知道
[00:25:25.680 --> 00:25:28.560]  不理會是罪加等的
[00:25:28.560 --> 00:25:29.840]  所以他自己也知道
[00:25:29.840 --> 00:25:32.400]  所以他害怕成這樣
[00:25:32.400 --> 00:25:33.440]  於是第七節
[00:25:33.440 --> 00:25:35.600]  第七節他就大聲吩咐
[00:25:35.600 --> 00:25:40.320]  用法術加拿大人
[00:25:40.320 --> 00:25:42.400]  官邵也是那幫人
[00:25:42.400 --> 00:25:43.760]  即是以前
[00:25:43.760 --> 00:25:45.840]  幾十年前尼泊爾加尼沙
[00:25:45.840 --> 00:25:48.480]  第二章的時候法務也是這幫人進來
[00:25:48.480 --> 00:25:50.080]  什麼都做不到
[00:25:50.080 --> 00:25:54.800]  到第四章上一次我們說的時候
[00:25:54.800 --> 00:25:56.320]  他又是找這幫人
[00:25:56.320 --> 00:25:58.000]  又是沒用的
[00:25:58.000 --> 00:26:01.360]  這幫人明明知道他是沒用的
[00:26:01.360 --> 00:26:06.960]  但是這幫人仍然留在皇宮裡騙飯吃
[00:26:06.960 --> 00:26:09.520]  我這裡有一個思想問題
[00:26:09.520 --> 00:26:12.320]  就是為什麼這幫人可以留在這裡呢?
[00:26:12.320 --> 00:26:18.720]  這個我相信是和他們根深蒂固的謎信有關
[00:26:18.720 --> 00:26:23.200]  因為當尼泊爾加尼沙認識真神之後
[00:26:23.200 --> 00:26:26.800]  他經過了七年認識真神之後
[00:26:26.800 --> 00:26:31.120]  他重新掌權有七年八年的時間
[00:26:31.120 --> 00:26:33.840]  似乎這七年八年的時間
[00:26:33.840 --> 00:26:35.520]  他都沒有把這幫人都收走
[00:26:35.520 --> 00:26:37.440]  或者他把這幫人收走
[00:26:37.440 --> 00:26:38.480]  他就回來了
[00:26:38.480 --> 00:26:41.680]  到其他皇上上任的時候
[00:26:41.680 --> 00:26:43.840]  這幫人又回來了
[00:26:43.840 --> 00:26:47.760]  所以看到這個我根深蒂固的謎信
[00:26:47.760 --> 00:26:53.040]  以及依靠法術的那些邪靈
[00:26:53.040 --> 00:26:55.920]  那些東西仍然困擾著這個國家
[00:26:55.920 --> 00:27:00.080]  即是皇帝他認識耶和華
[00:27:00.080 --> 00:27:04.080]  但是沒有為這個國家整個國家帶來扭轉
[00:27:04.080 --> 00:27:06.800]  所以這幫人仍然還在
[00:27:06.800 --> 00:27:08.240]  於是皇上就說
[00:27:08.240 --> 00:27:12.720]  誰能夠把牆上寫的東西解釋給我聽
[00:27:12.720 --> 00:27:14.000]  我就讓他做第三
[00:27:14.000 --> 00:27:15.920]  還給他紙簿
[00:27:15.920 --> 00:27:18.400]  紙簿就很有面子
[00:27:18.400 --> 00:27:19.440]  這些是貴族的
[00:27:19.440 --> 00:27:24.320]  他說還帶今年值錢的東西
[00:27:24.320 --> 00:27:26.320]  還給他排第三
[00:27:26.320 --> 00:27:27.040]  有權力的
[00:27:27.040 --> 00:27:28.160]  即是背了給他
[00:27:28.160 --> 00:27:31.680]  這個皇急到想知道那些字是什麼字
[00:27:31.680 --> 00:27:35.840]  這些字是用什麼文寫出來的
[00:27:35.840 --> 00:27:40.000]  是用阿蘭文寫出來的
[00:27:40.000 --> 00:27:43.120]  即是用巴比倫的文字寫出來的
[00:27:43.120 --> 00:27:44.320]  為什麼會看不到呢
[00:27:44.320 --> 00:27:46.320]  為什麼會看不明白呢
[00:27:46.320 --> 00:27:48.640]  神學家有很多不同的解釋
[00:27:48.640 --> 00:27:52.880]  有些說是神的手寫的字很老醜
[00:27:52.880 --> 00:27:54.400]  即是神寫祖書
[00:27:54.400 --> 00:27:56.320]  他們看不到是什麼
[00:27:56.320 --> 00:27:59.040]  有些人說他們醉得太厲害
[00:27:59.040 --> 00:28:01.920]  所以不知道牆上寫的是什麼
[00:28:01.920 --> 00:28:06.000]  有些人說皇太害怕了
[00:28:06.000 --> 00:28:07.440]  所以沒辦法看到
[00:28:07.440 --> 00:28:10.720]  總之當時沒有一個人能夠看到
[00:28:10.720 --> 00:28:12.720]  這些阿蘭文到底寫什麼
[00:28:12.720 --> 00:28:16.640]  我就說這是神蒙住了他們的眼
[00:28:16.640 --> 00:28:18.240]  不讓他們明白
[00:28:18.240 --> 00:28:21.520]  以至於他們要引入但爾里
[00:28:21.520 --> 00:28:24.080]  讓但爾里可以解釋
[00:28:24.080 --> 00:28:28.560]  和讓但爾里來直斥這個皇的罪惡
[00:28:28.560 --> 00:28:30.720]  他們看不到
[00:28:30.720 --> 00:28:32.320]  就叫這些人進來
[00:28:32.320 --> 00:28:34.560]  但這些人又如何呢
[00:28:34.560 --> 00:28:35.280]  第八節
[00:28:35.280 --> 00:28:37.360]  皇一切的節事都進來
[00:28:37.360 --> 00:28:38.720]  又不能讀那些文字
[00:28:38.720 --> 00:28:39.680]  和以前一樣
[00:28:39.680 --> 00:28:41.520]  不能夠講解
[00:28:41.520 --> 00:28:44.560]  因為神根本就封住了他們的眼
[00:28:44.560 --> 00:28:46.160]  不讓他們說話
[00:28:46.160 --> 00:28:48.080]  所以他們沒辦法解釋
[00:28:48.080 --> 00:28:49.360]  第九節
[00:28:49.360 --> 00:28:51.120]  皇就更加害怕
[00:28:51.120 --> 00:28:53.200]  連色都害怕被人改變
[00:28:53.200 --> 00:28:56.000]  而大臣也很害怕
[00:28:56.000 --> 00:28:58.560]  接著我們來到第十節
[00:28:58.560 --> 00:29:01.440]  第十節就是太后的出現
[00:29:01.440 --> 00:29:02.800]  這個太后是誰呢
[00:29:02.800 --> 00:29:06.240]  太后也作為皇后
[00:29:06.240 --> 00:29:10.240]  所以文字裡沒有很清楚
[00:29:10.240 --> 00:29:15.600]  因為這些但爾里希伯來的文字
[00:29:16.160 --> 00:29:19.760]  是父親和祖父
[00:29:19.760 --> 00:29:21.680]  我們中國人分得很清楚
[00:29:21.680 --> 00:29:24.160]  他們的文字全部都是父親
[00:29:24.160 --> 00:29:26.000]  所以如果說到祖父
[00:29:26.000 --> 00:29:27.280]  就是父親的父親
[00:29:27.280 --> 00:29:28.320]  他們沒有祖父
[00:29:28.320 --> 00:29:30.000]  沒有曾祖父這個字
[00:29:30.000 --> 00:29:32.240]  所以太后寫出來
[00:29:32.240 --> 00:29:34.320]  也不知道究竟
[00:29:34.320 --> 00:29:36.800]  這個是白沙薩的老婆
[00:29:36.800 --> 00:29:38.640]  還是白沙薩的母親
[00:29:38.640 --> 00:29:40.080]  我自己覺得
[00:29:40.080 --> 00:29:42.240]  按照她所說的話
[00:29:42.320 --> 00:29:46.080]  她的年紀應該起碼有五六十歲
[00:29:46.080 --> 00:29:47.840]  可能年紀還大一點
[00:29:47.840 --> 00:29:50.640]  應該就是白沙薩的母親
[00:29:50.640 --> 00:29:52.640]  所以這個太后就出現了
[00:29:52.640 --> 00:29:55.520]  這個太后就和皇說
[00:29:55.520 --> 00:29:57.680]  願皇萬歲
[00:29:57.680 --> 00:29:59.840]  你心意不要驚惶
[00:29:59.840 --> 00:30:01.440]  念色不要變色
[00:30:01.440 --> 00:30:02.960]  看到她很害怕
[00:30:02.960 --> 00:30:04.320]  連念色都變了
[00:30:04.320 --> 00:30:06.880]  這個太后就告訴皇
[00:30:06.880 --> 00:30:08.480]  在這個國裡有一個人
[00:30:08.480 --> 00:30:11.520]  他裡面有聖神的靈
[00:30:11.520 --> 00:30:12.640]  聖神的靈
[00:30:12.640 --> 00:30:14.640]  我給大家上一次
[00:30:14.640 --> 00:30:18.480]  有位姐妹問到這個聖神的靈
[00:30:18.480 --> 00:30:22.880]  是在前面第四章出現了三次
[00:30:22.880 --> 00:30:25.120]  有位姐妹問到這個聖神的靈
[00:30:25.120 --> 00:30:27.680]  到底是指偶像
[00:30:27.680 --> 00:30:30.240]  還是指耶和華的神
[00:30:30.240 --> 00:30:31.520]  我回答了她
[00:30:31.520 --> 00:30:32.800]  也有給大家
[00:30:32.800 --> 00:30:34.080]  大家會看到
[00:30:34.080 --> 00:30:35.120]  這個聖神的靈
[00:30:35.120 --> 00:30:37.920]  雖然英文的音定本
[00:30:37.920 --> 00:30:40.240]  和其他NIV都翻譯
[00:30:40.240 --> 00:30:42.000]  是世祖的God
[00:30:42.000 --> 00:30:42.960]  並且是plural
[00:30:42.960 --> 00:30:43.680]  是S
[00:30:43.680 --> 00:30:45.600]  但我覺得這個翻譯錯了
[00:30:45.600 --> 00:30:47.360]  我覺得這個聖神的靈
[00:30:47.360 --> 00:30:49.360]  是指我們的耶和華
[00:30:49.360 --> 00:30:51.040]  大家看回我的解釋
[00:30:51.040 --> 00:30:52.640]  我在這裡花時間
[00:30:52.640 --> 00:30:57.280]  這個太后就複述了
[00:30:57.280 --> 00:31:00.320]  尼泊爾卡比薩說的聖神的靈
[00:31:00.320 --> 00:31:02.880]  但你裡面有聖神的靈
[00:31:02.880 --> 00:31:05.280]  這個人是心中光明
[00:31:05.280 --> 00:31:07.360]  有聰明智慧
[00:31:07.360 --> 00:31:09.920]  好像神的智慧
[00:31:09.920 --> 00:31:11.200]  這裡有提到神
[00:31:11.200 --> 00:31:14.000]  所以上面不可能是指偶像
[00:31:14.000 --> 00:31:16.080]  因為這裡不是在說偶像
[00:31:16.080 --> 00:31:18.000]  這裡是在說真神
[00:31:18.000 --> 00:31:20.160]  這完全是複述了
[00:31:20.160 --> 00:31:24.000]  尼泊爾卡比薩當時所說的話
[00:31:24.000 --> 00:31:26.560]  他父尼泊爾卡比薩王
[00:31:26.560 --> 00:31:27.840]  就是王的父
[00:31:27.840 --> 00:31:30.640]  立他為術士法術家
[00:31:30.640 --> 00:31:32.960]  第一人官邵的領袖
[00:31:33.920 --> 00:31:38.000]  第十二節太后繼續介紹達爾利
[00:31:38.000 --> 00:31:40.560]  這個人裡面有好的靈性
[00:31:40.560 --> 00:31:41.680]  有智識聰明
[00:31:41.680 --> 00:31:45.440]  能夠願望釋迷與解疑
[00:31:45.440 --> 00:31:47.200]  這個人叫達爾利
[00:31:47.200 --> 00:31:48.640]  尼泊爾卡比薩王
[00:31:48.640 --> 00:31:51.200]  又改他的名字叫伯提沙薩
[00:31:51.200 --> 00:31:53.920]  所以照過來他必能解明這個
[00:31:53.920 --> 00:31:56.080]  這裡奇怪的是
[00:31:56.080 --> 00:31:58.640]  為什麼這個王不認識達爾利
[00:31:58.640 --> 00:31:59.840]  達爾利沒有退休
[00:31:59.840 --> 00:32:02.720]  達爾利還在他的國是宰相之一
[00:32:02.720 --> 00:32:04.240]  是高官
[00:32:04.240 --> 00:32:07.520]  但這個王竟然連達爾利是誰都不知道
[00:32:07.520 --> 00:32:10.160]  但其實他應該知道
[00:32:10.160 --> 00:32:12.400]  因為他是完全知道
[00:32:12.400 --> 00:32:14.720]  尼泊爾卡比薩的故事
[00:32:14.720 --> 00:32:17.440]  所以這裡很奇怪
[00:32:17.440 --> 00:32:19.760]  這個王可能不是很理國事
[00:32:19.760 --> 00:32:22.400]  所以達爾利完全不知道
[00:32:22.400 --> 00:32:25.120]  於是他就領了達爾利
[00:32:25.120 --> 00:32:27.200]  第十三章達爾利出現
[00:32:27.200 --> 00:32:30.320]  達爾利領導王前
[00:32:30.320 --> 00:32:32.400]  王問達爾利
[00:32:32.400 --> 00:32:35.920]  你是在秘魯的猶太人當中
[00:32:35.920 --> 00:32:38.160]  當時是猶大國
[00:32:38.160 --> 00:32:39.600]  南國叫Judah
[00:32:39.600 --> 00:32:42.640]  猶大國的達爾利
[00:32:42.640 --> 00:32:45.840]  就是我父王從猶大佬回來的嗎?
[00:32:45.840 --> 00:32:48.800]  這幾句話的內容
[00:32:48.800 --> 00:32:50.000]  是戴孝沒有說的
[00:32:50.000 --> 00:32:51.440]  是他自己說出來的
[00:32:51.440 --> 00:32:54.080]  即是他知道達爾利的背景
[00:32:54.080 --> 00:32:55.440]  不是他說不出這些
[00:32:55.440 --> 00:32:57.040]  所以其實他知道的東西
[00:32:57.040 --> 00:33:00.720]  比他所表現的多
[00:33:00.720 --> 00:33:03.520]  他就問達爾利
[00:33:03.520 --> 00:33:05.200]  他這樣問
[00:33:05.200 --> 00:33:07.600]  達爾利當時已經八十多歲
[00:33:07.600 --> 00:33:10.080]  來了巴比倫已經七十年了
[00:33:10.080 --> 00:33:12.480]  他還問他
[00:33:12.480 --> 00:33:15.440]  你是否當時秘魯的猶大人
[00:33:15.440 --> 00:33:19.920]  他已經在他的國做了幾代宰相
[00:33:19.920 --> 00:33:24.000]  還說他以前是秘魯
[00:33:24.000 --> 00:33:25.440]  是無國奴
[00:33:25.440 --> 00:33:27.920]  其實是有一點侮辱的意思
[00:33:27.920 --> 00:33:30.160]  不是很看得起他的意思
[00:33:30.160 --> 00:33:34.640]  他還說是否父王從猶大佬來的呢
[00:33:34.640 --> 00:33:37.600]  秘魯這裡提了兩次
[00:33:37.600 --> 00:33:39.600]  提到往事
[00:33:39.600 --> 00:33:42.160]  七十年八十年前的往事
[00:33:42.160 --> 00:33:44.400]  他說他是秘魯
[00:33:44.400 --> 00:33:46.160]  即是很不客氣
[00:33:46.160 --> 00:33:48.720]  有很大興士的態度
[00:33:48.720 --> 00:33:54.800]  即是說在過去這十多年
[00:33:54.800 --> 00:33:58.320]  很可能達爾利是投降自散
[00:33:58.320 --> 00:33:59.360]  即是沒什麼事做
[00:33:59.360 --> 00:34:01.360]  因為王都不棄重他
[00:34:01.360 --> 00:34:03.840]  在這裡飲宴一千個人都沒有他份
[00:34:03.840 --> 00:34:05.760]  沒有叫他
[00:34:05.760 --> 00:34:07.360]  不過叫他他都未必來
[00:34:07.360 --> 00:34:10.560]  這樣的荒淫的飲宴他不會出席
[00:34:10.560 --> 00:34:12.160]  他都不想要整他
[00:34:12.160 --> 00:34:15.040]  所以其實可能他認識達爾利
[00:34:15.040 --> 00:34:17.600]  但在這裡就驟然不認識他
[00:34:17.600 --> 00:34:20.160]  十四節開始
[00:34:20.160 --> 00:34:24.000]  就是達爾利和王的對話
[00:34:24.960 --> 00:34:27.680]  王說我聽說
[00:34:27.680 --> 00:34:29.680]  聽說我聽說的
[00:34:29.680 --> 00:34:33.440]  聽說這裡是說了兩次
[00:34:33.440 --> 00:34:36.160]  第十四節和第十六節
[00:34:36.160 --> 00:34:38.160]  他都是說我聽回來的
[00:34:38.160 --> 00:34:39.680]  聽誰呢?聽太后說
[00:34:39.680 --> 00:34:41.120]  我就不認識你
[00:34:41.120 --> 00:34:42.960]  你是秘魯回來的
[00:34:42.960 --> 00:34:44.160]  我就不認識你
[00:34:44.160 --> 00:34:45.280]  我就不認識你
[00:34:45.280 --> 00:34:46.800]  但我聽說
[00:34:46.800 --> 00:34:50.000]  聽說你裡頭有神的靈
[00:34:50.000 --> 00:34:51.280]  心中光明
[00:34:51.280 --> 00:34:53.440]  又有聰明和美好的智慧
[00:34:53.440 --> 00:34:56.000]  現在的哲士和法術的人
[00:34:56.000 --> 00:34:57.760]  他們讀這些文字
[00:34:57.760 --> 00:34:59.840]  他們又不能夠說出來
[00:34:59.840 --> 00:35:04.320]  現在我又聽說你是善於講解的
[00:35:04.320 --> 00:35:06.640]  能夠解這些疑惑
[00:35:06.640 --> 00:35:09.280]  現在如果你能夠讀出這些文字
[00:35:09.280 --> 00:35:10.560]  我給你這些東西
[00:35:10.560 --> 00:35:12.640]  你就可以排名第三
[00:35:12.640 --> 00:35:16.240]  好了 達爾利開始說第十七節
[00:35:16.240 --> 00:35:17.760]  達爾利怎麼說呢?
[00:35:18.720 --> 00:35:23.840]  達爾利不是馬上解釋牆上的文字的意思
[00:35:23.840 --> 00:35:27.680]  達爾利是用了很多節
[00:35:27.680 --> 00:35:32.080]  從十七到第二十五節
[00:35:32.080 --> 00:35:34.080]  都是罵他的
[00:35:34.080 --> 00:35:37.120]  都是將他的罪狀數出來的
[00:35:37.120 --> 00:35:41.280]  其實是去到第二十五節
[00:35:41.280 --> 00:35:44.000]  達爾利才為他解釋文字
[00:35:44.000 --> 00:35:49.120]  現在第十八到第二十四節
[00:35:49.120 --> 00:35:51.120]  這麼多節裡面
[00:35:51.120 --> 00:35:54.240]  就是數王的罪過
[00:35:54.240 --> 00:35:56.240]  但我們先看第十七節
[00:35:56.240 --> 00:35:59.040]  達爾利回答王也不是很客氣
[00:35:59.040 --> 00:36:01.040]  達爾利也很直接回答
[00:36:01.040 --> 00:36:03.680]  王你講要給這些東西
[00:36:03.680 --> 00:36:04.720]  麻煩你了
[00:36:04.720 --> 00:36:07.120]  你送的東西你自己可以拿回
[00:36:07.120 --> 00:36:08.640]  歸你自己
[00:36:08.640 --> 00:36:11.520]  你賞賜的東西
[00:36:11.520 --> 00:36:13.280]  你就可以歸其他人
[00:36:13.280 --> 00:36:14.800]  要不你要 要不其他人要
[00:36:14.800 --> 00:36:16.240]  我不要你的
[00:36:16.240 --> 00:36:17.760]  我不用你的
[00:36:17.760 --> 00:36:20.320]  但你知道他的時日無多
[00:36:20.320 --> 00:36:22.320]  要的東西根本是沒用的
[00:36:22.320 --> 00:36:24.320]  那些是過眼雲煙
[00:36:24.320 --> 00:36:26.880]  但你根本完全不在眼內
[00:36:26.880 --> 00:36:28.400]  但達爾利說
[00:36:28.400 --> 00:36:30.880]  我都要為王讀這些字
[00:36:30.880 --> 00:36:32.240]  這是我的職責
[00:36:32.240 --> 00:36:35.040]  這也是神賜給我的恩賜
[00:36:35.040 --> 00:36:37.600]  所以我會為你解釋
[00:36:37.600 --> 00:36:41.440]  這些字的意思是什麼
[00:36:41.440 --> 00:36:43.440]  但他接著是不是解釋呢
[00:36:43.440 --> 00:36:44.640]  接著不是解釋
[00:36:44.640 --> 00:36:46.000]  第十八節你看
[00:36:46.000 --> 00:36:48.480]  他開始數王的罪過
[00:36:48.480 --> 00:36:50.240]  他要王明白
[00:36:50.240 --> 00:36:52.400]  他今天落在這個境況當中
[00:36:52.400 --> 00:36:54.400]  和他快要面對的
[00:36:54.400 --> 00:36:57.040]  是和他的罪惡有關
[00:36:57.040 --> 00:37:00.320]  是和他明知故犯有關
[00:37:00.320 --> 00:37:01.440]  他說王啊
[00:37:01.440 --> 00:37:04.240]  至高者曾經將國位
[00:37:04.240 --> 00:37:06.240]  大權榮耀威耀
[00:37:06.240 --> 00:37:09.440]  賜給你的父親尼布甲尼撒
[00:37:09.440 --> 00:37:14.720]  說回舊時尼布甲尼撒經過的
[00:37:14.720 --> 00:37:16.320]  所體會的
[00:37:16.320 --> 00:37:17.680]  再說出來
[00:37:17.680 --> 00:37:18.480]  第十九節
[00:37:18.480 --> 00:37:20.480]  因為神賜給他的大權
[00:37:20.480 --> 00:37:22.480]  各方各國各族的人
[00:37:22.480 --> 00:37:25.600]  都在他面前戰驚恐懼
[00:37:25.600 --> 00:37:27.120]  他可以隨意伸刺
[00:37:27.120 --> 00:37:29.120]  隨意升降
[00:37:29.120 --> 00:37:32.240]  他有很大的權在他手上
[00:37:32.240 --> 00:37:33.920]  但他這個權
[00:37:33.920 --> 00:37:36.400]  第十九節是神賜給他的
[00:37:36.400 --> 00:37:38.240]  如果神賜給他
[00:37:38.240 --> 00:37:39.840]  他是沒有這個權的
[00:37:39.840 --> 00:37:41.440]  所以這個尼布甲尼撒
[00:37:41.440 --> 00:37:42.400]  就在第四章
[00:37:42.400 --> 00:37:44.000]  他終於領會到
[00:37:44.000 --> 00:37:45.520]  這個權是從神來的
[00:37:45.520 --> 00:37:46.560]  神可以給他
[00:37:46.560 --> 00:37:47.680]  神又可以拿走
[00:37:47.680 --> 00:37:49.280]  神又可以給他
[00:37:49.280 --> 00:37:50.800]  第十節
[00:37:50.800 --> 00:37:51.760]  但是
[00:37:51.760 --> 00:37:55.040]  但是你說回這段的往事
[00:37:55.040 --> 00:37:57.200]  他心高氣傲
[00:37:57.200 --> 00:37:58.560]  凌也攻迫
[00:37:58.560 --> 00:38:00.240]  甚至行事狂怒
[00:38:00.240 --> 00:38:01.680]  就被革去王位
[00:38:01.680 --> 00:38:02.960]  奪去榮耀
[00:38:02.960 --> 00:38:05.760]  說回第四節那七年的往事
[00:38:05.760 --> 00:38:06.880]  第四章
[00:38:06.880 --> 00:38:08.880]  第21節
[00:38:08.880 --> 00:38:10.720]  他被趕出離開世人
[00:38:10.720 --> 00:38:12.960]  他的心變如獸心
[00:38:12.960 --> 00:38:14.560]  與野獸同居
[00:38:14.560 --> 00:38:16.000]  好似草
[00:38:16.000 --> 00:38:17.120]  吃草
[00:38:17.120 --> 00:38:18.400]  好似隻牛
[00:38:18.400 --> 00:38:19.680]  他不是真的變成一隻牛
[00:38:19.680 --> 00:38:22.000]  但是他的那些行為
[00:38:22.000 --> 00:38:23.520]  精神病
[00:38:23.520 --> 00:38:25.840]  是把自己當成了野獸
[00:38:25.840 --> 00:38:27.680]  好似隻野獸
[00:38:27.680 --> 00:38:29.680]  就住在外出
[00:38:29.680 --> 00:38:32.240]  身被天怒敵心
[00:38:32.240 --> 00:38:34.400]  讓他知道至高者神
[00:38:34.400 --> 00:38:35.840]  在國中掌權
[00:38:35.840 --> 00:38:37.840]  憑自己的意志立人
[00:38:37.840 --> 00:38:39.840]  治國
[00:38:39.840 --> 00:38:41.840]  直到這樣
[00:38:41.840 --> 00:38:43.040]  他就回來
[00:38:43.040 --> 00:38:44.080]  神給他
[00:38:44.080 --> 00:38:46.080]  再做七年皇帝
[00:38:46.080 --> 00:38:47.040]  第22節
[00:38:47.040 --> 00:38:48.320]  伯西亞薩亞
[00:38:48.320 --> 00:38:50.320]  直接稱他的名字
[00:38:50.320 --> 00:38:51.840]  伯沙薩亞
[00:38:51.840 --> 00:38:55.680]  你是他的兒子或孫
[00:38:55.680 --> 00:38:57.680]  你須知道這一切
[00:38:57.680 --> 00:38:58.880]  這一句很重要
[00:38:58.880 --> 00:39:01.120]  但你是說你都知道這些
[00:39:01.120 --> 00:39:03.120]  我現在說這些
[00:39:03.120 --> 00:39:05.120]  你是完全知道的
[00:39:05.120 --> 00:39:07.120]  我只是提醒你
[00:39:07.120 --> 00:39:10.880]  你須知道這一切
[00:39:10.880 --> 00:39:12.880]  你心卻不自卑
[00:39:12.880 --> 00:39:16.960]  即是伯沙薩亞明知故犯
[00:39:16.960 --> 00:39:19.360]  明明知道
[00:39:19.360 --> 00:39:22.160]  尼布甲尼撒的經過
[00:39:22.160 --> 00:39:25.760]  明知道他所學的教訓
[00:39:25.760 --> 00:39:28.000]  但他不放在心裏
[00:39:28.000 --> 00:39:29.760]  他仍然反叛
[00:39:29.760 --> 00:39:31.040]  仍然不自卑
[00:39:31.040 --> 00:39:32.000]  第23節
[00:39:32.080 --> 00:39:36.800]  竟然向天上的主自告
[00:39:36.800 --> 00:39:40.800]  第22節說你不自卑
[00:39:40.800 --> 00:39:42.800]  第23節說你自告
[00:39:42.800 --> 00:39:47.120]  將這個皇的傲慢說出來
[00:39:47.120 --> 00:39:50.560]  使人將他殿中的器皿拿到你面前
[00:39:50.560 --> 00:39:53.600]  你就和大臣皇后卑鄙
[00:39:53.600 --> 00:39:54.960]  用這些來喝酒
[00:39:54.960 --> 00:39:57.280]  你又讚美那些
[00:39:57.280 --> 00:39:59.200]  剛才我們可能漏了說
[00:40:00.160 --> 00:40:05.600]  他不單是用這些來喝酒
[00:40:05.600 --> 00:40:08.160]  並且在宴會上
[00:40:08.160 --> 00:40:11.200]  用蓋子讚美那些偶像
[00:40:11.200 --> 00:40:13.440]  所以這是一個很褻瀆的行為
[00:40:13.440 --> 00:40:14.640]  兩件事一起
[00:40:14.640 --> 00:40:18.320]  在那裏拜這些偶像
[00:40:18.320 --> 00:40:22.560]  而且在那裏用聖殿的器皿來喝酒
[00:40:22.560 --> 00:40:23.680]  兩件事一起
[00:40:23.680 --> 00:40:26.880]  被大人全部數出來
[00:40:26.880 --> 00:40:30.080]  說他沒有將榮耀歸給
[00:40:30.080 --> 00:40:32.320]  手中有你的氣息
[00:40:32.320 --> 00:40:33.920]  掌握著你的氣息
[00:40:33.920 --> 00:40:35.440]  要你生就生
[00:40:35.440 --> 00:40:36.480]  要你死就死
[00:40:36.480 --> 00:40:38.400]  管理你一生行動的神
