
[00:00:00.000 --> 00:00:05.600]  各位觀眾各位觀眾大家好
[00:16:42.440 --> 00:16:46.440]  我們生命要不住的更新變化
[00:16:46.440 --> 00:16:48.440]  可惜在今天的世代裡
[00:16:48.440 --> 00:16:50.440]  犧牲、轉生
[00:16:50.440 --> 00:16:53.440]  在我們的字典裡已經不再出現了
[00:16:53.440 --> 00:16:55.440]  我們說權益、權利
[00:16:55.440 --> 00:16:56.440]  對我有沒有益?
[00:16:56.440 --> 00:16:59.440]  有一個牧師叫做Wilbur Rees
[00:16:59.440 --> 00:17:01.440]  他這樣形容這些錫心的信徒
[00:17:01.440 --> 00:17:03.440]  他怎麼說呢?
[00:17:03.440 --> 00:17:04.440]  我是一個基督
[00:17:04.440 --> 00:17:06.440]  我想買一個上帝
[00:17:06.440 --> 00:17:08.440]  我只願意出三塊錢
[00:17:08.440 --> 00:17:10.440]  這個上帝不可以攪亂我私人生活
[00:17:10.440 --> 00:17:12.440]  不可以干擾我的大計
[00:17:12.440 --> 00:17:14.440]  他應該像一杯暖奶
[00:17:14.440 --> 00:17:16.440]  或者一道和煦的陽光
[00:17:16.440 --> 00:17:18.440]  不太熱、不太冷
[00:17:18.440 --> 00:17:19.440]  令我感到舒舒服服
[00:17:19.440 --> 00:17:21.440]  我要這個上帝不可以干涉我的價值觀
[00:17:21.440 --> 00:17:22.440]  我的人生觀
[00:17:22.440 --> 00:17:24.440]  我不喜歡某些種族的人
[00:17:24.440 --> 00:17:26.440]  與他無關
[00:17:26.440 --> 00:17:28.440]  我要刺激他就要刺激我
[00:17:28.440 --> 00:17:30.440]  但我不想付代價
[00:17:30.440 --> 00:17:31.440]  也不想有所改變
[00:17:31.440 --> 00:17:34.440]  我愛永生但我不願意獻身
[00:17:34.440 --> 00:17:38.440]  這個完全不是一個基督徒的表現
[00:17:38.440 --> 00:17:42.440]  一個基督徒是將生命的主權交給上帝
[00:17:42.440 --> 00:17:45.440]  最後我用四世紀一個傳教士
[00:17:45.440 --> 00:17:48.440]  叫做Teddy Maccas的故事作為結束
[00:17:48.440 --> 00:17:51.440]  Teddy Maccas住在窮鄉僻壤的地方
[00:17:51.440 --> 00:17:54.440]  每天禱告讀經、教導聖經
[00:17:54.440 --> 00:17:56.440]  負納有需要的人種菜耕田
[00:17:56.440 --> 00:17:57.440]  生活平淡
[00:17:57.440 --> 00:17:59.440]  簡樸而寧靜
[00:17:59.440 --> 00:18:02.440]  一天他感覺到神要呼召
[00:18:02.440 --> 00:18:05.440]  去到大城的羅馬當中
[00:18:05.440 --> 00:18:07.440]  見到神的呼召
[00:18:07.440 --> 00:18:09.440]  他只有去羅馬
[00:18:09.440 --> 00:18:11.440]  他去到羅馬很不習慣
[00:18:11.440 --> 00:18:14.440]  那些人很磨很兇
[00:18:14.440 --> 00:18:15.440]  不守規矩
[00:18:15.440 --> 00:18:17.440]  又不是很開心
[00:18:17.440 --> 00:18:19.440]  但他覺得上帝呼召他就在那裏
[00:18:19.440 --> 00:18:21.440]  有一天他去到一個廣場
[00:18:21.440 --> 00:18:24.440]  發現成千上萬人湧入這個場內
[00:18:24.440 --> 00:18:27.440]  他不知道發生甚麼事
[00:18:27.440 --> 00:18:29.440]  於是好奇走進去場內看
[00:18:29.440 --> 00:18:32.440]  原來就是古羅馬勇士決鬥的場所
[00:18:32.440 --> 00:18:34.440]  那些Gladiators
[00:18:34.440 --> 00:18:36.440]  勇士決鬥是很殘忍
[00:18:36.440 --> 00:18:39.440]  兩個勇士一定要鬥個你死我活才罷手
[00:18:39.440 --> 00:18:41.440]  Teddy Maccas看到的時候
[00:18:41.440 --> 00:18:43.440]  簡直口定目外
[00:18:43.440 --> 00:18:45.440]  不相信自己的眼
[00:18:45.440 --> 00:18:47.440]  神怎可以如此殘忍
[00:18:47.440 --> 00:18:48.440]  彼此廝殺
[00:18:48.440 --> 00:18:51.440]  他更加不明白當觀眾看到一個人
[00:18:51.440 --> 00:18:53.440]  被人打死
[00:18:53.440 --> 00:18:55.440]  躺在血泊中
[00:18:55.440 --> 00:18:57.440]  身淫的時候
[00:18:57.440 --> 00:19:01.440]  他竟然之間可以興高采烈地拍手掌
[00:19:01.440 --> 00:19:04.440]  難道這些人沒有良知嗎?
[00:19:04.440 --> 00:19:06.440]  沒有人性嗎?
[00:19:06.440 --> 00:19:07.440]  他實在忍受不住
[00:19:07.440 --> 00:19:09.440]  於是走到最高的地方大聲說
[00:19:09.440 --> 00:19:11.440]  停止殘殺
[00:19:11.440 --> 00:19:13.440]  我奉耶穌基督的名
[00:19:13.440 --> 00:19:15.440]  立即停止殘殺
[00:19:15.440 --> 00:19:17.440]  沒有人聽他
[00:19:17.440 --> 00:19:19.440]  當他是傻子
[00:19:19.440 --> 00:19:21.440]  全神貫注看著他決鬥
[00:19:21.440 --> 00:19:24.440]  當第二場決鬥正要開始
[00:19:24.440 --> 00:19:26.440]  他忍受不住
[00:19:26.440 --> 00:19:28.440]  突然跑到決鬥場中
[00:19:28.440 --> 00:19:32.440]  企圖制止兩個勇士繼續打鬥殘殺
[00:19:32.440 --> 00:19:35.440]  你想想一個穿白袍的小小傳教士
[00:19:35.440 --> 00:19:38.440]  在兩個高大威猛的勇士左穿右插
[00:19:38.440 --> 00:19:40.440]  企圖制止他們搏鬥
[00:19:40.440 --> 00:19:42.440]  觀眾不知所掩
[00:19:42.440 --> 00:19:44.440]  以為是決鬥的小插曲
[00:19:44.440 --> 00:19:46.440]  滑稽之極
[00:19:46.440 --> 00:19:48.440]  笑啊!漸漸覺得這個勇士和官政
[00:19:48.440 --> 00:19:50.440]  很不耐煩
[00:19:50.440 --> 00:19:52.440]  觀眾聲嘶氣喊
[00:19:52.440 --> 00:19:54.440]  突然在觀眾的頭上有人說
[00:19:54.440 --> 00:19:56.440]  殺死他們!阻住地球轉!
[00:19:56.440 --> 00:19:58.440]  其中一個勇士一刀插入
[00:19:58.440 --> 00:20:00.440]  Teddy Maccas的胸口
[00:20:00.440 --> 00:20:02.440]  鮮血噴出來
[00:20:02.440 --> 00:20:04.440]  Teddy Maccas腳一軟
[00:20:04.440 --> 00:20:06.440]  快要倒在地上的時候
[00:20:06.440 --> 00:20:09.440]  他用最後一口氣大聲說
[00:20:09.440 --> 00:20:11.440]  停止殘殺
[00:20:11.440 --> 00:20:13.440]  我奉主耶穌基督的名
[00:20:13.440 --> 00:20:15.440]  吩咐你們停止殘殺
[00:20:15.440 --> 00:20:17.440]  說完他就死了
[00:20:17.440 --> 00:20:19.440]  奇怪
[00:20:19.440 --> 00:20:21.440]  他最後的一句說話
[00:20:21.440 --> 00:20:23.440]  好像有雷霆萬軍之力量
[00:20:23.440 --> 00:20:25.440]  震撼了整個會場
[00:20:25.440 --> 00:20:27.440]  觀眾肅然無聲
[00:20:27.440 --> 00:20:29.440]  沒有一個說半句說話
[00:20:29.440 --> 00:20:31.440]  首先有人離座
[00:20:31.440 --> 00:20:33.440]  接著一個黯然離去
[00:20:33.440 --> 00:20:35.440]  只剩下躺在月博當中
[00:20:35.440 --> 00:20:37.440]  Teddy Maccas
[00:20:37.440 --> 00:20:39.440]  這就是羅馬歷史裡
[00:20:39.440 --> 00:20:41.440]  最後一場的勇士決鬥
[00:20:41.440 --> 00:20:43.440]  自此之後
[00:20:43.440 --> 00:20:45.440]  再沒有這個殘忍的決鬥場面出現
[00:20:45.440 --> 00:20:47.440]  Teddy Maccas的棋身並不徒然
[00:20:47.440 --> 00:20:49.440]  因為他的死
[00:20:49.440 --> 00:20:51.440]  千萬個本來會死在決鬥場上的勇士
[00:20:51.440 --> 00:20:53.440]  因為他的死
[00:20:53.440 --> 00:20:55.440]  得以保存寶貴的生命
[00:20:55.440 --> 00:20:57.440]  這幫勇士的太太
[00:20:57.440 --> 00:20:59.440]  沒有失去他們的丈夫
[00:20:59.440 --> 00:21:01.440]  他們的子女沒有失去他們的家人
[00:21:01.440 --> 00:21:03.440]  他們的父母沒有失去他們的家人
[00:21:03.440 --> 00:21:05.440]  他們的父母沒有失去他們的家人
[00:21:05.440 --> 00:21:07.440]  他們的子女沒有失去他們的父親
[00:21:07.440 --> 00:21:09.440]  他們的子女沒有失去他們的父親
[00:21:09.440 --> 00:21:11.440]  就像耶穌說
[00:21:11.440 --> 00:21:13.440]  一粒物質若不在地裡死了
[00:21:13.440 --> 00:21:15.440]  仍舊是一粒
[00:21:15.440 --> 00:21:17.440]  若是死了
[00:21:17.440 --> 00:21:19.440]  又結出許多粒
[00:21:19.440 --> 00:21:21.440]  楊火音十二章二十三至二十四節
[00:21:21.440 --> 00:21:23.440]  楊火音十二章二十三至二十四節
[00:21:23.440 --> 00:21:25.440]  弟兄姊妹
[00:21:25.440 --> 00:21:27.440]  你和我是不是一個老油條呢?
[00:21:27.440 --> 00:21:29.440]  你和我是不是一個老油條呢?
[00:21:29.440 --> 00:21:31.440]  你和我是不是一個老油條呢?
[00:21:31.440 --> 00:21:33.440]  你和我是不是對世界很多事情
[00:21:33.440 --> 00:21:35.440]  有什麼關心呢?
[00:21:35.440 --> 00:21:37.440]  因為我們是要心意更生而變化
[00:21:37.440 --> 00:21:39.440]  因為我們是要心意更生而變化
[00:21:39.440 --> 00:21:41.440]  明白神的心意
[00:21:41.440 --> 00:21:43.440]  願意將我們的生命交付給神
[00:21:43.440 --> 00:21:45.440]  願意將我們的生命交付給神
[00:21:45.440 --> 00:21:47.440]  願意耶穌基督做我們一生的主宰
[00:21:47.440 --> 00:21:49.440]  願意耶穌基督做我們一生的主宰
[00:21:49.440 --> 00:21:51.440]  請我們同心低頭 同禱告
[00:21:51.440 --> 00:21:53.440]  請我們同心低頭 同禱告
[00:21:53.440 --> 00:21:55.440]  慈悲的楊海主父我們本心感謝你
[00:21:55.440 --> 00:21:57.440]  幫助我們不要效法這個世界
[00:21:57.440 --> 00:21:59.440]  幫助我們不要效法這個世界
[00:21:59.440 --> 00:22:01.440]  是要心意更生而變化
[00:22:01.440 --> 00:22:03.440]  是要心意更生而變化
[00:22:03.440 --> 00:22:05.440]  以至我們能夠明白你純傳可喜悅的旨意
[00:22:05.440 --> 00:22:07.440]  以至我們能夠明白你純傳可喜悅的旨意
[00:22:07.440 --> 00:22:09.440]  求主幫助我們 毀身給你
[00:22:09.440 --> 00:22:11.440]  我們今天祈禱
[00:22:11.440 --> 00:22:13.440]  我們今天祈禱
[00:22:13.440 --> 00:22:15.440]  阿們
[00:22:15.440 --> 00:22:17.440]  阿們
[00:22:17.440 --> 00:22:19.440]  阿們
[00:22:19.440 --> 00:22:21.440]  阿們
[00:22:21.440 --> 00:22:23.440]  阿們
[00:22:23.440 --> 00:22:25.440]  阿們
[00:22:25.440 --> 00:22:27.440]  阿們
[00:22:27.440 --> 00:22:29.440]  阿們
[00:22:29.440 --> 00:22:31.440]  阿們

