
[00:00:00.000 --> 00:00:04.120]  題目就是關於天國的謠言
[00:18:04.480 --> 00:18:07.160]  你有沒有這個問題?
[00:18:07.160 --> 00:18:08.720]  其實聖經沒有解決這個問題的
[00:18:08.720 --> 00:18:09.800]  只是告訴你
[00:18:09.800 --> 00:18:13.520]  你要預料有人拒絕你傳福音
[00:18:13.520 --> 00:18:14.840]  人家拒絕你傳福音之後
[00:18:14.840 --> 00:18:18.400]  你的感覺是良不良好?
[00:18:18.400 --> 00:18:19.680]  有些人不敢
[00:18:19.680 --> 00:18:21.840]  有些人點頭說這樣你就可以了
[00:18:21.840 --> 00:18:24.000]  大部分人怎樣?
[00:18:24.000 --> 00:18:26.320]  不良好的
[00:18:26.320 --> 00:18:28.240]  你被人拒絕是不良好的
[00:18:28.240 --> 00:18:29.120]  不要搞錯
[00:18:29.120 --> 00:18:31.520]  人家又罵你什麼耶穌佬
[00:18:31.520 --> 00:18:33.040]  說了一大堆
[00:18:33.040 --> 00:18:34.680]  還有其他非常不雅的
[00:18:34.680 --> 00:18:36.880]  我不會在台上說的
[00:18:36.880 --> 00:18:39.360]  很激烈但不那麼激烈
[00:18:39.360 --> 00:18:40.440]  有人這樣說的
[00:18:40.440 --> 00:18:42.040]  就罵你
[00:18:42.040 --> 00:18:44.720]  感覺是不良好的
[00:18:44.720 --> 00:18:46.000]  最後不良好的你做什麼?
[00:18:46.000 --> 00:18:47.000]  他們非常沮喪
[00:18:47.000 --> 00:18:48.800]  我就不傳福音了
[00:18:48.800 --> 00:18:51.120]  讓那些有些恩賜的去傳福音
[00:18:51.120 --> 00:18:52.760]  你知不知道你有傳福音的恩賜
[00:18:52.760 --> 00:18:55.000]  都會被人拒絕的
[00:18:55.000 --> 00:18:56.440]  因為耶穌講明的
[00:18:56.440 --> 00:18:57.720]  祂給他們權柄去做
[00:18:57.720 --> 00:18:59.720]  也有人拒絕的
[00:18:59.720 --> 00:19:02.280]  有人拒絕無所謂
[00:19:02.280 --> 00:19:04.920]  但第一件事你要知道的是什麼?
[00:19:04.920 --> 00:19:07.640]  耶穌知道
[00:19:07.640 --> 00:19:10.200]  耶穌在他們派祂出去之前
[00:19:10.200 --> 00:19:13.800]  已經告訴他們有人會拒絕
[00:19:13.800 --> 00:19:17.320]  所以傳福音讓人信耶穌的責任
[00:19:17.320 --> 00:19:20.520]  不是在你身上
[00:19:20.520 --> 00:19:21.520]  有時很內疚
[00:19:21.520 --> 00:19:22.720]  又沒有人
[00:19:22.720 --> 00:19:23.840]  又被人拒絕
[00:19:23.840 --> 00:19:25.160]  不傳了
[00:19:25.160 --> 00:19:26.640]  反正我都沒有這種說服力
[00:19:26.640 --> 00:19:28.600]  修辭又差
[00:19:28.600 --> 00:19:29.400]  三福四律
[00:19:29.400 --> 00:19:31.200]  原來背完都不行
[00:19:31.200 --> 00:19:33.120]  通常人們背三福四律
[00:19:33.120 --> 00:19:35.040]  這裡有三福
[00:19:35.040 --> 00:19:36.400]  要背一背三福四律
[00:19:36.400 --> 00:19:37.920]  背得很熟
[00:19:37.920 --> 00:19:39.840]  背得很辛苦
[00:19:39.840 --> 00:19:42.200]  不是很辛苦的
[00:19:42.200 --> 00:19:45.640]  反廣告
[00:19:45.640 --> 00:19:46.480]  有些人說辛苦
[00:19:46.480 --> 00:19:48.000]  記憶力不好
[00:19:48.000 --> 00:19:50.840]  背那三四句聖經都背不成
[00:19:50.840 --> 00:19:52.280]  背了三福四律
[00:19:52.280 --> 00:19:53.560]  背得天花亂墜
[00:19:53.560 --> 00:19:55.840]  一句話都說出來了
[00:19:55.840 --> 00:19:57.120]  好像有些人不喜歡我
[00:19:57.120 --> 00:19:58.720]  讓他去做吧
[00:19:58.720 --> 00:19:59.480]  你知不知道
[00:19:59.480 --> 00:20:02.000]  別人信耶穌不是因為你
[00:20:02.000 --> 00:20:04.160]  你要搞清楚
[00:20:04.160 --> 00:20:08.400]  別人信耶穌不是因為我們
[00:20:08.400 --> 00:20:10.000]  當人信耶穌的時候
[00:20:10.000 --> 00:20:12.000]  責任不在我身上
[00:20:12.000 --> 00:20:13.160]  當人要做好你的見證
[00:20:13.160 --> 00:20:14.440]  不要說我亂做見證
[00:20:14.440 --> 00:20:16.400]  別人信不信與我無關
[00:20:16.400 --> 00:20:17.360]  不是這件事
[00:20:17.360 --> 00:20:18.680]  但你不需要為傳福音
[00:20:18.680 --> 00:20:21.760]  別人不信拒絕而內疚
[00:20:21.760 --> 00:20:24.520]  因為問題不在你身上
[00:20:24.520 --> 00:20:28.720]  耶穌知道是最重要的
[00:20:28.720 --> 00:20:30.800]  耶穌知道是最重要的
[00:20:30.800 --> 00:20:33.400]  耶穌已經知道
[00:20:33.400 --> 00:20:34.640]  但表示你不傳
[00:20:34.640 --> 00:20:35.760]  你繼續傳
[00:20:35.760 --> 00:20:37.200]  但責任不在你身上
[00:20:37.200 --> 00:20:40.680]  你就自由地釋放地去傳
[00:20:40.680 --> 00:20:44.600]  要預料到有人會拒絕
[00:20:44.600 --> 00:20:47.640]  預料到危機
[00:20:47.640 --> 00:20:50.200]  第七至第九節很有意思
[00:20:50.200 --> 00:20:51.680]  就是整個故事的結局
[00:20:51.680 --> 00:20:53.400]  結局很重要
[00:20:53.400 --> 00:20:55.600]  我將很多時間放在結局上
[00:20:55.600 --> 00:20:57.480]  不過不會過時 不用怕
[00:20:57.480 --> 00:20:58.280]  七到九節
[00:20:58.280 --> 00:20:59.040]  這裡說什麼呢
[00:20:59.040 --> 00:21:00.400]  「分封的希律王」
[00:21:00.400 --> 00:21:03.840]  「分封的王希律聽見耶穌所作的一切事
[00:21:03.840 --> 00:21:04.840]  就猶疑不定
[00:21:04.840 --> 00:21:08.240]  因為有人說是約翰從死裡復活
[00:21:08.240 --> 00:21:10.520]  有人說是以利亞顯現
[00:21:10.520 --> 00:21:13.440]  還有人說是古時的一個才有活了
[00:21:13.440 --> 00:21:18.000]  希律說:約翰我已經斬了
[00:21:18.000 --> 00:21:20.360]  卻是什麼人
[00:21:20.360 --> 00:21:24.040]  我竟然聽他這樣的事就想見他」
[00:21:24.040 --> 00:21:25.840]  主要是說什麼呢
[00:21:25.840 --> 00:21:28.760]  約翰已經斬了
[00:21:28.760 --> 00:21:30.240]  這麼寶貴的金句
[00:21:30.240 --> 00:21:30.840]  要背了才行
[00:21:30.840 --> 00:21:33.160]  約翰被人斬了
[00:21:33.160 --> 00:21:38.960]  約翰是全天國福音的一個使者
[00:21:38.960 --> 00:21:42.040]  當他傳天國福音的時候
[00:21:42.040 --> 00:21:44.840]  他傳同公義有關的事情
[00:21:44.840 --> 00:21:50.400]  和一個不義的政府出了衝突的時候
[00:21:50.400 --> 00:21:55.000]  他要賠上他自己的生命
[00:21:55.000 --> 00:21:57.560]  出名的神學家潘博華
[00:21:57.560 --> 00:22:00.520]  他說了一句非常出名的一句
[00:22:00.520 --> 00:22:05.600]  就是當耶穌呼召他的門徒跟隨他的時候
[00:22:05.600 --> 00:22:10.840]  耶穌是呼召他去死的
[00:22:10.840 --> 00:22:12.520]  這就是我們福音
[00:22:12.520 --> 00:22:14.920]  敢不敢傳
[00:22:14.920 --> 00:22:17.160]  是啊 真的
[00:22:17.160 --> 00:22:19.600]  不是每個人都會死
[00:22:19.600 --> 00:22:21.160]  但是你要賠上你的生命
[00:22:21.160 --> 00:22:22.880]  是一個很大的可能性
[00:22:22.880 --> 00:22:24.280]  就是這裡給你看到
[00:22:24.280 --> 00:22:26.200]  約翰是全天國的福音
[00:22:26.200 --> 00:22:28.680]  準備耶穌的道路
[00:22:28.680 --> 00:22:30.880]  他傳出來的公義
[00:22:30.880 --> 00:22:34.160]  和一個不義的社會作了衝突
[00:22:34.160 --> 00:22:37.960]  最後他賠上自己的生命
[00:22:37.960 --> 00:22:41.360]  原來福音是有顛覆性的
[00:22:41.360 --> 00:22:45.240]  福音是會有張力的
[00:22:45.240 --> 00:22:49.840]  福音不是每個人都喜歡聽
[00:22:49.840 --> 00:22:56.200]  福音最後帶出的是耶穌釘十字架
[00:22:56.200 --> 00:22:58.760]  當你出去傳的時候
[00:22:58.760 --> 00:23:03.280]  你要預料到會被人拒絕
[00:23:03.280 --> 00:23:11.120]  假設預料到你要賠上自己的生命
[00:23:11.120 --> 00:23:12.720]  這就是耶穌給我們看到
[00:23:12.720 --> 00:23:14.920]  路加給我們看到
[00:23:14.920 --> 00:23:18.960]  不過最重要不只是這裡
[00:23:18.960 --> 00:23:20.360]  我們看看第七節
[00:23:20.360 --> 00:23:25.160]  第七節也很重要
[00:23:25.160 --> 00:23:26.600]  第七節說甚麼呢?
[00:23:26.600 --> 00:23:34.520]  「昏風的王希律聽見耶穌所作的一切事」
[00:23:34.520 --> 00:23:37.400]  很多人以為這個故事
[00:23:37.400 --> 00:23:42.920]  是在說施洗約翰和希律華的故事
[00:23:42.920 --> 00:23:44.720]  而且他將它插在這裡
[00:23:44.720 --> 00:23:46.600]  但是我和你分享一件事
[00:23:46.600 --> 00:23:49.400]  這個故事不是插在這裡
[00:23:49.400 --> 00:23:53.080]  這個故事在這裡出現是有原因的
[00:23:53.080 --> 00:23:54.040]  請你注意這裡說
[00:23:54.040 --> 00:23:59.400]  「昏風的王希律聽見耶穌所作的一切事」
[00:23:59.400 --> 00:24:02.240]  我讀一二三你讀
[00:24:02.240 --> 00:24:03.640]  一起讀出來
[00:24:03.640 --> 00:24:09.160]  「昏風的王希律聽見耶穌所作的一切事」
[00:24:09.160 --> 00:24:12.760]  好像在這裡停止就可以了
[00:24:12.760 --> 00:24:13.880]  再試多一次
[00:24:13.880 --> 00:24:15.080]  他聽見甚麼呢?
[00:24:15.080 --> 00:24:23.080]  一二三
[00:24:23.080 --> 00:24:28.200]  「聽見耶穌所作的一切事」
[00:24:28.200 --> 00:24:31.080]  這是重點
[00:24:31.080 --> 00:24:33.160]  你有沒有發覺他沒有說
[00:24:33.160 --> 00:24:36.600]  「昏風的王希律聽見耶穌」
[00:24:36.600 --> 00:24:37.880]  不是耶穌
[00:24:37.880 --> 00:24:40.280]  是門徒
[00:24:40.280 --> 00:24:42.520]  其實上文說甚麼門徒作甚麼
[00:24:42.520 --> 00:24:43.240]  耶穌沒有做甚麼
[00:24:43.240 --> 00:24:44.520]  只是叫他們去
[00:24:44.520 --> 00:24:45.960]  是私下叫他們去的
[00:24:45.960 --> 00:24:47.240]  不是和一大堆人
[00:24:47.240 --> 00:24:48.600]  和十二個人說
[00:24:48.600 --> 00:24:51.920]  是十二個人私下叫他們去的
[00:24:51.920 --> 00:24:54.280]  所以人們應該沒有聽見耶穌做任何事
[00:24:54.280 --> 00:24:58.040]  只是看到耶穌的門徒做了些事
[00:24:58.040 --> 00:24:59.600]  很清楚
[00:24:59.600 --> 00:25:04.160]  第六節就說門徒出去做了很多事
[00:25:04.160 --> 00:25:05.520]  所以下面應該是
[00:25:05.520 --> 00:25:08.520]  這個昏風的王希律會聽見甚麼呢?
[00:25:08.520 --> 00:25:11.720]  聽見門徒所做的一切事
[00:25:11.720 --> 00:25:13.840]  但是經文沒有這樣說
[00:25:13.840 --> 00:25:15.360]  經文說甚麼呢?
[00:25:15.360 --> 00:25:24.520]  「昏風的王聽見耶穌所做的一切事」
[00:25:24.520 --> 00:25:28.680]  他在說甚麼呢?
[00:25:28.680 --> 00:25:31.760]  誰知道門徒所作的事情
[00:25:31.760 --> 00:25:34.040]  反映出甚麼呢?
[00:25:34.040 --> 00:25:36.880]  反映出耶穌所作的一切事
[00:25:36.880 --> 00:25:40.040]  你不相信的話你看看第四章三十一節
[00:25:40.040 --> 00:25:41.080]  你不用翻到那裏去
[00:25:41.080 --> 00:25:42.680]  我讀給你聽
[00:25:42.680 --> 00:25:43.880]  很短的
[00:25:43.880 --> 00:25:46.320]  不是很多教導
[00:25:46.320 --> 00:25:48.640]  路加自己描寫的四章三十一節
[00:25:48.640 --> 00:25:50.960]  「耶穌下到加伯隆
[00:25:50.960 --> 00:25:52.920]  就是加利利的一座城
[00:25:52.920 --> 00:25:56.400]  在安息日教訓眾人」
[00:25:56.400 --> 00:25:58.800]  三十六節說甚麼呢?
[00:25:58.800 --> 00:26:00.760]  耶穌在三十六節說
[00:26:00.760 --> 00:26:03.400]  「眾人都驚訝彼此對問說
[00:26:03.400 --> 00:26:05.640]  這是甚麼道理呢?
[00:26:05.640 --> 00:26:07.960]  因為他用權柄能力」
[00:26:07.960 --> 00:26:10.400]  同樣是門徒的權柄能力
[00:26:10.400 --> 00:26:11.320]  「吩咐污鬼
[00:26:11.320 --> 00:26:12.880]  污鬼就出來
[00:26:12.880 --> 00:26:18.320]  於是耶穌的名聲傳播了周圍地方」
[00:26:18.320 --> 00:26:20.720]  九章十一節
[00:26:20.720 --> 00:26:21.840]  「但眾人知道
[00:26:21.840 --> 00:26:23.480]  就跟隨耶穌去耶穌那裡
[00:26:23.480 --> 00:26:24.120]  接待他們
[00:26:24.120 --> 00:26:27.120]  對他們講論神國的道
[00:26:27.120 --> 00:26:34.680]  醫治那些需要醫治的人」
[00:26:34.680 --> 00:26:39.880]  那些是在描寫耶穌所做的事情
[00:26:39.880 --> 00:26:42.280]  九章一節說甚麼呢?
[00:26:42.280 --> 00:26:43.680]  一節五節
[00:26:43.680 --> 00:26:45.760]  「耶穌叫齊了十二個門徒
[00:26:45.760 --> 00:26:47.480]  給他們能力權柄
[00:26:47.480 --> 00:26:50.000]  制服一切的鬼
[00:26:50.000 --> 00:26:52.360]  醫治各樣的病
[00:26:52.360 --> 00:26:56.800]  又差遣他們去宣傳神國的道」
[00:26:56.800 --> 00:26:59.080]  醫治病
[00:26:59.080 --> 00:27:00.760]  是同一樣東西
[00:27:00.760 --> 00:27:02.520]  權柄
[00:27:02.520 --> 00:27:05.560]  宣講天國的道理
[00:27:05.560 --> 00:27:06.960]  醫病
[00:27:06.960 --> 00:27:10.040]  趕鬼
[00:27:10.040 --> 00:27:13.120]  門徒在做甚麼呢?
[00:27:13.120 --> 00:27:18.800]  門徒在做耶穌所作的事
[00:27:18.800 --> 00:27:22.400]  這個就是重點
[00:27:22.400 --> 00:27:28.640]  門徒在做耶穌所作的事
[00:27:28.640 --> 00:27:33.280]  門徒的生命是反映耶穌
[00:27:33.280 --> 00:27:35.920]  不是反映他自己
[00:27:35.920 --> 00:27:38.080]  再說一次
[00:27:38.080 --> 00:27:42.360]  門徒的生命不是反映他自己
[00:27:42.360 --> 00:27:44.920]  是反映耶穌
[00:27:44.920 --> 00:27:46.680]  很多不同的地方講道
[00:27:46.680 --> 00:27:48.160]  有時很尷尬
[00:27:48.160 --> 00:27:48.720]  講完道之後
[00:27:48.720 --> 00:27:49.800]  有些大兄姐妹就跟我說
[00:27:49.800 --> 00:27:51.400]  「講得很好」
[00:27:51.400 --> 00:27:53.640]  特別是睡得很熟的那些
[00:27:53.640 --> 00:27:55.680]  他們更加熱烈握手
[00:27:55.680 --> 00:27:57.840]  因為他們覺得你沒有看到他睡得很熟
[00:27:57.840 --> 00:27:58.680]  所以他們很熱烈握手
[00:27:58.680 --> 00:28:00.960]  「講得好呀」
[00:28:00.960 --> 00:28:01.920]  我有時想問他
[00:28:01.920 --> 00:28:04.920]  「好成怎樣?我在哪裏?」
[00:28:04.920 --> 00:28:05.680]  檢查一下
[00:28:05.680 --> 00:28:07.280]  檢查完說「我不會這樣做」
[00:28:07.280 --> 00:28:12.280]  「你繼續平平安安地睡吧」
[00:28:12.280 --> 00:28:13.600]  很多時候
[00:28:13.600 --> 00:28:19.000]  事公的焦點會落在做事公的人身上
[00:28:19.000 --> 00:28:21.400]  我通常都會回應同一個回應
[00:28:21.400 --> 00:28:22.760]  不是故作謙卑
[00:28:22.760 --> 00:28:25.480]  我真的會食言地回應
[00:28:25.480 --> 00:28:27.760]  我會說感謝主
[00:28:27.760 --> 00:28:31.200]  我不想將焦點放在我身上
[00:28:31.200 --> 00:28:33.240]  我的事公不是我的事公
[00:28:33.240 --> 00:28:36.200]  這間教會不是你牧師的教會
[00:28:36.200 --> 00:28:38.240]  雖然他在做牧師
[00:28:38.240 --> 00:28:39.640]  我聽很多牧師叫自己的教會
[00:28:39.640 --> 00:28:40.600]  叫我教會
[00:28:40.600 --> 00:28:41.680]  我很害怕聽這件事
[00:28:41.680 --> 00:28:44.280]  我全身毛骨悚然
[00:28:44.280 --> 00:28:45.960]  因為事公只是你做管家
[00:28:45.960 --> 00:28:47.080]  你去幫上帝管
[00:28:47.080 --> 00:28:49.080]  那是上帝教會
[00:28:49.080 --> 00:28:52.200]  你所宣講的是上帝給你的事公
[00:28:52.200 --> 00:28:54.440]  你宣講做好你的事公
[00:28:54.440 --> 00:28:56.840]  但是最後人家應該看到的
[00:28:56.840 --> 00:28:59.840]  不是你搞得多好
[00:28:59.840 --> 00:29:02.000]  反映出來的不是門徒
[00:29:02.000 --> 00:29:04.120]  是自己個人
[00:29:04.120 --> 00:29:10.640]  反映出來是應該聽到耶穌所作的事
[00:29:10.640 --> 00:29:14.600]  整個故事最後的結局是甚麼呢?
[00:29:14.600 --> 00:29:22.120]  希律就想要見他
[00:29:22.120 --> 00:29:26.680]  當人聽到天國的謠言
[00:29:26.680 --> 00:29:31.400]  他聽到的是耶穌所作的事
[00:29:31.400 --> 00:29:34.200]  他聽到耶穌所作的事
[00:29:34.200 --> 00:29:37.440]  他會好奇想見耶穌
[00:29:37.440 --> 00:29:42.480]  不是想見門徒
[00:29:42.480 --> 00:29:44.520]  所以今天我講的所有的事
[00:29:44.520 --> 00:29:45.680]  你全都忘記了
[00:29:45.680 --> 00:29:47.200]  三個重點都忘記了
[00:29:47.200 --> 00:29:48.640]  你不要忘記這件事
[00:29:48.640 --> 00:29:51.560]  當你離開這個會堂
[00:29:51.560 --> 00:29:54.400]  離開這幾道門
[00:29:54.400 --> 00:29:57.680]  你的身份做門徒
[00:29:57.680 --> 00:30:00.320]  是有一個責任
[00:30:00.320 --> 00:30:03.040]  或者一個使命
[00:30:03.040 --> 00:30:05.920]  你在這個世界被上帝呼籲出來
[00:30:05.920 --> 00:30:07.680]  是一個使命
[00:30:07.680 --> 00:30:10.400]  當人聽到天國的謠言
[00:30:10.400 --> 00:30:13.360]  關於天國這件事的時候
[00:30:13.360 --> 00:30:21.280]  他應該聽到耶穌所作的事
[00:30:21.280 --> 00:30:23.960]  所以你的使命
[00:30:23.960 --> 00:30:25.760]  你的責任
[00:30:25.760 --> 00:30:27.280]  我的責任
[00:30:27.280 --> 00:30:32.080]  就是要反映基督
[00:30:32.080 --> 00:30:34.360]  當人聽到我們所作的事
[00:30:34.360 --> 00:30:37.160]  他們是希望
[00:30:37.160 --> 00:30:39.760]  好奇
[00:30:39.760 --> 00:30:45.440]  看到更加多關於基督
[00:30:45.440 --> 00:30:48.000]  無論你是甚麼身份
[00:30:48.000 --> 00:30:53.280]  這個就是我們的身份
[00:30:53.280 --> 00:30:58.640]  這個就是上帝今天要給我們的懷念
[00:30:58.640 --> 00:31:12.240]  讓我們一起祈禱
[00:31:12.240 --> 00:31:15.080]  天父愛左一次
[00:31:15.080 --> 00:31:18.160]  誠心地感謝祢
[00:31:18.160 --> 00:31:21.120]  祢賜給我們使命
[00:31:21.120 --> 00:31:23.680]  賜給我們呼召
[00:31:23.680 --> 00:31:26.960]  賜給我們新君
[00:31:26.960 --> 00:31:28.960]  我們感謝祢這間教會有足夠資源
[00:31:28.960 --> 00:31:32.480]  可以將人送去做短孫
[00:31:32.480 --> 00:31:34.880]  再一次求主祢自己的恩手
[00:31:34.880 --> 00:31:36.720]  祝福他們
[00:31:36.720 --> 00:31:37.480]  他們的腳步
[00:31:37.480 --> 00:31:38.960]  他們所做的
[00:31:38.960 --> 00:31:43.120]  讓人看到基督所作的事
[00:31:43.120 --> 00:31:44.400]  當我們離開這裡
[00:31:44.400 --> 00:31:45.720]  回到我們的崗位的時候
[00:31:45.720 --> 00:31:52.440]  求主讓我們發揮到基督所作的事
[00:31:52.440 --> 00:31:53.840]  當人看到我們的生命
[00:31:53.840 --> 00:31:57.880]  和我所宣講的訊息
[00:31:57.880 --> 00:31:59.720]  他們會好奇
[00:31:59.720 --> 00:32:05.400]  他們會想見耶穌基督自己
[00:32:05.400 --> 00:32:09.800]  求主常常以祢的聖靈提醒我們每一個人
[00:32:09.800 --> 00:32:11.400]  我們生活每一個層面
[00:32:11.400 --> 00:32:14.640]  都能夠反映基督
[00:32:14.640 --> 00:32:18.160]  我們祈禱奉主耶穌基督的聖靈
[00:32:18.160 --> 00:32:20.160]  阿們

