
[00:00:00.000 --> 00:00:06.440]  領主 我覺得我是很開心
[00:15:16.740 --> 00:15:20.100]  你自己真正在指揮著你的
[00:15:20.100 --> 00:15:22.220]  讓你人生的選擇
[00:15:22.220 --> 00:15:23.980]  你認為重要的東西
[00:15:23.980 --> 00:15:25.540]  你的快樂
[00:15:25.540 --> 00:15:27.300]  你的擔憂
[00:15:27.300 --> 00:15:28.980]  你的人生的標準
[00:15:28.980 --> 00:15:31.460]  在誰的手裡
[00:15:31.460 --> 00:15:34.020]  所以你是可以做一個職員
[00:15:34.020 --> 00:15:36.460]  但是耶穌說你的國
[00:15:36.460 --> 00:15:37.780]  你的身份
[00:15:37.780 --> 00:15:42.540]  永遠都是神國的子民
[00:15:42.540 --> 00:15:43.940]  指揮你的
[00:15:43.940 --> 00:15:45.380]  當然你為了謀生
[00:15:45.380 --> 00:15:46.700]  是你的老闆
[00:15:46.700 --> 00:15:48.660]  但是真正指揮你的人生
[00:15:48.660 --> 00:15:50.380]  不是你的老闆
[00:15:50.380 --> 00:15:52.700]  指揮你的可能是你的客人
[00:15:52.700 --> 00:15:53.980]  要做的事
[00:15:53.980 --> 00:15:55.820]  但是指揮你的人生的
[00:15:55.820 --> 00:15:57.260]  是神自己
[00:15:57.260 --> 00:16:01.180]  耶穌說究竟你問我的名銜
[00:16:01.180 --> 00:16:02.060]  我的職銜
[00:16:02.060 --> 00:16:03.540]  我不想跟你說這個職銜
[00:16:03.540 --> 00:16:05.380]  我根本就是王
[00:16:05.380 --> 00:16:07.820]  然後他說我是
[00:16:07.820 --> 00:16:10.180]  但是最重要我要你明白
[00:16:10.180 --> 00:16:13.140]  是什麼在指揮著你的人生
[00:16:13.140 --> 00:16:14.220]  是不是神的國
[00:16:14.220 --> 00:16:16.780]  是不是神自己在指揮著你的人生
[00:16:16.780 --> 00:16:21.500]  這是第一個很重要的
[00:16:21.500 --> 00:16:23.020]  第二
[00:16:23.020 --> 00:16:24.700]  然後耶穌就說
[00:16:24.700 --> 00:16:27.100]  我和你說真理
[00:16:27.100 --> 00:16:28.940]  為什麼要和他說真理呢
[00:16:28.940 --> 00:16:30.940]  因為真理這個字
[00:16:30.940 --> 00:16:33.660]  又是和我們今天有一點不同的認識
[00:16:33.660 --> 00:16:35.100]  Aletheia這個字
[00:16:35.100 --> 00:16:36.260]  在約翰福音
[00:16:36.260 --> 00:16:38.700]  尤其是在約翰福音裡面
[00:16:38.700 --> 00:16:40.460]  在耶穌所用的字眼裡面
[00:16:40.460 --> 00:16:42.700]  絕對不是好像我們今天所說的
[00:16:42.700 --> 00:16:44.060]  比如物理定律
[00:16:44.060 --> 00:16:44.780]  化學定律
[00:16:44.780 --> 00:16:47.100]  那些真理
[00:16:47.100 --> 00:16:47.940]  那些真理
[00:16:47.940 --> 00:16:50.260]  只不過是頭腦上的真理
[00:16:50.260 --> 00:16:51.980]  真正的真理是什麼呢
[00:16:51.980 --> 00:16:52.460]  聖經那裡
[00:16:52.460 --> 00:16:53.340]  耶穌就很清楚
[00:16:53.340 --> 00:16:54.500]  在約翰福音那裡
[00:16:54.500 --> 00:16:58.900]  好像說真理必須得到自由
[00:16:58.900 --> 00:17:00.020]  是不是 記得嗎
[00:17:00.020 --> 00:17:01.860]  那個真理就不是一些
[00:17:01.860 --> 00:17:04.900]  學術上的所謂的道理
[00:17:04.900 --> 00:17:05.780]  而是什麼呢
[00:17:05.780 --> 00:17:08.700]  是真正認識到神自己
[00:17:08.700 --> 00:17:12.180]  而帶來生命裡面的改變
[00:17:12.180 --> 00:17:13.820]  所以耶穌說得很清楚
[00:17:13.820 --> 00:17:15.500]  凡是真理的人
[00:17:15.500 --> 00:17:17.980]  都會什麼呢
[00:17:17.980 --> 00:17:19.340]  聽我的聲音
[00:17:19.340 --> 00:17:20.140]  是不是 記得嗎
[00:17:20.140 --> 00:17:21.380]  剛才那裡說的
[00:17:21.380 --> 00:17:22.420]  聽我的聲音這句話
[00:17:22.420 --> 00:17:23.220]  你是不是很熟悉
[00:17:23.220 --> 00:17:23.980]  是啊 沒錯
[00:17:23.980 --> 00:17:25.980]  在約翰福音第十章那裡說
[00:17:25.980 --> 00:17:28.060]  我的羊聽我的聲音
[00:17:28.060 --> 00:17:30.020]  我是牠的好木人
[00:17:30.020 --> 00:17:31.340]  意思就是說
[00:17:31.340 --> 00:17:33.140]  認識真理的意思就是
[00:17:33.140 --> 00:17:34.820]  認識神自己
[00:17:34.820 --> 00:17:36.020]  不是一種概念
[00:17:36.020 --> 00:17:39.660]  而是將神自己的生命
[00:17:39.660 --> 00:17:41.100]  神自己的真實
[00:17:41.100 --> 00:17:42.340]  在自己的生命裡面
[00:17:42.340 --> 00:17:43.420]  每天經歷出來
[00:17:43.420 --> 00:17:46.300]  和跟隨祂而過的日子
[00:17:46.300 --> 00:17:49.580]  這個就叫做認識真理
[00:17:49.580 --> 00:17:50.860]  所以耶穌問說
[00:17:50.860 --> 00:17:52.740]  你問我是不是王
[00:17:52.740 --> 00:17:53.940]  我想問你
[00:17:53.940 --> 00:17:55.780]  你認不認識真理
[00:17:55.780 --> 00:17:57.300]  很可惜剛才我們說
[00:17:57.300 --> 00:17:57.980]  被拉多了
[00:17:57.980 --> 00:17:58.820]  什麼叫做真理
[00:17:58.820 --> 00:18:00.540]  就走了出去
[00:18:00.540 --> 00:18:02.420]  一個很嚴肅的問題
[00:18:02.420 --> 00:18:04.060]  但是他就輕輕的放過
[00:18:04.060 --> 00:18:06.580]  今天我們不要和比拉多一樣的
[00:18:06.580 --> 00:18:08.260]  我們要很認真問問題
[00:18:08.260 --> 00:18:09.100]  我們要問我自己
[00:18:09.100 --> 00:18:10.460]  我認不認識真理
[00:18:10.460 --> 00:18:11.580]  你說我相信耶穌
[00:18:11.580 --> 00:18:12.300]  當然認識真理
[00:18:12.300 --> 00:18:13.940]  不是的
[00:18:13.940 --> 00:18:15.740]  你有沒有跟隨祂
[00:18:15.740 --> 00:18:16.700]  認識真理的人
[00:18:16.700 --> 00:18:19.980]  必定會跟隨祂這樣做下去
[00:18:19.980 --> 00:18:23.300]  什麼叫做認識真理而跟隨呢
[00:18:23.300 --> 00:18:24.820]  在十六世紀有一個
[00:18:24.820 --> 00:18:26.820]  耶穌會的創辦人叫做
[00:18:26.820 --> 00:18:27.980]  伊納爵 Ignatius
[00:18:27.980 --> 00:18:29.260]  他說很有意思
[00:18:29.260 --> 00:18:32.220]  他說一個真正的屬靈的人
[00:18:32.220 --> 00:18:34.300]  一個真正跟隨耶穌的人
[00:18:34.300 --> 00:18:35.580]  有兩個特質
[00:18:35.580 --> 00:18:36.220]  第一
[00:18:36.220 --> 00:18:38.300]  Hearing God in your heart
[00:18:38.300 --> 00:18:39.820]  第二
[00:18:39.820 --> 00:18:41.780]  Seeing God in all things
[00:18:41.780 --> 00:18:43.100]  中文的意思來說
[00:18:43.100 --> 00:18:46.700]  就是說一個所謂跟隨耶穌的人
[00:18:46.700 --> 00:18:48.900]  是每時每刻
[00:18:48.900 --> 00:18:51.900]  在你心裏面都能夠親近神
[00:18:51.900 --> 00:18:53.460]  聽見神和你說話
[00:18:53.460 --> 00:18:55.300]  不是一個很大件事
[00:18:55.300 --> 00:18:56.180]  人生危機的時候
[00:18:56.180 --> 00:18:57.580]  哎呀 才看到原來神在這裏
[00:18:57.580 --> 00:18:58.540]  不是
[00:18:58.540 --> 00:19:01.020]  是時常在大事小事上
[00:19:01.020 --> 00:19:02.900]  時常Hearing God in your heart
[00:19:02.900 --> 00:19:05.460]  在你的心裏面時常聽見神和你聊天
[00:19:05.460 --> 00:19:07.020]  你開心不開心的時候
[00:19:07.020 --> 00:19:08.300]  神都在你身邊
[00:19:08.300 --> 00:19:10.180]  這種這樣的感受
[00:19:10.180 --> 00:19:12.780]  這種被神自己包圍著
[00:19:12.780 --> 00:19:15.060]  擁抱著的一種人生
[00:19:15.060 --> 00:19:17.180]  每天生活裏面
[00:19:17.180 --> 00:19:17.740]  第二
[00:19:17.740 --> 00:19:19.380]  Seeing God in all things
[00:19:19.380 --> 00:19:20.580]  意思就是說
[00:19:20.580 --> 00:19:22.860]  能夠在你的際遇裏面
[00:19:22.860 --> 00:19:24.460]  在心裏面
[00:19:24.460 --> 00:19:27.060]  每時每刻都聽見神自己很親切的
[00:19:27.060 --> 00:19:28.740]  和你一起溝通
[00:19:28.740 --> 00:19:30.300]  然後在你人生的際遇
[00:19:30.300 --> 00:19:31.620]  在外面
[00:19:31.620 --> 00:19:33.260]  無論大事小事
[00:19:33.260 --> 00:19:35.060]  都看見神的手在這裏
[00:19:35.060 --> 00:19:36.780]  繼續帶著你
[00:19:36.780 --> 00:19:37.900]  保護你
[00:19:37.900 --> 00:19:38.860]  愛你
[00:19:38.860 --> 00:19:41.060]  為你安排
[00:19:41.060 --> 00:19:42.620]  提醒你
[00:19:42.620 --> 00:19:44.020]  在我們的人生裏面
[00:19:44.020 --> 00:19:46.100]  在外面所際遇的事情裏面
[00:19:46.100 --> 00:19:48.380]  到處都看見神的手在這裏
[00:19:48.380 --> 00:19:52.100]  在心裏面時常聽到神自己的聲音
[00:19:52.100 --> 00:19:53.900]  這個就是跟隨神的人
[00:19:53.900 --> 00:19:55.860]  我覺得這兩個指標很好
[00:19:55.860 --> 00:19:57.140]  這個就是耶穌所說的
[00:19:57.140 --> 00:19:58.740]  有真理的人
[00:19:58.740 --> 00:20:01.060]  有真理的人不是你讀了很多書
[00:20:01.060 --> 00:20:02.900]  懂得一些這樣的學問
[00:20:02.900 --> 00:20:05.260]  這些不是真正的真理
[00:20:05.260 --> 00:20:07.740]  雖然那些都是事實
[00:20:07.740 --> 00:20:10.540]  但是真理在聖經裏面告訴我們
[00:20:10.540 --> 00:20:12.100]  就是一個這樣
[00:20:12.100 --> 00:20:14.500]  時常在心裏面親近神
[00:20:14.500 --> 00:20:17.900]  在我每天的日常的經歷裏面
[00:20:17.900 --> 00:20:19.500]  時常看見神的手
[00:20:19.500 --> 00:20:23.100]  周圍在你自己人生的際遇當中
[00:20:23.100 --> 00:20:25.900]  這個就是一個真正的
[00:20:25.900 --> 00:20:28.580]  屬真理的人
[00:20:28.580 --> 00:20:31.060]  所以我們不是每一個人
[00:20:31.060 --> 00:20:33.180]  都會做全職的傳道人
[00:20:33.180 --> 00:20:35.820]  不是每一個人都會做全職的牧師
[00:20:35.820 --> 00:20:37.500]  但是我們每一個人
[00:20:37.500 --> 00:20:40.100]  每一個基督徒都是全職的基督徒
[00:20:40.100 --> 00:20:40.740]  你明不明白意思?
[00:20:40.740 --> 00:20:41.860]  耶穌的意思就是說
[00:20:41.860 --> 00:20:43.900]  你是做全職的基督徒
[00:20:43.900 --> 00:20:45.700]  你不是到星期六、星期日
[00:20:45.700 --> 00:20:47.380]  才回來做基督徒的
[00:20:47.380 --> 00:20:51.380]  一至五在你的工作崗位裏面
[00:20:51.380 --> 00:20:53.260]  是和你星期六、星期日是一樣的
[00:20:53.260 --> 00:20:56.580]  因為你是無時無刻都是屬真理的人
[00:20:56.580 --> 00:20:57.740]  我不知道有沒有跟大家說過
[00:20:57.740 --> 00:20:58.940]  一件這樣的很小的事
[00:20:58.940 --> 00:21:00.820]  但是我印象很深刻
[00:21:00.820 --> 00:21:03.660]  我二十多年前去加拿大
[00:21:03.660 --> 00:21:05.860]  最初參加了一間教會
[00:21:05.860 --> 00:21:06.980]  在那間教會裏面
[00:21:06.980 --> 00:21:08.820]  我開始認識一些基督徒
[00:21:08.820 --> 00:21:11.100]  其中有些長老、一些執事
[00:21:11.100 --> 00:21:17.060]  都很好 對我們家庭都很關心
[00:21:17.060 --> 00:21:20.580]  其中有一個長老是特別熱心的
[00:21:20.580 --> 00:21:25.100]  對我們家庭 因為我們初來報到
[00:21:25.100 --> 00:21:28.180]  很多關心 很熱切的
[00:21:28.180 --> 00:21:30.100]  請我們去家裏吃飯
[00:21:30.100 --> 00:21:31.980]  我們都很感動
[00:21:31.980 --> 00:21:35.740]  這個長老去到認識了他
[00:21:35.740 --> 00:21:39.340]  都覺得真的是很深的印象
[00:21:39.340 --> 00:21:41.340]  有一次一個社區的活動
[00:21:41.340 --> 00:21:44.100]  過了一兩年 一個社區的活動
[00:21:44.100 --> 00:21:47.900]  社區活動裏面我們大家分一圍坐
[00:21:47.900 --> 00:21:49.020]  分一圍坐的時候
[00:21:49.020 --> 00:21:50.900]  其實大部份人都不認識的
[00:21:50.900 --> 00:21:53.380]  因為那些社區的活動籌款的
[00:21:53.380 --> 00:21:56.220]  坐下來有不同的界別的人在
[00:21:56.220 --> 00:21:59.020]  聊天 大家找一些話題
[00:21:59.020 --> 00:22:03.020]  聊天的時候
[00:22:03.020 --> 00:22:06.820]  其中有一個人說到他自己的工作背景
[00:22:06.820 --> 00:22:09.060]  突然間我記起和我認識的那個長老
[00:22:09.060 --> 00:22:13.380]  是同一行的
[00:22:13.380 --> 00:22:15.340]  那個長老其實在他的行裏面
[00:22:15.340 --> 00:22:17.340]  都挺活躍的 我知道
[00:22:17.340 --> 00:22:18.740]  雖然我們不是很熟
[00:22:18.740 --> 00:22:22.260]  於是找到話題 你明不明白
[00:22:22.260 --> 00:22:24.860]  原來你是做這一行的
[00:22:24.860 --> 00:22:26.060]  我認識一個朋友
[00:22:26.060 --> 00:22:28.060]  他來了我們教會裏面
[00:22:28.060 --> 00:22:30.740]  有一個長老 他也是這一行的
[00:22:30.740 --> 00:22:32.460]  你認不認識他 什麼名字
[00:22:32.460 --> 00:22:37.660]  一說出名字 那個人臉色都沉了
[00:22:37.660 --> 00:22:41.940]  他說這位仁兄在我們行裏面很出名
[00:22:41.940 --> 00:22:44.780]  出名心狠手辣
[00:22:44.780 --> 00:22:47.900]  哇 死了 這次撞翻了
[00:22:47.900 --> 00:22:49.660]  完全僵硬 你明不明白
[00:22:49.660 --> 00:22:53.580]  本來想找一些共同話題說
[00:22:53.580 --> 00:22:58.020]  原來在他的行裏面 在外面這個人
[00:22:58.020 --> 00:23:02.580]  聲譽是極劣的
[00:23:02.580 --> 00:23:04.300]  你都明白那一頓飯
[00:23:04.300 --> 00:23:05.780]  我都不知道怎麼吃下去 你明不明白
[00:23:05.780 --> 00:23:09.060]  早知道 以後我精了
[00:23:09.060 --> 00:23:10.820]  如果問起同一行的時候
[00:23:10.820 --> 00:23:13.100]  我問你認不認識誰
[00:23:13.100 --> 00:23:15.260]  世界認識他 你覺得他怎樣
[00:23:15.260 --> 00:23:17.780]  他很好 是的 他是基督徒
[00:23:17.780 --> 00:23:21.700]  我這樣才是第三句才這樣回答下去
[00:23:21.700 --> 00:23:23.340]  不然撞翻撞得多
[00:23:23.340 --> 00:23:25.820]  我想你都試過撞翻
[00:23:25.820 --> 00:23:28.500]  有些人在教會是一個樣子
[00:23:28.500 --> 00:23:31.540]  在外面是另外一個樣子
[00:23:31.540 --> 00:23:34.100]  耶穌說這個不是真理
[00:23:34.100 --> 00:23:37.100]  不是跟隨我的
[00:23:37.100 --> 00:23:40.100]  耶穌說你要回答幾個問題
[00:23:40.100 --> 00:23:42.660]  比拉多 你不知道你問什麼問題
[00:23:42.660 --> 00:23:45.220]  但是我很認真地問你幾個問題
[00:23:45.220 --> 00:23:46.900]  其實弟兄姊妹 你知不知道今天
[00:23:46.900 --> 00:23:48.260]  我們每一天生活裏面
[00:23:48.260 --> 00:23:50.100]  我們周圍的朋友就好像比拉多一樣
[00:23:50.100 --> 00:23:52.860]  繼續問問題 你的王是誰
[00:23:52.860 --> 00:23:56.620]  你的國是什麼國
[00:23:56.620 --> 00:23:58.820]  你有沒有跟從真理
[00:23:58.820 --> 00:24:01.060]  我不知道我們怎麼回答他
[00:24:01.060 --> 00:24:02.380]  我們能不能夠很大膽的
[00:24:02.380 --> 00:24:03.460]  好像耶穌那樣
[00:24:03.460 --> 00:24:06.900]  或者我們跟隨耶穌那樣回答他
[00:24:06.900 --> 00:24:09.860]  告訴他們我的王是誰
[00:24:09.860 --> 00:24:13.660]  我的王是我的主耶穌基督
[00:24:13.660 --> 00:24:15.500]  我的王是耶穌基督
[00:24:15.500 --> 00:24:17.820]  我的國是神的國
[00:24:17.820 --> 00:24:20.500]  我的生命是被神掌管的
[00:24:20.500 --> 00:24:22.420]  然後我是為真理作見證的
[00:24:22.420 --> 00:24:25.060]  我不怕你在哪個時間見到我
[00:24:25.060 --> 00:24:27.460]  我都是這樣 是跟隨神的
[00:24:27.460 --> 00:24:28.860]  我在心裏面
[00:24:28.860 --> 00:24:30.900]  事實上聽到神和我說話
[00:24:30.900 --> 00:24:33.700]  我在人生的際遇裏面到處見到神的手
[00:24:33.700 --> 00:24:35.660]  我的生命就是這樣活的時候
[00:24:35.660 --> 00:24:40.540]  我告訴你 我相信這樣你就無憾了
[00:24:40.540 --> 00:24:44.340]  耶穌就是這樣回答
[00:24:44.340 --> 00:24:46.420]  希望你和我都明白
[00:24:46.420 --> 00:24:48.740]  我們周圍的人其實不斷在審問我們
[00:24:48.740 --> 00:24:53.100]  你的王是誰 你自己回答
[00:24:53.100 --> 00:24:55.380]  你的王是你的生意
[00:24:55.380 --> 00:24:59.300]  是你日思夜想想追那個目標
[00:24:59.300 --> 00:25:01.740]  還是你的王是耶穌
[00:25:01.740 --> 00:25:05.060]  你的國是誰在掌管你的人生
[00:25:05.060 --> 00:25:07.300]  掌管你人生的是誰
[00:25:07.300 --> 00:25:08.980]  支配著你 指揮著你
[00:25:08.980 --> 00:25:11.140]  真正指揮著你的是誰
[00:25:11.140 --> 00:25:12.700]  是些甚麼
[00:25:12.700 --> 00:25:17.140]  第三 你有沒有為真理繼續作見證
[00:25:17.140 --> 00:25:20.340]  人家在你身上見不見到真理
[00:25:20.340 --> 00:25:22.580]  見不見到神自己
[00:25:22.580 --> 00:25:24.340]  回答到這三個問題
[00:25:24.340 --> 00:25:28.900]  我相信我們的生命就可以無憾了
[00:25:28.900 --> 00:25:31.140]  我們看保羅
[00:25:31.140 --> 00:25:33.340]  保羅在菲律賓書第一章裏面
[00:25:33.340 --> 00:25:37.420]  保羅也是面對生死的問題
[00:25:37.420 --> 00:25:38.860]  菲律賓書第一章裏面
[00:25:38.860 --> 00:25:41.500]  其實保羅正在坐牢 大家知道
[00:25:41.500 --> 00:25:44.380]  寫菲律賓書的時候他正在坐牢
[00:25:44.380 --> 00:25:46.620]  老人家坐牢 雖然那次之後
[00:25:46.620 --> 00:25:48.860]  後來放出來 歷史告訴我們
[00:25:48.860 --> 00:25:52.380]  後來再抓 那次就出不來了
[00:25:52.380 --> 00:25:55.460]  就是我們待會看提摩太后書那段
[00:25:55.460 --> 00:25:57.060]  我先看菲律賓書那段
[00:25:57.060 --> 00:25:58.180]  菲律賓書那段的時候
[00:25:58.180 --> 00:25:59.500]  保羅想著自己一定死的
[00:25:59.500 --> 00:26:01.900]  因為你知道去到羅馬坐牢
[00:26:01.900 --> 00:26:03.260]  作為一個猶太人
[00:26:03.260 --> 00:26:05.780]  有時不用審的 和現在不同
[00:26:05.780 --> 00:26:07.580]  現在坐牢就很不同了
[00:26:07.580 --> 00:26:09.060]  有冷氣 有東西吃
[00:26:09.060 --> 00:26:11.420]  還可以讀學位
[00:26:11.420 --> 00:26:16.060]  而當年的你知道坐牢就不是這樣關著你的
[00:26:16.060 --> 00:26:17.740]  有個洞 明白嗎?
[00:26:17.740 --> 00:26:19.060]  扔你下去
[00:26:19.060 --> 00:26:22.660]  以後可能他甚麼時候不倒東西下來給你吃
[00:26:22.660 --> 00:26:25.300]  沒有水給你喝 你就自己死了
[00:26:25.300 --> 00:26:27.540]  或者被蛇蟲鼠蟻咬死
[00:26:27.540 --> 00:26:29.900]  或者有一天打開蓋子
[00:26:29.900 --> 00:26:32.780]  上來 拿出去
[00:26:32.780 --> 00:26:35.580]  或者放一隻獅子出來 你就沒有了
[00:26:35.580 --> 00:26:37.860]  所以做到這樣的地步
[00:26:37.860 --> 00:26:40.620]  其實人人都會想到死的問題 生死的問題
[00:26:40.620 --> 00:26:44.100]  保羅在菲律賓書第一章就想到生死的問題
[00:26:44.100 --> 00:26:46.180]  我回顧他生命的時候
[00:26:46.180 --> 00:26:50.340]  他開始就問 究竟我會生還是會死呢?
[00:26:50.340 --> 00:26:53.260]  於是他就自己回答這個問題 很有趣的
[00:26:53.260 --> 00:26:57.700]  保羅說如果我生還是死
[00:26:57.700 --> 00:26:59.220]  究竟給我一個選擇的話
[00:26:59.220 --> 00:27:00.460]  選擇是甚麼呢?
[00:27:00.460 --> 00:27:05.580]  很有趣的 保羅竟然有一個很不同的答案
[00:27:05.580 --> 00:27:06.420]  他說甚麼呢?
[00:27:06.420 --> 00:27:09.260]  我處於兩難之間 二十三戰
[00:27:09.260 --> 00:27:10.580]  兩難之間 我不知道生還是死
[00:27:10.580 --> 00:27:12.180]  因為死好是一個很現實的問題
[00:27:12.180 --> 00:27:13.500]  可能明天我就會死
[00:27:13.500 --> 00:27:15.220]  究竟我怎樣面對的時候呢?
[00:27:15.220 --> 00:27:16.420]  他說 答案很有趣
[00:27:16.420 --> 00:27:19.300]  我情願離世與基督同在
[00:27:19.300 --> 00:27:20.780]  因為這次好得無比
[00:27:20.780 --> 00:27:22.900]  保羅情願死
[00:27:22.900 --> 00:27:24.620]  這個答案與很多人不同
[00:27:24.620 --> 00:27:26.100]  不用問了 生死的問題
[00:27:26.100 --> 00:27:28.020]  你選擇當然是多打三下去
[00:27:28.020 --> 00:27:30.740]  他不是的 保羅我情願死
[00:27:30.740 --> 00:27:33.180]  有沒有留意到第一個答案很特別的
[00:27:33.180 --> 00:27:34.420]  保羅情願死
[00:27:34.420 --> 00:27:36.060]  這個絕對大家明白
[00:27:36.060 --> 00:27:38.260]  不是因為保羅消極
[00:27:38.260 --> 00:27:40.380]  不是保羅 哎呀 都上了一年多了
[00:27:40.380 --> 00:27:43.900]  又這麼辛苦 死個好過了
[00:27:43.900 --> 00:27:46.620]  不是這樣說我情願死
[00:27:46.620 --> 00:27:49.300]  因為保羅解了他的理由
[00:27:49.300 --> 00:27:52.660]  他說如果我死 我為甚麼情願死呢?
[00:27:52.660 --> 00:27:53.940]  因為我死的時候
[00:27:53.940 --> 00:27:56.460]  我可以立即與基督同在
[00:27:56.460 --> 00:27:58.460]  因為這件事好得無比
[00:27:58.460 --> 00:28:01.180]  他很積極的想死
[00:28:01.180 --> 00:28:03.940]  就是說保羅說我現在在生的日子裡面
[00:28:03.940 --> 00:28:07.500]  我已經經歷了耶穌基督那種精彩
[00:28:07.500 --> 00:28:09.900]  不過有時斷斷續續
[00:28:09.900 --> 00:28:13.300]  有時都不是說事實上這麼明確
[00:28:13.300 --> 00:28:15.140]  但是我經驗過真實
[00:28:15.140 --> 00:28:18.180]  由他第一次在大馬式的路上
[00:28:18.180 --> 00:28:20.980]  被耶穌復活的光打下來的時候
[00:28:20.980 --> 00:28:24.180]  他開始認識耶穌之後
[00:28:24.180 --> 00:28:25.980]  其實他沒有親眼見過耶穌
[00:28:25.980 --> 00:28:27.540]  不過在經驗裡面
[00:28:27.540 --> 00:28:28.380]  耶穌這麼真實
[00:28:28.380 --> 00:28:30.020]  多次你看史坂傳
[00:28:30.020 --> 00:28:32.380]  多次在他生命裡面出現
[00:28:32.380 --> 00:28:34.540]  令他生命有一個很大的改變
[00:28:34.540 --> 00:28:36.140]  於是說耶穌這麼好
[00:28:36.140 --> 00:28:39.340]  不過我沒有機會可以經常親近他
[00:28:39.340 --> 00:28:40.900]  如果我死了的時候
[00:28:40.900 --> 00:28:42.900]  一死了 轉
[00:28:42.900 --> 00:28:46.580]  就可以由早到晚永遠與他在一起
[00:28:46.580 --> 00:28:47.860]  這是好得無比
[00:28:47.860 --> 00:28:49.460]  你看真的很厲害
[00:28:49.460 --> 00:28:51.340]  保羅找到這個
[00:28:51.340 --> 00:28:55.300]  由人生的生到死的一個延續點
[00:28:55.300 --> 00:28:57.460]  保羅在生的時候已經經驗到
[00:28:57.460 --> 00:29:00.460]  死了之後與耶穌永遠在一起的那種甜蜜
[00:29:00.460 --> 00:29:01.940]  現在覺得不夠厚
[00:29:01.940 --> 00:29:04.100]  所以我死了的時候可以與他在一起
[00:29:04.100 --> 00:29:07.540]  這就是保羅不怕死的秘訣
[00:29:07.540 --> 00:29:12.140]  在生裡面已經有了將來永恆的那種經驗的話
[00:29:12.140 --> 00:29:13.980]  這個人是不會怕死的
[00:29:13.980 --> 00:29:16.180]  但是如果一個人無論你多厲害也好
[00:29:16.180 --> 00:29:17.860]  或者你多努力也好
[00:29:17.860 --> 00:29:21.820]  如果在生的時候那些你最愛的東西
[00:29:21.820 --> 00:29:25.940]  並不是在死了之後可以繼續有的話
[00:29:25.940 --> 00:29:27.660]  你一定怕死的 你不用騙我
[00:29:27.660 --> 00:29:29.540]  你不用騙你自己 你一定怕死的
[00:29:29.540 --> 00:29:31.740]  一死了沒有了你最喜歡的東西的時候
[00:29:31.740 --> 00:29:33.780]  為什麼不怕 我多大都不想死
[00:29:33.780 --> 00:29:34.660]  保羅不是
[00:29:34.660 --> 00:29:37.660]  保羅說我現在最喜歡的東西已經在永恆裡面有
[00:29:37.660 --> 00:29:40.740]  這個經驗對於我這段話
[00:29:40.740 --> 00:29:44.860]  在十幾年前有一個小小的體會
[00:29:44.860 --> 00:29:46.740]  今天可能長了一點
[00:29:46.740 --> 00:29:48.860]  12點9我們就完了 好嗎
[00:29:48.860 --> 00:29:52.860]  不好意思 忍耐一點
[00:29:52.860 --> 00:29:55.660]  吃飯遲15分鐘可以嗎
[00:29:55.660 --> 00:29:56.300]  OK
[00:29:56.300 --> 00:30:01.900]  在九十年代的時候我在加拿大的時候
[00:30:01.900 --> 00:30:03.740]  在多倫多
[00:30:03.740 --> 00:30:06.620]  有一天我自己看聖經就看到這一段
[00:30:06.620 --> 00:30:08.500]  那天早上我自己看聖經看到這一段
[00:30:08.500 --> 00:30:12.900]  我看到特別被這個情願這兩個字吸引
[00:30:12.900 --> 00:30:14.820]  保羅說我情願死
[00:30:14.820 --> 00:30:17.100]  情願就是一種情
[00:30:17.100 --> 00:30:20.580]  不是一個理由 不是一個標準主義學答案
[00:30:20.580 --> 00:30:22.820]  就是他很想的
[00:30:22.820 --> 00:30:25.260]  於是我突然間有一個這樣的意念
[00:30:25.260 --> 00:30:28.860]  不如我問一下我自己我情願什麼
[00:30:28.860 --> 00:30:30.580]  我就很誠實問自己
[00:30:30.580 --> 00:30:32.260]  雖然我已經教了神學這麼多年
[00:30:32.260 --> 00:30:33.540]  但是我當時問自己
[00:30:33.540 --> 00:30:39.220]  溫慧瑤如果現在給你選情願 你情願什麼
[00:30:39.220 --> 00:30:42.380]  我就說想一想
[00:30:42.380 --> 00:30:46.660]  我情願那時候剛剛經過人生很大的波折
[00:30:46.660 --> 00:30:48.740]  再結婚 和太太在一起
[00:30:48.740 --> 00:30:55.820]  開始重返一個比較幸福的一個家庭的生活
[00:30:55.820 --> 00:30:57.820]  他說我情願和我太太
[00:30:57.820 --> 00:31:01.780]  那時候我記得我情願和太太很簡單的
[00:31:01.780 --> 00:31:04.300]  可以長相廝守
[00:31:04.300 --> 00:31:07.220]  可以有機會可以去一下湖邊
[00:31:07.220 --> 00:31:09.340]  那時候在多倫多 湖邊很漂亮
[00:31:09.340 --> 00:31:12.260]  坐在那裡看日落
[00:31:12.260 --> 00:31:13.660]  大家聊聊天
[00:31:13.660 --> 00:31:15.580]  這個是我自己最情願的
[00:31:15.580 --> 00:31:17.140]  很誠實的 我自己要問自己
[00:31:17.140 --> 00:31:19.020]  我最喜歡什麼就問這個
[00:31:19.020 --> 00:31:21.660]  我說第二名呢
[00:31:21.660 --> 00:31:25.540]  如果情願的話 我情願寫幾本
[00:31:25.540 --> 00:31:30.620]  舉世的神學的巨著
