
[00:00:00.000 --> 00:00:09.800]  早上我去看醫生 前兩天有點不舒服
[00:18:39.760 --> 00:18:41.760]  就在附近教書
[00:18:41.760 --> 00:18:42.760]  他和我說
[00:18:42.760 --> 00:18:45.760]  他說他最好的時間就是午飯的時候
[00:18:45.760 --> 00:18:47.760]  他出來河邊走
[00:18:47.760 --> 00:18:49.760]  那裏有些樹蔭
[00:18:49.760 --> 00:18:51.760]  旁邊有些地方坐
[00:18:51.760 --> 00:18:53.760]  他大概有二十多分鐘
[00:18:53.760 --> 00:18:54.760]  是一個安靜
[00:18:54.760 --> 00:18:55.760]  最安靜
[00:18:55.760 --> 00:18:56.760]  默想
[00:18:56.760 --> 00:18:57.760]  讀聖經
[00:18:57.760 --> 00:18:58.760]  領受神話語
[00:18:58.760 --> 00:19:00.760]  這個就是他的隱密處
[00:19:00.760 --> 00:19:02.760]  隱密處不一定要躲在黑房裏
[00:19:02.760 --> 00:19:04.760]  就是他最安靜
[00:19:04.760 --> 00:19:06.760]  能夠和神相遇的地方
[00:19:06.760 --> 00:19:09.760]  那個就是他的致勝所
[00:19:09.760 --> 00:19:12.760]  我們每個人都需要一個致勝所
[00:19:12.760 --> 00:19:14.760]  我們每個人都需要
[00:19:14.760 --> 00:19:17.760]  我們的生命是來自神的話語的
[00:19:17.760 --> 00:19:21.760]  所以我們今天在這個世界上的生活
[00:19:21.760 --> 00:19:23.760]  能夠應付很多外面的事情
[00:19:23.760 --> 00:19:26.760]  是需要神的話語幫助我們
[00:19:26.760 --> 00:19:32.760]  致勝所就是我們信奉隱藏的能力
[00:19:32.760 --> 00:19:35.760]  在天國的事公上
[00:19:35.760 --> 00:19:38.760]  都需要一些隱藏的力量
[00:19:38.760 --> 00:19:40.760]  這些隱藏力量
[00:19:40.760 --> 00:19:42.760]  是人看不到的
[00:19:42.760 --> 00:19:44.760]  不過在天國上
[00:19:44.760 --> 00:19:46.760]  有一條這樣的律則
[00:19:46.760 --> 00:19:49.760]  這個律則是在大衛那裏開始
[00:19:49.760 --> 00:19:51.760]  這個故事開始就說
[00:19:51.760 --> 00:19:54.760]  大衛當時他逃避
[00:19:54.760 --> 00:19:56.760]  掃羅的追殺
[00:19:56.760 --> 00:20:00.760]  他就在外面流亡
[00:20:00.760 --> 00:20:02.760]  有些人追隨大衛
[00:20:02.760 --> 00:20:04.760]  可能他們遇到很多困難
[00:20:04.760 --> 00:20:07.760]  可能他們都很失意
[00:20:07.760 --> 00:20:09.760]  這班人不是軍人
[00:20:09.760 --> 00:20:11.760]  是尋常百姓家
[00:20:11.760 --> 00:20:14.760]  大概有六百個人追隨大衛
[00:20:14.760 --> 00:20:16.760]  在外面流浪
[00:20:16.760 --> 00:20:20.760]  在外面找地方躲避掃羅的追殺
[00:20:20.760 --> 00:20:24.760]  六百個人和大衛
[00:20:24.760 --> 00:20:26.760]  和家眷和財物
[00:20:26.760 --> 00:20:29.760]  他們就去了一個叫洗格拉的地方
[00:20:29.760 --> 00:20:31.760]  在那裏避難
[00:20:31.760 --> 00:20:33.760]  怎料有一次
[00:20:33.760 --> 00:20:35.760]  亞馬利人去洗劫了他們住的城市
[00:20:35.760 --> 00:20:38.760]  當時大衛和這六百人不在裏面
[00:20:38.760 --> 00:20:40.760]  在外面
[00:20:40.760 --> 00:20:42.760]  當他們回到家裏的時候
[00:20:42.760 --> 00:20:46.760]  就發現他們的子女老婆兒女和財物
[00:20:46.760 --> 00:20:49.760]  都被亞馬利人全部俘虜了
[00:20:49.760 --> 00:20:51.760]  當時他們很傷心
[00:20:51.760 --> 00:20:53.760]  大衛就祈禱
[00:20:53.760 --> 00:20:55.760]  他問上帝
[00:20:55.760 --> 00:20:58.760]  憑我們的能力能不能搶回來呢?
[00:20:58.760 --> 00:20:59.760]  上帝說
[00:20:59.760 --> 00:21:01.760]  可以 有我同在 你去吧
[00:21:01.760 --> 00:21:04.760]  大衛就追隨他們的六百人
[00:21:04.760 --> 00:21:06.760]  上帝答應
[00:21:06.760 --> 00:21:09.760]  給他們能力可以搶回來
[00:21:09.760 --> 00:21:12.760]  於是大衛和這六百人
[00:21:12.760 --> 00:21:17.760]  就去所多瑪人的營寨
[00:21:17.760 --> 00:21:21.760]  但去的途中走很遠路
[00:21:21.760 --> 00:21:24.760]  去到一個地方叫比梭溪
[00:21:24.760 --> 00:21:27.760]  有二百人就說
[00:21:27.760 --> 00:21:29.760]  大衛 我不行了
[00:21:29.760 --> 00:21:31.760]  我們很累了
[00:21:31.760 --> 00:21:33.760]  我們是老弱殘兵
[00:21:33.760 --> 00:21:35.760]  小孩又痛 腰骨又痛
[00:21:35.760 --> 00:21:37.760]  我們怎麼去呢?
[00:21:37.760 --> 00:21:38.760]  這幫老弱殘兵就說
[00:21:38.760 --> 00:21:39.760]  那就不去了
[00:21:39.760 --> 00:21:40.760]  大衛說不要緊
[00:21:40.760 --> 00:21:42.760]  能夠去的就去
[00:21:42.760 --> 00:21:44.760]  去不到就留在這裏
[00:21:44.760 --> 00:21:45.760]  看著那些東西
[00:21:45.760 --> 00:21:46.760]  為我們祈禱
[00:21:46.760 --> 00:21:49.760]  結果有兩百人留在這裏
[00:21:49.760 --> 00:21:51.760]  大衛就帶了四百人
[00:21:51.760 --> 00:21:52.760]  已經不是很多人了
[00:21:52.760 --> 00:21:53.760]  四百人
[00:21:53.760 --> 00:21:56.760]  靠著神的能力去得勝
[00:21:56.760 --> 00:21:58.760]  他們搶回了東西回來
[00:21:58.760 --> 00:22:01.760]  他們的妻子兒女和財物
[00:22:01.760 --> 00:22:05.760]  還有一大堆戰利品
[00:22:05.760 --> 00:22:08.760]  回來的時候就回到比梭溪
[00:22:08.760 --> 00:22:09.760]  回到比梭溪的時候
[00:22:09.760 --> 00:22:11.760]  有一幫人就說
[00:22:11.760 --> 00:22:14.760]  這幫人都沒有和我們一起出去打仗
[00:22:14.760 --> 00:22:15.760]  憑什麼呢?
[00:22:15.760 --> 00:22:20.760]  我們只給他們的妻子兒女和財物
[00:22:20.760 --> 00:22:22.760]  那些戰利品他們沒有份
[00:22:22.760 --> 00:22:23.760]  有公道
[00:22:23.760 --> 00:22:24.760]  外面的人都是這樣
[00:22:24.760 --> 00:22:25.760]  你沒有打仗
[00:22:25.760 --> 00:22:29.760]  但是天國不是這樣
[00:22:29.760 --> 00:22:31.760]  因為他們在後方
[00:22:31.760 --> 00:22:34.760]  他們為我們祈禱
[00:22:34.760 --> 00:22:37.760]  他們為我們看著財物
[00:22:37.760 --> 00:22:40.760]  他們其實是在參與的
[00:22:40.760 --> 00:22:43.760]  因此他們就訂了條例
[00:22:43.760 --> 00:22:46.760]  二十四節
[00:22:46.760 --> 00:22:49.760]  他說:謝氏肯依從你們
[00:22:49.760 --> 00:22:51.760]  上陣的得多少
[00:22:51.760 --> 00:22:53.760]  看守器命的也得多少
[00:22:53.760 --> 00:22:55.760]  應該大家平分
[00:22:55.760 --> 00:22:56.760]  廿五節
[00:22:56.760 --> 00:22:59.760]  大衛定為以色列的律例典章
[00:22:59.760 --> 00:23:01.760]  從那天直到今天
[00:23:01.760 --> 00:23:04.760]  原來天國不和外面
[00:23:04.760 --> 00:23:06.760]  外面是看你有多少能力
[00:23:06.760 --> 00:23:07.760]  看你有多少學問
[00:23:07.760 --> 00:23:10.760]  看你的證書有多少A
[00:23:10.760 --> 00:23:12.760]  你做多少就給多少
[00:23:12.760 --> 00:23:14.760]  在天國不是這樣
[00:23:14.760 --> 00:23:16.760]  天國是看你每個人參與
[00:23:16.760 --> 00:23:18.760]  你的心是怎樣
[00:23:18.760 --> 00:23:22.760]  上陣的得多少
[00:23:22.760 --> 00:23:24.760]  看守器具的也得多少
[00:23:24.760 --> 00:23:27.760]  上陣的很明顯的去打仗
[00:23:27.760 --> 00:23:30.760]  看守的隱藏的
[00:23:30.760 --> 00:23:33.760]  這班隱藏的
[00:23:33.760 --> 00:23:35.760]  別人看不到
[00:23:35.760 --> 00:23:38.760]  神看到
[00:23:38.760 --> 00:23:40.760]  在教會事公上
[00:23:40.760 --> 00:23:42.760]  在天國事公上
[00:23:42.760 --> 00:23:44.760]  有很多很明顯的出來
[00:23:44.760 --> 00:23:46.760]  侍奉
[00:23:46.760 --> 00:23:49.760]  但有很多在背後預備
[00:23:49.760 --> 00:23:54.760]  很多弟兄姊妹默默的在上
[00:23:54.760 --> 00:23:56.760]  在背後默默支持
[00:23:56.760 --> 00:23:58.760]  一句問候
[00:23:58.760 --> 00:24:03.760]  還有很多弟兄姊妹的關懷
[00:24:03.760 --> 00:24:06.760]  當我們有一個大活動
[00:24:06.760 --> 00:24:10.760]  我們可能只看到幾個很忙碌的人
[00:24:10.760 --> 00:24:12.760]  但有些默默的背後
[00:24:12.760 --> 00:24:14.760]  幾天的準備
[00:24:14.760 --> 00:24:16.760]  一個探訪
[00:24:16.760 --> 00:24:18.760]  一個事公
[00:24:18.760 --> 00:24:20.760]  有些說我做不到
[00:24:20.760 --> 00:24:22.760]  我最近打了小組
[00:24:22.760 --> 00:24:24.760]  很多病的
[00:24:24.760 --> 00:24:26.760]  軟弱的
[00:24:26.760 --> 00:24:28.760]  好像甚麼都做不到
[00:24:28.760 --> 00:24:31.760]  不過他們對教會忠心
[00:24:31.760 --> 00:24:33.760]  他們的愛心
[00:24:33.760 --> 00:24:34.760]  他們的禱告
[00:24:34.760 --> 00:24:36.760]  上天是聽到的
[00:24:36.760 --> 00:24:38.760]  所以參與
[00:24:38.760 --> 00:24:40.760]  參與除了看得到
[00:24:40.760 --> 00:24:42.760]  還有看不到
[00:24:42.760 --> 00:24:44.760]  神需要甚麼呢?
[00:24:44.760 --> 00:24:46.760]  就是需要我們的參與
[00:24:46.760 --> 00:24:48.760]  對於事公
[00:24:48.760 --> 00:24:51.760]  不在乎你站出來
[00:24:51.760 --> 00:24:53.760]  或不站出來
[00:24:53.760 --> 00:24:56.760]  在乎你真心愛這個教會
[00:24:56.760 --> 00:24:58.760]  真心愛這個事公
[00:24:58.760 --> 00:25:00.760]  真心希望做得好
[00:25:00.760 --> 00:25:02.760]  我經常說
[00:25:02.760 --> 00:25:04.760]  拜領師的
[00:25:04.760 --> 00:25:06.760]  今天沒有了
[00:25:06.760 --> 00:25:08.760]  背後付出很多
[00:25:08.760 --> 00:25:10.760]  因為他晚上
[00:25:10.760 --> 00:25:12.760]  星期四、五晚已經練師
[00:25:12.760 --> 00:25:14.760]  有很多事背後做了
[00:25:14.760 --> 00:25:16.760]  是不知道的
[00:25:16.760 --> 00:25:20.760]  這個教會需要很多隱藏的力量
[00:25:20.760 --> 00:25:22.760]  而這個隱藏的力量
[00:25:22.760 --> 00:25:24.760]  就是從我們對神的那種愛心
[00:25:24.760 --> 00:25:26.760]  所發出來的
[00:25:26.760 --> 00:25:28.760]  在這裡我想說一個故事
[00:25:28.760 --> 00:25:32.760]  叫做伊雷娜·森德納
[00:25:32.760 --> 00:25:36.760]  是一個德國人
[00:25:36.760 --> 00:25:38.760]  我們知道二次大戰
[00:25:38.760 --> 00:25:46.760]  當時德國對猶太人有很多歧視性
[00:25:46.760 --> 00:25:54.760]  伊雷娜本身是阿利安人
[00:25:54.760 --> 00:25:56.760]  即是說她是德國人
[00:25:56.760 --> 00:25:58.760]  她家境不好
[00:25:58.760 --> 00:26:00.760]  她爸爸在七歲已經死了
[00:26:00.760 --> 00:26:02.760]  她爸爸是醫生
[00:26:02.760 --> 00:26:04.760]  後來她追隨她父親的職業
[00:26:04.760 --> 00:26:06.760]  她做護士
[00:26:06.760 --> 00:26:08.760]  又做醫護
[00:26:08.760 --> 00:26:10.760]  但在她讀書的時候
[00:26:10.760 --> 00:26:12.760]  她一直不明白一件事
[00:26:12.760 --> 00:26:14.760]  當時她七歲到九歲
[00:26:14.760 --> 00:26:16.760]  她發現猶太人的身份被歧視
[00:26:16.760 --> 00:26:18.760]  不能夠坐在一起
[00:26:18.760 --> 00:26:20.760]  她自己是阿利安人
[00:26:20.760 --> 00:26:22.760]  所以她高級很多
[00:26:22.760 --> 00:26:24.760]  這個和她的信仰不同
[00:26:24.760 --> 00:26:26.760]  她的殖民
[00:26:26.760 --> 00:26:28.760]  是上帝創造的
[00:26:28.760 --> 00:26:30.760]  是平等的
[00:26:30.760 --> 00:26:32.760]  她為什麼要這樣對猶太人
[00:26:32.760 --> 00:26:34.760]  歧視他們
[00:26:34.760 --> 00:26:36.760]  她小時候當然找不到答案
[00:26:36.760 --> 00:26:40.760]  但她心裡一直覺得
[00:26:40.760 --> 00:26:44.760]  要為這些猶太人做一些事
[00:26:44.760 --> 00:26:48.760]  不讓他們受到歧視
[00:26:48.760 --> 00:26:50.760]  可以做什麼呢
[00:26:50.760 --> 00:26:52.760]  她也沒有什麼做
[00:26:52.760 --> 00:26:54.760]  她只是在心裡
[00:26:54.760 --> 00:26:56.760]  她覺得作為阿利安人
[00:26:56.760 --> 00:27:00.760]  她是純種的德國人
[00:27:00.760 --> 00:27:02.760]  她是純種的德國人
[00:27:02.760 --> 00:27:04.760]  她心裡不平安
[00:27:04.760 --> 00:27:06.760]  她覺得上帝不是這樣
[00:27:06.760 --> 00:27:08.760]  直到她出來工作的時候
[00:27:08.760 --> 00:27:10.760]  她就預視了大前
[00:27:10.760 --> 00:27:12.760]  她就是做護士
[00:27:12.760 --> 00:27:14.760]  她負責傳染病
[00:27:14.760 --> 00:27:18.760]  她知道如果猶太人的親生兒子
[00:27:18.760 --> 00:27:20.760]  追隨父母一起
[00:27:20.760 --> 00:27:22.760]  最後會入集中營
[00:27:22.760 --> 00:27:24.760]  最後會死亡
[00:27:24.760 --> 00:27:28.760]  於是她就用了白色謊言
[00:27:28.760 --> 00:27:30.760]  就把猶太親生兒子
[00:27:30.760 --> 00:27:34.760]  說他們染了傳染病傷害
[00:27:34.760 --> 00:27:38.760]  或者染了斑疹麻疹
[00:27:38.760 --> 00:27:40.760]  就把他們隔離出來
[00:27:40.760 --> 00:27:42.760]  隔離出來
[00:27:42.760 --> 00:27:44.760]  他們就不需要跟隨父母
[00:27:44.760 --> 00:27:48.760]  然後就把他們放在隔離區裏
[00:27:48.760 --> 00:27:50.760]  在隔離區裏
[00:27:50.760 --> 00:27:52.760]  她就做了所有的資料
[00:27:52.760 --> 00:27:55.760]  然後就把這些親生兒子
[00:27:55.760 --> 00:27:57.760]  運了出去
[00:27:57.760 --> 00:27:59.760]  就由外面的人領養了他們
[00:27:59.760 --> 00:28:01.760]  運了他們走
[00:28:01.760 --> 00:28:04.760]  這些資料她就收起來了
[00:28:04.760 --> 00:28:07.760]  她的父母和家庭收起來了
[00:28:07.760 --> 00:28:09.760]  就放在鄰居的蘋果樹下
[00:28:09.760 --> 00:28:11.760]  一個箱子
[00:28:11.760 --> 00:28:15.760]  她總共救了2500個親生兒子
[00:28:15.760 --> 00:28:19.760]  這2500個親生兒子沒有去到集中營
[00:28:19.760 --> 00:28:22.760]  後來納粹就知道了
[00:28:22.760 --> 00:28:25.760]  就要她把資料交出來
[00:28:25.760 --> 00:28:27.760]  她就一直都不肯
[00:28:27.760 --> 00:28:31.760]  她不肯後來她的腳都被打斷了
[00:28:31.760 --> 00:28:33.760]  甚至判了死刑
[00:28:33.760 --> 00:28:35.760]  不過後來波蘭軍就救了她
[00:28:35.760 --> 00:28:37.760]  救了她之後
[00:28:37.760 --> 00:28:39.760]  到二戰結束了
[00:28:39.760 --> 00:28:42.760]  她就挖回那2500個親生兒子的資料
[00:28:42.760 --> 00:28:46.760]  就使他們和他們的父母
[00:28:46.760 --> 00:28:48.760]  即是他們的父母還在世的
[00:28:48.760 --> 00:28:50.760]  還不在世的
[00:28:50.760 --> 00:28:52.760]  就聯繫起來一家團聚
[00:28:52.760 --> 00:28:55.760]  幫助他們重建他們的家庭
[00:28:55.760 --> 00:28:59.760]  1979年就時間接見她
[00:28:59.760 --> 00:29:01.760]  2006年得到劉佩玉和平獎
[00:29:01.760 --> 00:29:03.760]  那些人說她很偉大
[00:29:03.760 --> 00:29:05.760]  她說不是的
[00:29:05.760 --> 00:29:07.760]  她說我一點都不偉大
[00:29:07.760 --> 00:29:09.760]  她怎麼說呢
[00:29:09.760 --> 00:29:14.760]  她說我所做的事是沒有什麼值得稱讚
[00:29:14.760 --> 00:29:18.760]  她說我是受到良心的譴責
[00:29:18.760 --> 00:29:20.760]  她說我應該可以救更多人
[00:29:20.760 --> 00:29:22.760]  她意思是
[00:29:22.760 --> 00:29:26.760]  她的心就是耶穌的心
[00:29:26.760 --> 00:29:29.760]  她說如果耶穌在當時見到
[00:29:29.760 --> 00:29:31.760]  是可以救得更多
[00:29:31.760 --> 00:29:33.760]  但她沒有這樣的能力
[00:29:33.760 --> 00:29:39.760]  她只是被良心一路催促她
[00:29:39.760 --> 00:29:41.760]  所以不是我做的
[00:29:41.760 --> 00:29:43.760]  是基督在裡面做
[00:29:43.760 --> 00:29:47.760]  她是因為她體驗到
[00:29:47.760 --> 00:29:50.760]  耶穌基督很傷心
[00:29:50.760 --> 00:29:52.760]  很難過
[00:29:52.760 --> 00:29:56.760]  她只是盡她自己的本份去做
[00:29:56.760 --> 00:29:58.760]  所以是沒有得稱讚
[00:29:58.760 --> 00:30:00.760]  如果要稱讚的話
[00:30:00.760 --> 00:30:02.760]  就要稱讚基督的心
[00:30:02.760 --> 00:30:05.760]  剛才所說的隱藏的力量
[00:30:05.760 --> 00:30:08.760]  連我做的事都忘記
[00:30:08.760 --> 00:30:11.760]  就是因為我們今天所做的
[00:30:11.760 --> 00:30:13.760]  是基督的緣故
[00:30:13.760 --> 00:30:16.760]  基督的心的緣故
[00:30:16.760 --> 00:30:18.760]  在祈禱上
[00:30:18.760 --> 00:30:22.760]  祈禱不要像假冒為盛的人
[00:30:22.760 --> 00:30:25.760]  這和剛才所說的一樣
[00:30:25.760 --> 00:30:28.760]  禁食也一樣
[00:30:28.760 --> 00:30:31.760]  我想說多一樣東西
[00:30:31.760 --> 00:30:38.760]  馬丁路德曾經提出
[00:30:38.760 --> 00:30:42.760]  十字架神學和榮譽神學
[00:30:42.760 --> 00:30:45.760]  十字架神學是隱藏的神學
[00:30:45.760 --> 00:30:52.760]  當時流行的是榮譽神學
[00:30:52.760 --> 00:30:54.760]  是什麼意思呢?
[00:30:54.760 --> 00:30:56.760]  就是說耶穌基督在十字架上
[00:30:56.760 --> 00:30:59.760]  是一個完全無能者
[00:30:59.760 --> 00:31:01.760]  耶穌在十字架上還有什麼能力呢?
[00:31:01.760 --> 00:31:03.760]  已經死了
[00:31:03.760 --> 00:31:05.760]  但正正耶穌在十字架上
[00:31:05.760 --> 00:31:10.760]  那種無助就隱藏了最大的能力
[00:31:10.760 --> 00:31:13.760]  就是無比的救贖能力
[00:31:13.760 --> 00:31:16.760]  很多隱藏
[00:31:16.760 --> 00:31:18.760]  人們看來是失敗
[00:31:18.760 --> 00:31:20.760]  但原來是成功的
[00:31:20.760 --> 00:31:22.760]  我舉個例子
[00:31:22.760 --> 00:31:27.760]  這是一個很出名的宣教士
[00:31:27.760 --> 00:31:31.760]  但其實不算是很出名
[00:31:31.760 --> 00:31:33.760]  找了很多資料才找到
[00:31:33.760 --> 00:31:36.760]  叫做庫林仁這個宣教士
[00:31:36.760 --> 00:31:39.760]  這個宣教士是蘇格蘭人
[00:31:39.760 --> 00:31:43.760]  在英國慧理工會成長
[00:31:43.760 --> 00:31:49.760]  至少很想幫戴德森去中國傳道
[00:31:49.760 --> 00:31:53.760]  但他去的時候
[00:31:53.760 --> 00:31:57.760]  當時警察會不太接受他
[00:31:57.760 --> 00:32:02.760]  認為他所做的事條件不太好
[00:32:02.760 --> 00:32:06.760]  他就申請不去城市
[00:32:06.760 --> 00:32:09.760]  想去一些偏僻的地方
[00:32:09.760 --> 00:32:12.760]  他說我要效法戴德森
[00:32:12.760 --> 00:32:16.760]  戴德森說要去沒有人傳道的地方
[00:32:16.760 --> 00:32:20.760]  於是他就去雲南
[00:32:20.760 --> 00:32:23.760]  當時警察會不贊成
[00:32:23.760 --> 00:32:26.760]  問他去那些地方幹什麼
[00:32:26.760 --> 00:32:33.760]  他就在雲南的一個城市叫做騰沖
[00:32:33.760 --> 00:32:36.760]  學當地語言
[00:32:36.760 --> 00:32:37.760]  上傳呼音
[00:32:37.760 --> 00:32:38.760]  但都做得不好
[00:32:38.760 --> 00:32:40.760]  都不成功
[00:32:40.760 --> 00:32:43.760]  直到有一次
[00:32:43.760 --> 00:32:46.760]  他在騰沖的地方遇到一個人
[00:32:46.760 --> 00:32:52.760]  穿著很奇怪的五顏六色的律術服
[00:32:52.760 --> 00:32:56.760]  他想和他聊天
[00:32:56.760 --> 00:32:59.760]  但他語言不通
[00:32:59.760 --> 00:33:02.760]  他就問他這是什麼人
[00:33:02.760 --> 00:33:05.760]  他說這是野人
[00:33:05.760 --> 00:33:10.760]  他問有沒有人去幫他們
[00:33:10.760 --> 00:33:12.760]  他說野人怎麼會幫他們呢
[00:33:12.760 --> 00:33:16.760]  以前律術族的律字不是站在人旁邊
[00:33:16.760 --> 00:33:19.760]  是狗爪旁邊
[00:33:19.760 --> 00:33:24.760]  因為中國人把少數民族當作畜生
[00:33:24.760 --> 00:33:26.760]  所謂狗爪旁邊
[00:33:26.760 --> 00:33:27.760]  律術族是狗爪旁邊
[00:33:27.760 --> 00:33:28.760]  不過現在改了
[00:33:28.760 --> 00:33:30.760]  現在不會這樣叫
[00:33:30.760 --> 00:33:31.760]  他是野人
[00:33:31.760 --> 00:33:32.760]  這些不是人
[00:33:32.760 --> 00:33:34.760]  他說不行
[00:33:34.760 --> 00:33:36.760]  他是人
[00:33:36.760 --> 00:33:38.760]  上帝所創造
[00:33:38.760 --> 00:33:44.760]  於是他就自己上去學他們的語言
[00:33:44.760 --> 00:33:48.760]  這就是他們的家鄉
[00:33:48.760 --> 00:33:49.760]  很偏僻的
[00:33:49.760 --> 00:33:50.760]  在路幹
[00:33:50.760 --> 00:33:51.760]  很偏僻
[00:33:51.760 --> 00:33:53.760]  學他們的語言
[00:33:53.760 --> 00:33:57.760]  他發現他們說的話沒有文字
[00:33:57.760 --> 00:34:01.760]  於是他就用他們的語言拼音
[00:34:01.760 --> 00:34:03.760]  做他們的文字
[00:34:03.760 --> 00:34:05.760]  直到今天
[00:34:05.760 --> 00:34:07.760]  他們的交通工具是這樣的
[00:34:07.760 --> 00:34:09.760]  你敢不敢上去
[00:34:09.760 --> 00:34:10.760]  我那次去探訪他們
[00:34:10.760 --> 00:34:12.760]  他們叫我上去
[00:34:12.760 --> 00:34:13.760]  要收我三萬元人民幣
[00:34:13.760 --> 00:34:15.760]  我說你給我三萬元我差不多
[00:34:15.760 --> 00:34:17.760]  我說掉下去了
[00:34:17.760 --> 00:34:19.760]  掉下去就衝走
[00:34:19.760 --> 00:34:21.760]  還厲害的 成文河
[00:34:21.760 --> 00:34:23.760]  在今天還在用這些
[00:34:23.760 --> 00:34:25.760]  這有多偏僻呢
[00:34:25.760 --> 00:34:26.760]  今天旅行團都去不了
[00:34:26.760 --> 00:34:28.760]  當時我探訪他們的時候
[00:34:28.760 --> 00:34:33.760]  他們的同工到現在都仍然講律術話
[00:34:33.760 --> 00:34:36.760]  我講回剛才的富能人
[00:34:36.760 --> 00:34:41.760]  他在那裡為他們擺上一生
[00:34:41.760 --> 00:34:44.760]  因為他知道要傳福音一定要文字
[00:34:44.760 --> 00:34:46.760]  於是他學了語言之後
[00:34:46.760 --> 00:34:49.760]  把語言創造了文字
[00:34:49.760 --> 00:34:51.760]  翻譯了聖經
[00:34:51.760 --> 00:34:54.760]  結果律術族就有了文字
[00:34:54.760 --> 00:34:56.760]  而那些文字就是聖經文字
[00:34:56.760 --> 00:35:00.760]  律術族裏面所有的族人
[00:35:00.760 --> 00:35:01.760]  你猜有多少人信了耶穌
[00:35:01.760 --> 00:35:04.760]  96%
[00:35:04.760 --> 00:35:06.760]  全部信耶穌
[00:35:06.760 --> 00:35:08.760]  直到今天為止
[00:35:08.760 --> 00:35:10.760]  九成以上都是基督徒
[00:35:10.760 --> 00:35:13.760]  他們很追求的
[00:35:13.760 --> 00:35:15.760]  但他們沒有辦法
[00:35:15.760 --> 00:35:17.760]  他們有漢語
[00:35:17.760 --> 00:35:20.760]  但他們漢語不是漢化得那麼厲害
[00:35:20.760 --> 00:35:24.760]  所以他們仍然都要用律術族的語言
[00:35:24.760 --> 00:35:27.760]  這個就是他們的經文
[00:35:27.760 --> 00:35:31.760]  這個經文就成為他們的語言
[00:35:31.760 --> 00:35:35.760]  他們說的就是聖經
[00:35:35.760 --> 00:35:37.760]  用的就是聖經
[00:35:37.760 --> 00:35:40.760]  所以這個族人是很敬虔的
[00:35:40.760 --> 00:35:44.760]  富能人在那裡直到他五十多歲
[00:35:44.760 --> 00:35:46.760]  沒有走過
[00:35:46.760 --> 00:35:47.760]  一直留在那裡
[00:35:47.760 --> 00:35:49.760]  當時是沒有人知道的
[00:35:49.760 --> 00:35:53.760]  他一直在那裡直到五十多歲
[00:35:53.760 --> 00:35:55.760]  他就被蚊子咬到
[00:35:55.760 --> 00:35:57.760]  患了腦炎
[00:35:57.760 --> 00:35:58.760]  過世了
[00:35:58.760 --> 00:36:00.760]  很年輕
[00:36:00.760 --> 00:36:04.760]  後來警察會才知道
[00:36:04.760 --> 00:36:06.760]  把他關起來
[00:36:06.760 --> 00:36:09.760]  就感動了加拿大另外一對宣教士
[00:36:09.760 --> 00:36:11.760]  去繼承工作
[00:36:11.760 --> 00:36:15.760]  才知道原來他已經翻譯了聖經
[00:36:15.760 --> 00:36:16.760]  從此以後
[00:36:16.760 --> 00:36:23.760]  律術族就與基督教不可分
[00:36:23.760 --> 00:36:26.760]  因為他們的語言就是聖經
[00:36:26.760 --> 00:36:29.760]  到了1949年解放之後
[00:36:29.760 --> 00:36:32.760]  中國大陸政府就說
[00:36:32.760 --> 00:36:34.760]  我為你創造語言
[00:36:34.760 --> 00:36:35.760]  不要再用聖經語言了
[00:36:35.760 --> 00:36:37.760]  因為你每次說到耶穌
[00:36:37.760 --> 00:36:39.760]  每次說到耶和華
[00:36:39.760 --> 00:36:43.760]  於是北京民族大學就為他創造了語言
[00:36:43.760 --> 00:36:48.760]  但結果民族大學的語言沒有人用
[00:36:48.760 --> 00:36:50.760]  他們說我們這麼多代
[00:36:50.760 --> 00:36:52.760]  我們都是用聖經語言
[00:36:52.760 --> 00:36:55.760]  他們的新的語言我們用不慣
[00:36:55.760 --> 00:36:58.760]  直到今天為止
[00:36:58.760 --> 00:37:01.760]  教會經歷了很多戰亂
[00:37:01.760 --> 00:37:02.760]  很困難
[00:37:02.760 --> 00:37:04.760]  但很繁榮
[00:37:04.760 --> 00:37:06.760]  他們很窮
[00:37:06.760 --> 00:37:10.760]  不過你會發現
[00:37:10.760 --> 00:37:14.760]  他們基本上村裡全部基督徒
[00:37:14.760 --> 00:37:17.760]  直到今天社會主義的中國下面
[00:37:17.760 --> 00:37:20.760]  竟然全部都是基督徒
[00:37:20.760 --> 00:37:24.760]  因為他們的文化和聖經
[00:37:24.760 --> 00:37:27.760]  已經結合不解之緣
[00:37:27.760 --> 00:37:29.760]  在那次的交流會裡
[00:37:29.760 --> 00:37:31.760]  我實在很感動
[00:37:31.760 --> 00:37:33.760]  我沒有什麼可以幫助他們
[00:37:33.760 --> 00:37:36.760]  但他們很激勵我
[00:37:36.760 --> 00:37:38.760]  雖然他們很窮
[00:37:38.760 --> 00:37:39.760]  很困難
[00:37:39.760 --> 00:37:41.760]  很偏僻
[00:37:41.760 --> 00:37:43.760]  旅行團是去不了的
[00:37:43.760 --> 00:37:45.760]  不會有旅遊生意做的
[00:37:45.760 --> 00:37:49.760]  不過他們在這麼偏僻的地方
[00:37:49.760 --> 00:37:51.760]  他們很堅守神的道
