
[00:00:00.000 --> 00:00:05.880]  今晚我們進入約翰福音第三章
[00:20:47.800 --> 00:20:49.800]  耶穌就回答他
[00:20:49.800 --> 00:20:51.800]  你要和神的國有份嗎
[00:20:51.800 --> 00:20:53.800]  你要再生出來
[00:20:53.800 --> 00:20:55.800]  你要再生重生
[00:20:55.800 --> 00:20:57.800]  Born Again
[00:20:57.800 --> 00:21:04.800]  這裏很明顯耶穌不是叫我們捐回去媽媽的肚子
[00:21:04.800 --> 00:21:08.800]  一會兒我們會看尼哥底姆問耶穌
[00:21:08.800 --> 00:21:12.800]  難道我真的老了還要回到媽媽的肚子嗎
[00:21:12.800 --> 00:21:16.800]  這個當然他知道是不可能的
[00:21:16.800 --> 00:21:18.800]  所以我們不要笑尼哥底姆
[00:21:18.800 --> 00:21:20.800]  以為他不明白
[00:21:20.800 --> 00:21:23.800]  尼哥底姆是明白耶穌說的
[00:21:23.800 --> 00:21:26.800]  但他覺得是沒有甚麼可能的
[00:21:26.800 --> 00:21:29.800]  事實上是沒有甚麼可能的
[00:21:29.800 --> 00:21:31.800]  一個人怎樣可以生自己呢
[00:21:31.800 --> 00:21:33.800]  怎樣可以重生呢
[00:21:33.800 --> 00:21:38.800]  在論多士我們說到重生的時候
[00:21:38.800 --> 00:21:41.800]  第一重生就是我們要有生命
[00:21:41.800 --> 00:21:43.800]  我們要有生命
[00:21:43.800 --> 00:21:46.800]  有生命即是我們現在沒有生命
[00:21:46.800 --> 00:21:48.800]  沒有生命是甚麼呢
[00:21:48.800 --> 00:21:50.800]  沒有生命就是死了
[00:21:50.800 --> 00:21:52.800]  死了的人才需要重生
[00:21:52.800 --> 00:21:55.800]  如果我已經有生命的話
[00:21:55.800 --> 00:21:57.800]  我是不需要重生
[00:21:57.800 --> 00:22:00.800]  明顯這不是說肉體的生命
[00:22:00.800 --> 00:22:02.800]  我們每個人還活在世上
[00:22:02.800 --> 00:22:04.800]  我們都有肉體的生命
[00:22:04.800 --> 00:22:09.800]  所以耶穌說這個是屬靈的生命
[00:22:09.800 --> 00:22:12.800]  耶穌叫我們要重生
[00:22:12.800 --> 00:22:15.800]  重生有屬靈的生命
[00:22:15.800 --> 00:22:17.800]  即是耶穌告訴我們
[00:22:17.800 --> 00:22:18.800]  我們現在是沒有
[00:22:18.800 --> 00:22:22.800]  你未重生你屬靈的生命是死的
[00:22:22.800 --> 00:22:25.800]  你是沒有屬靈的生命的
[00:22:25.800 --> 00:22:29.800]  所以你需要重生
[00:22:29.800 --> 00:22:31.800]  重生這個屬靈的生命
[00:22:31.800 --> 00:22:34.800]  重生又有個意義
[00:22:34.800 --> 00:22:36.800]  好像說我以前有的不過死了
[00:22:36.800 --> 00:22:39.800]  我現在要重生一次
[00:22:39.800 --> 00:22:41.800]  來得有這個生命
[00:22:41.800 --> 00:22:45.800]  即是我曾經有過這個屬靈的生命
[00:22:45.800 --> 00:22:47.800]  神做我們人的時候
[00:22:47.800 --> 00:22:49.800]  是給這個屬靈的生命我們的
[00:22:49.800 --> 00:22:51.800]  只不過人犯了罪
[00:22:51.800 --> 00:22:53.800]  罪的公駕乃是死
[00:22:53.800 --> 00:22:55.800]  吃的日子就必定死
[00:22:55.800 --> 00:22:58.800]  所以人始早犯罪
[00:22:58.800 --> 00:23:02.800]  所有屬靈的生命都死了
[00:23:02.800 --> 00:23:04.800]  在神的眼光當中
[00:23:04.800 --> 00:23:06.800]  我們的靈魂是死的
[00:23:06.800 --> 00:23:08.800]  是死人來的
[00:23:08.800 --> 00:23:12.800]  大家記住死人才需要重生
[00:23:12.800 --> 00:23:15.800]  你和我出生都是死人
[00:23:15.800 --> 00:23:17.800]  我們的靈魂是死的
[00:23:17.800 --> 00:23:19.800]  我們是需要重生
[00:23:19.800 --> 00:23:22.800]  第二樣就是重生
[00:23:22.800 --> 00:23:24.800]  我們好像一個嬰兒一樣
[00:23:24.800 --> 00:23:26.800]  要被再生下來
[00:23:26.800 --> 00:23:29.800]  這個重生不是說我們去生
[00:23:29.800 --> 00:23:32.800]  是我們被生出來
[00:23:32.800 --> 00:23:34.800]  即是說我們是一個嬰兒
[00:23:34.800 --> 00:23:37.800]  現在要生出來
[00:23:37.800 --> 00:23:41.800]  大家想想嬰兒和祂的出生
[00:23:41.800 --> 00:23:43.800]  有什麼關係呢?
[00:23:43.800 --> 00:23:45.800]  祂有什麼功勞呢?
[00:23:45.800 --> 00:23:48.800]  祂做了什麼令祂出生呢?
[00:23:48.800 --> 00:23:52.800]  有沒有嬰兒憑著祂的努力
[00:23:52.800 --> 00:23:54.800]  所以祂出生呢?
[00:23:54.800 --> 00:23:58.800]  祂的出生和祂一點關係都沒有
[00:23:58.800 --> 00:24:01.800]  當然祂是出生的
[00:24:01.800 --> 00:24:05.800]  但是和祂的努力和祂的功勞
[00:24:05.800 --> 00:24:07.800]  是完全沒有關係的
[00:24:07.800 --> 00:24:11.800]  嬰孩出生不是憑自己的努力
[00:24:11.800 --> 00:24:15.800]  不是憑自己本身有什麼功德
[00:24:15.800 --> 00:24:19.800]  完全是祂父母賜生命給祂
[00:24:19.800 --> 00:24:24.800]  也是神透過父母將生命給過祂
[00:24:24.800 --> 00:24:29.800]  所以重生不是嬰孩做了什麼
[00:24:29.800 --> 00:24:33.800]  而是嬰孩接受了什麼
[00:24:33.800 --> 00:24:38.800]  他接受了父母從神那裡給他的生命
[00:24:38.800 --> 00:24:42.800]  這是耶穌說重生的意義
[00:24:42.800 --> 00:24:46.800]  這個尼哥底姆聽得懂嗎?
[00:24:46.800 --> 00:24:52.800]  但是我覺得對尼哥底姆是非常非常震撼
[00:24:52.800 --> 00:24:57.800]  因為尼哥底姆鑽研了舊約幾十年
[00:24:57.800 --> 00:25:01.800]  他知道要遵守律法
[00:25:01.800 --> 00:25:05.800]  這是舊約要他們遵守律法
[00:25:05.800 --> 00:25:10.800]  他一向都是想我努力遵守律法
[00:25:10.800 --> 00:25:14.800]  我就可以和神的國有份
[00:25:14.800 --> 00:25:16.800]  遵守了律法是不是可以得救呢?
[00:25:16.800 --> 00:25:18.800]  是可以得救的
[00:25:18.800 --> 00:25:21.800]  如果你能夠完全遵守到律法
[00:25:21.800 --> 00:25:23.800]  一條律法你都沒有犯
[00:25:23.800 --> 00:25:24.800]  你是可以得救的
[00:25:24.800 --> 00:25:26.800]  你不需要主耶穌
[00:25:26.800 --> 00:25:30.800]  問題就是人是沒有辦法做得到的
[00:25:30.800 --> 00:25:32.800]  因為我們出生的時候
[00:25:32.800 --> 00:25:35.800]  我們的靈魂都已經是死的
[00:25:35.800 --> 00:25:37.800]  我們有一點良心在我們裡面
[00:25:37.800 --> 00:25:40.800]  因為我們都有神的形象
[00:25:40.800 --> 00:25:42.800]  這個破碎了的形象
[00:25:42.800 --> 00:25:44.800]  因為罪破碎了的形象
[00:25:44.800 --> 00:25:47.800]  都有一點殘餘在裡面
[00:25:47.800 --> 00:25:51.800]  所以有些人的良心是強一點的
[00:25:51.800 --> 00:25:54.800]  有些人是會做多一點好事的
[00:25:54.800 --> 00:25:57.800]  有些人是正直一點的
[00:25:57.800 --> 00:26:00.800]  但是大多數的人
[00:26:00.800 --> 00:26:03.800]  如果我們不是有神來改變我們
[00:26:03.800 --> 00:26:06.800]  我們都是會變成很差的人
[00:26:06.800 --> 00:26:09.800]  很自然地像小孩子一樣
[00:26:09.800 --> 00:26:10.800]  你不教導他
[00:26:10.800 --> 00:26:12.800]  很自然地他會學壞的
[00:26:12.800 --> 00:26:14.800]  他不會學好的
[00:26:14.800 --> 00:26:16.800]  所以罪性在我們裡面
[00:26:16.800 --> 00:26:19.800]  因為我們的靈魂是死的
[00:26:19.800 --> 00:26:20.800]  所以我們是沒有辦法
[00:26:20.800 --> 00:26:23.800]  憑著我們的努力去賺取救恩
[00:26:23.800 --> 00:26:28.800]  這個和尼哥底姆的出生是很不同的
[00:26:28.800 --> 00:26:31.800]  尼哥底姆說我要憑著我的努力
[00:26:31.800 --> 00:26:33.800]  去到神的國
[00:26:33.800 --> 00:26:35.800]  被神接納
[00:26:35.800 --> 00:26:38.800]  我還有什麼事情是需要做的呢?
[00:26:38.800 --> 00:26:43.800]  大家記得馬克福音第七章
[00:26:43.800 --> 00:26:46.800]  有一個年輕人跑到耶穌那裡
[00:26:46.800 --> 00:26:48.800]  來問耶穌
[00:26:48.800 --> 00:26:52.800]  我還要做什麼才能夠承受救恩?
[00:26:52.800 --> 00:26:54.800]  我要做什麼?
[00:26:54.800 --> 00:26:55.800]  這個人很自然地
[00:26:55.800 --> 00:26:58.800]  其實所有人的宗教
[00:26:58.800 --> 00:27:01.800]  除了我們信的基督教
[00:27:01.800 --> 00:27:03.800]  所有其他人的宗教
[00:27:03.800 --> 00:27:06.800]  都是說我自己要修煉
[00:27:06.800 --> 00:27:08.800]  我自己要做好一點
[00:27:08.800 --> 00:27:10.800]  我自己要努力行善
[00:27:10.800 --> 00:27:14.800]  來達到宗教的目標
[00:27:14.800 --> 00:27:16.800]  這個是所有人的宗教
[00:27:16.800 --> 00:27:18.800]  甚至有些基督徒
[00:27:18.800 --> 00:27:19.800]  他們都是想
[00:27:19.800 --> 00:27:23.800]  我怎樣能夠努力地賺取救恩
[00:27:23.800 --> 00:27:27.800]  所以這個是推翻了尼哥底姆
[00:27:27.800 --> 00:27:30.800]  那個根深蒂固的思想
[00:27:30.800 --> 00:27:32.800]  耶穌告訴他
[00:27:32.800 --> 00:27:34.800]  你要像嬰兒一樣
[00:27:34.800 --> 00:27:36.800]  被父母生下來
[00:27:36.800 --> 00:27:38.800]  你是沒有任何事情是做得到的
[00:27:38.800 --> 00:27:41.800]  你的努力
[00:27:41.800 --> 00:27:42.800]  或者你的功德
[00:27:42.800 --> 00:27:43.800]  你的功勞
[00:27:43.800 --> 00:27:46.800]  你過去所做的一切
[00:27:46.800 --> 00:27:48.800]  其實你是枉費氣力
[00:27:48.800 --> 00:27:50.800]  是沒有用的
[00:27:50.800 --> 00:27:52.800]  你全部要重新來過
[00:27:52.800 --> 00:27:55.800]  要將他那個
[00:27:55.800 --> 00:27:57.800]  怎樣尋求神
[00:27:57.800 --> 00:27:59.800]  那個根深蒂固的思想
[00:27:59.800 --> 00:28:02.800]  完全要他摒棄了
[00:28:02.800 --> 00:28:04.800]  重新來過
[00:28:04.800 --> 00:28:06.800]  你說這個對他的打擊
[00:28:06.800 --> 00:28:08.800]  是多麼的大呢
[00:28:08.800 --> 00:28:11.800]  非常震撼的
[00:28:11.800 --> 00:28:13.800]  這個信息
[00:28:13.800 --> 00:28:16.800]  也是所有不得救的人
[00:28:16.800 --> 00:28:17.800]  都要明白的
[00:28:17.800 --> 00:28:20.800]  就是當你和他傳福音的時候
[00:28:20.800 --> 00:28:21.800]  你是告訴他
[00:28:21.800 --> 00:28:23.800]  耶穌基督已經為我們
[00:28:23.800 --> 00:28:25.800]  成就了這個救恩
[00:28:25.800 --> 00:28:26.800]  當然第一步
[00:28:26.800 --> 00:28:28.800]  他才知道他是罪人
[00:28:28.800 --> 00:28:29.800]  他需要救恩
[00:28:29.800 --> 00:28:31.800]  他自己救不到
[00:28:31.800 --> 00:28:33.800]  他自己的努力
[00:28:33.800 --> 00:28:36.800]  是沒有辦法可以幫助他到神那裡
[00:28:36.800 --> 00:28:38.800]  他認識了這個之後
[00:28:38.800 --> 00:28:40.800]  他就認識主耶穌
[00:28:40.800 --> 00:28:42.800]  就可以救他了
[00:28:42.800 --> 00:28:44.800]  只有主耶穌能夠救他
[00:28:44.800 --> 00:28:48.800]  這個在我讀書第三頁底
[00:28:48.800 --> 00:28:50.800]  第四頁頭
[00:28:50.800 --> 00:28:52.800]  我就引用了《爾伐所書》第二章
[00:28:52.800 --> 00:28:54.800]  我們很熟悉這節的經文
[00:28:54.800 --> 00:28:57.800]  保羅說你們得救是本乎恩
[00:28:57.800 --> 00:28:59.800]  什麼是恩典呢?
[00:28:59.800 --> 00:29:00.800]  是白白得來的
[00:29:00.800 --> 00:29:03.800]  不是靠你的努力賺回來的
[00:29:03.800 --> 00:29:05.800]  也是因著信
[00:29:05.800 --> 00:29:07.800]  信就是打開心接受
[00:29:07.800 --> 00:29:10.800]  不是出於自己的
[00:29:10.800 --> 00:29:12.800]  不是自己的功勞
[00:29:12.800 --> 00:29:14.800]  乃是神賜的
[00:29:14.800 --> 00:29:16.800]  是神賜給你的
[00:29:16.800 --> 00:29:18.800]  這個生命是神賜給你的
[00:29:18.800 --> 00:29:20.800]  不是出於人的行為的
[00:29:20.800 --> 00:29:22.800]  免得你可以自誇說
[00:29:22.800 --> 00:29:24.800]  是我賺取回來的
[00:29:24.800 --> 00:29:25.800]  我多好
[00:29:25.800 --> 00:29:29.800]  我們是完全沒辦法賺取這個救恩
[00:29:29.800 --> 00:29:32.800]  是神白白賜給我們的
[00:29:32.800 --> 00:29:37.800]  我們來看看尼哥底姆的回應是怎樣的
[00:29:37.800 --> 00:29:39.800]  第五節
[00:29:39.800 --> 00:29:41.800]  第六節
[00:29:41.800 --> 00:29:44.800]  對不起 第七節
[00:29:44.800 --> 00:29:48.800]  耶穌說
[00:29:48.800 --> 00:29:50.800]  對不起 是前面
[00:29:50.800 --> 00:29:51.800]  還沒到第五節
[00:29:51.800 --> 00:29:53.800]  他說
[00:29:53.800 --> 00:29:57.800]  怎樣能夠得呢?
[00:29:57.800 --> 00:30:00.800]  人老了 怎樣能夠重生呢?
[00:30:00.800 --> 00:30:02.800]  豈能再盡母福
[00:30:02.800 --> 00:30:04.800]  生出來媽
[00:30:04.800 --> 00:30:06.800]  生出來媽
[00:30:06.800 --> 00:30:08.800]  我們看第七節
[00:30:08.800 --> 00:30:12.800]  耶穌說你不要以為稀奇
[00:30:12.800 --> 00:30:14.800]  尼哥底姆的回應
[00:30:14.800 --> 00:30:16.800]  怎樣能夠重生呢?
[00:30:16.800 --> 00:30:18.800]  難道我回到媽媽的肚子
[00:30:18.800 --> 00:30:20.800]  這不是他不明白耶穌說
[00:30:20.800 --> 00:30:22.800]  太明白耶穌說呢
[00:30:22.800 --> 00:30:25.800]  以至於他覺得很稀奇
[00:30:25.800 --> 00:30:27.800]  覺得很稀奇
[00:30:27.800 --> 00:30:29.800]  耶穌也知道
[00:30:29.800 --> 00:30:30.800]  他的稀奇是說
[00:30:30.800 --> 00:30:32.800]  那怎麼可能呢?
[00:30:32.800 --> 00:30:34.800]  因為BB生出來
[00:30:34.800 --> 00:30:36.800]  你要我生出來的話
[00:30:36.800 --> 00:30:38.800]  我自己怎樣能夠生自己出來呢?
[00:30:38.800 --> 00:30:40.800]  沒可能的嘛
[00:30:40.800 --> 00:30:42.800]  你沒可能讓BB自己生出來的嘛
[00:30:42.800 --> 00:30:44.800]  於是第五節耶穌就解釋給他聽
[00:30:44.800 --> 00:30:46.800]  這個BB是怎樣生的
[00:30:46.800 --> 00:30:48.800]  他說我實實在在告訴你
[00:30:48.800 --> 00:30:50.800]  第二次耶穌說
[00:30:50.800 --> 00:30:52.800]  我實實在在告訴你
[00:30:52.800 --> 00:30:55.800]  人若不是從水和聖靈生的
[00:30:55.800 --> 00:30:57.800]  就不能進神的國
[00:30:57.800 --> 00:30:59.800]  所以耶穌解釋給他聽
[00:30:59.800 --> 00:31:02.800]  重生是怎樣能夠重生呢?
[00:31:02.800 --> 00:31:06.800]  重生是要水和靈來生你
[00:31:06.800 --> 00:31:09.800]  這個水和靈是甚麼呢?
[00:31:09.800 --> 00:31:11.800]  有些人一見到水
[00:31:11.800 --> 00:31:13.800]  他就說當然是受浸
[00:31:13.800 --> 00:31:15.800]  受浸就是水
[00:31:15.800 --> 00:31:17.800]  當你受浸你就得救了
[00:31:17.800 --> 00:31:19.800]  是不是呢?
[00:31:19.800 --> 00:31:21.800]  耶穌在這裡是不是說受浸呢?
[00:31:21.800 --> 00:31:23.800]  雖然之前有施洗約翰
[00:31:23.800 --> 00:31:26.800]  在約旦河那裡和人施浸
[00:31:26.800 --> 00:31:29.800]  耶穌的門徒後來又和人施浸
[00:31:29.800 --> 00:31:31.800]  那個是悔改的浸
[00:31:31.800 --> 00:31:33.800]  那個不是我們今天的浸禮
[00:31:33.800 --> 00:31:35.800]  今天的浸禮
[00:31:35.800 --> 00:31:37.800]  是耶穌基督已經為我們的罪
[00:31:37.800 --> 00:31:39.800]  釘了十字架又復活了
[00:31:39.800 --> 00:31:41.800]  所以今天的水禮
[00:31:41.800 --> 00:31:45.800]  就是象徵和耶穌同死同埋葬
[00:31:45.800 --> 00:31:47.800]  然後同復活
[00:31:47.800 --> 00:31:49.800]  但耶穌說這段話的時候
[00:31:49.800 --> 00:31:51.800]  他還未上十字架
[00:31:51.800 --> 00:31:53.800]  所以他不可能在這裡
[00:31:53.800 --> 00:31:57.800]  叫尼哥底姆去約旦河浸浸
[00:31:57.800 --> 00:31:59.800]  這個水一定是指其他的東西
[00:31:59.800 --> 00:32:01.800]  然後他又提到聖靈
[00:32:01.800 --> 00:32:05.800]  是水和聖靈一起
[00:32:05.800 --> 00:32:07.800]  聖靈我們知道是
[00:32:07.800 --> 00:32:09.800]  三位一體當中的第三位
[00:32:09.800 --> 00:32:12.800]  這裡是說到神要生你
[00:32:12.800 --> 00:32:14.800]  又說要用水來生
[00:32:14.800 --> 00:32:18.800]  神用水來生我們
[00:32:18.800 --> 00:32:21.800]  這個我就說一定尼哥底姆會明白
[00:32:21.800 --> 00:32:24.800]  尼哥底姆的稀奇不是他不明白
[00:32:24.800 --> 00:32:26.800]  尼哥底姆的稀奇是他說
[00:32:26.800 --> 00:32:29.800]  為什麼能夠這樣呢?
[00:32:29.800 --> 00:32:32.800]  水和靈所生的
[00:32:32.800 --> 00:32:34.800]  尼哥底姆一定會知道
[00:32:34.800 --> 00:32:36.800]  耶穌是在說以色列書
[00:32:36.800 --> 00:32:38.800]  我要給大家看以色列書第36章
[00:32:38.800 --> 00:32:40.800]  25-28節
[00:32:40.800 --> 00:32:45.800]  解釋耶穌說的水和靈生是什麼意思
[00:32:45.800 --> 00:32:48.800]  這裡說我必用清水
[00:32:48.800 --> 00:32:50.800]  大家留意一下
[00:32:50.800 --> 00:32:52.800]  留意是誰做工作呢?
[00:32:52.800 --> 00:32:53.800]  是不是我們呢?
[00:32:53.800 --> 00:32:55.800]  一點都沒有我們的工作在這裡
[00:32:55.800 --> 00:32:57.800]  這個我是神
[00:32:57.800 --> 00:33:01.800]  神說我必用清水灑在你們
[00:33:01.800 --> 00:33:03.800]  你們就是我們
[00:33:03.800 --> 00:33:05.800]  罪人的身上
[00:33:05.800 --> 00:33:07.800]  用清水來潔淨我們
[00:33:07.800 --> 00:33:09.800]  你們就潔淨了
[00:33:09.800 --> 00:33:12.800]  神說我要來潔淨你
[00:33:12.800 --> 00:33:14.800]  使你脫離一切的污穢
[00:33:14.800 --> 00:33:17.800]  棄掉一切的偶像
[00:33:17.800 --> 00:33:20.800]  神說我也要賜給你
[00:33:20.800 --> 00:33:22.800]  是神主動的
[00:33:22.800 --> 00:33:24.800]  神要賜給我們什麼呢?
[00:33:24.800 --> 00:33:25.800]  給我們喚心
[00:33:25.800 --> 00:33:27.800]  賜個新的心給我們
[00:33:27.800 --> 00:33:30.800]  將新的靈放在我們裡面
[00:33:30.800 --> 00:33:31.800]  將這個靈
[00:33:31.800 --> 00:33:32.800]  是聖靈
[00:33:32.800 --> 00:33:33.800]  是祂的靈
[00:33:33.800 --> 00:33:35.800]  放在人的裡面
[00:33:35.800 --> 00:33:38.800]  又要從我們的肉體當中
[00:33:38.800 --> 00:33:41.800]  拿走我們鐵石的心腸
[00:33:41.800 --> 00:33:43.800]  那個被罪惡
[00:33:43.800 --> 00:33:48.800]  是完全是鐵石心腸
[00:33:48.800 --> 00:33:51.800]  不會去愛神
[00:33:51.800 --> 00:33:53.800]  不會去尋求神
[00:33:53.800 --> 00:33:55.800]  神會將一個新的心
[00:33:55.800 --> 00:33:57.800]  一個柔軟的心
[00:33:57.800 --> 00:33:58.800]  賜給我們
[00:33:58.800 --> 00:34:01.800]  賜給我們肉的心
[00:34:01.800 --> 00:34:04.800]  然後祂說我必將我的靈
[00:34:04.800 --> 00:34:05.800]  放在你們裡面
[00:34:05.800 --> 00:34:08.800]  又是福音書上面
[00:34:08.800 --> 00:34:12.800]  會賜我們一個新的靈
[00:34:12.800 --> 00:34:13.800]  放在我們裡面
[00:34:13.800 --> 00:34:16.800]  使我們能夠順從律例
[00:34:16.800 --> 00:34:18.800]  我們都是要遵守律例的
[00:34:18.800 --> 00:34:20.800]  不過不是憑我們的努力
[00:34:20.800 --> 00:34:23.800]  是憑聖靈的工作在我們裡面
[00:34:23.800 --> 00:34:26.800]  來順從神的律例
[00:34:26.800 --> 00:34:29.800]  謹守遵行神的典章
[00:34:29.800 --> 00:34:32.800]  然後祂說你們必住在
[00:34:32.800 --> 00:34:34.800]  我所賜給你列祖的地
[00:34:34.800 --> 00:34:41.800]  神會將地賜給信祂的人
[00:34:41.800 --> 00:34:44.800]  你們要作我的子民
[00:34:44.800 --> 00:34:46.800]  我要作你的神
[00:34:46.800 --> 00:34:48.800]  大家看到這裡
[00:34:48.800 --> 00:34:50.800]  全部都是神所做的事
[00:34:50.800 --> 00:34:53.800]  沒有一樣是罪人做的
[00:34:53.800 --> 00:34:56.800]  罪人接受罪人信就行了
[00:34:56.800 --> 00:34:59.800]  罪人打開心中的手
[00:34:59.800 --> 00:35:01.800]  接受就行了
[00:35:01.800 --> 00:35:04.800]  全部的事都是神做的
[00:35:04.800 --> 00:35:07.800]  尼哥底姆一向都非常努力
[00:35:07.800 --> 00:35:09.800]  但是耶穌告訴他
[00:35:09.800 --> 00:35:12.800]  全部是神的工作
[00:35:12.800 --> 00:35:15.800]  人得救是神的恩典
[00:35:15.800 --> 00:35:18.800]  我們只是信、接受
[00:35:18.800 --> 00:35:20.800]  不是因為我們自己
[00:35:20.800 --> 00:35:22.800]  是神所賜的
[00:35:22.800 --> 00:35:24.800]  不是出於我們的行為
[00:35:24.800 --> 00:35:27.800]  免得我們自誇
[00:35:27.800 --> 00:35:30.800]  我們看看尼哥底姆的反應是怎樣
[00:35:30.800 --> 00:35:33.800]  上面說第七節
[00:35:33.800 --> 00:35:35.800]  他覺得是稀奇的
[00:35:35.800 --> 00:35:37.800]  所以第一個反應是
[00:35:37.800 --> 00:35:39.800]  他覺得很詫異
[00:35:39.800 --> 00:35:41.800]  怎麼會有這樣的事呢?
[00:35:41.800 --> 00:35:44.800]  為什麼會有這樣的事呢?
[00:35:44.800 --> 00:35:46.800]  這是第九節
[00:35:46.800 --> 00:35:49.800]  尼哥底姆第九節問耶穌
[00:35:49.800 --> 00:35:52.800]  當耶穌第八節告訴他
[00:35:52.800 --> 00:35:54.800]  這個風是隨著耳屍吹
[00:35:54.800 --> 00:35:56.800]  你聽到風的響聲
[00:35:56.800 --> 00:35:58.800]  你不知道風從哪裡來
[00:35:58.800 --> 00:36:00.800]  聖靈所生的亦都是這樣
[00:36:00.800 --> 00:36:02.800]  即是神的能力
[00:36:02.800 --> 00:36:04.800]  聖靈重生的人
[00:36:04.800 --> 00:36:08.800]  完全是神的旨意
[00:36:08.800 --> 00:36:11.800]  不是人努力所得出來的
[00:36:11.800 --> 00:36:14.800]  是神按著他的美意
[00:36:14.800 --> 00:36:18.800]  到時候聖靈的風吹到
[00:36:18.800 --> 00:36:22.800]  人的心就會知罪、會認罪
[00:36:22.800 --> 00:36:24.800]  會接受救恩
[00:36:24.800 --> 00:36:26.800]  尼哥底姆說
[00:36:26.800 --> 00:36:29.800]  怎麼會有這樣的事呢?
[00:36:29.800 --> 00:36:31.800]  他沒有聽過
[00:36:31.800 --> 00:36:35.800]  因為舊約聖靈和聖靈的工作
[00:36:35.800 --> 00:36:37.800]  不是很明顯的
[00:36:37.800 --> 00:36:39.800]  所以怪不得他說
[00:36:39.800 --> 00:36:42.800]  他不懂、不知道
[00:36:42.800 --> 00:36:44.800]  然後耶穌回答說
[00:36:44.800 --> 00:36:46.800]  有一點諷刺的意味
[00:36:46.800 --> 00:36:48.800]  就是你是以色列人的先生
[00:36:48.800 --> 00:36:50.800]  你都不明白嗎?
[00:36:50.800 --> 00:36:53.800]  那是不是舊約都有聖靈
[00:36:53.800 --> 00:36:55.800]  他都應該明白呢?
[00:36:55.800 --> 00:36:57.800]  如果細心看舊約
[00:36:57.800 --> 00:36:59.800]  舊約三位一體
[00:36:59.800 --> 00:37:01.800]  其實都已經在這裡了
[00:37:01.800 --> 00:37:04.800]  舊約聖靈就會充滿一些人
[00:37:04.800 --> 00:37:06.800]  讓他可以做到
[00:37:06.800 --> 00:37:08.800]  神要他做到的事
[00:37:08.800 --> 00:37:11.800]  但當他不是和神做事的時候
[00:37:11.800 --> 00:37:14.800]  神的靈是可以離開他的
[00:37:14.800 --> 00:37:16.800]  但到新約的時候
[00:37:16.800 --> 00:37:18.800]  神的靈是住在我們
[00:37:18.800 --> 00:37:20.800]  每一個信主的人的心裡
[00:37:20.800 --> 00:37:21.800]  是不離開的
[00:37:21.800 --> 00:37:23.800]  是在我們裡面的
[00:37:23.800 --> 00:37:26.800]  耶穌回答說
[00:37:26.800 --> 00:37:29.800]  風隨著意思吹
[00:37:29.800 --> 00:37:31.800]  隨著誰的意思?
[00:37:31.800 --> 00:37:33.800]  隨著神的意思吹
[00:37:33.800 --> 00:37:35.800]  聖靈的工作就是神的工作
[00:37:35.800 --> 00:37:37.800]  完全不是因為人的努力
[00:37:37.800 --> 00:37:39.800]  或者人的意志
[00:37:39.800 --> 00:37:41.800]  完全是神的恩典
[00:37:41.800 --> 00:37:43.800]  神的旨意
[00:37:43.800 --> 00:37:45.800]  尼哥底姆
[00:37:45.800 --> 00:37:47.800]  耶穌知道尼哥底姆
[00:37:47.800 --> 00:37:49.800]  聽到這裡
[00:37:49.800 --> 00:37:51.800]  開始就不太明白了
[00:37:51.800 --> 00:37:53.800]  因為耶穌在下面
[00:37:53.800 --> 00:37:55.800]  有用了幾個筆字
[00:37:55.800 --> 00:37:59.800]  來形容尼哥底姆當時的心態
[00:37:59.800 --> 00:38:01.800]  我們繼續看下去
[00:38:01.800 --> 00:38:03.800]  第十一節
[00:38:03.800 --> 00:38:05.800]  耶穌第三次說
[00:38:05.800 --> 00:38:07.800]  我實實在在地告訴你
[00:38:07.800 --> 00:38:09.800]  這裡耶穌說的
[00:38:09.800 --> 00:38:11.800]  因為耶穌在這裡
[00:38:11.800 --> 00:38:13.800]  已經和他講聖靈的工作了
[00:38:13.800 --> 00:38:15.800]  所以在這裡你會留意到
[00:38:15.800 --> 00:38:17.800]  第十一節
[00:38:17.800 --> 00:38:19.800]  耶穌說我們所說的
[00:38:19.800 --> 00:38:21.800]  現在耶穌和他講
[00:38:21.800 --> 00:38:23.800]  為什麼用眾數呢?
[00:38:23.800 --> 00:38:25.800]  這裡是三位一體
[00:38:25.800 --> 00:38:27.800]  我們所說的
[00:38:27.800 --> 00:38:29.800]  是我們知道的
[00:38:29.800 --> 00:38:31.800]  而且耶穌這裡的意思
[00:38:31.800 --> 00:38:33.800]  就是說
[00:38:33.800 --> 00:38:35.800]  耶穌在做見證
[00:38:35.800 --> 00:38:37.800]  第一章約兩個約翰做見證
[00:38:37.800 --> 00:38:39.800]  第二章耶穌開始行神跡
[00:38:39.800 --> 00:38:41.800]  來做見證
[00:38:41.800 --> 00:38:43.800]  然後呢
[00:38:43.800 --> 00:38:45.800]  又有其他人
[00:38:45.800 --> 00:38:47.800]  為他做見證
[00:38:47.800 --> 00:38:49.800]  第一章尾
[00:38:49.800 --> 00:38:51.800]  有其他的門徒和他做見證
[00:38:51.800 --> 00:38:53.800]  去到第三章
[00:38:53.800 --> 00:38:55.800]  耶穌來講
[00:38:55.800 --> 00:38:57.800]  他自己為自己做見證
