
[00:00:00.000 --> 00:00:09.000]  願一位平安 同我天父 令主耶穌基督 歸每位靈姐妹
[00:23:56.000 --> 00:23:58.000]  不用擔心經濟
[00:23:58.000 --> 00:24:00.000]  不是
[00:24:00.000 --> 00:24:02.000]  世上無樂土
[00:24:02.000 --> 00:24:04.000]  你始終會擔心
[00:24:04.000 --> 00:24:09.000]  真正的在主裡面
[00:24:09.000 --> 00:24:12.000]  我舉這個例子
[00:24:12.000 --> 00:24:14.000]  風浪中仍然睡覺
[00:24:14.000 --> 00:24:17.000]  這是真安息
[00:24:17.000 --> 00:24:20.000]  耶穌基督和門徒在船裡面
[00:24:20.000 --> 00:24:22.000]  門徒為什麼這麼擔心
[00:24:22.000 --> 00:24:24.000]  很怕死
[00:24:24.000 --> 00:24:25.000]  很怕船沉
[00:24:25.000 --> 00:24:27.000]  耶穌為什麼不擔心
[00:24:27.000 --> 00:24:30.000]  因為一切在祂的掌握下
[00:24:30.000 --> 00:24:33.000]  因為耶穌知道天父的旨意
[00:24:33.000 --> 00:24:35.000]  所以耶穌睡覺
[00:24:35.000 --> 00:24:37.000]  我們記得衛斯理約翰
[00:24:37.000 --> 00:24:40.000]  他去美國傳道
[00:24:40.000 --> 00:24:41.000]  很失意
[00:24:41.000 --> 00:24:43.000]  不是很成功
[00:24:43.000 --> 00:24:45.000]  當時他還年輕
[00:24:45.000 --> 00:24:48.000]  美國回到英國
[00:24:48.000 --> 00:24:49.000]  回到英國途中的時候
[00:24:49.000 --> 00:24:51.000]  船遇到大風浪
[00:24:51.000 --> 00:24:53.000]  當時他非常害怕
[00:24:53.000 --> 00:24:59.000]  他看到一群莫拉維帝兄會的弟兄
[00:24:59.000 --> 00:25:02.000]  從洗派的莫拉維帝兄會
[00:25:02.000 --> 00:25:04.000]  那群人一點都不害怕
[00:25:04.000 --> 00:25:05.000]  在祈禱
[00:25:05.000 --> 00:25:06.000]  撐起上帝
[00:25:06.000 --> 00:25:08.000]  衛斯理約翰很驚訝
[00:25:08.000 --> 00:25:10.000]  他們是什麼人
[00:25:10.000 --> 00:25:12.000]  毫無具色
[00:25:12.000 --> 00:25:14.000]  問他們
[00:25:14.000 --> 00:25:16.000]  他們說我們生命在神裡面
[00:25:16.000 --> 00:25:18.000]  生無死
[00:25:18.000 --> 00:25:20.000]  我們都很安穩
[00:25:20.000 --> 00:25:22.000]  已經在神手裡面
[00:25:22.000 --> 00:25:24.000]  船的平安
[00:25:24.000 --> 00:25:26.000]  對我們來說不重要
[00:25:26.000 --> 00:25:29.000]  當時衛斯理約翰很慚愧
[00:25:29.000 --> 00:25:31.000]  衛斯理約翰一直為自己
[00:25:31.000 --> 00:25:34.000]  去找侍奉
[00:25:34.000 --> 00:25:35.000]  要找成功
[00:25:35.000 --> 00:25:37.000]  要找很多東西
[00:25:37.000 --> 00:25:39.000]  他在這件事上看到
[00:25:39.000 --> 00:25:41.000]  他一直沒有找到
[00:25:41.000 --> 00:25:43.000]  怎樣在上帝的手裡
[00:25:43.000 --> 00:25:45.000]  很安穩
[00:25:45.000 --> 00:25:47.000]  要面對挑戰
[00:25:47.000 --> 00:25:49.000]  所以當他回到倫敦之後
[00:25:49.000 --> 00:25:51.000]  他重新檢討自己的生命
[00:25:51.000 --> 00:25:53.000]  究竟我的生命在哪裡
[00:25:53.000 --> 00:25:55.000]  在一個理想的地方
[00:25:55.000 --> 00:25:57.000]  還是在上帝的手裡
[00:25:57.000 --> 00:25:59.000]  所以這個另一個安息
[00:25:59.000 --> 00:26:01.000]  就是提升
[00:26:01.000 --> 00:26:03.000]  提升的地方就是
[00:26:03.000 --> 00:26:05.000]  無論在哪裡
[00:26:05.000 --> 00:26:07.000]  我們都可以得到安息
[00:26:07.000 --> 00:26:10.000]  所以這個就是由空間提升到心靈
[00:26:10.000 --> 00:26:13.000]  是一個無處不在的
[00:26:13.000 --> 00:26:17.000]  這個就是希伯來書
[00:26:17.000 --> 00:26:23.000]  將兩個安息再一次的點清楚
[00:26:23.000 --> 00:26:25.000]  今天
[00:26:25.000 --> 00:26:29.000]  當我們看這兩個安息
[00:26:29.000 --> 00:26:31.000]  我是有感而發的
[00:26:31.000 --> 00:26:36.000]  大家知道我在加拿大回來
[00:26:36.000 --> 00:26:37.000]  都很艱難
[00:26:37.000 --> 00:26:40.000]  回來香港就隔離了14天
[00:26:40.000 --> 00:26:42.000]  出來之後
[00:26:42.000 --> 00:26:44.000]  不開心的就是
[00:26:44.000 --> 00:26:46.000]  因為很多人離開香港
[00:26:46.000 --> 00:26:48.000]  我不批評的
[00:26:48.000 --> 00:26:51.000]  如果誰去哪裡我會祝福他
[00:26:51.000 --> 00:26:53.000]  去哪裡都好
[00:26:53.000 --> 00:26:56.000]  就算英國政府我覺得都很好
[00:26:56.000 --> 00:26:58.000]  因為他有承擔
[00:26:58.000 --> 00:27:00.000]  他給很多人過去
[00:27:00.000 --> 00:27:02.000]  但我接觸到英國政府的時候
[00:27:02.000 --> 00:27:04.000]  我發現一個很重要的就是
[00:27:04.000 --> 00:27:11.000]  究竟我們怎樣找到一個安息的地方
[00:27:11.000 --> 00:27:14.000]  因為很多人很怕香港
[00:27:14.000 --> 00:27:16.000]  不得安息
[00:27:16.000 --> 00:27:18.000]  很驚懼
[00:27:18.000 --> 00:27:20.000]  有很多人想去那裡就好了
[00:27:20.000 --> 00:27:22.000]  去這裡好
[00:27:22.000 --> 00:27:24.000]  去加拿大好,去美國好,去英國好
[00:27:24.000 --> 00:27:27.000]  無論怎樣都好
[00:27:27.000 --> 00:27:29.000]  我都這樣說
[00:27:29.000 --> 00:27:31.000]  每個地方
[00:27:31.000 --> 00:27:33.000]  有好,也有不好
[00:27:33.000 --> 00:27:35.000]  最主要就是
[00:27:35.000 --> 00:27:37.000]  你不要見到別人就害怕
[00:27:37.000 --> 00:27:40.000]  你要自己問上帝
[00:27:40.000 --> 00:27:42.000]  是不是上帝要你一起
[00:27:42.000 --> 00:27:44.000]  如果上帝說不用怕
[00:27:44.000 --> 00:27:46.000]  你在這裡
[00:27:46.000 --> 00:27:48.000]  我祝福你,你繼續服事
[00:27:48.000 --> 00:27:50.000]  就在這裡
[00:27:50.000 --> 00:27:52.000]  如果你覺得你過去那邊有上帝同在
[00:27:52.000 --> 00:27:54.000]  我祝福你
[00:27:54.000 --> 00:27:56.000]  在任何地方
[00:27:56.000 --> 00:27:58.000]  不是由地方決定
[00:27:58.000 --> 00:28:00.000]  你心靈是不是得到平安
[00:28:00.000 --> 00:28:02.000]  而是上帝
[00:28:02.000 --> 00:28:04.000]  是不是給你得到平安
[00:28:04.000 --> 00:28:06.000]  加拿大好自由
[00:28:06.000 --> 00:28:08.000]  有很多
[00:28:08.000 --> 00:28:10.000]  很多人都過去那邊
[00:28:10.000 --> 00:28:12.000]  但問題是
[00:28:12.000 --> 00:28:14.000]  選擇性
[00:28:14.000 --> 00:28:16.000]  選擇性就是有些人
[00:28:16.000 --> 00:28:18.000]  因為加拿大緣故
[00:28:18.000 --> 00:28:20.000]  離開加拿大
[00:28:20.000 --> 00:28:22.000]  回到香港
[00:28:22.000 --> 00:28:24.000]  因為加拿大去年
[00:28:24.000 --> 00:28:26.000]  發生一件事
[00:28:26.000 --> 00:28:28.000]  一個法庭的案件
[00:28:28.000 --> 00:28:30.000]  有一個14歲的新聞女
[00:28:30.000 --> 00:28:32.000]  一個白人家庭
[00:28:32.000 --> 00:28:34.000]  父親發現她女兒
[00:28:34.000 --> 00:28:36.000]  有些不舒服
[00:28:36.000 --> 00:28:38.000]  她就說
[00:28:38.000 --> 00:28:40.000]  我發現她女兒
[00:28:40.000 --> 00:28:42.000]  有些不舒服
[00:28:42.000 --> 00:28:44.000]  不知道發生什麼事
[00:28:44.000 --> 00:28:46.000]  很奇怪
[00:28:46.000 --> 00:28:48.000]  去學校問14歲的女兒
[00:28:48.000 --> 00:28:50.000]  我就跟她說
[00:28:50.000 --> 00:28:52.000]  她女兒想做男生
[00:28:52.000 --> 00:28:54.000]  於是找了一個輔導
[00:28:54.000 --> 00:28:56.000]  談過,覺得她做男生
[00:28:56.000 --> 00:28:58.000]  於是就幫她打針
[00:28:58.000 --> 00:29:00.000]  改變賀爾蒙
[00:29:00.000 --> 00:29:02.000]  她做男生,自己做手術
[00:29:02.000 --> 00:29:04.000]  輔導很生氣
[00:29:04.000 --> 00:29:06.000]  我是她爸爸
[00:29:06.000 --> 00:29:08.000]  為什麼不讓我知道
[00:29:08.000 --> 00:29:10.000]  她說不用讓你知道
[00:29:10.000 --> 00:29:12.000]  她有權利
[00:29:12.000 --> 00:29:14.000]  7歲的新聞女
[00:29:14.000 --> 00:29:16.000]  有權決定自己的性向
[00:29:16.000 --> 00:29:18.000]  這是法律
[00:29:18.000 --> 00:29:20.000]  如果她告訴你
[00:29:20.000 --> 00:29:22.000]  你不贊成,就加暴
[00:29:22.000 --> 00:29:24.000]  不用讓你知道
[00:29:24.000 --> 00:29:26.000]  她父親很生氣
[00:29:26.000 --> 00:29:28.000]  於是就去法庭
[00:29:28.000 --> 00:29:30.000]  告學校
[00:29:30.000 --> 00:29:32.000]  說她作為父親
[00:29:32.000 --> 00:29:34.000]  沒權知道女兒
[00:29:34.000 --> 00:29:36.000]  結果法庭判了一輪
[00:29:36.000 --> 00:29:38.000]  又判學校勝訴
[00:29:38.000 --> 00:29:40.000]  她父親輸了
[00:29:40.000 --> 00:29:42.000]  然後法庭就說
[00:29:42.000 --> 00:29:44.000]  我知道你很生氣
[00:29:44.000 --> 00:29:46.000]  但你不應該生氣
[00:29:46.000 --> 00:29:48.000]  你不可以說壞話
[00:29:48.000 --> 00:29:50.000]  不可以批評
[00:29:50.000 --> 00:29:52.000]  她父親不肯
[00:29:52.000 --> 00:29:54.000]  一出來就馬上跟記者說
[00:29:54.000 --> 00:29:56.000]  她這樣是不公道
[00:29:56.000 --> 00:29:58.000]  她說我作為父親
[00:29:58.000 --> 00:30:00.000]  我有權管教我女兒
[00:30:00.000 --> 00:30:02.000]  結果法庭就說
[00:30:02.000 --> 00:30:04.000]  她藐視法庭
[00:30:04.000 --> 00:30:06.000]  馬上判她坐9個月監
[00:30:06.000 --> 00:30:10.000]  後來上訴就判了5個月
[00:30:10.000 --> 00:30:14.000]  所以有一個家庭
[00:30:14.000 --> 00:30:16.000]  見到類似的事
[00:30:16.000 --> 00:30:18.000]  就說不要了,不要在這裡
[00:30:18.000 --> 00:30:20.000]  有好有不好
[00:30:20.000 --> 00:30:22.000]  有自由有不自由
[00:30:22.000 --> 00:30:24.000]  有些人說美國好
[00:30:24.000 --> 00:30:26.000]  美國罪案很大
[00:30:26.000 --> 00:30:28.000]  加州通了條法例
[00:30:28.000 --> 00:30:30.000]  就說
[00:30:30.000 --> 00:30:32.000]  如果有人搶你的東西
[00:30:32.000 --> 00:30:34.000]  少於500元
[00:30:34.000 --> 00:30:36.000]  你不要報警
[00:30:36.000 --> 00:30:38.000]  警方不處理
[00:30:38.000 --> 00:30:40.000]  因為是窮人的權利
[00:30:40.000 --> 00:30:42.000]  你小心
[00:30:42.000 --> 00:30:44.000]  罪案很厲害
[00:30:44.000 --> 00:30:46.000]  美國人很可愛
[00:30:46.000 --> 00:30:48.000]  說一些好話
[00:30:48.000 --> 00:30:52.000]  我回來之前
[00:30:52.000 --> 00:30:54.000]  又有一個案件
[00:30:54.000 --> 00:30:56.000]  我看報紙
[00:30:56.000 --> 00:30:58.000]  案件很有趣
[00:30:58.000 --> 00:31:00.000]  美國罪案很厲害
[00:31:00.000 --> 00:31:02.000]  有些人要帶槍出街
[00:31:02.000 --> 00:31:04.000]  有沒有帶槍
[00:31:04.000 --> 00:31:06.000]  我沒有
[00:31:06.000 --> 00:31:08.000]  有一個老太婆
[00:31:08.000 --> 00:31:10.000]  80歲
[00:31:10.000 --> 00:31:12.000]  比我還大
[00:31:12.000 --> 00:31:14.000]  就拿著槍
[00:31:14.000 --> 00:31:16.000]  去超市買東西
[00:31:16.000 --> 00:31:18.000]  買東西出來
[00:31:18.000 --> 00:31:20.000]  老太婆就發現
[00:31:20.000 --> 00:31:22.000]  有4個小孩坐了她的車
[00:31:22.000 --> 00:31:24.000]  她很生氣
[00:31:24.000 --> 00:31:26.000]  拿著槍出來
[00:31:26.000 --> 00:31:28.000]  I can shoot
[00:31:28.000 --> 00:31:30.000]  指著小孩
[00:31:30.000 --> 00:31:32.000]  那4個小孩看到老太婆
[00:31:32.000 --> 00:31:34.000]  拿著槍指著她
[00:31:34.000 --> 00:31:36.000]  嚇死他們
[00:31:36.000 --> 00:31:38.000]  老太婆說
[00:31:38.000 --> 00:31:40.000]  罪案很差
[00:31:40.000 --> 00:31:42.000]  如果我不帶槍
[00:31:42.000 --> 00:31:44.000]  車也沒有
[00:31:44.000 --> 00:31:46.000]  就拿東西放在車上
[00:31:46.000 --> 00:31:48.000]  弄完
[00:31:48.000 --> 00:31:50.000]  開車走人
[00:31:50.000 --> 00:31:52.000]  就開車
[00:31:52.000 --> 00:31:54.000]  開不開
[00:31:54.000 --> 00:31:56.000]  開不開
[00:31:56.000 --> 00:31:58.000]  看著
[00:31:58.000 --> 00:32:00.000]  車不是她的
[00:32:00.000 --> 00:32:02.000]  她的車停在前面
[00:32:02.000 --> 00:32:04.000]  所以開不開
[00:32:04.000 --> 00:32:06.000]  當時
[00:32:06.000 --> 00:32:08.000]  就想
[00:32:08.000 --> 00:32:10.000]  我剛才
[00:32:10.000 --> 00:32:12.000]  搶了人的車
[00:32:12.000 --> 00:32:14.000]  於是她收拾好自己的東西
[00:32:14.000 --> 00:32:16.000]  停一停
[00:32:16.000 --> 00:32:18.000]  放在自己的車上
[00:32:18.000 --> 00:32:20.000]  開車去自首
[00:32:20.000 --> 00:32:22.000]  去警察局自首
[00:32:22.000 --> 00:32:24.000]  就跟警察說
[00:32:24.000 --> 00:32:26.000]  對不起
[00:32:26.000 --> 00:32:28.000]  剛才我拿著槍嚇走4個小孩
[00:32:28.000 --> 00:32:30.000]  我不是搶她的車
[00:32:30.000 --> 00:32:32.000]  我以為是我的車
[00:32:32.000 --> 00:32:34.000]  警察就大笑
[00:32:34.000 --> 00:32:36.000]  沒事的
[00:32:36.000 --> 00:32:38.000]  不過已經報案了
[00:32:38.000 --> 00:32:40.000]  所以都要上庭見見法官
[00:32:40.000 --> 00:32:42.000]  很快
[00:32:42.000 --> 00:32:44.000]  法官就說
[00:32:44.000 --> 00:32:46.000]  沒問題
[00:32:46.000 --> 00:32:48.000]  老太婆不用怕
[00:32:48.000 --> 00:32:50.000]  沒有罪
[00:32:50.000 --> 00:32:52.000]  案例就給了一個
[00:32:52.000 --> 00:32:54.000]  好字
[00:32:54.000 --> 00:32:56.000]  不知道怎麼翻譯
[00:32:56.000 --> 00:32:58.000]  在法律上叫
[00:32:58.000 --> 00:33:00.000]  senior moment
[00:33:00.000 --> 00:33:02.000]  senior moment
[00:33:02.000 --> 00:33:04.000]  即老人家的那一刻
[00:33:04.000 --> 00:33:06.000]  老人家有時會忘記東西
[00:33:06.000 --> 00:33:08.000]  會遺漏東西
[00:33:08.000 --> 00:33:10.000]  會走錯路
[00:33:10.000 --> 00:33:12.000]  沒有罪的
[00:33:12.000 --> 00:33:14.000]  剛才你說是senior moment
[00:33:14.000 --> 00:33:16.000]  所以你不算搶
[00:33:16.000 --> 00:33:18.000]  是沒有罪的
[00:33:18.000 --> 00:33:20.000]  我看到這新聞
[00:33:20.000 --> 00:33:22.000]  我很高興
[00:33:22.000 --> 00:33:24.000]  因為我經常有senior moment
[00:33:24.000 --> 00:33:26.000]  有時會忘記東西
[00:33:26.000 --> 00:33:28.000]  又遺漏鎖匙
[00:33:28.000 --> 00:33:30.000]  剛才我前幾天
[00:33:30.000 --> 00:33:32.000]  下街
[00:33:32.000 --> 00:33:34.000]  什麼都帶齊了
[00:33:34.000 --> 00:33:36.000]  下街發現
[00:33:36.000 --> 00:33:38.000]  口罩
[00:33:38.000 --> 00:33:40.000]  嚇死我
[00:33:40.000 --> 00:33:42.000]  馬上跑上去
[00:33:42.000 --> 00:33:44.000]  讓保安看到
[00:33:44.000 --> 00:33:46.000]  梁先生你不戴口罩
[00:33:46.000 --> 00:33:48.000]  馬上跑上去
[00:33:48.000 --> 00:33:50.000]  有時senior moment
[00:33:50.000 --> 00:33:52.000]  每一對風油
[00:33:52.000 --> 00:33:54.000]  我們要追尋的
[00:33:54.000 --> 00:33:56.000]  不是完美的地方
[00:33:56.000 --> 00:33:58.000]  追尋的是神
[00:33:58.000 --> 00:34:00.000]  所以今天
[00:34:00.000 --> 00:34:02.000]  我們不要怕
[00:34:02.000 --> 00:34:04.000]  在主裡面的安息
[00:34:04.000 --> 00:34:06.000]  安息是可以
[00:34:06.000 --> 00:34:08.000]  去到哪裡都有
[00:34:08.000 --> 00:34:10.000]  無論去到哪裡都好
[00:34:10.000 --> 00:34:13.000]  希伯來修要我們提升
[00:34:13.000 --> 00:34:15.000]  上帝的同在
[00:34:15.000 --> 00:34:17.000]  每個人都安息
[00:34:17.000 --> 00:34:19.000]  我們不要批評
[00:34:19.000 --> 00:34:21.000]  其他人去哪裡
[00:34:21.000 --> 00:34:23.000]  也不要妖魔化
[00:34:23.000 --> 00:34:25.000]  其他地方
[00:34:25.000 --> 00:34:27.000]  更不要妖魔化我們自己住的地方
[00:34:27.000 --> 00:34:29.000]  離開的
[00:34:29.000 --> 00:34:31.000]  我們祝福他
[00:34:31.000 --> 00:34:33.000]  留下的我們也祝福他
[00:34:33.000 --> 00:34:35.000]  讓他有真正的安息
[00:34:35.000 --> 00:34:37.000]  這個才是
[00:34:37.000 --> 00:34:39.000]  我們今早需要的
[00:34:39.000 --> 00:34:41.000]  願主祝福我們
[00:34:41.000 --> 00:34:43.000]  心無恐懼
[00:34:43.000 --> 00:34:45.000]  在哪裡
[00:34:45.000 --> 00:34:47.000]  上帝同在
[00:34:47.000 --> 00:34:49.000]  最後我要說
[00:34:49.000 --> 00:34:51.000]  就是上帝愛香港
[00:34:51.000 --> 00:34:53.000]  比我們更愛香港
[00:34:53.000 --> 00:34:55.000]  上帝愛我們的地方
[00:34:55.000 --> 00:34:57.000]  比我們更愛
[00:34:57.000 --> 00:34:59.000]  我們知道上帝愛這個地方
[00:34:59.000 --> 00:35:01.000]  靠上帝恩典
[00:35:01.000 --> 00:35:03.000]  我們去哪裡
[00:35:03.000 --> 00:35:05.000]  心得安息
[00:35:05.000 --> 00:35:07.000]  我們同心祈禱
[00:35:07.000 --> 00:35:09.000]  差不多我們感謝你
[00:35:09.000 --> 00:35:11.000]  因為在主裡面
[00:35:11.000 --> 00:35:13.000]  心中平安
[00:35:13.000 --> 00:35:15.000]  讓我們今天思想到
[00:35:15.000 --> 00:35:17.000]  我們每天要走的路的時候
[00:35:17.000 --> 00:35:19.000]  無論其他人
[00:35:19.000 --> 00:35:21.000]  怎麼決定
[00:35:21.000 --> 00:35:23.000]  不要造成我們的驚懼
[00:35:23.000 --> 00:35:25.000]  無論世界怎麼變
[00:35:25.000 --> 00:35:27.000]  也不要造成我們的不安
[00:35:27.000 --> 00:35:29.000]  我們知道
[00:35:29.000 --> 00:35:31.000]  我們要求主
[00:35:31.000 --> 00:35:33.000]  在主裡面
[00:35:33.000 --> 00:35:35.000]  我們享有安息
[00:35:35.000 --> 00:35:37.000]  無論外面大風大雨
[00:35:37.000 --> 00:35:39.000]  大雨大
[00:35:39.000 --> 00:35:41.000]  無論外面大風大雨
[00:35:41.000 --> 00:35:43.000]  我們仍然可以與主同行
[00:35:43.000 --> 00:35:45.000]  幫助我們每一個頂子妹
[00:35:45.000 --> 00:35:47.000]  學習信心的功課
[00:35:47.000 --> 00:35:49.000]  以靠神
[00:35:49.000 --> 00:35:51.000]  祝福香港
[00:35:51.000 --> 00:35:53.000]  求你醫治大地
[00:35:53.000 --> 00:35:55.000]  保養疫情的過去
[00:35:55.000 --> 00:35:57.000]  讓我們能夠恢復
[00:35:57.000 --> 00:35:59.000]  實體的
[00:35:59.000 --> 00:36:01.000]  過去的崇拜生活
[00:36:01.000 --> 00:36:03.000]  頂子妹可以彼此擁抱
[00:36:03.000 --> 00:36:05.000]  他們也都憐憫領導的人
[00:36:05.000 --> 00:36:07.000]  有智慧
[00:36:07.000 --> 00:36:09.000]  有愛心
[00:36:09.000 --> 00:36:11.000]  管治這個地方
[00:36:11.000 --> 00:36:13.000]  帶領幫助
[00:36:13.000 --> 00:36:15.000]  祈禱奉主命求
[00:36:15.000 --> 00:36:17.000]  阿門
[00:36:17.000 --> 00:36:19.000]  阿門
[00:36:19.000 --> 00:36:21.000]  阿門
[00:36:21.000 --> 00:36:23.000]  阿門
[00:36:23.000 --> 00:36:25.000]  阿門
[00:36:25.000 --> 00:36:27.000]  阿門
[00:36:27.000 --> 00:36:29.000]  阿門
[00:36:29.000 --> 00:36:31.000]  阿門

