
[00:00:00.000 --> 00:00:05.000]  各位親愛的朋友 祝各位平安
[00:23:55.000 --> 00:23:57.000]  還是厭惡我自己的言語
[00:23:57.000 --> 00:23:58.000]  都是一樣的
[00:23:58.000 --> 00:24:00.000]  不同
[00:24:00.000 --> 00:24:04.000]  你回去追回原本這句話
[00:24:04.000 --> 00:24:08.000]  沒有說厭惡什麼的
[00:24:08.000 --> 00:24:13.000]  因此我厭惡
[00:24:13.000 --> 00:24:16.000]  好像讀了半空中聖經
[00:24:16.000 --> 00:24:17.000]  讀漏了
[00:24:17.000 --> 00:24:18.000]  主日崇拜
[00:24:18.000 --> 00:24:20.000]  於是翻譯的人很大膽
[00:24:20.000 --> 00:24:22.000]  當然是自己啦
[00:24:22.000 --> 00:24:23.000]  不是
[00:24:23.000 --> 00:24:26.000]  可能只是說他說了的說話
[00:24:26.000 --> 00:24:28.000]  開始讀第六節
[00:24:28.000 --> 00:24:31.000]  約伯最後說的一句話
[00:24:31.000 --> 00:24:34.000]  上半句其實
[00:24:34.000 --> 00:24:36.000]  到底他的意思是什麼
[00:24:36.000 --> 00:24:38.000]  無論上半句怎樣
[00:24:38.000 --> 00:24:39.000]  下半句很清楚
[00:24:39.000 --> 00:24:41.000]  他懊悔
[00:24:41.000 --> 00:24:43.000]  好
[00:24:43.000 --> 00:24:44.000]  我想告訴你
[00:24:44.000 --> 00:24:46.000]  懊悔這個翻譯
[00:24:46.000 --> 00:24:51.000]  在聖經其他地方出現的時候
[00:24:51.000 --> 00:24:52.000]  第一
[00:24:52.000 --> 00:24:55.000]  他是說上帝
[00:24:55.000 --> 00:24:56.000]  第二
[00:24:56.000 --> 00:24:59.000]  他不敢譯懊悔
[00:24:59.000 --> 00:25:02.000]  他譯後悔
[00:25:02.000 --> 00:25:04.000]  挪亞方舟
[00:25:04.000 --> 00:25:05.000]  記得嗎
[00:25:05.000 --> 00:25:06.000]  創世紀
[00:25:06.000 --> 00:25:10.000]  人的罪惡滔天
[00:25:10.000 --> 00:25:14.000]  耶和華後悔做人
[00:25:14.000 --> 00:25:17.000]  有印象了
[00:25:17.000 --> 00:25:19.000]  以色列人
[00:25:19.000 --> 00:25:21.000]  做金牛毒
[00:25:21.000 --> 00:25:23.000]  上帝和摩西說
[00:25:23.000 --> 00:25:25.000]  算了
[00:25:25.000 --> 00:25:26.000]  罷咒了
[00:25:26.000 --> 00:25:28.000]  摩西說不要啊
[00:25:28.000 --> 00:25:31.000]  外邦人怎樣說你啊
[00:25:31.000 --> 00:25:33.000]  帶了我們出來
[00:25:33.000 --> 00:25:35.000]  又不帶我們去加拿大
[00:25:35.000 --> 00:25:36.000]  不可以啊上帝
[00:25:36.000 --> 00:25:37.000]  經文接著說
[00:25:37.000 --> 00:25:41.000]  於是耶和華後悔
[00:25:41.000 --> 00:25:43.000]  不敢譯懊悔
[00:25:43.000 --> 00:25:45.000]  因為你一譯懊悔
[00:25:45.000 --> 00:25:48.000]  就即是上帝在寶座上低頭
[00:25:48.000 --> 00:25:49.000]  哎呀哎呀
[00:25:49.000 --> 00:25:51.000]  我做錯事了
[00:25:51.000 --> 00:25:52.000]  怎會
[00:25:52.000 --> 00:25:53.000]  怎可能
[00:25:53.000 --> 00:25:55.000]  怎會這樣理解
[00:25:55.000 --> 00:25:59.000]  所以如果上帝後悔這個翻譯
[00:25:59.000 --> 00:26:01.000]  我們的理解是什麼
[00:26:01.000 --> 00:26:04.000]  上帝回心轉意
[00:26:04.000 --> 00:26:07.000]  本來要降災給以色列人
[00:26:07.000 --> 00:26:10.000]  摩西求情
[00:26:10.000 --> 00:26:13.000]  上帝回心轉意
[00:26:13.000 --> 00:26:14.000]  不是
[00:26:14.000 --> 00:26:18.000]  上帝重新考慮
[00:26:18.000 --> 00:26:22.000]  因為有新的情況發生了
[00:26:22.000 --> 00:26:25.000]  上帝做人的時候
[00:26:25.000 --> 00:26:29.000]  人竟然這樣墮落犯罪
[00:26:29.000 --> 00:26:35.000]  上帝重新考慮
[00:26:35.000 --> 00:26:37.000]  懂嗎
[00:26:37.000 --> 00:26:42.000]  約伯回心轉意
[00:26:42.000 --> 00:26:47.000]  約伯重新考慮
[00:26:47.000 --> 00:26:49.000]  他在爐灰
[00:26:49.000 --> 00:26:51.000]  在塵土當中
[00:26:51.000 --> 00:26:53.000]  他一向都在爐灰塵土當中
[00:26:53.000 --> 00:26:55.000]  從第二章開始
[00:26:55.000 --> 00:26:57.000]  我們又忘記了
[00:26:57.000 --> 00:27:01.000]  他不是故意去凝聚悔改
[00:27:01.000 --> 00:27:04.000]  因為他身癢
[00:27:04.000 --> 00:27:06.000]  魔鬼撒旦
[00:27:06.000 --> 00:27:09.000]  攻擊他全身都長瘡
[00:27:09.000 --> 00:27:12.000]  於是他坐在爐灰當中
[00:27:12.000 --> 00:27:15.000]  用瓦片去刮自己
[00:27:15.000 --> 00:27:17.000]  明明這個行動
[00:27:17.000 --> 00:27:19.000]  爐灰是乾淨的
[00:27:19.000 --> 00:27:22.000]  我們中國民間
[00:27:22.000 --> 00:27:25.000]  在鄉下以前沒有什麼紅藥水
[00:27:25.000 --> 00:27:27.000]  沒有什麼消毒火酒
[00:27:27.000 --> 00:27:31.000]  塞進爐灰是燒過的
[00:27:31.000 --> 00:27:33.000]  是民間智慧
[00:27:33.000 --> 00:27:35.000]  所以全身潰爛
[00:27:35.000 --> 00:27:38.000]  坐在爐灰當中
[00:27:38.000 --> 00:27:43.000]  是衛生
[00:27:43.000 --> 00:27:46.000]  不是凝聚悔改
[00:27:46.000 --> 00:27:48.000]  爐灰塵土
[00:27:48.000 --> 00:27:50.000]  人就是塵土
[00:27:50.000 --> 00:27:52.000]  以前沒有家屍
[00:27:52.000 --> 00:27:54.000]  坐在地上塵土
[00:27:54.000 --> 00:27:56.000]  爐灰當中乾淨一點
[00:27:56.000 --> 00:27:58.000]  太太每天替他燒
[00:27:58.000 --> 00:28:00.000]  每天鋪過給他坐
[00:28:00.000 --> 00:28:02.000]  讓他不要發炎
[00:28:02.000 --> 00:28:04.000]  不要再爛下去
[00:28:04.000 --> 00:28:06.000]  你從來都不是這樣讀《有白記》的
[00:28:06.000 --> 00:28:08.000]  因為你認定了
[00:28:08.000 --> 00:28:10.000]  若白認罪自責
[00:28:10.000 --> 00:28:12.000]  他認了什麼罪呢
[00:28:12.000 --> 00:28:14.000]  你再看清楚一點
[00:28:14.000 --> 00:28:16.000]  我不讀一次了
[00:28:16.000 --> 00:28:18.000]  他沒有認罪
[00:28:18.000 --> 00:28:20.000]  他犯了什麼罪呢
[00:28:20.000 --> 00:28:22.000]  他被三個朋友
[00:28:22.000 --> 00:28:24.000]  罵了一頓
[00:28:24.000 --> 00:28:26.000]  他真的
[00:28:26.000 --> 00:28:30.000]  問清楚自己
[00:28:30.000 --> 00:28:34.000]  他連眼睛都不會看女生多一眼
[00:28:34.000 --> 00:28:36.000]  你看看
[00:28:36.000 --> 00:28:38.000]  他是這樣結束
[00:28:38.000 --> 00:28:40.000]  他跟朋友的說話
[00:28:40.000 --> 00:28:42.000]  若白
[00:28:42.000 --> 00:28:44.000]  來到最後
[00:28:44.000 --> 00:28:50.000]  為什麼他會厭惡
[00:28:50.000 --> 00:28:56.000]  為什麼他會改變主意
[00:28:56.000 --> 00:29:00.000]  第六節最開頭的兩個字
[00:29:00.000 --> 00:29:02.000]  你看到的
[00:29:02.000 --> 00:29:04.000]  不過你從來都不察覺
[00:29:04.000 --> 00:29:06.000]  因此
[00:29:06.000 --> 00:29:08.000]  therefore
[00:29:08.000 --> 00:29:10.000]  計算那三點
[00:29:10.000 --> 00:29:12.000]  所以
[00:29:12.000 --> 00:29:14.000]  有原因的
[00:29:14.000 --> 00:29:16.000]  原因是什麼
[00:29:16.000 --> 00:29:18.000]  有白記很有名的金句
[00:29:18.000 --> 00:29:22.000]  我從前風聞有你
[00:29:22.000 --> 00:29:26.000]  如今我親眼見你
[00:29:26.000 --> 00:29:28.000]  這個翻譯
[00:29:28.000 --> 00:29:30.000]  很漂亮
[00:29:30.000 --> 00:29:34.000]  所以我們馬上就記得
[00:29:34.000 --> 00:29:36.000]  不過這樣翻譯
[00:29:36.000 --> 00:29:38.000]  其實就是
[00:29:38.000 --> 00:29:40.000]  風聞
[00:29:40.000 --> 00:29:42.000]  和親眼
[00:29:42.000 --> 00:29:44.000]  那個風聞
[00:29:44.000 --> 00:29:46.000]  那個風字
[00:29:46.000 --> 00:29:48.000]  其實是傳的
[00:29:48.000 --> 00:29:50.000]  是嗎
[00:29:50.000 --> 00:29:52.000]  是這樣耳聽到
[00:29:52.000 --> 00:29:54.000]  本來不是這樣說的
[00:29:54.000 --> 00:29:56.000]  若白說
[00:29:56.000 --> 00:29:58.000]  我用我的耳朵
[00:29:58.000 --> 00:30:00.000]  聽見你
[00:30:00.000 --> 00:30:02.000]  我的眼睛
[00:30:02.000 --> 00:30:08.000]  他們現在看見你
[00:30:08.000 --> 00:30:12.000]  兩樣東西一樣重要
[00:30:12.000 --> 00:30:14.000]  不過加多了一個現在
[00:30:14.000 --> 00:30:16.000]  若白一生
[00:30:16.000 --> 00:30:18.000]  他敬畏神
[00:30:18.000 --> 00:30:20.000]  他遠離惡事
[00:30:20.000 --> 00:30:24.000]  他沒有見過上帝
[00:30:24.000 --> 00:30:32.000]  但是他為什麼明白上帝的吩咐
[00:30:32.000 --> 00:30:36.000]  因為他聽見
[00:30:36.000 --> 00:30:42.000]  他知道上帝的誡命
[00:30:42.000 --> 00:30:44.000]  他聽到
[00:30:44.000 --> 00:30:46.000]  他進行
[00:30:46.000 --> 00:30:48.000]  今天不止了
[00:30:48.000 --> 00:30:54.000]  今天上帝和他說話
[00:30:54.000 --> 00:30:58.000]  耶和華回答若白
[00:30:58.000 --> 00:31:00.000]  他說
[00:31:00.000 --> 00:31:04.000]  若白回答耶和華
[00:31:04.000 --> 00:31:06.000]  他說
[00:31:06.000 --> 00:31:08.000]  這個面對面的聊天
[00:31:08.000 --> 00:31:10.000]  就好像兒子三十歲
[00:31:10.000 --> 00:31:12.000]  最後起來
[00:31:12.000 --> 00:31:14.000]  和爸爸說
[00:31:14.000 --> 00:31:16.000]  爸爸
[00:31:16.000 --> 00:31:18.000]  今天聊完之後
[00:31:18.000 --> 00:31:20.000]  我有不同的想法
[00:31:20.000 --> 00:31:22.000]  明白嗎
[00:31:22.000 --> 00:31:24.000]  明白嗎
[00:31:24.000 --> 00:31:26.000]  你要這樣讀若白記
[00:31:26.000 --> 00:31:28.000]  這樣你才知道
[00:31:28.000 --> 00:31:30.000]  來到最後
[00:31:30.000 --> 00:31:32.000]  究竟
[00:31:32.000 --> 00:31:34.000]  發生的是什麼事
[00:31:34.000 --> 00:31:38.000]  這樣我們才會
[00:31:38.000 --> 00:31:44.000]  從38到41章
[00:31:44.000 --> 00:31:48.000]  上帝長篇大論
[00:31:48.000 --> 00:31:50.000]  是什麼語氣
[00:31:50.000 --> 00:31:52.000]  是什麼目的
[00:31:52.000 --> 00:31:56.000]  什麼動機
[00:31:56.000 --> 00:31:58.000]  爸爸說
[00:31:58.000 --> 00:32:00.000]  兒子坐下
[00:32:00.000 --> 00:32:02.000]  我們好好地今晚聊一下
[00:32:02.000 --> 00:32:04.000]  想做什麼
[00:32:04.000 --> 00:32:08.000]  怎樣說
[00:32:08.000 --> 00:32:12.000]  你讀前文
[00:32:12.000 --> 00:32:14.000]  你讀下理
[00:32:14.000 --> 00:32:16.000]  你小心去聽清楚
[00:32:16.000 --> 00:32:18.000]  看清楚
[00:32:18.000 --> 00:32:20.000]  開頭是這樣
[00:32:20.000 --> 00:32:22.000]  結束是這樣
[00:32:22.000 --> 00:32:26.000]  中間說了什麼
[00:32:26.000 --> 00:32:28.000]  是中間說了那些東西
[00:32:28.000 --> 00:32:32.000]  帶來最後的改變
[00:32:32.000 --> 00:32:36.000]  可惜錄影那段
[00:32:36.000 --> 00:32:38.000]  youtube聽不到他們父子說什麼
[00:32:38.000 --> 00:32:40.000]  但你從神情
[00:32:40.000 --> 00:32:42.000]  和表達
[00:32:42.000 --> 00:32:44.000]  雖然短短五分鐘
[00:32:44.000 --> 00:32:48.000]  但是彼此的溝通
[00:32:48.000 --> 00:32:50.000]  你看到
[00:32:50.000 --> 00:32:52.000]  說了什麼
[00:32:52.000 --> 00:32:56.000]  38章到39章
[00:32:56.000 --> 00:33:00.000]  40到41章
[00:33:00.000 --> 00:33:06.000]  上帝說了兩段很長的說話
[00:33:06.000 --> 00:33:08.000]  38、39章
[00:33:08.000 --> 00:33:16.000]  上帝說的是這個宇宙和動物
[00:33:16.000 --> 00:33:18.000]  不只是地上的
[00:33:18.000 --> 00:33:22.000]  他說空中的鷹
[00:33:22.000 --> 00:33:26.000]  他說水裏的野獸
[00:33:26.000 --> 00:33:30.000]  說的是人類的野獸
[00:33:30.000 --> 00:33:34.000]  41章
[00:33:34.000 --> 00:33:38.000]  他特別說中文聖經
[00:33:38.000 --> 00:33:40.000]  就翻譯出來
[00:33:40.000 --> 00:33:44.000]  河馬和鱷魚
[00:33:44.000 --> 00:33:48.000]  其實中間還有一段
[00:33:48.000 --> 00:33:52.000]  我們時時都會漏了
[00:33:52.000 --> 00:33:56.000]  40章第9至14節
[00:33:56.000 --> 00:34:00.000]  上帝說惡人
[00:34:00.000 --> 00:34:04.000]  所以不要說上帝不理人
[00:34:04.000 --> 00:34:08.000]  上帝來和若白說你很厲害嗎?
[00:34:08.000 --> 00:34:10.000]  你都不夠一隻河馬和一隻鱷魚
[00:34:10.000 --> 00:34:12.000]  不是的
[00:34:12.000 --> 00:34:14.000]  上帝說了一句
[00:34:14.000 --> 00:34:18.000]  我做他又做你
[00:34:18.000 --> 00:34:20.000]  有沒有印象
[00:34:20.000 --> 00:34:24.000]  你從來看著河馬
[00:34:24.000 --> 00:34:28.000]  你沒有想到上帝會這樣說
[00:34:28.000 --> 00:34:30.000]  很醜的
[00:34:30.000 --> 00:34:32.000]  很笨重的
[00:34:32.000 --> 00:34:36.000]  很不可愛的
[00:34:36.000 --> 00:34:40.000]  一隻貓你會這樣跟他說
[00:34:40.000 --> 00:34:42.000]  其實我們不是第一代的
[00:34:42.000 --> 00:34:44.000]  埃及人奉貓為神明
[00:34:44.000 --> 00:34:46.000]  木乃伊裏面有貓的
[00:34:46.000 --> 00:34:50.000]  狗我們會這樣說
[00:34:50.000 --> 00:34:52.000]  不需要朋友
[00:34:52.000 --> 00:34:54.000]  英國人會這樣說
[00:34:54.000 --> 00:34:56.000]  不只是我們香港人
[00:34:56.000 --> 00:34:58.000]  但你從來都沒有見過
[00:34:58.000 --> 00:35:00.000]  有人會去看完河馬
[00:35:00.000 --> 00:35:02.000]  跟他拍照
[00:35:02.000 --> 00:35:04.000]  神做我又做他
[00:35:04.000 --> 00:35:10.000]  我怎會跟河馬相提並論
[00:35:10.000 --> 00:35:16.000]  但上帝不是不採若白在先
[00:35:16.000 --> 00:35:22.000]  上帝亦不是不說惡人
[00:35:22.000 --> 00:35:24.000]  他說了在中間
[00:35:24.000 --> 00:35:26.000]  但那不是他的主題
[00:35:26.000 --> 00:35:30.000]  那可以是By the way
[00:35:30.000 --> 00:35:32.000]  懂不懂這三個字
[00:35:32.000 --> 00:35:34.000]  我順便說
[00:35:34.000 --> 00:35:36.000]  既然你這麼關心
[00:35:36.000 --> 00:35:38.000]  既然你這麼緊張
[00:35:38.000 --> 00:35:40.000]  既然你眼睛還這樣看著我
[00:35:40.000 --> 00:35:46.000]  我順便說香港最近發生的事情
[00:35:46.000 --> 00:35:48.000]  不重要的
[00:35:48.000 --> 00:35:50.000]  重要的是開頭
[00:35:50.000 --> 00:35:54.000]  重要的是結束那兩大段
[00:35:54.000 --> 00:36:02.000]  上帝說了四方面的事情
[00:36:02.000 --> 00:36:10.000]  河馬和鱷魚
[00:36:10.000 --> 00:36:16.000]  鼓勵大家多看一些國家地理的紀錄片
[00:36:16.000 --> 00:36:18.000]  因為這樣才看到
[00:36:18.000 --> 00:36:22.000]  非洲、尼羅河
[00:36:22.000 --> 00:36:24.000]  在古代的世界
[00:36:24.000 --> 00:36:28.000]  在原始的森林
[00:36:28.000 --> 00:36:30.000]  還是河流
[00:36:30.000 --> 00:36:32.000]  這些動物的表現
[00:36:32.000 --> 00:36:36.000]  就不是在動物園裡的那些
[00:36:36.000 --> 00:36:38.000]  被困得很憂鬱
[00:36:38.000 --> 00:36:42.000]  你撩牠牠都沒有反應
[00:36:42.000 --> 00:36:44.000]  因為牠知道不可能有反應
[00:36:44.000 --> 00:36:46.000]  等著有人餵牠吃東西
[00:36:46.000 --> 00:36:48.000]  都不用去捕獵
[00:36:48.000 --> 00:36:50.000]  你見過一隻鱷魚
[00:36:50.000 --> 00:36:56.000]  怎樣在那些很大隻的牛鱗過河的時候
[00:36:56.000 --> 00:36:58.000]  咬著其中一隻
[00:36:58.000 --> 00:37:02.000]  然後轉身將牠反落河底浸死牠
[00:37:02.000 --> 00:37:06.000]  然後幾隻鱷魚撕開牠
[00:37:06.000 --> 00:37:10.000]  這些你要在紀錄片才看到
[00:37:10.000 --> 00:37:12.000]  不是卡通片
[00:37:12.000 --> 00:37:14.000]  鱷魚很仁慈的
[00:37:14.000 --> 00:37:18.000]  背著一隻猴子過河那種
[00:37:18.000 --> 00:37:20.000]  不是的
[00:37:20.000 --> 00:37:24.000]  我們太過小孩子
[00:37:24.000 --> 00:37:28.000]  我們以為這個世界都是卡通片
[00:37:28.000 --> 00:37:34.000]  上帝沒有這樣和約伯說卡通片的世界
[00:37:34.000 --> 00:37:42.000]  上帝是好像National Geographic的攝影師
[00:37:42.000 --> 00:37:46.000]  最近有一條片傳了出來
[00:37:46.000 --> 00:37:48.000]  說那個下水拍照的攝影師
[00:37:48.000 --> 00:37:52.000]  被一條鯨魚 布斯鯨咬住了
[00:37:52.000 --> 00:37:54.000]  然後放回去
[00:37:54.000 --> 00:37:56.000]  是的
[00:37:56.000 --> 00:38:00.000]  這個是現實的宇宙
[00:38:00.000 --> 00:38:04.000]  上帝和約伯說獅子
[00:38:04.000 --> 00:38:06.000]  和約伯說烏鴉
[00:38:06.000 --> 00:38:08.000]  和約伯說山羊
[00:38:08.000 --> 00:38:10.000]  和約伯說野狼
[00:38:10.000 --> 00:38:12.000]  還有野牛
[00:38:12.000 --> 00:38:14.000]  鴕鳥
[00:38:14.000 --> 00:38:16.000]  戰馬
[00:38:16.000 --> 00:38:18.000]  War Horses
[00:38:18.000 --> 00:38:20.000]  記不記得那套音樂劇
[00:38:20.000 --> 00:38:22.000]  戰馬
[00:38:22.000 --> 00:38:24.000]  飛鷹
[00:38:24.000 --> 00:38:28.000]  八種動物
[00:38:28.000 --> 00:38:32.000]  不是種種都有趣的
[00:38:32.000 --> 00:38:36.000]  例如獅子
[00:38:36.000 --> 00:38:38.000]  的確很有趣的
[00:38:38.000 --> 00:38:40.000]  特別是小的獅子
[00:38:40.000 --> 00:38:42.000]  上帝的確說他們
[00:38:42.000 --> 00:38:44.000]  你怎樣捉食物給那些小獅子吃
[00:38:44.000 --> 00:38:46.000]  經常都肚餓
[00:38:46.000 --> 00:38:48.000]  烏鴉
[00:38:48.000 --> 00:38:52.000]  原來烏鴉都要餵那些小烏鴉
[00:38:52.000 --> 00:38:54.000]  原來上帝說
[00:38:54.000 --> 00:38:56.000]  那些小烏鴉
[00:38:56.000 --> 00:38:58.000]  經常都跟上帝祈禱
[00:38:58.000 --> 00:39:00.000]  拿食物
[00:39:00.000 --> 00:39:02.000]  想都沒有想過
[00:39:02.000 --> 00:39:04.000]  吵得很厲害
[00:39:04.000 --> 00:39:06.000]  香港大概沒有
[00:39:06.000 --> 00:39:08.000]  溫哥華很多
[00:39:08.000 --> 00:39:10.000]  早上在門口吵醒你
[00:39:10.000 --> 00:39:12.000]  你真的很想站起來
[00:39:12.000 --> 00:39:14.000]  找塊石頭扔走
[00:39:14.000 --> 00:39:16.000]  原來牠在祈禱
[00:39:16.000 --> 00:39:18.000]  吃東西沒有那麼生氣
[00:39:18.000 --> 00:39:20.000]  你有沒有餵過烏鴉吃東西
[00:39:20.000 --> 00:39:22.000]  哪有空
[00:39:22.000 --> 00:39:24.000]  上帝說我要餵牠們
[00:39:24.000 --> 00:39:26.000]  山羊
[00:39:26.000 --> 00:39:28.000]  在山上
[00:39:28.000 --> 00:39:30.000]  哪有空站著
[00:39:30.000 --> 00:39:32.000]  野狼
[00:39:32.000 --> 00:39:34.000]  不用工作
[00:39:34.000 --> 00:39:36.000]  走過看到
[00:39:36.000 --> 00:39:38.000]  城市人馴服了
[00:39:38.000 --> 00:39:40.000]  餐餐好吃
[00:39:40.000 --> 00:39:42.000]  背著這麼重的東西
[00:39:42.000 --> 00:39:44.000]  野狼原來偷笑
[00:39:44.000 --> 00:39:46.000]  你見到牠的嘴裂開
[00:39:46.000 --> 00:39:48.000]  笑嗎
[00:39:48.000 --> 00:39:50.000]  牛很有力
[00:39:50.000 --> 00:39:52.000]  Bison
[00:39:52.000 --> 00:39:54.000]  還是Buffalo
[00:39:54.000 --> 00:39:56.000]  上帝說你敢不敢找他們跟你耕田
[00:39:56.000 --> 00:39:58.000]  信不過
[00:39:58.000 --> 00:40:00.000]  他搞砸了
[00:40:00.000 --> 00:40:02.000]  所以牠大力
[00:40:02.000 --> 00:40:04.000]  不過你敬而遠之
[00:40:04.000 --> 00:40:06.000]  鴕鳥
[00:40:06.000 --> 00:40:08.000]  很蠢
[00:40:08.000 --> 00:40:10.000]  生隻蛋在地上
[00:40:10.000 --> 00:40:12.000]  不知道
[00:40:12.000 --> 00:40:14.000]  隨時有野獸
[00:40:14.000 --> 00:40:16.000]  會踩爛牠
[00:40:16.000 --> 00:40:18.000]  無後的
[00:40:18.000 --> 00:40:20.000]  好像不是自己的子女
[00:40:20.000 --> 00:40:22.000]  上帝說你有沒有留意到
[00:40:22.000 --> 00:40:24.000]  牠跑起來
[00:40:24.000 --> 00:40:26.000]  很滑稽的樣子
[00:40:26.000 --> 00:40:28.000]  兩隻翅膀飛不起
[00:40:28.000 --> 00:40:30.000]  但牠跑起來
[00:40:30.000 --> 00:40:32.000]  快過跑馬地
[00:40:32.000 --> 00:40:34.000]  所有的馬匹
[00:40:34.000 --> 00:40:36.000]  和他們的騎士
[00:40:36.000 --> 00:40:38.000]  上帝欣賞
[00:40:38.000 --> 00:40:40.000]  鴕鳥
[00:40:40.000 --> 00:40:42.000]  跑得快
[00:40:42.000 --> 00:40:44.000]  上帝
[00:40:44.000 --> 00:40:46.000]  欣賞
[00:40:46.000 --> 00:40:48.000]  戰馬
[00:40:48.000 --> 00:40:50.000]  不是種種馬都是這樣的
[00:40:50.000 --> 00:40:52.000]  聽到
[00:40:52.000 --> 00:40:54.000]  戰爭的聲音
[00:40:54.000 --> 00:40:56.000]  聞到
[00:40:56.000 --> 00:40:58.000]  血腥的戰場
[00:40:58.000 --> 00:41:00.000]  這些馬
[00:41:00.000 --> 00:41:02.000]  是會衝鋒陷陣
[00:41:02.000 --> 00:41:04.000]  不會退縮
[00:41:04.000 --> 00:41:06.000]  動物的天性
[00:41:06.000 --> 00:41:08.000]  見到危險
[00:41:08.000 --> 00:41:10.000]  就跑
[00:41:10.000 --> 00:41:12.000]  戰馬
[00:41:12.000 --> 00:41:14.000]  是很興奮的
[00:41:14.000 --> 00:41:16.000]  聽到吹號的聲音
[00:41:16.000 --> 00:41:18.000]  上帝說
[00:41:18.000 --> 00:41:20.000]  上帝說
[00:41:20.000 --> 00:41:22.000]  上帝欣賞他們
[00:41:22.000 --> 00:41:24.000]  鷹
[00:41:24.000 --> 00:41:26.000]  捉巢蟹
[00:41:26.000 --> 00:41:28.000]  懸崖峭壁
[00:41:28.000 --> 00:41:30.000]  上帝有空
[00:41:30.000 --> 00:41:32.000]  上帝安裝他們
[00:41:32.000 --> 00:41:34.000]  鷹仔怎樣下來
[00:41:34.000 --> 00:41:36.000]  有沒有見過
[00:41:36.000 --> 00:41:38.000]  國家地理紀錄片
[00:41:38.000 --> 00:41:40.000]  三隻
[00:41:40.000 --> 00:41:42.000]  不是鷹
[00:41:42.000 --> 00:41:44.000]  是鴨
[00:41:44.000 --> 00:41:46.000]  還是眼
[00:41:46.000 --> 00:41:48.000]  三隻最後只剩一隻
[00:41:48.000 --> 00:41:50.000]  兩隻
[00:41:50.000 --> 00:41:52.000]  滾下來
[00:41:52.000 --> 00:41:54.000]  第一隻沒有死
[00:41:54.000 --> 00:41:56.000]  站起來
[00:41:56.000 --> 00:41:58.000]  看到頭暈眼花
[00:41:58.000 --> 00:42:00.000]  第二隻
[00:42:00.000 --> 00:42:02.000]  卡在石中
[00:42:02.000 --> 00:42:04.000]  第三隻
[00:42:04.000 --> 00:42:06.000]  沒事
[00:42:06.000 --> 00:42:08.000]  爸爸媽媽走過來
[00:42:08.000 --> 00:42:10.000]  要走很遠
[00:42:10.000 --> 00:42:12.000]  去找草食
[00:42:12.000 --> 00:42:14.000]  這個自然的世界
[00:42:14.000 --> 00:42:18.000]  上帝不厭求詳
[00:42:18.000 --> 00:42:22.000]  和約伯分享
[00:42:22.000 --> 00:42:26.000]  上帝也說到大地
[00:42:26.000 --> 00:42:28.000]  說到海洋
[00:42:28.000 --> 00:42:30.000]  說到神光
[00:42:30.000 --> 00:42:32.000]  說到死刃
[00:42:32.000 --> 00:42:34.000]  說到雪薄
[00:42:34.000 --> 00:42:36.000]  說到雨露
[00:42:36.000 --> 00:42:38.000]  說到雙動
[00:42:38.000 --> 00:42:40.000]  說到星瘦
[00:42:40.000 --> 00:42:42.000]  說到風雲
[00:42:42.000 --> 00:42:44.000]  說到風雲
[00:42:44.000 --> 00:42:46.000]  說到風雲
[00:42:46.000 --> 00:42:48.000]  說到風雲
[00:42:48.000 --> 00:42:50.000]  這是宇宙
[00:42:50.000 --> 00:42:52.000]  人看到
[00:42:52.000 --> 00:42:54.000]  明一點
[00:42:54.000 --> 00:42:56.000]  又不明一點
[00:42:56.000 --> 00:42:58.000]  這是上帝管理
[00:42:58.000 --> 00:43:00.000]  人看到
[00:43:00.000 --> 00:43:02.000]  管理
[00:43:02.000 --> 00:43:04.000]  上帝創造
[00:43:04.000 --> 00:43:06.000]  一個
[00:43:06.000 --> 00:43:08.000]  豐富
[00:43:08.000 --> 00:43:10.000]  多姿多彩
[00:43:10.000 --> 00:43:12.000]  天賦的
[00:43:12.000 --> 00:43:14.000]  世界
[00:43:14.000 --> 00:43:16.000]  是
[00:43:16.000 --> 00:43:18.000]  不只是你和我
[00:43:18.000 --> 00:43:20.000]  誰對誰錯
[00:43:20.000 --> 00:43:22.000]  幼稚園小朋友
[00:43:22.000 --> 00:43:24.000]  吃茶點
[00:43:24.000 --> 00:43:26.000]  他拿了我那塊土耳其餅
[00:43:26.000 --> 00:43:28.000]  世界就末日
[00:43:28.000 --> 00:43:30.000]  你沒教過小朋友嗎
[00:43:30.000 --> 00:43:32.000]  世界就末日
[00:43:32.000 --> 00:43:34.000]  惡到不得了
[00:43:34.000 --> 00:43:36.000]  打的
[00:43:36.000 --> 00:43:38.000]  搶回頭
[00:43:38.000 --> 00:43:40.000]  有經驗的老師
[00:43:40.000 --> 00:43:42.000]  就像防暴隊
[00:43:42.000 --> 00:43:44.000]  分開他們
[00:43:44.000 --> 00:43:46.000]  不是先關進廁所
[00:43:46.000 --> 00:43:48.000]  先分開
[00:43:48.000 --> 00:43:50.000]  然後
[00:43:50.000 --> 00:43:52.000]  你慢慢改變他
[00:43:52.000 --> 00:43:54.000]  懂不懂分享
[00:43:54.000 --> 00:43:56.000]  All I need to learn
[00:43:56.000 --> 00:43:58.000]  from my kindergarten
[00:43:58.000 --> 00:44:00.000]  作者在我太太
[00:44:00.000 --> 00:44:02.000]  畢業的畢業禮上演講
