
[00:00:00.000 --> 00:00:05.520]  各位網友 我們先回到立法會的主題
[00:25:28.540 --> 00:25:30.860]  我抄下這句送給人
[00:25:30.860 --> 00:25:38.380]  為什麼聖經原來是在講這些的?
[00:25:38.380 --> 00:25:40.380]  我還有十分鐘
[00:25:40.380 --> 00:25:42.620]  我要講下半章
[00:25:42.620 --> 00:25:44.860]  如果不是你很痛苦的了
[00:25:44.860 --> 00:25:50.460]  你要留在五堂繼續聽
[00:25:50.460 --> 00:25:56.060]  兒女是耶和華所賜的產業
[00:25:56.060 --> 00:25:57.260]  對不起
[00:25:57.260 --> 00:26:01.580]  一百年前中文聖經很男女平等
[00:26:01.580 --> 00:26:05.420]  它硬是要將兒子和女兒一起講
[00:26:05.420 --> 00:26:07.420]  其實這裡沒有的
[00:26:07.420 --> 00:26:09.420]  這裡沒有提到女兒
[00:26:09.420 --> 00:26:11.420]  你很快就知道為什麼
[00:26:11.420 --> 00:26:13.820]  這裡是講兒子
[00:26:13.820 --> 00:26:19.820]  兒子是上帝所賜的產業
[00:26:19.820 --> 00:26:23.420]  福中的後代都是在講兒子
[00:26:23.420 --> 00:26:24.940]  不是講女兒
[00:26:24.940 --> 00:26:27.180]  你說重男輕女
[00:26:27.180 --> 00:26:28.700]  你聽下去
[00:26:28.700 --> 00:26:38.620]  這些兒子就好像一個勇士戰袋裡面的箭
[00:26:38.620 --> 00:26:41.180]  箭是用來做什麼的?
[00:26:41.180 --> 00:26:43.180]  用來打仗的
[00:26:43.180 --> 00:26:45.180]  是武器來的
[00:26:45.180 --> 00:26:47.180]  是殺人的
[00:26:47.180 --> 00:26:49.740]  所以不是講女兒
[00:26:49.740 --> 00:26:51.740]  女兒不是用來殺人的
[00:26:51.740 --> 00:26:53.740]  是吧?感謝主
[00:26:53.740 --> 00:26:55.180]  所以不是重男輕女
[00:26:55.180 --> 00:26:57.180]  是重女輕男
[00:26:57.180 --> 00:26:59.180]  兒子我們做什麼的?
[00:26:59.180 --> 00:27:01.180]  好像箭一樣
[00:27:01.180 --> 00:27:04.780]  箭袋充滿的人
[00:27:04.780 --> 00:27:06.780]  便為有福
[00:27:06.780 --> 00:27:08.780]  懂嗎?
[00:27:08.780 --> 00:27:10.780]  越多越好
[00:27:10.780 --> 00:27:12.780]  所以今天我們不明白的
[00:27:12.780 --> 00:27:14.780]  今天我們一個起兩個止
[00:27:14.780 --> 00:27:16.780]  現在中國都放寬了
[00:27:16.780 --> 00:27:18.780]  不是的 因為我們不生
[00:27:18.780 --> 00:27:22.780]  以前不是的
[00:27:22.780 --> 00:27:26.780]  以前是三連抱兩
[00:27:26.780 --> 00:27:28.780]  哇 你幾個啊?
[00:27:28.780 --> 00:27:30.780]  17個
[00:27:30.780 --> 00:27:32.780]  是啊
[00:27:32.780 --> 00:27:34.780]  都是兒子啊
[00:27:34.780 --> 00:27:36.780]  都是兒子啊
[00:27:36.780 --> 00:27:38.780]  你沒讀過《士師記》
[00:27:38.780 --> 00:27:42.780]  《士師記》有30個兒子、30個女兒
[00:27:42.780 --> 00:27:47.780]  一生就是娶媳婦、嫁女
[00:27:47.780 --> 00:27:50.780]  這樣來跟敵人講和
[00:27:50.780 --> 00:27:52.780]  很奇怪的社會
[00:27:52.780 --> 00:27:54.780]  但是一個真實的社會
[00:27:54.780 --> 00:28:01.780]  祝福這個箭袋充滿的人
[00:28:01.780 --> 00:28:03.780]  原因是什麼?
[00:28:03.780 --> 00:28:05.780]  最後第五節
[00:28:05.780 --> 00:28:08.780]  其實是一個謎底
[00:28:08.780 --> 00:28:10.780]  不要這麼快開估
[00:28:10.780 --> 00:28:14.780]  他們在城門口和仇敵說話
[00:28:14.780 --> 00:28:16.780]  必不羞愧
[00:28:16.780 --> 00:28:18.780]  本來是反過來說的
[00:28:18.780 --> 00:28:20.780]  他們不會羞愧
[00:28:20.780 --> 00:28:22.780]  當他們在說話
[00:28:22.780 --> 00:28:24.780]  在哪裡?
[00:28:24.780 --> 00:28:26.780]  在城門口
[00:28:26.780 --> 00:28:28.780]  對誰說?
[00:28:28.780 --> 00:28:30.780]  對仇敵
[00:28:30.780 --> 00:28:32.780]  這樣就明白了
[00:28:32.780 --> 00:28:34.780]  當你要跟人家談判的時候
[00:28:34.780 --> 00:28:36.780]  你身後站了多少個大漢?
[00:28:36.780 --> 00:28:38.780]  我一個兒子而已
[00:28:38.780 --> 00:28:40.780]  我一個女兒
[00:28:40.780 --> 00:28:42.780]  站出來就被人抓了
[00:28:42.780 --> 00:28:44.780]  不是啊
[00:28:44.780 --> 00:28:46.780]  我十兄弟
[00:28:46.780 --> 00:28:48.780]  我十個兒子
[00:28:48.780 --> 00:28:50.780]  走出來個個都一米九
[00:28:50.780 --> 00:28:52.780]  姚明這樣的樣子
[00:28:52.780 --> 00:28:54.780]  誰敢欺負你
[00:28:54.780 --> 00:28:56.780]  感謝主啊
[00:28:56.780 --> 00:28:58.780]  所以我不會被人欺負
[00:28:58.780 --> 00:29:00.780]  是上帝所賜的
[00:29:00.780 --> 00:29:02.780]  你明白這句話嗎?
[00:29:02.780 --> 00:29:04.780]  是上帝所給的
[00:29:04.780 --> 00:29:06.780]  不是說我要生就能生的
[00:29:06.780 --> 00:29:08.780]  18個沒有人敢欺負我
[00:29:08.780 --> 00:29:10.780]  我也不會欺負人
[00:29:10.780 --> 00:29:12.780]  不過你有沒有將整篇詩篇
[00:29:12.780 --> 00:29:14.780]  合起來讀?
[00:29:14.780 --> 00:29:16.780]  沒有吧?
[00:29:16.780 --> 00:29:18.780]  你只記得前面若不是
[00:29:18.780 --> 00:29:20.780]  後面兒女是耶和華所賜的產業
[00:29:20.780 --> 00:29:22.780]  但它是一首詩篇來的
[00:29:22.780 --> 00:29:24.780]  它是告訴你
[00:29:24.780 --> 00:29:26.780]  當你最辛苦
[00:29:26.780 --> 00:29:28.780]  捱更底夜的時候
[00:29:28.780 --> 00:29:32.780]  上帝一個一個化骨龍賜給你
[00:29:32.780 --> 00:29:34.780]  懂不懂這樣看?
[00:29:34.780 --> 00:29:36.780]  不懂啊
[00:29:36.780 --> 00:29:38.780]  拆開了兩半
[00:29:38.780 --> 00:29:40.780]  化骨龍還化骨龍
[00:29:40.780 --> 00:29:42.780]  不是啊
[00:29:42.780 --> 00:29:44.780]  你都沒得睡
[00:29:44.780 --> 00:29:46.780]  太太說我又懷孕了
[00:29:46.780 --> 00:29:48.780]  有沒有搞錯?
[00:29:48.780 --> 00:29:50.780]  不小心
[00:29:50.780 --> 00:29:52.780]  是上帝所賜的
[00:29:52.780 --> 00:29:54.780]  你感恩嗎?
[00:29:54.780 --> 00:29:56.780]  還是埋怨?
[00:29:56.780 --> 00:29:58.780]  在你年輕的時候
[00:29:58.780 --> 00:30:00.780]  最辛苦的時候
[00:30:00.780 --> 00:30:02.780]  上帝給你18個兒子
[00:30:02.780 --> 00:30:04.780]  是賜福你還是咒詛你?
[00:30:04.780 --> 00:30:06.780]  當時你真的不知道
[00:30:06.780 --> 00:30:08.780]  當時你會埋怨的
[00:30:08.780 --> 00:30:10.780]  因為你不知道
[00:30:10.780 --> 00:30:12.780]  到那一天
[00:30:12.780 --> 00:30:14.780]  在城門口
[00:30:14.780 --> 00:30:16.780]  有人來攻擊你的時候
[00:30:16.780 --> 00:30:18.780]  你不用等爺爺吹雞
[00:30:18.780 --> 00:30:20.780]  你吹雞
[00:30:20.780 --> 00:30:22.780]  你那18個兒子就走出來了
[00:30:22.780 --> 00:30:26.780]  上帝早就為你預備的
[00:30:26.780 --> 00:30:28.780]  你現在
[00:30:28.780 --> 00:30:30.780]  懂得感恩
[00:30:30.780 --> 00:30:32.780]  但當時很痛苦的
[00:30:32.780 --> 00:30:34.780]  逐個養大它的時候
[00:30:34.780 --> 00:30:36.780]  你不會懂得感恩
[00:30:36.780 --> 00:30:38.780]  CP127篇說什麼?
[00:30:38.780 --> 00:30:40.780]  在你埋怨的時候
[00:30:40.780 --> 00:30:42.780]  你不要這麼快下結論
[00:30:42.780 --> 00:30:44.780]  約瑟17歲
[00:30:44.780 --> 00:30:46.780]  被賣到埃及
[00:30:46.780 --> 00:30:48.780]  其實那些哥哥
[00:30:48.780 --> 00:30:50.780]  改變了兩次主意
[00:30:50.780 --> 00:30:52.780]  如果最後關頭
[00:30:52.780 --> 00:30:54.780]  哥哥心軟
[00:30:54.780 --> 00:30:56.780]  算了算了
[00:30:56.780 --> 00:30:58.780]  不要賣弟弟了
[00:30:58.780 --> 00:31:00.780]  回去不要出聲
[00:31:00.780 --> 00:31:02.780]  晚上回去一起吃飯
[00:31:02.780 --> 00:31:04.780]  大家吃飯
[00:31:04.780 --> 00:31:06.780]  大家吃飯
[00:31:06.780 --> 00:31:08.780]  晚上回去一起吃飯
[00:31:08.780 --> 00:31:10.780]  大家眨眨眼
[00:31:10.780 --> 00:31:12.780]  什麼事都沒有
[00:31:12.780 --> 00:31:14.780]  感謝主大團圓結局
[00:31:14.780 --> 00:31:16.780]  不是的
[00:31:16.780 --> 00:31:18.780]  20年之後
[00:31:18.780 --> 00:31:20.780]  全家餓死
[00:31:20.780 --> 00:31:22.780]  你讀《創世記》你知道的
[00:31:22.780 --> 00:31:24.780]  上帝沒有給約瑟17歲那年選擇
[00:31:24.780 --> 00:31:26.780]  你到底去不去埃及
[00:31:26.780 --> 00:31:28.780]  沒得選擇
[00:31:28.780 --> 00:31:30.780]  二話不說
[00:31:30.780 --> 00:31:32.780]  扔了它下去
[00:31:32.780 --> 00:31:34.780]  上帝沒有給摩西選擇
[00:31:34.780 --> 00:31:36.780]  你要不要進皇宮
[00:31:36.780 --> 00:31:38.780]  你以為好玩嗎
[00:31:38.780 --> 00:31:40.780]  他又不是埃及人
[00:31:40.780 --> 00:31:42.780]  上帝正在預備他
[00:31:42.780 --> 00:31:44.780]  給他最好的訓練
[00:31:44.780 --> 00:31:46.780]  在西乃山上
[00:31:46.780 --> 00:31:50.780]  懂得將上帝的誡命律例典章寫下來
[00:31:50.780 --> 00:31:52.780]  不用查字典的
[00:31:52.780 --> 00:31:54.780]  上帝在我們的生命當中
[00:31:54.780 --> 00:31:56.780]  為我們所預備的
[00:31:56.780 --> 00:32:00.780]  未必是你即刻就要去埃及
[00:32:00.780 --> 00:32:02.780]  懂得感恩
[00:32:02.780 --> 00:32:04.780]  但是
[00:32:04.780 --> 00:32:06.780]  他的意思是好的
[00:32:06.780 --> 00:32:08.780]  你會埋怨的
[00:32:08.780 --> 00:32:10.780]  詩篇
[00:32:10.780 --> 00:32:12.780]  127篇
[00:32:12.780 --> 00:32:16.780]  不是說你不會埋怨
[00:32:16.780 --> 00:32:18.780]  不是說你不應該埋怨
[00:32:18.780 --> 00:32:22.780]  因為最後那節結束的時候
[00:32:22.780 --> 00:32:24.780]  是一個驚喜
[00:32:24.780 --> 00:32:26.780]  你不應該埋怨
[00:32:26.780 --> 00:32:28.780]  最後那節結束的時候
[00:32:28.780 --> 00:32:30.780]  是一個驚喜
[00:32:30.780 --> 00:32:32.780]  啊
[00:32:32.780 --> 00:32:34.780]  恍然大悟
[00:32:34.780 --> 00:32:36.780]  回頭看
[00:32:36.780 --> 00:32:40.780]  原來上帝早就已經預備
[00:32:40.780 --> 00:32:44.780]  你的感恩會來
[00:32:44.780 --> 00:32:46.780]  遲了
[00:32:46.780 --> 00:32:48.780]  不要緊
[00:32:48.780 --> 00:32:50.780]  上帝微微嘴笑
[00:32:50.780 --> 00:32:52.780]  上帝說
[00:32:52.780 --> 00:32:54.780]  如果當年我和你說
[00:32:54.780 --> 00:32:56.780]  你不會感恩
[00:32:56.780 --> 00:32:58.780]  所以要等
[00:32:58.780 --> 00:33:00.780]  在我們的生命當中
[00:33:00.780 --> 00:33:02.780]  其實
[00:33:02.780 --> 00:33:04.780]  不斷
[00:33:04.780 --> 00:33:06.780]  發生著這樣的事情
[00:33:06.780 --> 00:33:08.780]  今天
[00:33:08.780 --> 00:33:10.780]  看不清楚
[00:33:10.780 --> 00:33:12.780]  將來
[00:33:12.780 --> 00:33:14.780]  我們懂得感恩
[00:33:14.780 --> 00:33:16.780]  詩篇127篇
[00:33:16.780 --> 00:33:18.780]  是提醒你
[00:33:18.780 --> 00:33:22.780]  上帝的旨意
[00:33:22.780 --> 00:33:24.780]  的旨意
[00:33:24.780 --> 00:33:26.780]  高過我們的旨意
[00:33:26.780 --> 00:33:28.780]  上帝的道路
[00:33:28.780 --> 00:33:30.780]  不是我們的道路
[00:33:30.780 --> 00:33:34.780]  不要叫他幫你建造房屋
[00:33:34.780 --> 00:33:38.780]  不要叫他幫你看守城池
[00:33:38.780 --> 00:33:40.780]  你看看他在做什麼
[00:33:40.780 --> 00:33:42.780]  哎呀你皺眉頭
[00:33:42.780 --> 00:33:44.780]  哇生這麼多
[00:33:44.780 --> 00:33:46.780]  好辛苦啊
[00:33:46.780 --> 00:33:48.780]  你不知道
[00:33:48.780 --> 00:33:50.780]  到最後
[00:33:50.780 --> 00:33:52.780]  在第六節
[00:33:52.780 --> 00:33:54.780]  結束的時候
[00:33:54.780 --> 00:33:56.780]  你的心
[00:33:56.780 --> 00:34:00.780]  充滿感恩
[00:34:00.780 --> 00:34:02.780]  這個感恩
[00:34:02.780 --> 00:34:06.780]  是因為上帝早就為你預備
[00:34:06.780 --> 00:34:08.780]  當時
[00:34:08.780 --> 00:34:10.780]  他沒有叫你
[00:34:10.780 --> 00:34:12.780]  懂得感恩
[00:34:12.780 --> 00:34:14.780]  但今天
[00:34:14.780 --> 00:34:16.780]  你回頭看
[00:34:16.780 --> 00:34:18.780]  你明白
[00:34:18.780 --> 00:34:20.780]  上帝愛你
[00:34:20.780 --> 00:34:22.780]  他為你準備
[00:34:22.780 --> 00:34:24.780]  他為你安排
[00:34:24.780 --> 00:34:26.780]  求主幫助我們
[00:34:26.780 --> 00:34:28.780]  將神的話
[00:34:28.780 --> 00:34:30.780]  藏在心裡
[00:34:30.780 --> 00:34:32.780]  在一個
[00:34:32.780 --> 00:34:34.780]  十一月的主日崇拜
[00:34:34.780 --> 00:34:36.780]  你明白了詩篇
[00:34:36.780 --> 00:34:38.780]  127篇
[00:34:38.780 --> 00:34:40.780]  有一天半夜
[00:34:40.780 --> 00:34:42.780]  你睡不著
[00:34:42.780 --> 00:34:44.780]  你說上帝啊你去了哪裡
[00:34:44.780 --> 00:34:46.780]  我很痛苦啊
[00:34:46.780 --> 00:34:48.780]  你找回這篇詩篇出來看
[00:34:48.780 --> 00:34:50.780]  記住了
[00:34:50.780 --> 00:34:52.780]  127
[00:34:52.780 --> 00:34:54.780]  不要去找117
[00:34:54.780 --> 00:34:56.780]  不同的
[00:34:56.780 --> 00:34:58.780]  不同的
[00:34:58.780 --> 00:35:00.780]  我們同心低頭祈禱
[00:35:00.780 --> 00:35:06.780]  感謝天父
[00:35:06.780 --> 00:35:10.780]  在聖經的記載當中
[00:35:10.780 --> 00:35:14.780]  你留下寶貴的說話
[00:35:14.780 --> 00:35:18.780]  成為我們的提醒
[00:35:18.780 --> 00:35:20.780]  成為我們的鼓勵
[00:35:20.780 --> 00:35:24.780]  不是在我們感恩的時候
[00:35:24.780 --> 00:35:28.780]  卻是在我們沮喪
[00:35:28.780 --> 00:35:30.780]  絕望
[00:35:30.780 --> 00:35:32.780]  灰心
[00:35:32.780 --> 00:35:34.780]  想放棄的日子當中
[00:35:34.780 --> 00:35:38.780]  原來你仍然眷顧著我們
[00:35:38.780 --> 00:35:40.780]  我們雖然不明白
[00:35:40.780 --> 00:35:42.780]  甚至不想接受
[00:35:42.780 --> 00:35:44.780]  但原來你所賜的
[00:35:44.780 --> 00:35:48.780]  都是好的禮物
[00:35:48.780 --> 00:35:52.780]  你為我們所預備的
[00:35:52.780 --> 00:35:54.780]  在我們的生命當中
[00:35:54.780 --> 00:35:58.780]  都是成為我們的祝福
[00:35:58.780 --> 00:36:00.780]  多謝你
[00:36:00.780 --> 00:36:02.780]  多謝你
[00:36:02.780 --> 00:36:04.780]  但與我們學習
[00:36:04.780 --> 00:36:06.780]  憑信不憑眼見
[00:36:06.780 --> 00:36:08.780]  但與我們學習
[00:36:08.780 --> 00:36:10.780]  在不明白的日子
[00:36:10.780 --> 00:36:12.780]  我們仍然仰望你
[00:36:12.780 --> 00:36:14.780]  知道你的恩手
[00:36:14.780 --> 00:36:16.780]  並沒有離開我們
[00:36:16.780 --> 00:36:18.780]  你尚與我們同在
[00:36:18.780 --> 00:36:20.780]  你為我們所預備的
[00:36:20.780 --> 00:36:24.780]  是超過我們所想所求的一切
[00:36:24.780 --> 00:36:26.780]  多謝主
[00:36:26.780 --> 00:36:30.780]  我們恭敬張詩篇127篇
[00:36:30.780 --> 00:36:32.780]  在我們心中
[00:36:32.780 --> 00:36:34.780]  是最好的禮物
[00:36:34.780 --> 00:36:36.780]  多謝主
[00:36:36.780 --> 00:36:38.780]  多謝主
[00:36:38.780 --> 00:36:40.780]  127篇
[00:36:40.780 --> 00:36:44.780]  藏在我們心中
[00:36:44.780 --> 00:36:48.780]  求聖靈引導我們
[00:36:48.780 --> 00:36:54.780]  走在你的真理的亮光裏
[00:36:54.780 --> 00:36:56.780]  奉耶穌基督的聖名祈禱
[00:36:56.780 --> 00:36:58.780]  阿們
[00:36:58.780 --> 00:37:00.780]  阿們
[00:37:00.780 --> 00:37:02.780]  多謝主
[00:37:02.780 --> 00:37:04.780]  多謝主
[00:37:04.780 --> 00:37:06.780]  多謝主
[00:37:06.780 --> 00:37:08.780]  多謝主
[00:37:08.780 --> 00:37:10.780]  多謝主

