
[00:00:00.000 --> 00:00:08.640]  很快又來到文數記最後一個訊息
[00:21:32.320 --> 00:21:34.480]  你會發覺他們是沒有警察
[00:21:34.480 --> 00:21:36.720]  也是沒有監獄的
[00:21:36.720 --> 00:21:40.240]  所以也沒有人會來執行死刑
[00:21:40.240 --> 00:21:42.320]  那死刑是誰執行的
[00:21:42.320 --> 00:21:47.760]  就是由死者的親屬那個代表人來執行
[00:21:47.760 --> 00:21:55.040]  那個死者的親屬的代表人就是叫做報血仇的人
[00:21:55.040 --> 00:22:00.160]  所以如果你家裡有人被殺了
[00:22:00.160 --> 00:22:04.480]  你要找一個報血仇的人在你的家屬裡面
[00:22:04.480 --> 00:22:08.480]  代表你的家屬來押那個殺人犯
[00:22:08.480 --> 00:22:10.400]  這個是以色列人的律例
[00:22:10.400 --> 00:22:15.520]  如果你發覺這個希伯來文很有趣
[00:22:15.520 --> 00:22:20.000]  這個報血仇的人叫做Avenger of Blood
[00:22:20.000 --> 00:22:24.880]  但是他也解釋了Redeemer救贖者
[00:22:24.880 --> 00:22:27.440]  為什麼這麼奇怪
[00:22:27.440 --> 00:22:31.280]  報血仇的人怎麼會是救贖者
[00:22:31.280 --> 00:22:35.120]  我現在暫時不說關於這個
[00:22:35.120 --> 00:22:36.640]  等下跟大家解釋
[00:22:36.640 --> 00:22:39.360]  為什麼這個Avenger又是一個Redeemer
[00:22:39.360 --> 00:22:40.560]  很有趣
[00:22:40.560 --> 00:22:43.280]  我們現在說了
[00:22:43.280 --> 00:22:45.360]  謀殺就容易了
[00:22:45.360 --> 00:22:47.920]  你的家屬找一個報血仇的人出來
[00:22:47.920 --> 00:22:50.800]  殺那個殺人犯
[00:22:50.800 --> 00:22:52.080]  那就了結了
[00:22:52.080 --> 00:22:54.080]  但是如果不殺呢
[00:22:54.080 --> 00:22:56.640]  經文裡面也有說
[00:22:56.640 --> 00:22:58.880]  有給例子怎樣不殺
[00:22:58.880 --> 00:23:02.400]  不殺就是你根本和人沒有仇怨
[00:23:02.400 --> 00:23:05.280]  你又無心去殺對方
[00:23:05.280 --> 00:23:06.880]  無意去殺人
[00:23:06.880 --> 00:23:09.920]  例如你走著走著跑得太快
[00:23:09.920 --> 00:23:11.360]  推倒了人
[00:23:11.360 --> 00:23:13.040]  對方被你推倒了
[00:23:13.040 --> 00:23:14.880]  一跌下去不起
[00:23:14.880 --> 00:23:15.840]  死了
[00:23:15.840 --> 00:23:17.440]  那就是不殺
[00:23:17.440 --> 00:23:18.640]  你不是想殺他
[00:23:18.640 --> 00:23:22.240]  另外有人在扔石頭
[00:23:22.240 --> 00:23:23.520]  扔一些很重的東西
[00:23:23.520 --> 00:23:25.120]  你扔著扔著
[00:23:25.120 --> 00:23:26.880]  突然不小心扔死了人
[00:23:26.880 --> 00:23:28.320]  好像你說你推著推著
[00:23:28.320 --> 00:23:29.600]  花瓶在騎樓
[00:23:29.600 --> 00:23:31.200]  花瓶掉下去
[00:23:31.200 --> 00:23:32.160]  打死了人
[00:23:32.160 --> 00:23:35.040]  這個是誤殺的罪名
[00:23:35.040 --> 00:23:36.800]  你不是蓄意想殺死他
[00:23:36.800 --> 00:23:39.120]  如果誤殺又怎樣
[00:23:39.120 --> 00:23:40.800]  蓄意殺人就容易了
[00:23:40.800 --> 00:23:44.000]  誤殺原來神很有趣
[00:23:44.000 --> 00:23:47.200]  就是做了這些屠城給誤殺的人
[00:23:47.200 --> 00:23:49.840]  如果你誤殺了人之後
[00:23:49.840 --> 00:23:51.920]  你可以跑去屠城那裡
[00:23:51.920 --> 00:23:53.280]  你要跑得快
[00:23:53.280 --> 00:23:55.520]  所以叫做屠城
[00:23:55.520 --> 00:23:57.120]  你跑得慢的時候
[00:23:57.120 --> 00:23:59.680]  被報血仇追到你
[00:23:59.680 --> 00:24:00.720]  殺了你
[00:24:00.720 --> 00:24:01.760]  你都還沒進屠城
[00:24:01.760 --> 00:24:02.880]  他已經殺了你
[00:24:02.880 --> 00:24:04.800]  那就不行了
[00:24:04.800 --> 00:24:06.080]  所以叫做屠城
[00:24:06.080 --> 00:24:09.680]  你進去之後他就不能殺你
[00:24:09.680 --> 00:24:15.840]  這個是神給以色列人的律例典章
[00:24:15.840 --> 00:24:18.480]  但是你說我現在在屠城裡
[00:24:18.480 --> 00:24:19.920]  已經有一段日子了
[00:24:20.400 --> 00:24:25.360]  咦 我想那個報血仇的可能都走了
[00:24:25.360 --> 00:24:26.480]  你又走出去
[00:24:26.480 --> 00:24:28.480]  傻傻的走出城裡
[00:24:28.480 --> 00:24:31.200]  原來他躲在那裡捕你
[00:24:31.200 --> 00:24:33.200]  那不就可以殺你了
[00:24:33.200 --> 00:24:35.920]  所以你逃了進去屠城之後
[00:24:35.920 --> 00:24:37.600]  起碼你都不要出來
[00:24:37.600 --> 00:24:40.240]  你出來風險大
[00:24:40.240 --> 00:24:43.760]  難道你一輩子躲在屠城裡嗎
[00:24:43.760 --> 00:24:44.880]  又不是
[00:24:44.880 --> 00:24:46.160]  聖經很有趣
[00:24:46.160 --> 00:24:49.760]  大祭司死了之後
[00:24:49.760 --> 00:24:52.560]  你就可以走出來了
[00:24:52.560 --> 00:24:53.760]  大祭司死了之後
[00:24:53.760 --> 00:24:55.840]  你天天在屠城裡求神
[00:24:55.840 --> 00:24:58.960]  大祭司什麼時候死
[00:24:58.960 --> 00:25:02.240]  大祭司死了你就可以走出來了
[00:25:02.240 --> 00:25:03.200]  很有趣的
[00:25:03.200 --> 00:25:04.240]  你又會抓一下仇
[00:25:04.240 --> 00:25:05.600]  為什麼大祭司死了
[00:25:05.600 --> 00:25:10.480]  人的罪又可以得被赦免呢
[00:25:10.480 --> 00:25:12.000]  再看看
[00:25:12.000 --> 00:25:16.480]  這個律例是給所有的以色列人
[00:25:16.480 --> 00:25:20.320]  加上住在以色列的外邦人
[00:25:20.320 --> 00:25:21.280]  很有趣的
[00:25:21.280 --> 00:25:22.400]  不只是以色列人
[00:25:22.400 --> 00:25:27.600]  連外邦人都有這個權利
[00:25:27.600 --> 00:25:31.920]  看起來這條律例很實用
[00:25:31.920 --> 00:25:32.960]  是給人怎樣
[00:25:32.960 --> 00:25:35.360]  防止人冤冤相報
[00:25:35.360 --> 00:25:36.640]  是要來救贖人
[00:25:36.640 --> 00:25:38.240]  要來保護生命
[00:25:38.240 --> 00:25:39.040]  是吧
[00:25:39.040 --> 00:25:41.840]  躲在屠城就不可以再找他了
[00:25:41.840 --> 00:25:43.120]  如果不是的話
[00:25:43.120 --> 00:25:45.840]  你的家屬殺了我的家屬
[00:25:45.840 --> 00:25:47.760]  我的家屬又殺了你的家屬
[00:25:47.760 --> 00:25:49.520]  你的家屬又殺了我的家屬
[00:25:49.520 --> 00:25:50.960]  到什麼時候
[00:25:50.960 --> 00:25:52.800]  是無了期的
[00:25:52.800 --> 00:25:55.680]  所以有了這個屠城就非常好
[00:25:55.680 --> 00:25:57.360]  很實用
[00:25:57.360 --> 00:25:59.120]  但是有沒有想到
[00:25:59.120 --> 00:26:01.280]  這個屠城神擺在這裡
[00:26:01.280 --> 00:26:04.640]  不是只是給我們看外表的意義
[00:26:04.640 --> 00:26:08.400]  有更深屬靈的意義在裡面
[00:26:08.400 --> 00:26:13.520]  在文數記35章29節說什麼
[00:26:13.520 --> 00:26:16.000]  「或者在你們一切的住處
[00:26:16.000 --> 00:26:19.440]  要作你們世世代代的律例典章」
[00:26:19.440 --> 00:26:21.360]  每次見到這節經文
[00:26:21.360 --> 00:26:23.520]  我兩隻耳朵就豎起來
[00:26:23.520 --> 00:26:24.800]  為什麼
[00:26:24.800 --> 00:26:28.000]  很多時候出現這張律例典章
[00:26:28.000 --> 00:26:30.000]  要世世代代遵守的時候
[00:26:30.000 --> 00:26:33.200]  經文後面有個很重要的意思
[00:26:33.200 --> 00:26:34.560]  記不記得上次說
[00:26:34.560 --> 00:26:36.800]  西羅非一哈的女兒
[00:26:36.800 --> 00:26:39.520]  女子可以承受產業
[00:26:39.520 --> 00:26:41.520]  那節的經文又是說
[00:26:41.520 --> 00:26:43.760]  要世世代代遵守的
[00:26:43.760 --> 00:26:44.400]  結果怎樣
[00:26:44.400 --> 00:26:45.760]  我們看到
[00:26:45.760 --> 00:26:49.840]  原來耶穌基督就是透過瑪利亞
[00:26:49.840 --> 00:26:53.920]  成為大衛王位的接班人
[00:26:53.920 --> 00:26:55.520]  猶太人會問
[00:26:55.520 --> 00:26:57.520]  瑪利亞哪裡有承受權
[00:26:57.520 --> 00:26:59.120]  是女子來的
[00:26:59.120 --> 00:27:01.600]  有先例的
[00:27:01.600 --> 00:27:04.800]  文訴記27章告訴我們
[00:27:04.800 --> 00:27:09.280]  瑪利亞絕對有權承受產業
[00:27:09.280 --> 00:27:14.240]  以至耶穌基督可以成為大衛繼承人
[00:27:14.240 --> 00:27:15.680]  是有原因的
[00:27:15.680 --> 00:27:17.920]  今天的經文又有這樣說
[00:27:17.920 --> 00:27:21.120]  所以又有些竅門在裡面
[00:27:21.120 --> 00:27:24.880]  如果我們再看看希伯來書6章18節
[00:27:24.880 --> 00:27:26.880]  「或神決不能說謊
[00:27:26.880 --> 00:27:30.320]  好叫我們這些逃往避難所
[00:27:30.320 --> 00:27:32.320]  持定牌在我們前頭
[00:27:32.320 --> 00:27:35.440]  指望的人可以大得免禮」
[00:27:35.440 --> 00:27:38.880]  這節經文給了我們很大的提示
[00:27:38.880 --> 00:27:41.920]  怎樣叫做逃往避難所
[00:27:41.920 --> 00:27:45.360]  猶太人一讀這節經文就會想起什麼
[00:27:45.360 --> 00:27:47.360]  會想起逃城
[00:27:47.360 --> 00:27:50.560]  會想起文訴記35章的逃城
[00:27:50.560 --> 00:27:52.560]  逃了進去的避難所
[00:27:52.560 --> 00:27:55.280]  就不可以有人再傷害你
[00:27:55.280 --> 00:27:58.480]  咦 那你要看希伯來書6章
[00:27:58.480 --> 00:28:00.000]  究竟在說什麼
[00:28:00.000 --> 00:28:02.560]  原來希伯來書6章是說什麼
[00:28:02.560 --> 00:28:05.760]  怎樣叫做有指望的人
[00:28:05.760 --> 00:28:10.240]  有指望的人就是那些接受了耶穌基督的人
[00:28:10.240 --> 00:28:12.240]  在主內的人
[00:28:12.240 --> 00:28:14.240]  他們有什麼勉勵
[00:28:14.240 --> 00:28:16.240]  希伯來書的作者說
[00:28:16.240 --> 00:28:19.120]  他們能夠親自進入至聖所
[00:28:19.120 --> 00:28:20.800]  能夠與神親近
[00:28:20.800 --> 00:28:22.800]  他們是主內的人
[00:28:22.800 --> 00:28:25.200]  給我們看到很有趣
[00:28:25.200 --> 00:28:29.680]  在主內就等於在避難所裡面的人
[00:28:29.680 --> 00:28:31.680]  是在逃城裡面的人
[00:28:31.680 --> 00:28:35.600]  主內的人就等於在逃城裡面的人
[00:28:35.600 --> 00:28:37.600]  逃城代表什麼
[00:28:37.600 --> 00:28:40.640]  逃城代表耶穌基督
[00:28:40.640 --> 00:28:42.640]  很有趣的
[00:28:42.640 --> 00:28:45.920]  咦 你又會拗一下頭
[00:28:45.920 --> 00:28:49.360]  為什麼逃城會代表耶穌基督呢
[00:28:49.360 --> 00:28:52.160]  我們一起來看看
[00:28:52.160 --> 00:28:56.000]  耶穌基督與逃城有什麼相似的地方
[00:28:56.000 --> 00:28:58.560]  逃城是給那些什麼人
[00:28:58.560 --> 00:29:00.560]  誤殺罪名的人
[00:29:00.560 --> 00:29:03.760]  如果你是謀殺人
[00:29:03.760 --> 00:29:05.760]  你不要躲在逃城裡面
[00:29:05.760 --> 00:29:07.760]  不可以保護你的
[00:29:07.760 --> 00:29:09.760]  會抓你出來殺你的
[00:29:09.760 --> 00:29:11.760]  只是給誤殺的人
[00:29:11.760 --> 00:29:13.760]  在主內的人
[00:29:13.760 --> 00:29:15.760]  我們這些主內的人
[00:29:15.760 --> 00:29:17.760]  是不是全部都是誤殺的
[00:29:17.760 --> 00:29:21.280]  有沒有人蓄意去犯罪
[00:29:21.280 --> 00:29:23.280]  就是我要弄死耶穌基督
[00:29:23.280 --> 00:29:25.280]  所以我要犯罪
[00:29:25.280 --> 00:29:27.280]  會不會有人這樣想的
[00:29:27.280 --> 00:29:29.280]  沒有人會這樣想的
[00:29:29.280 --> 00:29:32.400]  但我們每一個人生出來都是罪人
[00:29:32.400 --> 00:29:36.720]  是我們的罪使到耶穌基督被釘在十字架上
[00:29:36.720 --> 00:29:40.080]  耶穌基督的死絕對與我們有關
[00:29:40.080 --> 00:29:43.680]  但不是我們蓄意想殺死耶穌基督
[00:29:43.680 --> 00:29:46.640]  我們都是誤殺的人
[00:29:46.640 --> 00:29:51.600]  你看看路加福音23章34節怎麼說
[00:29:51.600 --> 00:29:53.600]  耶穌基督在十架上說
[00:29:53.600 --> 00:29:57.120]  赦免他們因為他們所作的
[00:29:57.120 --> 00:29:59.120]  他們不曉得
[00:29:59.120 --> 00:30:01.120]  這些是跟我們每一個人說的
[00:30:01.120 --> 00:30:03.600]  不是只跟當時的羅馬兵說
[00:30:03.600 --> 00:30:07.040]  我們每一個人將耶穌基督釘在十字架上
[00:30:07.040 --> 00:30:09.040]  我們所做的都是不曉得
[00:30:09.040 --> 00:30:11.040]  因為我們的罪
[00:30:11.040 --> 00:30:13.840]  我們每一個人都是誤殺的罪人
[00:30:13.840 --> 00:30:15.840]  第二點
[00:30:15.840 --> 00:30:18.880]  是給任何人的
[00:30:18.880 --> 00:30:20.880]  你看到這個律例典章
[00:30:20.880 --> 00:30:23.440]  是給所有以色列人
[00:30:23.440 --> 00:30:27.040]  是給住在以色列人當中的外邦人
[00:30:27.040 --> 00:30:29.840]  對他們來說當時就是所有人
[00:30:29.840 --> 00:30:31.840]  我們呢
[00:30:31.840 --> 00:30:34.720]  這個救恩都是給所有人的
[00:30:34.720 --> 00:30:36.720]  我們最熟悉的經文
[00:30:36.720 --> 00:30:38.720]  約翰福音3章16節說
[00:30:38.720 --> 00:30:43.200]  神愛世人甚至將他的獨身子賜給我們
[00:30:43.200 --> 00:30:46.720]  叫一切信下的不自滅亡反得生
[00:30:46.720 --> 00:30:48.720]  這個救恩是給誰的
[00:30:48.720 --> 00:30:50.720]  一切的人
[00:30:50.720 --> 00:30:52.720]  所有的人
[00:30:52.720 --> 00:30:54.720]  任何的人
[00:30:54.720 --> 00:30:56.720]  只要肯接受就行
[00:30:56.720 --> 00:30:58.720]  第三點
[00:30:58.720 --> 00:31:01.840]  這個救贖是非常容易得到的
[00:31:01.840 --> 00:31:03.840]  隨手可得
[00:31:03.840 --> 00:31:05.840]  我們見到是
[00:31:05.840 --> 00:31:07.840]  這個屠城
[00:31:07.840 --> 00:31:11.040]  是遍佈在全部以色列
[00:31:11.040 --> 00:31:13.040]  六個屠城
[00:31:13.040 --> 00:31:15.040]  在約旦河西邊有三個
[00:31:15.040 --> 00:31:17.040]  約旦河東邊有三個
[00:31:17.040 --> 00:31:19.040]  剛才都說了
[00:31:19.040 --> 00:31:21.040]  如果你要躲在屠城你要跑得快
[00:31:21.040 --> 00:31:25.040]  起碼有個比你近的地方你都跑得快
[00:31:25.040 --> 00:31:27.040]  如果不是很遠的話
[00:31:27.040 --> 00:31:29.040]  你跑到差不多就沒氣了
[00:31:29.040 --> 00:31:31.040]  所以這個屠城
[00:31:31.040 --> 00:31:33.040]  是隨手可得
[00:31:33.040 --> 00:31:35.040]  每個人都可以得到
[00:31:35.040 --> 00:31:37.040]  很容易得到的
[00:31:37.040 --> 00:31:39.040]  就好像馬太福音7章7節所說
[00:31:39.040 --> 00:31:41.040]  你們祈求就給你們
[00:31:41.040 --> 00:31:43.040]  尋找就尋見
[00:31:43.040 --> 00:31:45.040]  叩門就給你們開門
[00:31:45.040 --> 00:31:47.040]  唯一你要做的是
[00:31:47.040 --> 00:31:51.040]  你要逃到屠城裏面
[00:31:51.040 --> 00:31:53.040]  如果你說我知道有個屠城
[00:31:53.040 --> 00:31:55.040]  可以赦免我的罪
[00:31:55.040 --> 00:31:57.040]  有沒有用?
[00:31:57.040 --> 00:31:59.040]  沒用的
[00:31:59.040 --> 00:32:01.040]  那個報血仇的就是在追著你
[00:32:01.040 --> 00:32:03.040]  你一定要肯逃去那裏
[00:32:03.040 --> 00:32:05.040]  基督徒都是一樣
[00:32:05.040 --> 00:32:07.040]  你知道耶穌基督救贖了你
[00:32:07.040 --> 00:32:09.040]  沒用的
[00:32:09.040 --> 00:32:11.040]  你要肯接受他
[00:32:11.040 --> 00:32:13.040]  你要肯尋找
[00:32:13.040 --> 00:32:15.040]  你才能真真正正得到救恩
[00:32:15.040 --> 00:32:19.040]  第四點呢
[00:32:19.040 --> 00:32:21.040]  第四點我們見到
[00:32:21.040 --> 00:32:23.040]  神是公義的
[00:32:23.040 --> 00:32:25.040]  神是公義的
[00:32:25.040 --> 00:32:27.040]  剛剛說
[00:32:27.040 --> 00:32:29.040]  凡流人血的他的血也必被人流
[00:32:29.040 --> 00:32:31.040]  但是
[00:32:31.040 --> 00:32:33.040]  如果你是誤殺的話
[00:32:33.040 --> 00:32:35.040]  神是給你一個機會
[00:32:35.040 --> 00:32:37.040]  你有一個揀選
[00:32:37.040 --> 00:32:39.040]  你可以揀選你要不要去屠城
[00:32:39.040 --> 00:32:41.040]  你可以不去的
[00:32:41.040 --> 00:32:43.040]  你不去的話
[00:32:43.040 --> 00:32:45.040]  被報血仇的殺了你
[00:32:45.040 --> 00:32:47.040]  如果你肯去的話
[00:32:47.040 --> 00:32:49.040]  你是能夠得到救贖的
[00:32:49.040 --> 00:32:53.040]  相信為什麼
[00:32:53.040 --> 00:32:55.040]  這個字
[00:32:55.040 --> 00:32:57.040]  這個報血仇這個字
[00:32:57.040 --> 00:32:59.040]  又解釋報血仇又解釋救贖
[00:32:59.040 --> 00:33:01.040]  就是這個原因
[00:33:01.040 --> 00:33:03.040]  你肯去的話就變成了救贖
[00:33:03.040 --> 00:33:05.040]  你不肯去的話
[00:33:05.040 --> 00:33:07.040]  就是報血仇的人就會找上門
[00:33:07.040 --> 00:33:09.040]  我們的救贖
[00:33:09.040 --> 00:33:11.040]  都是一樣的
[00:33:11.040 --> 00:33:13.040]  神給了這個救恩給我們
[00:33:13.040 --> 00:33:15.040]  我們可以不接受的
[00:33:15.040 --> 00:33:17.040]  沒有人逼我們一定要接受
[00:33:17.040 --> 00:33:19.040]  但是不接受的那個
[00:33:19.040 --> 00:33:21.040]  怎麼樣呢
[00:33:21.040 --> 00:33:23.040]  我們自己的罪就在我們自己的頭上
[00:33:23.040 --> 00:33:25.040]  我們要自己擔當自己的罪
[00:33:25.040 --> 00:33:29.040]  咦?那在這樣的情形
[00:33:29.040 --> 00:33:31.040]  報血仇的是誰呢
[00:33:31.040 --> 00:33:33.040]  報血仇的那個就是神
[00:33:33.040 --> 00:33:35.040]  神的審判
[00:33:35.040 --> 00:33:37.040]  所以報血仇的那個
[00:33:37.040 --> 00:33:39.040]  是神
[00:33:39.040 --> 00:33:41.040]  救贖的那個也是神
[00:33:41.040 --> 00:33:43.040]  耶穌基督是救我們
[00:33:43.040 --> 00:33:45.040]  為我們寫命
[00:33:45.040 --> 00:33:47.040]  在十教上
[00:33:47.040 --> 00:33:49.040]  所以耶穌基督是那位救贖者
[00:33:49.040 --> 00:33:51.040]  也是將來會來到世上
[00:33:51.040 --> 00:33:53.040]  審判一切的審判者
[00:33:53.040 --> 00:33:55.040]  所以我們現在開始明白
[00:33:55.040 --> 00:33:57.040]  為什麼這個字希伯來文
[00:33:57.040 --> 00:33:59.040]  原本給屠城
[00:33:59.040 --> 00:34:01.040]  避免那個
[00:34:01.040 --> 00:34:03.040]  報血仇的人
[00:34:03.040 --> 00:34:05.040]  為什麼又是Redeemer又是他
[00:34:05.040 --> 00:34:07.040]  Avenger又是他
[00:34:07.040 --> 00:34:09.040]  報血仇的那個也是他
[00:34:09.040 --> 00:34:11.040]  他就是救贖也是他
[00:34:11.040 --> 00:34:13.040]  你只是看舊約你不能夠明白這一點
[00:34:13.040 --> 00:34:15.040]  你不能夠明白
[00:34:15.040 --> 00:34:17.040]  為什麼報血仇的那個
[00:34:17.040 --> 00:34:19.040]  就是救贖的那個
[00:34:19.040 --> 00:34:21.040]  看完新約你就明白
[00:34:21.040 --> 00:34:23.040]  約翰福音三章十八節說什麼
[00:34:23.040 --> 00:34:25.040]  信他的人不被定罪
[00:34:25.040 --> 00:34:27.040]  不信的人罪已經定了
[00:34:27.040 --> 00:34:29.040]  因為他不信神
[00:34:29.040 --> 00:34:31.040]  獨身子瓊分
[00:34:31.040 --> 00:34:33.040]  信那個罪是不被定
[00:34:33.040 --> 00:34:35.040]  不被定我們是被救贖
[00:34:35.040 --> 00:34:37.040]  不信那個
[00:34:37.040 --> 00:34:39.040]  他的罪已經被定了
[00:34:39.040 --> 00:34:41.040]  我們看到
[00:34:41.040 --> 00:34:43.040]  這個真是無可厚非
[00:34:43.040 --> 00:34:45.040]  屠城真真正正
[00:34:45.040 --> 00:34:47.040]  是耶穌基督的
[00:34:47.040 --> 00:34:49.040]  遇象耶穌基督的影子
[00:34:49.040 --> 00:34:51.040]  還有第五點是什麼
[00:34:51.040 --> 00:34:53.040]  第五點就是
[00:34:53.040 --> 00:34:55.040]  什麼時候那些人才可以
[00:34:55.040 --> 00:34:57.040]  在屠城得到赦免
[00:34:57.040 --> 00:34:59.040]  我們剛才說
[00:34:59.040 --> 00:35:01.040]  他們在祈求大祭司快點死
[00:35:01.040 --> 00:35:03.040]  在那裡開玩笑
[00:35:03.040 --> 00:35:05.040]  大祭司死了
[00:35:05.040 --> 00:35:07.040]  他們就罪被赦免了
[00:35:07.040 --> 00:35:09.040]  和我們一樣
[00:35:09.040 --> 00:35:11.040]  大祭司為我們死
[00:35:11.040 --> 00:35:13.040]  以致我們的罪能夠被赦免
[00:35:13.040 --> 00:35:17.040]  這個也是
[00:35:17.040 --> 00:35:19.040]  當你看舊約的時候
[00:35:19.040 --> 00:35:21.040]  你怎麼想都想不到
[00:35:21.040 --> 00:35:23.040]  為什麼大祭司
[00:35:23.040 --> 00:35:25.040]  在耶路撒冷城裡面死了
[00:35:25.040 --> 00:35:27.040]  在屠城裡面
[00:35:27.040 --> 00:35:29.040]  那些人全部能夠得到釋放
[00:35:29.040 --> 00:35:31.040]  你是不能夠明白
[00:35:31.040 --> 00:35:33.040]  所以很清楚
[00:35:33.040 --> 00:35:35.040]  讓我們看到的的確確
[00:35:35.040 --> 00:35:37.040]  是耶穌基督的
[00:35:37.040 --> 00:35:39.040]  遇象
[00:35:39.040 --> 00:35:43.040]  說完文素記
[00:35:43.040 --> 00:35:45.040]  全部36章
[00:35:45.040 --> 00:35:47.040]  今天所說的是什麼
[00:35:47.040 --> 00:35:49.040]  是土地和城邑
[00:35:49.040 --> 00:35:51.040]  我們看到耶穌基督的影子
[00:35:51.040 --> 00:35:53.040]  我們可以有幾個
[00:35:53.040 --> 00:35:55.040]  總結來看看
[00:35:55.040 --> 00:35:57.040]  第一個總結其實就是讓我們看到
[00:35:57.040 --> 00:35:59.040]  第二代以色列人的馴服
[00:35:59.040 --> 00:36:01.040]  神要他們馴服
[00:36:01.040 --> 00:36:03.040]  透過律例典章
[00:36:03.040 --> 00:36:05.040]  我們說過
[00:36:05.040 --> 00:36:07.040]  以色列人第二代
[00:36:07.040 --> 00:36:09.040]  好像西羅菲哈
[00:36:09.040 --> 00:36:11.040]  他的女兒
[00:36:11.040 --> 00:36:13.040]  他們最初看到
[00:36:13.040 --> 00:36:15.040]  婚禮的律例他們是不滿
[00:36:15.040 --> 00:36:17.040]  為什麼女人不能婚
[00:36:17.040 --> 00:36:19.040]  所以他去到摩西的面前
[00:36:19.040 --> 00:36:21.040]  來投訴
[00:36:21.040 --> 00:36:23.040]  但是當摩西
[00:36:23.040 --> 00:36:25.040]  透過
[00:36:25.040 --> 00:36:27.040]  當神透過摩西
[00:36:27.040 --> 00:36:29.040]  給他一個決定
[00:36:29.040 --> 00:36:31.040]  女人可以承受
[00:36:31.040 --> 00:36:33.040]  土地
[00:36:33.040 --> 00:36:35.040]  但一定要嫁給自己的支派
[00:36:35.040 --> 00:36:37.040]  他們就服從
[00:36:37.040 --> 00:36:39.040]  他們沒有嫁給別人的支派
[00:36:39.040 --> 00:36:41.040]  他們嫁給自己的支派
[00:36:41.040 --> 00:36:43.040]  他們有服從
[00:36:43.040 --> 00:36:45.040]  我們看到憲制節期
[00:36:45.040 --> 00:36:47.040]  又是一個服從的例子
[00:36:47.040 --> 00:36:49.040]  很繁複的
[00:36:49.040 --> 00:36:51.040]  每天早上晚上
[00:36:51.040 --> 00:36:53.040]  每個星期每個月每年都要憲制
[00:36:53.040 --> 00:36:55.040]  以色列人
[00:36:55.040 --> 00:36:57.040]  服從神
[00:36:57.040 --> 00:36:59.040]  透過他們的憲制節期
[00:36:59.040 --> 00:37:01.040]  他們服從神
[00:37:01.040 --> 00:37:03.040]  我們上一次有說許願和公民
[00:37:03.040 --> 00:37:05.040]  我們說許願
[00:37:05.040 --> 00:37:07.040]  就是一個家庭裏面的服從
[00:37:07.040 --> 00:37:09.040]  女兒服從
[00:37:09.040 --> 00:37:11.040]  是父親
[00:37:11.040 --> 00:37:13.040]  妻子服從丈夫
[00:37:13.040 --> 00:37:15.040]  我們說打仗
[00:37:15.040 --> 00:37:17.040]  也是服從軍紀
[00:37:17.040 --> 00:37:19.040]  摸到死人都要結證
[00:37:19.040 --> 00:37:21.040]  多少死人才可以打仗
[00:37:21.040 --> 00:37:23.040]  另外
[00:37:23.040 --> 00:37:25.040]  他們的公民
[00:37:25.040 --> 00:37:27.040]  拿回來的戰利品
[00:37:27.040 --> 00:37:29.040]  要分一半給
[00:37:29.040 --> 00:37:31.040]  回中
[00:37:31.040 --> 00:37:33.040]  我們會怎樣想
[00:37:33.040 --> 00:37:35.040]  為什麼要分給他們
[00:37:35.040 --> 00:37:37.040]  他們又沒有出去打仗
[00:37:37.040 --> 00:37:39.040]  是我們去打的
[00:37:39.040 --> 00:37:41.040]  他們沒有這樣想
[00:37:41.040 --> 00:37:43.040]  他們非常服從
[00:37:43.040 --> 00:37:45.040]  將一半分給回中
[00:37:45.040 --> 00:37:47.040]  今天的訊息
[00:37:47.040 --> 00:37:49.040]  又是什麼
[00:37:49.040 --> 00:37:51.040]  我們看到土地成泣
[00:37:51.040 --> 00:37:53.040]  剛才兩個半支派
[00:37:53.040 --> 00:37:55.040]  雖然他們自己的土地
[00:37:55.040 --> 00:37:57.040]  在約旦河東邊
[00:37:57.040 --> 00:37:59.040]  但他們也願意
[00:37:59.040 --> 00:38:01.040]  過河和十二支派
[00:38:01.040 --> 00:38:03.040]  一齊來到真戰
[00:38:03.040 --> 00:38:05.040]  一齊來到
[00:38:05.040 --> 00:38:07.040]  拿這個封地
[00:38:07.040 --> 00:38:09.040]  這個就是他們的服從
[00:38:09.040 --> 00:38:11.040]  這個就是他們放下自我的表現
[00:38:11.040 --> 00:38:13.040]  這個就是他們的服從
[00:38:13.040 --> 00:38:15.040]  這個就是他們的服從
[00:38:15.040 --> 00:38:17.040]  這個就是他們的服從
[00:38:17.040 --> 00:38:19.040]  第二個結論就是我們看到
[00:38:19.040 --> 00:38:21.040]  在文訴記裏
[00:38:21.040 --> 00:38:23.040]  有很多耶穌基督的御像
[00:38:23.040 --> 00:38:25.040]  非常之多
[00:38:25.040 --> 00:38:27.040]  我甚至不是將注意力
[00:38:27.040 --> 00:38:29.040]  放在
[00:38:29.040 --> 00:38:31.040]  雲柱火柱
[00:38:31.040 --> 00:38:33.040]  放在瑪那
[00:38:33.040 --> 00:38:35.040]  不是放在
[00:38:35.040 --> 00:38:37.040]  金燈台
[00:38:37.040 --> 00:38:39.040]  不是放在亞倫
[00:38:39.040 --> 00:38:41.040]  開花的像
