
[00:00:00.000 --> 00:00:04.320]  各位電影節目的觀眾大家好
[00:23:59.520 --> 00:24:04.000]  那一刻我就說感謝父神
[00:24:04.000 --> 00:24:07.520]  不過我回來想想
[00:24:08.480 --> 00:24:13.920]  如果你得到什麼恩典財幹
[00:24:13.920 --> 00:24:15.920]  其實是父神給你的
[00:24:15.920 --> 00:24:17.920]  你為什麼要埋沒了他
[00:24:17.920 --> 00:24:19.920]  為什麼要說沒有
[00:24:19.920 --> 00:24:21.920]  為什麼要說不是
[00:24:21.920 --> 00:24:25.120]  你應該將榮耀歸神
[00:24:25.120 --> 00:24:27.120]  我們中國人可能就是
[00:24:27.120 --> 00:24:29.120]  推慣了
[00:24:29.120 --> 00:24:31.120]  有時候客氣了
[00:24:31.120 --> 00:24:34.720]  有時候嘴巴說哪裡哪裡
[00:24:34.720 --> 00:24:38.240]  其實心裡說這裡這裡
[00:24:38.240 --> 00:24:40.240]  其實心裡是飄飄然
[00:24:40.240 --> 00:24:42.240]  不過嘴巴不敢說
[00:24:42.240 --> 00:24:44.240]  頂智慧
[00:24:44.240 --> 00:24:46.240]  我想我們真的要學
[00:24:46.240 --> 00:24:50.240]  要超越我們的文化規限
[00:24:50.240 --> 00:24:54.240]  然後學習怎樣將榮耀歸神
[00:24:54.240 --> 00:24:58.240]  將稱讚歸到加勒山
[00:24:58.240 --> 00:25:00.240]  我們不需要像本人約翰
[00:25:00.240 --> 00:25:02.240]  大家可能聽過
[00:25:02.240 --> 00:25:05.680]  本人約翰曾經有人稱讚他
[00:25:05.680 --> 00:25:07.680]  他就跟那個人說
[00:25:07.680 --> 00:25:13.680]  你這句話魔鬼也同樣說過給我聽
[00:25:13.680 --> 00:25:15.680]  當然我們不需要
[00:25:15.680 --> 00:25:17.680]  你真的要找交换
[00:25:17.680 --> 00:25:19.680]  別人稱讚你
[00:25:19.680 --> 00:25:24.480]  可能沒有那種要捧殺你的心
[00:25:24.480 --> 00:25:27.280]  他真是很真誠地稱讚你
[00:25:27.280 --> 00:25:31.280]  你就將他歸給加勒山的主
[00:25:31.280 --> 00:25:35.280]  如果你要稱讚別人的時候
[00:25:35.280 --> 00:25:43.280]  你覺得那個人不一定能將榮耀歸給加勒山的主
[00:25:43.280 --> 00:25:45.280]  你就可以先加一句
[00:25:45.280 --> 00:25:47.280]  你要稱讚別人的時候
[00:25:47.280 --> 00:25:49.280]  你可以說感謝神
[00:25:49.280 --> 00:25:51.280]  祂給你有領師的恩賜
[00:25:51.280 --> 00:25:53.280]  你先感謝神
[00:25:53.280 --> 00:25:55.280]  祂就懂得做
[00:25:55.280 --> 00:25:57.280]  祂不懂得做
[00:25:57.280 --> 00:25:59.280]  你也要讓祂知道
[00:25:59.280 --> 00:26:01.280]  祂是天父上帝
[00:26:01.280 --> 00:26:03.280]  我們說完捧殺之後
[00:26:03.280 --> 00:26:07.280]  我們現在說一下捧殺
[00:26:07.280 --> 00:26:11.280]  捧殺就是迎見石頭的攻擊
[00:26:11.280 --> 00:26:13.280]  面對花環的誘惑
[00:26:13.280 --> 00:26:15.280]  這是第一
[00:26:15.280 --> 00:26:17.280]  迎見石頭的攻擊
[00:26:17.280 --> 00:26:23.280]  你看下去就會看到第十九節有另外一個極端的反應
[00:26:23.280 --> 00:26:27.280]  但是有些猶太人從安提阿和以哥念尼
[00:26:27.280 --> 00:26:30.280]  挑唆眾人就用石頭打保羅
[00:26:30.280 --> 00:26:32.280]  以為他死了
[00:26:32.280 --> 00:26:36.280]  就拖他到城外門徒正圍著他
[00:26:36.280 --> 00:26:41.280]  他就起來走進城去
[00:26:41.280 --> 00:26:43.280]  保羅屯福音的時候
[00:26:43.280 --> 00:26:45.280]  經常有一種情況出現
[00:26:45.280 --> 00:26:47.280]  就是有一批人經常跟著他
[00:26:47.280 --> 00:26:49.280]  經常要聽他講道
[00:26:49.280 --> 00:26:51.280]  這批人不是他的粉絲
[00:26:51.280 --> 00:26:53.280]  不是他的粉絲
[00:26:53.280 --> 00:26:55.280]  不是說喜歡聽他講道就到處去聽
[00:26:55.280 --> 00:26:57.280]  不是
[00:26:57.280 --> 00:26:59.280]  這批是他的敵人
[00:26:59.280 --> 00:27:04.280]  每一次在他聚會的地方就搗蛋
[00:27:04.280 --> 00:27:06.280]  搞鬼
[00:27:06.280 --> 00:27:08.280]  搞亂檔
[00:27:08.280 --> 00:27:12.280]  我相信保羅已經習慣了
[00:27:12.280 --> 00:27:14.280]  因為他以前也是這樣的人
[00:27:14.280 --> 00:27:18.280]  現在這批人看到保羅做了二五仔
[00:27:18.280 --> 00:27:22.280]  離開了他們的門派
[00:27:22.280 --> 00:27:24.280]  然後出去反骨
[00:27:24.280 --> 00:27:26.280]  然後傳揚耶穌
[00:27:26.280 --> 00:27:28.280]  所以這批人很不忿
[00:27:28.280 --> 00:27:34.280]  他們要出來幫助本門派清理門戶
[00:27:34.280 --> 00:27:38.280]  所以到處跟著保羅搗蛋
[00:27:38.280 --> 00:27:40.280]  世界輪流轉
[00:27:40.280 --> 00:27:43.280]  保羅也沒辦法接受
[00:27:43.280 --> 00:27:46.280]  所以他們聽保羅講道
[00:27:46.280 --> 00:27:47.280]  有反應之後
[00:27:47.280 --> 00:27:50.280]  這批人就拿起石頭來扔保羅
[00:27:50.280 --> 00:27:53.280]  為何只扔保羅不扔巴拿巴呢?
[00:27:53.280 --> 00:27:57.280]  可能是保羅帶頭說話的那個
[00:27:57.280 --> 00:27:59.280]  他們以為保羅死了
[00:27:59.280 --> 00:28:01.280]  就拖他出城外
[00:28:01.280 --> 00:28:03.280]  想在城外棄屍
[00:28:03.280 --> 00:28:05.280]  以前的猶太人
[00:28:05.280 --> 00:28:09.280]  他們人死了就要葬在城外
[00:28:09.280 --> 00:28:12.280]  因為在城內不潔淨
[00:28:12.280 --> 00:28:15.280]  所以這批人也算是有良心
[00:28:15.280 --> 00:28:19.280]  不想搞髒整個城市
[00:28:19.280 --> 00:28:21.280]  拖保羅出城外
[00:28:21.280 --> 00:28:23.280]  其實保羅沒死
[00:28:23.280 --> 00:28:26.280]  可能他被人打到昏迷了
[00:28:26.280 --> 00:28:28.280]  可能全身都是血
[00:28:28.280 --> 00:28:31.280]  好像死人一樣
[00:28:31.280 --> 00:28:33.280]  拖他出城外
[00:28:33.280 --> 00:28:36.280]  扔下他自己就醒了
[00:28:36.280 --> 00:28:38.280]  保羅昏迷
[00:28:38.280 --> 00:28:41.280]  冷風一吹
[00:28:41.280 --> 00:28:43.280]  很可能就醒了
[00:28:43.280 --> 00:28:48.280]  然後發現自己身上有很多石頭
[00:28:48.280 --> 00:28:51.280]  全身灰塵
[00:28:51.280 --> 00:28:56.280]  有些流血的跡象
[00:28:56.280 --> 00:28:58.280]  掃一掃他的身體
[00:28:58.280 --> 00:29:04.280]  然後回到城內
[00:29:04.280 --> 00:29:06.280]  大家有沒有看到
[00:29:06.280 --> 00:29:09.280]  保羅其實就是我們中國人說的一句話
[00:29:09.280 --> 00:29:11.280]  就是明知山有虎
[00:29:11.280 --> 00:29:13.280]  迎向虎山行
[00:29:13.280 --> 00:29:17.280]  人家扔石頭打到他快死了
[00:29:17.280 --> 00:29:19.280]  他也不害怕
[00:29:19.280 --> 00:29:24.280]  然後那些人現在在城內
[00:29:24.280 --> 00:29:26.280]  你還進城?
[00:29:26.280 --> 00:29:28.280]  多大都走
[00:29:28.280 --> 00:29:31.280]  但他不走
[00:29:31.280 --> 00:29:35.280]  明知山有虎迎向虎山行
[00:29:35.280 --> 00:29:39.280]  你佩服這種大無畏的精神嗎?
[00:29:39.280 --> 00:29:43.280]  當然這句話有貶義
[00:29:43.280 --> 00:29:48.280]  貶義是明知前面有危險
[00:29:48.280 --> 00:29:50.280]  不聽人勸
[00:29:50.280 --> 00:29:53.280]  總是要冒險
[00:29:53.280 --> 00:29:56.280]  要去幹
[00:29:56.280 --> 00:29:59.280]  這是魯莽不值得效法的
[00:29:59.280 --> 00:30:02.280]  有些人這樣詮釋這句話
[00:30:02.280 --> 00:30:05.280]  保羅是不是不自量力呢?
[00:30:05.280 --> 00:30:08.280]  到底這句話用在保羅身上
[00:30:08.280 --> 00:30:12.280]  你覺得是高還是貶呢?
[00:30:12.280 --> 00:30:16.280]  我想起另一個版本
[00:30:16.280 --> 00:30:20.280]  可能更貼切去形容保羅
[00:30:20.280 --> 00:30:24.280]  這個版本就是明知山有虎
[00:30:24.280 --> 00:30:27.280]  然後偏向虎山行
[00:30:27.280 --> 00:30:29.280]  我很喜歡這個偏字
[00:30:29.280 --> 00:30:32.280]  偏就是一種偏執
[00:30:32.280 --> 00:30:35.280]  一種固執
[00:30:35.280 --> 00:30:37.280]  一種性格的表現
[00:30:37.280 --> 00:30:39.280]  性格巨星
[00:30:39.280 --> 00:30:43.280]  這個偏講明一個人
[00:30:43.280 --> 00:30:46.280]  因為他有信念立場
[00:30:46.280 --> 00:30:48.280]  有一種看法
[00:30:48.280 --> 00:30:52.280]  他能為了他的信念立場去堅忍
[00:30:52.280 --> 00:30:56.280]  因為這種使命感不怕危艱
[00:30:56.280 --> 00:30:58.280]  勇往直前
[00:30:58.280 --> 00:31:04.280]  我覺得這句話應該是褒獎的意思
[00:31:04.280 --> 00:31:08.280]  正所謂不入虎穴焉得虎至
[00:31:08.280 --> 00:31:11.280]  有一句說話我覺得講得很好
[00:31:11.280 --> 00:31:15.280]  泰山崩於前面而色不變
[00:31:15.280 --> 00:31:20.280]  猛虎而吹之後而心不驚
[00:31:20.280 --> 00:31:22.280]  就是保羅的心態
[00:31:22.280 --> 00:31:26.280]  保羅不怕石頭
[00:31:26.280 --> 00:31:30.280]  迎向石頭攻擊的時候
[00:31:30.280 --> 00:31:33.280]  他仍然繼續向前
[00:31:33.280 --> 00:31:35.280]  什麼原因呢?
[00:31:35.280 --> 00:31:39.280]  就是因為他心存著一個使命
[00:31:39.280 --> 00:31:43.280]  在這個世上
[00:31:43.280 --> 00:31:46.280]  如果你能夠堅守你的使命
[00:31:46.280 --> 00:31:50.280]  知道你為什麼活著
[00:31:50.280 --> 00:31:52.280]  有很多事情
[00:31:52.280 --> 00:31:55.280]  你就不怕面前的艱難
[00:31:55.280 --> 00:31:57.280]  一些困苦
[00:31:57.280 --> 00:31:58.280]  一些逼迫
[00:31:58.280 --> 00:32:00.280]  你就不怕
[00:32:00.280 --> 00:32:04.280]  當一間屋被火燒的時候
[00:32:04.280 --> 00:32:06.280]  火災場
[00:32:06.280 --> 00:32:08.280]  眾人都離開災場的時候
[00:32:08.280 --> 00:32:11.280]  有一種人向災場進發
[00:32:11.280 --> 00:32:13.280]  這種人是什麼人呢?
[00:32:13.280 --> 00:32:15.280]  就是消防員
[00:32:15.280 --> 00:32:18.280]  有膽識、有使命
[00:32:18.280 --> 00:32:20.280]  不怕危險
[00:32:20.280 --> 00:32:24.280]  這就是保羅所存有的心態
[00:32:24.280 --> 00:32:29.280]  頂智慧對於基督徒來說
[00:32:29.280 --> 00:32:31.280]  我們今天的石頭是什麼呢?
[00:32:31.280 --> 00:32:35.280]  很可能撒旦不會真的扔石頭在我們身上
[00:32:35.280 --> 00:32:37.280]  可能因為信仰
[00:32:37.280 --> 00:32:41.280]  不一定會遇到肉身的攻擊和逼迫
[00:32:41.280 --> 00:32:44.280]  但是在文明社會裏
[00:32:44.280 --> 00:32:48.280]  現在在很多的大潮流下
[00:32:48.280 --> 00:32:53.280]  基督教的信仰已經讓我們成為二等公民
[00:32:53.280 --> 00:32:55.280]  不單單是二等
[00:32:55.280 --> 00:32:57.280]  可能是三等
[00:32:57.280 --> 00:33:01.280]  很多時候因為我們信仰而受到人莫名的攻擊
[00:33:01.280 --> 00:33:05.280]  在那種情況下你會怎樣呢?
[00:33:05.280 --> 00:33:08.280]  你會不會明知山有虎
[00:33:08.280 --> 00:33:10.280]  迎向虎山行呢?
[00:33:10.280 --> 00:33:18.280]  當然我不是希望頂智慧和我們反對的人打死
[00:33:18.280 --> 00:33:19.280]  不是
[00:33:19.280 --> 00:33:24.280]  但是我們面對強權欺壓的時候
[00:33:24.280 --> 00:33:31.280]  我們可以冷靜地表明我們的立場
[00:33:31.280 --> 00:33:34.280]  即是我們不妥協
[00:33:34.280 --> 00:33:37.280]  但也不需要和你吵架
[00:33:37.280 --> 00:33:40.280]  我不需要和你辯論過
[00:33:40.280 --> 00:33:44.280]  但我要強調我是這樣看的
[00:33:44.280 --> 00:33:46.280]  今天的應用是什麼呢?
[00:33:46.280 --> 00:33:52.280]  我們要認定基督徒是會遇到苦難的
[00:33:52.280 --> 00:33:54.280]  基督講得很清楚
[00:33:54.280 --> 00:33:56.280]  在世上你們有苦難
[00:33:56.280 --> 00:34:00.280]  保羅後來回到路斯德和以哥廉
[00:34:00.280 --> 00:34:03.280]  他都堅固門徒
[00:34:03.280 --> 00:34:08.280]  告訴他們進入神的國必須經歷很多的艱難
[00:34:08.280 --> 00:34:15.280]  如果回到路斯德和以哥廉講這個情景
[00:34:15.280 --> 00:34:21.280]  我相信他們一定有保羅被人用石頭打的景象
[00:34:21.280 --> 00:34:28.280]  保羅說這次要進神的國要經歷很多艱難
[00:34:28.280 --> 00:34:31.280]  所以不要怕
[00:34:31.280 --> 00:34:34.280]  我在香港讀神學的時候
[00:34:34.280 --> 00:34:42.280]  有一位退休宣教士來到我們神學院教宣教神學
[00:34:42.280 --> 00:34:50.280]  他說很多宣教士年輕的時候
[00:34:50.280 --> 00:34:55.280]  他們都吃了很多苦頭
[00:34:55.280 --> 00:34:59.280]  他鼓勵我們在神學院未畢業之前
[00:34:59.280 --> 00:35:02.280]  多讀一些宣教士傳記
[00:35:02.280 --> 00:35:08.280]  我記得那時候在神學院做圖書管理
[00:35:08.280 --> 00:35:16.280]  很多書我借宣教士傳記回去一本一本看
[00:35:16.280 --> 00:35:20.280]  越看越開心、越有趣味
[00:35:20.280 --> 00:35:26.280]  越看越看到這些年輕時代的人如何受苦
[00:35:26.280 --> 00:35:30.280]  我在神的面前做了一個祈禱
[00:35:30.280 --> 00:35:34.280]  我說天父啊,我其實好像一個溫室的花
[00:35:34.280 --> 00:35:39.280]  我被父母愛
[00:35:39.280 --> 00:35:44.280]  在神學院這個安樂窩裡都沒有遇過什麼苦難
[00:35:44.280 --> 00:35:46.280]  我自己祈禱
[00:35:46.280 --> 00:35:51.280]  我說神啊,求祢給我多一點苦去受罷
[00:35:51.280 --> 00:35:55.280]  我要接受更多苦難的挑戰
[00:35:55.280 --> 00:35:58.280]  弟兄姊妹,你千萬不要隨便祈禱
[00:35:58.280 --> 00:36:01.280]  很多時候你祈禱了之後
[00:36:01.280 --> 00:36:05.280]  神就按你的祈禱去答覆你
[00:36:05.280 --> 00:36:10.280]  沒多久神學院的院長就問我
[00:36:10.280 --> 00:36:13.280]  要不要去菲律賓宣教
[00:36:13.280 --> 00:36:18.280]  菲律賓那時是四十多年前
[00:36:18.280 --> 00:36:23.280]  不知道是圓還是扁還是三角形
[00:36:23.280 --> 00:36:27.280]  而且感覺是菲律賓比較香港落後
[00:36:27.280 --> 00:36:31.280]  但是我祈禱的時候
[00:36:31.280 --> 00:36:36.280]  我就在神的面前問神要不要去呢
[00:36:36.280 --> 00:36:38.280]  第一個反應是
[00:36:38.280 --> 00:36:41.280]  神說你不是祈禱要多受一點苦嗎?
[00:36:41.280 --> 00:36:44.280]  現在去菲律賓受一點苦吧
[00:36:44.280 --> 00:36:46.280]  又是真的
[00:36:46.280 --> 00:36:49.280]  我會離鄉別井
[00:36:49.280 --> 00:36:55.280]  那時很多朋友在香港
[00:36:55.280 --> 00:36:57.280]  菲律賓沒有朋友
[00:36:57.280 --> 00:36:59.280]  而且又要學話
[00:36:59.280 --> 00:37:01.280]  我們講廣東話
[00:37:01.280 --> 00:37:04.280]  去到就要用普通話先交談
[00:37:04.280 --> 00:37:08.280]  然後再用他們的閩南話來講道
[00:37:08.280 --> 00:37:11.280]  對我們來說都是很大挑戰
[00:37:11.280 --> 00:37:18.280]  種種的情況讓我在神的面前考慮
[00:37:18.280 --> 00:37:21.280]  但最終我都接受這個挑戰
[00:37:21.280 --> 00:37:24.280]  就是去受一點苦吧
[00:37:24.280 --> 00:37:27.280]  在各樣的思念裏面
[00:37:27.280 --> 00:37:29.280]  在各樣的困苦裏面
[00:37:29.280 --> 00:37:33.280]  表明自己是神的傭人
[00:37:33.280 --> 00:37:36.280]  是神的僕人
[00:37:36.280 --> 00:37:39.280]  大家同意嗎?
[00:37:39.280 --> 00:37:42.280]  當一個人在苦難裏面
[00:37:42.280 --> 00:37:45.280]  他的品格是會受培養的
[00:37:45.280 --> 00:37:48.280]  提摩太后書第三章裏
[00:37:48.280 --> 00:37:53.280]  保羅又再講他在路斯德爾哥念這件事
[00:37:53.280 --> 00:37:55.280]  你緊緊跟隨我
[00:37:55.280 --> 00:37:58.280]  你在我身上學了很多教訓
[00:37:58.280 --> 00:38:02.280]  品行自向、信心寬容、愛心
[00:38:02.280 --> 00:38:05.280]  然後加上忍耐、迫怕苦難
[00:38:05.280 --> 00:38:11.280]  而從前在安提亞爾哥念和路斯德爾所遭遇的
[00:38:11.280 --> 00:38:14.280]  這些其實就是幫助我們
[00:38:14.280 --> 00:38:21.280]  在我們的心智、品行、信心、愛心、寬容上學習
[00:38:21.280 --> 00:38:26.280]  頂尖的每人我們需要求神幫助我們
[00:38:26.280 --> 00:38:32.280]  讓我們在侍奉的路上不怕面對困難
[00:38:32.280 --> 00:38:38.280]  因為困難、苦難會淨化我們的人生
[00:38:38.280 --> 00:38:41.280]  亦會腐化我們的人生
[00:38:41.280 --> 00:38:46.280]  所以當人被扔石頭在你身上的時候
[00:38:46.280 --> 00:38:50.280]  你不需要覺得天都掉下來
[00:38:50.280 --> 00:38:55.280]  當人供奉你饅頭的時候
[00:38:55.280 --> 00:39:00.280]  你亦不需要覺得飄飄然在天上
[00:39:00.280 --> 00:39:05.280]  無論人給你石頭、饅頭
[00:39:05.280 --> 00:39:08.280]  你都處自於太然
[00:39:08.280 --> 00:39:12.280]  無論你遇到甜頭、苦頭
[00:39:12.280 --> 00:39:16.280]  你都能夠繼續前往
[00:39:16.280 --> 00:39:20.280]  風光是感謝主
[00:39:20.280 --> 00:39:24.280]  倒楣是不自卑、不退後
[00:39:24.280 --> 00:39:30.280]  這是神在我們身上要讓我們所有信主的人
[00:39:30.280 --> 00:39:33.280]  屬主的人、侍奉主的人能夠好好學習
[00:39:33.280 --> 00:39:37.280]  我們要面對花環的引誘
[00:39:37.280 --> 00:39:40.280]  面對撒旦的捧殺
[00:39:40.280 --> 00:39:43.280]  又要迎向石頭的攻擊
[00:39:43.280 --> 00:39:45.280]  面對撒旦的捧殺
[00:39:45.280 --> 00:39:48.280]  求主讓我們在侍奉的路上
[00:39:48.280 --> 00:39:51.280]  顯明我們是神的僕人
[00:39:51.280 --> 00:39:54.280]  能夠為主做美好的見證
[00:39:54.280 --> 00:39:56.280]  我們低頭一起祈禱吧
[00:39:56.280 --> 00:39:59.280]  天父我們求祢讓我們在人生的路上
[00:39:59.280 --> 00:40:02.280]  無論遇到哪一種的際遇
[00:40:02.280 --> 00:40:05.280]  我們都持守我們心中的純淨
[00:40:05.280 --> 00:40:10.280]  讓我們信心、信仰能夠發揮最大的功效和作用
[00:40:10.280 --> 00:40:14.280]  讓我們在困難的當中不退縮
[00:40:14.280 --> 00:40:20.280]  讓我們在順境裡不會妥協或失落
[00:40:20.280 --> 00:40:23.280]  願主在我們身上承受你的心意
[00:40:23.280 --> 00:40:25.280]  奉耶穌基督的聖名祈禱
[00:40:25.280 --> 00:40:27.280]  阿門
[00:40:27.280 --> 00:40:29.280]  阿門
[00:40:29.280 --> 00:40:31.280]  阿門
[00:40:31.280 --> 00:40:33.280]  阿門
[00:40:33.280 --> 00:40:35.280]  阿門
[00:40:35.280 --> 00:40:37.280]  阿門
[00:40:37.280 --> 00:40:39.280]  阿門
[00:40:39.280 --> 00:40:41.280]  阿門
[00:40:41.280 --> 00:40:43.280]  阿門

