
[00:00:00.000 --> 00:00:05.640]  各位提醒姐妹、各位朋友,你們好!
[00:18:45.160 --> 00:18:47.160]  你們中間若有先知
[00:18:47.160 --> 00:18:50.160]  我耶和必在異象中向他顯然
[00:18:50.160 --> 00:18:51.960]  夢中向他說話
[00:18:51.960 --> 00:18:54.120]  我的朋友摩西不是這樣
[00:18:54.120 --> 00:18:56.520]  他是在我全家盡忠的
[00:18:56.520 --> 00:18:59.520]  我要與他面對面說話
[00:18:59.520 --> 00:19:01.000]  從文數記看來
[00:19:01.000 --> 00:19:04.200]  我們可以看到摩西的特殊地位
[00:19:04.200 --> 00:19:05.640]  在眾先知裏面
[00:19:05.640 --> 00:19:08.840]  神用異象夢向他們啟示
[00:19:08.840 --> 00:19:10.400]  摩西就不同了
[00:19:10.400 --> 00:19:13.240]  他是面對面與神談話
[00:19:13.240 --> 00:19:14.320]  對猶太人來說
[00:19:14.320 --> 00:19:17.640]  無論任何一個先知
[00:19:17.640 --> 00:19:19.320]  任何一個
[00:19:19.320 --> 00:19:21.120]  都是不能與他相比的
[00:19:21.120 --> 00:19:25.120]  他是全以色列家盡忠的一位
[00:19:25.120 --> 00:19:26.720]  希伯羅書的作者
[00:19:26.720 --> 00:19:27.920]  他怎樣說
[00:19:27.920 --> 00:19:31.520]  耶穌比摩西更加優勝
[00:19:31.520 --> 00:19:32.560]  為什麼
[00:19:32.560 --> 00:19:34.320]  我們看看第三節
[00:19:34.320 --> 00:19:37.640]  他比摩西算是更配多得榮耀
[00:19:37.640 --> 00:19:39.640]  好象建造房屋的
[00:19:39.640 --> 00:19:41.800]  比房屋更尊貴
[00:19:41.800 --> 00:19:45.040]  因為房屋都必有人建造
[00:19:45.040 --> 00:19:48.840]  但建造萬物的就是神
[00:19:48.840 --> 00:19:50.440]  如果我們想明白這段聖經
[00:19:50.440 --> 00:19:53.640]  首先我們要明白房屋是什麼意思
[00:19:53.640 --> 00:19:55.880]  房屋這個字
[00:19:55.880 --> 00:19:58.440]  無論是我們中文
[00:19:58.440 --> 00:20:00.640]  或者希臘文的Icos
[00:20:00.640 --> 00:20:02.240]  都有兩個意思
[00:20:02.240 --> 00:20:04.200]  都是指一個房子
[00:20:04.200 --> 00:20:06.680]  回家就是一個建築物
[00:20:06.680 --> 00:20:08.240]  你家在哪裏
[00:20:08.240 --> 00:20:09.720]  就是那個房子
[00:20:09.720 --> 00:20:11.720]  就是一個立體
[00:20:11.720 --> 00:20:14.560]  看得到的一個房子
[00:20:14.560 --> 00:20:15.600]  但另一方面
[00:20:15.600 --> 00:20:16.960]  這個字有另外一個意思
[00:20:16.960 --> 00:20:18.160]  是指家
[00:20:18.160 --> 00:20:18.800]  家庭
[00:20:18.800 --> 00:20:19.960]  家居
[00:20:19.960 --> 00:20:21.200]  就不是指那個房子
[00:20:21.200 --> 00:20:22.440]  不是指那個建築物
[00:20:22.440 --> 00:20:23.600]  而是指家
[00:20:23.600 --> 00:20:24.560]  家庭
[00:20:24.560 --> 00:20:27.160]  是家人組成的家
[00:20:27.160 --> 00:20:28.680]  不可以說是我們家人
[00:20:28.680 --> 00:20:30.120]  就是我們的家人
[00:20:30.120 --> 00:20:33.920]  希臘文書作者用家來形容神的世界
[00:20:33.920 --> 00:20:35.960]  神的世界就是神的家
[00:20:35.960 --> 00:20:37.400]  神的房屋
[00:20:37.400 --> 00:20:38.760]  神來到這個世界
[00:20:38.760 --> 00:20:40.480]  建立神的家
[00:20:40.480 --> 00:20:43.560]  而我們一班信徒就是這個家的成員
[00:20:43.560 --> 00:20:46.640]  一個就是天上的天家
[00:20:46.640 --> 00:20:49.400]  就好像人的禽魚的世界裏面
[00:20:49.400 --> 00:20:52.360]  建立人的家一樣
[00:20:52.360 --> 00:20:54.440]  不少這些成員
[00:20:54.440 --> 00:20:56.080]  其實都是禽魚
[00:20:56.080 --> 00:20:57.320]  正因為這個緣故
[00:20:57.320 --> 00:20:58.680]  我們可以看到一個
[00:20:58.680 --> 00:21:00.200]  很有趣的矛盾
[00:21:00.200 --> 00:21:01.800]  第一節就告訴你
[00:21:01.800 --> 00:21:04.440]  我們都是同夢天照的人
[00:21:04.440 --> 00:21:06.000]  call from heaven
[00:21:06.000 --> 00:21:07.480]  call to heaven
[00:21:07.480 --> 00:21:09.960]  但第三節第四節就告訴你
[00:21:09.960 --> 00:21:12.960]  我們都是神家的成員
[00:21:12.960 --> 00:21:14.000]  卻在地上
[00:21:14.000 --> 00:21:16.160]  所以我們有天家的知味
[00:21:16.160 --> 00:21:20.720]  但卻離不開人世間的限制
[00:21:20.720 --> 00:21:22.000]  摩西始終
[00:21:22.000 --> 00:21:24.760]  都只是天家的一個成員
[00:21:24.760 --> 00:21:28.240]  耶穌不單只是創造整個人的世界
[00:21:28.240 --> 00:21:30.000]  他更加是創造者
[00:21:30.000 --> 00:21:33.800]  同時也因為他的死和復活的緣故
[00:21:33.800 --> 00:21:35.560]  創立了天家
[00:21:35.560 --> 00:21:37.040]  正因如此
[00:21:37.040 --> 00:21:41.760]  耶穌比摩西更配多得榮耀
[00:21:41.760 --> 00:21:43.120]  建造房屋的
[00:21:43.120 --> 00:21:47.000]  比房屋更加寶貴
[00:21:47.000 --> 00:21:48.440]  我們再來思想一下
[00:21:48.440 --> 00:21:51.480]  耶穌為大祭司這個主題
[00:21:51.480 --> 00:21:56.000]  祭司除了代表人向神祈求認罪之外
[00:21:56.000 --> 00:21:59.240]  祭司還有一個非常重要的使命
[00:21:59.240 --> 00:22:02.480]  拉丁文這個祭司叫Pontifest
[00:22:02.480 --> 00:22:03.760]  Pontifest
[00:22:03.760 --> 00:22:06.760]  我相信是最能夠解釋到
[00:22:06.760 --> 00:22:09.680]  翻譯到祭司這個意義
[00:22:09.680 --> 00:22:12.080]  Pontifest本來意思是橋
[00:22:12.080 --> 00:22:14.560]  或者橋的製造者
[00:22:14.560 --> 00:22:17.680]  祭司就是建造連結人的世界
[00:22:17.680 --> 00:22:20.200]  和神的世界的橋
[00:22:20.200 --> 00:22:22.400]  是透過耶穌基督
[00:22:22.400 --> 00:22:26.320]  我們才能夠認識和經歷神的世界
[00:22:26.320 --> 00:22:28.040]  神的家
[00:22:28.040 --> 00:22:30.600]  正如鯨魚的例子說
[00:22:30.600 --> 00:22:32.880]  鯨魚是怎樣了解人的世界
[00:22:32.880 --> 00:22:35.920]  是透過住在鯨魚中間
[00:22:35.920 --> 00:22:38.040]  用鯨魚的方法
[00:22:38.040 --> 00:22:40.400]  向鯨魚溝通的人
[00:22:40.400 --> 00:22:42.080]  透過這個人
[00:22:42.080 --> 00:22:44.680]  將人的世界告訴鯨魚
[00:22:44.680 --> 00:22:48.040]  鯨魚才能了解人的世界
[00:22:48.040 --> 00:22:49.280]  同樣
[00:22:49.280 --> 00:22:51.720]  耶穌基督道成玉身
[00:22:51.720 --> 00:22:53.360]  來到世間
[00:22:53.360 --> 00:22:55.000]  告訴我們
[00:22:55.000 --> 00:22:58.200]  神的世界是一個什麼樣的世界
[00:22:58.200 --> 00:23:00.720]  它就是一個橋樑
[00:23:00.720 --> 00:23:02.160]  這個就是祭司
[00:23:02.160 --> 00:23:04.960]  是將人的世界和神的世界
[00:23:04.960 --> 00:23:06.960]  搭起來成為一條橋
[00:23:06.960 --> 00:23:10.400]  以致我們能夠去明白整個世界
[00:23:10.400 --> 00:23:12.400]  而耶穌基督就是那條橋
[00:23:12.400 --> 00:23:15.040]  和橋的製造者
[00:23:15.040 --> 00:23:16.720]  但我們要明白
[00:23:16.720 --> 00:23:20.600]  當人到了鯨魚的世界的時候
[00:23:20.600 --> 00:23:23.120]  這個人不可能將人類所有事情
[00:23:23.120 --> 00:23:25.120]  告訴鯨魚
[00:23:25.120 --> 00:23:26.200]  因為
[00:23:26.200 --> 00:23:29.400]  告訴鯨魚也沒辦法能夠明白
[00:23:29.400 --> 00:23:31.880]  只能夠偶爾透露一兩件
[00:23:31.880 --> 00:23:34.200]  重要與他們有關的事情
[00:23:34.200 --> 00:23:35.800]  我們稱之為
[00:23:35.800 --> 00:23:37.800]  所謂人間列影
[00:23:37.800 --> 00:23:39.880]  人間展影
[00:23:39.880 --> 00:23:42.080]  是將這些一輪半爪
[00:23:42.080 --> 00:23:44.720]  告訴鯨魚
[00:23:44.720 --> 00:23:46.640]  所以菲利普·安什
[00:23:46.640 --> 00:23:50.000]  稱耶穌基督來到世間
[00:23:50.000 --> 00:23:53.480]  就叫做snapshots of God's world
[00:23:53.480 --> 00:23:54.960]  耶穌基督來到世間
[00:23:54.960 --> 00:23:56.760]  行神蹟
[00:23:56.760 --> 00:23:58.640]  世上在新約聖經
[00:23:58.640 --> 00:24:00.960]  特別是四福音
[00:24:00.960 --> 00:24:04.040]  只是記了39個神蹟
[00:24:04.040 --> 00:24:06.640]  當然耶穌不只行這些神蹟
[00:24:06.640 --> 00:24:07.960]  但是可以這樣說
[00:24:07.960 --> 00:24:11.640]  耶穌不是廣泛地全面地
[00:24:11.640 --> 00:24:13.920]  將祂的神聖
[00:24:13.920 --> 00:24:15.920]  或者超自然的能力
[00:24:15.920 --> 00:24:18.560]  直接透過神蹟顯現出來
[00:24:18.560 --> 00:24:21.400]  祂只是一輪半爪
[00:24:21.400 --> 00:24:23.400]  只是一些展影
[00:24:23.400 --> 00:24:25.080]  澤林的神蹟
[00:24:25.080 --> 00:24:28.280]  只是神的世界一個展影罷了
[00:24:28.280 --> 00:24:29.440]  但是這些展影
[00:24:29.440 --> 00:24:31.840]  足以證明一個真理
[00:24:31.840 --> 00:24:35.040]  就是因為房屋都必有人建造
[00:24:35.040 --> 00:24:38.160]  但建造萬物的就是神
[00:24:38.160 --> 00:24:40.880]  耶穌基督就是那個建造橋樑
[00:24:40.880 --> 00:24:43.720]  建造房屋的一位
[00:24:43.720 --> 00:24:46.040]  但是到主在來的時候
[00:24:46.040 --> 00:24:48.720]  我們就會完全知曉了
[00:24:48.720 --> 00:24:49.680]  就好像保羅說
[00:24:49.680 --> 00:24:52.920]  我們如今彷彿面對鏡子觀看
[00:24:52.920 --> 00:24:53.920]  模糊不清
[00:24:53.920 --> 00:24:55.400]  因為那時候的鏡子
[00:24:55.400 --> 00:24:56.520]  是銅鏡
[00:24:56.520 --> 00:24:57.200]  不是玻璃
[00:24:57.200 --> 00:24:59.080]  所以模糊不清
[00:24:59.080 --> 00:25:01.680]  到那時就要面對面料
[00:25:01.680 --> 00:25:03.800]  我如今所知道的有限
[00:25:03.800 --> 00:25:06.040]  到那時就會全知道
[00:25:06.040 --> 00:25:10.680]  完全如同主知道我一樣
[00:25:10.680 --> 00:25:12.440]  所以我們可以看到
[00:25:12.440 --> 00:25:16.440]  耶穌基督又是我們的使者
[00:25:16.440 --> 00:25:19.000]  又是我們的大祭司
[00:25:19.000 --> 00:25:21.320]  耶穌基督是來到這個世界
[00:25:21.320 --> 00:25:23.800]  建造神的家
[00:25:23.800 --> 00:25:26.000]  用不同的信徒
[00:25:26.000 --> 00:25:28.680]  去成為了天家的一份子
[00:25:28.680 --> 00:25:33.920]  而耶穌基督就是那個神的家的建造者
[00:25:33.920 --> 00:25:39.080]  所以比只是家的一份子的摩西
[00:25:39.080 --> 00:25:41.600]  是更加優勝
[00:25:41.600 --> 00:25:44.680]  最後我們來看看第五節第六節
[00:25:44.680 --> 00:25:46.360]  為治理神家
[00:25:46.360 --> 00:25:48.800]  為兒子的耶穌
[00:25:48.800 --> 00:25:50.640]  第五節第六節這麼說
[00:25:50.640 --> 00:25:51.600]  摩西為僕人
[00:25:51.600 --> 00:25:54.160]  在神的全家誠言盡忠
[00:25:54.160 --> 00:25:56.640]  為要證明將來必傳說的事
[00:25:56.640 --> 00:25:59.520]  但基督為兒子治理神的家
[00:25:59.520 --> 00:26:03.480]  我們若將可誇的盼望和膽量堅持到底
[00:26:03.480 --> 00:26:05.320]  便是他的家
[00:26:05.320 --> 00:26:07.080]  耶穌比摩西更加優勝
[00:26:07.080 --> 00:26:08.520]  還有另外一個原因
[00:26:08.520 --> 00:26:10.200]  摩西是神家的僕人
[00:26:10.200 --> 00:26:12.840]  耶穌是神的兒子
[00:26:12.840 --> 00:26:14.280]  作為僕人的耶穌
[00:26:14.280 --> 00:26:15.880]  作為僕人的摩西
[00:26:15.880 --> 00:26:17.440]  能夠做到的
[00:26:17.440 --> 00:26:18.600]  就像舊約一樣
[00:26:18.600 --> 00:26:20.480]  只能夠預表將來
[00:26:20.480 --> 00:26:23.320]  證明將來必傳說的事
[00:26:23.320 --> 00:26:25.320]  所謂將來必傳說的事
[00:26:25.320 --> 00:26:27.360]  就指著主耶穌的囊林
[00:26:27.360 --> 00:26:29.960]  主耶穌完成舊俗的工作
[00:26:29.960 --> 00:26:31.440]  而耶穌
[00:26:31.440 --> 00:26:32.920]  他是神的兒子
[00:26:32.920 --> 00:26:34.800]  為我們成就救恩
[00:26:34.800 --> 00:26:37.600]  和建立神的家在地上
[00:26:37.600 --> 00:26:39.560]  更加治理這個家
[00:26:39.560 --> 00:26:40.720]  換言之
[00:26:40.720 --> 00:26:43.040]  摩西只是略知道神
[00:26:43.040 --> 00:26:46.360]  只有一次面對面與神說話
[00:26:46.360 --> 00:26:47.760]  但耶穌基督
[00:26:47.760 --> 00:26:48.600]  就是神的兒子
[00:26:48.600 --> 00:26:50.440]  他自己就是神
[00:26:50.440 --> 00:26:53.400]  或者我們來到一個極中心的問題
[00:26:53.400 --> 00:26:54.480]  我們提過
[00:26:54.480 --> 00:26:55.600]  我們若想認識神
[00:26:55.600 --> 00:26:58.440]  一定要透過神向我們的啟示
[00:26:58.440 --> 00:26:59.480]  我們才能認識
[00:26:59.480 --> 00:27:00.480]  正如瓊瑜
[00:27:00.480 --> 00:27:02.920]  他只想能夠認識人類的世界
[00:27:02.920 --> 00:27:05.880]  一定要靠人向他們啟示
[00:27:05.880 --> 00:27:07.400]  他才會知道
[00:27:07.400 --> 00:27:08.480]  所以我們知道
[00:27:08.480 --> 00:27:10.320]  神最大的啟示
[00:27:10.320 --> 00:27:11.480]  就是耶穌
[00:27:11.480 --> 00:27:13.680]  所以在《墨羅書》第一章一開始說
[00:27:13.680 --> 00:27:14.560]  最後的啟示
[00:27:14.560 --> 00:27:16.560]  最大的啟示就是耶穌
[00:27:16.560 --> 00:27:20.240]  正如在約翰夫音第一章十八節說
[00:27:20.240 --> 00:27:22.160]  從來沒有人見過神
[00:27:22.160 --> 00:27:26.560]  唯有在父懷裡的獨生子將會顯明出來
[00:27:26.560 --> 00:27:28.560]  我們就處在這一刻
[00:27:28.560 --> 00:27:31.240]  我們是神家的一份子
[00:27:31.240 --> 00:27:34.480]  我們也知道天國的展影和滋味
[00:27:34.480 --> 00:27:36.760]  上過天恩的滋味
[00:27:36.760 --> 00:27:41.040]  我們又見到耶穌在地上為我們建立了神的家
[00:27:41.040 --> 00:27:44.240]  但是我們不是完全知道
[00:27:44.240 --> 00:27:45.880]  我們仍然在地上
[00:27:45.880 --> 00:27:49.240]  我們稱這個叫 already but not yet 的時代
[00:27:49.240 --> 00:27:52.760]  究竟我們在一個這樣的 already but not yet 的時代
[00:27:52.760 --> 00:27:55.040]  怎樣活得更加精彩呢
[00:27:55.040 --> 00:27:58.920]  《墨羅書》的作者還有一句非常精彩的說話提醒我們
[00:27:58.920 --> 00:27:59.640]  在第六節說
[00:27:59.640 --> 00:28:01.760]  但基督為兒子
[00:28:01.760 --> 00:28:03.280]  至你成得家
[00:28:03.280 --> 00:28:06.200]  我們若將可誇的盼望和膽量堅持
[00:28:06.200 --> 00:28:08.800]  到底便是他的家了
[00:28:08.800 --> 00:28:10.080]  原文的次序
[00:28:10.080 --> 00:28:11.960]  作者首先說的一句就是
[00:28:11.960 --> 00:28:14.120]  我們就是他的家了
[00:28:14.120 --> 00:28:16.280]  正確的譯法可以這樣說
[00:28:16.280 --> 00:28:19.680]  組成這個家就是我們這幫信徒
[00:28:19.680 --> 00:28:22.280]  換言之作為神家的一份子
[00:28:22.280 --> 00:28:23.840]  在這個世上
[00:28:23.840 --> 00:28:26.520]  我們怎樣可以活得精彩呢
[00:28:26.520 --> 00:28:29.960]  《墨羅書》的作者叫我們堅持
[00:28:29.960 --> 00:28:32.760]  而且是要堅持到底
[00:28:32.760 --> 00:28:37.600]  堅持是這節裏面的一個主要的一個字
[00:28:37.600 --> 00:28:40.400]  Cartacal
[00:28:40.400 --> 00:28:42.840]  Cartacal 這個字
[00:28:42.840 --> 00:28:44.680]  是死守不放
[00:28:44.680 --> 00:28:46.200]  永不放棄
[00:28:46.200 --> 00:28:47.800]  to hold fast
[00:28:47.800 --> 00:28:49.280]  守著什麼呢
[00:28:49.280 --> 00:28:52.440]  守著兩樣很寶貴很寶貴的東西
[00:28:52.440 --> 00:28:54.080]  一個是膽量
[00:28:54.080 --> 00:28:55.520]  在原文
[00:28:55.520 --> 00:28:56.840]  膽量是先行的
[00:28:56.840 --> 00:29:00.200]  這個字在《新來的聖經》出現過三十一次
[00:29:00.200 --> 00:29:02.840]  但是《希默羅書》就有四次
[00:29:02.840 --> 00:29:04.200]  除了這一次之外
[00:29:04.200 --> 00:29:06.000]  還有四張十六字
[00:29:06.000 --> 00:29:08.480]  所以我們只管坦然無懼
[00:29:08.480 --> 00:29:10.160]  來到私恩補助前
[00:29:10.160 --> 00:29:14.400]  為要求連率蒙恩惠作隨時的幫助
[00:29:14.400 --> 00:29:16.400]  這個坦然無懼
[00:29:16.400 --> 00:29:18.960]  希臘文就是palacea
[00:29:18.960 --> 00:29:22.360]  palacea 就是在這裡譯作膽量這個字
[00:29:22.360 --> 00:29:24.280]  一模一樣的字
[00:29:24.280 --> 00:29:25.680]  第十張十九節
[00:29:25.680 --> 00:29:26.520]  弟兄們
[00:29:26.520 --> 00:29:30.680]  我們既因耶穌的血得以坦然進入聖所
[00:29:30.680 --> 00:29:33.280]  這個坦然這個字又是palacea
[00:29:33.280 --> 00:29:35.040]  這裡譯作坦然
[00:29:35.040 --> 00:29:36.640]  第十張三十五節
[00:29:36.640 --> 00:29:39.640]  所以你們不可丟棄勇敢的心
[00:29:39.640 --> 00:29:42.480]  存者人的心必得大賞賜
[00:29:42.480 --> 00:29:44.040]  勇敢的心
[00:29:44.040 --> 00:29:45.720]  又是palacea
[00:29:45.720 --> 00:29:49.120]  從上述的三著經文看來
[00:29:49.120 --> 00:29:50.800]  膽量這個字
[00:29:50.800 --> 00:29:54.000]  並不是夠膽這麼簡單
[00:29:54.000 --> 00:29:56.840]  希臘文的palacea可以解作坦然
[00:29:56.840 --> 00:29:58.000]  勇敢
[00:29:58.000 --> 00:29:59.200]  用信心
[00:29:59.200 --> 00:30:00.520]  踏上去一步的意思
[00:30:00.520 --> 00:30:01.520]  就是我所謂
[00:30:01.520 --> 00:30:03.200]  把心一環
[00:30:03.200 --> 00:30:03.880]  換句話來說
[00:30:03.880 --> 00:30:06.840]  雖然我們不知道前面道路是怎樣的
[00:30:06.840 --> 00:30:10.240]  前面道路仍然是一個奧秘
[00:30:10.240 --> 00:30:16.000]  神似乎在現在的時代仍然若隱若現
[00:30:16.000 --> 00:30:18.520]  這個不清不楚
[00:30:18.520 --> 00:30:21.120]  作為世上神家的一份子
[00:30:21.120 --> 00:30:24.240]  我們仍然坦然憑著信心踏上一步
[00:30:24.240 --> 00:30:25.200]  不是憑眼見
[00:30:25.200 --> 00:30:26.720]  而是憑信心
[00:30:26.720 --> 00:30:28.520]  因為這個信
[00:30:28.520 --> 00:30:30.000]  我們就認識神
[00:30:30.000 --> 00:30:34.600]  更加享受我們作為家中的一份子的福樂
[00:30:34.600 --> 00:30:36.000]  第二個寶貝是什麼
[00:30:36.000 --> 00:30:37.680]  可誇的盼望
[00:30:37.680 --> 00:30:39.000]  我們一定要堅持
[00:30:39.000 --> 00:30:42.600]  不可放棄的就是這個可誇的盼望
[00:30:42.600 --> 00:30:44.120]  究竟這個是什麼盼望
[00:30:44.120 --> 00:30:47.120]  以致我們能夠可以誇耀
[00:30:47.120 --> 00:30:49.840]  希末羅書第十一章就說得很清楚
[00:30:49.840 --> 00:30:52.560]  信是所望之時的實體
[00:30:52.560 --> 00:30:54.760]  是未見之時的確據
[00:30:54.760 --> 00:30:56.240]  什麼叫信
[00:30:56.240 --> 00:30:59.520]  為什麼我們可以坦言無據的私隱寶座面前
[00:30:59.520 --> 00:31:02.000]  雖然是將來的事
[00:31:02.000 --> 00:31:03.400]  是未見之時
[00:31:03.400 --> 00:31:05.360]  從人的角度去看
[00:31:05.360 --> 00:31:07.120]  是有未知之數
[00:31:07.120 --> 00:31:08.600]  是沒有什麼把握的
[00:31:08.600 --> 00:31:10.720]  是有些不確定的元素的
[00:31:10.720 --> 00:31:13.440]  不是100%的
[00:31:13.440 --> 00:31:14.680]  如果是100%
[00:31:14.680 --> 00:31:15.720]  我們不用信了
[00:31:15.720 --> 00:31:16.760]  是不是
[00:31:16.760 --> 00:31:17.720]  信的意思就是
[00:31:17.720 --> 00:31:20.800]  說明是將來未見的事
[00:31:20.800 --> 00:31:24.400]  但我們仍然以100%的心投入
[00:31:24.400 --> 00:31:25.720]  為什麼
[00:31:25.720 --> 00:31:28.840]  因為我們是相信上帝的允許
[00:31:28.840 --> 00:31:31.720]  我們的信是信得過上帝的話
[00:31:31.720 --> 00:31:32.560]  上帝告訴你
[00:31:32.560 --> 00:31:36.160]  將來能夠去到更美好的家鄉
[00:31:36.160 --> 00:31:37.160]  你想一想
[00:31:37.160 --> 00:31:39.280]  用結婚的例子來說
[00:31:39.280 --> 00:31:42.400]  一個女子嫁給了一個男子
[00:31:42.400 --> 00:31:47.080]  能不能夠維持這個婚姻到白頭呢
[00:31:47.080 --> 00:31:48.200]  這是將來的事
[00:31:48.200 --> 00:31:51.320]  這是未見之時
[00:31:51.320 --> 00:31:53.280]  不是100%
[00:31:53.280 --> 00:31:56.760]  沒有人簽包單說一定是
[00:31:56.760 --> 00:31:58.480]  那為什麼
[00:31:58.480 --> 00:32:00.480]  你仍然會嫁給他
[00:32:00.480 --> 00:32:02.080]  因為你信得過他
[00:32:02.080 --> 00:32:03.440]  是婚禮裡面
[00:32:03.440 --> 00:32:06.400]  他所承擔的承諾
[00:32:06.400 --> 00:32:07.840]  婚文
[00:32:07.840 --> 00:32:09.040]  於是
[00:32:09.040 --> 00:32:11.320]  就因為信的緣故你投身
[00:32:11.320 --> 00:32:13.800]  同樣我們為什麼會將把心一環
[00:32:13.800 --> 00:32:15.600]  交付給耶穌
[00:32:15.600 --> 00:32:16.800]  因為我們知道
[00:32:16.800 --> 00:32:19.080]  他為我們的預備是最好的
[00:32:19.080 --> 00:32:21.320]  或者我用一個故事
[00:32:21.320 --> 00:32:22.480]  一個見證
[00:32:22.480 --> 00:32:25.160]  作為一個結束
[00:32:25.160 --> 00:32:26.720]  這個故事的主人翁
[00:32:26.720 --> 00:32:28.760]  就叫Charles Coulson
[00:32:28.760 --> 00:32:30.400]  Charles Coulson是尼克遜總統
[00:32:30.400 --> 00:32:33.080]  幕僚水門案的主角
[00:32:33.080 --> 00:32:35.360]  Coulson因為水門案被判入獄
[00:32:35.360 --> 00:32:38.160]  在Maxwell聯邦監獄
[00:32:38.160 --> 00:32:39.560]  要坐牢
[00:32:39.560 --> 00:32:40.800]  在審訊期間
[00:32:40.800 --> 00:32:43.000]  Coulson就相信了耶穌
[00:32:43.000 --> 00:32:44.680]  他一入獄不夠幾天
[00:32:44.680 --> 00:32:47.000]  就有一個身材高大的囚犯
[00:32:47.000 --> 00:32:48.480]  叫Jerry對他說
[00:32:48.480 --> 00:32:49.720]  Coulson
[00:32:49.720 --> 00:32:51.800]  我有些重要事跟你商量
[00:32:51.800 --> 00:32:53.280]  是為了你才想的
[00:32:53.280 --> 00:32:54.160]  我老實告訴你
[00:32:54.160 --> 00:32:55.840]  有人想殺你
[00:32:55.840 --> 00:32:58.240]  他去問為什麼
[00:32:58.240 --> 00:32:59.400]  Coulson當心
[00:32:59.400 --> 00:33:01.480]  當中起了疑問
[00:33:01.480 --> 00:33:02.240]  Jerry
[00:33:02.240 --> 00:33:03.920]  我不認識他
[00:33:03.920 --> 00:33:06.080]  他講話是否值得信呢
[00:33:06.080 --> 00:33:07.760]  或者他所說是真的
[00:33:07.760 --> 00:33:10.000]  或者有些人很憎恨尼克遜
[00:33:10.000 --> 00:33:11.160]  就想他
[00:33:11.160 --> 00:33:13.080]  將他除掉
[00:33:13.080 --> 00:33:14.360]  他有點害怕
[00:33:14.360 --> 00:33:15.640]  盤算著
[00:33:15.640 --> 00:33:18.600]  應不應該報告給獄中的官員聽呢
[00:33:18.600 --> 00:33:20.480]  他知道如果他這樣做
[00:33:20.480 --> 00:33:23.160]  不會有好結果的
[00:33:23.160 --> 00:33:26.320]  而且監獄情況
[00:33:26.320 --> 00:33:27.840]  防不勝防
[00:33:27.840 --> 00:33:28.760]  睡著覺的時候
[00:33:28.760 --> 00:33:32.840]  分分鐘人家可以置你死命
[00:33:32.840 --> 00:33:33.720]  那天晚上
[00:33:33.720 --> 00:33:35.840]  他打開聖經來看
[00:33:35.840 --> 00:33:37.480]  就是看希伯來書第二章
[00:33:37.480 --> 00:33:39.160]  第九節至十一節
[00:33:39.160 --> 00:33:42.480]  唯獨見那成為給天使少一點的耶穌
[00:33:42.480 --> 00:33:43.640]  因為受死的苦
[00:33:43.640 --> 00:33:45.840]  就得了尊貴榮耀為官免
[00:33:45.840 --> 00:33:47.120]  叫他因著神的恩
[00:33:47.120 --> 00:33:48.680]  為人人賞了死微
[00:33:48.680 --> 00:33:50.680]  原來那為萬物之屬
[00:33:50.680 --> 00:33:52.920]  為萬物之所本
[00:33:52.920 --> 00:33:56.040]  的要領許多兒子進榮耀裡去
[00:33:56.040 --> 00:33:57.840]  使救他們的玄學
[00:33:57.840 --> 00:34:00.680]  因受苦難而得以完全
[00:34:00.680 --> 00:34:02.240]  本是合而的
[00:34:02.240 --> 00:34:03.480]  那因使人成聖
[00:34:03.480 --> 00:34:04.760]  和那些得以成聖的
[00:34:04.760 --> 00:34:07.320]  都是出於一
[00:34:07.320 --> 00:34:09.000]  所以他稱他們為弟兄
[00:34:09.000 --> 00:34:11.080]  也不宜為恥
[00:34:11.080 --> 00:34:12.480]  Coulson看到這節聖經
[00:34:12.480 --> 00:34:15.360]  他突然體會到一個真理
[00:34:15.360 --> 00:34:17.000]  耶穌來到這個世間
[00:34:17.000 --> 00:34:20.360]  就好像他一樣進了監獄
[00:34:20.360 --> 00:34:22.560]  一坐牢的時候
[00:34:22.560 --> 00:34:24.840]  就有人想暗算他
[00:34:24.840 --> 00:34:27.240]  但主耶穌面對這樣的環境
[00:34:27.240 --> 00:34:28.880]  不是逃避
[00:34:28.880 --> 00:34:30.560]  不是仇視他們
[00:34:30.560 --> 00:34:31.640]  相反地
[00:34:31.640 --> 00:34:33.240]  他跑到人群當中
[00:34:33.240 --> 00:34:33.920]  服侍他們
[00:34:33.920 --> 00:34:34.800]  愛他們
[00:34:34.800 --> 00:34:35.920]  成為他們的弟兄
[00:34:35.920 --> 00:34:37.680]  並不宜為恥
[00:34:37.680 --> 00:34:39.800]  他想到自己下牢
[00:34:39.800 --> 00:34:41.160]  就有Jerry一番話
[00:34:41.160 --> 00:34:43.120]  原來是為自己好預備
[00:34:43.120 --> 00:34:46.240]  效法耶穌基督的榜樣
[00:34:46.240 --> 00:34:48.400]  去持著這個信念
[00:34:48.400 --> 00:34:49.840]  勇敢的
[00:34:49.840 --> 00:34:51.000]  盼望的
[00:34:51.000 --> 00:34:52.040]  積極
[00:34:52.040 --> 00:34:53.800]  在他們中間
[00:34:53.800 --> 00:34:55.960]  一套跟你做苦工
[00:34:55.960 --> 00:34:57.960]  不因為他身份特殊
[00:34:57.960 --> 00:35:00.040]  要求特別的優待
