
[00:00:00.000 --> 00:00:15.440]  大家好,在這裏祝願每一個母親都能夠在今天這個母親節裏面能夠真是有個快樂的日子
[00:27:27.720 --> 00:27:29.720]  其實你曾幾何時
[00:27:29.720 --> 00:27:34.720]  是曾經活在淫亂污衛邪情惡慾貪婪
[00:27:34.720 --> 00:27:36.720]  哪有人聽啊
[00:27:36.720 --> 00:27:39.720]  你聽不聽啊
[00:27:40.720 --> 00:27:43.720]  有什麼人不聽呢
[00:27:43.720 --> 00:27:47.720]  尤其是做過這些事的人
[00:27:47.720 --> 00:27:48.720]  你講我啊
[00:27:48.720 --> 00:27:50.720]  所以有些弟兄姊妹
[00:27:50.720 --> 00:27:51.720]  以前我講道
[00:27:51.720 --> 00:27:52.720]  他們經常說
[00:27:52.720 --> 00:27:54.720]  牧師你在台上講我
[00:27:54.720 --> 00:27:56.720]  我怎麼知道你發生過什麼事
[00:27:56.720 --> 00:27:58.720]  我怎麼知道你淫邪過
[00:27:58.720 --> 00:27:59.720]  污衛過
[00:27:59.720 --> 00:28:00.720]  我怎麼知道
[00:28:00.720 --> 00:28:02.720]  我怎麼知道你臭爛口過
[00:28:02.720 --> 00:28:03.720]  我不知道的嘛
[00:28:03.720 --> 00:28:05.720]  我以前都講粗口的
[00:28:05.720 --> 00:28:08.720]  是不是啊
[00:28:08.720 --> 00:28:10.720]  我沒理由寫一堂道
[00:28:10.720 --> 00:28:11.720]  特意針對你的
[00:28:11.720 --> 00:28:12.720]  是不是
[00:28:12.720 --> 00:28:15.720]  很久都要講什麼
[00:28:15.720 --> 00:28:16.720]  他不僅講
[00:28:16.720 --> 00:28:20.720]  你曾幾何時活在這樣的情況
[00:28:20.720 --> 00:28:23.720]  也曾這樣走過
[00:28:23.720 --> 00:28:30.720]  好像你知道我們做過什麼事
[00:28:30.720 --> 00:28:34.720]  哪有人聽啊
[00:28:34.720 --> 00:28:37.720]  如果你讀經讀到遍體鱗傷的讀法
[00:28:37.720 --> 00:28:41.720]  當然不明白
[00:28:41.720 --> 00:28:44.720]  讀完第八節
[00:28:44.720 --> 00:28:51.720]  但現在你們要棄絕這一切的事
[00:28:51.720 --> 00:28:53.720]  英文New English Translation
[00:28:53.720 --> 00:28:54.720]  是這樣譯的
[00:28:54.720 --> 00:29:00.720]  But now put off all such things
[00:29:00.720 --> 00:29:03.720]  接著那堆東西
[00:29:03.720 --> 00:29:08.720]  在這裡給第二個命令或者勸喻
[00:29:08.720 --> 00:29:10.720]  但現在是怎樣
[00:29:10.720 --> 00:29:12.720]  不同了
[00:29:12.720 --> 00:29:14.720]  你們肯接受了
[00:29:14.720 --> 00:29:16.720]  我現在給你的命令
[00:29:16.720 --> 00:29:17.720]  是怎樣
[00:29:17.720 --> 00:29:20.720]  將一連串這些不好的事情
[00:29:20.720 --> 00:29:22.720]  開始將它扭轉過來
[00:29:22.720 --> 00:29:24.720]  不再做
[00:29:24.720 --> 00:29:26.720]  是哪一連串的事
[00:29:26.720 --> 00:29:27.720]  惱恨憤怒
[00:29:27.720 --> 00:29:28.720]  惡毒
[00:29:28.720 --> 00:29:33.720]  誹謗並口中污穢的言語
[00:29:33.720 --> 00:29:35.720]  寫文精彩
[00:29:35.720 --> 00:29:37.720]  有深度的人就這樣寫
[00:29:37.720 --> 00:29:39.720]  怎樣深度
[00:29:39.720 --> 00:29:45.720]  你看到頭第五節講了五樣他的罪
[00:29:45.720 --> 00:29:48.720]  第八節又講了五樣的罪
[00:29:48.720 --> 00:29:53.720]  頭第五節就講你以前做過這堆事
[00:29:53.720 --> 00:29:57.720]  第八節講你現在就決意用這一連串
[00:29:57.720 --> 00:30:00.720]  不再做這堆事來改善
[00:30:00.720 --> 00:30:06.720]  這種在寫法裡面就叫做Inclusio
[00:30:06.720 --> 00:30:12.720]  前後對應回應的說法的陳述
[00:30:12.720 --> 00:30:15.720]  有什麼作用呢
[00:30:15.720 --> 00:30:18.720]  是要讓修信的人
[00:30:18.720 --> 00:30:24.720]  看見自己前後的改變
[00:30:24.720 --> 00:30:27.720]  因此如果我們在這個基礎裡面
[00:30:27.720 --> 00:30:30.720]  第七節保羅說
[00:30:30.720 --> 00:30:33.720]  哥羅西教會曾經做這些事
[00:30:33.720 --> 00:30:35.720]  不單止活在其中
[00:30:35.720 --> 00:30:37.720]  並且做這些事的時候
[00:30:37.720 --> 00:30:42.720]  就不是去挑釁他們的壞事來說
[00:30:42.720 --> 00:30:45.720]  而是欣賞他們願意
[00:30:45.720 --> 00:30:50.720]  勇敢地去面對昔日的自我
[00:30:50.720 --> 00:30:55.720]  那個自我是充滿罪惡的人
[00:30:55.720 --> 00:30:57.720]  真正信耶穌的人
[00:30:57.720 --> 00:31:00.720]  被人點出他的罪
[00:31:00.720 --> 00:31:03.720]  他的回應不是撐
[00:31:03.720 --> 00:31:07.720]  他的回應是承認
[00:31:07.720 --> 00:31:11.720]  所以怎樣知道一個基督徒是真基督徒和假基督徒
[00:31:11.720 --> 00:31:14.720]  是非常容易的
[00:31:14.720 --> 00:31:19.720]  就是當你一個人一個基督徒
[00:31:19.720 --> 00:31:22.720]  看到他錯誤的地方的時候
[00:31:22.720 --> 00:31:27.720]  他第一件事不是說你誤會我了
[00:31:27.720 --> 00:31:28.720]  不是這樣說
[00:31:28.720 --> 00:31:32.720]  他說我真的做了這些事
[00:31:32.720 --> 00:31:36.720]  這個其實是很簡單的神學
[00:31:36.720 --> 00:31:39.720]  叫做認罪
[00:31:39.720 --> 00:31:43.720]  基督第一件事就是認罪
[00:31:43.720 --> 00:31:46.720]  保羅在這裡說的是
[00:31:46.720 --> 00:31:51.720]  如果要參與在榮耀神的事情上的時候
[00:31:51.720 --> 00:31:54.720]  不是去教會做些什麼
[00:31:54.720 --> 00:31:56.720]  驅除那些人出會
[00:31:56.720 --> 00:31:58.720]  誰讓你出來公審
[00:31:58.720 --> 00:32:01.720]  No 全部不是
[00:32:01.720 --> 00:32:05.720]  而是一起去面對自己的罪
[00:32:05.720 --> 00:32:09.720]  去承認自己的罪
[00:32:09.720 --> 00:32:11.720]  而承認過後
[00:32:11.720 --> 00:32:16.720]  是有行動付諸去改變
[00:32:16.720 --> 00:32:19.720]  所以網上有個弟兄
[00:32:19.720 --> 00:32:20.720]  應該是弟兄吧
[00:32:20.720 --> 00:32:21.720]  我猜吧
[00:32:21.720 --> 00:32:24.720]  他寫了好幾次email給我
[00:32:24.720 --> 00:32:26.720]  隨便寫
[00:32:26.720 --> 00:32:28.720]  因為寫email比較詳細
[00:32:28.720 --> 00:32:36.720]  寫短信通常寫得很短和會錯的
[00:32:36.720 --> 00:32:39.720]  他問我多次同一條問題
[00:32:39.720 --> 00:32:42.720]  牧師我正在讀聖經
[00:32:42.720 --> 00:32:51.720]  什麼是所謂inclusive
[00:32:51.720 --> 00:32:54.720]  首尾呼應的寫作方法
[00:32:54.720 --> 00:32:57.720]  我現在順便回答
[00:32:57.720 --> 00:32:59.720]  聖經任你問
[00:32:59.720 --> 00:33:00.720]  回答不了這麼多
[00:33:00.720 --> 00:33:02.720]  回答兩句吧
[00:33:02.720 --> 00:33:05.720]  首尾呼應的寫法
[00:33:05.720 --> 00:33:08.720]  一方面使讀者更深刻
[00:33:08.720 --> 00:33:12.720]  知道內容的回應
[00:33:12.720 --> 00:33:16.720]  前句和後句會互相呼應的說法
[00:33:16.720 --> 00:33:17.720]  使你更深刻
[00:33:17.720 --> 00:33:21.720]  最重要的是inclusive的核心
[00:33:21.720 --> 00:33:24.720]  核心就寫在中間
[00:33:24.720 --> 00:33:32.720]  知罪是基督徒第一件事
[00:33:32.720 --> 00:33:38.720]  這個網上的弟兄
[00:33:38.720 --> 00:33:40.720]  他問了我兩次
[00:33:40.720 --> 00:33:41.720]  我後來在中間問他
[00:33:41.720 --> 00:33:42.720]  你是否正在讀神學
[00:33:42.720 --> 00:33:45.720]  因為很少弟兄姐妹會走來問
[00:33:45.720 --> 00:33:48.720]  去哪裏聖經找這些inclusive來研究
[00:33:48.720 --> 00:33:50.720]  我是否正在讀神學院
[00:33:50.720 --> 00:33:51.720]  有些什麼paper
[00:33:51.720 --> 00:33:53.720]  有一段經文給我
[00:33:53.720 --> 00:33:54.720]  叫我分析給他
[00:33:54.720 --> 00:33:55.720]  然後寫完給他
[00:33:55.720 --> 00:33:57.720]  我很仔細寫給他
[00:33:57.720 --> 00:33:59.720]  寫完給他之後
[00:33:59.720 --> 00:34:00.720]  他回覆我
[00:34:00.720 --> 00:34:01.720]  他說多謝你的回覆
[00:34:01.720 --> 00:34:02.720]  他說牧師
[00:34:02.720 --> 00:34:03.720]  我不是讀神學的
[00:34:03.720 --> 00:34:07.720]  我只是在讀一個讀經的茶經班
[00:34:07.720 --> 00:34:10.720]  茶經班的弟兄姐妹
[00:34:10.720 --> 00:34:12.720]  有一連串的問題
[00:34:12.720 --> 00:34:14.720]  有法他很想知真理
[00:34:14.720 --> 00:34:18.720]  以馬尼雲浸信會網上的弟兄姐妹
[00:34:18.720 --> 00:34:21.720]  我們網上會有
[00:34:21.720 --> 00:34:23.720]  是這樣的質素
[00:34:23.720 --> 00:34:25.720]  不是問垃圾問題
[00:34:25.720 --> 00:34:27.720]  問一些很有質素的問題
[00:34:27.720 --> 00:34:30.720]  是希望自己在靈性上成長
[00:34:30.720 --> 00:34:35.720]  保羅是否想在這裏
[00:34:35.720 --> 00:34:38.720]  在哥羅西教會成長
[00:34:38.720 --> 00:34:39.720]  這是不是不好
[00:34:39.720 --> 00:34:40.720]  不是
[00:34:40.720 --> 00:34:41.720]  保羅知道
[00:34:41.720 --> 00:34:42.720]  所以保羅說
[00:34:42.720 --> 00:34:45.720]  你們現在就會棄絕
[00:34:45.720 --> 00:34:49.720]  去行以下一連串的惡事
[00:34:49.720 --> 00:34:53.720]  保羅這個陳述
[00:34:53.720 --> 00:34:57.720]  是讓哥羅西教會的信徒知道
[00:34:57.720 --> 00:34:59.720]  如果你要榮耀神
[00:34:59.720 --> 00:35:02.720]  你必須要參與這份
[00:35:02.720 --> 00:35:06.720]  承認自己曾經在罪過裏面的參與
[00:35:06.720 --> 00:35:08.720]  但是亦都願意參與
[00:35:08.720 --> 00:35:14.720]  在撕掉這個罪的增薦裏面
[00:35:14.720 --> 00:35:17.720]  原來真正榮耀神
[00:35:17.720 --> 00:35:19.720]  不是在教會搞事工
[00:35:19.720 --> 00:35:21.720]  而是在怎樣幫助信徒
[00:35:21.720 --> 00:35:23.720]  處理面對人的罪
[00:35:23.720 --> 00:35:25.720]  甚至我們自己參與
[00:35:25.720 --> 00:35:27.720]  在處理我們的罪過裏面
[00:35:27.720 --> 00:35:29.720]  原來處理罪
[00:35:29.720 --> 00:35:32.720]  這個就是榮耀神的平台
[00:35:32.720 --> 00:35:37.720]  The platform to exemplify the lost glory
[00:35:37.720 --> 00:35:39.720]  弟兄姊妹
[00:35:39.720 --> 00:35:47.720]  我們有沒有參與在這場
[00:35:47.720 --> 00:35:53.720]  你死我活的爭戰裏面
[00:35:53.720 --> 00:35:54.720]  不是我說的
[00:35:54.720 --> 00:35:55.720]  聖經說的
[00:35:55.720 --> 00:35:57.720]  致死
[00:35:57.720 --> 00:36:01.720]  罪你要死
[00:36:01.720 --> 00:36:03.720]  我才可以活
[00:36:03.720 --> 00:36:08.720]  當我們能夠致死罪
[00:36:08.720 --> 00:36:11.720]  我們活的時候
[00:36:11.720 --> 00:36:13.720]  活出的就是上帝的生命
[00:36:13.720 --> 00:36:17.720]  活出的就是上帝原本在創造的時候
[00:36:17.720 --> 00:36:20.720]  人的屬性是怎樣
[00:36:20.720 --> 00:36:26.720]  這樣就能夠彰顯榮耀上帝
[00:36:26.720 --> 00:36:35.720]  因此從這一點帶動我們進入了
[00:36:35.720 --> 00:36:39.720]  一個更加深層次的反思
[00:36:39.720 --> 00:36:44.720]  伊甸園裏面那條蛇
[00:36:44.720 --> 00:36:48.720]  很多信徒說牧師呀
[00:36:50.720 --> 00:36:52.720]  為甚麼上帝要放這條蛇在裏面呢
[00:36:52.720 --> 00:36:56.720]  我現在首先說一個很重要的訊息
[00:36:56.720 --> 00:37:00.720]  上帝放這條蛇其實是
[00:37:00.720 --> 00:37:04.720]  成就整個創造
[00:37:04.720 --> 00:37:08.720]  完美的創造的一個很重要的元素
[00:37:08.720 --> 00:37:15.720]  因為上帝容許在伊甸園裏面蛇的出現
[00:37:15.720 --> 00:37:21.720]  任由牠進行引誘甚至好像讓牠摧毀了
[00:37:21.720 --> 00:37:24.720]  上帝的創造包括上帝最高的設計
[00:37:24.720 --> 00:37:26.720]  人
[00:37:26.720 --> 00:37:34.720]  上帝就是藉著蛇所做到的工作
[00:37:34.720 --> 00:37:36.720]  將繼就繼
[00:37:36.720 --> 00:37:42.720]  將蛇所種下來死的種子
[00:37:42.720 --> 00:37:45.720]  將牠轉化成為
[00:37:45.720 --> 00:37:51.720]  將創造變得完美的一個重要環節
[00:37:51.720 --> 00:37:53.720]  怎樣做呀
[00:37:53.720 --> 00:37:56.720]  你和我的參與
[00:37:56.720 --> 00:38:01.720]  當我們願意去致死罪的時候
[00:38:01.720 --> 00:38:05.720]  這個創造就變得完全
[00:38:07.720 --> 00:38:12.720]  換句話來說簡單的說
[00:38:12.720 --> 00:38:18.720]  人能夠認罪悔改歸回神
[00:38:18.720 --> 00:38:23.720]  行回從以前的昔日的罪的生活
[00:38:23.720 --> 00:38:27.720]  走出來走回上帝的道路
[00:38:27.720 --> 00:38:34.720]  這個就是使上帝榮耀彰顯的一刻
[00:38:36.720 --> 00:38:41.720]  怎樣將他進一步全面發揮出來呢
[00:38:41.720 --> 00:38:48.720]  第九至十一節就告訴我們
[00:38:48.720 --> 00:38:53.720]  我們透過穿上一個有基督樣式的新人
[00:38:53.720 --> 00:38:58.720]  來將他全面顯露出來
[00:38:58.720 --> 00:39:00.720]  我們一起讀讀這段聖經好嗎
[00:39:00.720 --> 00:39:04.720]  第九至十一節
[00:39:06.720 --> 00:39:09.720]  不要彼此說謊
[00:39:09.720 --> 00:39:15.720]  因你們已經脫去舊人和舊人的行為
[00:39:15.720 --> 00:39:17.720]  穿上了新人
[00:39:17.720 --> 00:39:22.720]  這新人在知識上漸漸更新
[00:39:22.720 --> 00:39:25.720]  正如做他主的形象
[00:39:25.720 --> 00:39:28.720]  在此並不分希臘人
[00:39:28.720 --> 00:39:30.720]  猶太人
[00:39:30.720 --> 00:39:31.720]  受過禮的
[00:39:31.720 --> 00:39:33.720]  未受過禮的
[00:39:33.720 --> 00:39:36.720]  花外人 西古提人
[00:39:36.720 --> 00:39:39.720]  圍爐的 自主的
[00:39:39.720 --> 00:39:42.720]  唯有基督是包括一切
[00:39:42.720 --> 00:39:46.720]  又住在各人之內
[00:39:46.720 --> 00:39:53.720]  在這個部分一連串地談論到一堆
[00:39:53.720 --> 00:39:59.720]  讓我們有一個截然不同的生命的改變
[00:39:59.720 --> 00:40:02.720]  承接上文第三章的第八節
[00:40:02.720 --> 00:40:07.720]  說了一連串在口舌上的問題
[00:40:07.720 --> 00:40:10.720]  得到一一處理之後
[00:40:10.720 --> 00:40:16.720]  保羅就向一個屬靈的群體
[00:40:16.720 --> 00:40:19.720]  其實不單止是哥羅西教會
[00:40:19.720 --> 00:40:21.720]  到了第四章我們知道
[00:40:21.720 --> 00:40:25.720]  是向整個亞洲教會宣佈
[00:40:25.720 --> 00:40:27.720]  建立成為一個屬靈的群體
[00:40:27.720 --> 00:40:28.720]  不過遲些再看
[00:40:28.720 --> 00:40:35.720]  當他去講到這個屬靈的群體得勝的時候
[00:40:35.720 --> 00:40:41.720]  就有一個截然不同的發展出現了
[00:40:41.720 --> 00:40:43.720]  不過在這個時候我們首先要處理
[00:40:43.720 --> 00:40:47.720]  第九節裏面有一句很難明白的說話
[00:40:47.720 --> 00:40:49.720]  不知為何會出現了出來
[00:40:49.720 --> 00:40:50.720]  第九節這樣說
[00:40:50.720 --> 00:40:56.720]  不要彼此說謊
[00:40:56.720 --> 00:41:00.720]  失驚無神說甚麼
[00:41:00.720 --> 00:41:03.720]  不要彼此說謊
[00:41:03.720 --> 00:41:05.720]  靈姐妹如果你讀經
[00:41:05.720 --> 00:41:08.720]  我敢肯定百分之九十九的信徒
[00:41:08.720 --> 00:41:11.720]  一定會把這句說話當作沒有讀過一樣
[00:41:11.720 --> 00:41:18.720]  因為和上文下理好像不是很接近的地方
[00:41:18.720 --> 00:41:19.720]  你知不知道讀聖經
[00:41:19.720 --> 00:41:28.720]  你的讀經能力可以提升他的進步空間
[00:41:28.720 --> 00:41:29.720]  或者我這樣說
[00:41:29.720 --> 00:41:35.720]  你想在了解神說話上的功力能夠盡心
[00:41:35.720 --> 00:41:38.720]  這些經文你就一定要處理
[00:41:38.720 --> 00:41:40.720]  因為當你處理到
[00:41:40.720 --> 00:41:43.720]  你就會驚訝
[00:41:43.720 --> 00:41:45.720]  無端端說甚麼
[00:41:45.720 --> 00:41:47.720]  不要彼此說謊
[00:41:47.720 --> 00:41:49.720]  和上文下理有甚麼關係呢
[00:41:49.720 --> 00:41:54.720]  剛才我已經引導了大家去看
[00:41:54.720 --> 00:42:02.720]  在第八節裏面說了一連串在口舌上的問題
[00:42:02.720 --> 00:42:06.720]  惱恨 憤怒 惡毒 毀謗
[00:42:06.720 --> 00:42:08.720]  並口中污穢的言語
[00:42:08.720 --> 00:42:14.720]  逐步去引伸到言語這個範疇上
[00:42:14.720 --> 00:42:20.720]  保羅是要告訴哥羅西教會的信徒
[00:42:20.720 --> 00:42:25.720]  你們要對自己誠實
[00:42:25.720 --> 00:42:30.720]  甚麼是誠實呢
[00:42:30.720 --> 00:42:39.720]  根本上在這些一連串的事情上一直有犯案
[00:42:39.720 --> 00:42:44.720]  不過你願意去撕掉它
[00:42:44.720 --> 00:42:49.720]  你就會變成一個完全脫胎換骨的人
[00:42:49.720 --> 00:42:51.720]  你知不知道為甚麼很多人說
[00:42:51.720 --> 00:42:53.720]  牧師我知不知道我是信主
[00:42:53.720 --> 00:42:54.720]  我何時是信主
[00:42:54.720 --> 00:42:56.720]  我怎樣去印證自己是信主
[00:42:56.720 --> 00:42:59.720]  其實很簡單
[00:42:59.720 --> 00:43:03.720]  當你肯承認你自己的罪的時候
[00:43:03.720 --> 00:43:06.720]  誠實面對你自己
[00:43:06.720 --> 00:43:08.720]  我是一個罪人
[00:43:08.720 --> 00:43:10.720]  當然這句說話不是說出來
[00:43:10.720 --> 00:43:12.720]  那怎麼辦呢
[00:43:12.720 --> 00:43:13.720]  不是的
[00:43:13.720 --> 00:43:16.720]  你知道很多人很爛的
[00:43:16.720 --> 00:43:18.720]  你跟他傳福音
[00:43:18.720 --> 00:43:21.720]  很簡單我用一個簡單的例子
[00:43:21.720 --> 00:43:22.720]  不是假的
[00:43:22.720 --> 00:43:24.720]  實屬巧合
[00:43:24.720 --> 00:43:27.720]  有一天我在Queen街走走
[00:43:27.720 --> 00:43:29.720]  或者在香港的砵蘭街走走
[00:43:29.720 --> 00:43:30.720]  經過的時候
[00:43:30.720 --> 00:43:32.720]  見到一個弟兄
[00:43:32.720 --> 00:43:34.720]  不要說Alan了
[00:43:34.720 --> 00:43:36.720]  怕誤會
[00:43:36.720 --> 00:43:38.720]  原來是Peter
[00:43:38.720 --> 00:43:40.720]  我們這裏沒有Peter
[00:43:40.720 --> 00:43:41.720]  網上有
[00:43:41.720 --> 00:43:42.720]  對不起
[00:43:42.720 --> 00:43:44.720]  純粹虛構
[00:43:44.720 --> 00:43:50.720]  叫Peter在那裏跟一個妓女交談
[00:43:50.720 --> 00:43:54.720]  然後就上了樓上
[00:43:54.720 --> 00:43:57.720]  我後來回教會見到他
[00:43:57.720 --> 00:43:59.720]  我就跟他說
[00:43:59.720 --> 00:44:04.720]  弟兄Peter
[00:44:04.720 --> 00:44:08.720]  你是不是犯奸淫
[00:44:08.720 --> 00:44:11.720]  如果你是一個
[00:44:11.720 --> 00:44:14.720]  不說謊的人
[00:44:14.720 --> 00:44:18.720]  請留意
[00:44:18.720 --> 00:44:19.720]  第九次要說
[00:44:19.720 --> 00:44:24.720]  不要有兩個字
[00:44:24.720 --> 00:44:27.720]  彼此
[00:44:27.720 --> 00:44:28.720]  不是說你自己
[00:44:28.720 --> 00:44:29.720]  我自己可以了
[00:44:29.720 --> 00:44:33.720]  我自己承認自己的罪
[00:44:33.720 --> 00:44:37.720]  彼此是一個公開的關係
[00:44:37.720 --> 00:44:39.720]  在這樣的情況之下
[00:44:39.720 --> 00:44:44.720]  你肯承認你自己的罪
[00:44:44.720 --> 00:44:46.720]  誠實面對
[00:44:46.720 --> 00:44:47.720]  而且不是
[00:44:47.720 --> 00:44:49.720]  當然我沒有叫你
[00:44:49.720 --> 00:44:51.720]  公開地說我去召妓
[00:44:51.720 --> 00:44:53.720]  或者我犯了什麼罪
[00:44:53.720 --> 00:44:54.720]  沒有
[00:44:54.720 --> 00:44:55.720]  我沒有叫你這樣做
[00:44:55.720 --> 00:44:59.720]  不過你肯承認自己是一個真正的罪人
[00:44:59.720 --> 00:45:06.720]  這個就是能夠讓你脫胎換骨的時間
[00:45:06.720 --> 00:45:09.720]  你想知道你是不是真的相信耶穌
[00:45:09.720 --> 00:45:14.720]  你有沒有真正承認你自己
[00:45:14.720 --> 00:45:19.720]  真相是怎樣墮落呢?
[00:45:19.720 --> 00:45:21.720]  曾經有個弟兄
[00:45:21.720 --> 00:45:23.720]  有一次在主日崇拜的時候
[00:45:23.720 --> 00:45:25.720]  聖餐主日
[00:45:25.720 --> 00:45:27.720]  在聖餐的時候
[00:45:27.720 --> 00:45:29.720]  往往很多時候
[00:45:29.720 --> 00:45:32.720]  我會這樣說的
[00:45:32.720 --> 00:45:35.720]  請大家減省大家的罪
[00:45:35.720 --> 00:45:37.720]  不過那次
[00:45:37.720 --> 00:45:39.720]  不知道為什麼突然間聖靈
[00:45:39.720 --> 00:45:41.720]  或者怎樣的催逼
[00:45:41.720 --> 00:45:43.720]  我就多說了一句話
[00:45:43.720 --> 00:45:47.720]  如果你是犯罪
[00:45:47.720 --> 00:45:52.720]  就請你不要領聖餐了
[00:45:52.720 --> 00:45:57.720]  我說了一句這樣的說話
[00:45:57.720 --> 00:45:59.720]  其實
[00:45:59.720 --> 00:46:01.720]  牧師為什麼你會說
[00:46:01.720 --> 00:46:03.720]  我想都有一些原因的
[00:46:03.720 --> 00:46:07.720]  因為我收到線報
[00:46:07.720 --> 00:46:09.720]  牧師你很多線人
[00:46:09.720 --> 00:46:11.720]  不是很多線人
[00:46:11.720 --> 00:46:16.720]  我收到人是見到有人去犯奸淫
[00:46:16.720 --> 00:46:20.720]  不過我又不敢相信是不是
[00:46:20.720 --> 00:46:22.720]  那我只能夠
[00:46:22.720 --> 00:46:27.720]  我不是警察
[00:46:27.720 --> 00:46:30.720]  我不是靈性警察來檢控你的
[00:46:30.720 --> 00:46:32.720]  我不是來進行調查的
[00:46:32.720 --> 00:46:34.720]  是不是
[00:46:34.720 --> 00:46:38.720]  不過我希望你自己去審查
[00:46:38.720 --> 00:46:40.720]  我沒有留意
[00:46:40.720 --> 00:46:42.720]  其實你們領聖餐
[00:46:42.720 --> 00:46:45.720]  通常是我派的
[00:46:45.720 --> 00:46:48.720]  有些教會就是懶鬼
[00:46:48.720 --> 00:46:50.720]  每人入場的時候
[00:46:50.720 --> 00:46:52.720]  每人派個餅杯一套
[00:46:52.720 --> 00:46:54.720]  到時撕開一層一層那些
[00:46:54.720 --> 00:46:57.720]  不要說他懶鬼了
[00:46:57.720 --> 00:46:58.720]  算了
[00:46:58.720 --> 00:47:00.720]  收回我這一句
[00:47:00.720 --> 00:47:02.720]  過了一天
[00:47:02.720 --> 00:47:04.720]  我收到一個電話
[00:47:04.720 --> 00:47:06.720]  有個弟兄打電話來跟我說
[00:47:06.720 --> 00:47:08.720]  牧師我想跟你聊聊天
[00:47:08.720 --> 00:47:10.720]  好 聊天沒所謂
[00:47:10.720 --> 00:47:12.720]  首先
[00:47:12.720 --> 00:47:14.720]  你找我聊天不一定是你犯罪
[00:47:14.720 --> 00:47:16.720]  請大家留意
[00:47:16.720 --> 00:47:18.720]  不是找牧師
[00:47:18.720 --> 00:47:20.720]  當然是我犯罪才找他
[00:47:20.720 --> 00:47:22.720]  好啊
[00:47:22.720 --> 00:47:24.720]  出來吃東西
[00:47:24.720 --> 00:47:26.720]  吃個麵包
[00:47:26.720 --> 00:47:28.720]  一個三明治
[00:47:28.720 --> 00:47:30.720]  他說他請我
[00:47:30.720 --> 00:47:32.720]  我說不要不要
[00:47:32.720 --> 00:47:34.720]  要的 要的
[00:47:34.720 --> 00:47:36.720]  我覺得為甚麼
[00:47:36.720 --> 00:47:38.720]  下次有來有往
[00:47:38.720 --> 00:47:40.720]  下次我請
[00:47:40.720 --> 00:47:42.720]  跟著他就跟我說
[00:47:42.720 --> 00:47:44.720]  牧師我昨天沒有領聖餐
[00:47:44.720 --> 00:47:46.720]  我說為甚麼
[00:47:46.720 --> 00:47:48.720]  為甚麼你沒有領
[00:47:48.720 --> 00:47:50.720]  他說我只聽到你說了一句
[00:47:50.720 --> 00:47:52.720]  其實你不說那句
[00:47:52.720 --> 00:47:54.720]  如果有犯罪的
[00:47:54.720 --> 00:47:56.720]  就不要領聖餐
[00:47:56.720 --> 00:47:58.720]  我都照領的
[00:47:58.720 --> 00:48:00.720]  不過你說了這句
[00:48:00.720 --> 00:48:02.720]  說話的時候
[00:48:02.720 --> 00:48:04.720]  回答了最後
[00:48:04.720 --> 00:48:06.720]  不要乾飯煮的
[00:48:06.720 --> 00:48:08.720]  身體煮的血
[00:48:08.720 --> 00:48:10.720]  我就很宅心
[00:48:10.720 --> 00:48:14.720]  我和這位弟兄
[00:48:14.720 --> 00:48:16.720]  你知不知道怎樣回答他
[00:48:16.720 --> 00:48:20.720]  你肯承認自己的罪
[00:48:20.720 --> 00:48:22.720]  就已經證明你是一個
[00:48:22.720 --> 00:48:24.720]  真的基督徒
[00:48:24.720 --> 00:48:26.720]  你肯面對
[00:48:26.720 --> 00:48:28.720]  基督徒一樣犯罪
[00:48:28.720 --> 00:48:30.720]  我首先重覆再說
[00:48:30.720 --> 00:48:32.720]  基督徒一樣犯罪
[00:48:32.720 --> 00:48:34.720]  但是犯了罪會
[00:48:34.720 --> 00:48:36.720]  懊悔
[00:48:36.720 --> 00:48:38.720]  會竭力
[00:48:38.720 --> 00:48:40.720]  會竭力求上帝
[00:48:40.720 --> 00:48:42.720]  用各種方式
[00:48:42.720 --> 00:48:44.720]  來幫助你撕掉這些罪
[00:48:44.720 --> 00:48:46.720]  哪裏說
[00:48:46.720 --> 00:48:48.720]  就是第三節說致死你的罪
[00:48:48.720 --> 00:48:50.720]  你肯這樣做的
[00:48:50.720 --> 00:48:52.720]  為甚麼你肯做
[00:48:52.720 --> 00:48:54.720]  因為你想棄絕這一切
[00:48:54.720 --> 00:48:56.720]  惡毒的言行
[00:48:56.720 --> 00:48:58.720]  而最重要的言行
[00:48:58.720 --> 00:49:00.720]  最大的言行
[00:49:00.720 --> 00:49:02.720]  就是自己欺騙自己
[00:49:02.720 --> 00:49:04.720]  你自己錯
[00:49:04.720 --> 00:49:06.720]  你自己不承認
[00:49:06.720 --> 00:49:08.720]  弟兄姊妹
[00:49:08.720 --> 00:49:10.720]  上帝差一個人來你身邊
[00:49:10.720 --> 00:49:12.720]  指出你的罪
[00:49:12.720 --> 00:49:14.720]  你應該感謝上帝
[00:49:14.720 --> 00:49:16.720]  而不是死撐
[00:49:16.720 --> 00:49:18.720]  死撐的我知道
[00:49:18.720 --> 00:49:20.720]  我已經不會和你撐
[00:49:20.720 --> 00:49:22.720]  不用擔心
[00:49:22.720 --> 00:49:24.720]  因為我只知道你不信主
[00:49:24.720 --> 00:49:26.720]  當然我有別的方法
