
[00:00:00.000 --> 00:00:08.000]  各位電影姊妹平安 主持你們平安
[00:22:02.000 --> 00:22:04.000]  是神介入讓她順處
[00:22:04.000 --> 00:22:06.000]  她做醫生之後
[00:22:06.000 --> 00:22:11.000]  她說她做醫生的時候很艱難
[00:22:11.000 --> 00:22:14.000]  因為這間醫院不單止為了醫病人
[00:22:14.000 --> 00:22:17.000]  一個更重要的目的叫賺錢
[00:22:18.000 --> 00:22:22.000]  所以她的院長吩咐所有醫生
[00:22:22.000 --> 00:22:26.000]  你們如果有病人來看病
[00:22:26.000 --> 00:22:30.000]  就盡量安排他們做各樣的檢查
[00:22:30.000 --> 00:22:32.000]  為什麼呢?
[00:22:32.000 --> 00:22:34.000]  檢查收多些錢
[00:22:34.000 --> 00:22:36.000]  如果檢查他有些問題
[00:22:36.000 --> 00:22:40.000]  就盡量安排他做小手術
[00:22:40.000 --> 00:22:44.000]  小手術可以收多些錢
[00:22:44.000 --> 00:22:47.000]  如果做小手術
[00:22:47.000 --> 00:22:50.000]  可以盡量安排他做大手術
[00:22:50.000 --> 00:22:54.000]  我聽的時候
[00:22:54.000 --> 00:22:58.000]  我都擔心這些醫院
[00:22:58.000 --> 00:23:00.000]  會給病人什麼影響
[00:23:00.000 --> 00:23:02.000]  這位姐妹說
[00:23:02.000 --> 00:23:05.000]  當我知道院長有這樣的要求的時候
[00:23:05.000 --> 00:23:09.000]  她心裏很清楚知道
[00:23:09.000 --> 00:23:12.000]  神是不喜悅的
[00:23:12.000 --> 00:23:15.000]  我蒙受神的恩惠
[00:23:15.000 --> 00:23:18.000]  我一定不可以做這些得罪神的事情
[00:23:18.000 --> 00:23:22.000]  所以她就拒絕不做
[00:23:22.000 --> 00:23:24.000]  過了一段時間
[00:23:24.000 --> 00:23:27.000]  這位院長就叫她去院長室
[00:23:27.000 --> 00:23:29.000]  然後就跟她說
[00:23:29.000 --> 00:23:31.000]  你很不聽話
[00:23:31.000 --> 00:23:33.000]  她說不要緊
[00:23:33.000 --> 00:23:35.000]  你不做我叫別人做
[00:23:35.000 --> 00:23:39.000]  不過醫院的損失你要負責
[00:23:39.000 --> 00:23:41.000]  然後從那天開始
[00:23:41.000 --> 00:23:45.000]  我的薪水一步一步被扣減
[00:23:45.000 --> 00:23:48.000]  到現在所剩無幾
[00:23:48.000 --> 00:23:51.000]  但她說我仍然想做醫生
[00:23:51.000 --> 00:23:54.000]  我仍然希望能夠幫助那些病人
[00:23:54.000 --> 00:23:58.000]  然後她忍耐著這樣的情況
[00:23:58.000 --> 00:24:00.000]  我想這位姐妹
[00:24:00.000 --> 00:24:02.000]  也知道在世界不同地方
[00:24:02.000 --> 00:24:04.000]  有很多的基督徒
[00:24:04.000 --> 00:24:06.000]  他們寧願受損
[00:24:06.000 --> 00:24:09.000]  寧願被人欺凌
[00:24:09.000 --> 00:24:14.000]  但她絕對不會放棄堅持
[00:24:14.000 --> 00:24:19.000]  她堅持仍然要聽神的話
[00:24:19.000 --> 00:24:24.000]  仍然不讓任何惡行去占污自己
[00:24:24.000 --> 00:24:28.000]  然後當你看到聖經裡說到大義利的時候
[00:24:28.000 --> 00:24:29.000]  她說一句話
[00:24:29.000 --> 00:24:30.000]  剛才第八節說
[00:24:30.000 --> 00:24:34.000]  大義利決心不做
[00:24:34.000 --> 00:24:38.000]  背後是說她將事情放在心裡
[00:24:38.000 --> 00:24:41.000]  成為她裡面的堅持
[00:24:41.000 --> 00:24:42.000]  她不會放棄
[00:24:42.000 --> 00:24:44.000]  立定她的志向
[00:24:44.000 --> 00:24:47.000]  一定堅持不會得罪神
[00:24:47.000 --> 00:24:49.000]  各位靈姐妹
[00:24:49.000 --> 00:24:53.000]  求神將一顆堅持的心賜給你
[00:24:53.000 --> 00:24:55.000]  賜給我
[00:24:55.000 --> 00:24:57.000]  在你人生的路上
[00:24:57.000 --> 00:24:58.000]  你會遇到一些事情
[00:24:58.000 --> 00:24:59.000]  有人會取笑你
[00:24:59.000 --> 00:25:01.000]  這樣都不做?
[00:25:01.000 --> 00:25:03.000]  吃點東西而已
[00:25:03.000 --> 00:25:05.000]  為什麼不做?
[00:25:05.000 --> 00:25:07.000]  這樣都不肯做?
[00:25:07.000 --> 00:25:10.000]  對你長遠有利益
[00:25:10.000 --> 00:25:12.000]  但在那些時候
[00:25:12.000 --> 00:25:14.000]  你要想起大義利
[00:25:14.000 --> 00:25:15.000]  你要記得
[00:25:15.000 --> 00:25:19.000]  神給我們一個很清楚的榜樣
[00:25:19.000 --> 00:25:22.000]  一生忠於上帝
[00:25:22.000 --> 00:25:26.000]  不容許這些利益將你的心改變
[00:25:26.000 --> 00:25:27.000]  甚至有些時候
[00:25:27.000 --> 00:25:29.000]  你可能會損失
[00:25:29.000 --> 00:25:31.000]  甚至好像大義利那樣
[00:25:31.000 --> 00:25:35.000]  你可能要去犧牲生命
[00:25:35.000 --> 00:25:36.000]  當我說犧牲的時候
[00:25:36.000 --> 00:25:40.000]  我原來覺得我們在亞洲區的教徒
[00:25:40.000 --> 00:25:47.000]  我們面對信仰而來的傷害機會越來越大
[00:25:47.000 --> 00:25:48.000]  有人說
[00:25:48.000 --> 00:25:49.000]  在一個教徒
[00:25:49.000 --> 00:25:53.000]  如果你決心為主而活
[00:25:53.000 --> 00:25:55.000]  你就有一個心理準備
[00:25:55.000 --> 00:26:00.000]  你其實是一個潛在的殉道者
[00:26:00.000 --> 00:26:03.000]  Potential martyr
[00:26:03.000 --> 00:26:07.000]  因為當你決心為主而活的時候
[00:26:07.000 --> 00:26:11.000]  你會發覺當中會付出代價
[00:26:11.000 --> 00:26:16.000]  甚至你有機會成為為主而死的人
[00:26:16.000 --> 00:26:18.000]  但有一位牧仔說
[00:26:18.000 --> 00:26:23.000]  如果你覺得在人生的路上
[00:26:23.000 --> 00:26:28.000]  沒有什麼是值得你為此而活的
[00:26:28.000 --> 00:26:32.000]  你就會覺得沒有什麼值得你犧牲自己
[00:26:32.000 --> 00:26:39.000]  但如果你覺得這位主是值得你為他而活
[00:26:39.000 --> 00:26:46.000]  自然的結果就是你可以為他而犧牲
[00:26:46.000 --> 00:26:48.000]  這正正是當你讀大義利的時候
[00:26:48.000 --> 00:26:51.000]  你會見到在少年的心中
[00:26:51.000 --> 00:26:55.000]  他那種內心的決意
[00:26:55.000 --> 00:26:57.000]  就算死了
[00:26:57.000 --> 00:27:00.000]  我都會繼續忠於上帝
[00:27:00.000 --> 00:27:01.000]  所以當你讀聖經的時候
[00:27:01.000 --> 00:27:06.000]  大家一起看下第十三節
[00:27:06.000 --> 00:27:13.000]  當他要求尾板
[00:27:13.000 --> 00:27:17.000]  可以讓他不吃黃膳食的時候
[00:27:17.000 --> 00:27:21.000]  聖經說然後你再觀察我們的容貌
[00:27:21.000 --> 00:27:24.000]  和那些享用黃膳的年輕人的容貌
[00:27:24.000 --> 00:27:26.000]  就照著你觀察的結果
[00:27:26.000 --> 00:27:28.000]  待你的僕人罷
[00:27:28.000 --> 00:27:31.000]  在過程當中你會發覺
[00:27:31.000 --> 00:27:37.000]  大義利他清楚表達出他內心的信心
[00:27:37.000 --> 00:27:45.000]  他很相信雖然他沒有吃這些珍貴的食物
[00:27:45.000 --> 00:27:46.000]  珍饈百味
[00:27:46.000 --> 00:27:49.000]  但他的身體不會受影響
[00:27:49.000 --> 00:27:51.000]  他仍然可以有健壯的身體
[00:27:51.000 --> 00:27:55.000]  仍然可以有神給他的平安和健康
[00:27:55.000 --> 00:28:01.000]  但如果上帝只要我立刻信
[00:28:01.000 --> 00:28:03.000]  我都樂意
[00:28:03.000 --> 00:28:06.000]  所以他告訴他觀察我
[00:28:06.000 --> 00:28:08.000]  到時如果真的按照你的觀察
[00:28:08.000 --> 00:28:10.000]  情況不同
[00:28:10.000 --> 00:28:13.000]  按照你覺得合適的方式待我
[00:28:13.000 --> 00:28:17.000]  我即時想起聖經裡說到以斯帖
[00:28:17.000 --> 00:28:19.000]  大家記得這個重要的聖經人物
[00:28:19.000 --> 00:28:22.000]  以斯帖他要去到溫王面前
[00:28:22.000 --> 00:28:27.000]  為自己的民族求免死
[00:28:27.000 --> 00:28:32.000]  但他知道沒有溫王的御令或傳召
[00:28:32.000 --> 00:28:35.000]  他不可以擅入去見溫王
[00:28:35.000 --> 00:28:38.000]  因此他跟他的百姓說
[00:28:38.000 --> 00:28:40.000]  你們為我祈禱三日
[00:28:40.000 --> 00:28:45.000]  我違背這麼重要的規矩
[00:28:45.000 --> 00:28:47.000]  我擅自入去見王
[00:28:47.000 --> 00:28:50.000]  如果王見到我要我死
[00:28:50.000 --> 00:28:52.000]  死就死吧
[00:28:52.000 --> 00:28:55.000]  但他仍然要去見王
[00:28:55.000 --> 00:29:00.000]  無論如何他知道神會保守我
[00:29:00.000 --> 00:29:03.000]  但有些地方他未必最明白神的旨意
[00:29:03.000 --> 00:29:08.000]  就算不行我仍然樂意踏步上前
[00:29:08.000 --> 00:29:11.000]  當然當你讀的時候
[00:29:11.000 --> 00:29:16.000]  你會見到聖經裡說到神的奇妙掌權和保守
[00:29:16.000 --> 00:29:22.000]  當時你見到聖經裡說到太監聽見但願利的要求的時候
[00:29:22.000 --> 00:29:26.000]  其實他沒有答應他
[00:29:26.000 --> 00:29:30.000]  雖然他對但願利很恩愛
[00:29:30.000 --> 00:29:32.000]  跟他解釋
[00:29:32.000 --> 00:29:34.000]  有時我讀聖經會覺得很特別
[00:29:34.000 --> 00:29:39.000]  一位高官竟然跟一個年輕人說話
[00:29:39.000 --> 00:29:41.000]  你體諒一下吧
[00:29:41.000 --> 00:29:43.000]  我幫不到你的
[00:29:43.000 --> 00:29:46.000]  皇帝會割了我的
[00:29:46.000 --> 00:29:49.000]  我的頭顱不保
[00:29:49.000 --> 00:29:52.000]  然後說對不起我幫不到
[00:29:52.000 --> 00:29:55.000]  在這個情況下但願利應該放手
[00:29:55.000 --> 00:29:58.000]  我努力過了但不行了
[00:29:58.000 --> 00:30:03.000]  但他向下級負責執行事情的委板說
[00:30:03.000 --> 00:30:07.000]  你試一下我吧
[00:30:07.000 --> 00:30:10.000]  所以讀聖經時你會留意到第十二節
[00:30:10.000 --> 00:30:16.000]  請你試試僕人十天容我們只吃素菜喝清水
[00:30:16.000 --> 00:30:19.000]  是一個信心的宣告
[00:30:19.000 --> 00:30:21.000]  他會相信他走在神的路上
[00:30:21.000 --> 00:30:23.000]  神一定保守
[00:30:23.000 --> 00:30:27.000]  但在前面的時候我們有些事情不敢做
[00:30:27.000 --> 00:30:32.000]  是因為擔心做這件事情之後的後果
[00:30:32.000 --> 00:30:34.000]  我們會擔心後果
[00:30:34.000 --> 00:30:38.000]  所以我們不肯做討神喜悅的事情
[00:30:38.000 --> 00:30:42.000]  你會發覺一定要神給你的信心
[00:30:42.000 --> 00:30:44.000]  將後果交託給神
[00:30:44.000 --> 00:30:46.000]  你才能夠討神喜悅
[00:30:46.000 --> 00:30:52.000]  所以為什麼聖經說人非有信不能討神的喜悅
[00:30:52.000 --> 00:30:55.000]  但你相信他這樣做的時候
[00:30:55.000 --> 00:30:57.000]  神仍然能夠保守
[00:30:57.000 --> 00:30:59.000]  甚至很奇怪
[00:30:59.000 --> 00:31:05.000]  吃素菜喝白開水都可以健壯
[00:31:05.000 --> 00:31:08.000]  我有一個很簡單的經歷
[00:31:08.000 --> 00:31:10.000]  心裡常常都記得
[00:31:10.000 --> 00:31:15.000]  很多年前我有機會去非洲探訪宣教士
[00:31:15.000 --> 00:31:18.000]  當時去非洲的時候要很謹慎
[00:31:18.000 --> 00:31:19.000]  今天也要的
[00:31:19.000 --> 00:31:21.000]  要打很多針
[00:31:21.000 --> 00:31:24.000]  要很多防疫針準備
[00:31:24.000 --> 00:31:27.000]  當時我去一些比較落後的地區
[00:31:27.000 --> 00:31:29.000]  就更加要準備
[00:31:29.000 --> 00:31:31.000]  去到的時候周圍很流心飲食
[00:31:31.000 --> 00:31:36.000]  但無論多流心環境都不是很衛生的情況
[00:31:36.000 --> 00:31:41.000]  我記得去到一個當地信徒的家探訪
[00:31:41.000 --> 00:31:45.000]  當地環境很艱難
[00:31:45.000 --> 00:31:50.000]  也未必有很多乾淨的水源可以飲用
[00:31:50.000 --> 00:31:54.000]  但當天他們很開心拿了一杯水給我
[00:31:54.000 --> 00:31:55.000]  說很珍貴
[00:31:55.000 --> 00:31:57.000]  我知道很少有
[00:31:57.000 --> 00:31:59.000]  我當然很感謝他們
[00:31:59.000 --> 00:32:01.000]  他們就在那裡預備飲
[00:32:01.000 --> 00:32:03.000]  一看下去
[00:32:03.000 --> 00:32:06.000]  有些東西跳來跳去
[00:32:06.000 --> 00:32:11.000]  我也不知道是甚麼蟲還是甚麼濕
[00:32:11.000 --> 00:32:14.000]  但看著他們對著我笑
[00:32:14.000 --> 00:32:18.000]  我也不可以拒絕善意
[00:32:18.000 --> 00:32:21.000]  我喝了它
[00:32:21.000 --> 00:32:25.000]  喝了之後我猜我一定有腸胃問題
[00:32:25.000 --> 00:32:27.000]  但第二天沒事
[00:32:27.000 --> 00:32:30.000]  整個旅程都沒事
[00:32:30.000 --> 00:32:33.000]  身體都很好
[00:32:33.000 --> 00:32:35.000]  回到香港
[00:32:35.000 --> 00:32:38.000]  和家人出去吃飯
[00:32:38.000 --> 00:32:40.000]  點了一碟海鮮
[00:32:40.000 --> 00:32:46.000]  吃完之後當晚大醒
[00:32:46.000 --> 00:32:47.000]  我覺得很奇怪
[00:32:47.000 --> 00:32:48.000]  為甚麼會這樣呢
[00:32:48.000 --> 00:32:50.000]  但回到家之後
[00:32:50.000 --> 00:32:55.000]  心想好像上帝在提醒我
[00:32:55.000 --> 00:33:01.000]  你知不知道我的同在是真正的安全
[00:33:01.000 --> 00:33:03.000]  無論是哪個環境
[00:33:03.000 --> 00:33:06.000]  如果我不容許你受災
[00:33:06.000 --> 00:33:10.000]  你不會有甚麼問題
[00:33:10.000 --> 00:33:13.000]  當你看見大爺你所經歷的
[00:33:13.000 --> 00:33:15.000]  他雖然是吃素菜
[00:33:15.000 --> 00:33:17.000]  他雖然喝白水
[00:33:17.000 --> 00:33:18.000]  你記得聖經所說嗎
[00:33:18.000 --> 00:33:23.000]  在後面聖經提到他身體是盡美健壯
[00:33:23.000 --> 00:33:27.000]  更加的盡美健壯
[00:33:27.000 --> 00:33:31.000]  因此你發覺後來聖經清楚說出
[00:33:31.000 --> 00:33:35.000]  因為神閱立他那種忠誠的心
[00:33:35.000 --> 00:33:37.000]  而因此使用他
[00:33:37.000 --> 00:33:40.000]  在他們讀書受訓的過程
[00:33:40.000 --> 00:33:44.000]  聖經17節說將更多的聰明知識加給他們
[00:33:44.000 --> 00:33:48.000]  一直將更大的聰明智慧賜給他們
[00:33:48.000 --> 00:33:55.000]  甚至比國家中原有的術士和用法術的更加超乘
[00:33:55.000 --> 00:33:58.000]  十倍
[00:33:58.000 --> 00:34:02.000]  是誰的工作?明顯是神自己的作為
[00:34:02.000 --> 00:34:05.000]  當然弟兄姊妹我們不要以為
[00:34:05.000 --> 00:34:07.000]  我現在向神忠誠
[00:34:07.000 --> 00:34:11.000]  一定會讓我豐調宇舜財源滾滾
[00:34:11.000 --> 00:34:13.000]  身體健壯
[00:34:13.000 --> 00:34:15.000]  神未必一定這樣做
[00:34:15.000 --> 00:34:19.000]  但你知道當你忠誠於主的時候
[00:34:19.000 --> 00:34:22.000]  神一定保守你
[00:34:22.000 --> 00:34:29.000]  而且他一定會讓你的生命可以發揮美善的作用
[00:34:29.000 --> 00:34:33.000]  你看到神為何後來一直用但義理
[00:34:33.000 --> 00:34:35.000]  給他聰明智慧
[00:34:35.000 --> 00:34:40.000]  以至能夠在這個國家裏成為君王很重要的一個見證
[00:34:40.000 --> 00:34:44.000]  讓這些君王這些愛國的人
[00:34:44.000 --> 00:34:47.000]  他們認識耶和華是真實
[00:34:47.000 --> 00:34:53.000]  亦不斷勉勵自己的猶太民族轉向上帝
[00:34:53.000 --> 00:34:55.000]  弟兄姊妹
[00:34:55.000 --> 00:34:58.000]  無論你覺得自己現在是甚麼處境
[00:34:58.000 --> 00:35:01.000]  甚至好像但義理一樣
[00:35:01.000 --> 00:35:04.000]  被擄去一個外邦
[00:35:04.000 --> 00:35:07.000]  進了另一間公司工作
[00:35:07.000 --> 00:35:10.000]  進了巴比倫
[00:35:10.000 --> 00:35:13.000]  無論在甚麼國家甚麼處境
[00:35:13.000 --> 00:35:18.000]  你記得當你仍然堅持著對神忠誠
[00:35:18.000 --> 00:35:22.000]  那個地方會成為你蒙福的地方
[00:35:22.000 --> 00:35:25.000]  你仍然可以被神使用
[00:35:25.000 --> 00:35:29.000]  仍然可以經歷這位上帝的真實
[00:35:29.000 --> 00:35:32.000]  我們一起祈禱
[00:35:32.000 --> 00:35:35.000]  請你為自己祈禱
[00:35:36.000 --> 00:35:40.000]  親愛的主我們同心感謝你
[00:35:40.000 --> 00:35:44.000]  感謝你掌管我們人生
[00:35:44.000 --> 00:35:46.000]  以你的慈愛
[00:35:46.000 --> 00:35:48.000]  以你的公義
[00:35:48.000 --> 00:35:51.000]  以你的大能引導我們
[00:35:51.000 --> 00:35:53.000]  主啊求你幫助我們
[00:35:53.000 --> 00:35:56.000]  在人世上的生活
[00:35:56.000 --> 00:35:58.000]  保守我們
[00:35:58.000 --> 00:36:01.000]  不會害怕權勢
[00:36:01.000 --> 00:36:03.000]  以致我們得罪你
[00:36:03.000 --> 00:36:06.000]  不要讓我們的心轉向世界
[00:36:06.000 --> 00:36:09.000]  以致我們違背你
[00:36:09.000 --> 00:36:11.000]  求你保守我們的心
[00:36:11.000 --> 00:36:14.000]  一生只效忠於你
[00:36:14.000 --> 00:36:18.000]  主啊你帶領我們走每一步
[00:36:18.000 --> 00:36:20.000]  讓我們因為跟隨你
[00:36:20.000 --> 00:36:24.000]  我們更加可以經歷你自己
[00:36:24.000 --> 00:36:27.000]  是那位又真又活的上帝
[00:36:27.000 --> 00:36:32.000]  能夠得著你定要賜給我們真正的祝福
[00:36:32.000 --> 00:36:35.000]  天父啊願你引導我們
[00:36:35.000 --> 00:36:39.000]  讓大耶利生命的榜樣成為我們常常的提醒
[00:36:39.000 --> 00:36:42.000]  奉耶穌聖名祈禱
[00:36:42.000 --> 00:36:43.000]  阿門
[00:36:44.000 --> 00:36:45.000]  阿門
[00:36:45.000 --> 00:36:46.000]  阿門
[00:36:47.000 --> 00:36:48.000]  阿門
[00:36:49.000 --> 00:36:50.000]  阿門
[00:36:50.000 --> 00:36:51.000]  阿門
[00:36:51.000 --> 00:36:52.000]  阿門
[00:36:52.000 --> 00:36:53.000]  阿門
[00:36:53.000 --> 00:36:54.000]  阿門
[00:36:54.000 --> 00:36:55.000]  阿門
[00:36:55.000 --> 00:36:56.000]  阿門

