
[00:00:00.000 --> 00:00:04.600]  各位聽眾 各位聽眾 各位聽眾
[00:15:08.200 --> 00:15:09.200]  他又很不開心
[00:15:09.200 --> 00:15:10.200]  有些地方給錢
[00:15:10.200 --> 00:15:11.200]  有很多東西買
[00:15:11.200 --> 00:15:12.200]  小小的東西買
[00:15:12.200 --> 00:15:13.200]  他拿了一盒金牌
[00:15:13.200 --> 00:15:14.200]  有些小球
[00:15:14.200 --> 00:15:16.200]  拿了一個
[00:15:16.200 --> 00:15:17.200]  他說爸爸
[00:15:17.200 --> 00:15:19.200]  來吧10 cents
[00:15:19.200 --> 00:15:21.200]  我們加起來是一個dime
[00:15:21.200 --> 00:15:22.200]  他說10 cents
[00:15:22.200 --> 00:15:23.200]  來吧來吧
[00:15:23.200 --> 00:15:24.200]  我說不不
[00:15:24.200 --> 00:15:26.200]  他很不開心
[00:15:26.200 --> 00:15:27.200]  不讓他買
[00:15:27.200 --> 00:15:28.200]  因為那些金牌
[00:15:28.200 --> 00:15:29.200]  其實都不衛生的
[00:15:29.200 --> 00:15:30.200]  所以我說不要買
[00:15:30.200 --> 00:15:32.200]  那我要走了
[00:15:32.200 --> 00:15:33.200]  要給錢了
[00:15:33.200 --> 00:15:34.200]  他在我前面走
[00:15:34.200 --> 00:15:35.200]  一路走
[00:15:35.200 --> 00:15:36.200]  你知道小朋友很有趣
[00:15:36.200 --> 00:15:37.200]  有趣的是
[00:15:37.200 --> 00:15:39.200]  他把手翹在後面
[00:15:39.200 --> 00:15:41.200]  很凝重的樣子
[00:15:41.200 --> 00:15:42.200]  一路走一路說
[00:15:42.200 --> 00:15:44.200]  爸爸
[00:15:44.200 --> 00:15:46.200]  爸爸不疼我
[00:15:46.200 --> 00:15:47.200]  爸爸不疼我
[00:15:47.200 --> 00:15:48.200]  一路走一路這樣
[00:15:48.200 --> 00:15:49.200]  我跟著他
[00:15:49.200 --> 00:15:50.200]  我叫著他
[00:15:50.200 --> 00:15:51.200]  我說Derek
[00:15:51.200 --> 00:15:53.200]  他知道要死了
[00:15:53.200 --> 00:15:54.200]  我說外面有些長椅子
[00:15:54.200 --> 00:15:55.200]  我坐下來
[00:15:55.200 --> 00:15:56.200]  我說爸爸有話跟你說
[00:15:56.200 --> 00:15:58.200]  他知道他知道壞了
[00:15:58.200 --> 00:15:59.200]  已經太遲了
[00:15:59.200 --> 00:16:00.200]  已經出口了
[00:16:00.200 --> 00:16:01.200]  我問他
[00:16:01.200 --> 00:16:03.200]  你知不知道你出生到現在
[00:16:03.200 --> 00:16:04.200]  你四歲了
[00:16:04.200 --> 00:16:05.200]  你知不知道
[00:16:05.200 --> 00:16:07.200]  我爸爸跟你換過多少條片
[00:16:07.200 --> 00:16:09.200]  我問他
[00:16:09.200 --> 00:16:11.200]  你知道片子很醜嗎
[00:16:11.200 --> 00:16:13.200]  他說我知道
[00:16:13.200 --> 00:16:14.200]  你知道你睡覺
[00:16:14.200 --> 00:16:15.200]  爸爸說故事
[00:16:15.200 --> 00:16:16.200]  有時叫我說多少次
[00:16:16.200 --> 00:16:17.200]  你知道嗎
[00:16:17.200 --> 00:16:18.200]  他說我知道
[00:16:18.200 --> 00:16:20.200]  他打千秋
[00:16:20.200 --> 00:16:22.200]  小朋友搖他都不肯下來
[00:16:22.200 --> 00:16:24.200]  搖到爸爸的手抽筋
[00:16:24.200 --> 00:16:25.200]  他都要我搖
[00:16:25.200 --> 00:16:27.200]  你知不知道爸爸搖了多少次千秋
[00:16:27.200 --> 00:16:28.200]  他說我知道
[00:16:28.200 --> 00:16:30.200]  誰載你去哪裏
[00:16:30.200 --> 00:16:31.200]  你生病的時候
[00:16:31.200 --> 00:16:32.200]  誰陪你睡
[00:16:32.200 --> 00:16:34.200]  我問了幾句之後
[00:16:34.200 --> 00:16:35.200]  我還想問
[00:16:35.200 --> 00:16:36.200]  我兒子說不用問了
[00:16:36.200 --> 00:16:37.200]  沒關係
[00:16:37.200 --> 00:16:38.200]  你愛我
[00:16:38.200 --> 00:16:41.200]  不要為了那塊金屬吵架
[00:16:41.200 --> 00:16:44.200]  爸爸肯為你做這麼多的事
[00:16:44.200 --> 00:16:46.200]  誰為了那塊金屬
[00:16:46.200 --> 00:16:49.200]  我都夠膽去懷疑爸爸的愛
[00:16:49.200 --> 00:16:50.200]  我不是罵他
[00:16:50.200 --> 00:16:52.200]  我只是講得很溫柔
[00:16:52.200 --> 00:16:53.200]  很多時候為了一些事
[00:16:53.200 --> 00:16:55.200]  我入不到這間學校
[00:16:55.200 --> 00:16:56.200]  我這科不合格
[00:16:56.200 --> 00:16:57.200]  我要考多一次
[00:16:57.200 --> 00:16:59.200]  或者有些意外發生
[00:16:59.200 --> 00:17:00.200]  不關神事
[00:17:00.200 --> 00:17:01.200]  或者不關你的事
[00:17:01.200 --> 00:17:03.200]  我們就在這裡怨
[00:17:03.200 --> 00:17:05.200]  教會又不想回
[00:17:05.200 --> 00:17:06.200]  好像一個人相信耶穌
[00:17:06.200 --> 00:17:08.200]  就能夠一帆風順
[00:17:08.200 --> 00:17:09.200]  頭髮又不會白
[00:17:09.200 --> 00:17:10.200]  又不會脫
[00:17:10.200 --> 00:17:11.200]  永遠這麼青春活潑
[00:17:11.200 --> 00:17:13.200]  選香港小姐一定能選
[00:17:13.200 --> 00:17:15.200]  考試一定能考
[00:17:15.200 --> 00:17:17.200]  如果是這樣就有很多人相信耶穌
[00:17:17.200 --> 00:17:19.200]  這個世界不是完美的
[00:17:19.200 --> 00:17:21.200]  所以有時候人們會這樣懷疑
[00:17:21.200 --> 00:17:22.200]  所以這裡先知說什麼
[00:17:22.200 --> 00:17:24.200]  就是你不應該這樣說
[00:17:24.200 --> 00:17:25.200]  突然間你問我
[00:17:25.200 --> 00:17:26.200]  我有沒有很多心願
[00:17:26.200 --> 00:17:28.200]  我也有
[00:17:28.200 --> 00:17:29.200]  我真的有
[00:17:29.200 --> 00:17:30.200]  那年我們去不了
[00:17:30.200 --> 00:17:31.200]  很多人都問
[00:17:31.200 --> 00:17:33.200]  為什麼去不了
[00:17:33.200 --> 00:17:34.200]  我也有很多心願
[00:17:34.200 --> 00:17:35.200]  我也巴不得很多事
[00:17:35.200 --> 00:17:36.200]  我也希望我的兒子怎樣
[00:17:36.200 --> 00:17:37.200]  我的女兒怎樣
[00:17:37.200 --> 00:17:38.200]  我也希望很多事
[00:17:38.200 --> 00:17:40.200]  我希望我的教會怎樣
[00:17:40.200 --> 00:17:41.200]  很多事
[00:17:41.200 --> 00:17:42.200]  但是當這些事不發生
[00:17:42.200 --> 00:17:43.200]  在這裡提醒
[00:17:43.200 --> 00:17:45.200]  你不要說神不愛你
[00:17:45.200 --> 00:17:47.200]  這是不對的
[00:17:47.200 --> 00:17:49.200]  所以在47節提醒我們
[00:17:49.200 --> 00:17:50.200]  先知提醒我們
[00:17:50.200 --> 00:17:51.200]  聽到祂的神
[00:17:51.200 --> 00:17:53.200]  要記住祂是慈愛的神
[00:17:53.200 --> 00:17:54.200]  祂不聽
[00:17:54.200 --> 00:17:56.200]  你不要說祂不慈愛
[00:17:56.200 --> 00:17:57.200]  第二件事28節說的
[00:17:57.200 --> 00:17:58.200]  祂說
[00:17:58.200 --> 00:18:00.200]  你知道你不曾聽見
[00:18:00.200 --> 00:18:01.200]  祂提醒他們
[00:18:01.200 --> 00:18:04.200]  永在的神耶和華創造的主
[00:18:04.200 --> 00:18:06.200]  並不疲乏也不困倦
[00:18:06.200 --> 00:18:08.200]  祂的智慧無法測度
[00:18:08.200 --> 00:18:10.200]  以斯蘭會想的
[00:18:10.200 --> 00:18:11.200]  好 祂是愛我
[00:18:11.200 --> 00:18:13.200]  但是祂不幫我
[00:18:13.200 --> 00:18:14.200]  原因是什麼呢
[00:18:14.200 --> 00:18:15.200]  祂幫不了
[00:18:15.200 --> 00:18:17.200]  是不是
[00:18:17.200 --> 00:18:18.200]  好像我今早有說
[00:18:18.200 --> 00:18:20.200]  我女兒想買一個風筒
[00:18:20.200 --> 00:18:21.200]  很貴
[00:18:21.200 --> 00:18:23.200]  爸爸說爸爸真的很疼你
[00:18:23.200 --> 00:18:24.200]  不過爸爸買不起
[00:18:24.200 --> 00:18:26.200]  他就是這樣想
[00:18:26.200 --> 00:18:28.200]  是不是因為巴比倫的神
[00:18:28.200 --> 00:18:29.200]  比以色列的神更厲害
[00:18:29.200 --> 00:18:30.200]  更大
[00:18:30.200 --> 00:18:31.200]  所以我們輸
[00:18:31.200 --> 00:18:33.200]  所以我們會被奴
[00:18:33.200 --> 00:18:34.200]  但是他們不明白
[00:18:34.200 --> 00:18:35.200]  當然前面有說到
[00:18:35.200 --> 00:18:36.200]  他們為什麼被奴
[00:18:36.200 --> 00:18:37.200]  他們沒有想到
[00:18:37.200 --> 00:18:39.200]  就以為神沒有能力幫我們
[00:18:39.200 --> 00:18:40.200]  所以這裡提到
[00:18:40.200 --> 00:18:41.200]  神不是不幫
[00:18:41.200 --> 00:18:42.200]  神有能力
[00:18:42.200 --> 00:18:44.200]  有能力為什麼不幫呢
[00:18:44.200 --> 00:18:46.200]  比如55章
[00:18:46.200 --> 00:18:47.200]  也是以賽亞書
[00:18:47.200 --> 00:18:49.200]  55章第8節
[00:18:49.200 --> 00:18:52.200]  到第9節怎麼說呢
[00:18:52.200 --> 00:18:53.200]  這裡說
[00:18:53.200 --> 00:18:56.200]  一說你們就知道說什麼了
[00:18:56.200 --> 00:18:58.200]  我的意念非同你們的意念
[00:18:58.200 --> 00:18:59.200]  下一句是什麼
[00:18:59.200 --> 00:19:01.200]  我的道路非同你們的意念
[00:19:01.200 --> 00:19:02.200]  我們會說
[00:19:02.200 --> 00:19:04.200]  但是我們做出來就不會做
[00:19:04.200 --> 00:19:06.200]  當神不照我們道路不照我們意念
[00:19:06.200 --> 00:19:07.200]  我說我要我的意念
[00:19:07.200 --> 00:19:08.200]  我要我的道路
[00:19:08.200 --> 00:19:09.200]  這裡說非同
[00:19:09.200 --> 00:19:10.200]  為什麼非同
[00:19:10.200 --> 00:19:11.200]  下面說
[00:19:11.200 --> 00:19:12.200]  天比地高
[00:19:12.200 --> 00:19:14.200]  我的道路照樣高過你們的道路
[00:19:14.200 --> 00:19:16.200]  我的意念高過你們的意念
[00:19:16.200 --> 00:19:18.200]  你要記住前面有說
[00:19:18.200 --> 00:19:20.200]  他的智慧無法察覺
[00:19:20.200 --> 00:19:21.200]  人是人
[00:19:21.200 --> 00:19:22.200]  神是神
[00:19:22.200 --> 00:19:24.200]  一個禱告的人要記住
[00:19:24.200 --> 00:19:25.200]  以神為神
[00:19:25.200 --> 00:19:26.200]  以人為人
[00:19:26.200 --> 00:19:29.200]  不要以為你的眼光比神看得精
[00:19:29.200 --> 00:19:31.200]  不要以為你比神看得更多
[00:19:31.200 --> 00:19:33.200]  其實我們看的東西很狹窄
[00:19:33.200 --> 00:19:35.200]  就是神會看到我們前面
[00:19:35.200 --> 00:19:36.200]  但是我們看不到我們的前面
[00:19:36.200 --> 00:19:38.200]  很多東西我們不知道
[00:19:38.200 --> 00:19:40.200]  在這裡怨在這裡慎
[00:19:40.200 --> 00:19:41.200]  後來明白之後才知道
[00:19:41.200 --> 00:19:43.200]  原來我看錯了
[00:19:43.200 --> 00:19:45.200]  原來我看錯了
[00:19:45.200 --> 00:19:47.200]  所以耶和華的意念不同我們的意念
[00:19:47.200 --> 00:19:49.200]  耶和華的道路是高過我們的道路
[00:19:49.200 --> 00:19:51.200]  神總有他的方法
[00:19:51.200 --> 00:19:53.200]  只不過未必是我們的方法
[00:19:53.200 --> 00:19:55.200]  我記得我在讀神學的時候
[00:19:55.200 --> 00:19:56.200]  最後一年
[00:19:56.200 --> 00:19:57.200]  第四年畢業的時候
[00:19:57.200 --> 00:19:59.200]  考最後一科
[00:19:59.200 --> 00:20:01.200]  那時候我住在神學院
[00:20:01.200 --> 00:20:04.200]  神學院放了一封信在信箱裡
[00:20:04.200 --> 00:20:06.200]  我們學生經常會去拿信
[00:20:06.200 --> 00:20:08.200]  拿了信
[00:20:08.200 --> 00:20:10.200]  那封信說了一段很簡單很短的文字
[00:20:10.200 --> 00:20:12.200]  看完之後
[00:20:12.200 --> 00:20:14.200]  我也覺得這間神學院很不熟悉
[00:20:14.200 --> 00:20:15.200]  他說什麼呢
[00:20:15.200 --> 00:20:19.200]  他叫我們William
[00:20:19.200 --> 00:20:21.200]  William他就提了
[00:20:21.200 --> 00:20:23.200]  要考最後一科了
[00:20:23.200 --> 00:20:25.200]  如果你通過了之後
[00:20:25.200 --> 00:20:26.200]  你都不能夠畢業
[00:20:26.200 --> 00:20:30.200]  下面說原因是因為你還沒交學費
[00:20:30.200 --> 00:20:32.200]  還差650元
[00:20:32.200 --> 00:20:34.200]  我看完之後真的很生氣
[00:20:34.200 --> 00:20:36.200]  我奉獻我的命給神
[00:20:36.200 --> 00:20:37.200]  我出來讀神學
[00:20:37.200 --> 00:20:39.200]  我差你600多元
[00:20:39.200 --> 00:20:41.200]  你居然不讓我畢業
[00:20:41.200 --> 00:20:43.200]  這是什麼神學院
[00:20:43.200 --> 00:20:45.200]  不是差你幾萬元
[00:20:45.200 --> 00:20:48.200]  幾萬元在神眼中算什麼
[00:20:48.200 --> 00:20:50.200]  臨考試之前
[00:20:50.200 --> 00:20:51.200]  弄一封這樣的信
[00:20:51.200 --> 00:20:52.200]  我怎麼讀書
[00:20:52.200 --> 00:20:54.200]  很影響我的
[00:20:54.200 --> 00:20:56.200]  那時候我真的很失望
[00:20:56.200 --> 00:20:57.200]  但失望完之後
[00:20:57.200 --> 00:20:58.200]  想了想又明白
[00:20:58.200 --> 00:20:59.200]  可能我畢業之前
[00:20:59.200 --> 00:21:01.200]  神叫我經歷一下他的恩典
[00:21:01.200 --> 00:21:02.200]  以前讀傳記書
[00:21:02.200 --> 00:21:04.200]  穆迪亞那些
[00:21:04.200 --> 00:21:05.200]  很多奇妙的
[00:21:05.200 --> 00:21:06.200]  突然門都沒有了
[00:21:06.200 --> 00:21:08.200]  打開門有袋米
[00:21:08.200 --> 00:21:10.200]  信封又不知道是誰寄來的
[00:21:10.200 --> 00:21:11.200]  剛剛就是他要的
[00:21:11.200 --> 00:21:12.200]  我看了很多這些見證
[00:21:12.200 --> 00:21:15.200]  我想這次輪到我了
[00:21:15.200 --> 00:21:16.200]  我住神學院
[00:21:16.200 --> 00:21:18.200]  星期日就回教會崇拜
[00:21:18.200 --> 00:21:20.200]  星期日我就滿懷希望回去崇拜
[00:21:20.200 --> 00:21:22.200]  因為星期四就考試
[00:21:22.200 --> 00:21:24.200]  去到教會就到處看
[00:21:24.200 --> 00:21:26.200]  有沒有人找我
[00:21:26.200 --> 00:21:27.200]  有沒有信封
[00:21:27.200 --> 00:21:28.200]  或者我坐下去
[00:21:28.200 --> 00:21:29.200]  會不會坐到信封
[00:21:29.200 --> 00:21:30.200]  又沒有
[00:21:30.200 --> 00:21:32.200]  會不會坐到座椅
[00:21:32.200 --> 00:21:34.200]  那天我回去很留意
[00:21:34.200 --> 00:21:35.200]  沒有
[00:21:35.200 --> 00:21:36.200]  什麼都沒有
[00:21:36.200 --> 00:21:37.200]  我坐巴士走了
[00:21:37.200 --> 00:21:38.200]  上到巴士看看有沒有人認識
[00:21:38.200 --> 00:21:39.200]  又沒有
[00:21:39.200 --> 00:21:40.200]  我看司機認不認識
[00:21:40.200 --> 00:21:41.200]  都不認識
[00:21:41.200 --> 00:21:43.200]  沒有人可以給我東西
[00:21:43.200 --> 00:21:44.200]  我回神學院
[00:21:44.200 --> 00:21:45.200]  就沒有了
[00:21:45.200 --> 00:21:46.200]  我慘了
[00:21:46.200 --> 00:21:47.200]  星期四考試
[00:21:47.200 --> 00:21:48.200]  考完試之後要畢業
[00:21:48.200 --> 00:21:49.200]  我都畢業不了
[00:21:49.200 --> 00:21:51.200]  我那時候就很惆悵
[00:21:51.200 --> 00:21:53.200]  到星期二那天
[00:21:53.200 --> 00:21:55.200]  沒有人來找我
[00:21:55.200 --> 00:21:56.200]  但我起了信
[00:21:56.200 --> 00:21:57.200]  所以找到一封信
[00:21:57.200 --> 00:21:59.200]  那封信是我妹妹寫給我的
[00:21:59.200 --> 00:22:01.200]  我都試過問我妹妹
[00:22:01.200 --> 00:22:02.200]  她不記得
[00:22:02.200 --> 00:22:04.200]  夠膽不記得
[00:22:04.200 --> 00:22:06.200]  可能天使墓的名字寄給我
[00:22:06.200 --> 00:22:07.200]  但香港寄來的
[00:22:07.200 --> 00:22:09.200]  裡面很簡單寫了一封信
[00:22:09.200 --> 00:22:10.200]  她說
[00:22:10.200 --> 00:22:12.200]  哥哥那年我來了加拿大
[00:22:12.200 --> 00:22:13.200]  來了一年
[00:22:13.200 --> 00:22:14.200]  她來這裡讀了一年
[00:22:14.200 --> 00:22:15.200]  讀完之後
[00:22:15.200 --> 00:22:16.200]  我就帶她回教會
[00:22:16.200 --> 00:22:17.200]  教會信主
[00:22:17.200 --> 00:22:19.200]  她和我太太同一天信主
[00:22:19.200 --> 00:22:20.200]  一起受浸
[00:22:20.200 --> 00:22:21.200]  她說
[00:22:21.200 --> 00:22:22.200]  接著我就受了浸
[00:22:22.200 --> 00:22:23.200]  回到香港
[00:22:23.200 --> 00:22:25.200]  我知道你讀了神學院
[00:22:25.200 --> 00:22:26.200]  你要畢業了
[00:22:26.200 --> 00:22:27.200]  又不知道買什麼給你
[00:22:27.200 --> 00:22:28.200]  這裡有些錢
[00:22:28.200 --> 00:22:29.200]  你自己買吧
[00:22:29.200 --> 00:22:30.200]  有一張支票
[00:22:30.200 --> 00:22:31.200]  那些是回票
[00:22:31.200 --> 00:22:32.200]  有一張支票
[00:22:32.200 --> 00:22:33.200]  她說你自己去買吧
[00:22:33.200 --> 00:22:34.200]  多少錢呢
[00:22:34.200 --> 00:22:35.200]  六百多元
[00:22:35.200 --> 00:22:37.200]  而且還剩下十幾元
[00:22:37.200 --> 00:22:38.200]  我記得那時候
[00:22:38.200 --> 00:22:39.200]  我交完學費之後
[00:22:39.200 --> 00:22:40.200]  還拿著十幾元
[00:22:40.200 --> 00:22:42.200]  去吃了一碗雲吞麵
[00:22:42.200 --> 00:22:43.200]  我好記得
[00:22:43.200 --> 00:22:44.200]  慶祝
[00:22:44.200 --> 00:22:45.200]  我平時不出神學院
[00:22:45.200 --> 00:22:46.200]  但那天我出神學院
[00:22:46.200 --> 00:22:47.200]  去吃了一碗
[00:22:47.200 --> 00:22:49.200]  不是很好吃的雲吞麵
[00:22:49.200 --> 00:22:50.200]  那時候
[00:22:50.200 --> 00:22:51.200]  我真的很開心
[00:22:51.200 --> 00:22:52.200]  你想想
[00:22:52.200 --> 00:22:53.200]  星期日我很生氣
[00:22:53.200 --> 00:22:54.200]  很失望的時候
[00:22:54.200 --> 00:22:55.200]  信封在哪裡呢
[00:22:55.200 --> 00:22:57.200]  其實已經寄到了
[00:22:57.200 --> 00:22:59.200]  我上神
[00:22:59.200 --> 00:23:00.200]  你用陸軍吧
[00:23:00.200 --> 00:23:01.200]  不是啊
[00:23:01.200 --> 00:23:03.200]  我發了空軍
[00:23:03.200 --> 00:23:04.200]  不是啊
[00:23:04.200 --> 00:23:05.200]  我喜歡陸軍
[00:23:05.200 --> 00:23:06.200]  不是啊
[00:23:06.200 --> 00:23:07.200]  空軍已經起了飛了
[00:23:07.200 --> 00:23:08.200]  很多時候都這樣想的
[00:23:08.200 --> 00:23:10.200]  昨天我說在哪裡
[00:23:10.200 --> 00:23:11.200]  有人有個照片和我分享
[00:23:11.200 --> 00:23:12.200]  其實我也是這樣
[00:23:12.200 --> 00:23:13.200]  我經常等
[00:23:13.200 --> 00:23:14.200]  其實神已經在預備了
[00:23:14.200 --> 00:23:16.200]  當你在預願的時候
[00:23:16.200 --> 00:23:18.200]  其實已經準備好了
[00:23:18.200 --> 00:23:19.200]  他計算了時間
[00:23:19.200 --> 00:23:22.200]  但我總是想神照我的時間
[00:23:22.200 --> 00:23:23.200]  照我的方法
[00:23:23.200 --> 00:23:24.200]  如果不是
[00:23:24.200 --> 00:23:25.200]  我也不會收貨的
[00:23:25.200 --> 00:23:27.200]  那你沒有辦法的
[00:23:27.200 --> 00:23:29.200]  所以你要記住
[00:23:29.200 --> 00:23:30.200]  神是沒有能力
[00:23:30.200 --> 00:23:32.200]  只不過你不馴服
[00:23:32.200 --> 00:23:33.200]  你一定要這樣
[00:23:33.200 --> 00:23:34.200]  沒有辦法
[00:23:34.200 --> 00:23:36.200]  另外有什麼原因呢
[00:23:36.200 --> 00:23:37.200]  神有神的方法
[00:23:37.200 --> 00:23:39.200]  還有人有人的問題
[00:23:39.200 --> 00:23:42.200]  以上書59章1至2節
[00:23:42.200 --> 00:23:43.200]  我一說
[00:23:43.200 --> 00:23:45.200]  大家就很熟悉這些聖經
[00:23:45.200 --> 00:23:47.200]  59章1至2節
[00:23:47.200 --> 00:23:48.200]  怎麼說呢
[00:23:48.200 --> 00:23:50.200]  耶和華的傍臂
[00:23:50.200 --> 00:23:51.200]  有沒有可以接下去
[00:23:51.200 --> 00:23:53.200]  並非縮短不能拯救
[00:23:53.200 --> 00:23:55.200]  以對並非罰臣不能聽見
[00:23:55.200 --> 00:23:56.200]  但你們的罪孽
[00:23:56.200 --> 00:23:58.200]  使你們與神隔絕
[00:23:58.200 --> 00:23:59.200]  你們的罪惡
[00:23:59.200 --> 00:24:01.200]  使祂掩面不聽你們
[00:24:01.200 --> 00:24:03.200]  不是神不幫
[00:24:03.200 --> 00:24:05.200]  是你不幫
[00:24:05.200 --> 00:24:07.200]  當你有罪的時候
[00:24:07.200 --> 00:24:09.200]  神幫你的時候
[00:24:09.200 --> 00:24:11.200]  祂好像縱容你
[00:24:11.200 --> 00:24:12.200]  所以神說
[00:24:12.200 --> 00:24:14.200]  因為你的罪孽難阻
[00:24:14.200 --> 00:24:15.200]  所以詩篇也有說
[00:24:15.200 --> 00:24:16.200]  一個人心裡注重罪孽
[00:24:16.200 --> 00:24:18.200]  主必不聽
[00:24:18.200 --> 00:24:19.200]  對不對
[00:24:19.200 --> 00:24:21.200]  你不要在犯罪的那邊求神
[00:24:21.200 --> 00:24:22.200]  求神一定會給你
[00:24:22.200 --> 00:24:24.200]  你犯罪又求神
[00:24:24.200 --> 00:24:25.200]  不是這樣的
[00:24:25.200 --> 00:24:26.200]  不可以這樣
[00:24:26.200 --> 00:24:28.200]  我記得我讀大學的時候
[00:24:28.200 --> 00:24:30.200]  我住在一間屋裡
[00:24:30.200 --> 00:24:32.200]  有八個地興柱
[00:24:32.200 --> 00:24:33.200]  你知道有什麼特別嗎
[00:24:33.200 --> 00:24:35.200]  就是那間屋很臭
[00:24:35.200 --> 00:24:39.200]  總之就是很男人味
[00:24:39.200 --> 00:24:41.200]  我們輪流吸塵
[00:24:41.200 --> 00:24:42.200]  有一次到我吸塵
[00:24:42.200 --> 00:24:43.200]  一部吸塵機
[00:24:43.200 --> 00:24:44.200]  大家輪流用
[00:24:44.200 --> 00:24:45.200]  到我吸塵
[00:24:45.200 --> 00:24:46.200]  我插了吸塵機
[00:24:46.200 --> 00:24:47.200]  開了按鈕
[00:24:47.200 --> 00:24:48.200]  又有咣咣聲
[00:24:48.200 --> 00:24:50.200]  但吸都吸不到
[00:24:50.200 --> 00:24:51.200]  一張紙紮著
[00:24:51.200 --> 00:24:52.200]  滾來滾去
[00:24:52.200 --> 00:24:53.200]  十幾次都滾不到
[00:24:53.200 --> 00:24:55.200]  滾到我都怒氣
[00:24:55.200 --> 00:24:56.200]  這麼麻煩
[00:24:56.200 --> 00:24:58.200]  於是我就拔了插頭
[00:24:58.200 --> 00:24:59.200]  看看什麼事
[00:24:59.200 --> 00:25:00.200]  把整部機拆開
[00:25:00.200 --> 00:25:01.200]  拆開的意思就是
[00:25:01.200 --> 00:25:02.200]  拆了喉
[00:25:02.200 --> 00:25:04.200]  拆了吸塵頭
[00:25:04.200 --> 00:25:05.200]  一路拆開
[00:25:05.200 --> 00:25:06.200]  一打開
[00:25:06.200 --> 00:25:08.200]  裡面全部都是塵
[00:25:08.200 --> 00:25:09.200]  原來上一首
[00:25:09.200 --> 00:25:10.200]  前一首一直吸塵
[00:25:10.200 --> 00:25:12.200]  從來沒有清袋
[00:25:12.200 --> 00:25:13.200]  堆滿了
[00:25:13.200 --> 00:25:14.200]  堆滿了你怎麼吸呢
[00:25:14.200 --> 00:25:15.200]  進不去
[00:25:15.200 --> 00:25:16.200]  沒力氣
[00:25:16.200 --> 00:25:17.200]  清了
[00:25:17.200 --> 00:25:18.200]  清完之後
[00:25:18.200 --> 00:25:19.200]  暢通無阻
[00:25:19.200 --> 00:25:22.200]  不是機器不可行
[00:25:22.200 --> 00:25:24.200]  是你沒有清袋
[00:25:24.200 --> 00:25:26.200]  不是神沒能力
[00:25:26.200 --> 00:25:27.200]  不是神不聽
[00:25:27.200 --> 00:25:28.200]  是你不聽
[00:25:28.200 --> 00:25:30.200]  你要神聽你
[00:25:30.200 --> 00:25:31.200]  你先聽神
[00:25:31.200 --> 00:25:32.200]  你不聽神
[00:25:32.200 --> 00:25:33.200]  神為什麼要聽你
[00:25:33.200 --> 00:25:34.200]  你求恩之前
[00:25:34.200 --> 00:25:35.200]  你才認罪
[00:25:35.200 --> 00:25:36.200]  你認罪之後
[00:25:36.200 --> 00:25:37.200]  你才求恩
[00:25:37.200 --> 00:25:38.200]  不可以這裡犯罪
[00:25:38.200 --> 00:25:39.200]  那裡又求恩
[00:25:39.200 --> 00:25:40.200]  不可以這樣做
[00:25:40.200 --> 00:25:41.200]  所以我試過有一次
[00:25:41.200 --> 00:25:43.200]  在家裡發生很大件事
[00:25:43.200 --> 00:25:44.200]  我那時真的
[00:25:44.200 --> 00:25:45.200]  都很傷心
[00:25:45.200 --> 00:25:46.200]  我記得那天
[00:25:46.200 --> 00:25:47.200]  我下樓下
[00:25:47.200 --> 00:25:48.200]  我就跪在客廳
[00:25:48.200 --> 00:25:49.200]  對著窗
[00:25:49.200 --> 00:25:51.200]  我不是求神幫我
[00:25:51.200 --> 00:25:52.200]  我先問一件事
[00:25:52.200 --> 00:25:54.200]  我有什麼地方錯
[00:25:54.200 --> 00:25:56.200]  你先讓我看到
[00:25:56.200 --> 00:25:57.200]  我能夠改
[00:25:57.200 --> 00:25:58.200]  我馬上會改
[00:25:58.200 --> 00:25:59.200]  我需要改
[00:25:59.200 --> 00:26:00.200]  我一定會改
[00:26:00.200 --> 00:26:03.200]  清了才吸得到
[00:26:03.200 --> 00:26:05.200]  清了神才會聽得到
[00:26:05.200 --> 00:26:06.200]  所以這裡說
[00:26:06.200 --> 00:26:08.200]  神掩面不平
[00:26:08.200 --> 00:26:10.200]  沒辦法
[00:26:10.200 --> 00:26:12.200]  所以有時求一些事
[00:26:12.200 --> 00:26:13.200]  神不聽
[00:26:13.200 --> 00:26:14.200]  你反省一下自己
[00:26:14.200 --> 00:26:15.200]  是不是這樣
[00:26:15.200 --> 00:26:16.200]  所以第一
[00:26:16.200 --> 00:26:17.200]  聽到的神是持葛的神
[00:26:17.200 --> 00:26:18.200]  你要記住
[00:26:18.200 --> 00:26:19.200]  是大能的神
[00:26:19.200 --> 00:26:21.200]  神做不是他不能做
[00:26:21.200 --> 00:26:22.200]  第一
[00:26:22.200 --> 00:26:23.200]  他有神有神的方法
[00:26:23.200 --> 00:26:24.200]  第二
[00:26:24.200 --> 00:26:25.200]  人有人的問題
[00:26:25.200 --> 00:26:26.200]  你要明白
[00:26:26.200 --> 00:26:27.200]  所以祈禱不是
[00:26:27.200 --> 00:26:28.200]  神聽不聽
[00:26:28.200 --> 00:26:29.200]  背後有很多事
[00:26:29.200 --> 00:26:30.200]  大家要想
[00:26:30.200 --> 00:26:31.200]  第三
