
[00:00:00.000 --> 00:00:11.000]  各位聽眾平安,今天是我們思想詩篇信息的最後一次
[00:19:35.000 --> 00:19:37.000]  沒有說他一定是舉起
[00:19:37.000 --> 00:19:39.000]  只是拿起這隻杯
[00:19:39.000 --> 00:19:41.000]  他拿起這隻願意領受
[00:19:41.000 --> 00:19:44.000]  更多豐盛恩典的杯
[00:19:44.000 --> 00:19:46.000]  也表明他已經得著拯救
[00:19:46.000 --> 00:19:48.000]  而是繼續要承受
[00:19:48.000 --> 00:19:52.000]  神給他完全豐盛的恩典
[00:19:52.000 --> 00:19:54.000]  因此他接著說
[00:19:54.000 --> 00:19:56.000]  我要稱揚你
[00:19:56.000 --> 00:19:58.000]  稱揚這個字眼
[00:19:58.000 --> 00:20:00.000]  其實在前面的第二節
[00:20:00.000 --> 00:20:01.000]  第四節
[00:20:01.000 --> 00:20:04.000]  和求告的字是同一個字
[00:20:04.000 --> 00:20:06.000]  也意味著他不單止稱揚
[00:20:06.000 --> 00:20:08.000]  他要繼續一生一世
[00:20:08.000 --> 00:20:10.000]  要求告上帝
[00:20:10.000 --> 00:20:12.000]  為要更得到神的
[00:20:12.000 --> 00:20:17.000]  豐富全盤的恩典
[00:20:17.000 --> 00:20:19.000]  或者說為什麼這麼奇怪
[00:20:19.000 --> 00:20:21.000]  他要向神報恩
[00:20:21.000 --> 00:20:23.000]  但是報恩的表達
[00:20:23.000 --> 00:20:28.000]  是要求更多恩典
[00:20:28.000 --> 00:20:30.000]  當然你和我都知道
[00:20:30.000 --> 00:20:33.000]  當我們說報恩的時候
[00:20:33.000 --> 00:20:36.000]  神不需要我們回報他
[00:20:36.000 --> 00:20:38.000]  天地都是屬於他的
[00:20:38.000 --> 00:20:41.000]  他怎需要我們報答他什麼
[00:20:41.000 --> 00:20:43.000]  他沒有任何缺乏
[00:20:43.000 --> 00:20:45.000]  但你會發覺因為上帝
[00:20:45.000 --> 00:20:48.000]  他只是渴望我們能夠
[00:20:48.000 --> 00:20:50.000]  盡得他的恩典
[00:20:50.000 --> 00:20:52.000]  因為他很渴望他的兒女
[00:20:52.000 --> 00:20:55.000]  都能夠得到他要賜下的恩惠
[00:20:55.000 --> 00:20:58.000]  所以他最大的渴望是什麼
[00:20:58.000 --> 00:21:00.000]  不是我們的回報
[00:21:00.000 --> 00:21:03.000]  他渴望我們去求告他
[00:21:03.000 --> 00:21:05.000]  以致我們可以
[00:21:05.000 --> 00:21:08.000]  因為我們向他求告
[00:21:08.000 --> 00:21:10.000]  他就可以不斷地
[00:21:10.000 --> 00:21:13.000]  將恩典賜給我們
[00:21:13.000 --> 00:21:15.000]  他最大的喜樂
[00:21:15.000 --> 00:21:17.000]  就是人向他求告
[00:21:17.000 --> 00:21:20.000]  以致他可以將恩典賜下
[00:21:20.000 --> 00:21:22.000]  所以你看會聖經
[00:21:22.000 --> 00:21:24.000]  是常常勉勵我們
[00:21:24.000 --> 00:21:27.000]  要感恩 要求告神
[00:21:27.000 --> 00:21:30.000]  我請大家看前面的詩篇
[00:21:30.000 --> 00:21:35.000]  第五十篇
[00:21:35.000 --> 00:21:38.000]  其中第九節
[00:21:38.000 --> 00:21:40.000]  詩篇五十篇
[00:21:40.000 --> 00:21:42.000]  我們看和學本
[00:21:42.000 --> 00:21:44.000]  神說我有一切
[00:21:44.000 --> 00:21:46.000]  我不從你家中取公牛
[00:21:46.000 --> 00:21:48.000]  也不從你圈內取山羊
[00:21:48.000 --> 00:21:50.000]  我不會要求你
[00:21:50.000 --> 00:21:52.000]  給我什麼祭品
[00:21:52.000 --> 00:21:55.000]  因為天上的生畜都是上帝的
[00:21:55.000 --> 00:21:57.000]  第十四節
[00:21:57.000 --> 00:21:58.000]  神要什麼
[00:21:58.000 --> 00:22:00.000]  你們要以感謝為祭
[00:22:00.000 --> 00:22:02.000]  獻與神
[00:22:02.000 --> 00:22:04.000]  神期望的是你
[00:22:04.000 --> 00:22:06.000]  向他獻上感謝
[00:22:06.000 --> 00:22:09.000]  也表明你和他之間的關係
[00:22:09.000 --> 00:22:10.000]  然後說
[00:22:10.000 --> 00:22:13.000]  又要向至高者還你的怨
[00:22:13.000 --> 00:22:16.000]  表示一種對神的尊榮
[00:22:16.000 --> 00:22:18.000]  許怨的你就向神還怨
[00:22:18.000 --> 00:22:21.000]  所以剛才你讀的詩篇一百一十六篇
[00:22:21.000 --> 00:22:23.000]  在其中多處說到
[00:22:23.000 --> 00:22:25.000]  你們要還怨
[00:22:25.000 --> 00:22:26.000]  你們感謝上帝
[00:22:26.000 --> 00:22:28.000]  也要尊榮上帝
[00:22:28.000 --> 00:22:30.000]  然後十五節
[00:22:30.000 --> 00:22:33.000]  並要在患難之日求告我
[00:22:33.000 --> 00:22:35.000]  我必答救你
[00:22:35.000 --> 00:22:38.000]  你也要榮耀我
[00:22:38.000 --> 00:22:39.000]  在患難的時候
[00:22:39.000 --> 00:22:42.000]  不要忘記求告神
[00:22:42.000 --> 00:22:43.000]  在有需要的時候
[00:22:43.000 --> 00:22:45.000]  不要忘記倚靠主
[00:22:45.000 --> 00:22:48.000]  使神可以向你施恩
[00:22:48.000 --> 00:22:49.000]  在那時候
[00:22:49.000 --> 00:22:52.000]  你就可以榮耀他
[00:22:52.000 --> 00:22:53.000]  在那時候
[00:22:53.000 --> 00:22:56.000]  你去經歷領受神的恩惠時刻
[00:22:56.000 --> 00:22:58.000]  你就去榮耀上帝
[00:22:58.000 --> 00:23:00.000]  在你的生命當中
[00:23:00.000 --> 00:23:04.000]  讓神的恩惠能力可以彰顯出來
[00:23:04.000 --> 00:23:05.000]  你會記得
[00:23:05.000 --> 00:23:06.000]  在新約裡面
[00:23:06.000 --> 00:23:08.000]  同樣有很多這方面對我們的勉勵
[00:23:08.000 --> 00:23:13.000]  馬其頓教會他們在極窮困之間
[00:23:13.000 --> 00:23:16.000]  但神將各樣的恩惠賜給他們
[00:23:16.000 --> 00:23:19.000]  他們有一種樂捐的後恩
[00:23:19.000 --> 00:23:20.000]  大家記得
[00:23:20.000 --> 00:23:21.000]  聖經說
[00:23:21.000 --> 00:23:25.000]  神讓他們凡事富足
[00:23:25.000 --> 00:23:28.000]  以致他們可以多多施捨
[00:23:28.000 --> 00:23:30.000]  也因此藉著他們這樣做
[00:23:30.000 --> 00:23:33.000]  讓感謝歸於神
[00:23:33.000 --> 00:23:36.000]  很多人因為他們所做的事情
[00:23:36.000 --> 00:23:39.000]  一起向神獻上感恩
[00:23:39.000 --> 00:23:41.000]  榮耀歸於神
[00:23:41.000 --> 00:23:43.000]  人在蒙恩之餘
[00:23:43.000 --> 00:23:44.000]  懂得去感恩
[00:23:44.000 --> 00:23:46.000]  懂得去施予付出
[00:23:46.000 --> 00:23:48.000]  在那過程裡面
[00:23:48.000 --> 00:23:51.000]  神的命因此得榮耀
[00:23:51.000 --> 00:23:53.000]  因此你見到聖經裡面
[00:23:53.000 --> 00:23:54.000]  一路說到
[00:23:54.000 --> 00:23:57.000]  你們要求過我
[00:23:57.000 --> 00:23:59.000]  讓我可以向你們施恩
[00:23:59.000 --> 00:24:02.000]  以致你們可以活在感恩的生命裡面
[00:24:02.000 --> 00:24:05.000]  你們可以榮耀我
[00:24:05.000 --> 00:24:10.000]  當你再看回詩篇116篇的時候
[00:24:10.000 --> 00:24:13.000]  詩人繼續講述
[00:24:13.000 --> 00:24:15.000]  他自己心裡的感謝
[00:24:15.000 --> 00:24:17.000]  因此去到第17節
[00:24:17.000 --> 00:24:19.000]  最後的時候
[00:24:19.000 --> 00:24:23.000]  他說我要把感恩祭獻給你
[00:24:23.000 --> 00:24:25.000]  我要稱揚或者說
[00:24:25.000 --> 00:24:28.000]  求告耶和華的名
[00:24:28.000 --> 00:24:29.000]  一路表達
[00:24:29.000 --> 00:24:31.000]  他很願意一生一世
[00:24:31.000 --> 00:24:32.000]  來求告神
[00:24:32.000 --> 00:24:36.000]  去感謝去稱揚這位上帝
[00:24:36.000 --> 00:24:38.000]  各位弟兄姊妹
[00:24:38.000 --> 00:24:40.000]  不要讓你的信仰
[00:24:40.000 --> 00:24:44.000]  停留在一種很表面的情況
[00:24:44.000 --> 00:24:48.000]  因為你的信仰是你的生命
[00:24:48.000 --> 00:24:50.000]  這位上帝也不是一個
[00:24:50.000 --> 00:24:53.000]  好像只是文字當中的上帝
[00:24:53.000 --> 00:24:56.000]  他是真真實實永恆的上帝
[00:24:56.000 --> 00:24:58.000]  你去經歷他
[00:24:58.000 --> 00:25:00.000]  你去認識他
[00:25:00.000 --> 00:25:02.000]  你去求告他
[00:25:02.000 --> 00:25:04.000]  在經歷患難
[00:25:04.000 --> 00:25:06.000]  經歷困難的時刻
[00:25:06.000 --> 00:25:09.000]  你要記得去求告他
[00:25:09.000 --> 00:25:12.000]  去專心地去仰望他
[00:25:12.000 --> 00:25:13.000]  然後你可以向神說
[00:25:13.000 --> 00:25:16.000]  神啊我要去盡你的恩惠
[00:25:16.000 --> 00:25:19.000]  你放心向神求恩
[00:25:19.000 --> 00:25:20.000]  在過程當中
[00:25:20.000 --> 00:25:24.000]  無論是環境有沒有改變
[00:25:24.000 --> 00:25:26.000]  但你會去經歷這位上帝
[00:25:26.000 --> 00:25:29.000]  怎樣帶領你走人生的每一步
[00:25:29.000 --> 00:25:31.000]  他給你的幫助
[00:25:31.000 --> 00:25:32.000]  給你的引導
[00:25:32.000 --> 00:25:34.000]  而你去感謝他
[00:25:34.000 --> 00:25:36.000]  去榮耀他
[00:25:36.000 --> 00:25:37.000]  各位弟兄姊妹
[00:25:37.000 --> 00:25:41.000]  讓我們都這樣去尋求得著主
[00:25:41.000 --> 00:25:43.000]  我們一起來祈禱
[00:25:43.000 --> 00:25:44.000]  天地的主
[00:25:44.000 --> 00:25:47.000]  永恆的上帝
[00:25:47.000 --> 00:25:50.000]  主啊我們環視周圍的世界
[00:25:50.000 --> 00:25:52.000]  主啊我們知道
[00:25:52.000 --> 00:25:56.000]  以祢奇妙的大能創造諸天地
[00:25:56.000 --> 00:25:59.000]  主啊當我們抬頭望天
[00:25:59.000 --> 00:26:02.000]  主啊祢就上來和我們說
[00:26:02.000 --> 00:26:05.000]  主啊天地是祢所創造
[00:26:05.000 --> 00:26:07.000]  祢一一稱其名
[00:26:07.000 --> 00:26:11.000]  來掌管著聖獸
[00:26:11.000 --> 00:26:14.000]  掌管著人類的歷史
[00:26:14.000 --> 00:26:17.000]  主啊我們在祢面前禱告祢
[00:26:17.000 --> 00:26:20.000]  求祢幫助我們更深認識祢
[00:26:20.000 --> 00:26:22.000]  求祢讓我們在人生的路上
[00:26:22.000 --> 00:26:25.000]  我們知道緊緊地跟隨祢
[00:26:25.000 --> 00:26:27.000]  知道向祢尋求
[00:26:27.000 --> 00:26:29.000]  知道向祢倚靠
[00:26:29.000 --> 00:26:31.000]  以致我們更加得著
[00:26:31.000 --> 00:26:33.000]  祢賜給我們的恩惠
[00:26:33.000 --> 00:26:34.000]  主啊祢渴望
[00:26:34.000 --> 00:26:36.000]  我們都能夠在人生的路上
[00:26:36.000 --> 00:26:40.000]  雖然會有很多不同的困難經歷
[00:26:40.000 --> 00:26:42.000]  但卻是在過程當中
[00:26:42.000 --> 00:26:45.000]  領受祢給我們生命的豐盛
[00:26:45.000 --> 00:26:46.000]  主啊祈禱祢
[00:26:46.000 --> 00:26:49.000]  求祢自己來幫助我們眾人
[00:26:49.000 --> 00:26:52.000]  我們更加能夠成為一個真正禱告的人
[00:26:52.000 --> 00:26:55.000]  在生命裏每天每刻
[00:26:55.000 --> 00:26:58.000]  來經歷祢的信實
[00:26:58.000 --> 00:26:59.000]  祢的奇妙
[00:26:59.000 --> 00:27:00.000]  祢的恩惠
[00:27:00.000 --> 00:27:01.000]  聽我們祈禱
[00:27:01.000 --> 00:27:03.000]  奉耶穌基督成名求
[00:27:03.000 --> 00:27:04.000]  阿門
[00:27:04.000 --> 00:27:05.000]  阿門
[00:27:06.000 --> 00:27:07.000]  阿門
[00:27:07.000 --> 00:27:09.000]  生活不可免俱
[00:27:09.000 --> 00:27:10.700]  排外跑
[00:27:10.700 --> 00:27:12.600]  發足全力
[00:27:12.600 --> 00:27:14.900]  多躍入
[00:27:14.900 --> 00:27:16.360]  尋獲
[00:27:16.360 --> 00:27:19.440]  尋尋虛while
[00:27:19.440 --> 00:27:22.660]  精彩
[00:27:22.660 --> 00:27:24.660]  精彩

