
[00:00:00.000 --> 00:00:10.000]  各位大兄姐妹平安!新年快樂!新年蒙恩!
[00:25:37.000 --> 00:25:39.000]  他就去打牛,
[00:25:39.000 --> 00:25:41.000]  為什麼要專心呢?
[00:25:41.000 --> 00:25:43.000]  原來他就要看著那隻牛,
[00:25:43.000 --> 00:25:45.000]  走的地,泥出來,
[00:25:45.000 --> 00:25:47.000]  究竟是不是直線,
[00:25:47.000 --> 00:25:49.000]  所以左手右手就好像開車一樣,
[00:25:49.000 --> 00:25:51.000]  你要控制得很好,
[00:25:51.000 --> 00:25:53.000]  你才能出來是直的,
[00:25:53.000 --> 00:25:55.000]  還有要看著有碎石,
[00:25:55.000 --> 00:25:57.000]  如果直接撞到碎石,
[00:25:57.000 --> 00:25:59.000]  會令到泥變鈍,
[00:25:59.000 --> 00:26:01.000]  那就要很快換,
[00:26:01.000 --> 00:26:03.000]  所以原來耶穌用了這個比喻,
[00:26:03.000 --> 00:26:05.000]  就是跟隨耶穌,
[00:26:05.000 --> 00:26:07.000]  要很專心,
[00:26:07.000 --> 00:26:09.000]  很專注,
[00:26:09.000 --> 00:26:13.000]  如果你經常看著後面,
[00:26:13.000 --> 00:26:15.000]  如果你經常看著以前,
[00:26:15.000 --> 00:26:19.000]  你就不會做得好天國的工作,
[00:26:19.000 --> 00:26:23.000]  因為要定精在神的國那裡,
[00:26:23.000 --> 00:26:25.000]  來到最後,
[00:26:25.000 --> 00:26:29.000]  你願不願意報名旅行團?
[00:26:29.000 --> 00:26:31.000]  我們看完這三個拒絕耶穌的人,
[00:26:31.000 --> 00:26:35.000]  他們都好像有理由,
[00:26:35.000 --> 00:26:37.000]  大家呢,
[00:26:37.000 --> 00:26:39.000]  可能有人未信耶穌,
[00:26:39.000 --> 00:26:41.000]  可能有人未接受浸禮,
[00:26:41.000 --> 00:26:45.000]  可能有人曾經有上帝的呼召,
[00:26:45.000 --> 00:26:47.000]  邀請過你讀神學,
[00:26:47.000 --> 00:26:49.000]  或者做某些侍奉,
[00:26:49.000 --> 00:26:51.000]  我在香港都聽了很多次,
[00:26:51.000 --> 00:26:53.000]  很多年輕人說,
[00:26:53.000 --> 00:26:55.000]  哎呀,我都有聽過,
[00:26:55.000 --> 00:26:57.000]  我都感受到上帝呼召我要讀神學的,
[00:26:57.000 --> 00:26:59.000]  上帝呼召我要讀神學的,
[00:26:59.000 --> 00:27:03.000]  上帝呼召我要讀神學課程的,
[00:27:03.000 --> 00:27:05.000]  不過我回去問過老婆,
[00:27:05.000 --> 00:27:07.000]  不過我回去問過姐姐,
[00:27:07.000 --> 00:27:09.000]  不過我回去問過爸爸媽媽,
[00:27:09.000 --> 00:27:11.000]  他們說不要住,
[00:27:11.000 --> 00:27:13.000]  但那些人平時是沒有那麼聽話的,
[00:27:13.000 --> 00:27:15.000]  平時去哪裡做什麼,
[00:27:15.000 --> 00:27:17.000]  是沒有說要問過爸爸媽媽的,
[00:27:17.000 --> 00:27:19.000]  突然間那件事,
[00:27:19.000 --> 00:27:21.000]  就說我要問過爸爸媽媽,
[00:27:21.000 --> 00:27:23.000]  不過他們說不要,
[00:27:23.000 --> 00:27:25.000]  但其實那個傳道人就說,
[00:27:25.000 --> 00:27:27.000]  不要,
[00:27:27.000 --> 00:27:29.000]  但你記不記得,
[00:27:29.000 --> 00:27:31.000]  或者說當我們一路去看耶穌的旅程的時候,
[00:27:31.000 --> 00:27:33.000]  你會看到跟從耶穌是難的,
[00:27:33.000 --> 00:27:35.000]  耶穌都說明了,
[00:27:35.000 --> 00:27:37.000]  你們這個世界上有苦難,
[00:27:37.000 --> 00:27:39.000]  不過,
[00:27:39.000 --> 00:27:41.000]  第一,他勝過苦難,
[00:27:41.000 --> 00:27:43.000]  第二,你會看到他的獎賞,
[00:27:43.000 --> 00:27:45.000]  下一次我們再看耶穌的旅程,
[00:27:45.000 --> 00:27:47.000]  我們認識領隊的時候,
[00:27:47.000 --> 00:27:51.000]  你會看到剛才出去的那七十個門徒,
[00:27:51.000 --> 00:27:53.000]  那七十個工人,
[00:27:53.000 --> 00:27:55.000]  是很喜樂地回來的,
[00:27:55.000 --> 00:27:57.000]  如果你不去侍奉,
[00:27:57.000 --> 00:28:01.000]  你經歷不到這些獎賞,
[00:28:01.000 --> 00:28:05.000]  你願意去看你的爸爸媽媽,
[00:28:05.000 --> 00:28:07.000]  看你的哥哥姐姐大,
[00:28:07.000 --> 00:28:11.000]  還是上帝更大?
[00:28:11.000 --> 00:28:13.000]  來到結論,
[00:28:13.000 --> 00:28:15.000]  與耶穌一起去旅行,
[00:28:15.000 --> 00:28:17.000]  原來什麼行李都不用帶,
[00:28:17.000 --> 00:28:19.000]  不用帶行李,
[00:28:19.000 --> 00:28:21.000]  這個行李,
[00:28:21.000 --> 00:28:23.000]  如果你帶得越多,
[00:28:23.000 --> 00:28:27.000]  可以成為你的負累,
[00:28:27.000 --> 00:28:29.000]  有一句說法,
[00:28:29.000 --> 00:28:31.000]  最近我在網上看到,
[00:28:31.000 --> 00:28:33.000]  很不合理,
[00:28:33.000 --> 00:28:35.000]  當在港台的時候,
[00:28:35.000 --> 00:28:37.000]  可能目者,
[00:28:37.000 --> 00:28:39.000]  或者有時主席說,
[00:28:39.000 --> 00:28:41.000]  當大家來到神的殿,
[00:28:41.000 --> 00:28:43.000]  請先放下大家的重擔,
[00:28:43.000 --> 00:28:45.000]  有沒有聽過?
[00:28:45.000 --> 00:28:47.000]  有,請先放下大家的重擔,
[00:28:47.000 --> 00:28:49.000]  但其實這句說話,
[00:28:49.000 --> 00:28:51.000]  是沒有什麼意思,
[00:28:51.000 --> 00:28:53.000]  如果我放下了,
[00:28:53.000 --> 00:28:55.000]  我就放下了,
[00:28:55.000 --> 00:28:57.000]  就是因為你一直都放不下那樣東西,
[00:28:57.000 --> 00:28:59.000]  那樣東西才是你的重擔,
[00:28:59.000 --> 00:29:01.000]  或者是否真的這麼容易,
[00:29:01.000 --> 00:29:03.000]  一來到放下重擔,
[00:29:03.000 --> 00:29:05.000]  給上帝呢?
[00:29:05.000 --> 00:29:07.000]  我以前也說過這句說話,
[00:29:07.000 --> 00:29:09.000]  但原來一點都不容易,
[00:29:09.000 --> 00:29:11.000]  剛才我要自協製,
[00:29:11.000 --> 00:29:13.000]  剛才的聖餐,
[00:29:13.000 --> 00:29:15.000]  有一個程序我忘記了,
[00:29:15.000 --> 00:29:17.000]  然後出現了一點混亂,
[00:29:17.000 --> 00:29:19.000]  就是我忘記了先祈禱,
[00:29:19.000 --> 00:29:21.000]  先邀請執事祈禱,
[00:29:21.000 --> 00:29:23.000]  就是因為今早,
[00:29:23.000 --> 00:29:25.000]  當我回來的時候,
[00:29:25.000 --> 00:29:27.000]  有位弟兄姊妹,
[00:29:27.000 --> 00:29:29.000]  跟我分享了一些,
[00:29:29.000 --> 00:29:31.000]  她很不開心的事情,
[00:29:31.000 --> 00:29:33.000]  其實是一句很簡單的問候,
[00:29:33.000 --> 00:29:35.000]  就說,好嘛,
[00:29:35.000 --> 00:29:37.000]  其實很平常,
[00:29:37.000 --> 00:29:39.000]  好嘛,
[00:29:39.000 --> 00:29:41.000]  然後我很感恩,
[00:29:41.000 --> 00:29:43.000]  她很坦白跟我說,
[00:29:43.000 --> 00:29:45.000]  雖然這樣跟你說,
[00:29:45.000 --> 00:29:47.000]  你當然要去聽她不好的地方,
[00:29:47.000 --> 00:29:49.000]  她真的用很重的行李,
[00:29:49.000 --> 00:29:51.000]  壓住了她,
[00:29:51.000 --> 00:29:53.000]  我馬上跟她一起禱告,
[00:29:53.000 --> 00:29:55.000]  但是我可能真的經驗尚淺,
[00:29:55.000 --> 00:29:57.000]  我自己一直都壓住,
[00:29:57.000 --> 00:29:59.000]  其實我今天分享也不好,
[00:29:59.000 --> 00:30:01.000]  但是我就是,
[00:30:01.000 --> 00:30:03.000]  我一直祈禱,
[00:30:03.000 --> 00:30:05.000]  我說上帝求你教導我,
[00:30:05.000 --> 00:30:07.000]  怎樣去放下那個行李,
[00:30:07.000 --> 00:30:09.000]  去更加專注在這個分享,
[00:30:09.000 --> 00:30:11.000]  原來當我們拿著很多行李,
[00:30:11.000 --> 00:30:13.000]  我們刻意拿著很多包袱,
[00:30:13.000 --> 00:30:15.000]  原來是會影響我們做其他事情,
[00:30:15.000 --> 00:30:17.000]  影響我們家庭的關係,
[00:30:17.000 --> 00:30:19.000]  影響我們的侍奉,
[00:30:19.000 --> 00:30:21.000]  一時之間,
[00:30:21.000 --> 00:30:23.000]  我們一起都為大家,
[00:30:23.000 --> 00:30:25.000]  我們的行李,
[00:30:25.000 --> 00:30:27.000]  我們禱告,
[00:30:27.000 --> 00:30:29.000]  原來耶穌是想和我們一起,
[00:30:29.000 --> 00:30:31.000]  讓我們經歷祂的恩典,
[00:30:31.000 --> 00:30:33.000]  讓我們去感恩,
[00:30:33.000 --> 00:30:35.000]  讓我們去祈禱,
[00:30:35.000 --> 00:30:37.000]  讓我們去祈禱,
[00:30:37.000 --> 00:30:39.000]  讓我們去和祂一起,
[00:30:39.000 --> 00:30:41.000]  讓我們經歷祂的恩典,
[00:30:41.000 --> 00:30:43.000]  原來我們不用抱著很多東西,
[00:30:43.000 --> 00:30:45.000]  我們不用拿著很多重擔,
[00:30:45.000 --> 00:30:47.000]  原來耶穌很想我們很專注,
[00:30:47.000 --> 00:30:49.000]  和祂一起去行這個人生的旅程,
[00:30:49.000 --> 00:30:51.000]  我們一起有一個結束的禱告,
[00:30:51.000 --> 00:30:53.000]  在這一刻,
[00:30:53.000 --> 00:30:55.000]  我也很想大家有一個安靜的時間,
[00:30:55.000 --> 00:30:57.000]  我們究竟帶著什麼行李,
[00:30:57.000 --> 00:30:59.000]  什麼重擔,
[00:30:59.000 --> 00:31:01.000]  來到聚會的地方,
[00:31:01.000 --> 00:31:03.000]  或者說一路走來走去,
[00:31:03.000 --> 00:31:05.000]  我們都會有一個安靜的時間,
[00:31:05.000 --> 00:31:07.000]  在聚會的地方,
[00:31:07.000 --> 00:31:09.000]  或者說一路和耶穌走來走去,
[00:31:09.000 --> 00:31:11.000]  這一條侍奉,
[00:31:11.000 --> 00:31:13.000]  或者說這一條人生的旅程,
[00:31:13.000 --> 00:31:15.000]  有重擔是辛苦的,
[00:31:15.000 --> 00:31:17.000]  但是有沒有一些重擔,
[00:31:17.000 --> 00:31:21.000]  是可以和耶穌一起分擔呢?
[00:31:21.000 --> 00:31:23.000]  耶穌說,
[00:31:23.000 --> 00:31:27.000]  凡勞苦,
[00:31:27.000 --> 00:31:29.000]  擔重擔的人,
[00:31:29.000 --> 00:31:31.000]  可以來到你那裡,
[00:31:31.000 --> 00:31:33.000]  原來我們不用一個人背,
[00:31:33.000 --> 00:31:35.000]  我們可以和你一起背,
[00:31:35.000 --> 00:31:37.000]  因為你,
[00:31:37.000 --> 00:31:41.000]  會令到我們有歇息的機會,
[00:31:41.000 --> 00:31:43.000]  今天可能我們在座,
[00:31:43.000 --> 00:31:45.000]  我們不同人都帶著不同的重擔,
[00:31:45.000 --> 00:31:47.000]  來到你的殿,
[00:31:47.000 --> 00:31:51.000]  我們或者不能夠很專心一意,
[00:31:51.000 --> 00:31:53.000]  來去敬拜你,
[00:31:53.000 --> 00:31:55.000]  我們會向你認罪,
[00:31:55.000 --> 00:31:57.000]  求你原諒我們,
[00:31:57.000 --> 00:31:59.000]  但同樣,
[00:31:59.000 --> 00:32:01.000]  求你讓我們懂得,
[00:32:01.000 --> 00:32:03.000]  如何將我們的重擔,
[00:32:03.000 --> 00:32:07.000]  可以卸在你的寶座前,
[00:32:07.000 --> 00:32:09.000]  因為你是一個聽禱告的神,
[00:32:09.000 --> 00:32:15.000]  你是一個和我們一起分擔的天父,
[00:32:15.000 --> 00:32:19.000]  我們都為了有很多不同擔子弟兄姐妹,
[00:32:19.000 --> 00:32:21.000]  我們向你獻上禱告,
[00:32:21.000 --> 00:32:23.000]  求你讓我們懂得,
[00:32:23.000 --> 00:32:25.000]  當我們是一家人的時候,
[00:32:25.000 --> 00:32:27.000]  我們願意互相鼓勵,
[00:32:27.000 --> 00:32:29.000]  互相支持,
[00:32:29.000 --> 00:32:31.000]  互相分擔,
[00:32:31.000 --> 00:32:35.000]  讓我們可以在人生的旅程裡,
[00:32:35.000 --> 00:32:37.000]  能夠成為一個同行者,
[00:32:37.000 --> 00:32:39.000]  互相鼓勵,
[00:32:39.000 --> 00:32:41.000]  互相代禱,
[00:32:41.000 --> 00:32:43.000]  我們這樣的禱告,
[00:32:43.000 --> 00:32:45.000]  是奉主耶穌基督得勝的明智而祈求,
[00:32:45.000 --> 00:32:47.000]  阿們。
[00:32:47.000 --> 00:32:50.000]  (字幕由 Amara.org 社群提供)

