
[00:00:00.000 --> 00:00:06.000]  多謝希伯倫和簡牧師的邀請
[00:26:03.000 --> 00:26:06.000]  因為過去這個省出石油
[00:26:06.000 --> 00:26:08.000]  但現在油價跌
[00:26:08.000 --> 00:26:10.000]  油價跌呢
[00:26:10.000 --> 00:26:13.000]  石油公司就停止了
[00:26:13.000 --> 00:26:15.000]  很多人失業
[00:26:15.000 --> 00:26:17.000]  加拿大這邊很多人失業
[00:26:17.000 --> 00:26:19.000]  現在全國失業率最高
[00:26:19.000 --> 00:26:21.000]  很多的憂慮
[00:26:21.000 --> 00:26:22.000]  不過
[00:26:22.000 --> 00:26:24.000]  雖然是這麼艱難
[00:26:24.000 --> 00:26:26.000]  但總有方法去面對
[00:26:26.000 --> 00:26:28.000]  搬去其他城市
[00:26:28.000 --> 00:26:30.000]  或者轉型
[00:26:30.000 --> 00:26:32.000]  做其他工作
[00:26:32.000 --> 00:26:33.000]  總有方法
[00:26:33.000 --> 00:26:34.000]  因為我們知道什麼
[00:26:34.000 --> 00:26:36.000]  所以我就可以去面對
[00:26:36.000 --> 00:26:38.000]  順便我們自慰
[00:26:38.000 --> 00:26:40.000]  給弟兄姊妹的支持
[00:26:40.000 --> 00:26:42.000]  讓我們可以面對這些困難
[00:26:42.000 --> 00:26:44.000]  不過第二種憂慮
[00:26:44.000 --> 00:26:47.000]  是不知名的憂慮
[00:26:47.000 --> 00:26:50.000]  不知名的憂慮是什麼呢
[00:26:50.000 --> 00:26:54.000]  不知名的憂慮是我們無法確定的
[00:26:54.000 --> 00:26:56.000]  因為我們不知道憂慮是什麼
[00:26:56.000 --> 00:27:00.000]  所以就沒有直接的方法去解決
[00:27:00.000 --> 00:27:02.000]  所以有些人
[00:27:02.000 --> 00:27:03.000]  他結束自己的生命
[00:27:03.000 --> 00:27:05.000]  不是因為他沒得吃
[00:27:05.000 --> 00:27:06.000]  不是因為他生活不好
[00:27:06.000 --> 00:27:07.000]  而是他去到一個地步
[00:27:07.000 --> 00:27:09.000]  他不知道怎麼走下去
[00:27:09.000 --> 00:27:14.000]  當時的老闆
[00:27:14.000 --> 00:27:16.000]  他很有錢
[00:27:16.000 --> 00:27:18.000]  日本、瑞典
[00:27:18.000 --> 00:27:19.000]  那些人結束自己的生命
[00:27:19.000 --> 00:27:22.000]  不是因為他生活不好
[00:27:22.000 --> 00:27:24.000]  原來有一種憂慮
[00:27:24.000 --> 00:27:28.000]  就是我們無法知道
[00:27:28.000 --> 00:27:30.000]  我就嘗試去理解
[00:27:30.000 --> 00:27:33.000]  什麼是最大的憂慮
[00:27:33.000 --> 00:27:35.000]  在我們的生命裡面呢
[00:27:35.000 --> 00:27:40.000]  我發現我們人生有兩種身份
[00:27:40.000 --> 00:27:44.000]  第一種身份是從父母而來的
[00:27:44.000 --> 00:27:47.000]  我們在這個世界上不斷地去找尋
[00:27:47.000 --> 00:27:48.000]  究竟我是誰
[00:27:48.000 --> 00:27:51.000]  所以在我們出生之後
[00:27:51.000 --> 00:27:53.000]  我們由父母兄弟的相處
[00:27:53.000 --> 00:27:56.000]  我們找到我們自己的身份
[00:27:56.000 --> 00:27:58.000]  找到家庭的身份
[00:27:58.000 --> 00:27:59.000]  我是別人的子女
[00:27:59.000 --> 00:28:01.000]  是別人的弟兄姊妹
[00:28:01.000 --> 00:28:04.000]  但是我們在過程裡面
[00:28:04.000 --> 00:28:06.000]  我們的身份又會受到很大的傷害
[00:28:06.000 --> 00:28:08.000]  例如父母的偏愛
[00:28:08.000 --> 00:28:11.000]  不自覺地覺得在家庭裡
[00:28:11.000 --> 00:28:13.000]  我沒有姐姐、沒有哥哥
[00:28:13.000 --> 00:28:14.000]  這麼受歡迎
[00:28:14.000 --> 00:28:16.000]  於是我讀書拼命
[00:28:16.000 --> 00:28:18.000]  在成績裡面要建立自己
[00:28:18.000 --> 00:28:21.000]  或者在社會上要建立自己
[00:28:21.000 --> 00:28:23.000]  但是有時候在這個社會上
[00:28:23.000 --> 00:28:26.000]  我們發現工作的失意
[00:28:26.000 --> 00:28:30.000]  讓我們去尋找一個工程師
[00:28:30.000 --> 00:28:31.000]  一個醫生
[00:28:31.000 --> 00:28:32.000]  或者身份
[00:28:32.000 --> 00:28:34.000]  又受到很大的創傷
[00:28:34.000 --> 00:28:37.000]  甚至兒女未必一定聽話
[00:28:37.000 --> 00:28:39.000]  我以為很乖
[00:28:39.000 --> 00:28:41.000]  很疼愛兒女
[00:28:41.000 --> 00:28:44.000]  但到頭來她很頂撞
[00:28:44.000 --> 00:28:45.000]  她不聽話
[00:28:45.000 --> 00:28:48.000]  我們又是很生氣的
[00:28:48.000 --> 00:28:49.000]  子女經常都是這樣
[00:28:49.000 --> 00:28:51.000]  一到他們反叛的時候
[00:28:51.000 --> 00:28:54.000]  他們就大條道理要反叛媽媽
[00:28:54.000 --> 00:28:55.000]  所以兒子經常跟媽媽說
[00:28:55.000 --> 00:28:58.000]  你知道我現在是反叛年齡
[00:28:58.000 --> 00:28:59.000]  所以要反叛你
[00:28:59.000 --> 00:29:00.000]  媽媽很生氣
[00:29:00.000 --> 00:29:02.000]  媽媽就說我現在是更年期
[00:29:02.000 --> 00:29:04.000]  所以要打你
[00:29:04.000 --> 00:29:08.000]  身份很多時候都會衝撞
[00:29:08.000 --> 00:29:10.000]  是很辛苦的
[00:29:10.000 --> 00:29:12.000]  到你一到大的時候
[00:29:12.000 --> 00:29:15.000]  慢慢慢慢身份會失去
[00:29:15.000 --> 00:29:17.000]  父母離開了
[00:29:17.000 --> 00:29:18.000]  兒女都走了
[00:29:18.000 --> 00:29:20.000]  兄弟都離開了
[00:29:20.000 --> 00:29:22.000]  工作也沒有了
[00:29:22.000 --> 00:29:23.000]  可能退休了
[00:29:23.000 --> 00:29:25.000]  或者被人解僱了
[00:29:25.000 --> 00:29:27.000]  我們這個身份一直去問
[00:29:27.000 --> 00:29:30.000]  究竟有誰呢?
[00:29:30.000 --> 00:29:32.000]  這種無名的憂慮
[00:29:32.000 --> 00:29:33.000]  你是說不出來的
[00:29:33.000 --> 00:29:35.000]  最大的是死亡
[00:29:35.000 --> 00:29:37.000]  一無所有
[00:29:37.000 --> 00:29:39.000]  世界上的一切都有
[00:29:39.000 --> 00:29:41.000]  現在一無所有
[00:29:41.000 --> 00:29:44.000]  所以要建立一個很重要的
[00:29:44.000 --> 00:29:46.000]  就是從上帝而來的身份
[00:29:46.000 --> 00:29:48.000]  因為耶穌基督的救贖
[00:29:48.000 --> 00:29:52.000]  讓我們有一個新的永恆的身份
[00:29:52.000 --> 00:29:54.000]  我們信任誰呢?
[00:29:54.000 --> 00:29:55.000]  上帝是兒子
[00:29:55.000 --> 00:29:56.000]  為我而死
[00:29:56.000 --> 00:29:59.000]  而這個身份是不會失去的
[00:29:59.000 --> 00:30:00.000]  是永恆的
[00:30:00.000 --> 00:30:02.000]  雖然地上的身份都失去了
[00:30:02.000 --> 00:30:03.000]  在地上問我是誰
[00:30:03.000 --> 00:30:04.000]  我都不知道是誰
[00:30:04.000 --> 00:30:05.000]  不過有一樣東西
[00:30:05.000 --> 00:30:07.000]  我是上帝的兒女
[00:30:07.000 --> 00:30:09.000]  基督的拯救
[00:30:09.000 --> 00:30:11.000]  所以那個最大的憂慮
[00:30:11.000 --> 00:30:15.000]  能夠叫我們心裏面
[00:30:15.000 --> 00:30:17.000]  能夠安頓下來
[00:30:17.000 --> 00:30:19.000]  就是以馬來尼
[00:30:19.000 --> 00:30:22.000]  上帝與我們同在
[00:30:22.000 --> 00:30:24.000]  只有基督的救贖
[00:30:24.000 --> 00:30:26.000]  讓我們有一個永恆的身份
[00:30:26.000 --> 00:30:28.000]  去醫治我們在這個世界上
[00:30:28.000 --> 00:30:30.000]  所經歷的失去
[00:30:30.000 --> 00:30:32.000]  所經歷的創傷
[00:30:32.000 --> 00:30:34.000]  而在這種身份下
[00:30:34.000 --> 00:30:37.000]  我們肯定和上帝的關係
[00:30:37.000 --> 00:30:40.000]  所以最大的祝福是什麼呢?
[00:30:40.000 --> 00:30:42.000]  就是以馬來尼
[00:30:42.000 --> 00:30:46.000]  今天我們在過年的時候
[00:30:46.000 --> 00:30:49.000]  其實有很多機會和親人見面
[00:30:49.000 --> 00:30:51.000]  很多時候親人
[00:30:51.000 --> 00:30:55.000]  起碼我以前
[00:30:55.000 --> 00:30:57.000]  小時候
[00:30:57.000 --> 00:30:59.000]  父母不懂得做
[00:30:59.000 --> 00:31:01.000]  你看人家的兒女多聰明
[00:31:01.000 --> 00:31:02.000]  讀什麼書
[00:31:02.000 --> 00:31:05.000]  你是很受辱的
[00:31:05.000 --> 00:31:07.000]  我們應該避免這些
[00:31:07.000 --> 00:31:08.000]  不要比較
[00:31:08.000 --> 00:31:09.000]  不需要比較別人
[00:31:09.000 --> 00:31:11.000]  不需要比較自己
[00:31:11.000 --> 00:31:16.000]  今天我們應該將神給我們的好處和福氣
[00:31:16.000 --> 00:31:18.000]  說出來
[00:31:18.000 --> 00:31:20.000]  在家庭裏面
[00:31:20.000 --> 00:31:22.000]  在親友面前
[00:31:22.000 --> 00:31:24.000]  我們的信仰成為一種榮耀
[00:31:24.000 --> 00:31:27.000]  成為我們一種福氣
[00:31:27.000 --> 00:31:29.000]  所以這是很積極的
[00:31:29.000 --> 00:31:32.000]  透過與家人的相處
[00:31:32.000 --> 00:31:34.000]  親友的相處
[00:31:34.000 --> 00:31:37.000]  表達出我們這種永恆的身份
[00:31:37.000 --> 00:31:41.000]  基督而來的救贖
[00:31:41.000 --> 00:31:43.000]  真正的福氣
[00:31:43.000 --> 00:31:45.000]  從上頭而來
[00:31:45.000 --> 00:31:48.000]  只有上主所給我們的
[00:31:48.000 --> 00:31:50.000]  可以傳到永遠
[00:31:50.000 --> 00:31:52.000]  所以當我們今天再說福氣的時候
[00:31:52.000 --> 00:31:55.000]  已經不是從世俗人的眼光
[00:31:55.000 --> 00:31:57.000]  而是從上主而來
[00:31:57.000 --> 00:31:59.000]  是同心的祈禱
[00:31:59.000 --> 00:32:01.000]  七主我們感謝你
[00:32:01.000 --> 00:32:07.000]  因為當你為我們這十個流出的補血救贖的時候
[00:32:07.000 --> 00:32:10.000]  我們就有一個永恆的身份
[00:32:10.000 --> 00:32:13.000]  當我們面對世上各種的艱難
[00:32:13.000 --> 00:32:17.000]  人用很多方法去尋求自己的福氣
[00:32:17.000 --> 00:32:19.000]  但最大的
[00:32:19.000 --> 00:32:21.000]  最永久的福氣
[00:32:21.000 --> 00:32:22.000]  是來自你
[00:32:22.000 --> 00:32:23.000]  來自你的救贖
[00:32:23.000 --> 00:32:26.000]  來自你給我們這個永恆的身份
[00:32:26.000 --> 00:32:32.000]  求主去醫治我們在世上所來的受傷的地方
[00:32:32.000 --> 00:32:34.000]  求你幫助我們
[00:32:34.000 --> 00:32:36.000]  能夠面對前面
[00:32:36.000 --> 00:32:38.000]  靠著你的恩典
[00:32:38.000 --> 00:32:41.000]  我們無懼前路向前行
[00:32:41.000 --> 00:32:45.000]  雖然在香港發生了很多很多的事情
[00:32:45.000 --> 00:32:46.000]  但我知道我們是熟悉的
[00:32:46.000 --> 00:32:48.000]  你是掌管歷史
[00:32:48.000 --> 00:32:49.000]  你是香港
[00:32:49.000 --> 00:32:50.000]  是中國
[00:32:50.000 --> 00:32:52.000]  是整個世界的主
[00:32:52.000 --> 00:32:54.000]  離開你
[00:32:54.000 --> 00:32:58.000]  我們真的漂流無定
[00:32:58.000 --> 00:33:01.000]  為了主裡面我們有這個穩定
[00:33:01.000 --> 00:33:03.000]  求主祝福我們
[00:33:03.000 --> 00:33:04.000]  讓我們同在
[00:33:04.000 --> 00:33:09.000]  讓我們在新年裡面帶著這種福樂的心情
[00:33:09.000 --> 00:33:12.000]  來過我們的生活
[00:33:12.000 --> 00:33:13.000]  彰顯你的榮耀
[00:33:13.000 --> 00:33:15.000]  祈禱奉主名求
[00:33:15.000 --> 00:33:16.000]  祝福我們
[00:33:17.000 --> 00:33:20.000]  字幕由 Amara.org 社群提供
[00:33:21.000 --> 00:33:24.000]  多謝您收睇時局新聞,再會!
[00:33:24.000 --> 00:33:27.000]  (字幕由 Amara.org 社群提供)
[00:33:27.000 --> 00:33:30.000]  (字幕由 Amara.org 社群提供)

