
[00:00:00.000 --> 00:00:02.860]  大家好 是不是還沒吃飯的那些
[00:17:17.500 --> 00:17:19.500]  他又進去了
[00:17:19.500 --> 00:17:21.500]  很多人都問一個問題
[00:17:21.500 --> 00:17:23.500]  為什麼你做了這件事
[00:17:23.500 --> 00:17:25.500]  很多人都答不到
[00:17:25.500 --> 00:17:27.500]  為什麼你催人家的兒子讀
[00:17:27.500 --> 00:17:29.500]  當然要讀
[00:17:29.500 --> 00:17:31.500]  為什麼要讀
[00:17:31.500 --> 00:17:33.500]  總之讀吧
[00:17:33.500 --> 00:17:35.500]  開始這個世界
[00:17:35.500 --> 00:17:37.500]  去質疑一些事情的時候
[00:17:37.500 --> 00:17:39.500]  你發現日子就是過了30歲
[00:17:39.500 --> 00:17:41.500]  40歲 50歲 你回頭看
[00:17:41.500 --> 00:17:43.500]  你在人生裡面
[00:17:43.500 --> 00:17:45.500]  為什麼你做了一些事情
[00:17:45.500 --> 00:17:47.500]  你說你問得很好
[00:17:47.500 --> 00:17:49.500]  為什麼我結婚的時候都不知道為什麼
[00:17:49.500 --> 00:17:51.500]  嫁給他
[00:17:51.500 --> 00:17:53.500]  為什麼我生兒子我都沒想過
[00:17:53.500 --> 00:17:55.500]  人家生就生
[00:17:55.500 --> 00:17:57.500]  人家的兒子生了女兒
[00:17:57.500 --> 00:17:59.500]  女兒生了兒子
[00:17:59.500 --> 00:18:01.500]  開始慢慢想想 為什麼呢
[00:18:01.500 --> 00:18:03.500]  很多人問這個問題
[00:18:03.500 --> 00:18:05.500]  不問
[00:18:05.500 --> 00:18:07.500]  為什麼要做的世界
[00:18:07.500 --> 00:18:09.500]  而是鬥
[00:18:09.500 --> 00:18:11.500]  你做了多少 我比你多
[00:18:11.500 --> 00:18:13.500]  我錢比你多
[00:18:13.500 --> 00:18:15.500]  我兒子比你多 我賺錢多
[00:18:15.500 --> 00:18:17.500]  我讀過大學 你沒讀過大學
[00:18:17.500 --> 00:18:19.500]  因為是看表面
[00:18:19.500 --> 00:18:21.500]  其實我們年紀大了之後
[00:18:21.500 --> 00:18:23.500]  中年
[00:18:23.500 --> 00:18:25.500]  其實中年是什麼意義呢
[00:18:25.500 --> 00:18:27.500]  中年就是過去就過去了
[00:18:27.500 --> 00:18:31.500]  我是不是真正活過一日
[00:18:31.500 --> 00:18:33.500]  是我稱為
[00:18:33.500 --> 00:18:35.500]  是一個生活的
[00:18:35.500 --> 00:18:37.500]  我要去質疑這件事
[00:18:37.500 --> 00:18:39.500]  那個人就很精彩
[00:18:39.500 --> 00:18:41.500]  人死不重要
[00:18:41.500 --> 00:18:43.500]  50歲死叫短命
[00:18:43.500 --> 00:18:45.500]  40歲叫更短命
[00:18:45.500 --> 00:18:47.500]  但是90歲死
[00:18:47.500 --> 00:18:49.500]  但是你從來都沒活過一日
[00:18:49.500 --> 00:18:51.500]  是代表作
[00:18:51.500 --> 00:18:53.500]  是很欣賞
[00:18:53.500 --> 00:18:55.500]  今天我真是生活 是我選擇的
[00:18:55.500 --> 00:18:57.500]  是我覺得很值得過的今天
[00:18:57.500 --> 00:18:59.500]  我竟然還沒活過一日是這樣
[00:18:59.500 --> 00:19:01.500]  那種死是死得最不值得
[00:19:01.500 --> 00:19:03.500]  他來這個地球
[00:19:03.500 --> 00:19:05.500]  誕生在這個世界
[00:19:05.500 --> 00:19:07.500]  但竟然還沒活過一日
[00:19:07.500 --> 00:19:09.500]  雖然
[00:19:09.500 --> 00:19:11.500]  他的身份證就說他90歲
[00:19:11.500 --> 00:19:13.500]  是不是 你想通了
[00:19:13.500 --> 00:19:15.500]  為什麼要回教會呢
[00:19:15.500 --> 00:19:17.500]  教會就是教人家
[00:19:17.500 --> 00:19:19.500]  活得更豐盛
[00:19:19.500 --> 00:19:21.500]  就是活在一個你有內涵的那裡
[00:19:21.500 --> 00:19:23.500]  不是夠滿
[00:19:23.500 --> 00:19:25.500]  這麼簡單 是豐富的
[00:19:25.500 --> 00:19:27.500]  豐富是什麼定義呢
[00:19:27.500 --> 00:19:29.500]  我今天就說一下
[00:19:29.500 --> 00:19:31.500]  豐富有四個定義
[00:19:31.500 --> 00:19:33.500]  如果加入教會就有五個定義
[00:19:33.500 --> 00:19:35.500]  我現在和你算一下
[00:19:35.500 --> 00:19:37.500]  豐不豐富
[00:19:37.500 --> 00:19:39.500]  第一 用心算一下你幾多分
[00:19:39.500 --> 00:19:41.500]  如果你覺得
[00:19:41.500 --> 00:19:43.500]  夠高分
[00:19:43.500 --> 00:19:45.500]  你今晚記得要慶祝一下
[00:19:45.500 --> 00:19:47.500]  第一個豐富是什麼呢
[00:19:47.500 --> 00:19:49.500]  就是體質
[00:19:49.500 --> 00:19:51.500]  體質 今天你坐在這裡
[00:19:51.500 --> 00:19:53.500]  如果你不是被人搬進來
[00:19:53.500 --> 00:19:55.500]  或者抬進來
[00:19:55.500 --> 00:19:57.500]  你放工都會很累
[00:19:57.500 --> 00:19:59.500]  但你還可以
[00:19:59.500 --> 00:20:01.500]  還不用人接送
[00:20:01.500 --> 00:20:03.500]  不用人參附
[00:20:03.500 --> 00:20:05.500]  你的體質
[00:20:05.500 --> 00:20:07.500]  不是這個意思
[00:20:07.500 --> 00:20:09.500]  跟你同年齡的比較
[00:20:09.500 --> 00:20:11.500]  同年齡的比較
[00:20:11.500 --> 00:20:13.500]  譬如你是48歲
[00:20:13.500 --> 00:20:15.500]  那你和48歲的人
[00:20:15.500 --> 00:20:17.500]  坐在一起
[00:20:17.500 --> 00:20:19.500]  像不像呢
[00:20:19.500 --> 00:20:21.500]  我還沒老千歲 我才90歲
[00:20:21.500 --> 00:20:23.500]  你的體質差
[00:20:23.500 --> 00:20:25.500]  相反
[00:20:25.500 --> 00:20:27.500]  人們誤會了你
[00:20:27.500 --> 00:20:29.500]  你最多只有35歲
[00:20:29.500 --> 00:20:31.500]  你48歲了
[00:20:31.500 --> 00:20:33.500]  你吃什麼啊
[00:20:33.500 --> 00:20:35.500]  你的體質厲害
[00:20:35.500 --> 00:20:37.500]  只是說體質不是真的數字
[00:20:37.500 --> 00:20:39.500]  是你和數字
[00:20:39.500 --> 00:20:41.500]  合在一起
[00:20:41.500 --> 00:20:43.500]  譬如你今晚
[00:20:43.500 --> 00:20:45.500]  如果你說我89歲
[00:20:45.500 --> 00:20:47.500]  但我講到9.3
[00:20:47.500 --> 00:20:49.500]  你還沒昏迷 你真的厲害
[00:20:49.500 --> 00:20:51.500]  照理老人院都睡著了
[00:20:51.500 --> 00:20:53.500]  你厲害
[00:20:53.500 --> 00:20:55.500]  你的體質
[00:20:55.500 --> 00:20:57.500]  跟你同年齡的高很多
[00:20:57.500 --> 00:20:59.500]  所以你有興趣
[00:20:59.500 --> 00:21:01.500]  有時間在教會
[00:21:01.500 --> 00:21:03.500]  應該多留意
[00:21:03.500 --> 00:21:05.500]  不要只是和同一個比
[00:21:05.500 --> 00:21:07.500]  剛剛病完不算
[00:21:07.500 --> 00:21:09.500]  你和多很多
[00:21:09.500 --> 00:21:11.500]  45至50的比
[00:21:11.500 --> 00:21:13.500]  你很容易會昏迷
[00:21:13.500 --> 00:21:15.500]  你問牧師最知道
[00:21:15.500 --> 00:21:17.500]  牧師說我每次都說到叫你睡
[00:21:17.500 --> 00:21:19.500]  他一定知道你的體質差很多
[00:21:19.500 --> 00:21:21.500]  因為你很容易昏迷
[00:21:21.500 --> 00:21:23.500]  不夠氣
[00:21:23.500 --> 00:21:25.500]  坐在那裡
[00:21:25.500 --> 00:21:27.500]  旁邊的人聽到
[00:21:27.500 --> 00:21:29.500]  你很弱
[00:21:29.500 --> 00:21:31.500]  精神很差
[00:21:31.500 --> 00:21:33.500]  這是體質的問題
[00:21:33.500 --> 00:21:35.500]  如果你說
[00:21:35.500 --> 00:21:37.500]  拿5分
[00:21:37.500 --> 00:21:39.500]  5分即合格
[00:21:39.500 --> 00:21:41.500]  10分中間
[00:21:41.500 --> 00:21:43.500]  有人贏我
[00:21:43.500 --> 00:21:45.500]  贏回一些人
[00:21:45.500 --> 00:21:47.500]  不錯的
[00:21:47.500 --> 00:21:49.500]  但你偏好
[00:21:49.500 --> 00:21:51.500]  恭喜你
[00:21:51.500 --> 00:21:53.500]  你的生活
[00:21:53.500 --> 00:21:55.500]  在第一個範圍
[00:21:55.500 --> 00:21:57.500]  是高材生
[00:21:57.500 --> 00:21:59.500]  不過有些人真的很厲害
[00:21:59.500 --> 00:22:01.500]  我真的見過
[00:22:01.500 --> 00:22:03.500]  60至70歲
[00:22:03.500 --> 00:22:05.500]  他的活力在教會做義工
[00:22:05.500 --> 00:22:07.500]  幫助很多人
[00:22:07.500 --> 00:22:09.500]  其實他還有一份工作
[00:22:09.500 --> 00:22:11.500]  但他不是假的
[00:22:11.500 --> 00:22:13.500]  他經常都很活潑
[00:22:13.500 --> 00:22:15.500]  其實有些人解釋的原因
[00:22:15.500 --> 00:22:17.500]  第一他覺得不太累
[00:22:17.500 --> 00:22:19.500]  第二他沒有種壞自己
[00:22:19.500 --> 00:22:21.500]  越用越有
[00:22:21.500 --> 00:22:23.500]  所以他說習慣了游泳
[00:22:23.500 --> 00:22:25.500]  他覺得現在不太冷
[00:22:25.500 --> 00:22:27.500]  他習慣了走樓梯
[00:22:27.500 --> 00:22:29.500]  坐電梯
[00:22:29.500 --> 00:22:31.500]  走四層樓他不喘氣
[00:22:31.500 --> 00:22:33.500]  因為他習慣了
[00:22:33.500 --> 00:22:35.500]  所以有時這些體質
[00:22:35.500 --> 00:22:37.500]  都不只是先天
[00:22:37.500 --> 00:22:39.500]  是後來有沒有種壞自己有關係
[00:22:39.500 --> 00:22:41.500]  第二個分
[00:22:41.500 --> 00:22:43.500]  這個分要關燈才好問
[00:22:43.500 --> 00:22:45.500]  你夠不夠錢花
[00:22:45.500 --> 00:22:47.500]  夠不夠錢花
[00:22:47.500 --> 00:22:53.500]  夠錢花不代表你有錢
[00:22:53.500 --> 00:22:55.500]  還是沒有錢
[00:22:55.500 --> 00:22:57.500]  不代表
[00:22:57.500 --> 00:22:59.500]  譬如你說
[00:22:59.500 --> 00:23:01.500]  我只有六千多元月薪
[00:23:01.500 --> 00:23:03.500]  不過我隨時可以借一千多元給你
[00:23:03.500 --> 00:23:05.500]  即是說
[00:23:05.500 --> 00:23:07.500]  他夠錢花
[00:23:07.500 --> 00:23:09.500]  因為他的生活
[00:23:09.500 --> 00:23:11.500]  是很簡單的生活
[00:23:11.500 --> 00:23:13.500]  很簡單的生活
[00:23:13.500 --> 00:23:15.500]  他自己煮飯很少上館子
[00:23:15.500 --> 00:23:17.500]  甚至有時候
[00:23:17.500 --> 00:23:19.500]  他吃的東西比你還健康
[00:23:19.500 --> 00:23:21.500]  他又很少看病
[00:23:21.500 --> 00:23:23.500]  所以他永遠都沒有什麼醫藥費
[00:23:23.500 --> 00:23:25.500]  花過的 所以他儲很多
[00:23:25.500 --> 00:23:27.500]  我真的見過很多公司
[00:23:27.500 --> 00:23:29.500]  真實的那些上司
[00:23:29.500 --> 00:23:31.500]  問我阿嫲借錢
[00:23:31.500 --> 00:23:33.500]  真是可憐
[00:23:33.500 --> 00:23:35.500]  那個嬸是他債主
[00:23:35.500 --> 00:23:37.500]  他不夠錢花
[00:23:37.500 --> 00:23:39.500]  我見過很多白領
[00:23:39.500 --> 00:23:41.500]  穿西裝很漂亮
[00:23:41.500 --> 00:23:43.500]  幾年間去匯豐
[00:23:43.500 --> 00:23:45.500]  按機是按一張一百元紙
[00:23:45.500 --> 00:23:47.500]  真是可憐
[00:23:47.500 --> 00:23:49.500]  我相信他不是用來
[00:23:49.500 --> 00:23:51.500]  封利是的
[00:23:51.500 --> 00:23:53.500]  而是他戶口只有這麼多
[00:23:53.500 --> 00:23:55.500]  可能他一百七十五元
[00:23:55.500 --> 00:23:57.500]  七十五日都按不到
[00:23:57.500 --> 00:23:59.500]  你真是可憐
[00:23:59.500 --> 00:24:01.500]  亦有些人是賺幾萬元
[00:24:01.500 --> 00:24:03.500]  不過他一月
[00:24:03.500 --> 00:24:05.500]  從一號至二號
[00:24:05.500 --> 00:24:07.500]  過戶已經沒有清光
[00:24:07.500 --> 00:24:09.500]  所以幾萬元得回來
[00:24:09.500 --> 00:24:11.500]  再打在三號是四百多元
[00:24:11.500 --> 00:24:13.500]  很多這些人
[00:24:13.500 --> 00:24:15.500]  即是說
[00:24:15.500 --> 00:24:17.500]  他不是賺不到錢
[00:24:17.500 --> 00:24:19.500]  是他不夠錢花 因為他支出很高
[00:24:19.500 --> 00:24:21.500]  所以如果你自問有
[00:24:21.500 --> 00:24:23.500]  五分 即是說
[00:24:23.500 --> 00:24:25.500]  還有一點剩
[00:24:25.500 --> 00:24:27.500]  雖然不是很多 但還有一點剩
[00:24:27.500 --> 00:24:29.500]  但如果你有九分 十分
[00:24:29.500 --> 00:24:31.500]  就一定你是有錢仔
[00:24:31.500 --> 00:24:33.500]  有錢女
[00:24:33.500 --> 00:24:35.500]  而你個人理財
[00:24:35.500 --> 00:24:37.500]  規模很大 你是很厲害
[00:24:37.500 --> 00:24:39.500]  管理得好自己
[00:24:39.500 --> 00:24:41.500]  所以教會你見到很多人捐錢
[00:24:41.500 --> 00:24:43.500]  奉獻
[00:24:43.500 --> 00:24:45.500]  老實講我相信在教會裏面
[00:24:45.500 --> 00:24:47.500]  捐很多錢的人未必是很有錢的人
[00:24:47.500 --> 00:24:49.500]  反過來講
[00:24:49.500 --> 00:24:51.500]  捐很少錢的人可能是很有錢的人
[00:24:51.500 --> 00:24:53.500]  是吧 這是真事
[00:24:53.500 --> 00:24:55.500]  那你就想想 為甚麼搞到這樣
[00:24:55.500 --> 00:24:57.500]  是他的生活習慣
[00:24:57.500 --> 00:24:59.500]  所以他很怕老
[00:24:59.500 --> 00:25:01.500]  突然間
[00:25:01.500 --> 00:25:03.500]  他的工作停 即是說
[00:25:03.500 --> 00:25:05.500]  入息完
[00:25:05.500 --> 00:25:07.500]  他很怕 長命就死了
[00:25:07.500 --> 00:25:09.500]  很快就洗清光
[00:25:09.500 --> 00:25:11.500]  他真的很怕
[00:25:11.500 --> 00:25:13.500]  所以這個分 如果你覺得自己
[00:25:13.500 --> 00:25:15.500]  每個月控制自己
[00:25:15.500 --> 00:25:17.500]  入出
[00:25:17.500 --> 00:25:19.500]  這兩個數字 你還有盈餘
[00:25:19.500 --> 00:25:21.500]  沒有結欠
[00:25:21.500 --> 00:25:23.500]  你很成功 已經五分以上
[00:25:23.500 --> 00:25:25.500]  第三個分
[00:25:25.500 --> 00:25:27.500]  這個分就真的要
[00:25:27.500 --> 00:25:29.500]  你想清楚
[00:25:29.500 --> 00:25:31.500]  你覺得你自己的腦
[00:25:31.500 --> 00:25:33.500]  你的智能
[00:25:33.500 --> 00:25:35.500]  是否保持得很好
[00:25:35.500 --> 00:25:37.500]  你說
[00:25:37.500 --> 00:25:39.500]  現在我聽到講到
[00:25:39.500 --> 00:25:41.500]  剛才你講甚麼 我真的不太知道
[00:25:41.500 --> 00:25:43.500]  你的聽覺沒有問題
[00:25:43.500 --> 00:25:45.500]  不過你不太明白
[00:25:45.500 --> 00:25:47.500]  之後就慘了
[00:25:47.500 --> 00:25:49.500]  我喜歡看漫畫 很簡單的東西
[00:25:49.500 --> 00:25:51.500]  那些公仔 突然間你給我一段字
[00:25:51.500 --> 00:25:53.500]  我看來看去都是第二行 現在還是這樣
[00:25:53.500 --> 00:25:55.500]  你以前很厲害
[00:25:55.500 --> 00:25:57.500]  以前看金庸武俠小說
[00:25:57.500 --> 00:25:59.500]  但到今天
[00:25:59.500 --> 00:26:01.500]  你都不行
[00:26:01.500 --> 00:26:03.500]  少用腦 少了很多
[00:26:03.500 --> 00:26:05.500]  我最喜歡的就是公仔
[00:26:05.500 --> 00:26:07.500]  之後你慢慢看到
[00:26:07.500 --> 00:26:09.500]  自己就跟兒子爭看公仔書
[00:26:09.500 --> 00:26:11.500]  你真慘
[00:26:11.500 --> 00:26:13.500]  原來自己的智商
[00:26:13.500 --> 00:26:15.500]  沒有保持住
[00:26:15.500 --> 00:26:17.500]  一定程度
[00:26:17.500 --> 00:26:19.500]  對複雜的事的思考
[00:26:19.500 --> 00:26:21.500]  經常都很煩
[00:26:21.500 --> 00:26:23.500]  叫老公想 你幫我想想
[00:26:23.500 --> 00:26:25.500]  你都想了
[00:26:25.500 --> 00:26:27.500]  開始連吃飯都找人幫
[00:26:27.500 --> 00:26:29.500]  都不知道吃甚麼
[00:26:29.500 --> 00:26:31.500]  開始很多事都不知道
[00:26:31.500 --> 00:26:33.500]  原因就是你越來越少用
[00:26:33.500 --> 00:26:35.500]  潛能遞減
[00:26:35.500 --> 00:26:37.500]  你以前的中學同學
[00:26:37.500 --> 00:26:39.500]  都說你變成這樣
[00:26:39.500 --> 00:26:41.500]  之後呢 你沒有病
[00:26:41.500 --> 00:26:43.500]  你沒有血壓過 甚麼都沒有
[00:26:43.500 --> 00:26:45.500]  唯一就是懵
[00:26:45.500 --> 00:26:47.500]  你沒有事
[00:26:47.500 --> 00:26:49.500]  你鎖匙又拿錯 甚麼都沒有
[00:26:49.500 --> 00:26:51.500]  為甚麼你變成這樣 因為你的解決問題
[00:26:51.500 --> 00:26:53.500]  從來都是依賴老公
[00:26:53.500 --> 00:26:55.500]  或者依賴子女 依賴人
[00:26:55.500 --> 00:26:57.500]  依賴工人都有
[00:26:57.500 --> 00:26:59.500]  你從來沒有由自己去解決問題
[00:26:59.500 --> 00:27:01.500]  所以小師爺就說我暈了
[00:27:01.500 --> 00:27:03.500]  你試想想
[00:27:03.500 --> 00:27:05.500]  這個智能變成這樣
[00:27:05.500 --> 00:27:07.500]  很低分
[00:27:07.500 --> 00:27:09.500]  所以甚麼叫老呢
[00:27:09.500 --> 00:27:11.500]  其實很容易這個智能
[00:27:11.500 --> 00:27:13.500]  顯示到你老
[00:27:13.500 --> 00:27:15.500]  你老
[00:27:15.500 --> 00:27:17.500]  其實三十九歲就很可憐
[00:27:17.500 --> 00:27:19.500]  我真的見過一些人
[00:27:19.500 --> 00:27:21.500]  我見過一些女士
[00:27:21.500 --> 00:27:23.500]  她去美容
[00:27:23.500 --> 00:27:25.500]  或者整容 我懷疑
[00:27:25.500 --> 00:27:27.500]  整到很年輕
[00:27:27.500 --> 00:27:29.500]  樣子穿的衣服很漂亮
[00:27:29.500 --> 00:27:31.500]  老公拍過去
[00:27:31.500 --> 00:27:33.500]  好像她老爸一樣
[00:27:33.500 --> 00:27:35.500]  她真的很年輕
[00:27:35.500 --> 00:27:37.500]  不過她的弱點 聽甚麼都不明白
[00:27:37.500 --> 00:27:39.500]  我想想
[00:27:39.500 --> 00:27:41.500]  真是可憐
[00:27:41.500 --> 00:27:43.500]  原來她
[00:27:43.500 --> 00:27:45.500]  很怕思想 很怕閱讀
[00:27:45.500 --> 00:27:47.500]  很怕書 去她家
[00:27:47.500 --> 00:27:49.500]  可憐 一本書都沒有
[00:27:49.500 --> 00:27:51.500]  是否焚書坑魚
[00:27:51.500 --> 00:27:53.500]  文化大革命
[00:27:53.500 --> 00:27:55.500]  她家裡沒有
[00:27:55.500 --> 00:27:57.500]  她們不買
[00:27:57.500 --> 00:27:59.500]  不看報紙
[00:27:59.500 --> 00:28:01.500]  她整天都很開心
[00:28:01.500 --> 00:28:03.500]  做甚麼呢
[00:28:03.500 --> 00:28:05.500]  養兩隻貓
[00:28:05.500 --> 00:28:07.500]  她很開心
[00:28:07.500 --> 00:28:09.500]  貓怎會挑戰你的智能呢
[00:28:09.500 --> 00:28:11.500]  她不會的
[00:28:11.500 --> 00:28:13.500]  她的人生活到今天
[00:28:13.500 --> 00:28:15.500]  她樣子都很容易很敝屣
[00:28:15.500 --> 00:28:17.500]  因為她沒有解決過問題
[00:28:17.500 --> 00:28:19.500]  很久都沒有
[00:28:19.500 --> 00:28:21.500]  我死在這裡
[00:28:21.500 --> 00:28:23.500]  所以有得教 當然今晚
[00:28:23.500 --> 00:28:25.500]  但你想一想 這個分偏低
[00:28:25.500 --> 00:28:27.500]  你很怕老
[00:28:27.500 --> 00:28:29.500]  因為本身你就是老
[00:28:29.500 --> 00:28:31.500]  所以你很怕
[00:28:31.500 --> 00:28:33.500]  人家不理你
[00:28:33.500 --> 00:28:35.500]  所以有些在教會
[00:28:35.500 --> 00:28:37.500]  大家這麼熟悉的說
[00:28:37.500 --> 00:28:39.500]  有些教會參加甚麼工作坊很怕
[00:28:39.500 --> 00:28:41.500]  喜歡聽講座
[00:28:41.500 --> 00:28:43.500]  一聽說分組討論 先走
[00:28:43.500 --> 00:28:45.500]  討論我講甚麼
[00:28:45.500 --> 00:28:47.500]  我沒話說
[00:28:47.500 --> 00:28:49.500]  很多人喜歡單向的
[00:28:49.500 --> 00:28:51.500]  教會活動
[00:28:51.500 --> 00:28:53.500]  雙向 裡面有參與
[00:28:53.500 --> 00:28:55.500]  反而嚇走很多人
[00:28:55.500 --> 00:28:57.500]  所以有時都不要搞這麼多
[00:28:57.500 --> 00:28:59.500]  嚇走他們 我們很損失
[00:28:59.500 --> 00:29:01.500]  這個值得自己想想
[00:29:01.500 --> 00:29:03.500]  為何這麼怕這些
[00:29:03.500 --> 00:29:05.500]  這三樣 第四 人際關係
[00:29:05.500 --> 00:29:07.500]  人際關係
[00:29:07.500 --> 00:29:09.500]  不是代表你送很多禮物給人
[00:29:09.500 --> 00:29:11.500]  而是你現在
[00:29:11.500 --> 00:29:13.500]  和你
[00:29:13.500 --> 00:29:15.500]  交得深的人有多少
[00:29:15.500 --> 00:29:17.500]  還是說來說去都是
[00:29:17.500 --> 00:29:19.500]  很客套的東西
[00:29:19.500 --> 00:29:21.500]  其實老最怕的
[00:29:21.500 --> 00:29:23.500]  是甚麼
[00:29:23.500 --> 00:29:25.500]  老最怕的是
[00:29:25.500 --> 00:29:27.500]  你和很多人是泛泛之交
[00:29:27.500 --> 00:29:29.500]  到有一天
[00:29:29.500 --> 00:29:31.500]  你真的病了
[00:29:31.500 --> 00:29:33.500]  或者很不舒服
[00:29:33.500 --> 00:29:35.500]  你想講一些話 想人關心你
[00:29:35.500 --> 00:29:37.500]  但平時不講關心的東西
[00:29:37.500 --> 00:29:39.500]  所以你會發覺
[00:29:39.500 --> 00:29:41.500]  可以談得來
[00:29:41.500 --> 00:29:43.500]  看地址 電話簿
[00:29:43.500 --> 00:29:45.500]  交識很多人
[00:29:45.500 --> 00:29:47.500]  但每個人都不可以打電話去
[00:29:47.500 --> 00:29:49.500]  因為每個人都講皮毛
[00:29:49.500 --> 00:29:51.500]  最流行講甚麼
[00:29:51.500 --> 00:29:53.500]  你那裡減價
[00:29:53.500 --> 00:29:55.500]  早點通知我
[00:29:55.500 --> 00:29:57.500]  一天到晚都講這些
[00:29:57.500 --> 00:29:59.500]  所以在他們的關係裡
[00:29:59.500 --> 00:30:01.500]  沒有內心的東西講過
[00:30:01.500 --> 00:30:03.500]  所以有一天突然你告訴他
[00:30:03.500 --> 00:30:05.500]  很弊 醫生檢查 有癌症
[00:30:05.500 --> 00:30:07.500]  你發覺你不知道
[00:30:07.500 --> 00:30:09.500]  跟誰講
[00:30:09.500 --> 00:30:11.500]  你那時候還未探到
[00:30:11.500 --> 00:30:13.500]  每個人的心裡
[00:30:13.500 --> 00:30:15.500]  很掛念你 你還未知道
[00:30:15.500 --> 00:30:17.500]  所以全部都是嘻哈的朋友
[00:30:17.500 --> 00:30:19.500]  這些朋友叫甚麼
[00:30:19.500 --> 00:30:21.500]  旅行團式的朋友
[00:30:21.500 --> 00:30:23.500]  坐在一起
[00:30:23.500 --> 00:30:25.500]  哎呀 魚是這樣的 哎呀 沒吃過這麼差
[00:30:25.500 --> 00:30:27.500]  一天到晚都講這些
[00:30:27.500 --> 00:30:29.500]  但裡面是沒有心裡
[00:30:29.500 --> 00:30:31.500]  大家一起聊天 很弊的
[00:30:31.500 --> 00:30:33.500]  想跟你講一下 你認為怎樣呢
[00:30:33.500 --> 00:30:35.500]  沒有這些經驗的
[00:30:35.500 --> 00:30:37.500]  或者你習慣了情強
[00:30:37.500 --> 00:30:39.500]  就是我沒有問題
[00:30:39.500 --> 00:30:41.500]  所以我不會請教任何人
[00:30:41.500 --> 00:30:43.500]  到有一天你真的不行了
[00:30:43.500 --> 00:30:45.500]  你開始覺得自己
[00:30:45.500 --> 00:30:47.500]  很多需要請教人
[00:30:47.500 --> 00:30:49.500]  你不習慣開口
[00:30:49.500 --> 00:30:51.500]  你覺得都不知道怎樣講
[00:30:51.500 --> 00:30:53.500]  很醜的這件事對你來說
[00:30:53.500 --> 00:30:55.500]  於是你的人際關係很疏離
[00:30:55.500 --> 00:30:57.500]  教會牧師經常都有
[00:30:57.500 --> 00:30:59.500]  問人家有沒有東西
[00:30:59.500 --> 00:31:01.500]  我幫你祈禱
[00:31:01.500 --> 00:31:03.500]  但有些人是傳回來
[00:31:03.500 --> 00:31:05.500]  他有甚麼事 他不會講
[00:31:05.500 --> 00:31:07.500]  因為他跟很多人都是泛泛之交
[00:31:07.500 --> 00:31:09.500]  所以我想
[00:31:09.500 --> 00:31:11.500]  大家都試過在教會
[00:31:11.500 --> 00:31:13.500]  安息禮拜 叫喪禮
[00:31:13.500 --> 00:31:15.500]  很多人都說
[00:31:15.500 --> 00:31:17.500]  那個人是我們教會的
[00:31:17.500 --> 00:31:19.500]  我們不太認識他 不熟悉他
[00:31:19.500 --> 00:31:21.500]  因為真的沒有兩句
[00:31:21.500 --> 00:31:23.500]  所以這些值得你想一下
[00:31:23.500 --> 00:31:25.500]  這個發展空間很大
[00:31:25.500 --> 00:31:27.500]  因為當你不做工
[00:31:27.500 --> 00:31:29.500]  有剩的時間
[00:31:29.500 --> 00:31:31.500]  那個空位
[00:31:31.500 --> 00:31:33.500]  是要靠很多
[00:31:33.500 --> 00:31:35.500]  好朋友來填補的
[00:31:35.500 --> 00:31:37.500]  這個好朋友
[00:31:37.500 --> 00:31:39.500]  就是平時沒有建立過
[00:31:39.500 --> 00:31:41.500]  你突然間很困難
[00:31:41.500 --> 00:31:43.500]  男人就很困難
[00:31:43.500 --> 00:31:45.500]  男人最熟的人就是同事
[00:31:45.500 --> 00:31:47.500]  你一退休
[00:31:47.500 --> 00:31:49.500]  沒有同事 那熟誰
[00:31:49.500 --> 00:31:51.500]  沒有了
[00:31:51.500 --> 00:31:53.500]  當然還有一個認識的就是大學看更
[00:31:53.500 --> 00:31:55.500]  之後呢
[00:31:55.500 --> 00:31:57.500]  沒有甚麼人認識的
[00:31:57.500 --> 00:31:59.500]  跟女士很不同
[00:31:59.500 --> 00:32:01.500]  因為你從來沒有維繫
[00:32:01.500 --> 00:32:03.500]  中學班同學的
[00:32:03.500 --> 00:32:05.500]  第二
[00:32:05.500 --> 00:32:07.500]  就是跟你一起的表兄弟姐妹那班
[00:32:07.500 --> 00:32:09.500]  你平時過年都覺得
[00:32:09.500 --> 00:32:11.500]  很煩 年年都避年
[00:32:11.500 --> 00:32:13.500]  避到現在都不記得叫甚麼名字
[00:32:13.500 --> 00:32:15.500]  你開始發覺到你真的找不到人
[00:32:15.500 --> 00:32:17.500]  親人
[00:32:17.500 --> 00:32:19.500]  熟人 舊時認識的人
[00:32:19.500 --> 00:32:21.500]  全部沒有的
[00:32:21.500 --> 00:32:23.500]  所以有時那個太太
[00:32:23.500 --> 00:32:25.500]  就很不好意思
[00:32:25.500 --> 00:32:27.500]  我經常走出街
[00:32:27.500 --> 00:32:29.500]  幸好你做了看家在家
[00:32:29.500 --> 00:32:31.500]  但出去吧
[00:32:31.500 --> 00:32:33.500]  但出去真的沒有人認識
[00:32:33.500 --> 00:32:35.500]  那怎麼辦呢
[00:32:35.500 --> 00:32:37.500]  所以很多人解釋就是退休最難搞的人際
[00:32:37.500 --> 00:32:39.500]  就是你沒有10年前
