
[00:00:00.000 --> 00:00:13.000]  今天我們會回來彈耳書看善用神賜予的智慧與能力
[00:25:31.000 --> 00:25:35.000]  會不會他們就是因為怕死
[00:25:35.000 --> 00:25:38.000]  被牽涉其中
[00:25:38.000 --> 00:25:41.000]  於是他們不得不動手
[00:25:41.000 --> 00:25:44.000]  去看看有什麼方法解決
[00:25:44.000 --> 00:25:48.000]  尤其是但爾利有這個十倍的能力
[00:25:48.000 --> 00:25:53.000]  會不會用這種能力解決我們的問題
[00:25:53.000 --> 00:25:55.000]  不用死呢
[00:25:55.000 --> 00:25:57.000]  還是有其他原因呢
[00:25:57.000 --> 00:26:02.000]  這個聖經的記載應該在這個時候我們就去看這條問題
[00:26:02.000 --> 00:26:05.000]  作者是有法我們去想
[00:26:05.000 --> 00:26:08.000]  他是什麼動機去參與這件事
[00:26:08.000 --> 00:26:12.000]  怕死呢還是另有原因
[00:26:12.000 --> 00:26:16.000]  不過看到這裏的時候就讓我想起一件事
[00:26:16.000 --> 00:26:21.000]  在以前曾經有一次我去探訪一個基督徒的家庭
[00:26:21.000 --> 00:26:26.000]  因為他們是回到一間教會
[00:26:26.000 --> 00:26:30.000]  以馬來尼亞為例是一間小教會
[00:26:30.000 --> 00:26:33.000]  小教會的小牧者
[00:26:33.000 --> 00:26:35.000]  我從來不覺得自己小
[00:26:35.000 --> 00:26:37.000]  在上帝裏面我覺得很珍貴
[00:26:37.000 --> 00:26:39.000]  上帝很欣賞我
[00:26:39.000 --> 00:26:41.000]  但是人就不是這樣想的
[00:26:41.000 --> 00:26:46.000]  小教會的牧師當然是不明顯
[00:26:46.000 --> 00:26:48.000]  沒有什麼靈氣
[00:26:48.000 --> 00:26:50.000]  我們教會不一樣
[00:26:50.000 --> 00:26:52.000]  我剛好碰到他
[00:26:52.000 --> 00:26:54.000]  他的語氣也是這樣
[00:26:54.000 --> 00:26:57.000]  在談話當中他就這樣說
[00:26:57.000 --> 00:26:59.000]  黃牧師今天見到你好
[00:26:59.000 --> 00:27:02.000]  我又要和你說一些感謝主的話
[00:27:02.000 --> 00:27:06.000]  什麼事啊
[00:27:06.000 --> 00:27:08.000]  你知道嗎我們要感謝主
[00:27:08.000 --> 00:27:13.000]  我們教會的老牧者患了一個很嚴重的病
[00:27:13.000 --> 00:27:16.000]  這個病呢很濕滯
[00:27:16.000 --> 00:27:18.000]  死定了
[00:27:18.000 --> 00:27:22.000]  我說那怎麼樣啊他近況
[00:27:22.000 --> 00:27:24.000]  他說不要緊啊
[00:27:24.000 --> 00:27:28.000]  經過我們教會發起全體人的禱告
[00:27:28.000 --> 00:27:32.000]  於是上帝的醫治的能力就出現了
[00:27:32.000 --> 00:27:35.000]  那我又是怎樣呢
[00:27:35.000 --> 00:27:38.000]  上帝的手又是怎樣出現呢
[00:27:38.000 --> 00:27:40.000]  大家很喜歡聽見證
[00:27:40.000 --> 00:27:42.000]  上帝的手又出現了
[00:27:42.000 --> 00:27:45.000]  你知道我們教會有多大
[00:27:45.000 --> 00:27:48.000]  我們有八間堂會
[00:27:48.000 --> 00:27:50.000]  其實不止的
[00:27:50.000 --> 00:27:52.000]  不知道有多少間
[00:27:52.000 --> 00:27:55.000]  八間堂會發起集體祈禱
[00:27:55.000 --> 00:27:57.000]  一起禱告
[00:27:57.000 --> 00:27:59.000]  搖動上帝的手
[00:27:59.000 --> 00:28:01.000]  當搖動上帝的手
[00:28:01.000 --> 00:28:03.000]  上帝的手就動了
[00:28:03.000 --> 00:28:08.000]  我們教會有些弟兄姐妹是醫療界的人士
[00:28:08.000 --> 00:28:11.000]  你知道我們人多嘛
[00:28:11.000 --> 00:28:13.000]  於是怎麼樣啊
[00:28:13.000 --> 00:28:15.000]  他說因為人多有些是醫生
[00:28:15.000 --> 00:28:19.000]  於是他知道聽到牧師有這個病的時候
[00:28:19.000 --> 00:28:21.000]  需要做一個緊急的手術
[00:28:21.000 --> 00:28:24.000]  他馬上不用一個星期內就做到這個手術
[00:28:24.000 --> 00:28:27.000]  並且現在康復了
[00:28:27.000 --> 00:28:30.000]  要感謝主
[00:28:30.000 --> 00:28:32.000]  我就說
[00:28:32.000 --> 00:28:35.000]  這樣就要感謝主了嗎
[00:28:35.000 --> 00:28:37.000]  當然啦
[00:28:37.000 --> 00:28:40.000]  上帝聽了我們禱告嘛
[00:28:40.000 --> 00:28:44.000]  我不出聲嗎
[00:28:44.000 --> 00:28:48.000]  領主啊
[00:28:48.000 --> 00:28:50.000]  為什麼我不出聲呢
[00:28:50.000 --> 00:28:53.000]  因為如果再出聲我會罵人的
[00:28:53.000 --> 00:28:57.000]  其實這件事
[00:28:57.000 --> 00:29:02.000]  如果真如他所說
[00:29:02.000 --> 00:29:07.000]  是上帝很討厭的事情
[00:29:07.000 --> 00:29:09.000]  這個弟兄不停口
[00:29:09.000 --> 00:29:11.000]  他繼續這樣說
[00:29:11.000 --> 00:29:13.000]  你知道嗎牧師
[00:29:13.000 --> 00:29:15.000]  這是一件神蹟
[00:29:15.000 --> 00:29:18.000]  一般有同樣的病的人
[00:29:18.000 --> 00:29:20.000]  要做這個手術至少在加拿大
[00:29:20.000 --> 00:29:23.000]  要等一年多兩年才有機會做
[00:29:23.000 --> 00:29:26.000]  但我們牧者經過我們禱告之後
[00:29:26.000 --> 00:29:32.000]  一個星期內就做到了
[00:29:32.000 --> 00:29:36.000]  如果他再說我會這樣罵他
[00:29:36.000 --> 00:29:41.000]  你是一班可救可助的人
[00:29:41.000 --> 00:29:44.000]  你冒充上帝的名字
[00:29:44.000 --> 00:29:47.000]  來做一些上帝討厭的事情
[00:29:47.000 --> 00:29:50.000]  你可能會問牧師
[00:29:50.000 --> 00:29:53.000]  這些是上帝討厭的嗎
[00:29:53.000 --> 00:29:55.000]  還不討厭嗎
[00:29:55.000 --> 00:29:58.000]  每個人都要等一兩年才做
[00:29:58.000 --> 00:30:00.000]  你因為一些特殊關係
[00:30:00.000 --> 00:30:02.000]  你們一個星期就做到
[00:30:02.000 --> 00:30:09.000]  你還不是一件偷呃拐騙的事情
[00:30:09.000 --> 00:30:13.000]  你是搶了那些要等一兩年時間
[00:30:13.000 --> 00:30:17.000]  等候醫治的人的權利
[00:30:17.000 --> 00:30:18.000]  而你作為基督徒
[00:30:18.000 --> 00:30:22.000]  你還以此封為上帝的工作
[00:30:22.000 --> 00:30:24.000]  上帝不會這樣做事的
[00:30:24.000 --> 00:30:31.000]  如果上帝認為這樣做是對的
[00:30:31.000 --> 00:30:33.000]  即是等同於我們基督徒
[00:30:33.000 --> 00:30:37.000]  透過上帝成為一個特權
[00:30:37.000 --> 00:30:41.000]  很多基督徒的信主就是這樣
[00:30:41.000 --> 00:30:43.000]  信主之後我們有特權
[00:30:43.000 --> 00:30:44.000]  完全免疫
[00:30:44.000 --> 00:30:48.000]  人家沒有工作我就有工作
[00:30:48.000 --> 00:30:50.000]  人家有病我就會沒有病
[00:30:50.000 --> 00:30:52.000]  就算有病也好
[00:30:52.000 --> 00:30:54.000]  人家沒得醫我會有得醫
[00:30:54.000 --> 00:31:00.000]  在這種情況下
[00:31:00.000 --> 00:31:07.000]  但以你為何要用他的能力
[00:31:07.000 --> 00:31:11.000]  他知道上帝給他能力
[00:31:11.000 --> 00:31:14.000]  可以勝過其他人去明白很多異象
[00:31:14.000 --> 00:31:16.000]  不是我講的是聖經講的
[00:31:16.000 --> 00:31:18.000]  但他是不是在這個時候
[00:31:18.000 --> 00:31:21.000]  用這種方法使自己脫罪呢
[00:31:21.000 --> 00:31:27.000]  所以聖經的精彩地方就在下面記載
[00:31:27.000 --> 00:31:34.000]  但以你在整件事上的心態表露出來
[00:31:34.000 --> 00:31:36.000]  可以留意一下
[00:31:36.000 --> 00:31:40.000]  看回剛才的十四節至十六節的經文
[00:31:40.000 --> 00:31:47.000]  但以你一聽到王的護衛長阿略
[00:31:47.000 --> 00:31:49.000]  和他商討這件事的時候
[00:31:49.000 --> 00:31:52.000]  他知道這件事的來龍去脈
[00:31:52.000 --> 00:31:58.000]  他馬上就去請求去引薦去見這個王
[00:31:58.000 --> 00:32:00.000]  希望王給這個時間
[00:32:00.000 --> 00:32:04.000]  從這本聖經裏面我們的確知道
[00:32:04.000 --> 00:32:07.000]  當經過這個阿略的王的引薦
[00:32:07.000 --> 00:32:11.000]  使你向王作出呼喊的時候
[00:32:11.000 --> 00:32:16.000]  他就給了一個肯定的應許
[00:32:16.000 --> 00:32:20.000]  或者你可以說是一個講了的承諾
[00:32:20.000 --> 00:32:24.000]  和王說你給多點時間我就可以做到
[00:32:24.000 --> 00:32:26.000]  但以你沒有將自己
[00:32:26.000 --> 00:32:30.000]  縱使知道自己和神的關係很親密
[00:32:30.000 --> 00:32:34.000]  就肯定到神一定會和他們做
[00:32:34.000 --> 00:32:36.000]  至少他肯去做
[00:32:36.000 --> 00:32:38.000]  而且馬上去做
[00:32:38.000 --> 00:32:40.000]  而且你留意一下
[00:32:40.000 --> 00:32:42.000]  但以你不是自己去見王
[00:32:42.000 --> 00:32:52.000]  而是仍然透過對這位護衛長阿略進行引薦
[00:32:52.000 --> 00:32:54.000]  去見這位王
[00:32:54.000 --> 00:32:59.000]  你可以看到但以你完全不是跨越任何制度
[00:32:59.000 --> 00:33:01.000]  不是跨越任何人情
[00:33:01.000 --> 00:33:03.000]  然後走來去到
[00:33:03.000 --> 00:33:05.000]  或者自己有十倍的能力
[00:33:05.000 --> 00:33:08.000]  於是王一定會聽我說
[00:33:08.000 --> 00:33:13.000]  透過一個正常的途徑引薦進入和王討論
[00:33:13.000 --> 00:33:18.000]  王在這件事上也有他心中的盤算
[00:33:18.000 --> 00:33:20.000]  我們遲些會再說
[00:33:20.000 --> 00:33:25.000]  但以你完全沒有進行任何
[00:33:25.000 --> 00:33:29.000]  因為他們有特別的能力
[00:33:29.000 --> 00:33:33.000]  然後他們就為所欲為
[00:33:33.000 --> 00:33:35.000]  相反的
[00:33:35.000 --> 00:33:37.000]  從聖經裏面
[00:33:37.000 --> 00:33:41.000]  他很溫文地、有系統地
[00:33:41.000 --> 00:33:52.000]  並且很尊重制度地去面對阿略所告訴我們的情況
[00:33:52.000 --> 00:33:59.000]  然後他進入到這班人這件事上的參與
[00:33:59.000 --> 00:34:01.000]  他可以不參與
[00:34:01.000 --> 00:34:03.000]  但他肯參與
[00:34:03.000 --> 00:34:06.000]  而他參與的目的是什麼呢?
[00:34:06.000 --> 00:34:11.000]  我們去看第二部分
[00:34:11.000 --> 00:34:16.000]  第十七至十九節的上半節
[00:34:16.000 --> 00:34:44.000]  (國語)
[00:34:44.000 --> 00:34:56.000]  (國語)
[00:34:56.000 --> 00:35:01.000]  來到這段地方裏面
[00:35:01.000 --> 00:35:04.000]  有些讀者會說
[00:35:04.000 --> 00:35:06.000]  還不是牧師?
[00:35:06.000 --> 00:35:08.000]  他們還不是怕死?
[00:35:08.000 --> 00:35:11.000]  他們不想自己同歸於盡
[00:35:11.000 --> 00:35:13.000]  與這班人一同滅亡
[00:35:13.000 --> 00:35:16.000]  於是他們就這樣去做
[00:35:16.000 --> 00:35:20.000]  其實這段聖經正正是說相反情況
[00:35:20.000 --> 00:35:27.000]  這一次但以你和他三個的同伴
[00:35:27.000 --> 00:35:36.000]  不是想丟下這班哲士一同滅亡
[00:35:36.000 --> 00:35:39.000]  而是正正他想面對這件事
[00:35:39.000 --> 00:35:46.000]  與這班哲士所面對的遭遇是共富一厄
[00:35:46.000 --> 00:35:48.000]  簡單來說
[00:35:48.000 --> 00:35:50.000]  來到這段聖經裏面
[00:35:50.000 --> 00:35:56.000]  但以你是對於一班在找食的哲士
[00:35:56.000 --> 00:35:58.000]  或者智慧人
[00:35:58.000 --> 00:36:01.000]  或者牧師
[00:36:01.000 --> 00:36:04.000]  傳道人
[00:36:04.000 --> 00:36:10.000]  如何一起脫離危險的險境
[00:36:10.000 --> 00:36:12.000]  亦都讓我引申到
[00:36:12.000 --> 00:36:14.000]  其實今天我作為信徒
[00:36:14.000 --> 00:36:20.000]  其實是與罪人成為一個共同體
[00:36:20.000 --> 00:36:24.000]  來一起面對罪的捆綁
[00:36:24.000 --> 00:36:27.000]  不是因為我自己得救了
[00:36:27.000 --> 00:36:28.000]  我就算數
[00:36:28.000 --> 00:36:30.000]  你有沒有留意
[00:36:30.000 --> 00:36:32.000]  為何要傳福音 為何要傳道
[00:36:32.000 --> 00:36:35.000]  傳道做甚麼
[00:36:35.000 --> 00:36:36.000]  我得救就算了
[00:36:36.000 --> 00:36:37.000]  為何要傳道
[00:36:37.000 --> 00:36:39.000]  上帝為何要我們傳道
[00:36:39.000 --> 00:36:42.000]  上帝看到你和其他人都是罪人
[00:36:42.000 --> 00:36:44.000]  你應該與他同富一厄
[00:36:44.000 --> 00:36:49.000]  盡力將上帝的心思拯救人的脫離罪的目標
[00:36:49.000 --> 00:36:51.000]  一起達成
[00:36:51.000 --> 00:36:54.000]  我們一起看看這段聖經的仔細
[00:36:54.000 --> 00:37:00.000]  當但義烈和王討論完之後
[00:37:00.000 --> 00:37:04.000]  得到這個寬限期
[00:37:04.000 --> 00:37:08.000]  但義烈就回到他的居所
[00:37:08.000 --> 00:37:10.000]  但義烈當時住在哪裏
[00:37:10.000 --> 00:37:14.000]  都是住在王宮裏
[00:37:14.000 --> 00:37:16.000]  因為他們本身是王族
[00:37:16.000 --> 00:37:18.000]  被擄進入王宮裏
[00:37:18.000 --> 00:37:21.000]  並且在王宮裏接受授訓
[00:37:21.000 --> 00:37:25.000]  但義烈回到王宮的居所裏
[00:37:25.000 --> 00:37:28.000]  他就將同一件事
[00:37:28.000 --> 00:37:31.000]  向他的所有同伴
[00:37:31.000 --> 00:37:36.000]  即是哈拿尼亞 米沙利 亞撒尼亞
[00:37:36.000 --> 00:37:39.000]  一起去知道這件事
[00:37:39.000 --> 00:37:41.000]  留意這三個人的名稱
[00:37:41.000 --> 00:37:46.000]  這三個人的名稱
[00:37:47.000 --> 00:37:52.000]  是用希伯來文的
[00:37:52.000 --> 00:37:56.000]  作者有他的意思
[00:37:56.000 --> 00:38:03.000]  之後很多地方都用他們的阿蘭文名稱
[00:38:03.000 --> 00:38:10.000]  這裏特意用他們的希伯來文名稱
[00:38:10.000 --> 00:38:15.000]  我們重新思考這個題目
[00:38:16.000 --> 00:38:18.000]  教會的主題是甚麼
[00:38:18.000 --> 00:38:24.000]  不用玷污自己的屬臣子民
[00:38:24.000 --> 00:38:27.000]  他們仍然看的是
[00:38:27.000 --> 00:38:29.000]  他們自己的屬靈生命
[00:38:29.000 --> 00:38:32.000]  不可以在一個滿有罪惡的世界裏
[00:38:32.000 --> 00:38:35.000]  隨罪惡一起打滾的時候
[00:38:35.000 --> 00:38:37.000]  玷污自己
[00:38:37.000 --> 00:38:41.000]  他們重新思考他們的希伯來人
[00:38:41.000 --> 00:38:46.000]  或者猶太人的身份是甚麼
[00:38:46.000 --> 00:38:50.000]  所以作者不是隨便用一個名稱
[00:38:50.000 --> 00:38:53.000]  牧師他們手上
[00:38:53.000 --> 00:38:56.000]  我曾經試過同樣解經
[00:38:56.000 --> 00:38:57.000]  解不了的
[00:38:57.000 --> 00:39:02.000]  三位一體 或者耶穌父神
[00:39:02.000 --> 00:39:05.000]  三位一樣的
[00:39:05.000 --> 00:39:06.000]  所以三個禱告
[00:39:07.000 --> 00:39:11.000]  不是的 連耶穌教是向父神禱告
[00:39:11.000 --> 00:39:14.000]  三位都可以
[00:39:14.000 --> 00:39:19.000]  類似哈拿尼亞 米沙尼亞 阿薩尼亞
[00:39:19.000 --> 00:39:22.000]  都是等同於原本的三位
[00:39:22.000 --> 00:39:28.000]  但改了名字的巴比倫阿蘭文名稱
[00:39:28.000 --> 00:39:30.000]  一樣的 同一批人
[00:39:30.000 --> 00:39:35.000]  但經文用了名稱來反映他們的思想
[00:39:36.000 --> 00:39:45.000]  他們的思想仍然保持著猶太人 希伯來人的身份
[00:39:45.000 --> 00:39:50.000]  於是作者在記載的時候刻意告訴我們
[00:39:50.000 --> 00:39:53.000]  所以當但爾回到居所的時候
[00:39:53.000 --> 00:39:55.000]  就和他的同伴
[00:39:55.000 --> 00:40:00.000]  這些同樣是希伯來人有共信的人
[00:40:00.000 --> 00:40:02.000]  去分享這件事情
[00:40:03.000 --> 00:40:06.000]  當他們分享了這件事情之後
[00:40:06.000 --> 00:40:08.000]  他們做了什麼
[00:40:08.000 --> 00:40:11.000]  然後就去打麻將
[00:40:11.000 --> 00:40:18.000]  他們一起在祈求天上的神師憐憫
[00:40:18.000 --> 00:40:22.000]  將這奧秘的事指明
[00:40:22.000 --> 00:40:29.000]  他們一起走來去祈求天上的神
[00:40:30.000 --> 00:40:33.000]  這個字眼很熟悉吧
[00:40:33.000 --> 00:40:39.000]  因為在但爾利書裏經常介紹給我們知道的
[00:40:39.000 --> 00:40:42.000]  所相信的這位上帝是天上的神
[00:40:42.000 --> 00:40:49.000]  而且他是萬王之王 眾神之眾的唯一的主
[00:40:49.000 --> 00:40:57.000]  而他們的祈禱是祈禱什麼呢
[00:40:57.000 --> 00:41:02.000]  就是要將這些隱蔽的事指明給他們知道
[00:41:02.000 --> 00:41:06.000]  這個字眼很熟悉
[00:41:06.000 --> 00:41:09.000]  因為在前文第一章也有提及過
[00:41:09.000 --> 00:41:17.000]  隱蔽的事是一些上帝能夠顯明的事情
[00:41:17.000 --> 00:41:21.000]  連尼泊爾加里薩王也會知道
[00:41:21.000 --> 00:41:25.000]  只有你這個神才可以將隱蔽的事顯露出來
[00:41:25.000 --> 00:41:28.000]  第二章也會出現這個字眼
[00:41:28.000 --> 00:41:31.000]  大家如果是聖經就要勸起他們
[00:41:31.000 --> 00:41:34.000]  隱蔽的事有多少呢
[00:41:34.000 --> 00:41:37.000]  在今個禮拜的靈修第二章裏面
[00:41:37.000 --> 00:41:40.000]  隱蔽的事有多少地方寫著隱蔽的呢
[00:41:40.000 --> 00:41:42.000]  說什麼呢
[00:41:42.000 --> 00:41:44.000]  不過隱蔽的事是什麼呢
[00:41:44.000 --> 00:41:50.000]  在新命記補記的29章第29節
[00:41:50.000 --> 00:41:52.000]  我們一起打開吧
[00:41:52.000 --> 00:41:56.000]  新命記第29章第29節
[00:41:56.000 --> 00:41:59.000]  找到之後我們一起讀吧
[00:41:59.000 --> 00:42:03.000]  新命記第29章第29節
[00:42:03.000 --> 00:42:08.000]  這一節經文你一生不可以不記得
[00:42:08.000 --> 00:42:10.000]  你一定要記得
[00:42:10.000 --> 00:42:13.000]  你怎樣背就要背了
[00:42:13.000 --> 00:42:15.000]  又很容易記
[00:42:15.000 --> 00:42:17.000]  新命記第29章第29節
[00:42:17.000 --> 00:42:18.000]  我們一起讀吧
[00:42:18.000 --> 00:42:23.000]  隱蔽的事是屬耶和華我們神的
[00:42:23.000 --> 00:42:29.000]  唯有明顯的事是永遠屬我們和我們子孫的
[00:42:29.000 --> 00:42:34.000]  好叫我們遵行者律法上的一切話
[00:42:34.000 --> 00:42:41.000]  隱蔽的事是屬於耶和華我們神的
[00:42:41.000 --> 00:42:46.000]  唯有明顯的事是永遠屬我們和我們子孫的
[00:42:46.000 --> 00:42:50.000]  好叫我們遵行者律法上的一切話
[00:42:50.000 --> 00:42:55.000]  聖經裏面要求我們所明白的事
[00:42:55.000 --> 00:42:57.000]  明明說了的事
[00:42:57.000 --> 00:43:02.000]  你就要去遵守學習去理解並且遵行
[00:43:02.000 --> 00:43:06.000]  但隱蔽的事是上帝的
[00:43:06.000 --> 00:43:10.000]  如果上帝要你知道就一定有原因
[00:43:10.000 --> 00:43:13.000]  如果上帝要你知道
[00:43:13.000 --> 00:43:17.000]  你就不要去惹上帝
[00:43:17.000 --> 00:43:19.000]  各位姐妹
[00:43:19.000 --> 00:43:22.000]  今天很多基督徒的信仰是甚麼狀態呢
[00:43:22.000 --> 00:43:26.000]  不應該要知道的事他就經常去問
[00:43:26.000 --> 00:43:31.000]  但應該要知道寫在聖經的事他就不去看
[00:43:31.000 --> 00:43:37.000]  那你告訴我是不是屬神的子民應有的性情呢
[00:43:37.000 --> 00:43:41.000]  所以為何我說這句聖經很重要
[00:43:41.000 --> 00:43:45.000]  但以你在這時候和他的同伴
[00:43:45.000 --> 00:43:49.000]  總共四個人一起見到這件事
[00:43:49.000 --> 00:43:53.000]  然後他向上帝一起去祈禱
[00:43:53.000 --> 00:43:56.000]  祈求上帝施憐憫
[00:43:56.000 --> 00:43:58.000]  他沒有強求上帝
[00:43:58.000 --> 00:43:59.000]  他沒有強求上帝
[00:43:59.000 --> 00:44:01.000]  你一定要讓我知道
[00:44:01.000 --> 00:44:03.000]  上帝你是那個作主權的人
[00:44:03.000 --> 00:44:06.000]  不過在這個情況之下
[00:44:06.000 --> 00:44:09.000]  現在這班哲士會因為這個夢
[00:44:09.000 --> 00:44:12.000]  使他們去被殺
[00:44:12.000 --> 00:44:15.000]  我們雖然不是他們的一份子
[00:44:15.000 --> 00:44:18.000]  不過我仍然在這個情況之下
[00:44:18.000 --> 00:44:20.000]  我覺得好像和他們一份子一樣
[00:44:20.000 --> 00:44:22.000]  所以後面那句
[00:44:22.000 --> 00:44:24.000]  免得但以你和他的同伴
[00:44:24.000 --> 00:44:27.000]  與巴比倫其餘的哲士一同死亡
[00:44:27.000 --> 00:44:29.000]  這是表達出他們的心的
[00:44:29.000 --> 00:44:33.000]  作者提出了一個很重要的介紹給我們知道
[00:44:33.000 --> 00:44:36.000]  但以你和三個的朋友
[00:44:36.000 --> 00:44:39.000]  其實是將自己視之為
[00:44:39.000 --> 00:44:41.000]  好像這班哲士一樣的狀態
[00:44:41.000 --> 00:44:43.000]  我可以不理的
[00:44:43.000 --> 00:44:46.000]  我可以不理的
[00:44:46.000 --> 00:44:48.000]  王要動我
[00:44:48.000 --> 00:44:50.000]  是嗎?不是要動我
[00:44:50.000 --> 00:44:52.000]  是要動你
[00:44:52.000 --> 00:44:53.000]  對不對?弟子妹
[00:44:53.000 --> 00:44:56.000]  阿略如果要動但以你
[00:44:56.000 --> 00:44:57.000]  就動了他
[00:44:57.000 --> 00:44:59.000]  還和他談那麼多
[00:44:59.000 --> 00:45:01.000]  對不對?
[00:45:01.000 --> 00:45:05.000]  如果阿略要殺但以你和他三個朋友
[00:45:05.000 --> 00:45:07.000]  殺了
[00:45:07.000 --> 00:45:12.000]  因為阿略要殺的不是包括他四個人
[00:45:12.000 --> 00:45:15.000]  只是專注那班哲士
[00:45:15.000 --> 00:45:20.000]  但是但以你在這一刻
[00:45:20.000 --> 00:45:22.000]  和他三個朋友
[00:45:22.000 --> 00:45:27.000]  視自己與這班哲士同為一群
[00:45:27.000 --> 00:45:29.000]  為什麼?
[00:45:29.000 --> 00:45:32.000]  為什麼?
[00:45:32.000 --> 00:45:34.000]  又要問這條問題
[00:45:34.000 --> 00:45:39.000]  為什麼要將自己與自己無關的東西納入去
[00:45:39.000 --> 00:45:44.000]  我一會再詳細說
[00:45:44.000 --> 00:45:47.000]  所以作者一步一步鋪排出來
[00:45:47.000 --> 00:45:50.000]  重複又重複地問我們
[00:45:50.000 --> 00:45:52.000]  為什麼他們要參與
[00:45:52.000 --> 00:45:54.000]  為什麼這件事與他們無關
[00:45:54.000 --> 00:46:01.000]  解到的夢和解不到的夢都沒有關係
[00:46:01.000 --> 00:46:04.000]  為什麼要與這班罪人
[00:46:04.000 --> 00:46:06.000]  騙飯吃的人
[00:46:06.000 --> 00:46:08.000]  說真一點
[00:46:08.000 --> 00:46:10.000]  假牧師假傳道
[00:46:10.000 --> 00:46:14.000]  假術士假行法術的人
[00:46:14.000 --> 00:46:16.000]  全部要與他們一起
[00:46:16.000 --> 00:46:19.000]  你救他們有什麼好處?
[00:46:19.000 --> 00:46:21.000]  他們會不會多謝你?
[00:46:21.000 --> 00:46:23.000]  你有沒有想過這一連串的問題?
[00:46:23.000 --> 00:46:27.000]  這個但以你需要我們想的問題
[00:46:27.000 --> 00:46:28.000]  你救了他們
[00:46:28.000 --> 00:46:33.000]  他們會不會多謝你?
[00:46:33.000 --> 00:46:37.000]  有趣
[00:46:37.000 --> 00:46:40.000]  來到這段聖經裡
[00:46:40.000 --> 00:46:44.000]  其實反映了這四個年青人
[00:46:44.000 --> 00:46:48.000]  沒有在這個時間就守旁觀
[00:46:48.000 --> 00:46:54.000]  是因為有另一個很重要的原因
[00:46:54.000 --> 00:46:56.000]  他們要彰顯
[00:46:56.000 --> 00:46:58.000]  記不記得上一課我說過
[00:46:58.000 --> 00:47:05.000]  尼泊爾王原本要將夢成為一個機會
[00:47:05.000 --> 00:47:10.000]  去清除一些騙飯吃的術士
[00:47:10.000 --> 00:47:13.000]  但同時間
[00:47:13.000 --> 00:47:18.000]  也是比尼泊爾王更印證在第一章裡
[00:47:18.000 --> 00:47:24.000]  去看到這位但以你背後所相信的神
[00:47:24.000 --> 00:47:26.000]  是截然不同
[00:47:26.000 --> 00:47:28.000]  他不知道是怎樣不截然不同
[00:47:28.000 --> 00:47:33.000]  但至少知道這四個人背後所信的上帝
[00:47:33.000 --> 00:47:35.000]  是截然不同的
[00:47:35.000 --> 00:47:39.000]  那怎樣不截然不同呢?
[00:47:39.000 --> 00:47:43.000]  但以你似乎在這裡做的工作
[00:47:43.000 --> 00:47:50.000]  在引導一個本來有私心意義的尼泊爾王
[00:47:50.000 --> 00:47:54.000]  逐步逐步地去認識
[00:47:54.000 --> 00:48:00.000]  但以你他們背後所相信的天上的神
[00:48:00.000 --> 00:48:03.000]  是怎樣的一位神
[00:48:03.000 --> 00:48:07.000]  因此
[00:48:07.000 --> 00:48:10.000]  但以你的心態
[00:48:10.000 --> 00:48:15.000]  其實真的好像在世界上只有一個人
[00:48:15.000 --> 00:48:22.000]  這個人真的願意自己捆綁自己和罪人
[00:48:22.000 --> 00:48:26.000]  然後去透過他的能力
[00:48:26.000 --> 00:48:28.000]  善用他的能力
[00:48:28.000 --> 00:48:29.000]  因為他是神
[00:48:29.000 --> 00:48:32.000]  去拯救世人的就是耶穌基督
[00:48:32.000 --> 00:48:34.000]  耶穌基督在這個世界裡
[00:48:34.000 --> 00:48:37.000]  他可以不來救我們
[00:48:37.000 --> 00:48:39.000]  為什麼?
[00:48:39.000 --> 00:48:43.000]  你死了他還會繼續做他的耶穌
[00:48:43.000 --> 00:48:45.000]  他是天上的上主
[00:48:45.000 --> 00:48:47.000]  三一神的其中一份
[00:48:47.000 --> 00:48:48.000]  他不需要的
[00:48:48.000 --> 00:48:51.000]  你死了和他不死
[00:48:51.000 --> 00:48:56.000]  你死和你不死對他沒有影響的
[00:48:56.000 --> 00:48:59.000]  但為什麼他願意這樣做?
[00:48:59.000 --> 00:49:01.000]  但以你為什麼願意這樣做?
[00:49:01.000 --> 00:49:04.000]  但以你三個朋友為什麼願意這樣做?
[00:49:04.000 --> 00:49:05.000]  冒這個險
[00:49:05.000 --> 00:49:08.000]  還有大家請留意
[00:49:08.000 --> 00:49:12.000]  留意下一條第十八節說
[00:49:12.000 --> 00:49:18.000]  叫他們祈求上主施憐憫
[00:49:18.000 --> 00:49:22.000]  什麼情況叫施憐憫?
[00:49:22.000 --> 00:49:25.000]  你無能力的時候
[00:49:25.000 --> 00:49:30.000]  你需要一個有能力的人給你一些益處
[00:49:30.000 --> 00:49:35.000]  就叫求一個人施憐憫給你
[00:49:35.000 --> 00:49:38.000]  明不明白?
[00:49:38.000 --> 00:49:41.000]  但以你與及他三個朋友
[00:49:41.000 --> 00:49:44.000]  哈拉尼亞 米沙利亞 撒利亞
[00:49:44.000 --> 00:49:47.000]  他們在這一刻是否有百分百肯定
[00:49:47.000 --> 00:49:54.000]  上帝一定一定告訴他們夢是什麼?
[00:49:54.000 --> 00:49:57.000]  施憐憫已經告訴他們
[00:49:57.000 --> 00:50:00.000]  他沒有百分百肯定
