
[00:00:00.000 --> 00:00:07.480]  今次教會給我的經節真的蠻多
[00:14:22.160 --> 00:14:23.920]  不是一個福音
[00:14:23.920 --> 00:14:25.040]  有時候我們想想
[00:14:25.040 --> 00:14:26.280]  真的
[00:14:26.280 --> 00:14:27.360]  如果我們沒有罪的時候
[00:14:27.360 --> 00:14:29.080]  耶穌不需要為我們死
[00:14:29.080 --> 00:14:30.400]  但是當你一說到罪的時候
[00:14:30.400 --> 00:14:32.000]  人就不喜歡
[00:14:32.000 --> 00:14:32.920]  是不是
[00:14:32.920 --> 00:14:35.680]  沒有人喜歡你說他有罪的
[00:14:35.680 --> 00:14:38.320]  我結婚之後
[00:14:38.320 --> 00:14:39.680]  我也關心我兩邊家裡
[00:14:39.680 --> 00:14:40.360]  未信主的人
[00:14:40.360 --> 00:14:43.280]  我是全家第一個人信主
[00:14:43.280 --> 00:14:44.440]  兩邊家裡都有很多人
[00:14:44.440 --> 00:14:45.480]  我太太那邊
[00:14:45.480 --> 00:14:48.000]  十一個兄弟姐妹
[00:14:48.000 --> 00:14:49.520]  我那邊六個兄弟姐妹
[00:14:49.520 --> 00:14:51.800]  加起來十七個兄弟姐妹
[00:14:51.800 --> 00:14:54.120]  就是他們的配偶和子女
[00:14:54.120 --> 00:14:55.200]  還有岳父岳母
[00:14:55.200 --> 00:14:56.080]  哇!真的
[00:14:56.080 --> 00:14:57.160]  很大群人
[00:14:57.160 --> 00:14:58.600]  你知不知道
[00:14:58.600 --> 00:15:00.120]  是很多人的
[00:15:00.120 --> 00:15:02.400]  傳福音傳不完的
[00:15:02.400 --> 00:15:04.400]  我們第一個鎖定的對象
[00:15:04.400 --> 00:15:05.920]  就是我岳母
[00:15:05.920 --> 00:15:07.000]  為什麼呢
[00:15:07.000 --> 00:15:09.200]  比較容易
[00:15:09.200 --> 00:15:11.160]  因為我岳母很靈的
[00:15:11.160 --> 00:15:13.240]  於是我就找了我教會的一個姐妹
[00:15:13.240 --> 00:15:14.240]  去和她說
[00:15:14.240 --> 00:15:17.400]  我和我太太就在廳里為她祈禱
[00:15:17.400 --> 00:15:19.040]  說了不夠十分鐘
[00:15:19.040 --> 00:15:19.920]  樓上
[00:15:19.920 --> 00:15:21.120]  我猜不到家裡有人
[00:15:21.120 --> 00:15:22.240]  我家裡沒有人
[00:15:22.240 --> 00:15:23.880]  樓上她那個是第幾姐姐
[00:15:23.880 --> 00:15:24.680]  我都不記得了
[00:15:24.680 --> 00:15:25.360]  五姐姐
[00:15:25.360 --> 00:15:25.960]  還是六姐姐
[00:15:25.960 --> 00:15:26.760]  我都不記得了
[00:15:26.760 --> 00:15:28.320]  好像是第五姐姐
[00:15:28.320 --> 00:15:30.600]  突然間聽到她在樓上走下來
[00:15:30.600 --> 00:15:32.040]  我說什麼事啊
[00:15:32.040 --> 00:15:32.920]  她走下來的時候
[00:15:32.920 --> 00:15:33.440]  去到廚房
[00:15:33.440 --> 00:15:34.960]  因為她在廚房裡聊天
[00:15:34.960 --> 00:15:37.000]  一走下去就拉開那個姐妹
[00:15:37.000 --> 00:15:38.680]  說你不要再和我媽說了
[00:15:38.680 --> 00:15:39.840]  我和我太太進去看
[00:15:39.840 --> 00:15:40.920]  什麼事啊
[00:15:40.920 --> 00:15:42.080]  我們和她傳福音
[00:15:42.080 --> 00:15:43.400]  想她信耶穌
[00:15:43.400 --> 00:15:44.880]  她說你還說
[00:15:44.880 --> 00:15:46.760]  我在上面都聽到她說什麼
[00:15:46.760 --> 00:15:49.280]  她叫我媽認罪
[00:15:49.280 --> 00:15:50.440]  叫我媽認什麼罪
[00:15:50.440 --> 00:15:51.760]  我媽有什麼罪
[00:15:51.760 --> 00:15:52.880]  我媽生我們這麼多出來
[00:15:52.880 --> 00:15:53.880]  養我們大
[00:15:53.880 --> 00:15:54.600]  叫她認罪
[00:15:54.600 --> 00:15:55.560]  認什麼罪啊
[00:15:55.560 --> 00:15:56.360]  真的要認罪
[00:15:56.360 --> 00:15:57.480]  認一樣罪
[00:15:57.480 --> 00:16:00.400]  就把女兒嫁給你
[00:16:00.400 --> 00:16:01.200]  叫我媽認罪
[00:16:01.200 --> 00:16:02.480]  她真的很生氣
[00:16:02.480 --> 00:16:03.400]  她真的生氣
[00:16:03.400 --> 00:16:04.200]  幾年了
[00:16:04.200 --> 00:16:07.280]  這個姐姐沒有和我們聊天
[00:16:07.280 --> 00:16:09.040]  沒有和我們聊天
[00:16:09.040 --> 00:16:10.120]  感恩呢
[00:16:10.120 --> 00:16:11.880]  不單止我岳母信主
[00:16:11.880 --> 00:16:13.760]  我岳父也信了
[00:16:13.760 --> 00:16:15.080]  我這個姐姐還沒信
[00:16:15.080 --> 00:16:16.400]  但是她對基督徒
[00:16:16.400 --> 00:16:18.840]  沒有以前這麼反感
[00:16:18.840 --> 00:16:20.400]  她覺得岳母岳父信了主
[00:16:20.400 --> 00:16:21.600]  都是好事
[00:16:21.600 --> 00:16:22.560]  因為岳父我以前
[00:16:22.560 --> 00:16:25.640]  她脾氣真的很大
[00:16:25.640 --> 00:16:28.320]  信了主也有改變
[00:16:28.320 --> 00:16:29.960]  我只知道
[00:16:29.960 --> 00:16:33.760]  她姐姐有去教會跳line dance
[00:16:33.760 --> 00:16:34.960]  我也很想陪她
[00:16:34.960 --> 00:16:36.800]  不過我跳不動
[00:16:36.800 --> 00:16:39.920]  我發現她也肯進去教會
[00:16:39.920 --> 00:16:41.440]  所以有時你一說罪
[00:16:41.440 --> 00:16:42.600]  那些人真的不喜歡
[00:16:42.600 --> 00:16:43.760]  會有衝突的
[00:16:43.760 --> 00:16:46.960]  人的本性是不想認罪的
[00:16:46.960 --> 00:16:48.080]  人的本性
[00:16:48.080 --> 00:16:50.960]  人的理性是很難信的
[00:16:50.960 --> 00:16:52.320]  人的本性不肯認罪
[00:16:52.320 --> 00:16:53.880]  但是我想提醒大家
[00:16:53.880 --> 00:16:56.560]  我雖然明白福音是要講罪
[00:16:56.560 --> 00:16:58.880]  但是你不要每次都讀著別人
[00:16:58.880 --> 00:17:01.040]  朋友老老實實
[00:17:01.040 --> 00:17:02.640]  從你出生到今天
[00:17:02.640 --> 00:17:04.200]  你犯過什麼罪
[00:17:04.200 --> 00:17:06.000]  老老實實告訴我
[00:17:06.000 --> 00:17:07.160]  我為什麼要告訴你呢
[00:17:07.160 --> 00:17:08.240]  你想想
[00:17:08.240 --> 00:17:10.400]  你這樣傳福音死定了
[00:17:10.400 --> 00:17:10.920]  是不是
[00:17:10.920 --> 00:17:12.280]  你又不是ICAC
[00:17:12.280 --> 00:17:13.560]  你又不是CIA
[00:17:13.560 --> 00:17:15.440]  你為什麼問我犯什麼罪
[00:17:15.440 --> 00:17:16.800]  通常我傳福音
[00:17:16.800 --> 00:17:18.800]  我就不會說你有什麼壞
[00:17:18.800 --> 00:17:20.920]  我多數就說我自己有什麼壞
[00:17:20.920 --> 00:17:22.520]  當你說自己有什麼壞
[00:17:22.520 --> 00:17:25.080]  這些就叫做照妖鏡
[00:17:25.080 --> 00:17:27.680]  你講著講著就講中他的東西
[00:17:27.680 --> 00:17:29.800]  大家壞的東西差不多
[00:17:29.800 --> 00:17:31.360]  你不用講
[00:17:31.360 --> 00:17:32.240]  有時講著講著
[00:17:32.240 --> 00:17:33.080]  我就會問他
[00:17:33.080 --> 00:17:34.400]  你覺得是不是呢
[00:17:34.400 --> 00:17:35.760]  以前有些罪我都不覺得是罪
[00:17:35.760 --> 00:17:36.760]  有時我覺得理所當然
[00:17:36.760 --> 00:17:38.040]  譬如人貪心
[00:17:38.040 --> 00:17:38.600]  偷東西
[00:17:38.600 --> 00:17:39.640]  出鳥
[00:17:39.640 --> 00:17:40.680]  很正常的
[00:17:40.680 --> 00:17:41.600]  打架
[00:17:41.600 --> 00:17:42.840]  這些東西很正常的
[00:17:42.840 --> 00:17:43.640]  插兩刀
[00:17:43.640 --> 00:17:46.560]  很簡單的
[00:17:46.560 --> 00:17:47.520]  我們會覺得這樣
[00:17:47.520 --> 00:17:48.640]  講著講著
[00:17:48.640 --> 00:17:51.320]  所以我們要提到罪
[00:17:51.320 --> 00:17:53.360]  是會起衝突的
[00:17:53.360 --> 00:17:55.800]  另外就是人的理性
[00:17:55.800 --> 00:17:57.720]  我接觸很多大陸來的人
[00:17:57.720 --> 00:17:59.640]  很多是交換學者
[00:17:59.640 --> 00:18:00.880]  他們很多時候會講
[00:18:00.880 --> 00:18:03.160]  信仰是不理性的
[00:18:03.160 --> 00:18:05.760]  不理性的東西我不接受的
[00:18:05.760 --> 00:18:07.960]  他們是經驗主義
[00:18:07.960 --> 00:18:09.640]  是他們很小的時候
[00:18:09.640 --> 00:18:12.000]  就有這個思想
[00:18:12.000 --> 00:18:13.560]  有這個思維
[00:18:13.560 --> 00:18:14.320]  所以很多時候
[00:18:14.320 --> 00:18:16.320]  我遇到一個國內的
[00:18:16.320 --> 00:18:19.880]  在加爾谷的一個認會
[00:18:19.880 --> 00:18:22.280]  和他聊天
[00:18:22.280 --> 00:18:24.720]  這些人真的挺聰明的
[00:18:24.720 --> 00:18:25.520]  他說
[00:18:25.520 --> 00:18:28.040]  我不是無端說不相信的
[00:18:28.040 --> 00:18:29.480]  我說老老實實
[00:18:29.480 --> 00:18:30.440]  我只是打開聖經
[00:18:30.440 --> 00:18:31.680]  你讓我看聖經
[00:18:31.680 --> 00:18:34.160]  打開《創世紀》第一章而已
[00:18:34.160 --> 00:18:35.960]  我說我已經讀不下去了
[00:18:35.960 --> 00:18:37.160]  你知道第一章講什麼
[00:18:37.160 --> 00:18:38.680]  講創造的
[00:18:38.680 --> 00:18:41.080]  他在第一章一開始講
[00:18:41.080 --> 00:18:44.240]  頭一日神看光是好的
[00:18:44.240 --> 00:18:45.760]  把光暗分開
[00:18:45.760 --> 00:18:47.320]  神稱光為晝
[00:18:47.320 --> 00:18:48.600]  稱暗為夜
[00:18:48.600 --> 00:18:50.240]  有晚上有早晨
[00:18:50.240 --> 00:18:51.880]  是頭一日
[00:18:51.880 --> 00:18:53.560]  他問我有沒有寫錯
[00:18:53.560 --> 00:18:54.200]  我說沒有
[00:18:54.200 --> 00:18:55.440]  他說寫錯
[00:18:55.440 --> 00:18:56.400]  我說為什麼
[00:18:56.400 --> 00:18:58.080]  你讀下去啊
[00:18:58.080 --> 00:18:59.240]  他說好讀下去
[00:18:59.240 --> 00:19:00.480]  十四節
[00:19:00.480 --> 00:19:02.520]  他說神說天上要有光體
[00:19:02.520 --> 00:19:03.560]  可以分晝夜
[00:19:03.560 --> 00:19:04.320]  作記號
[00:19:04.320 --> 00:19:05.120]  定節令
[00:19:05.120 --> 00:19:06.360]  日子年歲
[00:19:06.360 --> 00:19:07.840]  並要發光在天空
[00:19:07.840 --> 00:19:08.920]  普照在地上
[00:19:08.920 --> 00:19:10.000]  適就這一樣成了
[00:19:10.000 --> 00:19:11.200]  神做了兩個大光
[00:19:11.200 --> 00:19:13.000]  光的大管晝
[00:19:13.000 --> 00:19:13.840]  小的管夜
[00:19:13.840 --> 00:19:15.440]  就是太陽月亮
[00:19:15.440 --> 00:19:16.200]  對不對
[00:19:16.200 --> 00:19:17.400]  這個是第幾天啊
[00:19:17.400 --> 00:19:19.320]  第四天
[00:19:19.320 --> 00:19:22.440]  為什麼沒有光體有光
[00:19:22.440 --> 00:19:25.800]  他說這些是很簡單的常識
[00:19:25.800 --> 00:19:27.720]  如果這個神是創造宇宙
[00:19:27.720 --> 00:19:30.360]  這件事他都搞不定
[00:19:30.360 --> 00:19:32.560]  他說我怎麼相信啊
[00:19:32.560 --> 00:19:34.560]  他問我為什麼
[00:19:34.560 --> 00:19:35.360]  我記得那時候
[00:19:35.360 --> 00:19:36.360]  我想都沒想
[00:19:36.360 --> 00:19:38.960]  我不懂解
[00:19:38.960 --> 00:19:40.520]  總之神說有光就有光
[00:19:40.520 --> 00:19:41.080]  我怎麼知道
[00:19:41.080 --> 00:19:43.360]  後面才加上兩個光體
[00:19:43.360 --> 00:19:45.160]  我說為什麼不行
[00:19:45.160 --> 00:19:46.640]  為什麼不行
[00:19:46.640 --> 00:19:47.600]  他見我這麼無知
[00:19:47.600 --> 00:19:49.880]  他又沒咬下去
[00:19:49.880 --> 00:19:50.880]  你想想
[00:19:50.880 --> 00:19:52.200]  如果有神
[00:19:52.200 --> 00:19:54.480]  可以從零到一
[00:19:54.480 --> 00:19:56.960]  他為什麼不可以說有光就有光
[00:19:56.960 --> 00:19:58.480]  然後就加一個光體
[00:19:58.480 --> 00:19:59.760]  你的光去光體那裡
[00:19:59.760 --> 00:20:01.120]  我說為什麼不行
[00:20:01.120 --> 00:20:02.920]  我又問他
[00:20:02.920 --> 00:20:03.760]  我又想問你
[00:20:03.760 --> 00:20:05.080]  你又是讀科學的
[00:20:05.080 --> 00:20:07.560]  你知不知道宇宙有多大
[00:20:07.560 --> 00:20:08.640]  他說宇宙很大
[00:20:08.640 --> 00:20:10.320]  有多大
[00:20:10.320 --> 00:20:12.200]  有沒有邊
[00:20:12.200 --> 00:20:13.320]  他說真的沒人知道
[00:20:13.320 --> 00:20:14.160]  如果有邊
[00:20:14.160 --> 00:20:15.280]  我說如果有邊
[00:20:15.280 --> 00:20:17.000]  邊外面是什麼
[00:20:17.000 --> 00:20:19.480]  邊外面的東西有沒有邊
[00:20:19.480 --> 00:20:21.240]  如果邊外面的
[00:20:21.240 --> 00:20:21.960]  我說什麼
[00:20:21.960 --> 00:20:24.800]  邊外面的東西是有邊的話
[00:20:24.800 --> 00:20:26.720]  邊外面有邊的東西
[00:20:26.720 --> 00:20:29.240]  邊外面是什麼
[00:20:29.240 --> 00:20:30.560]  你知道我說什麼嗎
[00:20:30.560 --> 00:20:32.280]  我都不是很知道
[00:20:32.280 --> 00:20:33.320]  你沒辦法明白的
[00:20:33.320 --> 00:20:34.560]  我問他一個問題
[00:20:34.560 --> 00:20:35.680]  如果你又不明白
[00:20:35.680 --> 00:20:37.600]  那為什麼你讀科學
[00:20:37.600 --> 00:20:40.960]  你明白我的邏輯嗎
[00:20:40.960 --> 00:20:42.640]  就是說你要通
[00:20:42.640 --> 00:20:44.080]  你才去讀
[00:20:44.080 --> 00:20:46.160]  你要通才去信嗎
[00:20:46.160 --> 00:20:47.800]  很多東西我們都不用信的
[00:20:47.800 --> 00:20:49.720]  我們都不用研究的
[00:20:49.720 --> 00:20:50.680]  都不用研究
[00:20:50.680 --> 00:20:51.560]  這樣和他聊著聊著
[00:20:51.560 --> 00:20:53.400]  他又服了
[00:20:53.400 --> 00:20:54.800]  他又服了
[00:20:54.800 --> 00:20:55.720]  很多人的理性
[00:20:55.720 --> 00:20:57.080]  其實我想帶出什麼呢
[00:20:57.080 --> 00:20:59.000]  就是人的理性是有效的
[00:20:59.000 --> 00:21:00.280]  其實我想說什麼呢
[00:21:00.280 --> 00:21:00.760]  沒錯
[00:21:00.760 --> 00:21:02.920]  人的理性讓人不信
[00:21:02.920 --> 00:21:03.800]  但是你要明白
[00:21:03.800 --> 00:21:06.440]  人的理性反而可以幫人信
[00:21:06.440 --> 00:21:09.760]  幫人知道人的理性的有效
[00:21:09.760 --> 00:21:10.880]  我和我的朋友傳福音
[00:21:10.880 --> 00:21:12.240]  傳了五年了
[00:21:12.240 --> 00:21:13.760]  他都還沒信
[00:21:13.760 --> 00:21:14.880]  但是好多了
[00:21:14.880 --> 00:21:15.760]  第一次和他聊
[00:21:15.760 --> 00:21:17.200]  和他聊完就差很遠
[00:21:17.200 --> 00:21:19.840]  第一次
[00:21:19.840 --> 00:21:20.920]  真的給他有一種
[00:21:20.920 --> 00:21:23.400]  被他炮轟的感覺
[00:21:23.400 --> 00:21:24.520]  因為他是很厲害的人
[00:21:24.520 --> 00:21:25.720]  一路說
[00:21:25.720 --> 00:21:26.560]  說到我
[00:21:26.560 --> 00:21:29.000]  差不多打到我體無完膚
[00:21:29.000 --> 00:21:31.200]  其實他問的問題我都聽過了
[00:21:31.200 --> 00:21:33.880]  不過我沒機會還手
[00:21:33.880 --> 00:21:35.120]  他最後一次和我聊天
[00:21:35.120 --> 00:21:36.120]  我覺得很有意思的
[00:21:36.120 --> 00:21:39.640]  我們在麥卡爾和哈利7喝茶
[00:21:39.640 --> 00:21:40.160]  還記得嗎
[00:21:40.160 --> 00:21:40.920]  喝完茶
[00:21:40.920 --> 00:21:42.400]  他就來買單了
[00:21:42.400 --> 00:21:43.000]  他說
[00:21:43.000 --> 00:21:43.600]  徐迪興
[00:21:43.600 --> 00:21:45.080]  我和你聊了這麼多年了
[00:21:45.080 --> 00:21:46.800]  他說我最後問你一個問題
[00:21:46.800 --> 00:21:48.280]  一直都很好奇
[00:21:48.280 --> 00:21:50.440]  你又不是沒有思想的人
[00:21:50.440 --> 00:21:52.280]  你這個人說話都很有邏輯
[00:21:52.280 --> 00:21:55.080]  為什麼你會信呢
[00:21:55.080 --> 00:21:56.280]  為什麼你會信呢
[00:21:56.280 --> 00:21:58.000]  他說他想不通這件事
[00:21:58.000 --> 00:22:01.000]  你說你沒讀過書
[00:22:01.000 --> 00:22:03.000]  你自己也是讀工程的
[00:22:03.000 --> 00:22:04.920]  你想東西都有邏輯性的
[00:22:04.920 --> 00:22:07.800]  為什麼你會信耶穌呢
[00:22:07.800 --> 00:22:10.640]  我記得我給他一個很簡單的說話
[00:22:10.640 --> 00:22:12.320]  因為我知道我的右行
[00:22:12.320 --> 00:22:13.800]  所以我信耶穌
[00:22:13.800 --> 00:22:15.120]  我記得他聽完之後
[00:22:15.120 --> 00:22:15.800]  他停了一會兒
[00:22:15.800 --> 00:22:16.480]  他說
[00:22:16.480 --> 00:22:18.360]  和你聊了這麼久
[00:22:18.360 --> 00:22:22.040]  這句話最合理
[00:22:22.040 --> 00:22:23.640]  我說不是說得我這麼沒用
[00:22:23.640 --> 00:22:24.680]  聊了幾年
[00:22:24.680 --> 00:22:26.920]  只有這句合理
[00:22:26.920 --> 00:22:28.320]  我說你想想是否對
[00:22:28.320 --> 00:22:30.440]  當人明白你的右行
[00:22:30.440 --> 00:22:33.360]  你才需要信
[00:22:33.360 --> 00:22:35.360]  因為我不知道
[00:22:35.360 --> 00:22:38.280]  我才需要信
[00:22:38.280 --> 00:22:38.760]  沒錯
[00:22:38.760 --> 00:22:41.000]  人的理性讓我們不能夠信
[00:22:41.000 --> 00:22:44.120]  但是信仰不是無根無據
[00:22:44.120 --> 00:22:49.280]  我經常覺得我們的信仰是合情合理的
[00:22:49.280 --> 00:22:50.360]  我有時會想
[00:22:50.360 --> 00:22:51.680]  我這次拿這本聖經來
[00:22:51.680 --> 00:22:53.880]  這本聖經
[00:22:53.880 --> 00:22:55.600]  我還有日期在這裡
[00:22:55.600 --> 00:22:58.080]  1975年5月1號
[00:22:58.080 --> 00:22:58.680]  我買的
[00:22:58.680 --> 00:23:00.680]  我1975年1月2號信主的
[00:23:00.680 --> 00:23:01.640]  接著牧師
[00:23:01.640 --> 00:23:03.160]  我記得他拿著一輛車
[00:23:03.160 --> 00:23:06.160]  車尾就是一大箱聖經
[00:23:06.160 --> 00:23:08.600]  香港海運運過來
[00:23:08.600 --> 00:23:10.560]  那時1975年
[00:23:10.560 --> 00:23:15.360]  買不到這些皮面串珠金邊聖經
[00:23:15.360 --> 00:23:16.160]  接著他給我
[00:23:16.160 --> 00:23:17.760]  我說什麼事啊牧師
[00:23:17.760 --> 00:23:18.960]  他說要讀
[00:23:18.960 --> 00:23:20.680]  我說有沒有小本一點的
[00:23:20.680 --> 00:23:22.320]  他說是這麼大本的
[00:23:22.320 --> 00:23:23.920]  我說為什麼這麼大本的
[00:23:23.920 --> 00:23:24.880]  他說他也不知道
[00:23:24.880 --> 00:23:26.800]  總之是這麼大本的
[00:23:26.800 --> 00:23:28.920]  我想想如果信仰是無理性的
[00:23:28.920 --> 00:23:30.720]  何必這麼大本呢
[00:23:30.720 --> 00:23:32.560]  小小本一張紙就行了
[00:23:32.560 --> 00:23:34.960]  不要文只要信就行了
[00:23:34.960 --> 00:23:35.640]  是不是啊
[00:23:35.640 --> 00:23:37.160]  但不是迷信的東西
[00:23:37.160 --> 00:23:38.160]  所以當我讀的時候
[00:23:38.160 --> 00:23:39.720]  發現裡面有很多歷史
[00:23:39.720 --> 00:23:40.720]  包括以色列的歷史
[00:23:40.720 --> 00:23:42.080]  包括耶穌的生平
[00:23:42.080 --> 00:23:43.080]  包括很多的預言
[00:23:43.080 --> 00:23:44.160]  包括很多的科學
[00:23:44.160 --> 00:23:45.960]  包括很多的應驗
[00:23:45.960 --> 00:23:47.800]  我發現這本書不簡單
[00:23:47.800 --> 00:23:49.520]  很多做人的道理
[00:23:49.520 --> 00:23:50.120]  很多人認為
[00:23:50.120 --> 00:23:51.200]  甚至他不信耶穌
[00:23:51.200 --> 00:23:53.720]  他覺得耶穌的道德觀是非常高
[00:23:53.720 --> 00:23:55.280]  很多人很喜歡登山部分
[00:23:55.280 --> 00:23:58.160]  很多人很欣賞全道書
[00:23:58.160 --> 00:24:00.440]  不是一本亂寫的書
[00:24:00.440 --> 00:24:00.920]  為什麼呢
[00:24:00.920 --> 00:24:03.360]  這本書不是迷信的書
[00:24:03.360 --> 00:24:06.320]  不是一本宗教經典
[00:24:06.320 --> 00:24:08.200]  透過裡面所寫的內容
[00:24:08.200 --> 00:24:10.440]  你知道如果沒有神在背後
[00:24:10.440 --> 00:24:11.960]  寫不了這些預言
[00:24:11.960 --> 00:24:13.400]  寫不了這些科學
[00:24:13.400 --> 00:24:15.760]  寫不了這些倫理觀
[00:24:15.760 --> 00:24:17.120]  我認識一位弟兄
[00:24:17.120 --> 00:24:18.760]  他也是大陸學者
[00:24:18.760 --> 00:24:19.680]  他說初讀聖經
[00:24:19.680 --> 00:24:22.720]  他發覺真的是垃圾
[00:24:22.720 --> 00:24:24.160]  都不是人的道理
[00:24:24.160 --> 00:24:25.240]  他說很簡單
[00:24:25.240 --> 00:24:26.800]  因為他大陸出來的
[00:24:26.800 --> 00:24:28.600]  他經過文革的
[00:24:28.600 --> 00:24:30.280]  他說愛你的仇敵
[00:24:30.280 --> 00:24:31.680]  為逼迫你的祝福
[00:24:31.680 --> 00:24:33.160]  這些什麼道理
[00:24:33.160 --> 00:24:34.360]  中國人說什麼
[00:24:34.360 --> 00:24:35.080]  人不為己
[00:24:35.080 --> 00:24:35.720]  天誅地滅
[00:24:35.720 --> 00:24:37.000]  憂愁不報非君子
[00:24:37.000 --> 00:24:37.760]  有你無你
[00:24:37.760 --> 00:24:39.840]  不是你死就是我死
[00:24:39.840 --> 00:24:41.560]  怎麼會這樣的
[00:24:41.560 --> 00:24:43.440]  他讀到最後很好笑
[00:24:43.440 --> 00:24:45.320]  他後來信了耶穌
[00:24:45.320 --> 00:24:46.280]  他說什麼呢
[00:24:46.280 --> 00:24:48.040]  他越讀越不妥
[00:24:48.040 --> 00:24:52.360]  這本書肯定不是人寫的
[00:24:52.360 --> 00:24:54.520]  他說人寫就不會寫這些道理
[00:24:54.520 --> 00:24:58.640]  根本是反常理的書
[00:24:58.640 --> 00:25:01.080]  他這一屆做了全部人
[00:25:01.080 --> 00:25:02.480]  所以越讀發現
[00:25:02.480 --> 00:25:04.880]  這些不是人寫得出的東西
[00:25:04.880 --> 00:25:05.800]  是很特別的
[00:25:05.800 --> 00:25:07.600]  所以你要明白當我們傳福音
[00:25:07.600 --> 00:25:11.040]  第一要對我們的信仰有信心
[00:25:11.040 --> 00:25:12.320]  我們不需要避
[00:25:12.320 --> 00:25:14.120]  不說我們應該說的東西
[00:25:14.120 --> 00:25:15.760]  保羅他什麼有就有
[00:25:15.760 --> 00:25:17.000]  什麼沒有就沒有
[00:25:17.000 --> 00:25:18.520]  不需要避的
[00:25:18.520 --> 00:25:21.040]  我們只要照書直說
[00:25:21.040 --> 00:25:23.760]  第二要記得我們這些是可信的
[00:25:23.760 --> 00:25:26.280]  因為我知道不是迷信
[00:25:26.280 --> 00:25:27.880]  既然你只是可信
[00:25:27.880 --> 00:25:29.280]  人需要信的時候
[00:25:29.280 --> 00:25:32.680]  你就可以放膽去說
[00:25:32.680 --> 00:25:34.360]  所以第一是會衝突
[00:25:34.360 --> 00:25:36.840]  第二是會有要求的
[00:25:36.840 --> 00:25:38.840]  原來你傳福音有要求
[00:25:38.840 --> 00:25:39.960]  對你有要求
[00:25:39.960 --> 00:25:41.680]  對聽的人有要求
[00:25:41.680 --> 00:25:43.200]  對我們有什麼要求呢
[00:25:43.200 --> 00:25:45.960]  傳福音的人不是只會說話
[00:25:45.960 --> 00:25:47.840]  你要付代價的
[00:25:47.840 --> 00:25:50.520]  你要在他面前給他看
[00:25:50.520 --> 00:25:52.880]  到底你信耶穌是怎麼樣的
[00:25:52.880 --> 00:25:53.880]  是不是啊
[00:25:53.880 --> 00:25:54.680]  你說我信耶穌
[00:25:54.680 --> 00:25:56.560]  我比以前更淒涼
[00:25:56.560 --> 00:25:58.160]  我怎麼會信呢
[00:25:58.160 --> 00:25:59.160]  對不對啊
[00:25:59.160 --> 00:26:00.840]  所以為什麼要付代價呢
[00:26:00.840 --> 00:26:04.080]  意思就是讓人看到信仰的實在
[00:26:04.080 --> 00:26:08.440]  很多人說耶穌說到天花亂放
[00:26:08.440 --> 00:26:11.400]  但是人看不到信耶穌有什麼好處
[00:26:11.400 --> 00:26:13.320]  我怎麼會信呢
[00:26:13.320 --> 00:26:16.320]  你生命都沒有改變
[00:26:16.320 --> 00:26:18.320]  要有改變才行
[00:26:18.320 --> 00:26:20.160]  我不知道有沒有提過一個廣告
[00:26:20.160 --> 00:26:23.120]  就是買洗腦水的廣告
[00:26:23.120 --> 00:26:24.640]  沒有一個洗腦水的廣告
[00:26:24.640 --> 00:26:27.800]  是找光頭佬買的
[00:26:27.800 --> 00:26:28.800]  會不會呢
[00:26:28.800 --> 00:26:30.200]  從來不會的
[00:26:30.200 --> 00:26:31.280]  一定是找個女士
[00:26:31.280 --> 00:26:33.400]  而且是長頭髮的
[00:26:33.400 --> 00:26:35.520]  這樣才夠有信心的
[00:26:35.520 --> 00:26:36.320]  是不是啊
[00:26:36.320 --> 00:26:38.960]  你找簽試廣告
[00:26:38.960 --> 00:26:40.720]  我想說找我
[00:26:40.720 --> 00:26:42.880]  你都未必會找我
[00:26:42.880 --> 00:26:45.720]  你找個真的很簽試的人
[00:26:45.720 --> 00:26:47.400]  才可以做代言人
[00:26:47.400 --> 00:26:49.880]  才可以做模特兒
[00:26:49.880 --> 00:26:52.040]  你找一個整個水桶
[00:26:52.040 --> 00:26:54.280]  誰參加這個簽試會啊
[00:26:54.280 --> 00:26:55.400]  那些不是簽體
[00:26:55.400 --> 00:26:57.240]  那些叫總體
[00:26:57.240 --> 00:26:59.240]  那個總體是龍總的總
[00:26:59.240 --> 00:27:00.640]  叫總體會
[00:27:00.640 --> 00:27:02.400]  這樣就不會了
[00:27:02.400 --> 00:27:04.440]  所以一方面你說為什麼要付代價
[00:27:04.440 --> 00:27:06.880]  你要落實你的信仰
[00:27:06.880 --> 00:27:09.640]  讓人看到我有什麼改變
[00:27:09.640 --> 00:27:12.720]  這樣才行
[00:27:12.720 --> 00:27:14.840]  同樣我們對其他人呢
[00:27:14.840 --> 00:27:16.600]  有要求的
[00:27:16.600 --> 00:27:17.560]  講的人
[00:27:17.560 --> 00:27:18.360]  我們有要求
[00:27:18.360 --> 00:27:19.720]  我們要付代價
[00:27:19.720 --> 00:27:20.880]  聽的人有要求
[00:27:20.880 --> 00:27:24.200]  我們要他改變
[00:27:24.200 --> 00:27:27.400]  聽的人我們希望他有改變
[00:27:27.400 --> 00:27:28.800]  他有改變
[00:27:28.800 --> 00:27:29.800]  我們不可以和他說
[00:27:29.800 --> 00:27:30.720]  我們信耶穌
[00:27:30.720 --> 00:27:32.000]  什麼都沒事的
