
[00:00:00.000 --> 00:00:08.000]  在最近我自己在看提摩泰後書的時候
[00:18:31.000 --> 00:18:34.000]  在基督徒群體裡面都有這樣的墮落
[00:18:34.000 --> 00:18:36.000]  這個令我們很難過
[00:18:36.000 --> 00:18:38.000]  甚至有詐騙
[00:18:38.000 --> 00:18:42.000]  他說有些人進到別人家裡
[00:18:42.000 --> 00:18:44.000]  去騙那些無知的婦女
[00:18:44.000 --> 00:18:45.000]  不知道發生什麼事
[00:18:45.000 --> 00:18:47.000]  我們相信當時可能是
[00:18:47.000 --> 00:18:49.000]  大家都知道的
[00:18:49.000 --> 00:18:52.000]  重要出名的流傳的消息
[00:18:52.000 --> 00:18:53.000]  新聞啊
[00:18:53.000 --> 00:18:57.000]  有些人可能甚至進到教會裡面
[00:18:57.000 --> 00:19:00.000]  去騙一些姐妹啊
[00:19:00.000 --> 00:19:01.000]  婦女啊
[00:19:01.000 --> 00:19:02.000]  可能有些情況
[00:19:02.000 --> 00:19:04.000]  記載當時發生的一些事情
[00:19:04.000 --> 00:19:05.000]  進到別人家裡
[00:19:05.000 --> 00:19:06.000]  可能不是教會
[00:19:06.000 --> 00:19:07.000]  別人家裡
[00:19:07.000 --> 00:19:09.000]  在別人的房間裡面
[00:19:09.000 --> 00:19:10.000]  去騙那些女人
[00:19:10.000 --> 00:19:11.000]  騙她們的錢
[00:19:11.000 --> 00:19:12.000]  騙其他的東西
[00:19:12.000 --> 00:19:13.000]  總而言之呢
[00:19:13.000 --> 00:19:16.000]  保羅就用了這些當時提摩台
[00:19:16.000 --> 00:19:21.000]  大家都知道的一些消息
[00:19:21.000 --> 00:19:23.000]  就告訴提摩台
[00:19:23.000 --> 00:19:25.000]  是啊
[00:19:25.000 --> 00:19:27.000]  人很可怕
[00:19:27.000 --> 00:19:29.000]  可以騙
[00:19:29.000 --> 00:19:30.000]  可以騙
[00:19:30.000 --> 00:19:32.000]  可以虛偽
[00:19:32.000 --> 00:19:33.000]  這個呢
[00:19:33.000 --> 00:19:34.000]  簡單來說
[00:19:34.000 --> 00:19:35.000]  我們就說了這幾個
[00:19:35.000 --> 00:19:37.000]  人的那個自我
[00:19:37.000 --> 00:19:39.000]  只是喜歡自己
[00:19:39.000 --> 00:19:41.000]  所產生出來的病
[00:19:41.000 --> 00:19:43.000]  跟著我們說第二節
[00:19:43.000 --> 00:19:44.000]  還有另外一種
[00:19:44.000 --> 00:19:46.000]  只是喜歡錢
[00:19:46.000 --> 00:19:47.000]  那你就說呢
[00:19:47.000 --> 00:19:49.000]  是單外錢財
[00:19:49.000 --> 00:19:51.000]  lovers of money
[00:19:51.000 --> 00:19:53.000]  只是喜歡錢財
[00:19:53.000 --> 00:19:54.000]  同樣的
[00:19:54.000 --> 00:19:56.000]  喜歡錢沒問題的
[00:19:56.000 --> 00:19:57.000]  每個人都需要錢
[00:19:57.000 --> 00:20:00.000]  我們希望能夠有多一支錢的時候呢
[00:20:00.000 --> 00:20:02.000]  我可以能夠做到我想做的事情
[00:20:02.000 --> 00:20:04.000]  不過當一個人
[00:20:04.000 --> 00:20:07.000]  只是喜歡錢的時候
[00:20:07.000 --> 00:20:10.000]  他就開始出問題了
[00:20:10.000 --> 00:20:12.000]  剛才我們說
[00:20:13.000 --> 00:20:15.000]  今天產生了這麼多
[00:20:15.000 --> 00:20:19.000]  令我們痛苦的危機
[00:20:19.000 --> 00:20:21.000]  和災難
[00:20:21.000 --> 00:20:23.000]  很多時候
[00:20:23.000 --> 00:20:25.000]  不一定需要這樣的
[00:20:25.000 --> 00:20:28.000]  錢嘛
[00:20:28.000 --> 00:20:32.000]  如果我們世界上不同的國家
[00:20:32.000 --> 00:20:33.000]  坦白說
[00:20:33.000 --> 00:20:35.000]  大家一起合作
[00:20:35.000 --> 00:20:36.000]  研發這些疫苗
[00:20:36.000 --> 00:20:38.000]  我想早就已經出了
[00:20:38.000 --> 00:20:39.000]  是不是
[00:20:39.000 --> 00:20:40.000]  何必熬到現在
[00:20:40.000 --> 00:20:41.000]  但你不願意
[00:20:41.000 --> 00:20:42.000]  我不願意
[00:20:42.000 --> 00:20:43.000]  那是專利
[00:20:43.000 --> 00:20:45.000]  那裡有很多錢
[00:20:45.000 --> 00:20:47.000]  於是我又研發
[00:20:47.000 --> 00:20:48.000]  我又不給我的料理
[00:20:48.000 --> 00:20:49.000]  他又研發
[00:20:49.000 --> 00:20:50.000]  又不給他的料理
[00:20:50.000 --> 00:20:52.000]  到他研發說我可以了的時候
[00:20:52.000 --> 00:20:53.000]  你就踩他
[00:20:53.000 --> 00:20:54.000]  是不是
[00:20:54.000 --> 00:20:56.000]  這就是人的那種可怕
[00:20:56.000 --> 00:20:57.000]  錢嘛
[00:20:57.000 --> 00:20:59.000]  但錢就將我們全世界的人拖到
[00:20:59.000 --> 00:21:01.000]  一直去痛苦
[00:21:01.000 --> 00:21:03.000]  拉長了痛苦
[00:21:03.000 --> 00:21:07.000]  同樣的高科技
[00:21:07.000 --> 00:21:09.000]  本來帶來很多人
[00:21:09.000 --> 00:21:11.000]  更快更好的一個
[00:21:11.000 --> 00:21:16.000]  方便和文化上的進步
[00:21:16.000 --> 00:21:19.000]  但就因為大家要爭錢
[00:21:19.000 --> 00:21:22.000]  於是就可以互相去踐踏
[00:21:22.000 --> 00:21:23.000]  互相去迫害
[00:21:23.000 --> 00:21:25.000]  令到我們大家
[00:21:25.000 --> 00:21:27.000]  人類在高科技裡面
[00:21:27.000 --> 00:21:28.000]  情願走不動
[00:21:28.000 --> 00:21:29.000]  我都不給你
[00:21:29.000 --> 00:21:31.000]  錢嘛
[00:21:31.000 --> 00:21:33.000]  錢嘛
[00:21:33.000 --> 00:21:35.000]  只是喜歡錢
[00:21:35.000 --> 00:21:36.000]  為了錢
[00:21:36.000 --> 00:21:40.000]  其實人自己犧牲了自己很多的東西
[00:21:40.000 --> 00:21:41.000]  賣主賣尤
[00:21:41.000 --> 00:21:42.000]  我相信這裡呢
[00:21:42.000 --> 00:21:45.000]  我們是相信保羅在想什麼呢
[00:21:45.000 --> 00:21:47.000]  好像猶大那樣
[00:21:47.000 --> 00:21:49.000]  為了錢的緣故
[00:21:49.000 --> 00:21:51.000]  他就出賣
[00:21:51.000 --> 00:21:53.000]  他不應該出賣的
[00:21:53.000 --> 00:21:55.000]  愛享樂
[00:21:55.000 --> 00:21:57.000]  過於愛神
[00:21:57.000 --> 00:21:59.000]  原來的意思呢
[00:21:59.000 --> 00:22:00.000]  很重的
[00:22:00.000 --> 00:22:02.000]  剛才說了有幾個lovers這幾個字
[00:22:02.000 --> 00:22:03.000]  原文的意思就是
[00:22:03.000 --> 00:22:05.000]  他是lovers of pleasure
[00:22:05.000 --> 00:22:08.000]  rather than lovers of God
[00:22:08.000 --> 00:22:09.000]  很有意思
[00:22:09.000 --> 00:22:11.000]  愛神
[00:22:11.000 --> 00:22:13.000]  lovers of God
[00:22:13.000 --> 00:22:15.000]  這個只是我們可以說
[00:22:15.000 --> 00:22:17.000]  這個最嚮往一個人能夠
[00:22:17.000 --> 00:22:19.000]  是全心全意的
[00:22:19.000 --> 00:22:21.000]  心愛神
[00:22:21.000 --> 00:22:22.000]  全心的愛神
[00:22:22.000 --> 00:22:23.000]  但是這個世界
[00:22:23.000 --> 00:22:25.000]  現在保羅說不是
[00:22:25.000 --> 00:22:27.000]  他心愛的是什麼呢
[00:22:27.000 --> 00:22:29.000]  他心愛pleasure
[00:22:29.000 --> 00:22:31.000]  心愛去享樂
[00:22:31.000 --> 00:22:33.000]  心愛享樂而已
[00:22:33.000 --> 00:22:34.000]  而不是愛神
[00:22:34.000 --> 00:22:36.000]  弟兄姊妹
[00:22:36.000 --> 00:22:37.000]  剛才我提過了
[00:22:37.000 --> 00:22:39.000]  可能這裡呢
[00:22:39.000 --> 00:22:41.000]  都提到有關基督徒的
[00:22:41.000 --> 00:22:43.000]  不只是不信耶穌的人
[00:22:43.000 --> 00:22:44.000]  當然了
[00:22:44.000 --> 00:22:46.000]  有些人他沒有神
[00:22:46.000 --> 00:22:47.000]  他當然不會愛神
[00:22:47.000 --> 00:22:48.000]  那就愛賢樂
[00:22:48.000 --> 00:22:50.000]  但是有時候我們發覺
[00:22:50.000 --> 00:22:52.000]  這裡說到他都不愛神
[00:22:52.000 --> 00:22:54.000]  保羅這樣說出來的時候
[00:22:54.000 --> 00:22:58.000]  可能都是有到基督徒的群體在內的
[00:23:02.000 --> 00:23:04.000]  我剛才上來的時候在樓下
[00:23:04.000 --> 00:23:06.000]  現在開始放鬆一點
[00:23:06.000 --> 00:23:08.000]  二樓三樓
[00:23:08.000 --> 00:23:10.000]  我們的餐館
[00:23:10.000 --> 00:23:11.000]  我們的中菜
[00:23:11.000 --> 00:23:12.000]  一開升降機
[00:23:12.000 --> 00:23:14.000]  排隊了又來了
[00:23:14.000 --> 00:23:17.000]  我不是說這些不對
[00:23:17.000 --> 00:23:19.000]  吃東西
[00:23:19.000 --> 00:23:21.000]  能夠喝一頓早茶
[00:23:21.000 --> 00:23:23.000]  這些是正常的
[00:23:23.000 --> 00:23:25.000]  不過問題我想說的就是
[00:23:25.000 --> 00:23:28.000]  我們的心去了哪裡
[00:23:28.000 --> 00:23:31.000]  我記得我們曾經有一段很短的時間
[00:23:31.000 --> 00:23:34.000]  都開放了禁制令
[00:23:34.000 --> 00:23:35.000]  是嗎?
[00:23:35.000 --> 00:23:37.000]  禁制令的時候我們
[00:23:37.000 --> 00:23:39.000]  實體崇拜開始了
[00:23:39.000 --> 00:23:40.000]  一直是網上崇拜
[00:23:40.000 --> 00:23:41.000]  現在又回來了
[00:23:41.000 --> 00:23:42.000]  網上崇拜
[00:23:42.000 --> 00:23:43.000]  但是實體崇拜
[00:23:43.000 --> 00:23:47.000]  我記得第一次我們教會開始實體崇拜的時候
[00:23:47.000 --> 00:23:49.000]  有弟兄姊妹跟我說
[00:23:49.000 --> 00:23:51.000]  下個星期
[00:23:51.000 --> 00:23:54.000]  等了很久實體崇拜來了
[00:23:54.000 --> 00:23:55.000]  我穿了一件漂亮的衣服
[00:23:55.000 --> 00:23:57.000]  不知道大家有沒有留意
[00:23:57.000 --> 00:23:59.000]  那天我真的穿了一件漂亮的衣服
[00:23:59.000 --> 00:24:02.000]  我那天穿了一件我從來沒穿過的西裝
[00:24:02.000 --> 00:24:03.000]  我捨不得穿
[00:24:03.000 --> 00:24:05.000]  我去港島都捨不得穿的西裝
[00:24:05.000 --> 00:24:06.000]  我回來後
[00:24:06.000 --> 00:24:07.000]  大家不需要理會
[00:24:07.000 --> 00:24:08.000]  其實都沒有人理會
[00:24:08.000 --> 00:24:09.000]  是我自己知道
[00:24:09.000 --> 00:24:11.000]  打了一條靚太
[00:24:11.000 --> 00:24:12.000]  為什麼?
[00:24:12.000 --> 00:24:13.000]  等了很久
[00:24:13.000 --> 00:24:14.000]  我終於見到弟兄姊妹
[00:24:14.000 --> 00:24:15.000]  一起來崇拜
[00:24:15.000 --> 00:24:16.000]  你明白嗎?
[00:24:16.000 --> 00:24:18.000]  那種嚮往
[00:24:18.000 --> 00:24:20.000]  現在問題是聖經說
[00:24:20.000 --> 00:24:22.000]  我們那種嚮往去了哪裡?
[00:24:22.000 --> 00:24:23.000]  去嚮往見神
[00:24:23.000 --> 00:24:26.000]  那種興奮去哪裡?
[00:24:26.000 --> 00:24:28.000]  但是我們嚮往
[00:24:28.000 --> 00:24:30.000]  重新可以吃早餐
[00:24:30.000 --> 00:24:32.000]  嚮往
[00:24:32.000 --> 00:24:34.000]  可以吃火鍋
[00:24:34.000 --> 00:24:36.000]  排隊
[00:24:36.000 --> 00:24:38.000]  這件事本身不是錯
[00:24:38.000 --> 00:24:40.000]  但是要反映出心態
[00:24:40.000 --> 00:24:42.000]  正是喜歡嚮往
[00:24:42.000 --> 00:24:44.000]  有機會能夠讓你嚮往的時候
[00:24:44.000 --> 00:24:47.000]  你嚮往神還是嚮往燕郎?
[00:24:47.000 --> 00:24:50.000]  這就是聖經裡面所說的那種
[00:24:50.000 --> 00:24:52.000]  令我們很擔憂的病態
[00:24:52.000 --> 00:24:53.000]  好了,我們講完了
[00:24:53.000 --> 00:24:55.000]  我們今天轉到
[00:24:55.000 --> 00:24:57.000]  最後一定要交代
[00:24:57.000 --> 00:24:58.000]  那怎麼辦?
[00:24:58.000 --> 00:24:59.000]  你講完了
[00:24:59.000 --> 00:25:00.000]  罵夠了吧?
[00:25:00.000 --> 00:25:01.000]  不用再罵了
[00:25:01.000 --> 00:25:03.000]  大家都有很多共鳴了
[00:25:03.000 --> 00:25:06.000]  那聖經裡面繼續怎麼說
[00:25:06.000 --> 00:25:09.000]  我們應該怎麼去面對呢?
[00:25:09.000 --> 00:25:11.000]  接著第十節
[00:25:11.000 --> 00:25:12.000]  一直讀到第十七節
[00:25:12.000 --> 00:25:14.000]  在短短這幾節裡
[00:25:14.000 --> 00:25:16.000]  我自己一直看完又看
[00:25:16.000 --> 00:25:17.000]  看完又看
[00:25:17.000 --> 00:25:19.000]  我想和大家特別將它
[00:25:19.000 --> 00:25:21.000]  拿出了三個我認為當中
[00:25:21.000 --> 00:25:24.000]  最核心提醒我們的教導
[00:25:24.000 --> 00:25:26.000]  我們投心了
[00:25:26.000 --> 00:25:31.000]  我們看到這個必然會來的艱難時期
[00:25:31.000 --> 00:25:32.000]  我們看到了
[00:25:32.000 --> 00:25:34.000]  但是我們應該怎麼做呢?
[00:25:34.000 --> 00:25:38.000]  三個我想和大家一起分享的角度
[00:25:38.000 --> 00:25:40.000]  第一
[00:25:40.000 --> 00:25:43.000]  接納
[00:25:43.000 --> 00:25:45.000]  Acceptance
[00:25:45.000 --> 00:25:46.000]  蛤?
[00:25:46.000 --> 00:25:48.000]  這麼消極的?
[00:25:48.000 --> 00:25:50.000]  接受
[00:25:51.000 --> 00:25:53.000]  我有根據的
[00:25:53.000 --> 00:25:54.000]  我列了三節聖經
[00:25:54.000 --> 00:25:55.000]  大家留心看
[00:25:55.000 --> 00:25:58.000]  聖經裡面用的字眼
[00:25:58.000 --> 00:26:00.000]  第一節
[00:26:00.000 --> 00:26:03.000]  你應當知道
[00:26:03.000 --> 00:26:05.000]  你都知道的
[00:26:05.000 --> 00:26:06.000]  即是說
[00:26:06.000 --> 00:26:07.000]  預料了
[00:26:07.000 --> 00:26:08.000]  你明白嗎?
[00:26:08.000 --> 00:26:09.000]  應當知道
[00:26:09.000 --> 00:26:11.000]  末後的日子
[00:26:11.000 --> 00:26:15.000]  必有艱難的時期來到
[00:26:15.000 --> 00:26:16.000]  知道的
[00:26:16.000 --> 00:26:17.000]  應該
[00:26:17.000 --> 00:26:18.000]  必有的
[00:26:18.000 --> 00:26:20.000]  這是必然的
[00:26:20.000 --> 00:26:22.000]  第二
[00:26:22.000 --> 00:26:23.000]  第十二節
[00:26:23.000 --> 00:26:24.000]  其實
[00:26:24.000 --> 00:26:25.000]  聖經裡面所說的
[00:26:25.000 --> 00:26:27.000]  其實
[00:26:27.000 --> 00:26:31.000]  所有立志在基督裡面過敬虔生活的
[00:26:31.000 --> 00:26:34.000]  都必定會遭受迫害
[00:26:34.000 --> 00:26:35.000]  是吧?
[00:26:35.000 --> 00:26:36.000]  都必定
[00:26:36.000 --> 00:26:38.000]  接著那一節
[00:26:38.000 --> 00:26:40.000]  但是惡人去騙子
[00:26:40.000 --> 00:26:42.000]  必定會越來越壞
[00:26:42.000 --> 00:26:43.000]  對不對?
[00:26:43.000 --> 00:26:46.000]  這些全部用的字眼
[00:26:46.000 --> 00:26:48.000]  你可以看到那個心態
[00:26:48.000 --> 00:26:50.000]  是一個必然會發生的
[00:26:50.000 --> 00:26:51.000]  好
[00:26:51.000 --> 00:26:52.000]  第一個我們想和大家說的
[00:26:52.000 --> 00:26:55.000]  聖經教我們第一個態度去面對
[00:26:55.000 --> 00:27:01.000]  這些不可理喻和失控的世界的態度和策略
[00:27:01.000 --> 00:27:03.000]  就是接受
[00:27:03.000 --> 00:27:05.000]  必然的
[00:27:05.000 --> 00:27:06.000]  必然的
[00:27:06.000 --> 00:27:08.000]  會發生的
[00:27:08.000 --> 00:27:09.000]  你知道會發生
[00:27:09.000 --> 00:27:11.000]  而且是必然會發生的
[00:27:11.000 --> 00:27:12.000]  預料了會發生
[00:27:12.000 --> 00:27:13.000]  好
[00:27:13.000 --> 00:27:14.000]  我相信我這樣說完之後
[00:27:14.000 --> 00:27:16.000]  很多弟兄姐妹心裡面就有一個反應
[00:27:16.000 --> 00:27:18.000]  是不是很消極?
[00:27:18.000 --> 00:27:20.000]  就是坐在這裡坐以待斃
[00:27:20.000 --> 00:27:21.000]  是吧?
[00:27:21.000 --> 00:27:23.000]  必然會發生
[00:27:23.000 --> 00:27:24.000]  必然會發生
[00:27:24.000 --> 00:27:26.000]  就是這樣了
[00:27:26.000 --> 00:27:27.000]  有什麼辦法呢?
[00:27:27.000 --> 00:27:29.000]  通常我們接著那一句就是這樣
[00:27:29.000 --> 00:27:30.000]  就是這樣了
[00:27:30.000 --> 00:27:32.000]  什麼辦法呢?
[00:27:32.000 --> 00:27:34.000]  但是很多時候
[00:27:34.000 --> 00:27:36.000]  你想想其實我們不需要這樣說下去
[00:27:36.000 --> 00:27:38.000]  這麼消極的說
[00:27:38.000 --> 00:27:39.000]  就是這樣了
[00:27:39.000 --> 00:27:41.000]  既然是這樣
[00:27:41.000 --> 00:27:45.000]  我就不想存一個不切實際的幻想
[00:27:45.000 --> 00:27:47.000]  我就好好去面對它
[00:27:47.000 --> 00:27:48.000]  你明白嗎?
[00:27:48.000 --> 00:27:50.000]  這個叫做積極的接受
[00:27:50.000 --> 00:27:54.000]  積極的接納就是我知道那些事情改不了
[00:27:54.000 --> 00:27:55.000]  所以我就不存幻想
[00:27:55.000 --> 00:27:59.000]  不過我就知道我真正的敵人去到哪裡
[00:27:59.000 --> 00:28:00.000]  做多少
[00:28:00.000 --> 00:28:03.000]  這些或者我可以稱之為健康的接納
[00:28:03.000 --> 00:28:04.000]  好嗎?
[00:28:04.000 --> 00:28:06.000]  用一個這樣的字眼
[00:28:06.000 --> 00:28:08.000]  這個接納是一種健康的
[00:28:08.000 --> 00:28:15.000]  而不是消極的一種無奈的逃避式的接納
[00:28:15.000 --> 00:28:17.000]  接納也有兩種態度
[00:28:17.000 --> 00:28:18.000]  現在我們看這個積極的
[00:28:18.000 --> 00:28:20.000]  正經的說積極的
[00:28:20.000 --> 00:28:21.000]  為什麼呢?
[00:28:21.000 --> 00:28:22.000]  你看看普茨
[00:28:22.000 --> 00:28:24.000]  我和大家列了
[00:28:24.000 --> 00:28:25.000]  彼得前書第四章
[00:28:25.000 --> 00:28:27.000]  港老爺一樣有苦難
[00:28:27.000 --> 00:28:29.000]  你看到彼得前書第四章第十二節說
[00:28:29.000 --> 00:28:31.000]  親愛的弟兄姊妹
[00:28:31.000 --> 00:28:34.000]  有火煉的試驗臨到你們
[00:28:34.000 --> 00:28:37.000]  不要以為奇怪
[00:28:37.000 --> 00:28:40.000]  好象遭遇非常的事
[00:28:40.000 --> 00:28:42.000]  禱要歡喜
[00:28:42.000 --> 00:28:44.000]  這個就是彼得的看法
[00:28:44.000 --> 00:28:46.000]  普羅不等於普羅
[00:28:46.000 --> 00:28:47.000]  彼得是這麼看的
[00:28:47.000 --> 00:28:49.000]  彼得說你真的弟兄姊妹
[00:28:49.000 --> 00:28:54.000]  有些像火一樣的試煉的難處臨到你們
[00:28:54.000 --> 00:28:56.000]  你不要以為奇怪
[00:28:56.000 --> 00:28:57.000]  已經預了
[00:28:57.000 --> 00:28:59.000]  那麼預了的時候
[00:28:59.000 --> 00:29:00.000]  剛才有沒有留意
[00:29:00.000 --> 00:29:01.000]  然後他不是跟著說
[00:29:01.000 --> 00:29:03.000]  那有什麼辦法呢?
[00:29:03.000 --> 00:29:04.000]  是不是?
[00:29:04.000 --> 00:29:05.000]  不是
[00:29:05.000 --> 00:29:07.000]  彼得說禱要歡喜
[00:29:07.000 --> 00:29:08.000]  留意
[00:29:08.000 --> 00:29:10.000]  他的態度很不同
[00:29:10.000 --> 00:29:11.000]  預了的
[00:29:11.000 --> 00:29:12.000]  於是什麼呢?
[00:29:12.000 --> 00:29:13.000]  我就想一下
[00:29:13.000 --> 00:29:15.000]  我就要告訴自己
[00:29:15.000 --> 00:29:17.000]  我去面對的時候
[00:29:17.000 --> 00:29:19.000]  可以從什麼角度
[00:29:19.000 --> 00:29:24.000]  這個才是健康的接納
[00:29:24.000 --> 00:29:25.000]  弟兄姊妹
[00:29:25.000 --> 00:29:31.000]  當我們面對一些必然會來的苦難和困難的日子的時候
[00:29:31.000 --> 00:29:36.000]  其實我們能夠接納才是一個第一步
[00:29:36.000 --> 00:29:39.000]  當你接納不了的時候
[00:29:39.000 --> 00:29:42.000]  你自己才是打倒了自己
[00:29:42.000 --> 00:29:44.000]  你猛振
[00:29:44.000 --> 00:29:47.000]  你每天看到新聞
[00:29:47.000 --> 00:29:48.000]  你每天聽到的東西
[00:29:48.000 --> 00:29:49.000]  你就開始就著
[00:29:49.000 --> 00:29:50.000]  你有沒有留意
[00:29:50.000 --> 00:29:52.000]  那又怎麼樣呢?
[00:29:52.000 --> 00:29:56.000]  預了的
[00:29:56.000 --> 00:29:59.000]  你就著完之後他會改嗎?
[00:29:59.000 --> 00:30:02.000]  那件事會變嗎?
[00:30:02.000 --> 00:30:06.000]  那個國家的策略就會變嗎?
[00:30:06.000 --> 00:30:09.000]  政府的做法會不同了嗎?
[00:30:09.000 --> 00:30:11.000]  你有沒有留意
[00:30:11.000 --> 00:30:12.000]  就是說
[00:30:12.000 --> 00:30:13.000]  其實第一個
[00:30:13.000 --> 00:30:16.000]  當我們接納不了那些必然會發生的時候
[00:30:16.000 --> 00:30:19.000]  第一個我們才是攻擊自己
[00:30:19.000 --> 00:30:23.000]  你殘害著你自己
[00:30:23.000 --> 00:30:26.000]  孫子兵法很有意思的
[00:30:26.000 --> 00:30:30.000]  孫子兵法說當我們面對困難和挑戰的時候
[00:30:30.000 --> 00:30:33.000]  立於不敗之地
[00:30:33.000 --> 00:30:35.000]  然後才求勝
[00:30:35.000 --> 00:30:38.000]  這個是很有智慧的
[00:30:38.000 --> 00:30:39.000]  你有空想想
[00:30:39.000 --> 00:30:41.000]  當我們面對敵人也好
[00:30:41.000 --> 00:30:42.000]  困難也好的時候
[00:30:42.000 --> 00:30:45.000]  我們第一步不要先想著怎麼跟他打
[00:30:45.000 --> 00:30:48.000]  你想想
[00:30:48.000 --> 00:30:51.000]  首先我如何能夠不打倒
[00:30:51.000 --> 00:30:53.000]  不敗之地
[00:30:53.000 --> 00:30:56.000]  或者我在山上
[00:30:56.000 --> 00:30:57.000]  還是在下面的時候
[00:30:57.000 --> 00:30:59.000]  那時候我就立於不敗之地了
[00:30:59.000 --> 00:31:01.000]  就算我打不贏他
[00:31:01.000 --> 00:31:03.000]  他也攻不上來
[00:31:03.000 --> 00:31:06.000]  如果我們說平原打就打
[00:31:06.000 --> 00:31:07.000]  一衝動的時候
[00:31:07.000 --> 00:31:08.000]  平原打的時候
[00:31:08.000 --> 00:31:09.000]  可能你也會打贏
[00:31:09.000 --> 00:31:12.000]  不過打贏的時候就慘勝
[00:31:12.000 --> 00:31:13.000]  你會虧很多
[00:31:13.000 --> 00:31:14.000]  死很多
[00:31:14.000 --> 00:31:15.000]  死傷很多
[00:31:15.000 --> 00:31:17.000]  如果你站在一個
[00:31:17.000 --> 00:31:19.000]  你也不留意到自己站在一個低坡
[00:31:19.000 --> 00:31:21.000]  別人在上面衝下來的時候
[00:31:21.000 --> 00:31:24.000]  你就會輸的機會更多
[00:31:24.000 --> 00:31:27.000]  而且是慘敗和很難
[00:31:27.000 --> 00:31:29.000]  立於不敗之地
[00:31:29.000 --> 00:31:30.000]  不是說不打
[00:31:30.000 --> 00:31:32.000]  而是立於不敗的意思是
[00:31:32.000 --> 00:31:34.000]  你問一下你自己可以怎麼樣
[00:31:34.000 --> 00:31:37.000]  在這裡我們說這是自保
[00:31:37.000 --> 00:31:40.000]  首先你要平衡你自己的心態
[00:31:40.000 --> 00:31:44.000]  聖經也教我們面對這些困難的日子
[00:31:44.000 --> 00:31:47.000]  不只是發怨言
[00:31:47.000 --> 00:31:50.000]  是用一個積極的態度問
[00:31:50.000 --> 00:31:54.000]  究竟我可以做到什麼
[00:31:54.000 --> 00:31:57.000]  有什麼我是做不到的
[00:31:57.000 --> 00:31:58.000]  改不了的
[00:31:58.000 --> 00:31:59.000]  那我就接納
[00:31:59.000 --> 00:32:00.000]  大家好
[00:32:00.000 --> 00:32:02.000]  還記得我引用了一個很有名的
[00:32:02.000 --> 00:32:04.000]  叫做Serenity Prayer
[00:32:04.000 --> 00:32:08.000]  是一個平靜心境的禱告
[00:32:08.000 --> 00:32:09.000]  三句話而已
[00:32:09.000 --> 00:32:12.000]  是上一個世紀的神學家
[00:32:12.000 --> 00:32:14.000]  叫做Ramon Nebo
[00:32:14.000 --> 00:32:15.000]  他所寫的
[00:32:15.000 --> 00:32:16.000]  很有名的
[00:32:16.000 --> 00:32:17.000]  我也給大家
[00:32:17.000 --> 00:32:18.000]  大家可能還記得
[00:32:18.000 --> 00:32:20.000]  他說神啊
[00:32:20.000 --> 00:32:23.000]  求祢賜給我一個平靜的心
[00:32:23.000 --> 00:32:27.000]  去接受那些我改變不了的事實
[00:32:27.000 --> 00:32:29.000]  第二
[00:32:29.000 --> 00:32:32.000]  但求祢也賜給我勇氣
[00:32:32.000 --> 00:32:37.000]  去做我能夠改變的事
[00:32:37.000 --> 00:32:39.000]  第三
[00:32:39.000 --> 00:32:40.000]  更加重要的
[00:32:40.000 --> 00:32:43.000]  求祢賜給我智慧
[00:32:43.000 --> 00:32:46.000]  去分辨什麼是改變到
[00:32:46.000 --> 00:32:48.000]  什麼是不改變到的
[00:32:48.000 --> 00:32:49.000]  大家明白了嗎
[00:32:49.000 --> 00:32:51.000]  這個就是我們說的接納
[00:32:51.000 --> 00:32:53.000]  接納的就是
[00:32:53.000 --> 00:32:55.000]  有些我改變不了的
[00:32:55.000 --> 00:32:56.000]  暫時
[00:32:56.000 --> 00:32:58.000]  那時候我生氣也沒用
[00:32:58.000 --> 00:33:01.000]  我要面對這個事實
[00:33:01.000 --> 00:33:03.000]  因為如果我生氣
[00:33:03.000 --> 00:33:04.000]  一個人
[00:33:04.000 --> 00:33:06.000]  首先自己就被打倒了
[00:33:06.000 --> 00:33:08.000]  被打倒的人
[00:33:08.000 --> 00:33:10.000]  通常走兩個極端的
[00:33:10.000 --> 00:33:13.000]  一個就是放棄消極
[00:33:13.000 --> 00:33:17.000]  於是自己的情緒也越來越被折磨
[00:33:17.000 --> 00:33:21.000]  另外一個極端就是
[00:33:21.000 --> 00:33:22.000]  好啊
[00:33:22.000 --> 00:33:24.000]  盲目地和他打過
[00:33:24.000 --> 00:33:26.000]  和他拼過
[00:33:26.000 --> 00:33:27.000]  決裂
[00:33:27.000 --> 00:33:30.000]  無論你走到哪一個極端
[00:33:30.000 --> 00:33:31.000]  最後傷害的是什麼呢
[00:33:31.000 --> 00:33:32.000]  傷害自己
[00:33:32.000 --> 00:33:34.000]  這場仗還沒打完
[00:33:34.000 --> 00:33:36.000]  你已經先傷自己
[00:33:36.000 --> 00:33:38.000]  甚至陣亡
[00:33:38.000 --> 00:33:39.000]  所以我們說
[00:33:39.000 --> 00:33:42.000]  這個就是那種態度
[00:33:42.000 --> 00:33:45.000]  這個接納是一個健康的接納
[00:33:45.000 --> 00:33:47.000]  最重要的就是
[00:33:47.000 --> 00:33:48.000]  告訴自己
[00:33:48.000 --> 00:33:51.000]  讓我用這個健康的接納
[00:33:51.000 --> 00:33:54.000]  使得我不會成為其中一個毒瘤
