
[00:00:00.000 --> 00:00:06.140]  活出使命的人生
[00:20:12.820 --> 00:20:15.900]  他呼召我進入這個地方的時候,我就不可以放棄
[00:20:15.900 --> 00:20:18.700]  神的手在哪裏?因為我見到了
[00:20:18.700 --> 00:20:20.500]  皇帝
[00:20:20.500 --> 00:20:25.360]  怎會這樣跟他講,他就會讓我回耶路撒冷,不可能的
[00:20:25.360 --> 00:20:27.160]  這個情況,神的手
[00:20:27.160 --> 00:20:32.780]  皇帝不單止讓我回耶路撒冷,還派一些侍衛跟我一起回去
[00:20:32.780 --> 00:20:34.320]  這個神的手
[00:20:34.320 --> 00:20:39.700]  還還給我一些木材,我回去建一些屋,然後再來做這個形狀
[00:20:39.960 --> 00:20:43.800]  然後再去重建耶路撒冷,這是神的手
[00:20:43.800 --> 00:20:46.620]  你看看一個有屬靈生命的人
[00:20:46.620 --> 00:20:49.420]  有使命的人,他看到神的手
[00:20:49.420 --> 00:20:51.980]  他不是看見那些黑暗的東西
[00:20:51.980 --> 00:20:53.280]  當然有黑暗
[00:20:53.280 --> 00:20:55.320]  黑暗的東西裏面他仍然見到神的手
[00:20:55.320 --> 00:20:59.420]  一個有使命的人,你看著你那個使命的時候
[00:20:59.420 --> 00:21:01.720]  雖然令你很失望
[00:21:01.720 --> 00:21:08.880]  好像一片抽氣分天,但是你見到當中仍然有神的手
[00:21:09.660 --> 00:21:14.020]  中國一樣,我自己看見中國,剛才我說中國最衰的東西我都見到
[00:21:14.020 --> 00:21:16.840]  但我仍然見到中國裏面有神的手
[00:21:16.840 --> 00:21:17.860]  我就不可以放棄
[00:21:17.860 --> 00:21:20.680]  神都沒有放棄,為何我要放棄
[00:21:20.680 --> 00:21:22.200]  神沒有放棄那些人
[00:21:22.200 --> 00:21:25.800]  我就咬緊牙根,帶著眼淚,又再進去
[00:21:25.800 --> 00:21:27.320]  又再進去
[00:21:27.320 --> 00:21:29.120]  人家不要我就再去
[00:21:29.120 --> 00:21:30.660]  這個就是使命
[00:21:30.660 --> 00:21:34.240]  不一定要去中國,你剛才說可能是你的工作
[00:21:34.240 --> 00:21:38.080]  我不知道,我希望今天你真的動高藏板
[00:21:38.080 --> 00:21:39.360]  想一想
[00:21:39.620 --> 00:21:42.180]  神究竟你給過我甚麼使命
[00:21:42.180 --> 00:21:44.220]  你呼召我做些甚麼
[00:21:44.220 --> 00:21:45.760]  然後我就走上去
[00:21:45.760 --> 00:21:47.560]  你看看保羅
[00:21:47.560 --> 00:21:49.600]  看救藥裏面的人物
[00:21:49.600 --> 00:21:53.700]  當他有使命的時候,整個生命轉向,他就不同的方向
[00:21:53.700 --> 00:21:55.240]  看著那裏一直去
[00:21:55.240 --> 00:21:57.800]  戴德生
[00:21:57.800 --> 00:22:01.640]  我看戴德生轉的時候,大家很熟悉他那句話
[00:22:01.640 --> 00:22:05.980]  就是如果我有一千條生命那個奉獻給中國
[00:22:06.240 --> 00:22:10.340]  但其實戴德生轉給我一個更深的印象就是
[00:22:10.340 --> 00:22:15.720]  傳記說當戴德生神呼召他去中國之後
[00:22:15.720 --> 00:22:18.020]  他當時仍然是一個醫生,是英國醫生
[00:22:18.020 --> 00:22:21.340]  他由那天開始,他無論做任何事
[00:22:21.340 --> 00:22:23.640]  都要向著中國這個方向去做
[00:22:23.640 --> 00:22:27.480]  這件事給我心裏面最大的鼓勵
[00:22:27.480 --> 00:22:31.580]  你看到有神的手
[00:22:31.580 --> 00:22:33.120]  然後第二
[00:22:33.120 --> 00:22:34.660]  我們見到
[00:22:35.940 --> 00:22:39.520]  好像李希敏一樣,見到有神給他的遠像
[00:22:39.520 --> 00:22:41.820]  美麗的遠像
[00:22:41.820 --> 00:22:43.620]  成功的遠像
[00:22:43.620 --> 00:22:48.220]  一章第九節大家可能還記得
[00:22:48.220 --> 00:22:50.520]  那裏說到
[00:22:50.520 --> 00:22:54.880]  李希敏說雖然現在我見到耶路撒冷一片荒蕪
[00:22:54.880 --> 00:22:57.960]  但是他說,第一章九節那裏說甚麼
[00:22:57.960 --> 00:22:59.500]  他知道一件事
[00:22:59.500 --> 00:23:03.840]  就是無論我們的民族神應許過他去到天邊
[00:23:04.100 --> 00:23:07.940]  他都重新將他招聚回來然後選擇給我們
[00:23:07.940 --> 00:23:10.500]  在他的名下居住的地方
[00:23:10.500 --> 00:23:12.800]  這是李希敏的遠像
[00:23:12.800 --> 00:23:16.900]  這個遠像永遠都美麗的,現在面對的耶路撒冷是爛熔熔的
[00:23:16.900 --> 00:23:21.260]  但是在他的遠像裏面,他知道神說神答應過有一天
[00:23:21.260 --> 00:23:25.860]  無論人們去到天邊天涯海角,他都招聚他們然後住在那裏
[00:23:25.860 --> 00:23:31.240]  他不知道何時,但起碼在生的日子他就願意讓他們成為一個可居住的地方
[00:23:31.240 --> 00:23:33.540]  這個就是他的美麗的遠像
[00:23:34.060 --> 00:23:39.180]  然後還有一個成功的遠像就是今天我們所看的第二章二十節那裏所說的
[00:23:39.180 --> 00:23:41.480]  神必使我們成功的
[00:23:41.480 --> 00:23:42.760]  因為我們是他的僕人
[00:23:42.760 --> 00:23:46.080]  一定成功的
[00:23:46.080 --> 00:23:51.220]  然後那些反對我的人他用了三毛來批評他們
[00:23:51.220 --> 00:23:54.800]  到有一天他們無憤無權,沒有人紀念
[00:23:54.800 --> 00:23:56.080]  分別就在這裏
[00:23:56.080 --> 00:24:00.180]  我為神的願故
[00:24:00.180 --> 00:24:02.980]  去做的時候我知道一定成功
[00:24:03.500 --> 00:24:07.600]  到成功那一天的時候這些人的分別就是這些反對的人
[00:24:07.600 --> 00:24:14.760]  這些是逃兵,走多一半說不做了,太難了,我不做了,都不知道是不是,我不理了,我罵完就走了
[00:24:14.760 --> 00:24:16.560]  剛才我講罵很容易
[00:24:16.560 --> 00:24:20.140]  尤其是我們現在香港不知為何很流行罵人
[00:24:20.140 --> 00:24:22.180]  罵完就走
[00:24:22.180 --> 00:24:23.720]  有什麼能幹
[00:24:23.720 --> 00:24:26.800]  你做呀
[00:24:26.800 --> 00:24:29.360]  你明白我說什麼嗎
[00:24:29.360 --> 00:24:30.640]  你就做呀
[00:24:30.640 --> 00:24:32.680]  你罵完之後你去做
[00:24:33.440 --> 00:24:35.480]  那我就服你,我讓你罵
[00:24:35.480 --> 00:24:37.540]  但罵完之後你走去
[00:24:37.540 --> 00:24:41.120]  這個不是一個態度來的
[00:24:41.120 --> 00:24:46.760]  那些反對的人說有一天他們無憤,他們無憤
[00:24:46.760 --> 00:24:49.820]  當神的榮耀彰顯的時候他們無憤
[00:24:49.820 --> 00:24:52.640]  第二他們無權拿官面
[00:24:52.640 --> 00:24:55.200]  第三他們無人紀念
[00:24:55.200 --> 00:24:56.740]  就是這三樣的分別
[00:24:56.740 --> 00:24:58.020]  我們就繼續
[00:24:58.020 --> 00:24:59.300]  你希望我繼續頂
[00:24:59.300 --> 00:25:02.620]  我有成功的遠將,美麗的遠將
[00:25:03.140 --> 00:25:04.940]  這個是一種氣質來的
[00:25:04.940 --> 00:25:11.580]  一種是看破那種的現實的勇氣的氣質,看著這個爛熔熔的耶路撒冷
[00:25:11.580 --> 00:25:16.960]  但他不只是看到耶路撒冷,他看到背後將來神自己的榮耀
[00:25:16.960 --> 00:25:19.780]  這個就是他的勇氣力量的來源
[00:25:19.780 --> 00:25:22.600]  第三樣
[00:25:22.600 --> 00:25:25.660]  就是他有同行者的
[00:25:25.660 --> 00:25:27.980]  有同行者
[00:25:27.980 --> 00:25:29.520]  他並不孤單
[00:25:29.520 --> 00:25:31.820]  剛才說了
[00:25:32.080 --> 00:25:35.660]  你起碼最初的時候他自己一個人和帶少量的人去查
[00:25:35.660 --> 00:25:39.000]  他要搞清楚,他要很小心,他搞清楚
[00:25:39.000 --> 00:25:40.540]  是不是
[00:25:40.540 --> 00:25:42.580]  這個感動是不是真的呢
[00:25:42.580 --> 00:25:44.380]  他心裏面有沒有承擔呢
[00:25:44.380 --> 00:25:46.940]  他看完之後,剛才說過
[00:25:46.940 --> 00:25:50.520]  他更加肯定雖然那麼爛的一個地方
[00:25:50.520 --> 00:25:52.820]  但他心裏面說我要
[00:25:52.820 --> 00:25:55.380]  知道是神給我的呼召
[00:25:55.380 --> 00:25:56.660]  然後他很好
[00:25:56.660 --> 00:25:58.200]  跟著就找了
[00:25:58.200 --> 00:25:59.980]  立刻就找其他弟兄姊妹來
[00:25:59.980 --> 00:26:01.260]  就是他們的人
[00:26:01.780 --> 00:26:03.820]  都跟他們說我們一齊來做
[00:26:03.820 --> 00:26:05.100]  一齊來做
[00:26:05.100 --> 00:26:06.900]  其實很有意思的
[00:26:06.900 --> 00:26:09.200]  給大家一個功課,自己慢慢看
[00:26:09.200 --> 00:26:10.220]  第三張
[00:26:10.220 --> 00:26:11.240]  整張
[00:26:11.240 --> 00:26:16.620]  第三張就很有趣,剛才我們讀了兩節,已經讀到啦啦卡卡了,很厲害的,弟兄已經
[00:26:16.620 --> 00:26:18.160]  很難讀他的名字
[00:26:18.160 --> 00:26:21.740]  不是說你啦卡卡
[00:26:21.740 --> 00:26:26.860]  是啦,我啦卡卡
[00:26:26.860 --> 00:26:29.680]  剛才讀多比亞,讀的也讀不出來,差不多
[00:26:29.680 --> 00:26:30.960]  很多人名
[00:26:31.480 --> 00:26:35.320]  數一下我就心水清,我不知道數得對不對,大概有四十段
[00:26:35.320 --> 00:26:39.420]  四十段,誰是做什麼,誰是做什麼,好像一些紀錄,誰是做什麼
[00:26:39.420 --> 00:26:41.980]  但你留心這些紀錄裏面呢
[00:26:41.980 --> 00:26:46.580]  給個功課你回去尋補,看哪一節,我故意不說哪一節
[00:26:46.580 --> 00:26:49.660]  除了說誰做什麼,誰做什麼之外
[00:26:49.660 --> 00:26:52.980]  有些人很特別的,有大祭司來做
[00:26:52.980 --> 00:26:54.260]  有份做
[00:26:54.260 --> 00:26:55.800]  祭司們
[00:26:55.800 --> 00:26:57.340]  弟兄們一齊來做
[00:26:58.620 --> 00:27:03.740]  他還有什麼,還有金像,銀像,這些比較有錢的工像來做
[00:27:03.740 --> 00:27:07.580]  有份做,他不只是做金銀,他也做其他的部分
[00:27:07.580 --> 00:27:09.120]  還有什麼呢
[00:27:09.120 --> 00:27:11.680]  還有那些賣香料的人來做
[00:27:11.680 --> 00:27:16.020]  還有行商,經商,商人來做
[00:27:16.020 --> 00:27:22.160]  還有一些官員也做,有些管半個耶路撒冷的官員一齊下水來做
[00:27:22.160 --> 00:27:24.740]  他們全部放下身段一齊來做
[00:27:24.740 --> 00:27:27.300]  這個就是一個最美麗的一幅圖畫
[00:27:27.800 --> 00:27:31.900]  是人你出了走的路時是孤單,但慢慢慢慢神招聚
[00:27:31.900 --> 00:27:33.680]  招聚同行者
[00:27:33.680 --> 00:27:41.620]  你不單止是呼喚同行者,神也會招聚同行者,一路走的時候你會發現周圍的人越來越多
[00:27:41.620 --> 00:27:47.260]  40年前為中國祈禱的時候,就是當年雲華大客5個人我們
[00:27:47.260 --> 00:27:50.320]  當時有什麼人為中國呢?沒有
[00:27:50.320 --> 00:27:52.640]  大家都很害怕,媽媽隔離了
[00:27:52.640 --> 00:27:56.740]  但我們看到這40年裏面神一直有更多呼喚
[00:27:56.980 --> 00:27:58.760]  心裏面很高興
[00:27:58.760 --> 00:28:00.820]  神有同行者給你
[00:28:00.820 --> 00:28:03.380]  他知道你孤單,他會同行者
[00:28:03.380 --> 00:28:05.420]  如果你沒有的話,你自己找他出來
[00:28:05.420 --> 00:28:08.500]  這個就是今天我跟大家說
[00:28:08.500 --> 00:28:11.580]  我有兩個信念給大家
[00:28:11.580 --> 00:28:14.640]  第一個信念就是我絕對
[00:28:14.640 --> 00:28:15.400]  覺得
[00:28:15.400 --> 00:28:18.220]  沒有人是沒有恩賜的
[00:28:18.220 --> 00:28:21.040]  一定有恩賜,你記得耶穌所說的
[00:28:21.040 --> 00:28:22.580]  這個
[00:28:22.580 --> 00:28:26.160]  一千兩,二千兩,五千兩的比喻
[00:28:26.680 --> 00:28:28.120]  那個一千兩比
[00:28:28.120 --> 00:28:31.700]  那位主人罵得很厲害,很嚴厲
[00:28:31.700 --> 00:28:34.520]  要他哀哭切齒,把他丟在黑暗裏面
[00:28:34.520 --> 00:28:41.540]  他錯在哪裏?他不是偷錢,他一千兩沒有偷,他自己塞了去,沒有說
[00:28:41.540 --> 00:28:42.820]  不是的
[00:28:42.820 --> 00:28:45.640]  他等在那裏,他埋在地上,你記得嗎?
[00:28:45.640 --> 00:28:48.200]  那個意思是什麼?他錯在哪裏?
[00:28:48.200 --> 00:28:52.540]  他錯在神說你有的,你當自己沒有
[00:28:52.540 --> 00:28:56.380]  這個就是他最大的錯,最大被神罵的地方
[00:28:56.640 --> 00:28:58.940]  神說你有的,你說我沒有
[00:28:58.940 --> 00:29:01.000]  你有,當自己沒有
[00:29:01.000 --> 00:29:02.520]  神都不放過你
[00:29:02.520 --> 00:29:04.580]  你說自己沒有恩賜
[00:29:04.580 --> 00:29:08.420]  每個人都有神自己給他的恩賜
[00:29:08.420 --> 00:29:11.480]  然後每個人都有神給他的呼召
[00:29:11.480 --> 00:29:15.320]  我們普通人生得出的兒子
[00:29:15.320 --> 00:29:17.120]  都對他有期望
[00:29:17.120 --> 00:29:23.000]  那個名字叫阿牛,都希望他成成實實,老老實實去做事
[00:29:23.000 --> 00:29:25.060]  勤勤力力
[00:29:25.320 --> 00:29:28.120]  神救了你,對你沒有期望
[00:29:28.120 --> 00:29:29.400]  我怎樣都不信
[00:29:29.400 --> 00:29:35.300]  神呼召你,神請救你,用他的生命,用他的補血來請救你
[00:29:35.300 --> 00:29:39.140]  用自己的生命來請救你,對你一定有期望,不過你不知道做什麼
[00:29:39.140 --> 00:29:43.740]  你說我沒有什麼呼召,你騙自己,你騙神
[00:29:43.740 --> 00:29:48.360]  所以今天我和大家講,這兩點
[00:29:48.360 --> 00:29:54.000]  你儘管和我搏,你回去查一下,研究過,如果你覺得有理由去搏低我的話
[00:29:54.760 --> 00:29:56.540]  你寫信來北宣
[00:29:56.540 --> 00:30:00.140]  如果我研究過我,我發覺你說得對,我公開道歉
[00:30:00.140 --> 00:30:02.440]  沒有的
[00:30:02.440 --> 00:30:04.740]  每個人都有恩賜
[00:30:04.740 --> 00:30:06.020]  每一個人
[00:30:06.020 --> 00:30:08.080]  都有使命給他的
[00:30:08.080 --> 00:30:11.140]  我都不知道怎麼找,沒有的
[00:30:11.140 --> 00:30:12.420]  看不到
[00:30:12.420 --> 00:30:16.520]  你夠膽敢講,對不起,我好像講得很極端,但你夠膽敢講
[00:30:16.520 --> 00:30:23.680]  你做生意,我都不知道怎麼開始,這份生意都很難做,你執緊啦你這樣做
[00:30:24.660 --> 00:30:29.000]  你對老闆說老闆,整間公司這麼大,都不知道從哪裡開始
[00:30:29.000 --> 00:30:34.380]  好像沒什麼做,你結帳了,你找一條帳,明天不要回來
[00:30:34.380 --> 00:30:40.280]  為什麼世界上的老闆,你都不敢這樣做,你對天上的神夠膽,我不知道做什麼好
[00:30:40.280 --> 00:30:43.340]  我都沒什麼做的,你夠膽這樣講
[00:30:43.340 --> 00:30:44.620]  是不是
[00:30:44.620 --> 00:30:48.200]  有使命的人生
[00:30:48.200 --> 00:30:50.520]  有方向的人生
[00:30:50.520 --> 00:30:53.580]  不是應付式的人生,日過一日的人生
[00:30:54.240 --> 00:30:55.780]  往神救你,是嗎
[00:30:55.780 --> 00:30:56.860]  丁姐妹
[00:30:56.860 --> 00:30:59.420]  希望你起碼有個生命在我們
[00:30:59.420 --> 00:31:00.180]  面前
[00:31:00.180 --> 00:31:01.980]  成為我們的提醒
[00:31:01.980 --> 00:31:08.620]  我真是不知道怎麼開始,你不要再罵我了,我不是罵你,如果你真是不知道怎麼開始,我又沒辦法幫你提議
[00:31:08.620 --> 00:31:09.920]  我又不認識你
[00:31:09.920 --> 00:31:14.520]  你今晚回去就開始祈禱神,求你給個使命,給個呼召
[00:31:14.520 --> 00:31:19.120]  你看看這幾天,或者看這兩個月,看神怎麼給你,一定給你
[00:31:19.120 --> 00:31:20.660]  是你不肯去的
[00:31:20.660 --> 00:31:22.200]  我們祈禱
[00:31:23.480 --> 00:31:27.320]  祈求你刺下你自己的呼召,讓我們的生命不再一樣
[00:31:27.320 --> 00:31:31.940]  不是日過一日這樣應付式,是在你面前能夠被你所呼召
[00:31:31.940 --> 00:31:33.720]  被你所猜險
[00:31:33.720 --> 00:31:37.060]  將我們看見你,稀罕我們心裏面很興奮
[00:31:37.060 --> 00:31:39.100]  因為他真是一個願意
[00:31:39.100 --> 00:31:40.380]  將一切的事情
[00:31:40.380 --> 00:31:43.700]  放在你面前成為一個使命的人生
[00:31:43.700 --> 00:31:46.260]  求主同樣的呼召我們
[00:31:46.260 --> 00:31:49.600]  要不要放過我們,讓我們白白的
[00:31:49.600 --> 00:31:51.900]  是給你拯救的恩典
[00:31:51.900 --> 00:31:53.180]  而犧牲
[00:31:53.640 --> 00:31:54.660]  而荒廢了
[00:31:54.660 --> 00:31:59.780]  祝願你的靈臨到我們每一個人
[00:31:59.780 --> 00:32:02.100]  祈禱奉耶穌基督
[00:32:02.100 --> 00:32:03.380]  Amen
[00:32:03.380 --> 00:32:05.380]  我就是想要你做我的朋友

