
[00:00:00.000 --> 00:00:05.000]  信心比硬件重要
[00:24:49.000 --> 00:24:52.000]  在約翰福音有提到
[00:24:52.000 --> 00:24:55.000]  在約翰福音有提到
[00:24:55.000 --> 00:24:58.000]  在約翰福音有提到
[00:24:58.000 --> 00:25:01.000]  在約翰福音有提到
[00:25:01.000 --> 00:25:04.000]  在約翰福音有提到
[00:25:04.000 --> 00:25:07.000]  在約翰福音有提到
[00:25:07.000 --> 00:25:10.000]  在約翰福音有提到
[00:25:10.000 --> 00:25:13.000]  在約翰福音有提到
[00:25:13.000 --> 00:25:16.000]  在約翰福音有提到
[00:25:16.000 --> 00:25:19.000]  在約翰福音有提到
[00:25:19.000 --> 00:25:22.000]  在約翰福音有提到
[00:25:22.000 --> 00:25:25.000]  在約翰福音有提到
[00:25:25.000 --> 00:25:28.000]  在約翰福音有提到
[00:25:28.000 --> 00:25:31.000]  在約翰福音有提到
[00:25:31.000 --> 00:25:34.000]  在約翰福音有提到
[00:25:34.000 --> 00:25:37.000]  在約翰福音有提到
[00:25:37.000 --> 00:25:40.000]  在約翰福音有提到
[00:25:40.000 --> 00:25:43.000]  在約翰福音有提到
[00:25:43.000 --> 00:25:46.000]  在約翰福音有提到
[00:25:46.000 --> 00:25:49.000]  在約翰福音有提到
[00:25:49.000 --> 00:25:52.000]  在約翰福音有提到
[00:25:52.000 --> 00:25:55.000]  在約翰福音有提到
[00:25:55.000 --> 00:25:58.000]  在約翰福音有提到
[00:25:58.000 --> 00:26:01.000]  在約翰福音有提到
[00:26:01.000 --> 00:26:04.000]  在約翰福音有提到
[00:26:04.000 --> 00:26:07.000]  在約翰福音有提到
[00:26:07.000 --> 00:26:10.000]  在約翰福音有提到
[00:26:10.000 --> 00:26:13.000]  在約翰福音有提到
[00:26:13.000 --> 00:26:16.000]  在約翰福音有提到
[00:26:16.000 --> 00:26:19.000]  在約翰福音有提到
[00:26:19.000 --> 00:26:22.000]  在約翰福音有提到
[00:26:22.000 --> 00:26:25.000]  在約翰福音有提到
[00:26:25.000 --> 00:26:28.000]  在約翰福音有提到
[00:26:28.000 --> 00:26:31.000]  在約翰福音有提到
[00:26:31.000 --> 00:26:34.000]  在約翰福音有提到
[00:26:34.000 --> 00:26:37.000]  在約翰福音有提到
[00:26:37.000 --> 00:26:40.000]  在約翰福音有提到
[00:26:40.000 --> 00:26:43.000]  在約翰福音有提到
[00:26:43.000 --> 00:26:46.000]  在約翰福音有提到
[00:26:46.000 --> 00:26:49.000]  在約翰福音有提到
[00:26:49.000 --> 00:26:52.000]  在約翰福音有提到
[00:26:52.000 --> 00:26:55.000]  在約翰福音有提到
[00:26:55.000 --> 00:26:58.000]  在約翰福音有提到
[00:26:58.000 --> 00:27:01.000]  在約翰福音有提到
[00:27:01.000 --> 00:27:04.000]  在約翰福音有提到
[00:27:04.000 --> 00:27:07.000]  在約翰福音有提到
[00:27:07.000 --> 00:27:10.000]  在約翰福音有提到
[00:27:10.000 --> 00:27:13.000]  在約翰福音有提到
[00:27:13.000 --> 00:27:16.000]  在約翰福音有提到
[00:27:16.000 --> 00:27:19.000]  在約翰福音有提到
[00:27:19.000 --> 00:27:22.000]  在約翰福音有提到
[00:27:22.000 --> 00:27:25.000]  在約翰福音有提到
[00:27:25.000 --> 00:27:28.000]  在約翰福音有提到
[00:27:28.000 --> 00:27:31.000]  在約翰福音有提到
[00:27:31.000 --> 00:27:34.000]  在約翰福音有提到
[00:27:34.000 --> 00:27:37.000]  在約翰福音有提到
[00:27:37.000 --> 00:27:40.000]  在約翰福音有提到
[00:27:40.000 --> 00:27:43.000]  在約翰福音有提到
[00:27:43.000 --> 00:27:46.000]  在約翰福音有提到
[00:27:46.000 --> 00:27:49.000]  在約翰福音有提到
[00:27:49.000 --> 00:27:52.000]  在約翰福音有提到
[00:27:52.000 --> 00:27:55.000]  在約翰福音有提到
[00:27:55.000 --> 00:27:58.000]  在約翰福音有提到
[00:27:58.000 --> 00:28:01.000]  在約翰福音有提到
[00:28:01.000 --> 00:28:04.000]  在約翰福音有提到
[00:28:04.000 --> 00:28:07.000]  在約翰福音有提到
[00:28:07.000 --> 00:28:10.000]  在約翰福音有提到
[00:28:10.000 --> 00:28:13.000]  在約翰福音有提到
[00:28:13.000 --> 00:28:16.000]  在約翰福音有提到
[00:28:16.000 --> 00:28:19.000]  在約翰福音有提到
[00:28:19.000 --> 00:28:22.000]  在約翰福音有提到
[00:28:22.000 --> 00:28:25.000]  在約翰福音有提到
[00:28:25.000 --> 00:28:28.000]  在約翰福音有提到
[00:28:28.000 --> 00:28:31.000]  在約翰福音有提到
[00:28:31.000 --> 00:28:34.000]  在約翰福音有提到
[00:28:34.000 --> 00:28:37.000]  在約翰福音有提到
[00:28:37.000 --> 00:28:40.000]  在約翰福音有提到
[00:28:40.000 --> 00:28:43.000]  在約翰福音有提到
[00:28:43.000 --> 00:28:46.000]  在約翰福音有提到
[00:28:46.000 --> 00:28:49.000]  在約翰福音有提到
[00:28:49.000 --> 00:28:52.000]  在約翰福音有提到
[00:28:52.000 --> 00:28:55.000]  在約翰福音有提到
[00:28:55.000 --> 00:28:58.000]  在約翰福音有提到
[00:28:58.000 --> 00:29:01.000]  在約翰福音有提到
[00:29:01.000 --> 00:29:04.000]  在約翰福音有提到
[00:29:04.000 --> 00:29:07.000]  在約翰福音有提到
[00:29:07.000 --> 00:29:10.000]  在約翰福音有提到
[00:29:10.000 --> 00:29:13.000]  在約翰福音有提到
[00:29:13.000 --> 00:29:16.000]  在約翰福音有提到
[00:29:16.000 --> 00:29:19.000]  在約翰福音有提到
[00:29:19.000 --> 00:29:22.000]  在約翰福音有提到
[00:29:22.000 --> 00:29:25.000]  在約翰福音有提到
[00:29:25.000 --> 00:29:28.000]  在約翰福音有提到
[00:29:28.000 --> 00:29:31.000]  在約翰福音有提到
[00:29:31.000 --> 00:29:34.000]  在約翰福音有提到
[00:29:34.000 --> 00:29:37.000]  在約翰福音有提到
[00:29:37.000 --> 00:29:40.000]  在約翰福音有提到
[00:29:40.000 --> 00:29:43.000]  在約翰福音有提到
[00:29:43.000 --> 00:29:46.000]  在約翰福音有提到
[00:29:46.000 --> 00:29:49.000]  在約翰福音有提到
[00:29:49.000 --> 00:29:52.000]  在約翰福音有提到
[00:29:52.000 --> 00:29:55.000]  在約翰福音有提到
[00:29:55.000 --> 00:29:58.000]  在約翰福音有提到
[00:29:58.000 --> 00:30:01.000]  在約翰福音有提到
[00:30:01.000 --> 00:30:04.000]  在約翰福音有提到
[00:30:04.000 --> 00:30:07.000]  在約翰福音有提到
[00:30:07.000 --> 00:30:10.000]  在約翰福音有提到
[00:30:10.000 --> 00:30:13.000]  在約翰福音有提到
[00:30:13.000 --> 00:30:16.000]  在約翰福音有提到
[00:30:16.000 --> 00:30:19.000]  在約翰福音有提到
[00:30:19.000 --> 00:30:22.000]  在約翰福音有提到
[00:30:22.000 --> 00:30:25.000]  在約翰福音有提到
[00:30:25.000 --> 00:30:28.000]  在約翰福音有提到
[00:30:28.000 --> 00:30:31.000]  在約翰福音有提到
[00:30:31.000 --> 00:30:34.000]  在約翰福音有提到
[00:30:34.000 --> 00:30:37.000]  在約翰福音有提到
[00:30:37.000 --> 00:30:40.000]  在約翰福音有提到
[00:30:40.000 --> 00:30:43.000]  在約翰福音有提到
[00:30:43.000 --> 00:30:46.000]  在約翰福音有提到
[00:30:46.000 --> 00:30:49.000]  在約翰福音有提到
[00:30:49.000 --> 00:30:52.000]  在約翰福音有提到
[00:30:52.000 --> 00:30:55.000]  在約翰福音有提到
[00:30:55.000 --> 00:30:58.000]  在約翰福音有提到
[00:30:58.000 --> 00:31:01.000]  在約翰福音有提到
[00:31:01.000 --> 00:31:04.000]  在約翰福音有提到
[00:31:04.000 --> 00:31:07.000]  在約翰福音有提到
[00:31:07.000 --> 00:31:10.000]  在約翰福音有提到
[00:31:10.000 --> 00:31:13.000]  在約翰福音有提到
[00:31:13.000 --> 00:31:16.000]  在約翰福音有提到
[00:31:16.000 --> 00:31:19.000]  在約翰福音有提到
[00:31:19.000 --> 00:31:22.000]  在約翰福音有提到
[00:31:22.000 --> 00:31:25.000]  在約翰福音有提到
[00:31:25.000 --> 00:31:28.000]  在約翰福音有提到
[00:31:28.000 --> 00:31:31.000]  在約翰福音有提到
[00:31:31.000 --> 00:31:34.000]  在約翰福音有提到
[00:31:34.000 --> 00:31:37.000]  在約翰福音有提到
[00:31:37.000 --> 00:31:40.000]  在約翰福音有提到
[00:31:40.000 --> 00:31:43.000]  在約翰福音有提到
[00:31:43.000 --> 00:31:46.000]  在約翰福音有提到
[00:31:46.000 --> 00:31:49.000]  在約翰福音有提到
[00:31:49.000 --> 00:31:52.000]  在約翰福音有提到
[00:31:52.000 --> 00:31:55.000]  在約翰福音有提到
[00:31:55.000 --> 00:31:58.000]  在約翰福音有提到
[00:31:58.000 --> 00:32:01.000]  在約翰福音有提到
[00:32:01.000 --> 00:32:04.000]  在約翰福音有提到
[00:32:04.000 --> 00:32:07.000]  在約翰福音有提到
[00:32:07.000 --> 00:32:10.000]  在約翰福音有提到
[00:32:10.000 --> 00:32:13.000]  在約翰福音有提到
[00:32:13.000 --> 00:32:16.000]  在約翰福音有提到
[00:32:16.000 --> 00:32:19.000]  在約翰福音有提到
[00:32:19.000 --> 00:32:22.000]  在約翰福音有提到
[00:32:22.000 --> 00:32:25.000]  在約翰福音有提到
[00:32:25.000 --> 00:32:28.000]  在約翰福音有提到
[00:32:28.000 --> 00:32:31.000]  在約翰福音有提到
[00:32:31.000 --> 00:32:34.000]  在約翰福音有提到
[00:32:34.000 --> 00:32:37.000]  在約翰福音有提到
[00:32:37.000 --> 00:32:40.000]  在約翰福音有提到
[00:32:40.000 --> 00:32:43.000]  在約翰福音有提到
[00:32:43.000 --> 00:32:46.000]  在約翰福音有提到
[00:32:46.000 --> 00:32:49.000]  在約翰福音有提到
[00:32:49.000 --> 00:32:52.000]  在約翰福音有提到
[00:32:52.000 --> 00:32:55.000]  在約翰福音有提到
[00:32:55.000 --> 00:32:58.000]  在約翰福音有提到
[00:32:58.000 --> 00:33:01.000]  在約翰福音有提到
[00:33:01.000 --> 00:33:04.000]  在約翰福音有提到
[00:33:04.000 --> 00:33:07.000]  在約翰福音有提到
[00:33:07.000 --> 00:33:10.000]  在約翰福音有提到
[00:33:10.000 --> 00:33:13.000]  在約翰福音有提到
[00:33:13.000 --> 00:33:16.000]  在約翰福音有提到
[00:33:16.000 --> 00:33:19.000]  在約翰福音有提到
[00:33:19.000 --> 00:33:22.000]  在約翰福音有提到
[00:33:22.000 --> 00:33:25.000]  在約翰福音有提到
[00:33:25.000 --> 00:33:28.000]  在約翰福音有提到
[00:33:28.000 --> 00:33:31.000]  在約翰福音有提到
[00:33:31.000 --> 00:33:34.000]  在約翰福音有提到
[00:33:34.000 --> 00:33:37.000]  在約翰福音有提到
[00:33:37.000 --> 00:33:40.000]  在約翰福音有提到
[00:33:40.000 --> 00:33:43.000]  在約翰福音有提到
[00:33:43.000 --> 00:33:46.000]  在約翰福音有提到
[00:33:46.000 --> 00:33:49.000]  在約翰福音有提到
[00:33:49.000 --> 00:33:52.000]  在約翰福音有提到
[00:33:52.000 --> 00:33:55.000]  在約翰福音有提到
[00:33:55.000 --> 00:33:58.000]  在約翰福音有提到
[00:33:58.000 --> 00:34:01.000]  在約翰福音有提到
[00:34:01.000 --> 00:34:04.000]  在約翰福音有提到
[00:34:04.000 --> 00:34:07.000]  在約翰福音有提到
[00:34:07.000 --> 00:34:10.000]  在約翰福音有提到
[00:34:10.000 --> 00:34:13.000]  在約翰福音有提到
[00:34:13.000 --> 00:34:16.000]  在約翰福音有提到
[00:34:16.000 --> 00:34:19.000]  在約翰福音有提到
[00:34:19.000 --> 00:34:22.000]  在約翰福音有提到
[00:34:22.000 --> 00:34:25.000]  在約翰福音有提到
[00:34:25.000 --> 00:34:28.000]  在約翰福音有提到
[00:34:28.000 --> 00:34:31.000]  在約翰福音有提到
[00:34:31.000 --> 00:34:34.000]  在約翰福音有提到
[00:34:34.000 --> 00:34:37.000]  在約翰福音有提到
[00:34:37.000 --> 00:34:40.000]  在約翰福音有提到
[00:34:40.000 --> 00:34:43.000]  在約翰福音有提到
[00:34:43.000 --> 00:34:46.000]  在約翰福音有提到
[00:34:46.000 --> 00:34:49.000]  在約翰福音有提到
[00:34:49.000 --> 00:34:52.000]  在約翰福音有提到
[00:34:52.000 --> 00:34:55.000]  在約翰福音有提到
[00:34:55.000 --> 00:34:58.000]  在約翰福音有提到
[00:34:58.000 --> 00:35:01.000]  在約翰福音有提到
[00:35:01.000 --> 00:35:04.000]  在永恆和被造界之間
[00:35:04.000 --> 00:35:07.000]  只有一個通道就是耶穌基督
[00:35:07.000 --> 00:35:10.000]  當我們明白這個真理的時候
[00:35:10.000 --> 00:35:13.000]  當我們明白這個真理的時候
[00:35:13.000 --> 00:35:16.000]  我們看聖經就明白深度很厲害
[00:35:16.000 --> 00:35:19.000]  提摩太前書說
[00:35:19.000 --> 00:35:22.000]  因為只有一位神
[00:35:22.000 --> 00:35:25.000]  神和人之間只有一個中寶就是耶穌基督
[00:35:25.000 --> 00:35:28.000]  只有一個中寶就是耶穌基督
[00:35:28.000 --> 00:35:31.000]  只有一個中寶就是耶穌基督
[00:35:31.000 --> 00:35:34.000]  當耶穌基督說我從父的身體
[00:35:34.000 --> 00:35:37.000]  離開世界回到父的身體
[00:35:37.000 --> 00:35:40.000]  這個說話你和我不能說
[00:35:40.000 --> 00:35:43.000]  因為我們不知道我們從何而來
[00:35:43.000 --> 00:35:46.000]  只有在永恆被造界的人
[00:35:46.000 --> 00:35:49.000]  只有在永恆被造界的人
[00:35:49.000 --> 00:35:52.000]  只有在永恆被造界的人
[00:35:52.000 --> 00:35:55.000]  只有在永恆被造界的人
[00:35:55.000 --> 00:35:58.000]  當時有三個人做證人
[00:35:58.000 --> 00:36:01.000]  第一個是瑪利亞、彼得和耶穌所愛的約翰
[00:36:01.000 --> 00:36:04.000]  第一個是瑪利亞、彼得和耶穌所愛的約翰
[00:36:04.000 --> 00:36:07.000]  他們開始以為是有些人將耶穌的身體拿走
[00:36:07.000 --> 00:36:10.000]  他們開始以為是有些人將耶穌的身體拿走
[00:36:10.000 --> 00:36:13.000]  有人把主從墳墓裡拿走了
[00:36:13.000 --> 00:36:16.000]  他們不知道耶穌復活
[00:36:16.000 --> 00:36:19.000]  因為當時約翰是最年輕的
[00:36:19.000 --> 00:36:22.000]  所以他跑得最快
[00:36:22.000 --> 00:36:25.000]  他看到耶穌沒有身體
[00:36:25.000 --> 00:36:28.000]  他看到了才相信耶穌復活
[00:36:28.000 --> 00:36:31.000]  這很奇怪
[00:36:31.000 --> 00:36:34.000]  剛好反過來
[00:36:34.000 --> 00:36:37.000]  為什麼約翰說看到就相信呢?
[00:36:37.000 --> 00:36:40.000]  為什麼約翰說看到就相信呢?
[00:36:40.000 --> 00:36:43.000]  因為這句說話不是上帝的教訓
[00:36:43.000 --> 00:36:46.000]  不是耶穌的教訓
[00:36:46.000 --> 00:36:49.000]  而是聖經裡敘述人的反應
[00:36:49.000 --> 00:36:52.000]  敘述自己的經歷
[00:36:52.000 --> 00:36:55.000]  這不是上帝的教訓
[00:36:55.000 --> 00:36:58.000]  是約翰自己說自己的經歷
[00:36:58.000 --> 00:37:01.000]  他看到才相信
[00:37:01.000 --> 00:37:04.000]  因為他們不明白耶穌一定要復活
[00:37:04.000 --> 00:37:07.000]  所以這句說話不是上帝的教訓
[00:37:07.000 --> 00:37:10.000]  是平鋪直述約翰當時的反應
[00:37:10.000 --> 00:37:13.000]  他看到才相信
[00:37:13.000 --> 00:37:16.000]  不是上帝不是耶穌的教訓
[00:37:16.000 --> 00:37:19.000]  當晚他還沒有在的時候
[00:37:19.000 --> 00:37:22.000]  門徒怕猶太人來抓他們
[00:37:22.000 --> 00:37:25.000]  他們被困在自己的密室裡
[00:37:25.000 --> 00:37:28.000]  耶穌要穿過牆去見到他們
[00:37:28.000 --> 00:37:31.000]  耶穌基督行神蹟進入他們的房間裡
[00:37:31.000 --> 00:37:34.000]  耶穌是讓他們看的
[00:37:34.000 --> 00:37:37.000]  手的傷痕
[00:37:37.000 --> 00:37:40.000]  為什麼呢?
[00:37:40.000 --> 00:37:43.000]  因為第一代的信徒將來會做見證人
[00:37:43.000 --> 00:37:46.000]  所以他們大部分是殉道死
[00:37:46.000 --> 00:37:49.000]  為耶穌見證,見證耶穌復活是真的事
[00:37:49.000 --> 00:37:52.000]  由以前他們怕躲起來,到他們為耶穌做見證
[00:37:52.000 --> 00:37:55.000]  所以上帝是讓他們看明白的
[00:37:55.000 --> 00:37:58.000]  但當晚是很仔細的
[00:37:58.000 --> 00:38:01.000]  當晚他說我要看到
[00:38:01.000 --> 00:38:04.000]  如果看不到,不是試一下那些傷痕
[00:38:04.000 --> 00:38:07.000]  我一定不相信
[00:38:07.000 --> 00:38:10.000]  其實當晚沒有特別例外,其他信徒一樣
[00:38:10.000 --> 00:38:13.000]  他們不見而信,這件事是要他們做見證人
[00:38:13.000 --> 00:38:16.000]  是看到,要他們宣講這件事
[00:38:16.000 --> 00:38:19.000]  為什麼信心比眼見重要?
[00:38:19.000 --> 00:38:24.000]  可能前書提到猶太人要神蹟
[00:38:24.000 --> 00:38:27.000]  希臘人要智慧
[00:38:27.000 --> 00:38:30.000]  希臘人很多哲學家要講智慧
[00:38:30.000 --> 00:38:33.000]  原來人很多時候要求
[00:38:33.000 --> 00:38:36.000]  神蹟是我眼可以看到的
[00:38:36.000 --> 00:38:39.000]  智慧是我理智可以明白的,我才相信
[00:38:39.000 --> 00:38:42.000]  一般的反應要求
[00:38:42.000 --> 00:38:45.000]  但其實理性有理性的限制和危險
[00:38:45.000 --> 00:38:48.000]  為什麼?雖然上帝給人的理性超過其他活物
[00:38:48.000 --> 00:38:51.000]  但有三個問題
[00:38:51.000 --> 00:38:54.000]  理性有非理性的問題,有有限性的問題,有選擇性的問題
[00:38:54.000 --> 00:38:57.000]  有些人信有鬼但不信有神
[00:38:57.000 --> 00:39:00.000]  雖然鬼和神都沒見過
[00:39:00.000 --> 00:39:03.000]  但他選一項信,他不信第二項
[00:39:03.000 --> 00:39:06.000]  有些人沒有證據也好,說人死如燈滅
[00:39:06.000 --> 00:39:09.000]  沒證據的,但有永恆的生命他不相信
[00:39:09.000 --> 00:39:12.000]  有些人有病的事希望有神蹟
[00:39:12.000 --> 00:39:15.000]  叫人為他祈禱希望有神蹟
[00:39:15.000 --> 00:39:18.000]  但他沒病的時候他就信自己
[00:39:18.000 --> 00:39:21.000]  他不信上帝
[00:39:21.000 --> 00:39:24.000]  我記得科學家都很迷信
[00:39:24.000 --> 00:39:27.000]  我30年前曾經去過一個國際會議
[00:39:27.000 --> 00:39:30.000]  當時有個早在香港來的教授
[00:39:30.000 --> 00:39:33.000]  他check in 拿了鎖匙上去房間
[00:39:33.000 --> 00:39:36.000]  他拿了行李下來要換房
[00:39:36.000 --> 00:39:39.000]  我問他什麼事
[00:39:39.000 --> 00:39:42.000]  他說原來他的房間是最尾的房間
[00:39:42.000 --> 00:39:45.000]  他說最尾房間會有鬼
[00:39:45.000 --> 00:39:48.000]  我才知道原來香港人
[00:39:48.000 --> 00:39:51.000]  去住酒店就不住最後房間
[00:39:51.000 --> 00:39:54.000]  我第一次一個科學家跟我說
[00:39:54.000 --> 00:39:57.000]  今天我講無神論的機會不多
[00:39:57.000 --> 00:40:00.000]  無神論也是
[00:40:00.000 --> 00:40:03.000]  主觀意見說有神無神是沒有意義的
[00:40:03.000 --> 00:40:06.000]  但理性還有兩個很大的問題
[00:40:06.000 --> 00:40:09.000]  有限性和選擇性
[00:40:09.000 --> 00:40:12.000]  這個對我來說也是一個問題
[00:40:12.000 --> 00:40:15.000]  什麼叫有限性呢
[00:40:15.000 --> 00:40:18.000]  我們看人的智慧是有限的
[00:40:18.000 --> 00:40:21.000]  但這個有限的智慧
[00:40:21.000 --> 00:40:24.000]  如果我們不明白的時候
[00:40:24.000 --> 00:40:27.000]  很多時候就像一個filter阻礙上帝的啟示
[00:40:27.000 --> 00:40:30.000]  我們選擇一些我要的東西
[00:40:30.000 --> 00:40:33.000]  有些上帝說的我聽不聽就聽
[00:40:33.000 --> 00:40:36.000]  不聽的我就拒絕不要
[00:40:36.000 --> 00:40:39.000]  原來人有限的智慧有選擇性和有限性
[00:40:39.000 --> 00:40:42.000]  很多時候會限制我們對上帝的認知
[00:40:42.000 --> 00:40:45.000]  和限制對上帝認知的能力
[00:40:45.000 --> 00:40:48.000]  甚至阻擋上帝對我們啟示
[00:40:48.000 --> 00:40:51.000]  因為這樣我們很容易會在心裡
[00:40:51.000 --> 00:40:54.000]  有個假神的概念
[00:40:54.000 --> 00:40:57.000]  真正的上帝其實我信我不信
[00:40:57.000 --> 00:41:00.000]  我怎麼想都沒有關係
[00:41:00.000 --> 00:41:03.000]  舉個例子
[00:41:03.000 --> 00:41:06.000]  如果我們說上帝存在與否不在乎人的直觀意義
[00:41:06.000 --> 00:41:09.000]  上帝不是因為我信祂會存在多一點
[00:41:09.000 --> 00:41:12.000]  也不是因為我不信祂不存在
[00:41:12.000 --> 00:41:15.000]  所以人認為上帝存在是沒有意義的
[00:41:15.000 --> 00:41:18.000]  是看客觀事實的
[00:41:18.000 --> 00:41:21.000]  對多瑪來說問題在哪裡呢
[00:41:21.000 --> 00:41:24.000]  你看到上帝在看福音已經看到很多神蹟
[00:41:24.000 --> 00:41:27.000]  他看到耶穌將水變酒 醫好大神的兒子
[00:41:27.000 --> 00:41:30.000]  醫好癱瘓38歲的人
[00:41:30.000 --> 00:41:33.000]  五頂二魚令五千人吃飽 在水邊走
[00:41:33.000 --> 00:41:36.000]  每個神蹟都是爛的
[00:41:36.000 --> 00:41:39.000]  拉撒路這個更加震撼性
[00:41:39.000 --> 00:41:42.000]  但他的理智有選擇性
[00:41:42.000 --> 00:41:45.000]  這些他看到 但這個他看不到他不信
[00:41:45.000 --> 00:41:48.000]  我想了很久為什麼他不信
[00:41:48.000 --> 00:41:51.000]  因為他去多瑪那裡
[00:41:51.000 --> 00:41:54.000]  多瑪他見過耶穌行神蹟
[00:41:54.000 --> 00:41:57.000]  他知道耶穌有行神蹟的能力
[00:41:57.000 --> 00:42:02.000]  但當一個可以行神蹟的耶穌都死了
[00:42:02.000 --> 00:42:05.000]  就沒有人行神蹟了
[00:42:05.000 --> 00:42:08.000]  所以他有個困難在這裡
[00:42:08.000 --> 00:42:11.000]  我看不到我不信 這些我看到我信
[00:42:11.000 --> 00:42:14.000]  其實看到我知 我不是叫信
[00:42:14.000 --> 00:42:17.000]  所以他遇到理智上的選擇性問題
[00:42:17.000 --> 00:42:20.000]  我不信 其實見神蹟是不會令人信的
[00:42:20.000 --> 00:42:23.000]  為什麼呢 出埃及的提到
[00:42:23.000 --> 00:42:26.000]  當以色列人摩西帶他們出埃及
[00:42:26.000 --> 00:42:29.000]  見到紅海分開
[00:42:29.000 --> 00:42:32.000]  一過到紅海去到沙漠那邊沒東西吃
[00:42:32.000 --> 00:42:35.000]  就已經埋怨上帝 已經不信上帝
[00:42:35.000 --> 00:42:38.000]  要罵摩西帶他們出來餓死 渴死
[00:42:38.000 --> 00:42:41.000]  剛剛見完紅海分開在海底走過
[00:42:41.000 --> 00:42:44.000]  馬上不信 跟著他沒東西吃
[00:42:44.000 --> 00:42:49.000]  每天上帝在天上掉一些麻辣的食物給他們吃
[00:42:49.000 --> 00:42:52.000]  每天吃不單對上帝沒信心
[00:42:52.000 --> 00:42:55.000]  還要埋怨 每天吃那些東西 要吃肉
[00:42:55.000 --> 00:43:00.000]  見不到上帝要自己做金牛
[00:43:00.000 --> 00:43:03.000]  當他們進去迦南之前
[00:43:03.000 --> 00:43:06.000]  派十二個探子 十個都不信 沒信心
[00:43:06.000 --> 00:43:10.000]  所以那一代人浪費了一代在沙漠兜來兜去
[00:43:10.000 --> 00:43:13.000]  不信的一代進不了應許之地
[00:43:13.000 --> 00:43:16.000]  今天也是一樣
[00:43:16.000 --> 00:43:19.000]  不信上帝的人也進不了神的國
[00:43:19.000 --> 00:43:22.000]  所以我們看到這個限制的時候
[00:43:22.000 --> 00:43:25.000]  別人不信我們信不信呢
[00:43:25.000 --> 00:43:28.000]  其實如果我們說上帝一切的作為都是神的神蹟
[00:43:28.000 --> 00:43:31.000]  其實你和我生命都是神蹟
[00:43:31.000 --> 00:43:35.000]  你現在你的心和我心的跳動都不是我們自己的努力
[00:43:35.000 --> 00:43:38.000]  都是上帝維持著我們的生命
[00:43:38.000 --> 00:43:41.000]  我們本身就是在神蹟當中生活
[00:43:41.000 --> 00:43:45.000]  但在神蹟當中都不會令人信主
[00:43:45.000 --> 00:43:48.000]  和以色列人一樣
[00:43:48.000 --> 00:43:53.000]  所以看耶穌怎樣對那些體驗神蹟跟從他的人
[00:43:53.000 --> 00:43:57.000]  你就知道耶穌體重的不是我們體驗之後相信的
[00:43:57.000 --> 00:44:00.000]  聖經有提到在《讓福音》第二章
[00:44:00.000 --> 00:44:06.000]  當時很多人見到耶穌的行神的神蹟就信了耶穌
[00:44:06.000 --> 00:44:09.000]  但耶穌怎樣想呢
[00:44:09.000 --> 00:44:12.000]  耶穌卻不將自己交託給他們
[00:44:12.000 --> 00:44:14.000]  因為耶穌知道一萬人
[00:44:14.000 --> 00:44:16.000]  也不需要這些人為他做見證
[00:44:16.000 --> 00:44:18.000]  因為他知道人的內心
[00:44:18.000 --> 00:44:23.000]  原來上帝體重的不是見到跟從他的人
[00:44:23.000 --> 00:44:28.000]  而是憑著信心知道對他有倚靠的人
[00:44:28.000 --> 00:44:31.000]  上帝的意念是超過我們的意念
[00:44:31.000 --> 00:44:32.000]  所以聖經說到
[00:44:32.000 --> 00:44:35.000]  我的意念不是你的意念
[00:44:35.000 --> 00:44:37.000]  你們的道路也不是我的道路
[00:44:37.000 --> 00:44:39.000]  是天怎樣高過地
[00:44:39.000 --> 00:44:42.000]  我的道路是怎樣高過你們
[00:44:42.000 --> 00:44:43.000]  我的意念是高過你們
[00:44:43.000 --> 00:44:46.000]  所以我們被造的智慧是有限的
[00:44:46.000 --> 00:44:48.000]  上帝的智慧是無限的
[00:44:48.000 --> 00:44:50.000]  所以不要有錯覺
[00:44:50.000 --> 00:44:54.000]  以為我們的理智是可以明白得到上帝
[00:44:54.000 --> 00:44:58.000]  否則明白不到上帝就不存在
[00:44:58.000 --> 00:45:03.000]  所以當上帝給我們有足夠的智慧去明白他的說話的時候
[00:45:03.000 --> 00:45:08.000]  當我們用盡上帝給我們的智慧理智的極限的時候
[00:45:08.000 --> 00:45:11.000]  我們需要開放我們的心靈
[00:45:11.000 --> 00:45:14.000]  憑著信心去接受上帝的說話
[00:45:14.000 --> 00:45:19.000]  我們不要讓自己有限的智慧去隔了或限制對上帝的認知
[00:45:19.000 --> 00:45:21.000]  為什麼呢?我舉一個例子
[00:45:21.000 --> 00:45:23.000]  如果神給我們看了全部的光譜
[00:45:23.000 --> 00:45:26.000]  但如果我們只戴有色眼鏡
[00:45:26.000 --> 00:45:28.000]  我們只看到我想要的部分
[00:45:28.000 --> 00:45:32.000]  我們的有限的智慧會隔了上帝其餘的啟示
[00:45:32.000 --> 00:45:34.000]  就像一個小小的小小的小小
[00:45:34.000 --> 00:45:36.000]  我們隔了我們只想要的
[00:45:36.000 --> 00:45:39.000]  明白不到上帝的完全啟示
[00:45:39.000 --> 00:45:43.000]  所以人的理性去到盡頭的時候
[00:45:43.000 --> 00:45:44.000]  我們要開放我們的心靈
[00:45:44.000 --> 00:45:46.000]  憑著信心去接受上帝的啟示
[00:45:46.000 --> 00:45:48.000]  這樣你就會看到上帝的榮耀
