
[00:00:00.000 --> 00:00:04.400]  各位靈性主的早安
[00:26:56.200 --> 00:27:01.200]  但過程要逐步去解決
[00:27:01.200 --> 00:27:03.200]  我不是說錯
[00:27:03.200 --> 00:27:05.200]  我家裡人說的沒錯
[00:27:05.200 --> 00:27:11.200]  逐步將他講的融入原本
[00:27:11.200 --> 00:27:14.200]  甚至將自己的計劃改變
[00:27:14.200 --> 00:27:15.200]  遷就
[00:27:15.200 --> 00:27:17.200]  《族基督徒》就是這樣
[00:27:17.200 --> 00:27:20.200]  上帝有個全盤計劃
[00:27:20.200 --> 00:27:22.200]  70年的日子
[00:27:22.200 --> 00:27:25.200]  秘魯這件事
[00:27:25.200 --> 00:27:29.200]  正正是但義利這個時候要關注的事
[00:27:29.200 --> 00:27:33.200]  為什麼要關注但義利秘魯的事情呢
[00:27:33.200 --> 00:27:35.200]  因為這就是核心的問題
[00:27:35.200 --> 00:27:41.200]  為什麼但義利會去到外邦世界
[00:27:41.200 --> 00:27:43.200]  如果不是這樣看
[00:27:43.200 --> 00:27:45.200]  但義利真的會按自己的心意
[00:27:45.200 --> 00:27:49.200]  既然都秘魯到外國新巴比倫
[00:27:49.200 --> 00:27:54.200]  自己這麼有能力不如找個好位置
[00:27:54.200 --> 00:27:56.200]  看看有沒有油水
[00:27:56.200 --> 00:27:58.200]  油水不是油的水
[00:27:58.200 --> 00:28:00.200]  有沒有利益
[00:28:00.200 --> 00:28:02.200]  他沒有這樣做
[00:28:02.200 --> 00:28:03.200]  沒有
[00:28:03.200 --> 00:28:05.200]  但焦點很準確
[00:28:05.200 --> 00:28:08.200]  祈求上帝準確給我看
[00:28:08.200 --> 00:28:17.200]  究竟我們猶大國的子民將來的去向是什麼呢
[00:28:17.200 --> 00:28:19.200]  於是我們看看
[00:28:19.200 --> 00:28:23.200]  基於我們今天的耶利米蘇
[00:28:23.200 --> 00:28:31.200]  第25章11節12節和第29章第10節的介紹
[00:28:31.200 --> 00:28:35.200]  他找到上帝有這個70年的計劃
[00:28:35.200 --> 00:28:38.200]  在這70年的計劃裡
[00:28:38.200 --> 00:28:41.200]  我們如何預備回去呢
[00:28:41.200 --> 00:28:43.200]  這是很重要的信息
[00:28:43.200 --> 00:28:48.200]  有個定期在這裡
[00:28:48.200 --> 00:28:50.200]  我們猶太人秘魯
[00:28:50.200 --> 00:28:53.200]  如何回到上帝身邊呢
[00:28:53.200 --> 00:28:55.200]  是否時間到了
[00:28:55.200 --> 00:28:58.200]  上帝帶我們回到耶路撒冷呢
[00:28:58.200 --> 00:29:00.200]  這種思維
[00:29:00.200 --> 00:29:01.200]  我告訴大家
[00:29:01.200 --> 00:29:03.200]  和今天很多信徒信主一樣
[00:29:03.200 --> 00:29:06.200]  我受了浸
[00:29:06.200 --> 00:29:08.200]  舉了手受了浸
[00:29:08.200 --> 00:29:10.200]  每個月我去聖餐
[00:29:10.200 --> 00:29:12.200]  受完之後怎樣呢
[00:29:12.200 --> 00:29:14.200]  等上帝捧我入偏堂
[00:29:14.200 --> 00:29:16.200]  是不是這樣呢
[00:29:19.200 --> 00:29:21.200]  今天我相信在教會裡
[00:29:21.200 --> 00:29:23.200]  九成人都是這樣的人
[00:29:23.200 --> 00:29:28.200]  剩下的那一成呢
[00:29:28.200 --> 00:29:32.200]  有部分是有居心的人
[00:29:32.200 --> 00:29:34.200]  很小的部分
[00:29:34.200 --> 00:29:38.200]  是知道如何在這個世界上活
[00:29:38.200 --> 00:29:41.200]  但現在你告訴我
[00:29:41.200 --> 00:29:46.200]  猶太人如何在這70年未到之前
[00:29:46.200 --> 00:29:48.200]  要做些什麼
[00:29:48.200 --> 00:29:50.200]  第三節和第四節上
[00:29:50.200 --> 00:29:53.200]  我便禁食披麻蒙灰
[00:29:53.200 --> 00:29:58.200]  定以向主神祈禱懇求
[00:29:58.200 --> 00:30:04.200]  我向耶和華我的神祈禱認罪
[00:30:04.200 --> 00:30:08.200]  如果大家還記得
[00:30:08.200 --> 00:30:13.200]  在先前的第六章裡
[00:30:13.200 --> 00:30:15.200]  你會記得
[00:30:15.200 --> 00:30:25.200]  但義烈被一群居心不良的總督和地方長官
[00:30:25.200 --> 00:30:28.200]  總共有多少人呢
[00:30:28.200 --> 00:30:33.200]  除了128個地區之外
[00:30:33.200 --> 00:30:38.200]  還有兩個一起做總督的
[00:30:38.200 --> 00:30:41.200]  但義烈是總督的總督
[00:30:41.200 --> 00:30:45.200]  總督的總督即是加起來130人
[00:30:45.200 --> 00:30:47.200]  設局來陷害但義烈
[00:30:47.200 --> 00:30:49.200]  如何陷害但義烈呢
[00:30:49.200 --> 00:30:51.200]  就是找大劉是王
[00:30:51.200 --> 00:30:53.200]  然後立了一條例
[00:30:53.200 --> 00:30:55.200]  除了向王李祈禱
[00:30:55.200 --> 00:30:57.200]  祈求之外
[00:30:57.200 --> 00:31:00.200]  或者在你的管治之下
[00:31:00.200 --> 00:31:02.200]  所有其他的人
[00:31:02.200 --> 00:31:04.200]  如果向其他神祈禱
[00:31:04.200 --> 00:31:06.200]  全部要死
[00:31:06.200 --> 00:31:08.200]  記不記得這個故事
[00:31:10.200 --> 00:31:12.200]  但義烈卻沒有聽
[00:31:12.200 --> 00:31:17.200]  來到這裡我們終於知道他在祈禱
[00:31:17.200 --> 00:31:22.200]  但義烈一日三次走上他家二樓
[00:31:22.200 --> 00:31:26.200]  還要在窗前跪下祈禱
[00:31:26.200 --> 00:31:28.200]  祈什麼啊
[00:31:28.200 --> 00:31:30.200]  是否展示自己特別不同
[00:31:30.200 --> 00:31:33.200]  不是 他不是要展示自己不同
[00:31:33.200 --> 00:31:35.200]  他在那裡做什麼呢
[00:31:35.200 --> 00:31:36.200]  這裡說給我聽
[00:31:36.200 --> 00:31:38.200]  他金飾披麻蒙灰
[00:31:38.200 --> 00:31:43.200]  向主神懇求地祈禱
[00:31:43.200 --> 00:31:47.200]  而且指向上帝說
[00:31:47.200 --> 00:31:49.200]  我向耶和華
[00:31:49.200 --> 00:31:51.200]  Adonai
[00:31:51.200 --> 00:31:59.200]  不直稱耶和華的名字
[00:31:59.200 --> 00:32:01.200]  我們翻譯沒辦法
[00:32:01.200 --> 00:32:04.200]  Adonai
[00:32:04.200 --> 00:32:07.200]  我向我們的主祈禱
[00:32:07.200 --> 00:32:09.200]  認罪
[00:32:09.200 --> 00:32:14.200]  這七十年為什麼會被擄
[00:32:14.200 --> 00:32:19.200]  也都怎樣使這七十年不會枉過呢
[00:32:19.200 --> 00:32:24.200]  怎樣不枉過
[00:32:24.200 --> 00:32:29.200]  就是可以預備回到上帝面前
[00:32:31.200 --> 00:32:34.200]  什麼人才能回到上帝面前
[00:32:34.200 --> 00:32:40.200]  認罪悔改的人
[00:32:40.200 --> 00:32:45.200]  頂字幕
[00:32:45.200 --> 00:32:52.200]  什麼基督徒才能回到上帝身邊呢
[00:32:52.200 --> 00:32:56.200]  並且能夠活在新天新地當中
[00:32:56.200 --> 00:32:58.200]  是否你能賺到很多錢呢
[00:32:59.200 --> 00:33:01.200]  是否你是富豪呢
[00:33:01.200 --> 00:33:05.200]  是否你有很高的名聲呢
[00:33:05.200 --> 00:33:08.200]  甚至你是否在上帝
[00:33:08.200 --> 00:33:11.200]  在這個世界裡靠上帝
[00:33:11.200 --> 00:33:13.200]  賺到一筆很好的資金
[00:33:13.200 --> 00:33:15.200]  可以買入長券呢
[00:33:15.200 --> 00:33:21.200]  是什麼使你回到上帝面前呢
[00:33:21.200 --> 00:33:25.200]  認罪悔改
[00:33:26.200 --> 00:33:29.200]  不是因為回到教會多
[00:33:29.200 --> 00:33:31.200]  你就能進入天國
[00:33:31.200 --> 00:33:34.200]  不是因為教會侍奉多
[00:33:34.200 --> 00:33:37.200]  所以你能夠進入天國
[00:33:37.200 --> 00:33:41.200]  而是你有沒有認罪悔改
[00:33:41.200 --> 00:33:43.200]  我已經第三次說
[00:33:43.200 --> 00:33:45.200]  之後還要多嗎
[00:33:45.200 --> 00:33:49.200]  但很可惜的是
[00:33:49.200 --> 00:33:55.200]  今天很多人卻沒有認罪悔改的能力
[00:33:56.200 --> 00:33:59.200]  預備自己可以進入天國
[00:33:59.200 --> 00:34:03.200]  但以為自己已經能進入天國的人
[00:34:03.200 --> 00:34:04.200]  頂字幕
[00:34:04.200 --> 00:34:09.200]  我跟很多傳道人信徒說
[00:34:09.200 --> 00:34:11.200]  如果你是這樣信的
[00:34:11.200 --> 00:34:14.200]  就等同於捉到老
[00:34:14.200 --> 00:34:16.200]  不懂得脫國
[00:34:16.200 --> 00:34:22.200]  你去到上帝很近的地方
[00:34:22.200 --> 00:34:26.200]  你腳是臨前踢跳
[00:34:26.200 --> 00:34:31.200]  就像昨天的Blue Jay
[00:34:31.200 --> 00:34:33.200]  游樹泊
[00:34:33.200 --> 00:34:35.200]  驕傲嘛
[00:34:35.200 --> 00:34:39.200]  我這樣說
[00:34:39.200 --> 00:34:43.200]  不知道會不會今天的收聽率很高
[00:34:43.200 --> 00:34:44.200]  每次我說這些話
[00:34:44.200 --> 00:34:47.200]  收聽率會二三千的
[00:34:50.200 --> 00:34:54.200]  他披麻蒙灰一日禱告
[00:34:54.200 --> 00:34:58.200]  他不只是在白沙薩的年代已經這樣做
[00:34:58.200 --> 00:35:00.200]  其實他到了後來
[00:35:00.200 --> 00:35:02.200]  連大樓市的年代都這樣做
[00:35:02.200 --> 00:35:06.200]  只不過是整他的是大樓市那時的人
[00:35:06.200 --> 00:35:10.200]  所以為什麼當大樓市那班人去處心積慮
[00:35:10.200 --> 00:35:13.200]  去留意用什麼方法去陷害大義利
[00:35:13.200 --> 00:35:17.200]  就見到大義利是官常都是這樣禱告
[00:35:17.200 --> 00:35:19.200]  行不行啊大兄姐妹
[00:35:19.200 --> 00:35:22.200]  早在白沙薩的年代
[00:35:22.200 --> 00:35:28.200]  大義利已經為他自己在上帝面前去認罪悔改
[00:35:28.200 --> 00:35:31.200]  這樣做功夫
[00:35:31.200 --> 00:35:33.200]  不是等到快70年了
[00:35:33.200 --> 00:35:35.200]  今年69年了
[00:35:35.200 --> 00:35:37.200]  所以我才去預備認罪
[00:35:37.200 --> 00:35:41.200]  No 持續一件事
[00:35:41.200 --> 00:35:45.200]  而他這種祈求
[00:35:45.200 --> 00:35:47.200]  就讓我們看到
[00:35:47.200 --> 00:35:51.200]  就好像昔日的以利沙一樣
[00:35:51.200 --> 00:35:54.200]  他重重複複不斷祈求的
[00:35:54.200 --> 00:35:58.200]  都是想知清楚上帝的計劃
[00:35:58.200 --> 00:36:00.200]  而怎樣去侍奉主
[00:36:00.200 --> 00:36:06.200]  所以為什麼以利沙向以利亞祈求得到什麼的時候
[00:36:06.200 --> 00:36:12.200]  他說我只是祈求上帝給雙倍的零
[00:36:12.200 --> 00:36:14.200]  我再重複說多次
[00:36:14.200 --> 00:36:16.200]  這個不是雙倍的零
[00:36:16.200 --> 00:36:20.200]  而是有一個保障百分百
[00:36:20.200 --> 00:36:24.200]  200%準確知道上帝的心思的能力
[00:36:24.200 --> 00:36:26.200]  大義利就是這樣
[00:36:26.200 --> 00:36:29.200]  用足這麼多年時間在禱告
[00:36:29.200 --> 00:36:32.200]  自己先立好自己的身份
[00:36:32.200 --> 00:36:35.200]  禁食 禱告 披麻蒙悔
[00:36:35.200 --> 00:36:38.200]  為自己的罪而在上帝面前懊悔
[00:36:38.200 --> 00:36:42.200]  這個生命是你和我都需要有的
[00:36:43.200 --> 00:36:46.200]  如果不是這樣做的時候
[00:36:46.200 --> 00:36:50.200]  就算你今天聲稱侍奉主
[00:36:50.200 --> 00:36:52.200]  做多少工作
[00:36:52.200 --> 00:36:55.200]  只不過是一種弱石亂頭
[00:36:55.200 --> 00:37:00.200]  或者奄奄一息的一種仙女散花的侍奉
[00:37:00.200 --> 00:37:03.200]  讓人覺得你好像很好
[00:37:03.200 --> 00:37:06.200]  但實質上在上帝當中
[00:37:06.200 --> 00:37:08.200]  你根本沒有那個基礎
[00:37:08.200 --> 00:37:12.200]  去進入到上帝的國度
[00:37:12.200 --> 00:37:21.200]  好了 禱告的內容是什麼呢
[00:37:21.200 --> 00:37:26.200]  第四節的下半節開始
[00:37:26.200 --> 00:37:29.200]  一直到第十四節
[00:37:29.200 --> 00:37:32.200]  在這個部分裏面
[00:37:32.200 --> 00:37:36.200]  我相信聽到這裏的大英哲學人都死了
[00:37:36.200 --> 00:37:38.200]  已經說了七個字
[00:37:38.200 --> 00:37:42.200]  這裏還要分三個部分的禱告
[00:37:42.200 --> 00:37:44.200]  今天又過了一小時
[00:37:44.200 --> 00:37:47.200]  我盡快吧 希望不用過一小時
[00:37:47.200 --> 00:37:51.200]  這三個部分的禱告
[00:37:51.200 --> 00:37:55.200]  有一個很特別的特色
[00:37:55.200 --> 00:37:58.200]  就是在這個禱告裏面
[00:37:58.200 --> 00:38:04.200]  原來就是你還沒有權力做什麼
[00:38:04.200 --> 00:38:06.200]  還沒有解決墳場上的事情
[00:38:06.200 --> 00:38:10.200]  甚至還沒有在馬代國裏面
[00:38:10.200 --> 00:38:12.200]  和大牛士做什麼
[00:38:12.200 --> 00:38:15.200]  他已經在做一件事
[00:38:15.200 --> 00:38:19.200]  是不斷支撐著他的侍奉
[00:38:19.200 --> 00:38:24.200]  活在地上裏面
[00:38:24.200 --> 00:38:29.200]  禱告通常是什麼呢
[00:38:29.200 --> 00:38:35.200]  上主啊 我今天去見工了
[00:38:35.200 --> 00:38:39.200]  求你給我一份很好的工資
[00:38:39.200 --> 00:38:45.200]  順利通過今天見的工作內容
[00:38:45.200 --> 00:38:47.200]  或者有些禱告是這樣的
[00:38:47.200 --> 00:38:52.200]  上主啊 我今天將要開一個很重要的會議
[00:38:52.200 --> 00:38:58.200]  在這個會議上有幾百億的生意要處理
[00:38:58.200 --> 00:39:02.200]  求你給我順利完成
[00:39:02.200 --> 00:39:07.200]  絕大部分禱告都是這樣的
[00:39:07.200 --> 00:39:10.200]  我有什麼事情要做
[00:39:10.200 --> 00:39:12.200]  上帝你就滿足我
[00:39:12.200 --> 00:39:17.200]  或者幫我搞定它
[00:39:17.200 --> 00:39:22.200]  但以你的禱告卻很奇怪
[00:39:22.200 --> 00:39:25.200]  我們先逐一個部分去看
[00:39:25.200 --> 00:39:29.200]  第四節的下半節至第六節
[00:39:29.200 --> 00:39:31.200]  我讀了 你聽了
[00:39:31.200 --> 00:39:35.200]  主啊 大而可畏的神
[00:39:35.200 --> 00:39:42.200]  向愛主守主誡命的人守約斯詞外
[00:39:42.200 --> 00:39:47.200]  我們犯罪作業行惡叛逆
[00:39:47.200 --> 00:39:53.200]  偏離你的誡命典章
[00:39:53.200 --> 00:39:58.200]  沒有聽從你僕人眾先知奉你命
[00:39:58.200 --> 00:40:08.200]  向我們君王首領列祖和國中一切的百姓所說的話
[00:40:08.200 --> 00:40:15.200]  不知為什麼做完手術之後還看得不清楚
[00:40:15.200 --> 00:40:19.200]  他真的看不清楚
[00:40:19.200 --> 00:40:26.200]  為什麼我們這群人這麼惱教
[00:40:26.200 --> 00:40:31.200]  但以你在禱告裡面不是用我
[00:40:31.200 --> 00:40:34.200]  而是用我們
[00:40:34.200 --> 00:40:37.200]  大家有沒有留意
[00:40:37.200 --> 00:40:43.200]  換言之 但以你所祈禱的內容不是為自己
[00:40:43.200 --> 00:40:50.200]  是為整個猶大人 整個民族 整個群體
[00:40:50.200 --> 00:40:52.200]  我們所看到的問題
[00:40:52.200 --> 00:40:55.200]  不過首先他看到的不是自己的問題
[00:40:55.200 --> 00:40:59.200]  他首先看到上帝是一個怎樣的神
[00:40:59.200 --> 00:41:04.200]  所以他說主啊 大而可畏的神
[00:41:04.200 --> 00:41:06.200]  這是值得尊重的
[00:41:06.200 --> 00:41:10.200]  大而可畏這個說法是值得尊重的
[00:41:10.200 --> 00:41:15.200]  你是那位去愛
[00:41:15.200 --> 00:41:24.200]  是向那些守主的誡命愛你的人去施行慈愛的
[00:41:24.200 --> 00:41:28.200]  而且你是主動向這些人去守約
[00:41:28.200 --> 00:41:39.200]  但以你在這裡回應不單止是耶利米先知書所看到的啟示
[00:41:39.200 --> 00:41:42.200]  七十年這個英雄 牽扯得很緊
[00:41:42.200 --> 00:41:48.200]  並且在歷史歷代當中所看到的耶和華的屬性
[00:41:48.200 --> 00:41:56.200]  他是一個向那些守他誡命的人去守約和施慈愛
[00:41:56.200 --> 00:42:00.200]  而我們作為神的這群
[00:42:00.200 --> 00:42:05.200]  如果愛神的願意去遵行主命的人
[00:42:05.200 --> 00:42:10.200]  我們的回應就是尊敬你
[00:42:10.200 --> 00:42:13.200]  那位值得敬愛
[00:42:13.200 --> 00:42:17.200]  所以從這個介紹裡
[00:42:17.200 --> 00:42:23.200]  首先要定準神和神的子民的關係
[00:42:23.200 --> 00:42:25.200]  即是他們自己的關係
[00:42:25.200 --> 00:42:28.200]  你是這樣的屬性
[00:42:28.200 --> 00:42:31.200]  我們應該要尊重你的
[00:42:31.200 --> 00:42:35.200]  但結果如何呢
[00:42:35.200 --> 00:42:38.200]  第五節 我們有犯罪作業
[00:42:38.200 --> 00:42:42.200]  行惡叛逆 偏離你的誡命典章
[00:42:42.200 --> 00:42:48.200]  首先我想說誡命典章這個陳述是說上帝你的心意
[00:42:48.200 --> 00:42:54.200]  律例典章我們經常以為是規條
[00:42:54.200 --> 00:42:56.200]  你不明白的
[00:42:56.200 --> 00:43:03.200]  上帝的心意 透過律例典章給我空間 給我界定
[00:43:03.200 --> 00:43:05.200]  給我知道他是怎樣看事物
[00:43:05.200 --> 00:43:09.200]  很多人做了規條未必尊敬上帝
[00:43:09.200 --> 00:43:11.200]  未必明白上帝的心意
[00:43:11.200 --> 00:43:13.200]  要明白上帝的心意
[00:43:13.200 --> 00:43:17.200]  但我們是犯罪作業 行惡叛逆
[00:43:17.200 --> 00:43:21.200]  偏離你一連串的說法
[00:43:21.200 --> 00:43:26.200]  是故意的會叛
[00:43:26.200 --> 00:43:30.200]  所以上帝不是不覺意犯罪
[00:43:30.200 --> 00:43:38.200]  我們這班人是達意全心對你反抗
[00:43:38.200 --> 00:43:40.200]  這點我不用多說了
[00:43:40.200 --> 00:43:43.200]  特別是做父母的你會知道
[00:43:43.200 --> 00:43:50.200]  子女越大就會覺得自己越了不起
[00:43:50.200 --> 00:43:52.200]  你說話他不用聽
[00:43:52.200 --> 00:43:54.200]  你說話都是為他的好處
[00:43:54.200 --> 00:43:56.200]  但他又覺得你很煩
[00:43:56.200 --> 00:43:58.200]  就是這樣
[00:43:58.200 --> 00:44:02.200]  猶太人他們看到這一點
[00:44:02.200 --> 00:44:07.200]  但你看到自己民族的問題在哪裏
[00:44:07.200 --> 00:44:09.200]  於是乎怎樣
[00:44:09.200 --> 00:44:13.200]  沒有聽從你僕人先知奉你名
[00:44:13.200 --> 00:44:15.200]  向什麼人宣告
[00:44:15.200 --> 00:44:21.200]  君王領袖列祖和國中一切百姓所說的話
[00:44:21.200 --> 00:44:23.200]  我們當他是耳邊風
[00:44:23.200 --> 00:44:28.200]  我們由上至下全部覺得自己了不起
[00:44:28.200 --> 00:44:29.200]  第一個部分
[00:44:29.200 --> 00:44:31.200]  但以你要點出的
[00:44:31.200 --> 00:44:34.200]  上帝不是我們不明白你
[00:44:34.200 --> 00:44:38.200]  是我們故意不會將我們的心思
[00:44:38.200 --> 00:44:43.200]  擺在你的意思裏面
[00:44:43.200 --> 00:44:47.200]  所以他們蓄意背叛你
[00:44:47.200 --> 00:44:53.200]  特別在第六節
[00:44:53.200 --> 00:44:56.200]  第六節和合本說
[00:44:56.200 --> 00:45:00.200]  沒有聽從你僕人先知奉你名
[00:45:00.200 --> 00:45:03.200]  向我們這班人所說的話
[00:45:03.200 --> 00:45:10.200]  沒有聽從你僕人先知這句話的意思
[00:45:10.200 --> 00:45:16.200]  將我們的心思放在你的裏面
[00:45:16.200 --> 00:45:23.200]  因為我覺得不需要將我的心思放在你裏面
[00:45:23.200 --> 00:45:24.200]  我有我心思
[00:45:24.200 --> 00:45:25.200]  你有你心思
[00:45:25.200 --> 00:45:26.200]  我有上帝
[00:45:26.200 --> 00:45:27.200]  你有你繼續活你的上帝
[00:45:27.200 --> 00:45:29.200]  我有我繼續走我自己的道路
[00:45:29.200 --> 00:45:35.200]  這個就是但以你看見猶大國的國民的問題
[00:45:35.200 --> 00:45:37.200]  這是第一部分
[00:45:37.200 --> 00:45:38.200]  第二部分
[00:45:38.200 --> 00:45:40.200]  第七至第十節
[00:45:40.200 --> 00:45:42.200]  在這裏這樣說
[00:45:42.200 --> 00:45:44.200]  主啊你是公義的
[00:45:44.200 --> 00:45:47.200]  我們是念上蒙羞的
[00:45:47.200 --> 00:45:51.200]  我們猶大人和耶路撒冷的居民
[00:45:51.200 --> 00:45:55.200]  並以色列眾人或在近處或在遠處
[00:45:55.200 --> 00:45:58.200]  被你趕到各國的人
[00:45:58.200 --> 00:45:59.200]  都得罪了你
[00:45:59.200 --> 00:46:02.200]  正如今天一樣
[00:46:02.200 --> 00:46:05.200]  主啊我們和我們的君王首領
[00:46:05.200 --> 00:46:08.200]  列祖恩得罪了你
[00:46:08.200 --> 00:46:10.200]  就都念上蒙羞
[00:46:10.200 --> 00:46:14.200]  主啊我們的臣是憐憫饒恕人的
[00:46:14.200 --> 00:46:16.200]  我們卻違背了他
[00:46:16.200 --> 00:46:18.200]  也沒有聽從耶路撒冷的神的話
[00:46:18.200 --> 00:46:22.200]  沒有遵行他者眾先知僕人
[00:46:22.200 --> 00:46:26.200]  向我們所陳明的律法
[00:46:26.200 --> 00:46:33.200]  這幾節經文最要心害的就是
[00:46:33.200 --> 00:46:36.200]  主啊你是真正的好人
[00:46:36.200 --> 00:46:38.200]  我知道
[00:46:38.200 --> 00:46:42.200]  你是公義的
[00:46:42.200 --> 00:46:45.200]  就是因為你要光行公義
[00:46:45.200 --> 00:46:48.200]  所以你要揭露我們的罪惡
[00:46:48.200 --> 00:46:51.200]  所以這裏說我們念上蒙羞
[00:46:51.200 --> 00:46:54.200]  這句話不是這裏出現一次
[00:46:54.200 --> 00:46:57.200]  而且是第二次在第八節裏
[00:46:57.200 --> 00:47:01.200]  還包括所有我們和我們的君王首領
[00:47:01.200 --> 00:47:03.200]  列祖恩得罪了你
[00:47:03.200 --> 00:47:06.200]  就都念上蒙羞
[00:47:06.200 --> 00:47:08.200]  在這裏連續說了兩次
[00:47:08.200 --> 00:47:11.200]  上帝因為你公義的生命
[00:47:11.200 --> 00:47:17.200]  所以你不得不要執行羞辱我們的現象
[00:47:17.200 --> 00:47:19.200]  是怎樣羞辱啊
[00:47:19.200 --> 00:47:22.200]  真是老去外國
[00:47:22.200 --> 00:47:26.200]  大家不要漏了
[00:47:26.200 --> 00:47:30.200]  神的子民被擄
[00:47:30.200 --> 00:47:36.200]  在古晉東的文化裏面反映了甚麼事情
[00:47:36.200 --> 00:47:42.200]  是這班子民所信的神都失敗了
[00:47:42.200 --> 00:47:45.200]  迦勒底的王失敗
[00:47:45.200 --> 00:47:53.200]  就是迦勒底的王所相信的神失敗
[00:47:53.200 --> 00:48:01.200]  猶太人的失敗就是耶和華神的失敗
[00:48:01.200 --> 00:48:10.200]  後來尼泊爾的王相信了耶路撒冷所敬拜的耶和華神
[00:48:10.200 --> 00:48:16.200]  所以當巴比倫國滅亡的時候
[00:48:16.200 --> 00:48:21.200]  也是這個神失敗
[00:48:21.200 --> 00:48:27.200]  當被擄到馬代時代
[00:48:27.200 --> 00:48:30.200]  但你看到都差不多70年了
[00:48:30.200 --> 00:48:32.200]  我們還沒有著落
[00:48:32.200 --> 00:48:35.200]  還說了一連串的異象告訴我們
[00:48:35.200 --> 00:48:41.200]  都沒有巴勒斯坦人或猶太國復興的事情
[00:48:41.200 --> 00:48:43.200]  其他國反而復興
[00:48:43.200 --> 00:48:47.200]  耶和華神失敗
[00:48:47.200 --> 00:48:50.200]  不過有一樣東西
[00:48:50.200 --> 00:48:55.200]  他陪你失敗
[00:48:55.200 --> 00:48:59.200]  因為上帝的公義
[00:48:59.200 --> 00:49:04.200]  他陪你失敗
[00:49:04.200 --> 00:49:06.200]  但以你看到這一點
[00:49:06.200 --> 00:49:11.200]  將整個禱告的層次再提升一部份
[00:49:11.200 --> 00:49:16.200]  不止上帝你的屬性是願意手約斯憐民
[00:49:16.200 --> 00:49:18.200]  現在再多一個部份
[00:49:18.200 --> 00:49:20.200]  因為公義要執行公義
[00:49:20.200 --> 00:49:22.200]  使你的子民受教
[00:49:22.200 --> 00:49:24.200]  他們羞辱
[00:49:24.200 --> 00:49:26.200]  而且你也羞辱
[00:49:26.200 --> 00:49:30.200]  哪個神願意這樣
[00:49:30.200 --> 00:49:35.200]  上帝我們相愛得你好心
[00:49:35.200 --> 00:49:38.200]  但以你在這裡所說的這番說話
[00:49:38.200 --> 00:49:41.200]  從第七節到第十節
[00:49:41.200 --> 00:49:44.200]  只是想告訴我們
[00:49:44.200 --> 00:49:50.200]  上帝我們相得你好心
[00:49:50.200 --> 00:49:52.200]  所以在第九節和第十節這樣說
[00:49:52.200 --> 00:49:55.200]  我們的神是憐憫饒恕人的
[00:49:55.200 --> 00:49:58.200]  我們卻違背了他
[00:49:58.200 --> 00:50:02.200]  是我們對不起你啊上帝
[00:50:02.200 --> 00:50:08.200]  是我們沒有聽你的說話
[00:50:08.200 --> 00:50:11.200]  而且我們不是不知道犯這些錯
[00:50:11.200 --> 00:50:13.200]  是明知故犯
[00:50:13.200 --> 00:50:16.200]  所以就算有先知的僕人來向我們說
[00:50:16.200 --> 00:50:18.200]  我們也是這樣做
[00:50:18.200 --> 00:50:21.200]  違背
[00:50:21.200 --> 00:50:25.200]  這個世界沒有一件事
[00:50:25.200 --> 00:50:29.200]  讓你向你的恩人
[00:50:29.200 --> 00:50:34.200]  做出傷害更加難過的事情
[00:50:34.200 --> 00:50:36.200]  如果你連這樣都沒有
[00:50:36.200 --> 00:50:40.200]  你就是一個沒有人性的人
[00:50:40.200 --> 00:50:42.200]  如果那個人對你好
[00:50:42.200 --> 00:50:49.200]  你還要惡言相向甚至陷害他
[00:50:49.200 --> 00:50:54.200]  你就是一個人
[00:50:54.200 --> 00:50:56.200]  我經常說這種人是什麼呢
[00:50:56.200 --> 00:50:58.200]  這種不是人
[00:50:58.200 --> 00:51:02.200]  這種是人形的動物
[00:51:02.200 --> 00:51:11.200]  請問你究竟是人形的動物還是神的指紋呢
[00:51:11.200 --> 00:51:16.200]  在這裡但以你讓我看到
[00:51:16.200 --> 00:51:21.200]  他仍然用我們我們我們
[00:51:21.200 --> 00:51:24.200]  他沒有說上帝救了我就算了
[00:51:24.200 --> 00:51:28.200]  關心的是我們整個民族的事情
[00:51:28.200 --> 00:51:34.200]  因為這個犯罪是我們的事情
[00:51:34.200 --> 00:51:37.200]  不是私心的禱告
[00:51:37.200 --> 00:51:41.200]  是一個集體性的承認錯誤
[00:51:41.200 --> 00:51:44.200]  以及承擔
[00:51:44.200 --> 00:51:47.200]  禱告其中一樣東西是要有承擔
[00:51:47.200 --> 00:51:50.200]  不是說了之後就等上帝你搞定他
[00:51:50.200 --> 00:51:51.200]  No
[00:51:51.200 --> 00:51:52.200]  是我們禱告完之後
[00:51:52.200 --> 00:51:54.200]  上帝我應該怎樣去參與
[00:51:54.200 --> 00:51:57.200]  跟你一起同行同工
[00:51:57.200 --> 00:52:01.200]  不是等運動不是等神蹟
[00:52:01.200 --> 00:52:04.200]  很多人在基督教裡說神蹟
[00:52:04.200 --> 00:52:06.200]  祈禱了就實現了
[00:52:06.200 --> 00:52:08.200]  有沒有試過祈禱不實現呢
[00:52:08.200 --> 00:52:10.200]  經常都不實現的
[00:52:10.200 --> 00:52:13.200]  很多事情你祈禱了都不實現的
[00:52:13.200 --> 00:52:19.200]  我最近祈禱一樣東西
