
[00:00:00.000 --> 00:00:05.800]  各位早晨 早晨 很夠響的
[00:17:52.260 --> 00:17:54.260]  這個你懂了
[00:17:54.260 --> 00:17:56.260]  不說了 說一下錢就好了
[00:17:56.260 --> 00:17:58.260]  錢
[00:17:58.260 --> 00:18:00.260]  男人究竟自己藏了多少錢
[00:18:00.260 --> 00:18:02.260]  不讓老婆知道呢
[00:18:02.260 --> 00:18:04.260]  每個人都不同的
[00:18:04.260 --> 00:18:06.260]  我爸爸
[00:18:06.260 --> 00:18:10.260]  我看他銀行的東西
[00:18:10.260 --> 00:18:14.260]  我看到他和我媽媽的聯名戶口
[00:18:14.260 --> 00:18:16.260]  但是分得很清楚的
[00:18:16.260 --> 00:18:18.260]  他說這些是他的錢
[00:18:18.260 --> 00:18:20.260]  是他的錢
[00:18:20.260 --> 00:18:22.260]  所以到了我媽媽老人之外
[00:18:22.260 --> 00:18:24.260]  都九年了
[00:18:24.260 --> 00:18:26.260]  到現在都九年了
[00:18:26.260 --> 00:18:30.260]  我爸爸永遠都仍然相信
[00:18:30.260 --> 00:18:32.260]  我媽媽是懂得管理自己的錢的
[00:18:32.260 --> 00:18:34.260]  我爸爸是不是癡呆
[00:18:34.260 --> 00:18:36.260]  我爸爸經常審查問他
[00:18:36.260 --> 00:18:38.260]  為什麼那時候你買英鎊呢
[00:18:38.260 --> 00:18:40.260]  為什麼呢
[00:18:40.260 --> 00:18:42.260]  我媽媽說我喜歡英女皇
[00:18:42.260 --> 00:18:46.260]  我爸爸就覺得他很有眼光
[00:18:46.260 --> 00:18:48.260]  但其實他是老人癡呆症的人
[00:18:48.260 --> 00:18:50.260]  怎麼會有眼光呢
[00:18:50.260 --> 00:18:52.260]  但是一個男人永遠相信
[00:18:52.260 --> 00:18:58.260]  太太管理自己的錢是好一點的
[00:18:58.260 --> 00:19:02.260]  他很怕別人埋怨他吞了太太的錢
[00:19:02.260 --> 00:19:04.260]  所以要小心
[00:19:04.260 --> 00:19:06.260]  年紀老了當他沒有人工收入的時候
[00:19:06.260 --> 00:19:08.260]  他很忌諱
[00:19:08.260 --> 00:19:10.260]  你說錯一句話
[00:19:10.260 --> 00:19:12.260]  就是說你花了我的錢
[00:19:12.260 --> 00:19:14.260]  他很難過
[00:19:14.260 --> 00:19:16.260]  三十多歲你這樣說他不難過的
[00:19:16.260 --> 00:19:20.260]  他會說我下年賺得更多
[00:19:20.260 --> 00:19:22.260]  有資格幫我花掉
[00:19:22.260 --> 00:19:24.260]  但當他沒有入息
[00:19:24.260 --> 00:19:26.260]  他沒有辦法牙刷的
[00:19:26.260 --> 00:19:28.260]  他就很敏感
[00:19:28.260 --> 00:19:30.260]  他用了你的錢
[00:19:30.260 --> 00:19:32.260]  所以他臨死
[00:19:32.260 --> 00:19:34.260]  他一定會給你錢
[00:19:34.260 --> 00:19:36.260]  你給我保留你的錢
[00:19:36.260 --> 00:19:38.260]  這些有時候你會想想
[00:19:38.260 --> 00:19:40.260]  雖然很傷感
[00:19:40.260 --> 00:19:42.260]  但男人很均身的一件事
[00:19:42.260 --> 00:19:44.260]  賺錢是我過去的責任
[00:19:44.260 --> 00:19:46.260]  但我不想這個名譽
[00:19:46.260 --> 00:19:48.260]  到最後我變成花你的錢
[00:19:48.260 --> 00:19:50.260]  花到一個地步
[00:19:50.260 --> 00:19:54.260]  別人說我花老婆的錢比男人多
[00:19:54.260 --> 00:19:56.260]  這些是中國人的心理
[00:19:56.260 --> 00:19:58.260]  去年四月我們多倫多
[00:19:58.260 --> 00:20:00.260]  加勞部宣導會
[00:20:00.260 --> 00:20:02.260]  擺了一天叫男人日
[00:20:02.260 --> 00:20:04.260]  全個教會的男人
[00:20:04.260 --> 00:20:06.260]  帶一些男人來教會
[00:20:06.260 --> 00:20:10.260]  重新想想男人的意義是什麼
[00:20:10.260 --> 00:20:12.260]  你看到男人在這個世界
[00:20:12.260 --> 00:20:14.260]  開始迷失了
[00:20:14.260 --> 00:20:16.260]  他是一個賺錢的機器
[00:20:16.260 --> 00:20:18.260]  沒有精神生活
[00:20:18.260 --> 00:20:20.260]  你看教會女士多男人隨時十倍
[00:20:20.260 --> 00:20:22.260]  都是男人的賺錢機器
[00:20:22.260 --> 00:20:24.260]  在他的眼中
[00:20:24.260 --> 00:20:26.260]  幫家裡
[00:20:26.260 --> 00:20:28.260]  擺好錢在基金
[00:20:28.260 --> 00:20:30.260]  或者股票
[00:20:30.260 --> 00:20:32.260]  都覺得是自己的責任
[00:20:32.260 --> 00:20:34.260]  如果虧了他會很生氣
[00:20:34.260 --> 00:20:36.260]  其實回想起來
[00:20:36.260 --> 00:20:38.260]  他有什麼可能花這麼多錢
[00:20:38.260 --> 00:20:40.260]  將來他可能會沒命
[00:20:40.260 --> 00:20:42.260]  但他是為他家裡的錢
[00:20:42.260 --> 00:20:44.260]  他自己做這個投資
[00:20:44.260 --> 00:20:46.260]  他很不開心
[00:20:46.260 --> 00:20:48.260]  所以你看到男人的那種內爆
[00:20:48.260 --> 00:20:50.260]  很多時候和錢少有關係
[00:20:50.260 --> 00:20:52.260]  所以因為這樣
[00:20:52.260 --> 00:20:54.260]  很多男人挺而走險賭錢
[00:20:54.260 --> 00:20:56.260]  其實十個九個賭錢的男人
[00:20:56.260 --> 00:20:58.260]  是想贏錢回來
[00:20:58.260 --> 00:21:00.260]  給老婆看
[00:21:00.260 --> 00:21:02.260]  你就明白到
[00:21:02.260 --> 00:21:04.260]  男人被人看不起的時候
[00:21:04.260 --> 00:21:06.260]  他挺而走險很重要
[00:21:06.260 --> 00:21:08.260]  當然我相信他不會打劫
[00:21:08.260 --> 00:21:10.260]  但他會賭
[00:21:10.260 --> 00:21:12.260]  所以其實股票也是另一種賭
[00:21:12.260 --> 00:21:14.260]  你看到其實男人
[00:21:14.260 --> 00:21:16.260]  很忌諱少了錢
[00:21:16.260 --> 00:21:18.260]  這個安全感很大
[00:21:18.260 --> 00:21:20.260]  你會說
[00:21:20.260 --> 00:21:22.260]  我們拿些錢去旅行好不好
[00:21:22.260 --> 00:21:24.260]  女士喜歡去旅行
[00:21:24.260 --> 00:21:26.260]  因為可以告訴鄰居
[00:21:26.260 --> 00:21:28.260]  去旅行
[00:21:28.260 --> 00:21:30.260]  所以拿著行李箱
[00:21:30.260 --> 00:21:32.260]  出門口出大廈是很開心的
[00:21:32.260 --> 00:21:34.260]  人都說去哪裡啊
[00:21:34.260 --> 00:21:36.260]  去機場啊
[00:21:36.260 --> 00:21:38.260]  很開心
[00:21:38.260 --> 00:21:40.260]  你猜男人喜歡嗎?男人不是很喜歡
[00:21:40.260 --> 00:21:42.260]  為什麼不喜歡
[00:21:42.260 --> 00:21:44.260]  一來幫你拿東西很煩
[00:21:44.260 --> 00:21:46.260]  二來在他眼中
[00:21:46.260 --> 00:21:48.260]  很奇怪
[00:21:48.260 --> 00:21:50.260]  越老越喜歡在家
[00:21:50.260 --> 00:21:52.260]  很奇怪
[00:21:52.260 --> 00:21:54.260]  女人越老越喜歡在街上
[00:21:54.260 --> 00:21:56.260]  這麼奇怪
[00:21:56.260 --> 00:21:58.260]  這是社會心理學
[00:21:58.260 --> 00:22:00.260]  不是我作的
[00:22:00.260 --> 00:22:02.260]  人家的統計數字很懸殊
[00:22:02.260 --> 00:22:04.260]  你明白你自己爸爸如果還在世
[00:22:04.260 --> 00:22:06.260]  他做到落樓鞋
[00:22:06.260 --> 00:22:08.260]  對他來說是很遠征
[00:22:08.260 --> 00:22:10.260]  很勞動
[00:22:10.260 --> 00:22:12.260]  去街市他不喜歡去
[00:22:12.260 --> 00:22:14.260]  你想為什麼呢
[00:22:14.260 --> 00:22:16.260]  為什麼越來越內向呢
[00:22:16.260 --> 00:22:18.260]  男人呢 因為他不想和別人比較
[00:22:18.260 --> 00:22:20.260]  如果去一間茶室
[00:22:20.260 --> 00:22:22.260]  和一間餐廳
[00:22:22.260 --> 00:22:24.260]  他很習慣去餐廳
[00:22:24.260 --> 00:22:26.260]  覺得自己穿得不剛剛
[00:22:26.260 --> 00:22:28.260]  他會適應
[00:22:28.260 --> 00:22:30.260]  覺得他光顧得少
[00:22:30.260 --> 00:22:32.260]  女人不會的
[00:22:32.260 --> 00:22:34.260]  女人還說是不是特價
[00:22:34.260 --> 00:22:36.260]  很大聲問
[00:22:36.260 --> 00:22:38.260]  男人說不出這句
[00:22:38.260 --> 00:22:40.260]  在門口看清楚
[00:22:40.260 --> 00:22:42.260]  不是特價就不要進去
[00:22:42.260 --> 00:22:44.260]  你就明白到
[00:22:44.260 --> 00:22:46.260]  男人的感覺
[00:22:46.260 --> 00:22:48.260]  最討厭我們拿什麼九字券
[00:22:48.260 --> 00:22:50.260]  面具人優待券那些東西
[00:22:50.260 --> 00:22:52.260]  拿出來數很討厭那些東西
[00:22:52.260 --> 00:22:54.260]  男人肚子裡懷著
[00:22:54.260 --> 00:22:56.260]  八家那些章牌在數
[00:22:56.260 --> 00:22:58.260]  有時候
[00:22:58.260 --> 00:23:00.260]  男人的面子
[00:23:00.260 --> 00:23:02.260]  就是我不用你給我
[00:23:02.260 --> 00:23:04.260]  因為對他來說他經常都是一個
[00:23:04.260 --> 00:23:06.260]  爭取者
[00:23:06.260 --> 00:23:08.260]  對今天來說
[00:23:08.260 --> 00:23:10.260]  他要別人虧蝕他不喜歡的
[00:23:10.260 --> 00:23:12.260]  所以你說去旅行
[00:23:12.260 --> 00:23:14.260]  除非你說一句話
[00:23:14.260 --> 00:23:16.260]  我們大家在香港活了這麼多年
[00:23:16.260 --> 00:23:18.260]  出去見識一下
[00:23:18.260 --> 00:23:20.260]  看看這個世界
[00:23:20.260 --> 00:23:22.260]  有什麼很新的事情發生了
[00:23:22.260 --> 00:23:24.260]  男人喜歡的 見識一下
[00:23:24.260 --> 00:23:26.260]  你不信你看看
[00:23:26.260 --> 00:23:28.260]  他看世界新聞
[00:23:28.260 --> 00:23:30.260]  他看世界新聞比你還要喜歡
[00:23:30.260 --> 00:23:32.260]  你很多時候看
[00:23:32.260 --> 00:23:34.260]  看什麼爆炸
[00:23:34.260 --> 00:23:36.260]  不是炸香港中環
[00:23:36.260 --> 00:23:38.260]  但男人看的
[00:23:38.260 --> 00:23:40.260]  男人為什麼看呢
[00:23:40.260 --> 00:23:42.260]  這個是他另一個腦的需要
[00:23:42.260 --> 00:23:44.260]  見識
[00:23:44.260 --> 00:23:46.260]  男人對於這個世界在三歲多
[00:23:46.260 --> 00:23:50.260]  他已經填那個世界地圖了
[00:23:50.260 --> 00:23:52.260]  在他眼中裡面
[00:23:52.260 --> 00:23:54.260]  他的世界不是香港
[00:23:54.260 --> 00:23:56.260]  是世界 即是世界
[00:23:56.260 --> 00:23:58.260]  女人的世界是她的社區
[00:23:58.260 --> 00:24:00.260]  她的社區
[00:24:00.260 --> 00:24:02.260]  我跟你說香港制度
[00:24:02.260 --> 00:24:04.260]  你都沒有什麼關係的 你在沙田住的
[00:24:04.260 --> 00:24:06.260]  所以你就想一下 男人的世界很大
[00:24:06.260 --> 00:24:08.260]  所以你去見識一下
[00:24:08.260 --> 00:24:10.260]  他喜歡跟你去
[00:24:10.260 --> 00:24:12.260]  會有原因 當然他介意的就是
[00:24:12.260 --> 00:24:14.260]  我們是不是有這麼多錢
[00:24:14.260 --> 00:24:16.260]  他現在怎麼辦
[00:24:16.260 --> 00:24:18.260]  因為對他來說 他很怕
[00:24:18.260 --> 00:24:20.260]  花了之後 不是他賺回來
[00:24:20.260 --> 00:24:22.260]  你記住這件事 不是他賺回來
[00:24:22.260 --> 00:24:26.260]  沒錯 他的兒子會給他 女兒給他
[00:24:26.260 --> 00:24:28.260]  但是他不太喜歡
[00:24:28.260 --> 00:24:30.260]  這個很不同
[00:24:30.260 --> 00:24:32.260]  女性很喜歡子女給錢
[00:24:32.260 --> 00:24:34.260]  雖然有時候你都說我幫你存起來
[00:24:34.260 --> 00:24:36.260]  將來還給你 說得很好聽
[00:24:36.260 --> 00:24:38.260]  但是開心的 男人很奇怪
[00:24:38.260 --> 00:24:40.260]  他要了子女的錢
[00:24:40.260 --> 00:24:44.260]  第二個問題就是他還沒適應到
[00:24:44.260 --> 00:24:46.260]  是要人給他東西
[00:24:46.260 --> 00:24:48.260]  這又是另一個問題
[00:24:48.260 --> 00:24:50.260]  雖然他有一點貪念
[00:24:50.260 --> 00:24:52.260]  這些錢可以幫他買煙 吃一頓好
[00:24:52.260 --> 00:24:54.260]  或者買什麼 但是你記住
[00:24:54.260 --> 00:24:56.260]  男人買東西的慾望不強
[00:24:56.260 --> 00:24:58.260]  你抓他去公司
[00:24:58.260 --> 00:25:00.260]  他女人在門口等你
[00:25:00.260 --> 00:25:02.260]  為什麼因為受貨員
[00:25:02.260 --> 00:25:04.260]  一問他
[00:25:04.260 --> 00:25:06.260]  他快點退縮
[00:25:06.260 --> 00:25:08.260]  先生試一下 他馬上走
[00:25:08.260 --> 00:25:10.260]  他現在試了不買 被人打臉
[00:25:10.260 --> 00:25:12.260]  女人不會試 退縮了
[00:25:12.260 --> 00:25:14.260]  對不起 做義人
[00:25:14.260 --> 00:25:16.260]  不知為何這個社交能力很高
[00:25:16.260 --> 00:25:20.260]  男人真的說不出一堆東西
[00:25:20.260 --> 00:25:22.260]  在那裡走 他真的做不出
[00:25:22.260 --> 00:25:24.260]  所以你就慢慢想想
[00:25:24.260 --> 00:25:26.260]  不是說女性尖酸
[00:25:26.260 --> 00:25:28.260]  女性真的很坦白
[00:25:28.260 --> 00:25:30.260]  真是不合身就不合身
[00:25:30.260 --> 00:25:32.260]  男人覺得不合身是自己身材不好
[00:25:32.260 --> 00:25:34.260]  搞得人家不合身
[00:25:34.260 --> 00:25:36.260]  他覺得自己不對 坐在自己那裡
[00:25:36.260 --> 00:25:38.260]  所以有時候覺得
[00:25:38.260 --> 00:25:40.260]  這樣不要麻煩人
[00:25:40.260 --> 00:25:42.260]  所以當你有空
[00:25:42.260 --> 00:25:44.260]  我明白你說這個周圍
[00:25:44.260 --> 00:25:46.260]  你懷疑很多事情和他吵架開始
[00:25:46.260 --> 00:25:48.260]  你懷疑很多時間
[00:25:48.260 --> 00:25:50.260]  在一起意見不合
[00:25:50.260 --> 00:25:52.260]  因為只是看這幾個社會行為
[00:25:52.260 --> 00:25:54.260]  你喜歡走
[00:25:54.260 --> 00:25:56.260]  喜歡觀察
[00:25:56.260 --> 00:25:58.260]  喜歡看和選擇
[00:25:58.260 --> 00:26:00.260]  這些全部是男人不喜歡的
[00:26:00.260 --> 00:26:02.260]  變成他會說
[00:26:02.260 --> 00:26:04.260]  其實腳麻 很累
[00:26:04.260 --> 00:26:06.260]  很奇怪 女人說累
[00:26:06.260 --> 00:26:08.260]  一走到公司就不累
[00:26:08.260 --> 00:26:10.260]  所以你想想
[00:26:10.260 --> 00:26:12.260]  為什麼你的腳那麼厲害
[00:26:12.260 --> 00:26:14.260]  在那裡
[00:26:14.260 --> 00:26:16.260]  但他是完全沒有力量的
[00:26:16.260 --> 00:26:18.260]  你想想平時你可能會說
[00:26:18.260 --> 00:26:20.260]  會走山 走山是不同的
[00:26:20.260 --> 00:26:22.260]  走公司是辛苦走山很多的
[00:26:22.260 --> 00:26:24.260]  所以你就會明白
[00:26:24.260 --> 00:26:26.260]  不同的感覺
[00:26:26.260 --> 00:26:28.260]  所以你說怎樣和他相處
[00:26:28.260 --> 00:26:30.260]  你一定要讓他知道
[00:26:30.260 --> 00:26:32.260]  有一個方法
[00:26:32.260 --> 00:26:34.260]  就是你要安置他
[00:26:34.260 --> 00:26:36.260]  譬如你真的在一間很大的公司
[00:26:36.260 --> 00:26:38.260]  去到沙田廣場那些
[00:26:38.260 --> 00:26:40.260]  那你告訴他
[00:26:40.260 --> 00:26:42.260]  你在麥當勞等我
[00:26:42.260 --> 00:26:44.260]  一會兒我買回來
[00:26:44.260 --> 00:26:46.260]  你幫我一起拿回家
[00:26:46.260 --> 00:26:48.260]  你買一份報紙看看
[00:26:48.260 --> 00:26:50.260]  你自己的730拿去看看
[00:26:50.260 --> 00:26:52.260]  他喜歡的
[00:26:52.260 --> 00:26:54.260]  因為你安置了他
[00:26:54.260 --> 00:26:56.260]  你安置了他
[00:26:56.260 --> 00:26:58.260]  他會反過來
[00:26:58.260 --> 00:27:00.260]  他也是對著門口看著你什麼時候來
[00:27:00.260 --> 00:27:02.260]  所以你一定要
[00:27:02.260 --> 00:27:04.260]  講數字講得小心
[00:27:04.260 --> 00:27:06.260]  如果你預算走一個小時
[00:27:06.260 --> 00:27:08.260]  你告訴他
[00:27:08.260 --> 00:27:10.260]  一個半小時左右
[00:27:10.260 --> 00:27:12.260]  因為你一定是一個小時
[00:27:12.260 --> 00:27:14.260]  如果早了
[00:27:14.260 --> 00:27:16.260]  你也不要緊的 我會找你的
[00:27:16.260 --> 00:27:18.260]  我會找你的
[00:27:18.260 --> 00:27:20.260]  等他有個預算好一點
[00:27:20.260 --> 00:27:22.260]  如果說一會兒
[00:27:22.260 --> 00:27:24.260]  一會兒等於他發瘋的
[00:27:24.260 --> 00:27:26.260]  一會兒等於半小時
[00:27:26.260 --> 00:27:28.260]  所以你要小心 這些是他的心理
[00:27:28.260 --> 00:27:30.260]  下次不去了
[00:27:30.260 --> 00:27:32.260]  你記住為了下次而不去
[00:27:32.260 --> 00:27:34.260]  所以最好的方式
[00:27:34.260 --> 00:27:36.260]  就是他一退休
[00:27:36.260 --> 00:27:38.260]  你一開始走公司
[00:27:38.260 --> 00:27:40.260]  是用短的方式
[00:27:40.260 --> 00:27:42.260]  慢慢加上去
[00:27:42.260 --> 00:27:44.260]  就是每個月加50分鐘
[00:27:44.260 --> 00:27:46.260]  或者你管那兩個小時
[00:27:46.260 --> 00:27:48.260]  嚇到他以後都不敢來 沒辦法
[00:27:48.260 --> 00:27:50.260]  這些是你跟他相處
[00:27:50.260 --> 00:27:52.260]  其實你可以的
[00:27:52.260 --> 00:27:54.260]  不過問題就是你不明白到
[00:27:54.260 --> 00:27:56.260]  你不要考驗他過分
[00:27:56.260 --> 00:27:58.260]  他做不到
[00:27:58.260 --> 00:28:00.260]  因為他適應不了
[00:28:00.260 --> 00:28:02.260]  他以前的工作是坐了九個小時
[00:28:02.260 --> 00:28:04.260]  突然間這樣走
[00:28:04.260 --> 00:28:06.260]  是他不習慣的 他覺得他的眼睛
[00:28:06.260 --> 00:28:08.260]  他的眼球是累得不得了
[00:28:08.260 --> 00:28:10.260]  每一分鐘看著不同的東西
[00:28:10.260 --> 00:28:12.260]  以前他不是
[00:28:12.260 --> 00:28:14.260]  每一分鐘看著一樣東西 是不同的
[00:28:14.260 --> 00:28:16.260]  所以這是一個適應
[00:28:16.260 --> 00:28:18.260]  好了 說到這裡 錢解決了
[00:28:18.260 --> 00:28:20.260]  腦袋
[00:28:20.260 --> 00:28:22.260]  男人最弊的退化
[00:28:22.260 --> 00:28:24.260]  就是由沒有記性
[00:28:24.260 --> 00:28:26.260]  開始強詞奪理
[00:28:26.260 --> 00:28:28.260]  所以你慢慢覺得
[00:28:28.260 --> 00:28:30.260]  以前追求我的時候
[00:28:30.260 --> 00:28:32.260]  像個科學家那樣
[00:28:32.260 --> 00:28:34.260]  現在不是 現在像個瘋子那樣
[00:28:34.260 --> 00:28:36.260]  想事情都沒有意義
[00:28:36.260 --> 00:28:38.260]  完全沒有
[00:28:38.260 --> 00:28:40.260]  根據什麼事搞成這樣呢
[00:28:40.260 --> 00:28:42.260]  他有脾氣
[00:28:42.260 --> 00:28:44.260]  他在拼自己退化
[00:28:44.260 --> 00:28:46.260]  我記得我爸爸有一次跟我說
[00:28:46.260 --> 00:28:48.260]  說何鴻燊死了
[00:28:48.260 --> 00:28:50.260]  何鴻燊沒有死
[00:28:50.260 --> 00:28:52.260]  不過是少爺夫
[00:28:52.260 --> 00:28:54.260]  我知道他搞亂了
[00:28:54.260 --> 00:28:56.260]  但我不是很令他傷感
[00:28:56.260 --> 00:28:58.260]  大家都很大年紀
[00:28:58.260 --> 00:29:00.260]  大家都是高高的
[00:29:00.260 --> 00:29:02.260]  我爸爸真的
[00:29:02.260 --> 00:29:04.260]  是嗎?
[00:29:04.260 --> 00:29:06.260]  我還以為是何鴻燊
[00:29:06.260 --> 00:29:08.260]  我爸爸真的
[00:29:08.260 --> 00:29:10.260]  我還以為是何鴻燊
[00:29:10.260 --> 00:29:12.260]  我爸爸也很有錢
[00:29:12.260 --> 00:29:14.260]  有些像而已
[00:29:14.260 --> 00:29:16.260]  我安慰他
[00:29:16.260 --> 00:29:18.260]  我會讓他知道
[00:29:18.260 --> 00:29:20.260]  他是在說近似
[00:29:20.260 --> 00:29:22.260]  不是很離譜的說法
[00:29:22.260 --> 00:29:24.260]  一個太太很多時候不是
[00:29:24.260 --> 00:29:26.260]  一個姓何
[00:29:26.260 --> 00:29:30.260]  一個姓邵 差天共地
[00:29:30.260 --> 00:29:32.260]  你抓不同的東西
[00:29:32.260 --> 00:29:34.260]  令他們說得對
[00:29:34.260 --> 00:29:36.260]  不過他很難過
[00:29:36.260 --> 00:29:38.260]  為甚麼我會這麼懵
[00:29:38.260 --> 00:29:40.260]  他很難過
[00:29:40.260 --> 00:29:42.260]  你知道
[00:29:42.260 --> 00:29:44.260]  大家都是一樣的處境
[00:29:44.260 --> 00:29:46.260]  進了門口就回去拿東西
[00:29:46.260 --> 00:29:48.260]  留了一樣的東西
[00:29:48.260 --> 00:29:50.260]  其實這段日子大家都一樣
[00:29:50.260 --> 00:29:52.260]  不過你留的東西不同我留的東西
[00:29:52.260 --> 00:29:54.260]  你要讓他看到
[00:29:54.260 --> 00:29:56.260]  我們大家都是弱了 老了
[00:29:56.260 --> 00:29:58.260]  但你見笑了
[00:29:58.260 --> 00:30:00.260]  你說這樣很慘 其實不是
[00:30:00.260 --> 00:30:02.260]  你一定要讀心理學
[00:30:02.260 --> 00:30:04.260]  其實武記升是由十多歲開始
[00:30:04.260 --> 00:30:06.260]  甚至是十歲開始
[00:30:06.260 --> 00:30:10.260]  小學生
[00:30:10.260 --> 00:30:12.260]  小學低班很少武記成
[00:30:12.260 --> 00:30:14.260]  為甚麼呢 很簡單
[00:30:14.260 --> 00:30:16.260]  因為他沒有甚麼記
[00:30:16.260 --> 00:30:18.260]  我講完了 他沒有甚麼記
[00:30:18.260 --> 00:30:20.260]  記來記去就只有你生日
[00:30:20.260 --> 00:30:22.260]  他生日 他爸爸生日
[00:30:22.260 --> 00:30:24.260]  是這麼多 再遲些幾十個同學生日
[00:30:24.260 --> 00:30:26.260]  越來越多
[00:30:26.260 --> 00:30:28.260]  是難的
[00:30:28.260 --> 00:30:30.260]  但青少年武記成
[00:30:30.260 --> 00:30:32.260]  心理學的研究
[00:30:32.260 --> 00:30:34.260]  是沒有歸咎因素
[00:30:34.260 --> 00:30:36.260]  他記憶有問題
[00:30:36.260 --> 00:30:38.260]  歸咎因素
[00:30:38.260 --> 00:30:40.260]  他欠集中力
[00:30:40.260 --> 00:30:44.260]  他不集中來聽
[00:30:44.260 --> 00:30:46.260]  所以他不記得
[00:30:46.260 --> 00:30:48.260]  但老人武記成
[00:30:48.260 --> 00:30:50.260]  我們就不歸咎因素
[00:30:50.260 --> 00:30:52.260]  沒有集中力
[00:30:52.260 --> 00:30:54.260]  歸咎於
[00:30:54.260 --> 00:30:56.260]  海馬回 即是記憶系統
[00:30:56.260 --> 00:30:58.260]  是失靈
[00:30:58.260 --> 00:31:00.260]  這是歸咎因素問題
[00:31:00.260 --> 00:31:02.260]  所以其實你的子女
[00:31:02.260 --> 00:31:04.260]  武記成程度跟你都是一樣
[00:31:04.260 --> 00:31:06.260]  一樣的
[00:31:06.260 --> 00:31:08.260]  但歸咎因素不同
[00:31:08.260 --> 00:31:10.260]  你越明白這些心理研究
[00:31:10.260 --> 00:31:12.260]  你就知道不用這麼責怪對方
[00:31:12.260 --> 00:31:14.260]  甚至自己都不需要
[00:31:14.260 --> 00:31:16.260]  現在沒有人
[00:31:16.260 --> 00:31:18.260]  說你沒有集中力
[00:31:18.260 --> 00:31:20.260]  因為他用了你沒有記性來解釋
[00:31:20.260 --> 00:31:22.260]  所以解釋
[00:31:22.260 --> 00:31:24.260]  影響了我們看人
[00:31:24.260 --> 00:31:26.260]  很多程度是不同的 所以你要想想
[00:31:26.260 --> 00:31:28.260]  理性是甚麼來的呢
[00:31:28.260 --> 00:31:30.260]  就是因果關係
[00:31:30.260 --> 00:31:32.260]  如果你想丈夫
[00:31:32.260 --> 00:31:34.260]  跟你好好談話
[00:31:34.260 --> 00:31:36.260]  你記住說話
[00:31:36.260 --> 00:31:38.260]  不要眨眼失恥
[00:31:38.260 --> 00:31:40.260]  你應該說話多一點
[00:31:40.260 --> 00:31:42.260]  會不會這樣呢
[00:31:42.260 --> 00:31:44.260]  有沒有可能是這樣呢
[00:31:44.260 --> 00:31:46.260]  你習慣了很柔和地說話
[00:31:46.260 --> 00:31:48.260]  你老公很喜歡跟你談話
[00:31:48.260 --> 00:31:50.260]  如果你說不用審了
[00:31:50.260 --> 00:31:52.260]  我說對 你不用跟我說了
[00:31:52.260 --> 00:31:54.260]  這樣搞法
[00:31:54.260 --> 00:31:56.260]  他覺得不用談下去了
[00:31:56.260 --> 00:31:58.260]  我有一個教會
[00:31:58.260 --> 00:32:00.260]  有一個牧師轉介給我
[00:32:00.260 --> 00:32:02.260]  一個女士
[00:32:02.260 --> 00:32:04.260]  她跟她老公已經沒得談了二十多年
[00:32:04.260 --> 00:32:06.260]  她老公簡直是
[00:32:06.260 --> 00:32:08.260]  每逢星期六
[00:32:08.260 --> 00:32:10.260]  下來被人崇拜
[00:32:10.260 --> 00:32:12.260]  跟她一起在教會出現
[00:32:12.260 --> 00:32:14.260]  星期一就回大陸
[00:32:14.260 --> 00:32:16.260]  去她媽媽兄弟那裏住
[00:32:16.260 --> 00:32:18.260]  他不見老婆的
[00:32:18.260 --> 00:32:20.260]  為甚麼呢
[00:32:20.260 --> 00:32:22.260]  因為沒得談
[00:32:22.260 --> 00:32:24.260]  因為這個女人說話是絕對對的
[00:32:24.260 --> 00:32:26.260]  是永遠沒錯的
[00:32:26.260 --> 00:32:28.260]  所以她老公說了
[00:32:28.260 --> 00:32:30.260]  三十多四十歲已經退休了
[00:32:30.260 --> 00:32:32.260]  不再跟老婆談下去了
[00:32:32.260 --> 00:32:34.260]  跟她沒得談
[00:32:34.260 --> 00:32:36.260]  我跟這個男人聊天的時候
[00:32:36.260 --> 00:32:38.260]  這個男人數給我聽
[00:32:38.260 --> 00:32:40.260]  他說他老婆是一個
[00:32:40.260 --> 00:32:42.260]  從小到大
[00:32:42.260 --> 00:32:44.260]  她就是真理
[00:32:44.260 --> 00:32:46.260]  你沒得跟她說的
[00:32:46.260 --> 00:32:48.260]  原來女人有一個角色
[00:32:48.260 --> 00:32:50.260]  是怎樣做到真理都不知道
[00:32:50.260 --> 00:32:52.260]  就是做到大家姐
[00:32:52.260 --> 00:32:54.260]  所以心理學的名堂對大家姐
[00:32:54.260 --> 00:32:56.260]  大家姐是很可怕的
[00:32:56.260 --> 00:32:58.260]  大家姐是沒有錯的
[00:32:58.260 --> 00:33:00.260]  錯都是你錯的
[00:33:00.260 --> 00:33:02.260]  為甚麼呢
[00:33:02.260 --> 00:33:04.260]  大家姐是一個
[00:33:04.260 --> 00:33:06.260]  不讓錯的女孩子
[00:33:06.260 --> 00:33:08.260]  因為她爸爸媽媽不讓她錯
[00:33:08.260 --> 00:33:10.260]  要她照顧弟妹
[00:33:10.260 --> 00:33:12.260]  所以如果她錯
[00:33:12.260 --> 00:33:14.260]  她的弟妹錯
[00:33:14.260 --> 00:33:16.260]  大家姐是被老爸媽罵的那個人
[00:33:16.260 --> 00:33:18.260]  所以她是習慣了
[00:33:18.260 --> 00:33:20.260]  做一個很可憐的人
