
[00:00:00.000 --> 00:00:05.000]  各位大型姐妹平安
[00:15:35.000 --> 00:15:37.000]  不要等到一天後悔
[00:15:37.000 --> 00:15:39.000]  不要說當初在哪裡
[00:15:39.000 --> 00:15:41.000]  沒有做甚麼
[00:15:41.000 --> 00:15:43.000]  當初見到誰沒有說甚麼
[00:15:43.000 --> 00:15:45.000]  不要這樣
[00:15:45.000 --> 00:15:47.000]  人不要錯過人生
[00:15:47.000 --> 00:15:49.000]  人要看錯、要慎重
[00:15:49.000 --> 00:15:51.000]  亦不要顧錯人生
[00:15:51.000 --> 00:15:53.000]  第九節至十二節
[00:15:53.000 --> 00:15:55.000]  第九節開始說
[00:15:55.000 --> 00:15:59.000]  在者傳道者因有智慧乃將知識教訓眾人
[00:15:59.000 --> 00:16:01.000]  又默想又考察
[00:16:01.000 --> 00:16:03.000]  又陳述許多真言
[00:16:03.000 --> 00:16:05.000]  傳道者專心尋求可喜悅的言語
[00:16:05.000 --> 00:16:07.000]  是憑正直寫的誠實話
[00:16:07.000 --> 00:16:09.000]  第九節說在者
[00:16:09.000 --> 00:16:11.000]  不是說第一節、八節之後還有第二點
[00:16:11.000 --> 00:16:13.000]  而是說傳道者不單止有智慧
[00:16:13.000 --> 00:16:15.000]  他已經寫完傳道書了
[00:16:15.000 --> 00:16:17.000]  他還要更加認真地去寫
[00:16:17.000 --> 00:16:19.000]  他已經寫完傳道書了
[00:16:19.000 --> 00:16:21.000]  他還要教導人
[00:16:21.000 --> 00:16:27.000]  他還要默想、考察、陳述、尋求
[00:16:27.000 --> 00:16:29.000]  不單止他有的他要告訴別人
[00:16:29.000 --> 00:16:31.000]  他還要想想怎樣去說
[00:16:31.000 --> 00:16:33.000]  所以這裡說
[00:16:33.000 --> 00:16:35.000]  他尋求可喜悅的言語
[00:16:35.000 --> 00:16:37.000]  是憑正直寫的誠實話
[00:16:37.000 --> 00:16:39.000]  不單止他有內容、有好東西
[00:16:39.000 --> 00:16:41.000]  他還想怎樣可以說得好
[00:16:41.000 --> 00:16:43.000]  前面說的
[00:16:43.000 --> 00:16:45.000]  他要將知識教訓眾人
[00:16:45.000 --> 00:16:47.000]  他想、他考察、他陳述
[00:16:47.000 --> 00:16:49.000]  這是我們應該有的
[00:16:49.000 --> 00:16:51.000]  因為我們不想人過錯人生
[00:16:51.000 --> 00:16:53.000]  我們自己要去尋求
[00:16:53.000 --> 00:16:55.000]  我們都要與人分享
[00:16:55.000 --> 00:16:57.000]  有的要分
[00:16:57.000 --> 00:16:59.000]  好好分、好好與人分享
[00:16:59.000 --> 00:17:01.000]  為什麼傳道者說要教訓人呢?
[00:17:01.000 --> 00:17:03.000]  要將知識教訓眾人
[00:17:03.000 --> 00:17:05.000]  是為別人的好處
[00:17:05.000 --> 00:17:07.000]  人可以做得更加好
[00:17:07.000 --> 00:17:09.000]  可以做應該做的事
[00:17:09.000 --> 00:17:11.000]  不會錯過人生
[00:17:11.000 --> 00:17:13.000]  不會過錯人生
[00:17:13.000 --> 00:17:15.000]  有時你有沒有試過
[00:17:15.000 --> 00:17:17.000]  在教會也好
[00:17:17.000 --> 00:17:19.000]  工作地方也好
[00:17:19.000 --> 00:17:21.000]  在家裡也好
[00:17:21.000 --> 00:17:23.000]  鄰居也好
[00:17:23.000 --> 00:17:25.000]  或者在市區也好
[00:17:25.000 --> 00:17:27.000]  見到有些人
[00:17:27.000 --> 00:17:29.000]  你這樣真的很糟糕
[00:17:29.000 --> 00:17:31.000]  你這樣真的很不濟
[00:17:31.000 --> 00:17:33.000]  你這樣真的會出問題
[00:17:33.000 --> 00:17:35.000]  問題是我們有沒有東西可以幫他們
[00:17:35.000 --> 00:17:37.000]  我們有沒有東西可以告訴他們
[00:17:37.000 --> 00:17:39.000]  讓他們不用過錯人生
[00:17:39.000 --> 00:17:41.000]  我們自己要教
[00:17:41.000 --> 00:17:43.000]  要考察
[00:17:43.000 --> 00:17:45.000]  要陳述出來告訴別人
[00:17:45.000 --> 00:17:47.000]  而且要用一些他們能夠聽的
[00:17:47.000 --> 00:17:49.000]  所謂喜悅的人
[00:17:49.000 --> 00:17:51.000]  能夠接受的言語
[00:17:51.000 --> 00:17:53.000]  告訴他們
[00:17:53.000 --> 00:17:55.000]  怎樣可以幫到這些人
[00:17:55.000 --> 00:17:57.000]  我常常說人生當中
[00:17:57.000 --> 00:17:59.000]  人總有東西可以學
[00:17:59.000 --> 00:18:01.000]  人總有東西可以教
[00:18:01.000 --> 00:18:03.000]  每個人都有
[00:18:03.000 --> 00:18:05.000]  人不要做一個自私的人
[00:18:05.000 --> 00:18:07.000]  人要學習
[00:18:07.000 --> 00:18:09.000]  要去分享
[00:18:09.000 --> 00:18:11.000]  要與別人彼此提升
[00:18:11.000 --> 00:18:13.000]  有些人告訴我
[00:18:13.000 --> 00:18:15.000]  幫的當然是主要的老師、組長
[00:18:15.000 --> 00:18:17.000]  我發覺不是的
[00:18:17.000 --> 00:18:19.000]  在服務的日子裡
[00:18:19.000 --> 00:18:21.000]  我發現很多學生
[00:18:21.000 --> 00:18:23.000]  幫了我很多
[00:18:23.000 --> 00:18:25.000]  很多組員幫了我很多
[00:18:25.000 --> 00:18:27.000]  原來人與人之間
[00:18:27.000 --> 00:18:29.000]  真的可以互相影響
[00:18:29.000 --> 00:18:31.000]  有時候學生問一個問題
[00:18:31.000 --> 00:18:33.000]  有時候學生對我說一句話
[00:18:33.000 --> 00:18:35.000]  有時候對我很有重奏
[00:18:35.000 --> 00:18:37.000]  我常常跟別人說
[00:18:37.000 --> 00:18:39.000]  每一次教子學
[00:18:39.000 --> 00:18:41.000]  我一個蒙福的就是我自己
[00:18:41.000 --> 00:18:43.000]  有時候這麼多學生
[00:18:43.000 --> 00:18:45.000]  他們說很多話、發很多問題
[00:18:45.000 --> 00:18:47.000]  可以幫我很多
[00:18:47.000 --> 00:18:51.000]  前天我在教會講了一個講座
[00:18:51.000 --> 00:18:53.000]  題目真的很難講
[00:18:53.000 --> 00:18:55.000]  是很大
[00:18:55.000 --> 00:18:57.000]  很容易
[00:18:57.000 --> 00:18:59.000]  其實不是很容易
[00:18:59.000 --> 00:19:01.000]  題目叫合神心意的兵作倫理
[00:19:01.000 --> 00:19:03.000]  我真的超大的題目
[00:19:03.000 --> 00:19:05.000]  我真的不知道怎麼說
[00:19:05.000 --> 00:19:07.000]  前後兩天我問他
[00:19:07.000 --> 00:19:09.000]  為什麼你給我這樣的題目
[00:19:09.000 --> 00:19:11.000]  他說徐德兄
[00:19:11.000 --> 00:19:13.000]  我想你學習
[00:19:13.000 --> 00:19:15.000]  給你機會操練
[00:19:15.000 --> 00:19:17.000]  我記得講完之後
[00:19:17.000 --> 00:19:19.000]  我真的很感謝你
[00:19:19.000 --> 00:19:21.000]  又給我一次學習的機會
[00:19:21.000 --> 00:19:23.000]  原來人與人之間真的可以互相學習
[00:19:23.000 --> 00:19:25.000]  所以當我們有的
[00:19:25.000 --> 00:19:27.000]  要跟別人分
[00:19:27.000 --> 00:19:29.000]  而且我們要考察
[00:19:29.000 --> 00:19:31.000]  不斷地學習
[00:19:31.000 --> 00:19:33.000]  以致有話可以說給別人聽
[00:19:33.000 --> 00:19:35.000]  不斷地裝備
[00:19:35.000 --> 00:19:37.000]  我記得我之後也跟學生說
[00:19:37.000 --> 00:19:39.000]  不要叫別人小看我們
[00:19:39.000 --> 00:19:41.000]  無論信主多少年
[00:19:41.000 --> 00:19:43.000]  無論我們年紀人生有多少經歷
[00:19:43.000 --> 00:19:45.000]  我們要不斷地學習
[00:19:45.000 --> 00:19:47.000]  以致有東西我們可以陳述
[00:19:47.000 --> 00:19:49.000]  我們可以教訓
[00:19:49.000 --> 00:19:51.000]  但你需要先去
[00:19:51.000 --> 00:19:53.000]  先去考察、去默想
[00:19:53.000 --> 00:19:55.000]  去尋求
[00:19:55.000 --> 00:19:57.000]  你才可以有這些內容
[00:19:57.000 --> 00:19:59.000]  所以這裡說不單我們不要錯過
[00:19:59.000 --> 00:20:01.000]  也不要過錯
[00:20:01.000 --> 00:20:03.000]  自己要學好
[00:20:03.000 --> 00:20:05.000]  11-12節說什麼呢
[00:20:05.000 --> 00:20:07.000]  這裡提到
[00:20:07.000 --> 00:20:09.000]  我們有一個牧者
[00:20:09.000 --> 00:20:11.000]  是牧者所賜
[00:20:11.000 --> 00:20:13.000]  智慧的語言是牧者所賜
[00:20:13.000 --> 00:20:15.000]  你和我所有的人
[00:20:15.000 --> 00:20:17.000]  不是天生有的
[00:20:17.000 --> 00:20:19.000]  是牧者給我們認識
[00:20:19.000 --> 00:20:21.000]  能夠明白這些東西
[00:20:21.000 --> 00:20:23.000]  牧者是我們的神
[00:20:23.000 --> 00:20:25.000]  他這裡提到智慧的語言像是
[00:20:25.000 --> 00:20:27.000]  刺棍
[00:20:27.000 --> 00:20:29.000]  回中之師的語言像是釘子
[00:20:29.000 --> 00:20:31.000]  釘子
[00:20:31.000 --> 00:20:33.000]  刺棍是用來幹什麼的
[00:20:33.000 --> 00:20:35.000]  是要趕動物
[00:20:35.000 --> 00:20:37.000]  向前走
[00:20:37.000 --> 00:20:39.000]  走向應該走的方向
[00:20:39.000 --> 00:20:41.000]  所以用一支棍來打他們
[00:20:41.000 --> 00:20:43.000]  來觀察他們
[00:20:43.000 --> 00:20:45.000]  釘子表示什麼呢
[00:20:45.000 --> 00:20:47.000]  是穩定的
[00:20:47.000 --> 00:20:49.000]  當你將兩個比喻放在一起
[00:20:49.000 --> 00:20:51.000]  你的意思就是
[00:20:51.000 --> 00:20:53.000]  神的智慧語言
[00:20:53.000 --> 00:20:55.000]  是要人能夠穩定向前
[00:20:55.000 --> 00:20:57.000]  走向應該走的方向
[00:20:57.000 --> 00:20:59.000]  所以12節說
[00:20:59.000 --> 00:21:01.000]  人要受勸戒
[00:21:01.000 --> 00:21:03.000]  不要
[00:21:03.000 --> 00:21:05.000]  住書多沒有窮眾
[00:21:05.000 --> 00:21:07.000]  讀書多身體疲倦
[00:21:07.000 --> 00:21:09.000]  不是叫你不要寫書
[00:21:09.000 --> 00:21:11.000]  不是叫你不要讀書
[00:21:11.000 --> 00:21:13.000]  讀書多沒有窮眾
[00:21:13.000 --> 00:21:15.000]  讀不完的東西
[00:21:15.000 --> 00:21:17.000]  住書多沒有窮眾
[00:21:17.000 --> 00:21:19.000]  寫不完的東西
[00:21:19.000 --> 00:21:21.000]  讀書多身體疲倦
[00:21:21.000 --> 00:21:23.000]  看書很累
[00:21:23.000 --> 00:21:25.000]  受勸戒
[00:21:25.000 --> 00:21:27.000]  不要只會寫
[00:21:27.000 --> 00:21:29.000]  會說
[00:21:29.000 --> 00:21:31.000]  會聽
[00:21:31.000 --> 00:21:33.000]  但你不聽勸戒
[00:21:33.000 --> 00:21:35.000]  很多人寫很多東西自己沒有做
[00:21:35.000 --> 00:21:37.000]  我記得有一次
[00:21:37.000 --> 00:21:39.000]  我遇到一個弟兄
[00:21:39.000 --> 00:21:41.000]  他太太是教烹飪的
[00:21:41.000 --> 00:21:43.000]  我問他
[00:21:43.000 --> 00:21:45.000]  你真是幸福
[00:21:45.000 --> 00:21:47.000]  你老婆是教烹飪的
[00:21:47.000 --> 00:21:49.000]  烹飪大師
[00:21:49.000 --> 00:21:51.000]  開課授徒的
[00:21:51.000 --> 00:21:53.000]  他說不是的
[00:21:53.000 --> 00:21:55.000]  他在外面
[00:21:55.000 --> 00:21:57.000]  這麼淒涼
[00:21:57.000 --> 00:21:59.000]  雖然他們教很多人
[00:21:59.000 --> 00:22:01.000]  但在家裡沒有好東西吃
[00:22:01.000 --> 00:22:03.000]  很多人可以說很多東西
[00:22:03.000 --> 00:22:05.000]  聽很多東西
[00:22:05.000 --> 00:22:07.000]  今天疫情期間我們上網聽很多東西
[00:22:07.000 --> 00:22:09.000]  全世界都可以參加
[00:22:09.000 --> 00:22:11.000]  好像懂很多
[00:22:11.000 --> 00:22:13.000]  聽聽聽
[00:22:13.000 --> 00:22:15.000]  高度又好聽
[00:22:15.000 --> 00:22:17.000]  這間教會又好聽
[00:22:17.000 --> 00:22:19.000]  高度又好聽
[00:22:19.000 --> 00:22:21.000]  聽到自己都打瞌睡
[00:22:21.000 --> 00:22:23.000]  住書多沒有窮眾
[00:22:23.000 --> 00:22:25.000]  讀書多身體疲倦
[00:22:25.000 --> 00:22:27.000]  今天要聽的東西聽不完
[00:22:27.000 --> 00:22:29.000]  要寫的東西寫不完
[00:22:29.000 --> 00:22:31.000]  但你有沒有受勸戒
[00:22:31.000 --> 00:22:33.000]  才可以
[00:22:33.000 --> 00:22:35.000]  知君
[00:22:35.000 --> 00:22:37.000]  叮穩的叮之
[00:22:37.000 --> 00:22:39.000]  人要穩定向前
[00:22:39.000 --> 00:22:41.000]  方向不要動
[00:22:41.000 --> 00:22:43.000]  站穩定定
[00:22:43.000 --> 00:22:45.000]  向前邁進
[00:22:45.000 --> 00:22:47.000]  我們有的是要分享
[00:22:47.000 --> 00:22:49.000]  有的是要說
[00:22:49.000 --> 00:22:51.000]  但知的要行動
[00:22:51.000 --> 00:22:53.000]  不要知而不說
[00:22:53.000 --> 00:22:55.000]  不要說而不動
[00:22:55.000 --> 00:22:57.000]  很多時候我都提醒自己
[00:22:57.000 --> 00:22:59.000]  我講的東西都會問
[00:22:59.000 --> 00:23:01.000]  我有沒有做這些東西
[00:23:01.000 --> 00:23:03.000]  當我說你要讀經我有沒有讀
[00:23:03.000 --> 00:23:05.000]  當我說你要傳呼音我有沒有傳
[00:23:05.000 --> 00:23:07.000]  當我說人要謙卑我肯不肯謙卑
[00:23:07.000 --> 00:23:09.000]  當這裡說要襯著我有沒有襯著
[00:23:09.000 --> 00:23:11.000]  我有沒有尋求
[00:23:11.000 --> 00:23:13.000]  我記得看一本書
[00:23:13.000 --> 00:23:15.000]  裡面有句說話怎麼說
[00:23:15.000 --> 00:23:17.000]  我們聽的東西我們真的會忘記
[00:23:17.000 --> 00:23:19.000]  我們講的東西
[00:23:19.000 --> 00:23:21.000]  我們會有印象
[00:23:21.000 --> 00:23:23.000]  我們做的東西才會明白
[00:23:23.000 --> 00:23:25.000]  聽的東西會忘記
[00:23:25.000 --> 00:23:27.000]  你想想很多時候
[00:23:27.000 --> 00:23:29.000]  聽到的東西聽到的東西
[00:23:29.000 --> 00:23:31.000]  很快就忘記
[00:23:31.000 --> 00:23:33.000]  但你出口講的東西
[00:23:33.000 --> 00:23:35.000]  印象會深一點
[00:23:35.000 --> 00:23:37.000]  但你真的做過的東西
[00:23:37.000 --> 00:23:39.000]  你就會明白
[00:23:39.000 --> 00:23:41.000]  我在教會做了一個小組組長訓練
[00:23:41.000 --> 00:23:43.000]  做了30個星期
[00:23:43.000 --> 00:23:45.000]  有很多理論
[00:23:45.000 --> 00:23:47.000]  查經歸納法
[00:23:47.000 --> 00:23:49.000]  講經的技巧
[00:23:49.000 --> 00:23:51.000]  研究的技巧很多東西
[00:23:51.000 --> 00:23:53.000]  但我說我要求要有實習
[00:23:53.000 --> 00:23:55.000]  所以餘下差不多有十幾二十堂
[00:23:55.000 --> 00:23:57.000]  全部是實習
[00:23:57.000 --> 00:23:59.000]  後來其中一個姊妹
[00:23:59.000 --> 00:24:01.000]  她真的去帶了
[00:24:01.000 --> 00:24:03.000]  用我的方法去帶了
[00:24:03.000 --> 00:24:05.000]  她說徐秉興真的是
[00:24:05.000 --> 00:24:07.000]  原來聽是一回事做是一回事
[00:24:07.000 --> 00:24:09.000]  我說是的姊妹
[00:24:09.000 --> 00:24:11.000]  很多人都是這樣
[00:24:11.000 --> 00:24:13.000]  聽是一回事做是一回事
[00:24:13.000 --> 00:24:15.000]  講是一回事做是一回事
[00:24:15.000 --> 00:24:17.000]  所以我常在講道的時候
[00:24:17.000 --> 00:24:19.000]  我都和一些學生說
[00:24:19.000 --> 00:24:21.000]  講的人要講得清清楚楚
[00:24:21.000 --> 00:24:23.000]  聽的人要聽得明明白白
[00:24:23.000 --> 00:24:25.000]  做的時候要做得實實在在
[00:24:25.000 --> 00:24:27.000]  傳道書教我們
[00:24:27.000 --> 00:24:29.000]  就是要做一個實在的人
[00:24:29.000 --> 00:24:31.000]  約答實地
[00:24:31.000 --> 00:24:33.000]  言行合一
[00:24:33.000 --> 00:24:35.000]  不要只說天下無敵
[00:24:35.000 --> 00:24:37.000]  做就無能為力
[00:24:37.000 --> 00:24:39.000]  有很多人都是這樣
[00:24:39.000 --> 00:24:41.000]  好八卦什麼都想知道
[00:24:41.000 --> 00:24:43.000]  我試過有個小舅子問我
[00:24:43.000 --> 00:24:45.000]  你什麼時候聚會啊
[00:24:45.000 --> 00:24:47.000]  問到我都很開心
[00:24:47.000 --> 00:24:49.000]  以為他想回家
[00:24:49.000 --> 00:24:51.000]  我說你什麼時候回家
[00:24:51.000 --> 00:24:53.000]  好奇心
[00:24:53.000 --> 00:24:55.000]  好有求之欲
[00:24:55.000 --> 00:24:57.000]  但是不想做
[00:24:57.000 --> 00:24:59.000]  傳道書就告訴我們
[00:24:59.000 --> 00:25:01.000]  實實在在我們要珍惜人生
[00:25:01.000 --> 00:25:03.000]  就拜託你實實在在做人
[00:25:03.000 --> 00:25:05.000]  哥納德後書說
[00:25:05.000 --> 00:25:07.000]  我們不是二章十一節
[00:25:07.000 --> 00:25:09.000]  不是不知道撒旦的詭計
[00:25:09.000 --> 00:25:11.000]  但是有沒有發現
[00:25:11.000 --> 00:25:13.000]  雖然我們很熟悉
[00:25:13.000 --> 00:25:15.000]  但是眼裡總是有計
[00:25:15.000 --> 00:25:17.000]  菲拉比書說要顧念人
[00:25:17.000 --> 00:25:19.000]  但很多時候我們會用這句說話
[00:25:19.000 --> 00:25:21.000]  會說這句說話
[00:25:21.000 --> 00:25:23.000]  但是眼裡就不顧人
[00:25:23.000 --> 00:25:25.000]  彼得慈書第五章五節說要謙卑
[00:25:25.000 --> 00:25:27.000]  是基督徒都知道要謙卑
[00:25:27.000 --> 00:25:29.000]  在座誰會說基督徒不用謙卑
[00:25:29.000 --> 00:25:31.000]  是人都知道的
[00:25:31.000 --> 00:25:33.000]  聽了很多次
[00:25:33.000 --> 00:25:35.000]  但都想說自己的威水事
[00:25:35.000 --> 00:25:37.000]  慌死人不知
[00:25:37.000 --> 00:25:39.000]  有時一不小心就會趴後
[00:25:39.000 --> 00:25:41.000]  我那天和服務同工
[00:25:41.000 --> 00:25:43.000]  大力同工
[00:25:43.000 --> 00:25:45.000]  他說徐滴兄
[00:25:45.000 --> 00:25:47.000]  有時我都很想有人肯定
[00:25:47.000 --> 00:25:49.000]  但很怕驕傲
[00:25:49.000 --> 00:25:51.000]  有誰不肯定
[00:25:51.000 --> 00:25:53.000]  我講完都想你告訴我
[00:25:53.000 --> 00:25:55.000]  徐滴兄你講得很清楚
[00:25:55.000 --> 00:25:57.000]  我得到幫助
[00:25:57.000 --> 00:25:59.000]  沒有人不喜歡的
[00:25:59.000 --> 00:26:01.000]  徐滴兄我不知道你今天說了那麼多廢話
[00:26:01.000 --> 00:26:03.000]  沒有人喜歡這樣
[00:26:03.000 --> 00:26:05.000]  那個姐妹問我
[00:26:05.000 --> 00:26:07.000]  徐滴兄我怎樣呢
[00:26:07.000 --> 00:26:09.000]  後來我想一想
[00:26:09.000 --> 00:26:11.000]  其實這個姐妹這樣問
[00:26:11.000 --> 00:26:13.000]  我就覺得你都沒有問題
[00:26:13.000 --> 00:26:15.000]  有些人根本不會這樣問
[00:26:15.000 --> 00:26:17.000]  覺得說是應該的
[00:26:17.000 --> 00:26:19.000]  說是感恩
[00:26:19.000 --> 00:26:21.000]  其實是說謊
[00:26:21.000 --> 00:26:23.000]  很多事我們知道
[00:26:23.000 --> 00:26:25.000]  但知道是一回事要做
[00:26:25.000 --> 00:26:27.000]  所以傳道士最後最後說
[00:26:27.000 --> 00:26:29.000]  人生既然會結束
[00:26:29.000 --> 00:26:31.000]  請你聽從請你贊助
[00:26:31.000 --> 00:26:33.000]  人生既然會結束
[00:26:33.000 --> 00:26:35.000]  請你不要錯過人生
[00:26:35.000 --> 00:26:37.000]  又不要過錯人生
[00:26:37.000 --> 00:26:39.000]  自己要尋求
[00:26:39.000 --> 00:26:41.000]  自己要默想
[00:26:41.000 --> 00:26:43.000]  自己要考察
[00:26:43.000 --> 00:26:45.000]  同時要教訓人
[00:26:45.000 --> 00:26:47.000]  要尋求可喜的言語
[00:26:47.000 --> 00:26:49.000]  知道的事要做
[00:26:49.000 --> 00:26:51.000]  不是只顧著寫
[00:26:51.000 --> 00:26:53.000]  只顧著聽
[00:26:53.000 --> 00:26:55.000]  我們要行出
[00:26:55.000 --> 00:26:57.000]  第三點
[00:26:57.000 --> 00:26:59.000]  人敬威神
[00:26:59.000 --> 00:27:01.000]  我用了這個主題
[00:27:01.000 --> 00:27:03.000]  人敬威神能夠加分
[00:27:03.000 --> 00:27:05.000]  總之就是敬威神
[00:27:05.000 --> 00:27:07.000]  謹守祂的誡命
[00:27:07.000 --> 00:27:09.000]  這是人所當盡的本分
[00:27:09.000 --> 00:27:11.000]  人所作的事
[00:27:11.000 --> 00:27:13.000]  一切隱藏的事
[00:27:13.000 --> 00:27:15.000]  無論是善是惡
[00:27:15.000 --> 00:27:17.000]  神都必審問
[00:27:17.000 --> 00:27:19.000]  當我們看完之後
[00:27:19.000 --> 00:27:21.000]  我不知道你的感覺是怎樣
[00:27:21.000 --> 00:27:23.000]  第一他說要敬威神
[00:27:23.000 --> 00:27:25.000]  為什麼呢?神會審問
[00:27:25.000 --> 00:27:27.000]  審問什麼?
[00:27:27.000 --> 00:27:29.000]  所有的事
[00:27:29.000 --> 00:27:31.000]  連隱藏的事
[00:27:31.000 --> 00:27:33.000]  神都會審問
[00:27:33.000 --> 00:27:35.000]  無論是善是惡
[00:27:35.000 --> 00:27:37.000]  神都會審問
[00:27:37.000 --> 00:27:39.000]  1-12節說到人要自重
[00:27:39.000 --> 00:27:41.000]  勇敢為神而活
[00:27:41.000 --> 00:27:43.000]  把握時間
[00:27:43.000 --> 00:27:45.000]  說應該說的事做應該做的事
[00:27:45.000 --> 00:27:47.000]  13-14節說人要慎重
[00:27:47.000 --> 00:27:49.000]  人不要在神面前自誇
[00:27:49.000 --> 00:27:51.000]  要敬威神
[00:27:51.000 --> 00:27:53.000]  守應該守的誡命
[00:27:53.000 --> 00:27:55.000]  盡應該盡的本分
[00:27:55.000 --> 00:27:57.000]  人要對事要對
[00:27:57.000 --> 00:27:59.000]  一個人事情要做好
[00:27:59.000 --> 00:28:01.000]  我常覺得神審問
[00:28:01.000 --> 00:28:03.000]  不只是你做什麼
[00:28:03.000 --> 00:28:05.000]  而是內心的事
[00:28:05.000 --> 00:28:07.000]  你的心態
[00:28:07.000 --> 00:28:09.000]  你怎樣想事
[00:28:09.000 --> 00:28:11.000]  神都會審問
[00:28:11.000 --> 00:28:13.000]  心不妥的時候人就有問題
[00:28:13.000 --> 00:28:15.000]  所以我們在人世間
[00:28:15.000 --> 00:28:17.000]  做很多事
[00:28:17.000 --> 00:28:19.000]  有時在教會侍奉很多
[00:28:19.000 --> 00:28:21.000]  說我很忙在教會
[00:28:21.000 --> 00:28:23.000]  有個弟兄跟我說
[00:28:23.000 --> 00:28:25.000]  教會的時間比你家更多
[00:28:25.000 --> 00:28:27.000]  比你公司更多
[00:28:27.000 --> 00:28:29.000]  他說真的
[00:28:29.000 --> 00:28:31.000]  我真的很投心
[00:28:31.000 --> 00:28:33.000]  很投入
[00:28:33.000 --> 00:28:35.000]  有時我常說
[00:28:35.000 --> 00:28:37.000]  雖然他未至說出口
[00:28:37.000 --> 00:28:39.000]  教會沒了他不行
[00:28:39.000 --> 00:28:41.000]  但有時我會想
[00:28:41.000 --> 00:28:43.000]  其實是否我們真的幫神做事呢
[00:28:43.000 --> 00:28:45.000]  意思是我幫教會做了很多事
[00:28:45.000 --> 00:28:47.000]  我幫神做了很多事
[00:28:47.000 --> 00:28:49.000]  有時我會想
[00:28:49.000 --> 00:28:51.000]  我們這麼偉大可以幫神做事嗎
[00:28:51.000 --> 00:28:53.000]  其實不是神幫我們可以做事嗎
[00:28:53.000 --> 00:28:55.000]  兩句說話很不同
[00:28:55.000 --> 00:28:57.000]  兩句說話很不同
[00:28:57.000 --> 00:28:59.000]  不是我幫神做事
[00:28:59.000 --> 00:29:01.000]  神需要我幫他
[00:29:01.000 --> 00:29:03.000]  而是神幫我讓我可以做
[00:29:03.000 --> 00:29:05.000]  所以不是說
[00:29:05.000 --> 00:29:07.000]  但我很厲害
[00:29:07.000 --> 00:29:09.000]  而是我很感恩
[00:29:09.000 --> 00:29:11.000]  所以我很喜歡路加福音第十節說
[00:29:11.000 --> 00:29:13.000]  我們做完事之後
[00:29:13.000 --> 00:29:15.000]  我們是無用的僕人
[00:29:15.000 --> 00:29:17.000]  所做的本是我們應份做的
[00:29:17.000 --> 00:29:19.000]  其實我們本身是做不到事的
[00:29:19.000 --> 00:29:21.000]  不是神讓我們一雙手能動
[00:29:21.000 --> 00:29:23.000]  一把口能說
[00:29:23.000 --> 00:29:25.000]  能動嗎能說嗎
[00:29:25.000 --> 00:29:27.000]  凡事都感恩
[00:29:27.000 --> 00:29:29.000]  所以在林前四章七節說
[00:29:29.000 --> 00:29:31.000]  我們有什麼不是領仇
[00:29:31.000 --> 00:29:33.000]  如果是領仇為什麼要掛口
[00:29:33.000 --> 00:29:35.000]  我發現在人生中
[00:29:35.000 --> 00:29:37.000]  神要審問一件事
[00:29:37.000 --> 00:29:39.000]  人最難勝過
[00:29:39.000 --> 00:29:41.000]  就是人的自我中心
[00:29:41.000 --> 00:29:43.000]  和自高自傲
[00:29:43.000 --> 00:29:45.000]  我見到很多時候
[00:29:45.000 --> 00:29:47.000]  當一個人成功是很可怕的
[00:29:47.000 --> 00:29:49.000]  有時成功是失敗之母
[00:29:49.000 --> 00:29:51.000]  失敗是成功之母
[00:29:51.000 --> 00:29:53.000]  成功是失敗之父
[00:29:53.000 --> 00:29:55.000]  所以想提醒我們
[00:29:55.000 --> 00:29:57.000]  我們需要好好來服事
[00:29:57.000 --> 00:29:59.000]  正確來服事
[00:29:59.000 --> 00:30:01.000]  因為神會審問
[00:30:01.000 --> 00:30:03.000]  提醒我們神會審問
[00:30:03.000 --> 00:30:05.000]  神會評分
[00:30:05.000 --> 00:30:07.000]  大家考試都知道
[00:30:07.000 --> 00:30:09.000]  考試答錯題沒有分
[00:30:09.000 --> 00:30:11.000]  答對題有分
[00:30:11.000 --> 00:30:13.000]  有一種考試卷
[00:30:13.000 --> 00:30:15.000]  現在很少見
[00:30:15.000 --> 00:30:17.000]  在我教的神學生裏沒有這東西
[00:30:17.000 --> 00:30:19.000]  叫加分題
[00:30:19.000 --> 00:30:21.000]  你們有沒有見過
[00:30:21.000 --> 00:30:23.000]  加分題
[00:30:23.000 --> 00:30:25.000]  如果你答100分
[00:30:25.000 --> 00:30:27.000]  再回答一些加分題
[00:30:27.000 --> 00:30:29.000]  我會有110分
[00:30:29.000 --> 00:30:31.000]  所以我的同學有些真的有110分
[00:30:31.000 --> 00:30:33.000]  是很厲害的
[00:30:33.000 --> 00:30:35.000]  我們每一天都要為自己加分
[00:30:35.000 --> 00:30:37.000]  在菲勒比書說
[00:30:37.000 --> 00:30:39.000]  保羅說
[00:30:39.000 --> 00:30:41.000]  我不是說我已經完全
[00:30:41.000 --> 00:30:43.000]  他還要竭力追求
[00:30:43.000 --> 00:30:45.000]  但後面又說到
[00:30:45.000 --> 00:30:47.000]  凡是完全的人都應該這樣
[00:30:47.000 --> 00:30:49.000]  是完全還是不完全
[00:30:49.000 --> 00:30:51.000]  所以這兩件事我想了很久
[00:30:51.000 --> 00:30:53.000]  怎樣去解釋這兩件事
[00:30:53.000 --> 00:30:55.000]  神會審判
