
[00:00:00.000 --> 00:00:10.320]  我們繼續今年的主題 以愛為主題
[00:18:43.880 --> 00:18:46.120]  才去賣菜的人
[00:18:46.120 --> 00:18:48.440]  都不是所謂的飯夫酒卒
[00:18:48.440 --> 00:18:51.080]  都是有些學識的人
[00:18:51.080 --> 00:18:53.800]  為了插隊
[00:18:53.800 --> 00:18:55.640]  在科學博物館
[00:18:55.640 --> 00:19:00.280]  爆得滿天的槍
[00:19:00.280 --> 00:19:01.800]  飛來飛去
[00:19:01.800 --> 00:19:03.400]  為什麼呢
[00:19:03.400 --> 00:19:04.600]  反映中國人
[00:19:04.600 --> 00:19:07.720]  或者世人都是這樣的心態
[00:19:07.720 --> 00:19:08.760]  廣東人說
[00:19:08.760 --> 00:19:13.240]  失輸走投慘過敗家
[00:19:13.240 --> 00:19:14.920]  我明明在這裡排了這麼久
[00:19:14.920 --> 00:19:17.000]  你站在我前面
[00:19:17.000 --> 00:19:18.920]  你去了廁所
[00:19:18.920 --> 00:19:19.640]  那就算了
[00:19:19.640 --> 00:19:21.240]  排到最後
[00:19:21.240 --> 00:19:23.560]  那種氣
[00:19:23.560 --> 00:19:26.920]  你想拿我便宜的那種氣
[00:19:26.920 --> 00:19:28.200]  所以覺得
[00:19:28.200 --> 00:19:29.960]  我沒辦法不兇
[00:19:29.960 --> 00:19:31.400]  很多時候我兇
[00:19:31.400 --> 00:19:32.840]  為什麼我會這麼兇
[00:19:32.840 --> 00:19:34.760]  我就是怕我不兇
[00:19:34.760 --> 00:19:37.000]  就會被人欺負
[00:19:37.000 --> 00:19:38.680]  香港這個社會
[00:19:38.680 --> 00:19:41.320]  寸土必爭
[00:19:41.320 --> 00:19:43.400]  你不兇
[00:19:43.400 --> 00:19:46.600]  所以街市賣菜
[00:19:46.600 --> 00:19:47.560]  七塊一兩
[00:19:47.560 --> 00:19:48.680]  你還說
[00:19:48.680 --> 00:19:49.960]  六塊
[00:19:49.960 --> 00:19:52.200]  我旁邊昨天買的那檔菜
[00:19:52.200 --> 00:19:53.000]  六塊而已
[00:19:53.000 --> 00:19:54.760]  為什麼今天升到七塊
[00:19:54.760 --> 00:19:57.000]  總之我們一定要找些方法
[00:19:57.000 --> 00:19:58.520]  起個槓
[00:19:58.520 --> 00:19:59.640]  然後覺得
[00:19:59.640 --> 00:20:01.560]  這樣我就不會吃虧了
[00:20:01.560 --> 00:20:02.920]  就拿到好處了
[00:20:02.920 --> 00:20:06.440]  那種怕吃虧的心態
[00:20:06.440 --> 00:20:08.040]  還有第三個可能
[00:20:08.040 --> 00:20:09.720]  為什麼我們很多時候
[00:20:09.720 --> 00:20:11.400]  人對我不好
[00:20:11.400 --> 00:20:13.320]  起碼我覺得他對我不好
[00:20:13.320 --> 00:20:16.120]  我就要兇人呢
[00:20:16.120 --> 00:20:19.240]  這個可能其實和我們
[00:20:19.240 --> 00:20:21.160]  香港人的心理健康
[00:20:21.160 --> 00:20:22.600]  都有些問題
[00:20:22.600 --> 00:20:24.840]  不知道你記不記得
[00:20:24.840 --> 00:20:25.800]  十多年前
[00:20:25.800 --> 00:20:30.520]  有套在網上曾經很流行的一套短片
[00:20:30.520 --> 00:20:33.000]  那些真實事情
[00:20:33.000 --> 00:20:35.240]  上載到網上的短片
[00:20:35.240 --> 00:20:37.400]  是講兩個人
[00:20:37.400 --> 00:20:39.080]  巴士叔叔的故事
[00:20:39.080 --> 00:20:43.240]  巴士叔叔在巴士上層
[00:20:43.240 --> 00:20:45.880]  可能正在睡覺
[00:20:45.880 --> 00:20:48.920]  結果被前面的乘客
[00:20:48.920 --> 00:20:50.920]  大概是講電話吧
[00:20:50.920 --> 00:20:52.680]  講得很大聲
[00:20:52.680 --> 00:20:53.720]  你也知道的
[00:20:53.720 --> 00:20:54.680]  在巴士裡面
[00:20:54.680 --> 00:20:55.480]  很多人
[00:20:55.480 --> 00:20:56.760]  有時或者地鐵
[00:20:56.760 --> 00:20:58.360]  講電話都是很大聲的
[00:20:58.360 --> 00:20:59.320]  你都覺得
[00:20:59.320 --> 00:21:01.480]  不用這麼大聲吧
[00:21:01.480 --> 00:21:03.400]  你家裡的事情我都聽完了
[00:21:03.400 --> 00:21:04.840]  我知道你家裡的故事了
[00:21:04.840 --> 00:21:06.840]  你不用這麼坦白
[00:21:06.840 --> 00:21:08.040]  無論如何
[00:21:08.040 --> 00:21:09.640]  總之巴士叔叔
[00:21:09.640 --> 00:21:12.520]  大概被前面的人吵醒了
[00:21:12.520 --> 00:21:15.560]  巴士叔叔就開始罵前面的人
[00:21:15.560 --> 00:21:17.160]  你為什麼這麼吵
[00:21:17.160 --> 00:21:19.800]  香港人這麼累
[00:21:19.800 --> 00:21:22.440]  坐巴士休息一下都不行
[00:21:22.440 --> 00:21:24.440]  當然前面的人就反駁他
[00:21:24.440 --> 00:21:26.040]  你這麼兇幹什麼
[00:21:26.040 --> 00:21:28.280]  他那時候講了一句
[00:21:28.280 --> 00:21:29.800]  都很流行的
[00:21:29.800 --> 00:21:31.080]  你不OK
[00:21:31.080 --> 00:21:32.280]  我不OK
[00:21:32.280 --> 00:21:33.880]  大概這樣
[00:21:33.880 --> 00:21:35.320]  你有很多怨氣
[00:21:35.320 --> 00:21:36.680]  我又有很多怨氣
[00:21:36.680 --> 00:21:41.560]  大家各讓一步吧
[00:21:41.560 --> 00:21:43.800]  但這個故事反映
[00:21:43.800 --> 00:21:45.800]  其實為什麼很多時候
[00:21:45.800 --> 00:21:48.600]  香港人或者你和我都是
[00:21:48.600 --> 00:21:49.800]  小事化大
[00:21:49.800 --> 00:21:51.960]  大事化更加大
[00:21:51.960 --> 00:21:54.680]  因為心中積了很多怨氣
[00:21:54.680 --> 00:21:58.200]  怨氣要發出來的
[00:21:58.200 --> 00:22:00.600]  比如我上班
[00:22:00.600 --> 00:22:01.400]  舉個例子
[00:22:01.400 --> 00:22:02.040]  上班
[00:22:02.040 --> 00:22:03.800]  被老闆罵死
[00:22:03.800 --> 00:22:05.160]  說我工作懶
[00:22:05.160 --> 00:22:06.360]  我已經工作到
[00:22:06.360 --> 00:22:08.680]  差不多去洗手間都沒時間了
[00:22:08.680 --> 00:22:10.360]  老闆你還說我工作懶
[00:22:10.360 --> 00:22:11.960]  但老闆說你懶
[00:22:11.960 --> 00:22:13.240]  你沒理由反駁他
[00:22:13.240 --> 00:22:14.200]  老闆說你懶
[00:22:14.200 --> 00:22:15.400]  你就說是
[00:22:15.400 --> 00:22:17.880]  老闆我下次勤力一點
[00:22:17.880 --> 00:22:20.120]  雖然你心中就在咒罵他
[00:22:20.120 --> 00:22:23.240]  但表面上你要扮到尊敬他
[00:22:23.240 --> 00:22:26.520]  於是已經氣得很大
[00:22:26.520 --> 00:22:28.280]  然後去搭塞維
[00:22:28.280 --> 00:22:30.680]  有個人傻傻的
[00:22:30.680 --> 00:22:33.320]  不停的撞過來
[00:22:33.320 --> 00:22:34.040]  衝過你
[00:22:34.040 --> 00:22:35.000]  衝出地鐵
[00:22:35.000 --> 00:22:36.280]  你不罵他
[00:22:36.280 --> 00:22:37.240]  罵誰
[00:22:37.240 --> 00:22:39.160]  當然是罵爆他
[00:22:39.160 --> 00:22:40.040]  整套戲
[00:22:40.040 --> 00:22:41.400]  谷了一整天
[00:22:41.400 --> 00:22:42.840]  谷了八個小時
[00:22:42.840 --> 00:22:46.040]  現在就一肚子爆出來
[00:22:46.040 --> 00:22:47.160]  豈有此理
[00:22:47.160 --> 00:22:49.880]  你走路不長眼睛的
[00:22:49.880 --> 00:22:52.600]  其實和陌生人罵他
[00:22:52.600 --> 00:22:53.800]  一頓罵爆他
[00:22:53.800 --> 00:22:54.760]  有個好處
[00:22:54.760 --> 00:22:57.560]  你對陌生人罵爆了之後
[00:22:57.560 --> 00:23:00.120]  以後都不用再見他
[00:23:00.120 --> 00:23:03.960]  你回家罵爆你老婆就很不妥了
[00:23:03.960 --> 00:23:05.560]  這個恩怨情仇
[00:23:05.560 --> 00:23:07.800]  十年都解決不了
[00:23:07.800 --> 00:23:09.800]  所以在地鐵那裡
[00:23:09.800 --> 00:23:11.640]  有個人撞到你
[00:23:11.640 --> 00:23:13.560]  這個分明是上主的禮物
[00:23:13.560 --> 00:23:18.040]  你就有機會將所有的氣都洩在那個人身上
[00:23:18.040 --> 00:23:20.280]  回到家就可以對老婆
[00:23:20.280 --> 00:23:21.560]  老婆今天怎樣
[00:23:21.560 --> 00:23:23.480]  馬上脾氣好了
[00:23:23.480 --> 00:23:27.320]  所以大家可能在地鐵都見過
[00:23:27.320 --> 00:23:30.120]  上兩個星期我才又見到一幕
[00:23:30.120 --> 00:23:32.680]  我在地鐵車卡這裡
[00:23:32.680 --> 00:23:35.320]  然後他在後面
[00:23:35.320 --> 00:23:36.520]  我應該是前面
[00:23:36.520 --> 00:23:38.840]  他在車卡比較後面
[00:23:38.840 --> 00:23:41.400]  不知為什麼兩個人開始吵架
[00:23:41.400 --> 00:23:44.280]  一直吵到地鐵站
[00:23:44.280 --> 00:23:50.840]  其中一個吵架的人都出了去月台
[00:23:50.840 --> 00:23:54.200]  還聽到那個在月台的人很大聲說
[00:23:54.200 --> 00:23:55.720]  你夠膽就走出來
[00:23:55.720 --> 00:23:57.000]  我們再說過
[00:23:57.000 --> 00:24:00.280]  早就下了去
[00:24:00.280 --> 00:24:02.120]  就算了
[00:24:02.120 --> 00:24:03.800]  但你看到香港很多時候
[00:24:03.800 --> 00:24:05.000]  這樣的場面
[00:24:05.000 --> 00:24:08.280]  恨你的仇敵
[00:24:08.280 --> 00:24:11.080]  你看到恨你撞你一下
[00:24:11.080 --> 00:24:13.800]  那種恨氣
[00:24:13.800 --> 00:24:16.520]  為什麼香港人這麼火爆呢
[00:24:16.520 --> 00:24:18.280]  是不是人家撞你一下
[00:24:18.280 --> 00:24:19.640]  是這麼大的事
[00:24:19.640 --> 00:24:21.640]  就算你問那個人
[00:24:21.640 --> 00:24:24.840]  譬如說前兩個星期見到那個人
[00:24:24.840 --> 00:24:26.440]  當他心平氣和的時候
[00:24:26.440 --> 00:24:27.960]  你去訪問他
[00:24:27.960 --> 00:24:29.320]  你覺得剛才撞你
[00:24:29.320 --> 00:24:31.560]  是不是真的這麼血海深仇
[00:24:31.560 --> 00:24:33.560]  我想他心平氣和的時候
[00:24:33.560 --> 00:24:34.760]  他都會跟你說
[00:24:34.760 --> 00:24:36.360]  其實很小件事
[00:24:36.360 --> 00:24:37.720]  不是什麼血海深仇
[00:24:37.720 --> 00:24:41.160]  但當你已經氣到一泡氣的時候
[00:24:41.160 --> 00:24:42.280]  大哥
[00:24:42.280 --> 00:24:44.280]  人有情緒的嘛
[00:24:44.280 --> 00:24:46.680]  誰叫你這個時間撞我
[00:24:46.680 --> 00:24:50.520]  所以我們怎樣去面對這種
[00:24:50.520 --> 00:24:53.960]  你做初一我做十五
[00:24:53.960 --> 00:24:56.200]  那種很自然的反應
[00:24:56.200 --> 00:24:58.040]  怎樣能夠克服這種
[00:24:58.040 --> 00:24:59.240]  自然的力量呢
[00:24:59.240 --> 00:25:00.360]  就好像一隻杯
[00:25:00.360 --> 00:25:02.200]  你不小心推到桌子上
[00:25:02.200 --> 00:25:04.200]  推出桌子外面
[00:25:04.200 --> 00:25:06.440]  它就自然掉到地上爛了
[00:25:06.440 --> 00:25:07.320]  我們也是的
[00:25:07.320 --> 00:25:09.480]  發脾氣不是我們決定的
[00:25:09.480 --> 00:25:10.760]  人家撞我一下
[00:25:10.760 --> 00:25:11.720]  我們想過
[00:25:11.720 --> 00:25:13.640]  我應不應該罵爆他
[00:25:13.640 --> 00:25:15.640]  我經過五分鐘的考慮
[00:25:15.640 --> 00:25:17.080]  我決定要罵爆他
[00:25:17.080 --> 00:25:18.600]  我們不是這樣的
[00:25:18.600 --> 00:25:20.680]  我們馬上就爆了出來
[00:25:20.680 --> 00:25:22.920]  我們怎樣可以克服這種
[00:25:22.920 --> 00:25:25.080]  很自然的爆出來
[00:25:25.080 --> 00:25:26.280]  老婆也好
[00:25:26.280 --> 00:25:28.040]  地鐵陌生人也好
[00:25:28.040 --> 00:25:28.920]  你罵我
[00:25:28.920 --> 00:25:29.800]  我就罵他
[00:25:29.800 --> 00:25:31.160]  這種反應
[00:25:31.160 --> 00:25:33.000]  耶穌提醒我們一件事
[00:25:33.000 --> 00:25:33.640]  第一件事
[00:25:33.640 --> 00:25:35.240]  在四十五節提醒我們
[00:25:35.240 --> 00:25:38.840]  你們作天父的兒子
[00:25:38.840 --> 00:25:39.800]  用今天的說法
[00:25:39.800 --> 00:25:41.400]  就是天父的兒女
[00:25:41.400 --> 00:25:43.640]  你們作為天父的兒女
[00:25:43.640 --> 00:25:44.600]  那又怎樣呢
[00:25:44.600 --> 00:25:46.360]  耶穌沒有說下去
[00:25:46.360 --> 00:25:48.600]  但他已經假設了幾件事
[00:25:48.600 --> 00:25:51.160]  就是天父是怎樣
[00:25:51.160 --> 00:25:53.320]  你就應該怎樣
[00:25:53.320 --> 00:25:55.320]  譬如我是中國人
[00:25:55.320 --> 00:25:57.320]  我生的女兒就是中國人
[00:25:57.320 --> 00:25:58.680]  我是單眼皮的
[00:25:58.680 --> 00:26:00.920]  所以我大女兒也是單眼皮
[00:26:00.920 --> 00:26:02.280]  我喜歡看書
[00:26:02.280 --> 00:26:06.120]  我其中兩個女兒也喜歡看書
[00:26:06.120 --> 00:26:07.560]  等等
[00:26:07.560 --> 00:26:09.480]  父母有什麼性格
[00:26:09.480 --> 00:26:10.600]  子女有什麼性格
[00:26:10.600 --> 00:26:11.480]  很自然的
[00:26:11.480 --> 00:26:13.480]  父母有什麼遺傳病
[00:26:13.480 --> 00:26:14.840]  子女也很糟糕
[00:26:14.840 --> 00:26:15.480]  沒辦法
[00:26:15.480 --> 00:26:17.160]  你是父母生的
[00:26:17.160 --> 00:26:19.400]  於是耶穌的說法就是
[00:26:19.400 --> 00:26:21.880]  既然我們是天父的兒女
[00:26:21.880 --> 00:26:25.560]  我們就應該有類似天父的性格
[00:26:25.560 --> 00:26:26.840]  我們是他的兒女
[00:26:26.840 --> 00:26:27.960]  我們是他的女兒
[00:26:27.960 --> 00:26:31.480]  兒女像父母應佛的東西
[00:26:31.480 --> 00:26:33.320]  然後他就繼續說
[00:26:33.320 --> 00:26:36.600]  爸爸我們的天父有什麼性格
[00:26:36.600 --> 00:26:38.040]  然後他說
[00:26:38.040 --> 00:26:39.960]  因為天父叫日頭
[00:26:39.960 --> 00:26:41.320]  照好人也照歹人
[00:26:41.320 --> 00:26:43.880]  降乳給異人也不給異人
[00:26:43.880 --> 00:26:46.520]  這句話裏面已經表達了
[00:26:46.520 --> 00:26:49.240]  天父的性格有幾種特色
[00:26:49.240 --> 00:26:50.760]  天父第一個性格
[00:26:50.760 --> 00:26:52.760]  天父不是reactive的
[00:26:52.760 --> 00:26:58.440]  天父做事不是靠條件反射的
[00:26:58.440 --> 00:27:02.760]  天父做事是按照他自己有的性情
[00:27:02.760 --> 00:27:03.800]  可以這樣說
[00:27:03.800 --> 00:27:05.080]  聖經告訴你
[00:27:05.080 --> 00:27:07.720]  天父神是愛
[00:27:07.720 --> 00:27:10.280]  神的本性是愛
[00:27:10.280 --> 00:27:13.320]  所以他做的每一件行為
[00:27:13.320 --> 00:27:16.920]  都是按照他的愛的本性去做
[00:27:16.920 --> 00:27:18.920]  他不會因為有個人
[00:27:18.920 --> 00:27:20.200]  可以這麼說
[00:27:20.200 --> 00:27:22.200]  罵天父一句
[00:27:22.200 --> 00:27:23.240]  死吧你去
[00:27:23.240 --> 00:27:25.960]  神這樣罵他一句
[00:27:25.960 --> 00:27:27.560]  天父不會因為這樣
[00:27:27.560 --> 00:27:29.640]  忽然間失去了控制
[00:27:29.640 --> 00:27:31.800]  然後找來劈死那個人
[00:27:31.800 --> 00:27:32.520]  不是
[00:27:32.520 --> 00:27:34.520]  天父是有愛的性格
[00:27:34.520 --> 00:27:38.600]  他就永遠保持這個愛的性格
[00:27:38.600 --> 00:27:40.280]  其實聖經也有些經文
[00:27:40.280 --> 00:27:42.840]  就說到神喜是人
[00:27:42.840 --> 00:27:44.840]  人就會反反覆覆的
[00:27:44.840 --> 00:27:47.720]  隨著情緒有很不同的反應
[00:27:47.720 --> 00:27:49.080]  神不是人
[00:27:49.080 --> 00:27:51.640]  所以神是怎樣的性情
[00:27:51.640 --> 00:27:54.040]  英文有句叫consistent
[00:27:54.040 --> 00:27:55.160]  或者integrity
[00:27:55.160 --> 00:27:59.320]  神永遠是裡外一致的那一位
[00:27:59.320 --> 00:28:01.720]  同樣地耶穌要提醒我們
[00:28:01.720 --> 00:28:04.600]  我們要經常提醒自己的身份
[00:28:04.600 --> 00:28:06.360]  既然我是天父的兒女
[00:28:06.360 --> 00:28:08.920]  我應該有天父的性格
[00:28:08.920 --> 00:28:11.160]  如果我有天父的性格
[00:28:11.160 --> 00:28:14.280]  那我應該怎樣去回應別人呢?
[00:28:14.280 --> 00:28:15.160]  別人對我好
[00:28:15.160 --> 00:28:17.480]  那我固然對他好
[00:28:17.480 --> 00:28:19.080]  人對我壞
[00:28:19.080 --> 00:28:21.000]  那我應該怎樣去回應呢?
[00:28:21.000 --> 00:28:22.040]  那我要想想
[00:28:22.040 --> 00:28:25.800]  以天父的性格是怎樣去回應的
[00:28:25.800 --> 00:28:27.400]  所以這就是第一件事
[00:28:27.400 --> 00:28:29.880]  我所說的條件反射
[00:28:29.880 --> 00:28:31.560]  其實耶穌提醒我們
[00:28:31.560 --> 00:28:33.000]  第一件事要學習的
[00:28:33.000 --> 00:28:35.480]  就是傳統人所說的
[00:28:35.480 --> 00:28:36.680]  spiritual discipline
[00:28:36.680 --> 00:28:38.520]  就是一些俗名的操練
[00:28:38.520 --> 00:28:40.680]  就是要學習操練自己
[00:28:40.680 --> 00:28:44.120]  不要按著一些條件反射
[00:28:44.120 --> 00:28:46.600]  未經大腦就做一些事情
[00:28:46.600 --> 00:28:48.200]  有時候真的很重要的
[00:28:48.200 --> 00:28:49.960]  例如有時候
[00:28:49.960 --> 00:28:54.120]  老婆會惹我生氣
[00:28:54.120 --> 00:28:55.720]  當然我會惹老婆生氣
[00:28:55.720 --> 00:28:58.760]  結婚也是為了惹你生氣
[00:28:58.760 --> 00:29:03.000]  但例如有老婆說話惹我生氣
[00:29:03.000 --> 00:29:05.080]  其實你也知道
[00:29:05.080 --> 00:29:07.240]  我的吹水能力也不錯
[00:29:07.240 --> 00:29:09.160]  所以她說了一句話
[00:29:09.160 --> 00:29:11.560]  我的腦海可能馬上想到三句話
[00:29:11.560 --> 00:29:14.440]  去反駁她那一句話
[00:29:14.440 --> 00:29:16.360]  但我就要學習操練自己
[00:29:16.360 --> 00:29:18.680]  想到那三句話也不要說
[00:29:18.680 --> 00:29:21.160]  就是吞了那三句話
[00:29:21.160 --> 00:29:22.520]  等她說完再說
[00:29:22.520 --> 00:29:24.520]  好了 到心平氣和
[00:29:24.520 --> 00:29:26.840]  老婆什麼都說了
[00:29:26.840 --> 00:29:28.200]  事件都過了第二天
[00:29:28.200 --> 00:29:29.400]  再想清楚
[00:29:29.400 --> 00:29:30.840]  那天想的那三句話
[00:29:30.840 --> 00:29:32.920]  有沒有哪句值得說的
[00:29:32.920 --> 00:29:34.520]  其實三句都不值得說的
[00:29:34.520 --> 00:29:35.800]  那就算了
[00:29:35.800 --> 00:29:37.960]  其中一句可能也要說
[00:29:37.960 --> 00:29:38.920]  解釋一下
[00:29:38.920 --> 00:29:40.360]  有沒有一些好的方法
[00:29:40.360 --> 00:29:43.240]  想清楚才再跟老婆說
[00:29:43.240 --> 00:29:45.240]  其實昨天你這樣跟我說
[00:29:45.240 --> 00:29:48.280]  其實你可能有些誤解
[00:29:48.280 --> 00:29:50.360]  其實我是這樣看的
[00:29:50.360 --> 00:29:51.880]  總之要學習
[00:29:51.880 --> 00:29:53.560]  不要被那種
[00:29:53.560 --> 00:29:57.320]  立即的反射感受主導了我們
[00:29:57.320 --> 00:30:00.280]  要學習控制自己的情緒
[00:30:00.280 --> 00:30:04.120]  有些事你知道這樣衝口而出
[00:30:04.120 --> 00:30:05.720]  是和你的性格
[00:30:05.720 --> 00:30:08.600]  或者天賦的性格有相違的
[00:30:08.600 --> 00:30:10.280]  忍著先 吞著先
[00:30:10.280 --> 00:30:13.000]  控制自己 操練自己
[00:30:13.000 --> 00:30:16.280]  第二件事 說到蝕底
[00:30:16.280 --> 00:30:18.120]  耶穌提醒我們
[00:30:18.120 --> 00:30:20.680]  我們是天賦的兒女
[00:30:20.680 --> 00:30:23.240]  所以我們最好的東西
[00:30:23.240 --> 00:30:25.160]  天賦都給了我們
[00:30:25.160 --> 00:30:27.160]  好像聖經所說
[00:30:27.160 --> 00:30:30.120]  連他的獨生兒都給了我們
[00:30:30.120 --> 00:30:32.280]  為我們死了十字架上路
[00:30:32.280 --> 00:30:35.080]  有什麼好東西他不會給我們
[00:30:35.080 --> 00:30:37.400]  當我們真的去體會
[00:30:37.400 --> 00:30:39.400]  不是口說的
[00:30:39.400 --> 00:30:41.560]  而是真的體會
[00:30:41.560 --> 00:30:44.600]  天賦給我們的豐盛的時候
[00:30:44.600 --> 00:30:46.840]  我們就不會經常會有一種
[00:30:46.840 --> 00:30:49.480]  不安全的感覺
[00:30:49.480 --> 00:30:52.840]  怕蝕底 怕被欺負的感覺
[00:30:52.840 --> 00:30:55.640]  你想像李嘉誠
[00:30:55.640 --> 00:30:57.960]  當然李嘉誠不會坐巴士
[00:30:57.960 --> 00:30:59.880]  不過你想像他一天
[00:30:59.880 --> 00:31:03.800]  走街追巴士拿錢走
[00:31:03.800 --> 00:31:05.400]  現在都不用拿錢了
[00:31:05.400 --> 00:31:07.480]  所以這個例子比較難
[00:31:07.720 --> 00:31:09.480]  舉個例子
[00:31:09.480 --> 00:31:11.800]  他坐3.8的巴士
[00:31:11.800 --> 00:31:13.080]  他要銀散紙
[00:31:13.080 --> 00:31:15.640]  結果掉了個五毛錢在街上
[00:31:15.640 --> 00:31:18.440]  你猜李嘉誠會不會痛哭
[00:31:18.440 --> 00:31:20.920]  慘了 我不見了五毛錢
[00:31:20.920 --> 00:31:22.120]  豈有此理
[00:31:22.120 --> 00:31:23.960]  上天這麼不公平
[00:31:23.960 --> 00:31:26.040]  我想李嘉誠大概不會
[00:31:26.040 --> 00:31:27.480]  雖然我不認識他
[00:31:27.480 --> 00:31:30.840]  他的銀行已經有不少億元在
[00:31:30.840 --> 00:31:32.680]  掉了個五毛錢又無所謂
[00:31:32.680 --> 00:31:35.480]  當誰撿都好
[00:31:35.480 --> 00:31:38.360]  如果你覺得你的生命很富有
[00:31:38.360 --> 00:31:40.600]  你覺得你的生命已經很富足的話
[00:31:40.600 --> 00:31:44.440]  有個人在你面前咳了一條腿
[00:31:44.440 --> 00:31:46.520]  咳了一條腿算什麼
[00:31:46.520 --> 00:31:48.920]  當然你可以提醒那個弟兄
[00:31:48.920 --> 00:31:51.160]  那個人
[00:31:51.160 --> 00:31:52.840]  先生小姐
[00:31:52.840 --> 00:31:54.680]  你知不知道這裡不是腿尾
[00:31:54.680 --> 00:31:55.960]  那裡才是腿尾
[00:31:55.960 --> 00:31:58.200]  當然你提醒他沒問題
[00:31:58.200 --> 00:31:59.640]  但你提醒完之後
[00:31:59.640 --> 00:32:01.240]  他跟著跟你爆粗
[00:32:01.240 --> 00:32:02.360]  很凶你
[00:32:02.360 --> 00:32:04.600]  你不需要凶他
[00:32:04.600 --> 00:32:06.680]  因為你知道他咳了一條腿
[00:32:06.680 --> 00:32:08.200]  咳了一條腿
[00:32:08.200 --> 00:32:10.840]  人生有多吃虧
[00:32:10.840 --> 00:32:12.680]  上主給你那麼多祝福
[00:32:12.680 --> 00:32:15.560]  你當那個人咳了你的腿
[00:32:15.560 --> 00:32:18.680]  就是鍛鍊你的耐性
[00:32:18.680 --> 00:32:19.960]  我經常覺得
[00:32:19.960 --> 00:32:21.880]  上主給我這個老婆
[00:32:21.880 --> 00:32:23.480]  是鍛鍊我的耐性
[00:32:23.480 --> 00:32:25.400]  上主知道我沒有耐性
[00:32:25.400 --> 00:32:27.640]  所以特意給我這個老婆
[00:32:27.640 --> 00:32:28.760]  無論如何
[00:32:28.760 --> 00:32:32.760]  你明白上主最好的已經給了你
[00:32:32.760 --> 00:32:34.040]  不用怕
[00:32:34.040 --> 00:32:35.640]  別人凶你
[00:32:35.640 --> 00:32:36.600]  你不用怕
[00:32:36.600 --> 00:32:38.520]  你不凶他
[00:32:38.520 --> 00:32:40.280]  你就會損失什麼
[00:32:40.280 --> 00:32:42.760]  你的命在上主手裡
[00:32:42.760 --> 00:32:45.240]  上主會保護你的命
[00:32:45.240 --> 00:32:49.400]  你會知道人生最吃虧的是什麼
[00:32:49.400 --> 00:32:51.080]  耶穌提醒我們
[00:32:51.080 --> 00:32:52.600]  人生最吃虧的是
[00:32:52.600 --> 00:32:55.320]  你吃虧了你的身份
[00:32:55.320 --> 00:32:58.040]  你是上主的兒女
[00:32:58.040 --> 00:33:01.480]  你為什麼不跟著上主的模式過活
[00:33:01.480 --> 00:33:03.240]  你失去你的身份
[00:33:03.240 --> 00:33:09.000]  這才是最難彌補的損失
[00:33:09.000 --> 00:33:10.520]  別人咳了你的腿
[00:33:10.520 --> 00:33:11.960]  你排隊要排多了
[00:33:11.960 --> 00:33:13.000]  五分鐘
[00:33:13.000 --> 00:33:14.360]  小事
[00:33:14.360 --> 00:33:16.360]  你凶那個人
[00:33:16.360 --> 00:33:18.360]  失去心裡的平安
[00:33:18.360 --> 00:33:21.320]  於是你被一種惡念
[00:33:21.320 --> 00:33:26.920]  一種憤怒填滿你的心
[00:33:26.920 --> 00:33:30.120]  這種心裡的不平安
[00:33:30.120 --> 00:33:33.160]  這才是真正的損失
[00:33:33.160 --> 00:33:34.920]  為什麼為了那五分鐘
[00:33:34.920 --> 00:33:37.240]  要損失了你心裡的平安
[00:33:37.240 --> 00:33:41.000]  損失了你跟天父的關係
[00:33:41.000 --> 00:33:45.480]  搞清楚人生哪樣是真正的損失
[00:33:45.480 --> 00:33:49.480]  最後一樣提醒大家
[00:33:49.480 --> 00:33:53.080]  為什麼我們很自然
[00:33:53.080 --> 00:33:55.720]  有一種你做初一我做十五的感覺
[00:33:55.720 --> 00:33:57.480]  覺得行動
[00:33:57.480 --> 00:34:00.760]  是因為我們心裡有很多苦澀
[00:34:00.760 --> 00:34:03.880]  很多時候你心情不好
[00:34:03.880 --> 00:34:07.080]  你覺得每個人都在罵你
[00:34:07.080 --> 00:34:09.080]  你心情不好的時候
[00:34:09.080 --> 00:34:11.080]  在搭地鐵抬頭一看
[00:34:11.080 --> 00:34:13.960]  你覺得隔壁的人好像瞪著你
[00:34:13.960 --> 00:34:15.400]  其實他不是瞪著你
[00:34:15.400 --> 00:34:17.640]  他只是看著你窗後的那棵樹
[00:34:17.640 --> 00:34:18.680]  不過你心情不好
[00:34:18.680 --> 00:34:21.080]  就覺得他瞪著你
[00:34:21.080 --> 00:34:22.680]  然後你走著走著
[00:34:22.680 --> 00:34:23.960]  有個人說
[00:34:23.960 --> 00:34:24.840]  對不起
[00:34:24.840 --> 00:34:26.840]  借一借我走快一點
[00:34:26.840 --> 00:34:27.880]  你心情不好
[00:34:27.880 --> 00:34:28.840]  你又覺得那個人
[00:34:28.840 --> 00:34:32.280]  怎麼這麼壞
[00:34:32.280 --> 00:34:34.760]  我走一步路你都要說一聲
[00:34:34.760 --> 00:34:36.360]  心情不好的時候
[00:34:36.360 --> 00:34:39.000]  你就覺得每個人說一件事
[00:34:39.000 --> 00:34:41.240]  都是針對你
[00:34:41.240 --> 00:34:44.520]  好像我媽媽住在老人院
[00:34:44.520 --> 00:34:45.800]  她經常跟我說
