
[00:00:00.000 --> 00:00:05.280]  各位兄弟姐妹 各位朋友 你們好
[00:18:22.640 --> 00:18:24.960]  以致視而不見聽而不聞
[00:18:24.960 --> 00:18:27.760]  今天有很多人都是不信
[00:18:27.760 --> 00:18:31.200]  不是因為看不到神跡
[00:18:31.200 --> 00:18:33.280]  不是因為沒有神
[00:18:33.280 --> 00:18:36.400]  不是因為你沒有說清楚
[00:18:36.400 --> 00:18:37.600]  所以我不信
[00:18:37.600 --> 00:18:38.880]  不是
[00:18:38.880 --> 00:18:40.640]  是因為他們的眼睛
[00:18:40.640 --> 00:18:44.000]  被世界的神弄黑了
[00:18:44.000 --> 00:18:46.400]  我想起Charles Vendore
[00:18:46.400 --> 00:18:49.520]  說一個非常有趣的故事
[00:18:49.520 --> 00:18:50.800]  他有一個印第安人
[00:18:50.800 --> 00:18:52.160]  有一次和他朋友
[00:18:52.160 --> 00:18:55.600]  在曼克頓市中心逛街
[00:18:55.600 --> 00:18:57.600]  忽然有一個印第安人
[00:18:57.600 --> 00:18:59.840]  對美國朋友說
[00:18:59.840 --> 00:19:02.720]  聽到嗎?有喊聲
[00:19:02.720 --> 00:19:03.680]  那朋友說
[00:19:03.680 --> 00:19:05.440]  你有沒有搞錯
[00:19:05.440 --> 00:19:08.240]  這裡是曼克頓中心
[00:19:08.240 --> 00:19:10.800]  怎麼會有喊聲
[00:19:10.800 --> 00:19:12.400]  你回去你的家鄉
[00:19:12.400 --> 00:19:14.800]  就有聽見了
[00:19:14.800 --> 00:19:15.680]  這個印第安人
[00:19:15.680 --> 00:19:17.280]  出聲就帶著美國人
[00:19:17.280 --> 00:19:18.640]  走到鄰街
[00:19:18.640 --> 00:19:21.920]  在大廈門前有一棵大樹
[00:19:21.920 --> 00:19:24.880]  在樹下留心
[00:19:24.880 --> 00:19:27.840]  果然有一棵大樹在喊
[00:19:27.840 --> 00:19:30.240]  這個朋友就驚奇
[00:19:30.240 --> 00:19:32.400]  你的耳朵這麼厲害
[00:19:32.400 --> 00:19:34.720]  你的聽覺這麼厲害
[00:19:34.720 --> 00:19:36.240]  隔著一條街
[00:19:36.240 --> 00:19:38.880]  喊聲你要聽片
[00:19:38.880 --> 00:19:41.120]  這個印第安人不出聲
[00:19:41.120 --> 00:19:43.040]  在檔裡面拿了一箱銀紙
[00:19:43.040 --> 00:19:46.320]  有些Dime、Nickel、Quart
[00:19:46.320 --> 00:19:48.080]  還扔上去
[00:19:48.080 --> 00:19:49.440]  銀紙就掉下來
[00:19:49.440 --> 00:19:51.600]  沙沙啷啷的聲音
[00:19:51.600 --> 00:19:53.600]  所有在走街的人
[00:19:53.600 --> 00:19:55.200]  個個都停在那裡
[00:19:55.200 --> 00:19:58.640]  轉頭看看究竟發生什麼事
[00:19:58.640 --> 00:20:00.640]  印第安人就告訴你
[00:20:00.640 --> 00:20:02.800]  朋友我告訴你
[00:20:02.800 --> 00:20:03.920]  喊的聲音
[00:20:03.920 --> 00:20:06.080]  不知大過銀紙掉下來的聲音
[00:20:06.080 --> 00:20:07.280]  多少倍
[00:20:07.280 --> 00:20:10.160]  但那些人只是聽見銀紙的聲音
[00:20:10.160 --> 00:20:12.960]  永遠聽不見喊的聲音
[00:20:12.960 --> 00:20:15.600]  因為他們心裡只有銀紙
[00:20:15.600 --> 00:20:17.200]  而沒有喊
[00:20:17.200 --> 00:20:20.880]  這個就是信和不信的分別
[00:20:20.880 --> 00:20:22.880]  為什麼他們不信
[00:20:22.880 --> 00:20:25.760]  不是因為耶穌沒有顯明
[00:20:25.760 --> 00:20:28.160]  不是耶穌沒有講明
[00:20:28.160 --> 00:20:29.200]  不是
[00:20:29.200 --> 00:20:31.760]  是因為他們心裡的問題
[00:20:31.760 --> 00:20:34.560]  被世界的神弄下了冷徵
[00:20:34.560 --> 00:20:36.320]  他們不是耶穌的羊
[00:20:36.320 --> 00:20:37.520]  在27-28年
[00:20:37.520 --> 00:20:39.120]  我的羊聽見我的聲音
[00:20:39.120 --> 00:20:40.720]  我認識他們
[00:20:40.720 --> 00:20:42.400]  他們也跟著我
[00:20:42.400 --> 00:20:43.920]  我只給他們平生
[00:20:43.920 --> 00:20:44.960]  他們永不滅亡
[00:20:44.960 --> 00:20:48.000]  誰也不能從我手裡將他們奪去
[00:20:48.000 --> 00:20:51.840]  耶穌在門裡就像牧人和羊一樣
[00:20:51.840 --> 00:20:53.440]  牧人認識羊
[00:20:53.440 --> 00:20:55.440]  羊也聽到牠的聲音
[00:20:55.440 --> 00:20:57.520]  而耶穌又賜永生給他們
[00:20:57.520 --> 00:20:58.640]  永不滅亡
[00:20:58.640 --> 00:21:00.800]  耶穌在這裡重覆兩次
[00:21:00.800 --> 00:21:05.440]  誰也不能從我手裡奪去你們
[00:21:05.440 --> 00:21:06.560]  有很多人會說
[00:21:06.560 --> 00:21:08.080]  我今天信主
[00:21:08.080 --> 00:21:09.840]  或者有一天不信他
[00:21:09.840 --> 00:21:12.480]  那信不信到天堂
[00:21:12.480 --> 00:21:14.400]  如果你有懷疑聽不到
[00:21:14.400 --> 00:21:15.840]  你信不信到天堂
[00:21:15.840 --> 00:21:18.400]  你就要看一看聖經
[00:21:18.400 --> 00:21:19.920]  今天我們能夠信耶穌
[00:21:19.920 --> 00:21:22.880]  是因為神揀選我們
[00:21:22.880 --> 00:21:24.400]  不是因為我們
[00:21:24.400 --> 00:21:26.000]  好啊我揀得正
[00:21:26.000 --> 00:21:27.360]  不是
[00:21:27.360 --> 00:21:29.280]  二,聖經說
[00:21:29.280 --> 00:21:35.040]  誰也不能從我手裡把他們奪去
[00:21:35.040 --> 00:21:37.840]  看神揀選我們
[00:21:37.840 --> 00:21:42.960]  有誰可以從耶穌的手裡將我們奪去呢
[00:21:42.960 --> 00:21:46.160]  我們是穩如排沙
[00:21:46.160 --> 00:21:48.560]  最後我們看29-30
[00:21:48.560 --> 00:21:50.560]  耶穌真正的身份是什麼
[00:21:50.560 --> 00:21:52.400]  他是神的兒子
[00:21:52.400 --> 00:21:54.880]  我父把羊賜給我
[00:21:54.880 --> 00:21:57.200]  他比萬有都大
[00:21:57.200 --> 00:22:00.880]  誰也不能從我父手裡把他們奪去
[00:22:00.880 --> 00:22:02.960]  我以父賢義為一
[00:22:02.960 --> 00:22:04.560]  或者會問
[00:22:04.560 --> 00:22:06.640]  信者得救
[00:22:06.640 --> 00:22:11.520]  難道我會一直都信耶穌的答案
[00:22:11.520 --> 00:22:15.120]  我父將羊賜給我
[00:22:15.120 --> 00:22:18.080]  原來我們之所以信
[00:22:18.080 --> 00:22:19.600]  不是因為我們聰明
[00:22:19.600 --> 00:22:21.360]  不是因為我們夠聰明
[00:22:21.360 --> 00:22:22.880]  是神的恩典
[00:22:22.880 --> 00:22:26.560]  是神揀選我們
[00:22:26.560 --> 00:22:29.280]  他比萬有都大
[00:22:29.280 --> 00:22:35.360]  誰能把我們從父神手裡奪去呢
[00:22:35.360 --> 00:22:37.120]  沒有
[00:22:37.120 --> 00:22:39.920]  我們的信心是穩固
[00:22:39.920 --> 00:22:42.720]  但不等於我們買了入場券
[00:22:42.720 --> 00:22:45.360]  我們什麼都可以亂做一通
[00:22:45.360 --> 00:22:46.560]  不可以
[00:22:46.560 --> 00:22:48.560]  就像大家想一想
[00:22:48.560 --> 00:22:52.240]  有人介紹你一隻剃鬚膏是很好的
[00:22:52.240 --> 00:22:53.600]  你戴上了
[00:22:53.600 --> 00:22:54.800]  你塗上藥膏
[00:22:54.800 --> 00:22:57.200]  扭傷就會好了
[00:22:57.200 --> 00:22:58.640]  世界上沒有那麼聰明的人
[00:22:58.640 --> 00:23:02.560]  特意割損自己來使用那些剃鬚膏
[00:23:02.560 --> 00:23:04.720]  因為會燙
[00:23:04.720 --> 00:23:06.720]  沒錯
[00:23:06.720 --> 00:23:08.480]  我們信耶穌的時候得永生
[00:23:08.480 --> 00:23:10.800]  不等於我們經常犯罪
[00:23:10.800 --> 00:23:13.600]  如果我們經常犯罪的時候
[00:23:13.600 --> 00:23:15.840]  我們故意犯罪
[00:23:15.840 --> 00:23:18.240]  叫上帝的恩典
[00:23:18.240 --> 00:23:20.240]  犯了罪隨時可以叫他
[00:23:20.240 --> 00:23:22.400]  四年就搞定
[00:23:22.400 --> 00:23:23.520]  其實你這樣做
[00:23:23.520 --> 00:23:24.880]  就是證明一件事
[00:23:24.880 --> 00:23:27.760]  根本你個個都不是信
[00:23:27.760 --> 00:23:29.920]  你不是真心誠心
[00:23:29.920 --> 00:23:32.080]  毀身被祈禱
[00:23:32.080 --> 00:23:35.520]  因為聽到羊人的聲音
[00:23:35.520 --> 00:23:37.840]  這些才是真正的羊
[00:23:37.840 --> 00:23:40.160]  你都沒有聽到羊人的聲音
[00:23:40.160 --> 00:23:41.920]  你都不認識他
[00:23:41.920 --> 00:23:44.240]  怎麼會是他樣子呢
[00:23:44.240 --> 00:23:46.400]  突然會
[00:23:46.400 --> 00:23:48.880]  耶穌是誰
[00:23:48.880 --> 00:23:51.680]  今天有很多人信了耶穌
[00:23:51.680 --> 00:23:54.560]  對耶穌都是懵懵懵
[00:23:54.560 --> 00:23:57.040]  以為耶穌就像王大仙
[00:23:57.040 --> 00:23:58.720]  有求必應
[00:23:58.720 --> 00:23:59.760]  為什麼信耶穌
[00:23:59.760 --> 00:24:00.720]  他比較靈
[00:24:00.720 --> 00:24:02.480]  我祈禱他就聽我
[00:24:02.480 --> 00:24:04.720]  其他人沒那麼靈
[00:24:04.720 --> 00:24:06.800]  錯
[00:24:06.800 --> 00:24:10.000]  很多人對信心有錯誤的理解
[00:24:10.000 --> 00:24:12.240]  信心不等於魔術
[00:24:12.240 --> 00:24:14.080]  魔術是將神放在手裡
[00:24:14.080 --> 00:24:15.600]  任你怎麼運用
[00:24:15.600 --> 00:24:17.360]  給我東西
[00:24:17.360 --> 00:24:18.800]  給我兒子
[00:24:18.800 --> 00:24:21.120]  給我洗人
[00:24:21.120 --> 00:24:23.360]  洗自己的神
[00:24:23.360 --> 00:24:25.360]  當他是王大仙
[00:24:25.360 --> 00:24:26.640]  什麼叫信心
[00:24:26.640 --> 00:24:27.920]  信心是將你的生命
[00:24:27.920 --> 00:24:30.000]  交在神的手裡
[00:24:30.000 --> 00:24:30.880]  主啊
[00:24:30.880 --> 00:24:33.040]  我以神福祢
[00:24:33.040 --> 00:24:33.840]  你叫我去哪裡
[00:24:33.840 --> 00:24:35.200]  我去哪裡
[00:24:35.200 --> 00:24:37.040]  想借耶和華神
[00:24:37.040 --> 00:24:38.800]  收取耶和華神
[00:24:38.800 --> 00:24:40.480]  唯有耶和華的名
[00:24:40.480 --> 00:24:42.480]  是值得稱頌
[00:24:42.480 --> 00:24:44.640]  今天我們認識這位耶穌
[00:24:44.640 --> 00:24:46.720]  不是王大仙
[00:24:46.720 --> 00:24:48.000]  不是因為他靈
[00:24:48.000 --> 00:24:49.440]  所以我信他
[00:24:49.440 --> 00:24:51.520]  而是因為他為我原故
[00:24:51.520 --> 00:24:53.280]  被釘在十字架
[00:24:53.280 --> 00:24:54.640]  我是一個罪人
[00:24:54.640 --> 00:24:56.160]  唯有藉著耶穌的寶血
[00:24:56.160 --> 00:24:58.640]  我才能得生命
[00:24:58.640 --> 00:24:59.840]  於是耶穌說
[00:24:59.840 --> 00:25:00.800]  你來
[00:25:00.800 --> 00:25:02.400]  我給你安息
[00:25:02.400 --> 00:25:04.240]  我給你有永生
[00:25:04.240 --> 00:25:06.800]  沒有人可以從我手裡掉去
[00:25:06.800 --> 00:25:08.400]  但有個條件
[00:25:08.400 --> 00:25:10.400]  你要降服
[00:25:10.400 --> 00:25:13.200]  真真正正毀身給他
[00:25:13.200 --> 00:25:16.400]  這才是一個真正的基督徒
[00:25:16.400 --> 00:25:19.200]  如果我們要真正認識耶穌
[00:25:19.200 --> 00:25:22.400]  不單在聖經裡認識耶穌是誰
[00:25:22.400 --> 00:25:25.120]  但在經歷裡認識他
[00:25:25.120 --> 00:25:26.720]  建立關係
[00:25:26.720 --> 00:25:29.360]  成為他的兒女
[00:25:29.360 --> 00:25:32.240]  得著上帝給我們的平安
[00:25:32.240 --> 00:25:34.800]  更加給我們有盼望
[00:25:34.800 --> 00:25:38.640]  將他同心底同我同步過
[00:25:38.640 --> 00:25:41.440]  慈悲也天父我們滿心多謝你
[00:25:41.440 --> 00:25:43.440]  世界上的人
[00:25:43.440 --> 00:25:44.640]  不斷問
[00:25:44.640 --> 00:25:46.640]  這到底是誰
[00:25:46.640 --> 00:25:49.040]  但我們知道你是我們的救主
[00:25:49.040 --> 00:25:51.040]  是我們的主菜
[00:25:51.040 --> 00:25:52.400]  因為收上你的願望
[00:25:52.400 --> 00:25:54.800]  我們就有永生的盼望
[00:25:54.800 --> 00:25:56.400]  就算在今天這個世界上
[00:25:56.400 --> 00:25:58.720]  我們都活得有意思
[00:25:58.720 --> 00:26:00.080]  有意義
[00:26:00.080 --> 00:26:02.880]  因為你賜下使命給我們
[00:26:02.880 --> 00:26:04.880]  多謝你
[00:26:04.880 --> 00:26:06.880]  有這麼好的牧羊人
[00:26:06.880 --> 00:26:08.880]  為我們捨命的牧人
[00:26:08.880 --> 00:26:10.880]  求你祝福保守我們
[00:26:10.880 --> 00:26:12.880]  祈禱奉耶穌基督名求
[00:26:12.880 --> 00:26:14.880]  阿門
[00:26:15.680 --> 00:26:17.680]  阿門
[00:26:18.480 --> 00:26:20.480]  阿門
[00:26:21.280 --> 00:26:23.280]  阿門
[00:26:23.280 --> 00:26:25.280]  阿門
[00:26:25.280 --> 00:26:27.280]  阿門
[00:26:27.280 --> 00:26:29.280]  阿門
[00:26:29.280 --> 00:26:31.280]  阿門
[00:26:31.280 --> 00:26:33.280]  阿門

