
[00:00:00.000 --> 00:00:05.000]  各位姐妹主女平安
[00:20:47.000 --> 00:20:49.000]  很自然的
[00:20:49.000 --> 00:20:51.000]  沒有人喜歡和敵人在一起
[00:20:51.000 --> 00:20:53.000]  但是
[00:20:53.000 --> 00:20:55.000]  聖經提醒
[00:20:55.000 --> 00:20:57.000]  原來上帝為我們
[00:20:57.000 --> 00:21:01.000]  預備最豐富的筵席
[00:21:01.000 --> 00:21:03.000]  在哪裡?
[00:21:03.000 --> 00:21:05.000]  不是在
[00:21:05.000 --> 00:21:07.000]  好朋友中間
[00:21:07.000 --> 00:21:09.000]  不是叫你
[00:21:09.000 --> 00:21:11.000]  下次生日
[00:21:11.000 --> 00:21:13.000]  特意請敵人來
[00:21:13.000 --> 00:21:15.000]  由起身說話
[00:21:15.000 --> 00:21:17.000]  今晚像Lord of the Rings
[00:21:17.000 --> 00:21:19.000]  一半我又不認識你
[00:21:19.000 --> 00:21:21.000]  什麼另外一半
[00:21:21.000 --> 00:21:23.000]  不是
[00:21:23.000 --> 00:21:25.000]  聖經不是這樣說
[00:21:25.000 --> 00:21:27.000]  原來你以為
[00:21:27.000 --> 00:21:33.000]  在受敵為困的處境裏
[00:21:33.000 --> 00:21:35.000]  沒有一口好吃嗎?
[00:21:35.000 --> 00:21:37.000]  原來
[00:21:37.000 --> 00:21:41.000]  那才是上帝的牧羊
[00:21:41.000 --> 00:21:43.000]  最精彩
[00:21:43.000 --> 00:21:45.000]  最燦爛
[00:21:45.000 --> 00:21:49.000]  最豐富的處境
[00:21:49.000 --> 00:21:51.000]  不是只說傳道人的
[00:21:51.000 --> 00:21:53.000]  傳道人在弟兄子會當中
[00:21:53.000 --> 00:21:55.000]  在我的敵人面前
[00:21:55.000 --> 00:21:57.000]  不是的
[00:21:57.000 --> 00:21:59.000]  你也有敵人的
[00:21:59.000 --> 00:22:01.000]  可能是你公司
[00:22:01.000 --> 00:22:03.000]  可能是你家
[00:22:03.000 --> 00:22:05.000]  我不知道
[00:22:05.000 --> 00:22:07.000]  不過我們的本性就是
[00:22:07.000 --> 00:22:09.000]  如果是敵人我就走
[00:22:09.000 --> 00:22:11.000]  我就走了
[00:22:11.000 --> 00:22:13.000]  我不會逗留多半分鐘
[00:22:13.000 --> 00:22:15.000]  什麼走逢知幾千杯少
[00:22:15.000 --> 00:22:17.000]  你懂得下面那句嗎?
[00:22:17.000 --> 00:22:19.000]  話不投機
[00:22:19.000 --> 00:22:21.000]  半句多
[00:22:21.000 --> 00:22:23.000]  原來上帝扭轉了
[00:22:23.000 --> 00:22:25.000]  這個我們的習慣
[00:22:25.000 --> 00:22:27.000]  他的筵席
[00:22:27.000 --> 00:22:29.000]  是在受敵
[00:22:29.000 --> 00:22:31.000]  是在受敵中間
[00:22:31.000 --> 00:22:33.000]  你用油膏
[00:22:33.000 --> 00:22:35.000]  我的頭
[00:22:35.000 --> 00:22:37.000]  我的杯
[00:22:37.000 --> 00:22:39.000]  換人
[00:22:39.000 --> 00:22:41.000]  上帝要賜福
[00:22:41.000 --> 00:22:45.000]  上帝要使我們成長
[00:22:45.000 --> 00:22:47.000]  上帝要改變我們
[00:22:47.000 --> 00:22:49.000]  事事是透過
[00:22:49.000 --> 00:22:51.000]  不是那些貓衣貓
[00:22:51.000 --> 00:22:53.000]  順列
[00:22:53.000 --> 00:22:55.000]  我們以前叫為威威
[00:22:55.000 --> 00:22:57.000]  現在叫為勞取暖
[00:22:57.000 --> 00:22:59.000]  大家說相同的說話
[00:22:59.000 --> 00:23:01.000]  聽得很開心
[00:23:01.000 --> 00:23:03.000]  很順耳
[00:23:03.000 --> 00:23:05.000]  原來上帝的修剪
[00:23:05.000 --> 00:23:07.000]  往往
[00:23:07.000 --> 00:23:09.000]  是我們不喜歡的
[00:23:09.000 --> 00:23:11.000]  我們要走的
[00:23:11.000 --> 00:23:13.000]  我們求主為我預備另一份工
[00:23:13.000 --> 00:23:15.000]  使我可以在那裡
[00:23:15.000 --> 00:23:17.000]  讚美你的名
[00:23:17.000 --> 00:23:19.000]  上帝說你知不知道
[00:23:19.000 --> 00:23:21.000]  這份是我為你預備的
[00:23:21.000 --> 00:23:23.000]  在你的手上
[00:23:23.000 --> 00:23:25.000]  你用油膏
[00:23:25.000 --> 00:23:27.000]  在你的受敵
[00:23:27.000 --> 00:23:29.000]  面前
[00:23:29.000 --> 00:23:31.000]  是上帝
[00:23:31.000 --> 00:23:33.000]  為你
[00:23:33.000 --> 00:23:35.000]  擺設的筵席
[00:23:35.000 --> 00:23:37.000]  你問我有沒有受敵
[00:23:37.000 --> 00:23:39.000]  感謝主
[00:23:39.000 --> 00:23:41.000]  遲早有的
[00:23:41.000 --> 00:23:43.000]  是吧 遲早有的
[00:23:43.000 --> 00:23:45.000]  不過你走了
[00:23:45.000 --> 00:23:47.000]  你不喜歡
[00:23:47.000 --> 00:23:49.000]  教會是我受敵我就走
[00:23:49.000 --> 00:23:51.000]  家裡是我受敵我也走
[00:23:51.000 --> 00:23:53.000]  不要說那份工
[00:23:53.000 --> 00:23:55.000]  我不喜歡的我就走
[00:23:55.000 --> 00:23:57.000]  上帝說不要走
[00:23:57.000 --> 00:23:59.000]  留在這裡
[00:23:59.000 --> 00:24:01.000]  因為你要經歷的不是朋友
[00:24:01.000 --> 00:24:03.000]  不是自己喜歡
[00:24:03.000 --> 00:24:05.000]  是上帝的牧羊
[00:24:05.000 --> 00:24:07.000]  這是第三段
[00:24:07.000 --> 00:24:09.000]  知道嗎
[00:24:09.000 --> 00:24:11.000]  CP23篇說什麼
[00:24:11.000 --> 00:24:13.000]  不是青草地溪水泊
[00:24:13.000 --> 00:24:17.000]  不是野獸的凶險
[00:24:17.000 --> 00:24:21.000]  不是求主為我預備
[00:24:21.000 --> 00:24:23.000]  是更多的朋友
[00:24:23.000 --> 00:24:25.000]  弟兄姊妹
[00:24:25.000 --> 00:24:27.000]  原來是這樣的
[00:24:27.000 --> 00:24:29.000]  所以去到第四段
[00:24:29.000 --> 00:24:33.000]  你又會背嗎
[00:24:33.000 --> 00:24:35.000]  最後那段說什麼
[00:24:35.000 --> 00:24:39.000]  我一生一世
[00:24:39.000 --> 00:24:41.000]  必有
[00:24:41.000 --> 00:24:43.000]  因為慈愛
[00:24:43.000 --> 00:24:45.000]  隨著忘
[00:24:47.000 --> 00:24:59.000]  因為慈愛是舊約聖經兩個很重要的字眼
[00:24:59.000 --> 00:25:03.000]  第一個因為
[00:25:03.000 --> 00:25:07.000]  其實一開始就出現在創世紀第一章
[00:25:07.000 --> 00:25:11.000]  就是上帝創造天地
[00:25:11.000 --> 00:25:13.000]  差不多每一天結束
[00:25:13.000 --> 00:25:15.000]  都有這句說話
[00:25:15.000 --> 00:25:19.000]  神看著是好的
[00:25:19.000 --> 00:25:21.000]  好這個字
[00:25:21.000 --> 00:25:25.000]  神所做的是好的
[00:25:25.000 --> 00:25:27.000]  所以六日創造
[00:25:27.000 --> 00:25:29.000]  神看著
[00:25:29.000 --> 00:25:31.000]  祂所做的一切
[00:25:31.000 --> 00:25:33.000]  都甚好
[00:25:33.000 --> 00:25:35.000]  當然啦
[00:25:35.000 --> 00:25:39.000]  創造的天地萬物就是好的
[00:25:39.000 --> 00:25:43.000]  人的社會世界就惡啦
[00:25:43.000 --> 00:25:45.000]  創世紀知道我們這樣想的
[00:25:45.000 --> 00:25:49.000]  所以去到結束第五十章
[00:25:49.000 --> 00:25:51.000]  約瑟
[00:25:51.000 --> 00:25:57.000]  最有資格埋怨上帝不保
[00:25:57.000 --> 00:25:59.000]  是約瑟
[00:25:59.000 --> 00:26:01.000]  被哥哥出賣
[00:26:01.000 --> 00:26:03.000]  落到埃及
[00:26:03.000 --> 00:26:05.000]  死過翻生
[00:26:05.000 --> 00:26:07.000]  點過剃頭
[00:26:07.000 --> 00:26:09.000]  你識那個故事的
[00:26:09.000 --> 00:26:11.000]  我不用跟你溫習
[00:26:11.000 --> 00:26:13.000]  去到約瑟的面前
[00:26:13.000 --> 00:26:15.000]  恐怕他報復
[00:26:15.000 --> 00:26:19.000]  五十章約瑟怎樣說
[00:26:19.000 --> 00:26:25.000]  是呀從前你們的意思是要害我
[00:26:25.000 --> 00:26:29.000]  約瑟小時候是有那句說那句
[00:26:29.000 --> 00:26:31.000]  做什麼夢就說出來
[00:26:31.000 --> 00:26:34.000]  年紀大了做了宰相
[00:26:34.000 --> 00:26:36.000]  都還是有那句說那句
[00:26:36.000 --> 00:26:38.000]  約瑟就是這樣
[00:26:38.000 --> 00:26:44.000]  下面那句是創世紀的結論
[00:26:44.000 --> 00:26:46.000]  你們的意思要害我
[00:26:46.000 --> 00:26:48.000]  但神的意思
[00:26:48.000 --> 00:26:52.000]  原是好的
[00:26:52.000 --> 00:26:54.000]  這個好字
[00:26:54.000 --> 00:27:00.000]  就不再停留在創造的崇山進領
[00:27:00.000 --> 00:27:02.000]  要退休
[00:27:02.000 --> 00:27:04.000]  退隱
[00:27:04.000 --> 00:27:06.000]  然後才親近上帝
[00:27:06.000 --> 00:27:08.000]  好了
[00:27:08.000 --> 00:27:10.000]  仇敵面前
[00:27:10.000 --> 00:27:16.000]  約瑟說在哥哥的害我的計劃裏
[00:27:16.000 --> 00:27:22.000]  原來成就的是神拯救的計劃
[00:27:22.000 --> 00:27:24.000]  十二個支派
[00:27:24.000 --> 00:27:26.000]  十二個兄弟
[00:27:26.000 --> 00:27:30.000]  齊齊整整在埃及
[00:27:30.000 --> 00:27:32.000]  你讀創世紀
[00:27:32.000 --> 00:27:34.000]  CP23P到最後就是第一個字
[00:27:34.000 --> 00:27:36.000]  因為這個字
[00:27:36.000 --> 00:27:38.000]  就是這個好字
[00:27:38.000 --> 00:27:40.000]  上帝的好
[00:27:40.000 --> 00:27:42.000]  然後呢
[00:27:42.000 --> 00:27:44.000]  上帝的慈愛
[00:27:44.000 --> 00:27:48.000]  他和以色列立約
[00:27:48.000 --> 00:27:52.000]  他守約斯慈愛
[00:27:52.000 --> 00:27:54.000]  他的信實
[00:27:54.000 --> 00:27:56.000]  不變的
[00:27:56.000 --> 00:27:58.000]  答應了
[00:27:58.000 --> 00:28:00.000]  嘩上帝這麼好
[00:28:00.000 --> 00:28:02.000]  必有恩慰慈愛
[00:28:02.000 --> 00:28:04.000]  隨著我
[00:28:04.000 --> 00:28:06.000]  這個必字本來的意思
[00:28:06.000 --> 00:28:10.000]  就不是這樣的把握
[00:28:10.000 --> 00:28:12.000]  本來的意思是
[00:28:12.000 --> 00:28:16.000]  原來是上帝的好
[00:28:16.000 --> 00:28:20.000]  和上帝的信實
[00:28:20.000 --> 00:28:24.000]  一直在我一生一世
[00:28:24.000 --> 00:28:28.000]  隨著我
[00:28:28.000 --> 00:28:32.000]  這個意外的發言
[00:28:32.000 --> 00:28:34.000]  是因為這個動詞
[00:28:34.000 --> 00:28:36.000]  隨著我
[00:28:36.000 --> 00:28:38.000]  就好像跟著我
[00:28:38.000 --> 00:28:40.000]  保護著我
[00:28:40.000 --> 00:28:42.000]  是對我好的
[00:28:42.000 --> 00:28:44.000]  原來不是的
[00:28:44.000 --> 00:28:46.000]  這個字本身可以翻譯做追趕
[00:28:46.000 --> 00:28:50.000]  甚至追殺
[00:28:50.000 --> 00:28:54.000]  我們一直以來最不好的東西
[00:28:54.000 --> 00:29:00.000]  追著我們
[00:29:00.000 --> 00:29:02.000]  見很多次輔導都不能脫離
[00:29:02.000 --> 00:29:04.000]  越見越壞
[00:29:04.000 --> 00:29:10.000]  原來大衛去到最後
[00:29:10.000 --> 00:29:12.000]  looking back
[00:29:12.000 --> 00:29:14.000]  他發現是上帝的好
[00:29:14.000 --> 00:29:16.000]  好像約瑟
[00:29:16.000 --> 00:29:18.000]  looking back
[00:29:18.000 --> 00:29:20.000]  十七歲離開家
[00:29:20.000 --> 00:29:22.000]  就被埋到外
[00:29:22.000 --> 00:29:24.000]  有什麼好呢
[00:29:24.000 --> 00:29:26.000]  約瑟說得出
[00:29:26.000 --> 00:29:30.000]  神差我到這裏
[00:29:30.000 --> 00:29:34.000]  是要保存你們的性命
[00:29:34.000 --> 00:29:38.000]  成就今天的光景
[00:29:38.000 --> 00:29:42.000]  如果不是約瑟下了埃及
[00:29:42.000 --> 00:29:44.000]  雅各全家
[00:29:44.000 --> 00:29:46.000]  在饑荒的年間
[00:29:46.000 --> 00:29:48.000]  就會死在迦南
[00:29:48.000 --> 00:29:52.000]  上帝早就知道
[00:29:52.000 --> 00:29:56.000]  他沒有問準約瑟
[00:29:56.000 --> 00:29:58.000]  你願意下埃及嗎
[00:29:58.000 --> 00:30:02.000]  沒有問的
[00:30:02.000 --> 00:30:06.000]  沒有一個頭腦清醒的十七歲
[00:30:06.000 --> 00:30:08.000]  會說好啊
[00:30:08.000 --> 00:30:10.000]  有彩上做啊
[00:30:10.000 --> 00:30:12.000]  多大都去
[00:30:12.000 --> 00:30:14.000]  不會的
[00:30:14.000 --> 00:30:16.000]  上帝沒有問
[00:30:16.000 --> 00:30:18.000]  他面對
[00:30:18.000 --> 00:30:20.000]  他可以報仇
[00:30:20.000 --> 00:30:22.000]  他也可以饒恕
[00:30:22.000 --> 00:30:24.000]  他可以選擇
[00:30:24.000 --> 00:30:26.000]  坐在彩上
[00:30:26.000 --> 00:30:30.000]  高高在上的位置
[00:30:30.000 --> 00:30:32.000]  十個哥哥一個弟弟
[00:30:32.000 --> 00:30:34.000]  趴在地上
[00:30:34.000 --> 00:30:36.000]  求他
[00:30:36.000 --> 00:30:38.000]  約瑟選擇什麼
[00:30:38.000 --> 00:30:40.000]  約瑟選擇
[00:30:40.000 --> 00:30:44.000]  接受上帝的好
[00:30:44.000 --> 00:30:48.000]  而沒有計較
[00:30:48.000 --> 00:30:50.000]  自己的經驗
[00:30:50.000 --> 00:30:54.000]  好還是不好
[00:30:54.000 --> 00:30:56.000]  今天我們的心理學
[00:30:56.000 --> 00:30:58.000]  將我們自己的經驗
[00:30:58.000 --> 00:31:00.000]  抬得太高
[00:31:00.000 --> 00:31:02.000]  高過上帝的意思
[00:31:02.000 --> 00:31:04.000]  我要覺得好才是好
[00:31:04.000 --> 00:31:06.000]  從來都不是
[00:31:06.000 --> 00:31:10.000]  從來都不是
[00:31:10.000 --> 00:31:12.000]  主耶穌來到這個世界上
[00:31:12.000 --> 00:31:14.000]  祂最後祈禱
[00:31:14.000 --> 00:31:18.000]  願祢榮耀祢的兒子
[00:31:18.000 --> 00:31:22.000]  使兒子也榮耀祢
[00:31:22.000 --> 00:31:24.000]  《約翰福音》第17章第一節
[00:31:24.000 --> 00:31:26.000]  記得嗎
[00:31:26.000 --> 00:31:28.000]  這是什麼時候
[00:31:28.000 --> 00:31:30.000]  耶穌得榮耀
[00:31:30.000 --> 00:31:32.000]  不是,是上十字架
[00:31:32.000 --> 00:31:34.000]  最羞辱的時候
[00:31:34.000 --> 00:31:36.000]  是的
[00:31:36.000 --> 00:31:38.000]  你看過歷史的記載
[00:31:38.000 --> 00:31:40.000]  你知道這個
[00:31:40.000 --> 00:31:42.000]  酷刑
[00:31:42.000 --> 00:31:48.000]  是針對羅馬帝國的奴隸
[00:31:48.000 --> 00:31:50.000]  所以有這麼殘酷
[00:31:50.000 --> 00:31:52.000]  只有這麼殘酷
[00:31:52.000 --> 00:31:54.000]  榮耀
[00:31:54.000 --> 00:31:58.000]  主耶穌不是沒有感覺的
[00:31:58.000 --> 00:32:00.000]  在《喀西瑪利》
[00:32:00.000 --> 00:32:02.000]  你記得聖經怎樣形容祂祈禱嗎
[00:32:02.000 --> 00:32:06.000]  大聲哀哭
[00:32:06.000 --> 00:32:08.000]  流淚禱告
[00:32:08.000 --> 00:32:10.000]  不但如此
[00:32:10.000 --> 00:32:16.000]  祂的汗好像血滴在地上
[00:32:16.000 --> 00:32:20.000]  耶穌不是扮演一個人
[00:32:20.000 --> 00:32:24.000]  完全沒有感覺痛苦的
[00:32:24.000 --> 00:32:26.000]  祂永遠都是榮耀的
[00:32:26.000 --> 00:32:28.000]  神的獨生兒子
[00:32:28.000 --> 00:32:30.000]  不是
[00:32:30.000 --> 00:32:32.000]  所以祂祈禱
[00:32:32.000 --> 00:32:34.000]  倘若可行
[00:32:34.000 --> 00:32:36.000]  求你叫這個杯離開我
[00:32:36.000 --> 00:32:40.000]  祂求的是照你的意思
[00:32:40.000 --> 00:32:42.000]  不要照我的意思
[00:32:42.000 --> 00:32:44.000]  看到嗎
[00:32:44.000 --> 00:32:46.000]  以上帝的榮耀
[00:32:46.000 --> 00:32:48.000]  以上帝的心意
[00:32:48.000 --> 00:32:52.000]  作為一生的好
[00:32:52.000 --> 00:32:56.000]  和神的愛的彰顯
[00:32:56.000 --> 00:32:58.000]  在我們身上
[00:32:58.000 --> 00:33:00.000]  原來有這麼一種
[00:33:00.000 --> 00:33:06.000]  年輕人未必馬上有這樣的領會
[00:33:06.000 --> 00:33:10.000]  但如果你可以回頭看
[00:33:10.000 --> 00:33:14.000]  你認識主一生之久
[00:33:14.000 --> 00:33:20.000]  你所經歷的大小的事情
[00:33:20.000 --> 00:33:22.000]  你會發現
[00:33:22.000 --> 00:33:24.000]  祂是一位大神
[00:33:24.000 --> 00:33:26.000]  祂是一位大神
[00:33:26.000 --> 00:33:28.000]  祂是一位大神
[00:33:28.000 --> 00:33:34.000]  CP23篇提醒我們
[00:33:34.000 --> 00:33:38.000]  原來是神的好
[00:33:38.000 --> 00:33:40.000]  是祂的慈愛
[00:33:40.000 --> 00:33:48.000]  一直不是我以為不好的事情追趕著我
[00:33:48.000 --> 00:33:53.000]  原來是上帝在那裡幫助
[00:33:53.000 --> 00:33:55.000]  保守 毅力
[00:33:55.000 --> 00:33:59.000]  這麼好的模樣
[00:33:59.000 --> 00:34:03.000]  CP23篇四個段落
[00:34:03.000 --> 00:34:05.000]  你記得了嗎
[00:34:05.000 --> 00:34:07.000]  我們要學習
[00:34:07.000 --> 00:34:09.000]  不是
[00:34:09.000 --> 00:34:11.000]  Pastor Jim 你要學了
[00:34:11.000 --> 00:34:13.000]  不是呀
[00:34:13.000 --> 00:34:15.000]  千萬不要這樣讀聖經
[00:34:15.000 --> 00:34:19.000]  這樣叫做東施孝貧
[00:34:19.000 --> 00:34:21.000]  你認識這四個字嗎
[00:34:21.000 --> 00:34:23.000]  成語來的
[00:34:23.000 --> 00:34:25.000]  很美的
[00:34:25.000 --> 00:34:27.000]  很痛的
[00:34:27.000 --> 00:34:29.000]  皇帝的傾倒
[00:34:29.000 --> 00:34:31.000]  有一個不美的
[00:34:31.000 --> 00:34:33.000]  要學
[00:34:33.000 --> 00:34:35.000]  上帝的模樣
[00:34:35.000 --> 00:34:39.000]  只有上帝才做得到
[00:34:39.000 --> 00:34:41.000]  你明白嗎
[00:34:41.000 --> 00:34:43.000]  人去學
[00:34:43.000 --> 00:34:45.000]  多厲害的牧師
[00:34:45.000 --> 00:34:47.000]  都學不到
[00:34:47.000 --> 00:34:49.000]  如果真的要去學
[00:34:49.000 --> 00:34:51.000]  只會彎
[00:34:51.000 --> 00:34:55.000]  彎這個字原來是普通話
[00:34:55.000 --> 00:34:57.000]  是個黃字
[00:34:57.000 --> 00:34:59.000]  彎了
[00:34:59.000 --> 00:35:01.000]  黃了
[00:35:01.000 --> 00:35:03.000]  你搞亂了
[00:35:03.000 --> 00:35:05.000]  不用學了
[00:35:05.000 --> 00:35:07.000]  我們不需要Pastor Jim 你可以走了
[00:35:07.000 --> 00:35:09.000]  我們坐在那裡
[00:35:09.000 --> 00:35:11.000]  每一個都有上帝的模樣
[00:35:11.000 --> 00:35:13.000]  感謝主 我沒有缺乏
[00:35:13.000 --> 00:35:15.000]  錯了
[00:35:15.000 --> 00:35:17.000]  又錯了
[00:35:17.000 --> 00:35:19.000]  我們不懂得讀聖經
[00:35:19.000 --> 00:35:21.000]  要不就學
[00:35:21.000 --> 00:35:23.000]  不用學就撥開一邊
[00:35:23.000 --> 00:35:27.000]  你需要牧師全部人
[00:35:27.000 --> 00:35:29.000]  不是學上帝
[00:35:29.000 --> 00:35:31.000]  是解釋給你聽
[00:35:31.000 --> 00:35:33.000]  是解釋給你聽
[00:35:33.000 --> 00:35:35.000]  上帝是怎樣的模樣
[00:35:35.000 --> 00:35:39.000]  今天解釋了
[00:35:39.000 --> 00:35:41.000]  Pastor Jim 你可以走了
[00:35:41.000 --> 00:35:43.000]  又錯了
[00:35:43.000 --> 00:35:45.000]  今天解釋的是聖經
[00:35:45.000 --> 00:35:47.000]  牧者
[00:35:47.000 --> 00:35:51.000]  牧者是在你人生的路上
[00:35:51.000 --> 00:35:53.000]  他跟你一起
[00:35:53.000 --> 00:35:55.000]  他陪你一起
[00:35:55.000 --> 00:35:59.000]  Eugene Peterson 說得好
[00:35:59.000 --> 00:36:01.000]  他說我走進來
[00:36:01.000 --> 00:36:03.000]  我不是看到每一個弟兄姊妹
[00:36:03.000 --> 00:36:05.000]  都是一個case
[00:36:05.000 --> 00:36:07.000]  需要therapy
[00:36:07.000 --> 00:36:09.000]  這個需要family therapy
[00:36:09.000 --> 00:36:13.000]  那個需要occupational therapy
[00:36:13.000 --> 00:36:15.000]  這個需要art therapy
[00:36:15.000 --> 00:36:17.000]  那個需要music therapy
[00:36:17.000 --> 00:36:19.000]  這個需要speech
[00:36:19.000 --> 00:36:21.000]  全部都是problem case
[00:36:21.000 --> 00:36:23.000]  不是
[00:36:23.000 --> 00:36:25.000]  Peterson說作為一個牧者
[00:36:25.000 --> 00:36:31.000]  我看到的是上帝在每一個弟兄姊妹的生命當中
[00:36:31.000 --> 00:36:33.000]  這一刻
[00:36:33.000 --> 00:36:35.000]  今年
[00:36:35.000 --> 00:36:37.000]  這個月
[00:36:37.000 --> 00:36:39.000]  在做什麼
[00:36:39.000 --> 00:36:41.000]  看到上帝的作為
[00:36:41.000 --> 00:36:43.000]  不是問題的個案
[00:36:43.000 --> 00:36:51.000]  是上帝奇妙的恩典
[00:36:51.000 --> 00:36:53.000]  有時候是弟兄姊妹
[00:36:53.000 --> 00:36:55.000]  撲過來告訴我
[00:36:55.000 --> 00:36:57.000]  有時候
[00:36:57.000 --> 00:36:59.000]  他皺眉頭
[00:36:59.000 --> 00:37:01.000]  找我一起祈禱
[00:37:01.000 --> 00:37:03.000]  一起祈禱之後
[00:37:03.000 --> 00:37:05.000]  我反過來
[00:37:05.000 --> 00:37:07.000]  當局者謎
[00:37:07.000 --> 00:37:09.000]  什麼?
[00:37:09.000 --> 00:37:11.000]  旁觀者清
[00:37:11.000 --> 00:37:13.000]  我告訴他
[00:37:13.000 --> 00:37:15.000]  原來上帝出重手
[00:37:15.000 --> 00:37:17.000]  是扭轉你的人生
[00:37:17.000 --> 00:37:19.000]  你知道嗎?
[00:37:19.000 --> 00:37:21.000]  你明白嗎?
[00:37:21.000 --> 00:37:23.000]  你信服嗎?
[00:37:23.000 --> 00:37:25.000]  你願意嗎?
[00:37:25.000 --> 00:37:27.000]  詩篇23篇
[00:37:27.000 --> 00:37:29.000]  明白了
[00:37:29.000 --> 00:37:31.000]  開始
[00:37:31.000 --> 00:37:33.000]  在你一生一世
[00:37:33.000 --> 00:37:35.000]  你怎樣去經歷
[00:37:35.000 --> 00:37:37.000]  天父
[00:37:37.000 --> 00:37:39.000]  天父的
[00:37:39.000 --> 00:37:41.000]  天父的牧羊
[00:37:41.000 --> 00:37:43.000]  需要我們這些牧者的
[00:37:43.000 --> 00:37:45.000]  我的老師提醒我
[00:37:45.000 --> 00:37:47.000]  上神學院的課的時候
[00:37:47.000 --> 00:37:49.000]  其實我們都不是
[00:37:49.000 --> 00:37:51.000]  主耶穌
[00:37:51.000 --> 00:37:53.000]  不是像神那樣做牧羊人
[00:37:53.000 --> 00:37:55.000]  我們是牧羊狗來的
[00:37:55.000 --> 00:37:57.000]  中國人聽這句就覺得
[00:37:57.000 --> 00:37:59.000]  很侮辱
[00:37:59.000 --> 00:38:01.000]  我們是狗
[00:38:01.000 --> 00:38:03.000]  他是英國人
[00:38:03.000 --> 00:38:05.000]  這個教授
[00:38:05.000 --> 00:38:07.000]  英國人
[00:38:07.000 --> 00:38:09.000]  說我們是狗
[00:38:09.000 --> 00:38:11.000]  其實是稱讚
[00:38:11.000 --> 00:38:13.000]  你有一隻狗
[00:38:13.000 --> 00:38:15.000]  你不需要朋友
[00:38:15.000 --> 00:38:17.000]  很好了
[00:38:17.000 --> 00:38:19.000]  牧羊狗的位置
[00:38:19.000 --> 00:38:21.000]  在英國的鄉間
[00:38:21.000 --> 00:38:23.000]  真的很重要
[00:38:23.000 --> 00:38:25.000]  牧羊人是靠牠
[00:38:25.000 --> 00:38:27.000]  來到去
[00:38:27.000 --> 00:38:29.000]  不是自己走遍整個山頭
[00:38:29.000 --> 00:38:31.000]  現在不用用無人機
[00:38:31.000 --> 00:38:33.000]  嚇死羊
[00:38:33.000 --> 00:38:35.000]  牧羊人是靠牠
[00:38:35.000 --> 00:38:37.000]  來到去
[00:38:37.000 --> 00:38:39.000]  不是這樣
[00:38:39.000 --> 00:38:41.000]  求主幫助我們
[00:38:41.000 --> 00:38:43.000]  感謝神
[00:38:43.000 --> 00:38:45.000]  帶領我們在這裏
[00:38:45.000 --> 00:38:47.000]  一起去學習
[00:38:47.000 --> 00:38:49.000]  經歷牧羊
[00:38:49.000 --> 00:38:51.000]  你要明白
[00:38:51.000 --> 00:38:53.000]  你遇到
[00:38:53.000 --> 00:38:55.000]  漆黑的山谷
[00:38:55.000 --> 00:38:57.000]  你在受敵
[00:38:57.000 --> 00:38:59.000]  對著的時刻
[00:38:59.000 --> 00:39:01.000]  還是你在
[00:39:01.000 --> 00:39:03.000]  青草地
[00:39:03.000 --> 00:39:05.000]  溪水旁
[00:39:05.000 --> 00:39:07.000]  徒墜
[00:39:07.000 --> 00:39:09.000]  以為一生
[00:39:09.000 --> 00:39:11.000]  都是這麼幸福
[00:39:11.000 --> 00:39:13.000]  才叫一無缺乏
[00:39:13.000 --> 00:39:15.000]  求主幫助我們
[00:39:15.000 --> 00:39:17.000]  感謝主
[00:39:17.000 --> 00:39:19.000]  牧養我們
[00:39:19.000 --> 00:39:21.000]  我們沒有缺乏
[00:39:21.000 --> 00:39:23.000]  更感謝主
[00:39:23.000 --> 00:39:25.000]  賜給我們牧者
[00:39:25.000 --> 00:39:27.000]  傳道
[00:39:27.000 --> 00:39:29.000]  不單將聖經的說話
[00:39:29.000 --> 00:39:31.000]  解釋給我們聽
[00:39:31.000 --> 00:39:33.000]  更加幫助我們
[00:39:33.000 --> 00:39:35.000]  在人生不同的階段
[00:39:35.000 --> 00:39:37.000]  我們在經歷什麼
[00:39:37.000 --> 00:39:39.000]  你需要
[00:39:39.000 --> 00:39:41.000]  有認識
[00:39:41.000 --> 00:39:43.000]  你的牧者
[00:39:43.000 --> 00:39:45.000]  去和你同行
[00:39:45.000 --> 00:39:47.000]  不認識你的
[00:39:47.000 --> 00:39:49.000]  幫不了你的
[00:39:49.000 --> 00:39:51.000]  認識你的
[00:39:51.000 --> 00:39:53.000]  他旁觀者清
[00:39:53.000 --> 00:39:55.000]  他提你一句半句
[00:39:55.000 --> 00:39:57.000]  受用不盡
[00:39:57.000 --> 00:39:59.000]  受用不盡
[00:39:59.000 --> 00:40:01.000]  受用不盡
[00:40:01.000 --> 00:40:03.000]  我們同心祈禱
[00:40:03.000 --> 00:40:05.000]  懇求真理的聖靈
[00:40:05.000 --> 00:40:07.000]  打開我們眾人的心
[00:40:07.000 --> 00:40:09.000]  幫助我們
[00:40:09.000 --> 00:40:11.000]  不單止明白
[00:40:11.000 --> 00:40:13.000]  你聖經的說話
[00:40:13.000 --> 00:40:15.000]  我們更加願意
[00:40:15.000 --> 00:40:17.000]  行在其中
[00:40:17.000 --> 00:40:19.000]  叫我們不需要在黑暗裡摸索
