
[00:00:00.000 --> 00:00:06.400]  今晚我們進入約翰福音第四章
[00:21:24.280 --> 00:21:26.280]  我想他們是很喜歡這樣做的
[00:21:26.280 --> 00:21:28.280]  這樣做大家彼此之間
[00:21:28.280 --> 00:21:30.280]  就會認識有接觸
[00:21:30.280 --> 00:21:32.280]  這個婦女
[00:21:32.280 --> 00:21:34.280]  就不是平時人打水的時間
[00:21:34.280 --> 00:21:36.280]  出來的
[00:21:36.280 --> 00:21:38.280]  她是在正午這麼熱的時候
[00:21:38.280 --> 00:21:40.280]  沒有人的時候出來
[00:21:40.280 --> 00:21:42.280]  可見她是專門避開其他婦女
[00:21:42.280 --> 00:21:44.280]  一定是這樣
[00:21:44.280 --> 00:21:46.280]  為什麼要這樣做呢?
[00:21:46.280 --> 00:21:48.280]  很明顯是因為她過去
[00:21:48.280 --> 00:21:50.280]  有過歷史背景
[00:21:50.280 --> 00:21:52.280]  大家都知道
[00:21:52.280 --> 00:21:54.280]  她不好意思
[00:21:54.280 --> 00:21:56.280]  她怕別人不理她
[00:21:56.280 --> 00:21:58.280]  有自卑
[00:21:58.280 --> 00:22:00.280]  故意避開
[00:22:00.280 --> 00:22:02.280]  免得被人家奚落
[00:22:02.280 --> 00:22:04.280]  倒不如我避開你們
[00:22:04.280 --> 00:22:06.280]  沒有人可以這樣對我
[00:22:06.280 --> 00:22:08.280]  所以是一個極度的
[00:22:08.280 --> 00:22:10.280]  自卑
[00:22:10.280 --> 00:22:12.280]  抬不起頭
[00:22:12.280 --> 00:22:14.280]  因為有過去
[00:22:14.280 --> 00:22:16.280]  這樣的歷史
[00:22:16.280 --> 00:22:18.280]  我自己是相信
[00:22:18.280 --> 00:22:20.280]  耶穌定義
[00:22:20.280 --> 00:22:22.280]  決心派除萬人
[00:22:22.280 --> 00:22:24.280]  進來撒瑪利亞
[00:22:24.280 --> 00:22:26.280]  是要來見這個婦人的
[00:22:26.280 --> 00:22:28.280]  因為這個婦人
[00:22:28.280 --> 00:22:32.280]  在耶穌整個的傳道裡面
[00:22:32.280 --> 00:22:34.280]  是很重要的一環
[00:22:34.280 --> 00:22:36.280]  福音要藉著
[00:22:36.280 --> 00:22:40.280]  這個這麼有問題的女人
[00:22:40.280 --> 00:22:42.280]  帶回去撒瑪利亞地
[00:22:42.280 --> 00:22:44.280]  而耶穌是很體重
[00:22:44.280 --> 00:22:46.280]  撒瑪利亞地
[00:22:46.280 --> 00:22:48.280]  愛他們
[00:22:48.280 --> 00:22:50.280]  到一個地步
[00:22:50.280 --> 00:22:52.280]  願意派除萬人
[00:22:52.280 --> 00:22:54.280]  來到猶太人平時
[00:22:54.280 --> 00:22:58.280]  不切於去的地方
[00:22:58.280 --> 00:23:00.280]  他和這個婦人遇上
[00:23:00.280 --> 00:23:04.280]  耶穌就先跟她說
[00:23:04.280 --> 00:23:06.280]  第七節
[00:23:06.280 --> 00:23:08.280]  耶穌對她說
[00:23:08.280 --> 00:23:10.280]  請你給我水和
[00:23:10.280 --> 00:23:12.280]  那時門徒就進城
[00:23:12.280 --> 00:23:14.280]  買食物去了
[00:23:14.280 --> 00:23:16.280]  這麼巧合
[00:23:16.280 --> 00:23:18.280]  門徒去了買食物
[00:23:18.280 --> 00:23:20.280]  耶穌就坐在那裡
[00:23:20.280 --> 00:23:22.280]  很累了
[00:23:22.280 --> 00:23:24.280]  在那裡休息
[00:23:24.280 --> 00:23:26.280]  這個婦人就出現
[00:23:26.280 --> 00:23:28.280]  有沒有這麼巧合呢
[00:23:28.280 --> 00:23:30.280]  我相信這個也是神的安排
[00:23:30.280 --> 00:23:32.280]  在神的手中
[00:23:32.280 --> 00:23:34.280]  萬事祂都知道
[00:23:34.280 --> 00:23:36.280]  萬事都是祂的安排
[00:23:36.280 --> 00:23:38.280]  沒有意外
[00:23:38.280 --> 00:23:40.280]  沒有突發事件
[00:23:40.280 --> 00:23:42.280]  耶穌跟她說
[00:23:42.280 --> 00:23:44.280]  請你給我水和
[00:23:44.280 --> 00:23:46.280]  這個很不尋常
[00:23:46.280 --> 00:23:48.280]  因為
[00:23:48.280 --> 00:23:50.280]  猶太人和撒瑪利亞人
[00:23:50.280 --> 00:23:52.280]  大家不單止
[00:23:52.280 --> 00:23:54.280]  好像一會兒
[00:23:54.280 --> 00:23:56.280]  第九節說沒有來往
[00:23:56.280 --> 00:23:58.280]  他們是敵對的
[00:23:58.280 --> 00:24:00.280]  他們之前
[00:24:00.280 --> 00:24:02.280]  曾經衝突過很多次
[00:24:02.280 --> 00:24:04.280]  甚至差不多打仗
[00:24:04.280 --> 00:24:06.280]  雖然他們
[00:24:06.280 --> 00:24:08.280]  大家都是背景猶太人
[00:24:08.280 --> 00:24:10.280]  但是
[00:24:10.280 --> 00:24:12.280]  大家是不和的
[00:24:12.280 --> 00:24:14.280]  所以當耶穌
[00:24:14.280 --> 00:24:16.280]  來問他
[00:24:16.280 --> 00:24:18.280]  而是一個男人問一個女人
[00:24:18.280 --> 00:24:20.280]  這裡耶穌已經
[00:24:20.280 --> 00:24:22.280]  break了三個taboo
[00:24:22.280 --> 00:24:24.280]  第一走進來撒瑪利亞
[00:24:24.280 --> 00:24:26.280]  第二是單獨
[00:24:26.280 --> 00:24:28.280]  跟女人聊天
[00:24:28.280 --> 00:24:30.280]  而這個女人的背景這麼有問題
[00:24:30.280 --> 00:24:32.280]  第三是問這個女人
[00:24:32.280 --> 00:24:34.280]  拿水
[00:24:34.280 --> 00:24:36.280]  這個拿水
[00:24:36.280 --> 00:24:38.280]  我相信耶穌不會帶著杯子
[00:24:38.280 --> 00:24:40.280]  他怎樣喝水
[00:24:40.280 --> 00:24:42.280]  一定要
[00:24:42.280 --> 00:24:44.280]  用這個婦人的器具
[00:24:44.280 --> 00:24:46.280]  可能婦人有杯子
[00:24:46.280 --> 00:24:48.280]  如果沒有
[00:24:48.280 --> 00:24:50.280]  他要從罐子裡
[00:24:50.280 --> 00:24:52.280]  來喝
[00:24:52.280 --> 00:24:54.280]  不然你怎樣喝
[00:24:54.280 --> 00:24:56.280]  你用手不能裝多少水
[00:24:56.280 --> 00:24:58.280]  所以這裡請你給我水
[00:24:58.280 --> 00:25:00.280]  可能帶著
[00:25:00.280 --> 00:25:02.280]  你要用
[00:25:02.280 --> 00:25:04.280]  乘水器皿
[00:25:04.280 --> 00:25:06.280]  來給我水
[00:25:06.280 --> 00:25:08.280]  喝
[00:25:08.280 --> 00:25:10.280]  這個撒瑪利亞婦人
[00:25:10.280 --> 00:25:12.280]  第九次就很詫異
[00:25:12.280 --> 00:25:14.280]  也都
[00:25:14.280 --> 00:25:16.280]  一看就知道這是一個
[00:25:16.280 --> 00:25:18.280]  猶太人的老師
[00:25:18.280 --> 00:25:20.280]  他很自卑
[00:25:20.280 --> 00:25:22.280]  很自然
[00:25:22.280 --> 00:25:24.280]  就有少少敵意
[00:25:24.280 --> 00:25:26.280]  為什麼在這裡
[00:25:26.280 --> 00:25:28.280]  要來和我接觸
[00:25:28.280 --> 00:25:30.280]  還叫我給你水喝
[00:25:30.280 --> 00:25:32.280]  所以那個婦人對他說
[00:25:32.280 --> 00:25:34.280]  你既是猶太人
[00:25:34.280 --> 00:25:36.280]  一說就說出
[00:25:36.280 --> 00:25:38.280]  我們之間的鴻溝
[00:25:38.280 --> 00:25:40.280]  怎樣
[00:25:40.280 --> 00:25:42.280]  怎樣向那個撒瑪利亞婦人
[00:25:42.280 --> 00:25:44.280]  要水喝呢
[00:25:44.280 --> 00:25:46.280]  在這裡
[00:25:46.280 --> 00:25:48.280]  你就這樣看
[00:25:48.280 --> 00:25:50.280]  我們很難回答
[00:25:50.280 --> 00:25:52.280]  他究竟
[00:25:52.280 --> 00:25:54.280]  感覺是怎樣的
[00:25:54.280 --> 00:25:56.280]  但我覺得
[00:25:56.280 --> 00:25:58.280]  他有少少詫異
[00:25:58.280 --> 00:26:00.280]  有少少敵意
[00:26:00.280 --> 00:26:02.280]  因為很自然
[00:26:02.280 --> 00:26:04.280]  和猶太人已經幾百年
[00:26:04.280 --> 00:26:06.280]  不合適
[00:26:06.280 --> 00:26:08.280]  見到猶太人走得這麼近
[00:26:08.280 --> 00:26:10.280]  很自然就會有少少敵意
[00:26:10.280 --> 00:26:12.280]  亦都有少少
[00:26:12.280 --> 00:26:14.280]  是Defensive
[00:26:14.280 --> 00:26:16.280]  就說
[00:26:16.280 --> 00:26:18.280]  你為什麼
[00:26:18.280 --> 00:26:20.280]  叫我這個撒瑪利亞婦人
[00:26:20.280 --> 00:26:22.280]  給水你喝呢
[00:26:22.280 --> 00:26:24.280]  我們看看耶穌怎樣回答他
[00:26:24.280 --> 00:26:26.280]  第十節耶穌回答說
[00:26:26.280 --> 00:26:28.280]  你若知道神的恩賜
[00:26:28.280 --> 00:26:30.280]  和對你說
[00:26:30.280 --> 00:26:32.280]  給我水喝的是誰
[00:26:32.280 --> 00:26:34.280]  你必早求他
[00:26:34.280 --> 00:26:36.280]  他也必早給了你活水
[00:26:36.280 --> 00:26:38.280]  耶穌避開猶太人和撒瑪利亞
[00:26:38.280 --> 00:26:40.280]  為什麼大家會在這裡呢
[00:26:40.280 --> 00:26:42.280]  為什麼我會和你聊天呢
[00:26:42.280 --> 00:26:44.280]  為什麼我會問你拿水呢
[00:26:44.280 --> 00:26:46.280]  甚至如果你留心看
[00:26:46.280 --> 00:26:48.280]  好像耶穌沒有真的喝水
[00:26:48.280 --> 00:26:50.280]  雖然耶穌沒有說
[00:26:50.280 --> 00:26:52.280]  要給你水
[00:26:52.280 --> 00:26:54.280]  但他沒有說
[00:26:54.280 --> 00:26:56.280]  要給你活水
[00:26:56.280 --> 00:26:58.280]  雖然耶穌問他拿水
[00:26:58.280 --> 00:27:00.280]  但一直聊下去
[00:27:00.280 --> 00:27:02.280]  沒有說到耶穌喝的水
[00:27:02.280 --> 00:27:04.280]  所以可見來到這裡
[00:27:04.280 --> 00:27:06.280]  耶穌其實是用這個
[00:27:06.280 --> 00:27:08.280]  給水我們喝
[00:27:08.280 --> 00:27:10.280]  是和他有一個
[00:27:10.280 --> 00:27:12.280]  Common interest 他來打水
[00:27:12.280 --> 00:27:14.280]  耶穌沒有打水的器具
[00:27:14.280 --> 00:27:16.280]  耶穌是警犒
[00:27:16.280 --> 00:27:18.280]  他有打水的器具
[00:27:18.280 --> 00:27:20.280]  只有他能夠將水
[00:27:20.280 --> 00:27:22.280]  從井裡拿上來
[00:27:22.280 --> 00:27:24.280]  所以耶穌問他拿些水
[00:27:24.280 --> 00:27:26.280]  來和他開始談道
[00:27:26.280 --> 00:27:28.280]  是和
[00:27:28.280 --> 00:27:30.280]  這個尼哥底目
[00:27:30.280 --> 00:27:32.280]  很不同
[00:27:32.280 --> 00:27:34.280]  而這裡耶穌開始
[00:27:34.280 --> 00:27:36.280]  告訴他
[00:27:36.280 --> 00:27:38.280]  都是在說水
[00:27:38.280 --> 00:27:40.280]  不過這個水是叫做活水
[00:27:40.280 --> 00:27:42.280]  叫做活水
[00:27:42.280 --> 00:27:44.280]  活水其實在舊約
[00:27:44.280 --> 00:27:46.280]  我在解釋第十節
[00:27:46.280 --> 00:27:48.280]  下面那裡
[00:27:48.280 --> 00:27:50.280]  我有說過耶利米書二章十三節
[00:27:50.280 --> 00:27:52.280]  撒瑪利亞人
[00:27:52.280 --> 00:27:54.280]  其實撒瑪利亞人
[00:27:54.280 --> 00:27:56.280]  都熟悉舊約聖經
[00:27:56.280 --> 00:27:58.280]  他們都看舊約聖經
[00:27:58.280 --> 00:28:00.280]  耶利米書是怎麼說的呢
[00:28:00.280 --> 00:28:02.280]  因為我的百姓做了兩件惡事
[00:28:02.280 --> 00:28:04.280]  就是離棄我
[00:28:04.280 --> 00:28:06.280]  這個活水的傳言
[00:28:06.280 --> 00:28:08.280]  是神自己說自己
[00:28:08.280 --> 00:28:10.280]  是活水的傳言
[00:28:10.280 --> 00:28:12.280]  為自己作出
[00:28:12.280 --> 00:28:14.280]  詞子是破裂
[00:28:14.280 --> 00:28:16.280]  不能夠傳水的詞子
[00:28:16.280 --> 00:28:18.280]  所以舊約都有提到
[00:28:18.280 --> 00:28:20.280]  這個活水
[00:28:20.280 --> 00:28:22.280]  即使這個婦人
[00:28:22.280 --> 00:28:24.280]  曾經聽過活水
[00:28:24.280 --> 00:28:26.280]  我不確定她曾經聽過
[00:28:26.280 --> 00:28:28.280]  但當她聽到活水的時候
[00:28:28.280 --> 00:28:30.280]  她一定不明白耶穌當時的意思
[00:28:30.280 --> 00:28:32.280]  她仍然以為耶穌
[00:28:32.280 --> 00:28:34.280]  是說井打出來的水
[00:28:34.280 --> 00:28:36.280]  或者她是說
[00:28:36.280 --> 00:28:38.280]  是剛剛打上來的水
[00:28:38.280 --> 00:28:40.280]  或者叫新鮮一點的水
[00:28:40.280 --> 00:28:42.280]  就叫做活水
[00:28:42.280 --> 00:28:44.280]  大家要留意
[00:28:44.280 --> 00:28:46.280]  耶穌在這裡
[00:28:46.280 --> 00:28:48.280]  還是一路說
[00:28:48.280 --> 00:28:50.280]  還未進入正題
[00:28:50.280 --> 00:28:52.280]  還在跟她說水
[00:28:52.280 --> 00:28:54.280]  不過進了一步
[00:28:54.280 --> 00:28:56.280]  進了一步是說到活水
[00:28:56.280 --> 00:28:58.280]  有些特別的水
[00:28:58.280 --> 00:29:00.280]  特別的水
[00:29:00.280 --> 00:29:02.280]  我們繼續看下去
[00:29:02.280 --> 00:29:04.280]  大家講第四頁
[00:29:04.280 --> 00:29:06.280]  根據當時的文化背景
[00:29:06.280 --> 00:29:08.280]  根據當時的文化背景
[00:29:08.280 --> 00:29:10.280]  耶穌不單是一個猶太人
[00:29:10.280 --> 00:29:12.280]  耶穌是一個拉比
[00:29:12.280 --> 00:29:14.280]  拉比他們有
[00:29:14.280 --> 00:29:16.280]  很嚴格的規例
[00:29:16.280 --> 00:29:18.280]  不可以隨便單獨
[00:29:18.280 --> 00:29:20.280]  跟女人聊天
[00:29:20.280 --> 00:29:22.280]  尤其是這個女人
[00:29:22.280 --> 00:29:24.280]  這麼有問題的背景
[00:29:24.280 --> 00:29:26.280]  是不會的
[00:29:26.280 --> 00:29:28.280]  所以耶穌在這裡
[00:29:28.280 --> 00:29:30.280]  破壞了很多的章節
[00:29:30.280 --> 00:29:32.280]  四章十一節
[00:29:32.280 --> 00:29:34.280]  婦人說:先生沒有打水的器具
[00:29:34.280 --> 00:29:36.280]  井又深在哪裡
[00:29:36.280 --> 00:29:38.280]  得到活水呢?
[00:29:38.280 --> 00:29:40.280]  這個女人以為耶穌
[00:29:40.280 --> 00:29:42.280]  可以在井裡拿到
[00:29:42.280 --> 00:29:44.280]  一些更新鮮的水
[00:29:44.280 --> 00:29:46.280]  或者耶穌在附近
[00:29:46.280 --> 00:29:48.280]  有些水比這個井
[00:29:48.280 --> 00:29:50.280]  更加好的
[00:29:50.280 --> 00:29:52.280]  這個女人就很不明白
[00:29:52.280 --> 00:29:54.280]  這個井是大有來頭的
[00:29:54.280 --> 00:29:56.280]  這個井的水
[00:29:56.280 --> 00:29:58.280]  是他們覺得最好的
[00:29:58.280 --> 00:30:00.280]  你還有些水
[00:30:00.280 --> 00:30:02.280]  活水是比這些水更加好嗎?
[00:30:02.280 --> 00:30:04.280]  活水是比這些水更加好嗎?
[00:30:04.280 --> 00:30:06.280]  所以婦人在這裡
[00:30:06.280 --> 00:30:08.280]  她的了解的活水
[00:30:08.280 --> 00:30:10.280]  就是比我們這個井打出來的水
[00:30:10.280 --> 00:30:12.280]  更加好的水
[00:30:12.280 --> 00:30:14.280]  於是她就說
[00:30:14.280 --> 00:30:16.280]  這個井是我祖宗
[00:30:16.280 --> 00:30:18.280]  瓦國
[00:30:18.280 --> 00:30:20.280]  當撒伯利亞人說到瓦國
[00:30:20.280 --> 00:30:22.280]  他和猶太人在這裡談的時候
[00:30:22.280 --> 00:30:24.280]  他說到我們的祖宗
[00:30:24.280 --> 00:30:26.280]  就是說你不要看我們
[00:30:26.280 --> 00:30:28.280]  不是猶太人
[00:30:28.280 --> 00:30:30.280]  我們都是正宗猶太人
[00:30:30.280 --> 00:30:32.280]  我們的祖先和你一樣
[00:30:32.280 --> 00:30:34.280]  是瓦國
[00:30:34.280 --> 00:30:36.280]  證明了什麼呢?瓦國將這個井留在我們這裡
[00:30:36.280 --> 00:30:38.280]  不是在耶路撒冷
[00:30:38.280 --> 00:30:40.280]  這是瓦國留下來給我們的兒子
[00:30:40.280 --> 00:30:42.280]  他們生育在這裡
[00:30:42.280 --> 00:30:44.280]  難道你比瓦國更大
[00:30:44.280 --> 00:30:46.280]  難道你比瓦國更大
[00:30:46.280 --> 00:30:48.280]  你有些水
[00:30:48.280 --> 00:30:50.280]  是比我們瓦國井的水更加好嗎?
[00:30:50.280 --> 00:30:52.280]  是比我們瓦國井的水更加好嗎?
[00:30:52.280 --> 00:30:54.280]  耶穌就進一步解釋
[00:30:54.280 --> 00:30:56.280]  耶穌就進一步解釋
[00:30:56.280 --> 00:30:58.280]  你這個井的水
[00:30:58.280 --> 00:31:00.280]  喝了還會再渴
[00:31:00.280 --> 00:31:02.280]  你天天要來打水
[00:31:02.280 --> 00:31:04.280]  你用一天就沒有水了
[00:31:04.280 --> 00:31:06.280]  要來打水
[00:31:06.280 --> 00:31:08.280]  14
[00:31:08.280 --> 00:31:10.280]  耶穌說我所說的活水
[00:31:10.280 --> 00:31:12.280]  人若喝我所賜的水
[00:31:12.280 --> 00:31:14.280]  是永遠不渴的
[00:31:14.280 --> 00:31:16.280]  我所賜的水
[00:31:16.280 --> 00:31:18.280]  這個水不是打在井裡打出來的
[00:31:18.280 --> 00:31:20.280]  是耶穌賜給他
[00:31:20.280 --> 00:31:22.280]  是耶穌賜給他
[00:31:22.280 --> 00:31:24.280]  就是由耶穌來的水
[00:31:24.280 --> 00:31:26.280]  要在裡面成為泉源
[00:31:26.280 --> 00:31:28.280]  就好像耶利米茲
[00:31:28.280 --> 00:31:30.280]  剛才讀的那一節
[00:31:30.280 --> 00:31:32.280]  是活水的泉源
[00:31:32.280 --> 00:31:34.280]  是給了人有這個活水
[00:31:34.280 --> 00:31:36.280]  這個活水在裡面
[00:31:36.280 --> 00:31:38.280]  就成為泉源
[00:31:38.280 --> 00:31:40.280]  湧到永生
[00:31:40.280 --> 00:31:42.280]  這個活水的功效
[00:31:42.280 --> 00:31:44.280]  是大到可以給他永生
[00:31:44.280 --> 00:31:46.280]  這個活水的功效
[00:31:46.280 --> 00:31:48.280]  是大到可以給他永生
[00:31:48.280 --> 00:31:50.280]  很明顯耶穌在這裡說
[00:31:50.280 --> 00:31:52.280]  罪得赦免
[00:31:52.280 --> 00:31:54.280]  仁德救贖
[00:31:54.280 --> 00:31:56.280]  能夠和神建立永遠的關係
[00:31:56.280 --> 00:31:58.280]  這個就叫做永生
[00:31:58.280 --> 00:32:00.280]  永生大家千萬不要以為
[00:32:00.280 --> 00:32:02.280]  永生就是永遠活著
[00:32:02.280 --> 00:32:04.280]  基督徒將來
[00:32:04.280 --> 00:32:06.280]  耶穌回來我們會復活
[00:32:06.280 --> 00:32:08.280]  非基督徒就永遠在墳墓裡
[00:32:08.280 --> 00:32:10.280]  不得復活
[00:32:10.280 --> 00:32:12.280]  我們復活就和主耶穌在一起
[00:32:12.280 --> 00:32:14.280]  我們復活就和主耶穌在一起
[00:32:14.280 --> 00:32:16.280]  其實所有人都會復活的
[00:32:16.280 --> 00:32:18.280]  微信的人都會復活的
[00:32:18.280 --> 00:32:20.280]  只不過
[00:32:20.280 --> 00:32:22.280]  他是最後一批復活
[00:32:22.280 --> 00:32:24.280]  要去到白色大寶座之前
[00:32:24.280 --> 00:32:26.280]  他們才復活
[00:32:26.280 --> 00:32:28.280]  我們信主的人
[00:32:28.280 --> 00:32:30.280]  是叫第一次復活
[00:32:30.280 --> 00:32:32.280]  是叫第一次復活
[00:32:32.280 --> 00:32:34.280]  白色大寶座前的復活
[00:32:34.280 --> 00:32:36.280]  你可以叫第二次
[00:32:36.280 --> 00:32:38.280]  可以叫最後一次復活
[00:32:38.280 --> 00:32:40.280]  他們等到最後他們都會復活
[00:32:40.280 --> 00:32:42.280]  他們的身體都是不死
[00:32:42.280 --> 00:32:44.280]  他們和神永遠隔絕
[00:32:44.280 --> 00:32:46.280]  在火湖在地獄
[00:32:46.280 --> 00:32:48.280]  那個都是永遠的
[00:32:48.280 --> 00:32:50.280]  他們都有永遠的身體
[00:32:50.280 --> 00:32:52.280]  所以永生不是單單是活著
[00:32:52.280 --> 00:32:54.280]  永生是活著
[00:32:54.280 --> 00:32:56.280]  而且是與基督
[00:32:56.280 --> 00:32:58.280]  是永遠在一起
[00:32:58.280 --> 00:33:00.280]  一同掌權
[00:33:00.280 --> 00:33:02.280]  直湧到永生
[00:33:02.280 --> 00:33:04.280]  那個婦人就
[00:33:04.280 --> 00:33:06.280]  開始聽得出
[00:33:06.280 --> 00:33:08.280]  這個水是真的很棒
[00:33:08.280 --> 00:33:10.280]  她不是完全明白
[00:33:10.280 --> 00:33:12.280]  什麼叫做直湧到永生
[00:33:12.280 --> 00:33:14.280]  但是她知道
[00:33:14.280 --> 00:33:16.280]  一個不用再喝的
[00:33:16.280 --> 00:33:18.280]  喝了
[00:33:18.280 --> 00:33:20.280]  不用再喝的水
[00:33:20.280 --> 00:33:22.280]  這個婦人就喜歡了
[00:33:22.280 --> 00:33:24.280]  原因是什麼呢?
[00:33:24.280 --> 00:33:26.280]  你看她說
[00:33:26.280 --> 00:33:28.280]  請巴姐水賜給我
[00:33:28.280 --> 00:33:30.280]  我從來這麼遠打水
[00:33:30.280 --> 00:33:32.280]  她中午自己來打水
[00:33:32.280 --> 00:33:34.280]  沒錯
[00:33:34.280 --> 00:33:36.280]  避開了一些人
[00:33:36.280 --> 00:33:38.280]  閒言閒語指指點點
[00:33:38.280 --> 00:33:40.280]  很尷尬
[00:33:40.280 --> 00:33:42.280]  但是中午要走這麼遠的路
[00:33:42.280 --> 00:33:44.280]  來這是很辛苦的
[00:33:44.280 --> 00:33:46.280]  打完水
[00:33:46.280 --> 00:33:48.280]  還要背著水
[00:33:48.280 --> 00:33:50.280]  走回原路回去
[00:33:50.280 --> 00:33:52.280]  這是很辛苦的
[00:33:52.280 --> 00:33:54.280]  所以她說有些水喝了
[00:33:54.280 --> 00:33:56.280]  不用再打的
[00:33:56.280 --> 00:33:58.280]  這些水好
[00:33:58.280 --> 00:34:00.280]  我不想喝水
[00:34:00.280 --> 00:34:02.280]  我不想打水
[00:34:02.280 --> 00:34:04.280]  所以請你給我喝水
[00:34:04.280 --> 00:34:06.280]  我這裡說
[00:34:06.280 --> 00:34:08.280]  她產生了好奇心
[00:34:08.280 --> 00:34:10.280]  由上面稍微有些敵意
[00:34:10.280 --> 00:34:12.280]  有些詫異
[00:34:12.280 --> 00:34:14.280]  到這裡
[00:34:14.280 --> 00:34:16.280]  她已經很好奇
[00:34:16.280 --> 00:34:18.280]  真是有這麼好的東西
[00:34:18.280 --> 00:34:20.280]  我都要
[00:34:20.280 --> 00:34:22.280]  這個
[00:34:22.280 --> 00:34:24.280]  開始有些慈悲
[00:34:24.280 --> 00:34:26.280]  你見到她說啞個井的時候
[00:34:26.280 --> 00:34:28.280]  她很驕傲
[00:34:28.280 --> 00:34:30.280]  但是很複雜
[00:34:30.280 --> 00:34:32.280]  那個的
[00:34:32.280 --> 00:34:34.280]  心態
[00:34:34.280 --> 00:34:36.280]  耶穌是沒有
[00:34:36.280 --> 00:34:38.280]  覺得這個婦人
[00:34:38.280 --> 00:34:40.280]  她說的她都不明白
[00:34:40.280 --> 00:34:42.280]  就心急了 沒有
[00:34:42.280 --> 00:34:44.280]  耶穌很有耐性
[00:34:44.280 --> 00:34:46.280]  來跟她說
[00:34:46.280 --> 00:34:48.280]  我這裡有幾節經文
[00:34:48.280 --> 00:34:50.280]  是解釋
[00:34:50.280 --> 00:34:52.280]  是神賜給我們
[00:34:52.280 --> 00:34:54.280]  雖然這兩節經文
[00:34:54.280 --> 00:34:56.280]  沒有說
[00:34:56.280 --> 00:34:58.280]  活水
[00:34:58.280 --> 00:35:00.280]  但是神賜給我們每一個人
[00:35:00.280 --> 00:35:02.280]  都有救恩
[00:35:02.280 --> 00:35:04.280]  都有永生
[00:35:04.280 --> 00:35:06.280]  好了
[00:35:06.280 --> 00:35:08.280]  我們看第十六節
[00:35:08.280 --> 00:35:10.280]  耶穌跟她說
[00:35:10.280 --> 00:35:12.280]  你去叫你的丈夫也
[00:35:12.280 --> 00:35:14.280]  到這裡來
[00:35:14.280 --> 00:35:16.280]  這個很簡短
[00:35:16.280 --> 00:35:18.280]  跟上面所說的不同
[00:35:18.280 --> 00:35:20.280]  上面是說水
[00:35:20.280 --> 00:35:22.280]  耶穌在這裡
[00:35:22.280 --> 00:35:24.280]  馬上轉了話題
[00:35:24.280 --> 00:35:26.280]  馬上轉了話題
[00:35:26.280 --> 00:35:28.280]  因為那個婦人
[00:35:28.280 --> 00:35:30.280]  能夠明白關於水
[00:35:30.280 --> 00:35:32.280]  和活水
[00:35:32.280 --> 00:35:34.280]  就已經到這裡
[00:35:34.280 --> 00:35:36.280]  耶穌再怎麼說她都不明白
[00:35:36.280 --> 00:35:38.280]  所以耶穌在這裡
[00:35:38.280 --> 00:35:40.280]  就要開始
[00:35:40.280 --> 00:35:42.280]  叫她面對她的過去
[00:35:42.280 --> 00:35:44.280]  面對她的罪
[00:35:44.280 --> 00:35:46.280]  這件事
[00:35:46.280 --> 00:35:48.280]  在傳福音有什麼重要
[00:35:48.280 --> 00:35:50.280]  罪
[00:35:50.280 --> 00:35:52.280]  知罪
[00:35:52.280 --> 00:35:54.280]  認罪悔罪改過
[00:35:54.280 --> 00:35:56.280]  這是我們得救
[00:35:56.280 --> 00:35:58.280]  必須經過的過程
[00:35:58.280 --> 00:36:00.280]  耶穌在這裡
[00:36:00.280 --> 00:36:02.280]  一定要這個婦人
[00:36:02.280 --> 00:36:04.280]  面對她的過去
[00:36:04.280 --> 00:36:06.280]  所以耶穌在這裡
[00:36:06.280 --> 00:36:08.280]  開始轉了
[00:36:08.280 --> 00:36:10.280]  說第二件事
[00:36:10.280 --> 00:36:12.280]  叫她將她的丈夫帶來這裡
[00:36:12.280 --> 00:36:14.280]  那個婦人就說
[00:36:14.280 --> 00:36:16.280]  我沒有丈夫
[00:36:16.280 --> 00:36:18.280]  她有沒有說謊
[00:36:18.280 --> 00:36:20.280]  她沒有說謊
[00:36:20.280 --> 00:36:22.280]  她沒有說完所有的東西
[00:36:22.280 --> 00:36:24.280]  人總是有時會說一點
[00:36:24.280 --> 00:36:26.280]  不說一點
[00:36:26.280 --> 00:36:28.280]  不想讓你知道那麼多
[00:36:28.280 --> 00:36:30.280]  特別是一些不好的東西
[00:36:30.280 --> 00:36:32.280]  就不想讓你知道那麼多
[00:36:32.280 --> 00:36:34.280]  她沒有丈夫
[00:36:34.280 --> 00:36:36.280]  在這一刻她真的沒有
[00:36:36.280 --> 00:36:38.280]  所以耶穌都贊成她說的
[00:36:38.280 --> 00:36:40.280]  你所說的是不錯的
[00:36:40.280 --> 00:36:42.280]  但耶穌再進一步
[00:36:42.280 --> 00:36:44.280]  讓她看到耶穌完全知道了她的背景
[00:36:44.280 --> 00:36:46.280]  就好像在第一章下面那裡
[00:36:46.280 --> 00:36:48.280]  她看到拿彈葉
[00:36:48.280 --> 00:36:50.280]  她在拿彈葉面前
[00:36:50.280 --> 00:36:52.280]  告訴她
[00:36:52.280 --> 00:36:54.280]  剛才你在無花果樹底下
[00:36:54.280 --> 00:36:56.280]  因為她是全知的
[00:36:56.280 --> 00:36:58.280]  她是神
[00:36:58.280 --> 00:37:00.280]  所以耶穌就踢爆她
