
[00:00:00.000 --> 00:00:05.800]  我父親就來領客十幾度
[00:18:35.300 --> 00:18:37.300]  外面突然有女人
[00:18:37.300 --> 00:18:38.300]  你知道是一個衰人
[00:18:38.300 --> 00:18:39.300]  有牧師我找你
[00:18:39.300 --> 00:18:43.300]  第一個反應給我
[00:18:43.300 --> 00:18:45.300]  我也知道他不是好人
[00:18:45.300 --> 00:18:47.300]  我當然說我不認識他
[00:18:47.300 --> 00:18:51.300]  但如果我說你讓他進來
[00:18:51.300 --> 00:18:53.300]  那你會不會讓他進來
[00:18:53.300 --> 00:18:54.300]  牧師說你讓他進來
[00:18:54.300 --> 00:18:55.300]  他找我
[00:18:55.300 --> 00:18:56.300]  我讓他進來
[00:18:56.300 --> 00:18:58.300]  是誰讓他進來的
[00:18:58.300 --> 00:18:59.300]  是耶穌
[00:18:59.300 --> 00:19:01.300]  所以耶穌很偉大
[00:19:01.300 --> 00:19:05.300]  耶穌能夠不拒絕讓他進來
[00:19:05.300 --> 00:19:07.300]  耶穌不會覺得不好意思
[00:19:07.300 --> 00:19:09.300]  待會我再說感受
[00:19:09.300 --> 00:19:11.300]  很強烈
[00:19:11.300 --> 00:19:13.300]  這個女人在他面前哭
[00:19:13.300 --> 00:19:17.300]  一定有問題
[00:19:17.300 --> 00:19:18.300]  很難過
[00:19:18.300 --> 00:19:19.300]  很聰明
[00:19:19.300 --> 00:19:21.300]  他們不安
[00:19:21.300 --> 00:19:24.300]  於是跟耶穌說
[00:19:24.300 --> 00:19:26.300]  他們怎麼可能這樣做
[00:19:26.300 --> 00:19:27.300]  耶穌說
[00:19:27.300 --> 00:19:29.300]  他們有兩人欠債
[00:19:29.300 --> 00:19:30.300]  一個欠五十兩銀
[00:19:30.300 --> 00:19:31.300]  一個欠兩銀
[00:19:31.300 --> 00:19:33.300]  兩個人都無力償還
[00:19:33.300 --> 00:19:35.300]  後來債主說不用你還了
[00:19:35.300 --> 00:19:37.300]  哪有一個感恩多呢
[00:19:37.300 --> 00:19:39.300]  西門說當然是五十兩
[00:19:39.300 --> 00:19:41.300]  耶穌說你說得對
[00:19:41.300 --> 00:19:44.300]  然後耶穌就把事情說出來
[00:19:44.300 --> 00:19:47.300]  西門為什麼請耶穌吃飯
[00:19:47.300 --> 00:19:50.300]  是不是很尊重耶穌呢
[00:19:50.300 --> 00:19:52.300]  大概不是
[00:19:52.300 --> 00:19:54.300]  耶穌三十歲出頭
[00:19:54.300 --> 00:19:56.300]  講道很有能力
[00:19:56.300 --> 00:19:57.300]  醫病趕鬼
[00:19:57.300 --> 00:19:59.300]  做拉比
[00:19:59.300 --> 00:20:01.300]  博有名聲
[00:20:01.300 --> 00:20:04.300]  所以西門想請耶穌吃飯
[00:20:04.300 --> 00:20:07.300]  只不過是為面上添光
[00:20:07.300 --> 00:20:09.300]  你看我請了一個有名的講員來
[00:20:09.300 --> 00:20:10.300]  請他吃飯
[00:20:10.300 --> 00:20:12.300]  但他是不是真的尊重耶穌呢
[00:20:12.300 --> 00:20:14.300]  他又不是真的尊重耶穌
[00:20:14.300 --> 00:20:16.300]  為什麼呢
[00:20:16.300 --> 00:20:18.300]  因為猶太人請人吃飯
[00:20:18.300 --> 00:20:20.300]  有三個步驟
[00:20:20.300 --> 00:20:22.300]  第一個就是
[00:20:22.300 --> 00:20:24.300]  當時的人穿拖鞋
[00:20:24.300 --> 00:20:26.300]  進門前要幫忙洗腳
[00:20:26.300 --> 00:20:27.300]  洗乾淨腳
[00:20:27.300 --> 00:20:29.300]  他們吃飯不是像我們這樣坐
[00:20:29.300 --> 00:20:30.300]  是坐在地上
[00:20:30.300 --> 00:20:32.300]  腳伸出來那些
[00:20:32.300 --> 00:20:34.300]  躺在地上半睡半坐
[00:20:34.300 --> 00:20:36.300]  你大概想像到
[00:20:36.300 --> 00:20:37.300]  是一隻的
[00:20:37.300 --> 00:20:38.300]  一隻地而坐
[00:20:38.300 --> 00:20:40.300]  所以要洗腳
[00:20:40.300 --> 00:20:41.300]  不然會髒
[00:20:41.300 --> 00:20:42.300]  第二
[00:20:42.300 --> 00:20:44.300]  親嘴
[00:20:44.300 --> 00:20:45.300]  表示歡迎
[00:20:45.300 --> 00:20:46.300]  第三
[00:20:46.300 --> 00:20:47.300]  擺香蕉在頭上
[00:20:47.300 --> 00:20:49.300]  表示隆重
[00:20:49.300 --> 00:20:50.300]  有香氣
[00:20:50.300 --> 00:20:52.300]  但這個西門
[00:20:52.300 --> 00:20:54.300]  他對耶穌不是真的這麼尊重
[00:20:54.300 --> 00:20:55.300]  三樣東西都沒有
[00:20:55.300 --> 00:20:57.300]  因為耶穌三十歲
[00:20:57.300 --> 00:20:59.300]  很年輕
[00:20:59.300 --> 00:21:01.300]  你問隔壁那位三十歲
[00:21:01.300 --> 00:21:03.300]  那位三十歲
[00:21:03.300 --> 00:21:05.300]  三十歲
[00:21:05.300 --> 00:21:07.300]  是個小孩
[00:21:07.300 --> 00:21:09.300]  英文堂友
[00:21:09.300 --> 00:21:11.300]  小孩
[00:21:11.300 --> 00:21:13.300]  所以他不是真的這麼尊重
[00:21:13.300 --> 00:21:15.300]  所以耶穌
[00:21:15.300 --> 00:21:17.300]  就說
[00:21:17.300 --> 00:21:19.300]  你沒有幫我洗腳
[00:21:19.300 --> 00:21:21.300]  這個女人眼淚濕了我的腳
[00:21:21.300 --> 00:21:23.300]  你沒有幫我親嘴
[00:21:23.300 --> 00:21:25.300]  這個女人連連親我的腳
[00:21:25.300 --> 00:21:27.300]  你沒有把香蕉點在頭上
[00:21:27.300 --> 00:21:29.300]  這個女人用香蕉換了腳
[00:21:29.300 --> 00:21:31.300]  所以他說
[00:21:31.300 --> 00:21:33.300]  許多罪都要赦免
[00:21:33.300 --> 00:21:35.300]  因為她愛多
[00:21:35.300 --> 00:21:37.300]  如果經文到這裡
[00:21:37.300 --> 00:21:39.300]  完了
[00:21:39.300 --> 00:21:41.300]  我們就有很大誤會
[00:21:41.300 --> 00:21:43.300]  為什麼呢?
[00:21:43.300 --> 00:21:45.300]  因為整段經文的重點
[00:21:45.300 --> 00:21:47.300]  都不是在這裡
[00:21:47.300 --> 00:21:51.300]  下一章
[00:21:51.300 --> 00:21:55.300]  我們一起讀第五十節
[00:21:55.300 --> 00:21:57.300]  耶穌對那女人說
[00:21:57.300 --> 00:21:59.300]  你的信救了你
[00:21:59.300 --> 00:22:01.300]  平平安安的
[00:22:01.300 --> 00:22:03.300]  平平安安的
[00:22:03.300 --> 00:22:05.300]  回去吧
[00:22:05.300 --> 00:22:07.300]  耶穌沒有說你的眼淚救了你
[00:22:07.300 --> 00:22:09.300]  你的香蕉救了你
[00:22:09.300 --> 00:22:11.300]  你所做的一切救了你
[00:22:11.300 --> 00:22:13.300]  他只是說
[00:22:13.300 --> 00:22:15.300]  你的信救了你
[00:22:15.300 --> 00:22:17.300]  而且這是一個完成式
[00:22:17.300 --> 00:22:19.300]  你的信已經救了你
[00:22:19.300 --> 00:22:21.300]  不是現在
[00:22:21.300 --> 00:22:23.300]  當你信的時候已經救了你
[00:22:23.300 --> 00:22:25.300]  所以英文是have saved you
[00:22:25.300 --> 00:22:27.300]  希臘文也是
[00:22:27.300 --> 00:22:29.300]  是已經
[00:22:29.300 --> 00:22:31.300]  當你有信心的時候
[00:22:31.300 --> 00:22:33.300]  就已經救了你
[00:22:33.300 --> 00:22:35.300]  是當時已經救了你
[00:22:35.300 --> 00:22:37.300]  為什麼
[00:22:37.300 --> 00:22:39.300]  這個信心在哪裡呢?
[00:22:39.300 --> 00:22:41.300]  在哪裡看到
[00:22:41.300 --> 00:22:43.300]  這個女人的信心呢?
[00:22:43.300 --> 00:22:45.300]  你看到她做很多事
[00:22:45.300 --> 00:22:47.300]  但你看不到她有什麼信心
[00:22:47.300 --> 00:22:49.300]  這個就是信心
[00:22:49.300 --> 00:22:51.300]  決定她的行動
[00:22:51.300 --> 00:22:53.300]  大概這個女人
[00:22:53.300 --> 00:22:55.300]  她聽過
[00:22:55.300 --> 00:22:57.300]  耶穌說道
[00:22:57.300 --> 00:22:59.300]  她知道耶穌
[00:22:59.300 --> 00:23:01.300]  安慰傷心的人
[00:23:01.300 --> 00:23:05.300]  她看到耶穌有赦罪的權柄
[00:23:05.300 --> 00:23:07.300]  所以她相信
[00:23:07.300 --> 00:23:09.300]  耶穌會接納她
[00:23:09.300 --> 00:23:11.300]  她看到
[00:23:11.300 --> 00:23:13.300]  耶穌的悲天吻人
[00:23:13.300 --> 00:23:15.300]  在前面有很多例子
[00:23:15.300 --> 00:23:17.300]  所以她相信
[00:23:17.300 --> 00:23:19.300]  耶穌不會拒絕她
[00:23:19.300 --> 00:23:21.300]  因為按照一般人
[00:23:21.300 --> 00:23:23.300]  是不想和這些女人來往
[00:23:23.300 --> 00:23:25.300]  她相信
[00:23:25.300 --> 00:23:27.300]  耶穌不會
[00:23:27.300 --> 00:23:29.300]  我們讀聖經
[00:23:29.300 --> 00:23:31.300]  就是讀到耶穌接納
[00:23:31.300 --> 00:23:33.300]  稅吏和妓女
[00:23:33.300 --> 00:23:35.300]  是吧?
[00:23:35.300 --> 00:23:37.300]  很簡單
[00:23:37.300 --> 00:23:39.300]  耶穌接納妓女
[00:23:39.300 --> 00:23:41.300]  稅吏
[00:23:41.300 --> 00:23:43.300]  我講的真是不簡單
[00:23:43.300 --> 00:23:45.300]  我講我的經驗給你聽
[00:23:45.300 --> 00:23:47.300]  你不要想歪了
[00:23:47.300 --> 00:23:49.300]  我呢
[00:23:49.300 --> 00:23:51.300]  雖然讀了很多書
[00:23:51.300 --> 00:23:53.300]  我在牧會的時候
[00:23:53.300 --> 00:23:55.300]  我讀一個叫教牧學博士
[00:23:55.300 --> 00:23:57.300]  裡面是教很多
[00:23:57.300 --> 00:23:59.300]  港島
[00:23:59.300 --> 00:24:01.300]  呼音工作
[00:24:01.300 --> 00:24:03.300]  以前我讀大學
[00:24:03.300 --> 00:24:05.300]  是讀理論的
[00:24:05.300 --> 00:24:07.300]  神學那些很深
[00:24:07.300 --> 00:24:09.300]  其中一個科叫
[00:24:09.300 --> 00:24:11.300]  Urban Ministry
[00:24:11.300 --> 00:24:13.300]  城市宣教
[00:24:13.300 --> 00:24:17.300]  城市宣教是說怎樣幫助街童和妓女工作
[00:24:17.300 --> 00:24:19.300]  然後老師就說
[00:24:19.300 --> 00:24:21.300]  他們這班牧師
[00:24:21.300 --> 00:24:23.300]  打了領帶
[00:24:23.300 --> 00:24:25.300]  穿了西裝
[00:24:25.300 --> 00:24:27.300]  怎樣向妓女傳呼音
[00:24:27.300 --> 00:24:29.300]  今晚要試一次
[00:24:29.300 --> 00:24:31.300]  不然就不准畢業
[00:24:31.300 --> 00:24:33.300]  怎樣做呢?
[00:24:33.300 --> 00:24:35.300]  多倫多去過嗎?
[00:24:35.300 --> 00:24:37.300]  Young guy 聽過嗎?
[00:24:37.300 --> 00:24:39.300]  近Downtown
[00:24:39.300 --> 00:24:41.300]  University Avenue那邊
[00:24:41.300 --> 00:24:43.300]  晚上12點
[00:24:43.300 --> 00:24:45.300]  很熱鬧的
[00:24:45.300 --> 00:24:47.300]  兩個人一對
[00:24:47.300 --> 00:24:49.300]  你兩個人一對
[00:24:49.300 --> 00:24:51.300]  去找個女人在燈下
[00:24:51.300 --> 00:24:53.300]  聊天五分鐘
[00:24:53.300 --> 00:24:55.300]  聊什麼都好
[00:24:55.300 --> 00:24:57.300]  聊完之後寫下報告
[00:24:57.300 --> 00:24:59.300]  這個就功課了
[00:24:59.300 --> 00:25:01.300]  我從來沒試過這麼晚在街上走
[00:25:01.300 --> 00:25:03.300]  那晚和旁邊的牧師
[00:25:03.300 --> 00:25:05.300]  這個叫潘牧師
[00:25:05.300 --> 00:25:07.300]  Kingston 很熟的
[00:25:07.300 --> 00:25:09.300]  晚上去
[00:25:09.300 --> 00:25:11.300]  我問怎麼辦?
[00:25:11.300 --> 00:25:13.300]  兩個男人
[00:25:13.300 --> 00:25:15.300]  夜深走到那裡
[00:25:15.300 --> 00:25:17.300]  那個潘牧師腳都軟了
[00:25:17.300 --> 00:25:19.300]  他說牧師
[00:25:19.300 --> 00:25:21.300]  你記得保我
[00:25:21.300 --> 00:25:23.300]  你知道我教會近這裡
[00:25:23.300 --> 00:25:25.300]  晚上聊天的時候被護友開車經過
[00:25:25.300 --> 00:25:27.300]  我水洗都不清
[00:25:27.300 --> 00:25:31.300]  我說雖然我教會遠一點
[00:25:31.300 --> 00:25:33.300]  在奧泰華
[00:25:33.300 --> 00:25:35.300]  但不怕一萬最怕萬一
[00:25:35.300 --> 00:25:37.300]  他說你都要保我
[00:25:37.300 --> 00:25:39.300]  於是兩個男人
[00:25:39.300 --> 00:25:41.300]  手疼腳震
[00:25:41.300 --> 00:25:43.300]  走過去
[00:25:43.300 --> 00:25:45.300]  我問他
[00:25:45.300 --> 00:25:47.300]  How are you? Are you fine?
[00:25:47.300 --> 00:25:49.300]  什麼都不會說
[00:25:49.300 --> 00:25:51.300]  我就想起
[00:25:51.300 --> 00:25:53.300]  耶穌真的很偉大
[00:25:53.300 --> 00:25:55.300]  耶穌真是
[00:25:55.300 --> 00:25:57.300]  上帝拆下來
[00:25:57.300 --> 00:25:59.300]  能夠安慰
[00:25:59.300 --> 00:26:01.300]  幫助
[00:26:01.300 --> 00:26:03.300]  所以女人相信耶穌
[00:26:03.300 --> 00:26:05.300]  她能夠相信
[00:26:05.300 --> 00:26:07.300]  就成為行動
[00:26:07.300 --> 00:26:09.300]  就排除萬難
[00:26:09.300 --> 00:26:11.300]  因為她
[00:26:11.300 --> 00:26:13.300]  經驗到耶穌基督
[00:26:13.300 --> 00:26:15.300]  那種悲天憫人
[00:26:15.300 --> 00:26:17.300]  講道的能力
[00:26:17.300 --> 00:26:19.300]  所以這件事就決定了
[00:26:19.300 --> 00:26:21.300]  所以她相信
[00:26:21.300 --> 00:26:23.300]  然後她排除萬難
[00:26:23.300 --> 00:26:25.300]  她知道去西門的家可能會被人趕
[00:26:25.300 --> 00:26:27.300]  可能會被人放狗咬
[00:26:27.300 --> 00:26:29.300]  但她知道
[00:26:29.300 --> 00:26:31.300]  耶穌是不會拒絕她的
[00:26:31.300 --> 00:26:35.300]  所以她去
[00:26:35.300 --> 00:26:37.300]  信心
[00:26:37.300 --> 00:26:39.300]  讓這個行動
[00:26:39.300 --> 00:26:41.300]  成為事實
[00:26:41.300 --> 00:26:43.300]  去到基督面前
[00:26:43.300 --> 00:26:45.300]  很多時候
[00:26:45.300 --> 00:26:47.300]  我們很擔心
[00:26:47.300 --> 00:26:49.300]  我祈禱耶穌會不會聽
[00:26:49.300 --> 00:26:51.300]  我們就已經軟了
[00:26:51.300 --> 00:26:53.300]  很多時候
[00:26:53.300 --> 00:26:55.300]  我們覺得沒有人
[00:26:55.300 --> 00:26:57.300]  理睬我 說我傻
[00:26:57.300 --> 00:26:59.300]  我病了這麼久
[00:26:59.300 --> 00:27:01.300]  人們都好像
[00:27:01.300 --> 00:27:03.300]  叫天不應 叫地不聞
[00:27:03.300 --> 00:27:05.300]  其實不是
[00:27:05.300 --> 00:27:07.300]  信心決定行動
[00:27:07.300 --> 00:27:09.300]  因為基督
[00:27:09.300 --> 00:27:11.300]  決定我們的信心
[00:27:11.300 --> 00:27:13.300]  因為耶穌基督
[00:27:13.300 --> 00:27:15.300]  他來到這個世上
[00:27:15.300 --> 00:27:17.300]  耶穌基督
[00:27:17.300 --> 00:27:19.300]  他明白 知道我們的事
[00:27:19.300 --> 00:27:21.300]  當我們有這個信心
[00:27:21.300 --> 00:27:23.300]  我們就有這個行動
[00:27:23.300 --> 00:27:25.300]  有這個行動 我們就不怕一切困難
[00:27:25.300 --> 00:27:27.300]  就去到主的面前
[00:27:27.300 --> 00:27:29.300]  所以耶穌說
[00:27:29.300 --> 00:27:31.300]  你的信
[00:27:31.300 --> 00:27:33.300]  已經救了你
[00:27:33.300 --> 00:27:35.300]  然後就和他說
[00:27:35.300 --> 00:27:37.300]  平平安安
[00:27:37.300 --> 00:27:39.300]  回去
[00:27:39.300 --> 00:27:41.300]  他的罪已經赦免
[00:27:41.300 --> 00:27:43.300]  他預備這麼多的東西
[00:27:43.300 --> 00:27:45.300]  就因為
[00:27:45.300 --> 00:27:47.300]  他有信心
[00:27:47.300 --> 00:27:49.300]  是因為他先有信心
[00:27:49.300 --> 00:27:51.300]  然後才去預備這些東西
[00:27:51.300 --> 00:27:53.300]  他不是用這些東西去討好耶穌
[00:27:53.300 --> 00:27:55.300]  是他先有信心
[00:27:55.300 --> 00:27:57.300]  然後再預備他的香膏
[00:27:57.300 --> 00:27:59.300]  然後再去
[00:27:59.300 --> 00:28:01.300]  西門的家
[00:28:01.300 --> 00:28:03.300]  信經
[00:28:03.300 --> 00:28:05.300]  在這裡
[00:28:05.300 --> 00:28:07.300]  說的是
[00:28:07.300 --> 00:28:09.300]  被決定的信仰
[00:28:09.300 --> 00:28:11.300]  是被基督所決定
[00:28:11.300 --> 00:28:13.300]  因為基督的愛
[00:28:13.300 --> 00:28:15.300]  剛才陳全道所說
[00:28:15.300 --> 00:28:17.300]  基督在我們患了罪的時候
[00:28:17.300 --> 00:28:19.300]  已經為我們死了
[00:28:19.300 --> 00:28:21.300]  基督明白我們
[00:28:21.300 --> 00:28:23.300]  知道我們
[00:28:23.300 --> 00:28:25.300]  我信上帝
[00:28:25.300 --> 00:28:27.300]  創造天地
[00:28:27.300 --> 00:28:29.300]  當我們看宇宙萬有的時候
[00:28:29.300 --> 00:28:31.300]  我們謙卑下來
[00:28:31.300 --> 00:28:33.300]  如果不信上帝的人
[00:28:33.300 --> 00:28:35.300]  你看到這個宇宙
[00:28:35.300 --> 00:28:37.300]  你連感恩的說話都不能說
[00:28:37.300 --> 00:28:39.300]  感謝什麼呢?
[00:28:39.300 --> 00:28:41.300]  除非有一個上帝
[00:28:41.300 --> 00:28:43.300]  你感謝創造的上帝
[00:28:43.300 --> 00:28:45.300]  耶穌基督
[00:28:45.300 --> 00:28:47.300]  他真真實實
[00:28:47.300 --> 00:28:49.300]  來到世界
[00:28:49.300 --> 00:28:51.300]  因為他在當時的時間空間
[00:28:51.300 --> 00:28:53.300]  所有彼拉多
[00:28:53.300 --> 00:28:55.300]  三個字
[00:28:55.300 --> 00:28:57.300]  彼拉多就是證明
[00:28:57.300 --> 00:28:59.300]  耶穌在當時出現
[00:28:59.300 --> 00:29:01.300]  真實的人
[00:29:01.300 --> 00:29:03.300]  上帝的兒子
[00:29:03.300 --> 00:29:05.300]  經歷世上各樣的困苦
[00:29:05.300 --> 00:29:07.300]  明白我們的需要
[00:29:07.300 --> 00:29:09.300]  這件事就決定了
[00:29:09.300 --> 00:29:11.300]  我們今天相信他
[00:29:11.300 --> 00:29:13.300]  聖靈
[00:29:13.300 --> 00:29:15.300]  聖靈就是
[00:29:15.300 --> 00:29:17.300]  現在的
[00:29:17.300 --> 00:29:19.300]  上帝的創造
[00:29:19.300 --> 00:29:21.300]  在過去
[00:29:21.300 --> 00:29:23.300]  耶穌基督降世
[00:29:23.300 --> 00:29:25.300]  是過去
[00:29:25.300 --> 00:29:27.300]  他復活是過去
[00:29:27.300 --> 00:29:29.300]  將來回來
[00:29:29.300 --> 00:29:31.300]  是將來
[00:29:31.300 --> 00:29:33.300]  但現在呢?就是聖靈
[00:29:33.300 --> 00:29:35.300]  聖靈現在在我們當中運行
[00:29:35.300 --> 00:29:37.300]  並且
[00:29:37.300 --> 00:29:39.300]  聖靈透過他的大能
[00:29:39.300 --> 00:29:41.300]  叫人信主
[00:29:41.300 --> 00:29:43.300]  聖靈甚至
[00:29:43.300 --> 00:29:45.300]  叫人說謊言
[00:29:45.300 --> 00:29:47.300]  醫病趕鬼
[00:29:47.300 --> 00:29:49.300]  是看得到的
[00:29:49.300 --> 00:29:51.300]  所以三位一體的上帝
[00:29:51.300 --> 00:29:53.300]  父子靈就在聖經裏面出現
[00:29:53.300 --> 00:29:55.300]  所以今天
[00:29:55.300 --> 00:29:57.300]  我們有父子靈
[00:29:57.300 --> 00:29:59.300]  三位上帝再重新讀聖經的時候
[00:29:59.300 --> 00:30:01.300]  整個上帝的啟示
[00:30:01.300 --> 00:30:03.300]  就出來了
[00:30:03.300 --> 00:30:05.300]  我們不會
[00:30:05.300 --> 00:30:07.300]  讀回教徒出來
[00:30:07.300 --> 00:30:09.300]  不會讀魔門教出來
[00:30:09.300 --> 00:30:11.300]  不會讀守望台出來
[00:30:11.300 --> 00:30:13.300]  因為信經
[00:30:13.300 --> 00:30:15.300]  就是早期教會
[00:30:15.300 --> 00:30:17.300]  耶穌基督所教導
[00:30:17.300 --> 00:30:19.300]  使徒所傳下來
[00:30:19.300 --> 00:30:21.300]  父子靈
[00:30:21.300 --> 00:30:23.300]  三位上帝將這個漸進式的啟示
[00:30:23.300 --> 00:30:25.300]  很清晰的
[00:30:25.300 --> 00:30:27.300]  彰顯出來
[00:30:27.300 --> 00:30:29.300]  這就是信經
[00:30:29.300 --> 00:30:31.300]  為何如此重要
[00:30:31.300 --> 00:30:33.300]  早期教會直到今天
[00:30:33.300 --> 00:30:35.300]  維繫著教會在正路上
[00:30:35.300 --> 00:30:37.300]  宣揚主的名
[00:30:37.300 --> 00:30:39.300]  親自祝福我們
[00:30:39.300 --> 00:30:41.300]  還有四堂
[00:30:41.300 --> 00:30:43.300]  我們繼續思考
[00:30:43.300 --> 00:30:45.300]  神所給予我們
[00:30:45.300 --> 00:30:47.300]  這麼寶貴的啟示
[00:30:47.300 --> 00:30:49.300]  我們同心祈禱
[00:30:49.300 --> 00:30:51.300]  主我們感謝祢
[00:30:51.300 --> 00:30:53.300]  特別是在話語
[00:30:53.300 --> 00:30:55.300]  特別是在信經裏
[00:30:55.300 --> 00:30:57.300]  就是將祢的啟示
[00:30:57.300 --> 00:30:59.300]  父的創造
[00:30:59.300 --> 00:31:01.300]  主的救贖
[00:31:01.300 --> 00:31:03.300]  聖靈今天的引導
[00:31:03.300 --> 00:31:05.300]  讓我們的信仰
[00:31:05.300 --> 00:31:07.300]  建立在這盆石上
[00:31:07.300 --> 00:31:09.300]  祝福我們每一個人
[00:31:09.300 --> 00:31:11.300]  無論在任何的情況下
[00:31:11.300 --> 00:31:13.300]  我們知道祢的實在
[00:31:13.300 --> 00:31:15.300]  決定我們的信仰
[00:31:15.300 --> 00:31:17.300]  堅心相信
[00:31:17.300 --> 00:31:19.300]  求祢保佑我們
[00:31:19.300 --> 00:31:21.300]  堅心相信
[00:31:21.300 --> 00:31:23.300]  求祢與我們同在
[00:31:23.300 --> 00:31:25.300]  讓我們不失望
[00:31:25.300 --> 00:31:27.300]  雖然今天這個世道很困難
[00:31:27.300 --> 00:31:29.300]  疫情也令我們很不安
[00:31:29.300 --> 00:31:31.300]  還有很多政治上的問題
[00:31:31.300 --> 00:31:33.300]  但我們深信
[00:31:33.300 --> 00:31:35.300]  祢是掌管
[00:31:35.300 --> 00:31:37.300]  因為歷史在祢手裏
[00:31:37.300 --> 00:31:39.300]  這些事情要過去
[00:31:39.300 --> 00:31:41.300]  為主祢永恆
[00:31:41.300 --> 00:31:43.300]  祈禱逢算命求
[00:31:43.300 --> 00:31:45.300]  多謝
[00:31:45.300 --> 00:31:48.300]  字幕由 Amara.org 社群提供
[00:31:48.300 --> 00:31:50.300]  多謝您的觀看
[00:31:50.300 --> 00:31:52.300]  多謝您的觀看
[00:31:52.300 --> 00:31:55.300]  (字幕由 Amara.org 社群提供)

