
[00:00:00.000 --> 00:00:08.820]  智慧的心 誰有資格講這個這麼重要的題目呢?
[00:17:09.200 --> 00:17:12.360]  耶穌基督不是要洗淨人類的罪孽
[00:17:12.360 --> 00:17:15.760]  耶穌基督不是只是提供一個
[00:17:15.760 --> 00:17:18.320]  趨吉避凶的保護之所
[00:17:18.320 --> 00:17:20.960]  因為基督一樣會病一樣會死
[00:17:20.960 --> 00:17:23.440]  一樣會撞車一樣會炒飛機
[00:17:23.440 --> 00:17:24.960]  我三十年前
[00:17:24.960 --> 00:17:25.760]  是不是三十年前
[00:17:25.760 --> 00:17:27.480]  不是三十一年前
[00:17:27.480 --> 00:17:29.520]  我就炒過一個飛機
[00:17:29.520 --> 00:17:30.960]  我坐過飛機
[00:17:30.960 --> 00:17:33.600]  在韓國的Kimpo International Airport那裏
[00:17:33.600 --> 00:17:35.440]  整架燒爛了
[00:17:35.440 --> 00:17:37.200]  神保存我的命
[00:17:37.200 --> 00:17:40.800]  是要講這個好消息給其他的人聽
[00:17:40.800 --> 00:17:45.800]  耶穌基督能夠真真正正的來拯救我們
[00:17:45.800 --> 00:17:48.160]  我們滑生滑死總是會的人
[00:17:48.160 --> 00:17:50.160]  人生在世雖有困難
[00:17:50.160 --> 00:17:53.960]  但是在基督裏面有十足的平安
[00:17:53.960 --> 00:17:55.720]  我的時間我想不到
[00:17:55.720 --> 00:17:57.600]  真的這麼快就到了
[00:17:57.600 --> 00:18:01.160]  我講Bravity Depravity
[00:18:01.160 --> 00:18:03.400]  其實還有一樣是Vanity
[00:18:03.400 --> 00:18:04.680]  轉眼成空
[00:18:04.680 --> 00:18:06.760]  不過時間那麼快
[00:18:06.760 --> 00:18:08.760]  轉眼成空就是成空
[00:18:08.760 --> 00:18:12.400]  但是最重要的就是你有神物
[00:18:12.400 --> 00:18:14.040]  你要依靠神物
[00:18:14.040 --> 00:18:15.960]  你要得到潔淨的心
[00:18:15.960 --> 00:18:17.760]  你要得到智慧的心
[00:18:17.760 --> 00:18:19.520]  如果走的話
[00:18:19.520 --> 00:18:20.360]  你得的話
[00:18:20.360 --> 00:18:22.640]  你今天禁止你禱告
[00:18:22.640 --> 00:18:24.520]  將你的生命交回給主
[00:18:24.520 --> 00:18:26.560]  將你的過去交回給祂
[00:18:26.560 --> 00:18:27.440]  祂潔淨你
[00:18:27.440 --> 00:18:29.440]  然後前面幾天就是怎樣
[00:18:29.440 --> 00:18:33.040]  你看回你長巷裏面的那篇詩篇
[00:18:33.040 --> 00:18:34.360]  就是後半段
[00:18:34.360 --> 00:18:36.760]  由智慧的心一直下去的那段
[00:18:36.760 --> 00:18:37.760]  我不講了
[00:18:37.760 --> 00:18:40.560]  因為這個是留給你去Enjoy的
[00:18:40.560 --> 00:18:42.560]  就是一世歡呼喜樂
[00:18:42.560 --> 00:18:44.880]  就是神的永美在你的身上
[00:18:44.880 --> 00:18:47.000]  使你整個生命改造過來
[00:18:47.000 --> 00:18:49.120]  並且不止你自己被改造
[00:18:49.120 --> 00:18:52.080]  並且能夠改造你的後代
[00:18:52.080 --> 00:18:54.600]  甚至改造你所處的環境
[00:18:54.600 --> 00:18:55.920]  願主賜福大家
[00:18:55.920 --> 00:18:56.560]  多謝
[00:18:56.560 --> 00:18:57.560]  多謝
[00:18:57.560 --> 00:18:58.560]  多謝
[00:18:58.560 --> 00:18:59.560]  多謝
[00:18:59.560 --> 00:19:00.560]  多謝
[00:19:00.560 --> 00:19:01.560]  多謝
[00:19:01.560 --> 00:19:02.560]  多謝
[00:19:02.560 --> 00:19:03.560]  多謝
[00:19:03.560 --> 00:19:04.560]  多謝
[00:19:04.560 --> 00:19:05.560]  多謝
[00:19:05.560 --> 00:19:06.560]  多謝
[00:19:06.560 --> 00:19:09.560]  (字幕由 Amara.org 社群提供)
[00:19:09.560 --> 00:19:12.560]  (字幕由 Amara.org 社群提供)

