
[00:00:00.000 --> 00:00:07.000]  各位聽眾你好 又是我們敬拜的時間了
[00:21:09.000 --> 00:21:12.000]  我們現在在千多年裡
[00:21:12.000 --> 00:21:14.000]  但是我不相信
[00:21:14.000 --> 00:21:16.000]  因為狄基督還沒出現
[00:21:16.000 --> 00:21:18.000]  所以今天讓我們看到
[00:21:18.000 --> 00:21:21.000]  原來在神的整個計劃
[00:21:21.000 --> 00:21:23.000]  整個智慧裡
[00:21:23.000 --> 00:21:26.000]  前面的四百八十三年
[00:21:26.000 --> 00:21:28.000]  和後面的七年
[00:21:28.000 --> 00:21:31.000]  中間是有一個叫做gap
[00:21:31.000 --> 00:21:34.000]  中間有一個時代
[00:21:34.000 --> 00:21:38.000]  是隔開了前面的四百八十三年
[00:21:38.000 --> 00:21:40.000]  和後面的七年
[00:21:40.000 --> 00:21:42.000]  這個gap是什麼呢?
[00:21:42.000 --> 00:21:47.000]  這個gap就叫做教會時代
[00:21:47.000 --> 00:21:49.000]  什麼時候開始呢?
[00:21:49.000 --> 00:21:54.000]  就是五重節主耶穌升天之後
[00:21:54.000 --> 00:21:57.000]  五重節聖靈降臨
[00:21:57.000 --> 00:22:02.000]  約翰他們成立了教會
[00:22:02.000 --> 00:22:04.000]  彼得起身講道
[00:22:04.000 --> 00:22:06.000]  三千人五千人信主
[00:22:06.000 --> 00:22:10.000]  由那個時候教會就出現了
[00:22:10.000 --> 00:22:13.000]  其實教會這兩個字最初出現
[00:22:13.000 --> 00:22:17.000]  就是主耶穌在馬太福音
[00:22:17.000 --> 00:22:23.000]  那裡和受教徒彼得說
[00:22:23.000 --> 00:22:28.000]  我要將我的教會建立在盆石上
[00:22:28.000 --> 00:22:32.000]  我也相信彼得是不知道耶穌在說什麼
[00:22:32.000 --> 00:22:35.000]  因為教會這個字舊約還沒出現過
[00:22:35.000 --> 00:22:37.000]  在新約第一次出現
[00:22:37.000 --> 00:22:39.000]  就是馬太福音16章18節
[00:22:39.000 --> 00:22:44.000]  耶穌說我要將我的教會建立在盆石上
[00:22:44.000 --> 00:22:47.000]  所以對舊約的信徒
[00:22:47.000 --> 00:22:51.000]  對新約的門徒
[00:22:51.000 --> 00:22:55.000]  這個教會是一個奧秘
[00:22:55.000 --> 00:23:02.000]  到後來神將這個奧秘正式向保羅來顯示
[00:23:02.000 --> 00:23:06.000]  教會的奧秘保羅在《耳疤所說》上有說到
[00:23:06.000 --> 00:23:10.000]  這個奧秘原來是神在這段時間
[00:23:10.000 --> 00:23:12.000]  要打開恩典的門
[00:23:12.000 --> 00:23:16.000]  讓哪些人能夠有機會進入得救呢?
[00:23:16.000 --> 00:23:20.000]  你和我 外邦人
[00:23:20.000 --> 00:23:22.000]  即不是猶太人的
[00:23:22.000 --> 00:23:25.000]  原來神一樣愛我們
[00:23:25.000 --> 00:23:29.000]  原來神揀選猶太人不是只愛猶太人
[00:23:29.000 --> 00:23:32.000]  神揀選猶太人是要透過猶太人
[00:23:32.000 --> 00:23:35.000]  將祝福 將救恩
[00:23:35.000 --> 00:23:39.000]  經過猶太人流通的管治一樣
[00:23:39.000 --> 00:23:43.000]  祝福我們這些外邦人
[00:23:43.000 --> 00:23:49.000]  所以我們今天都在教會時代裏面
[00:23:49.000 --> 00:23:52.000]  這個教會時代已經有兩千年了
[00:23:52.000 --> 00:23:55.000]  這個教會時代的間隔有多長呢?
[00:23:55.000 --> 00:23:57.000]  神沒有告訴我們
[00:23:57.000 --> 00:23:59.000]  但我們很清楚知道
[00:23:59.000 --> 00:24:03.000]  這個恩典時代有一天是會結束的
[00:24:03.000 --> 00:24:07.000]  結束就會進入那七年的大災難
[00:24:07.000 --> 00:24:09.000]  即是最後的七年
[00:24:09.000 --> 00:24:15.000]  這段時間就是外邦人得救
[00:24:15.000 --> 00:24:19.000]  猶太人到今天都不認耶穌
[00:24:19.000 --> 00:24:24.000]  於是神就將救恩給外邦人
[00:24:24.000 --> 00:24:27.000]  這是神早已預定
[00:24:27.000 --> 00:24:32.000]  早已在聖經裏告訴他們
[00:24:32.000 --> 00:24:34.000]  但他們不明白
[00:24:34.000 --> 00:24:38.000]  以為神只是救猶太人
[00:24:38.000 --> 00:24:40.000]  他們不明白神是要透過猶太人
[00:24:40.000 --> 00:24:43.000]  也是來拯救我們外邦人
[00:24:43.000 --> 00:24:45.000]  果然救主是猶太人
[00:24:45.000 --> 00:24:46.000]  耶穌基督也是猶太人
[00:24:46.000 --> 00:24:48.000]  救恩從猶太人出來
[00:24:48.000 --> 00:24:50.000]  聖經除了一位作者
[00:24:50.000 --> 00:24:53.000]  其他全部都是猶太的作者
[00:24:53.000 --> 00:24:55.000]  建立教會的也是猶太人
[00:24:55.000 --> 00:24:58.000]  所以今天我們外邦人得救
[00:24:58.000 --> 00:25:01.000]  其實是因為猶太人的緣故
[00:25:01.000 --> 00:25:03.000]  將福音傳給我們
[00:25:03.000 --> 00:25:08.000]  教會時代何時結束呢?
[00:25:08.000 --> 00:25:11.000]  聖經裏我們看到教會時代一定會結束
[00:25:11.000 --> 00:25:16.000]  而且結束是很突然的結束
[00:25:16.000 --> 00:25:17.000]  是怎樣結束呢?
[00:25:17.000 --> 00:25:19.000]  是教會被提
[00:25:19.000 --> 00:25:20.000]  即是教會在地上
[00:25:20.000 --> 00:25:21.000]  突然消失
[00:25:21.000 --> 00:25:22.000]  是沒有了
[00:25:22.000 --> 00:25:25.000]  被提這個真理
[00:25:25.000 --> 00:25:29.000]  是聖經裏面一個很清楚的真理
[00:25:29.000 --> 00:25:35.000]  雖然舊約沒有提及被提
[00:25:35.000 --> 00:25:37.000]  沒有提及被提
[00:25:37.000 --> 00:25:41.000]  新約提及被提最清晰的
[00:25:41.000 --> 00:25:45.000]  就是在帖撒羅來加前書第四章
[00:25:45.000 --> 00:25:49.000]  特別是第十三至第十八節
[00:25:49.000 --> 00:25:51.000]  我很快讀給大家聽
[00:25:51.000 --> 00:25:57.000]  讓大家知道被提的真理
[00:25:57.000 --> 00:25:59.000]  保羅在這裏寫
[00:25:59.000 --> 00:26:01.000]  論到那些碎了的人
[00:26:01.000 --> 00:26:03.000]  他不願意弟兄不知道
[00:26:03.000 --> 00:26:05.000]  恐怕他們憂傷
[00:26:05.000 --> 00:26:07.000]  帖撒羅來加的教會
[00:26:07.000 --> 00:26:08.000]  有很多弟兄姐妹憂傷
[00:26:08.000 --> 00:26:09.000]  為甚麼憂傷呢?
[00:26:09.000 --> 00:26:11.000]  他們在等耶穌回來
[00:26:11.000 --> 00:26:14.000]  因為他們都知道耶穌會再回來
[00:26:14.000 --> 00:26:16.000]  耶穌升天之後
[00:26:16.000 --> 00:26:18.000]  門徒望著天
[00:26:18.000 --> 00:26:20.000]  不論他怎樣去
[00:26:20.000 --> 00:26:22.000]  他也會怎樣回來
[00:26:22.000 --> 00:26:23.000]  主耶穌也說
[00:26:23.000 --> 00:26:25.000]  我去為你們預備地方
[00:26:25.000 --> 00:26:26.000]  預備好了我就回來
[00:26:26.000 --> 00:26:28.000]  接你到我那裏
[00:26:28.000 --> 00:26:30.000]  我在哪裏你就在哪裏
[00:26:30.000 --> 00:26:33.000]  所以新約教會的信徒
[00:26:33.000 --> 00:26:36.000]  是在等著主耶穌回來
[00:26:36.000 --> 00:26:37.000]  等著又未回來
[00:26:37.000 --> 00:26:39.000]  等著又未回來
[00:26:39.000 --> 00:26:41.000]  但在這段時間等著的時候
[00:26:41.000 --> 00:26:45.000]  有些弟兄姐妹就死了
[00:26:45.000 --> 00:26:47.000]  死了就沒有份
[00:26:47.000 --> 00:26:49.000]  回來的時候死了就沒有份
[00:26:49.000 --> 00:26:51.000]  所以他們就很擔心
[00:26:51.000 --> 00:26:53.000]  主耶穌還不回來的時候
[00:26:53.000 --> 00:26:54.000]  我們全部死了
[00:26:54.000 --> 00:26:56.000]  全部沒有希望
[00:26:56.000 --> 00:26:57.000]  所以在保羅這裏就說
[00:26:57.000 --> 00:26:59.000]  論到那些碎了的人
[00:26:59.000 --> 00:27:00.000]  死了的人
[00:27:00.000 --> 00:27:02.000]  我不願意大家不知道
[00:27:02.000 --> 00:27:03.000]  憂傷
[00:27:03.000 --> 00:27:05.000]  好像那些沒有指望的人一樣
[00:27:05.000 --> 00:27:09.000]  我們信主耶穌死而復活
[00:27:09.000 --> 00:27:12.000]  現在這些碎了的人
[00:27:12.000 --> 00:27:14.000]  將來也都是
[00:27:14.000 --> 00:27:16.000]  好像耶穌一樣會復活
[00:27:16.000 --> 00:27:19.000]  必將他耶穌一同帶來
[00:27:19.000 --> 00:27:21.000]  我們現在照主的話
[00:27:21.000 --> 00:27:23.000]  告訴你們一件事
[00:27:23.000 --> 00:27:27.000]  那些過世的人將來會復活
[00:27:27.000 --> 00:27:28.000]  而且復活
[00:27:28.000 --> 00:27:30.000]  待會你會看到
[00:27:30.000 --> 00:27:32.000]  他們復活以先
[00:27:32.000 --> 00:27:34.000]  然後我們這些如果還在地上
[00:27:34.000 --> 00:27:35.000]  還活著的人
[00:27:35.000 --> 00:27:36.000]  那又如何呢?
[00:27:36.000 --> 00:27:38.000]  我們還活著存活的人
[00:27:38.000 --> 00:27:40.000]  到主降臨的時候
[00:27:40.000 --> 00:27:43.000]  就斷不能在那碎了之人
[00:27:43.000 --> 00:27:45.000]  而先就是他們先復活
[00:27:45.000 --> 00:27:46.000]  他們有份的
[00:27:46.000 --> 00:27:47.000]  不單有份
[00:27:47.000 --> 00:27:50.000]  他們還先復活了
[00:27:50.000 --> 00:27:54.000]  然後主必親自從天降臨
[00:27:54.000 --> 00:27:55.000]  主耶穌回來了
[00:27:55.000 --> 00:27:56.000]  這裏說
[00:27:56.000 --> 00:27:58.000]  有呼叫的聲音
[00:27:58.000 --> 00:28:00.000]  天使掌的聲音
[00:28:00.000 --> 00:28:03.000]  又有神的號的吹響
[00:28:03.000 --> 00:28:05.000]  在基督裏面死了的人
[00:28:05.000 --> 00:28:07.000]  他們先復活
[00:28:07.000 --> 00:28:08.000]  所以剛才說
[00:28:08.000 --> 00:28:09.000]  他們沒有錯過
[00:28:09.000 --> 00:28:10.000]  他們先復活
[00:28:10.000 --> 00:28:13.000]  然後我們這些活著
[00:28:13.000 --> 00:28:15.000]  還存留在地上的人
[00:28:15.000 --> 00:28:21.000]  必和他們一同被提到魂裏面
[00:28:21.000 --> 00:28:24.000]  在空中與主相遇
[00:28:24.000 --> 00:28:27.000]  這樣我們就要永遠和主同在
[00:28:27.000 --> 00:28:29.000]  所以你們當用這些話
[00:28:29.000 --> 00:28:30.000]  來彼此勸勉
[00:28:30.000 --> 00:28:32.000]  你們心裏不需要憂傷
[00:28:32.000 --> 00:28:35.000]  你用這個來彼此勸勉
[00:28:35.000 --> 00:28:37.000]  因為當主耶穌回來的時候
[00:28:37.000 --> 00:28:39.000]  我們在半空
[00:28:39.000 --> 00:28:41.000]  死了的信徒先復活
[00:28:41.000 --> 00:28:43.000]  然後被提到半空
[00:28:43.000 --> 00:28:44.000]  和主耶穌在一起
[00:28:44.000 --> 00:28:45.000]  跟著我們
[00:28:45.000 --> 00:28:48.000]  如果到時還在地上活著的話
[00:28:48.000 --> 00:28:50.000]  我們就坐直升機
[00:28:50.000 --> 00:28:54.000]  直接就上去
[00:28:54.000 --> 00:28:55.000]  這個被提
[00:28:55.000 --> 00:28:56.000]  這個突然間
[00:28:56.000 --> 00:28:58.000]  知不知道何時呢?
[00:28:58.000 --> 00:29:00.000]  聖經沒有說
[00:29:00.000 --> 00:29:02.000]  主耶穌告訴我們
[00:29:02.000 --> 00:29:03.000]  有些指標
[00:29:03.000 --> 00:29:05.000]  他說
[00:29:05.000 --> 00:29:07.000]  好像看無花果樹
[00:29:07.000 --> 00:29:08.000]  它發葉的時候
[00:29:08.000 --> 00:29:10.000]  你就知道夏天近了
[00:29:10.000 --> 00:29:12.000]  你只能夠看這些指標
[00:29:12.000 --> 00:29:14.000]  看到這些指標一路出現
[00:29:14.000 --> 00:29:16.000]  你就知道時間越來越近了
[00:29:16.000 --> 00:29:18.000]  但神沒有告訴我們
[00:29:18.000 --> 00:29:20.000]  祂何時回來
[00:29:20.000 --> 00:29:22.000]  所以這個被提
[00:29:22.000 --> 00:29:24.000]  是突然間出現的
[00:29:24.000 --> 00:29:26.000]  這個英文就叫做imminence
[00:29:26.000 --> 00:29:28.000]  imminence意思就是說
[00:29:28.000 --> 00:29:30.000]  隨時會出現的
[00:29:30.000 --> 00:29:32.000]  我們要經常預備好
[00:29:32.000 --> 00:29:34.000]  沒辦法知道
[00:29:34.000 --> 00:29:36.000]  我們看這些指標越來越多
[00:29:36.000 --> 00:29:38.000]  包括這次的疫情
[00:29:38.000 --> 00:29:40.000]  可以這麼厲害
[00:29:40.000 --> 00:29:42.000]  我們就知道
[00:29:42.000 --> 00:29:44.000]  是越來越近了
[00:29:44.000 --> 00:29:46.000]  我們不知道何時
[00:29:46.000 --> 00:29:48.000]  主母章確實的日期
[00:29:48.000 --> 00:29:49.000]  告訴我們
[00:29:49.000 --> 00:29:51.000]  馬太福音第24章第36節
[00:29:51.000 --> 00:29:53.000]  哪日子哪時辰
[00:29:53.000 --> 00:29:54.000]  沒有人知道
[00:29:54.000 --> 00:29:56.000]  天上的使者都不知道
[00:29:56.000 --> 00:29:58.000]  天使都不知道
[00:29:58.000 --> 00:29:59.000]  子也不知道
[00:29:59.000 --> 00:30:02.000]  耶穌在地上的人子的身份都不知道
[00:30:02.000 --> 00:30:04.000]  唯獨父知道
[00:30:04.000 --> 00:30:06.000]  大家記得
[00:30:06.000 --> 00:30:08.000]  好幾年前在加州
[00:30:08.000 --> 00:30:11.000]  有個叫做Harold Camping的老牧師
[00:30:11.000 --> 00:30:14.000]  是Family Radio的創辦人
[00:30:14.000 --> 00:30:16.000]  他不知道為什麼
[00:30:16.000 --> 00:30:18.000]  他聖經的知識很豐富
[00:30:18.000 --> 00:30:20.000]  他在電台回答問題
[00:30:20.000 --> 00:30:22.000]  回答了很多年
[00:30:22.000 --> 00:30:24.000]  我有時也聽聽他的
[00:30:24.000 --> 00:30:25.000]  但他有一樣東西
[00:30:25.000 --> 00:30:26.000]  就是他公開推測
[00:30:26.000 --> 00:30:28.000]  主耶穌何時回來
[00:30:28.000 --> 00:30:30.000]  由1994年9月6日
[00:30:30.000 --> 00:30:32.000]  到改為9月26日
[00:30:32.000 --> 00:30:35.000]  到改為2005年的10月2日
[00:30:35.000 --> 00:30:38.000]  改為2011年的5月21日
[00:30:38.000 --> 00:30:42.000]  最後他說是2011年的10月21日
[00:30:42.000 --> 00:30:44.000]  耶穌沒有回來
[00:30:44.000 --> 00:30:46.000]  令到很多人失望
[00:30:46.000 --> 00:30:48.000]  他臨死之前他自己都不明白
[00:30:48.000 --> 00:30:51.000]  為什麼他計來計去
[00:30:51.000 --> 00:30:54.000]  要為知道的時間
[00:30:54.000 --> 00:30:56.000]  他忘記了耶穌說
[00:30:56.000 --> 00:31:01.000]  不知道神沒有把時間告訴我們
[00:31:01.000 --> 00:31:04.000]  主耶穌回來的地點
[00:31:04.000 --> 00:31:05.000]  大家知不知道?
[00:31:05.000 --> 00:31:08.000]  剛才我們聽到的就是
[00:31:08.000 --> 00:31:10.000]  主耶穌在半空
[00:31:10.000 --> 00:31:12.000]  即是他出現的時候
[00:31:12.000 --> 00:31:14.000]  是雙腳不能落地的
[00:31:14.000 --> 00:31:16.000]  這是他第一步
[00:31:16.000 --> 00:31:18.000]  他再回來的第一步
[00:31:18.000 --> 00:31:20.000]  是來接那些復活的信徒
[00:31:20.000 --> 00:31:22.000]  和在地上的信徒
[00:31:22.000 --> 00:31:24.000]  這個我們說是被提
[00:31:24.000 --> 00:31:26.000]  就是整個教會
[00:31:26.000 --> 00:31:28.000]  所有屬於主耶穌的
[00:31:28.000 --> 00:31:30.000]  會在地上消失
[00:31:30.000 --> 00:31:32.000]  地上會突然間不見了很多人
[00:31:32.000 --> 00:31:36.000]  就開始了地上七年的災難
[00:31:36.000 --> 00:31:39.000]  基督會用很多東西解釋
[00:31:39.000 --> 00:31:42.000]  這些人不見了更好
[00:31:42.000 --> 00:31:45.000]  這些基督徒阻礙地球轉
[00:31:45.000 --> 00:31:47.000]  什麼都說不可以
[00:31:47.000 --> 00:31:49.000]  現在沒有了這班人
[00:31:49.000 --> 00:31:51.000]  世界將要大同
[00:31:51.000 --> 00:31:53.000]  開頭又和平
[00:31:53.000 --> 00:31:54.000]  世界和平
[00:31:54.000 --> 00:31:56.000]  各國聯盟
[00:31:56.000 --> 00:31:59.000]  連中東的問題都解決
[00:31:59.000 --> 00:32:02.000]  所以世界進入一片大好
[00:32:02.000 --> 00:32:06.000]  所以那些人都不見了很多基督徒
[00:32:06.000 --> 00:32:07.000]  因為我們現在地上
[00:32:07.000 --> 00:32:10.000]  是進入一個全盛時候
[00:32:10.000 --> 00:32:15.000]  主耶穌確實來的地點在哪裡?
[00:32:15.000 --> 00:32:17.000]  不只是在半空
[00:32:17.000 --> 00:32:19.000]  原來主耶穌回來
[00:32:19.000 --> 00:32:20.000]  已經被我們看到
[00:32:20.000 --> 00:32:22.000]  分開兩個階段
[00:32:22.000 --> 00:32:24.000]  所以為什麼我比較相信
[00:32:24.000 --> 00:32:26.000]  是災前被提
[00:32:26.000 --> 00:32:29.000]  被提到教會不在地上
[00:32:29.000 --> 00:32:32.000]  然後地上才開始七年災難
[00:32:32.000 --> 00:32:33.000]  因為這裡又說
[00:32:33.000 --> 00:32:36.000]  主耶穌在半空接我們
[00:32:36.000 --> 00:32:38.000]  然後去到啟示錄
[00:32:38.000 --> 00:32:42.000]  主耶穌帶著屬於祂的人
[00:32:42.000 --> 00:32:44.000]  我們回到地上
[00:32:44.000 --> 00:32:46.000]  然後地上才進入先希年
[00:32:46.000 --> 00:32:49.000]  那時候祂的腳才落地
[00:32:49.000 --> 00:32:51.000]  落地是落在哪裡呢?
[00:32:51.000 --> 00:32:53.000]  《使徒行傳》第一章第九節
[00:32:53.000 --> 00:32:55.000]  說了這句話
[00:32:55.000 --> 00:32:56.000]  他們看的時候
[00:32:56.000 --> 00:32:58.000]  被取上升
[00:32:58.000 --> 00:33:00.000]  耶穌被提到
[00:33:00.000 --> 00:33:04.000]  有一雙雲彩將耶穌接了去
[00:33:04.000 --> 00:33:05.000]  他們就看不到
[00:33:05.000 --> 00:33:06.000]  第十節
[00:33:06.000 --> 00:33:09.000]  當耶穌往上升的時候
[00:33:09.000 --> 00:33:11.000]  他們定睛看著天
[00:33:11.000 --> 00:33:13.000]  有兩個人身穿白衣
[00:33:13.000 --> 00:33:15.000]  天使在旁邊和他們說
[00:33:15.000 --> 00:33:16.000]  加里里人
[00:33:16.000 --> 00:33:19.000]  為什麼你們還站著望天呢?
[00:33:19.000 --> 00:33:23.000]  離開你們被升天的耶穌
[00:33:23.000 --> 00:33:25.000]  你看到祂怎樣升天
[00:33:25.000 --> 00:33:27.000]  祂也會要回來
[00:33:27.000 --> 00:33:31.000]  然後第十二節說
[00:33:31.000 --> 00:33:34.000]  有一座山名叫鑒欖山
[00:33:34.000 --> 00:33:36.000]  就是聖殿山
[00:33:36.000 --> 00:33:38.000]  東面的鑒欖山
[00:33:38.000 --> 00:33:40.000]  剛才我們說耶穌在那裡
[00:33:40.000 --> 00:33:42.000]  說祂來之前的預兆
[00:33:42.000 --> 00:33:43.000]  那個山
[00:33:43.000 --> 00:33:45.000]  離耶路撒冷不遠
[00:33:45.000 --> 00:33:48.000]  若有安息日可走的路程
[00:33:48.000 --> 00:33:50.000]  很近耶路撒冷
[00:33:50.000 --> 00:33:52.000]  當下門徒就在那裡
[00:33:52.000 --> 00:33:55.000]  回到耶路撒冷
[00:33:55.000 --> 00:33:56.000]  這個給我們看到
[00:33:56.000 --> 00:33:58.000]  耶穌在鑒欖山升天
[00:33:58.000 --> 00:34:02.000]  天使說祂怎樣升上去
[00:34:02.000 --> 00:34:03.000]  還怎樣回來
[00:34:03.000 --> 00:34:06.000]  就是說耶穌回來地上
[00:34:06.000 --> 00:34:09.000]  降落在鑒欖山
[00:34:09.000 --> 00:34:11.000]  還有沒有其他證明呢?
[00:34:11.000 --> 00:34:13.000]  在《撒加利亞書·舊約》
[00:34:13.000 --> 00:34:15.000]  十四章第四節說
[00:34:15.000 --> 00:34:18.000]  那天祂的腳必站在
[00:34:18.000 --> 00:34:24.000]  耶路撒冷前面朝東的鑒欖山上
[00:34:24.000 --> 00:34:26.000]  有沒有比這個更加清楚呢?
[00:34:26.000 --> 00:34:28.000]  就是耶穌的腳下來了
[00:34:28.000 --> 00:34:30.000]  剛才是在半空
[00:34:30.000 --> 00:34:31.000]  現在是下來了
[00:34:31.000 --> 00:34:34.000]  這個山就在中間分裂
[00:34:34.000 --> 00:34:36.000]  由東至西成為一個極大的谷
[00:34:36.000 --> 00:34:38.000]  山的一邊向北移
[00:34:38.000 --> 00:34:40.000]  一半向南移
[00:34:40.000 --> 00:34:44.000]  我每次帶弟兄姐妹去耶路撒冷
[00:34:44.000 --> 00:34:46.000]  我們總有一天早上
[00:34:46.000 --> 00:34:47.000]  上去鑒欖山
[00:34:47.000 --> 00:34:51.000]  我就在那裡說鑒欖山的過去
[00:34:51.000 --> 00:34:53.000]  現在和將來
[00:34:53.000 --> 00:34:55.000]  說到將來的時候
[00:34:55.000 --> 00:34:57.000]  我就會展示給他們看
[00:34:57.000 --> 00:35:00.000]  指著哪邊是北哪邊是南
[00:35:00.000 --> 00:35:01.000]  山會怎樣移
[00:35:01.000 --> 00:35:04.000]  中間會出現一個大的山谷
[00:35:04.000 --> 00:35:06.000]  這個是主耶穌回來的時候
[00:35:06.000 --> 00:35:08.000]  地殼的改變
[00:35:08.000 --> 00:35:12.000]  主耶穌掉回鑒欖山那裡
[00:35:12.000 --> 00:35:16.000]  如果我們教會真的災禪被提
[00:35:16.000 --> 00:35:18.000]  你和我都不會在地上
[00:35:18.000 --> 00:35:20.000]  那七年的災難
[00:35:20.000 --> 00:35:25.000]  七個印、七個蠔、七個碗的天災人禍
[00:35:25.000 --> 00:35:28.000]  那些事與我們無關
[00:35:28.000 --> 00:35:30.000]  我們在天上敬拜
[00:35:30.000 --> 00:35:34.000]  我們在天上主耶穌是獎賞我們
[00:35:34.000 --> 00:35:36.000]  我們和主耶穌一齊
[00:35:36.000 --> 00:35:39.000]  我們的身、狼是一起在天上
[00:35:39.000 --> 00:35:41.000]  有羔羊的婚宴
[00:35:41.000 --> 00:35:44.000]  地上就七年
[00:35:44.000 --> 00:35:46.000]  那你會說這七年
[00:35:46.000 --> 00:35:51.000]  為什麼神要讓這麼大的災淋在地上呢?
[00:35:51.000 --> 00:35:54.000]  七年的災難
[00:35:54.000 --> 00:35:55.000]  剛才我說了
[00:35:55.000 --> 00:35:59.000]  但以利天使和他說
[00:35:59.000 --> 00:36:01.000]  為了本國之民
[00:36:01.000 --> 00:36:03.000]  為了你的聖神
[00:36:03.000 --> 00:36:05.000]  這個七年我自己覺得
[00:36:05.000 --> 00:36:08.000]  主要不是為我們
[00:36:08.000 --> 00:36:10.000]  不是為外邦人
[00:36:10.000 --> 00:36:12.000]  因為外邦人教會時代
[00:36:12.000 --> 00:36:14.000]  就是拯救他們的時候
[00:36:14.000 --> 00:36:17.000]  教會時代結束就進入這個七年
[00:36:17.000 --> 00:36:19.000]  這個七年是為誰呢?
[00:36:19.000 --> 00:36:22.000]  是為本國之民、為猶太人
[00:36:22.000 --> 00:36:24.000]  所以聖經耶利米書也叫這個
[00:36:24.000 --> 00:36:27.000]  做瓦國的災難
[00:36:27.000 --> 00:36:29.000]  Jacob's Trouble
[00:36:29.000 --> 00:36:31.000]  是為猶太人的
[00:36:31.000 --> 00:36:35.000]  他們認識主耶穌
[00:36:35.000 --> 00:36:37.000]  神沒有放棄猶太人
[00:36:37.000 --> 00:36:39.000]  神要懲罰他們
[00:36:39.000 --> 00:36:41.000]  在歷代已經打散了他們
[00:36:41.000 --> 00:36:43.000]  又再招聚他們回耶路撒冷
[00:36:43.000 --> 00:36:45.000]  今天我們看到的
[00:36:45.000 --> 00:36:46.000]  但將來
[00:36:46.000 --> 00:36:49.000]  全部猶太人在世界各地招聚回去
[00:36:49.000 --> 00:36:51.000]  聖經有很多的預言是說到這件事
[00:36:51.000 --> 00:36:53.000]  但神要拯救他們
[00:36:53.000 --> 00:36:56.000]  神也要懲罰他們的不信
[00:36:56.000 --> 00:37:02.000]  兩者之間是互相一起做的
[00:37:02.000 --> 00:37:05.000]  因為人在災難當中的時候
[00:37:05.000 --> 00:37:10.000]  就會想起上帝
[00:37:10.000 --> 00:37:12.000]  是需要救贖
[00:37:12.000 --> 00:37:16.000]  所以大災難是令到猶太人
[00:37:16.000 --> 00:37:19.000]  死了大部分
[00:37:19.000 --> 00:37:20.000]  是他們迫害
[00:37:20.000 --> 00:37:21.000]  這個基督
[00:37:21.000 --> 00:37:22.000]  開始幫他們
[00:37:22.000 --> 00:37:26.000]  後來迫害到一個地步
[00:37:26.000 --> 00:37:30.000]  過去的迫害是沒有事的
[00:37:30.000 --> 00:37:33.000]  是小無見大無
[00:37:33.000 --> 00:37:35.000]  迫害到一個地步
[00:37:35.000 --> 00:37:39.000]  耶穌在他在硬生講話那裡
[00:37:39.000 --> 00:37:41.000]  叫他們要走
[00:37:41.000 --> 00:37:42.000]  你沒辦法去抵抗
[00:37:42.000 --> 00:37:43.000]  你要走
[00:37:43.000 --> 00:37:44.000]  你要逃避
[00:37:44.000 --> 00:37:46.000]  然後在地上
[00:37:46.000 --> 00:37:47.000]  在小學時期
[00:37:47.000 --> 00:37:49.000]  在啟示錄裡給我們看到
[00:37:49.000 --> 00:37:52.000]  有144萬個宣教士
[00:37:52.000 --> 00:37:55.000]  這些宣教士是向猶太人傳福音的
[00:37:55.000 --> 00:37:56.000]  誰知道
[00:37:56.000 --> 00:37:57.000]  因為在啟示錄裡
[00:37:57.000 --> 00:37:59.000]  將12個支派列出來
[00:37:59.000 --> 00:38:01.000]  每一個支派12000人
[00:38:01.000 --> 00:38:02.000]  講得很清楚
[00:38:02.000 --> 00:38:05.000]  還有到時會有兩個見證人出現
[00:38:05.000 --> 00:38:07.000]  這兩個見證人
[00:38:07.000 --> 00:38:10.000]  是當迪基督來迫害他們的時候
[00:38:10.000 --> 00:38:12.000]  他們的口會吐出火
[00:38:12.000 --> 00:38:15.000]  但迪基督終於殺了這兩個人
[00:38:15.000 --> 00:38:18.000]  屍體在耶路撒冷的街道上
[00:38:18.000 --> 00:38:19.000]  三天三夜
[00:38:19.000 --> 00:38:20.000]  然後他們復活
[00:38:20.000 --> 00:38:24.000]  神就將他們提到天上去
[00:38:24.000 --> 00:38:26.000]  然後到大災難的末期
[00:38:26.000 --> 00:38:29.000]  神的心真的很想猶太人得救
[00:38:29.000 --> 00:38:33.000]  於是在半空有天使來向他們傳福音
[00:38:33.000 --> 00:38:35.000]  所以在七年的大災難
[00:38:35.000 --> 00:38:39.000]  對猶太人的懲罰
[00:38:39.000 --> 00:38:44.000]  也是透過苦難來拯救猶太人
[00:38:44.000 --> 00:38:47.000]  很多猶太人當時是得救
[00:38:47.000 --> 00:38:48.000]  到最後的時候
[00:38:48.000 --> 00:38:49.000]  他們就知道
[00:38:49.000 --> 00:38:54.000]  以前他們殺害的耶穌
[00:38:54.000 --> 00:38:56.000]  就是彌賽亞
[00:38:56.000 --> 00:38:58.000]  真是他彌賽亞
[00:38:58.000 --> 00:39:01.000]  所以很多人是歸主的
[00:39:01.000 --> 00:39:04.000]  所以這就是神整個末世的計劃
[00:39:04.000 --> 00:39:08.000]  我們現在是在教會時代當中
[00:39:08.000 --> 00:39:09.000]  教會時代的結束
[00:39:09.000 --> 00:39:12.000]  你和我都會被提到天上
[00:39:12.000 --> 00:39:14.000]  我們就不在地上
