
[00:00:00.000 --> 00:00:08.000]  各位電視節目的朋友們,今天很開心見到至少有五位新朋友
[00:17:46.160 --> 00:17:48.640]  當我看到耶穌說
[00:17:48.640 --> 00:17:52.040]  「非用土告」
[00:17:52.040 --> 00:17:54.760]  我想起這一段經文
[00:17:54.760 --> 00:17:56.080]  之前讀經
[00:17:56.080 --> 00:17:57.440]  我也是看到這一段經文
[00:17:57.440 --> 00:17:59.440]  所以我們很熟悉這一段經文
[00:17:59.440 --> 00:18:01.400]  是可以幫助到我們
[00:18:01.400 --> 00:18:03.880]  在祈禱里
[00:18:03.880 --> 00:18:07.120]  真的可以擴張我們的境界
[00:18:07.120 --> 00:18:08.680]  為什麼我說擴張境界
[00:18:08.680 --> 00:18:10.600]  其實當我們透過祈禱
[00:18:10.600 --> 00:18:14.200]  我們和上帝的關係可以越來越密切
[00:18:14.200 --> 00:18:18.560]  你的眼光會越來越圓
[00:18:18.560 --> 00:18:22.240]  因為你將沒可能抽走了
[00:18:22.240 --> 00:18:24.360]  就會變成無限的可能
[00:18:24.360 --> 00:18:25.240]  在上帝那裡
[00:18:25.240 --> 00:18:27.160]  因為祂連整個宇宙
[00:18:27.160 --> 00:18:29.320]  整個世界都是祂創造的
[00:18:29.320 --> 00:18:30.840]  怎麼會沒可能呢?
[00:18:30.840 --> 00:18:36.000]  這一節土告是歷代至上四章十節
[00:18:36.000 --> 00:18:39.200]  阿比斯求告以色列的神說
[00:18:39.200 --> 00:18:42.040]  「岑願禰賜福於我
[00:18:42.040 --> 00:18:44.360]  擴張我的境界
[00:18:44.360 --> 00:18:46.440]  常與我同在
[00:18:46.440 --> 00:18:49.320]  保佑我不遭患難
[00:18:49.320 --> 00:18:51.480]  不受艱苦
[00:18:51.480 --> 00:18:55.280]  神就應允他所求的」
[00:18:55.280 --> 00:18:58.920]  這段經文影響了很多很多人
[00:18:58.920 --> 00:19:01.920]  其中一個人是在座的
[00:19:01.920 --> 00:19:05.680]  是昨晚我們分享到九點多
[00:19:05.680 --> 00:19:07.640]  十點 我們不捨得走
[00:19:07.640 --> 00:19:12.600]  他就說他上個星期照著這個去土告
[00:19:12.600 --> 00:19:15.200]  他說震撼的是第二天
[00:19:15.200 --> 00:19:18.000]  上帝就回應他的土告
[00:19:18.000 --> 00:19:19.120]  他說很震撼
[00:19:19.120 --> 00:19:20.360]  他和我們一群團友
[00:19:20.360 --> 00:19:21.920]  昨晚有一個小組
[00:19:21.920 --> 00:19:24.200]  我們一起聊天 一起土告
[00:19:24.200 --> 00:19:26.960]  他說真的照著阿比斯的土告
[00:19:26.960 --> 00:19:31.200]  然後就說求上帝真的可以擴張他的境界
[00:19:31.200 --> 00:19:33.680]  我不知道你有沒有聽過這一段經文
[00:19:33.680 --> 00:19:36.280]  或者說讀經為什麼沒讀過呢?
[00:19:36.280 --> 00:19:38.840]  我們很容易就會跳過這段經文
[00:19:38.840 --> 00:19:41.320]  為什麼呢?
[00:19:41.320 --> 00:19:47.600]  原來它是隱藏在一個家譜裡面
[00:19:47.600 --> 00:19:49.440]  你看不到這些字不要緊
[00:19:49.440 --> 00:19:51.000]  平時大家看家譜的時候
[00:19:51.000 --> 00:19:53.960]  就是聖經說哪個生哪個
[00:19:53.960 --> 00:19:56.280]  你會怎樣呢?
[00:19:56.280 --> 00:19:57.600]  多謝你的坦白
[00:19:57.600 --> 00:19:59.360]  大家好像當看不到這樣
[00:19:59.360 --> 00:20:01.400]  你直接看的 揭了的
[00:20:01.400 --> 00:20:01.960]  為什麼呢?
[00:20:01.960 --> 00:20:03.920]  因為你看完我都不記得了
[00:20:03.920 --> 00:20:07.640]  這裡說提哥 阿茲 祖 阿斯 胡
[00:20:07.640 --> 00:20:10.000]  有兩個妻子
[00:20:10.000 --> 00:20:12.280]  然後一名希拉 一名拿拉
[00:20:12.280 --> 00:20:14.280]  拿拉又不記得了
[00:20:14.280 --> 00:20:16.280]  你可能讀的時候已經跳過了
[00:20:16.280 --> 00:20:17.680]  但是如果你跳過了
[00:20:17.680 --> 00:20:21.040]  你就會損失了這一節很重要的經文
[00:20:21.040 --> 00:20:22.280]  就是在這裡
[00:20:22.280 --> 00:20:26.400]  在這一段裡面第九節出現這一節經文
[00:20:26.400 --> 00:20:28.440]  但是之前那一節說什麼呢?
[00:20:28.440 --> 00:20:30.720]  這一句我放大給大家看
[00:20:30.720 --> 00:20:34.560]  他說阿比斯比他眾弟兄更尊貴
[00:20:34.560 --> 00:20:37.760]  他母親給他起名叫阿比斯
[00:20:37.760 --> 00:20:42.840]  意思說我生他甚是痛苦
[00:20:42.840 --> 00:20:46.520]  大家會不會這樣幫你的子女改名呢?
[00:20:46.520 --> 00:20:51.240]  牧師你會不會這樣幫你的兒子改名呢?
[00:20:51.240 --> 00:20:54.600]  他的兒子叫什麼?就是苦
[00:20:54.600 --> 00:20:55.520]  我們有個弟兄
[00:20:55.520 --> 00:20:57.880]  他的名字我覺得很漂亮
[00:20:57.880 --> 00:20:59.840]  我平時一直叫他英文名
[00:20:59.840 --> 00:21:01.520]  他說你中文名是什麼?
[00:21:01.520 --> 00:21:05.320]  他說叫做謝啟然
[00:21:05.320 --> 00:21:06.760]  挺漂亮的名字
[00:21:06.760 --> 00:21:09.280]  原來他爸爸就是說多謝上帝
[00:21:09.280 --> 00:21:11.920]  啟示那些言語
[00:21:11.920 --> 00:21:14.360]  哇 即是聖經
[00:21:14.360 --> 00:21:21.480]  將感情放在名字裡
[00:21:21.480 --> 00:21:26.160]  那我就肯定令我爸爸媽媽失望了
[00:21:26.160 --> 00:21:29.120]  叫阿進 他想著我長大可以帥
[00:21:29.120 --> 00:21:31.480]  但是失望了
[00:21:31.480 --> 00:21:33.120]  但為什麼會叫痛苦呢?
[00:21:33.120 --> 00:21:36.320]  肯定是這個阿比斯的出生就是這樣
[00:21:36.320 --> 00:21:37.040]  就是慘的
[00:21:37.040 --> 00:21:38.680]  就是帶給家庭慘
[00:21:38.680 --> 00:21:42.560]  因為這麼慘的家庭
[00:21:42.560 --> 00:21:44.840]  或者說他令到他這麼慘的時候
[00:21:44.840 --> 00:21:46.960]  但是他竟然做這個祈禱
[00:21:46.960 --> 00:21:49.720]  希望上帝擴張他的境界
[00:21:49.720 --> 00:21:51.240]  常與我同在
[00:21:51.240 --> 00:21:54.040]  保佑我不遭患難 不受艱苦
[00:21:54.040 --> 00:21:55.280]  最後這句很寶貴
[00:21:55.280 --> 00:21:59.440]  就是神就應允了他所求
[00:21:59.440 --> 00:22:01.520]  當我們很苦的時候
[00:22:01.520 --> 00:22:04.800]  當我們整個出生的環境都是很苦
[00:22:04.800 --> 00:22:06.880]  剛才師母帶我們祈禱的時候
[00:22:06.880 --> 00:22:09.400]  她讓我們想今天我們是什麼情況
[00:22:09.400 --> 00:22:13.840]  你願不願意將你的困苦帶到上帝那裡
[00:22:13.840 --> 00:22:16.760]  因為上帝是聽禱告的
[00:22:16.760 --> 00:22:20.920]  當我有一次真的在教會講這一段聖經
[00:22:20.920 --> 00:22:22.600]  好幾年前了
[00:22:22.600 --> 00:22:26.840]  這一段是關於一次賑禮的經歷
[00:22:26.840 --> 00:22:28.480]  對我來說是很重要
[00:22:28.480 --> 00:22:30.720]  因為我完全體會到
[00:22:30.720 --> 00:22:33.600]  剛才那句經文說
[00:22:33.600 --> 00:22:35.280]  不夠信心
[00:22:35.280 --> 00:22:36.920]  但是我信
[00:22:36.920 --> 00:22:40.680]  但是求耶穌真的給我
[00:22:40.680 --> 00:22:43.080]  幫我的不順
[00:22:43.080 --> 00:22:47.120]  因為有一次要與一個弟兄施浸
[00:22:47.120 --> 00:22:50.640]  那次是我人生第一次施行浸禮
[00:22:50.640 --> 00:22:53.600]  已經是差不多六年前的事了
[00:22:53.600 --> 00:22:55.000]  五、六年前的事
[00:22:55.000 --> 00:22:57.720]  那個弟兄因為行動不便
[00:22:57.720 --> 00:23:02.160]  所以以前我們借開教會用來做浸池的那些
[00:23:02.160 --> 00:23:02.600]  不行
[00:23:02.600 --> 00:23:06.440]  因為要走挺高的樓梯才能下去
[00:23:06.440 --> 00:23:08.080]  然後跟著去談
[00:23:08.080 --> 00:23:11.120]  他說女傳道我真的很想接受浸禮
[00:23:11.120 --> 00:23:12.800]  其實我等了幾十年了
[00:23:12.800 --> 00:23:15.000]  因為他現在已經超過九十歲
[00:23:15.000 --> 00:23:16.400]  他說我等了幾十年了
[00:23:16.400 --> 00:23:18.640]  可能我等不了那麼久
[00:23:18.640 --> 00:23:22.040]  他說我見過一些人在浴缸裡面浸禮
[00:23:22.040 --> 00:23:24.600]  不如你也和我在浴缸裡面浸禮
[00:23:24.600 --> 00:23:26.800]  然後我聽到在浴缸裡面
[00:23:26.800 --> 00:23:27.760]  然後我說這樣吧
[00:23:27.760 --> 00:23:29.920]  你帶我看看你的浴缸
[00:23:29.920 --> 00:23:31.520]  第一個浴缸很小
[00:23:31.520 --> 00:23:33.600]  第二個浴缸很舊
[00:23:33.600 --> 00:23:37.040]  然後那塊簾變成黃色了
[00:23:37.040 --> 00:23:39.200]  又生了瘦
[00:23:39.200 --> 00:23:42.400]  我覺得浸禮這件事情是十分重要的
[00:23:42.400 --> 00:23:46.040]  不如我們試一下想想其他地方
[00:23:46.040 --> 00:23:48.840]  然後就繼續去祈禱
[00:23:48.840 --> 00:23:50.120]  一直找不同的教會
[00:23:50.120 --> 00:23:51.560]  有些教會又不借得
[00:23:51.560 --> 00:23:53.960]  有些教會那段時候又不方便
[00:23:53.960 --> 00:23:55.600]  所以找不到
[00:23:55.600 --> 00:23:57.400]  最後一個弟兄他說
[00:23:57.400 --> 00:24:01.600]  我住那裡下面有個地方
[00:24:01.600 --> 00:24:04.600]  有個泳池
[00:24:04.600 --> 00:24:05.920]  他說不如我試一下借
[00:24:05.920 --> 00:24:08.840]  我聽到泳池
[00:24:08.840 --> 00:24:11.320]  然後我說好啊
[00:24:11.320 --> 00:24:13.040]  我看到很多個問號
[00:24:13.040 --> 00:24:15.600]  有滴汗的樣子
[00:24:15.600 --> 00:24:17.120]  泳池
[00:24:17.120 --> 00:24:20.000]  然後他說不過可能有些難度
[00:24:20.000 --> 00:24:22.320]  就是因為我們很要乾淨的
[00:24:22.320 --> 00:24:24.760]  之前泳池污秀了一點
[00:24:24.760 --> 00:24:27.240]  就整個池清洗
[00:24:27.240 --> 00:24:29.760]  然後我聽到我說
[00:24:29.760 --> 00:24:33.320]  我說了三個字
[00:24:33.320 --> 00:24:34.320]  一定不行
[00:24:34.320 --> 00:24:36.200]  和沒可能一樣
[00:24:36.200 --> 00:24:36.920]  一定不行
[00:24:36.920 --> 00:24:39.680]  因為我們要穿著一件浸泡衣
[00:24:39.680 --> 00:24:41.000]  就是黑色的
[00:24:41.000 --> 00:24:43.720]  然後就算你洗多幾次都好
[00:24:43.720 --> 00:24:45.880]  一洗就會有些什麼浮上來
[00:24:45.880 --> 00:24:48.360]  那些黑色的毛
[00:24:48.360 --> 00:24:49.320]  那我說一定不行
[00:24:49.320 --> 00:24:50.560]  我加上那個弟兄
[00:24:50.560 --> 00:24:51.240]  一下水
[00:24:51.240 --> 00:24:53.960]  然後就毛上來
[00:24:53.960 --> 00:24:55.440]  但是那個弟兄就說
[00:24:55.440 --> 00:24:56.640]  你不沾怎麼知道不行
[00:24:56.640 --> 00:24:57.920]  祈禱吧
[00:24:57.920 --> 00:24:59.560]  一個弟兄提醒了傳道人
[00:24:59.560 --> 00:25:00.920]  叫我祈禱
[00:25:00.920 --> 00:25:01.960]  我說第一陣子
[00:25:01.960 --> 00:25:02.440]  對啊
[00:25:02.440 --> 00:25:03.760]  我都沒祈禱
[00:25:03.760 --> 00:25:05.320]  我就立刻說
[00:25:05.320 --> 00:25:05.920]  一定不行
[00:25:05.920 --> 00:25:07.880]  還有一個實字
[00:25:07.880 --> 00:25:09.560]  一定不行
[00:25:09.560 --> 00:25:10.000]  好了
[00:25:10.000 --> 00:25:12.160]  然後那個弟兄再回復我
[00:25:12.160 --> 00:25:13.280]  他說真的要祈禱啊
[00:25:13.280 --> 00:25:13.920]  我們傳道
[00:25:13.920 --> 00:25:14.840]  我說為什麼呢
[00:25:14.840 --> 00:25:17.440]  他說因為原來要申請的時候
[00:25:17.440 --> 00:25:19.040]  還要連張紙出來
[00:25:19.040 --> 00:25:21.000]  在他們的壁報版那裡
[00:25:21.000 --> 00:25:23.240]  然後就要看看有沒有人反對
[00:25:23.240 --> 00:25:26.080]  還要寫明是宗教的目的
[00:25:26.080 --> 00:25:27.360]  就是宗教原因
[00:25:27.360 --> 00:25:29.080]  我們要用這個屋苑
[00:25:29.080 --> 00:25:30.480]  然後我聽到我說
[00:25:30.480 --> 00:25:31.920]  哎
[00:25:31.920 --> 00:25:33.680]  又說了三個字
[00:25:33.680 --> 00:25:36.360]  一定不行
[00:25:36.360 --> 00:25:37.640]  一定不行
[00:25:37.640 --> 00:25:39.240]  多了一個字
[00:25:39.240 --> 00:25:41.000]  然後就說祈禱吧
[00:25:41.000 --> 00:25:42.640]  那個弟兄繼續堅持去試
[00:25:42.640 --> 00:25:43.800]  我會寫電郵
[00:25:43.800 --> 00:25:45.720]  叫他繼續跟進
[00:25:45.720 --> 00:25:47.000]  哇 結束了
[00:25:47.000 --> 00:25:48.360]  結束了
[00:25:48.360 --> 00:25:50.040]  太興奮了
[00:25:50.040 --> 00:25:51.280]  結果
[00:25:51.280 --> 00:25:53.320]  真的屁
[00:25:53.320 --> 00:25:55.520]  真的約去那個地方
[00:25:55.520 --> 00:25:58.200]  施行浸泥
[00:25:58.200 --> 00:25:59.520]  我又跟了彭弟兄
[00:25:59.520 --> 00:26:01.440]  彭弟兄現在是天家
[00:26:01.440 --> 00:26:04.240]  其實當他施浸完之後
[00:26:04.240 --> 00:26:05.880]  好像還沒夠一年
[00:26:05.880 --> 00:26:07.320]  他又回到天家
[00:26:07.320 --> 00:26:09.880]  他把握了這個機會
[00:26:09.880 --> 00:26:14.400]  他說幾十年一直都不肯踏出那一步
[00:26:14.400 --> 00:26:16.200]  但是他去到那一刻
[00:26:16.200 --> 00:26:20.160]  他很想踏出那一步
[00:26:20.160 --> 00:26:21.440]  可能很多人都說
[00:26:21.440 --> 00:26:22.240]  為什麼要浸泥呢
[00:26:22.240 --> 00:26:22.920]  我信了耶穌
[00:26:22.920 --> 00:26:23.800]  我缺了字
[00:26:23.800 --> 00:26:25.560]  不就行了嗎
[00:26:25.560 --> 00:26:26.360]  其實浸泥
[00:26:26.360 --> 00:26:30.160]  第一是一個公開的迎訊
[00:26:30.160 --> 00:26:33.480]  第二就是有一個預表
[00:26:33.480 --> 00:26:38.400]  就是和耶穌同死同埋同復活
[00:26:38.400 --> 00:26:39.760]  你經過了水
[00:26:39.760 --> 00:26:42.000]  然後再上來
[00:26:42.000 --> 00:26:45.520]  那天就是在一個泳池裡面
[00:26:45.520 --> 00:26:46.800]  我那次都忘記拍照
[00:26:46.800 --> 00:26:48.960]  所以前幾天我找回那個弟兄
[00:26:48.960 --> 00:26:51.880]  幫我叫他下去他下面的泳池拍一張
[00:26:51.880 --> 00:26:55.520]  看泳池是震撼到什麼樣子的
[00:26:55.520 --> 00:26:57.520]  大不大啊
[00:26:57.520 --> 00:27:01.480]  我記得一下到泳池的時候
[00:27:01.480 --> 00:27:04.560]  還有一個扶手
[00:27:04.560 --> 00:27:09.480]  可以幫弟兄好好地一路下去
[00:27:09.480 --> 00:27:11.800]  我最記得當他一下去的時候
[00:27:11.800 --> 00:27:12.520]  他跟我說
[00:27:12.520 --> 00:27:13.320]  女傳道
[00:27:13.320 --> 00:27:15.800]  我可不可以游個直池先
[00:27:15.800 --> 00:27:18.320]  我說先浸泥
[00:27:18.320 --> 00:27:21.360]  然後外面這塊玻璃後面
[00:27:21.360 --> 00:27:26.880]  可以看到五六十個弟兄姐妹在見證著
[00:27:26.880 --> 00:27:29.800]  原來真是在信的人
[00:27:29.800 --> 00:27:32.200]  是凡事都能
[00:27:32.200 --> 00:27:35.640]  其實為什麼我要將這個不信的經歷
[00:27:35.640 --> 00:27:37.360]  和大家分享呢
[00:27:37.360 --> 00:27:40.320]  就是我在弟兄身上
[00:27:40.320 --> 00:27:44.240]  和我一起讓這個神跡出現
[00:27:44.240 --> 00:27:47.120]  我看到就是因為背後有弟兄姐妹
[00:27:47.120 --> 00:27:49.800]  去堅持不放棄
[00:27:49.800 --> 00:27:51.680]  一個傳道人
[00:27:51.680 --> 00:27:53.320]  我早就放棄了
[00:27:53.320 --> 00:27:56.880]  根本我第一天已經不會去申請
[00:27:56.880 --> 00:27:59.480]  我們有時人就是這樣
[00:27:59.480 --> 00:28:01.680]  我分析了就是為什麼會這樣呢
[00:28:01.680 --> 00:28:04.320]  就是你都沒試
[00:28:04.320 --> 00:28:07.600]  我以前做了一間企業的小小的經理
[00:28:07.600 --> 00:28:09.240]  我高一級的經理
[00:28:09.240 --> 00:28:11.960]  最喜歡說的那句名言就是什麼呢
[00:28:11.960 --> 00:28:13.360]  你們為什麼不試
[00:28:13.360 --> 00:28:15.080]  問都不問
[00:28:15.080 --> 00:28:16.840]  我給你們一個原則
[00:28:16.840 --> 00:28:20.000]  如果那樣東西不用死
[00:28:20.000 --> 00:28:22.480]  又不用錢
[00:28:22.480 --> 00:28:24.680]  那你為什麼不試呢
[00:28:24.680 --> 00:28:26.560]  我聽到也是
[00:28:26.560 --> 00:28:28.920]  有時問那樣東西
[00:28:28.920 --> 00:28:31.320]  我的心想就是不用死
[00:28:31.320 --> 00:28:32.920]  哎呀 都不要啦
[00:28:32.920 --> 00:28:34.680]  不要啦 不行的
[00:28:34.680 --> 00:28:37.080]  什麼不行呢
[00:28:37.080 --> 00:28:38.160]  試一下嘛
[00:28:38.160 --> 00:28:39.320]  很多時候都是
[00:28:39.320 --> 00:28:41.400]  真的可以
[00:28:41.400 --> 00:28:44.880]  但我們很多時候就會讓機會流走了
[00:28:44.880 --> 00:28:47.640]  今天我更加想鼓勵大家
[00:28:47.640 --> 00:28:50.520]  當有些事情來到你那裡的時候
[00:28:50.520 --> 00:28:53.320]  你是不是真的會先擺祈禱行
[00:28:53.320 --> 00:28:57.000]  還是我們經常計算錯了
[00:28:57.000 --> 00:28:59.520]  什麼叫計算錯了
[00:28:59.520 --> 00:29:00.680]  計算錯了就是
[00:29:00.680 --> 00:29:02.160]  人呢
[00:29:02.160 --> 00:29:03.960]  我
[00:29:03.960 --> 00:29:06.120]  在這件事上
[00:29:06.120 --> 00:29:09.760]  我是用了一個極低層次的計算方法
[00:29:09.760 --> 00:29:12.280]  來每一次回應那位弟兄
[00:29:12.280 --> 00:29:13.520]  我怎麼計算呢
[00:29:13.520 --> 00:29:16.560]  我就是用這些來計算
[00:29:16.560 --> 00:29:18.440]  其實我們所有的事情
[00:29:18.440 --> 00:29:19.760]  如果叫低層次
[00:29:19.760 --> 00:29:21.000]  就是用以上這些
[00:29:21.000 --> 00:29:21.760]  比如說
[00:29:21.760 --> 00:29:24.080]  你根據你個人的能力
[00:29:24.080 --> 00:29:26.960]  你的經驗
[00:29:26.960 --> 00:29:27.960]  你的經驗可能就是說
[00:29:27.960 --> 00:29:30.360]  哎 現在加拿大又不支持宗教的
[00:29:30.360 --> 00:29:32.560]  你還要說是宗教的目的
[00:29:32.560 --> 00:29:34.600]  沒可能啦
[00:29:34.600 --> 00:29:36.760]  我們有一次借了車
[00:29:36.760 --> 00:29:38.880]  上去Colonna
[00:29:38.880 --> 00:29:41.040]  然後問那間大學借
[00:29:41.040 --> 00:29:41.680]  然後那間大學說
[00:29:41.680 --> 00:29:42.440]  不行的
[00:29:42.440 --> 00:29:44.680]  我們有這個標誌
[00:29:44.680 --> 00:29:46.360]  如果在教會裡面拍
[00:29:46.360 --> 00:29:46.920]  就會被人說
[00:29:46.920 --> 00:29:48.680]  哇 你支持基督教
[00:29:48.680 --> 00:29:50.680]  我有這類的經驗
[00:29:50.680 --> 00:29:51.880]  然後就會覺得
[00:29:51.880 --> 00:29:53.560]  哎呀 沒可能
[00:29:53.560 --> 00:29:54.480]  你根據你的經驗
[00:29:54.480 --> 00:29:57.320]  或者你曾經學過的東西
[00:29:57.320 --> 00:29:58.480]  比如說
[00:29:58.480 --> 00:29:59.440]  叫你彈琴
[00:29:59.440 --> 00:30:02.880]  我都不懂
[00:30:02.880 --> 00:30:04.400]  那你就停了
[00:30:04.400 --> 00:30:06.760]  然後你就會去想
[00:30:06.760 --> 00:30:09.120]  那個人可能又不知道怎麼回事
[00:30:09.120 --> 00:30:10.000]  或者
[00:30:10.000 --> 00:30:13.200]  我們會去看別人怎麼想的
[00:30:13.200 --> 00:30:14.240]  哎呀 我侍奉
[00:30:14.240 --> 00:30:15.560]  不知道他怎麼想呢
[00:30:15.560 --> 00:30:16.640]  哎呀 如果我做得不好
[00:30:16.640 --> 00:30:17.960]  他又不知道怎麼說我呢
[00:30:17.960 --> 00:30:19.920]  哎呀 又不知道哪個怎麼想呢
[00:30:19.920 --> 00:30:23.280]  哎呀 哪個又不知道不喜歡呢
[00:30:23.280 --> 00:30:26.320]  但是你現在說的是侍奉
[00:30:26.320 --> 00:30:29.960]  難道你是侍奉哪個的嗎
[00:30:29.960 --> 00:30:31.760]  你不是侍奉上帝嗎
[00:30:31.760 --> 00:30:33.600]  你不是想上帝喜不喜歡嗎
[00:30:33.600 --> 00:30:35.440]  你想了別人
[00:30:35.440 --> 00:30:36.560]  那你又沒做了
[00:30:36.560 --> 00:30:38.000]  那結果怎麼樣
[00:30:38.000 --> 00:30:39.560]  結果
[00:30:39.560 --> 00:30:41.280]  那個擴張境界
[00:30:41.280 --> 00:30:43.920]  就是你自己限制了
[00:30:43.920 --> 00:30:47.120]  在你自己定的那個
[00:30:47.120 --> 00:30:48.920]  boundary那裡
[00:30:48.920 --> 00:30:51.120]  你沒有擴大
[00:30:51.120 --> 00:30:52.960]  但是上帝的公式是怎樣的
[00:30:52.960 --> 00:30:54.080]  我很想
[00:30:54.080 --> 00:30:56.040]  穆因堂的弟兄姐妹
[00:30:56.040 --> 00:30:58.920]  所有看到網上的弟兄姐妹
[00:30:58.920 --> 00:31:02.960]  你嘗試用上帝的公式
[00:31:02.960 --> 00:31:03.840]  沒錯
[00:31:03.840 --> 00:31:05.960]  都要你肯的
[00:31:05.960 --> 00:31:07.360]  昨晚才說
[00:31:07.360 --> 00:31:09.360]  還是前晚了 忘記了
[00:31:09.360 --> 00:31:11.480]  就是上帝真的會幫那些
[00:31:11.480 --> 00:31:15.600]  願意自己幫自己的人
[00:31:15.600 --> 00:31:16.000]  是不是
[00:31:16.000 --> 00:31:19.200]  God only help those who help themselves
[00:31:19.200 --> 00:31:20.680]  如果你自己都不幫自己
[00:31:20.680 --> 00:31:22.080]  所有的事情都停了
[00:31:22.080 --> 00:31:24.240]  你就去了低層次那裡
[00:31:24.240 --> 00:31:27.120]  但是上帝的公式就是
[00:31:27.120 --> 00:31:29.200]  你夠不夠弱
[00:31:29.200 --> 00:31:30.960]  記不記得保羅說
[00:31:30.960 --> 00:31:34.160]  在軟弱的人顯得完全
[00:31:34.160 --> 00:31:36.120]  你更加就是因為你弱
[00:31:36.120 --> 00:31:39.880]  才看到上帝的能力
[00:31:39.880 --> 00:31:41.360]  和神的心意
[00:31:41.360 --> 00:31:45.400]  神賜給你的力量
[00:31:45.400 --> 00:31:49.520]  這個就是你將要擴張的境界
[00:31:49.520 --> 00:31:50.960]  你願不願意呢
[00:31:50.960 --> 00:31:54.440]  究竟你用哪一條的公式
[00:31:54.440 --> 00:31:56.520]  一路去做呢
[00:31:56.520 --> 00:32:01.320]  裡面一定要經過祈禱
[00:32:01.320 --> 00:32:03.360]  最後給你看幾張照片
[00:32:03.360 --> 00:32:05.800]  就結束今天的講道
[00:32:05.800 --> 00:32:08.360]  這幾張我會跳過了
[00:32:08.360 --> 00:32:09.360]  這個是給你看
[00:32:09.360 --> 00:32:11.400]  我們怎麼可以去擴張
[00:32:11.400 --> 00:32:12.560]  我們的境界
[00:32:12.560 --> 00:32:14.360]  我們的境界
[00:32:14.360 --> 00:32:17.120]  原來你一直說上帝沒有祝福你
[00:32:17.120 --> 00:32:18.920]  上帝說你都沒有來找我
[00:32:18.920 --> 00:32:22.120]  你都沒有祈禱
[00:32:22.120 --> 00:32:23.600]  他很想我們
[00:32:23.600 --> 00:32:24.880]  為什麼我們要做見證
[00:32:24.880 --> 00:32:26.600]  為什麼我們要在軟弱的時候
[00:32:26.600 --> 00:32:27.840]  顯出耶穌的能力
[00:32:27.840 --> 00:32:29.160]  約書亞記說得很清楚
[00:32:29.160 --> 00:32:31.720]  他說要使地上的萬民都知道
[00:32:31.720 --> 00:32:34.840]  耶穌的手是大有能力的
[00:32:34.840 --> 00:32:37.280]  我要使你們永遠敬畏耶和
[00:32:37.280 --> 00:32:41.000]  說你們的神
[00:32:41.000 --> 00:32:42.800]  神是有能力的
[00:32:42.800 --> 00:32:44.680]  但是我們很多時候往往做任
[00:32:44.680 --> 00:32:45.680]  很多決定
[00:32:45.680 --> 00:32:47.440]  我們就是計我們自己有多少錢
[00:32:47.440 --> 00:32:48.480]  我們自己有多少能力
[00:32:48.480 --> 00:32:49.480]  我們自己有多少人
[00:32:49.480 --> 00:32:50.920]  我們自己的年紀
[00:32:50.920 --> 00:32:54.720]  然後就說沒有可能了
[00:32:54.720 --> 00:32:58.120]  教會和公司最大不同就是
[00:32:58.120 --> 00:33:01.800]  要計耶穌下去
[00:33:01.800 --> 00:33:03.360]  你什麼時候不計耶穌下去
[00:33:03.360 --> 00:33:06.680]  我們就變成一間公司
[00:33:06.680 --> 00:33:09.120]  變成一個社會俱樂部
[00:33:09.120 --> 00:33:11.800]  在計營運成本
[00:33:11.800 --> 00:33:13.760]  等下阿四去開會那裡
[00:33:13.760 --> 00:33:15.040]  同鄉會就是
[00:33:15.040 --> 00:33:16.280]  你就要計了
[00:33:16.280 --> 00:33:17.000]  計有沒有錢
[00:33:17.000 --> 00:33:18.920]  你不會計耶穌下去的
[00:33:18.920 --> 00:33:20.800]  我們和同鄉會的不同
[00:33:20.800 --> 00:33:22.440]  我們和社會俱樂部的不同
[00:33:22.440 --> 00:33:24.000]  就是我們有耶穌
[00:33:24.000 --> 00:33:27.120]  你什麼時候不計耶穌下去
[00:33:27.120 --> 00:33:30.000]  我們就定了我們自己的限制
[00:33:30.000 --> 00:33:32.160]  最後一件也是我
[00:33:32.160 --> 00:33:36.040]  和執事有少少小信的經歷
[00:33:36.040 --> 00:33:37.600]  就是什麼呢
[00:33:37.600 --> 00:33:41.840]  我們每個月都會去一次狐狸苑
[00:33:41.840 --> 00:33:45.240]  我們上一次是第幾次啊
[00:33:45.240 --> 00:33:48.320]  第五 是不是啊
[00:33:48.320 --> 00:33:50.400]  五次裡面前的四次
[00:33:50.400 --> 00:33:54.280]  都有個很好的職員是講廣東話的
[00:33:54.280 --> 00:33:56.040]  很協助我們
[00:33:56.040 --> 00:33:58.840]  然後每一次設置好東西
[00:33:58.840 --> 00:34:00.760]  就一定有支咪在那裡
[00:34:00.760 --> 00:34:03.560]  我們每一次翻譯都是
[00:34:03.560 --> 00:34:07.280]  各位弟兄姐妹早晨
[00:34:07.280 --> 00:34:10.400]  我們有些東西
[00:34:10.400 --> 00:34:11.960]  然後就帶來帶去
[00:34:11.960 --> 00:34:16.280]  我們有兩位很好的翻譯的人才在那裡
[00:34:16.280 --> 00:34:17.760]  那好吧
[00:34:17.760 --> 00:34:18.960]  我們這次就很擔心
[00:34:18.960 --> 00:34:22.480]  因為負責的弟兄就放了假
[00:34:22.480 --> 00:34:24.520]  我心想和執事又怕了
[00:34:24.520 --> 00:34:25.680]  哎呀 死啦
[00:34:25.680 --> 00:34:29.600]  他沒來一會又不懂得推苑友下來
