
[00:00:00.000 --> 00:00:05.200]  烈王記的第二講
[00:21:09.700 --> 00:21:12.700]  我們根本沒有心爭奪王位
[00:21:12.700 --> 00:21:15.700]  這個王位是你要就行了
[00:21:15.700 --> 00:21:17.700]  我們不會跟你爭奪
[00:21:17.700 --> 00:21:23.700]  但是我們見到當祭司薩都和拿丹才知道
[00:21:23.700 --> 00:21:26.700]  沒有出現的時候就代表什麼呢?
[00:21:26.700 --> 00:21:30.700]  代表大衛根本沒有支持這件事
[00:21:30.700 --> 00:21:34.700]  因為薩都和拿丹都是大衛的心腹
[00:21:34.700 --> 00:21:37.700]  亞當尼亞也應該知道
[00:21:37.700 --> 00:21:42.700]  所羅門就是神所揀選成為下一任的以色列王
[00:21:42.700 --> 00:21:44.700]  為什麼我這樣說呢?
[00:21:44.700 --> 00:21:48.700]  因為他沒有請所羅門來這個宴會
[00:21:48.700 --> 00:21:52.700]  所以他應該知道所羅門會不高興
[00:21:52.700 --> 00:21:58.700]  因為神已經揀選所羅門成為下一任以色列的王
[00:21:58.700 --> 00:22:03.700]  其實亞當尼亞、亞比亞他和約納
[00:22:03.700 --> 00:22:05.700]  都是背叛了神
[00:22:05.700 --> 00:22:10.700]  因為是神的旨意要所羅門承繼大位
[00:22:10.700 --> 00:22:13.700]  他們都忘記了詩篇的33篇
[00:22:13.700 --> 00:22:18.700]  耶和華的籌算永遠立定
[00:22:18.700 --> 00:22:20.700]  在聖經裏面
[00:22:20.700 --> 00:22:23.700]  當我們讀到有人謀朝篡位
[00:22:23.700 --> 00:22:27.700]  或者做這些用手段來達到目的的時候
[00:22:27.700 --> 00:22:29.700]  我們就好像覺得
[00:22:29.700 --> 00:22:33.700]  以塞瓦書的59章14節所說
[00:22:33.700 --> 00:22:36.700]  公平轉移退後
[00:22:36.700 --> 00:22:39.700]  公平也退後了
[00:22:39.700 --> 00:22:43.700]  公義站在遠處離我們很遠
[00:22:43.700 --> 00:22:48.700]  還有誠實在街上撲倒
[00:22:48.700 --> 00:22:53.700]  我們經常說忠忠直直忠須黑食
[00:22:53.700 --> 00:22:56.700]  原來這句話是有聖經出典的
[00:22:56.700 --> 00:22:57.700]  在哪裏呢?
[00:22:57.700 --> 00:23:00.700]  在以塞瓦書的59章14節
[00:23:00.700 --> 00:23:03.700]  但是當這些事發生的時候
[00:23:03.700 --> 00:23:06.700]  我們要記得詩篇的9章14節
[00:23:06.700 --> 00:23:10.700]  惡人必因自己所所做的事
[00:23:10.700 --> 00:23:12.700]  陷入網羅
[00:23:12.700 --> 00:23:14.700]  神仍然在他的寶座上
[00:23:14.700 --> 00:23:16.700]  來代掌權
[00:23:16.700 --> 00:23:20.700]  就是因為這件事提醒了大位
[00:23:20.700 --> 00:23:23.700]  是時候要任命所羅門成為
[00:23:23.700 --> 00:23:25.700]  以色列下一代的王
[00:23:26.700 --> 00:23:29.700]  其實那丹先知早就知道
[00:23:29.700 --> 00:23:32.700]  所羅門是神所揀選
[00:23:32.700 --> 00:23:34.700]  下一任的以色列王
[00:23:34.700 --> 00:23:35.700]  他怎麼知道呢?
[00:23:35.700 --> 00:23:38.700]  因為神曾經差派那丹
[00:23:38.700 --> 00:23:41.700]  將所羅門的另外一個名字
[00:23:41.700 --> 00:23:43.700]  帶給大位
[00:23:43.700 --> 00:23:45.700]  這個名字是什麼呢?
[00:23:45.700 --> 00:23:47.700]  耶底底亞
[00:23:47.700 --> 00:23:50.700]  意思就是主所愛的
[00:23:50.700 --> 00:23:54.700]  在撒慕爾夏的12章24-25節
[00:23:54.700 --> 00:23:56.700]  所以所羅門就是神所愛
[00:23:56.700 --> 00:23:58.700]  所以那丹知道
[00:23:58.700 --> 00:24:01.700]  所羅門就是神所揀選
[00:24:01.700 --> 00:24:03.700]  下一任的王
[00:24:03.700 --> 00:24:06.700]  我們講完了第一點
[00:24:06.700 --> 00:24:10.700]  就是投機主義者亞當尼亞
[00:24:10.700 --> 00:24:13.700]  第二點就是這位公義的先知
[00:24:13.700 --> 00:24:15.700]  那丹
[00:24:15.700 --> 00:24:18.700]  那丹立刻知道了這件事
[00:24:18.700 --> 00:24:20.700]  就去找拔士巴
[00:24:20.700 --> 00:24:21.700]  他說你知不知道
[00:24:21.700 --> 00:24:24.700]  亞當尼亞已經成為王了
[00:24:24.700 --> 00:24:27.700]  他說這個對你和所羅門
[00:24:27.700 --> 00:24:29.700]  將會造成很大很大的威脅
[00:24:29.700 --> 00:24:32.700]  如果亞當尼亞真的坐正的話
[00:24:32.700 --> 00:24:34.700]  你們要小心了
[00:24:34.700 --> 00:24:37.700]  而亞當尼亞日後
[00:24:37.700 --> 00:24:39.700]  都會去找拔士巴
[00:24:39.700 --> 00:24:43.700]  可見拔士巴是一個非常有影響的女人
[00:24:43.700 --> 00:24:46.700]  亞當尼亞會去找他做什麼呢?
[00:24:46.700 --> 00:24:48.700]  第二章我剛才說
[00:24:48.700 --> 00:24:53.700]  他要拔士巴答應將比薩許配給自己
[00:24:53.700 --> 00:24:55.700]  他又去找拔士巴
[00:24:55.700 --> 00:24:59.700]  那你說拔士巴為什麼會這麼有影響力呢?
[00:24:59.700 --> 00:25:01.700]  他的丈夫是誰呢?
[00:25:01.700 --> 00:25:03.700]  是大衛
[00:25:03.700 --> 00:25:07.700]  而拔士巴是大衛最愛的女人
[00:25:07.700 --> 00:25:08.700]  所以每個人都知道
[00:25:08.700 --> 00:25:09.700]  你要什麼
[00:25:09.700 --> 00:25:10.700]  你去找拔士巴
[00:25:10.700 --> 00:25:12.700]  走後門
[00:25:12.700 --> 00:25:15.700]  拔士巴於是就去見大衛
[00:25:15.700 --> 00:25:18.700]  見到大衛年紀老邁
[00:25:18.700 --> 00:25:23.700]  同女亞比薩正在他旁邊侍候他
[00:25:23.700 --> 00:25:28.700]  那丹就教拔士巴怎樣和大衛講話
[00:25:28.700 --> 00:25:32.700]  在列王紀上的一章十三節
[00:25:32.700 --> 00:25:35.700]  你進去見大衛王對他說
[00:25:35.700 --> 00:25:36.700]  我主我王啊
[00:25:36.700 --> 00:25:39.700]  你不曾向婢女起誓說
[00:25:39.700 --> 00:25:43.700]  你兒子所羅門必接續我作王
[00:25:43.700 --> 00:25:45.700]  坐在我的位上嗎?
[00:25:45.700 --> 00:25:50.700]  現在亞當尼亞怎麼作了王呢?
[00:25:50.700 --> 00:25:52.700]  很好的問題
[00:25:52.700 --> 00:25:57.700]  那你說大衛何時向拔士巴發誓
[00:25:57.700 --> 00:26:01.700]  說所羅門會坐在他的王位上呢?
[00:26:01.700 --> 00:26:06.700]  有可能是因為神曾經和大衛納約
[00:26:06.700 --> 00:26:08.700]  在撒姆爾夏的第七章
[00:26:08.700 --> 00:26:10.700]  說他的後人當中
[00:26:10.700 --> 00:26:13.700]  有一個會坐在他的王位上
[00:26:13.700 --> 00:26:16.700]  會為神起聖殿
[00:26:16.700 --> 00:26:18.700]  這個人是誰呢?
[00:26:18.700 --> 00:26:19.700]  就是所羅門
[00:26:19.700 --> 00:26:25.700]  而大衛在歷代之上的二十二章和二十八章
[00:26:25.700 --> 00:26:29.700]  曾經宣佈要為神起聖殿
[00:26:29.700 --> 00:26:34.700]  他指明門聖說所羅門會為神起聖殿
[00:26:34.700 --> 00:26:36.700]  所以很多學者說
[00:26:36.700 --> 00:26:40.700]  就是在這裡拔士巴認為
[00:26:40.700 --> 00:26:43.700]  這就是對他的一個誓言
[00:26:43.700 --> 00:26:45.700]  另外有一個可能性
[00:26:45.700 --> 00:26:46.700]  就是我剛才說過
[00:26:46.700 --> 00:26:50.700]  神曾經給所羅門有一個很特別的名字
[00:26:50.700 --> 00:26:53.700]  耶底底亞就是主所喜悅
[00:26:53.700 --> 00:26:57.700]  所以從這一點我們也可以看到
[00:26:57.700 --> 00:27:01.700]  所羅門就是大衛的繼承人
[00:27:01.700 --> 00:27:04.700]  拔士巴去找大衛
[00:27:04.700 --> 00:27:06.700]  告訴他
[00:27:06.700 --> 00:27:09.700]  王啊!你好無知啊!
[00:27:09.700 --> 00:27:12.700]  無知這個字又是誰呢?
[00:27:12.700 --> 00:27:14.700]  又是丫達這個字
[00:27:14.700 --> 00:27:17.700]  在聖經裡已經被我們看到
[00:27:17.700 --> 00:27:19.700]  這個字用在大衛身上兩次了
[00:27:19.700 --> 00:27:21.700]  第一次說出什麼呢?
[00:27:21.700 --> 00:27:23.700]  他是無能
[00:27:23.700 --> 00:27:25.700]  他沒有統治的能力
[00:27:25.700 --> 00:27:27.700]  現在他是無知
[00:27:27.700 --> 00:27:30.700]  亞當尼亞成為王他都不知道
[00:27:30.700 --> 00:27:33.700]  所以拔士巴就指出
[00:27:33.700 --> 00:27:37.700]  亞當尼亞已經舉行了宴會
[00:27:37.700 --> 00:27:40.700]  你的元帥約納
[00:27:40.700 --> 00:27:44.700]  你的祭司亞比亞他都參加了
[00:27:44.700 --> 00:27:48.700]  還有你所有的王子除了所羅門都參加
[00:27:48.700 --> 00:27:51.700]  你居然不知道這件事
[00:27:51.700 --> 00:27:54.700]  拔士巴就告訴大衛
[00:27:54.700 --> 00:27:58.700]  亞當尼亞真的有野心成為王
[00:27:58.700 --> 00:28:01.700]  現在全國的人民在做什麼呢?
[00:28:01.700 --> 00:28:04.700]  正在等待你的宣佈
[00:28:04.700 --> 00:28:06.700]  正在等待你的決定
[00:28:06.700 --> 00:28:08.700]  你要告訴別人
[00:28:08.700 --> 00:28:11.700]  誰將會繼承你的王位
[00:28:11.700 --> 00:28:15.700]  拔士巴當然暗示給大衛
[00:28:15.700 --> 00:28:17.700]  你不搞清楚這件事
[00:28:17.700 --> 00:28:19.700]  你將來去世
[00:28:19.700 --> 00:28:21.700]  我和你的兒子所羅門
[00:28:21.700 --> 00:28:23.700]  我們就不行了
[00:28:23.700 --> 00:28:25.700]  命都沒了
[00:28:25.700 --> 00:28:27.700]  在這個時候
[00:28:27.700 --> 00:28:30.700]  拿丹仙知自己也去見大衛
[00:28:30.700 --> 00:28:34.700]  說出所羅門設立宴會的事
[00:28:34.700 --> 00:28:38.700]  拿丹和拔士巴兩個都說出
[00:28:38.700 --> 00:28:41.700]  所有被邀請人的名單
[00:28:41.700 --> 00:28:44.700]  和沒有被邀請人的名單
[00:28:44.700 --> 00:28:48.700]  而最後拿丹問了一個很重要的問題
[00:28:48.700 --> 00:28:51.700]  在獵王紀上的一章27節
[00:28:51.700 --> 00:28:53.700]  他問大衛
[00:28:53.700 --> 00:28:56.700]  你有沒有讓你的僕人知道
[00:28:56.700 --> 00:29:01.700]  誰會繼承你成為以色列的國王
[00:29:01.700 --> 00:29:04.700]  有沒有看到「也達」這個字又出現了
[00:29:04.700 --> 00:29:08.700]  不單止經文指出大衛是無能的
[00:29:08.700 --> 00:29:10.700]  又是「也達」
[00:29:10.700 --> 00:29:13.700]  不單止經文指出他是無知
[00:29:13.700 --> 00:29:16.700]  亞當尼亞成為王他都不知道
[00:29:16.700 --> 00:29:20.700]  現在拿丹是要大衛作出一個決定
[00:29:20.700 --> 00:29:22.700]  「也達」這個字又再出現
[00:29:22.700 --> 00:29:25.700]  你要讓僕人知道誰繼承你
[00:29:25.700 --> 00:29:28.700]  否則將來會有很大的問題
[00:29:28.700 --> 00:29:32.700]  拔士巴也好像在責問大衛
[00:29:32.700 --> 00:29:36.700]  我和你已經沒有一個兒子了
[00:29:36.700 --> 00:29:39.700]  記不記得大衛和拔士巴行奸淫
[00:29:39.700 --> 00:29:41.700]  已經一個嬰兒沒有了
[00:29:41.700 --> 00:29:44.700]  拔士巴好像在暗示給大衛
[00:29:44.700 --> 00:29:47.700]  你是不是想沒有多個兒子
[00:29:47.700 --> 00:29:49.700]  這個就是所羅門
[00:29:49.700 --> 00:29:54.700]  而的確是因為大衛和拔士巴的罪
[00:29:54.700 --> 00:29:57.700]  皇室現在又出現問題
[00:29:57.700 --> 00:30:01.700]  記不記得拿丹曾經說給大衛聽
[00:30:01.700 --> 00:30:03.700]  因為你和拔士巴的罪
[00:30:03.700 --> 00:30:06.700]  刀劍將會不離你的家
[00:30:06.700 --> 00:30:10.700]  現在就是這個問題又再重複出現
[00:30:10.700 --> 00:30:13.700]  我們說了兩點
[00:30:13.700 --> 00:30:16.700]  亞當尼亞就是一個投機主義者
[00:30:16.700 --> 00:30:20.700]  拿丹就是那位公義的先知
[00:30:20.700 --> 00:30:23.700]  現在是我們經文最中心的部分
[00:30:23.700 --> 00:30:26.700]  就是本來不知情的大衛
[00:30:26.700 --> 00:30:29.700]  你現在知道了有什麼回應
[00:30:29.700 --> 00:30:32.700]  這個就是我們第三點
[00:30:32.700 --> 00:30:35.700]  我說過經文圍繞著兩個字
[00:30:35.700 --> 00:30:37.700]  Yada我們已經見到了
[00:30:37.700 --> 00:30:40.700]  重複出現在大衛的身上
[00:30:40.700 --> 00:30:41.700]  尤其是
[00:30:41.700 --> 00:30:45.700]  但是現在大衛知情之後
[00:30:45.700 --> 00:30:47.700]  他就要起誓
[00:30:47.700 --> 00:30:49.700]  就是Shaba這個字
[00:30:49.700 --> 00:30:52.700]  另外一個在經文重複出現的字
[00:30:52.700 --> 00:30:56.700]  他要起誓將所羅門放在他的王位上
[00:30:56.700 --> 00:31:00.700]  繼承他成為下一任的以色列王
[00:31:00.700 --> 00:31:03.700]  Shaba這個字在獵王紀上
[00:31:03.700 --> 00:31:06.700]  一共出現有十二次
[00:31:06.700 --> 00:31:11.700]  有八次都是在獵王紀上的第一章和第二章
[00:31:11.700 --> 00:31:14.700]  而這個字明字的明詞
[00:31:14.700 --> 00:31:17.700]  起誓是動詞出現十二次
[00:31:17.700 --> 00:31:19.700]  明詞只出現一次
[00:31:19.700 --> 00:31:24.700]  在獵王紀上的二章四十三節就是誓言
[00:31:24.700 --> 00:31:29.700]  而這個字和拔士巴的名字息息相關
[00:31:29.700 --> 00:31:31.700]  拔士巴的名字是什麼意思?
[00:31:31.700 --> 00:31:33.700]  拔士巴
[00:31:33.700 --> 00:31:34.700]  什麼意思?
[00:31:34.700 --> 00:31:37.700]  是誓言的女兒
[00:31:37.700 --> 00:31:39.700]  我以前時時都不明白
[00:31:39.700 --> 00:31:43.700]  為什麼這個人的名字叫誓言的女兒
[00:31:43.700 --> 00:31:44.700]  因為在聖經裏面
[00:31:44.700 --> 00:31:49.700]  一個人的名字通常和他息息相關
[00:31:49.700 --> 00:31:55.700]  現在我知道為什麼他叫拔士巴誓言的女兒
[00:31:55.700 --> 00:31:58.700]  就是大衛將會向他起誓
[00:31:58.700 --> 00:32:02.700]  所羅門一定會坐在他的王位上
[00:32:02.700 --> 00:32:05.700]  繼承他成為王
[00:32:05.700 --> 00:32:11.700]  大衛指著救贖他脫離一切的耶和華起誓
[00:32:11.700 --> 00:32:16.700]  他一定會指定所羅門成為他的繼承人
[00:32:16.700 --> 00:32:19.700]  在獵王紀上的第一章三十節
[00:32:19.700 --> 00:32:23.700]  而這個誓言不單止是他的誓言
[00:32:23.700 --> 00:32:25.700]  還是誰的誓言呢?
[00:32:25.700 --> 00:32:28.700]  是耶和華的誓言
[00:32:28.700 --> 00:32:31.700]  在撒姆以下的第七章
[00:32:31.700 --> 00:32:35.700]  所羅門不單止是王子
[00:32:35.700 --> 00:32:37.700]  不單止是大衛的繼承人
[00:32:37.700 --> 00:32:40.700]  他和大衛都有親密的關係
[00:32:40.700 --> 00:32:43.700]  為什麼他和大衛有親密的關係呢?
[00:32:43.700 --> 00:32:47.700]  因為他的媽媽就是拔士巴
[00:32:47.700 --> 00:32:49.700]  是大衛最愛的女人
[00:32:49.700 --> 00:32:53.700]  所以他和大衛當然有親密的關係
[00:32:53.700 --> 00:32:57.700]  大衛於是照他的忠心僕人
[00:32:57.700 --> 00:33:03.700]  先知拿丹、祭司薩都和他的護衛長彼拿
[00:33:03.700 --> 00:33:06.700]  這些都是他信得過的人
[00:33:06.700 --> 00:33:10.700]  指示他們要去基訓公開宣佈
[00:33:10.700 --> 00:33:14.700]  所羅門將會成為以色列人的王
[00:33:14.700 --> 00:33:17.700]  原來耶路撒冷有兩個水源
[00:33:17.700 --> 00:33:20.700]  一個就在隱羅傑
[00:33:20.700 --> 00:33:22.700]  隱羅傑我剛才說
[00:33:22.700 --> 00:33:26.700]  是亞當尼亞在那裡自立為王的地方
[00:33:26.700 --> 00:33:28.700]  但是還有一個水源在哪裡呢?
[00:33:28.700 --> 00:33:30.700]  在基訓
[00:33:30.700 --> 00:33:32.700]  大衛都很心水清
[00:33:32.700 --> 00:33:34.700]  為什麼選擇基訓呢?
[00:33:34.700 --> 00:33:36.700]  因為耶路撒冷有兩個水源
[00:33:36.700 --> 00:33:40.700]  而基訓才是最主要的水源
[00:33:40.700 --> 00:33:43.700]  比隱羅傑還要重要
[00:33:43.700 --> 00:33:45.700]  去那裡做什麼呢?
[00:33:45.700 --> 00:33:50.700]  要所羅門坐在大衛的盧駒子上
[00:33:50.700 --> 00:33:53.700]  證明他就是大衛所揀選
[00:33:53.700 --> 00:33:55.700]  就好像耶穌基督
[00:33:55.700 --> 00:33:59.700]  也是坐著盧駒子進入耶路撒冷城
[00:33:59.700 --> 00:34:05.700]  隱羅傑其實在石安山東面的山坡上高
[00:34:05.700 --> 00:34:09.700]  距離基訓是很近很近
[00:34:09.700 --> 00:34:11.700]  不到一里的路程
[00:34:11.700 --> 00:34:16.700]  所以很快所羅門成為王的消息
[00:34:16.700 --> 00:34:19.700]  就會傳到亞當尼亞那裡
[00:34:19.700 --> 00:34:24.700]  薩督和拿丹都用會幕裡的高遊
[00:34:24.700 --> 00:34:26.700]  來高沒所羅門
[00:34:26.700 --> 00:34:28.700]  然後士兵就吹響號角
[00:34:28.700 --> 00:34:32.700]  宣佈有一件很重要的事情已經發生了
[00:34:32.700 --> 00:34:35.700]  所羅門已經成為
[00:34:35.700 --> 00:34:41.700]  以色列和猶大的國王和統治者
[00:34:41.700 --> 00:34:46.700]  為什麼牧師把這兩樣東西分得這麼清楚?
[00:34:46.700 --> 00:34:50.700]  你是國王不是已經成為統治者了嗎?
[00:34:50.700 --> 00:34:54.700]  其實這個大衛搞得很清楚
[00:34:54.700 --> 00:34:57.700]  在列王紀上的一章三十五節
[00:34:57.700 --> 00:35:02.700]  他宣佈所羅門是以色列的統治者
[00:35:02.700 --> 00:35:04.700]  也是王子這個字
[00:35:04.700 --> 00:35:08.700]  但是在列王紀上的一章三十四節
[00:35:08.700 --> 00:35:11.700]  他說所羅門已經被任命成為
[00:35:11.700 --> 00:35:14.700]  以色列和猶大的國王
[00:35:14.700 --> 00:35:16.700]  Malak這個字
[00:35:16.700 --> 00:35:18.700]  為什麼要分得這麼清楚?
[00:35:18.700 --> 00:35:22.700]  因為無論是素羅還是大衛
[00:35:22.700 --> 00:35:25.700]  當他們被高納為王的時候
[00:35:25.700 --> 00:35:29.700]  他們只不過是被高納成為統治者
[00:35:29.700 --> 00:35:31.700]  還不是王子
[00:35:31.700 --> 00:35:36.700]  大衛是後來他的人民才擁納他為王
[00:35:36.700 --> 00:35:41.700]  在撒姆爾夏的第五章、第六章和第七章
[00:35:41.700 --> 00:35:46.700]  大衛和素羅不同的地方是什麼?
[00:35:46.700 --> 00:35:48.700]  大衛一向都知道
[00:35:48.700 --> 00:35:51.700]  以色列真正的王是誰
[00:35:51.700 --> 00:35:53.700]  是耶和華自己
[00:35:53.700 --> 00:35:57.700]  他只不過是被神授高差派
[00:35:57.700 --> 00:35:59.700]  來成為一個統治者
[00:35:59.700 --> 00:36:00.700]  成為一個王子
[00:36:00.700 --> 00:36:03.700]  所以他知道王一向都是耶和華
[00:36:03.700 --> 00:36:07.700]  為什麼在這裡他要這麼指名喚姓
[00:36:07.700 --> 00:36:11.700]  要指定所羅門成為以色列的國王呢?
[00:36:11.700 --> 00:36:15.700]  因為亞當尼亞已經被他見到
[00:36:15.700 --> 00:36:17.700]  有很大的野心
[00:36:17.700 --> 00:36:19.700]  他知道他應該要當機立斷
[00:36:19.700 --> 00:36:21.700]  事不宜遲
[00:36:21.700 --> 00:36:27.700]  他一定要立克立所羅門成為全以色列人的王
[00:36:27.700 --> 00:36:33.700]  經文有四個萬歲在三個人身上
[00:36:33.700 --> 00:36:35.700]  這三個人是誰?
[00:36:35.700 --> 00:36:38.700]  第一個是亞當尼亞
[00:36:38.700 --> 00:36:41.700]  在聶王紀上的一章二十五節
[00:36:41.700 --> 00:36:43.700]  當他自稱為王之後
[00:36:43.700 --> 00:36:45.700]  人民就叫他萬歲
[00:36:45.700 --> 00:36:47.700]  這是第一次
[00:36:47.700 --> 00:36:51.700]  第二次在聶王紀上的一章三十一節
[00:36:51.700 --> 00:36:54.700]  是拔士巴爪去見大衛
[00:36:54.700 --> 00:36:57.700]  稱呼大衛做萬歲
[00:36:57.700 --> 00:36:59.700]  還有第三次
[00:36:59.700 --> 00:37:04.700]  就是在聶王紀上的第一章三十四節
[00:37:04.700 --> 00:37:09.700]  就是大衛說我要所羅門成為以色列人的萬歲
[00:37:09.700 --> 00:37:11.700]  而在第三十九節
[00:37:11.700 --> 00:37:14.700]  人民真的稱所羅門為萬歲
[00:37:14.700 --> 00:37:19.700]  有沒有看到王位正確的傳承應該是怎樣?
[00:37:19.700 --> 00:37:24.700]  是透過大衛這個在位的萬歲爺
[00:37:24.700 --> 00:37:28.700]  按立下一任的萬歲爺
[00:37:28.700 --> 00:37:31.700]  這才是真正傳承的途徑
[00:37:31.700 --> 00:37:36.700]  而不是像亞當尼亞那樣自立為王
[00:37:36.700 --> 00:37:41.700]  我剛才說到大衛心腹之一是誰?
[00:37:41.700 --> 00:37:45.700]  比拿亞非常重要
[00:37:45.700 --> 00:37:48.700]  因為這個人重握兵權
[00:37:48.700 --> 00:37:51.700]  我在說大衛勇士名單的時候
[00:37:51.700 --> 00:37:54.700]  我都說過這個比拿亞
[00:37:54.700 --> 00:37:56.700]  他其實是祭司的兒子
[00:37:56.700 --> 00:38:01.700]  通常祭司都是繼承他爸爸成為祭司
[00:38:01.700 --> 00:38:05.700]  但這個比拿亞他揀選了軍事的生涯
[00:38:05.700 --> 00:38:08.700]  他希望成為一個軍人
[00:38:08.700 --> 00:38:11.700]  他終於成為了大衛的勇士
[00:38:11.700 --> 00:38:15.700]  還成為了大衛的護衛長
[00:38:15.700 --> 00:38:18.700]  他本來是一個沿海居住的人
[00:38:18.700 --> 00:38:20.700]  就像斐理士人
[00:38:20.700 --> 00:38:22.700]  來自地中海
[00:38:22.700 --> 00:38:25.700]  但他後來投靠了大衛
[00:38:25.700 --> 00:38:29.700]  加入了大衛的軍隊成為大衛的勇士
[00:38:29.700 --> 00:38:32.700]  當比拿亞聽見大衛的吩咐之後
[00:38:32.700 --> 00:38:37.700]  他立刻派兵保護大衛和保護所羅門
[00:38:37.700 --> 00:38:42.700]  因為他知道亞當尼亞可能對他們父子不利
[00:38:42.700 --> 00:38:46.700]  後來當約納他支持亞當尼亞
[00:38:46.700 --> 00:38:48.700]  反叛了大衛之後
[00:38:48.700 --> 00:38:52.700]  被所羅門處決了約納這個元帥
[00:38:52.700 --> 00:38:57.700]  就將元帥這個職位給了比拿亞
[00:38:57.700 --> 00:39:02.700]  薩督、拿丹和比拿亞在大衛的指示之下
[00:39:02.700 --> 00:39:06.700]  宣布所羅門成為以色列人的王
[00:39:06.700 --> 00:39:08.700]  人民都很高興
[00:39:08.700 --> 00:39:13.700]  歡天喜地彈奏樂曲高聲呼喊
[00:39:13.700 --> 00:39:16.700]  神保守所羅門王
[00:39:16.700 --> 00:39:19.700]  聲音之大是怎樣呢?
[00:39:19.700 --> 00:39:23.700]  好像地震一樣地都裂了
[00:39:23.700 --> 00:39:26.700]  這些聲音在山谷裡回音
[00:39:26.700 --> 00:39:29.700]  傳了去引羅傑那裡
[00:39:29.700 --> 00:39:32.700]  引羅傑那裡又發生了什麼事呢?
[00:39:32.700 --> 00:39:36.700]  那裡的人民又在大聲呼喊
[00:39:36.700 --> 00:39:39.700]  亞當尼亞王萬歲
[00:39:39.700 --> 00:39:41.700]  兩邊都說王萬歲
[00:39:41.700 --> 00:39:45.700]  但似乎大衛那邊的聲音比較響
[00:39:45.700 --> 00:39:49.700]  他們都不知道耶路撒冷發生了什麼事
[00:39:49.700 --> 00:39:51.700]  是不是大衛死了?
[00:39:51.700 --> 00:39:53.700]  為什麼這麼大聲?
[00:39:53.700 --> 00:39:56.700]  是不是有人來攻打以色列?
[00:39:56.700 --> 00:39:58.700]  攻打耶路撒冷?
[00:39:58.700 --> 00:40:02.700]  這樣就帶領我們去到第四個重要的人物
[00:40:02.700 --> 00:40:06.700]  就是目擊的使者約拿丹
[00:40:06.700 --> 00:40:08.700]  Yonatan
[00:40:08.700 --> 00:40:11.700]  約拿丹真的可以說不得了
[00:40:11.700 --> 00:40:13.700]  我剛才說
[00:40:13.700 --> 00:40:17.700]  祭司亞比亞他已經投靠了亞當尼亞
[00:40:17.700 --> 00:40:19.700]  就是他的爸爸
[00:40:19.700 --> 00:40:22.700]  他的爸爸就是亞比亞他
[00:40:22.700 --> 00:40:24.700]  居然投靠了亞當尼亞
[00:40:24.700 --> 00:40:28.700]  但是約拿丹他棄暗投明
[00:40:28.700 --> 00:40:31.700]  他知道所羅門才是神所揀選
[00:40:31.700 --> 00:40:33.700]  所以他支持大衛
[00:40:33.700 --> 00:40:35.700]  他支持所羅門
[00:40:35.700 --> 00:40:38.700]  當亞當尼亞正在慶祝
[00:40:38.700 --> 00:40:42.700]  人民正在呼喊亞當尼亞王萬歲
[00:40:42.700 --> 00:40:45.700]  突然間聽到很大的聲音
[00:40:45.700 --> 00:40:49.700]  約納問城裡面發生了什麼事?
[00:40:49.700 --> 00:40:51.700]  就在這個時候
[00:40:51.700 --> 00:40:56.700]  約拿丹就來帶信息給那裡的人
[00:40:56.700 --> 00:41:04.700]  作者巧妙地將亞當尼亞和亞撒隆反叛的事蹟放在一起
[00:41:04.700 --> 00:41:05.700]  為什麼呢?
[00:41:05.700 --> 00:41:11.700]  因為這個約拿丹在兩件事當中都是一個重要的使者
[00:41:11.700 --> 00:41:15.700]  而兩件事發生都在引羅傑這個地方
[00:41:15.700 --> 00:41:20.700]  當亞撒隆反叛大衛趕他出耶路撒冷的時候
[00:41:20.700 --> 00:41:24.700]  曾經約拿丹成為大衛的使者
[00:41:24.700 --> 00:41:27.700]  將很重要的信息帶給大衛
[00:41:27.700 --> 00:41:29.700]  就在這裡引羅傑
[00:41:29.700 --> 00:41:31.700]  叫他要逃命
[00:41:31.700 --> 00:41:34.700]  因為亞撒隆已經在追殺他
[00:41:34.700 --> 00:41:38.700]  現在是同一個地方引羅傑
[00:41:38.700 --> 00:41:42.700]  同一位使者帶出來的信息很不同
[00:41:42.700 --> 00:41:46.700]  這個信息是由大衛傳給大衛的敵人
[00:41:46.700 --> 00:41:52.700]  所以有沒有看到烈王文采非常非常美麗
[00:41:52.700 --> 00:41:57.700]  亞當尼亞以為約拿丹幫他帶來好消息
[00:41:57.700 --> 00:42:01.700]  但結果帶給他是最壞的消息
[00:42:01.700 --> 00:42:06.700]  透過約拿丹作者第三次講出
[00:42:06.700 --> 00:42:11.700]  大衛如何按納所羅門成為以色列人的王
[00:42:11.700 --> 00:42:17.700]  他親眼見到所羅門騎著大衛的驢驅子
[00:42:17.700 --> 00:42:24.700]  他親眼見到所羅門被撒督和拿丹用油來高抹他
[00:42:24.700 --> 00:42:29.700]  講得非常仔細 非常準確
[00:42:29.700 --> 00:42:32.700]  所以約拿丹真是一個目擊的證人
[00:42:32.700 --> 00:42:36.700]  但有一件事有很多學者都提出異議
[00:42:36.700 --> 00:42:43.700]  是什麼呢?是在《烈王紀》上的一章47-48節
[00:42:43.700 --> 00:42:47.700]  其實是描述皇宮所發生的事
[00:42:47.700 --> 00:42:52.700]  很多學者都說約拿丹沒有去過皇宮
