
[00:00:00.000 --> 00:00:11.000]  各位親愛的朋友 早安 非常高興在張林祈的第三個主日和大家分享實事信息
[00:20:44.000 --> 00:20:46.000]  因為這樣的緣故
[00:20:46.000 --> 00:20:48.000]  我們就可以歡喜快樂
[00:20:48.000 --> 00:20:50.000]  好不好
[00:20:50.000 --> 00:20:53.000]  在我們的處境當中
[00:20:53.000 --> 00:20:55.000]  他沒有放下我們
[00:20:55.000 --> 00:20:57.000]  第二個原因
[00:20:57.000 --> 00:21:00.000]  不單止他介入
[00:21:00.000 --> 00:21:02.000]  其實他介入是因為
[00:21:02.000 --> 00:21:05.000]  他和我們有一個很親密的關係
[00:21:05.000 --> 00:21:08.000]  為什麼神願意介入在我們的處境當中
[00:21:08.000 --> 00:21:11.000]  其實這顯明了他對我們的愛
[00:21:11.000 --> 00:21:15.000]  他很重視和我們愛的關係
[00:21:15.000 --> 00:21:17.000]  因為他愛我們的緣故
[00:21:17.000 --> 00:21:20.000]  所以他願意介入在我們的處境當中
[00:21:20.000 --> 00:21:23.000]  當我們還作罪人和他遠離的時候
[00:21:23.000 --> 00:21:25.000]  他不想我們繼續這樣
[00:21:25.000 --> 00:21:27.000]  他主動猜險的獨身愛子
[00:21:27.000 --> 00:21:29.000]  成為一條橋
[00:21:29.000 --> 00:21:31.000]  成為一個福
[00:21:31.000 --> 00:21:33.000]  以致我們能夠進入他當中
[00:21:33.000 --> 00:21:35.000]  成為他的兒女
[00:21:35.000 --> 00:21:36.000]  在第二個關係裡面說到
[00:21:36.000 --> 00:21:37.000]  為什麼我們可以歡喜快樂
[00:21:37.000 --> 00:21:40.000]  因為神體重和我們的關係
[00:21:40.000 --> 00:21:41.000]  在第十四節
[00:21:41.000 --> 00:21:44.000]  同樣開始的第一節
[00:21:44.000 --> 00:21:47.000]  剛才我們強調應當歌唱
[00:21:47.000 --> 00:21:48.000]  應當歡呼
[00:21:48.000 --> 00:21:50.000]  應當心裡歡喜快樂
[00:21:50.000 --> 00:21:52.000]  大家可以留意第十四節裡面
[00:21:52.000 --> 00:21:54.000]  他如何稱呼他的子民
[00:21:54.000 --> 00:21:56.000]  他說錫安的民
[00:21:56.000 --> 00:21:58.000]  你應該歌唱
[00:21:58.000 --> 00:22:00.000]  以色列你應該歡呼
[00:22:00.000 --> 00:22:01.000]  耶路撒冷的民
[00:22:01.000 --> 00:22:04.000]  你應當歡喜快樂
[00:22:04.000 --> 00:22:07.000]  他如何稱呼他的百姓
[00:22:07.000 --> 00:22:12.000]  錫安、以色列、耶路撒冷的民
[00:22:12.000 --> 00:22:15.000]  三次不同的稱呼
[00:22:15.000 --> 00:22:18.000]  都是再一次強調什麼
[00:22:18.000 --> 00:22:22.000]  這一班是神的子民
[00:22:22.000 --> 00:22:24.000]  神的百姓
[00:22:24.000 --> 00:22:28.000]  我不知道你有沒有看重這一點
[00:22:28.000 --> 00:22:31.000]  原來我們是神的兒女
[00:22:31.000 --> 00:22:33.000]  今天問你的身份
[00:22:33.000 --> 00:22:35.000]  你說我姓什麼的
[00:22:35.000 --> 00:22:36.000]  我是中國人
[00:22:36.000 --> 00:22:38.000]  我有什麼背景
[00:22:38.000 --> 00:22:41.000]  這些都是你的身份
[00:22:41.000 --> 00:22:44.000]  但這些身份都會過
[00:22:44.000 --> 00:22:47.000]  你最重要的身份是什麼
[00:22:47.000 --> 00:22:50.000]  就是神的兒女
[00:22:50.000 --> 00:22:53.000]  聖經說我們是後置
[00:22:53.000 --> 00:22:55.000]  神的兒女
[00:22:55.000 --> 00:22:59.000]  我們被領養
[00:22:59.000 --> 00:23:01.000]  要用羅馬的背景
[00:23:01.000 --> 00:23:05.000]  領養是和生產有同樣的權利
[00:23:05.000 --> 00:23:08.000]  一樣可以享受這樣的權柄
[00:23:08.000 --> 00:23:10.000]  所以我們經常在聖經裡說
[00:23:10.000 --> 00:23:18.000]  我們有的產業
[00:23:18.000 --> 00:23:20.000]  我們在神裡擁有
[00:23:20.000 --> 00:23:22.000]  因為我們是神的兒女
[00:23:22.000 --> 00:23:24.000]  我們擁有的產業
[00:23:24.000 --> 00:23:26.000]  是何等的寶貴
[00:23:26.000 --> 00:23:28.000]  在十四節裡同樣說
[00:23:28.000 --> 00:23:31.000]  我們如何可以歡喜快樂
[00:23:31.000 --> 00:23:33.000]  如何可以喜樂
[00:23:33.000 --> 00:23:34.000]  因為再一次提醒我們
[00:23:34.000 --> 00:23:37.000]  無論我們處境有多困難
[00:23:37.000 --> 00:23:39.000]  我們是神的兒女
[00:23:39.000 --> 00:23:41.000]  我們是打不掉的
[00:23:41.000 --> 00:23:42.000]  在基督裡面
[00:23:42.000 --> 00:23:43.000]  主耶穌很清楚說
[00:23:43.000 --> 00:23:48.000]  沒有人可以在祂手中拿走我們
[00:23:48.000 --> 00:23:50.000]  神已經將我們交了
[00:23:50.000 --> 00:23:53.000]  寫在生命冊上
[00:23:53.000 --> 00:23:54.000]  我們是祂的兒女
[00:23:54.000 --> 00:23:57.000]  這個人是沒有任何東西可以拿走
[00:23:57.000 --> 00:23:58.000]  然後第十七節下面說
[00:23:58.000 --> 00:24:01.000]  因為我們是神的兒女的時候
[00:24:01.000 --> 00:24:02.000]  祂在你們中間
[00:24:02.000 --> 00:24:05.000]  因你的歡欣喜樂
[00:24:05.000 --> 00:24:07.000]  默然愛你
[00:24:07.000 --> 00:24:10.000]  且因你喜樂而歡呼
[00:24:10.000 --> 00:24:11.000]  又說回
[00:24:11.000 --> 00:24:12.000]  歡欣
[00:24:12.000 --> 00:24:14.000]  默然愛你
[00:24:14.000 --> 00:24:17.000]  這個英文的翻譯可能會比較清楚一點
[00:24:17.000 --> 00:24:19.000]  這裡說
[00:24:19.000 --> 00:24:21.000]  祂在你們中間
[00:24:21.000 --> 00:24:24.000]  因你的歡欣喜樂
[00:24:24.000 --> 00:24:27.000]  因為我們是祂的兒女
[00:24:27.000 --> 00:24:29.000]  神rejoice
[00:24:29.000 --> 00:24:30.000]  英文就說
[00:24:30.000 --> 00:24:33.000]  He will rejoice over thee with joy
[00:24:33.000 --> 00:24:35.000]  祂見到我們的時候不是受煩
[00:24:35.000 --> 00:24:37.000]  祂見到我們的時候是喜樂
[00:24:37.000 --> 00:24:40.000]  然後默然愛你
[00:24:40.000 --> 00:24:43.000]  英文是He will rest in His love
[00:24:43.000 --> 00:24:45.000]  因為在愛的裡面
[00:24:45.000 --> 00:24:49.000]  祂能夠安靜下來
[00:24:49.000 --> 00:24:51.000]  rest
[00:24:51.000 --> 00:24:53.000]  然後到最後
[00:24:53.000 --> 00:24:54.000]  最後
[00:24:54.000 --> 00:24:57.000]  祂說且因你喜樂而歡呼
[00:24:57.000 --> 00:24:59.000]  英文King James Version
[00:24:59.000 --> 00:25:04.000]  祂說He will joy over thee with singing
[00:25:04.000 --> 00:25:07.000]  我們中文沒有翻譯
[00:25:07.000 --> 00:25:11.000]  He will joy over thee with singing
[00:25:11.000 --> 00:25:16.000]  神會因為喜悅我們而歌唱
[00:25:16.000 --> 00:25:18.000]  有沒有想過
[00:25:18.000 --> 00:25:20.000]  剛才我們敬拜的時候
[00:25:20.000 --> 00:25:22.000]  我們唱歌
[00:25:22.000 --> 00:25:24.000]  每一次敬拜的時候我們都會歌唱
[00:25:24.000 --> 00:25:26.000]  我們因為神的榮耀
[00:25:26.000 --> 00:25:28.000]  神的屬性
[00:25:28.000 --> 00:25:29.000]  神的愛
[00:25:29.000 --> 00:25:31.000]  我們一起歌唱
[00:25:31.000 --> 00:25:33.000]  敬拜
[00:25:33.000 --> 00:25:35.000]  這個很自然
[00:25:35.000 --> 00:25:37.000]  但你有沒有想過
[00:25:37.000 --> 00:25:39.000]  神竟然為我們歌唱
[00:25:39.000 --> 00:25:43.000]  因為喜悅我們
[00:25:43.000 --> 00:25:45.000]  而在當中歌唱
[00:25:45.000 --> 00:25:49.000]  這個很不同
[00:25:49.000 --> 00:25:53.000]  因為祂喜歡我們
[00:25:53.000 --> 00:25:55.000]  在當中裡面
[00:25:55.000 --> 00:25:57.000]  來歌唱
[00:25:57.000 --> 00:25:59.000]  我想到一個景象是什麼呢
[00:25:59.000 --> 00:26:04.000]  好像那些年輕夫婦
[00:26:04.000 --> 00:26:08.000]  生小孩
[00:26:08.000 --> 00:26:10.000]  初生Baby
[00:26:10.000 --> 00:26:15.000]  看到小孩這麼肥肥白白
[00:26:15.000 --> 00:26:16.000]  這麼可愛
[00:26:16.000 --> 00:26:18.000]  這麼天真
[00:26:18.000 --> 00:26:20.000]  父母怎麼樣
[00:26:20.000 --> 00:26:22.000]  那種喜悅
[00:26:22.000 --> 00:26:25.000]  就在當中裡面來唱歌
[00:26:27.000 --> 00:26:29.000]  你有沒有想過神這樣看我們
[00:26:29.000 --> 00:26:34.000]  我們都試過對小孩這樣
[00:26:34.000 --> 00:26:39.000]  小孩越大就越壞
[00:26:39.000 --> 00:26:41.000]  後面唱不出來
[00:26:41.000 --> 00:26:43.000]  看到就頭癢
[00:26:43.000 --> 00:26:45.000]  可能現在我們都是這樣
[00:26:45.000 --> 00:26:46.000]  神看我們
[00:26:46.000 --> 00:26:48.000]  哎呀,真是煩啊
[00:26:48.000 --> 00:26:50.000]  但以聖經不是這樣說
[00:26:50.000 --> 00:26:53.000]  神是喜悅我們
[00:26:53.000 --> 00:26:55.000]  祂愛我們
[00:26:56.000 --> 00:26:58.000]  因為我們
[00:26:58.000 --> 00:27:00.000]  來歌唱
[00:27:00.000 --> 00:27:02.000]  有沒有想過
[00:27:02.000 --> 00:27:05.000]  神這麼愛我們
[00:27:05.000 --> 00:27:07.000]  祂看到我們就笑
[00:27:07.000 --> 00:27:11.000]  祂看到我們就多種歌唱
[00:27:11.000 --> 00:27:15.000]  默然愛你
[00:27:15.000 --> 00:27:18.000]  是說出那種關係
[00:27:18.000 --> 00:27:22.000]  神默然的愛你和愛我
[00:27:22.000 --> 00:27:24.000]  剛才我講了
[00:27:24.000 --> 00:27:26.000]  馬太福音第一章
[00:27:26.000 --> 00:27:28.000]  十七節裡面
[00:27:28.000 --> 00:27:30.000]  講到耶穌的名字
[00:27:30.000 --> 00:27:32.000]  名字叫耶穌
[00:27:32.000 --> 00:27:34.000]  另一個名字
[00:27:34.000 --> 00:27:36.000]  一章二十三節
[00:27:36.000 --> 00:27:38.000]  另一個名字是什麼
[00:27:38.000 --> 00:27:40.000]  耳馬來來
[00:27:40.000 --> 00:27:42.000]  意思是
[00:27:42.000 --> 00:27:44.000]  神與我們同在
[00:27:44.000 --> 00:27:46.000]  神在我們當中
[00:27:46.000 --> 00:27:48.000]  你發覺聖經就是這樣
[00:27:48.000 --> 00:27:50.000]  從創世開始的時候
[00:27:50.000 --> 00:27:52.000]  創造
[00:27:52.000 --> 00:27:54.000]  到後來的救贖
[00:27:54.000 --> 00:27:56.000]  恩典的重造
[00:27:56.000 --> 00:27:58.000]  你發覺整個過程裡面
[00:27:58.000 --> 00:28:00.000]  神都願意在人當中
[00:28:00.000 --> 00:28:04.000]  在創造的時候和亞當夏娃
[00:28:04.000 --> 00:28:06.000]  在伊甸園
[00:28:06.000 --> 00:28:08.000]  到我們犯罪了
[00:28:08.000 --> 00:28:10.000]  神施行拯救了
[00:28:10.000 --> 00:28:12.000]  以色列人出埃及了
[00:28:12.000 --> 00:28:14.000]  神是映著
[00:28:14.000 --> 00:28:16.000]  回眸在他白亭當中
[00:28:16.000 --> 00:28:18.000]  如果你留意回眸在什麼呢
[00:28:18.000 --> 00:28:20.000]  在百姓的中間
[00:28:20.000 --> 00:28:22.000]  道回眸
[00:28:22.000 --> 00:28:24.000]  location
[00:28:24.000 --> 00:28:26.000]  顯明神在人中間
[00:28:26.000 --> 00:28:28.000]  然後聖殿
[00:28:28.000 --> 00:28:32.000]  在聖誕節
[00:28:32.000 --> 00:28:34.000]  道成肉身
[00:28:34.000 --> 00:28:36.000]  好了 主耶穌走了
[00:28:36.000 --> 00:28:38.000]  上了先父道
[00:28:38.000 --> 00:28:40.000]  現在在誰那裡
[00:28:40.000 --> 00:28:42.000]  聖靈
[00:28:42.000 --> 00:28:44.000]  所以你發覺整個聖經裡面
[00:28:44.000 --> 00:28:46.000]  都講出我們的神
[00:28:46.000 --> 00:28:48.000]  是願意在我們當中
[00:28:48.000 --> 00:28:50.000]  愛我們
[00:28:50.000 --> 00:28:52.000]  體重
[00:28:52.000 --> 00:28:54.000]  這個關係
[00:28:54.000 --> 00:28:58.000]  我不知道是不是年紀大了
[00:28:58.000 --> 00:29:00.000]  和以前不同
[00:29:00.000 --> 00:29:02.000]  以前年紀輕的時候什麼都衝
[00:29:02.000 --> 00:29:04.000]  什麼都做
[00:29:04.000 --> 00:29:06.000]  愛很簡單
[00:29:06.000 --> 00:29:08.000]  買東西就行了
[00:29:08.000 --> 00:29:10.000]  最重要是家裡有供養
[00:29:10.000 --> 00:29:12.000]  就行了
[00:29:12.000 --> 00:29:14.000]  但現在年紀大了
[00:29:14.000 --> 00:29:16.000]  發覺做就做不到
[00:29:16.000 --> 00:29:18.000]  走就走不動
[00:29:18.000 --> 00:29:20.000]  還有人生走多了
[00:29:20.000 --> 00:29:22.000]  其實你所做的事
[00:29:22.000 --> 00:29:24.000]  都不是很大作用
[00:29:24.000 --> 00:29:26.000]  開始發覺
[00:29:26.000 --> 00:29:28.000]  體重是什麼呢
[00:29:28.000 --> 00:29:30.000]  關係
[00:29:30.000 --> 00:29:32.000]  能夠見到一面
[00:29:32.000 --> 00:29:34.000]  就好
[00:29:34.000 --> 00:29:36.000]  我去溫哥華
[00:29:36.000 --> 00:29:38.000]  除了開會之外
[00:29:38.000 --> 00:29:40.000]  探望我媽媽
[00:29:40.000 --> 00:29:42.000]  我媽媽九十幾歲
[00:29:42.000 --> 00:29:44.000]  能夠見到一面
[00:29:44.000 --> 00:29:46.000]  就一面
[00:29:46.000 --> 00:29:50.000]  那個是我媽媽
[00:29:50.000 --> 00:29:54.000]  今天我們很多弟兄姊妹
[00:29:54.000 --> 00:29:56.000]  很多時候show off
[00:29:56.000 --> 00:29:58.000]  就不是講子女
[00:29:58.000 --> 00:30:00.000]  show off什麼
[00:30:00.000 --> 00:30:02.000]  我孫
[00:30:02.000 --> 00:30:04.000]  我孫做什麼
[00:30:04.000 --> 00:30:06.000]  做什麼
[00:30:06.000 --> 00:30:08.000]  我孫就行了
[00:30:08.000 --> 00:30:12.000]  我們和神的關係都是這樣
[00:30:12.000 --> 00:30:14.000]  我們常以為
[00:30:14.000 --> 00:30:16.000]  我愛主就侍奉
[00:30:16.000 --> 00:30:18.000]  神需要你幫忙
[00:30:18.000 --> 00:30:20.000]  你不要搞亂就好了
[00:30:20.000 --> 00:30:24.000]  其實神體重的
[00:30:24.000 --> 00:30:26.000]  就是你和祂的關係
[00:30:26.000 --> 00:30:30.000]  神愛我們
[00:30:30.000 --> 00:30:32.000]  你知不知道
[00:30:32.000 --> 00:30:34.000]  如果你真的體會
[00:30:34.000 --> 00:30:36.000]  神的愛
[00:30:36.000 --> 00:30:38.000]  你就會喜樂
[00:30:38.000 --> 00:30:40.000]  第三方面
[00:30:40.000 --> 00:30:42.000]  體重和愛的關係
[00:30:42.000 --> 00:30:44.000]  是會繼續的
[00:30:44.000 --> 00:30:48.000]  第三方面
[00:30:48.000 --> 00:30:50.000]  我們如何能夠喜樂
[00:30:50.000 --> 00:30:52.000]  不單止神介入
[00:30:52.000 --> 00:30:54.000]  在我們的處境裏
[00:30:54.000 --> 00:30:56.000]  成為我們的幫助
[00:30:56.000 --> 00:30:58.000]  成為我們的拯救
[00:30:58.000 --> 00:31:00.000]  成為我們的目的
[00:31:00.000 --> 00:31:02.000]  祂也饒恕我們的過犯
[00:31:02.000 --> 00:31:04.000]  祂不單止在當中
[00:31:04.000 --> 00:31:06.000]  顯明祂多愛
[00:31:06.000 --> 00:31:08.000]  和我們一起
[00:31:08.000 --> 00:31:10.000]  體重和我們身為的關係
[00:31:10.000 --> 00:31:12.000]  更加祂是很清楚的
[00:31:12.000 --> 00:31:16.000]  確定的
[00:31:16.000 --> 00:31:18.000]  祂的應許不會落空
[00:31:18.000 --> 00:31:20.000]  所以剛才我說過
[00:31:20.000 --> 00:31:22.000]  無論你的過犯有多大
[00:31:22.000 --> 00:31:24.000]  神都會同活
[00:31:24.000 --> 00:31:28.000]  你所面對的刑罰
[00:31:28.000 --> 00:31:30.000]  在耶穌基督裏
[00:31:30.000 --> 00:31:32.000]  已經附上
[00:31:32.000 --> 00:31:34.000]  無論處境有多困難
[00:31:36.000 --> 00:31:38.000]  完全黑暗
[00:31:38.000 --> 00:31:40.000]  無法有出路
[00:31:40.000 --> 00:31:42.000]  我們的神
[00:31:42.000 --> 00:31:44.000]  祂有大有能力的和
[00:31:44.000 --> 00:31:46.000]  祂都能夠施行拯救
[00:31:46.000 --> 00:31:48.000]  第三方面
[00:31:48.000 --> 00:31:50.000]  祂是信實的
[00:31:50.000 --> 00:31:52.000]  祂的應許不會落空
[00:31:52.000 --> 00:31:56.000]  祂答應了
[00:31:56.000 --> 00:31:58.000]  就必定會實現
[00:31:58.000 --> 00:32:00.000]  因為這個緣故
[00:32:00.000 --> 00:32:02.000]  我們就歡喜快樂
[00:32:02.000 --> 00:32:04.000]  我們憑著信心
[00:32:04.000 --> 00:32:06.000]  祂的應許是不會落空的
[00:32:06.000 --> 00:32:12.000]  在經文18-20節
[00:32:12.000 --> 00:32:14.000]  他說
[00:32:14.000 --> 00:32:16.000]  那些屬你的
[00:32:16.000 --> 00:32:18.000]  為無大會受犯
[00:32:18.000 --> 00:32:20.000]  因你擔當羞辱
[00:32:20.000 --> 00:32:22.000]  然後說我必聚集他們
[00:32:22.000 --> 00:32:24.000]  那時我必
[00:32:24.000 --> 00:32:26.000]  凝罰辦一切苦待你的
[00:32:26.000 --> 00:32:30.000]  又拯救渠退的
[00:32:30.000 --> 00:32:32.000]  聚集你被趕出的
[00:32:32.000 --> 00:32:34.000]  那些在全地受羞辱的
[00:32:34.000 --> 00:32:36.000]  我必使他們得拯救
[00:32:36.000 --> 00:32:38.000]  稱讚有明星那時
[00:32:38.000 --> 00:32:40.000]  我必令他們進來
[00:32:40.000 --> 00:32:42.000]  聚集你們
[00:32:42.000 --> 00:32:44.000]  我使你們被老子人歸回的時候
[00:32:44.000 --> 00:32:46.000]  就必使你們
[00:32:46.000 --> 00:32:48.000]  在地上的萬民中
[00:32:48.000 --> 00:32:50.000]  有明星得稱讚
[00:32:50.000 --> 00:32:52.000]  這是耶和華說的
[00:32:52.000 --> 00:32:54.000]  你發覺在短短幾節經文裏
[00:32:54.000 --> 00:32:56.000]  幾次都用一個確定
[00:32:56.000 --> 00:32:58.000]  我必
[00:32:58.000 --> 00:33:00.000]  我必
[00:33:00.000 --> 00:33:02.000]  就必
[00:33:02.000 --> 00:33:06.000]  我們說過
[00:33:06.000 --> 00:33:08.000]  當時可能已經亡國
[00:33:08.000 --> 00:33:10.000]  或者未亡國
[00:33:10.000 --> 00:33:12.000]  但是以色列南國的處境
[00:33:12.000 --> 00:33:14.000]  是極其可畏
[00:33:14.000 --> 00:33:18.000]  但先知是在說將來發生的事
[00:33:18.000 --> 00:33:22.000]  將來發生的事
[00:33:22.000 --> 00:33:24.000]  無論亡國與否
[00:33:24.000 --> 00:33:26.000]  但他用的說話
[00:33:26.000 --> 00:33:28.000]  是一個肯定
[00:33:28.000 --> 00:33:30.000]  雖然是將來才發生的事
[00:33:30.000 --> 00:33:32.000]  但他用的說話是
[00:33:32.000 --> 00:33:34.000]  現在就已經是
[00:33:34.000 --> 00:33:36.000]  這也是我們今天
[00:33:36.000 --> 00:33:38.000]  面對處境的心態
[00:33:38.000 --> 00:33:40.000]  今天疫情
[00:33:40.000 --> 00:33:42.000]  真的不知道什麼時候
[00:33:42.000 --> 00:33:44.000]  是否2023
[00:33:44.000 --> 00:33:46.000]  誰知道
[00:33:46.000 --> 00:33:48.000]  我今天剛剛檢查過
[00:33:48.000 --> 00:33:50.000]  Ontario的COVID
[00:33:50.000 --> 00:33:52.000]  data好像是1400多
[00:33:52.000 --> 00:33:54.000]  又高了
[00:33:54.000 --> 00:33:56.000]  最少的時候只有幾十個
[00:33:56.000 --> 00:33:58.000]  現在又上來了
[00:33:58.000 --> 00:34:00.000]  又上來了
[00:34:00.000 --> 00:34:02.000]  真的高高低低
[00:34:02.000 --> 00:34:04.000]  不像
[00:34:04.000 --> 00:34:06.000]  現在說第三針
[00:34:06.000 --> 00:34:08.000]  我都快要打了
[00:34:08.000 --> 00:34:10.000]  應該打了
[00:34:10.000 --> 00:34:12.000]  最怕不是第三針就完了
[00:34:12.000 --> 00:34:14.000]  可能第四針第五針
[00:34:14.000 --> 00:34:16.000]  不知道多少針打下去
[00:34:16.000 --> 00:34:18.000]  真是不知
[00:34:18.000 --> 00:34:20.000]  但是這裡說到
[00:34:20.000 --> 00:34:22.000]  神的應許
[00:34:22.000 --> 00:34:24.000]  是必定成就
[00:34:24.000 --> 00:34:26.000]  他在我們當中
[00:34:26.000 --> 00:34:28.000]  給我們的盼望
[00:34:28.000 --> 00:34:30.000]  是不會廢棄的
[00:34:30.000 --> 00:34:32.000]  因為他是一個信實的神
[00:34:32.000 --> 00:34:34.000]  所以我們今天要看的
[00:34:34.000 --> 00:34:36.000]  不只是看現在的處境
[00:34:36.000 --> 00:34:38.000]  起落是更加要看將來
[00:34:38.000 --> 00:34:40.000]  雖然是將來發生
[00:34:40.000 --> 00:34:42.000]  但我今天是持著一個確信
[00:34:42.000 --> 00:34:44.000]  神是信實的
[00:34:44.000 --> 00:34:46.000]  我今天是持著一個確信
[00:34:46.000 --> 00:34:48.000]  神是信實的
[00:34:48.000 --> 00:34:50.000]  我今天是持著一個確信
[00:34:50.000 --> 00:34:52.000]  神是信實的
[00:34:52.000 --> 00:34:54.000]  我今天是持著一個確信
[00:34:54.000 --> 00:34:56.000]  神是信實的
[00:34:56.000 --> 00:34:58.000]  這件事必定成就
[00:34:58.000 --> 00:35:00.000]  這個已經是
[00:35:00.000 --> 00:35:02.000]  但還未至於
[00:35:02.000 --> 00:35:04.000]  我們今天聖誕節
[00:35:04.000 --> 00:35:06.000]  是紀念耶穌第一次的降生
[00:35:06.000 --> 00:35:08.000]  是紀念耶穌第一次的降生
[00:35:08.000 --> 00:35:10.000]  去成就這個救恩
[00:35:10.000 --> 00:35:12.000]  但我們更加是在看
[00:35:12.000 --> 00:35:14.000]  將來他再臨的時候
[00:35:14.000 --> 00:35:16.000]  將來他再臨的時候
[00:35:16.000 --> 00:35:18.000]  那個才是最後的
[00:35:18.000 --> 00:35:20.000]  consummation
[00:35:20.000 --> 00:35:22.000]  救恩得贖的時候
[00:35:22.000 --> 00:35:24.000]  所以今天其實我們在中間
[00:35:24.000 --> 00:35:26.000]  已經開始但還未結束
[00:35:26.000 --> 00:35:28.000]  所以我們的態度是怎樣呢
[00:35:28.000 --> 00:35:30.000]  所以我們的態度是怎樣呢
[00:35:30.000 --> 00:35:32.000]  我們的態度應該是回望
[00:35:32.000 --> 00:35:34.000]  耶穌基督已經成就的事情
[00:35:34.000 --> 00:35:36.000]  我們Hallelujah
[00:35:36.000 --> 00:35:38.000]  感恩
[00:35:38.000 --> 00:35:40.000]  但我們更加積極地向前
[00:35:40.000 --> 00:35:42.000]  看著將要來的日子
[00:35:42.000 --> 00:35:44.000]  看著將要來的日子
[00:35:44.000 --> 00:35:46.000]  那個神應許的
[00:35:46.000 --> 00:35:48.000]  必定實現
[00:35:48.000 --> 00:35:50.000]  那個動力成為我們今天走的方向
[00:35:50.000 --> 00:35:52.000]  那個動力成為我們今天走的方向
[00:35:52.000 --> 00:35:54.000]  但很可惜我發覺今天基督徒
[00:35:54.000 --> 00:35:56.000]  往往我們在中間的時候
[00:35:56.000 --> 00:35:58.000]  我們不是看後面
[00:35:58.000 --> 00:36:00.000]  又不是看前面
[00:36:00.000 --> 00:36:02.000]  而是看現在
[00:36:02.000 --> 00:36:04.000]  我們看環境
[00:36:04.000 --> 00:36:06.000]  看今天發生的事情
[00:36:06.000 --> 00:36:08.000]  所以今天我們的心情
[00:36:08.000 --> 00:36:10.000]  我們的情緒很多時候就是
[00:36:10.000 --> 00:36:12.000]  從環境的起、跌、順、逆
[00:36:12.000 --> 00:36:14.000]  來教育我們
[00:36:14.000 --> 00:36:16.000]  來教育我們
[00:36:16.000 --> 00:36:18.000]  這個是
[00:36:18.000 --> 00:36:20.000]  剛剛我們需要調轉相反
[00:36:20.000 --> 00:36:22.000]  羅馬書五章第二節
[00:36:22.000 --> 00:36:24.000]  我以前和大家分享過
[00:36:24.000 --> 00:36:26.000]  這個經文
[00:36:26.000 --> 00:36:28.000]  羅馬書五章一至五節的時候
[00:36:28.000 --> 00:36:30.000]  患難中的喜樂
[00:36:30.000 --> 00:36:32.000]  這裡說我們要藉著他
[00:36:32.000 --> 00:36:34.000]  恩信進入
[00:36:34.000 --> 00:36:36.000]  現在所站的恩典中
[00:36:36.000 --> 00:36:38.000]  並且歡歡喜喜的盼望
[00:36:38.000 --> 00:36:40.000]  什麼呀
[00:36:40.000 --> 00:36:42.000]  神的榮耀
[00:36:42.000 --> 00:36:44.000]  神的榮耀在說什麼呀
[00:36:44.000 --> 00:36:46.000]  就是當他再來的時候
[00:36:46.000 --> 00:36:50.000]  那個新天新地的時候
[00:36:50.000 --> 00:36:52.000]  所以保羅說
[00:36:52.000 --> 00:36:54.000]  為什麼我們可以歡歡喜喜
[00:36:54.000 --> 00:36:56.000]  因為眼不是看現在
[00:36:56.000 --> 00:36:58.000]  如果看現在的話
[00:36:58.000 --> 00:37:00.000]  真的很多擔心
[00:37:00.000 --> 00:37:04.000]  美國和中國之間的問題
[00:37:04.000 --> 00:37:06.000]  疫情的問題
[00:37:06.000 --> 00:37:08.000]  地緣政治的問題
[00:37:08.000 --> 00:37:10.000]  種族歧視的問題
[00:37:10.000 --> 00:37:12.000]  很多事情要搞
[00:37:12.000 --> 00:37:14.000]  但是保羅說
[00:37:14.000 --> 00:37:16.000]  我們是看著神的榮耀
[00:37:16.000 --> 00:37:20.000]  看著神的榮耀的時候
[00:37:20.000 --> 00:37:22.000]  我們就能夠歡歡喜喜
[00:37:22.000 --> 00:37:24.000]  因為神是信實的
[00:37:24.000 --> 00:37:26.000]  我們知道他將要來的時候
[00:37:26.000 --> 00:37:28.000]  那個光景是怎樣
[00:37:28.000 --> 00:37:30.000]  那個其實才是
[00:37:30.000 --> 00:37:32.000]  最終最終我們的盼望
[00:37:32.000 --> 00:37:34.000]  在約翰一書很清楚
[00:37:34.000 --> 00:37:36.000]  告訴我們
[00:37:36.000 --> 00:37:38.000]  不要愛世界
[00:37:38.000 --> 00:37:40.000]  因為愛世界的話
[00:37:40.000 --> 00:37:42.000]  愛父的心
[00:37:42.000 --> 00:37:44.000]  就不在裡面
[00:37:44.000 --> 00:37:46.000]  世界的事情
[00:37:46.000 --> 00:37:48.000]  都是怎樣
[00:37:48.000 --> 00:37:50.000]  眼目情慾
[00:37:50.000 --> 00:37:52.000]  今生的驕傲
[00:37:52.000 --> 00:37:54.000]  全部都會過去
[00:37:54.000 --> 00:37:56.000]  我們應該是定徵
[00:37:56.000 --> 00:37:58.000]  那個將要來
[00:37:58.000 --> 00:38:00.000]  神的榮耀的時候
[00:38:00.000 --> 00:38:02.000]  哈巴谷書裡面
[00:38:02.000 --> 00:38:04.000]  大家都很熟悉的經文
[00:38:04.000 --> 00:38:06.000]  雖然無花果樹不發旺
[00:38:06.000 --> 00:38:08.000]  葡萄樹不結果
[00:38:08.000 --> 00:38:10.000]  但我們不吃
[00:38:10.000 --> 00:38:12.000]  圈中絕了羊
[00:38:12.000 --> 00:38:14.000]  彭裡沒有牛
[00:38:14.000 --> 00:38:16.000]  因為說到周圍的環境
