
[00:00:00.000 --> 00:00:03.780]  親愛的主耶穌 多謝你的恩典
[00:19:49.120 --> 00:19:52.680]  甚至他們講到後來去到十七章的時候
[00:19:52.680 --> 00:19:56.440]  更加講到他要成為多國之父
[00:19:56.440 --> 00:19:58.240]  換句話來說
[00:19:58.240 --> 00:20:00.520]  神是很清楚告訴他
[00:20:00.520 --> 00:20:02.200]  你是有小孩子的
[00:20:02.200 --> 00:20:03.960]  你不需要擔心的
[00:20:03.960 --> 00:20:05.840]  是會生得出來的
[00:20:05.840 --> 00:20:07.200]  忍耐吧
[00:20:07.200 --> 00:20:08.680]  忍耐吧
[00:20:08.680 --> 00:20:10.520]  但是我們看到亞伯蘭
[00:20:10.520 --> 00:20:11.680]  他就是
[00:20:11.680 --> 00:20:13.760]  特別是他的太太
[00:20:13.760 --> 00:20:15.400]  忍不住的
[00:20:15.400 --> 00:20:17.080]  就是忍不住
[00:20:17.080 --> 00:20:18.520]  所以
[00:20:18.520 --> 00:20:21.480]  就是用了旁門左道
[00:20:21.480 --> 00:20:23.360]  或者擦邊球
[00:20:23.360 --> 00:20:25.520]  或者灰色地帶
[00:20:25.520 --> 00:20:27.600]  來生育
[00:20:27.600 --> 00:20:29.960]  就用了他的侍女夏甲
[00:20:29.960 --> 00:20:33.640]  替亞伯蘭生小孩子
[00:20:33.640 --> 00:20:35.480]  接著我們再看一看
[00:20:35.480 --> 00:20:39.720]  旁門左道帶來的後遺症
[00:20:39.720 --> 00:20:42.120]  是一些甚麼呢?
[00:20:42.120 --> 00:20:45.000]  我們一起從第四節開始
[00:20:45.000 --> 00:20:46.240]  第四節
[00:20:46.240 --> 00:20:47.320]  去到第六節
[00:20:47.320 --> 00:20:48.600]  我們一起讀
[00:20:48.600 --> 00:20:50.880]  亞伯蘭與夏甲同房
[00:20:50.880 --> 00:20:52.680]  夏甲就懷了孕
[00:20:52.680 --> 00:20:54.240]  他見自己有孕
[00:20:54.240 --> 00:20:56.720]  就小看他的主母
[00:20:56.720 --> 00:20:58.840]  室內對亞伯蘭說
[00:20:58.840 --> 00:21:00.640]  我因你受孕
[00:21:00.640 --> 00:21:03.760]  我將我的侍女放在你懷中
[00:21:03.760 --> 00:21:05.400]  他見自己有了孕
[00:21:05.400 --> 00:21:06.720]  就小看我
[00:21:06.720 --> 00:21:09.680]  願耶和華在你我中間判斷
[00:21:09.680 --> 00:21:11.600]  亞伯蘭對撒萊說
[00:21:11.600 --> 00:21:13.040]  侍女在你手下
[00:21:13.040 --> 00:21:14.840]  你可以隨意待他
[00:21:14.840 --> 00:21:16.640]  撒萊輔待他
[00:21:16.640 --> 00:21:19.880]  他就從撒萊面前逃走了
[00:21:19.880 --> 00:21:23.160]  我們看見在這段聖經
[00:21:23.160 --> 00:21:26.360]  所有粵語殘片
[00:21:26.360 --> 00:21:28.280]  都一致了
[00:21:28.280 --> 00:21:30.400]  就是這些旁門左道
[00:21:30.400 --> 00:21:32.600]  是一定會帶來
[00:21:32.600 --> 00:21:34.120]  一些後遺症的
[00:21:34.120 --> 00:21:36.200]  同不同意?
[00:21:36.200 --> 00:21:38.520]  包二拉、包三拉、包四拉
[00:21:38.520 --> 00:21:40.000]  一定會有後遺症的
[00:21:40.000 --> 00:21:41.880]  同不同意?弟兄姊妹
[00:21:41.880 --> 00:21:43.880]  有多少人同意的?舉手
[00:21:43.880 --> 00:21:45.040]  全部人都同意
[00:21:45.040 --> 00:21:47.120]  甚至你未正式包二拉也好
[00:21:47.120 --> 00:21:48.720]  你有婚外情
[00:21:48.720 --> 00:21:50.080]  未到拉
[00:21:50.080 --> 00:21:52.120]  是已經有禍的了
[00:21:52.120 --> 00:21:53.760]  所以我們見到這件事
[00:21:53.760 --> 00:21:56.320]  基本上是人都明白的
[00:21:56.320 --> 00:21:57.920]  我們看到當時的情形
[00:21:57.920 --> 00:21:58.880]  就是說
[00:21:58.880 --> 00:22:01.400]  兩個女人就互相
[00:22:01.400 --> 00:22:03.320]  在鬥角
[00:22:03.320 --> 00:22:04.600]  爭寵
[00:22:04.600 --> 00:22:05.800]  這個爭寵是甚麼呢?
[00:22:05.800 --> 00:22:07.480]  下甲因為見到自己懷孕
[00:22:07.480 --> 00:22:09.880]  就覺得自己了不起了
[00:22:09.880 --> 00:22:12.200]  因為她已經是坐正了
[00:22:12.200 --> 00:22:13.520]  這個沒有 我有
[00:22:13.520 --> 00:22:15.120]  她甚至可能會想到
[00:22:15.120 --> 00:22:16.840]  你75歲了
[00:22:16.840 --> 00:22:19.320]  你還有希望?沒有的了
[00:22:19.320 --> 00:22:21.080]  我這麼年輕 我一定有的
[00:22:21.080 --> 00:22:23.320]  所以她懷孕之後
[00:22:23.320 --> 00:22:25.920]  就小看她那個孕婦
[00:22:25.920 --> 00:22:27.120]  就是因為這樣
[00:22:27.120 --> 00:22:29.920]  那個孕婦就看不過眼
[00:22:29.920 --> 00:22:32.840]  但是她看不過眼的時候
[00:22:32.840 --> 00:22:36.040]  你看看她的怨氣是怎樣
[00:22:36.040 --> 00:22:37.720]  第五節
[00:22:37.720 --> 00:22:38.840]  她對阿伯蘭說
[00:22:38.840 --> 00:22:43.080]  我因你受屈
[00:22:43.080 --> 00:22:45.400]  我因你來受屈
[00:22:45.400 --> 00:22:47.920]  你知不知道我叫她來給你
[00:22:47.920 --> 00:22:50.840]  是為甚麼?是為你的
[00:22:50.840 --> 00:22:52.920]  就是因為為你有後
[00:22:52.920 --> 00:22:55.720]  以至你不會成為不孝
[00:22:55.720 --> 00:22:57.280]  是因為你有後
[00:22:57.280 --> 00:23:01.040]  以至有人可以繼承你的衣缽
[00:23:01.040 --> 00:23:03.520]  所以全部都是為你的
[00:23:03.520 --> 00:23:05.200]  但是她沒有想到
[00:23:05.200 --> 00:23:07.120]  她有沒有為自己
[00:23:07.120 --> 00:23:11.000]  但是一去到意氣情緒出來的時候
[00:23:11.000 --> 00:23:14.720]  全部就將責任推給別人
[00:23:14.720 --> 00:23:16.280]  她就推給誰呢?
[00:23:16.280 --> 00:23:17.880]  就推給她的老公
[00:23:17.880 --> 00:23:19.520]  然後接著就說
[00:23:19.520 --> 00:23:21.200]  你要負責任
[00:23:21.200 --> 00:23:24.400]  在我和侍女中間
[00:23:24.400 --> 00:23:25.960]  你去判斷
[00:23:25.960 --> 00:23:27.520]  誰對呢?
[00:23:27.520 --> 00:23:29.840]  她竟然看不起我
[00:23:29.840 --> 00:23:31.760]  她是我的侍女
[00:23:31.760 --> 00:23:34.760]  現在竟然不將我放在她的眼裏
[00:23:34.760 --> 00:23:36.800]  你說她這樣做對不對呢?
[00:23:36.800 --> 00:23:38.440]  就是這樣
[00:23:38.440 --> 00:23:40.120]  這個老公
[00:23:40.120 --> 00:23:41.280]  你知道
[00:23:41.280 --> 00:23:44.920]  阿伯蘭是多國之父
[00:23:44.920 --> 00:23:46.480]  大國之父
[00:23:46.480 --> 00:23:48.280]  尊貴之父
[00:23:48.280 --> 00:23:50.880]  全部的鄰國
[00:23:50.880 --> 00:23:52.680]  個個都尊重他
[00:23:52.680 --> 00:23:54.040]  尊敬他
[00:23:54.040 --> 00:23:55.920]  但是唯獨有一樣東西
[00:23:55.920 --> 00:23:57.920]  他搞不定的
[00:23:57.920 --> 00:23:59.480]  這件事是甚麼呢?
[00:23:59.480 --> 00:24:01.480]  就是管理自己的家
[00:24:01.480 --> 00:24:03.080]  管理兩個女人
[00:24:03.080 --> 00:24:04.480]  他管不定
[00:24:04.480 --> 00:24:06.480]  有人說了一個故事
[00:24:06.480 --> 00:24:08.200]  就是凱撒大帝
[00:24:08.200 --> 00:24:10.680]  我不知道是不是
[00:24:10.680 --> 00:24:13.480]  朱利亞·西莎
[00:24:13.480 --> 00:24:17.160]  有一段時間
[00:24:17.160 --> 00:24:20.640]  就對著一幫眾神
[00:24:20.640 --> 00:24:22.600]  來問他們
[00:24:22.600 --> 00:24:26.040]  當今天下
[00:24:26.040 --> 00:24:31.040]  最有權力的是誰?
[00:24:31.040 --> 00:24:35.840]  你說眾神會答甚麼呢?
[00:24:35.840 --> 00:24:39.920]  你不夠膽不回答是他
[00:24:39.920 --> 00:24:46.160]  突然之間一把聲在後面出來
[00:24:46.160 --> 00:24:47.840]  嚇著他
[00:24:47.840 --> 00:24:49.360]  要他做甚麼
[00:24:49.360 --> 00:24:53.600]  接著有些人就猜了
[00:24:53.600 --> 00:24:56.000]  不是皇帝 是皇后
[00:24:56.000 --> 00:24:58.240]  誰知就在那個時候
[00:24:58.240 --> 00:25:00.720]  中了一把尖叫的聲音
[00:25:00.720 --> 00:25:02.040]  出來
[00:25:02.040 --> 00:25:04.240]  是叫媽媽進去
[00:25:04.240 --> 00:25:06.720]  那媽媽就馬上進去了
[00:25:06.720 --> 00:25:08.080]  這個是誰呢?
[00:25:08.080 --> 00:25:10.360]  是公子
[00:25:10.360 --> 00:25:12.080]  所以因為這樣
[00:25:12.080 --> 00:25:16.720]  有些大臣的心不敢出聲
[00:25:16.720 --> 00:25:18.920]  但是後來就寫了下來
[00:25:18.920 --> 00:25:23.920]  原來當今最有權的
[00:25:23.920 --> 00:25:25.280]  是兒子
[00:25:25.280 --> 00:25:26.480]  我想問問大家
[00:25:26.480 --> 00:25:29.800]  你們同不同意呢?
[00:25:29.800 --> 00:25:33.440]  決定你們去哪間教會的
[00:25:33.440 --> 00:25:35.320]  有兒女的那些
[00:25:35.320 --> 00:25:38.560]  最大權是誰呢?
[00:25:38.560 --> 00:25:40.040]  決定你們去哪間教會
[00:25:40.040 --> 00:25:42.320]  最大權是誰呢?
[00:25:42.320 --> 00:25:43.240]  我想問大家
[00:25:43.240 --> 00:25:44.480]  如果你有兒女
[00:25:44.480 --> 00:25:47.440]  很小的
[00:25:47.440 --> 00:25:49.280]  她很不喜歡一間教會
[00:25:49.280 --> 00:25:51.240]  很不喜歡一間教會
[00:25:51.240 --> 00:25:53.320]  一聽到你說去那間教會
[00:25:53.320 --> 00:25:54.960]  她就有點點的了
[00:25:54.960 --> 00:25:56.560]  就發脾氣的了
[00:25:56.560 --> 00:25:58.120]  我想問你
[00:25:58.120 --> 00:26:01.520]  有多少人都考慮
[00:26:01.520 --> 00:26:04.000]  不如轉去另一間教會的
[00:26:04.000 --> 00:26:04.960]  可不可以舉手啊?
[00:26:04.960 --> 00:26:07.760]  如果是這樣發生在你的身上
[00:26:07.760 --> 00:26:09.920]  就是她不喜歡那間教會
[00:26:09.920 --> 00:26:12.200]  但是她說我喜歡另外一間
[00:26:12.200 --> 00:26:13.400]  我喜歡另外一間
[00:26:13.400 --> 00:26:15.720]  那有多少人你會考慮轉教會的
[00:26:15.720 --> 00:26:16.400]  是因為這樣
[00:26:16.400 --> 00:26:17.080]  可不可以舉手啊?
[00:26:17.080 --> 00:26:19.640]  舉高一點吧
[00:26:19.640 --> 00:26:20.960]  哇
[00:26:20.960 --> 00:26:23.760]  所以你們的子女都不是很大權
[00:26:23.760 --> 00:26:26.400]  還是沒有子女呢?
[00:26:26.400 --> 00:26:28.800]  我想問
[00:26:28.800 --> 00:26:30.720]  這個是一個統計來的
[00:26:30.720 --> 00:26:33.000]  這個統計就是
[00:26:33.000 --> 00:26:36.880]  有人曾經做過一些抽樣的調查
[00:26:36.880 --> 00:26:39.160]  來統計
[00:26:39.160 --> 00:26:40.600]  統計那些剛剛結了婚
[00:26:40.600 --> 00:26:43.360]  然後有了小孩的人
[00:26:43.360 --> 00:26:46.360]  就是看一看他們自己結了婚之後
[00:26:46.360 --> 00:26:49.080]  丈夫一家的那間教會
[00:26:49.080 --> 00:26:52.120]  還是去太太那間教會呢?
[00:26:52.120 --> 00:26:55.400]  他們發覺有條件性的
[00:26:55.400 --> 00:26:56.880]  這個條件就是說
[00:26:56.880 --> 00:26:58.920]  看看哪間教會比較適合
[00:26:58.920 --> 00:27:00.640]  兩間都去一去
[00:27:00.640 --> 00:27:02.680]  有些人就兩間都去
[00:27:02.680 --> 00:27:05.040]  不過大部分都是選擇一間
[00:27:05.040 --> 00:27:08.720]  但是當他們有了小孩之後
[00:27:08.720 --> 00:27:12.920]  他們發覺到選擇就完全不同了
[00:27:12.920 --> 00:27:17.000]  就是看一看哪裏是有嬰兒照顧的
[00:27:17.000 --> 00:27:22.240]  來選擇他們自己未來去哪間教會
[00:27:22.240 --> 00:27:25.320]  原來這件事是一個很大的影響
[00:27:25.320 --> 00:27:26.960]  另一方面來說
[00:27:26.960 --> 00:27:28.480]  我們看到在今天這個世界
[00:27:28.480 --> 00:27:33.240]  特別是一孩政策開始之後的中國
[00:27:33.240 --> 00:27:35.400]  全個家庭裏面
[00:27:35.400 --> 00:27:37.440]  最有權威的說話
[00:27:37.440 --> 00:27:39.760]  是來自哪個人的口呢?
[00:27:39.760 --> 00:27:41.640]  你們猜一猜
[00:27:41.640 --> 00:27:43.720]  是子女的口
[00:27:43.720 --> 00:27:45.960]  他們說甚麼就甚麼
[00:27:45.960 --> 00:27:47.920]  但是來到我們今天的香港
[00:27:47.920 --> 00:27:50.080]  原來虎媽不是苦的
[00:27:50.080 --> 00:27:52.280]  是另一個苦
[00:27:52.280 --> 00:27:54.160]  不是老虎的苦
[00:27:54.160 --> 00:27:56.320]  是痛苦的苦
[00:27:56.320 --> 00:27:57.680]  那為甚麼呢?
[00:27:57.680 --> 00:28:02.000]  就是因為他們搞不定那些小孩
[00:28:02.000 --> 00:28:04.520]  有很多的父母跟我說
[00:28:04.520 --> 00:28:05.920]  怎樣來教他們呢?
[00:28:05.920 --> 00:28:07.080]  我就是叫他們一件事
[00:28:07.080 --> 00:28:08.480]  不要玩手機
[00:28:08.480 --> 00:28:09.200]  你回來
[00:28:09.200 --> 00:28:10.240]  你不要這樣
[00:28:10.240 --> 00:28:13.560]  你跟我聊天行不行?
[00:28:13.560 --> 00:28:14.560]  出去喝茶
[00:28:14.560 --> 00:28:16.080]  你可不可以對著你的手機
[00:28:16.080 --> 00:28:17.600]  你不要對著你的iPhone
[00:28:17.600 --> 00:28:20.040]  你跟我聊天行不行呢?
[00:28:20.040 --> 00:28:21.240]  但是不行的
[00:28:21.240 --> 00:28:23.480]  在家裏面都是手機
[00:28:23.480 --> 00:28:24.480]  繼續不斷地玩
[00:28:24.480 --> 00:28:25.880]  最近還多了一個遊戲
[00:28:25.880 --> 00:28:27.280]  很熱門的
[00:28:27.280 --> 00:28:27.960]  我不知道為甚麼
[00:28:27.960 --> 00:28:29.480]  我去到地鐵的時候
[00:28:29.480 --> 00:28:31.280]  看到很多人在推
[00:28:31.280 --> 00:28:33.480]  個個都在那裏嘟嘟嘟嘟
[00:28:33.480 --> 00:28:35.240]  然後接著
[00:28:35.240 --> 00:28:37.440]  有沒有人知道
[00:28:37.440 --> 00:28:40.800]  原來那裏有很多銀綠色的東西
[00:28:40.800 --> 00:28:42.120]  總之你推一推
[00:28:42.120 --> 00:28:42.560]  嘟嘟嘟嘟
[00:28:42.560 --> 00:28:43.280]  有多少
[00:28:43.280 --> 00:28:44.200]  然後接著
[00:28:44.200 --> 00:28:45.240]  有甚麼甚麼
[00:28:45.240 --> 00:28:46.520]  你推的時候
[00:28:46.520 --> 00:28:47.560]  過了沒多久
[00:28:47.560 --> 00:28:48.680]  原來就通過了一關
[00:28:48.680 --> 00:28:50.760]  有些東西給你聽一下
[00:28:50.760 --> 00:28:51.360]  聽完之後
[00:28:51.360 --> 00:28:53.040]  接著第二關又來了
[00:28:53.040 --> 00:28:53.520]  嘩
[00:28:53.520 --> 00:28:55.400]  整整四、五個在我旁邊
[00:28:55.400 --> 00:28:57.040]  不只是年輕人
[00:28:57.040 --> 00:28:58.960]  有些我想都中年了
[00:28:58.960 --> 00:29:00.960]  都照樣玩的
[00:29:00.960 --> 00:29:02.560]  今天這個世界
[00:29:02.560 --> 00:29:04.960]  我們發覺到很不同
[00:29:04.960 --> 00:29:06.560]  人與人之間的關係
[00:29:06.560 --> 00:29:07.560]  很不同
[00:29:07.560 --> 00:29:08.960]  我們看到亞伯蘭
[00:29:08.960 --> 00:29:10.120]  他的家
[00:29:10.120 --> 00:29:14.120]  就是因為
[00:29:14.120 --> 00:29:19.680]  走了一個旁門左道
[00:29:19.680 --> 00:29:21.880]  結果就帶來了後遺症
[00:29:21.880 --> 00:29:23.240]  而這個後遺症
[00:29:23.240 --> 00:29:26.400]  神就幫他來解圍
[00:29:26.400 --> 00:29:28.800]  人有盡頭
[00:29:28.800 --> 00:29:30.200]  但是神
[00:29:30.200 --> 00:29:31.960]  是會有出路
[00:29:31.960 --> 00:29:34.280]  人的盡頭
[00:29:34.280 --> 00:29:35.480]  去到這裏
[00:29:35.480 --> 00:29:37.720]  神怎麼給他出路呢?
[00:29:37.720 --> 00:29:39.440]  我們看看第七節
[00:29:39.440 --> 00:29:41.240]  去到十六節
[00:29:41.240 --> 00:29:42.960]  大家一起來讀一讀
[00:29:42.960 --> 00:29:44.800]  這一段聖經
[00:29:44.800 --> 00:30:12.800]  (主持人讀書)
[00:30:12.800 --> 00:30:37.800]  (主持人讀書)
[00:30:37.800 --> 00:31:04.800]  (主持人讀書)
[00:31:04.800 --> 00:31:09.120]  人有盡頭
[00:31:09.120 --> 00:31:11.280]  下甲被殺害
[00:31:11.280 --> 00:31:12.600]  趕了出來
[00:31:12.600 --> 00:31:14.920]  就去到沙漠的地帶
[00:31:14.920 --> 00:31:16.400]  而在這個沙漠的地帶
[00:31:16.400 --> 00:31:18.000]  我可以給大家知道的
[00:31:18.000 --> 00:31:22.000]  就是隨時會沒命
[00:31:22.000 --> 00:31:24.800]  沒水喝
[00:31:24.800 --> 00:31:28.400]  然後日和夜的氣溫相差很大
[00:31:28.400 --> 00:31:30.200]  隨時會低溫症
[00:31:30.200 --> 00:31:32.400]  各方面的事情都可以發生
[00:31:32.400 --> 00:31:35.560]  特別是對懷孕的女人
[00:31:35.560 --> 00:31:38.520]  是極其危險的一件事
[00:31:38.520 --> 00:31:42.200]  但是在這段事件發生之後
[00:31:42.200 --> 00:31:44.120]  我們看到第九節
[00:31:44.120 --> 00:31:47.200]  神就介入他們當中
[00:31:47.200 --> 00:31:50.000]  這段聖經到底是誰介入呢?
[00:31:50.000 --> 00:31:54.280]  第九節說是耶和華的使者介入
[00:31:54.280 --> 00:31:58.200]  這段聖經的耶和華的使者是單數的
[00:31:58.200 --> 00:32:00.400]  我想大家知道是單數
[00:32:00.400 --> 00:32:05.600]  第二使者前面是有一個指定的貫詞
[00:32:05.600 --> 00:32:09.920]  所以英文就是The Angel of the Lord
[00:32:09.920 --> 00:32:15.200]  有The Angel of the Lord
[00:32:15.200 --> 00:32:17.680]  但是我們去到第十三節的時候
[00:32:17.680 --> 00:32:22.880]  到底是誰介入他的家庭糾紛當中呢?
[00:32:22.880 --> 00:32:24.960]  我們一起讀一讀十三節
[00:32:24.960 --> 00:32:31.760]  「下甲就稱那對他說話的耶和華為看顧人的神」
[00:32:31.760 --> 00:32:34.960]  好了,我們今天就要問一個問題
[00:32:34.960 --> 00:32:36.960]  到底介入他們當中
[00:32:36.960 --> 00:32:40.560]  向他們顯現的是耶和華的使者呢?
[00:32:40.560 --> 00:32:44.800]  還是耶和華呢?
[00:32:44.800 --> 00:32:47.080]  你要記得
[00:32:47.080 --> 00:32:51.200]  「下甲就稱那對他說話的耶和華」
[00:32:51.200 --> 00:32:53.920]  是摩西寫下來的
[00:32:53.920 --> 00:32:55.440]  不是下甲說出來
[00:32:55.440 --> 00:32:57.360]  是摩西寫下來的
[00:32:57.360 --> 00:32:59.160]  是一個描述來的
[00:32:59.160 --> 00:33:02.080]  然後「講」就是下甲說
[00:33:02.080 --> 00:33:07.240]  「下甲稱他為看顧人的神」
[00:33:07.240 --> 00:33:09.920]  所以我們看到在這段聖經裏面
[00:33:09.920 --> 00:33:12.800]  是帶給我們一個很重要的神學
[00:33:12.800 --> 00:33:15.120]  這個神學就是說
[00:33:15.120 --> 00:33:18.000]  在舊約的時代
[00:33:18.000 --> 00:33:19.520]  耶和華的使者
[00:33:19.520 --> 00:33:22.400]  如果這個使者是單數的
[00:33:22.400 --> 00:33:27.680]  是有一個指定的貫詞在這個使者的前面的時候
[00:33:27.680 --> 00:33:31.360]  在聖經多次出現
[00:33:31.360 --> 00:33:34.440]  一方面他說這個是耶和華的使者
[00:33:34.440 --> 00:33:39.400]  但是一方面又說這個就是耶和華
[00:33:39.400 --> 00:33:43.800]  這段是其中一個非常明顯的一段聖經
[00:33:43.800 --> 00:33:46.240]  另外一些明顯的聖經包括到
[00:33:46.240 --> 00:33:49.840]  是《出埃及記》的十四章19到20節
[00:33:49.840 --> 00:33:52.280]  23章的20到23節
[00:33:52.280 --> 00:33:55.880]  那個以雲柱、火柱向人顯現的那個
[00:33:55.880 --> 00:33:59.720]  是耶和華的獨特的使者
[00:33:59.720 --> 00:34:02.200]  是耶和華的使者
[00:34:02.200 --> 00:34:05.000]  但是到《出埃及記》的13章21到22節
[00:34:05.000 --> 00:34:07.320]  14章的24節等等
[00:34:07.320 --> 00:34:10.880]  這些經文就非常清楚說
[00:34:10.880 --> 00:34:14.680]  那個以雲柱、火柱向人顯現的
[00:34:14.680 --> 00:34:18.560]  這個就是耶和華
[00:34:18.560 --> 00:34:20.760]  到底這個耶和華是誰呢?
[00:34:20.760 --> 00:34:23.760]  為什麼他又被稱為耶和華的使者呢?
[00:34:23.760 --> 00:34:29.920]  《約翰福音》一章18節不是說過從來沒有人見過神嗎?
[00:34:29.920 --> 00:34:34.240]  那為什麼耶和華可以向人來顯現呢?
[00:34:34.240 --> 00:34:36.400]  他又怎麼向亞當顯現呢?
[00:34:36.400 --> 00:34:39.640]  又怎麼向以利亞顯現呢?等等
[00:34:39.640 --> 00:34:41.920]  很多這些問題
[00:34:41.920 --> 00:34:45.640]  哥林多前書十章一到四節
[00:34:45.640 --> 00:34:49.160]  就非常清楚和我們說
[00:34:49.160 --> 00:34:52.800]  以色列人在雲柱、火柱經過
[00:34:52.800 --> 00:34:56.960]  隨著他們的靈盤石到底是誰呢?
[00:34:56.960 --> 00:34:58.800]  就是主基督
[00:34:58.800 --> 00:35:00.920]  是說得非常清楚
[00:35:00.920 --> 00:35:04.360]  原來舊約的時代一直帶著以色列人出埃及
[00:35:04.360 --> 00:35:06.880]  是以雲柱、火柱向他們顯現
[00:35:06.880 --> 00:35:09.520]  帶領他們進入加林美地
[00:35:09.520 --> 00:35:11.400]  這一位向他們顯現的神
[00:35:11.400 --> 00:35:13.400]  就是主基督
[00:35:13.400 --> 00:35:17.000]  這個就完全和《約翰福音》的一章18節
[00:35:17.000 --> 00:35:18.840]  非常吻合的
[00:35:18.840 --> 00:35:21.200]  從來沒有人看見神
[00:35:21.200 --> 00:35:24.440]  只有在傅懷裡的獨生子
[00:35:24.440 --> 00:35:26.600]  來將祂顯明出來
[00:35:26.600 --> 00:35:27.920]  換句話來說
[00:35:27.920 --> 00:35:32.160]  人是沒有辦法看到父神是誰
[00:35:32.160 --> 00:35:35.960]  人也沒有辦法從來沒有見過三一的神
[00:35:35.960 --> 00:35:38.360]  整體來向人顯現
[00:35:38.360 --> 00:35:40.200]  但是從頭到尾
[00:35:40.200 --> 00:35:42.040]  聖經告訴我們
[00:35:42.040 --> 00:35:44.280]  神的第二位格
[00:35:44.280 --> 00:35:46.160]  就是基督
[00:35:46.160 --> 00:35:50.080]  是繼續不斷地又向人顯現的
[00:35:50.080 --> 00:35:52.120]  是合祂心意的人在舊約
[00:35:52.120 --> 00:35:53.640]  看到祂的顯現
[00:35:53.640 --> 00:35:55.120]  而來到新約的時候
[00:35:55.120 --> 00:35:57.160]  耶穌基督降生之後
[00:35:57.160 --> 00:35:59.920]  耶和華的一個獨特的使者
[00:35:59.920 --> 00:36:03.320]  是沒有再出現在新約的聖經當中
[00:36:03.320 --> 00:36:04.360]  為什麼呢?
[00:36:04.360 --> 00:36:07.040]  因為耶穌基督已經降生
[00:36:07.040 --> 00:36:10.160]  然後聖靈已經內在我們的心裡
[00:36:10.160 --> 00:36:12.000]  沒有這種必要
[00:36:12.000 --> 00:36:14.920]  所以我們看到在這段聖經當中
[00:36:14.920 --> 00:36:17.840]  我們說耶和華的使者勸祂
[00:36:17.840 --> 00:36:19.960]  耶和華的使者向祂顯現
[00:36:19.960 --> 00:36:23.240]  實際上也是耶和華來向祂顯現
[00:36:23.240 --> 00:36:26.880]  給祂一條出路來告訴祂
[00:36:26.880 --> 00:36:32.120]  甚至給祂一個應許
[00:36:32.120 --> 00:36:38.920]  這個應許完全應驗在今天這個世界上
[00:36:38.920 --> 00:36:42.840]  這個應許就是十二節
[00:36:42.840 --> 00:36:45.480]  我們一起再讀十二節
[00:36:45.480 --> 00:36:48.040]  「他為人必仗野奴
[00:36:48.040 --> 00:36:49.960]  他的手要攻打人
[00:36:49.960 --> 00:36:52.320]  人的手也要攻打他
[00:36:52.320 --> 00:36:55.520]  他必住在眾弟兄的東邊」
[00:36:55.520 --> 00:36:57.560]  這段聖經當中
[00:36:57.560 --> 00:37:02.800]  讓我們看見以實瑪利生了出來之後
[00:37:02.800 --> 00:37:05.680]  接著那個結局
[00:37:05.680 --> 00:37:07.560]  遲些我們會看到
[00:37:07.560 --> 00:37:10.880]  有十二個支派從他而出
[00:37:10.880 --> 00:37:15.200]  然後多個國家從他而出
[00:37:15.200 --> 00:37:18.000]  接著他要攻打人
[00:37:18.000 --> 00:37:20.360]  人也要攻打他
[00:37:20.360 --> 00:37:26.880]  打是成為他的一個慣常的習慣
[00:37:26.880 --> 00:37:29.160]  各位親愛的弟兄姊妹
[00:37:29.160 --> 00:37:32.560]  我遲些會再跟大家分享
[00:37:32.560 --> 00:37:35.160]  這個家的悲劇
[00:37:35.160 --> 00:37:42.000]  不僅僅是因為走旁門左道而生育
[00:37:42.000 --> 00:37:43.600]  這麼簡單
[00:37:43.600 --> 00:37:47.480]  這個家的悲劇甚至是什麼呢?
[00:37:47.480 --> 00:37:50.600]  有兩件事很重要
[00:37:50.600 --> 00:37:56.400]  第一個就是除了包爾拉之外
[00:37:56.400 --> 00:37:59.800]  就是後來趕了他出去
[00:37:59.800 --> 00:38:05.240]  或者我們試一試看一看17章這段聖經
[00:38:05.240 --> 00:38:08.760]  這段聖經神再一次對伯拉罕說
[00:38:08.760 --> 00:38:11.200]  他的太太一定要生一個兒子
[00:38:11.200 --> 00:38:13.560]  15、16節一起讀
[00:38:13.560 --> 00:38:25.240]  「神說:我必賜福給他,也要使你從他得一個兒子。
[00:38:25.240 --> 00:38:29.320]  我要賜福給他,他也要作多國之務。
[00:38:29.320 --> 00:38:32.240]  必有百姓的君王從他而出」
[00:38:32.240 --> 00:38:38.680]  這段聖經再一次肯定告訴伯拉罕
[00:38:38.680 --> 00:38:41.840]  他的太太一定會生
[00:38:41.840 --> 00:38:44.080]  當時伯拉罕是多少歲呢?
[00:38:44.080 --> 00:38:45.920]  是99歲
[00:38:45.920 --> 00:38:48.680]  99歲他的太太是多少歲呢?
[00:38:48.680 --> 00:38:50.360]  89歲
[00:38:50.360 --> 00:38:54.200]  89歲的老婆婆還可以生小孩嗎?
[00:38:54.200 --> 00:38:57.760]  所以連伯拉罕自己心裏都笑
[00:38:57.760 --> 00:38:59.600]  怎麼可能呢?
[00:38:59.600 --> 00:39:02.920]  但是事實我們見到
[00:39:02.920 --> 00:39:04.400]  當伯拉罕100歲
[00:39:04.400 --> 00:39:06.600]  他的太太90歲的時候
[00:39:06.600 --> 00:39:11.080]  他真的生了兒子出來
[00:39:11.080 --> 00:39:13.800]  至於兒實瑪利又怎麼樣呢?
[00:39:13.800 --> 00:39:17.080]  18節一直到20節
[00:39:17.080 --> 00:39:19.360]  我們一起讀一讀18到20節
[00:39:19.360 --> 00:39:22.680]  你會看到未來的發展會成為怎樣呢?
[00:39:22.680 --> 00:39:23.800]  一起讀
