
[00:00:00.000 --> 00:00:10.600]  最後這一堂我都是帶著很愚易的心
[00:23:10.320 --> 00:23:15.600]  就說 因為當時那些神父就有鈴鐘沒油的
[00:23:15.600 --> 00:23:18.400]  就是誰就死了 你會叫神父去祈禱
[00:23:18.400 --> 00:23:21.040]  神父前面有個小孩就敲那個鈴鐘的
[00:23:21.040 --> 00:23:23.520]  神父的房間就在產房旁邊
[00:23:23.520 --> 00:23:25.760]  所以神父一出門那個鈴鐘就響了
[00:23:25.760 --> 00:23:27.360]  那個鈴鐘響了 那些人就很害怕
[00:23:27.360 --> 00:23:31.600]  死了是不是我呢? 害怕就抽筋死了
[00:23:31.600 --> 00:23:35.600]  當然後來他就說 這個神父也不是很好
[00:23:35.600 --> 00:23:39.280]  就搬走了 搬走了 仍然死了很多人
[00:23:39.280 --> 00:23:42.800]  那個主診醫生就是那個副院長
[00:23:42.800 --> 00:23:47.520]  他查了很多東西 他就有一次讀聖經
[00:23:47.520 --> 00:23:50.160]  他就讀了這段聖經 就說
[00:23:50.160 --> 00:23:56.320]  那些死人摸了死屍 一定要洗乾淨 要潔淨
[00:23:56.320 --> 00:24:00.160]  他就很奇怪 他說死人有什麼
[00:24:00.160 --> 00:24:04.880]  那時還沒有顯微鏡 他就翻查
[00:24:04.880 --> 00:24:11.520]  原來孕婦的科是在解剖學之後
[00:24:11.520 --> 00:24:15.840]  解剖學就是醫生解剖了死屍 手摸完之後
[00:24:15.840 --> 00:24:20.960]  接著就去摸孕婦 檢查孕婦
[00:24:20.960 --> 00:24:23.920]  他不知道有什麼關係
[00:24:23.920 --> 00:24:30.720]  他覺得上帝定這條律法是要保護以色列人
[00:24:30.720 --> 00:24:34.400]  使這個這麼弱小的民族可以存活下來
[00:24:34.400 --> 00:24:40.800]  他相信這個 他就嘗試按照聖經教導
[00:24:40.800 --> 00:24:47.040]  就下令凡是完了解剖學的學生
[00:24:47.040 --> 00:24:51.600]  上了解剖學 就上了婦產科
[00:24:51.600 --> 00:24:55.440]  上完解剖學一定要用石灰水洗手
[00:24:55.440 --> 00:24:58.720]  要洗得很乾淨之後 才可以接觸孕婦
[00:24:58.720 --> 00:25:01.840]  他下令這樣做 果然
[00:25:01.840 --> 00:25:04.880]  那些醫學生解剖學完之後就用石灰水洗手
[00:25:04.880 --> 00:25:09.440]  洗得很乾淨之後就去產房檢查孕婦
[00:25:09.440 --> 00:25:15.120]  那個死亡率就突然間跌回其他醫院1%
[00:25:15.120 --> 00:25:18.080]  他不知道為什麼 他覺得髒
[00:25:18.080 --> 00:25:25.040]  五年之後 顯微鏡出來
[00:25:25.040 --> 00:25:30.320]  就發現死屍有很多細菌 很恐怖
[00:25:30.320 --> 00:25:34.640]  摸完整手細菌 又去摸你 很多人害怕
[00:25:34.640 --> 00:25:40.720]  那個患者說原來上帝在很早之前
[00:25:40.720 --> 00:25:45.200]  是用各種方法去保存民族
[00:25:45.200 --> 00:25:48.720]  不單止保存民族 還保存當時的人
[00:25:48.720 --> 00:25:54.480]  所以上帝在這個律法上
[00:25:54.480 --> 00:25:59.920]  很多時候就是去保護他們的子民
[00:25:59.920 --> 00:26:02.800]  這個公義 行公義這個律法
[00:26:02.800 --> 00:26:06.800]  就是要按照上帝的律法來做
[00:26:06.800 --> 00:26:10.480]  還有在這個律法上
[00:26:10.480 --> 00:26:18.080]  就提到那個「為義受逼迫」有兩個不同
[00:26:18.080 --> 00:26:26.240]  「行公義」這個公義和「為義受逼迫」是有不同的
[00:26:26.240 --> 00:26:32.320]  首先「行公義」這個字是「公平」的意思
[00:26:32.320 --> 00:26:35.120]  是來自上帝的律法的
[00:26:35.120 --> 00:26:40.240]  但是「為義受逼迫」就是「公平」的意思
[00:26:40.240 --> 00:26:43.520]  那個義是不同的 有人就問
[00:26:43.520 --> 00:26:48.960]  如果一個人在外面為了社會公義
[00:26:48.960 --> 00:26:54.960]  而被人抓去坐牢 他算不算是「為義受逼迫」呢?
[00:26:54.960 --> 00:26:58.480]  在聖經上 我們就說
[00:26:58.480 --> 00:27:02.640]  「為義受逼迫」和「行公義受逼迫」是不同的
[00:27:02.640 --> 00:27:06.480]  因為「行公義受逼迫」是所有人的
[00:27:06.480 --> 00:27:09.200]  是為了上帝公平的律法
[00:27:09.200 --> 00:27:11.280]  因為上帝的律法不是給以色列人
[00:27:11.280 --> 00:27:13.120]  是給所有人 是要保護他們
[00:27:13.120 --> 00:27:16.480]  有人公然破壞律法 例如貪污 賄賂
[00:27:16.480 --> 00:27:18.400]  甚至是貪婪 歪美
[00:27:18.400 --> 00:27:23.280]  就是這些破壞上帝給全人類的公義
[00:27:23.280 --> 00:27:25.600]  為了行公義而受逼迫
[00:27:25.600 --> 00:27:29.360]  這個是上帝喜歡的 是上帝覺得要做的
[00:27:29.360 --> 00:27:33.360]  但這個不是「為義受逼迫」
[00:27:33.360 --> 00:27:34.480]  有什麼分別呢?
[00:27:34.480 --> 00:27:40.400]  由馬太福音 你打下一章吧
[00:27:40.400 --> 00:27:42.880]  馬太福音裡面怎麼說的呢?
[00:27:42.880 --> 00:27:46.960]  「為義受逼迫的人有福 因為天國是貪門的
[00:27:46.960 --> 00:27:49.840]  人若因我」 你留意啊
[00:27:49.840 --> 00:27:52.960]  「我辱罵你們 逼迫你們
[00:27:52.960 --> 00:27:56.800]  施行各種壞事 誹謗你們 你們就有福了」
[00:27:56.800 --> 00:28:01.280]  原來「為義受逼迫」是為了基督的緣故而受逼迫
[00:28:01.280 --> 00:28:06.800]  但「行公義受逼迫」是為了全世界的社會信仰
[00:28:06.800 --> 00:28:08.800]  這個就不是「為義受逼迫」
[00:28:08.800 --> 00:28:11.920]  那個是應該的 為了「行公義」
[00:28:11.920 --> 00:28:13.760]  但就不是聖經裡面所說的
[00:28:13.760 --> 00:28:16.240]  我沒有說哪個高哪個低
[00:28:16.240 --> 00:28:21.040]  是兩個不同層面 兩個不同範圍
[00:28:21.040 --> 00:28:24.640]  那些「行公義」而被權貴所逼迫的
[00:28:24.640 --> 00:28:29.360]  是上帝喜歡的 和上帝會支持他的
[00:28:29.360 --> 00:28:32.960]  但另一個是為了基督的命而受逼迫的
[00:28:32.960 --> 00:28:36.880]  是另一種的 這是基督的命的緣故
[00:28:36.880 --> 00:28:43.360]  現在我們就說 聖經的「義」
[00:28:43.360 --> 00:28:46.800]  就是指耶穌基督為我們成就的「義」
[00:28:46.800 --> 00:28:49.840]  就是我們應該相信基督 而擁有這個「義」
[00:28:49.840 --> 00:28:51.840]  事實上是為了身份
[00:28:51.840 --> 00:28:55.600]  我們為了身份而被逼迫
[00:28:55.600 --> 00:28:59.600]  就是馬太福音所說的「為義受逼迫」
[00:28:59.600 --> 00:29:01.360]  「行公義」「好憐憫」
[00:29:01.360 --> 00:29:03.760]  這個是我們基本的責任
[00:29:03.760 --> 00:29:06.000]  我們每個人都應該做
[00:29:06.000 --> 00:29:09.600]  但「為義受逼迫」不是每個人
[00:29:09.600 --> 00:29:15.120]  非基督徒是不會馬太福音的「為義受逼迫」
[00:29:15.120 --> 00:29:16.960]  那我們就要分清楚這件事
[00:29:16.960 --> 00:29:21.600]  因此 當在世界上我們「行公義」「好憐憫」
[00:29:21.600 --> 00:29:25.520]  不會導致你得救的
[00:29:25.520 --> 00:29:28.880]  我說這個並沒有貶抑你的得救
[00:29:28.880 --> 00:29:30.880]  就是並沒有貶抑你的「行公義」
[00:29:30.880 --> 00:29:32.320]  因為那個是不同層面的
[00:29:32.320 --> 00:29:38.560]  正如我泊車 我不入錶 我被人抄牌
[00:29:38.560 --> 00:29:40.720]  這個和你得救有什麼關係呢?
[00:29:40.720 --> 00:29:41.920]  沒有的 是吧?
[00:29:41.920 --> 00:29:44.960]  我泊車 我不衝黃燈
[00:29:44.960 --> 00:29:47.520]  我開車 我不衝黃燈
[00:29:47.520 --> 00:29:49.680]  我泊車 入了錶
[00:29:49.680 --> 00:29:51.120]  我準時交稅
[00:29:51.120 --> 00:29:52.800]  我做了這些事情
[00:29:52.800 --> 00:29:54.880]  政府不好 我不選他
[00:29:54.880 --> 00:29:57.520]  我去關懷那些露宿者
[00:29:57.520 --> 00:29:59.680]  我做了這些事情
[00:29:59.680 --> 00:30:02.240]  這個和救恩有什麼關係呢?
[00:30:02.240 --> 00:30:03.600]  是沒有關係的
[00:30:03.600 --> 00:30:04.960]  是上帝喜歡
[00:30:04.960 --> 00:30:07.040]  但這不是救贖過程
[00:30:07.040 --> 00:30:07.760]  就沒有混亂
[00:30:07.760 --> 00:30:08.960]  所以有人說
[00:30:08.960 --> 00:30:10.480]  你只要出去做好事
[00:30:10.480 --> 00:30:12.160]  就等於是侍奉上帝了
[00:30:12.160 --> 00:30:13.760]  沒錯 是上帝喜歡的
[00:30:13.760 --> 00:30:15.200]  因為這個是本份
[00:30:15.200 --> 00:30:19.760]  但這個不是和救恩直接關係
[00:30:19.760 --> 00:30:20.800]  就沒有混亂
[00:30:20.800 --> 00:30:21.760]  所以有些人就說
[00:30:21.760 --> 00:30:23.120]  我去參與社會
[00:30:23.120 --> 00:30:24.640]  我就不用回教會
[00:30:24.640 --> 00:30:25.920]  我一樣侍奉上帝
[00:30:25.920 --> 00:30:27.200]  我已經做了上帝的旨意
[00:30:27.200 --> 00:30:28.960]  沒錯 這是應份的做
[00:30:28.960 --> 00:30:30.080]  是上帝喜歡的
[00:30:30.080 --> 00:30:33.760]  但這個不是那個為而受逼迫
[00:30:33.760 --> 00:30:35.360]  不是上帝的意
[00:30:35.360 --> 00:30:37.680]  兩件事沒有矛盾的
[00:30:37.680 --> 00:30:39.200]  但不同層面
[00:30:39.200 --> 00:30:40.800]  也都沒有大小
[00:30:40.800 --> 00:30:42.800]  是兩個不同的範圍
[00:30:42.800 --> 00:30:44.080]  如果明白了
[00:30:44.080 --> 00:30:46.640]  我們就不會混亂聖經所說
[00:30:46.640 --> 00:30:48.480]  聖經說
[00:30:48.480 --> 00:30:49.680]  「為而受逼迫」
[00:30:49.680 --> 00:30:52.560]  這個「而」就是我們成為上帝的兒女
[00:30:52.560 --> 00:30:53.680]  那個「而」
[00:30:53.680 --> 00:30:55.920]  這個「而」是上帝給我們的
[00:30:55.920 --> 00:30:57.840]  當我們擁有這個「而」之後
[00:30:57.840 --> 00:30:59.520]  人去逼迫我們
[00:30:59.520 --> 00:31:02.640]  這個就是為而受逼迫
[00:31:02.640 --> 00:31:03.760]  而這個「而」
[00:31:03.760 --> 00:31:06.800]  是讓我們能夠擁有永生
[00:31:06.800 --> 00:31:09.840]  成為上帝兒女的身份問題
[00:31:09.840 --> 00:31:11.920]  行公義 奧憐憫
[00:31:11.920 --> 00:31:15.440]  那個並不會導致你擁有上帝兒女的身份
[00:31:15.440 --> 00:31:19.840]  這個只不過是讓你盡了世人的本份
[00:31:19.840 --> 00:31:22.240]  好好在上帝創造世界
[00:31:22.240 --> 00:31:24.800]  活出上帝的心意
[00:31:24.800 --> 00:31:28.240]  但這個不是導致救恩
[00:31:28.240 --> 00:31:31.040]  不是說他不好
[00:31:31.040 --> 00:31:35.600]  我們不要混亂
[00:31:35.600 --> 00:31:39.040]  耶穌說「人若因我」
[00:31:39.040 --> 00:31:40.400]  不是這個世界
[00:31:40.400 --> 00:31:41.680]  「而受逼迫」
[00:31:41.680 --> 00:31:43.840]  因為我們屬於基督
[00:31:43.840 --> 00:31:46.560]  下面我就舉三個例子
[00:31:46.560 --> 00:31:51.840]  兩個是為而是基督而受逼迫
[00:31:51.840 --> 00:31:54.560]  第三個原來是有重疊的
[00:31:54.560 --> 00:31:56.240]  即是一個基督徒
[00:31:56.240 --> 00:31:57.680]  他有這個身份
[00:31:57.680 --> 00:32:01.760]  但他同時又行公義而被逼迫
[00:32:01.760 --> 00:32:03.920]  所以做一個好的基督徒
[00:32:03.920 --> 00:32:08.480]  很多時候他更加提升了他
[00:32:08.480 --> 00:32:10.320]  對於這個世界的看法
[00:32:10.320 --> 00:32:14.080]  價值觀是讓他參與社會
[00:32:14.080 --> 00:32:16.480]  甚至因為這個參與
[00:32:16.480 --> 00:32:19.760]  而受到世人對他的迫害
[00:32:19.760 --> 00:32:22.720]  所以也有重疊的地方
[00:32:22.720 --> 00:32:24.320]  讓我看下一張
[00:32:24.320 --> 00:32:26.560]  現在比較多了
[00:32:26.560 --> 00:32:30.960]  有很多張 但我控制不了
[00:32:30.960 --> 00:32:35.440]  第一個就是日本二十六聖人
[00:32:35.440 --> 00:32:38.000]  在幕府時代
[00:32:38.000 --> 00:32:43.600]  當時日本對基督徒很大的迫迫
[00:32:43.600 --> 00:32:45.760]  有一套電影叫《沉默》
[00:32:45.760 --> 00:32:47.760]  可能你都聽過
[00:32:47.760 --> 00:32:48.960]  沉默有很多討論的
[00:32:48.960 --> 00:32:51.840]  不過沒有時間跟大家談
[00:32:51.840 --> 00:33:00.400]  有一次抓了25個人去處死
[00:33:00.400 --> 00:33:04.560]  釘十字架或者淹死之類的
[00:33:04.560 --> 00:33:08.000]  從這裡去到另一處
[00:33:08.000 --> 00:33:12.800]  那25個人抱著為主而死的心
[00:33:12.800 --> 00:33:17.440]  其中有一個年輕人看熱鬧
[00:33:17.440 --> 00:33:19.520]  陪他們走
[00:33:19.520 --> 00:33:23.120]  問為什麼他們會死呢?
[00:33:23.120 --> 00:33:27.280]  這25個人就跟他分享福音
[00:33:27.280 --> 00:33:32.080]  主要的內容就說我們不是去死
[00:33:32.080 --> 00:33:33.680]  如果用現在的說法
[00:33:33.680 --> 00:33:36.320]  我們是移民的
[00:33:36.320 --> 00:33:39.680]  因為天家在等我們
[00:33:39.680 --> 00:33:42.080]  我們是移民去另一個地方
[00:33:42.080 --> 00:33:44.240]  當然不是用現代的說話
[00:33:44.240 --> 00:33:47.120]  我們只是官籤
[00:33:47.120 --> 00:33:50.080]  基督為我們預備了住處
[00:33:50.080 --> 00:33:52.080]  所以我們都不恐懼
[00:33:52.080 --> 00:33:55.360]  我們也都不會去救助這些人
[00:33:55.360 --> 00:33:58.880]  就像我昨天所說的那個例子
[00:33:58.880 --> 00:34:01.760]  昨天有沒有來? 昨晚
[00:34:01.760 --> 00:34:07.200]  就是那個東方教會的例子
[00:34:07.200 --> 00:34:10.400]  那年輕人很受感動
[00:34:10.400 --> 00:34:12.960]  感動到25個人行刑的時候
[00:34:12.960 --> 00:34:16.480]  年輕人就說 我都想移民了
[00:34:16.480 --> 00:34:18.720]  我都想上去天家
[00:34:18.720 --> 00:34:21.680]  你抓我上去吧
[00:34:21.680 --> 00:34:24.960]  結果25個就變成26個了
[00:34:24.960 --> 00:34:26.320]  如果去日本旅行呢?
[00:34:26.320 --> 00:34:28.000]  有沒有人去日本旅行?
[00:34:28.000 --> 00:34:30.400]  很喜歡吧? 有沒有去看過這個?
[00:34:30.400 --> 00:34:32.720]  叫做「26成人本」
[00:34:32.720 --> 00:34:35.360]  下次你不妨上網找找
[00:34:35.360 --> 00:34:37.120]  知道是長期來的
[00:34:37.120 --> 00:34:38.480]  我上次去日本
[00:34:38.480 --> 00:34:41.360]  去的地方是旅遊團從來不去的地方
[00:34:41.360 --> 00:34:43.040]  這個是其中一個了
[00:34:43.040 --> 00:34:45.680]  就是看那個博物館裏面
[00:34:45.680 --> 00:34:49.520]  就是將當時日本人
[00:34:49.520 --> 00:34:51.280]  怎樣為信仰犧牲
[00:34:51.280 --> 00:34:53.280]  裏面有很多資料
[00:34:53.280 --> 00:34:58.240]  怎樣去持守他們的信仰
[00:34:58.240 --> 00:35:01.920]  裏面有很多收集了當時的遺物
[00:35:01.920 --> 00:35:03.280]  這是第一個
[00:35:03.280 --> 00:35:06.000]  是真的為了基督的緣故
[00:35:06.000 --> 00:35:08.400]  為了上帝的緣故受逼迫的
[00:35:08.400 --> 00:35:10.160]  好 第二張
[00:35:10.160 --> 00:35:13.280]  第二張我想說的 其實大家都很熟悉的
[00:35:13.280 --> 00:35:15.040]  就是北京石安教會
[00:35:15.040 --> 00:35:16.320]  他是好人來的
[00:35:16.320 --> 00:35:18.480]  他完全遵守上海的法律
[00:35:18.480 --> 00:35:20.480]  是唯一的原因
[00:35:20.480 --> 00:35:23.040]  就是為了他屬於基督
[00:35:23.040 --> 00:35:25.040]  下面一張
[00:35:25.040 --> 00:35:27.040]  宗教法不知道有沒有聽過
[00:35:27.040 --> 00:35:29.040]  就是去年推行的
[00:35:29.040 --> 00:35:31.040]  2018年5月
[00:35:31.040 --> 00:35:33.040]  我首先要說一說
[00:35:33.040 --> 00:35:36.080]  中國這個宗教法其實
[00:35:36.080 --> 00:35:38.080]  從政府角度來講
[00:35:38.080 --> 00:35:41.440]  它不是要打壓教會
[00:35:41.440 --> 00:35:44.800]  我在這裏說不是要為它說話
[00:35:44.800 --> 00:35:46.800]  它的原意是這樣的
[00:35:47.200 --> 00:35:49.600]  就是合法的教會
[00:35:49.600 --> 00:35:52.320]  我會給多一些自由來 例如三裏教會
[00:35:52.320 --> 00:35:55.280]  因此當我在杭州開會的時候
[00:35:55.280 --> 00:35:57.600]  三裏教會是很喜歡這個法律的
[00:35:57.600 --> 00:36:00.560]  我2017年的時候去開會
[00:36:00.560 --> 00:36:03.600]  因為以前三裏教會是沒有自由的
[00:36:03.600 --> 00:36:06.000]  開不了戶口的 做不了事
[00:36:06.000 --> 00:36:07.760]  現在它是可以開戶口
[00:36:07.760 --> 00:36:09.040]  它可以辦旅行園
[00:36:09.040 --> 00:36:11.360]  甚至這個宗教法批准
[00:36:11.360 --> 00:36:14.000]  就是人們奉獻是有免稅收據的
[00:36:14.000 --> 00:36:15.440]  從來沒有的 以前
[00:36:15.440 --> 00:36:19.920]  現在大陸裏面你奉獻給教會是有免稅收據的
[00:36:19.920 --> 00:36:24.080]  對教會來講是不是多了很多自由
[00:36:24.080 --> 00:36:27.680]  但是接著它就說不合法的教會
[00:36:27.680 --> 00:36:28.880]  我不知道你是什麼
[00:36:28.880 --> 00:36:29.920]  一幫人聚會
[00:36:29.920 --> 00:36:31.680]  你不登記不成立不合法
[00:36:31.680 --> 00:36:34.480]  我就要嚴加取締
[00:36:34.480 --> 00:36:38.000]  於是家庭教會就受很大衝擊
[00:36:38.000 --> 00:36:39.600]  那個衝擊就是說
[00:36:39.600 --> 00:36:41.200]  我不知道你是什麼人
[00:36:41.200 --> 00:36:42.160]  我不成立教會
[00:36:42.160 --> 00:36:44.400]  你不去三裏教會登記
[00:36:44.400 --> 00:36:45.440]  我不知道你是什麼團體
[00:36:45.440 --> 00:36:46.400]  我怎麼知道你在搞什麼
[00:36:46.400 --> 00:36:48.320]  有外國勢力有滲透的
[00:36:48.320 --> 00:36:49.520]  就取締了
[00:36:49.520 --> 00:36:51.280]  那些很明顯的
[00:36:51.280 --> 00:36:53.520]  已經存在很久的家庭教會
[00:36:53.520 --> 00:36:58.880]  例如秋意之福和石安教會
[00:36:58.880 --> 00:37:03.200]  就因為它不是在政府裏面有登記
[00:37:03.200 --> 00:37:05.520]  就成為了非法聚會
[00:37:05.520 --> 00:37:08.080]  於是就嚴加打擊
[00:37:08.080 --> 00:37:09.440]  嚴加打擊的地步
[00:37:09.440 --> 00:37:12.240]  雖然他們和政府關係很好的
[00:37:12.240 --> 00:37:14.320]  那幫人是知識分子
[00:37:14.320 --> 00:37:17.840]  但因為現在要嚴格執行
[00:37:17.840 --> 00:37:18.960]  取締他們
[00:37:18.960 --> 00:37:21.120]  下面有很多的
[00:37:21.120 --> 00:37:24.720]  他們就在溫州拿了十字架
[00:37:24.720 --> 00:37:26.800]  溫州拆了十字架
[00:37:26.800 --> 00:37:28.800]  他將一個拆了的十字架
[00:37:28.800 --> 00:37:31.120]  擺在堂的中間
[00:37:31.120 --> 00:37:33.680]  就不要忘記在今天
[00:37:33.680 --> 00:37:37.680]  基督徒是沒有自由敬拜
[00:37:37.680 --> 00:37:40.880]  他們說我不想登記在三字裏面
[00:37:40.880 --> 00:37:45.440]  因為我們有權按照民事法
[00:37:45.440 --> 00:37:48.560]  登記一個宗教團體去敬拜
[00:37:48.560 --> 00:37:50.080]  但政府就說沒有
[00:37:50.080 --> 00:37:51.840]  沒有這個民事法給你登記
[00:37:51.840 --> 00:37:53.200]  有些地方有
[00:37:53.200 --> 00:37:54.880]  但大城市沒有
[00:37:54.880 --> 00:37:56.560]  要他要麼登記
[00:37:56.560 --> 00:37:58.560]  要麼就取締在下面
[00:37:58.560 --> 00:38:00.320]  然後就取締他
[00:38:00.320 --> 00:38:02.720]  但是就用一個非常好的手法
[00:38:02.720 --> 00:38:05.680]  先抹黑他 說他邪教
[00:38:05.680 --> 00:38:10.480]  說他影響國家安全
[00:38:10.480 --> 00:38:12.480]  下面一張
[00:38:12.480 --> 00:38:16.640]  結果就下令他甚麼時候
[00:38:16.640 --> 00:38:18.960]  9月的時候一定關門
[00:38:18.960 --> 00:38:21.680]  不關門就找人來抓他
[00:38:21.680 --> 00:38:23.040]  下面一張
[00:38:23.040 --> 00:38:25.200]  結果就封了他
[00:38:25.200 --> 00:38:26.800]  那些字拆了
[00:38:26.800 --> 00:38:29.920]  還有金穆斯
[00:38:29.920 --> 00:38:32.480]  他無端去坐牢
[00:38:32.480 --> 00:38:34.320]  但是拘留了他
[00:38:34.320 --> 00:38:36.720]  星期天監控著他
[00:38:36.720 --> 00:38:39.920]  不找人很有趣
[00:38:39.920 --> 00:38:43.120]  星期六就找兩個人在他門口輪流
[00:38:43.120 --> 00:38:44.240]  不准出去
[00:38:44.240 --> 00:38:45.440]  暴徒不准去
[00:38:45.440 --> 00:38:46.640]  一直坐到星期天
[00:38:46.640 --> 00:38:48.880]  完了 星期天過了
[00:38:48.880 --> 00:38:50.160]  就放回來
[00:38:50.160 --> 00:38:53.840]  怕你出去又送擺教會
[00:38:53.840 --> 00:38:55.040]  下面一張
[00:38:55.040 --> 00:38:59.200]  還有他拆了那些字
[00:38:59.200 --> 00:39:01.200]  拆了之後
[00:39:01.200 --> 00:39:03.200]  要筆錢的
[00:39:03.200 --> 00:39:05.200]  下面一張
[00:39:05.200 --> 00:39:07.680]  拆了之後要收錢
[00:39:07.680 --> 00:39:08.800]  拆了教會
[00:39:08.800 --> 00:39:10.240]  要收他20萬
[00:39:10.240 --> 00:39:11.360]  追討20萬
[00:39:11.360 --> 00:39:13.520]  搞錯 你拆完教會
[00:39:13.520 --> 00:39:15.280]  還要向我追討20萬
[00:39:15.280 --> 00:39:16.640]  拆教會費用
[00:39:16.640 --> 00:39:20.720]  真是不合理
[00:39:20.720 --> 00:39:24.320]  他說我們都和政府合作了
[00:39:24.320 --> 00:39:26.800]  這件事就吞不下了
[00:39:26.800 --> 00:39:28.800]  很慘
[00:39:28.800 --> 00:39:32.480]  所以他被欺凌得很厲害
[00:39:32.480 --> 00:39:33.680]  海外的教會
[00:39:33.680 --> 00:39:35.280]  海外的圍棋圖
[00:39:35.280 --> 00:39:36.880]  金穆斯圖在裡面
[00:39:36.880 --> 00:39:38.400]  他有個聲明
[00:39:38.400 --> 00:39:40.960]  我們信仰是應該受憲法保護
[00:39:40.960 --> 00:39:47.360]  他一直想憲法來找一個空間
[00:39:47.360 --> 00:39:51.840]  他們全部行公義 好憐憫
[00:39:51.840 --> 00:39:54.240]  但仍然被逼迫
[00:39:54.240 --> 00:39:55.600]  沒有犯過法
[00:39:55.600 --> 00:39:57.200]  沒有做過不好的事
[00:39:57.200 --> 00:39:59.360]  完全是一等兩位
[00:39:59.360 --> 00:40:02.240]  只是因為基督命
[00:40:02.240 --> 00:40:05.040]  因為屬於基督
[00:40:05.040 --> 00:40:09.360]  所以今天我們紀念在中國裡面的教會
[00:40:09.360 --> 00:40:11.600]  第三個例子
[00:40:11.600 --> 00:40:13.600]  下一章
[00:40:13.600 --> 00:40:17.120]  第三個例子是波蘭的例子
[00:40:17.120 --> 00:40:23.440]  這個例子很傷感的
[00:40:23.440 --> 00:40:28.000]  不過這個例子就是說
[00:40:28.000 --> 00:40:30.800]  波蘭有一個神父
[00:40:30.800 --> 00:40:35.120]  他參與了社會的運動
[00:40:35.120 --> 00:40:41.200]  他本身就是一個基督徒
[00:40:41.200 --> 00:40:43.200]  他覺得他有一個責任
[00:40:43.200 --> 00:40:45.200]  他作為一個牧者
[00:40:45.200 --> 00:40:48.080]  他覺得他有責任去牧養這幫人
[00:40:48.080 --> 00:40:51.360]  要為他們在社會上發聲
[00:40:51.360 --> 00:40:53.600]  當時1980年
[00:40:53.600 --> 00:40:56.080]  華爾街領導一個團結工會運動
[00:40:56.080 --> 00:40:57.680]  大家聽過
[00:40:57.680 --> 00:41:00.480]  共產黨是最怕工人運動的
[00:41:00.480 --> 00:41:04.640]  所以受到很多的打擊
[00:41:04.640 --> 00:41:10.320]  當時在這段期間
[00:41:10.320 --> 00:41:14.880]  那個神父叫做龐比烏斯高
[00:41:14.880 --> 00:41:20.320]  他檢查他自己作為一個信徒的身份
[00:41:20.320 --> 00:41:21.840]  一個牧者的身份
[00:41:21.840 --> 00:41:25.840]  他不可以對他的羊群善言不傑
[00:41:25.840 --> 00:41:27.600]  理念就是我今天牧養
[00:41:27.600 --> 00:41:29.360]  不單止牧養這幫基督徒
[00:41:29.360 --> 00:41:31.920]  牧養社區的社區
[00:41:31.920 --> 00:41:37.680]  所以他覺得要為社區裏面的人發聲
[00:41:37.680 --> 00:41:39.200]  他挺身而出
[00:41:39.200 --> 00:41:41.600]  幫助那些人
[00:41:41.600 --> 00:41:45.920]  每個月他就舉行一次祖國彌撒
[00:41:45.920 --> 00:41:53.040]  還有他和華麗莎都是很好的朋友
[00:41:53.040 --> 00:41:55.520]  政府就開始留意他
[00:41:55.520 --> 00:41:57.920]  政府說你做神父就神父吧
[00:41:57.920 --> 00:42:00.160]  你回教會吧 我不管你
[00:42:00.160 --> 00:42:02.160]  你出來幹什麼呢?
[00:42:02.160 --> 00:42:03.680]  他說不是
[00:42:03.680 --> 00:42:08.160]  他說我要為一個有價值的事
[00:42:08.160 --> 00:42:12.800]  我不能夠讓不公義的事發生
[00:42:12.800 --> 00:42:15.440]  他說我被上帝呼召
[00:42:15.440 --> 00:42:17.440]  是為真理做見證
[00:42:17.440 --> 00:42:19.840]  我要按照聖經的教導
[00:42:19.840 --> 00:42:22.400]  我要關心在社區裏面發生的事情
[00:42:22.400 --> 00:42:26.240]  我有需要甚至要為真理寫明
[00:42:26.240 --> 00:42:28.800]  在1984年他就寫了一篇文章
[00:42:28.800 --> 00:42:32.880]  他說教會的未來就是社會的未來
[00:42:32.880 --> 00:42:35.680]  使命就是與人民在一起
[00:42:35.680 --> 00:42:38.800]  無論情況是輕率還是艱難
[00:42:38.800 --> 00:42:40.800]  當時他寫這篇文章的時候
[00:42:40.800 --> 00:42:42.480]  都是很沉重的
[00:42:42.480 --> 00:42:44.480]  但是他覺得做一個牧者
[00:42:44.480 --> 00:42:46.720]  是不可以對這個社會
[00:42:46.720 --> 00:42:49.920]  是主不利的 在公義裏面
[00:42:49.920 --> 00:42:52.560]  所以這兩個是重疊了的
[00:42:52.560 --> 00:42:56.080]  他為義受逼迫 他也要行公義
[00:42:56.080 --> 00:42:57.760]  所以這兩個是重疊了
[00:42:57.760 --> 00:42:59.280]  好 下一篇文章
[00:42:59.280 --> 00:43:02.560]  他說因為我是神父
[00:43:02.560 --> 00:43:04.560]  所以我是反對暴力
[00:43:04.560 --> 00:43:07.280]  他堅持用非暴力
[00:43:07.280 --> 00:43:10.960]  最後因為他的影響力很大
[00:43:10.960 --> 00:43:13.520]  他沒有為那些工人祈禱
[00:43:13.520 --> 00:43:15.520]  他是反對暴力的
[00:43:15.520 --> 00:43:18.480]  他就是打而不還手
[00:43:18.480 --> 00:43:21.360]  但是要讓他知道
[00:43:21.360 --> 00:43:23.600]  一天我有氣息的時候
[00:43:23.600 --> 00:43:27.440]  我都不同意這種不公義的事情
