
[00:00:00.000 --> 00:00:05.180]  我想和大家分享一個題目是關於亂世的
[00:19:18.220 --> 00:19:21.220]  不要驚慌
[00:19:21.220 --> 00:19:24.220]  或者說你不要靠
[00:19:24.220 --> 00:19:28.220]  以為要天下太平
[00:19:28.220 --> 00:19:30.220]  你才行的
[00:19:30.220 --> 00:19:31.220]  你知道當時就是這樣
[00:19:31.220 --> 00:19:33.220]  或者我們今天很多人都是
[00:19:33.220 --> 00:19:36.220]  現在世界多亂啊
[00:19:36.220 --> 00:19:38.220]  那些伊斯蘭國搞成這樣
[00:19:38.220 --> 00:19:39.220]  怎樣去傳福呢?
[00:19:39.220 --> 00:19:41.220]  去那些地方怎麼做呢?
[00:19:41.220 --> 00:19:43.220]  這個世界你真是很希望
[00:19:43.220 --> 00:19:45.220]  世界太平就好了
[00:19:45.220 --> 00:19:48.220]  這樣教會就可以興旺了
[00:19:48.220 --> 00:19:50.220]  當然我們都希望世界太平
[00:19:50.220 --> 00:19:52.220]  不過沒有都不要緊的
[00:19:52.220 --> 00:19:54.220]  耶穌說
[00:19:54.220 --> 00:19:56.220]  我們不是靠這些
[00:19:56.220 --> 00:19:57.220]  不是靠一個聖殿
[00:19:57.220 --> 00:19:59.220]  不是靠天下太平
[00:19:59.220 --> 00:20:01.220]  才可以做到事的
[00:20:01.220 --> 00:20:04.220]  根本預了它是有這樣的
[00:20:04.220 --> 00:20:07.220]  預了這個世界就是這麼亂的了
[00:20:07.220 --> 00:20:09.220]  有時我們很怕的
[00:20:09.220 --> 00:20:12.220]  我不知道大家會不會
[00:20:12.220 --> 00:20:15.220]  我現在開始聽到有人說要移民
[00:20:15.220 --> 00:20:17.220]  以前九七就這麼說
[00:20:17.220 --> 00:20:18.220]  現在開始有人說
[00:20:18.220 --> 00:20:19.220]  不是自己移民
[00:20:19.220 --> 00:20:21.220]  是那些子孫怕著
[00:20:21.220 --> 00:20:23.220]  這個世界搞成這樣怎麼辦呢?
[00:20:23.220 --> 00:20:25.220]  不過如果你想一下你移去哪裡呢?
[00:20:25.220 --> 00:20:27.220]  哪裡都是亂的可能
[00:20:27.220 --> 00:20:30.220]  可能將來香港最安全的可能
[00:20:30.220 --> 00:20:32.220]  這個沒得說的
[00:20:32.220 --> 00:20:34.220]  我們今天其實那個心態
[00:20:34.220 --> 00:20:38.220]  不是靠要找一個最安全的地方
[00:20:38.220 --> 00:20:40.220]  根本沒有的
[00:20:40.220 --> 00:20:42.220]  我們是不需要怕
[00:20:42.220 --> 00:20:44.220]  其實他的意思是
[00:20:44.220 --> 00:20:47.220]  不要自亂陣腳
[00:20:47.220 --> 00:20:50.220]  他講完給人聽是會這樣的
[00:20:50.220 --> 00:20:54.220]  當時是一個最大的災難
[00:20:54.220 --> 00:21:01.220]  他叫你順應而變就行了
[00:21:01.220 --> 00:21:04.220]  將來你就走難
[00:21:04.220 --> 00:21:06.220]  這個是耶穌講的
[00:21:06.220 --> 00:21:09.220]  神有祂的恩典、憐憫
[00:21:09.220 --> 00:21:11.220]  沒問題的
[00:21:11.220 --> 00:21:14.220]  這個不需要因為這樣
[00:21:14.220 --> 00:21:16.220]  我們好像放棄
[00:21:16.220 --> 00:21:18.220]  很多人甚至現在我們覺得
[00:21:18.220 --> 00:21:21.220]  不單只是局勢來說
[00:21:21.220 --> 00:21:25.220]  我們覺得好像生活越來越艱難
[00:21:25.220 --> 00:21:27.220]  或者信仰也是
[00:21:27.220 --> 00:21:30.220]  好像現在很多人攻擊基督教
[00:21:30.220 --> 00:21:33.220]  好像現在他講的同性戀這些
[00:21:33.220 --> 00:21:35.220]  我們根本不夠他打的
[00:21:35.220 --> 00:21:38.220]  我們好像在輸的那樣
[00:21:38.220 --> 00:21:40.220]  但是現在神告訴我們
[00:21:40.220 --> 00:21:42.220]  當然我們盡力做的
[00:21:42.220 --> 00:21:44.220]  不過他說你不用怕
[00:21:44.220 --> 00:21:46.220]  不用驚慌
[00:21:46.220 --> 00:21:48.220]  這些東西就是這樣的
[00:21:48.220 --> 00:21:50.220]  我們不需要靠好像
[00:21:50.220 --> 00:21:52.220]  樣樣都搞定了
[00:21:52.220 --> 00:21:54.220]  這樣才行的
[00:21:54.220 --> 00:21:56.220]  第三個燒到自己的了
[00:21:56.220 --> 00:21:58.220]  就是逼迫
[00:21:59.220 --> 00:22:04.220]  第九節
[00:22:04.220 --> 00:22:06.220]  但你們要小心
[00:22:06.220 --> 00:22:09.220]  因為人家要把你們交給工議會
[00:22:09.220 --> 00:22:13.220]  你們要在會堂裏面被鞭打
[00:22:13.220 --> 00:22:15.220]  又要為我的原故站在
[00:22:15.220 --> 00:22:17.220]  總督和軍王面前
[00:22:17.220 --> 00:22:19.220]  向他們作見證
[00:22:19.220 --> 00:22:21.220]  工議會是講猶太人
[00:22:21.220 --> 00:22:22.220]  猶太人會逼迫你
[00:22:22.220 --> 00:22:23.220]  自己人會逼迫你
[00:22:23.220 --> 00:22:25.220]  然後跟著軍王總督
[00:22:25.220 --> 00:22:26.220]  這些是外邦人
[00:22:26.220 --> 00:22:28.220]  外邦的人也會逼迫你
[00:22:28.220 --> 00:22:30.220]  我們跳到十一節
[00:22:30.220 --> 00:22:32.220]  再講回這件事的
[00:22:32.220 --> 00:22:34.220]  人把你們抓去宋官的時候
[00:22:34.220 --> 00:22:37.220]  用不著預先知道要說什麼
[00:22:37.220 --> 00:22:38.220]  到那時候
[00:22:38.220 --> 00:22:40.220]  賜給你們什麼話
[00:22:40.220 --> 00:22:41.220]  你們就說什麼
[00:22:41.220 --> 00:22:43.220]  因為說話的不是你們
[00:22:43.220 --> 00:22:44.220]  而是勝利
[00:22:44.220 --> 00:22:45.220]  弟兄要出賣弟兄
[00:22:45.220 --> 00:22:47.220]  但是這是自己人
[00:22:47.220 --> 00:22:48.220]  父親要出賣兒子
[00:22:48.220 --> 00:22:50.220]  甚至把他們置於死地
[00:22:50.220 --> 00:22:52.220]  兒女要背棄父母
[00:22:52.220 --> 00:22:54.220]  這個家庭裏面都是這樣
[00:22:54.220 --> 00:22:55.220]  害死他們
[00:22:55.220 --> 00:22:57.220]  你們為我的名
[00:22:57.220 --> 00:22:59.220]  要被眾人恨惡
[00:22:59.220 --> 00:23:01.220]  然而堅忍到底的
[00:23:01.220 --> 00:23:02.220]  必然得救
[00:23:02.220 --> 00:23:04.220]  這個講的是逼迫
[00:23:04.220 --> 00:23:09.220]  信耶穌
[00:23:09.220 --> 00:23:12.220]  就是被人攻擊的
[00:23:12.220 --> 00:23:17.220]  我想我們香港的教會
[00:23:17.220 --> 00:23:20.220]  很久沒有真的受到逼迫
[00:23:20.220 --> 00:23:22.220]  所以我們覺得好像
[00:23:22.220 --> 00:23:24.220]  沒有這樣的事情
[00:23:24.220 --> 00:23:29.220]  其實這裡說的是一個問題
[00:23:29.220 --> 00:23:32.220]  講回聖殿這件事
[00:23:32.220 --> 00:23:37.220]  聖殿就是當時
[00:23:37.220 --> 00:23:39.220]  用來做一個
[00:23:39.220 --> 00:23:41.220]  在社會裏面
[00:23:41.220 --> 00:23:45.220]  一個很重要的盾牌
[00:23:45.220 --> 00:23:49.220]  因為聖殿人人都覺得是很棒的
[00:23:49.220 --> 00:23:50.220]  這個地標
[00:23:50.220 --> 00:23:52.220]  其實當時是希臘王幫它建的
[00:23:52.220 --> 00:23:54.220]  政府也有幫忙建的
[00:23:54.220 --> 00:23:56.220]  很有認受性的
[00:23:56.220 --> 00:23:57.220]  就是聖殿
[00:23:57.220 --> 00:23:58.220]  現在耶穌說了
[00:23:58.220 --> 00:24:00.220]  你都不要靠這個
[00:24:00.220 --> 00:24:04.220]  不要靠好像要全世界的人都很喜歡你
[00:24:04.220 --> 00:24:05.220]  這樣就好了
[00:24:05.220 --> 00:24:08.220]  當然這個我們不是特意要和他們作對
[00:24:08.220 --> 00:24:12.220]  我們都很希望基督教有認受性
[00:24:12.220 --> 00:24:15.220]  不過我們都不要靠這個
[00:24:15.220 --> 00:24:17.220]  其實香港的教會
[00:24:17.220 --> 00:24:19.220]  在過去幾十年
[00:24:19.220 --> 00:24:22.220]  真的有很好的認受性
[00:24:22.220 --> 00:24:23.220]  過去幾十年
[00:24:23.220 --> 00:24:28.220]  我們是享受到社會的人士
[00:24:28.220 --> 00:24:31.220]  都越來越看到基督教是很好的
[00:24:31.220 --> 00:24:33.220]  我們都做了很多事情
[00:24:33.220 --> 00:24:37.220]  他們覺得教會對社會是很大的貢獻
[00:24:37.220 --> 00:24:39.220]  但是現在我想說的就是
[00:24:39.220 --> 00:24:42.220]  可能越來越不是了
[00:24:42.220 --> 00:24:45.220]  越來越不受歡迎
[00:24:45.220 --> 00:24:49.220]  這個耶穌就是在說
[00:24:49.220 --> 00:24:52.220]  其實是會這樣的情況
[00:24:52.220 --> 00:24:54.220]  你們會受到逼迫的
[00:24:54.220 --> 00:24:58.220]  我們中國大陸也是
[00:24:58.220 --> 00:25:00.220]  現在拆十字架
[00:25:00.220 --> 00:25:03.220]  很多人可能很害怕
[00:25:03.220 --> 00:25:06.220]  以前我們有很多機會可以全副音
[00:25:06.220 --> 00:25:08.220]  將來可能未必的
[00:25:08.220 --> 00:25:10.220]  這個我們不知道
[00:25:10.220 --> 00:25:14.220]  或者說其實是不同時代有不同的情況
[00:25:14.220 --> 00:25:18.220]  我不是說認受性不好
[00:25:18.220 --> 00:25:21.220]  或者說我們都應該盡量做得好一點
[00:25:21.220 --> 00:25:24.220]  不過耶穌的意思就是說
[00:25:24.220 --> 00:25:26.220]  不一定要有的
[00:25:26.220 --> 00:25:28.220]  沒有都不要緊
[00:25:28.220 --> 00:25:33.220]  不單止是這樣
[00:25:33.220 --> 00:25:37.220]  因為逼迫真是打到來的話
[00:25:37.220 --> 00:25:42.220]  我們真的會受到威脅和傷害
[00:25:43.220 --> 00:25:47.220]  比如說這裡抓你去工會
[00:25:47.220 --> 00:25:52.220]  這樣的逼迫你會怎樣呢?
[00:25:52.220 --> 00:25:54.220]  我不知道大家會怎樣
[00:25:54.220 --> 00:25:57.220]  你知道現在真是有這樣的情況
[00:25:57.220 --> 00:25:59.220]  伊斯蘭國這樣
[00:25:59.220 --> 00:26:02.220]  你不信耶穌就斬了
[00:26:02.220 --> 00:26:06.220]  在美國有一次的出擊事件
[00:26:06.220 --> 00:26:09.220]  都是這樣 甚至在一個火室裏面
[00:26:09.220 --> 00:26:13.220]  都是說你如果信耶穌就要殺你
[00:26:13.220 --> 00:26:15.220]  我不知道你有沒有想過
[00:26:15.220 --> 00:26:18.220]  如果現在有人用槍指著你
[00:26:18.220 --> 00:26:20.220]  你會怎樣呢?
[00:26:20.220 --> 00:26:26.220]  你可不可以堅持你的信仰呢?
[00:26:26.220 --> 00:26:29.220]  講就很容易的
[00:26:29.220 --> 00:26:32.220]  你有沒有想過如果真是這樣
[00:26:32.220 --> 00:26:35.220]  或者真是伊斯蘭國的人擄了你去
[00:26:35.220 --> 00:26:39.220]  用一把刀放在你的頸上
[00:26:39.220 --> 00:26:44.220]  你信不信 你放不放棄你的信仰
[00:26:44.220 --> 00:26:46.220]  你做不做得到呢?
[00:26:46.220 --> 00:26:52.220]  我給你一點時間想想你做不做得到
[00:26:52.220 --> 00:26:57.220]  這些耶穌說的會來的
[00:26:57.220 --> 00:26:59.220]  當然程度不同
[00:26:59.220 --> 00:27:03.220]  不過我們都真是可以這樣想
[00:27:04.220 --> 00:27:06.220]  其實他這裏都有講的
[00:27:06.220 --> 00:27:08.220]  到時你會怎樣呢?
[00:27:08.220 --> 00:27:11.220]  耶穌教我們怎樣呢?
[00:27:11.220 --> 00:27:14.220]  第十一節
[00:27:14.220 --> 00:27:17.220]  人把你們抓去送官的時候
[00:27:17.220 --> 00:27:21.220]  用不著預先思慮要什麼
[00:27:21.220 --> 00:27:27.220]  我不知道你怎樣想
[00:27:27.220 --> 00:27:29.220]  我試一下說一下我怎樣想
[00:27:33.220 --> 00:27:40.220]  我在想像如果有一天有人這樣來威逼我
[00:27:40.220 --> 00:27:42.220]  你信不信耶穌
[00:27:42.220 --> 00:27:46.220]  如果不信耶穌就殺了你
[00:27:46.220 --> 00:27:52.220]  我現在都不能夠擔保我到時一定行的
[00:27:52.220 --> 00:27:58.220]  你現在很難想像到時
[00:27:58.220 --> 00:28:01.220]  真是這樣的時候你會怎樣
[00:28:02.220 --> 00:28:05.220]  我都不知道我到時會做什麼
[00:28:05.220 --> 00:28:07.220]  其實耶穌都這樣講過
[00:28:07.220 --> 00:28:11.220]  你不用預先想到時神會教你怎樣做
[00:28:11.220 --> 00:28:16.220]  當然我可以祈求神不要讓我遇到這樣的事
[00:28:16.220 --> 00:28:18.220]  我都不太行的
[00:28:18.220 --> 00:28:20.220]  但另外一樣東西就是
[00:28:20.220 --> 00:28:26.220]  我唯有可以祈求神到時你幫我
[00:28:26.220 --> 00:28:28.220]  耶穌的意思就是這樣
[00:28:28.220 --> 00:28:30.220]  其實他的point就是說
[00:28:30.220 --> 00:28:32.220]  你想清楚都沒有用的
[00:28:32.220 --> 00:28:35.220]  你預先想清楚怎樣講
[00:28:35.220 --> 00:28:37.220]  你到時都未必講得到
[00:28:37.220 --> 00:28:39.220]  如果不是神幫你都不行的
[00:28:39.220 --> 00:28:44.220]  所以這個其實是說你沒有得預備的
[00:28:44.220 --> 00:28:48.220]  反而我們要知道其實就是這個交托給主
[00:28:48.220 --> 00:28:55.220]  你看史萊姆傳就是真是這樣發生的
[00:28:55.220 --> 00:28:57.220]  當時真是這樣的
[00:28:57.220 --> 00:28:59.220]  史提反大家記得
[00:28:59.220 --> 00:29:01.220]  就是他們抓了他去工會那裡
[00:29:01.220 --> 00:29:05.220]  他都沒有預備的
[00:29:05.220 --> 00:29:08.220]  到時聖靈就教他說了一篇道
[00:29:08.220 --> 00:29:11.220]  說完之後就信道了
[00:29:11.220 --> 00:29:14.220]  這個情況不同
[00:29:14.220 --> 00:29:17.220]  不過我們真是這樣的
[00:29:17.220 --> 00:29:22.220]  其實這些全部都是要靠神來幫我們
[00:29:22.220 --> 00:29:24.220]  現在我們的問題就是
[00:29:24.220 --> 00:29:27.220]  我們不用預早要搞些什麼
[00:29:27.220 --> 00:29:29.220]  或者說預先
[00:29:29.220 --> 00:29:31.220]  或者說我們要去依靠
[00:29:31.220 --> 00:29:33.220]  一定要妥協
[00:29:33.220 --> 00:29:35.220]  要和他們很有認受性
[00:29:35.220 --> 00:29:37.220]  很受歡迎
[00:29:37.220 --> 00:29:39.220]  這樣才行就是不是
[00:29:39.220 --> 00:29:41.220]  你怎樣做都沒有用的
[00:29:41.220 --> 00:29:45.220]  那個逼迫就是會來的
[00:29:45.220 --> 00:29:48.220]  我現在不是要嚇大家
[00:29:48.220 --> 00:29:51.220]  而是說是耶穌講了
[00:29:51.220 --> 00:29:54.220]  其實神有憐憫的 神有保守的
[00:29:54.220 --> 00:29:57.220]  但是意思就是說
[00:29:57.220 --> 00:30:00.220]  你不要又怕
[00:30:00.220 --> 00:30:04.220]  或者說放棄你要做的事情
[00:30:04.220 --> 00:30:06.220]  是不是?
[00:30:06.220 --> 00:30:11.220]  講那些三樣東西
[00:30:11.220 --> 00:30:13.220]  很多的謎話
[00:30:13.220 --> 00:30:17.220]  災難和逼迫
[00:30:17.220 --> 00:30:20.220]  中間是最重要的 第十節
[00:30:21.220 --> 00:30:28.220]  他說然而福音必須先傳給萬民
[00:30:28.220 --> 00:30:32.220]  這裡的意思甚至都不是說
[00:30:32.220 --> 00:30:33.220]  你們要他傳福音
[00:30:33.220 --> 00:30:35.220]  他沒有你們那個字
[00:30:35.220 --> 00:30:37.220]  他的意思是什麼呢?
[00:30:37.220 --> 00:30:40.220]  他說即使發生了這些事情
[00:30:40.220 --> 00:30:43.220]  就是聖殿都沒有了 什麼都沒有
[00:30:43.220 --> 00:30:46.220]  福音仍然必須會傳開
[00:30:46.220 --> 00:30:48.220]  其實意思是這樣
[00:30:48.220 --> 00:30:50.220]  你不用怕的
[00:30:50.220 --> 00:30:53.220]  福音一樣是傳開的
[00:30:53.220 --> 00:30:56.220]  所以他強調你不用靠
[00:30:56.220 --> 00:31:00.220]  以那些很厲害的東西來去
[00:31:00.220 --> 00:31:02.220]  這樣才像基督
[00:31:02.220 --> 00:31:04.220]  就不需要天下太平這樣
[00:31:04.220 --> 00:31:06.220]  是一個很好的環境
[00:31:06.220 --> 00:31:09.220]  又不需要每個人都很歡迎你
[00:31:09.220 --> 00:31:12.220]  和你好好這樣才可以行
[00:31:12.220 --> 00:31:14.220]  全部都沒有的
[00:31:14.220 --> 00:31:17.220]  福音照樣傳開
[00:31:17.220 --> 00:31:22.220]  神的國照樣會成就的
[00:31:22.220 --> 00:31:27.220]  其實當時我們看小藍磚就是這樣
[00:31:27.220 --> 00:31:29.220]  很多的逼迫
[00:31:29.220 --> 00:31:31.220]  那些門就四散出去
[00:31:31.220 --> 00:31:33.220]  個個都是走難
[00:31:33.220 --> 00:31:36.220]  走到哪裡 福音就傳到哪裡
[00:31:36.220 --> 00:31:40.220]  結果就是福音傳開
[00:31:40.220 --> 00:31:43.220]  當然今天神不一定說我們就會這樣
[00:31:43.220 --> 00:31:44.220]  其實你是不知道的
[00:31:44.220 --> 00:31:45.220]  或者不需要理的
[00:31:45.220 --> 00:31:48.220]  不過問題就是即使是這樣都不怕的
[00:31:48.220 --> 00:31:54.220]  他想說神的國度不會受這些東西影響
[00:31:54.220 --> 00:32:04.220]  有很多時候我們見到這樣的情況
[00:32:04.220 --> 00:32:07.220]  我們很怯 很想放棄
[00:32:07.220 --> 00:32:10.220]  或者很多事情不敢做
[00:32:10.220 --> 00:32:16.220]  其實根本是神掌管了一切
[00:32:16.220 --> 00:32:19.220]  歷世歷代以來和耶穌的時候開始
[00:32:19.220 --> 00:32:23.220]  教會都是受很多的困難
[00:32:23.220 --> 00:32:24.220]  很多的逼迫
[00:32:24.220 --> 00:32:28.220]  從來沒有一個是很理想的情況下
[00:32:28.220 --> 00:32:30.220]  教會一樣是興旺
[00:32:30.220 --> 00:32:33.220]  你知道我們教會這麼多年
[00:32:33.220 --> 00:32:36.220]  很多的攻擊
[00:32:36.220 --> 00:32:39.220]  每一個年代都有它的特別的攻擊
[00:32:39.220 --> 00:32:41.220]  教會也都很軟弱
[00:32:41.220 --> 00:32:43.220]  我們自己人都很軟弱
[00:32:43.220 --> 00:32:45.220]  很敗壞
[00:32:45.220 --> 00:32:48.220]  結果仍然是這樣傳開的
[00:32:48.220 --> 00:32:50.220]  這個是神的大禮
[00:32:50.220 --> 00:32:54.220]  這個不是說我們什麼都不用做
[00:32:54.220 --> 00:32:56.220]  其實我們就是要做我們應該做的事
[00:32:56.220 --> 00:32:58.220]  你不要被這些東西影響
[00:32:58.220 --> 00:33:00.220]  是講一個心態
[00:33:00.220 --> 00:33:04.220]  甚至不是說我們不要爭取要和平
[00:33:04.220 --> 00:33:06.220]  要仁仇性
[00:33:06.220 --> 00:33:07.220]  這些都是好的事
[00:33:07.220 --> 00:33:09.220]  不好的事都不一定是不好的
[00:33:09.220 --> 00:33:11.220]  現在不要靠這些
[00:33:11.220 --> 00:33:13.220]  是一個心態
[00:33:13.220 --> 00:33:16.220]  我們不會受這些東西影響
[00:33:16.220 --> 00:33:18.220]  最後他說的24-27字
[00:33:18.220 --> 00:33:19.220]  說主在泥是怎樣的
[00:33:19.220 --> 00:33:21.220]  是一個相反的
[00:33:21.220 --> 00:33:26.220]  主在泥就整個世界都變了
[00:33:26.220 --> 00:33:27.220]  人人都知道的
[00:33:27.220 --> 00:33:28.220]  馬上知道的
[00:33:28.220 --> 00:33:31.220]  不用人家告訴你
[00:33:31.220 --> 00:33:32.220]  月亮都不發光
[00:33:32.220 --> 00:33:34.220]  太陽變黑
[00:33:34.220 --> 00:33:36.220]  星星都掉下來
[00:33:36.220 --> 00:33:38.220]  他講到這樣
[00:33:38.220 --> 00:33:40.220]  就是說根本不是環境的問題
[00:33:40.220 --> 00:33:42.220]  環境多好都沒有用
[00:33:42.220 --> 00:33:44.220]  這些是完全不同的
[00:33:44.220 --> 00:33:48.220]  還有神是滿有能力榮耀的
[00:33:48.220 --> 00:33:50.220]  不是你所說的威風
[00:33:50.220 --> 00:33:52.220]  完全超越了
[00:33:52.220 --> 00:33:54.220]  所有人
[00:33:54.220 --> 00:33:58.220]  神就會招聚他們回來
[00:33:58.220 --> 00:34:02.220]  他要看的就是耶穌回來
[00:34:02.220 --> 00:34:04.220]  完全不是這些東西
[00:34:04.220 --> 00:34:05.220]  你不要誤會
[00:34:05.220 --> 00:34:08.220]  當時的門徒就以為
[00:34:08.220 --> 00:34:11.220]  羅馬兵打過來連聖殿都保不住
[00:34:11.220 --> 00:34:12.220]  真是世界末日了
[00:34:12.220 --> 00:34:13.220]  其實不是的
[00:34:13.220 --> 00:34:15.220]  世界末日根本就不是這樣
[00:34:15.220 --> 00:34:16.220]  你想都不用想的
[00:34:16.220 --> 00:34:19.220]  一來你就知道了
[00:34:19.220 --> 00:34:20.220]  反而就是
[00:34:20.220 --> 00:34:26.220]  今天我們要面對我們的處境
[00:34:26.220 --> 00:34:29.220]  我們只是做我們應該做的事
[00:34:29.220 --> 00:34:34.220]  不要被我們這個亂世
[00:34:34.220 --> 00:34:37.220]  搞得我們好像什麼都不敢做
[00:34:37.220 --> 00:34:40.220]  或者什麼都不要做
[00:34:40.220 --> 00:34:44.220]  這個我們要堅持到底
[00:34:44.220 --> 00:34:46.220]  堅忍到底
[00:34:46.220 --> 00:34:52.220]  這樣你就可以成就神在你心裏的計劃
[00:34:52.220 --> 00:34:54.220]  這個聖經一早講了
[00:34:54.220 --> 00:34:59.220]  我們每一個世代都不一定要好好過的
[00:34:59.220 --> 00:35:02.220]  我們可能還壞了
[00:35:02.220 --> 00:35:05.220]  習慣了一個天下太平的世界
[00:35:05.220 --> 00:35:09.220]  其實我們上一代的人都沒有了
[00:35:09.220 --> 00:35:12.220]  我們可能真的面對前面很多的困難
[00:35:12.220 --> 00:35:14.220]  很多的挑戰
[00:35:14.220 --> 00:35:17.220]  但耶穌一早講了
[00:35:17.220 --> 00:35:20.220]  祂的旨意繼續會成就的
[00:35:20.220 --> 00:35:23.220]  無論那個環境是怎樣
[00:35:23.220 --> 00:35:26.220]  今天我們可以繼續回到祂的面前
[00:35:26.220 --> 00:35:31.220]  不是靠一個這樣的聖殿
[00:35:31.220 --> 00:35:34.220]  是靠主耶穌基督自己
[00:35:34.220 --> 00:35:41.220]  我們一起得到基督
[00:35:41.220 --> 00:35:44.220]  主我們認定祢就是天地萬物的主宰
[00:35:44.220 --> 00:35:46.220]  也是我們的歷史
[00:35:46.220 --> 00:35:50.220]  我們的教會的元帥
[00:35:50.220 --> 00:35:54.220]  我們知道祢的旨意必定成就在地上
[00:35:54.220 --> 00:35:58.220]  今天我們面對很多環境的變遷
[00:35:58.220 --> 00:36:02.220]  甚至很多的負面的消息
[00:36:02.220 --> 00:36:05.220]  很多的衝擊
[00:36:05.220 --> 00:36:08.220]  求祢讓我們看得準
[00:36:08.220 --> 00:36:13.220]  我們的眼睛在祢的身上
[00:36:13.220 --> 00:36:16.220]  讓我們不是信靠人的東西
[00:36:16.220 --> 00:36:21.220]  不是信靠一個很理想的環境
[00:36:21.220 --> 00:36:23.220]  我們信靠的是你自己
[00:36:23.220 --> 00:36:26.220]  求祢幫助我們更加的去
[00:36:26.220 --> 00:36:30.220]  去落力的去遵行祢的旨意
[00:36:30.220 --> 00:36:33.220]  因為祢才是這個世界的主
[00:36:33.220 --> 00:36:35.220]  將來有一天要來到
[00:36:35.220 --> 00:36:41.220]  祢才是那位真正的王
[00:36:41.220 --> 00:36:42.220]  主求祢幫助我們
[00:36:42.220 --> 00:36:44.220]  也幫助我們的教會
[00:36:44.220 --> 00:36:49.220]  我們在這個可能越來越亂的世界裏面
[00:36:49.220 --> 00:36:52.220]  我們為祢造炎造曠
[00:36:52.220 --> 00:36:54.220]  但是祢堅固我們的信心
[00:36:54.220 --> 00:36:56.220]  我們祈禱奉耶穌基督的名
[00:36:56.220 --> 00:36:57.220]  拜拜!
[00:36:57.220 --> 00:37:00.220]  (字幕由 Amara.org 社群提供)

