
[00:00:00.000 --> 00:00:05.000]  各位電視姊妹主內平安
[00:22:29.000 --> 00:22:30.000]  沒有
[00:22:30.000 --> 00:22:32.000]  你是香港人
[00:22:32.000 --> 00:22:33.000]  不是中國人
[00:22:33.000 --> 00:22:36.000]  有一個電視劇
[00:22:36.000 --> 00:22:38.000]  影孔夫子
[00:22:38.000 --> 00:22:40.000]  一看就知道
[00:22:40.000 --> 00:22:42.000]  在一間柴房裏面
[00:22:42.000 --> 00:22:45.000]  周圍堆滿木柴
[00:22:45.000 --> 00:22:49.000]  我們真的完全不熟悉中國歷史
[00:22:49.000 --> 00:22:51.000]  那間不是柴房
[00:22:51.000 --> 00:22:53.000]  那間是書房
[00:22:53.000 --> 00:22:55.000]  後面那些不是柴
[00:22:55.000 --> 00:22:58.000]  後面那些是竹簡
[00:22:58.000 --> 00:23:02.000]  是書寫的文件
[00:23:02.000 --> 00:23:04.000]  你知不知道藤近輝牧師
[00:23:04.000 --> 00:23:07.000]  我們所尊敬的長者
[00:23:07.000 --> 00:23:09.000]  他的書法很靚
[00:23:09.000 --> 00:23:11.000]  時時留下的墨寶
[00:23:11.000 --> 00:23:13.000]  是無不似的
[00:23:13.000 --> 00:23:15.000]  他小時候很窮
[00:23:15.000 --> 00:23:18.000]  所以他沒有錢
[00:23:18.000 --> 00:23:22.000]  寫字而已
[00:23:22.000 --> 00:23:24.000]  最貴的你知道是甚麼
[00:23:24.000 --> 00:23:26.000]  文房四寶
[00:23:26.000 --> 00:23:28.000]  是紙
[00:23:28.000 --> 00:23:30.000]  是紙
[00:23:30.000 --> 00:23:32.000]  買不起
[00:23:32.000 --> 00:23:34.000]  所以藤牧師小時候
[00:23:34.000 --> 00:23:35.000]  他告訴我們
[00:23:35.000 --> 00:23:38.000]  他在地上用手指
[00:23:38.000 --> 00:23:40.000]  沾一些水
[00:23:40.000 --> 00:23:44.000]  就學練習寫字
[00:23:44.000 --> 00:23:46.000]  在地上寫
[00:23:46.000 --> 00:23:48.000]  用水
[00:23:48.000 --> 00:23:54.000]  摩西將納約文件
[00:23:54.000 --> 00:23:58.000]  讀給百姓聽
[00:23:58.000 --> 00:24:02.000]  這是納約的內容
[00:24:02.000 --> 00:24:05.000]  這是納約的禮儀
[00:24:05.000 --> 00:24:09.000]  最重要的部分
[00:24:09.000 --> 00:24:12.000]  有多長呢?
[00:24:12.000 --> 00:24:14.000]  讀多久呢?
[00:24:14.000 --> 00:24:16.000]  簡單來說
[00:24:16.000 --> 00:24:18.000]  100節
[00:24:18.000 --> 00:24:20.000]  100
[00:24:20.000 --> 00:24:22.000]  春威及記
[00:24:22.000 --> 00:24:24.000]  由21章
[00:24:24.000 --> 00:24:26.000]  到23章
[00:24:26.000 --> 00:24:30.000]  3章的經文
[00:24:30.000 --> 00:24:34.000]  100節的聖經
[00:24:34.000 --> 00:24:36.000]  不是很久
[00:24:36.000 --> 00:24:38.000]  我們準備今年
[00:24:38.000 --> 00:24:42.000]  用全年的時間
[00:24:42.000 --> 00:24:46.000]  讀100節的經文
[00:24:46.000 --> 00:24:48.000]  所以你回家
[00:24:48.000 --> 00:24:50.000]  隨便一隨吧
[00:24:50.000 --> 00:24:52.000]  52個星期
[00:24:52.000 --> 00:24:54.000]  我放了兩個星期假
[00:24:54.000 --> 00:24:56.000]  還有50個星期
[00:24:56.000 --> 00:24:58.000]  要讀100節的經文
[00:24:58.000 --> 00:25:02.000]  請問每個星期讀多少節?
[00:25:02.000 --> 00:25:04.000]  很容易計算
[00:25:04.000 --> 00:25:06.000]  不用拿手機出來
[00:25:06.000 --> 00:25:10.000]  每個星期兩節
[00:25:10.000 --> 00:25:12.000]  每日讀多少節
[00:25:12.000 --> 00:25:14.000]  其實很容易
[00:25:14.000 --> 00:25:16.000]  只是不做
[00:25:16.000 --> 00:25:18.000]  為什麼不做呢?
[00:25:18.000 --> 00:25:20.000]  律法
[00:25:20.000 --> 00:25:22.000]  這部分經文
[00:25:22.000 --> 00:25:24.000]  從來不用讀
[00:25:24.000 --> 00:25:26.000]  因為是律法
[00:25:26.000 --> 00:25:28.000]  我們是恩典
[00:25:28.000 --> 00:25:30.000]  不在律法之下
[00:25:30.000 --> 00:25:32.000]  這是錯覺
[00:25:32.000 --> 00:25:36.000]  為什麼摩西五經會叫做律法呢?
[00:25:36.000 --> 00:25:38.000]  簡單來說
[00:25:38.000 --> 00:25:41.000]  在5世紀445年
[00:25:41.000 --> 00:25:47.000]  以色列帶著摩西五經回耶路撒冷
[00:25:47.000 --> 00:25:49.000]  教導百姓進行
[00:25:49.000 --> 00:25:51.000]  以色列的身份
[00:25:51.000 --> 00:25:53.000]  不僅是大祭司的後人
[00:25:53.000 --> 00:25:59.000]  而且是波斯帝國的欽差
[00:25:59.000 --> 00:26:01.000]  有生殺之權
[00:26:01.000 --> 00:26:03.000]  長話短說
[00:26:03.000 --> 00:26:05.000]  今天我們不是說以色列的經文
[00:26:05.000 --> 00:26:07.000]  所以你讀以色列的經文
[00:26:07.000 --> 00:26:11.000]  是上帝的吩咐
[00:26:11.000 --> 00:26:13.000]  摩西五經
[00:26:13.000 --> 00:26:15.000]  和皇的命令
[00:26:15.000 --> 00:26:18.000]  一起開成的
[00:26:18.000 --> 00:26:21.000]  以色列所教導的
[00:26:21.000 --> 00:26:23.000]  不僅是聖經
[00:26:23.000 --> 00:26:28.000]  也是波斯帝國統治猶大人
[00:26:28.000 --> 00:26:33.000]  用他們的規矩
[00:26:33.000 --> 00:26:36.000]  用他們的教導
[00:26:36.000 --> 00:26:39.000]  用摩西的教導
[00:26:39.000 --> 00:26:40.000]  所以
[00:26:40.000 --> 00:26:42.000]  Torah
[00:26:42.000 --> 00:26:46.000]  在新約聖經翻譯成Nomos
[00:26:46.000 --> 00:26:49.000]  又說這些我不懂的文字
[00:26:49.000 --> 00:26:50.000]  律法
[00:26:50.000 --> 00:26:54.000]  這是以色列波斯帝國的歷史背景
[00:26:54.000 --> 00:26:56.000]  但如果你看看
[00:26:56.000 --> 00:26:58.000]  猶太的傳統
[00:26:58.000 --> 00:27:00.000]  今天英文聖經
[00:27:00.000 --> 00:27:02.000]  猶太人的譯本
[00:27:02.000 --> 00:27:05.000]  他們是翻譯Teachings
[00:27:05.000 --> 00:27:07.000]  不是讀Law
[00:27:07.000 --> 00:27:09.000]  分辨得到嗎?
[00:27:09.000 --> 00:27:10.000]  Law
[00:27:10.000 --> 00:27:12.000]  就是讀Law的人去讀
[00:27:12.000 --> 00:27:15.000]  讀法律的人
[00:27:15.000 --> 00:27:17.000]  畢業的時候不是什麼Bachelor
[00:27:17.000 --> 00:27:21.000]  是呀,他LLB的B字放在最後
[00:27:21.000 --> 00:27:22.000]  Teachings
[00:27:22.000 --> 00:27:24.000]  就是你讀不讀Law
[00:27:24.000 --> 00:27:26.000]  你都要學的
[00:27:26.000 --> 00:27:29.000]  所以百姓怎樣回應摩西
[00:27:29.000 --> 00:27:30.000]  讀完之後
[00:27:30.000 --> 00:27:32.000]  他說:梵爾和話所吩咐我們的
[00:27:32.000 --> 00:27:35.000]  我們必定進行
[00:27:35.000 --> 00:27:37.000]  是教導
[00:27:37.000 --> 00:27:39.000]  是分會
[00:27:39.000 --> 00:27:41.000]  是我們需要明白的
[00:27:41.000 --> 00:27:44.000]  你說是以色列人需要明白
[00:27:44.000 --> 00:27:46.000]  上帝和他們立約
[00:27:46.000 --> 00:27:47.000]  我們今天
[00:27:47.000 --> 00:27:49.000]  耶穌和我們立約沒有讀過
[00:27:49.000 --> 00:27:52.000]  《春海及記》21到23章
[00:27:52.000 --> 00:27:53.000]  是沒有
[00:27:53.000 --> 00:27:56.000]  不過耶穌在最後晚餐
[00:27:56.000 --> 00:28:01.000]  他說:這是我為你們立約所流的血
[00:28:01.000 --> 00:28:04.000]  耶穌所說的立約
[00:28:04.000 --> 00:28:08.000]  其實就是回到創世記
[00:28:08.000 --> 00:28:10.000]  《春海及記》
[00:28:10.000 --> 00:28:15.000]  上帝和我們立約的典故
[00:28:15.000 --> 00:28:19.000]  多謝敬拜隊剛才讀了
[00:28:19.000 --> 00:28:22.000]  彼得前書第二章
[00:28:22.000 --> 00:28:23.000]  記不記得?
[00:28:23.000 --> 00:28:24.000]  不記得了
[00:28:24.000 --> 00:28:26.000]  應該會背的
[00:28:26.000 --> 00:28:32.000]  唯有你們是被揀選的族類
[00:28:32.000 --> 00:28:35.000]  是有君尊的祭祀
[00:28:35.000 --> 00:28:38.000]  是聖潔的國度
[00:28:38.000 --> 00:28:42.000]  是屬神的子民
[00:28:42.000 --> 00:28:44.000]  這四重的身份
[00:28:44.000 --> 00:28:46.000]  就是你今天坐在這裡
[00:28:46.000 --> 00:28:48.000]  為什麼你會坐在這裡?
[00:28:48.000 --> 00:28:51.000]  因為我們是被揀選
[00:28:51.000 --> 00:28:53.000]  神揀選我們
[00:28:53.000 --> 00:29:00.000]  因為我們是屬於上帝的百姓
[00:29:00.000 --> 00:29:03.000]  因為我們是聖潔的國度
[00:29:03.000 --> 00:29:04.000]  分別出來
[00:29:04.000 --> 00:29:07.000]  星期一我們不到處去抱
[00:29:07.000 --> 00:29:10.000]  我們先來到神的面前
[00:29:10.000 --> 00:29:17.000]  因為我們是上帝所呼召的群體
[00:29:17.000 --> 00:29:22.000]  這四句話不是彼得想出來的
[00:29:22.000 --> 00:29:27.000]  彼得是在引用出埃及的
[00:29:27.000 --> 00:29:29.000]  不是二十四章
[00:29:29.000 --> 00:29:31.000]  是十九章
[00:29:31.000 --> 00:29:34.000]  當他們來到西乃
[00:29:34.000 --> 00:29:37.000]  耶和華就曉如摩西說
[00:29:37.000 --> 00:29:41.000]  你去對以色列人告訴他們
[00:29:41.000 --> 00:29:45.000]  我從萬民當中揀選了你們
[00:29:45.000 --> 00:29:47.000]  做我的子民
[00:29:47.000 --> 00:29:49.000]  你們是聖潔的國度
[00:29:49.000 --> 00:29:51.000]  你們是不同的
[00:29:51.000 --> 00:29:53.000]  要分別出來
[00:29:53.000 --> 00:29:58.000]  彼得其實是告訴我們基督徒
[00:29:58.000 --> 00:30:01.000]  你要認識自己的身份
[00:30:01.000 --> 00:30:04.000]  不是拿出BNO
[00:30:04.000 --> 00:30:07.000]  是回到出埃及記
[00:30:07.000 --> 00:30:11.000]  是回到上帝的揀選
[00:30:11.000 --> 00:30:13.000]  我們廣東話說
[00:30:13.000 --> 00:30:16.000]  我們之所以有今天是不好的意思
[00:30:16.000 --> 00:30:18.000]  做得不好所以有報應
[00:30:18.000 --> 00:30:21.000]  用這句話說
[00:30:21.000 --> 00:30:24.000]  我今天成了何等樣的人
[00:30:24.000 --> 00:30:28.000]  是蒙神的恩才成的
[00:30:28.000 --> 00:30:31.000]  神的恩典是從哪裡開始
[00:30:31.000 --> 00:30:33.000]  其實不是十字架
[00:30:33.000 --> 00:30:37.000]  其實是西乃
[00:30:37.000 --> 00:30:38.000]  準確一點說
[00:30:38.000 --> 00:30:41.000]  是神與以色列立約
[00:30:41.000 --> 00:30:45.000]  今天我們成為神的子民
[00:30:45.000 --> 00:30:47.000]  剛才讀的彼得前書
[00:30:47.000 --> 00:30:49.000]  那句有沒有絲綿印象
[00:30:49.000 --> 00:30:53.000]  從前你們不算是子民
[00:30:53.000 --> 00:30:57.000]  如今你們成為神的子民
[00:30:57.000 --> 00:31:00.000]  從前你們未曾蒙連述
[00:31:00.000 --> 00:31:03.000]  現在你們蒙連述
[00:31:03.000 --> 00:31:09.000]  說的就是這個歷史的事實
[00:31:09.000 --> 00:31:16.000]  是當年在西乃親自聽到
[00:31:16.000 --> 00:31:22.000]  上帝的聲音的一代過去
[00:31:22.000 --> 00:31:26.000]  其實約書不是上帝說的
[00:31:26.000 --> 00:31:30.000]  上帝說的最多是十句說話
[00:31:30.000 --> 00:31:32.000]  約書是摩西讀出來的
[00:31:32.000 --> 00:31:35.000]  所以也不是要聽到上帝的聲音
[00:31:35.000 --> 00:31:36.000]  但是百姓明白
[00:31:36.000 --> 00:31:38.000]  這些是上帝的吩咐
[00:31:38.000 --> 00:31:42.000]  所以聽見的時候
[00:31:42.000 --> 00:31:45.000]  他們就說凡義和華所吩咐
[00:31:45.000 --> 00:31:49.000]  我們都要遵循
[00:31:49.000 --> 00:31:52.000]  那上帝吩咐了些什麼?
[00:31:52.000 --> 00:31:55.000]  與我們無關嗎?
[00:31:55.000 --> 00:31:57.000]  不是律法
[00:31:57.000 --> 00:32:01.000]  不只是舊約以色列人
[00:32:01.000 --> 00:32:03.000]  我們作為教會
[00:32:03.000 --> 00:32:07.000]  作為廣恩的一份子
[00:32:07.000 --> 00:32:09.000]  二十年了
[00:32:09.000 --> 00:32:13.000]  上帝跟我們說了些什麼?
[00:32:13.000 --> 00:32:17.000]  我真的希望今天不是我們第一次
[00:32:17.000 --> 00:32:21.000]  揭開春埃及記二十一到二十四章
[00:32:21.000 --> 00:32:23.000]  是也不要緊
[00:32:23.000 --> 00:32:26.000]  什麼?既往不咎
[00:32:26.000 --> 00:32:28.000]  你懂不懂跟著那四個字?
[00:32:28.000 --> 00:32:30.000]  又不懂?
[00:32:30.000 --> 00:32:32.000]  來者可追
[00:32:32.000 --> 00:32:35.000]  用英文說你心坎的了嗎?
[00:32:35.000 --> 00:32:37.000]  The coming ones you may chase
[00:32:37.000 --> 00:32:40.000]  不是,英文沒有這句的
[00:32:40.000 --> 00:32:42.000]  你明白我的意思嗎?
[00:32:42.000 --> 00:32:44.000]  現在不遲
[00:32:44.000 --> 00:32:46.000]  不過你用心
[00:32:46.000 --> 00:32:48.000]  接下來五十個星期
[00:32:48.000 --> 00:32:50.000]  每個星期讀多少節?
[00:32:50.000 --> 00:32:52.000]  兩節讀不讀到?
[00:32:52.000 --> 00:32:54.000]  讀到,不過不讀
[00:32:54.000 --> 00:32:56.000]  我們是這樣
[00:32:56.000 --> 00:32:58.000]  我們是這樣
[00:32:58.000 --> 00:33:00.000]  下一次三月十九日
[00:33:00.000 --> 00:33:06.000]  我們說第一行約書的內容
[00:33:06.000 --> 00:33:08.000]  三月十七日,九個星期之後
[00:33:08.000 --> 00:33:11.000]  我們一說就說二十七節了
[00:33:11.000 --> 00:33:13.000]  你說:我讀兩節而已
[00:33:13.000 --> 00:33:15.000]  讀多一節吧
[00:33:15.000 --> 00:33:18.000]  一個星期讀三節行不行?
[00:33:18.000 --> 00:33:21.000]  那就三九二十七
[00:33:21.000 --> 00:33:23.000]  記不住了
[00:33:23.000 --> 00:33:27.000]  我把這三張一百節的經文
[00:33:27.000 --> 00:33:29.000]  發給了李牧師
[00:33:29.000 --> 00:33:31.000]  追他吧
[00:33:31.000 --> 00:33:33.000]  他不給你們是他的事
[00:33:33.000 --> 00:33:37.000]  我沒有直接發給你們的權利
[00:33:37.000 --> 00:33:40.000]  所以教會有的了
[00:33:40.000 --> 00:33:45.000]  每一段經文的內容大綱
[00:33:45.000 --> 00:33:47.000]  你接下來讀
[00:33:47.000 --> 00:33:50.000]  我想你先問一問自己
[00:33:50.000 --> 00:33:53.000]  上帝吩咐我些什麼
[00:33:53.000 --> 00:33:58.000]  我願不願意照著進行
[00:33:58.000 --> 00:34:01.000]  幾年前準確的日子
[00:34:01.000 --> 00:34:03.000]  我不記得了
[00:34:03.000 --> 00:34:05.000]  當時香港社會慶合行
[00:34:05.000 --> 00:34:08.000]  不是COVID打針
[00:34:08.000 --> 00:34:12.000]  在一個神學院的聚會
[00:34:12.000 --> 00:34:15.000]  我記得坐在我前面
[00:34:15.000 --> 00:34:18.000]  一位神學院的老師
[00:34:18.000 --> 00:34:20.000]  說著別的東西
[00:34:20.000 --> 00:34:22.000]  他忽然對著我
[00:34:22.000 --> 00:34:24.000]  李牧師,你能不能告訴我
[00:34:24.000 --> 00:34:27.000]  聖經到底怎麼講公義的?
[00:34:27.000 --> 00:34:30.000]  忽然之間問了一句
[00:34:30.000 --> 00:34:33.000]  要回答他就不是那幾分鐘的事了
[00:34:33.000 --> 00:34:35.000]  不過這個問題一直留在
[00:34:35.000 --> 00:34:39.000]  我心底的深處
[00:34:39.000 --> 00:34:43.000]  到今天我都不能忘記
[00:34:43.000 --> 00:34:46.000]  我們要讀的這三章聖經
[00:34:46.000 --> 00:34:49.000]  21、22、23章
[00:34:49.000 --> 00:34:50.000]  吹灰及記
[00:34:50.000 --> 00:34:54.000]  開頭的題目沒有powerpoint了
[00:34:54.000 --> 00:34:55.000]  所以下次你真的要偷偷地
[00:34:55.000 --> 00:34:57.000]  帶一本聖經回來
[00:34:57.000 --> 00:34:59.000]  好嗎?
[00:34:59.000 --> 00:35:02.000]  21章第一節
[00:35:02.000 --> 00:35:06.000]  你在百姓面前
[00:35:06.000 --> 00:35:10.000]  所要立的典章
[00:35:10.000 --> 00:35:13.000]  中文聖經譯典章
[00:35:13.000 --> 00:35:15.000]  好悶啊
[00:35:15.000 --> 00:35:17.000]  有文言
[00:35:17.000 --> 00:35:19.000]  不是
[00:35:19.000 --> 00:35:21.000]  如果你回到希伯來文
[00:35:21.000 --> 00:35:24.000]  這是我今天要教你的其中一個字
[00:35:24.000 --> 00:35:26.000]  我們每個人都懂的
[00:35:26.000 --> 00:35:29.000]  為願公平如大水滾滾
[00:35:29.000 --> 00:35:31.000]  你背下去下面那句
[00:35:31.000 --> 00:35:35.000]  使公義如江河滔滔
[00:35:35.000 --> 00:35:38.000]  公平、公義
[00:35:38.000 --> 00:35:43.000]  舊約聖經的同義詞
[00:35:43.000 --> 00:35:45.000]  典章
[00:35:45.000 --> 00:35:47.000]  在吹灰及記
[00:35:47.000 --> 00:35:49.000]  21章第一節
[00:35:49.000 --> 00:35:53.000]  就是亞摩斯書第五章
[00:35:53.000 --> 00:35:57.000]  這個公平這個詞
[00:35:57.000 --> 00:35:59.000]  mishpat
[00:35:59.000 --> 00:36:01.000]  singular
[00:36:01.000 --> 00:36:03.000]  mishpatim plural
[00:36:03.000 --> 00:36:05.000]  典章是複數
[00:36:05.000 --> 00:36:09.000]  公平是單數
[00:36:09.000 --> 00:36:11.000]  公平公義
[00:36:11.000 --> 00:36:13.000]  其實是很有意思的
[00:36:13.000 --> 00:36:16.000]  先知所說的
[00:36:16.000 --> 00:36:18.000]  公義這個翻譯
[00:36:18.000 --> 00:36:20.000]  也是翻譯得很好
[00:36:20.000 --> 00:36:22.000]  因為後者
[00:36:22.000 --> 00:36:24.000]  Siddhartha
[00:36:24.000 --> 00:36:30.000]  是說正常的群體社會
[00:36:30.000 --> 00:36:32.000]  怎樣運作
[00:36:32.000 --> 00:36:34.000]  所以人
[00:36:34.000 --> 00:36:36.000]  不是說好人
[00:36:36.000 --> 00:36:37.000]  人見人愛
[00:36:37.000 --> 00:36:41.000]  而是正常地生活
[00:36:41.000 --> 00:36:43.000]  siddhartha
[00:36:43.000 --> 00:36:47.000]  同一個希伯來文的字根
[00:36:47.000 --> 00:36:50.000]  什麼是正常的生活
[00:36:50.000 --> 00:36:52.000]  我們在香港
[00:36:52.000 --> 00:36:54.000]  開車過馬路
[00:36:54.000 --> 00:36:57.000]  你很明白什麼是紅綠燈
[00:36:57.000 --> 00:36:59.000]  什麼是紅綠燈
[00:36:59.000 --> 00:37:01.000]  黃燈亮的時候
[00:37:01.000 --> 00:37:02.000]  你會怎樣
[00:37:02.000 --> 00:37:04.000]  也有衝
[00:37:04.000 --> 00:37:05.000]  不是
[00:37:05.000 --> 00:37:06.000]  實際
[00:37:06.000 --> 00:37:08.000]  不要衝紅燈
[00:37:08.000 --> 00:37:10.000]  綠燈才過
[00:37:10.000 --> 00:37:12.000]  斬的時候就不要過
[00:37:12.000 --> 00:37:15.000]  這些我們認識的正常情況
[00:37:15.000 --> 00:37:17.000]  人人都這樣做
[00:37:17.000 --> 00:37:19.000]  就沒有意外
[00:37:19.000 --> 00:37:21.000]  路上沒有意外
[00:37:21.000 --> 00:37:25.000]  當然有人不守規矩
[00:37:25.000 --> 00:37:28.000]  打車過馬路
[00:37:28.000 --> 00:37:30.000]  又射又衝
[00:37:30.000 --> 00:37:32.000]  又不停車
[00:37:32.000 --> 00:37:35.000]  最近才一屍兩命
[00:37:35.000 --> 00:37:37.000]  大家都看新聞知道
[00:37:37.000 --> 00:37:38.000]  很可惜
[00:37:38.000 --> 00:37:40.000]  但不停發生
[00:37:40.000 --> 00:37:43.000]  所以不是每個人都是異人
[00:37:43.000 --> 00:37:45.000]  有不守規矩
[00:37:45.000 --> 00:37:47.000]  特別半夜三更
[00:37:47.000 --> 00:37:49.000]  鳥無人煙
[00:37:49.000 --> 00:37:51.000]  在郊外只有你一輛車
[00:37:51.000 --> 00:37:52.000]  四野無人
[00:37:52.000 --> 00:37:54.000]  紅燈有沒有搞錯
[00:37:54.000 --> 00:37:56.000]  你衝不衝
[00:37:56.000 --> 00:37:58.000]  看你是否一個siddhartha
[00:37:58.000 --> 00:38:00.000]  是否一個異人
[00:38:00.000 --> 00:38:02.000]  你停下來等他轉燈
[00:38:02.000 --> 00:38:04.000]  等都不轉
[00:38:04.000 --> 00:38:06.000]  你衝不衝
[00:38:06.000 --> 00:38:08.000]  我們在加拿大就是這樣
[00:38:08.000 --> 00:38:10.000]  我們要下車去按行人燈才轉
[00:38:10.000 --> 00:38:12.000]  是呀
[00:38:12.000 --> 00:38:14.000]  這是規矩
[00:38:14.000 --> 00:38:16.000]  意外不幸發生
[00:38:16.000 --> 00:38:18.000]  這叫做公義
[00:38:18.000 --> 00:38:20.000]  公平呢
[00:38:20.000 --> 00:38:22.000]  mishpat呢
[00:38:22.000 --> 00:38:25.000]  約書一開始說點將
[00:38:25.000 --> 00:38:27.000]  是說什麼呢
[00:38:27.000 --> 00:38:31.000]  就是說當有事發生
[00:38:31.000 --> 00:38:33.000]  撞了車
[00:38:33.000 --> 00:38:35.000]  大家下車
[00:38:35.000 --> 00:38:37.000]  吵架
[00:38:37.000 --> 00:38:38.000]  看誰大聲
[00:38:38.000 --> 00:38:40.000]  大聲那個贏
[00:38:40.000 --> 00:38:41.000]  不是
[00:38:41.000 --> 00:38:43.000]  我們的社會從來都不是靠惡的
[00:38:43.000 --> 00:38:45.000]  我們怎樣呢
[00:38:45.000 --> 00:38:47.000]  我報保險
[00:38:47.000 --> 00:38:49.000]  我報警
[00:38:49.000 --> 00:38:51.000]  一樣的
[00:38:51.000 --> 00:38:53.000]  來到都是拍照
[00:38:53.000 --> 00:38:55.000]  你後面撞前面
[00:38:55.000 --> 00:38:57.000]  你不對
[00:38:57.000 --> 00:38:59.000]  突然間煞車
[00:38:59.000 --> 00:39:01.000]  沒得說
[00:39:01.000 --> 00:39:03.000]  安全距離
[00:39:03.000 --> 00:39:05.000]  要報復上法庭
[00:39:05.000 --> 00:39:07.000]  這個就是mishpat
[00:39:07.000 --> 00:39:09.000]  所以
[00:39:09.000 --> 00:39:11.000]  簡單來說
[00:39:11.000 --> 00:39:13.000]  我們香港人都明白
[00:39:13.000 --> 00:39:15.000]  我們是普通法的社會
[00:39:15.000 --> 00:39:17.000]  什麼叫普通法
[00:39:17.000 --> 00:39:19.000]  很普通嗎
[00:39:19.000 --> 00:39:21.000]  不是
[00:39:21.000 --> 00:39:23.000]  common law
[00:39:23.000 --> 00:39:25.000]  海洋法
[00:39:25.000 --> 00:39:27.000]  我們是法官的判詞
[00:39:27.000 --> 00:39:29.000]  成為以後
[00:39:29.000 --> 00:39:31.000]  再有
[00:39:31.000 --> 00:39:33.000]  法律的
[00:39:33.000 --> 00:39:35.000]  爭拗
[00:39:35.000 --> 00:39:37.000]  的一個參考
[00:39:37.000 --> 00:39:39.000]  的標準
[00:39:39.000 --> 00:39:41.000]  你有這些常識
[00:39:41.000 --> 00:39:43.000]  所以為什麼請一個大律師
[00:39:43.000 --> 00:39:45.000]  他這麼值錢
[00:39:45.000 --> 00:39:47.000]  拍照後面
[00:39:47.000 --> 00:39:49.000]  整個圖書館很多書
[00:39:49.000 --> 00:39:51.000]  你知道後面的書是什麼嗎
[00:39:51.000 --> 00:39:53.000]  不知道
[00:39:53.000 --> 00:39:55.000]  不怪你因為你不是讀法律
[00:39:55.000 --> 00:39:57.000]  後面的就是法官的判詞
[00:39:57.000 --> 00:39:59.000]  你找他打官司
[00:39:59.000 --> 00:40:01.000]  他值錢的地方
[00:40:01.000 --> 00:40:03.000]  就是他能夠
[00:40:03.000 --> 00:40:05.000]  跟你做research
[00:40:05.000 --> 00:40:07.000]  找回
[00:40:07.000 --> 00:40:09.000]  在所有
[00:40:09.000 --> 00:40:11.000]  普通法的社會
[00:40:11.000 --> 00:40:13.000]  的法庭曾經
[00:40:13.000 --> 00:40:15.000]  跟你這單案的
[00:40:15.000 --> 00:40:17.000]  內容有關
[00:40:17.000 --> 00:40:19.000]  法庭的判詞
[00:40:19.000 --> 00:40:21.000]  找出來然後讀給
[00:40:21.000 --> 00:40:23.000]  法官聽
[00:40:23.000 --> 00:40:25.000]  法官就要按著
[00:40:25.000 --> 00:40:27.000]  這些先例
[00:40:27.000 --> 00:40:29.000]  中文有這兩個字
[00:40:29.000 --> 00:40:31.000]  什麼叫先例
[00:40:31.000 --> 00:40:33.000]  就是法庭以前判下來的
[00:40:33.000 --> 00:40:35.000]  先例
[00:40:35.000 --> 00:40:37.000]  就是這樣
[00:40:37.000 --> 00:40:39.000]  這一百節的經文
[00:40:39.000 --> 00:40:41.000]  大部分的內容
[00:40:41.000 --> 00:40:43.000]  你可以說跟我們有事發生了
[00:40:43.000 --> 00:40:45.000]  那怎麼判呢
[00:40:45.000 --> 00:40:47.000]  怎麼決定呢
[00:40:47.000 --> 00:40:49.000]  怎麼解決呢
[00:40:49.000 --> 00:40:51.000]  這些就是案例
[00:40:51.000 --> 00:40:53.000]  這些就是案例
[00:40:53.000 --> 00:40:55.000]  這樣說好像很專門
[00:40:55.000 --> 00:40:57.000]  成人教育
[00:40:57.000 --> 00:40:59.000]  如果我們當中有讀education的
[00:40:59.000 --> 00:41:01.000]  你會明白
[00:41:01.000 --> 00:41:03.000]  教成年人
[00:41:03.000 --> 00:41:05.000]  不是教他背文法
[00:41:05.000 --> 00:41:07.000]  不是教他背書
[00:41:07.000 --> 00:41:09.000]  是跟他討論
[00:41:09.000 --> 00:41:11.000]  個案研討
[00:41:11.000 --> 00:41:13.000]  有沒有聽過
[00:41:13.000 --> 00:41:15.000]  case study
[00:41:15.000 --> 00:41:17.000]  舉個例子
[00:41:17.000 --> 00:41:19.000]  有一個這樣的情況發生了
[00:41:19.000 --> 00:41:21.000]  你會怎麼做
[00:41:21.000 --> 00:41:23.000]  大家各書幾件
[00:41:23.000 --> 00:41:25.000]  然後大家來投票
[00:41:25.000 --> 00:41:27.000]  決定最後怎樣解決
[00:41:27.000 --> 00:41:29.000]  這個討論的過程
[00:41:29.000 --> 00:41:31.000]  很適合成年人的學習模式
[00:41:31.000 --> 00:41:33.000]  很適合成年人的學習模式
[00:41:33.000 --> 00:41:35.000]  約書
[00:41:35.000 --> 00:41:37.000]  出一百節
[00:41:37.000 --> 00:41:39.000]  你接著要讀
[00:41:39.000 --> 00:41:41.000]  當然你不要一個星期才讀
[00:41:41.000 --> 00:41:43.000]  讀完下個星期又忘記了
[00:41:43.000 --> 00:41:45.000]  你坐定在書
[00:41:45.000 --> 00:41:47.000]  一看就看完
[00:41:47.000 --> 00:41:49.000]  下一次的27節
[00:41:49.000 --> 00:41:51.000]  很容易的
[00:41:51.000 --> 00:41:53.000]  不難的
[00:41:53.000 --> 00:41:55.000]  四分一
[00:41:55.000 --> 00:41:57.000]  感謝主讀了四分一
[00:41:57.000 --> 00:41:59.000]  不難的
[00:41:59.000 --> 00:42:01.000]  你看看那裡提出的案例
[00:42:01.000 --> 00:42:03.000]  是甚麼
[00:42:03.000 --> 00:42:05.000]  上帝第一次有機會
[00:42:05.000 --> 00:42:07.000]  教我們
