
[00:00:00.000 --> 00:00:05.920]  各位本納比眾恩堂的弟兄姊妹
[00:19:46.800 --> 00:19:49.760]  還是等待那個燒在瘡裡
[00:19:49.760 --> 00:19:53.360]  絕對有兩個截然不同的邏輯
[00:19:53.360 --> 00:19:57.760]  究竟是怎樣取決於你等待甚麼
[00:19:57.760 --> 00:19:59.200]  其實我們作為基督徒
[00:19:59.200 --> 00:20:00.480]  我們作為墨子
[00:20:00.480 --> 00:20:05.120]  我們要盼望和等待燒在瘡裡的結局
[00:20:05.120 --> 00:20:06.320]  為甚麼
[00:20:06.320 --> 00:20:09.280]  就是因為這個結局一定會來
[00:20:09.280 --> 00:20:13.120]  正如那個961一定會來你才等
[00:20:13.120 --> 00:20:17.360]  我就在這裡介紹一個人給大家認識
[00:20:17.360 --> 00:20:19.120]  這個人我想大家看照片
[00:20:19.120 --> 00:20:22.000]  大家就不太知道他是誰
[00:20:22.000 --> 00:20:24.560]  他的名字叫蘇欽培
[00:20:24.560 --> 00:20:27.120]  是突破機構的創辦人之一
[00:20:27.120 --> 00:20:30.000]  1982年就安息主懷
[00:20:30.000 --> 00:20:31.680]  他在香港受過教育
[00:20:31.680 --> 00:20:32.800]  做過老師
[00:20:32.800 --> 00:20:35.440]  年輕的時候患過甲狀腺癌
[00:20:35.440 --> 00:20:39.200]  生病和癌症有首個回合的搏鬥
[00:20:39.200 --> 00:20:41.600]  他原來不知道自己病的真相
[00:20:41.600 --> 00:20:43.440]  就養傷之後
[00:20:43.440 --> 00:20:45.600]  就遠赴美國進修
[00:20:45.600 --> 00:20:48.160]  那時候已經強烈感受到
[00:20:48.160 --> 00:20:50.160]  中國人缺乏衛生目標
[00:20:50.160 --> 00:20:52.320]  而感到困惑和掙扎
[00:20:52.320 --> 00:20:53.280]  他在這裡問
[00:20:53.280 --> 00:20:56.320]  為甚麼最優秀的中國學生
[00:20:56.320 --> 00:20:57.680]  都留在外國
[00:20:57.680 --> 00:20:59.280]  即是海外去工作
[00:20:59.280 --> 00:21:01.040]  為甚麼沒有人願意
[00:21:01.040 --> 00:21:06.240]  回到亞洲服務最有苦難和貧困的人
[00:21:06.240 --> 00:21:08.800]  他就用自己的生命作出回應
[00:21:08.800 --> 00:21:12.400]  帶病去投入台灣的校園福音工作
[00:21:12.400 --> 00:21:16.880]  領導基督徒的知識分子作時代的見證
[00:21:16.880 --> 00:21:20.480]  那時候他終於知道自己是癌症病人
[00:21:20.480 --> 00:21:24.080]  他更加確定自己的生命不屬於自己
[00:21:24.080 --> 00:21:25.920]  他就懷著感恩的心
[00:21:25.920 --> 00:21:27.840]  和死亡相伴
[00:21:27.840 --> 00:21:30.000]  比平常人更加努力
[00:21:30.000 --> 00:21:31.440]  不到十年之間
[00:21:31.440 --> 00:21:34.720]  他創辦了很多劃時代的雜誌
[00:21:34.720 --> 00:21:36.400]  例如《突破》這個雜誌
[00:21:36.400 --> 00:21:39.840]  大家有沒有聽過《突破少年》這些雜誌
[00:21:39.840 --> 00:21:41.040]  如果你有聽過
[00:21:41.040 --> 00:21:43.360]  代表你現在已經不是少年了
[00:21:43.360 --> 00:21:45.920]  因為現在改了名叫做《Break a Scene》
[00:21:45.920 --> 00:21:50.640]  啟動了叫人生命影響生命的突破運動
[00:21:50.640 --> 00:21:53.280]  他臨死之前寫了一本書
[00:21:53.280 --> 00:21:56.320]  他的名字叫做《死亡別狂傲》
[00:21:56.320 --> 00:22:00.000]  記錄了他如何在病中得著智慧
[00:22:00.000 --> 00:22:01.920]  在軟弱中得著力量
[00:22:01.920 --> 00:22:04.800]  在黑暗中燃燒生命
[00:22:04.800 --> 00:22:06.400]  他講了一句名句
[00:22:06.400 --> 00:22:07.600]  那句名句就是說
[00:22:07.600 --> 00:22:10.160]  與其就坐黑暗
[00:22:10.160 --> 00:22:17.200]  倒不如燃燒生命
[00:22:17.200 --> 00:22:19.600]  根據我們剛才提到的經文
[00:22:19.600 --> 00:22:20.640]  我們明白
[00:22:20.640 --> 00:22:23.920]  那個拜祭和物祭的分別就是
[00:22:23.920 --> 00:22:27.600]  物祭其實是要發出光來像太陽一樣
[00:22:27.600 --> 00:22:30.640]  是一個黑暗奮戰的光明
[00:22:30.640 --> 00:22:32.240]  我們必須要承認
[00:22:32.240 --> 00:22:34.800]  這個世界的拜祭真的太多
[00:22:34.800 --> 00:22:38.000]  我們真的毋須花更大的精力
[00:22:38.000 --> 00:22:41.680]  去證明那些黑暗和拜祭的存在
[00:22:41.680 --> 00:22:43.440]  與其就坐他們
[00:22:43.440 --> 00:22:46.560]  倒不如燃燒生命
[00:22:46.560 --> 00:22:49.520]  因為他們的存在已經顯而易見
[00:22:49.520 --> 00:22:50.640]  反之
[00:22:50.640 --> 00:22:55.280]  我們要花更多的精力證明自己是物質
[00:22:55.280 --> 00:22:57.600]  物質本身其實就是光
[00:22:57.600 --> 00:22:59.920]  黑暗其實是不需要證明
[00:22:59.920 --> 00:23:02.320]  黑暗其實是需要光
[00:23:02.320 --> 00:23:07.680]  而你也是否願意一生成為那個物質
[00:23:07.680 --> 00:23:11.600]  直到日後榮耀天國的再來
[00:23:11.600 --> 00:23:14.320]  在那裏你會看到那個結局
[00:23:14.320 --> 00:23:17.680]  是一個截然不同的結局
[00:23:17.680 --> 00:23:19.520]  所以說到這裏
[00:23:19.520 --> 00:23:21.760]  我們就做一個總結
[00:23:21.760 --> 00:23:24.480]  今天的講道主要有兩點
[00:23:24.480 --> 00:23:26.400]  第一點就是可以分辨
[00:23:26.400 --> 00:23:28.800]  但不能夠分開
[00:23:28.800 --> 00:23:30.960]  我們真的要搞清楚
[00:23:30.960 --> 00:23:34.240]  善和惡我們要分辨清楚
[00:23:34.240 --> 00:23:36.400]  善的我們要追求
[00:23:36.400 --> 00:23:38.640]  惡的你要禁戒不做
[00:23:38.640 --> 00:23:40.240]  我們要成為物質
[00:23:40.240 --> 00:23:42.640]  千萬不要成為拜祭
[00:23:42.640 --> 00:23:45.440]  但同一時間我們也要接受
[00:23:45.440 --> 00:23:48.400]  很多時候物質和拜祭是共存
[00:23:48.400 --> 00:23:51.920]  沒有辦法能夠完全地分開
[00:23:51.920 --> 00:23:55.040]  這是第一點得出的教導
[00:23:55.040 --> 00:23:56.880]  第二點就是可以盼望
[00:23:56.880 --> 00:23:58.800]  但千萬不要辯折
[00:23:58.800 --> 00:24:00.800]  我們要明白那個九六一
[00:24:00.800 --> 00:24:02.240]  真的一定會來
[00:24:02.240 --> 00:24:04.560]  末日的結局真的會來
[00:24:04.560 --> 00:24:07.280]  所以我們要保持一個等待的狀態
[00:24:07.280 --> 00:24:09.040]  而等待就是盼望
[00:24:09.040 --> 00:24:13.840]  用末世觀去主導我現在的淪為觀
[00:24:13.840 --> 00:24:16.240]  我應該怎樣去做人處事
[00:24:16.240 --> 00:24:20.160]  我們怎樣不要辯折成為那個拜祭
[00:24:20.160 --> 00:24:21.360]  這是第二點
[00:24:21.360 --> 00:24:22.800]  讓我們能夠看得到
[00:24:22.800 --> 00:24:24.240]  並且告訴我們
[00:24:24.240 --> 00:24:27.440]  我們要成為那個黑暗當中的光明
[00:24:27.440 --> 00:24:29.440]  其實這個真的很重要
[00:24:29.440 --> 00:24:32.560]  盼望我們能夠透過這段經文
[00:24:32.560 --> 00:24:35.200]  重新給我們有更多的提醒
[00:24:35.200 --> 00:24:37.360]  和一些慰養
[00:24:37.360 --> 00:24:41.200]  讓我們努力在這個黑暗的世代為主發光
[00:24:41.200 --> 00:24:43.520]  我們一起祈禱
[00:24:43.520 --> 00:24:44.960]  慈悲人外的天父
[00:24:44.960 --> 00:24:47.280]  多謝你使用這段經文
[00:24:47.280 --> 00:24:51.360]  再次成為我們生命的鼓勵和提醒
[00:24:51.360 --> 00:24:54.000]  求主給我們千萬不要辯折
[00:24:54.000 --> 00:24:57.360]  求主給我們對祢常存盼望
[00:24:57.360 --> 00:25:00.320]  求主祢讓我們能夠分辨善的
[00:25:00.320 --> 00:25:02.000]  要追求惡的
[00:25:02.000 --> 00:25:03.600]  亦都禁戒不做
[00:25:03.600 --> 00:25:05.200]  亦都讓我們能夠接受
[00:25:05.200 --> 00:25:06.560]  其實很多時候
[00:25:06.560 --> 00:25:10.160]  密字和拜祭是沒有辦法完全分開
[00:25:10.160 --> 00:25:12.320]  願主你垂聽大靈
[00:25:12.320 --> 00:25:13.440]  多謝主
[00:25:13.440 --> 00:25:14.640]  我們的祈禱
[00:25:14.640 --> 00:25:16.360]  是奉耶穌基督的名
[00:25:16.360 --> 00:25:17.360]  阿們
[00:25:17.360 --> 00:25:18.360]  阿們
[00:25:18.360 --> 00:25:19.360]  阿們
[00:25:19.360 --> 00:25:20.360]  阿們
[00:25:20.360 --> 00:25:21.360]  阿們
[00:25:21.360 --> 00:25:22.360]  阿們
[00:25:22.360 --> 00:25:23.360]  阿們
[00:25:23.360 --> 00:25:24.360]  阿們
[00:25:24.360 --> 00:25:25.360]  阿們
[00:25:25.360 --> 00:25:26.360]  阿們
[00:25:26.360 --> 00:25:27.360]  阿們
[00:25:27.360 --> 00:25:28.360]  阿們
[00:25:28.360 --> 00:25:31.360]  (字幕由 Amara.org 社群提供)
[00:25:31.360 --> 00:25:34.360]  (字幕由 Amara.org 社群提供)

