
[00:00:00.000 --> 00:00:05.560]  各位網友 今天我們就來聊聊這個問題 請問一下
[00:21:46.460 --> 00:21:49.300]  以致我們能夠帶來一個新的轉變
[00:21:49.300 --> 00:21:51.860]  好 第二方面我們看同行
[00:21:51.860 --> 00:21:55.380]  我們先從Levin的模特兒來看
[00:21:55.380 --> 00:21:56.900]  Levin這裡講到的Change model
[00:21:56.900 --> 00:21:59.700]  第二部分是講到轉變那裡
[00:21:59.700 --> 00:22:02.740]  在轉變裡面我們需要不斷的溝通
[00:22:02.740 --> 00:22:05.140]  就算在轉變的過程當中
[00:22:05.140 --> 00:22:07.580]  我們仍然需要去溝通
[00:22:07.580 --> 00:22:09.180]  因為在過程裡面
[00:22:09.180 --> 00:22:11.900]  弟兄姊妹可能都有不同的期望
[00:22:11.900 --> 00:22:14.660]  或者是轉變之後帶來一些什麼影響
[00:22:14.660 --> 00:22:15.980]  我們需要溝通
[00:22:15.980 --> 00:22:18.420]  我們消除當中的謠言
[00:22:18.420 --> 00:22:20.980]  有些可能是以訛傳訛
[00:22:20.980 --> 00:22:23.220]  我們需要去改變它
[00:22:23.220 --> 00:22:24.380]  但是更加重要的
[00:22:24.380 --> 00:22:26.060]  在這個階段裡面
[00:22:26.060 --> 00:22:28.220]  我們不單只是講
[00:22:28.220 --> 00:22:31.660]  我們需要去有行動
[00:22:31.660 --> 00:22:35.780]  我們將這個計劃付諸實行
[00:22:35.780 --> 00:22:37.060]  而真是實行的時候
[00:22:37.060 --> 00:22:42.500]  我們需要很多的弟兄姊妹來去參與
[00:22:42.500 --> 00:22:48.060]  教睦同工、長執、弟兄姊妹一起起來
[00:22:48.060 --> 00:22:49.340]  一起來去做
[00:22:49.340 --> 00:22:52.780]  這樣才能夠有成功的機會
[00:22:52.780 --> 00:22:57.140]  容許我分享一些我以前在奧特華的經歷
[00:22:57.140 --> 00:22:58.580]  在主人堂裡面的時候
[00:22:58.580 --> 00:22:59.900]  我曾經在教會裡面
[00:22:59.900 --> 00:23:04.620]  搞過一些比較大型的活動
[00:23:04.620 --> 00:23:06.020]  都是全教會性的
[00:23:06.020 --> 00:23:12.860]  意思是包括了廣東話、國語和英文
[00:23:12.860 --> 00:23:15.540]  當中裡面我曾經搞過一次的聚會
[00:23:15.540 --> 00:23:17.780]  就是40日屬靈之旅
[00:23:17.780 --> 00:23:19.460]  就是用Settleback
[00:23:19.460 --> 00:23:23.300]  那個Purpose Driven的課程
[00:23:23.300 --> 00:23:25.260]  當時是很早期搞的
[00:23:25.260 --> 00:23:27.340]  連中文的資料都沒有
[00:23:27.340 --> 00:23:30.220]  我們當時是特別寫信去Settleback
[00:23:30.220 --> 00:23:32.700]  叫他們給我們的permission
[00:23:32.700 --> 00:23:35.860]  將他們的英文材料翻譯成中文
[00:23:35.860 --> 00:23:37.340]  我們講明了我們不出去的
[00:23:37.340 --> 00:23:39.420]  只是回自己的教會
[00:23:39.420 --> 00:23:41.500]  很感謝神他們給我們的permission
[00:23:41.500 --> 00:23:44.900]  所以我們在當中裡面去改變
[00:23:44.900 --> 00:23:47.700]  但是這個材料在裡面有了
[00:23:47.700 --> 00:23:48.460]  計劃有了
[00:23:48.460 --> 00:23:55.540]  但是其實一個很大型的活動是容易搞的
[00:23:55.540 --> 00:23:59.140]  當時決定要推動這個事工的時候
[00:23:59.140 --> 00:24:02.580]  我看到教會裡面有一個姐妹
[00:24:02.580 --> 00:24:05.380]  她在行政會裡面很有恩慈
[00:24:05.380 --> 00:24:08.620]  所以在一次我們教睦同工
[00:24:08.620 --> 00:24:12.660]  掌執一個事工的會議
[00:24:12.660 --> 00:24:17.860]  那個時候就是定定教會明年的行事曆的時候
[00:24:17.860 --> 00:24:20.620]  我就直接邀請這個姐妹
[00:24:20.620 --> 00:24:24.500]  是Prime去帶領這個事工
[00:24:24.500 --> 00:24:25.820]  我就很清楚的說
[00:24:25.820 --> 00:24:28.100]  如果姐妹能夠去做的話
[00:24:28.100 --> 00:24:29.940]  我們就可以commit
[00:24:29.940 --> 00:24:31.940]  如果她不肯帶的話
[00:24:31.940 --> 00:24:33.820]  我們可能就不是這個success
[00:24:33.820 --> 00:24:35.780]  可能遲一點
[00:24:35.780 --> 00:24:40.460]  但是很感謝主他肯承擔這個挑戰
[00:24:40.460 --> 00:24:44.660]  他就很統籌 就organize了很多的人
[00:24:44.660 --> 00:24:47.020]  包括了教睦同工
[00:24:47.020 --> 00:24:49.380]  牧師我們不用說
[00:24:49.380 --> 00:24:51.860]  我們說到settle back有了
[00:24:51.860 --> 00:24:53.580]  我們說到哪裡
[00:24:53.580 --> 00:24:57.180]  但是我們有其它不同的角色去參與
[00:24:57.180 --> 00:25:00.500]  掌執小組組長
[00:25:00.500 --> 00:25:03.420]  一起整個教會來推動
[00:25:03.420 --> 00:25:05.540]  包括了國語、粵語、英語
[00:25:05.540 --> 00:25:06.900]  我還記得最後一次
[00:25:06.900 --> 00:25:10.980]  我們那個celebration最後一次的時候
[00:25:10.980 --> 00:25:15.580]  我們有500多人參加
[00:25:15.580 --> 00:25:18.380]  教會 當時我們有堂子
[00:25:18.380 --> 00:25:21.580]  但是是一個三層樓高
[00:25:21.580 --> 00:25:26.180]  2萬多呎的一個辦公室
[00:25:26.180 --> 00:25:28.860]  所以我們沒有一個大的房間
[00:25:28.860 --> 00:25:32.500]  足夠可以容納500多人
[00:25:32.500 --> 00:25:36.340]  這個姐妹很有恩慈 很醒目
[00:25:36.340 --> 00:25:37.740]  結果她怎樣呢?
[00:25:37.740 --> 00:25:41.660]  她租用一些商用的帳篷
[00:25:41.660 --> 00:25:47.460]  在我們教會的停車場裡面搭蓋
[00:25:47.460 --> 00:25:51.620]  結果那次的celebration我們是戶外舉行
[00:25:51.620 --> 00:25:56.340]  在帳篷裡面唱詩 說到敬拜神
[00:25:56.340 --> 00:26:00.060]  吸引了很多的鄰居來參加
[00:26:00.060 --> 00:26:02.180]  也都因為那次的聚會
[00:26:02.180 --> 00:26:08.580]  弟子妹看到我們的教會沒有任何一個場所
[00:26:08.580 --> 00:26:10.900]  是可以容納500多人的
[00:26:10.900 --> 00:26:13.500]  結果我們就在我們的商聯裡面
[00:26:13.500 --> 00:26:17.500]  就因為那次我們決定我們要建堂
[00:26:17.500 --> 00:26:19.740]  建一個新的禮堂
[00:26:19.740 --> 00:26:23.980]  那個禮堂能夠容納我們三語的會眾一起聚會
[00:26:23.980 --> 00:26:26.140]  就因為那次的舉行
[00:26:26.140 --> 00:26:30.500]  所以那次是總動員去參與
[00:26:30.500 --> 00:26:34.380]  再過了幾年之後我們就去推一個啟發課程
[00:26:34.380 --> 00:26:36.900]  我們同樣是三語進行
[00:26:36.900 --> 00:26:41.660]  因為我覺得教會是一個 屬靈一家是一個
[00:26:41.660 --> 00:26:44.020]  儘管我們不同的語言背景
[00:26:44.020 --> 00:26:46.500]  但是能夠在福音的時空裡面
[00:26:46.500 --> 00:26:49.580]  在靈明盡深裡面一起來同行的時候
[00:26:49.580 --> 00:26:53.180]  其實是令到整個教會更加合一
[00:26:53.180 --> 00:26:55.900]  那個時候我們就推動啟發課程
[00:26:55.900 --> 00:27:01.660]  我記得我們在溫哥華請了一個港元過來
[00:27:01.660 --> 00:27:06.580]  訓練我們怎樣去做一個啟發課程
[00:27:06.580 --> 00:27:11.340]  然後在香港將那些中文的材料買過來
[00:27:11.340 --> 00:27:15.340]  英文這裡本地有 但是中文要在香港買
[00:27:15.340 --> 00:27:18.180]  然後將教會三層
[00:27:18.180 --> 00:27:21.780]  剛才說過了 辦事處來的 寫字樓
[00:27:21.780 --> 00:27:28.500]  我們將三層都改變成為酒樓
[00:27:28.500 --> 00:27:33.820]  我們立刻去訂十幾張圓桌
[00:27:33.820 --> 00:27:40.940]  然後就用這個啟發的模式來推動這個工作
[00:27:40.940 --> 00:27:44.340]  結果我們在Introductory Dinner
[00:27:44.340 --> 00:27:48.420]  這個推薦這個時空啟發的
[00:27:48.420 --> 00:27:52.220]  我們有四百多人參加
[00:27:52.220 --> 00:27:56.340]  所以整間教會變成了酒樓
[00:27:56.340 --> 00:28:01.180]  我們最開心的不單是很多微信的朋友來參加
[00:28:01.180 --> 00:28:03.020]  當中有人信著
[00:28:03.020 --> 00:28:08.460]  我更加喜悅的就是三語的回眾一起參與
[00:28:08.460 --> 00:28:10.340]  國語的不只是看國語
[00:28:10.340 --> 00:28:13.340]  粵語也不是看國語 英文也不是看英文
[00:28:13.340 --> 00:28:16.540]  我們當中有很多的waitress
[00:28:16.540 --> 00:28:21.020]  是訂菜 然後派發
[00:28:21.020 --> 00:28:23.940]  點不同的去派發
[00:28:23.940 --> 00:28:28.260]  給不同的座位在裡面 一起吃
[00:28:28.260 --> 00:28:33.260]  我都參與我們看Nicky Gumbel的那些影片
[00:28:33.260 --> 00:28:35.100]  我不用說 但是我學習到什麼呢?
[00:28:35.100 --> 00:28:39.340]  說笑 每一次開始之前說一些笑話
[00:28:39.340 --> 00:28:41.740]  對我來說是一個挑戰
[00:28:41.740 --> 00:28:43.980]  但是我很開心的看到
[00:28:43.980 --> 00:28:47.060]  在這個project裡面
[00:28:47.060 --> 00:28:51.420]  總動員弟兄姊妹一起的參與
[00:28:51.420 --> 00:28:54.860]  我們很enjoy在同一個時空
[00:28:54.860 --> 00:28:58.340]  同一個目標裡面 大家彼此的同工
[00:28:58.340 --> 00:29:03.140]  這個都是一個經歷
[00:29:03.140 --> 00:29:05.900]  所以在第二部分裡面 我們很重要的就是
[00:29:05.900 --> 00:29:08.660]  我們怎樣不單是去談
[00:29:08.660 --> 00:29:11.100]  我們能夠可以mobilize
[00:29:11.100 --> 00:29:14.180]  讓弟兄姊妹能夠同行
[00:29:14.180 --> 00:29:16.900]  不單是同心同行
[00:29:16.900 --> 00:29:19.340]  在同一個目標裡面
[00:29:19.340 --> 00:29:22.380]  我們能夠彼此扶持
[00:29:22.380 --> 00:29:27.980]  成為一起走 一起去做事
[00:29:27.980 --> 00:29:31.180]  在這個《菲律賓書》第二章的第三至第五節
[00:29:31.180 --> 00:29:34.540]  很久以前說 凡事不可結黨
[00:29:34.540 --> 00:29:37.020]  不可貪圖虛浮的榮耀
[00:29:37.020 --> 00:29:40.980]  只要存心謙卑 個人看別人比自己強
[00:29:40.980 --> 00:29:44.260]  個人不要單顧自己的事 也要顧別人的事
[00:29:44.260 --> 00:29:48.500]  你們當以基督耶穌的心為心
[00:29:48.500 --> 00:29:53.260]  這裡不可結黨
[00:29:53.260 --> 00:29:56.580]  那個英文其實是self-ambition
[00:29:56.580 --> 00:29:59.300]  就是自己的野心
[00:29:59.300 --> 00:30:03.620]  這個和後面虛浮的榮耀
[00:30:03.620 --> 00:30:08.180]  結黨就是出於我自己的那個ambition
[00:30:08.180 --> 00:30:11.900]  或者虛浮的榮耀 希望別人怎樣看重我
[00:30:11.900 --> 00:30:15.980]  賞識我 這些都是自我中心
[00:30:15.980 --> 00:30:21.300]  是出於血氣的 這個並不是出於聖靈
[00:30:21.300 --> 00:30:23.620]  如果我們要同行的話
[00:30:23.620 --> 00:30:29.460]  我們需要學習一個對公的精神
[00:30:29.460 --> 00:30:34.500]  無論是教睦同公 無論長執
[00:30:34.500 --> 00:30:39.300]  無論弟兄姊妹 我們都要放下自己
[00:30:39.300 --> 00:30:43.820]  個人看別人比自己強
[00:30:43.820 --> 00:30:45.520]  什麼叫做對公?
[00:30:45.520 --> 00:30:50.240]  對公就是說 我知道我做到有限
[00:30:50.240 --> 00:30:52.220]  如果我跟你一起做的話
[00:30:52.220 --> 00:30:54.620]  我們能夠成就一些東西是超越的
[00:30:54.620 --> 00:30:56.900]  只有我一個
[00:30:56.900 --> 00:31:02.220]  就是說我需要你 正如你需要我一樣
[00:31:02.220 --> 00:31:06.780]  今天的侍奉沒有superhero
[00:31:06.780 --> 00:31:11.340]  沒有超人 超人已經死了
[00:31:11.340 --> 00:31:15.580]  神將我們放在一起 在財富民家裡面
[00:31:15.580 --> 00:31:18.340]  就是叫我們能夠彼此的配搭
[00:31:18.340 --> 00:31:21.140]  我們有不同的角色
[00:31:21.140 --> 00:31:24.020]  我們有不同的工作的責任
[00:31:24.020 --> 00:31:29.060]  但我們都需要一起的同工 同行
[00:31:29.060 --> 00:31:35.140]  以致我們能夠成就這個工作
[00:31:35.140 --> 00:31:40.700]  普羅話 個人看別人比自己強
[00:31:40.700 --> 00:31:43.060]  我們需要去用一個這樣的心態
[00:31:43.060 --> 00:31:47.060]  也不要只顧自己的事 也要顧別人的事
[00:31:47.060 --> 00:31:51.460]  然後說到我們需要學習耶穌基督的心為心
[00:31:51.460 --> 00:31:57.780]  我們需要彼此的謙卑 能夠一起的同工
[00:31:57.780 --> 00:32:01.740]  在《屋頭話》的時候 也是96、97年
[00:32:01.740 --> 00:32:04.220]  我開始國語的侍工
[00:32:04.220 --> 00:32:07.780]  因為當時開始有些講國語的朋友
[00:32:07.780 --> 00:32:11.980]  一些大英姐妹來到教會當中
[00:32:11.980 --> 00:32:17.180]  當時就產生有不同的做國語侍工的模式
[00:32:17.180 --> 00:32:19.180]  有些是under one roof
[00:32:19.180 --> 00:32:22.060]  有些就是當直堂出去
[00:32:22.060 --> 00:32:25.340]  當時我們的選擇就是under one roof
[00:32:25.340 --> 00:32:27.780]  因為我體會國語侍工當時
[00:32:27.780 --> 00:32:29.780]  你想一下96、97年
[00:32:29.780 --> 00:32:32.740]  很多都是微信或者是初信
[00:32:32.740 --> 00:32:38.100]  他們在經濟、在事後的經驗
[00:32:38.100 --> 00:32:41.140]  對於屬靈的知識上的認識
[00:32:41.140 --> 00:32:43.500]  各方面都是比較幼嫩
[00:32:43.500 --> 00:32:48.260]  所以當時我們是選擇under one roof的模式
[00:32:48.260 --> 00:32:52.980]  而且我們是很想去建立國語侍工
[00:32:52.980 --> 00:32:57.060]  因為我們看到趨勢 國語的人將會越來越多
[00:32:57.060 --> 00:32:59.060]  事實上證明也是
[00:32:59.060 --> 00:33:03.460]  後期其實移民從國內來是遠遠超過
[00:33:03.460 --> 00:33:07.460]  香港或者其它地方講廣東話的
[00:33:07.460 --> 00:33:12.780]  當時的生態 我們是想去培育
[00:33:12.780 --> 00:33:17.500]  關心支持這些講國語的大英姐妹
[00:33:17.500 --> 00:33:22.580]  或者是朋友 希望他們有機會在基督裡面去成長
[00:33:22.580 --> 00:33:25.780]  但是我們卻想不到
[00:33:25.780 --> 00:33:28.460]  當我們真的去做國語侍工的時候
[00:33:28.460 --> 00:33:32.140]  不是單向的我們去幫助國語的侍工
[00:33:32.140 --> 00:33:35.940]  其實國語侍工反而是成為我們很大的鼓勵
[00:33:35.940 --> 00:33:42.100]  因為國語侍工那個信主的人數
[00:33:42.100 --> 00:33:44.340]  他們追求的熱誠
[00:33:44.340 --> 00:33:51.500]  帶來整個教會的一個生氣 那種的刺激
[00:33:51.500 --> 00:33:56.180]  所以在當中我給了一個很深的領受
[00:33:56.180 --> 00:34:00.260]  不是因為一定是成熟的
[00:34:00.260 --> 00:34:06.260]  在教會裡面很久的 就會幫助到一些年幼的後來的
[00:34:06.260 --> 00:34:10.300]  其實是雙向的 模樣是雙向的
[00:34:10.300 --> 00:34:13.620]  當你真的去付出關心的時候
[00:34:13.620 --> 00:34:19.180]  其實你同樣在對方裡面是可以得到那種的鼓勵
[00:34:19.180 --> 00:34:24.200]  所以保羅說我們需要謙卑
[00:34:24.200 --> 00:34:26.780]  看別人比自己強
[00:34:26.780 --> 00:34:30.420]  而我們是效法基督的榜樣
[00:34:30.420 --> 00:34:34.500]  要謙卑自己 不只是去講
[00:34:34.500 --> 00:34:37.100]  而是真的有生命的見證
[00:34:37.100 --> 00:34:46.860]  就等於彼得在《彼得前書》裡面所說的
[00:34:46.860 --> 00:34:50.900]  作木人的榜樣
[00:34:50.900 --> 00:34:52.900]  如果我們做長老的
[00:34:52.900 --> 00:34:57.980]  我們需要作木人群陽的榜樣
[00:34:57.980 --> 00:35:04.140]  既然你在那個侍奉的崗位 木者長老執事
[00:35:04.140 --> 00:35:11.460]  我們更加是要活出那個將主的生命
[00:35:11.460 --> 00:35:17.300]  藉著那個生命去激勵彼此的建築
[00:35:17.300 --> 00:35:19.700]  一起在基督裡面去成長
[00:35:19.700 --> 00:35:24.640]  最後我們分享的不只是同心同行
[00:35:24.640 --> 00:35:26.640]  最後是同路人
[00:35:26.640 --> 00:35:31.860]  我們在使命上面成為一個夥伴
[00:35:31.860 --> 00:35:35.460]  同樣我們用Levin的模型來看
[00:35:35.460 --> 00:35:38.340]  到了第三個階段 我們從一個立體
[00:35:38.340 --> 00:35:42.760]  立方體融雪 然後再重新去凝固
[00:35:42.760 --> 00:35:46.620]  再動的時候 我們究竟是一個新的樣式
[00:35:46.620 --> 00:35:53.140]  是怎麼樣呢?我們要去更新我們的文化
[00:35:53.140 --> 00:35:56.300]  建立一個新的structure 一個機制
[00:35:56.300 --> 00:35:59.860]  並且在當中裡面不斷培育新的人
[00:35:59.860 --> 00:36:06.140]  有一種新的skillset 新的mentality
[00:36:06.140 --> 00:36:10.160]  可以一起將這個變化 這個改變
[00:36:10.160 --> 00:36:15.860]  成為一個長久的教會的一部分
[00:36:15.860 --> 00:36:19.800]  究竟習近平走過這麼多年
[00:36:19.800 --> 00:36:24.500]  這次因為外在的因素 疫情
[00:36:24.500 --> 00:36:26.820]  也可能因為內在的因素
[00:36:26.820 --> 00:36:29.900]  其實每個教會都在面對老化
[00:36:29.900 --> 00:36:32.400]  或者不同的衝擊
[00:36:32.400 --> 00:36:38.020]  究竟我們怎麼去看到我們新的路在哪裡
[00:36:38.020 --> 00:36:40.380]  新的目標是什麼?
[00:36:40.380 --> 00:36:43.560]  然後又讓我們能夠向著這個目標
[00:36:43.560 --> 00:36:45.560]  來一起走呢?
[00:36:45.560 --> 00:36:51.360]  這個是一個作為教會裡面我們需要去面對的
[00:36:51.360 --> 00:36:56.820]  其實在改變的裡面是有不同的種類的
[00:36:56.820 --> 00:36:58.660]  我們在這個slide裡面看到
[00:36:58.660 --> 00:37:02.620]  有幾個不同的階段 有小的 有大的
[00:37:02.620 --> 00:37:05.120]  有些短期的 有些長期的
[00:37:05.120 --> 00:37:09.280]  這個是需要回到第一步 要溝通
[00:37:09.280 --> 00:37:13.100]  大家走在一起 大家都愛這個家
[00:37:13.100 --> 00:37:15.700]  大家都關心習近平教會
[00:37:15.700 --> 00:37:17.700]  究竟現在來到這個階段
[00:37:17.700 --> 00:37:20.040]  外在的因素 內在的因素
[00:37:20.040 --> 00:37:23.680]  我們究竟前面要有些什麼的誤解
[00:37:23.680 --> 00:37:27.840]  我們怎麼去改變呢?
[00:37:27.840 --> 00:37:31.720]  要講到有幾種不同的轉變
[00:37:31.720 --> 00:37:33.720]  第一個就是發展性
[00:37:33.720 --> 00:37:37.200]  發展性其實就是將一些現有的事工去優化
[00:37:37.200 --> 00:37:38.720]  polish(修補)它
[00:37:38.720 --> 00:37:40.920]  這次在這個疫情裡面影響的就是
[00:37:40.920 --> 00:37:44.680]  個個都在online聚會 現在我們都是
[00:37:44.680 --> 00:37:48.260]  但是online聚會不是個個都能搞定的
[00:37:48.260 --> 00:37:51.520]  錄影對我來說都是很大的challenge
[00:37:51.520 --> 00:37:54.120]  所以你們教會弟兄姐妹
[00:37:54.120 --> 00:37:57.840]  幫我這個影像和這些powerpoint去integrate(融合)
[00:37:57.840 --> 00:38:00.720]  我們需要一些人去做這些事情
[00:38:00.720 --> 00:38:04.400]  所以當很多教會 當它轉到這個
[00:38:04.400 --> 00:38:09.480]  網上崇拜小組聚會或者是祈禱會的時候
[00:38:09.480 --> 00:38:13.320]  我們都需要一些技術上的一些的支援
[00:38:13.320 --> 00:38:15.680]  這個屬於是發展性
[00:38:15.680 --> 00:38:18.520]  當我們面對有些什麼的難處
[00:38:18.520 --> 00:38:22.000]  我們怎麼去找方法解決
[00:38:22.000 --> 00:38:25.480]  又幫助教務同工或者是小組組長
[00:38:25.480 --> 00:38:27.720]  我們怎麼善用這個網上的平台
[00:38:27.720 --> 00:38:29.320]  這些需要一些training(訓練)的
[00:38:29.320 --> 00:38:30.840]  這個是發展性
[00:38:30.840 --> 00:38:34.200]  過渡性是什麼呢?就是當我們發覺
[00:38:34.200 --> 00:38:37.560]  原來這個網上的聚會可能
[00:38:37.560 --> 00:38:40.760]  就算將來有實體聚會都會進行的
[00:38:40.760 --> 00:38:43.680]  因為新常態嘛 人們習慣了
[00:38:43.680 --> 00:38:47.080]  不需要那麼早穿衣服 又要什麼什麼回教會
[00:38:47.080 --> 00:38:50.280]  在網上都可以了 我不是鼓勵你這麼做
[00:38:50.280 --> 00:38:55.120]  但事實上網上的事公的契機是開了
[00:38:55.120 --> 00:38:58.000]  將來很多的事公都會這樣
[00:38:58.000 --> 00:39:00.080]  所以過渡性是怎麼樣呢?
[00:39:00.080 --> 00:39:04.120]  就是不單止是優化現在一些技術的問題
[00:39:04.120 --> 00:39:07.720]  甚至因為我們看重這個事公的潛質
[00:39:07.720 --> 00:39:12.800]  我們教會可能考慮新設一個部門
[00:39:12.800 --> 00:39:16.920]  這個部門就是幫助教會在網上事公裡面
[00:39:16.920 --> 00:39:20.560]  是更加長線的 有投資的
[00:39:20.560 --> 00:39:23.080]  比如說我們買一些equipment(裝備)回來
[00:39:23.080 --> 00:39:26.720]  令到這個網上的事公更加流暢
[00:39:26.720 --> 00:39:30.760]  甚至有些教會考慮聘用一個童工
[00:39:30.760 --> 00:39:33.280]  這個童工未必是教務童工
[00:39:33.280 --> 00:39:35.880]  其實他需要的就是技術上的
[00:39:35.880 --> 00:39:39.200]  可能是part time(兼職) 可能是full time(全職)
[00:39:39.200 --> 00:39:42.120]  因為現在很多 說真的都是弟兄姊妹
[00:39:42.120 --> 00:39:45.400]  用他們的工餘時間當侍奉擺上
[00:39:45.400 --> 00:39:48.480]  這個小規模是OK的
[00:39:48.480 --> 00:39:53.720]  但是如果你真的要做一個比較有型有體
[00:39:53.720 --> 00:39:56.760]  比較professional(專業)的話
[00:39:56.760 --> 00:40:03.280]  那是真的需要投資一些金錢、人力物力下去的
[00:40:03.280 --> 00:40:07.280]  所以過渡性可能是一個新的事公
[00:40:07.280 --> 00:40:10.480]  不單止是一些技術的支援
[00:40:10.480 --> 00:40:13.040]  甚至是一個新的事公、新的部門
[00:40:13.040 --> 00:40:16.320]  我們是要有系統的
[00:40:16.320 --> 00:40:19.120]  怎樣推動這個網上工作
[00:40:19.120 --> 00:40:21.480]  轉型性是更加大的
[00:40:21.480 --> 00:40:25.880]  我們就發覺這次這個疫情的衝擊
[00:40:25.880 --> 00:40:31.000]  是帶來一個不單止只是實體與不實體聚會的問題
[00:40:31.000 --> 00:40:33.800]  其實是帶來一個更加深遠的
[00:40:33.800 --> 00:40:37.000]  就好像初期教會的時候
[00:40:37.000 --> 00:40:38.920]  福音傳給外邦人
[00:40:38.920 --> 00:40:42.520]  這是一個不簡單的決策
[00:40:42.520 --> 00:40:47.360]  當時神就在先是使徒
[00:40:47.360 --> 00:40:51.280]  然後在耶路撒冷的議會裡面做他們的工作
[00:40:51.280 --> 00:40:55.320]  就給在超級像的家裡面看到這個異象
[00:40:55.320 --> 00:40:57.520]  改變他們的心思意念
[00:40:57.520 --> 00:41:01.520]  所以哥利留一家歸主聖靈的引證
[00:41:01.520 --> 00:41:03.760]  這個是一步步神的工作
[00:41:03.760 --> 00:41:08.840]  這個其實是一個更長遠的paradigm shift
[00:41:08.840 --> 00:41:14.480]  究竟今天澤富文面對的轉變是什麼呢?
[00:41:14.480 --> 00:41:17.160]  是需要大家一起去談的
[00:41:17.160 --> 00:41:21.960]  究竟是一個短期的小規模的轉變
[00:41:21.960 --> 00:41:26.000]  還是一個更長線深遠的轉變?
[00:41:26.000 --> 00:41:28.240]  事實上我看下一個圖片的時候
[00:41:28.240 --> 00:41:33.240]  給大家看到這個是美國的一個study
[00:41:33.240 --> 00:41:35.440]  在這個study裡面你會發覺
[00:41:35.440 --> 00:41:39.200]  其實教會的人數在做研究不同的人
[00:41:39.200 --> 00:41:43.720]  包括了Millennials、Genics、Boomer
[00:41:43.720 --> 00:41:46.760]  很多我們是Boomer或者是年長的
[00:41:46.760 --> 00:41:48.840]  你會發覺這幾類型的人
[00:41:48.840 --> 00:41:56.040]  其實在2012年開始已經下降
[00:41:56.040 --> 00:42:01.200]  我們知道疫情是2020
[00:42:01.200 --> 00:42:05.080]  但是人數的減少不是2020
[00:42:05.080 --> 00:42:07.760]  因為疫情我們沒有實體聚會
[00:42:07.760 --> 00:42:10.360]  所以教會人數下降 不是
[00:42:10.360 --> 00:42:14.440]  你看回2012年開始
[00:42:14.440 --> 00:42:20.040]  其實出席的人數overall是減少的
[00:42:20.040 --> 00:42:22.080]  幾個不同的類別
[00:42:22.080 --> 00:42:24.040]  所以今天其實教會面對的問題
[00:42:24.040 --> 00:42:28.320]  不只是疫情帶來對實體聚會的影響
[00:42:28.320 --> 00:42:31.120]  在這個study裡面他就發覺
[00:42:31.120 --> 00:42:37.800]  這些人為什麼參加教會的出席是減少呢?
[00:42:37.800 --> 00:42:39.040]  當中有幾類型的人
[00:42:39.040 --> 00:42:42.000]  包括了實際的practicing的Christian
[00:42:42.000 --> 00:42:44.160]  不是口說的Nominal Christian
[00:42:44.160 --> 00:42:47.680]  他真是在教會裡面服侍和參與
[00:42:47.680 --> 00:42:49.600]  有些是self-identified
[00:42:49.600 --> 00:42:51.440]  比如我自己是基督徒
[00:42:51.440 --> 00:42:54.720]  有些是成年的adult
[00:42:54.720 --> 00:42:56.520]  他們的study就發覺
[00:42:56.520 --> 00:43:00.240]  為什麼他們減少出現在教會裡面呢?
[00:43:00.240 --> 00:43:02.680]  他們的study找出的原因就是
[00:43:02.680 --> 00:43:04.440]  其中一個很主要的因素就是
[00:43:04.440 --> 00:43:06.440]  他們發覺他們回到教會裡面
[00:43:06.440 --> 00:43:10.320]  找不到那種感覺
[00:43:10.320 --> 00:43:16.280]  找到它令他們繼續回到教會的感覺
[00:43:16.280 --> 00:43:19.000]  反而它有一種的疲態
[00:43:19.000 --> 00:43:22.320]  這就牽涉到一個更加深遠的問題
[00:43:22.320 --> 00:43:25.600]  就是教會在做些什麼?
[00:43:25.600 --> 00:43:31.240]  為什麼回來的人減少?
[00:43:31.240 --> 00:43:35.080]  他們對教會的體驗是什麼?
[00:43:35.080 --> 00:43:41.160]  這是一個更加深遠的問題
[00:43:41.160 --> 00:43:44.160]  這是我們需要面對的
[00:43:44.160 --> 00:43:50.880]  在同路人裡面 我們需要一些福音的夥伴
[00:43:50.880 --> 00:43:53.240]  侍奉的同路人
[00:43:53.240 --> 00:43:58.480]  當我們很清楚教會或者我們個人
[00:43:58.480 --> 00:44:00.640]  我們要走的方向是什麼的時候
[00:44:00.640 --> 00:44:03.680]  我們一起同心
[00:44:03.680 --> 00:44:07.600]  我們需要一起成為一個夥伴
[00:44:07.600 --> 00:44:12.920]  事實上 肥勒比教會也是一個很好的見證
[00:44:12.920 --> 00:44:17.560]  我們先從保羅的經歷裡面來看
[00:44:17.560 --> 00:44:19.760]  我們知道肥勒比教會是保羅
[00:44:19.760 --> 00:44:23.440]  在第二次宣教旅程裡面建立的
[00:44:23.440 --> 00:44:27.240]  第一次就是在迦太一帶
[00:44:27.240 --> 00:44:30.280]  第二次就是去迦太
[00:44:30.280 --> 00:44:34.560]  然後看到馬其頓的異象
[00:44:34.560 --> 00:44:37.120]  就是保羅進入歐洲第一站
[00:44:37.120 --> 00:44:41.000]  在肥勒比裡面建立肥勒比教會
[00:44:41.000 --> 00:44:43.240]  我們看回保羅第二次的旅程裡面
[00:44:43.240 --> 00:44:45.240]  他開始出發的時候
[00:44:45.240 --> 00:44:48.760]  他有一個同路人 就是西拉
