
[00:00:00.000 --> 00:00:06.000]  多謝主席的誇獎 實在不敢當
[00:21:31.000 --> 00:21:33.000]  他問你這條裙子漂亮嗎
[00:21:33.000 --> 00:21:35.000]  你怎樣回應
[00:21:35.000 --> 00:21:37.000]  我估計很多人會這樣回應
[00:21:37.000 --> 00:21:39.000]  太太問你漂亮嗎
[00:21:39.000 --> 00:21:41.000]  你回應說多少錢
[00:21:41.000 --> 00:21:46.000]  我不知道有沒有類似的說法
[00:21:46.000 --> 00:21:49.000]  好像說出口不習慣
[00:21:49.000 --> 00:21:51.000]  甚至傳統一點
[00:21:51.000 --> 00:21:54.000]  會說這是我的小黑衣
[00:21:54.000 --> 00:21:58.000]  這是我的犬兒
[00:21:58.000 --> 00:22:00.000]  有時覺得很好笑
[00:22:00.000 --> 00:22:02.000]  你試試把這些說話翻譯成英文
[00:22:02.000 --> 00:22:04.000]  給人聽
[00:22:04.000 --> 00:22:06.000]  很奇怪
[00:22:06.000 --> 00:22:08.000]  相反來說
[00:22:08.000 --> 00:22:10.000]  西人可能另一種文化
[00:22:10.000 --> 00:22:12.000]  什麼都讚一讚
[00:22:12.000 --> 00:22:14.000]  什麼都讚一讚
[00:22:14.000 --> 00:22:16.000]  他畫的單都讚一讚
[00:22:16.000 --> 00:22:18.000]  他做什麼都讚一讚
[00:22:18.000 --> 00:22:20.000]  所以我剛去美國的時候
[00:22:20.000 --> 00:22:22.000]  遇見文化上的落差
[00:22:22.000 --> 00:22:24.000]  去美國讀書的時候
[00:22:24.000 --> 00:22:26.000]  英文不是說得很好
[00:22:26.000 --> 00:22:28.000]  所以早上在街上見到人
[00:22:28.000 --> 00:22:30.000]  他會問你你好嗎
[00:22:30.000 --> 00:22:32.000]  問你怎樣
[00:22:32.000 --> 00:22:34.000]  我會想怎樣說
[00:22:34.000 --> 00:22:36.000]  昨晚睡得不好
[00:22:36.000 --> 00:22:38.000]  我試試拼拼英文
[00:22:38.000 --> 00:22:40.000]  他基本上跟你說
[00:22:40.000 --> 00:22:42.000]  早上好就走了
[00:22:42.000 --> 00:22:44.000]  所以有一次我聽到
[00:22:44.000 --> 00:22:46.000]  美國教會的弟兄說
[00:22:46.000 --> 00:22:48.000]  他隔壁的鄰居是中國人
[00:22:48.000 --> 00:22:50.000]  他正在弄東西
[00:22:50.000 --> 00:22:52.000]  有個新人走過
[00:22:52.000 --> 00:22:54.000]  問他
[00:22:54.000 --> 00:22:56.000]  How are you today
[00:22:56.000 --> 00:22:58.000]  那個朋友說
[00:22:58.000 --> 00:23:00.000]  不是很好
[00:23:00.000 --> 00:23:02.000]  因為我昨天爸爸去世了
[00:23:02.000 --> 00:23:04.000]  但那個新人聽到之後
[00:23:04.000 --> 00:23:06.000]  就說Good
[00:23:06.000 --> 00:23:08.000]  基本上沒有聽
[00:23:08.000 --> 00:23:10.000]  他說什麼都是讚你一頓
[00:23:10.000 --> 00:23:12.000]  可能沒什麼意思
[00:23:12.000 --> 00:23:14.000]  但我猜有不同的文化因素
[00:23:14.000 --> 00:23:16.000]  令我們有不同的表達
[00:23:16.000 --> 00:23:18.000]  但是
[00:23:18.000 --> 00:23:20.000]  如果我們要神的學生
[00:23:20.000 --> 00:23:22.000]  要學耶穌的話
[00:23:22.000 --> 00:23:24.000]  我們不要看人那麼多弱點
[00:23:24.000 --> 00:23:26.000]  不是將弱點合理化
[00:23:26.000 --> 00:23:28.000]  但可不可以欣賞
[00:23:28.000 --> 00:23:30.000]  在弱點裏面
[00:23:30.000 --> 00:23:32.000]  他形容的
[00:23:32.000 --> 00:23:34.000]  他形容的
[00:23:34.000 --> 00:23:36.000]  他形容的
[00:23:36.000 --> 00:23:38.000]  他形容的
[00:23:38.000 --> 00:23:40.000]  他形容的強處呢
[00:23:40.000 --> 00:23:42.000]  欣賞是一種
[00:23:42.000 --> 00:23:44.000]  很巨大的力量
[00:23:44.000 --> 00:23:46.000]  可以建立人的生命
[00:23:46.000 --> 00:23:48.000]  過去
[00:23:48.000 --> 00:23:50.000]  可能政見不同
[00:23:50.000 --> 00:23:52.000]  可能對一些事情發生的不同
[00:23:52.000 --> 00:23:54.000]  你試一下
[00:23:54.000 --> 00:23:56.000]  拿任何一個時事問題出來講
[00:23:56.000 --> 00:23:58.000]  可以很爭議性
[00:23:58.000 --> 00:24:00.000]  耳巴衝突
[00:24:00.000 --> 00:24:02.000]  誰對誰不對
[00:24:02.000 --> 00:24:04.000]  你試一下
[00:24:04.000 --> 00:24:06.000]  耳巴衝突
[00:24:06.000 --> 00:24:08.000]  我差不多肯定
[00:24:08.000 --> 00:24:10.000]  有很多不同的看法
[00:24:10.000 --> 00:24:12.000]  當我們有不同
[00:24:12.000 --> 00:24:14.000]  甚至表達的時候
[00:24:14.000 --> 00:24:16.000]  有些很激烈的
[00:24:16.000 --> 00:24:18.000]  可能是過火的言論
[00:24:18.000 --> 00:24:20.000]  傷害性的說話
[00:24:20.000 --> 00:24:22.000]  然後
[00:24:22.000 --> 00:24:24.000]  你就開始慢慢疏遠
[00:24:24.000 --> 00:24:28.000]  退開群組
[00:24:28.000 --> 00:24:30.000]  不跟他談
[00:24:30.000 --> 00:24:32.000]  當他透明
[00:24:32.000 --> 00:24:34.000]  這個很多時候都是人之常情
[00:24:34.000 --> 00:24:36.000]  這個很多時候都是人之常情
[00:24:36.000 --> 00:24:38.000]  不過不是耶穌的方法
[00:24:38.000 --> 00:24:40.000]  不過不是耶穌的方法
[00:24:40.000 --> 00:24:42.000]  又或者在教會裏面
[00:24:42.000 --> 00:24:44.000]  又或者在教會裏面
[00:24:44.000 --> 00:24:46.000]  會不會你曾經一段時間
[00:24:46.000 --> 00:24:48.000]  很熱心的參與
[00:24:48.000 --> 00:24:50.000]  很熱心的參與
[00:24:50.000 --> 00:24:52.000]  在小組裏面
[00:24:52.000 --> 00:24:54.000]  在團體裏面
[00:24:54.000 --> 00:24:56.000]  在侍奉的對公
[00:24:56.000 --> 00:24:58.000]  甚至執事裏面
[00:24:58.000 --> 00:25:00.000]  但曾幾何時
[00:25:00.000 --> 00:25:02.000]  合作做事的時候
[00:25:02.000 --> 00:25:04.000]  包括教會
[00:25:04.000 --> 00:25:06.000]  人形如走蜘蛛走在一起
[00:25:06.000 --> 00:25:08.000]  會相互刺傷
[00:25:08.000 --> 00:25:10.000]  然後
[00:25:10.000 --> 00:25:12.000]  可能對你來說
[00:25:12.000 --> 00:25:14.000]  是他說錯了
[00:25:14.000 --> 00:25:16.000]  是他不對
[00:25:16.000 --> 00:25:18.000]  你可能會繼續
[00:25:18.000 --> 00:25:20.000]  堅持你的立場
[00:25:20.000 --> 00:25:22.000]  或者你採取退縮的
[00:25:22.000 --> 00:25:24.000]  一個方法回應
[00:25:24.000 --> 00:25:26.000]  但耶穌要留下的榜樣
[00:25:26.000 --> 00:25:28.000]  就是他可以
[00:25:28.000 --> 00:25:30.000]  欣賞人的軟弱
[00:25:30.000 --> 00:25:32.000]  欣賞人的強處
[00:25:32.000 --> 00:25:36.000]  但假如我們停留在
[00:25:36.000 --> 00:25:38.000]  這個經文裏面
[00:25:38.000 --> 00:25:40.000]  我們大概只能夠得出一個結論
[00:25:40.000 --> 00:25:42.000]  耶穌是一個
[00:25:42.000 --> 00:25:44.000]  在社交方面
[00:25:44.000 --> 00:25:46.000]  和人相處裏面
[00:25:46.000 --> 00:25:48.000]  是一個高手
[00:25:48.000 --> 00:25:50.000]  懂得怎樣和人相處
[00:25:50.000 --> 00:25:52.000]  甚至是很有技巧的和人相處
[00:25:52.000 --> 00:25:54.000]  再進一步
[00:25:54.000 --> 00:25:56.000]  可以變成一種
[00:25:56.000 --> 00:25:58.000]  和人相處的手段
[00:25:58.000 --> 00:26:00.000]  但聖經不是這樣停留下來的
[00:26:00.000 --> 00:26:02.000]  聖經繼續在48節
[00:26:02.000 --> 00:26:06.000]  當耶穌說了
[00:26:06.000 --> 00:26:08.000]  這是真以色列人
[00:26:08.000 --> 00:26:10.000]  他沒有鬼壓之後
[00:26:10.000 --> 00:26:12.000]  48節怎樣回應呢
[00:26:12.000 --> 00:26:14.000]  拿彈葉對耶穌說
[00:26:14.000 --> 00:26:16.000]  你從那裏認識我呢
[00:26:16.000 --> 00:26:18.000]  一個這樣的說話
[00:26:18.000 --> 00:26:20.000]  你是誠實的人
[00:26:20.000 --> 00:26:22.000]  換來的拿彈葉
[00:26:22.000 --> 00:26:24.000]  從一個很無禮的批判的角度
[00:26:24.000 --> 00:26:26.000]  看耶穌
[00:26:26.000 --> 00:26:28.000]  立即溫和了很多
[00:26:28.000 --> 00:26:30.000]  你怎樣認識我呢
[00:26:30.000 --> 00:26:32.000]  立即平等了
[00:26:32.000 --> 00:26:34.000]  從敵意
[00:26:34.000 --> 00:26:36.000]  變成一種
[00:26:36.000 --> 00:26:38.000]  比較友善的態度
[00:26:38.000 --> 00:26:40.000]  你見到欣賞人的威力
[00:26:40.000 --> 00:26:42.000]  跟著耶穌說了第二句說話
[00:26:42.000 --> 00:26:44.000]  跟拿彈葉說了第二句說話
[00:26:44.000 --> 00:26:46.000]  這句說話就改變了
[00:26:46.000 --> 00:26:48.000]  拿彈葉一生
[00:26:48.000 --> 00:26:50.000]  肥力還沒有呼喚你的時候
[00:26:50.000 --> 00:26:52.000]  肥力還沒有叫你來見我的時候
[00:26:52.000 --> 00:26:54.000]  之前你在無花果樹底下
[00:26:54.000 --> 00:26:56.000]  我就看見你了
[00:26:56.000 --> 00:26:58.000]  這句說話帶來什麼呢
[00:26:58.000 --> 00:27:00.000]  49節
[00:27:00.000 --> 00:27:02.000]  拿彈葉竟然180度轉變
[00:27:02.000 --> 00:27:04.000]  拉比你是上帝的兒子
[00:27:04.000 --> 00:27:06.000]  你是以色列王
[00:27:06.000 --> 00:27:08.000]  這三句說話
[00:27:08.000 --> 00:27:10.000]  第一句說話
[00:27:10.000 --> 00:27:12.000]  拉比即是老師
[00:27:12.000 --> 00:27:14.000]  第二句說話
[00:27:14.000 --> 00:27:16.000]  你是上帝的兒子
[00:27:16.000 --> 00:27:18.000]  即是那位以色列的
[00:27:18.000 --> 00:27:20.000]  應許要來的尼塞亞
[00:27:20.000 --> 00:27:22.000]  你是以色列的王
[00:27:22.000 --> 00:27:24.000]  雖然你是拿沙勒
[00:27:24.000 --> 00:27:26.000]  但你真是大衛的子孫
[00:27:26.000 --> 00:27:28.000]  那位的君王
[00:27:28.000 --> 00:27:30.000]  為什麼你在無花果樹底下
[00:27:30.000 --> 00:27:32.000]  我就看見你了
[00:27:32.000 --> 00:27:34.000]  這句說話帶給
[00:27:34.000 --> 00:27:36.000]  拿彈葉這麼大的轉變呢
[00:27:36.000 --> 00:27:38.000]  大概有兩個原因
[00:27:38.000 --> 00:27:40.000]  第一個原因
[00:27:40.000 --> 00:27:42.000]  這句說話顯出了
[00:27:42.000 --> 00:27:44.000]  耶穌基督的完全的神色
[00:27:44.000 --> 00:27:46.000]  但原來
[00:27:46.000 --> 00:27:48.000]  在當時的拉比有一個習慣
[00:27:48.000 --> 00:27:50.000]  當時的拉比
[00:27:50.000 --> 00:27:52.000]  找文獻時
[00:27:52.000 --> 00:27:54.000]  見到
[00:27:54.000 --> 00:27:56.000]  經前的猶太人
[00:27:56.000 --> 00:27:58.000]  很多時候
[00:27:58.000 --> 00:28:00.000]  都會期望尼塞亞
[00:28:00.000 --> 00:28:02.000]  他們的救世主會來臨
[00:28:02.000 --> 00:28:04.000]  不過那時的拉比說
[00:28:04.000 --> 00:28:06.000]  最好你能夠去到
[00:28:06.000 --> 00:28:08.000]  無花果樹底下
[00:28:08.000 --> 00:28:10.000]  去默想將要來的
[00:28:10.000 --> 00:28:12.000]  尼塞亞 默想舊約的聖經
[00:28:12.000 --> 00:28:14.000]  默想將要來的救世主
[00:28:16.000 --> 00:28:18.000]  如果大家去過以色列
[00:28:18.000 --> 00:28:20.000]  你會知道無花果到現在
[00:28:20.000 --> 00:28:22.000]  都是一個很普遍的
[00:28:22.000 --> 00:28:24.000]  在以色列生長
[00:28:24.000 --> 00:28:26.000]  到處都能見到的植物
[00:28:26.000 --> 00:28:28.000]  而這些植物通常都長得很高大
[00:28:28.000 --> 00:28:30.000]  可以成為遮陰的地方
[00:28:30.000 --> 00:28:32.000]  可能某一次
[00:28:32.000 --> 00:28:34.000]  當拿彈葉
[00:28:34.000 --> 00:28:36.000]  在無花果樹底下
[00:28:36.000 --> 00:28:38.000]  他默想將要來的基督
[00:28:38.000 --> 00:28:40.000]  默想到舊約聖經的時候
[00:28:40.000 --> 00:28:42.000]  他和上帝有一個特別的相遇
[00:28:42.000 --> 00:28:44.000]  但是
[00:28:44.000 --> 00:28:46.000]  耶穌基督留意到
[00:28:46.000 --> 00:28:48.000]  在穿他的內心
[00:28:48.000 --> 00:28:50.000]  不需要人介紹
[00:28:50.000 --> 00:28:52.000]  不是看人的表面
[00:28:52.000 --> 00:28:54.000]  看到他內心所想和上帝交往
[00:28:54.000 --> 00:28:56.000]  當然
[00:28:56.000 --> 00:28:58.000]  再具體的情況
[00:28:58.000 --> 00:29:00.000]  只有他和耶穌之間
[00:29:00.000 --> 00:29:02.000]  才知道
[00:29:02.000 --> 00:29:04.000]  但拿彈葉很觸動到
[00:29:04.000 --> 00:29:06.000]  原來那次這麼親密和上帝交往
[00:29:06.000 --> 00:29:08.000]  耶穌都知道的
[00:29:08.000 --> 00:29:10.000]  他除了是上帝之外
[00:29:10.000 --> 00:29:12.000]  沒有其他的解釋
[00:29:12.000 --> 00:29:14.000]  他沒有這麼匯聚在耶穌面前
[00:29:14.000 --> 00:29:16.000]  你是上帝的兒子
[00:29:16.000 --> 00:29:18.000]  你是以色列王
[00:29:18.000 --> 00:29:20.000]  還有一個
[00:29:20.000 --> 00:29:22.000]  很重要的因素
[00:29:22.000 --> 00:29:24.000]  除了耶穌是無所不知的神之外
[00:29:24.000 --> 00:29:26.000]  還是
[00:29:26.000 --> 00:29:28.000]  耶穌是愛他的神
[00:29:28.000 --> 00:29:30.000]  耶穌不單只是
[00:29:30.000 --> 00:29:32.000]  和他講道理
[00:29:32.000 --> 00:29:34.000]  或者顯出他的神聖
[00:29:34.000 --> 00:29:36.000]  你在無花果樹底下的時間
[00:29:36.000 --> 00:29:38.000]  你未曾認識我
[00:29:38.000 --> 00:29:40.000]  甚至肺腑
[00:29:40.000 --> 00:29:42.000]  你未曾認識我
[00:29:42.000 --> 00:29:44.000]  甚至肺腑你未曾和我說之前
[00:29:44.000 --> 00:29:46.000]  我就已經留意到你
[00:29:46.000 --> 00:29:50.000]  你在我眼裡
[00:29:50.000 --> 00:29:54.000]  和我剛才所說的
[00:29:54.000 --> 00:29:56.000]  我當你透明的
[00:29:56.000 --> 00:29:58.000]  看不到
[00:29:58.000 --> 00:30:00.000]  那種態度剛剛相反
[00:30:00.000 --> 00:30:04.000]  欣賞和接納
[00:30:04.000 --> 00:30:06.000]  可以成為一種社交的手段
[00:30:08.000 --> 00:30:10.000]  但是在耶穌身上
[00:30:10.000 --> 00:30:12.000]  我們看到
[00:30:12.000 --> 00:30:14.000]  他的欣賞和接納
[00:30:14.000 --> 00:30:16.000]  是建基在一個
[00:30:16.000 --> 00:30:18.000]  愛的層面
[00:30:18.000 --> 00:30:20.000]  關心的層面
[00:30:20.000 --> 00:30:22.000]  所以欣賞和接納
[00:30:22.000 --> 00:30:24.000]  帶來更大的威力
[00:30:24.000 --> 00:30:26.000]  不是單單
[00:30:26.000 --> 00:30:28.000]  令到我們社交上能夠暢順一點
[00:30:28.000 --> 00:30:30.000]  和相處比較圓滑一點
[00:30:30.000 --> 00:30:34.000]  是帶給人
[00:30:34.000 --> 00:30:36.000]  生命的轉變
[00:30:36.000 --> 00:30:38.000]  大丹耶說
[00:30:38.000 --> 00:30:40.000]  拉比你是上帝的兒子
[00:30:40.000 --> 00:30:42.000]  是以色列王
[00:30:42.000 --> 00:30:44.000]  接著耶穌的回應說
[00:30:44.000 --> 00:30:46.000]  我單單在無花果樹底下
[00:30:46.000 --> 00:30:48.000]  看到你
[00:30:48.000 --> 00:30:50.000]  你就這樣的回應
[00:30:50.000 --> 00:30:52.000]  就這樣願意相信
[00:30:52.000 --> 00:30:54.000]  你將要看到更大的事
[00:30:54.000 --> 00:30:56.000]  什麼事呢?
[00:30:56.000 --> 00:30:58.000]  他又說我實實在在地告訴你們
[00:30:58.000 --> 00:31:00.000]  大家知道實實在在
[00:31:00.000 --> 00:31:02.000]  是耶穌很慎重的宣告
[00:31:02.000 --> 00:31:04.000]  大家都明白
[00:31:04.000 --> 00:31:06.000]  很多人說實實在在都不實在
[00:31:06.000 --> 00:31:08.000]  耶穌不需要說實在也實在
[00:31:08.000 --> 00:31:10.000]  當他說實在的時候
[00:31:10.000 --> 00:31:12.000]  更加強調他要說的話
[00:31:12.000 --> 00:31:14.000]  接著這裡
[00:31:14.000 --> 00:31:16.000]  從一個你
[00:31:16.000 --> 00:31:18.000]  拿丹耶轉為你們
[00:31:18.000 --> 00:31:20.000]  一個眾數的開始
[00:31:20.000 --> 00:31:22.000]  不單止拿丹耶
[00:31:22.000 --> 00:31:24.000]  其他人將要見到天開了
[00:31:24.000 --> 00:31:26.000]  上帝的使者在人子身上
[00:31:26.000 --> 00:31:28.000]  上去下來
[00:31:28.000 --> 00:31:30.000]  好 又是問聖經常識問題的時候了
[00:31:32.000 --> 00:31:34.000]  看你能不能回答
[00:31:34.000 --> 00:31:36.000]  如果答不上
[00:31:36.000 --> 00:31:38.000]  就留意一下
[00:31:38.000 --> 00:31:40.000]  波羅神學院的網頁
[00:31:40.000 --> 00:31:42.000]  這段經文
[00:31:42.000 --> 00:31:44.000]  51節很明顯是
[00:31:44.000 --> 00:31:46.000]  製造了一個背景
[00:31:46.000 --> 00:31:48.000]  是什麼背景呢
[00:31:48.000 --> 00:31:50.000]  創世記雅各天梯
[00:31:50.000 --> 00:31:52.000]  的一個異象
[00:31:52.000 --> 00:31:54.000]  的背景
[00:31:54.000 --> 00:31:56.000]  雅各當他逃避他
[00:31:56.000 --> 00:31:58.000]  孖生哥哥耳掃追殺的時間
[00:31:58.000 --> 00:32:00.000]  他隻身一人
[00:32:00.000 --> 00:32:02.000]  急忙逃命
[00:32:02.000 --> 00:32:04.000]  在曠野
[00:32:04.000 --> 00:32:06.000]  無親無戚
[00:32:06.000 --> 00:32:08.000]  甚至沒有棧手的地方
[00:32:08.000 --> 00:32:10.000]  的時間
[00:32:10.000 --> 00:32:12.000]  上帝憐憫他主動顯現
[00:32:12.000 --> 00:32:14.000]  他見到一個異象
[00:32:14.000 --> 00:32:16.000]  一條梯從天上打開
[00:32:16.000 --> 00:32:18.000]  然後有神的使者上去下來
[00:32:18.000 --> 00:32:20.000]  表明上帝在地上
[00:32:20.000 --> 00:32:22.000]  在人間在雅各生命當中
[00:32:22.000 --> 00:32:24.000]  他是關心的
[00:32:24.000 --> 00:32:26.000]  他是有工作的
[00:32:26.000 --> 00:32:28.000]  耶穌的背景說
[00:32:28.000 --> 00:32:30.000]  他見到一個類似的異象
[00:32:30.000 --> 00:32:32.000]  人子就是上帝
[00:32:32.000 --> 00:32:34.000]  耶穌基督自己
[00:32:34.000 --> 00:32:36.000]  他說你會見到上帝在
[00:32:36.000 --> 00:32:38.000]  耶穌基督身上在我身上
[00:32:38.000 --> 00:32:40.000]  那種奇妙的作為
[00:32:40.000 --> 00:32:42.000]  不單止是無花果樹
[00:32:42.000 --> 00:32:44.000]  底下這件事
[00:32:44.000 --> 00:32:46.000]  結果當然以後
[00:32:46.000 --> 00:32:48.000]  納旦爾成為耶穌門徒之後
[00:32:48.000 --> 00:32:50.000]  他真的見到神蹟奇事
[00:32:50.000 --> 00:32:52.000]  耶穌的言論
[00:32:52.000 --> 00:32:54.000]  改變很多人的生命
[00:32:54.000 --> 00:32:56.000]  等等的工作
[00:32:56.000 --> 00:33:06.000]  納旦爾有一個無禮拒絕
[00:33:06.000 --> 00:33:08.000]  沒有興趣
[00:33:08.000 --> 00:33:12.000]  到一個拉比
[00:33:12.000 --> 00:33:14.000]  你是上帝的兒子
[00:33:14.000 --> 00:33:16.000]  你是以色列王
[00:33:16.000 --> 00:33:18.000]  關鍵的轉捩點
[00:33:18.000 --> 00:33:24.000]  就是耶穌有愛他的行動
[00:33:24.000 --> 00:33:30.000]  欣賞和接納不單止是一種技巧
[00:33:30.000 --> 00:33:32.000]  還有一個真心愛人的
[00:33:32.000 --> 00:33:38.000]  必然應該有的表現
[00:33:38.000 --> 00:33:40.000]  如果你真是關心
[00:33:40.000 --> 00:33:42.000]  真是愛一個人
[00:33:42.000 --> 00:33:44.000]  你不會只看到他的弱處
[00:33:44.000 --> 00:33:48.000]  你只抓住他的弱點
[00:33:48.000 --> 00:33:50.000]  記住他的弱點
[00:33:50.000 --> 00:33:52.000]  對你和他都沒有好處
[00:33:52.000 --> 00:33:54.000]  相反來說
[00:33:54.000 --> 00:33:56.000]  他的生命得到建立
[00:33:56.000 --> 00:33:58.000]  是因為愛
[00:33:58.000 --> 00:34:00.000]  然後加以鼓勵
[00:34:00.000 --> 00:34:02.000]  他就會成長
[00:34:02.000 --> 00:34:04.000]  最後
[00:34:04.000 --> 00:34:08.000]  我給大家看一張圖片
[00:34:08.000 --> 00:34:12.000]  相傳納旦爾或巴多萊曼
[00:34:12.000 --> 00:34:14.000]  另外一個名稱
[00:34:14.000 --> 00:34:16.000]  他後來帶著一本
[00:34:16.000 --> 00:34:18.000]  他自己翻譯的馬太福音
[00:34:18.000 --> 00:34:22.000]  到印度傳讀
[00:34:22.000 --> 00:34:28.000]  在印度建立了一座教堂
[00:34:28.000 --> 00:34:32.000]  另外耶穌十年門道
[00:34:32.000 --> 00:34:34.000]  都有不同的壁畫
[00:34:34.000 --> 00:34:36.000]  不同的雕塑
[00:34:36.000 --> 00:34:38.000]  在歷史歷代紀念他們
[00:34:38.000 --> 00:34:40.000]  左邊的圖片
[00:34:40.000 --> 00:34:42.000]  紀念巴多萊曼或納旦爾
[00:34:42.000 --> 00:34:44.000]  一幅壁畫
[00:34:44.000 --> 00:34:46.000]  請留意
[00:34:46.000 --> 00:34:48.000]  這幅壁畫
[00:34:48.000 --> 00:34:52.000]  巴多萊曼或納旦爾的右手
[00:34:52.000 --> 00:34:54.000]  握著一把刀
[00:34:54.000 --> 00:34:56.000]  為什麼他握著一把刀呢?
[00:34:56.000 --> 00:34:58.000]  紀念他為什麼握著一把刀呢?
[00:34:58.000 --> 00:35:00.000]  然後
[00:35:00.000 --> 00:35:02.000]  他的左手更奇怪
[00:35:02.000 --> 00:35:04.000]  是什麼呢?
[00:35:04.000 --> 00:35:06.000]  大家看到是什麼嗎?
[00:35:06.000 --> 00:35:08.000]  都很可怕
[00:35:08.000 --> 00:35:10.000]  是一塊人皮
[00:35:10.000 --> 00:35:12.000]  為什麼這麼可怕呢?
[00:35:12.000 --> 00:35:16.000]  原來巴多萊曼到印度傳讀時
[00:35:16.000 --> 00:35:18.000]  帶來很大的復興
[00:35:18.000 --> 00:35:20.000]  在教育歷史記載
[00:35:20.000 --> 00:35:22.000]  很多人信了
[00:35:22.000 --> 00:35:24.000]  不過同時
[00:35:24.000 --> 00:35:26.000]  也有很多人反對他
[00:35:26.000 --> 00:35:28.000]  特別是當地的異教
[00:35:28.000 --> 00:35:30.000]  其他宗教的人
[00:35:30.000 --> 00:35:32.000]  很反對
[00:35:32.000 --> 00:35:34.000]  將他殺死
[00:35:34.000 --> 00:35:36.000]  殺死的方法是
[00:35:36.000 --> 00:35:38.000]  先將他剝皮
[00:35:38.000 --> 00:35:40.000]  然後將他剝皮
[00:35:40.000 --> 00:35:42.000]  然後將他釘在十字架上
[00:35:42.000 --> 00:35:44.000]  所以在歷史中
[00:35:44.000 --> 00:35:46.000]  有人將巴多萊曼
[00:35:46.000 --> 00:35:48.000]  如何透過這幅畫
[00:35:48.000 --> 00:35:50.000]  表達了他一生出來呢?
[00:35:50.000 --> 00:35:52.000]  就是一把割開人皮的刀
[00:35:52.000 --> 00:35:54.000]  和握著一塊人皮
[00:35:54.000 --> 00:35:56.000]  作為一個代表
[00:35:56.000 --> 00:35:58.000]  紀念這位忠心
[00:35:58.000 --> 00:36:00.000]  為福音殉道的納旦爾
[00:36:00.000 --> 00:36:02.000]  納旦爾有一個
[00:36:02.000 --> 00:36:04.000]  拿沙拉的手
[00:36:04.000 --> 00:36:06.000]  拿著一把刀
[00:36:06.000 --> 00:36:08.000]  納旦爾有一個
[00:36:08.000 --> 00:36:10.000]  拿沙拉
[00:36:10.000 --> 00:36:12.000]  有什麼好東西呢?
[00:36:12.000 --> 00:36:14.000]  他願意為
[00:36:14.000 --> 00:36:16.000]  這位拿沙拉的人耶穌
[00:36:16.000 --> 00:36:18.000]  而犧牲了自己最寶貴的生命
[00:36:18.000 --> 00:36:20.000]  中間的轉捩點
[00:36:20.000 --> 00:36:22.000]  漢啊
[00:36:22.000 --> 00:36:24.000]  這是一個真意識的人
[00:36:24.000 --> 00:36:26.000]  他心裡沒有鬼扎
[00:36:26.000 --> 00:36:28.000]  一句話
[00:36:28.000 --> 00:36:30.000]  一個態度
[00:36:30.000 --> 00:36:32.000]  可以將整個人
[00:36:32.000 --> 00:36:34.000]  在聖靈使用下
[00:36:34.000 --> 00:36:36.000]  將整個人生命扭轉過來
[00:36:36.000 --> 00:36:38.000]  沒錯
[00:36:38.000 --> 00:36:40.000]  我們是神學的生
[00:36:40.000 --> 00:36:42.000]  神學的學生
[00:36:42.000 --> 00:36:44.000]  要學習神學
[00:36:44.000 --> 00:36:46.000]  但是
[00:36:46.000 --> 00:36:48.000]  可能我們更需要學
[00:36:48.000 --> 00:36:50.000]  神的學生
[00:36:50.000 --> 00:36:52.000]  不單止在十學院裡
[00:36:52.000 --> 00:36:54.000]  我們每個跟從主的人
[00:36:54.000 --> 00:36:56.000]  都是神的學生
[00:36:56.000 --> 00:36:58.000]  如果連耶穌這位大男的神
[00:36:58.000 --> 00:37:00.000]  他都願意這樣
[00:37:00.000 --> 00:37:02.000]  對一些無禮的罪人
[00:37:02.000 --> 00:37:04.000]  我不知道今天
[00:37:04.000 --> 00:37:06.000]  會不會都成為你和我
[00:37:06.000 --> 00:37:08.000]  一起在
[00:37:08.000 --> 00:37:10.000]  這個時候
[00:37:10.000 --> 00:37:12.000]  要學習一個很重要的功課
[00:37:12.000 --> 00:37:14.000]  不如這樣吧
[00:37:14.000 --> 00:37:16.000]  我想你想兩個問題
[00:37:16.000 --> 00:37:18.000]  有沒有一些人
[00:37:18.000 --> 00:37:20.000]  到現在為止
[00:37:20.000 --> 00:37:22.000]  在你心裡很難原諒他的
[00:37:22.000 --> 00:37:24.000]  你不理睬他的
[00:37:24.000 --> 00:37:26.000]  我真的想問
[00:37:26.000 --> 00:37:28.000]  你有沒有一個
[00:37:28.000 --> 00:37:30.000]  你不理睬他的
[00:37:30.000 --> 00:37:32.000]  我真的在教會聽過
[00:37:32.000 --> 00:37:34.000]  甚至在神學院聽過
[00:37:34.000 --> 00:37:36.000]  我和他打招呼
[00:37:36.000 --> 00:37:38.000]  他不理睬我
[00:37:38.000 --> 00:37:40.000]  我專門看不到
[00:37:40.000 --> 00:37:42.000]  我很難想像
[00:37:42.000 --> 00:37:44.000]  你會不會有這個態度
[00:37:44.000 --> 00:37:46.000]  他坐左邊
[00:37:46.000 --> 00:37:48.000]  我坐右邊
[00:37:48.000 --> 00:37:50.000]  然後他先走我先走
[00:37:50.000 --> 00:37:52.000]  然後他出來
[00:37:52.000 --> 00:37:54.000]  我專門看不到他
[00:37:54.000 --> 00:37:56.000]  可能別人不知道
[00:37:56.000 --> 00:37:58.000]  但你自己知道
[00:37:58.000 --> 00:38:00.000]  你自己有
[00:38:00.000 --> 00:38:02.000]  解決他吧
