
[00:00:00.000 --> 00:00:09.000]  但是我很想知道 講侍奉不只是講給Pastor Benson和Roland聽
[00:17:16.000 --> 00:17:20.000]  原來神對我們的旨意、的呼召
[00:17:20.000 --> 00:17:23.000]  是對我們好的
[00:17:23.000 --> 00:17:26.000]  是能夠叫他喜悅的
[00:17:26.000 --> 00:17:30.000]  並且這個旨意是perfect的
[00:17:30.000 --> 00:17:33.000]  但是我怎樣才知道這樣呢?
[00:17:33.000 --> 00:17:36.000]  唯有當我們真的願意踏出信心的部分
[00:17:36.000 --> 00:17:38.000]  走上去
[00:17:38.000 --> 00:17:41.000]  如果我仍然有保留,留在這裡看看
[00:17:41.000 --> 00:17:44.000]  我們看不到
[00:17:44.000 --> 00:17:48.000]  今天Pastor Benson,Pastor Ronan
[00:17:48.000 --> 00:17:50.000]  他們踏出信心的部分
[00:17:50.000 --> 00:17:53.000]  不單止接受神學訓練
[00:17:53.000 --> 00:17:55.000]  願意踏出工場
[00:17:55.000 --> 00:17:57.000]  聖經沒有說
[00:17:57.000 --> 00:18:00.000]  神的旨意是順利、舒服、優等
[00:18:00.000 --> 00:18:02.000]  沒有這樣的東西
[00:18:02.000 --> 00:18:04.000]  所以是否有難處
[00:18:04.000 --> 00:18:06.000]  是否有困難
[00:18:06.000 --> 00:18:08.000]  是否有衝擊
[00:18:08.000 --> 00:18:10.000]  甚至我們的朱牧師
[00:18:10.000 --> 00:18:12.000]  他短宣的時候
[00:18:12.000 --> 00:18:14.000]  竟然患了這樣的病
[00:18:14.000 --> 00:18:17.000]  但是神告訴我們
[00:18:17.000 --> 00:18:21.000]  是善良、純全、可喜悅
[00:18:21.000 --> 00:18:24.000]  當我們真的願意踏出的時候
[00:18:24.000 --> 00:18:26.000]  我們才能體會到
[00:18:26.000 --> 00:18:29.000]  原來神的旨意是這麼好的
[00:18:29.000 --> 00:18:31.000]  是我們體會不到
[00:18:31.000 --> 00:18:34.000]  當我們真的走上去的時候才能體會到
[00:18:34.000 --> 00:18:36.000]  如果剛才我的例子
[00:18:36.000 --> 00:18:38.000]  用火車軌來說的時候
[00:18:38.000 --> 00:18:40.000]  用那個再說多一點
[00:18:40.000 --> 00:18:42.000]  如果根基是knowing
[00:18:42.000 --> 00:18:44.000]  上面是doing and being
[00:18:44.000 --> 00:18:48.000]  一個火車軌不會無緣無故放在這裡
[00:18:48.000 --> 00:18:51.000]  火車軌一定有個什麼?
[00:18:51.000 --> 00:18:55.000]  路線或者方向
[00:18:55.000 --> 00:18:58.000]  那個路線、那個方向
[00:18:58.000 --> 00:19:02.000]  就是神對你的照明
[00:19:02.000 --> 00:19:04.000]  我講過很多次了
[00:19:04.000 --> 00:19:06.000]  不是每個做牧師的
[00:19:06.000 --> 00:19:08.000]  不是每個做傳道的
[00:19:08.000 --> 00:19:10.000]  神不是叫你千萬不要去
[00:19:10.000 --> 00:19:12.000]  害人害己
[00:19:12.000 --> 00:19:14.000]  但是每一個人
[00:19:14.000 --> 00:19:16.000]  神都呼召我們
[00:19:16.000 --> 00:19:18.000]  我們都是侍奉神的人
[00:19:18.000 --> 00:19:22.000]  我們要看到神在我們身上的呼召
[00:19:22.000 --> 00:19:26.000]  然後願意踏出信心護佛
[00:19:26.000 --> 00:19:28.000]  當作活祭
[00:19:28.000 --> 00:19:30.000]  神這個生命是你的
[00:19:30.000 --> 00:19:32.000]  我願意回應
[00:19:32.000 --> 00:19:34.000]  我願意走上去
[00:19:34.000 --> 00:19:36.000]  那你就體會到神的旨意
[00:19:36.000 --> 00:19:38.000]  善良、純全、可氣
[00:19:38.000 --> 00:19:42.000]  這三點都是針對一個人
[00:19:42.000 --> 00:19:44.000]  神呼召我們
[00:19:44.000 --> 00:19:45.000]  只要我是蒙恩的人
[00:19:45.000 --> 00:19:46.000]  神就呼召我們
[00:19:46.000 --> 00:19:48.000]  我的侍奉需要傳避
[00:19:48.000 --> 00:19:50.000]  我的侍奉需要傳言
[00:19:50.000 --> 00:19:53.000]  這個都是個人和神
[00:19:53.000 --> 00:19:55.000]  但是很奇怪
[00:19:55.000 --> 00:19:58.000]  神是將我們放在教會裡面
[00:19:58.000 --> 00:20:02.000]  所以Pastor Benson、Pastor Rowland、Pastor Ellis
[00:20:02.000 --> 00:20:06.000]  他們在北宣家裡面服侍
[00:20:06.000 --> 00:20:08.000]  在教會服侍的時候
[00:20:08.000 --> 00:20:12.000]  就不會只是我們個人和世間的關係
[00:20:12.000 --> 00:20:14.000]  我們更加需要一個團隊
[00:20:14.000 --> 00:20:16.000]  彼此的搭配
[00:20:16.000 --> 00:20:18.000]  所以保羅在第12章裡面
[00:20:18.000 --> 00:20:22.000]  第3至第8節就開始講到這個恩賜的問題
[00:20:22.000 --> 00:20:26.000]  我們不只是孤單獨行
[00:20:26.000 --> 00:20:28.000]  我們需要在一個隊工裡面
[00:20:28.000 --> 00:20:32.000]  來彼此的搭配服侍
[00:20:32.000 --> 00:20:35.000]  我們9月有IDMC
[00:20:35.000 --> 00:20:37.000]  Emin Chan會過來講
[00:20:37.000 --> 00:20:40.000]  最近在一個宣傳片的時候
[00:20:40.000 --> 00:20:41.000]  他分享的時候
[00:20:41.000 --> 00:20:44.000]  今天教會有五個常見的問題
[00:20:44.000 --> 00:20:46.000]  我很認同
[00:20:46.000 --> 00:20:48.000]  很認同
[00:20:48.000 --> 00:20:50.000]  其中一個問題就是什麼呢?
[00:20:50.000 --> 00:20:55.000]  領袖、缺乏、合一、統一
[00:20:55.000 --> 00:20:59.000]  同心
[00:20:59.000 --> 00:21:02.000]  當教會不能夠合同心
[00:21:02.000 --> 00:21:05.000]  我們怎麼能夠同一個方向去走呢?
[00:21:05.000 --> 00:21:08.000]  所以侍奉不只是我和神的關係
[00:21:08.000 --> 00:21:13.000]  侍奉也是我和神的回應之餘
[00:21:13.000 --> 00:21:16.000]  神將我放在一個處境裡面
[00:21:16.000 --> 00:21:18.000]  我怎麼和同工彼此搭配
[00:21:18.000 --> 00:21:24.000]  是一個非常非常非常重要的課題
[00:21:24.000 --> 00:21:28.000]  教會合一 教會就向前走
[00:21:28.000 --> 00:21:31.000]  教會不合一 教會就有很多的力量
[00:21:31.000 --> 00:21:34.000]  彼此的衝擊分散
[00:21:34.000 --> 00:21:37.000]  我留在當中提醒
[00:21:37.000 --> 00:21:40.000]  我們要看自己合乎中度
[00:21:40.000 --> 00:21:42.000]  不要看自己太高
[00:21:42.000 --> 00:21:44.000]  也不要讓自己看得太低
[00:21:44.000 --> 00:21:46.000]  看自己恰當
[00:21:46.000 --> 00:21:48.000]  這個包括的是什麼呢?
[00:21:48.000 --> 00:21:50.000]  就是不要當自己是老闆
[00:21:50.000 --> 00:21:52.000]  也不要覺得自己什麼都要沒有
[00:21:52.000 --> 00:21:55.000]  是的 神擺在裡面就是有我們的作用
[00:21:55.000 --> 00:21:57.000]  但在當中我們要留意的是
[00:21:57.000 --> 00:22:00.000]  我需要你精於
[00:22:00.000 --> 00:22:04.000]  你需要什麼?我
[00:22:04.000 --> 00:22:06.000]  我們需要彼此的同工
[00:22:06.000 --> 00:22:08.000]  聯會我們在4月7號
[00:22:08.000 --> 00:22:13.000]  我們在我們的中心裡面講這個獎則培訓
[00:22:13.000 --> 00:22:15.000]  這次主要是我們那次有100人
[00:22:15.000 --> 00:22:17.000]  上午有講廣東話
[00:22:17.000 --> 00:22:18.000]  下午有國語
[00:22:18.000 --> 00:22:20.000]  加起來也有100人
[00:22:20.000 --> 00:22:22.000]  大家都看到這個需要
[00:22:22.000 --> 00:22:24.000]  神的設計讓我們放在一起
[00:22:24.000 --> 00:22:26.000]  就是叫我們彼此同心
[00:22:26.000 --> 00:22:28.000]  《以佛所書》第四章裡面很清楚講
[00:22:28.000 --> 00:22:30.000]  神所賜的有使徒有先知
[00:22:30.000 --> 00:22:32.000]  有傳佛有牧師和教師
[00:22:32.000 --> 00:22:34.000]  是叫我們怎麼樣?各盡其職
[00:22:34.000 --> 00:22:36.000]  結合基督的身體
[00:22:36.000 --> 00:22:38.000]  所以我們有不同的恩賜
[00:22:38.000 --> 00:22:39.000]  有不同的崗位
[00:22:39.000 --> 00:22:41.000]  但是有一個很重要的就是
[00:22:41.000 --> 00:22:43.000]  我們需要彼此配搭
[00:22:43.000 --> 00:22:45.000]  當我們能夠彼此配搭的時候
[00:22:45.000 --> 00:22:47.000]  我們才能夠
[00:22:47.000 --> 00:22:49.000]  可以真的將教會一起向著那個神
[00:22:49.000 --> 00:22:51.000]  用我們的方向走
[00:22:51.000 --> 00:22:54.000]  有些弟兄姊妹可能很有恩賜
[00:22:54.000 --> 00:22:56.000]  很有才幹
[00:22:56.000 --> 00:22:58.000]  但是他們到了某一個地方的時候
[00:22:58.000 --> 00:23:00.000]  就帶來很多紛爭
[00:23:00.000 --> 00:23:03.000]  這個就不是一件好事
[00:23:03.000 --> 00:23:06.000]  這次去以色列的時候
[00:23:06.000 --> 00:23:08.000]  我們有一次去百福山
[00:23:08.000 --> 00:23:11.000]  那去百福山不是百福嗎?
[00:23:11.000 --> 00:23:14.000]  我專門去了一個地方裡面
[00:23:14.000 --> 00:23:16.000]  拍了一張照片
[00:23:16.000 --> 00:23:20.000]  因為我覺得那個是神對我的一個呼召
[00:23:20.000 --> 00:23:24.000]  就是使人和睦的人
[00:23:24.000 --> 00:23:26.000]  是稱為什麼?
[00:23:26.000 --> 00:23:28.000]  神的兒子
[00:23:28.000 --> 00:23:30.000]  我覺得
[00:23:30.000 --> 00:23:34.000]  神給我一個特別的負擔就是做事
[00:23:34.000 --> 00:23:36.000]  使人和睦
[00:23:36.000 --> 00:23:38.000]  就是去到那裡是帶來peace的
[00:23:38.000 --> 00:23:40.000]  神和人之間的和好
[00:23:40.000 --> 00:23:42.000]  人和人之間的和好
[00:23:42.000 --> 00:23:44.000]  而不是帶來紛爭
[00:23:44.000 --> 00:23:48.000]  我們需要更多的peace maker
[00:23:48.000 --> 00:23:50.000]  在教會裡面
[00:23:50.000 --> 00:23:52.000]  peace maker不是討人喜歡
[00:23:52.000 --> 00:23:56.000]  而是在神的角度裡面
[00:23:56.000 --> 00:23:57.000]  彼此包容
[00:23:57.000 --> 00:23:59.000]  在我的釋放裡面的時候
[00:23:59.000 --> 00:24:03.000]  或者我也向Pastor Roland和Benson分享
[00:24:03.000 --> 00:24:06.000]  這個是我自己的value釋放裡面
[00:24:06.000 --> 00:24:09.000]  在釋放裡面一直堅持著一件事
[00:24:09.000 --> 00:24:13.000]  他必興亡 我必須美
[00:24:13.000 --> 00:24:16.000]  我們只是一個工人
[00:24:16.000 --> 00:24:21.000]  只要耶穌基督被抬舉
[00:24:21.000 --> 00:24:24.000]  興亡 我們就可以了
[00:24:24.000 --> 00:24:28.000]  另一個是很影響我釋放的就是保羅所說的
[00:24:28.000 --> 00:24:30.000]  無論什麼原因
[00:24:30.000 --> 00:24:32.000]  福音傳開去
[00:24:32.000 --> 00:24:35.000]  我就歡你快樂
[00:24:35.000 --> 00:24:40.000]  我相信如果我們人是一個很清晰認識自己的呼召
[00:24:40.000 --> 00:24:43.000]  自己的釋放
[00:24:43.000 --> 00:24:45.000]  就能夠看到在團隊裡面
[00:24:45.000 --> 00:24:48.000]  我不是地毯被人踩
[00:24:48.000 --> 00:24:52.000]  而是我明白一個更大的使命
[00:24:52.000 --> 00:24:57.000]  我願意甘心去面對
[00:24:57.000 --> 00:25:01.000]  不爭 不吵
[00:25:01.000 --> 00:25:04.000]  成為一個peace maker
[00:25:04.000 --> 00:25:06.000]  師傅看到我拍了一張照片之後
[00:25:06.000 --> 00:25:08.000]  他又拍了一張照片
[00:25:08.000 --> 00:25:11.000]  你猜他選了誰?
[00:25:11.000 --> 00:25:15.000]  在那一張照片裡
[00:25:15.000 --> 00:25:17.000]  peace maker之後
[00:25:17.000 --> 00:25:21.000]  他是為異獸逼迫的
[00:25:21.000 --> 00:25:23.000]  天國就是他
[00:25:23.000 --> 00:25:25.000]  給誰逼迫?
[00:25:25.000 --> 00:25:28.000]  給我
[00:25:28.000 --> 00:25:30.000]  一起祈禱
[00:25:30.000 --> 00:25:32.000]  謝謝大家
[00:25:32.000 --> 00:25:34.000]  謝謝大家
[00:25:34.000 --> 00:25:36.000]  我才不想跟她在一起呢
[00:25:36.000 --> 00:25:38.000]  我可以在你身边做什么吗?

