
[00:00:00.000 --> 00:00:14.900]  我想問一問過去一年有多少人感覺到生活逼人物價越來越高,可否舉手?
[00:43:32.500 --> 00:43:45.500]  30歲他和另一個女孩子結婚,但這個女孩子其實就是沒人要的,經常心病,經常不是這裡病就那裡病,這裡痛就那裡病,
[00:43:45.600 --> 00:43:59.500]  還有一件事,他脾氣很大,回家就是罵他,所以他的婚姻一點都不快,30至36歲,他兩度競選眾議員失敗,
[00:43:59.500 --> 00:44:13.500]  37歲第三度再參選眾議員,他終於成功,但做了一屆,39歲他再參選眾議員失敗,差點精神崩潰,
[00:44:13.600 --> 00:44:31.500]  根據他的傳記,由那時候開始,他順著,41歲他4歲大的兒子病逝,42歲他想做良地官被拒,然後45歲他參選參議員失敗,
[00:44:31.600 --> 00:44:51.500]  47歲想做副總統失敗,49歲再競選參議員再度失敗,我想問大家,如果是你不再參選,我用香港的例子,
[00:44:51.600 --> 00:45:05.500]  考車牌,考了8次,都肥了,如果是你有多少人會繼續考第9次,大家知道考車牌是怎樣的,一排就成年了,
[00:45:05.500 --> 00:45:17.500]  有多少人你會繼續第9次,如果第9次不行,第10次不行,11次我們都要繼續考,可以舉手,有多少人會這樣,
[00:45:17.600 --> 00:45:34.500]  給他們一些掌聲好不好,這個很勇敢,第二,考DSE,連考6次,如果連考6次,每次都是6條1,
[00:45:34.600 --> 00:45:57.500]  6科都是1,1是什麼意思,你們知道嗎,1就是肥佬,等於以前的unclassified,有多少人6次都拿1呢,你仍然考第7次,我請你舉手,如果是你,
[00:45:57.600 --> 00:46:14.500]  你會繼續的,如果是你的子女的話,你會鼓勵他,繼續的,可以舉手,有一個,給點掌聲好不好,很難得,這個不是真實的,我相信,這個是理想,
[00:46:14.600 --> 00:46:39.500]  各位親愛的鼎姊妹,我過去的副島國幾個都是考回考肥佬的人,當他們考到第4次,我告訴你,他們心跳,睡不著,每年每房雨下,
[00:46:39.600 --> 00:46:54.500]  緊張到的地步整晚震,然後早上起床的時候,吐,未考已經是這樣,我告訴他們,何必要考呢,不考沒用,
[00:46:54.600 --> 00:47:21.500]  然後要一張suit,我告訴他們,人生不是為考試,除非你去到那裡,上司是6個u,你就是用一個意願,一個意願,這個意願是什麼呢,我這次肯定不會衰過上次的,
[00:47:21.600 --> 00:47:49.500]  你信不信,上次6個u,我這次再考,我一定比上次好,你告訴自己,我一定會好過上次,你有沒有信心,我想問你們,如果你是6個u,有多少人你再考的時候,會好過6個u,有信心的,舉手,好不好,應該是人都有,不會衰過,起碼,對不對,因為那個是最衰的,
[00:47:49.600 --> 00:48:05.500]  肯定不會衰過,這個心就定一點,但是另一方面,我給大家有一個更好的秘訣,這個秘訣是什麼呢,林肯,剛才我說的例子是林肯,
[00:48:05.600 --> 00:48:20.500]  多次失敗之後,一個這麼老倒的人,去到51歲,他不是競選眾議員,他不是競選參議員,他竟然去競選總統,
[00:48:22.600 --> 00:48:42.500]  想都沒想到,剛好就是那一年,就是性感到壓力,而就是因爲這樣,全個國家的人開始元星再報,他們希望有一些不同的改變,
[00:48:42.600 --> 00:49:00.500]  林肯在那個時候,他就振臂一呼,我是你們一樣,我的遭遇比你們更差,我就是要做一個讓國家帶來新希望,他們不明白我們的需要,
[00:49:00.600 --> 00:49:19.500]  我會了解你們的需要,選我,一句話,以至他真真正正竟然當選了美國總統,當選是很特別,辭世做英雄,
[00:49:19.600 --> 00:49:32.500]  但是另一方面由英雄做辭世,當選了之後,他到今天成爲美國人心目中一個最好的總統,我告訴大家,爲什麽呢,因爲很簡單,
[00:49:32.500 --> 00:49:45.500]  他經過苦難,他就了解苦難,他經歷過苦難,他就真真正正可以認同到那些苦難中的人,他們的苦難,
[00:49:45.600 --> 00:49:57.500]  因爲這樣,他講一句話安慰那些人,人家就更加受益,我舉個很簡單的例子,如果我們大家一起考DSU,
[00:49:57.500 --> 00:50:12.500]  好,考完之後,你就拿了6個3,開不開心,6個3,都可以,不過就不用進大學了,
[00:50:12.600 --> 00:50:31.500]  是不是,有一個老友記,考了6個5星,另外有一個死黨,考了6條1,好,考完試放一榜,
[00:50:31.600 --> 00:50:42.500]  那6個5星的就走來安慰你,無所謂,3和5差不多,我想問問大家,對你有沒有幫助呢,
[00:50:42.500 --> 00:50:56.500]  有沒有幫助,好,沒多久之後,6條1的又走來安慰你,不要緊的,我也會這樣,再接再來,再來過,
[00:50:56.600 --> 00:51:13.500]  我絕對相信,我再來過不會比今次差,所以你和他一起,一起來吧,我想問你們,如果你是拿6個3的那個人,到底誰對你的安慰,
[00:51:13.500 --> 00:51:22.500]  你會受用一些呢,是6個5星的那個人,對你的安慰受用一些呢,還是6條1的安慰你,你會受用一些呢,
[00:51:22.600 --> 00:51:32.500]  大家知道6條1就是6顆肥了,就是那個,有多少人認為6條1的安慰你,你會受用一些,舉手好不好,
[00:51:32.500 --> 00:51:45.500]  為什麼,很簡單,應該誰安慰誰,誰安慰誰,正常一點,應該是你6條3的安慰6條1的,
[00:51:45.600 --> 00:51:57.500]  因為他比你更慘,現在人家來安慰你,那你還好意思還在怨,如果你說我想死,那他就說我去哪,
[00:51:57.500 --> 00:52:12.500]  大家明白嗎,在今天,患過癌症的人,你會更容易安慰到患癌症的人,失過面的人,你更容易安慰到失眠的人,
[00:52:12.600 --> 00:52:25.500]  我們最近有一個阿士保加症的小孩,一對家長,去了一個團契,就在組裡,遇到有兩個都是有阿士保加症,其中一個是鄂志成,
[00:52:25.500 --> 00:52:39.500]  他們走在一起的時候,計量不斷,他去到的時候很大安慰,原因在哪,原來他説的話有人明白,第二他説的話,
[00:52:39.600 --> 00:52:52.500]  那些人能提供一些非常有效,有可行的方法,能夠幫助他,以至於幫助他和3歲多的小孩,一個建立關係很大的幫助,
[00:52:52.500 --> 00:53:05.500]  找學校,找資源,很幫助他,各位弟姐妹,苦的出路在哪裏,這個出路就是我們放下我要,我要,我要,
[00:53:05.600 --> 00:53:20.500]  第二,我要多些問,主要你要我什麽,我多說一個有關林肯他的故事,你就會知道他的一生改變,爲什麽他可以堅持下去呢,
[00:53:20.600 --> 00:53:36.500]  做總統的時候,沒多久發生南北戰爭,主要是因爲他要解放黑奴,所以因爲這樣,南方不想放過他,就發動了這些戰爭,
[00:53:36.600 --> 00:54:01.500]  南北戰爭期間,他手下一員大將,一個將軍,對林肯說,總統先生,我相信勝利一定是屬於我們的,林肯,額頭,笑笑地跟我說,將軍,爲什麽你這樣說呢,
[00:54:01.600 --> 00:54:19.500]  這個將軍就說,因爲我們有神站在我們那邊,林肯當時回應這個將軍的時候,一句充滿智慧的話,對我到現在都非常受弄,
[00:54:19.600 --> 00:54:37.500]  將軍,我都相信勝利是屬於我們的,但是不是因爲我們有神站在我們那邊,而是因爲我們站在神那邊,
[00:54:37.600 --> 00:54:56.500]  丁志偉,各位朋友,脫虎海良放,勝利良放,家庭復興的良放,教會復興的良放,小組復興的良放,是什麽呢,
[00:54:56.600 --> 00:55:08.500]  是我們站在神那邊,你願不願意呢,我們現在低頭做個討告,在我們低頭討告的時候,
[00:55:08.600 --> 00:55:31.500]  我很想請那些傻人,你願意你們站在神那邊,丁志偉,我們一起起立,有多少人,你是今天,或者在過去你已經做過都不行,
[00:55:31.600 --> 00:55:46.500]  你今天仍然都要決辭,偉身,我是願意站在神那邊,神叫我怎樣,我就怎樣,神怎樣教,我們怎樣做,我願意按主來行,
[00:55:46.600 --> 00:56:03.500]  神你做我們一家之主,有多少人願意的,我請你去,一起起身,願意的一起起身,願神做你一家之主的,你都起身,我們按主來行,
[00:56:03.600 --> 00:56:19.500]  跟著第二個問題,坐在這裏的朋友,丁志偉,有多少人,你想在你的家裏面,你出現一個完全不一樣的景況,
[00:56:19.600 --> 00:56:33.500]  人與人之間,你們家裏的人,不再堅持我要,而是更多,你願意跟隨神,因為明知道人不是可靠,
[00:56:33.600 --> 00:56:49.500]  我們的判斷會錯的,我們的想法會錯,但是神不會錯,你因為這樣,你願意跟神說,神你不會錯的,你的一定對的,
[00:56:49.600 --> 00:57:04.500]  我承認我不是完全的人,我是無力自救的,但是我願意跟你,一生願意跟你,以至我一生變成一個不一樣的人生,
[00:57:04.500 --> 00:57:18.500]  我的家都可以變成不一樣的家,有多少人願意的,你都在你的座位起身,有多少人願意的,我們感謝神,還有多少人呢,
[00:57:18.600 --> 00:57:42.500]  你願意的都可以起身,現在我請那些已經信了主的,丁志妹,你可以坐下,但是在今天,你願意接受耶穌基督,
[00:57:42.600 --> 00:57:59.500]  來進到你的家裏面,讓你的家成為不一樣的家,讓你的生命成為不一樣的生命,這些朋友,你是第一次就先站起來,或者你願意在今天考慮,
[00:57:59.600 --> 00:58:27.500]  這個救主,成為你的救主,我也請你舉舉手,讓我看看,有多少人在今天,你願意不再是我要,我要,我要,我願意是神的,主要,舉高一點給我看看,我看到,請放下,還有多少人,我看到,感謝神,還有多少位呢,你願意在今天,你的家復興,
[00:58:27.600 --> 00:58:42.500]  你整個人生復興,我看到,請放下,還有多少人呢,就讓他自己成為一個不一樣的神,

