
[00:00:00.000 --> 00:00:07.420]  我們不再讀了 剛才主席已經讀了
[00:18:33.480 --> 00:18:35.760]  那個區很漂亮的
[00:18:35.760 --> 00:18:39.480]  他跟我認識了很多年
[00:18:39.480 --> 00:18:40.000]  他就說
[00:18:40.000 --> 00:18:42.240]  「牧師你來我家坐坐」
[00:18:42.240 --> 00:18:43.640]  加拿大人買大屋
[00:18:43.640 --> 00:18:46.000]  很喜歡帶人看他的屋
[00:18:46.000 --> 00:18:49.440]  地牢有電影室
[00:18:49.440 --> 00:18:50.520]  有音響
[00:18:50.520 --> 00:18:51.480]  有看過戲材
[00:18:51.480 --> 00:18:52.920]  地牢很厲害
[00:18:52.920 --> 00:18:54.320]  一樓有大廳
[00:18:54.320 --> 00:18:56.080]  有日光琴聲
[00:18:56.080 --> 00:18:57.800]  上面有房間
[00:18:57.800 --> 00:19:01.040]  有書房
[00:19:01.040 --> 00:19:01.760]  去看了
[00:19:01.760 --> 00:19:02.520]  很多房間
[00:19:02.520 --> 00:19:04.520]  浴室很大
[00:19:04.520 --> 00:19:07.080]  突然間他經過一間房間
[00:19:07.080 --> 00:19:08.800]  「牧師這間房就不要看了」
[00:19:08.800 --> 00:19:10.320]  「不要看了 其他可以看」
[00:19:10.320 --> 00:19:11.840]  其實我沒有興趣看
[00:19:11.840 --> 00:19:13.000]  不過他說不要看房間
[00:19:13.000 --> 00:19:15.720]  我就很想看
[00:19:15.720 --> 00:19:18.120]  所以完了之後
[00:19:18.120 --> 00:19:18.920]  我真的很壞
[00:19:18.920 --> 00:19:19.800]  我很好奇
[00:19:19.800 --> 00:19:22.200]  我就安裝了房間
[00:19:22.200 --> 00:19:23.800]  他說不要看
[00:19:23.800 --> 00:19:25.200]  我就很想看
[00:19:25.200 --> 00:19:27.600]  那間房間虛掩到門
[00:19:27.600 --> 00:19:28.640]  看一看
[00:19:28.640 --> 00:19:31.040]  「這間屋到處都很整齊」
[00:19:31.040 --> 00:19:31.680]  「很漂亮」
[00:19:31.680 --> 00:19:34.200]  「但房間內是狗窩」
[00:19:34.200 --> 00:19:35.520]  「很亂」
[00:19:35.520 --> 00:19:37.040]  「所以不要看」
[00:19:37.040 --> 00:19:37.760]  吃飯後
[00:19:37.760 --> 00:19:39.520]  師母跟我說
[00:19:39.520 --> 00:19:42.120]  因為她看到我看那間房
[00:19:42.120 --> 00:19:43.480]  「牧師」
[00:19:43.480 --> 00:19:45.840]  「不好意思」
[00:19:45.840 --> 00:19:48.880]  「那間房是我的女兒的」
[00:19:48.880 --> 00:19:50.000]  「你的女兒?」
[00:19:50.000 --> 00:19:50.480]  「是的」
[00:19:50.480 --> 00:19:53.600]  「我的女兒有些想法很特別」
[00:19:53.600 --> 00:19:56.040]  「她說熟齡的時候」
[00:19:56.040 --> 00:19:58.000]  「全心全力地做」
[00:19:58.000 --> 00:19:59.560]  「不過熟悉的時候」
[00:19:59.560 --> 00:20:02.040]  「她就很流汗」
[00:20:02.040 --> 00:20:04.880]  「她說整理房間是熟悉的事」
[00:20:04.880 --> 00:20:06.360]  「所以她不花時間做」
[00:20:06.360 --> 00:20:08.680]  「她說不值得就由媽媽做」
[00:20:08.680 --> 00:20:10.800]  「媽媽就幫她整理了很久」
[00:20:10.800 --> 00:20:13.440]  「我看到她的衣服都扔在地上」
[00:20:13.440 --> 00:20:15.320]  「船外的公仔麵放在床邊」
[00:20:15.320 --> 00:20:16.480]  「吃個碗」
[00:20:16.480 --> 00:20:17.760]  「嘩」
[00:20:17.760 --> 00:20:19.080]  「我想她女兒不是」
[00:20:19.080 --> 00:20:23.320]  「她女兒帶領事出來很精神」
[00:20:23.320 --> 00:20:26.720]  「不是這位」
[00:20:26.720 --> 00:20:28.160]  「很精神的」
[00:20:28.160 --> 00:20:30.080]  「很美女的」
[00:20:30.080 --> 00:20:31.080]  「很好的」
[00:20:31.080 --> 00:20:33.360]  「為甚麼家裡會這樣呢?」
[00:20:33.360 --> 00:20:34.240]  「我媽媽就說」
[00:20:34.240 --> 00:20:35.080]  「是的」
[00:20:35.080 --> 00:20:37.640]  「她對教會的事很盡心」
[00:20:37.640 --> 00:20:40.160]  「但是家裡的事完全不理會」
[00:20:40.160 --> 00:20:41.800]  「她說這個是熟悉的」
[00:20:41.800 --> 00:20:46.280]  「牧師有沒有機會教我女兒呢?」
[00:20:46.280 --> 00:20:49.000]  「後來我沒有機會和女兒聊天」
[00:20:49.000 --> 00:20:51.760]  「不過我覺得如果真的有這樣」
[00:20:51.760 --> 00:20:55.760]  「就真的將世界變成兩個世界了」
[00:20:55.760 --> 00:20:57.480]  「熟悉的事不重視」
[00:20:57.480 --> 00:21:01.040]  「我們上班就是為了賺錢」
[00:21:01.040 --> 00:21:02.960]  「上班就是為了賺錢」
[00:21:02.960 --> 00:21:04.760]  「上班就是等下班」
[00:21:04.760 --> 00:21:06.120]  「下班就是等下班」
[00:21:06.120 --> 00:21:07.360]  「下班就是等下班」
[00:21:07.360 --> 00:21:09.920]  「就是這麼多三等人」
[00:21:09.920 --> 00:21:11.280]  「你沒有意義的」
[00:21:11.280 --> 00:21:13.200]  「你不會覺得在工作裡」
[00:21:13.200 --> 00:21:14.400]  「會產生意義」
[00:21:14.400 --> 00:21:15.840]  「可以幫助人」
[00:21:15.840 --> 00:21:17.400]  「或者見證上帝的」
[00:21:17.400 --> 00:21:19.200]  「因為那個沒有價值」
[00:21:19.200 --> 00:21:20.560]  「熟悉的事就好了」
[00:21:20.560 --> 00:21:22.080]  「怎麼辦呢?」
[00:21:22.080 --> 00:21:24.080]  「上帝說不是」
[00:21:24.080 --> 00:21:28.040]  「我們要在不義的事上要忠心」
[00:21:28.040 --> 00:21:29.960]  「這個世界是上帝的」
[00:21:29.960 --> 00:21:31.960]  「不要將這個世界看成不義」
[00:21:31.960 --> 00:21:33.960]  「看成不好的」
[00:21:33.960 --> 00:21:34.960]  「不要這樣看」
[00:21:34.960 --> 00:21:36.840]  「我們都要去做好它」
[00:21:36.840 --> 00:21:39.240]  「那上帝就會將熟悉的事」
[00:21:39.240 --> 00:21:41.120]  「給我們做更大的事」
[00:21:41.120 --> 00:21:43.960]  「因為這個不義是可以轉化」
[00:21:43.960 --> 00:21:46.480]  「成為永恆的價值」
[00:21:46.480 --> 00:21:50.280]  「因此他再說了」
[00:21:50.280 --> 00:21:52.480]  「這個不義相對永恆」
[00:21:52.480 --> 00:21:53.920]  「就是產生不了永恆價值」
[00:21:53.920 --> 00:21:55.920]  「所以我們要將它產生永恆價值」
[00:21:55.920 --> 00:21:59.920]  「於是他再說了」
[00:21:59.920 --> 00:22:02.920]  「就是要在最小的事上忠心」
[00:22:02.920 --> 00:22:07.920]  「然後在大事上才讓你做」
[00:22:07.920 --> 00:22:09.920]  「所以先在小事忠心」
[00:22:09.920 --> 00:22:11.480]  「大事才是忠心」
[00:22:11.480 --> 00:22:12.480]  「就是這個意思」
[00:22:12.480 --> 00:22:14.480]  「就是上帝看來」
[00:22:14.480 --> 00:22:17.480]  「沒有大小都是屬於祂的」
[00:22:17.480 --> 00:22:20.480]  「當我們盡力盡心做的時候」
[00:22:20.480 --> 00:22:23.480]  「在大事上都一樣做好」
[00:22:23.480 --> 00:22:25.480]  「這樣就有一個人」
[00:22:25.480 --> 00:22:30.480]  「最小的事和悲的事」
[00:22:30.480 --> 00:22:31.480]  「都是日常的事」
[00:22:31.480 --> 00:22:33.480]  「我們做一個人」
[00:22:33.480 --> 00:22:36.480]  「就可以做一個熟悉的基督徒」
[00:22:36.480 --> 00:22:40.480]  這個野田聖子有一個經歷是這樣的
[00:22:40.480 --> 00:22:45.480]  他是出身一個中產家庭
[00:22:45.480 --> 00:22:48.480]  即是很有教養的家庭
[00:22:48.480 --> 00:22:51.480]  他在日本一間很出名的大學
[00:22:51.480 --> 00:22:54.480]  就是京都帝國大學讀書
[00:22:54.480 --> 00:22:57.480]  他讀酒店管理
[00:22:57.480 --> 00:22:59.480]  他讀書的時候暑假
[00:22:59.480 --> 00:23:01.480]  規定所有讀酒店管理的人
[00:23:01.480 --> 00:23:04.480]  一定要去酒店實習
[00:23:04.480 --> 00:23:06.480]  實習有很多工種
[00:23:06.480 --> 00:23:10.480]  有接待 有櫃面 有管理各樣東西
[00:23:10.480 --> 00:23:12.480]  就要他們抽籤
[00:23:12.480 --> 00:23:16.480]  不同的工種 大家要做一些
[00:23:16.480 --> 00:23:18.480]  那麼多工種裡邊
[00:23:18.480 --> 00:23:21.480]  其中一個最差的就是清潔
[00:23:21.480 --> 00:23:26.480]  他們都要體驗清潔工怎樣做
[00:23:26.480 --> 00:23:31.480]  很可惜他第一次抽籤就抽到做清潔
[00:23:31.480 --> 00:23:34.480]  這個女孩出身很好的
[00:23:34.480 --> 00:23:36.480]  平時不用工作的
[00:23:36.480 --> 00:23:38.480]  讀書很厲害的
[00:23:38.480 --> 00:23:41.480]  抽到清潔就要洗地
[00:23:41.480 --> 00:23:42.480]  洗地都不要緊
[00:23:42.480 --> 00:23:44.480]  最慘要洗廁所
[00:23:44.480 --> 00:23:47.480]  他第一次去洗廁所
[00:23:47.480 --> 00:23:49.480]  他很難過
[00:23:49.480 --> 00:23:53.480]  他覺得怎麼會做這麼卑下的事
[00:23:53.480 --> 00:23:55.480]  不是人做的
[00:23:55.480 --> 00:23:58.480]  甚至想吐
[00:23:58.480 --> 00:24:04.480]  誰知他出來的時候遇到一個老伯
[00:24:04.480 --> 00:24:06.480]  在酒店做了三十年
[00:24:06.480 --> 00:24:08.480]  都是做清潔的工作
[00:24:08.480 --> 00:24:10.480]  穿得很整齊 又尊嚴
[00:24:10.480 --> 00:24:12.480]  見他出來就問他什麼事
[00:24:12.480 --> 00:24:14.480]  他說我不用了 不做了
[00:24:14.480 --> 00:24:17.480]  寧願不做了 我都不用了
[00:24:17.480 --> 00:24:20.480]  老伯說你覺得洗廁所好不好嗎
[00:24:20.480 --> 00:24:22.480]  他說當然了 這些不是人做的
[00:24:22.480 --> 00:24:24.480]  當然這樣說不對
[00:24:24.480 --> 00:24:26.480]  老伯說我做了三十年
[00:24:26.480 --> 00:24:29.480]  他說我洗廁所是很專業的
[00:24:29.480 --> 00:24:31.480]  很乾淨
[00:24:31.480 --> 00:24:33.480]  他說你不相信嗎
[00:24:33.480 --> 00:24:35.480]  你過來吧 我剛洗完你的廁所
[00:24:35.480 --> 00:24:40.480]  乾淨到我可以在廁所裡舀一匙水來喝
[00:24:40.480 --> 00:24:42.480]  他真的這樣做
[00:24:42.480 --> 00:24:50.480]  老伯說這個工作不要看得很卑微
[00:24:50.480 --> 00:24:53.480]  但當你做到最好的時候
[00:24:53.480 --> 00:24:56.480]  這個工作是很有尊嚴的
[00:24:56.480 --> 00:24:58.480]  我改變了他
[00:24:58.480 --> 00:25:03.480]  於是他就學習去做最卑微的工作
[00:25:03.480 --> 00:25:05.480]  在最卑微的工作做得最好
[00:25:05.480 --> 00:25:09.480]  後來他畢業之後就在酒店做
[00:25:09.480 --> 00:25:11.480]  做經理 之後去競選
[00:25:11.480 --> 00:25:15.480]  他競選的政綱有這樣的說話
[00:25:15.480 --> 00:25:19.480]  他說我是最敬業的廁所清潔工
[00:25:19.480 --> 00:25:21.480]  他說他那時候
[00:25:21.480 --> 00:25:25.480]  和最忠於職守的內閣大臣
[00:25:25.480 --> 00:25:27.480]  即是說一個廁所的清潔工
[00:25:27.480 --> 00:25:30.480]  這麼微小的工作我都是盡心盡力去做
[00:25:30.480 --> 00:25:34.480]  所以當我被選做內閣大臣
[00:25:34.480 --> 00:25:37.480]  我都一樣像我洗廁所一樣
[00:25:37.480 --> 00:25:40.480]  這麼忠心盡力去做好它
[00:25:40.480 --> 00:25:42.480]  這就是耶穌所說的
[00:25:42.480 --> 00:25:44.480]  小事上忠心
[00:25:44.480 --> 00:25:45.480]  在微小事上
[00:25:45.480 --> 00:25:49.480]  因為上帝所看的是整個世界
[00:25:49.480 --> 00:25:51.480]  我們只是侍奉一個上帝
[00:25:51.480 --> 00:25:52.480]  沒有兩個上帝
[00:25:52.480 --> 00:25:54.480]  如果有兩個上帝
[00:25:54.480 --> 00:25:57.480]  我們在世上所做的事就不開心
[00:25:57.480 --> 00:26:01.480]  好像終日是為了過日神
[00:26:01.480 --> 00:26:05.480]  但我們在整個生命生活上
[00:26:05.480 --> 00:26:07.480]  都是侍奉一個上帝
[00:26:07.480 --> 00:26:08.480]  無論在家裡
[00:26:08.480 --> 00:26:09.480]  無論家人
[00:26:09.480 --> 00:26:11.480]  無論我們周圍的朋友
[00:26:11.480 --> 00:26:13.480]  我們的態度都很不同
[00:26:13.480 --> 00:26:16.480]  我們生活很豐富
[00:26:16.480 --> 00:26:18.480]  我們生命也很豐富
[00:26:18.480 --> 00:26:20.480]  因為這個世界是上帝的
[00:26:20.480 --> 00:26:21.480]  願主祝福我們
[00:26:21.480 --> 00:26:22.480]  我們一起去祈禱
[00:26:22.480 --> 00:26:23.480]  我們一起去祈禱
[00:26:24.480 --> 00:26:25.480]  字幕:J Chong
[00:26:26.480 --> 00:26:27.480]  字幕:J Chong
[00:26:28.480 --> 00:26:29.480]  字幕:J Chong
[00:26:30.480 --> 00:26:31.480]  字幕:J Chong
[00:26:31.480 --> 00:26:34.480]  (字幕由 Amara.org 社群提供)
[00:26:34.480 --> 00:26:37.480]  (字幕由 Amara.org 社群提供)

