
[00:00:00.000 --> 00:00:05.500]  各位大宣傳媒各位朋友你們好
[00:17:47.820 --> 00:17:49.980]  與神的創造對行
[00:17:49.980 --> 00:17:53.500]  神的刑罰就是流離飄蕩在地上
[00:17:53.500 --> 00:17:55.100]  是孤單和隔絕
[00:17:55.100 --> 00:17:56.620]  是關係的破碎
[00:17:56.620 --> 00:17:57.820]  該人生了個兒子
[00:17:57.820 --> 00:17:59.260]  子有孫孫有子
[00:17:59.260 --> 00:18:00.940]  子之孫孫無窮盡也
[00:18:00.940 --> 00:18:02.620]  就是人版的永恆
[00:18:02.620 --> 00:18:04.060]  該人又做了一座城
[00:18:04.060 --> 00:18:05.740]  是象徵羣體保障
[00:18:05.740 --> 00:18:07.260]  Community Protection
[00:18:07.260 --> 00:18:09.980]  但這個是人版的合一的保障
[00:18:09.980 --> 00:18:11.500]  這個就是人的創造
[00:18:11.500 --> 00:18:13.260]  與神的創造對行
[00:18:13.260 --> 00:18:14.940]  但有趣的地方就是
[00:18:14.940 --> 00:18:18.460]  該人的城建在伊甸東邊羅德之地
[00:18:18.460 --> 00:18:20.940]  東邊就是Point of Departure
[00:18:20.940 --> 00:18:21.820]  離開
[00:18:21.820 --> 00:18:23.740]  離開伊甸園的意思
[00:18:23.740 --> 00:18:25.740]  也是離開神的意思
[00:18:25.740 --> 00:18:27.420]  而羅德是什麼意思呢?
[00:18:27.420 --> 00:18:30.620]  希伯來文羅德的字就是流離飄蕩的意思
[00:18:30.620 --> 00:18:33.500]  人企圖在流離飄蕩之處
[00:18:33.500 --> 00:18:35.980]  來結束流離偏蕩的生活
[00:18:35.980 --> 00:18:37.580]  是多麼愚蠢
[00:18:37.580 --> 00:18:39.980]  多麼大的諷刺呢?
[00:18:39.980 --> 00:18:42.540]  他們忘記了神所說的
[00:18:42.540 --> 00:18:45.580]  你喫那分別善或邪的國之藥之
[00:18:45.580 --> 00:18:47.340]  必定會死
[00:18:47.340 --> 00:18:49.900]  死亡纔是最大的抉擇
[00:18:49.900 --> 00:18:51.660]  就像金聖嘆所說的
[00:18:51.660 --> 00:18:53.740]  望存無黑雷
[00:18:53.740 --> 00:18:56.780]  今夜肅述迦勒
[00:18:56.780 --> 00:18:57.740]  最後我們來看看
[00:18:57.740 --> 00:19:00.780]  巴比塔與巴比城合一的幻象
[00:19:00.780 --> 00:19:03.180]  創世紀第十一章一字八字
[00:19:03.180 --> 00:19:05.100]  我們看完該人的故事之後
[00:19:05.100 --> 00:19:07.420]  我們再來看看靈狐的故事
[00:19:07.420 --> 00:19:09.500]  這個故事就是創世紀第十一章
[00:19:09.500 --> 00:19:11.260]  巴比塔的背景
[00:19:11.260 --> 00:19:12.700]  就像剛纔所說的
[00:19:12.700 --> 00:19:15.500]  人的罪惡帶來兩個非常嚴重的後果
[00:19:15.500 --> 00:19:17.420]  第一個是流離飄蕩
[00:19:17.420 --> 00:19:19.660]  是神給該人的刑罰
[00:19:19.660 --> 00:19:23.580]  第二個就是奴隸是神給靈狐的奴隸
[00:19:23.580 --> 00:19:26.620]  前者是有關隔絕孤單的問題
[00:19:26.620 --> 00:19:27.740]  是一的問題
[00:19:27.740 --> 00:19:30.380]  後者是有關權力和鬥爭的問題
[00:19:30.380 --> 00:19:31.660]  是合的問題
[00:19:31.660 --> 00:19:33.580]  兩個都是罪的結果
[00:19:33.580 --> 00:19:35.820]  根據創世紀第九章二十一記載
[00:19:35.820 --> 00:19:37.820]  靈狐的先祖是含
[00:19:37.820 --> 00:19:38.940]  因爲犯了罪
[00:19:38.940 --> 00:19:41.180]  他的家族被奏祖做奴隸
[00:19:41.180 --> 00:19:45.580]  無權無地位被人控制的奴隸
[00:19:45.580 --> 00:19:49.260]  靈狐爲了爭奪這個束縛就去征服
[00:19:49.260 --> 00:19:50.460]  做霸主
[00:19:50.460 --> 00:19:52.620]  創世紀第十章八至九節
[00:19:52.620 --> 00:19:55.180]  稱靈狐做英雄之首
[00:19:55.180 --> 00:19:57.820]  七十事業館叫做Gigas
[00:19:57.820 --> 00:20:01.180]  意思就是強佔霸權的意思
[00:20:01.180 --> 00:20:03.340]  這個不是Bow而是扁
[00:20:03.340 --> 00:20:04.860]  事實上靈狐這個名
[00:20:04.860 --> 00:20:06.860]  希伯來文可以解作反叛者
[00:20:06.860 --> 00:20:08.140]  Rebellion
[00:20:08.140 --> 00:20:10.300]  所以聖編又稱他做烈狐
[00:20:10.300 --> 00:20:12.860]  一個傾向暴力的征服者
[00:20:12.860 --> 00:20:15.340]  聖編叫他東征西伐
[00:20:15.340 --> 00:20:18.220]  他不像以諾只是滿足建了一座城
[00:20:18.220 --> 00:20:19.740]  他要建一個王國
[00:20:19.740 --> 00:20:21.020]  第十節告訴你
[00:20:21.020 --> 00:20:22.620]  他的國起頭是
[00:20:22.620 --> 00:20:25.900]  巴別、以利、阿加和格尼
[00:20:25.900 --> 00:20:26.780]  第十一節說
[00:20:26.780 --> 00:20:28.620]  從那地往亞述去
[00:20:28.620 --> 00:20:31.580]  變成利利眉、尼可巴、加拉
[00:20:31.580 --> 00:20:34.380]  和利利眉加拉中間的利顯
[00:20:34.380 --> 00:20:36.620]  這就是那大城
[00:20:36.620 --> 00:20:40.060]  希伯來文對城市的名字極有趣
[00:20:40.060 --> 00:20:41.420]  是有意思的
[00:20:41.420 --> 00:20:43.900]  巴別是神的門
[00:20:43.900 --> 00:20:45.740]  以利是永恆
[00:20:45.740 --> 00:20:47.420]  就是時間
[00:20:47.420 --> 00:20:50.460]  阿加是寬闊、空間
[00:20:50.460 --> 00:20:52.940]  格尼是權力
[00:20:52.940 --> 00:20:54.060]  力量
[00:20:54.060 --> 00:20:56.300]  利利眉是外來的陌生
[00:20:56.300 --> 00:20:59.020]  尼可巴是寬闊的街和地
[00:20:59.020 --> 00:21:02.060]  加拉就是精壯、權能、強勢
[00:21:02.060 --> 00:21:04.780]  利顯就是馬綱用來控制馬的行動
[00:21:04.780 --> 00:21:08.140]  馬是第一個被人類征服
[00:21:08.140 --> 00:21:11.020]  從馬到原子能、電腦、人工智能等
[00:21:11.020 --> 00:21:15.820]  全部是被人類控制、征服
[00:21:15.820 --> 00:21:18.780]  人類的權利慾和征服欲
[00:21:18.780 --> 00:21:21.420]  最高峯就去到第十一章
[00:21:21.420 --> 00:21:23.660]  巴別塔和巴別城
[00:21:23.660 --> 00:21:25.020]  他們計劃什麼呢
[00:21:25.020 --> 00:21:26.860]  他們說我們要用磚
[00:21:26.860 --> 00:21:28.220]  把磚燒透了
[00:21:28.220 --> 00:21:30.300]  由拿石灰當灰泥
[00:21:30.300 --> 00:21:32.220]  我們要建造一座城或一座塔
[00:21:32.220 --> 00:21:33.340]  塔頂冬天
[00:21:33.340 --> 00:21:35.020]  爲了傳揚我們的名
[00:21:35.020 --> 00:21:37.820]  他們要用科技、智慧去征服這個世界
[00:21:37.820 --> 00:21:39.340]  甚至整個宇宙
[00:21:39.340 --> 00:21:41.500]  我們看到今天的世界
[00:21:41.500 --> 00:21:44.460]  其實就是昔日巴別塔的翻版
[00:21:44.460 --> 00:21:46.460]  巴別塔的2.0
[00:21:46.460 --> 00:21:47.900]  他們的目的很清楚
[00:21:47.900 --> 00:21:49.820]  傳揚他們的名
[00:21:49.820 --> 00:21:52.220]  用他們的智慧和科技
[00:21:52.220 --> 00:21:54.700]  創造一個以人爲本的世界
[00:21:54.700 --> 00:21:56.620]  對衡着神的世界
[00:21:56.620 --> 00:21:58.300]  他們有一樣的言語
[00:21:58.300 --> 00:21:59.900]  有高超的科技
[00:21:59.900 --> 00:22:01.660]  征服時間和空間
[00:22:01.660 --> 00:22:03.260]  成爲世界的霸主
[00:22:03.260 --> 00:22:03.900]  對他們來說
[00:22:03.900 --> 00:22:05.820]  這就是人版的合一
[00:22:05.820 --> 00:22:07.100]  和平一體
[00:22:07.100 --> 00:22:10.380]  無論你是使用西方的術語地球村
[00:22:10.380 --> 00:22:12.540]  還是使用中國的術語
[00:22:12.540 --> 00:22:15.100]  人類世界命運共同體
[00:22:15.100 --> 00:22:18.620]  全部都是巴別塔的2.0
[00:22:18.620 --> 00:22:20.220]  他們是否成功呢?
[00:22:20.220 --> 00:22:21.660]  不是
[00:22:21.660 --> 00:22:24.220]  人們似乎忘記了一個事實
[00:22:24.220 --> 00:22:26.460]  這個巴別大帝國建造在
[00:22:26.460 --> 00:22:28.380]  「士拿」第二戰
[00:22:28.380 --> 00:22:29.500]  「士拿」這個字
[00:22:29.500 --> 00:22:33.340]  行有震盪、攪搖、戰爭、不安的意思
[00:22:33.340 --> 00:22:35.500]  聲明我們有一個強烈的信息
[00:22:35.500 --> 00:22:37.500]  人以爲可以憑着他們的智慧
[00:22:37.500 --> 00:22:40.300]  真的脫離奴隸的枷鎖
[00:22:40.300 --> 00:22:42.140]  征服時間和空間
[00:22:42.140 --> 00:22:43.180]  帶來和平
[00:22:43.180 --> 00:22:45.900]  但最終還是在「士拿」之地
[00:22:45.900 --> 00:22:47.980]  處於一個亂世之中
[00:22:47.980 --> 00:22:49.420]  神阻止了他們的計劃
[00:22:49.420 --> 00:22:50.540]  變裂了他們的口音
[00:22:50.540 --> 00:22:51.980]  以至他們不能溝通
[00:22:51.980 --> 00:22:55.420]  如此就造成了整個計劃告吹
[00:22:55.420 --> 00:22:57.100]  他們以爲征服一切
[00:22:57.100 --> 00:22:58.700]  好像上帝一樣
[00:22:58.700 --> 00:23:00.700]  這個稱爲塔的巴別
[00:23:00.700 --> 00:23:02.140]  巴別就是天的門
[00:23:02.140 --> 00:23:03.980]  但巴別不再是神的門
[00:23:03.980 --> 00:23:05.580]  而是一片混亂
[00:23:05.580 --> 00:23:09.020]  這就是人的罪所帶來的結果
[00:23:09.020 --> 00:23:10.780]  蘇東坡說的很對
[00:23:10.780 --> 00:23:13.820]  「大江東去,浪淘盡
[00:23:13.820 --> 00:23:15.740]  千古風流人物
[00:23:15.740 --> 00:23:18.060]  忽略西邊人道事
[00:23:18.060 --> 00:23:20.060]  三角洲浪赤壁
[00:23:20.060 --> 00:23:22.540]  亂石崩雲驚濤裂岸
[00:23:22.540 --> 00:23:24.380]  捲起千堆樹
[00:23:24.380 --> 00:23:25.740]  江山餘華
[00:23:25.740 --> 00:23:27.420]  一時多少豪傑
[00:23:27.420 --> 00:23:29.180]  遙想攻近多年
[00:23:29.180 --> 00:23:31.020]  小橋初架了
[00:23:31.020 --> 00:23:33.980]  洪之英法雨扇關根
[00:23:33.980 --> 00:23:37.180]  談笑間長老灰飛煙滅
[00:23:37.180 --> 00:23:39.740]  故國神友多情英少我
[00:23:39.740 --> 00:23:41.340]  祖身華髮
[00:23:41.340 --> 00:23:45.340]  人生如夢一尊還略江源」
[00:23:45.340 --> 00:23:46.540]  你想一想
[00:23:46.540 --> 00:23:48.940]  假如你有耶穌的神力
[00:23:48.940 --> 00:23:51.660]  能夠以五餅二食飽五千人
[00:23:51.660 --> 00:23:53.500]  尤其是死人復活
[00:23:53.500 --> 00:23:55.020]  頂惡懲奸
[00:23:55.020 --> 00:23:56.860]  今天你來到這個世界
[00:23:56.860 --> 00:23:59.900]  目睹這個社會的不平不恭不義
[00:23:59.900 --> 00:24:04.060]  看到千萬萬人在飢餓貧窮困苦戰爭當中
[00:24:04.060 --> 00:24:06.060]  你會做些什麼?
[00:24:06.060 --> 00:24:08.460]  或者你會走到殯儀館
[00:24:08.460 --> 00:24:10.220]  去醫院叫死人復活
[00:24:10.220 --> 00:24:11.420]  醫治病人
[00:24:11.420 --> 00:24:13.500]  又走到監獄釋放囚犯
[00:24:13.500 --> 00:24:18.140]  特別是那些在惡法統治下被判刑的無辜者
[00:24:18.140 --> 00:24:20.460]  你會清除那些邪惡的統治者
[00:24:20.460 --> 00:24:23.820]  務使這個世界變得更公平更和諧
[00:24:23.820 --> 00:24:25.340]  但事實告訴你
[00:24:25.340 --> 00:24:27.420]  當耶穌來到這個世界的時候
[00:24:27.420 --> 00:24:29.340]  祂並沒有做這些事
[00:24:29.340 --> 00:24:31.500]  社會上的奴隸仍然是奴隸
[00:24:31.500 --> 00:24:33.500]  受飢餓的仍然受飢餓
[00:24:33.500 --> 00:24:35.260]  戰爭的仍在進行
[00:24:35.260 --> 00:24:37.500]  不公不義時日日發生
[00:24:37.500 --> 00:24:39.020]  惡人仍然得逞
[00:24:39.020 --> 00:24:40.860]  異人仍然遭殃
[00:24:40.860 --> 00:24:42.060]  何解?
[00:24:42.060 --> 00:24:45.980]  因爲耶穌看到所有問題的核心
[00:24:45.980 --> 00:24:47.980]  那是就乎人的罪
[00:24:47.980 --> 00:24:49.980]  如果你不解決罪的問題
[00:24:49.980 --> 00:24:52.780]  所有問題都會繼續持續下去
[00:24:52.780 --> 00:24:55.020]  弗洛頓報道會的牧師
[00:24:55.020 --> 00:24:58.300]  查傳多講過有趣的故事
[00:24:58.300 --> 00:25:00.860]  一個父親經過一天辛勞的工作
[00:25:00.860 --> 00:25:02.620]  回到家裏想休息
[00:25:02.620 --> 00:25:03.420]  看看報紙
[00:25:03.420 --> 00:25:04.860]  誰知道七歲大的兒子
[00:25:04.860 --> 00:25:06.700]  就說爸爸跟我玩
[00:25:06.700 --> 00:25:08.140]  於是爸爸不忍心
[00:25:08.140 --> 00:25:09.820]  就這樣拍下兒子失望
[00:25:09.820 --> 00:25:12.460]  但他又很想有些休息的時間
[00:25:12.460 --> 00:25:14.460]  他突然間看到桌上有本雜誌
[00:25:14.460 --> 00:25:16.300]  封面是一個世界地圖
[00:25:16.300 --> 00:25:17.500]  他寧機一觸
[00:25:17.500 --> 00:25:19.980]  就想到一個兩全其美的好計
[00:25:19.980 --> 00:25:22.140]  就將這個世界地圖剪了出來
[00:25:22.140 --> 00:25:24.780]  然後將這個地圖剪成十幾二十篇
[00:25:24.780 --> 00:25:25.820]  然後到兒子說
[00:25:25.820 --> 00:25:27.420]  兒子兒子不如我們玩個遊戲
[00:25:27.420 --> 00:25:28.540]  砌圖遊戲
[00:25:28.540 --> 00:25:30.700]  看你可不可以將這個世界地圖
[00:25:30.700 --> 00:25:33.340]  再砌成成爲一個完整的地圖
[00:25:33.340 --> 00:25:35.660]  他想着他兒子七歲大
[00:25:35.660 --> 00:25:37.740]  不知道什麼叫世界地圖
[00:25:37.740 --> 00:25:40.620]  最多花上一個小時才能完成
[00:25:40.620 --> 00:25:42.060]  他又可以休息
[00:25:42.060 --> 00:25:43.820]  又可以和兒子玩
[00:25:43.820 --> 00:25:45.980]  這不就是兩全其美
[00:25:45.980 --> 00:25:47.580]  誰知道那個兒子
[00:25:47.580 --> 00:25:49.420]  不用三分鐘就砌完了
[00:25:49.420 --> 00:25:51.500]  嚇得那個父親跌了一跤
[00:25:51.500 --> 00:25:52.860]  以爲自己的兒子是天才
[00:25:52.860 --> 00:25:55.260]  就問你怎麼知道世界地圖
[00:25:55.260 --> 00:25:58.140]  我的兒子在後面原來是一個人
[00:25:58.140 --> 00:25:59.980]  我根據這個人像
[00:25:59.980 --> 00:26:02.620]  他的頭、他的手、他的腳
[00:26:02.620 --> 00:26:03.820]  貼在一起砌成了
[00:26:03.820 --> 00:26:05.500]  不就是風圖畫嗎?
[00:26:05.500 --> 00:26:08.060]  我父親恍然大悟
[00:26:08.060 --> 00:26:09.180]  然後說
[00:26:09.180 --> 00:26:11.260]  If you can fix man
[00:26:11.260 --> 00:26:13.980]  you can fix the whole world
[00:26:13.980 --> 00:26:16.060]  一天罪不解決
[00:26:16.060 --> 00:26:17.980]  就永遠沒有合一
[00:26:17.980 --> 00:26:20.300]  和無限的希望
[00:26:20.300 --> 00:26:21.900]  願上帝祝福我們
[00:26:21.900 --> 00:26:24.460]  讓我們看到人基本的問題
[00:26:24.460 --> 00:26:25.980]  就是罪惡的問題
[00:26:25.980 --> 00:26:27.980]  唯有在基督裏面
[00:26:27.980 --> 00:26:29.900]  纔有真正的合一
[00:26:29.900 --> 00:26:32.940]  好 請我們同心低頭祈禱
[00:26:32.940 --> 00:26:34.300]  天父我們再一次感謝你
[00:26:34.300 --> 00:26:36.700]  給你寶貴的話語提醒我們
[00:26:36.700 --> 00:26:38.380]  唯有在耶穌基督裏面
[00:26:38.380 --> 00:26:41.740]  我們才真正得到和諧和合一
[00:26:41.740 --> 00:26:42.620]  我們這樣禱告
[00:26:42.620 --> 00:26:44.220]  乃是奉耶穌基督名頭
[00:26:44.220 --> 00:26:46.220]  阿們
[00:26:54.460 --> 00:26:56.460]  阿們
