
[00:00:00.000 --> 00:00:04.360]  各位新年快樂
[00:18:10.700 --> 00:18:14.280]  dear hunter 聶祿者是講什麼呢
[00:18:14.740 --> 00:18:17.040]  是講美軍參加打越戰的時候
[00:18:17.040 --> 00:18:19.860]  有些美軍被越共抓了
[00:18:19.860 --> 00:18:25.240]  就當田雞這樣抓了下去一個竹籠的河那裡
[00:18:25.240 --> 00:18:27.800]  有空他就拔一個
[00:18:27.800 --> 00:18:32.400]  好像你想煲田雞飯就拔一個田雞出來斬了它
[00:18:32.400 --> 00:18:34.700]  有空就找了一個美軍來
[00:18:34.700 --> 00:18:37.020]  他玩了一個遊戲叫做俄羅斯
[00:18:37.020 --> 00:18:38.820]  輪盤遊戲
[00:18:38.820 --> 00:18:42.900]  槍是有六個子彈
[00:18:44.180 --> 00:18:46.740]  他們就放一個子彈到槍堂那裡
[00:18:46.740 --> 00:18:50.060]  然後就轉了槍堂
[00:18:50.060 --> 00:18:55.180]  就叫這個美軍對著自己太陽員
[00:18:55.180 --> 00:18:56.460]  開槍
[00:18:56.460 --> 00:19:00.560]  有五個機會
[00:19:00.560 --> 00:19:01.840]  是沒有槍的
[00:19:01.840 --> 00:19:03.880]  沒有槍彈的所以就不會死
[00:19:03.880 --> 00:19:04.920]  有一個機會
[00:19:04.920 --> 00:19:06.440]  是可能有槍彈的
[00:19:06.440 --> 00:19:07.980]  他就會死
[00:19:07.980 --> 00:19:11.060]  見到有兩批越共
[00:19:11.060 --> 00:19:13.620]  拿一大把
[00:19:14.600 --> 00:19:16.640]  一疊一疊的美金
[00:19:16.640 --> 00:19:17.420]  沒錢
[00:19:17.420 --> 00:19:21.240]  開大買小
[00:19:21.240 --> 00:19:23.300]  你是買什麼
[00:19:23.300 --> 00:19:25.600]  有子彈就是沒有子彈
[00:19:25.600 --> 00:19:27.660]  你買去死就不死
[00:19:27.660 --> 00:19:29.700]  就整疊銀紙放在桌子裡
[00:19:29.700 --> 00:19:31.240]  於是
[00:19:31.240 --> 00:19:32.520]  美軍父老
[00:19:32.520 --> 00:19:33.540]  就開槍
[00:19:33.540 --> 00:19:36.360]  鏡頭打出來
[00:19:36.360 --> 00:19:38.660]  那些血漿
[00:19:38.660 --> 00:19:41.220]  那些腦漿散在所有的
[00:19:41.220 --> 00:19:42.500]  美金那裡
[00:19:43.480 --> 00:19:44.760]  每個贏了的
[00:19:44.760 --> 00:19:46.300]  全部都在那裡
[00:19:46.300 --> 00:19:48.340]  很開心的笑
[00:19:48.340 --> 00:19:52.180]  你看到這些鏡頭就有觸嘔
[00:19:52.180 --> 00:19:59.100]  人可以悲戰到一個這樣的量博到一個這樣的地步
[00:19:59.100 --> 00:20:01.140]  是難以置信
[00:20:01.140 --> 00:20:03.700]  這個就是十字架
[00:20:03.700 --> 00:20:04.980]  下的故事
[00:20:04.980 --> 00:20:09.840]  那些冰釘就是在玩一個
[00:20:09.840 --> 00:20:12.140]  猜妹的遊戲
[00:20:12.540 --> 00:20:15.180]  上面三個人是被釘
[00:20:15.180 --> 00:20:18.300]  人
[00:20:18.300 --> 00:20:21.100]  真是連野獸都不如
[00:20:21.100 --> 00:20:23.900]  但是奇妙的地方
[00:20:23.900 --> 00:20:28.220]  在十字架裡面所發生的事
[00:20:28.220 --> 00:20:30.780]  竟然早在聖經裡面
[00:20:30.780 --> 00:20:32.580]  已經預料過
[00:20:32.580 --> 00:20:35.900]  詩篇22篇第18節
[00:20:35.900 --> 00:20:37.460]  聖經怎麼說
[00:20:37.460 --> 00:20:41.340]  他們分我的愛意為我的淚於尖扣
[00:20:41.340 --> 00:20:43.340]  早在詩篇的時候
[00:20:43.340 --> 00:20:45.900]  預言到耶穌基督被釘十字架的時候
[00:20:45.900 --> 00:20:48.460]  那些泥沙鞋就這樣被人玩
[00:20:48.460 --> 00:20:49.700]  還有
[00:20:49.700 --> 00:20:51.900]  拿醋給他喝
[00:20:51.900 --> 00:20:53.140]  這個醋
[00:20:53.140 --> 00:20:54.740]  英文叫Ossos
[00:20:54.740 --> 00:20:57.860]  其實是指那些很窮的人
[00:20:57.860 --> 00:20:59.820]  所以飲用酸酒
[00:20:59.820 --> 00:21:05.100]  這段聖經就是應驗了詩篇69篇19至21節
[00:21:05.100 --> 00:21:07.780]  我可料他們拿醋給我喝
[00:21:09.300 --> 00:21:11.740]  我可料他們拿醋給我喝
[00:21:11.740 --> 00:21:15.980]  這幫人以為耶穌是無能
[00:21:15.980 --> 00:21:17.820]  沒有尊嚴的
[00:21:17.820 --> 00:21:18.860]  怎會是上帝
[00:21:18.860 --> 00:21:21.020]  但是
[00:21:21.020 --> 00:21:24.140]  聖經早已經預言到
[00:21:24.140 --> 00:21:26.140]  猶太人的王
[00:21:26.140 --> 00:21:28.340]  尼塞亞
[00:21:28.340 --> 00:21:30.900]  就是一個被打不還手
[00:21:30.900 --> 00:21:32.980]  被罵不還口
[00:21:32.980 --> 00:21:34.380]  給尼塞亞
[00:21:34.380 --> 00:21:39.260]  十字架還有第三種人
[00:21:39.260 --> 00:21:40.180]  就是那些八星
[00:21:40.180 --> 00:21:43.740]  35字架有八星站上去拿去觀看
[00:21:43.740 --> 00:21:44.820]  看東西
[00:21:44.820 --> 00:21:46.020]  看電影
[00:21:46.020 --> 00:21:48.420]  跟它無關
[00:21:48.420 --> 00:21:51.380]  有時我又不是很明白
[00:21:51.380 --> 00:21:54.180]  為甚麼那麼多人
[00:21:54.180 --> 00:21:56.660]  是喜歡看這些這麼殘忍的東西
[00:21:56.660 --> 00:22:00.060]  現在的小孩玩的那些影片遊戲
[00:22:00.060 --> 00:22:02.180]  其實有很多是血腥的鏡頭
[00:22:02.180 --> 00:22:05.100]  為甚麼他們喜歡看這些東西
[00:22:05.100 --> 00:22:08.140]  為甚麼喜歡看打球賽打到
[00:22:08.620 --> 00:22:09.620]  流血
[00:22:09.620 --> 00:22:11.220]  他們就會
[00:22:11.220 --> 00:22:13.300]  可以吃宵夜
[00:22:13.300 --> 00:22:16.500]  為甚麼不像孔夫子所說
[00:22:16.500 --> 00:22:18.820]  只食於有喪者之則未嘗飽日
[00:22:18.820 --> 00:22:21.580]  孔夫子說我食是一個有扮喪士人
[00:22:21.580 --> 00:22:23.020]  我都沒有胃口食東西
[00:22:23.020 --> 00:22:24.380]  但是今天我們在
[00:22:24.380 --> 00:22:26.100]  戲院裏面
[00:22:26.100 --> 00:22:28.820]  在最殘忍最殘酷的鏡頭
[00:22:28.820 --> 00:22:30.220]  我們一邊吃pop coin
[00:22:30.220 --> 00:22:32.580]  我們的
[00:22:32.580 --> 00:22:34.540]  心去了哪裏
[00:22:34.540 --> 00:22:37.020]  我們觀看
[00:22:37.740 --> 00:22:38.740]  兩薄
[00:22:38.740 --> 00:22:40.740]  我們看不到
[00:22:40.740 --> 00:22:42.260]  人的苦楚
[00:22:42.260 --> 00:22:43.660]  看不到
[00:22:43.660 --> 00:22:45.420]  沒有半點的
[00:22:45.420 --> 00:22:47.580]  同情的眼淚在裏面
[00:22:47.580 --> 00:22:52.860]  昔日如是 今日如是
[00:22:52.860 --> 00:22:55.340]  但我們看看十字架的耶穌
[00:22:55.340 --> 00:22:57.020]  三十三節
[00:22:57.020 --> 00:23:00.140]  他們來到一個地方叫做竹流地
[00:23:00.140 --> 00:23:03.020]  在那裏把耶穌釘在十字架
[00:23:03.020 --> 00:23:05.580]  又釘了兩個犯人
[00:23:05.580 --> 00:23:07.180]  一個在左邊 一個在右邊
[00:23:08.140 --> 00:23:10.500]  首先我們看看十字架上的耶穌
[00:23:10.500 --> 00:23:12.620]  從人的角度去看
[00:23:12.620 --> 00:23:15.940]  我屢次強調好像被辱 被羞辱
[00:23:15.940 --> 00:23:18.540]  沒有尊嚴 沒有能力 沒有權並的失敗者
[00:23:18.540 --> 00:23:21.740]  但是奇怪我們看看十字架上的耶穌
[00:23:21.740 --> 00:23:24.300]  他發現他在整個現場裏面
[00:23:24.300 --> 00:23:28.540]  整個圖畫裏面最有尊嚴權並能力的一個
[00:23:28.540 --> 00:23:31.340]  盧家福音
[00:23:31.340 --> 00:23:34.020]  不厭其煩的告訴我們
[00:23:34.020 --> 00:23:36.180]  舊約所預言的尼塞亞
[00:23:36.620 --> 00:23:41.580]  就是這位耶穌因為他應驗了所有舊約裏面所說的尼塞亞的遭遇
[00:23:41.580 --> 00:23:43.820]  首先我們看三十四節
[00:23:43.820 --> 00:23:45.500]  當下耶穌說
[00:23:45.500 --> 00:23:47.540]  父啊 赦免他們
[00:23:47.540 --> 00:23:49.300]  因為他們所作的
[00:23:49.300 --> 00:23:51.220]  他們不曉得
[00:23:51.220 --> 00:23:54.820]  耶穌在十字架裏面
[00:23:54.820 --> 00:23:57.460]  被釘死的時候
[00:23:57.460 --> 00:24:00.940]  被人嘲笑的時候
[00:24:00.940 --> 00:24:03.380]  被人玩玩弄的時候
[00:24:03.380 --> 00:24:05.980]  耶穌的祈禱是甚麼
[00:24:06.940 --> 00:24:08.260]  父啊 赦免他們
[00:24:08.260 --> 00:24:10.060]  因為他們所作的
[00:24:10.060 --> 00:24:11.420]  他們不曉得
[00:24:11.420 --> 00:24:15.500]  寬恕的權並
[00:24:15.500 --> 00:24:18.660]  比殺人的權並大得多
[00:24:18.660 --> 00:24:22.300]  Stanley Spielberg又拍過另外一套電影
[00:24:22.300 --> 00:24:27.420]  那套電影叫做Streender's List
[00:24:27.420 --> 00:24:30.580]  Streender在第二次世界大戰的一個德國人
[00:24:30.580 --> 00:24:33.580]  是和德軍做生意發達
[00:24:34.980 --> 00:24:37.740]  有一次他去到集中營
[00:24:37.740 --> 00:24:39.820]  問猶太人的集中營
[00:24:39.820 --> 00:24:44.580]  一個德軍對著一個婦人
[00:24:44.580 --> 00:24:46.780]  一時心血來潮
[00:24:46.780 --> 00:24:49.780]  拿著一把槍對著太陽月開槍
[00:24:49.780 --> 00:24:53.300]  無緣無故要將他打死
[00:24:53.300 --> 00:24:54.380]  看不順眼
[00:24:54.380 --> 00:24:56.780]  但那支槍
[00:24:56.780 --> 00:24:58.860]  卡住了
[00:24:58.860 --> 00:25:01.420]  一槍打不打得出來
[00:25:03.060 --> 00:25:05.060]  所以那個人就沒有死
[00:25:05.060 --> 00:25:07.260]  這個人
[00:25:07.260 --> 00:25:09.740]  就想換另一把槍
[00:25:09.740 --> 00:25:10.700]  將他打死
[00:25:10.700 --> 00:25:14.380]  Streender在旁邊聽到
[00:25:14.380 --> 00:25:15.340]  看到
[00:25:15.340 --> 00:25:16.860]  就跟他說
[00:25:16.860 --> 00:25:19.140]  Captain
[00:25:19.140 --> 00:25:23.220]  我知道你有權並可以將他置於死命
[00:25:23.220 --> 00:25:25.740]  但你有沒有想過
[00:25:25.740 --> 00:25:28.740]  有一個這麼大的權並
[00:25:28.740 --> 00:25:32.140]  你不知道這是甚麼大權並
[00:25:33.140 --> 00:25:35.140]  你有權並可以殺死他
[00:25:35.140 --> 00:25:36.820]  而你不殺死他寬恕他
[00:25:36.820 --> 00:25:40.820]  這個寬恕給你殺死的權並是大幾十倍
[00:25:40.820 --> 00:25:45.420]  這個德軍的將領聽到之後
[00:25:45.420 --> 00:25:48.620]  就收回一把槍
[00:25:48.620 --> 00:25:49.660]  離開
[00:25:49.660 --> 00:25:53.660]  能夠去寬恕人
[00:25:53.660 --> 00:25:57.620]  是一個更大的權並
[00:25:57.620 --> 00:26:00.060]  不是報復
[00:26:01.260 --> 00:26:02.460]  不是奏奏
[00:26:02.460 --> 00:26:04.980]  而是寬恕
[00:26:04.980 --> 00:26:09.980]  寬恕是表明你有更大的權並
[00:26:09.980 --> 00:26:11.780]  是你所擁有
[00:26:11.780 --> 00:26:14.300]  耶穌基督
[00:26:14.300 --> 00:26:15.580]  他告訴你
[00:26:15.580 --> 00:26:18.220]  他是一個更有權並的人
[00:26:18.220 --> 00:26:27.020]  你以為他不可以呼召天兵
[00:26:27.020 --> 00:26:28.100]  將他殺死嗎
[00:26:28.100 --> 00:26:30.260]  但他不是這麼做
[00:26:30.260 --> 00:26:31.860]  因為他有更大的權並
[00:26:31.860 --> 00:26:35.260]  和耶穌一起釘十字架有兩個犯人
[00:26:35.260 --> 00:26:36.460]  一個基調他說
[00:26:36.460 --> 00:26:37.460]  你不是基督嗎
[00:26:37.460 --> 00:26:39.260]  可以救自己和我們吧
[00:26:39.260 --> 00:26:41.260]  你應該應聲詐避他
[00:26:41.260 --> 00:26:43.060]  你既然一樣自認
[00:26:43.060 --> 00:26:44.660]  凡不怕上帝嗎
[00:26:44.660 --> 00:26:45.860]  我們是應該的
[00:26:45.860 --> 00:26:48.260]  因為我們所授予我們所做的傷症
[00:26:48.260 --> 00:26:51.260]  這個人並沒有做過一件不可的事
[00:26:51.260 --> 00:26:55.060]  兩個犯人一個心裏面充滿了憤怒
[00:26:55.060 --> 00:26:58.260]  然後將他的憤怒
[00:26:58.260 --> 00:27:00.260]  遷在耶穌的身上
[00:27:00.260 --> 00:27:01.260]  基調他
[00:27:01.260 --> 00:27:03.260]  用同一個邏輯
[00:27:03.260 --> 00:27:05.260]  你說你是上帝的兒子
[00:27:05.260 --> 00:27:06.260]  救你吧
[00:27:06.260 --> 00:27:07.260]  救我們吧
[00:27:07.260 --> 00:27:10.260]  和冰冰官府世人的邏輯一模一樣
[00:27:10.260 --> 00:27:13.260]  但另外一個犯人就責備他
[00:27:13.260 --> 00:27:16.260]  死到臨頭你還不怕上帝
[00:27:16.260 --> 00:27:19.260]  很奇怪
[00:27:19.260 --> 00:27:24.260]  一個人死到臨頭的時候
[00:27:25.260 --> 00:27:27.260]  他會想到上帝
[00:27:27.260 --> 00:27:32.260]  以前有一天我收到一個電話
[00:27:32.260 --> 00:27:35.260]  那時候我還在波盧會做復師
[00:27:35.260 --> 00:27:40.260]  他說有一個五十多歲的人
[00:27:40.260 --> 00:27:42.260]  有一個男人想和我聊天
[00:27:42.260 --> 00:27:44.260]  他在聖拉菲爾住
[00:27:44.260 --> 00:27:46.260]  開餐館我就去
[00:27:46.260 --> 00:27:50.260]  他跟我說
[00:27:50.260 --> 00:27:52.260]  三年前
[00:27:52.260 --> 00:27:54.260]  他心臟病
[00:27:54.260 --> 00:27:55.260]  心臟化
[00:27:55.260 --> 00:27:57.260]  要做一個大的手術
[00:27:57.260 --> 00:28:01.260]  當他進去做手術之前
[00:28:01.260 --> 00:28:03.260]  他就對他太太說
[00:28:03.260 --> 00:28:08.260]  有沒有上帝
[00:28:08.260 --> 00:28:11.260]  如果這樣就死了
[00:28:11.260 --> 00:28:12.260]  很不值得
[00:28:12.260 --> 00:28:15.260]  有沒有上帝
[00:28:15.260 --> 00:28:18.260]  如果我沒事回來了
[00:28:18.260 --> 00:28:20.260]  我一定要找這個上帝
[00:28:20.260 --> 00:28:22.260]  如果我沒事回來了
[00:28:22.260 --> 00:28:24.260]  我一定要找這個上帝
[00:28:24.260 --> 00:28:26.260]  他就進去了
[00:28:26.260 --> 00:28:28.260]  出來後好
[00:28:28.260 --> 00:28:30.260]  三年都忘記了
[00:28:30.260 --> 00:28:33.260]  他進去說已經忘記了
[00:28:33.260 --> 00:28:35.260]  他說找上帝
[00:28:35.260 --> 00:28:39.260]  突然有一天
[00:28:39.260 --> 00:28:41.260]  不知道在哪裡聽到
[00:28:41.260 --> 00:28:43.260]  我在收音機所說
[00:28:43.260 --> 00:28:47.260]  他就提到三年前的事
[00:28:47.260 --> 00:28:49.260]  在電台找到我
[00:28:49.260 --> 00:28:53.260]  打電話問我可不可以和他聊一聊
[00:28:53.260 --> 00:28:56.260]  我就進了聖拉菲爾和他聊
[00:28:56.260 --> 00:28:58.260]  他就相信了耶穌
[00:28:58.260 --> 00:29:03.260]  死的時候會想的
[00:29:03.260 --> 00:29:07.260]  你知道毛澤東
[00:29:07.260 --> 00:29:09.260]  病重的時候
[00:29:09.260 --> 00:29:11.260]  基辛格見到他的時候
[00:29:11.260 --> 00:29:13.260]  他問基辛格一個問題
[00:29:13.260 --> 00:29:15.260]  到底有沒有上帝
[00:29:15.260 --> 00:29:17.260]  基辛格是一個猶太人
[00:29:17.260 --> 00:29:19.260]  但是不信上帝的猶太人
[00:29:19.260 --> 00:29:21.260]  基辛格笑笑笑你不要問我
[00:29:21.260 --> 00:29:24.260]  你知道Steven Joke
[00:29:24.260 --> 00:29:26.260]  Apple的老闆
[00:29:26.260 --> 00:29:28.260]  臨死的時候打電話給他
[00:29:28.260 --> 00:29:30.260]  在印度的一個好朋友
[00:29:30.260 --> 00:29:32.260]  在印度做任務
[00:29:32.260 --> 00:29:33.260]  他就問同一個問題
[00:29:33.260 --> 00:29:35.260]  究竟有沒有上帝
[00:29:35.260 --> 00:29:39.260]  究竟有沒有上帝
[00:29:39.260 --> 00:29:45.260]  這個犯人說你不去想
[00:29:46.260 --> 00:29:49.260]  你只是把憤怒牽在耶穌身上
[00:29:49.260 --> 00:29:54.260]  接著他說我們所做的應該
[00:29:54.260 --> 00:29:59.260]  這個人並沒有犯過任何錯事
[00:29:59.260 --> 00:30:01.260]  42節耶穌說
[00:30:01.260 --> 00:30:04.260]  你德國降臨的時候求你紀念我
[00:30:04.260 --> 00:30:06.260]  德國降臨就是你的救恩
[00:30:06.260 --> 00:30:10.260]  你的救恩的時候請你紀念我
[00:30:10.260 --> 00:30:12.260]  耶穌就說
[00:30:12.260 --> 00:30:14.260]  今晚我和你到羅燕
[00:30:15.260 --> 00:30:17.260]  在十字架苦難的耶穌
[00:30:17.260 --> 00:30:19.260]  都沒有忘記他的使命
[00:30:19.260 --> 00:30:21.260]  就是請救人寬恕人
[00:30:21.260 --> 00:30:24.260]  46節
[00:30:24.260 --> 00:30:26.260]  耶穌大聲喊著說
[00:30:26.260 --> 00:30:27.260]  父啊
[00:30:27.260 --> 00:30:29.260]  我將我的靈魂交在你手裡
[00:30:29.260 --> 00:30:31.260]  書了者話就斷了氣
[00:30:31.260 --> 00:30:34.260]  我將我的靈魂交在你手裡
[00:30:34.260 --> 00:30:37.260]  這個也是舊約裡面的意義
[00:30:37.260 --> 00:30:41.260]  就是舊約聖經講得清清楚楚
[00:30:41.260 --> 00:30:45.260]  尼塞亞就是這樣呼應團氣
[00:30:45.260 --> 00:30:51.260]  耶穌十字架的故事
[00:30:51.260 --> 00:30:53.260]  有什麼影響
[00:30:53.260 --> 00:30:55.260]  有沒有什麼衝擊
[00:30:55.260 --> 00:30:57.260]  44節、49節告訴你
[00:30:57.260 --> 00:31:00.260]  耶穌的死是非常震撼
[00:31:00.260 --> 00:31:02.260]  是無能者的大能
[00:31:02.260 --> 00:31:04.260]  首先我們看看天象的成績
[00:31:04.260 --> 00:31:05.260]  44節
[00:31:05.260 --> 00:31:06.260]  那時若有五正
[00:31:06.260 --> 00:31:07.260]  遍地都黑暗
[00:31:07.260 --> 00:31:08.260]  直到生錯
[00:31:08.260 --> 00:31:09.260]  日頭變黑了
[00:31:10.260 --> 00:31:12.260]  這不是日食
[00:31:12.260 --> 00:31:13.260]  因為有三個小時
[00:31:13.260 --> 00:31:15.260]  日食不會有三個小時
[00:31:15.260 --> 00:31:20.260]  而且這個日食不會在月圓之夜發生
[00:31:20.260 --> 00:31:22.260]  耶穌也是被
[00:31:22.260 --> 00:31:25.260]  在雨節被釘十字架
[00:31:25.260 --> 00:31:27.260]  在中國人3月15日
[00:31:27.260 --> 00:31:28.260]  是月圓之夜
[00:31:28.260 --> 00:31:31.260]  月圓之夜永遠不會有日食發生
[00:31:31.260 --> 00:31:34.260]  結論就是當耶穌死的時候
[00:31:34.260 --> 00:31:37.260]  天黑了三個小時
[00:31:37.260 --> 00:31:40.260]  聖經說黑暗掌權的時候
[00:31:40.260 --> 00:31:43.260]  儒家為什麼會感覺
[00:31:43.260 --> 00:31:45.260]  原來是龍口舊約的背景
[00:31:45.260 --> 00:31:47.260]  聖經裡面說到
[00:31:47.260 --> 00:31:49.260]  主的日子來到的時候
[00:31:49.260 --> 00:31:50.260]  天都會變黑
[00:31:50.260 --> 00:31:52.260]  耶利米13:6
[00:31:52.260 --> 00:31:54.260]  約爾書2:10
[00:31:54.260 --> 00:31:56.260]  倚昌亞書6:10
[00:31:56.260 --> 00:31:57.260]  全部只向
[00:31:57.260 --> 00:32:00.260]  是尼塞亞來的時候
[00:32:00.260 --> 00:32:02.260]  一頭是變黑
[00:32:02.260 --> 00:32:05.260]  好像是黑暗掌權的時候
[00:32:05.260 --> 00:32:06.260]  是撒旦
[00:32:06.260 --> 00:32:09.260]  和耶穌鬥爭過一刻的時候
[00:32:09.260 --> 00:32:12.260]  但是另外一個天象是什麼
[00:32:12.260 --> 00:32:13.260]  45節
[00:32:13.260 --> 00:32:15.260]  殿裡面的萬寺就從中間
[00:32:15.260 --> 00:32:17.260]  團開
[00:32:17.260 --> 00:32:18.260]  殿裡面
[00:32:18.260 --> 00:32:20.260]  原來猶太人的聖殿分了三個縣
[00:32:20.260 --> 00:32:21.260]  外縣
[00:32:21.260 --> 00:32:22.260]  聖所
[00:32:22.260 --> 00:32:23.260]  至聖所
[00:32:23.260 --> 00:32:27.260]  至聖所分開是有一個萬寺
[00:32:27.260 --> 00:32:30.260]  至聖所是那個大祭司
[00:32:30.260 --> 00:32:31.260]  每年之後一次進去
[00:32:31.260 --> 00:32:34.260]  為以色列人的罪而悔改
[00:32:34.260 --> 00:32:36.260]  遣祭
[00:32:36.260 --> 00:32:38.260]  但是那個萬寺裂開
[00:32:38.260 --> 00:32:40.260]  這告訴你一個很重要的意義
[00:32:40.260 --> 00:32:44.260]  今天你和我可以不需要透過任何的祭司
[00:32:44.260 --> 00:32:46.260]  不需要靠近任何人
[00:32:46.260 --> 00:32:48.260]  可以直接去到耶穌基督面前
[00:32:48.260 --> 00:32:51.260]  我們儘管去到大祭司的面前
[00:32:51.260 --> 00:32:53.260]  求年穩得年恤蒙恩惠
[00:32:53.260 --> 00:32:54.260]  因為
[00:32:54.260 --> 00:32:57.260]  那個萬寺已經裂開
[00:32:57.260 --> 00:33:00.260]  不單是天象是這樣
[00:33:00.260 --> 00:33:01.260]  人間又怎樣呢
[00:33:01.260 --> 00:33:02.260]  第47節
[00:33:02.260 --> 00:33:05.260]  白夫長漢堅成就時
[00:33:05.260 --> 00:33:07.260]  就歸榮耀於上帝說
[00:33:07.260 --> 00:33:08.260]  這真是個異人
[00:33:08.260 --> 00:33:11.260]  白夫長是劊子手
[00:33:11.260 --> 00:33:15.260]  天天看著那些人怎樣死化
[00:33:15.260 --> 00:33:18.260]  但是當他看到耶穌的死的時候
[00:33:18.260 --> 00:33:21.260]  實在太震撼了
[00:33:21.260 --> 00:33:23.260]  天象的發生
[00:33:23.260 --> 00:33:25.260]  耶穌基督的表現
[00:33:25.260 --> 00:33:29.260]  他會看到這個真是上帝的兒子
[00:33:29.260 --> 00:33:31.260]  這個真是個異人
[00:33:31.260 --> 00:33:33.260]  完全改變過來
[00:33:33.260 --> 00:33:35.260]  48節
[00:33:35.260 --> 00:33:39.260]  聚集的人眾人漢堅所成就的事
[00:33:39.260 --> 00:33:41.260]  就隨著空
[00:33:41.260 --> 00:33:42.260]  隨著空什麼呢
[00:33:42.260 --> 00:33:43.260]  丟心口
[00:33:43.260 --> 00:33:45.260]  哀動
[00:33:45.260 --> 00:33:47.260]  遺憾
[00:33:47.260 --> 00:33:49.260]  不再是觀眾
[00:33:49.260 --> 00:33:51.260]  心裏面感動
[00:33:51.260 --> 00:33:54.260]  耶穌基督的十字架故事
[00:33:54.260 --> 00:33:57.260]  對你有什麼震撼
[00:33:57.260 --> 00:33:59.260]  對你是什麼意思
[00:34:00.260 --> 00:34:05.260]  我們會不會都好像James Ryan一樣
[00:34:05.260 --> 00:34:07.260]  他為了我犧牲
[00:34:07.260 --> 00:34:10.260]  那麼多人為我犧牲
[00:34:10.260 --> 00:34:12.260]  我活得有沒有意義
[00:34:12.260 --> 00:34:16.260]  你以為我都是無女無徒
[00:34:16.260 --> 00:34:19.260]  過了這一生
[00:34:19.260 --> 00:34:23.260]  今天是年初一
[00:34:23.260 --> 00:34:25.260]  值得我們去想想
[00:34:25.260 --> 00:34:27.260]  年初二了
[00:34:27.260 --> 00:34:29.260]  過了一天了
[00:34:29.260 --> 00:34:31.260]  值得我們去想想
[00:34:31.260 --> 00:34:33.260]  究竟
[00:34:33.260 --> 00:34:35.260]  我們活得有沒有意義
[00:34:35.260 --> 00:34:39.260]  我們有沒有
[00:34:39.260 --> 00:34:42.260]  當跑的路已經跑過
[00:34:42.260 --> 00:34:44.260]  所信的道守著
[00:34:44.260 --> 00:34:47.260]  美好的象已經打過
[00:34:47.260 --> 00:34:49.260]  就好像保羅說
[00:34:49.260 --> 00:34:51.260]  當我要回去天父的時候
[00:34:51.260 --> 00:34:55.260]  我是
[00:34:55.260 --> 00:34:57.260]  充滿了感恩的反應
[00:34:57.260 --> 00:35:01.260]  請我們同心同意同期託
[00:35:01.260 --> 00:35:03.260]  天父我們再一次多謝你
[00:35:03.260 --> 00:35:05.260]  給你寶貴話語十字架故事
[00:35:05.260 --> 00:35:07.260]  再一次提醒我們
[00:35:07.260 --> 00:35:09.260]  讓我們人生
[00:35:09.260 --> 00:35:11.260]  活得精彩有意義
[00:35:11.260 --> 00:35:13.260]  不是後悔一生
[00:35:13.260 --> 00:35:15.260]  祝福引領我們
[00:35:15.260 --> 00:35:17.260]  讓我們活出來的
[00:35:17.260 --> 00:35:21.260]  是和你的救恩相稱
[00:35:21.260 --> 00:35:23.260]  繼續向我們說話
[00:35:23.260 --> 00:35:25.260]  我們這樣祈禱奉耶穌命球
[00:35:25.260 --> 00:35:27.260]  阿門
[00:35:27.260 --> 00:35:29.260]  阿門
[00:35:29.260 --> 00:35:31.260]  阿門
[00:35:31.260 --> 00:35:33.260]  阿門
[00:35:33.260 --> 00:35:35.260]  阿門
[00:35:35.260 --> 00:35:37.260]  阿門
[00:35:37.260 --> 00:35:40.260]  我會在你身邊的, 永遠都不會離開你

