
[00:00:00.000 --> 00:00:07.000]  今天我要講的訊息是叫做摩西之歌的原迷
[00:20:04.000 --> 00:20:07.000]  我們知道神容許亞述國
[00:20:07.000 --> 00:20:10.000]  巴比倫和羅馬
[00:20:10.000 --> 00:20:12.000]  來攻打以色列
[00:20:12.000 --> 00:20:14.000]  這些都是《新命紀》之後的事
[00:20:14.000 --> 00:20:16.000]  但是我們知道
[00:20:16.000 --> 00:20:18.000]  因為這些事已經發生了
[00:20:18.000 --> 00:20:23.000]  甚至使得他們的名號除滅
[00:20:23.000 --> 00:20:26.000]  羅馬帝國滅了以色列之後
[00:20:26.000 --> 00:20:28.000]  有很多年了
[00:20:28.000 --> 00:20:30.000]  近2000年
[00:20:30.000 --> 00:20:32.000]  到1948年
[00:20:32.000 --> 00:20:35.000]  以色列人才再次復國
[00:20:35.000 --> 00:20:36.000]  我們看到這一切
[00:20:36.000 --> 00:20:39.000]  都已經在神的話語裡有說
[00:20:39.000 --> 00:20:43.000]  神的預言真的非常準確
[00:20:43.000 --> 00:20:46.000]  第30節還很有趣
[00:20:46.000 --> 00:20:48.000]  由於神離開了以色列人
[00:20:48.000 --> 00:20:53.000]  一個敵人就會追趕一千人
[00:20:53.000 --> 00:20:57.000]  你能不能想像一個敵人追趕一千人
[00:20:57.000 --> 00:20:59.000]  以我們的想法
[00:20:59.000 --> 00:21:01.000]  一個敵人追趕一千人
[00:21:01.000 --> 00:21:03.000]  兩個敵人就追趕多少人呢?
[00:21:03.000 --> 00:21:05.000]  追趕二千人
[00:21:05.000 --> 00:21:07.000]  但是你看神的話語怎麼說
[00:21:07.000 --> 00:21:10.000]  「二人使萬人逃跑」
[00:21:10.000 --> 00:21:13.000]  這是幾何增長的數字
[00:21:13.000 --> 00:21:16.000]  是神的數字
[00:21:16.000 --> 00:21:18.000]  還有32節說什麼呢?
[00:21:18.000 --> 00:21:21.000]  是他們的葡萄樹
[00:21:21.000 --> 00:21:23.000]  是所多瑪的葡萄樹
[00:21:23.000 --> 00:21:26.000]  是俄摩拉田園所生的
[00:21:26.000 --> 00:21:29.000]  我們看到在摩西之歌裡
[00:21:29.000 --> 00:21:33.000]  有很多耶穌基督的比喻在裡面
[00:21:33.000 --> 00:21:35.000]  剛才你記不記得我說
[00:21:35.000 --> 00:21:38.000]  摩西之歌說神是什麼?
[00:21:38.000 --> 00:21:39.000]  是盤石
[00:21:39.000 --> 00:21:42.000]  在新約記不記得
[00:21:42.000 --> 00:21:48.000]  使徒馬太和彼得都說過
[00:21:48.000 --> 00:21:50.000]  在馬太福音24章
[00:21:50.000 --> 00:21:51.000]  彼得前書2章
[00:21:51.000 --> 00:21:54.000]  都有叫耶穌基督做什麼?
[00:21:54.000 --> 00:21:58.000]  做象人所遺棄的防角石
[00:21:58.000 --> 00:22:00.000]  他就是那個盤石
[00:22:00.000 --> 00:22:01.000]  防角石
[00:22:01.000 --> 00:22:05.000]  約翰福音15章說什麼?
[00:22:05.000 --> 00:22:08.000]  「我是葡萄樹 你們是枝子」
[00:22:08.000 --> 00:22:11.000]  所有是接受耶穌基督
[00:22:11.000 --> 00:22:12.000]  依靠祂的
[00:22:12.000 --> 00:22:16.000]  我們是耶穌基督的葡萄樹的枝子
[00:22:16.000 --> 00:22:17.000]  但是不接受的呢?
[00:22:17.000 --> 00:22:20.000]  是所多瑪的葡萄樹
[00:22:20.000 --> 00:22:24.000]  是生長在俄羅斯田園裡
[00:22:24.000 --> 00:22:28.000]  最後我們看到
[00:22:28.000 --> 00:22:30.000]  雖然以色列人的反叛
[00:22:30.000 --> 00:22:33.000]  神的審判來到
[00:22:33.000 --> 00:22:37.000]  但是最後神仍然憐憫以色列人
[00:22:37.000 --> 00:22:41.000]  最後甚至用這個字說後悔
[00:22:41.000 --> 00:22:44.000]  在新明紀32章36節說
[00:22:44.000 --> 00:22:47.000]  耶和華見他百姓毫無能力
[00:22:47.000 --> 00:22:51.000]  無論困住的自由的都沒有剩下
[00:22:51.000 --> 00:22:53.000]  就必為他們伸冤
[00:22:53.000 --> 00:22:56.000]  為他的僕人後悔
[00:22:56.000 --> 00:22:59.000]  每當我們聽見神會後悔
[00:22:59.000 --> 00:23:01.000]  我們的耳朵會怎樣?
[00:23:01.000 --> 00:23:02.000]  豎起來了
[00:23:02.000 --> 00:23:05.000]  神也會後悔的
[00:23:05.000 --> 00:23:07.000]  神為什麼會後悔?
[00:23:07.000 --> 00:23:11.000]  他能知過去未來為什麼會後悔?
[00:23:11.000 --> 00:23:14.000]  其實這裡所說的是什麼?
[00:23:14.000 --> 00:23:17.000]  神改變了他的初衷
[00:23:17.000 --> 00:23:20.000]  改變了他本來要做的事
[00:23:20.000 --> 00:23:21.000]  就算這樣說
[00:23:21.000 --> 00:23:23.000]  相信也有很多基督徒
[00:23:23.000 --> 00:23:26.000]  或者非基督徒都會說
[00:23:26.000 --> 00:23:28.000]  神是永遠不會改變的
[00:23:28.000 --> 00:23:31.000]  你為什麼說神不會改變?
[00:23:31.000 --> 00:23:35.000]  其實神的公義是不會改變的
[00:23:35.000 --> 00:23:37.000]  他的公義是什麼?
[00:23:37.000 --> 00:23:41.000]  他的公義就是罪必受到審判
[00:23:41.000 --> 00:23:45.000]  但是悔改的人得到赦免
[00:23:45.000 --> 00:23:48.000]  我們在約拿書看得很清楚
[00:23:48.000 --> 00:23:53.000]  神派約拿先知和利尼未人來港度
[00:23:53.000 --> 00:23:56.000]  要說服他們叫他們悔改
[00:23:56.000 --> 00:23:59.000]  當利尼未整個城的人悔改的時候
[00:23:59.000 --> 00:24:02.000]  神就寬恕了他們
[00:24:02.000 --> 00:24:05.000]  神會不會說:哎呀!太遲了!
[00:24:05.000 --> 00:24:08.000]  我不會饒恕你們
[00:24:08.000 --> 00:24:10.000]  你們現在才悔改
[00:24:10.000 --> 00:24:11.000]  神會的
[00:24:11.000 --> 00:24:15.000]  我們會說:哎呀!兩分鐘前你向我道歉
[00:24:15.000 --> 00:24:18.000]  我就會饒恕你
[00:24:18.000 --> 00:24:20.000]  太遲了現在
[00:24:20.000 --> 00:24:21.000]  但是神會不會這樣?
[00:24:21.000 --> 00:24:23.000]  神不會這樣
[00:24:23.000 --> 00:24:26.000]  當我們每個人悔改的時候
[00:24:26.000 --> 00:24:28.000]  他就不會審判我們
[00:24:28.000 --> 00:24:30.000]  他就會饒恕我們
[00:24:30.000 --> 00:24:32.000]  所以經文是用後悔這個字
[00:24:32.000 --> 00:24:35.000]  但是其實不是真的後悔
[00:24:35.000 --> 00:24:37.000]  是用我們所能夠明白的字
[00:24:37.000 --> 00:24:40.000]  來讓我們看得到
[00:24:40.000 --> 00:24:45.000]  這個「傳過摩西之歌」其實我已經說完了
[00:24:45.000 --> 00:24:47.000]  見到以色列人的反叛
[00:24:47.000 --> 00:24:49.000]  人的審判
[00:24:49.000 --> 00:24:51.000]  最後神憐憫他們
[00:24:51.000 --> 00:24:53.000]  復興他們
[00:24:53.000 --> 00:24:57.000]  我們說究竟摩西之歌的對象是誰?
[00:24:57.000 --> 00:24:59.000]  你說就是以色列人
[00:24:59.000 --> 00:25:02.000]  你看看《出埃及記》第十五章那一首
[00:25:02.000 --> 00:25:06.000]  就是慶祝神帶領他們過紅海
[00:25:06.000 --> 00:25:08.000]  這個已經是發生了的事
[00:25:08.000 --> 00:25:09.000]  對以色列人來說
[00:25:09.000 --> 00:25:11.000]  這是歷史
[00:25:11.000 --> 00:25:13.000]  對《新命記》第32章的是甚麼?
[00:25:13.000 --> 00:25:15.000]  是他們的將來
[00:25:15.000 --> 00:25:16.000]  還未發生的
[00:25:16.000 --> 00:25:18.000]  寫《新命記》的時候還未發生這些事
[00:25:18.000 --> 00:25:20.000]  他們將會反叛
[00:25:20.000 --> 00:25:22.000]  但是神仍然會憐憫他們
[00:25:22.000 --> 00:25:24.000]  會復興他們
[00:25:24.000 --> 00:25:26.000]  他們又會唱這首歌
[00:25:26.000 --> 00:25:28.000]  你說全部都是關於
[00:25:28.000 --> 00:25:32.000]  以色列人和我們外方人基督徒有甚麼關係?
[00:25:33.000 --> 00:25:37.000]  其實那個竅妙就在一節經文
[00:25:37.000 --> 00:25:41.000]  這節經文就在《新命記》第32章第8節
[00:25:41.000 --> 00:25:43.000]  經文說甚麼?
[00:25:43.000 --> 00:25:46.000]  「至高者將地業次級列邦
[00:25:46.000 --> 00:25:48.000]  將世人分開
[00:25:48.000 --> 00:25:50.000]  就照以色列人的數目
[00:25:50.000 --> 00:25:53.000]  立定萬民的疆界」
[00:25:53.000 --> 00:25:55.000]  這節經文是甚麼?
[00:25:55.000 --> 00:25:56.000]  為甚麼?
[00:25:56.000 --> 00:25:59.000]  突然間爆出這樣的經文
[00:25:59.000 --> 00:26:01.000]  為甚麼將萬民要分開
[00:26:01.000 --> 00:26:03.000]  將世人分開
[00:26:03.000 --> 00:26:06.000]  為甚麼又會照以色列人的數目
[00:26:06.000 --> 00:26:08.000]  搞砸了?
[00:26:08.000 --> 00:26:11.000]  最好解聖經的辦法是怎樣?
[00:26:11.000 --> 00:26:15.000]  用聖經來解釋聖經
[00:26:15.000 --> 00:26:17.000]  我們看看其實路加
[00:26:17.000 --> 00:26:20.000]  我們知道路加寫了兩部書
[00:26:20.000 --> 00:26:23.000]  《路加福音》和《使徒行傳》
[00:26:23.000 --> 00:26:26.000]  在《使徒行傳》第二章
[00:26:26.000 --> 00:26:28.000]  路加寫了一件事
[00:26:28.000 --> 00:26:29.000]  是關於甚麼?
[00:26:29.000 --> 00:26:31.000]  早期教會的成立
[00:26:31.000 --> 00:26:35.000]  當時有聖靈降落
[00:26:35.000 --> 00:26:37.000]  有門徒開始講方言
[00:26:37.000 --> 00:26:41.000]  以致外邦人
[00:26:41.000 --> 00:26:44.000]  那些是帝都來的猶太人
[00:26:44.000 --> 00:26:46.000]  都能夠聽得懂
[00:26:46.000 --> 00:26:50.000]  但是他們就覺得很驚訝
[00:26:50.000 --> 00:26:52.000]  覺得很納悶
[00:26:52.000 --> 00:26:53.000]  為甚麼?
[00:26:53.000 --> 00:26:56.000]  因為這班人本來不懂得講這些方言
[00:26:56.000 --> 00:26:57.000]  為甚麼他們懂得講?
[00:26:57.000 --> 00:26:59.000]  所以他們覺得很納悶
[00:26:59.000 --> 00:27:02.000]  路加其實寫這件事
[00:27:02.000 --> 00:27:04.000]  五秦節所發生的字
[00:27:04.000 --> 00:27:06.000]  是將兩件事放在一起
[00:27:06.000 --> 00:27:10.000]  是將兩節舊約經文連在一起
[00:27:10.000 --> 00:27:15.000]  我們知道猶太人有一部
[00:27:15.000 --> 00:27:19.000]  叫做《七十事易本》的聖經
[00:27:19.000 --> 00:27:23.000]  是將希伯來文譯成希臘文
[00:27:23.000 --> 00:27:26.000]  從這個翻譯我們就可以看到
[00:27:26.000 --> 00:27:30.000]  其中的字是由甚麼希伯來文翻譯出來
[00:27:30.000 --> 00:27:33.000]  例如分開這個字
[00:27:33.000 --> 00:27:34.000]  經文說
[00:27:34.000 --> 00:27:38.000]  「又有舌頭如火焰顯現出來
[00:27:38.000 --> 00:27:41.000]  分開落在他們各人的頭上
[00:27:41.000 --> 00:27:43.000]  他們都被聖靈充滿
[00:27:43.000 --> 00:27:48.000]  按著聖靈所賜的口才說起別國的話來
[00:27:48.000 --> 00:27:50.000]  那時有虔誠的猶太人
[00:27:50.000 --> 00:27:52.000]  從天下各國來
[00:27:52.000 --> 00:27:54.000]  住在耶路撒冷
[00:27:54.000 --> 00:27:57.000]  這聲音一響眾人就都聚集
[00:27:57.000 --> 00:28:01.000]  各人聽見門徒用眾人的香談說話
[00:28:01.000 --> 00:28:03.000]  就甚難滿」
[00:28:03.000 --> 00:28:08.000]  這個「有舌頭如火降落在每個人的頭上」
[00:28:08.000 --> 00:28:10.000]  「分開降落在每個人的頭上」
[00:28:10.000 --> 00:28:12.000]  這個「分開」這個字
[00:28:12.000 --> 00:28:14.000]  是從哪個希伯來文譯過來的?
[00:28:14.000 --> 00:28:16.000]  其實是從今天的經文
[00:28:16.000 --> 00:28:20.000]  《生命記》三十二章第八節
[00:28:20.000 --> 00:28:25.000]  「至高者將地葉刺給烈光
[00:28:25.000 --> 00:28:27.000]  將世人分開」
[00:28:27.000 --> 00:28:29.000]  這個「分開」這個希伯來文
[00:28:29.000 --> 00:28:35.000]  就是譯成「有舌頭如火降落在不同的人的頭上」
[00:28:35.000 --> 00:28:38.000]  這個希臘文是同一個字
[00:28:38.000 --> 00:28:42.000]  還有一個字就是「甚難滿」
[00:28:42.000 --> 00:28:44.000]  那些門徒說謊言
[00:28:44.000 --> 00:28:46.000]  那些猶太人聽見
[00:28:46.000 --> 00:28:48.000]  知道他們在說謊言
[00:28:48.000 --> 00:28:49.000]  覺得很難滿
[00:28:49.000 --> 00:28:50.000]  很迷惘
[00:28:50.000 --> 00:28:53.000]  為何他們突然間會說起謊言?
[00:28:53.000 --> 00:28:57.000]  這個字又是從哪個希伯來文譯過來的?
[00:28:57.000 --> 00:29:01.000]  是從《創世紀》十一章第七節
[00:29:01.000 --> 00:29:05.000]  經文說「我們下去在那裡變亂他們的口音
[00:29:05.000 --> 00:29:08.000]  使他們的言語彼此不通」
[00:29:08.000 --> 00:29:11.000]  是在說巴別塔的事件
[00:29:11.000 --> 00:29:14.000]  神是令到所有的人
[00:29:14.000 --> 00:29:15.000]  將他們分開
[00:29:15.000 --> 00:29:18.000]  將他們的言語變亂
[00:29:18.000 --> 00:29:21.000]  以致他們不能彼此溝通
[00:29:21.000 --> 00:29:25.000]  這裡的變亂就是迷惘他們
[00:29:25.000 --> 00:29:29.000]  還有剛才我們見到五秦節發生的事
[00:29:29.000 --> 00:29:32.000]  那些人覺得很迷惘是同一個字
[00:29:32.000 --> 00:29:38.000]  我們見到聖靈是透過盧迦將兩節經文放在一起
[00:29:38.000 --> 00:29:41.000]  以致我們知道《新命紀》三十二章八節
[00:29:41.000 --> 00:29:44.000]  為何會將世人分開
[00:29:44.000 --> 00:29:48.000]  原來就是因為巴別塔這件事
[00:29:48.000 --> 00:29:52.000]  大家記不記得巴別塔發生了甚麼事?
[00:29:52.000 --> 00:29:57.000]  神要世人身仰眾多
[00:29:57.000 --> 00:29:59.000]  填滿全地
[00:29:59.000 --> 00:30:04.000]  但是以色列人要聚集在一處
[00:30:04.000 --> 00:30:06.000]  他們要建一個很高的塔
[00:30:06.000 --> 00:30:08.000]  要塔頂通天
[00:30:08.000 --> 00:30:11.000]  他們要為自己的名
[00:30:11.000 --> 00:30:13.000]  為自己立名
[00:30:13.000 --> 00:30:15.000]  不是將榮耀歸給耶和華
[00:30:15.000 --> 00:30:16.000]  歸給神
[00:30:16.000 --> 00:30:17.000]  為自己來立名
[00:30:17.000 --> 00:30:22.000]  所以神就在創世紀十一章九節
[00:30:22.000 --> 00:30:24.000]  耶和華在那裡
[00:30:24.000 --> 00:30:28.000]  變亂天下人的言語
[00:30:28.000 --> 00:30:31.000]  使眾人分散在全地上
[00:30:31.000 --> 00:30:33.000]  所以那城名叫巴別
[00:30:33.000 --> 00:30:37.000]  巴別的意思就是變亂的意思
[00:30:37.000 --> 00:30:41.000]  這裡是說巴別塔的事
[00:30:41.000 --> 00:30:45.000]  如果我們再看創世紀第十章
[00:30:45.000 --> 00:30:48.000]  巴別塔的事在創世紀第十一章
[00:30:48.000 --> 00:30:50.000]  為何又走回頭呢?
[00:30:50.000 --> 00:30:52.000]  很奇怪
[00:30:52.000 --> 00:30:56.000]  在第十章有一個英文叫做
[00:30:56.000 --> 00:30:58.000]  The Table of Nations
[00:30:58.000 --> 00:31:00.000]  中文是列國表
[00:31:00.000 --> 00:31:02.000]  就是因為巴別國的事
[00:31:02.000 --> 00:31:05.000]  神將所有的人分開了
[00:31:05.000 --> 00:31:08.000]  由羅亞的三個兒子
[00:31:08.000 --> 00:31:12.000]  閃含亞佛的三個兒子
[00:31:12.000 --> 00:31:16.000]  分別出來有七十個宗族
[00:31:16.000 --> 00:31:18.000]  再由七十個宗族分開
[00:31:18.000 --> 00:31:21.000]  有所有不同的國家
[00:31:21.000 --> 00:31:24.000]  現在我們看到有這麼多的國家
[00:31:24.000 --> 00:31:27.000]  為何會繼續在第十章呢?
[00:31:27.000 --> 00:31:29.000]  如果事情發生在第十一章
[00:31:29.000 --> 00:31:32.000]  巴別塔的事
[00:31:32.000 --> 00:31:35.000]  我不知道大神是否喜歡這樣
[00:31:35.000 --> 00:31:38.000]  第十章先列國
[00:31:38.000 --> 00:31:40.000]  如果你看第十章的四節
[00:31:40.000 --> 00:31:42.000]  二十節和三十一節
[00:31:42.000 --> 00:31:45.000]  你都會看到當時已經有不同的言語
[00:31:45.000 --> 00:31:48.000]  所以你知道在巴別塔之後
[00:31:48.000 --> 00:31:51.000]  神將所有人分開
[00:31:51.000 --> 00:31:54.000]  形成了七十個宗族
[00:31:54.000 --> 00:31:57.000]  說起又要說說
[00:31:57.000 --> 00:31:59.000]  在創世紀第十章二十五節
[00:31:59.000 --> 00:32:02.000]  說說不同的人分別出來
[00:32:02.000 --> 00:32:05.000]  說到第十五節說甚麼呢?
[00:32:05.000 --> 00:32:09.000]  「希伯新了兩個兒子,一個叫做法勒」
[00:32:09.000 --> 00:32:12.000]  法勒的意思就是分的意思
[00:32:12.000 --> 00:32:16.000]  因為那時候人就分地居住
[00:32:16.000 --> 00:32:18.000]  我們看到巴別塔的時候
[00:32:18.000 --> 00:32:20.000]  神變亂人的口音
[00:32:20.000 --> 00:32:22.000]  變成了不同的國家
[00:32:22.000 --> 00:32:23.000]  遍滿全地
[00:32:23.000 --> 00:32:25.000]  但是到了二十五節
[00:32:25.000 --> 00:32:27.000]  連地也分開了
[00:32:27.000 --> 00:32:29.000]  很多的神學家
[00:32:29.000 --> 00:32:31.000]  很多的聖經學者
[00:32:31.000 --> 00:32:33.000]  在這裡是說甚麼呢?
[00:32:33.000 --> 00:32:35.000]  是大陸漂移
[00:32:35.000 --> 00:32:37.000]  Continental drift
[00:32:37.000 --> 00:32:40.000]  以致有不同的國家
[00:32:40.000 --> 00:32:42.000]  以致有不同的州
[00:32:42.000 --> 00:32:45.000]  好像亞洲、非洲、歐洲
[00:32:45.000 --> 00:32:49.000]  和美洲
[00:32:49.000 --> 00:32:52.000]  變成了不同的州
[00:32:52.000 --> 00:32:54.000]  就在那個時候
[00:32:54.000 --> 00:32:56.000]  問問大家是否記得
[00:32:56.000 --> 00:33:00.000]  神是何時將陸地和水分開的?
[00:33:00.000 --> 00:33:02.000]  是第幾天?
[00:33:02.000 --> 00:33:05.000]  第一天是甚麼?
[00:33:05.000 --> 00:33:07.000]  光和暗分開是嗎?
[00:33:07.000 --> 00:33:09.000]  第二天呢?
[00:33:09.000 --> 00:33:13.000]  是空氣和水面分開是嗎?
[00:33:13.000 --> 00:33:17.000]  第三天就是陸地和水分開
[00:33:17.000 --> 00:33:19.000]  當時是一片的
[00:33:19.000 --> 00:33:24.000]  慢慢地Continental drift就將它分成了不同的州
[00:33:24.000 --> 00:33:26.000]  是第三天
[00:33:26.000 --> 00:33:27.000]  很有趣的
[00:33:27.000 --> 00:33:30.000]  每做完一天的事就會怎樣?
[00:33:30.000 --> 00:33:32.000]  所做的是甚麼?
[00:33:32.000 --> 00:33:34.000]  甚好的
[00:33:34.000 --> 00:33:36.000]  到了第七天
[00:33:36.000 --> 00:33:38.000]  他有沒有再做工作?
[00:33:38.000 --> 00:33:39.000]  沒有
[00:33:39.000 --> 00:33:40.000]  他休息
[00:33:40.000 --> 00:33:42.000]  但是有給第七天一個祝福
[00:33:42.000 --> 00:33:46.000]  所以差不多有七個祝福在聖經裡
[00:33:46.000 --> 00:33:49.000]  有些是說哪天所做的事是甚好
[00:33:49.000 --> 00:33:51.000]  有些是祝福了那天
[00:33:51.000 --> 00:33:53.000]  好像是第七天
[00:33:53.000 --> 00:33:55.000]  一共是七個祝福
[00:33:55.000 --> 00:33:58.000]  但是如果你留意讀聖經的話
[00:33:58.000 --> 00:34:00.000]  第二天是沒有祝福的
[00:34:00.000 --> 00:34:02.000]  如果你留意讀的話
[00:34:02.000 --> 00:34:05.000]  咦?那你說有七個的
[00:34:05.000 --> 00:34:08.000]  第三天有雙倍的祝福
[00:34:08.000 --> 00:34:10.000]  有兩個甚好
[00:34:10.000 --> 00:34:12.000]  第二天就剛剛沒有
[00:34:12.000 --> 00:34:14.000]  很有趣的
[00:34:14.000 --> 00:34:19.000]  所以你知不知道為甚麼猶太人這麼喜歡在第三天結婚?
[00:34:19.000 --> 00:34:21.000]  有雙倍的祝福
[00:34:21.000 --> 00:34:26.000]  如果你看《約翰福音》第二章
[00:34:26.000 --> 00:34:28.000]  耶穌基督去到加拿大
[00:34:28.000 --> 00:34:30.000]  是有婚宴的
[00:34:30.000 --> 00:34:32.000]  聖經說是第幾天?
[00:34:32.000 --> 00:34:34.000]  第三天
[00:34:34.000 --> 00:34:36.000]  如果你有猶太人的朋友
[00:34:36.000 --> 00:34:40.000]  你會發覺他們很喜歡在星期二結婚
[00:34:40.000 --> 00:34:42.000]  不是星期三嗎?
[00:34:42.000 --> 00:34:44.000]  猶太人的安息日是星期六
[00:34:44.000 --> 00:34:46.000]  所以他們的第一天是甚麼?
[00:34:46.000 --> 00:34:48.000]  是星期日
[00:34:48.000 --> 00:34:50.000]  第二天是我們的星期一
[00:34:50.000 --> 00:34:52.000]  第三天是星期二
[00:34:52.000 --> 00:34:54.000]  如果你有猶太人的朋友的話
[00:34:54.000 --> 00:34:58.000]  他們很喜歡在星期二結婚
[00:34:58.000 --> 00:35:00.000]  我們再看看
[00:35:00.000 --> 00:35:05.000]  和剛才的經文又打出來
[00:35:05.000 --> 00:35:09.000]  原來《新美紀》三十二章八節
[00:35:09.000 --> 00:35:14.000]  說將是第次級列邦將世人分開
[00:35:14.000 --> 00:35:19.000]  就是因為巴別柏的事將他們分開
[00:35:19.000 --> 00:35:23.000]  但經文又說照以色列人的數目
[00:35:23.000 --> 00:35:25.000]  這是甚麼意思?
[00:35:25.000 --> 00:35:27.000]  奇怪了
[00:35:27.000 --> 00:35:30.000]  如果你想一想
[00:35:30.000 --> 00:35:34.000]  當以色列人進入埃及的時候
[00:35:34.000 --> 00:35:36.000]  有多少人?
[00:35:36.000 --> 00:35:39.000]  在唐世紀46節
[00:35:39.000 --> 00:35:47.000]  27節有70人
[00:35:47.000 --> 00:35:52.000]  在《馬馬》46章26節有66人
[00:35:52.000 --> 00:35:57.000]  在《使徒行傳》7章14節有75人
[00:35:57.000 --> 00:35:59.000]  你們說聖經就是這樣
[00:35:59.000 --> 00:36:01.000]  亂七八糟
[00:36:01.000 --> 00:36:04.000]  數字亂七八糟
[00:36:04.000 --> 00:36:06.000]  但你看清楚一點
[00:36:06.000 --> 00:36:08.000]  有原因的
[00:36:08.000 --> 00:36:11.000]  在《使徒行傳》46章26節
[00:36:11.000 --> 00:36:15.000]  66人沒有計算虐室和牙國
[00:36:15.000 --> 00:36:18.000]  虐室的兩個兒子已經在埃及
[00:36:18.000 --> 00:36:21.000]  所以加起來有4個就是70人
[00:36:21.000 --> 00:36:24.000]  《使徒行傳》7章14節為何說有75人?
[00:36:24.000 --> 00:36:27.000]  因為計算虐室的5個孫子
[00:36:27.000 --> 00:36:32.000]  所以聖經的數字永遠是很準確的
[00:36:32.000 --> 00:36:34.000]  70人
[00:36:34.000 --> 00:36:40.000]  有人說跟剛才說將全世界分開成為70個宗族一模一樣
[00:36:40.000 --> 00:36:42.000]  就是照著神的遺址
[00:36:42.000 --> 00:36:44.000]  就是以色列人
[00:36:44.000 --> 00:36:47.000]  但這個解釋有些問題
[00:36:47.000 --> 00:36:49.000]  為何有問題?
[00:36:49.000 --> 00:36:52.000]  你想想巴別塔的時候
[00:36:52.000 --> 00:36:54.000]  有以色列人嗎?
[00:36:54.000 --> 00:36:57.000]  沒有以色列人
[00:36:57.000 --> 00:37:00.000]  巴別塔的事是創世紀11章
[00:37:00.000 --> 00:37:03.000]  阿伯拉罕何時出來的?
[00:37:03.000 --> 00:37:07.000]  11章尾照阿伯拉罕出現
[00:37:07.000 --> 00:37:10.000]  所以巴別塔的時候還沒有以色列人
[00:37:10.000 --> 00:37:15.000]  只是照以色列人的人數來分別世界
[00:37:15.000 --> 00:37:17.000]  所以這個解釋有個問題
[00:37:17.000 --> 00:37:19.000]  如果你留意的話
[00:37:19.000 --> 00:37:22.000]  我們和合本和很多英文翻譯
[00:37:22.000 --> 00:37:24.000]  都是照一個版本
[00:37:24.000 --> 00:37:26.000]  這個版本其實不是最舊的
[00:37:26.000 --> 00:37:28.000]  不是最古老的
[00:37:28.000 --> 00:37:32.000]  最古老的版本找到的是死海古卷
[00:37:32.000 --> 00:37:36.000]  死海古卷不是以色列人的數目
[00:37:36.000 --> 00:37:38.000]  是神的遺址
[00:37:38.000 --> 00:37:41.000]  七十事逆本就是我剛才所說的
[00:37:41.000 --> 00:37:44.000]  是用希伯來文譯成希臘文的
[00:37:44.000 --> 00:37:47.000]  這部也是比和合本舊
[00:37:47.000 --> 00:37:49.000]  用來做翻譯的
[00:37:49.000 --> 00:37:52.000]  那部說是照天使的數目
[00:37:52.000 --> 00:37:55.000]  我們就開始明白了
[00:37:55.000 --> 00:37:57.000]  我相信原文是甚麼?
[00:37:57.000 --> 00:37:59.000]  是神的遺址
[00:37:59.000 --> 00:38:02.000]  但是抄經的文字是怎樣?
[00:38:02.000 --> 00:38:04.000]  是喔
[00:38:04.000 --> 00:38:06.000]  這裡又說七十個宗族
[00:38:06.000 --> 00:38:11.000]  以色列人進埃及的時候
[00:38:11.000 --> 00:38:13.000]  又是七十個人
[00:38:13.000 --> 00:38:17.000]  以色列人也可以說是神的遺址
[00:38:17.000 --> 00:38:18.000]  那又怎樣?
[00:38:18.000 --> 00:38:20.000]  可能是將它改了
[00:38:20.000 --> 00:38:22.000]  不如直接就照以色列人的數目
[00:38:22.000 --> 00:38:25.000]  其實我相信應該是神的遺址
[00:38:25.000 --> 00:38:28.000]  應該是天使的數目
[00:38:28.000 --> 00:38:30.000]  如果是這樣的話
[00:38:30.000 --> 00:38:35.000]  就和我們曾經說過的一篇道
[00:38:35.000 --> 00:38:38.000]  如果你記得《但以理書》第十章
[00:38:38.000 --> 00:38:46.000]  我叫這篇道做是靈界的真諫
[00:38:46.000 --> 00:38:47.000]  記不記得?
[00:38:47.000 --> 00:38:50.000]  但以理他是很擔憂
[00:38:50.000 --> 00:38:52.000]  為了以色列人回歸的事
[00:38:52.000 --> 00:38:54.000]  他非常之擔憂
[00:38:54.000 --> 00:38:58.000]  他向神禁食來禱告
[00:38:58.000 --> 00:39:00.000]  當他一禁食禱告的時候
[00:39:00.000 --> 00:39:03.000]  神已經派天使來安慰他
[00:39:03.000 --> 00:39:06.000]  但居然延遲了三個星期
[00:39:06.000 --> 00:39:08.000]  他禁食了三個星期
[00:39:08.000 --> 00:39:10.000]  那個天使才來到
[00:39:10.000 --> 00:39:12.000]  天使走得這麼慢嗎?
[00:39:12.000 --> 00:39:15.000]  你說天使是走路的還是騎雷仔?
[00:39:15.000 --> 00:39:17.000]  天使用不用?不用
[00:39:17.000 --> 00:39:19.000]  那為什麼天使會這麼慢?
[00:39:19.000 --> 00:39:24.000]  在《但以理書》十章十二節說得很清楚
[00:39:24.000 --> 00:39:32.000]  因為是由波斯的魔棍攔阻了天使二十一天
[00:39:32.000 --> 00:39:34.000]  所以他延遲了
[00:39:34.000 --> 00:39:39.000]  他要和但以理說什麼訊息呢?
[00:39:39.000 --> 00:39:42.000]  我講但以理書十一章的時候
[00:39:42.000 --> 00:39:47.000]  也有說過這個訊息是一個鬼魔爭奪的訊息
[00:39:47.000 --> 00:39:48.000]  其實是什麼呢?
[00:39:48.000 --> 00:39:51.000]  其實是一個非常準確的預言
