
[00:00:00.000 --> 00:00:09.000]  今晚的講座除了需要講義 還需要有一本聖經
[00:21:13.000 --> 00:21:15.000]  你找到嗎
[00:21:15.000 --> 00:21:17.000]  這裡提到
[00:21:17.000 --> 00:21:19.000]  他來到要做一件什麼事
[00:21:19.000 --> 00:21:21.000]  他來到要使
[00:21:21.000 --> 00:21:23.000]  父親的心
[00:21:23.000 --> 00:21:25.000]  轉向兒女
[00:21:25.000 --> 00:21:27.000]  兒女的心
[00:21:27.000 --> 00:21:29.000]  轉向父親
[00:21:29.000 --> 00:21:31.000]  和合本
[00:21:31.000 --> 00:21:33.000]  一譯到兒女
[00:21:33.000 --> 00:21:35.000]  你幾乎可以肯定
[00:21:35.000 --> 00:21:37.000]  希伯來文只是講兒子
[00:21:37.000 --> 00:21:39.000]  沒有女兒
[00:21:39.000 --> 00:21:41.000]  不過中文聖經
[00:21:41.000 --> 00:21:43.000]  一百年前已經男女平等
[00:21:43.000 --> 00:21:45.000]  多好
[00:21:45.000 --> 00:21:47.000]  當時中國
[00:21:47.000 --> 00:21:49.000]  新文化運動
[00:21:49.000 --> 00:21:51.000]  白話文運動
[00:21:51.000 --> 00:21:53.000]  所以和合本聖經很先進
[00:21:53.000 --> 00:21:55.000]  已經等於
[00:21:55.000 --> 00:21:57.000]  今日如果我們
[00:21:57.000 --> 00:21:59.000]  都沒有人夠膽
[00:21:59.000 --> 00:22:01.000]  我們翻譯聖經
[00:22:01.000 --> 00:22:03.000]  我們不用方塊字
[00:22:03.000 --> 00:22:05.000]  我們不用簡體字
[00:22:05.000 --> 00:22:07.000]  我們用漢語拼音
[00:22:07.000 --> 00:22:09.000]  你又笑
[00:22:09.000 --> 00:22:11.000]  未接受得到
[00:22:11.000 --> 00:22:13.000]  但是
[00:22:13.000 --> 00:22:15.000]  你看看以後長遠看下去
[00:22:15.000 --> 00:22:17.000]  可能
[00:22:17.000 --> 00:22:19.000]  我們的中文遲早
[00:22:19.000 --> 00:22:21.000]  都會字母化
[00:22:21.000 --> 00:22:23.000]  就是今天的漢語拼音
[00:22:23.000 --> 00:22:25.000]  起碼
[00:22:25.000 --> 00:22:27.000]  你看到外國人
[00:22:27.000 --> 00:22:29.000]  讀普通話
[00:22:29.000 --> 00:22:31.000]  用漢語拼音
[00:22:31.000 --> 00:22:33.000]  他的平上去入
[00:22:33.000 --> 00:22:35.000]  四聲準確
[00:22:35.000 --> 00:22:37.000]  過我們那些
[00:22:37.000 --> 00:22:39.000]  波波摩訶得特特特
[00:22:39.000 --> 00:22:41.000]  GGC那些
[00:22:41.000 --> 00:22:43.000]  我們那些古老的
[00:22:43.000 --> 00:22:45.000]  他這些是現代的
[00:22:45.000 --> 00:22:47.000]  和合本譯兒女
[00:22:47.000 --> 00:22:49.000]  不是
[00:22:49.000 --> 00:22:51.000]  其實是兒子
[00:22:51.000 --> 00:22:53.000]  因為這裡不是講家裡
[00:22:53.000 --> 00:22:55.000]  父母和子女的關係
[00:22:55.000 --> 00:22:57.000]  我在Toronto教會
[00:22:57.000 --> 00:22:59.000]  一個弟兄
[00:22:59.000 --> 00:23:01.000]  他在教會
[00:23:01.000 --> 00:23:03.000]  首次很久之前
[00:23:03.000 --> 00:23:05.000]  十年前都有
[00:23:05.000 --> 00:23:07.000]  他扮了一個
[00:23:07.000 --> 00:23:09.000]  只是爸爸和兒子
[00:23:09.000 --> 00:23:11.000]  去的一個
[00:23:11.000 --> 00:23:13.000]  Canoe Camp
[00:23:13.000 --> 00:23:15.000]  你們有沒有扮過
[00:23:15.000 --> 00:23:17.000]  很好
[00:23:17.000 --> 00:23:19.000]  因為兒子到差不多
[00:23:19.000 --> 00:23:21.000]  這樣眼睛看著爸爸
[00:23:21.000 --> 00:23:23.000]  差不多打架
[00:23:23.000 --> 00:23:25.000]  爸爸又不知道怎麼辦
[00:23:25.000 --> 00:23:27.000]  兒子又不知道怎麼辦
[00:23:27.000 --> 00:23:29.000]  其實大家都不知道怎麼辦
[00:23:29.000 --> 00:23:31.000]  這個弟兄很有智慧
[00:23:31.000 --> 00:23:33.000]  他有兩個兒子
[00:23:33.000 --> 00:23:35.000]  他帶頭在教會裡
[00:23:35.000 --> 00:23:37.000]  叫父親
[00:23:37.000 --> 00:23:39.000]  帶你兒子來
[00:23:39.000 --> 00:23:41.000]  男人不可以圍小組
[00:23:41.000 --> 00:23:43.000]  聊天沒話說
[00:23:43.000 --> 00:23:45.000]  女人就很多話說
[00:23:45.000 --> 00:23:47.000]  不用坐下已經
[00:23:47.000 --> 00:23:49.000]  不用熱身
[00:23:49.000 --> 00:23:51.000]  男人逐個說話
[00:23:51.000 --> 00:23:53.000]  看著天花板
[00:23:53.000 --> 00:23:55.000]  做事
[00:23:55.000 --> 00:23:57.000]  如果你要認識小組的Dynamics
[00:23:57.000 --> 00:23:59.000]  弟兄的小組一定有事要做
[00:23:59.000 --> 00:24:01.000]  做事重要
[00:24:01.000 --> 00:24:03.000]  尤其是
[00:24:03.000 --> 00:24:05.000]  越challenging的就越好
[00:24:05.000 --> 00:24:07.000]  去到那些Wild Camp
[00:24:07.000 --> 00:24:09.000]  又說有山貓
[00:24:09.000 --> 00:24:11.000]  又有熊
[00:24:11.000 --> 00:24:13.000]  說得很危險
[00:24:13.000 --> 00:24:15.000]  爸爸和兒子的Adrenaline
[00:24:15.000 --> 00:24:17.000]  很接近
[00:24:17.000 --> 00:24:19.000]  兩個人每天
[00:24:19.000 --> 00:24:21.000]  去獨木舟
[00:24:21.000 --> 00:24:23.000]  完了之後
[00:24:23.000 --> 00:24:25.000]  這個弟兄說
[00:24:25.000 --> 00:24:27.000]  我每人每個爸爸
[00:24:27.000 --> 00:24:29.000]  送一支
[00:24:29.000 --> 00:24:31.000]  獨木舟的橡給他
[00:24:31.000 --> 00:24:33.000]  獨木舟的橡
[00:24:33.000 --> 00:24:35.000]  不是一邊
[00:24:35.000 --> 00:24:37.000]  不是橡艇
[00:24:37.000 --> 00:24:39.000]  不是以前買尿水拍拖那些
[00:24:39.000 --> 00:24:41.000]  獨木舟的橡
[00:24:41.000 --> 00:24:43.000]  有沒有參加過
[00:24:43.000 --> 00:24:45.000]  兩邊都有paddle
[00:24:45.000 --> 00:24:47.000]  這邊寫爸爸的名字
[00:24:47.000 --> 00:24:49.000]  那邊寫兒子的名字
[00:24:49.000 --> 00:24:51.000]  要找人
[00:24:51.000 --> 00:24:53.000]  雕刻上去
[00:24:53.000 --> 00:24:55.000]  很有心機
[00:24:55.000 --> 00:24:57.000]  還要油上蠟瓶不掉色
[00:24:57.000 --> 00:24:59.000]  他說我想了很久
[00:24:59.000 --> 00:25:01.000]  中間刻字
[00:25:01.000 --> 00:25:03.000]  什麼金句好呢
[00:25:03.000 --> 00:25:05.000]  終於我想到了
[00:25:05.000 --> 00:25:07.000]  你知道我想哪句嗎
[00:25:07.000 --> 00:25:09.000]  我說我當然不知道
[00:25:09.000 --> 00:25:11.000]  你應該知道的你讀舊約的
[00:25:11.000 --> 00:25:13.000]  《馬拉記書》第四章
[00:25:13.000 --> 00:25:15.000]  第六節
[00:25:15.000 --> 00:25:17.000]  父親的心
[00:25:17.000 --> 00:25:19.000]  轉向兒子
[00:25:19.000 --> 00:25:21.000]  英文聖經
[00:25:21.000 --> 00:25:23.000]  Sons and fathers
[00:25:23.000 --> 00:25:25.000]  不是兒女
[00:25:25.000 --> 00:25:27.000]  兒子的心
[00:25:27.000 --> 00:25:29.000]  轉向父親
[00:25:29.000 --> 00:25:31.000]  那些橡擺在basement
[00:25:31.000 --> 00:25:33.000]  不是啊
[00:25:33.000 --> 00:25:35.000]  擺在睡房
[00:25:35.000 --> 00:25:37.000]  不是啊
[00:25:37.000 --> 00:25:39.000]  擺在客廳掛在樹上
[00:25:39.000 --> 00:25:41.000]  多好啊
[00:25:41.000 --> 00:25:43.000]  可惜解錯聖經
[00:25:43.000 --> 00:25:45.000]  我們常常亂用聖經
[00:25:45.000 --> 00:25:47.000]  總之
[00:25:47.000 --> 00:25:49.000]  尤其是婚禮請柬
[00:25:49.000 --> 00:25:51.000]  引用聖經
[00:25:51.000 --> 00:25:53.000]  多數都是離行離辣
[00:25:53.000 --> 00:25:55.000]  不要緊
[00:25:55.000 --> 00:25:57.000]  大家明白的
[00:25:57.000 --> 00:25:59.000]  好過引用古靈精怪的New Age
[00:25:59.000 --> 00:26:01.000]  那些說話
[00:26:01.000 --> 00:26:03.000]  這裡其實不是說家庭
[00:26:03.000 --> 00:26:05.000]  這裡說的
[00:26:05.000 --> 00:26:07.000]  兒子是以色列
[00:26:07.000 --> 00:26:09.000]  是神的百姓
[00:26:09.000 --> 00:26:11.000]  這裡說的父親
[00:26:11.000 --> 00:26:13.000]  你看看上面
[00:26:13.000 --> 00:26:15.000]  是說上帝自己
[00:26:15.000 --> 00:26:17.000]  不是說家庭
[00:26:17.000 --> 00:26:19.000]  父親和兒子的關係
[00:26:19.000 --> 00:26:21.000]  這裡說的是神
[00:26:21.000 --> 00:26:25.000]  和他的子民的關係
[00:26:25.000 --> 00:26:27.000]  先知
[00:26:27.000 --> 00:26:29.000]  做什麼的
[00:26:29.000 --> 00:26:31.000]  不是說語言
[00:26:31.000 --> 00:26:33.000]  你不相信
[00:26:33.000 --> 00:26:35.000]  靈的時候
[00:26:35.000 --> 00:26:37.000]  你就知道
[00:26:37.000 --> 00:26:39.000]  這是民間宗教
[00:26:39.000 --> 00:26:41.000]  神的小把戲
[00:26:41.000 --> 00:26:43.000]  我趁早說了
[00:26:43.000 --> 00:26:47.000]  我喜歡用的一個例子
[00:26:47.000 --> 00:26:49.000]  就是
[00:26:49.000 --> 00:26:51.000]  我女兒還很小
[00:26:51.000 --> 00:26:53.000]  在香港以前神學院的時候
[00:26:53.000 --> 00:26:55.000]  我和同學解釋
[00:26:55.000 --> 00:26:59.000]  我女兒很喜歡去海洋公園
[00:26:59.000 --> 00:27:01.000]  所以
[00:27:01.000 --> 00:27:03.000]  如果你星期一看到我
[00:27:03.000 --> 00:27:05.000]  拖著女兒上學
[00:27:05.000 --> 00:27:07.000]  送她上校車
[00:27:07.000 --> 00:27:09.000]  我和女兒說
[00:27:09.000 --> 00:27:11.000]  這個星期你乖乖地
[00:27:11.000 --> 00:27:13.000]  到星期六上午
[00:27:13.000 --> 00:27:15.000]  爸爸就帶你去海洋公園
[00:27:15.000 --> 00:27:17.000]  一家三口
[00:27:17.000 --> 00:27:19.000]  我們去玩
[00:27:19.000 --> 00:27:21.000]  你在旁邊走過九龍塘
[00:27:21.000 --> 00:27:23.000]  聽到我說這句話
[00:27:23.000 --> 00:27:25.000]  星期六上午11點
[00:27:25.000 --> 00:27:27.000]  海洋公園大門口
[00:27:27.000 --> 00:27:29.000]  你又遇到我
[00:27:29.000 --> 00:27:31.000]  拖著女兒
[00:27:31.000 --> 00:27:33.000]  這邊拖著太太
[00:27:33.000 --> 00:27:35.000]  三個人一起走進海洋公園
[00:27:35.000 --> 00:27:37.000]  走過來跟我說早安
[00:27:37.000 --> 00:27:39.000]  你很厲害
[00:27:39.000 --> 00:27:41.000]  你星期一預言
[00:27:41.000 --> 00:27:43.000]  你來海洋公園
[00:27:43.000 --> 00:27:45.000]  星期六果然靈
[00:27:45.000 --> 00:27:47.000]  你會不會這樣說話呢
[00:27:47.000 --> 00:27:49.000]  我的同學好像你一樣
[00:27:49.000 --> 00:27:51.000]  會笑嗎?不會
[00:27:51.000 --> 00:27:53.000]  你要走過來恭維我
[00:27:53.000 --> 00:27:55.000]  你就大概會說
[00:27:55.000 --> 00:27:57.000]  Dr. Lee Dr. Lee 你這麼忙
[00:27:57.000 --> 00:27:59.000]  你答應了你的女兒
[00:27:59.000 --> 00:28:01.000]  到星期六
[00:28:01.000 --> 00:28:03.000]  你真的守信用
[00:28:03.000 --> 00:28:05.000]  帶她來
[00:28:05.000 --> 00:28:07.000]  這麼忙 我知道今晚要講陪靈會
[00:28:07.000 --> 00:28:09.000]  明天要三堂講道
[00:28:09.000 --> 00:28:11.000]  你都來 好爸爸
[00:28:11.000 --> 00:28:13.000]  那我加你一分
[00:28:13.000 --> 00:28:15.000]  你明不明分別
[00:28:15.000 --> 00:28:17.000]  不是預言
[00:28:17.000 --> 00:28:19.000]  舊約聖經說
[00:28:19.000 --> 00:28:21.000]  星期一講星期六
[00:28:21.000 --> 00:28:23.000]  何必上帝
[00:28:23.000 --> 00:28:25.000]  你和我有本日記簿都可以
[00:28:25.000 --> 00:28:27.000]  事實上
[00:28:27.000 --> 00:28:29.000]  這次我來Edmonton
[00:28:29.000 --> 00:28:31.000]  一年前約了
[00:28:31.000 --> 00:28:33.000]  嘩 好靈
[00:28:33.000 --> 00:28:35.000]  不是
[00:28:35.000 --> 00:28:37.000]  我們剛和莫斯基講
[00:28:37.000 --> 00:28:39.000]  有個聚會下個月尾
[00:28:39.000 --> 00:28:41.000]  在紐約四年前已經約了
[00:28:41.000 --> 00:28:43.000]  嘩 更靈
[00:28:43.000 --> 00:28:45.000]  不用的
[00:28:45.000 --> 00:28:47.000]  只要你是一個大人
[00:28:47.000 --> 00:28:49.000]  你就可以這樣做
[00:28:49.000 --> 00:28:51.000]  上帝
[00:28:51.000 --> 00:28:53.000]  要決定將來的事情
[00:28:53.000 --> 00:28:55.000]  有什麼難
[00:28:55.000 --> 00:28:57.000]  民間宗教很喜歡玩這些把戲
[00:28:57.000 --> 00:28:59.000]  有時我們來哄人
[00:28:59.000 --> 00:29:01.000]  事實上
[00:29:01.000 --> 00:29:03.000]  重要的聖經
[00:29:03.000 --> 00:29:05.000]  上帝守信用
[00:29:05.000 --> 00:29:07.000]  上帝
[00:29:07.000 --> 00:29:09.000]  應許
[00:29:09.000 --> 00:29:11.000]  他的promise
[00:29:11.000 --> 00:29:13.000]  不是預言
[00:29:13.000 --> 00:29:15.000]  是他的應許
[00:29:15.000 --> 00:29:17.000]  實現
[00:29:17.000 --> 00:29:19.000]  這裡所講的
[00:29:19.000 --> 00:29:21.000]  先知的職責
[00:29:21.000 --> 00:29:23.000]  就是
[00:29:23.000 --> 00:29:25.000]  使神的心
[00:29:25.000 --> 00:29:27.000]  轉向
[00:29:27.000 --> 00:29:29.000]  他的百姓
[00:29:29.000 --> 00:29:31.000]  使百姓的心
[00:29:31.000 --> 00:29:33.000]  轉向上帝
[00:29:33.000 --> 00:29:35.000]  轉向上帝
[00:29:35.000 --> 00:29:37.000]  這個這樣的
[00:29:37.000 --> 00:29:39.000]  資格
[00:29:39.000 --> 00:29:41.000]  就
[00:29:41.000 --> 00:29:43.000]  以利亞
[00:29:43.000 --> 00:29:45.000]  很吻合
[00:29:45.000 --> 00:29:47.000]  因為如果你用
[00:29:47.000 --> 00:29:49.000]  預言來看
[00:29:49.000 --> 00:29:51.000]  以利亞
[00:29:51.000 --> 00:29:53.000]  以利亞的生平很短
[00:29:53.000 --> 00:29:55.000]  其實不難看
[00:29:55.000 --> 00:29:57.000]  你如果
[00:29:57.000 --> 00:29:59.000]  睏了聽不到我說
[00:29:59.000 --> 00:30:01.000]  其實你坐在樹下也看不完
[00:30:01.000 --> 00:30:03.000]  列王記上
[00:30:03.000 --> 00:30:05.000]  十七章第一節開始
[00:30:05.000 --> 00:30:07.000]  然後去到
[00:30:07.000 --> 00:30:09.000]  列王記下
[00:30:09.000 --> 00:30:11.000]  第二章
[00:30:11.000 --> 00:30:13.000]  他就坐船風
[00:30:13.000 --> 00:30:15.000]  火車火馬
[00:30:15.000 --> 00:30:17.000]  其實火車火馬來到
[00:30:17.000 --> 00:30:19.000]  只是椅子熱鬧
[00:30:19.000 --> 00:30:21.000]  上帝是用船風
[00:30:21.000 --> 00:30:23.000]  接了以利亞升天
[00:30:23.000 --> 00:30:25.000]  其實頭尾那裡
[00:30:25.000 --> 00:30:27.000]  是講八章的經文
[00:30:27.000 --> 00:30:29.000]  很短的一生
[00:30:29.000 --> 00:30:31.000]  以利亞
[00:30:31.000 --> 00:30:33.000]  沒有講預言
[00:30:33.000 --> 00:30:35.000]  那時不流行
[00:30:35.000 --> 00:30:37.000]  以利亞
[00:30:37.000 --> 00:30:39.000]  沒有預言耶穌出世
[00:30:39.000 --> 00:30:41.000]  沒有講尼塞亞受難
[00:30:41.000 --> 00:30:43.000]  不像以塞亞
[00:30:43.000 --> 00:30:45.000]  所以一字之差
[00:30:45.000 --> 00:30:47.000]  我們常常都記得
[00:30:47.000 --> 00:30:49.000]  以塞亞
[00:30:49.000 --> 00:30:51.000]  你說誰代表先知
[00:30:51.000 --> 00:30:53.000]  以利亞
[00:30:53.000 --> 00:30:55.000]  以利亞又不是講那麼多
[00:30:55.000 --> 00:30:57.000]  社會公義
[00:30:57.000 --> 00:30:59.000]  唯一你可以
[00:30:59.000 --> 00:31:01.000]  拉車邊說的就是拿白的葡萄園
[00:31:01.000 --> 00:31:03.000]  阿哈王
[00:31:03.000 --> 00:31:05.000]  搶
[00:31:05.000 --> 00:31:07.000]  搶不到
[00:31:07.000 --> 00:31:09.000]  聽皇后的吩咐
[00:31:09.000 --> 00:31:11.000]  陷害他
[00:31:11.000 --> 00:31:13.000]  其實那個都不關社會公不公義
[00:31:13.000 --> 00:31:15.000]  那個根本就是
[00:31:15.000 --> 00:31:17.000]  土豪惡霸
[00:31:17.000 --> 00:31:19.000]  你身為一國之君
[00:31:19.000 --> 00:31:21.000]  你應該秉公行義
[00:31:21.000 --> 00:31:23.000]  你做司法
[00:31:23.000 --> 00:31:25.000]  你做執法
[00:31:25.000 --> 00:31:27.000]  你做立法
[00:31:27.000 --> 00:31:29.000]  古代社會沒有三權分立
[00:31:29.000 --> 00:31:31.000]  都是君王一個人集中
[00:31:31.000 --> 00:31:33.000]  你知法犯法
[00:31:33.000 --> 00:31:35.000]  所以
[00:31:35.000 --> 00:31:37.000]  以利亞去責備阿哈王
[00:31:37.000 --> 00:31:39.000]  唯一一件事
[00:31:39.000 --> 00:31:41.000]  其實之前之後
[00:31:41.000 --> 00:31:43.000]  以利亞有時做的事
[00:31:43.000 --> 00:31:45.000]  我們都很害怕
[00:31:45.000 --> 00:31:47.000]  例如
[00:31:47.000 --> 00:31:49.000]  去抓他那五十個士兵
[00:31:49.000 --> 00:31:51.000]  你都知
[00:31:51.000 --> 00:31:53.000]  整下個手勢
[00:31:53.000 --> 00:31:55.000]  我不講了
[00:31:55.000 --> 00:31:57.000]  嚇到你今晚睡不著覺
[00:31:57.000 --> 00:31:59.000]  所以
[00:31:59.000 --> 00:32:01.000]  以利亞一生
[00:32:01.000 --> 00:32:03.000]  最重要那件事
[00:32:03.000 --> 00:32:05.000]  你那個地方你記得嗎
[00:32:05.000 --> 00:32:07.000]  記不記得
[00:32:07.000 --> 00:32:09.000]  又在山上
[00:32:09.000 --> 00:32:11.000]  在加密山上
[00:32:11.000 --> 00:32:13.000]  一個對
[00:32:13.000 --> 00:32:15.000]  八百五十個假先知
[00:32:15.000 --> 00:32:17.000]  四百個巴力先知
[00:32:17.000 --> 00:32:19.000]  四百五十個亞舍拉先知
[00:32:19.000 --> 00:32:21.000]  他們
[00:32:21.000 --> 00:32:23.000]  狂呼亂叫
[00:32:23.000 --> 00:32:25.000]  從早到晚
[00:32:25.000 --> 00:32:27.000]  甚麼動靜都沒有
[00:32:27.000 --> 00:32:29.000]  之前
[00:32:29.000 --> 00:32:31.000]  其實以利亞
[00:32:31.000 --> 00:32:33.000]  問過以色列的百姓
[00:32:33.000 --> 00:32:35.000]  若耶和華是神
[00:32:35.000 --> 00:32:37.000]  你們應該敬拜耶和華
[00:32:37.000 --> 00:32:39.000]  若巴力是神
[00:32:39.000 --> 00:32:41.000]  你們應該敬拜耶和華
[00:32:41.000 --> 00:32:43.000]  若巴力是神
[00:32:43.000 --> 00:32:45.000]  你們應該敬拜巴力
[00:32:45.000 --> 00:32:47.000]  百姓怎樣反應
[00:32:47.000 --> 00:32:49.000]  那句說話可圈可點
[00:32:49.000 --> 00:32:51.000]  百姓一言不答
[00:32:51.000 --> 00:32:53.000]  恐怖
[00:32:53.000 --> 00:32:55.000]  但經過那一次
[00:32:55.000 --> 00:32:57.000]  百姓見到
[00:32:57.000 --> 00:32:59.000]  從天上有火降下來
[00:32:59.000 --> 00:33:01.000]  將以利亞祭壇上的
[00:33:01.000 --> 00:33:03.000]  祭祀物
[00:33:03.000 --> 00:33:05.000]  都燒了
[00:33:05.000 --> 00:33:07.000]  那些人
[00:33:07.000 --> 00:33:09.000]  都燒了
[00:33:09.000 --> 00:33:11.000]  那些人
[00:33:11.000 --> 00:33:13.000]  在以利亞祭壇上的
[00:33:13.000 --> 00:33:15.000]  祭祀物淋了十二桶水
[00:33:15.000 --> 00:33:17.000]  都燒盡
[00:33:17.000 --> 00:33:19.000]  百姓就歡呼
[00:33:19.000 --> 00:33:21.000]  耶和華是神
[00:33:21.000 --> 00:33:23.000]  百姓就歡呼
[00:33:23.000 --> 00:33:25.000]  耶和華是神
[00:33:25.000 --> 00:33:27.000]  百姓的心改變
[00:33:27.000 --> 00:33:29.000]  轉向父親
[00:33:29.000 --> 00:33:31.000]  轉向父親
[00:33:31.000 --> 00:33:33.000]  這是聖經
[00:33:33.000 --> 00:33:35.000]  如果我們用一個例子
[00:33:35.000 --> 00:33:37.000]  一個濃縮的例子
[00:33:37.000 --> 00:33:39.000]  如果我們問
[00:33:39.000 --> 00:33:41.000]  新舊約聖經
[00:33:41.000 --> 00:33:43.000]  找哪一個人物
[00:33:43.000 --> 00:33:45.000]  代表先知
[00:33:45.000 --> 00:33:47.000]  你會答
[00:33:47.000 --> 00:33:49.000]  你可以報名做主學老師
[00:33:49.000 --> 00:33:51.000]  但他一定要問你這個問題
[00:33:51.000 --> 00:33:53.000]  你才能答
[00:33:53.000 --> 00:33:55.000]  舊約聖經是說
[00:33:55.000 --> 00:33:57.000]  以利亞
[00:33:57.000 --> 00:33:59.000]  新約聖經也是說以利亞
[00:33:59.000 --> 00:34:01.000]  以利亞不是
[00:34:01.000 --> 00:34:03.000]  以他的寓言
[00:34:03.000 --> 00:34:05.000]  靈
[00:34:05.000 --> 00:34:07.000]  來做先知的代表
[00:34:07.000 --> 00:34:09.000]  以利亞不是以社會公義
[00:34:09.000 --> 00:34:11.000]  來做先知的代表
[00:34:11.000 --> 00:34:13.000]  來做先知的代表
[00:34:13.000 --> 00:34:15.000]  如果這個例子
[00:34:15.000 --> 00:34:17.000]  值得我們三思
[00:34:17.000 --> 00:34:19.000]  可能
[00:34:19.000 --> 00:34:21.000]  我們對舊約的先知
[00:34:21.000 --> 00:34:23.000]  真的不是很認識
[00:34:23.000 --> 00:34:25.000]  或者我們
[00:34:25.000 --> 00:34:27.000]  以偏概全
[00:34:27.000 --> 00:34:29.000]  或者我們用了一些
[00:34:29.000 --> 00:34:31.000]  我們今天覺得很重要
[00:34:31.000 --> 00:34:33.000]  事實上當時
[00:34:33.000 --> 00:34:35.000]  對一個耶和華
[00:34:35.000 --> 00:34:37.000]  上帝所興起的先知
[00:34:37.000 --> 00:34:39.000]  是bonus
[00:34:39.000 --> 00:34:41.000]  是bonus
[00:34:41.000 --> 00:34:43.000]  不重要
[00:34:43.000 --> 00:34:45.000]  我們搞錯了
[00:34:45.000 --> 00:34:47.000]  會不會呢?
[00:34:47.000 --> 00:34:49.000]  所以今晚我想和你看的
[00:34:49.000 --> 00:34:51.000]  就不是這麼縮水
[00:34:51.000 --> 00:34:53.000]  用一節聖經
[00:34:53.000 --> 00:34:55.000]  用一個代表人物
[00:34:55.000 --> 00:34:57.000]  那個只是我們引起動機
[00:34:57.000 --> 00:34:59.000]  我們去試吃
[00:34:59.000 --> 00:35:01.000]  這裏是否流行
[00:35:01.000 --> 00:35:03.000]  超級市場
[00:35:03.000 --> 00:35:05.000]  爸爸今晚不用煮飯了
[00:35:05.000 --> 00:35:07.000]  逐檔吃
[00:35:07.000 --> 00:35:09.000]  吃兩檔
[00:35:09.000 --> 00:35:11.000]  爸爸你去拿
[00:35:11.000 --> 00:35:13.000]  不讓我拿
[00:35:13.000 --> 00:35:15.000]  小朋友不准
[00:35:15.000 --> 00:35:17.000]  要大人才買
[00:35:17.000 --> 00:35:19.000]  當然了
[00:35:19.000 --> 00:35:21.000]  試吃的目的不是請你吃晚飯
[00:35:21.000 --> 00:35:23.000]  雖然十幾廿檔
[00:35:23.000 --> 00:35:25.000]  你吃完之後個個不買
[00:35:25.000 --> 00:35:27.000]  那是不可以的
[00:35:27.000 --> 00:35:29.000]  試吃的目的
[00:35:29.000 --> 00:35:31.000]  就是whet your appetite
[00:35:31.000 --> 00:35:33.000]  你就會想看多一點
[00:35:33.000 --> 00:35:35.000]  我希望今晚你有胃口了
[00:35:35.000 --> 00:35:37.000]  你不會滯了
[00:35:37.000 --> 00:35:39.000]  會的了
[00:35:39.000 --> 00:35:41.000]  知的了
[00:35:41.000 --> 00:35:43.000]  先知都是那兩尾的了
[00:35:43.000 --> 00:35:45.000]  舊約的先知
[00:35:45.000 --> 00:35:47.000]  如果我們要明白
[00:35:47.000 --> 00:35:49.000]  到底
[00:35:49.000 --> 00:35:51.000]  他們是一群什麼人
[00:35:51.000 --> 00:35:53.000]  我們就必須要
[00:35:53.000 --> 00:35:55.000]  重返
[00:35:55.000 --> 00:35:57.000]  舊約聖經
[00:35:57.000 --> 00:35:59.000]  的先知書
[00:35:59.000 --> 00:36:01.000]  來認識他們
[00:36:01.000 --> 00:36:03.000]  最好
[00:36:03.000 --> 00:36:05.000]  他們自己
[00:36:05.000 --> 00:36:07.000]  說什麼
[00:36:07.000 --> 00:36:09.000]  他們自己在那裡
[00:36:09.000 --> 00:36:11.000]  做什麼
[00:36:11.000 --> 00:36:13.000]  聖經有將他們的
[00:36:13.000 --> 00:36:15.000]  講道
[00:36:15.000 --> 00:36:17.000]  有將他們的寫作
[00:36:17.000 --> 00:36:19.000]  收集起來
[00:36:19.000 --> 00:36:21.000]  放在
[00:36:21.000 --> 00:36:23.000]  先知書
[00:36:23.000 --> 00:36:25.000]  這一部分
[00:36:25.000 --> 00:36:27.000]  所以我們今晚
[00:36:27.000 --> 00:36:29.000]  就會集中
[00:36:29.000 --> 00:36:31.000]  看舊約
[00:36:31.000 --> 00:36:33.000]  的先知書
[00:36:33.000 --> 00:36:35.000]  不過這個就引起
[00:36:35.000 --> 00:36:37.000]  第二個我們要
[00:36:37.000 --> 00:36:39.000]  很小心回答的問題
[00:36:39.000 --> 00:36:41.000]  哪一卷書
[00:36:41.000 --> 00:36:43.000]  在舊約聖經
[00:36:43.000 --> 00:36:45.000]  算是先知書呢
[00:36:45.000 --> 00:36:47.000]  當然是
[00:36:47.000 --> 00:36:49.000]  大小先知書
[00:36:49.000 --> 00:36:51.000]  五卷大先知書
[00:36:51.000 --> 00:36:53.000]  我也背得出
[00:36:53.000 --> 00:36:55.000]  蔡爺哀結誕
[00:36:55.000 --> 00:36:57.000]  十二詩
[00:36:57.000 --> 00:36:59.000]  小先知
[00:36:59.000 --> 00:37:01.000]  何以摹
[00:37:01.000 --> 00:37:03.000]  何難離
[00:37:03.000 --> 00:37:05.000]  蓬勃翻蓋亞馬
[00:37:05.000 --> 00:37:07.000]  五加十二
[00:37:07.000 --> 00:37:09.000]  十七卷大小先知書
[00:37:09.000 --> 00:37:11.000]  對不對
[00:37:11.000 --> 00:37:13.000]  對
[00:37:13.000 --> 00:37:15.000]  不過這個
[00:37:15.000 --> 00:37:17.000]  的講法
[00:37:17.000 --> 00:37:19.000]  是主後
[00:37:19.000 --> 00:37:21.000]  第五世紀
[00:37:21.000 --> 00:37:23.000]  的
[00:37:23.000 --> 00:37:25.000]  講法
[00:37:25.000 --> 00:37:27.000]  公元四百年
[00:37:27.000 --> 00:37:29.000]  我們才第一次
[00:37:29.000 --> 00:37:31.000]  在寫下的文獻上
