
[00:00:00.000 --> 00:00:05.120]  各位大兄主母與各位朋友你們好
[00:17:45.600 --> 00:17:47.600]  由山腳走到山頂
[00:17:47.600 --> 00:17:49.200]  走到山頂的時候
[00:17:49.200 --> 00:17:50.800]  石頭又再滾下來
[00:17:50.800 --> 00:17:53.400]  他先前所付出的一切勞心勞力
[00:17:53.400 --> 00:17:54.600]  變得徒然
[00:17:54.600 --> 00:17:56.200]  永遠達不到目的
[00:17:56.200 --> 00:17:58.000]  只能夠永恆地
[00:17:58.000 --> 00:18:00.000]  不住地重複這種
[00:18:00.000 --> 00:18:01.400]  沒有意義
[00:18:01.400 --> 00:18:03.200]  沒有成就的工程
[00:18:03.200 --> 00:18:06.200]  接着另外一個例子
[00:18:06.200 --> 00:18:07.400]  所羅王說
[00:18:07.400 --> 00:18:08.800]  人不能褻瀆
[00:18:08.800 --> 00:18:10.600]  眼看汗不飽
[00:18:10.600 --> 00:18:12.200]  耳聽聽不足
[00:18:12.200 --> 00:18:13.600]  這些官能的慾望
[00:18:13.600 --> 00:18:16.000]  永遠得不到真正的滿足
[00:18:16.000 --> 00:18:18.000]  一切都好像喝海水一樣
[00:18:18.000 --> 00:18:19.400]  永不止渴
[00:18:19.400 --> 00:18:21.400]  相反只會越喝越渴
[00:18:21.400 --> 00:18:24.200]  這表明人生是荒謬空虛
[00:18:24.200 --> 00:18:25.200]  永不滿足
[00:18:25.200 --> 00:18:27.000]  一切都是乏味苦悶
[00:18:27.000 --> 00:18:29.600]  於是人企圖去尋求新的事物
[00:18:29.600 --> 00:18:30.800]  新的刺激
[00:18:30.800 --> 00:18:32.000]  結果如何?
[00:18:32.000 --> 00:18:33.200]  已有的事
[00:18:33.200 --> 00:18:34.600]  後必再有
[00:18:34.600 --> 00:18:35.600]  已行的事
[00:18:35.600 --> 00:18:36.600]  何必再行
[00:18:36.600 --> 00:18:37.600]  日光之下
[00:18:37.600 --> 00:18:38.800]  並無新事
[00:18:38.800 --> 00:18:41.000]  豈有一件事
[00:18:41.000 --> 00:18:42.400]  人能只就說
[00:18:42.400 --> 00:18:43.200]  這是新的
[00:18:43.200 --> 00:18:45.400]  哪知在我們以前的世代
[00:18:45.400 --> 00:18:46.600]  早已有了
[00:18:46.600 --> 00:18:48.200]  第九至十節
[00:18:48.200 --> 00:18:49.200]  或者說
[00:18:49.200 --> 00:18:50.400]  不是啊
[00:18:50.400 --> 00:18:52.200]  我們可以建立功名
[00:18:52.200 --> 00:18:53.800]  流傳萬代
[00:18:53.800 --> 00:18:55.400]  永垂不朽
[00:18:55.400 --> 00:18:58.000]  這不就是人生意嗎
[00:18:58.000 --> 00:18:59.200]  所羅王說
[00:18:59.200 --> 00:19:00.400]  已過的世代
[00:19:00.400 --> 00:19:01.400]  無人紀念
[00:19:01.400 --> 00:19:02.400]  將來的世代
[00:19:02.400 --> 00:19:03.200]  後來
[00:19:03.200 --> 00:19:04.800]  也無人紀念
[00:19:04.800 --> 00:19:06.600]  我們想到
[00:19:06.600 --> 00:19:08.600]  埃及的金字塔
[00:19:08.600 --> 00:19:10.800]  是一項極偉大的工程
[00:19:10.800 --> 00:19:12.200]  但如果你問裏面
[00:19:12.200 --> 00:19:14.200]  躺着的是誰
[00:19:14.200 --> 00:19:17.000]  相信世界上有很少很少很少的人
[00:19:17.000 --> 00:19:19.000]  知道法老這個名字
[00:19:19.000 --> 00:19:20.400]  這一點
[00:19:20.400 --> 00:19:23.600]  蘇東坡和所羅門有同感
[00:19:23.600 --> 00:19:26.200]  大江東去浪濤盡
[00:19:26.200 --> 00:19:28.400]  千古風流人物
[00:19:28.400 --> 00:19:31.200]  難怪所羅門王不住的重複說
[00:19:31.200 --> 00:19:32.600]  日光之下
[00:19:32.600 --> 00:19:34.000]  虛空的虛空
[00:19:34.000 --> 00:19:36.000]  凡事都是虛空
[00:19:36.000 --> 00:19:40.000]  我們再來看看第二章
[00:19:40.000 --> 00:19:41.000]  如果
[00:19:41.000 --> 00:19:43.000]  河海磨崖的地方
[00:19:43.000 --> 00:19:45.600]  找不到人生的答案
[00:19:45.600 --> 00:19:47.600]  那不如喫喝玩樂
[00:19:47.600 --> 00:19:49.600]  所羅門王觀察到的人生
[00:19:49.600 --> 00:19:51.600]  都是虛空的虛空
[00:19:51.600 --> 00:19:53.600]  那他自己所經歷又如何呢
[00:19:53.600 --> 00:19:56.200]  他尋索人生的意義又是什麼呢
[00:19:56.200 --> 00:19:58.600]  有什麼可以給他滿足感呢
[00:19:58.600 --> 00:20:02.000]  他首先從智慧和知識的領域去找
[00:20:02.000 --> 00:20:04.800]  在河海磨崖的當中
[00:20:04.800 --> 00:20:06.800]  去找人生的意義
[00:20:06.800 --> 00:20:08.600]  天下事最重要
[00:20:08.600 --> 00:20:10.600]  就是唯有讀書歌
[00:20:10.600 --> 00:20:12.600]  讀書的時候最好
[00:20:12.600 --> 00:20:14.000]  所以第一章第三節就說
[00:20:14.000 --> 00:20:16.000]  我專心用智慧尋求
[00:20:16.000 --> 00:20:18.400]  查究天下所做的一切事
[00:20:18.400 --> 00:20:20.800]  哪知神叫世人所經年的
[00:20:20.800 --> 00:20:23.400]  是極重的勞苦
[00:20:23.400 --> 00:20:24.600]  什麼叫經年
[00:20:24.600 --> 00:20:26.400]  原來這句詞在希伯來文是
[00:20:26.400 --> 00:20:28.200]  叫人苦惱的意思
[00:20:28.200 --> 00:20:29.400]  換句話來說
[00:20:29.400 --> 00:20:32.200]  要憑着我們的智慧尋求人生的真體
[00:20:32.200 --> 00:20:34.600]  纔會帶給人苦惱而已
[00:20:34.600 --> 00:20:35.400]  爲什麼
[00:20:35.400 --> 00:20:36.200]  有兩個原因
[00:20:36.200 --> 00:20:38.200]  第一我們永遠不能夠明白
[00:20:38.200 --> 00:20:39.800]  也都找不到答案
[00:20:39.800 --> 00:20:42.200]  第二我們也都沒有能力
[00:20:42.200 --> 00:20:45.000]  可以去改變天下所發生的事
[00:20:45.000 --> 00:20:47.000]  所以所羅門王更是指出
[00:20:47.000 --> 00:20:50.000]  智慧知識是極之有限
[00:20:50.000 --> 00:20:52.200]  彎曲的不能變直
[00:20:52.200 --> 00:20:54.400]  缺少的不能足數
[00:20:54.400 --> 00:20:56.000]  彎曲和缺少
[00:20:56.000 --> 00:20:58.800]  都是隻有缺陷和有問題
[00:20:58.800 --> 00:21:01.400]  無論你有多少智慧和知識
[00:21:01.400 --> 00:21:02.800]  都控制不來
[00:21:02.800 --> 00:21:05.600]  世事往往如是
[00:21:05.600 --> 00:21:07.600]  不單止是這樣
[00:21:07.600 --> 00:21:11.800]  智慧和知識有時更加令人苦惱不安
[00:21:11.800 --> 00:21:14.800]  我不是說學生去預備考試
[00:21:14.800 --> 00:21:16.400]  很煩惱很不安
[00:21:16.400 --> 00:21:17.000]  不是
[00:21:17.000 --> 00:21:19.800]  所羅門王在第一章第十八節說
[00:21:19.800 --> 00:21:22.800]  多有智慧就多有受煩
[00:21:22.800 --> 00:21:27.200]  加增知識者就更增加憂傷
[00:21:27.200 --> 00:21:29.200]  或者我們會問
[00:21:29.200 --> 00:21:32.400]  難道基督教是一個反智的信仰嗎?
[00:21:32.400 --> 00:21:33.800]  當然不是
[00:21:33.800 --> 00:21:35.400]  問題的核心就是
[00:21:35.400 --> 00:21:38.000]  究竟人生有什麼目的呢?
[00:21:38.000 --> 00:21:39.200]  我們可不可以從我們的
[00:21:39.200 --> 00:21:41.400]  知識智慧的理念裏面
[00:21:41.400 --> 00:21:42.800]  找到真正的答案
[00:21:42.800 --> 00:21:46.000]  而這個答案就給了我們真正的滿足呢?
[00:21:46.000 --> 00:21:49.600]  或者我們以下可以用一個例子來說明
[00:21:49.600 --> 00:21:52.800]  人之所以去做一個鋼琴
[00:21:52.800 --> 00:21:56.400]  目的是用來給人彈奏之用
[00:21:56.400 --> 00:21:58.200]  如果我們摒棄了這個目的
[00:21:58.200 --> 00:22:01.800]  企圖將這個鋼琴用來煮飯
[00:22:01.800 --> 00:22:05.000]  這個鋼琴的存在就毫無意義了
[00:22:05.000 --> 00:22:08.800]  因爲你做這個鋼琴目的是給人彈奏的
[00:22:08.800 --> 00:22:10.200]  這個是他的目的
[00:22:10.200 --> 00:22:11.600]  你改了這個目的
[00:22:11.600 --> 00:22:12.800]  用來煮飯
[00:22:12.800 --> 00:22:14.000]  它不是電飯鍋
[00:22:14.000 --> 00:22:15.800]  所以是沒有用的
[00:22:15.800 --> 00:22:17.800]  同樣人生的存在
[00:22:17.800 --> 00:22:20.000]  目的和意義
[00:22:20.000 --> 00:22:22.800]  就有賴於創造者的詞語
[00:22:22.800 --> 00:22:26.800]  如果你否定了創造者給我們生存的意義
[00:22:26.800 --> 00:22:28.200]  那我們只能夠說
[00:22:28.200 --> 00:22:29.600]  虛空的虛空
[00:22:29.600 --> 00:22:31.200]  一切都是虛空
[00:22:31.200 --> 00:22:33.200]  就好像奧古斯丁說的話
[00:22:33.200 --> 00:22:35.400]  在我們心底裏面有一個空洞
[00:22:35.400 --> 00:22:37.400]  只有神才能夠滿足
[00:22:37.400 --> 00:22:39.800]  其餘都是虛空
[00:22:39.800 --> 00:22:43.400]  但所羅門王仍然蠢蠢欲動
[00:22:43.400 --> 00:22:46.400]  頭腦的知識既然不能夠給我們滿足了
[00:22:46.400 --> 00:22:49.800]  或者官能的刺激可以給我們滿足呢?
[00:22:49.800 --> 00:22:51.800]  第二章第一節第二節
[00:22:51.800 --> 00:22:53.400]  我心裏說:奈巴!
[00:22:53.400 --> 00:22:55.200]  我以喜樂試試你
[00:22:55.200 --> 00:22:57.000]  你好享福
[00:22:57.000 --> 00:22:59.200]  誰知這也是虛空
[00:22:59.200 --> 00:23:01.400]  我只着嬉笑說
[00:23:01.400 --> 00:23:02.800]  也是狂妄
[00:23:02.800 --> 00:23:05.800]  論喜樂說有何功效呢?
[00:23:05.800 --> 00:23:08.000]  我相信今天有不少的人
[00:23:08.000 --> 00:23:10.800]  都以爲歡樂、脣酒、美人享受
[00:23:10.800 --> 00:23:13.800]  可以給你官能上的滿足
[00:23:13.800 --> 00:23:15.400]  結果是什麼呢?
[00:23:15.400 --> 00:23:17.400]  還不是虛空的虛空
[00:23:17.400 --> 00:23:19.000]  一切都是虛空
[00:23:19.000 --> 00:23:23.000]  所謂走入愁長神愁更愁
[00:23:23.000 --> 00:23:25.000]  第四節第五節
[00:23:25.000 --> 00:23:27.600]  這裏提到美麗的東西
[00:23:27.600 --> 00:23:30.400]  所羅門王大興土木
[00:23:30.400 --> 00:23:32.000]  建造房屋
[00:23:32.000 --> 00:23:34.000]  栽種葡萄園
[00:23:34.000 --> 00:23:36.000]  收租園圃
[00:23:36.000 --> 00:23:39.000]  種很多各樣花草樹木
[00:23:39.000 --> 00:23:42.000]  在視覺上極大的享受
[00:23:42.000 --> 00:23:43.400]  不但如此
[00:23:43.400 --> 00:23:46.600]  他更不惜融中自己在財色之中
[00:23:46.600 --> 00:23:49.000]  正如他自己說我買了瀑皮
[00:23:49.000 --> 00:23:51.000]  又有很多牛羣羊羣
[00:23:51.000 --> 00:23:54.000]  又爲自己積蓄金銀財寶
[00:23:54.000 --> 00:23:55.800]  又有唱歌的男女
[00:23:55.800 --> 00:23:57.600]  許多的悲哄
[00:23:57.600 --> 00:23:59.400]  七字與九字
[00:23:59.400 --> 00:24:02.400]  這個就好像長漢歌所說
[00:24:02.400 --> 00:24:04.800]  泥溝高處入清雲
[00:24:04.800 --> 00:24:07.200]  仙樂飄飄處處聞
[00:24:07.200 --> 00:24:10.000]  緩歌漫舞迎詩竹
[00:24:10.000 --> 00:24:12.400]  盡入君王看不足
[00:24:12.400 --> 00:24:15.800]  不過所羅門王比唐明王
[00:24:15.800 --> 00:24:17.200]  亢奮一點
[00:24:17.200 --> 00:24:19.400]  他沒有安樂山作反
[00:24:19.400 --> 00:24:21.200]  因爲所羅門王及早發覺
[00:24:21.200 --> 00:24:23.200]  這一切都是暴風捉影
[00:24:23.200 --> 00:24:26.200]  永遠不能滿足你的
[00:24:26.200 --> 00:24:27.200]  爲什麼?
[00:24:27.200 --> 00:24:29.200]  或者我們用以下的故事
[00:24:29.200 --> 00:24:31.200]  是給我們的啓迪
[00:24:31.200 --> 00:24:34.000]  德國慕尼克有個小丑叫維尼坦
[00:24:34.000 --> 00:24:36.600]  他很喜歡拍一齣短劇
[00:24:36.600 --> 00:24:38.600]  舞臺上有一支街燈
[00:24:38.600 --> 00:24:42.000]  照亮一個大光圈
[00:24:42.000 --> 00:24:44.400]  看到維尼坦在光圈裏面
[00:24:44.400 --> 00:24:46.400]  在找東西
[00:24:46.400 --> 00:24:48.200]  尋尋覓覓的
[00:24:48.200 --> 00:24:50.000]  好像找一些很重要的東西
[00:24:50.000 --> 00:24:51.200]  好像不見了的東西
[00:24:51.200 --> 00:24:52.400]  現在要找了
[00:24:52.400 --> 00:24:53.400]  一個警察來到
[00:24:53.400 --> 00:24:54.600]  看到他滿頭大汗
[00:24:54.600 --> 00:24:56.200]  很緊張找一些東西
[00:24:56.200 --> 00:24:57.000]  先生
[00:24:57.000 --> 00:24:58.600]  你是不是在找東西?
[00:24:58.600 --> 00:25:00.800]  我可不可以幫你一把?
[00:25:00.800 --> 00:25:02.000]  維尼坦說
[00:25:02.000 --> 00:25:05.600]  我不見了家裏大門的鎖匙
[00:25:05.600 --> 00:25:07.600]  家裏沒有人
[00:25:07.600 --> 00:25:09.000]  如果我找不到鎖匙
[00:25:09.000 --> 00:25:11.000]  我今晚就睡街了
[00:25:11.000 --> 00:25:12.400]  警察看見他這麼可憐
[00:25:12.400 --> 00:25:13.400]  就動了慈心
[00:25:13.400 --> 00:25:15.000]  幫他在光圈裏找
[00:25:15.000 --> 00:25:17.800]  找到失去的鎖匙
[00:25:17.800 --> 00:25:19.400]  找了幾個字都找不到
[00:25:19.400 --> 00:25:20.600]  一無所有
[00:25:20.600 --> 00:25:22.200]  警察開始懷疑
[00:25:22.200 --> 00:25:23.400]  就問:先生
[00:25:23.400 --> 00:25:24.600]  請你想一想
[00:25:24.600 --> 00:25:27.600]  你在哪裏不見了鎖匙?
[00:25:27.600 --> 00:25:30.800]  維尼坦指着對面黑暗的角落說
[00:25:30.800 --> 00:25:32.400]  我記得清清楚楚
[00:25:32.400 --> 00:25:34.400]  我在黑暗的角落裏
[00:25:34.400 --> 00:25:36.400]  失去了我的鎖匙
[00:25:36.400 --> 00:25:38.400]  警察聽到之後莫名其妙
[00:25:38.400 --> 00:25:41.200]  就問:那你爲什麼不在那裏找?
[00:25:41.200 --> 00:25:43.400]  維尼坦理直氣壯說
[00:25:43.400 --> 00:25:44.400]  因爲那裏有光
[00:25:44.400 --> 00:25:46.400]  那裏沒有光
[00:25:46.400 --> 00:25:48.000]  如果我們從日光之下
[00:25:48.000 --> 00:25:50.200]  去尋求人生的意義
[00:25:50.200 --> 00:25:53.000]  一定會徒勞無功
[00:25:53.000 --> 00:25:54.400]  爲什麼?
[00:25:54.400 --> 00:25:56.400]  因爲那裏是沒有的
[00:25:56.400 --> 00:25:58.400]  你不在那裏失去
[00:25:58.400 --> 00:26:00.400]  虛空就是虛空
[00:26:00.400 --> 00:26:02.200]  所以到了第三章的時候
[00:26:02.200 --> 00:26:05.000]  所羅門王就換了另外一副眼鏡
[00:26:05.000 --> 00:26:07.000]  去看這個人生的問題
[00:26:07.000 --> 00:26:08.800]  不是從人的角度去看
[00:26:08.800 --> 00:26:10.400]  而是從神的角度去看
[00:26:10.400 --> 00:26:12.200]  不是從日光之下的角度去看
[00:26:12.200 --> 00:26:14.800]  而是從日光之上的角度去看看
[00:26:14.800 --> 00:26:17.400]  人生究竟有什麼意義
[00:26:17.400 --> 00:26:21.600]  這幅圖畫就完全不同了
[00:26:21.600 --> 00:26:23.000]  到了第三章的時候
[00:26:23.000 --> 00:26:25.400]  所羅門王又開始用另外一副眼鏡來看
[00:26:25.400 --> 00:26:28.200]  我稱之爲日光之上的人生觀
[00:26:28.200 --> 00:26:30.600]  這個人生觀有三個特色
[00:26:30.600 --> 00:26:31.400]  第一個
[00:26:31.400 --> 00:26:34.200]  從創造的角度去看人生
[00:26:34.200 --> 00:26:36.200]  神學家稱這個Protology
[00:26:36.200 --> 00:26:38.600]  所有東西都是神創造
[00:26:38.600 --> 00:26:40.600]  記不記得鋼琴的例子
[00:26:40.600 --> 00:26:42.400]  你做了鋼琴的時候
[00:26:42.400 --> 00:26:43.800]  是被人彈奏
[00:26:43.800 --> 00:26:45.000]  人生的目的
[00:26:45.000 --> 00:26:49.200]  一定要從創造者的角度去看
[00:26:49.200 --> 00:26:50.000]  第二
[00:26:50.000 --> 00:26:52.600]  從活世和救贖的角度去看人生
[00:26:52.600 --> 00:26:54.800]  神學家稱爲Eschatology
[00:26:54.800 --> 00:26:56.400]  將來的結果是怎麼樣
[00:26:56.400 --> 00:26:58.600]  我們從結果來看
[00:26:58.600 --> 00:27:00.800]  究竟今天我們的人生是什麼
[00:27:00.800 --> 00:27:03.800]  從現今我們所處的世代去看人生
[00:27:03.800 --> 00:27:05.800]  我們活在一個什麼世代裏面
[00:27:05.800 --> 00:27:07.600]  一方面耶穌基督已經來到了
[00:27:07.600 --> 00:27:08.800]  救恩已經成就了
[00:27:08.800 --> 00:27:10.200]  天國已經降臨了
[00:27:10.200 --> 00:27:11.800]  末世也都開始了
[00:27:11.800 --> 00:27:14.400]  但是基督還沒再來
[00:27:14.400 --> 00:27:18.200]  最後審判和新天新地還沒實驗
[00:27:18.200 --> 00:27:20.000]  神學家稱我們這個時代叫
[00:27:20.000 --> 00:27:22.400]  Already but not yet 的時代
[00:27:22.400 --> 00:27:26.000]  一方面我們有耶穌基督在當中
[00:27:26.000 --> 00:27:29.200]  耶穌說我來是叫你們得安息的
[00:27:29.200 --> 00:27:30.600]  但是另一方面
[00:27:30.600 --> 00:27:33.000]  安息也還沒完全來到
[00:27:33.000 --> 00:27:35.000]  我們要等主耶穌再來的時候
[00:27:35.000 --> 00:27:37.400]  我們才能得到永恆的安息
[00:27:37.400 --> 00:27:40.200]  傳道書第三章第一節到第十節
[00:27:40.200 --> 00:27:42.000]  所羅門王就在
[00:27:42.000 --> 00:27:43.400]  我們活在這個世代
[00:27:43.400 --> 00:27:45.000]  Already but not yet 的世代
[00:27:45.000 --> 00:27:47.800]  描繪我們人生是什麼
[00:27:47.800 --> 00:27:50.000]  他用14個對比
[00:27:50.000 --> 00:27:55.000]  用一個神的眼光來看看是怎麼樣
[00:27:55.000 --> 00:27:58.600]  如果我們從人的眼光來看
[00:27:58.600 --> 00:28:01.200]  一半是好的一半是不好的
[00:28:01.200 --> 00:28:05.200]  但也是創世以來人必須經的道路
[00:28:05.200 --> 00:28:08.200]  楊石昌醫生稱這個物質次序
[00:28:08.200 --> 00:28:10.800]  在人生當中是有生有死
[00:28:10.800 --> 00:28:12.000]  有得有失
[00:28:12.000 --> 00:28:13.200]  有哭有笑
[00:28:13.200 --> 00:28:14.400]  有分有罪
[00:28:14.400 --> 00:28:15.400]  有愛有恨
[00:28:15.400 --> 00:28:16.200]  有撕裂
[00:28:16.200 --> 00:28:17.400]  有縫補
[00:28:17.400 --> 00:28:20.400]  這些都是神造萬物各安其事
[00:28:20.400 --> 00:28:24.600]  如果我們在天秤裏面計算一下賺了多少
[00:28:24.600 --> 00:28:27.200]  結賬就是零
[00:28:27.200 --> 00:28:29.600]  正如所羅門王在三章九節說
[00:28:29.600 --> 00:28:34.000]  這樣看來做事的人在他勞碌上有什麼益處
[00:28:34.000 --> 00:28:37.000]  益處的意思就指會計
[00:28:37.000 --> 00:28:40.000]  一年終結計算賺了多少錢
[00:28:40.000 --> 00:28:42.400]  答案是零
[00:28:42.400 --> 00:28:45.800]  人的苦勞和痛苦是因爲他們只希望
[00:28:45.800 --> 00:28:49.800]  在人生當中只是想有好的一面
[00:28:49.800 --> 00:28:54.600]  不想在不好的一面上吹吉避兇
[00:28:54.600 --> 00:28:56.400]  但人之常情
[00:28:56.400 --> 00:28:59.000]  我們不能夠逃避一個現實
[00:28:59.000 --> 00:29:00.000]  生離死別
[00:29:00.000 --> 00:29:00.800]  得失成敗
[00:29:00.800 --> 00:29:01.400]  哭有時
[00:29:01.400 --> 00:29:02.000]  笑有時
[00:29:02.000 --> 00:29:02.800]  失落有時
[00:29:02.800 --> 00:29:03.600]  尋找有神
[00:29:03.600 --> 00:29:07.600]  這些是我們不能夠逃避的現實
[00:29:07.600 --> 00:29:09.600]  從聖經的角度來看
[00:29:09.600 --> 00:29:12.000]  我們覺得這是一個很奇怪的事
[00:29:12.000 --> 00:29:15.200]  人的矛盾不僅在乎有生有死
[00:29:15.200 --> 00:29:16.400]  有福有禍
[00:29:16.400 --> 00:29:17.400]  與此同時
[00:29:17.400 --> 00:29:20.600]  神又將永恆的意念安置在世人心裏
[00:29:20.600 --> 00:29:22.600]  一方面我們要面對生死的問題
[00:29:22.600 --> 00:29:23.200]  生有時
[00:29:23.200 --> 00:29:23.800]  死有時
[00:29:23.800 --> 00:29:24.800]  我們知道有一天
[00:29:24.800 --> 00:29:26.600]  我們都會結束我們的生命
[00:29:26.600 --> 00:29:27.400]  但另一方面
[00:29:27.400 --> 00:29:29.800]  我們心底裏緩想着一個永生
[00:29:29.800 --> 00:29:32.800]  永生的願望是與生俱來
[00:29:32.800 --> 00:29:35.400]  是上帝安放在我們心底裏面的
[00:29:35.400 --> 00:29:39.200]  於是就造成了一個很大的矛盾
[00:29:39.200 --> 00:29:40.000]  更奇怪
[00:29:40.000 --> 00:29:41.800]  神不是覺得這個矛盾
[00:29:41.800 --> 00:29:42.800]  在第十一字說
[00:29:42.800 --> 00:29:47.600]  神造萬物 各安其事 生有時 死有時等等
[00:29:47.600 --> 00:29:50.200]  是成爲美好
[00:29:50.200 --> 00:29:53.000]  何以上帝覺得這個是美好呢?
[00:29:53.000 --> 00:29:56.800]  美好這個詞可以說是適合
[00:29:56.800 --> 00:29:57.400]  換過來說
[00:29:57.400 --> 00:29:59.200]  我們以神的眼光來看
[00:29:59.200 --> 00:30:01.400]  人生的得失成敗
[00:30:01.400 --> 00:30:03.600]  從日光之下去看
[00:30:03.600 --> 00:30:05.600]  是截然不同
[00:30:05.600 --> 00:30:06.800]  首先我們知道
[00:30:06.800 --> 00:30:10.000]  我們擁有的一切都是神給我們的份
[00:30:10.000 --> 00:30:12.200]  在神的恩賜的第十三節
[00:30:12.200 --> 00:30:14.800]  不是應份 不是過份
[00:30:14.800 --> 00:30:18.000]  是本份 是最適合 最美好
[00:30:18.000 --> 00:30:20.200]  無所增添 無所減少
[00:30:20.200 --> 00:30:21.200]  第十四節
[00:30:21.200 --> 00:30:22.000]  不但如此
[00:30:22.000 --> 00:30:23.600]  凡事都有定時
[00:30:23.600 --> 00:30:25.200]  天下萬物都有定時
[00:30:25.200 --> 00:30:28.000]  神造萬物 各安其事 成爲美好
[00:30:28.000 --> 00:30:29.200]  每一刻 每一時
[00:30:29.200 --> 00:30:31.800]  都是神給我們的機會
[00:30:31.800 --> 00:30:34.200]  不是沒有目的的
[00:30:34.200 --> 00:30:35.400]  最後一個例子
[00:30:35.400 --> 00:30:37.800]  就是比如你玩一個千塊的圖案
[00:30:37.800 --> 00:30:39.000]  一個Puzzle
[00:30:39.000 --> 00:30:40.800]  在砌的過程裏面
[00:30:40.800 --> 00:30:42.800]  沒砌好 亂七八糟
[00:30:42.800 --> 00:30:44.400]  不知所謂
[00:30:44.400 --> 00:30:45.800]  但當你砌完一幅圖畫
[00:30:45.800 --> 00:30:47.400]  情意在眼前
[00:30:47.400 --> 00:30:50.600]  竟然是一幅這麼美的圖畫
[00:30:50.600 --> 00:30:52.600]  神有他的時間
[00:30:52.600 --> 00:30:54.200]  只要我們有信心
[00:30:54.200 --> 00:30:56.600]  相信每一塊放在其中
[00:30:56.600 --> 00:30:58.800]  是有作用意思的
[00:30:58.800 --> 00:31:02.200]  是要完成一幅美麗的圖畫
[00:31:02.200 --> 00:31:04.800]  砌這幅圖案之前
[00:31:04.800 --> 00:31:08.000]  好像在過程裏面亂七八糟
[00:31:08.000 --> 00:31:10.800]  這是必須經歷的過程
[00:31:10.800 --> 00:31:13.400]  只要你帶着一個信念
[00:31:13.400 --> 00:31:15.000]  目前所發生一切的事
[00:31:15.000 --> 00:31:17.200]  無論是生是死是福是禍
[00:31:17.200 --> 00:31:18.400]  是悲是喜
[00:31:18.400 --> 00:31:20.000]  都是美好
[00:31:20.000 --> 00:31:22.400]  都是最適合不過
[00:31:22.400 --> 00:31:23.800]  所羅門王在第三章
[00:31:23.800 --> 00:31:25.000]  十二節至十五節
[00:31:25.000 --> 00:31:28.400]  就教導我們怎樣享受人生
[00:31:28.400 --> 00:31:31.000]  第一 是以感恩的心
[00:31:31.000 --> 00:31:34.400]  去享受上帝給我們一切的份
[00:31:34.400 --> 00:31:35.400]  正如他說
[00:31:35.400 --> 00:31:38.800]  我知道世人莫強於終身喜樂行善
[00:31:38.800 --> 00:31:41.000]  並且人人喫喝
[00:31:41.000 --> 00:31:43.200]  在他一切勞碌中享福
[00:31:43.200 --> 00:31:45.800]  這也是神的恩賜
[00:31:45.800 --> 00:31:47.800]  世界上只有兩種人
[00:31:47.800 --> 00:31:50.400]  一種人是凡事者恩
[00:31:50.400 --> 00:31:53.000]  知道每一件事都是神的心意
[00:31:53.000 --> 00:31:55.600]  人看來有些好有些不好
[00:31:55.600 --> 00:31:56.600]  但在神看來
[00:31:56.600 --> 00:31:58.600]  樣樣都是美好的
[00:31:58.600 --> 00:32:01.400]  因爲不會搞錯
[00:32:01.400 --> 00:32:04.600]  在這裏我們提到很重要的一件事
[00:32:04.600 --> 00:32:08.800]  問題是你信不信得上帝給你是最好的
[00:32:08.800 --> 00:32:13.800]  凡事者恩不是凡事埋怨
[00:32:13.800 --> 00:32:18.600]  並且是以敬畏的心去接受神所做的
[00:32:18.600 --> 00:32:21.000]  所羅門王給我們三個理由
[00:32:21.000 --> 00:32:24.600]  他一切所做的必永存
[00:32:24.600 --> 00:32:27.000]  唯有在他裏面纔有永恆價值
[00:32:27.000 --> 00:32:30.800]  第二 他所做的無所增添無所減少
[00:32:30.800 --> 00:32:32.400]  是最適合不過
[00:32:32.400 --> 00:32:35.200]  第三 他有永生的盼望
[00:32:35.200 --> 00:32:38.600]  以至我們永遠活着有盼望
[00:32:38.600 --> 00:32:42.400]  所以我們可以能夠抓緊每一個機會
[00:32:42.400 --> 00:32:43.800]  除此之外
[00:32:43.800 --> 00:32:45.000]  從新約的角度去看
[00:32:45.000 --> 00:32:46.800]  我們更有一個大使命
[00:32:46.800 --> 00:32:48.200]  將福音傳遍天下
[00:32:48.200 --> 00:32:50.200]  叫萬民作神的門徒
[00:32:50.200 --> 00:32:51.400]  簡而言之
[00:32:51.400 --> 00:32:55.000]  我們一生不是挨世界
[00:32:55.000 --> 00:32:56.800]  而是嘆世界
[00:32:56.800 --> 00:32:58.600]  不單止是嘆世界
[00:32:58.600 --> 00:33:00.600]  更加是做世界
[00:33:00.600 --> 00:33:03.000]  因爲這是上帝給我們的使命
[00:33:03.000 --> 00:33:05.400]  也是基督徒的人生觀
[00:33:05.400 --> 00:33:07.400]  好 我們今天說到這爲止
[00:33:07.400 --> 00:33:10.400]  我們再一次同心一同的祈禱
[00:33:10.400 --> 00:33:12.400]  天父我們再一次感謝你
[00:33:12.400 --> 00:33:17.200]  你給我們一個非常令人震撼
[00:33:17.200 --> 00:33:20.200]  又令人歡愉的一個挑戰
[00:33:20.200 --> 00:33:23.600]  如何在我們人生裏面活得有意義
[00:33:23.600 --> 00:33:27.000]  求你的話語深深藏在我們的心底裏面
[00:33:27.000 --> 00:33:28.400]  有去改變我們
[00:33:28.400 --> 00:33:31.000]  我們這樣的祈禱乃是奉耶穌基督命求
