
[00:00:00.000 --> 00:00:02.000]  各位電影師妹主內平安
[00:24:58.000 --> 00:24:59.000]  三百戰狼
[00:24:59.000 --> 00:25:01.000]  有沒有看過這套電影
[00:25:01.000 --> 00:25:03.000]  和希臘打仗
[00:25:03.000 --> 00:25:07.000]  擴充他的國境
[00:25:07.000 --> 00:25:13.000]  所以其實亞達舍西心裏有個計劃
[00:25:13.000 --> 00:25:14.000]  又不考慮了
[00:25:14.000 --> 00:25:17.000]  三軍未動
[00:25:17.000 --> 00:25:18.000]  糧草先行
[00:25:18.000 --> 00:25:19.000]  希伯來台真的很好
[00:25:19.000 --> 00:25:21.000]  我說得很容易
[00:25:21.000 --> 00:25:25.000]  又有反應又反應得對
[00:25:25.000 --> 00:25:28.000]  誰負責篤混糧草
[00:25:28.000 --> 00:25:31.000]  一定要是心腹大臣
[00:25:31.000 --> 00:25:32.000]  可靠
[00:25:32.000 --> 00:25:36.000]  否則前線接濟不到
[00:25:36.000 --> 00:25:38.000]  大家權力鬥爭
[00:25:38.000 --> 00:25:39.000]  明白嗎
[00:25:39.000 --> 00:25:41.000]  所以其實聖經學者說
[00:25:41.000 --> 00:25:47.000]  是亞達舍西挖個洞給尼西米亞下去的
[00:25:47.000 --> 00:25:50.000]  誰肯離開書山王宮
[00:25:50.000 --> 00:25:57.000]  去到猶大省帝國邊疆之地
[00:25:57.000 --> 00:25:59.000]  沒有人肯去的
[00:25:59.000 --> 00:26:02.000]  還有一個荒涼的耶路撒冷
[00:26:02.000 --> 00:26:05.000]  帝國的榮華富貴
[00:26:05.000 --> 00:26:07.000]  誰不羨慕
[00:26:07.000 --> 00:26:09.000]  誰不是看著哪裡好
[00:26:09.000 --> 00:26:12.000]  就移民去哪裡
[00:26:12.000 --> 00:26:15.000]  1913年
[00:26:15.000 --> 00:26:21.000]  聖塔巴伯拉市丹福大學
[00:26:21.000 --> 00:26:30.000]  整個西方世界最繁榮安定的地方
[00:26:30.000 --> 00:26:33.000]  中國呢
[00:26:33.000 --> 00:26:37.000]  你熟不熟中國的近代歷史
[00:26:37.000 --> 00:26:43.000]  1911年辛亥革命
[00:26:43.000 --> 00:26:45.000]  我們國父孫中山先生說
[00:26:45.000 --> 00:26:48.000]  革命尚未成功
[00:26:48.000 --> 00:26:52.000]  所以結果袁世凱做了大總統
[00:26:52.000 --> 00:26:54.000]  接著軍閥割據
[00:26:54.000 --> 00:26:57.000]  北伐
[00:26:57.000 --> 00:27:00.000]  日本侵華
[00:27:00.000 --> 00:27:05.000]  國共內戰
[00:27:05.000 --> 00:27:11.000]  一個市丹福大學二年級的女孩
[00:27:11.000 --> 00:27:13.000]  應該在哪裡
[00:27:13.000 --> 00:27:17.000]  問我們當中是媽的請答我
[00:27:17.000 --> 00:27:19.000]  你明白我說什麼嗎
[00:27:19.000 --> 00:27:21.000]  問問爸爸我有個女兒
[00:27:21.000 --> 00:27:24.000]  當然不在中國
[00:27:24.000 --> 00:27:27.000]  你試一下今天叫我女兒去索馬利亞
[00:27:27.000 --> 00:27:29.000]  開玩笑
[00:27:29.000 --> 00:27:31.000]  她說去我都要警告她
[00:27:31.000 --> 00:27:33.000]  牧師麻煩給她counseling
[00:27:33.000 --> 00:27:34.000]  你明白嗎
[00:27:34.000 --> 00:27:38.000]  何教士是怎樣去中國的
[00:27:38.000 --> 00:27:40.000]  是媽媽寫信給他
[00:27:40.000 --> 00:27:44.000]  女兒買張船票
[00:27:44.000 --> 00:27:46.000]  這個媽媽瘋了
[00:27:46.000 --> 00:27:50.000]  跟女兒說這些
[00:27:50.000 --> 00:27:51.000]  但我說
[00:27:51.000 --> 00:27:54.000]  有一天我去到天家
[00:27:54.000 --> 00:27:56.000]  如果要排隊
[00:27:56.000 --> 00:28:01.000]  我不會排問舊約問題的隊
[00:28:01.000 --> 00:28:06.000]  我會排隊去多謝何教士的媽媽
[00:28:06.000 --> 00:28:09.000]  這樣的母親
[00:28:09.000 --> 00:28:10.000]  如果沒有她
[00:28:10.000 --> 00:28:13.000]  我們今天哪有坐在這裡
[00:28:13.000 --> 00:28:16.000]  你想想歷史就是這樣
[00:28:16.000 --> 00:28:21.000]  一個母親信服上帝
[00:28:21.000 --> 00:28:25.000]  而不是按著自己的天性
[00:28:25.000 --> 00:28:28.000]  為自己的女兒讀書
[00:28:28.000 --> 00:28:31.000]  銀版有一些額外的資料
[00:28:31.000 --> 00:28:34.000]  是我們中文翻譯的時候還沒拿到的
[00:28:34.000 --> 00:28:38.000]  何教士當年是讀歐洲的語言
[00:28:38.000 --> 00:28:41.000]  意大利文、法文、德文
[00:28:41.000 --> 00:28:43.000]  因為他的夢
[00:28:43.000 --> 00:28:47.000]  是在他那間不是雜貨舖
[00:28:47.000 --> 00:28:51.000]  那張照片是永安公司
[00:28:51.000 --> 00:28:56.000]  在櫥窗後面那些是晚禮服長裙
[00:28:56.000 --> 00:29:00.000]  何教士說我很想在櫥窗上寫著
[00:29:00.000 --> 00:29:04.000]  裏面說意大利文、德文、法文
[00:29:04.000 --> 00:29:07.000]  是遊客區
[00:29:07.000 --> 00:29:11.000]  媽媽負責這筆生意
[00:29:11.000 --> 00:29:13.000]  爸爸身體不好
[00:29:13.000 --> 00:29:17.000]  女兒是一個人才
[00:29:17.000 --> 00:29:20.000]  你送她去中國
[00:29:20.000 --> 00:29:24.000]  1913年
[00:29:24.000 --> 00:29:26.000]  是
[00:29:26.000 --> 00:29:31.000]  人的本性不能說我們錯
[00:29:31.000 --> 00:29:34.000]  當然選擇最好的地方去
[00:29:34.000 --> 00:29:38.000]  最安全、最繁榮、最沒有恐懼
[00:29:38.000 --> 00:29:40.000]  你加上去
[00:29:40.000 --> 00:29:43.000]  理直氣壯、振振有詞
[00:29:43.000 --> 00:29:45.000]  但是我們打開聖經
[00:29:45.000 --> 00:29:49.000]  我們必須要說上帝要他的百姓去哪裡?
[00:29:49.000 --> 00:29:53.000]  不是留在書山的皇宮
[00:29:53.000 --> 00:30:00.000]  不是留在安樂的帝國權力的核心
[00:30:00.000 --> 00:30:03.000]  榮華富貴
[00:30:03.000 --> 00:30:10.000]  保證有個退休的套餐
[00:30:10.000 --> 00:30:18.000]  聖經呼召我們跟隨主耶穌的腳踪
[00:30:18.000 --> 00:30:24.000]  祂是離開天上的榮華
[00:30:24.000 --> 00:30:27.000]  你懂得唱這些聖誕歌嗎?
[00:30:27.000 --> 00:30:32.000]  不過就聖誕節唱一下吧
[00:30:32.000 --> 00:30:35.000]  聖經不是這樣說的
[00:30:35.000 --> 00:30:37.000]  整個帝國這麼大
[00:30:37.000 --> 00:30:38.000]  哪裡不好去
[00:30:38.000 --> 00:30:44.000]  就是去最荒涼的耶路撒冷
[00:30:44.000 --> 00:30:51.000]  這是舊約聖經歷史讓我們看到
[00:30:51.000 --> 00:30:59.000]  我們神施恩的手是這樣的
[00:30:59.000 --> 00:31:01.000]  英文的翻譯不是施恩
[00:31:01.000 --> 00:31:03.000]  是Good Hand
[00:31:03.000 --> 00:31:04.000]  是好的
[00:31:04.000 --> 00:31:06.000]  希伯來文是個好字
[00:31:06.000 --> 00:31:08.000]  神創造天地
[00:31:08.000 --> 00:31:11.000]  神看著是好的
[00:31:11.000 --> 00:31:13.000]  《創世紀》50章結束
[00:31:13.000 --> 00:31:15.000]  約瑟跟他哥哥說
[00:31:15.000 --> 00:31:17.000]  你們的意思是想害我
[00:31:17.000 --> 00:31:23.000]  但神的意思原來是好的
[00:31:23.000 --> 00:31:27.000]  原來回到帝國盛世當中
[00:31:27.000 --> 00:31:32.000]  荒涼的耶路撒冷是神的手的帶領
[00:31:32.000 --> 00:31:37.000]  是好的
[00:31:37.000 --> 00:31:43.000]  這一句金句是在這樣的歷史現實當中
[00:31:43.000 --> 00:31:47.000]  不是公元前第五世紀
[00:31:47.000 --> 00:31:51.000]  是1913年
[00:31:51.000 --> 00:31:54.000]  是今天
[00:31:54.000 --> 00:31:59.000]  我們不是衝去繁華盛世
[00:31:59.000 --> 00:32:00.000]  安居樂業
[00:32:00.000 --> 00:32:01.000]  有沒有錯呢?
[00:32:01.000 --> 00:32:02.000]  沒有錯
[00:32:02.000 --> 00:32:09.000]  不過我們神施恩的手往往不是這樣做的
[00:32:09.000 --> 00:32:11.000]  你讀聖經看到嗎?
[00:32:11.000 --> 00:32:14.000]  你在宣教的歷史上看到嗎?
[00:32:14.000 --> 00:32:16.000]  為何要去柬埔寨呢?
[00:32:16.000 --> 00:32:20.000]  那麼多地雷
[00:32:20.000 --> 00:32:24.000]  為何要去回教的地區呢?
[00:32:24.000 --> 00:32:26.000]  那麼看不起女性
[00:32:26.000 --> 00:32:30.000]  你問一千個問題沒有答案
[00:32:30.000 --> 00:32:37.000]  但上帝就是這樣一步一步帶領尼西米
[00:32:37.000 --> 00:32:40.000]  從一人之下
[00:32:40.000 --> 00:32:46.000]  萬人之上的這份工作
[00:32:46.000 --> 00:32:52.000]  回到一個荒涼的耶路撒冷
[00:32:52.000 --> 00:32:58.000]  我們神施恩的手
[00:32:58.000 --> 00:33:03.000]  希望你親自寫下這一句話
[00:33:03.000 --> 00:33:07.000]  賀教士在他回憶他一生
[00:33:07.000 --> 00:33:13.000]  他親自寫下這書名
[00:33:13.000 --> 00:33:16.000]  你回顧你的一生
[00:33:16.000 --> 00:33:18.000]  你的大半生
[00:33:18.000 --> 00:33:21.000]  你的半生
[00:33:21.000 --> 00:33:22.000]  還未到
[00:33:22.000 --> 00:33:25.000]  感謝主你還有機會
[00:33:25.000 --> 00:33:30.000]  去經歷神的好
[00:33:30.000 --> 00:33:34.000]  神施恩的手
[00:33:34.000 --> 00:33:35.000]  對不起
[00:33:35.000 --> 00:33:39.000]  不是我們走出來說見證的恩典
[00:33:39.000 --> 00:33:43.000]  我們那些全部是歌功頌德的
[00:33:43.000 --> 00:33:46.000]  全部是股票逆市上升
[00:33:46.000 --> 00:33:49.000]  我賺光那一隻
[00:33:49.000 --> 00:33:51.000]  不是的
[00:33:51.000 --> 00:33:52.000]  原來不是的
[00:33:52.000 --> 00:33:55.000]  這不是這樣說的
[00:33:55.000 --> 00:33:57.000]  莫名其妙
[00:33:57.000 --> 00:34:02.000]  尼西米的感動揮之不去
[00:34:02.000 --> 00:34:08.000]  皇帝竟然有這樣主動撩他
[00:34:08.000 --> 00:34:09.000]  撞他
[00:34:09.000 --> 00:34:10.000]  用這個中文字
[00:34:10.000 --> 00:34:14.000]  你懂不懂
[00:34:14.000 --> 00:34:16.000]  但他說這是神施恩的手
[00:34:16.000 --> 00:34:18.000]  就好像約瑟說
[00:34:18.000 --> 00:34:20.000]  不是你們將我賣到尼外及
[00:34:20.000 --> 00:34:22.000]  是上帝差遣我
[00:34:22.000 --> 00:34:23.000]  差遣我
[00:34:23.000 --> 00:34:25.000]  說了三次
[00:34:25.000 --> 00:34:31.000]  原來差遣是從給兄弟賣開始的
[00:34:31.000 --> 00:34:36.000]  我們差遣理會從來都不說這句
[00:34:36.000 --> 00:34:37.000]  是呀
[00:34:37.000 --> 00:34:41.000]  差遣這個動詞在聖經出現
[00:34:41.000 --> 00:34:42.000]  是創世紀
[00:34:42.000 --> 00:34:45.000]  不是使徒行傳
[00:34:45.000 --> 00:34:48.000]  是上帝施恩的手
[00:34:48.000 --> 00:34:53.000]  約瑟最有資格去控訴上帝不好
[00:34:53.000 --> 00:34:55.000]  他最後的結論
[00:34:55.000 --> 00:34:57.000]  他說神的意思是好的
[00:34:57.000 --> 00:34:59.000]  我看回何教士的一生
[00:34:59.000 --> 00:35:00.000]  我很感動
[00:35:00.000 --> 00:35:05.000]  其實他絕對可以埋怨上帝十萬八千樣東西
[00:35:05.000 --> 00:35:07.000]  但到最後
[00:35:07.000 --> 00:35:11.000]  他真的很平靜謙卑
[00:35:11.000 --> 00:35:13.000]  不動聲色
[00:35:13.000 --> 00:35:15.000]  所以我們都撩頭了
[00:35:15.000 --> 00:35:17.000]  書名是甚麼來的
[00:35:17.000 --> 00:35:20.000]  「施恩的手」
[00:35:20.000 --> 00:35:23.000]  當年在尼希米的生命當中
[00:35:23.000 --> 00:35:26.000]  今日在何教士的生平當中
[00:35:26.000 --> 00:35:29.000]  同樣在我們的生命當中
[00:35:29.000 --> 00:35:36.000]  不過你要肯從帝國的繁榮
[00:35:36.000 --> 00:35:41.000]  去到放量的耶路撒冷
[00:35:41.000 --> 00:35:43.000]  肯不肯
[00:35:43.000 --> 00:35:46.000]  尼希米其實很容易推的
[00:35:46.000 --> 00:35:52.000]  很容易捱過了亞達舍西王
[00:35:52.000 --> 00:35:56.000]  半路中途都可以逃脫的
[00:35:56.000 --> 00:36:01.000]  神施恩的手不是強迫我們去
[00:36:01.000 --> 00:36:06.000]  是邀請我們去跟隨他
[00:36:06.000 --> 00:36:12.000]  尼希米再記載下去的是
[00:36:12.000 --> 00:36:16.000]  尼希米來到耶路撒冷
[00:36:16.000 --> 00:36:19.000]  過了三天
[00:36:19.000 --> 00:36:23.000]  其實他的旅程已經五個月了
[00:36:23.000 --> 00:36:25.000]  以斯拉基告訴我們
[00:36:25.000 --> 00:36:27.000]  休息三天
[00:36:27.000 --> 00:36:28.000]  不能休息的
[00:36:28.000 --> 00:36:34.000]  皇帝身邊最受重用的高官
[00:36:34.000 --> 00:36:41.000]  現在來到邊疆的放量地方
[00:36:41.000 --> 00:36:45.000]  你說有多少人想排隊上訪見他
[00:36:45.000 --> 00:36:46.000]  有多少人想求他
[00:36:46.000 --> 00:36:50.000]  跟皇帝說說調我回去
[00:36:50.000 --> 00:36:51.000]  關係嘛
[00:36:51.000 --> 00:36:53.000]  請他吃飯嘛
[00:36:53.000 --> 00:36:55.000]  所以每天吃多少餐飯
[00:36:55.000 --> 00:36:57.000]  你有沒有試過
[00:36:57.000 --> 00:36:59.000]  你不是這一級的人馬
[00:36:59.000 --> 00:37:02.000]  所以你都是三餐自己買個飯盒
[00:37:02.000 --> 00:37:06.000]  我們今天跟內地的同學說吃飯盒
[00:37:06.000 --> 00:37:08.000]  他說只有個盒子嗎
[00:37:08.000 --> 00:37:10.000]  他說不是 吃合飯
[00:37:10.000 --> 00:37:12.000]  反過來說
[00:37:12.000 --> 00:37:14.000]  我們習慣了快手
[00:37:14.000 --> 00:37:18.000]  吃飯盒 嚇得他們臉都青了
[00:37:18.000 --> 00:37:21.000]  每天吃18餐差不多
[00:37:21.000 --> 00:37:22.000]  不停輪流
[00:37:22.000 --> 00:37:24.000]  所以不吃的
[00:37:24.000 --> 00:37:27.000]  酒都是這樣舉起的
[00:37:27.000 --> 00:37:28.000]  坐著不動的
[00:37:28.000 --> 00:37:31.000]  見人的 見足三天
[00:37:31.000 --> 00:37:33.000]  人人都很有興趣
[00:37:33.000 --> 00:37:36.000]  第一為自己游說
[00:37:36.000 --> 00:37:39.000]  第二探聽尼熙米來想做甚麼
[00:37:39.000 --> 00:37:42.000]  你踩腳進來
[00:37:42.000 --> 00:37:44.000]  龍潭虎穴
[00:37:44.000 --> 00:37:47.000]  你當然有所圖
[00:37:47.000 --> 00:37:48.000]  你一定哄他
[00:37:48.000 --> 00:37:51.000]  所以尼熙米很清楚強調
[00:37:51.000 --> 00:37:53.000]  他說我想做的事
[00:37:53.000 --> 00:37:57.000]  神在我心裏要為耶路撒冷做甚麼
[00:37:57.000 --> 00:37:59.000]  我一個人都沒有說
[00:37:59.000 --> 00:38:02.000]  所以他去看那個城牆
[00:38:02.000 --> 00:38:03.000]  不是白天光天白日
[00:38:03.000 --> 00:38:06.000]  記者跟著他拍到他
[00:38:06.000 --> 00:38:08.000]  早餐吃甚麼蛋自拉茶
[00:38:08.000 --> 00:38:11.000]  沒有 半夜去
[00:38:11.000 --> 00:38:14.000]  帶兩三個心腹
[00:38:14.000 --> 00:38:17.000]  騎著一隻牲口
[00:38:17.000 --> 00:38:20.000]  我們不熟悉耶路撒冷的地圖
[00:38:20.000 --> 00:38:22.000]  所以我們不知道甚麼叫谷門
[00:38:22.000 --> 00:38:23.000]  甚麼叫野狗井
[00:38:23.000 --> 00:38:24.000]  甚麼叫糞廠門
[00:38:24.000 --> 00:38:26.000]  甚麼叫全門
[00:38:26.000 --> 00:38:29.000]  用時鐘來做比喻
[00:38:29.000 --> 00:38:32.000]  尼熙米是由九點出去
[00:38:32.000 --> 00:38:38.000]  出去耶路撒冷西邊的城牆算是完整
[00:38:38.000 --> 00:38:43.000]  向六點鐘的方向向南走
[00:38:43.000 --> 00:38:48.000]  但走到大概五點半左右的位置
[00:38:48.000 --> 00:38:50.000]  就沒有路可走
[00:38:50.000 --> 00:38:53.000]  所以他要下來步行
[00:38:53.000 --> 00:38:56.000]  向三點鐘的方向進發
[00:38:56.000 --> 00:38:59.000]  東面耶路撒冷的城牆
[00:38:59.000 --> 00:39:03.000]  是當年巴比倫軍隊入城進攻
[00:39:03.000 --> 00:39:05.000]  主要的戰場
[00:39:05.000 --> 00:39:09.000]  考古發掘出尼熙米的城牆
[00:39:09.000 --> 00:39:12.000]  找到的位置
[00:39:12.000 --> 00:39:16.000]  東面的城牆尼熙米很聰明
[00:39:16.000 --> 00:39:17.000]  根本不能重建
[00:39:17.000 --> 00:39:20.000]  太過破舊
[00:39:20.000 --> 00:39:22.000]  太過毀壞得要緊
[00:39:22.000 --> 00:39:24.000]  所以他退後了
[00:39:24.000 --> 00:39:26.000]  建造一幢新的牆
[00:39:26.000 --> 00:39:28.000]  這是尼熙米 懂事
[00:39:28.000 --> 00:39:30.000]  但那一晚
[00:39:30.000 --> 00:39:37.000]  他是摸著耶路撒冷城牆的荒廢
[00:39:37.000 --> 00:39:42.000]  摸著城牆的破落
[00:39:42.000 --> 00:39:45.000]  退換拜雅
[00:39:45.000 --> 00:39:49.000]  滿目瘡痍
[00:39:49.000 --> 00:39:53.000]  但他看到的是神斯恩的手
[00:39:53.000 --> 00:39:55.000]  很奇怪
[00:39:55.000 --> 00:39:57.000]  唯一的解釋
[00:39:57.000 --> 00:39:58.000]  我又是說
[00:39:58.000 --> 00:40:02.000]  見到困難 翌日訂機票回家
[00:40:02.000 --> 00:40:04.000]  沒有人可以怪他
[00:40:04.000 --> 00:40:06.000]  人之常情
[00:40:06.000 --> 00:40:07.000]  我來到了
[00:40:07.000 --> 00:40:09.000]  我看過了
[00:40:09.000 --> 00:40:11.000]  我摸到了
[00:40:11.000 --> 00:40:12.000]  沒可能的
[00:40:12.000 --> 00:40:13.000]  做不到的
[00:40:13.000 --> 00:40:14.000]  上帝就放過我吧
[00:40:14.000 --> 00:40:16.000]  Why me?
[00:40:16.000 --> 00:40:19.000]  沒有啊 尼熙米沒有
[00:40:19.000 --> 00:40:20.000]  唯一的解釋
[00:40:20.000 --> 00:40:24.000]  這是上帝給他一個真的意象
[00:40:24.000 --> 00:40:27.000]  不是自己的感動
[00:40:27.000 --> 00:40:29.000]  衝動
[00:40:29.000 --> 00:40:30.000]  幻想
[00:40:30.000 --> 00:40:33.000]  浪漫
[00:40:33.000 --> 00:40:38.000]  何教士這個空木頭車的意象
[00:40:38.000 --> 00:40:41.000]  不是說說而已
[00:40:41.000 --> 00:40:44.000]  是他一生的
[00:40:44.000 --> 00:40:47.000]  來到中國
[00:40:47.000 --> 00:40:51.000]  不是那些表面的困難
[00:40:51.000 --> 00:40:54.000]  沒有肥皂洗澡
[00:40:54.000 --> 00:40:59.000]  很多美國的舒適生活都沒有了
[00:40:59.000 --> 00:41:02.000]  那些是很小事
[00:41:02.000 --> 00:41:05.000]  但是一個宣教士見到
[00:41:05.000 --> 00:41:13.000]  中國民間的貧窮迷信
[00:41:13.000 --> 00:41:16.000]  職責難返
[00:41:16.000 --> 00:41:19.000]  你明白我的意思嗎
[00:41:19.000 --> 00:41:22.000]  不是容易的
[00:41:22.000 --> 00:41:25.000]  你問他回來述職
[00:41:25.000 --> 00:41:27.000]  帶了多少人信耶穌
[00:41:27.000 --> 00:41:30.000]  有時很難說的
[00:41:30.000 --> 00:41:34.000]  所以我勸大家不要問這麼多問題
[00:41:34.000 --> 00:41:36.000]  鼓勵他 為他祈禱
[00:41:36.000 --> 00:41:39.000]  一個宣教士需要的是
[00:41:39.000 --> 00:41:41.000]  一粒墨紙落在地裡
[00:41:41.000 --> 00:41:42.000]  什麼?
[00:41:42.000 --> 00:41:44.000]  死了
[00:41:44.000 --> 00:41:48.000]  然後結出紙粒
[00:41:48.000 --> 00:41:51.000]  何教士不是不知道問題的
[00:41:51.000 --> 00:41:54.000]  這麼聰明 這麼聰明
[00:41:54.000 --> 00:41:59.000]  今天我們說的不是一個商業的天才
[00:41:59.000 --> 00:42:01.000]  是一個entrepreneur
[00:42:01.000 --> 00:42:03.000]  認識這個字嗎?
[00:42:03.000 --> 00:42:05.000]  創業
[00:42:05.000 --> 00:42:08.000]  所以他真的見到那些婦女
[00:42:08.000 --> 00:42:10.000]  花邊廠
[00:42:10.000 --> 00:42:12.000]  你去到
[00:42:12.000 --> 00:42:15.000]  就跟他們查經
[00:42:15.000 --> 00:42:16.000]  不是的 何教士
[00:42:16.000 --> 00:42:18.000]  真的見到那些小朋友
[00:42:18.000 --> 00:42:19.000]  孤兒院
[00:42:19.000 --> 00:42:21.000]  厲害的
[00:42:21.000 --> 00:42:24.000]  你讀他的傳記
[00:42:24.000 --> 00:42:28.000]  你從來看不到他在困難面前
[00:42:28.000 --> 00:42:32.000]  投訴埋怨
[00:42:32.000 --> 00:42:35.000]  世界很艱難
[00:42:35.000 --> 00:42:38.000]  命途多展
[00:42:38.000 --> 00:42:40.000]  不懂得寫個展字
[00:42:40.000 --> 00:42:42.000]  頭頭碰著黑
[00:42:42.000 --> 00:42:46.000]  服侍上帝真是一堆眼淚
[00:42:46.000 --> 00:42:48.000]  從來沒有的
[00:42:48.000 --> 00:42:52.000]  我很感恩我在我爸爸身上學到這個功課
[00:42:52.000 --> 00:42:55.000]  當然不是遺傳
[00:42:55.000 --> 00:42:56.000]  沒有遺傳
[00:42:56.000 --> 00:42:58.000]  不過先天後天
[00:42:58.000 --> 00:43:01.000]  他見到何教士的侍奉
[00:43:01.000 --> 00:43:03.000]  對我父親來說
[00:43:03.000 --> 00:43:07.000]  從來我在家裡沒有聽到他會抱怨
[00:43:07.000 --> 00:43:11.000]  教會難做的
[00:43:11.000 --> 00:43:13.000]  弟兄姊妹
[00:43:13.000 --> 00:43:15.000]  這是神施恩的手
[00:43:15.000 --> 00:43:17.000]  你只能選擇看什麼
[00:43:17.000 --> 00:43:20.000]  一杯水一半滿一半空
[00:43:20.000 --> 00:43:22.000]  不是
[00:43:22.000 --> 00:43:25.000]  是你選擇看上帝
[00:43:25.000 --> 00:43:28.000]  還是看自己
[00:43:28.000 --> 00:43:31.000]  看自己永遠艱難
[00:43:31.000 --> 00:43:33.000]  永遠不夠
[00:43:33.000 --> 00:43:35.000]  但看上帝
[00:43:35.000 --> 00:43:37.000]  每一個難處都是機會
[00:43:37.000 --> 00:43:39.000]  你看何教士的傳記
[00:43:39.000 --> 00:43:42.000]  每一個挑戰上帝怎樣為他成就
[00:43:42.000 --> 00:43:44.000]  哇
[00:43:44.000 --> 00:43:48.000]  他的心就被激勵
[00:43:48.000 --> 00:43:50.000]  下一次是土匪
[00:43:50.000 --> 00:43:53.000]  還會怕一下美國人的西人的
[00:43:53.000 --> 00:43:55.000]  高高大大
[00:43:55.000 --> 00:43:59.000]  不是 下一次是日本人
[00:43:59.000 --> 00:44:03.000]  宣戰和美國開戰的了
[00:44:03.000 --> 00:44:05.000]  你是美國人就足夠了
[00:44:05.000 --> 00:44:07.000]  就槍斃的了
[00:44:07.000 --> 00:44:10.000]  何教士不會走的
[00:44:10.000 --> 00:44:17.000]  在這些艱難摸得到的破落當中
[00:44:17.000 --> 00:44:20.000]  他見到上帝
[00:44:20.000 --> 00:44:22.000]  讓他見到的
[00:44:22.000 --> 00:44:25.000]  真的只有上帝讓他見到的
[00:44:25.000 --> 00:44:28.000]  否則我們見不到的
[00:44:28.000 --> 00:44:30.000]  我們見到就走不掉的了
[00:44:30.000 --> 00:44:32.000]  走得快很世界的了
[00:44:32.000 --> 00:44:34.000]  不是
[00:44:34.000 --> 00:44:37.000]  明知艱難
[00:44:37.000 --> 00:44:40.000]  但因為上帝的手在那裡
[00:44:40.000 --> 00:44:43.000]  所以我在那裡
[00:44:43.000 --> 00:44:45.000]  可以這樣嗎
[00:44:45.000 --> 00:44:47.000]  可不可以這樣
[00:44:47.000 --> 00:44:49.000]  何教士可以 李希敏可以
[00:44:49.000 --> 00:44:51.000]  我們啊
[00:44:51.000 --> 00:44:53.000]  不是說他啊
[00:44:53.000 --> 00:44:55.000]  今天不是60年前100年前
[00:44:55.000 --> 00:44:59.000]  今天是2022年的香港尖沙咀
[00:44:59.000 --> 00:45:01.000]  什麼好少年中心
[00:45:01.000 --> 00:45:03.000]  我早不熟悉這裡的
[00:45:03.000 --> 00:45:05.000]  我還停留在保發大廈
[00:45:05.000 --> 00:45:08.000]  是啊 上帝今天要我們做什麼
[00:45:08.000 --> 00:45:10.000]  剛才我早了來
[00:45:10.000 --> 00:45:12.000]  因為我怕沒位子泊車
[00:45:12.000 --> 00:45:14.000]  簡牧師很好
[00:45:14.000 --> 00:45:16.000]  他今早滿頭大汗去派禮物
[00:45:16.000 --> 00:45:18.000]  回來陪我聊了半個小時
[00:45:18.000 --> 00:45:22.000]  和我說一些很興奮的消息
[00:45:22.000 --> 00:45:26.000]  上帝仍然有祂私人的手
[00:45:26.000 --> 00:45:29.000]  在我們中間的
[00:45:29.000 --> 00:45:32.000]  問題就是你選擇
[00:45:32.000 --> 00:45:34.000]  你自己的手
[00:45:34.000 --> 00:45:37.000]  還是祂的手
[00:45:37.000 --> 00:45:40.000]  不是對錯
[00:45:40.000 --> 00:45:42.000]  不要誤會我的意思
[00:45:42.000 --> 00:45:44.000]  不是對錯
[00:45:44.000 --> 00:45:50.000]  真是一個蒙恩的選擇
[00:45:50.000 --> 00:45:52.000]  何教士看回他的一生
[00:45:52.000 --> 00:45:54.000]  不是對錯
[00:45:54.000 --> 00:45:58.000]  是讚嘆 是驚訝
[00:45:58.000 --> 00:46:03.000]  一個再成功的美國商人
[00:46:03.000 --> 00:46:05.000]  Entrepreneurship
[00:46:05.000 --> 00:46:07.000]  一百年之後
[00:46:07.000 --> 00:46:11.000]  不可能有我們這班人在
[00:46:11.000 --> 00:46:13.000]  和他有關
[00:46:13.000 --> 00:46:19.000]  你看到上帝奇妙的作為
[00:46:19.000 --> 00:46:21.000]  在歷史當中
[00:46:21.000 --> 00:46:23.000]  不是在神學的理論裏
[00:46:23.000 --> 00:46:26.000]  在現實的世界當中
[00:46:26.000 --> 00:46:30.000]  是在二十世紀戰爭當中
[00:46:30.000 --> 00:46:36.000]  在患難 在艱難的當中
[00:46:36.000 --> 00:46:39.000]  跟隨上帝的百姓
[00:46:39.000 --> 00:46:43.000]  耶路撒冷遭遇患難
[00:46:43.000 --> 00:46:45.000]  尼西米聽聞
[00:46:45.000 --> 00:46:48.000]  他可以想像很多的圖畫
[00:46:48.000 --> 00:46:52.000]  但直到他來到城牆面前
[00:46:52.000 --> 00:46:58.000]  他能夠在眼前摸到那個破落
[00:46:58.000 --> 00:47:03.000]  但他看到的是神施恩的手
[00:47:03.000 --> 00:47:06.000]  何教士來到中國
[00:47:06.000 --> 00:47:10.000]  不是香港小島
[00:47:10.000 --> 00:47:13.000]  靜悄悄三兩破漁船
[00:47:13.000 --> 00:47:15.000]  後來就繁榮了
[00:47:15.000 --> 00:47:22.000]  廣東新會 三川
[00:47:22.000 --> 00:47:26.000]  這些農村
[00:47:26.000 --> 00:47:34.000]  不是我們心目中嚮往的大城市
[00:47:34.000 --> 00:47:38.000]  何況是一百年前
[00:47:38.000 --> 00:47:47.000]  何況不是我們這些身為中國人的基督徒
