
[00:00:00.000 --> 00:00:07.000]  今天的題目是給耶穌的生日禮物
[00:15:43.000 --> 00:15:45.000]  「萬民」就是我們任何一個人
[00:15:45.000 --> 00:15:47.000]  「因今天在大衛城裡
[00:15:47.000 --> 00:15:49.000]  為你們生了救主
[00:15:49.000 --> 00:15:51.000]  就是主基督
[00:15:51.000 --> 00:15:53.000]  穿鞋子、包著布
[00:15:53.000 --> 00:15:55.000]  臥在馬槽裡
[00:15:55.000 --> 00:15:57.000]  那就是記號了」
[00:15:57.000 --> 00:15:59.000]  耶穌是信徒的救主
[00:15:59.000 --> 00:16:01.000]  同樣是救世主
[00:16:01.000 --> 00:16:03.000]  拯救世界上
[00:16:03.000 --> 00:16:05.000]  每一個人
[00:16:05.000 --> 00:16:07.000]  但為什麼有部分人
[00:16:07.000 --> 00:16:09.000]  真的不相信
[00:16:09.000 --> 00:16:11.000]  或者漠不關心呢?
[00:16:11.000 --> 00:16:13.000]  這帶出有三類人
[00:16:13.000 --> 00:16:15.000]  在這個世界
[00:16:15.000 --> 00:16:17.000]  你看看你是哪一類
[00:16:17.000 --> 00:16:19.000]  第一類是敵視
[00:16:19.000 --> 00:16:21.000]  有沒有人敵視基督教的?
[00:16:21.000 --> 00:16:23.000]  有
[00:16:23.000 --> 00:16:25.000]  香港很多
[00:16:25.000 --> 00:16:27.000]  溫哥華很多
[00:16:27.000 --> 00:16:29.000]  其實這個世界很多
[00:16:29.000 --> 00:16:31.000]  當日最敵視耶穌的
[00:16:31.000 --> 00:16:33.000]  就是馬太福音2:3
[00:16:33.000 --> 00:16:35.000]  「希律王聽見了
[00:16:35.000 --> 00:16:37.000]  那幾位博士說有一個新的王
[00:16:37.000 --> 00:16:39.000]  他就不安」
[00:16:39.000 --> 00:16:41.000]  「不安」這個字在英文聖經譯作
[00:16:41.000 --> 00:16:43.000]  disturbed
[00:16:43.000 --> 00:16:45.000]  即是有搗亂
[00:16:45.000 --> 00:16:47.000]  其實淡化了這個字
[00:16:47.000 --> 00:16:49.000]  就是turmoil
[00:16:49.000 --> 00:16:51.000]  就是在心裡
[00:16:51.000 --> 00:16:53.000]  好像有暴亂
[00:16:53.000 --> 00:16:55.000]  因為這個
[00:16:55.000 --> 00:16:57.000]  希律王是很殘忍的
[00:16:57.000 --> 00:16:59.000]  有歷史說當他上位的時候
[00:16:59.000 --> 00:17:01.000]  他一殺就殺了
[00:17:01.000 --> 00:17:03.000]  一半前朝的人
[00:17:03.000 --> 00:17:05.000]  因為他繼位
[00:17:05.000 --> 00:17:07.000]  他殺了一半前朝的人
[00:17:07.000 --> 00:17:09.000]  當他知道哪一個兒子有機會
[00:17:09.000 --> 00:17:11.000]  做皇帝的時候
[00:17:11.000 --> 00:17:13.000]  他殺了兒子再殺了老婆
[00:17:13.000 --> 00:17:15.000]  希律是這麼殘忍
[00:17:15.000 --> 00:17:17.000]  所以他一聽到的時候
[00:17:17.000 --> 00:17:19.000]  他有三個行動
[00:17:19.000 --> 00:17:21.000]  第一個
[00:17:21.000 --> 00:17:23.000]  他召了祭司和文士
[00:17:23.000 --> 00:17:25.000]  來問是不是真的有一個王
[00:17:25.000 --> 00:17:27.000]  要誕生
[00:17:27.000 --> 00:17:29.000]  第二個行動
[00:17:29.000 --> 00:17:31.000]  他召回那班博士來
[00:17:31.000 --> 00:17:33.000]  和演了一場戲
[00:17:33.000 --> 00:17:35.000]  在第七節他說希律暗暗召了博士來
[00:17:35.000 --> 00:17:37.000]  就很詳細問
[00:17:37.000 --> 00:17:39.000]  那顆星是怎樣的
[00:17:39.000 --> 00:17:41.000]  我想他當時的樣子都扮得很虛偽
[00:17:41.000 --> 00:17:43.000]  因為聖經跟著說
[00:17:43.000 --> 00:17:45.000]  你們去百里行找他
[00:17:45.000 --> 00:17:47.000]  去仔細找這個小朋友
[00:17:47.000 --> 00:17:49.000]  找到的話
[00:17:49.000 --> 00:17:51.000]  你告訴我
[00:17:51.000 --> 00:17:53.000]  我很想去拜他
[00:17:53.000 --> 00:17:55.000]  我想他當時的樣子都很虛偽
[00:17:55.000 --> 00:17:57.000]  我想去拜他
[00:17:57.000 --> 00:17:59.000]  那些幾位很有智慧的人
[00:17:59.000 --> 00:18:01.000]  又真的相信了他
[00:18:01.000 --> 00:18:03.000]  他就說好吧我們去吧
[00:18:03.000 --> 00:18:05.000]  當問完之後
[00:18:05.000 --> 00:18:07.000]  第三個行動
[00:18:07.000 --> 00:18:09.000]  就是動殺機
[00:18:09.000 --> 00:18:11.000]  因為在二章九節裏面
[00:18:11.000 --> 00:18:13.000]  我們知道
[00:18:13.000 --> 00:18:15.000]  二章十六節
[00:18:15.000 --> 00:18:17.000]  希律見到自己被博士愚弄
[00:18:17.000 --> 00:18:19.000]  就大大發怒
[00:18:19.000 --> 00:18:21.000]  就找人去百里行城裏面
[00:18:21.000 --> 00:18:23.000]  將所有的男孩
[00:18:23.000 --> 00:18:25.000]  照著他們向博士
[00:18:25.000 --> 00:18:27.000]  仔細查問的時候
[00:18:27.000 --> 00:18:29.000]  凡是多少歲呢
[00:18:29.000 --> 00:18:31.000]  兩歲以內的
[00:18:31.000 --> 00:18:33.000]  都殺了
[00:18:33.000 --> 00:18:35.000]  當日有研究指出
[00:18:35.000 --> 00:18:37.000]  應該當時的百里行村
[00:18:37.000 --> 00:18:39.000]  如果計算人口比例
[00:18:39.000 --> 00:18:41.000]  有二十到三十個小朋友
[00:18:41.000 --> 00:18:43.000]  一次過
[00:18:43.000 --> 00:18:45.000]  殺光
[00:18:45.000 --> 00:18:47.000]  除了迪士
[00:18:47.000 --> 00:18:49.000]  第二個態度是漠視
[00:18:49.000 --> 00:18:51.000]  你未必去到憎恨耶穌
[00:18:51.000 --> 00:18:53.000]  但你可能就說
[00:18:53.000 --> 00:18:55.000]  聖誕節關我什麼事
[00:18:55.000 --> 00:18:57.000]  耶穌出生
[00:18:57.000 --> 00:18:59.000]  關我什麼事
[00:18:59.000 --> 00:19:01.000]  如果你未信可能都合理
[00:19:01.000 --> 00:19:03.000]  都make sense
[00:19:03.000 --> 00:19:05.000]  但在聖經裏面記載
[00:19:05.000 --> 00:19:07.000]  這班人應該是很雀躍
[00:19:07.000 --> 00:19:09.000]  多年但他的態度
[00:19:09.000 --> 00:19:11.000]  是漠視
[00:19:11.000 --> 00:19:13.000]  這班人就是祭司和
[00:19:13.000 --> 00:19:15.000]  文士
[00:19:15.000 --> 00:19:17.000]  他們只是很普通
[00:19:17.000 --> 00:19:19.000]  回答了皇帝很少的資料
[00:19:19.000 --> 00:19:21.000]  就算了
[00:19:21.000 --> 00:19:23.000]  第三種態度
[00:19:23.000 --> 00:19:25.000]  是很重視
[00:19:25.000 --> 00:19:27.000]  我當然是說那幾位博士
[00:19:27.000 --> 00:19:29.000]  和我們很有關
[00:19:29.000 --> 00:19:31.000]  就是很重視耶穌的出生
[00:19:31.000 --> 00:19:33.000]  在
[00:19:33.000 --> 00:19:35.000]  《馬太福音2:9-11》
[00:19:35.000 --> 00:19:37.000]  他們聽見皇帝說
[00:19:37.000 --> 00:19:39.000]  就去了
[00:19:39.000 --> 00:19:41.000]  在東方所看見的那星
[00:19:41.000 --> 00:19:43.000]  忽然停在他們的前頭
[00:19:43.000 --> 00:19:45.000]  直行到小孩子的地方
[00:19:45.000 --> 00:19:47.000]  就在上頭停住了
[00:19:47.000 --> 00:19:49.000]  他們看見那星
[00:19:49.000 --> 00:19:51.000]  就大大的歡喜
[00:19:51.000 --> 00:19:53.000]  進了房子
[00:19:53.000 --> 00:19:55.000]  看見小孩子和母親瑪利亞
[00:19:55.000 --> 00:19:57.000]  就俯伏拜小孩子
[00:19:57.000 --> 00:19:59.000]  他們送上厚禮
[00:19:59.000 --> 00:20:01.000]  不再華夏
[00:20:01.000 --> 00:20:03.000]  他們看到那顆星很興奮
[00:20:03.000 --> 00:20:05.000]  就留意到第十一節
[00:20:05.000 --> 00:20:07.000]  我又要打破大家的另一個幻想
[00:20:07.000 --> 00:20:09.000]  你留意捷經文
[00:20:09.000 --> 00:20:11.000]  他們進了房子
[00:20:11.000 --> 00:20:13.000]  看見小孩子和母親
[00:20:13.000 --> 00:20:15.000]  第一
[00:20:15.000 --> 00:20:17.000]  他們俯伏敬拜耶穌
[00:20:17.000 --> 00:20:19.000]  我想幫我出第二張
[00:20:19.000 --> 00:20:21.000]  PowerPoint
[00:20:21.000 --> 00:20:23.000]  再看一次那幅圖畫
[00:20:23.000 --> 00:20:27.000]  記不記得聖經說什麼
[00:20:27.000 --> 00:20:29.000]  他們進了房子
[00:20:29.000 --> 00:20:31.000]  這裡是不是房子
[00:20:31.000 --> 00:20:33.000]  不是
[00:20:33.000 --> 00:20:35.000]  原來當博士去見耶穌的時候
[00:20:35.000 --> 00:20:37.000]  耶穌已經不再在馬槽了
[00:20:37.000 --> 00:20:39.000]  因為已經安頓了
[00:20:39.000 --> 00:20:41.000]  Settle down
[00:20:41.000 --> 00:20:43.000]  找到屋住了
[00:20:43.000 --> 00:20:45.000]  所以這個
[00:20:45.000 --> 00:20:47.000]  他不在了
[00:20:47.000 --> 00:20:49.000]  如果要刪除一些人物
[00:20:49.000 --> 00:20:51.000]  那幾個博士
[00:20:51.000 --> 00:20:53.000]  應該不在了
[00:20:53.000 --> 00:20:55.000]  因為耶穌已經不是了
[00:20:55.000 --> 00:20:57.000]  還有聖經
[00:20:57.000 --> 00:20:59.000]  如果你有留心
[00:20:59.000 --> 00:21:01.000]  那幅圖畫就是和牧羊人說
[00:21:01.000 --> 00:21:03.000]  你們會見到BB仔
[00:21:03.000 --> 00:21:05.000]  包著布
[00:21:05.000 --> 00:21:07.000]  這是記號
[00:21:07.000 --> 00:21:09.000]  但當來到這段經文的時候
[00:21:09.000 --> 00:21:11.000]  他們進了房子
[00:21:11.000 --> 00:21:13.000]  見到小孩子
[00:21:13.000 --> 00:21:15.000]  耶穌已經可能會走了
[00:21:15.000 --> 00:21:17.000]  還有記不記得
[00:21:17.000 --> 00:21:19.000]  希律要殺多少歲的人
[00:21:19.000 --> 00:21:21.000]  兩歲以內
[00:21:21.000 --> 00:21:23.000]  所以很多研究都說
[00:21:23.000 --> 00:21:25.000]  耶穌應該是一到兩歲
[00:21:25.000 --> 00:21:27.000]  所以可能他俯伏耶穌的時候
[00:21:27.000 --> 00:21:29.000]  剛剛學著走
[00:21:29.000 --> 00:21:31.000]  然後站在那裡
[00:21:31.000 --> 00:21:33.000]  不知道
[00:21:33.000 --> 00:21:35.000]  但起碼不是這幅圖畫這樣說
[00:21:35.000 --> 00:21:37.000]  去到
[00:21:37.000 --> 00:21:39.000]  2章13-14節
[00:21:39.000 --> 00:21:41.000]  他們去後
[00:21:41.000 --> 00:21:43.000]  有主的使者
[00:21:43.000 --> 00:21:45.000]  向約瑟在夢中顯現
[00:21:45.000 --> 00:21:47.000]  就說:起來
[00:21:47.000 --> 00:21:49.000]  帶著小孩子和他母親
[00:21:49.000 --> 00:21:51.000]  逃往埃及
[00:21:51.000 --> 00:21:53.000]  住在那裡
[00:21:53.000 --> 00:21:55.000]  等我吩咐你
[00:21:55.000 --> 00:21:57.000]  小孩子要除滅他
[00:21:57.000 --> 00:21:59.000]  約瑟就起來
[00:21:59.000 --> 00:22:01.000]  夜間帶著小孩子和他母親
[00:22:01.000 --> 00:22:03.000]  往埃及去
[00:22:03.000 --> 00:22:05.000]  即是說當牧羊人走了
[00:22:05.000 --> 00:22:07.000]  當幾個博士走了
[00:22:07.000 --> 00:22:09.000]  他們要逃難
[00:22:09.000 --> 00:22:11.000]  耶穌一出世
[00:22:11.000 --> 00:22:13.000]  已經成為難民
[00:22:13.000 --> 00:22:15.000]  他逃到哪裡呢?
[00:22:15.000 --> 00:22:17.000]  他應該是逃到現在的亞歷山大
[00:22:17.000 --> 00:22:19.000]  即是現在埃及第二大的城市
[00:22:19.000 --> 00:22:21.000]  去到那裡逃難
[00:22:21.000 --> 00:22:23.000]  來到最後兩部分
[00:22:23.000 --> 00:22:25.000]  很想和大家分享
[00:22:25.000 --> 00:22:27.000]  兩個故事
[00:22:27.000 --> 00:22:29.000]  結束今天的分享
[00:22:29.000 --> 00:22:31.000]  究竟耶穌給了世人
[00:22:31.000 --> 00:22:33.000]  一份什麼禮物呢?
[00:22:33.000 --> 00:22:35.000]  當然最明顯
[00:22:35.000 --> 00:22:37.000]  就是給了我們一個永恆的生命
[00:22:37.000 --> 00:22:39.000]  他是我們的救命恩人
[00:22:39.000 --> 00:22:41.000]  如果想到救命恩人
[00:22:41.000 --> 00:22:43.000]  我想起這件真人真事
[00:22:43.000 --> 00:22:45.000]  發生在2009年
[00:22:45.000 --> 00:22:47.000]  1月15日
[00:22:47.000 --> 00:22:49.000]  那天發生什麼事呢?
[00:22:49.000 --> 00:22:51.000]  那天有個飛機
[00:22:51.000 --> 00:22:53.000]  要在美國紐約市起飛
[00:22:53.000 --> 00:22:55.000]  他要飛去哪裡呢?
[00:22:55.000 --> 00:22:57.000]  他要飛去西雅圖
[00:22:57.000 --> 00:22:59.000]  在下午3點26分起飛
[00:22:59.000 --> 00:23:01.000]  大家幻想一下
[00:23:01.000 --> 00:23:03.000]  大家坐飛機
[00:23:03.000 --> 00:23:05.000]  都坐過了
[00:23:05.000 --> 00:23:07.000]  好了 準備起飛
[00:23:07.000 --> 00:23:09.000]  起飛了一分鐘
[00:23:09.000 --> 00:23:11.000]  發生什麼事呢?
[00:23:11.000 --> 00:23:13.000]  兩個引擎全沒了
[00:23:13.000 --> 00:23:15.000]  是兩個引擎
[00:23:15.000 --> 00:23:17.000]  即是全部引擎全沒了
[00:23:17.000 --> 00:23:19.000]  他真的不是很好
[00:23:19.000 --> 00:23:21.000]  他被加拿大的黑眼
[00:23:21.000 --> 00:23:23.000]  弄到螺旋槳停了
[00:23:23.000 --> 00:23:25.000]  一群眼衝過去
[00:23:25.000 --> 00:23:27.000]  兩個螺旋槳停了
[00:23:27.000 --> 00:23:29.000]  然後機長Sully
[00:23:29.000 --> 00:23:31.000]  他立刻報告給民航處
[00:23:31.000 --> 00:23:33.000]  他立刻報告給民航處
[00:23:33.000 --> 00:23:35.000]  然後他研究過
[00:23:35.000 --> 00:23:37.000]  不行 我們回不來
[00:23:37.000 --> 00:23:39.000]  然後他說
[00:23:39.000 --> 00:23:41.000]  不如去新澤西機場降落
[00:23:41.000 --> 00:23:43.000]  又不行
[00:23:43.000 --> 00:23:45.000]  因為那時候他的高度和風向
[00:23:45.000 --> 00:23:47.000]  不容易降落
[00:23:47.000 --> 00:23:49.000]  因為那時候他的高度和風向
[00:23:49.000 --> 00:23:51.000]  不容許
[00:23:51.000 --> 00:23:53.000]  結果機長選擇在哪裡降落
[00:23:53.000 --> 00:23:55.000]  結果機長選擇在哪裡降落
[00:23:55.000 --> 00:23:57.000]  他在赫桑河
[00:23:57.000 --> 00:23:59.000]  他在赫桑河
[00:23:59.000 --> 00:24:01.000]  這樣降落了
[00:24:01.000 --> 00:24:03.000]  大家有沒有看過這個新聞
[00:24:03.000 --> 00:24:05.000]  在這個河裏
[00:24:05.000 --> 00:24:07.000]  這是真人真事
[00:24:07.000 --> 00:24:09.000]  155個人
[00:24:09.000 --> 00:24:11.000]  全機包括機長 副機長
[00:24:11.000 --> 00:24:13.000]  包括空中小姐 空中少爺
[00:24:13.000 --> 00:24:15.000]  155人
[00:24:15.000 --> 00:24:17.000]  就在這裏
[00:24:17.000 --> 00:24:19.000]  最終因為這個事件
[00:24:19.000 --> 00:24:21.000]  全機人生還
[00:24:21.000 --> 00:24:23.000]  一個都沒事
[00:24:23.000 --> 00:24:25.000]  竟然在空難裏面
[00:24:25.000 --> 00:24:27.000]  結果在一年之後
[00:24:27.000 --> 00:24:29.000]  都是1月15日
[00:24:29.000 --> 00:24:31.000]  一班生還者
[00:24:31.000 --> 00:24:33.000]  包了一艘船
[00:24:33.000 --> 00:24:35.000]  去赫桑河
[00:24:35.000 --> 00:24:37.000]  找機長來
[00:24:37.000 --> 00:24:39.000]  一起慶祝
[00:24:39.000 --> 00:24:41.000]  在下午3點31分
[00:24:41.000 --> 00:24:43.000]  他們舉杯
[00:24:43.000 --> 00:24:45.000]  慶祝生還的
[00:24:45.000 --> 00:24:47.000]  那一分鐘
[00:24:47.000 --> 00:24:49.000]  你猜你會不會想著
[00:24:49.000 --> 00:24:51.000]  死定了呢
[00:24:51.000 --> 00:24:53.000]  因為那時麥克風已經宣佈了
[00:24:53.000 --> 00:24:55.000]  我不知道拍不拍得到那些紙
[00:24:55.000 --> 00:24:57.000]  大家有什麼遺言
[00:24:57.000 --> 00:24:59.000]  當他訪問那些生還者
[00:24:59.000 --> 00:25:01.000]  其中有一個叫Karl
[00:25:01.000 --> 00:25:03.000]  他說你那時有什麼想法
[00:25:03.000 --> 00:25:05.000]  他說那一刻
[00:25:05.000 --> 00:25:07.000]  我只想見兒子多一面
[00:25:07.000 --> 00:25:09.000]  他說那一刻
[00:25:09.000 --> 00:25:11.000]  我只想見兒子多一面
[00:25:11.000 --> 00:25:13.000]  在那一刻
[00:25:13.000 --> 00:25:15.000]  這個機師救了155人
[00:25:15.000 --> 00:25:17.000]  他改變了
[00:25:17.000 --> 00:25:19.000]  這155人的生命
[00:25:19.000 --> 00:25:21.000]  他得到這155人的景仰
[00:25:21.000 --> 00:25:23.000]  他得到
[00:25:23.000 --> 00:25:25.000]  這個生還者家庭的景仰
[00:25:25.000 --> 00:25:27.000]  後來拍成電影
[00:25:27.000 --> 00:25:29.000]  他得到很多人的景仰
[00:25:29.000 --> 00:25:31.000]  但想深一層
[00:25:31.000 --> 00:25:33.000]  其實他都是救自己
[00:25:33.000 --> 00:25:35.000]  他都要救自己
[00:25:35.000 --> 00:25:37.000]  想深一層
[00:25:37.000 --> 00:25:39.000]  他接受高薪厚職
[00:25:39.000 --> 00:25:41.000]  這是他的職責
[00:25:41.000 --> 00:25:43.000]  但我們都很欣賞
[00:25:43.000 --> 00:25:45.000]  他這個行為
[00:25:45.000 --> 00:25:47.000]  他這個行徑
[00:25:47.000 --> 00:25:49.000]  但我們的耶穌呢
[00:25:49.000 --> 00:25:51.000]  我們的耶穌有沒有責任
[00:25:51.000 --> 00:25:53.000]  要來救我們
[00:25:53.000 --> 00:25:55.000]  他可以不用來
[00:25:55.000 --> 00:25:57.000]  我們的耶穌有沒有接受
[00:25:57.000 --> 00:25:59.000]  高薪厚職
[00:25:59.000 --> 00:26:01.000]  沒有
[00:26:01.000 --> 00:26:03.000]  我們的耶穌有沒有受很多人的景仰
[00:26:03.000 --> 00:26:05.000]  有沒有做一個職業
[00:26:05.000 --> 00:26:07.000]  大家見到他好像發光一樣
[00:26:07.000 --> 00:26:09.000]  在機場見到機師
[00:26:09.000 --> 00:26:11.000]  個個都挺起胸膛
[00:26:11.000 --> 00:26:13.000]  一路行的時候
[00:26:13.000 --> 00:26:15.000]  拉著行李箱
[00:26:15.000 --> 00:26:17.000]  你們好像萬人景仰
[00:26:17.000 --> 00:26:19.000]  但耶穌只是一個木匠
[00:26:19.000 --> 00:26:21.000]  搭桌搭椅的時候就找他
[00:26:21.000 --> 00:26:23.000]  幫我弄張桌子
[00:26:23.000 --> 00:26:25.000]  這個是耶穌
[00:26:25.000 --> 00:26:27.000]  但耶穌竟然
[00:26:27.000 --> 00:26:29.000]  做了我們的救命恩人
[00:26:29.000 --> 00:26:31.000]  今日我們又
[00:26:31.000 --> 00:26:33.000]  怎樣對救命恩人呢
[00:26:33.000 --> 00:26:35.000]  最後有一個故事
[00:26:35.000 --> 00:26:37.000]  就是在上一次
[00:26:37.000 --> 00:26:39.000]  人愛團契
[00:26:39.000 --> 00:26:41.000]  我第一次聽
[00:26:41.000 --> 00:26:43.000]  我真的很孤陋寡聞
[00:26:43.000 --> 00:26:45.000]  這個故事很有意思
[00:26:45.000 --> 00:26:47.000]  他說什麼呢
[00:26:47.000 --> 00:26:49.000]  他說如果你當東方是三位博士的話
[00:26:49.000 --> 00:26:51.000]  原來還有第四位博士
[00:26:51.000 --> 00:26:53.000]  你們有沒有聽過
[00:26:53.000 --> 00:26:55.000]  很多人都沒有了
[00:26:55.000 --> 00:26:57.000]  所以很值得去講這個故事
[00:26:57.000 --> 00:26:59.000]  這個第四位故事
[00:26:59.000 --> 00:27:01.000]  還拍成電影
[00:27:01.000 --> 00:27:03.000]  在1985年在美國上演
[00:27:03.000 --> 00:27:05.000]  他說什麼呢
[00:27:05.000 --> 00:27:07.000]  有第四位博士
[00:27:07.000 --> 00:27:09.000]  他也看到一顆星
[00:27:09.000 --> 00:27:11.000]  他也要出發
[00:27:11.000 --> 00:27:13.000]  他變賣了自己所有家財
[00:27:13.000 --> 00:27:15.000]  買了幾個寶石
[00:27:15.000 --> 00:27:17.000]  想送給耶穌
[00:27:17.000 --> 00:27:19.000]  他不想一個人去
[00:27:19.000 --> 00:27:21.000]  他想多叫一個朋友一起去
[00:27:21.000 --> 00:27:23.000]  但那個朋友說
[00:27:23.000 --> 00:27:25.000]  我剛剛娶了老婆
[00:27:25.000 --> 00:27:27.000]  我不去了 你去吧
[00:27:27.000 --> 00:27:29.000]  他還勸他 你也不要去
[00:27:29.000 --> 00:27:31.000]  你剛剛才去到人生的高峰
[00:27:31.000 --> 00:27:33.000]  但那個博士說
[00:27:33.000 --> 00:27:35.000]  我找到我人生真正的方向
[00:27:35.000 --> 00:27:37.000]  我要去找耶穌
[00:27:37.000 --> 00:27:39.000]  結果他也一直去
[00:27:39.000 --> 00:27:41.000]  途中遇到很多難題
[00:27:41.000 --> 00:27:43.000]  當他去到耶穌的出世的時候
[00:27:43.000 --> 00:27:45.000]  剛剛希律就是
[00:27:45.000 --> 00:27:47.000]  一直在殺寶寶
[00:27:47.000 --> 00:27:49.000]  他為了救一個寶寶
[00:27:49.000 --> 00:27:51.000]  他就和長官說
[00:27:51.000 --> 00:27:53.000]  因為長官已經去到寶寶的家
[00:27:53.000 --> 00:27:55.000]  他說長官
[00:27:55.000 --> 00:27:57.000]  我送一顆寶石給你
[00:27:57.000 --> 00:27:59.000]  你令我們平安度過
[00:27:59.000 --> 00:28:01.000]  結果他把其中一顆寶石
[00:28:01.000 --> 00:28:03.000]  給了長官
[00:28:03.000 --> 00:28:05.000]  然後一路走的時候他又遇到強盜
[00:28:05.000 --> 00:28:07.000]  但他和那個強盜傳福音
[00:28:07.000 --> 00:28:09.000]  他還教那個強盜
[00:28:09.000 --> 00:28:11.000]  怎樣為生
[00:28:11.000 --> 00:28:13.000]  不要再做賊
[00:28:13.000 --> 00:28:15.000]  也幫很多人治病
[00:28:15.000 --> 00:28:17.000]  又給了另外一顆珍珠
[00:28:17.000 --> 00:28:19.000]  最後一路走的時候
[00:28:19.000 --> 00:28:21.000]  他不斷被很多有需要的人
[00:28:21.000 --> 00:28:23.000]  耽誤了他的行程
[00:28:23.000 --> 00:28:25.000]  最後幾十年之後
[00:28:25.000 --> 00:28:27.000]  他都老了
[00:28:27.000 --> 00:28:29.000]  他去到耶穌那裡
[00:28:29.000 --> 00:28:31.000]  不過耶穌剛剛釘完十字架
[00:28:31.000 --> 00:28:33.000]  斷了氣
[00:28:33.000 --> 00:28:37.000]  那一刻他覺得很失望
[00:28:37.000 --> 00:28:39.000]  一個已經垂垂老矣的人
[00:28:39.000 --> 00:28:43.000]  袋子裡什麼都沒有
[00:28:43.000 --> 00:28:45.000]  也見不到耶穌
[00:28:45.000 --> 00:28:47.000]  那幾天很不開心
[00:28:47.000 --> 00:28:51.000]  然後耶穌復活了之後
[00:28:51.000 --> 00:28:53.000]  顯現找回第四位博士
[00:28:55.000 --> 00:28:57.000]  去安慰他
[00:28:57.000 --> 00:28:59.000]  他說你不用不開心
[00:28:59.000 --> 00:29:01.000]  那個博士說
[00:29:01.000 --> 00:29:03.000]  但我已經沒有東西可以獻給你了
[00:29:03.000 --> 00:29:05.000]  但耶穌說
[00:29:05.000 --> 00:29:07.000]  我已經收到你送給我的禮物
[00:29:07.000 --> 00:29:09.000]  那個博士說
[00:29:09.000 --> 00:29:11.000]  我沒有送禮物給你
[00:29:11.000 --> 00:29:13.000]  耶穌說
[00:29:13.000 --> 00:29:15.000]  當我有病的時候
[00:29:15.000 --> 00:29:17.000]  你來探我
[00:29:17.000 --> 00:29:19.000]  當我住醫院的時候
[00:29:19.000 --> 00:29:21.000]  你來探我
[00:29:21.000 --> 00:29:23.000]  當我進了監獄的時候
[00:29:23.000 --> 00:29:25.000]  那個博士說我沒有
[00:29:25.000 --> 00:29:27.000]  我也見不到你
[00:29:27.000 --> 00:29:29.000]  耶穌說
[00:29:29.000 --> 00:29:31.000]  你做在最小的小子身上
[00:29:31.000 --> 00:29:33.000]  就是做在我身上
[00:29:33.000 --> 00:29:35.000]  今天原來
[00:29:35.000 --> 00:29:37.000]  我們聖誕節
[00:29:37.000 --> 00:29:39.000]  我們只有三個態度
[00:29:39.000 --> 00:29:41.000]  一個是敵視
[00:29:41.000 --> 00:29:43.000]  一個是漠視
[00:29:43.000 --> 00:29:45.000]  一個是重視
[00:29:45.000 --> 00:29:49.000]  究竟我們願不願意
[00:29:49.000 --> 00:29:51.000]  再次重視耶穌的生辰
[00:29:51.000 --> 00:29:53.000]  究竟我們願不願意
[00:29:53.000 --> 00:29:55.000]  和耶穌交換禮物
[00:29:55.000 --> 00:29:59.000]  我們找有需要的人
[00:29:59.000 --> 00:30:01.000]  將最需要的
[00:30:01.000 --> 00:30:03.000]  去送給他
[00:30:03.000 --> 00:30:05.000]  成為送給耶穌的生日禮物
[00:30:05.000 --> 00:30:07.000]  我們一起有個結束的禱告
[00:30:07.000 --> 00:30:11.000]  親愛的耶穌
[00:30:11.000 --> 00:30:13.000]  當我們看回聖經的時候
[00:30:13.000 --> 00:30:17.000]  我們再次出現
[00:30:17.000 --> 00:30:19.000]  你出生的圖畫
[00:30:19.000 --> 00:30:21.000]  當牧羊人
[00:30:21.000 --> 00:30:23.000]  首先去到馬槽裡
[00:30:23.000 --> 00:30:25.000]  去看到
[00:30:25.000 --> 00:30:27.000]  BB的你
[00:30:27.000 --> 00:30:29.000]  然後到那幾位博士
[00:30:29.000 --> 00:30:31.000]  帶著很珍貴的禮物
[00:30:31.000 --> 00:30:33.000]  去見到
[00:30:33.000 --> 00:30:35.000]  小孩子的你
[00:30:35.000 --> 00:30:37.000]  當你一路成長一路成長的時候
[00:30:37.000 --> 00:30:39.000]  原來聖誕節
[00:30:39.000 --> 00:30:41.000]  或不是我們所想像的
[00:30:41.000 --> 00:30:43.000]  應該是這麼雀躍
[00:30:43.000 --> 00:30:45.000]  起碼開頭不是
[00:30:45.000 --> 00:30:47.000]  因為你來這個世界
[00:30:47.000 --> 00:30:49.000]  是要釘十字架
[00:30:49.000 --> 00:30:51.000]  原來你來到這個世界
[00:30:51.000 --> 00:30:53.000]  的目的是
[00:30:53.000 --> 00:30:55.000]  受死
[00:30:55.000 --> 00:30:57.000]  或者可能我們很多悲觀的人都覺得
[00:30:57.000 --> 00:30:59.000]  我們來這個世界的生存
[00:30:59.000 --> 00:31:01.000]  原來就是為了死亡
[00:31:01.000 --> 00:31:03.000]  原本是
[00:31:03.000 --> 00:31:07.000]  如果沒有信耶穌 都是
[00:31:07.000 --> 00:31:09.000]  但原來
[00:31:09.000 --> 00:31:11.000]  當我們信了耶穌之後
[00:31:11.000 --> 00:31:13.000]  更加重要的另一個節日
[00:31:13.000 --> 00:31:15.000]  就是復活節
[00:31:15.000 --> 00:31:17.000]  你讓我們有了
[00:31:17.000 --> 00:31:19.000]  永恆的盼望
[00:31:19.000 --> 00:31:21.000]  原來這一份才是真真正正
[00:31:21.000 --> 00:31:23.000]  給我們每一個人的
[00:31:23.000 --> 00:31:25.000]  聖誕禮物
[00:31:25.000 --> 00:31:27.000]  今天我知道在座
