
[00:00:00.000 --> 00:00:06.720]  好 今天就跟隨教會的安排
[00:17:12.320 --> 00:17:13.440]  我還他一兩年信
[00:17:13.440 --> 00:17:15.240]  最後他都放棄了
[00:17:15.240 --> 00:17:17.800]  然後我又回到中學的團契
[00:17:17.800 --> 00:17:19.120]  英文書院讀的
[00:17:19.120 --> 00:17:20.120]  在基督教學校
[00:17:20.120 --> 00:17:21.440]  中文基督教學校
[00:17:21.440 --> 00:17:23.320]  我回過那些
[00:17:23.320 --> 00:17:25.200]  即是我去過那些暑假
[00:17:25.200 --> 00:17:27.400]  那些退休會
[00:17:27.400 --> 00:17:29.320]  我還記得小組裏面
[00:17:29.320 --> 00:17:30.160]  應該好像
[00:17:30.160 --> 00:17:33.360]  不知是否我是唯一一個非基督徒
[00:17:33.360 --> 00:17:36.320]  於是那個動態在我印象中
[00:17:36.320 --> 00:17:37.080]  頗有趣的
[00:17:37.080 --> 00:17:39.440]  我就是專門負責發炮的那個
[00:17:39.440 --> 00:17:40.360]  為甚麼你要信呢
[00:17:40.360 --> 00:17:41.640]  有甚麼證據呢
[00:17:41.640 --> 00:17:43.360]  於是一班人圍著我
[00:17:43.360 --> 00:17:45.240]  圍攻我 想說服我
[00:17:45.240 --> 00:17:47.280]  但我雖千萬人
[00:17:47.280 --> 00:17:48.600]  不枉而不驚的
[00:17:48.600 --> 00:17:49.880]  對著他們
[00:17:49.880 --> 00:17:51.880]  這個V萬萬
[00:17:51.880 --> 00:17:53.080]  V萬萬都來將
[00:17:53.080 --> 00:17:55.080]  但是你欠黨
[00:17:55.080 --> 00:17:57.600]  不過可惜就這樣開了
[00:17:57.600 --> 00:17:58.160]  做了兩次
[00:17:58.160 --> 00:18:00.360]  然後我還記得那年打風
[00:18:00.360 --> 00:18:02.040]  提早完了
[00:18:02.040 --> 00:18:02.960]  都沒得玩了
[00:18:02.960 --> 00:18:04.800]  無論如何就這樣去過一次
[00:18:04.800 --> 00:18:06.880]  到中五畢業的時候
[00:18:06.880 --> 00:18:08.000]  我出國讀書了
[00:18:08.000 --> 00:18:11.160]  還寫了一篇文章
[00:18:11.160 --> 00:18:13.480]  投去我們火炬
[00:18:13.480 --> 00:18:17.200]  我們英國的一個學生雜誌叫做火炬
[00:18:17.200 --> 00:18:20.680]  就說為甚麼我不信耶穌
[00:18:20.680 --> 00:18:21.920]  多勇啊
[00:18:21.920 --> 00:18:23.880]  投去基督教的學校
[00:18:23.880 --> 00:18:24.800]  自己的學校
[00:18:24.800 --> 00:18:29.280]  嘩 我不信耶穌的原因是以下
[00:18:29.280 --> 00:18:30.920]  一時在想
[00:18:30.920 --> 00:18:33.600]  如果從人的層面來看
[00:18:33.600 --> 00:18:36.680]  你當神在向我招手
[00:18:36.680 --> 00:18:38.160]  吸引你來
[00:18:38.160 --> 00:18:39.160]  雷敬業你來
[00:18:39.160 --> 00:18:40.600]  我很愛你
[00:18:40.600 --> 00:18:42.040]  我的反應基本上就是
[00:18:42.040 --> 00:18:42.960]  阿崩叫狗
[00:18:42.960 --> 00:18:43.960]  是不是廣東話說的
[00:18:43.960 --> 00:18:46.120]  阿崩叫狗 越叫越走
[00:18:46.120 --> 00:18:48.800]  你真的愛我嗎
[00:18:48.800 --> 00:18:49.680]  有甚麼證據
[00:18:49.680 --> 00:18:51.200]  拿些證據來
[00:18:51.200 --> 00:18:54.040]  如果神是人來的話
[00:18:54.040 --> 00:18:55.880]  早就放棄了我
[00:18:55.880 --> 00:18:57.840]  雷敬業這麼萌失
[00:18:57.840 --> 00:18:59.720]  這麼喜歡吵架
[00:18:59.720 --> 00:19:02.240]  要他來也浪費力氣
[00:19:02.240 --> 00:19:03.960]  不過神就是這樣
[00:19:03.960 --> 00:19:06.400]  不斷一次又一次招我
[00:19:06.400 --> 00:19:09.080]  直至有一天終於明白他的愛
[00:19:09.080 --> 00:19:10.440]  約翰就說
[00:19:10.440 --> 00:19:12.960]  其實在我們信徒之間
[00:19:12.960 --> 00:19:15.920]  都是需要這一種的愛
[00:19:15.920 --> 00:19:17.600]  你看看你旁邊的弟兄姊妹
[00:19:17.600 --> 00:19:19.000]  我不知道你覺得怎樣
[00:19:19.000 --> 00:19:21.560]  你覺得你旁邊的弟兄姊妹很可愛
[00:19:21.560 --> 00:19:22.680]  人品又好
[00:19:22.680 --> 00:19:24.000]  樣貌又漂亮
[00:19:24.000 --> 00:19:25.280]  說話又溫柔
[00:19:25.280 --> 00:19:26.760]  唱歌又好聽
[00:19:26.760 --> 00:19:27.880]  Hallelujah
[00:19:27.880 --> 00:19:29.080]  一陣真是好了
[00:19:29.080 --> 00:19:31.160]  你真的來了一陣感謝神
[00:19:31.160 --> 00:19:32.360]  不過很多時候我看一看
[00:19:32.360 --> 00:19:34.280]  我旁邊的弟兄姊妹
[00:19:34.280 --> 00:19:36.920]  不是這麼可愛的
[00:19:36.920 --> 00:19:39.320]  我們看一看大家
[00:19:39.320 --> 00:19:41.560]  都有點眼瞎眼瞎的
[00:19:41.560 --> 00:19:43.840]  有些人說比喻
[00:19:43.840 --> 00:19:46.200]  其實我們每個人都是箭豬
[00:19:46.200 --> 00:19:49.120]  不過我們距離相距很遠的時候
[00:19:49.120 --> 00:19:51.400]  就有些眼花看不到
[00:19:51.400 --> 00:19:53.200]  走在一起的時候就慘了
[00:19:53.200 --> 00:19:55.960]  大家距離相距很遠
[00:19:55.960 --> 00:19:57.680]  約翰就說
[00:19:57.680 --> 00:20:00.200]  當別人距離你的時候
[00:20:00.200 --> 00:20:02.040]  你要繼續去愛她
[00:20:02.040 --> 00:20:05.000]  這些才是從神而來的愛
[00:20:05.000 --> 00:20:07.720]  不是她可愛你才愛她
[00:20:07.720 --> 00:20:10.920]  是因為她都是神所創造的
[00:20:10.920 --> 00:20:15.600]  她都是神所愛的一個兒子或者女兒
[00:20:15.600 --> 00:20:17.200]  所以你或者我
[00:20:17.200 --> 00:20:19.840]  就要學習愛這個弟兄這個姊妹
[00:20:19.840 --> 00:20:22.320]  雖然從人的立場來看
[00:20:22.320 --> 00:20:24.040]  我們不想愛她
[00:20:24.040 --> 00:20:24.880]  不過約翰說
[00:20:24.880 --> 00:20:27.320]  這個不是神給我們的選擇
[00:20:27.320 --> 00:20:29.360]  我們那個人可不可愛
[00:20:29.360 --> 00:20:30.400]  我們都要學習
[00:20:30.400 --> 00:20:33.120]  就好像神放了那個人在我們身邊
[00:20:33.120 --> 00:20:35.600]  我們就要學習怎樣去愛她
[00:20:35.600 --> 00:20:37.880]  無論我們的意見有什麼不同
[00:20:37.880 --> 00:20:41.720]  性格有什麼岩慘的地方
[00:20:41.720 --> 00:20:44.480]  這個都是我們需要學的功課
[00:20:44.480 --> 00:20:45.760]  第二件事
[00:20:45.760 --> 00:20:48.720]  除了他講了上主的愛
[00:20:48.720 --> 00:20:51.760]  和人間的愛不一樣的地方
[00:20:51.760 --> 00:20:53.960]  不是因為我們可愛去愛
[00:20:53.960 --> 00:20:55.640]  接著他講了第二件事
[00:20:55.640 --> 00:20:57.200]  接著有些跳過他了
[00:20:57.200 --> 00:20:58.440]  神的靈賜給我們
[00:20:58.440 --> 00:21:01.440]  我們才有能力去愛人
[00:21:01.440 --> 00:21:05.600]  第二點就講到這件事
[00:21:05.600 --> 00:21:07.480]  「這樣愛在我們裏面
[00:21:07.480 --> 00:21:09.680]  就得以完全我們就可以在
[00:21:09.680 --> 00:21:12.160]  審判的日子坦然無懼
[00:21:12.160 --> 00:21:16.240]  因為她如何我們在世上也如何
[00:21:16.240 --> 00:21:18.240]  愛裡沒有懼怕
[00:21:18.240 --> 00:21:21.000]  愛的完全就把懼怕除去
[00:21:21.000 --> 00:21:24.280]  因為懼怕裡含著刑罰
[00:21:24.280 --> 00:21:26.160]  懼怕的人在愛裡
[00:21:26.160 --> 00:21:28.240]  未得完全我們愛
[00:21:28.240 --> 00:21:30.840]  因為神先愛我們」
[00:21:30.840 --> 00:21:37.160]  這裡講到愛和懼怕和刑罰的關係
[00:21:37.160 --> 00:21:38.560]  不知道大家有沒有想過
[00:21:38.560 --> 00:21:41.760]  愛和懼怕的關係是什麼呢?
[00:21:41.760 --> 00:21:45.280]  為什麼懼怕又會帶來刑罰呢?
[00:21:45.280 --> 00:21:50.120]  當然首先約翰其中一個主旨就是說
[00:21:50.120 --> 00:21:51.760]  他首先也就是指
[00:21:51.760 --> 00:21:54.760]  這個刑罰和末世的日子都有關
[00:21:54.760 --> 00:21:58.680]  假如我們知道神已經完全擁抱了我們
[00:21:58.680 --> 00:22:00.920]  我們不怕世上有什麼事發生的
[00:22:00.920 --> 00:22:03.800]  因為神在最終的日子
[00:22:03.800 --> 00:22:08.560]  會帶我們去一個沒有眼淚的地方
[00:22:08.560 --> 00:22:11.720]  但是除了這個末世的維度之外
[00:22:11.720 --> 00:22:15.000]  其實我相信有更多的維度
[00:22:15.000 --> 00:22:18.440]  愛為什麼有懼怕呢?
[00:22:18.440 --> 00:22:19.840]  因為其實你想想
[00:22:19.840 --> 00:22:21.360]  你去愛一個人
[00:22:21.360 --> 00:22:23.880]  嘗試去愛的時候
[00:22:23.880 --> 00:22:25.200]  其實都是很
[00:22:25.200 --> 00:22:27.080]  所謂英文叫做「vulnerable」
[00:22:27.080 --> 00:22:29.240]  你就變得脆弱了
[00:22:29.240 --> 00:22:33.840]  用一些所謂膚淺一點的例子開始
[00:22:33.840 --> 00:22:34.640]  譬如舉個例子
[00:22:34.640 --> 00:22:38.280]  你很愛第一城的居民
[00:22:38.280 --> 00:22:41.280]  於是你就決定去派傳單
[00:22:41.280 --> 00:22:42.720]  你派傳單的時候
[00:22:42.720 --> 00:22:45.320]  發覺有十個人經過你
[00:22:45.320 --> 00:22:47.400]  你十個人都很有禮貌地跟他說
[00:22:47.400 --> 00:22:49.240]  先生、女士
[00:22:49.240 --> 00:22:52.720]  我有很大的天上的喜訊跟你說
[00:22:52.720 --> 00:22:55.360]  十個有九個都趕快走開
[00:22:55.360 --> 00:22:56.240]  或者是「喵喵嘴」
[00:22:56.240 --> 00:22:58.080]  或者是「露目正視你」
[00:22:58.080 --> 00:23:00.080]  就是阻礙我走路
[00:23:00.080 --> 00:23:03.200]  你覺得很被拒絕
[00:23:03.200 --> 00:23:04.400]  但是有一個人
[00:23:04.400 --> 00:23:06.720]  十個人有一個人拿了你的傳單
[00:23:06.720 --> 00:23:07.360]  OK
[00:23:07.360 --> 00:23:10.240]  於是有一百個人有十個拿你的傳單
[00:23:10.240 --> 00:23:11.520]  但是那一百個人之中
[00:23:11.520 --> 00:23:13.600]  拿了你的傳單的那十個人
[00:23:13.600 --> 00:23:15.360]  你發覺有九個
[00:23:15.360 --> 00:23:19.280]  走過不到一個街口就扔掉你的傳單
[00:23:19.280 --> 00:23:20.720]  有禮貌的那些
[00:23:20.720 --> 00:23:22.280]  或者有良心的那些
[00:23:22.280 --> 00:23:24.480]  就扔在垃圾桶裏
[00:23:24.480 --> 00:23:25.240]  沒有的那些
[00:23:25.240 --> 00:23:28.680]  可能就扔在街邊算了
[00:23:28.680 --> 00:23:30.320]  於是你就看著傳單
[00:23:30.320 --> 00:23:33.240]  不斷地飛到垃圾桶街那裏
[00:23:33.240 --> 00:23:36.200]  你可能覺得很被拒絕
[00:23:36.200 --> 00:23:37.480]  算了不做了
[00:23:37.480 --> 00:23:38.560]  派甚麼傳單
[00:23:38.560 --> 00:23:39.760]  沒有用的
[00:23:39.760 --> 00:23:40.600]  派一百張
[00:23:40.600 --> 00:23:44.240]  可能只有一張有人真的看一下
[00:23:44.240 --> 00:23:45.800]  你覺得被拒絕了
[00:23:45.800 --> 00:23:46.720]  OK
[00:23:46.720 --> 00:23:48.200]  不過這個事小
[00:23:48.200 --> 00:23:49.160]  派傳單而已
[00:23:49.160 --> 00:23:50.160]  面軟一點就可以了
[00:23:50.160 --> 00:23:51.560]  你厚面皮就可以了
[00:23:51.560 --> 00:23:53.880]  狗厚面皮你派得傳單的
[00:23:53.880 --> 00:23:57.600]  有時有些事更加心傷
[00:23:57.600 --> 00:24:00.080]  愛令你變得脆弱
[00:24:00.080 --> 00:24:02.040]  我還記得
[00:24:02.040 --> 00:24:04.840]  我一生人追過三個女孩
[00:24:04.840 --> 00:24:07.720]  這個我現在老婆是第三個
[00:24:07.720 --> 00:24:09.480]  第一個是在大學追的
[00:24:09.480 --> 00:24:11.560]  大學追她
[00:24:11.560 --> 00:24:13.920]  當時不太認識女性
[00:24:13.920 --> 00:24:15.920]  我認為是男校
[00:24:15.920 --> 00:24:19.080]  無論如何和那位大學女同學聊天
[00:24:19.080 --> 00:24:21.960]  知道她喜歡看「嚴森」的小說
[00:24:21.960 --> 00:24:24.920]  不知道現在的人還看不看「嚴森」
[00:24:24.920 --> 00:24:28.240]  無論如何總之知道她看「嚴森」的小說
[00:24:28.240 --> 00:24:29.840]  我從來不看的
[00:24:29.840 --> 00:24:34.440]  不過為了了解這位姐妹
[00:24:34.440 --> 00:24:37.480]  於是我就和她
[00:24:37.480 --> 00:24:38.400]  為甚麼這樣說
[00:24:38.400 --> 00:24:41.480]  於是我就決定要看一下「嚴森」的小說
[00:24:41.480 --> 00:24:44.520]  看看有甚麼吸引
[00:24:44.520 --> 00:24:47.240]  於是那個聖誕節
[00:24:47.240 --> 00:24:49.200]  因為我們在外國沒有工作
[00:24:49.200 --> 00:24:52.160]  只是在加拿大讀書
[00:24:52.160 --> 00:24:53.480]  那個聖誕節
[00:24:53.480 --> 00:24:56.560]  一個聖誕節看了十本「嚴森」小說
[00:24:56.560 --> 00:24:58.160]  基本上一天看一本
[00:24:58.160 --> 00:25:00.800]  她的小說一天看完
[00:25:00.800 --> 00:25:03.640]  無論如何看完十本
[00:25:03.640 --> 00:25:05.600]  結果都追不到那個女孩
[00:25:05.600 --> 00:25:06.840]  那個女孩跟我說
[00:25:06.840 --> 00:25:08.720]  「做朋友算了」
[00:25:09.520 --> 00:25:12.480]  「死死氣 做朋友吧」
[00:25:12.480 --> 00:25:14.840]  有時回想起來
[00:25:14.840 --> 00:25:16.560]  浪費了那些時間
[00:25:16.560 --> 00:25:18.360]  早知道就不看「嚴森」小說
[00:25:18.360 --> 00:25:19.080]  看金庸
[00:25:19.080 --> 00:25:20.240]  我喜歡看金庸
[00:25:20.240 --> 00:25:21.960]  不喜歡看「嚴森」
[00:25:21.960 --> 00:25:25.000]  有時愛令你做很多功夫
[00:25:25.000 --> 00:25:26.920]  你覺得很浪費
[00:25:26.920 --> 00:25:28.680]  如果不是愛的話
[00:25:28.680 --> 00:25:29.960]  為甚麼要花那麼多功夫
[00:25:29.960 --> 00:25:32.000]  做那麼多事
[00:25:32.000 --> 00:25:35.000]  不過愛那種恐懼
[00:25:35.000 --> 00:25:37.280]  不單是這樣
[00:25:37.280 --> 00:25:39.000]  有時拒絕
[00:25:39.000 --> 00:25:40.400]  你怕別人拒絕
[00:25:40.400 --> 00:25:41.520]  會顧形
[00:25:41.520 --> 00:25:43.280]  你會怕被人拒絕
[00:25:43.280 --> 00:25:45.640]  有時別人接受了你的愛
[00:25:45.640 --> 00:25:48.040]  可能更糟糕
[00:25:48.040 --> 00:25:49.880]  你看看這個世界上
[00:25:49.880 --> 00:25:53.320]  有多少不開心的婚姻
[00:25:53.320 --> 00:25:54.960]  譬如我做目者的
[00:25:54.960 --> 00:25:57.320]  都見過不止一個個案
[00:25:57.320 --> 00:26:00.800]  有些夫婦在表面上沒甚麼
[00:26:00.800 --> 00:26:01.960]  在教會上回教會
[00:26:01.960 --> 00:26:04.200]  可能丈夫有些服侍
[00:26:04.200 --> 00:26:05.320]  太太有些服侍
[00:26:05.320 --> 00:26:06.840]  在人前沒甚麼
[00:26:06.840 --> 00:26:09.640]  聊天 笑話
[00:26:09.640 --> 00:26:11.160]  忽然有一天
[00:26:11.160 --> 00:26:12.680]  不知道是丈夫還是太太
[00:26:12.680 --> 00:26:13.800]  打電話來
[00:26:13.800 --> 00:26:16.440]  「牧師 我要離婚了」
[00:26:16.440 --> 00:26:18.240]  起碼我嚇了一跳
[00:26:18.240 --> 00:26:19.320]  我不知道沉默醒目的人
[00:26:19.320 --> 00:26:21.320]  可能會察覺到這些事
[00:26:21.320 --> 00:26:22.760]  或者我很頓
[00:26:22.760 --> 00:26:24.400]  忽然打電話來
[00:26:24.400 --> 00:26:26.160]  「離婚」或者「分居」
[00:26:26.160 --> 00:26:28.000]  走去跟他們談
[00:26:28.000 --> 00:26:31.400]  一談原來已經冷戰了十年
[00:26:31.400 --> 00:26:33.360]  或者熱戰了十年
[00:26:33.360 --> 00:26:34.920]  原來在教會裡
[00:26:34.920 --> 00:26:36.440]  OKK回到家裡
[00:26:36.440 --> 00:26:37.960]  原來是一個戰場
[00:26:37.960 --> 00:26:39.520]  打了十年戰
[00:26:39.520 --> 00:26:42.000]  現在放棄了 不打了
[00:26:42.000 --> 00:26:45.360]  你想想有時你追得到
[00:26:45.360 --> 00:26:48.040]  可能更深傷
[00:26:48.040 --> 00:26:50.760]  為甚麼今天跟他結婚的人
[00:26:50.760 --> 00:26:52.280]  結婚之後過幾年
[00:26:52.280 --> 00:26:54.480]  他變成甚麼樣子呢
[00:26:54.480 --> 00:26:59.320]  愛令你變得很脆弱
[00:26:59.320 --> 00:27:03.320]  很多地方你可能會受到傷害
[00:27:03.320 --> 00:27:05.040]  你不愛的話
[00:27:05.040 --> 00:27:07.560]  就不會受到傷害
[00:27:07.560 --> 00:27:10.280]  每個人對你都是泛泛朋友
[00:27:10.280 --> 00:27:11.720]  所以有甚麼事發生
[00:27:11.720 --> 00:27:12.720]  不要緊
[00:27:12.720 --> 00:27:13.920]  那個人有癌症
[00:27:13.920 --> 00:27:15.040]  那不要緊
[00:27:15.040 --> 00:27:17.760]  我有一百個這樣的泛泛朋友
[00:27:17.760 --> 00:27:19.600]  其中一個癌症死了
[00:27:19.600 --> 00:27:20.320]  沒甚麼所謂
[00:27:20.320 --> 00:27:21.960]  還有九十九個
[00:27:21.960 --> 00:27:23.000]  沒有愛
[00:27:23.000 --> 00:27:26.000]  就不會怕失去任何東西
[00:27:26.000 --> 00:27:27.160]  很多時候
[00:27:27.160 --> 00:27:30.480]  愛令我們很多的痛傷
[00:27:30.480 --> 00:27:33.200]  都是來自最親近的人
[00:27:33.200 --> 00:27:36.000]  愛、教會也一樣
[00:27:36.000 --> 00:27:38.600]  你想像如果你來第一城鎮信會
[00:27:38.600 --> 00:27:40.320]  每個星期日只是坐在
[00:27:40.320 --> 00:27:42.440]  當有崇拜 實體崇拜
[00:27:42.440 --> 00:27:45.000]  你就坐在最後那排
[00:27:45.000 --> 00:27:46.360]  然後你坐在那裡
[00:27:46.360 --> 00:27:48.520]  如果那天牧師講道講得好
[00:27:48.520 --> 00:27:50.200]  你給一點點奉獻
[00:27:50.200 --> 00:27:50.920]  那天不是
[00:27:50.920 --> 00:27:52.840]  牧師講道講到你睡著覺
[00:27:52.840 --> 00:27:54.800]  算是不給奉獻
[00:27:54.800 --> 00:27:56.840]  於是你來了一鎮十年
[00:27:56.840 --> 00:27:57.840]  都沒甚麼人知道
[00:27:57.840 --> 00:27:59.040]  原來你來了十年
[00:27:59.040 --> 00:28:00.360]  都沒甚麼人認識
[00:28:00.360 --> 00:28:03.680]  如果你在一鎮的生活是這樣的話
[00:28:03.680 --> 00:28:05.440]  一鎮是害不了你的
[00:28:05.440 --> 00:28:06.800]  你對一鎮沒甚麼希望
[00:28:06.800 --> 00:28:09.000]  也不會對一鎮失望
[00:28:09.000 --> 00:28:12.680]  不是 你很愛一鎮
[00:28:12.680 --> 00:28:14.960]  這樣就可能受到傷害了
[00:28:14.960 --> 00:28:16.640]  你投入教會
[00:28:16.640 --> 00:28:18.920]  本來跟弟兄姊妹很親密
[00:28:18.920 --> 00:28:20.240]  一班弟兄姊妹
[00:28:20.240 --> 00:28:22.880]  親密在這裡建立一個團契
[00:28:22.880 --> 00:28:24.640]  後來因為某種原因
[00:28:24.640 --> 00:28:26.200]  政治糾紛甚麼都好
[00:28:26.200 --> 00:28:27.000]  各種的原因
[00:28:27.000 --> 00:28:28.080]  教會應該怎樣運作
[00:28:28.080 --> 00:28:28.960]  無論如何
[00:28:28.960 --> 00:28:30.240]  各種的原因
[00:28:30.240 --> 00:28:31.560]  吵架了
[00:28:31.560 --> 00:28:33.160]  很心傷
[00:28:33.160 --> 00:28:34.560]  很痛
[00:28:34.560 --> 00:28:36.320]  可能約翰教會的人
[00:28:36.320 --> 00:28:38.680]  都是在經歷這種痛
[00:28:38.680 --> 00:28:41.880]  他們都曾經很投入教會
[00:28:41.880 --> 00:28:44.120]  不過面對這些爭拗的時候
[00:28:44.120 --> 00:28:45.800]  覺得很痛
[00:28:45.800 --> 00:28:46.640]  算了
[00:28:46.640 --> 00:28:48.680]  我沒能力去繼續愛教會
[00:28:48.680 --> 00:28:52.040]  教會給了我太多傷痛
[00:28:52.040 --> 00:28:54.760]  約翰給的回答是很有趣的
[00:28:54.760 --> 00:28:56.960]  如果教會令到你傷痛的話
[00:28:56.960 --> 00:28:59.320]  那個回答是甚麼呢
[00:28:59.320 --> 00:29:00.520]  繼續去愛
[00:29:00.520 --> 00:29:02.280]  再多付出一份愛心
[00:29:02.280 --> 00:29:03.200]  不是逃避
[00:29:03.200 --> 00:29:04.440]  不是逃離
[00:29:04.440 --> 00:29:06.400]  是繼續的付出
[00:29:06.400 --> 00:29:08.000]  在付出之中
[00:29:08.000 --> 00:29:11.160]  你才找到那個的意志
[00:29:11.160 --> 00:29:12.320]  很有趣的
[00:29:12.320 --> 00:29:12.920]  為甚麼呢
[00:29:12.920 --> 00:29:14.320]  約翰的解釋是
[00:29:14.320 --> 00:29:16.920]  愛的完全就沒有恐懼
[00:29:16.920 --> 00:29:18.000]  你會知道
[00:29:18.000 --> 00:29:19.760]  當你的愛是完全的話
[00:29:19.760 --> 00:29:22.720]  你知道付出了的愛沒有浪費
[00:29:22.720 --> 00:29:23.960]  沒有一件事是浪費的
[00:29:23.960 --> 00:29:25.840]  愛永遠都不浪費
[00:29:25.840 --> 00:29:27.600]  你真心付出愛
[00:29:27.600 --> 00:29:28.960]  你祝福了人
[00:29:28.960 --> 00:29:31.480]  在祝福人的過程之中
[00:29:31.480 --> 00:29:33.520]  已經是你的回報了
[00:29:33.520 --> 00:29:34.160]  是不是
[00:29:34.160 --> 00:29:36.280]  譬如又舉個例子
[00:29:36.280 --> 00:29:37.480]  我有三個女兒
[00:29:37.480 --> 00:29:39.720]  不知道大家有沒有人問過父母
[00:29:39.720 --> 00:29:41.640]  為甚麼要有子女
[00:29:41.640 --> 00:29:42.880]  中國人以前就說
[00:29:42.880 --> 00:29:45.840]  積谷防饑養兒防老
[00:29:45.840 --> 00:29:47.360]  到今時今日
[00:29:47.360 --> 00:29:49.880]  怎知道積不積谷防饑
[00:29:49.880 --> 00:29:51.680]  我的大女兒現在開始工作了
[00:29:51.680 --> 00:29:53.520]  不過她在美國工作
[00:29:53.520 --> 00:29:55.880]  她的薪金一分錢都沒有給過我們
[00:29:55.880 --> 00:29:56.640]  不過算了
[00:29:56.640 --> 00:29:58.760]  美國匯錢回來又麻煩
[00:29:58.760 --> 00:29:59.800]  將來會怎樣
[00:29:59.800 --> 00:30:01.440]  真是不知道
[00:30:01.440 --> 00:30:04.320]  譬如真是所謂中國人所講
[00:30:04.320 --> 00:30:05.640]  大家勵士
[00:30:05.640 --> 00:30:08.640]  明天不知道是甚麼車禍還是甚麼禍
[00:30:08.640 --> 00:30:10.720]  三個女兒都走了
[00:30:10.720 --> 00:30:12.520]  回到天家
[00:30:12.520 --> 00:30:14.760]  會不會覺得浪費了
[00:30:14.760 --> 00:30:18.000]  我和我老婆夜幾年的養育
[00:30:18.000 --> 00:30:20.560]  他們花了很多心機
[00:30:20.560 --> 00:30:21.360]  你問我的話
[00:30:21.360 --> 00:30:22.760]  我真是坦白說
[00:30:22.760 --> 00:30:23.200]  沒有
[00:30:23.200 --> 00:30:25.440]  我覺得一點都沒有浪費
[00:30:25.440 --> 00:30:30.520]  我能夠有這樣的機會去愛這三個女兒
[00:30:30.520 --> 00:30:33.120]  去建立她們的生命
[00:30:33.120 --> 00:30:33.920]  這個愛
[00:30:33.920 --> 00:30:35.680]  這個建立的過程
[00:30:35.680 --> 00:30:38.120]  本身就是我的祝福
[00:30:38.120 --> 00:30:40.320]  本身就是我的回報
[00:30:40.320 --> 00:30:42.760]  如果你因為恐懼
[00:30:42.760 --> 00:30:45.920]  因為傷痛而放棄愛的話
[00:30:45.920 --> 00:30:49.200]  你放棄了一種更寶貴的東西
[00:30:49.200 --> 00:30:51.320]  唯有你大膽去愛
[00:30:51.320 --> 00:30:52.880]  真誠去愛
[00:30:52.880 --> 00:30:54.840]  你就發覺其實
[00:30:54.840 --> 00:30:57.240]  當然你不想失去任何的東西
[00:30:57.240 --> 00:30:58.720]  不過你發覺其實
[00:30:58.720 --> 00:31:01.200]  沒有東西真是可以失去的
[00:31:01.200 --> 00:31:02.960]  曾經經歷過
[00:31:02.960 --> 00:31:04.360]  無論是家人的愛
[00:31:04.360 --> 00:31:05.480]  弟兄姊妹的愛
[00:31:05.480 --> 00:31:06.480]  這個就是
[00:31:06.480 --> 00:31:09.360]  那種愛的經歷就是最寶貴的東西
[00:31:09.360 --> 00:31:10.320]  所以
[00:31:10.320 --> 00:31:12.520]  也行提醒那些信徒
[00:31:12.520 --> 00:31:16.600]  不要因為一些失望而放棄去愛
[00:31:16.600 --> 00:31:17.360]  最後很快
[00:31:17.360 --> 00:31:19.240]  兩分鐘就說完
[00:31:19.240 --> 00:31:20.320]  最後一點
[00:31:20.320 --> 00:31:22.960]  愛是一個命令
[00:31:22.960 --> 00:31:25.720]  我們若愛神就遵守祂的誡命
[00:31:25.720 --> 00:31:29.200]  從此就知道我們愛神的兒女
[00:31:29.200 --> 00:31:31.160]  我們遵守祂的誡命
[00:31:31.160 --> 00:31:34.400]  有些人想愛和誡命好像相反的
[00:31:34.400 --> 00:31:35.840]  即是你愛一個人不是愛
[00:31:35.840 --> 00:31:38.240]  你怎樣去命令我愛一個人呢
[00:31:38.240 --> 00:31:39.720]  有時有些人這樣說
[00:31:39.720 --> 00:31:40.720]  但你記住
[00:31:40.720 --> 00:31:42.640]  在約翰或者整本聖經看來
[00:31:42.640 --> 00:31:45.240]  愛不是單單是一種感覺
[00:31:45.240 --> 00:31:47.600]  不是說我有沒有感覺
[00:31:47.600 --> 00:31:49.560]  愛是一種承諾
[00:31:49.560 --> 00:31:51.160]  一種的遺身
[00:31:51.160 --> 00:31:52.200]  從約翰的眼中
[00:31:52.200 --> 00:31:54.120]  你願意遺身
[00:31:54.120 --> 00:31:56.680]  那個感覺就來了
[00:31:56.680 --> 00:31:57.880]  如果你行事為人
[00:31:57.880 --> 00:32:00.000]  單單靠感覺就很慘了
[00:32:00.000 --> 00:32:02.360]  今天你就感覺你對老婆很有愛
[00:32:02.360 --> 00:32:04.400]  明天你感覺不到對老婆有愛
[00:32:04.400 --> 00:32:05.800]  那不用愛她了
[00:32:05.800 --> 00:32:08.960]  那你的人生就飄來飄去
[00:32:08.960 --> 00:32:10.840]  沒有方向了
[00:32:10.840 --> 00:32:13.080]  愛出自一種的遺身
[00:32:13.080 --> 00:32:14.440]  為甚麼他強調誡命
[00:32:14.440 --> 00:32:15.400]  其實誡命
[00:32:15.400 --> 00:32:18.240]  不要想誡命是很多的rules
[00:32:18.240 --> 00:32:20.560]  即是十萬把之的rules要遵守
[00:32:20.560 --> 00:32:23.560]  誡命其實是說你對神的那種的遺身
[00:32:23.560 --> 00:32:25.440]  所以你願意跟隨祂
[00:32:25.440 --> 00:32:28.360]  你知道你的生命是屬於神的
[00:32:28.360 --> 00:32:30.160]  所以你就立定心智
