
[00:00:00.000 --> 00:00:08.520]  我們感謝主在多年來教會對加拿大神學院
[00:17:12.320 --> 00:17:14.320]  將來在彌撒的角度裡面
[00:17:14.320 --> 00:17:16.320]  有生命的樹
[00:17:16.320 --> 00:17:18.320]  在這裡說到
[00:17:18.320 --> 00:17:20.320]  將來在彌撒的角度裡面
[00:17:20.320 --> 00:17:22.320]  有生命的樹
[00:17:22.320 --> 00:17:24.320]  在這裡說到
[00:17:24.320 --> 00:17:26.320]  有時我們要看看
[00:17:26.320 --> 00:17:28.320]  一些正面的消息
[00:17:28.320 --> 00:17:30.320]  我們不單止是一些負面的消息
[00:17:30.320 --> 00:17:32.320]  我們要知道
[00:17:32.320 --> 00:17:34.320]  我們要看看正面的消息
[00:17:34.320 --> 00:17:36.320]  我們知道神比一切的政權更大
[00:17:36.320 --> 00:17:38.320]  神的國
[00:17:38.320 --> 00:17:40.320]  是不會受到任何的攔阻
[00:17:40.320 --> 00:17:42.320]  過往二千年的教會歷史裡面
[00:17:42.320 --> 00:17:44.320]  教會經歷過很多
[00:17:44.320 --> 00:17:46.320]  在種種的迫不得已的困難的環境裡面
[00:17:46.320 --> 00:17:48.320]  福音繼續仍然可以發展
[00:17:48.320 --> 00:17:50.320]  我們雖然
[00:17:50.320 --> 00:17:52.320]  相信神的主權
[00:17:52.320 --> 00:17:54.320]  有主權的彰顯
[00:17:54.320 --> 00:17:56.320]  有主權的彰顯
[00:17:56.320 --> 00:17:58.320]  我給大家看看
[00:17:58.320 --> 00:18:00.320]  這幅圖是教會
[00:18:00.320 --> 00:18:02.320]  後面在牆上
[00:18:02.320 --> 00:18:04.320]  後面在牆上
[00:18:04.320 --> 00:18:06.320]  有幅壁畫
[00:18:06.320 --> 00:18:08.320]  有十字架
[00:18:08.320 --> 00:18:10.320]  從十字架出來有一條河
[00:18:10.320 --> 00:18:12.320]  這條是生命的活水
[00:18:12.320 --> 00:18:14.320]  這教會
[00:18:14.320 --> 00:18:16.320]  和我一個很出名的報道家
[00:18:16.320 --> 00:18:18.320]  Billy Graham
[00:18:18.320 --> 00:18:20.320]  很有關係
[00:18:20.320 --> 00:18:22.320]  大家有聽過Billy Graham
[00:18:22.320 --> 00:18:24.320]  他在九十幾歲的時候離開
[00:18:24.320 --> 00:18:26.320]  他的太太叫Ruth
[00:18:26.320 --> 00:18:28.320]  Ruth Graham
[00:18:28.320 --> 00:18:30.320]  他的太太在這個城市出生
[00:18:30.320 --> 00:18:32.320]  他太太的爸爸
[00:18:32.320 --> 00:18:34.320]  他的岳父
[00:18:34.320 --> 00:18:36.320]  是一個醫療的宣教士
[00:18:36.320 --> 00:18:38.320]  一個醫生
[00:18:38.320 --> 00:18:40.320]  在這個地方解放前
[00:18:40.320 --> 00:18:42.320]  建立了這個教會
[00:18:42.320 --> 00:18:44.320]  這個醫院和教會
[00:18:44.320 --> 00:18:46.320]  這個地方
[00:18:46.320 --> 00:18:48.320]  我給大家說一下
[00:18:48.320 --> 00:18:50.320]  這個城市的名字
[00:18:50.320 --> 00:18:52.320]  如果你知道周恩來的話
[00:18:52.320 --> 00:18:54.320]  你知道周恩來的家鄉在哪裡
[00:18:54.320 --> 00:18:58.320]  大家都不太熟悉
[00:18:58.320 --> 00:19:00.320]  我剛才在國語堂一說
[00:19:00.320 --> 00:19:02.320]  大家都知道
[00:19:02.320 --> 00:19:04.320]  周恩來的故鄉在淮安
[00:19:04.320 --> 00:19:06.320]  在江蘇省的淮安
[00:19:06.320 --> 00:19:08.320]  所以大陸的人一定不會知道
[00:19:08.320 --> 00:19:10.320]  我們香港人
[00:19:10.320 --> 00:19:12.320]  江蘇省在哪裡
[00:19:12.320 --> 00:19:14.320]  淮安市
[00:19:14.320 --> 00:19:16.320]  一塘霧水
[00:19:16.320 --> 00:19:18.320]  這個是江蘇省
[00:19:18.320 --> 00:19:20.320]  淮安市
[00:19:20.320 --> 00:19:22.320]  以前叫淮陰
[00:19:22.320 --> 00:19:24.320]  我在那裡講佩靈會
[00:19:24.320 --> 00:19:26.320]  這個教堂
[00:19:26.320 --> 00:19:28.320]  可以容納五千五百人
[00:19:28.320 --> 00:19:32.320]  兩堂的聚會
[00:19:32.320 --> 00:19:34.320]  萬多人在那裡
[00:19:34.320 --> 00:19:36.320]  如果我們說聚會
[00:19:36.320 --> 00:19:38.320]  假定是
[00:19:38.320 --> 00:19:40.320]  八點鐘聚會
[00:19:40.320 --> 00:19:42.320]  如果八點鐘來就沒有位子坐
[00:19:42.320 --> 00:19:44.320]  坐在外面
[00:19:44.320 --> 00:19:46.320]  或者在其他地方
[00:19:46.320 --> 00:19:48.320]  他們一個小時前
[00:19:48.320 --> 00:19:50.320]  已經來
[00:19:50.320 --> 00:19:52.320]  已經在那邊學唱
[00:19:52.320 --> 00:19:54.320]  所以遲到沒有位子坐
[00:19:54.320 --> 00:19:56.320]  我們現在開外的
[00:19:56.320 --> 00:19:58.320]  大家要警醒警醒
[00:19:58.320 --> 00:20:00.320]  準時來參加聚會
[00:20:00.320 --> 00:20:02.320]  在這個
[00:20:02.320 --> 00:20:04.320]  這樣的教會
[00:20:04.320 --> 00:20:06.320]  這一類的教會
[00:20:06.320 --> 00:20:08.320]  在大陸仍然是很多的
[00:20:08.320 --> 00:20:10.320]  我給大家看見是地面上的
[00:20:10.320 --> 00:20:12.320]  大家可以看到
[00:20:12.320 --> 00:20:14.320]  我剛從中國回來
[00:20:14.320 --> 00:20:16.320]  在中國過年過春節
[00:20:16.320 --> 00:20:18.320]  看到在神的工作
[00:20:18.320 --> 00:20:20.320]  很奇妙的
[00:20:20.320 --> 00:20:22.320]  是我們所想不到的
[00:20:22.320 --> 00:20:24.320]  超出我們所想像的
[00:20:24.320 --> 00:20:26.320]  有個地方
[00:20:26.320 --> 00:20:28.320]  叫做在山東的
[00:20:28.320 --> 00:20:30.320]  叫做濰坊
[00:20:30.320 --> 00:20:32.320]  濰坊你可能聽過
[00:20:32.320 --> 00:20:34.320]  有一個人物
[00:20:34.320 --> 00:20:36.320]  或者看過他的電影
[00:20:36.320 --> 00:20:38.320]  《轉機》叫做烈火戰車
[00:20:38.320 --> 00:20:40.320]  他叫做Eric Nadell
[00:20:40.320 --> 00:20:44.320]  他在劍橋讀完書之後
[00:20:44.320 --> 00:20:46.320]  他參加奧運會
[00:20:46.320 --> 00:20:48.320]  100公尺短跑
[00:20:48.320 --> 00:20:50.320]  但因為他星期天不跑
[00:20:50.320 --> 00:20:52.320]  於是讓給猶太人跑
[00:20:52.320 --> 00:20:54.320]  他失去機會
[00:20:54.320 --> 00:20:56.320]  但在400公尺接力賽的時候
[00:20:56.320 --> 00:20:58.320]  就讓他跑最後一棒
[00:20:58.320 --> 00:21:00.320]  竟然破世界紀錄
[00:21:00.320 --> 00:21:02.320]  拿到冠軍
[00:21:02.320 --> 00:21:04.320]  那個烈火戰車
[00:21:04.320 --> 00:21:06.320]  後來去了中國傳教
[00:21:06.320 --> 00:21:08.320]  跟著日本在第二次大戰的時候
[00:21:08.320 --> 00:21:10.320]  把這班外僑
[00:21:10.320 --> 00:21:12.320]  關在濰坊的集中營
[00:21:12.320 --> 00:21:14.320]  現在在濰坊
[00:21:14.320 --> 00:21:16.320]  竟然建造了一個教會
[00:21:16.320 --> 00:21:18.320]  這個教會
[00:21:18.320 --> 00:21:20.320]  非常之大
[00:21:20.320 --> 00:21:22.320]  我沒有拍照
[00:21:22.320 --> 00:21:24.320]  有培訓樓
[00:21:24.320 --> 00:21:26.320]  各方面的配套
[00:21:26.320 --> 00:21:28.320]  不是靠外國的信徒
[00:21:28.320 --> 00:21:30.320]  奉獻的
[00:21:30.320 --> 00:21:32.320]  是本地人奉獻的
[00:21:32.320 --> 00:21:34.320]  特別有一個弟兄
[00:21:34.320 --> 00:21:36.320]  他奉獻了1.5億人民幣
[00:21:36.320 --> 00:21:38.320]  在這個星期天
[00:21:38.320 --> 00:21:40.320]  這個弟兄
[00:21:40.320 --> 00:21:42.320]  在國語堂一講就知道
[00:21:42.320 --> 00:21:44.320]  你們的手機
[00:21:44.320 --> 00:21:46.320]  全世界的手機
[00:21:46.320 --> 00:21:48.320]  內置的
[00:21:48.320 --> 00:21:50.320]  音響設施
[00:21:50.320 --> 00:21:52.320]  三分之一是他的
[00:21:52.320 --> 00:21:54.320]  你想想多大
[00:21:54.320 --> 00:21:56.320]  基督徒現在
[00:21:56.320 --> 00:21:58.320]  在成就方面
[00:21:58.320 --> 00:22:00.320]  已經是相當之成就
[00:22:00.320 --> 00:22:02.320]  他奉獻了
[00:22:02.320 --> 00:22:04.320]  1.5億
[00:22:04.320 --> 00:22:06.320]  整個過程
[00:22:06.320 --> 00:22:08.320]  都是一個很喜劇化的過程
[00:22:08.320 --> 00:22:10.320]  能夠在中國
[00:22:10.320 --> 00:22:12.320]  建造這個教堂
[00:22:12.320 --> 00:22:14.320]  另外有一個地方
[00:22:14.320 --> 00:22:16.320]  這些都是我們幫了他們20多年
[00:22:16.320 --> 00:22:18.320]  有一個地方在福建
[00:22:18.320 --> 00:22:20.320]  我們20多年前
[00:22:20.320 --> 00:22:22.320]  當時就幫他們設立
[00:22:22.320 --> 00:22:24.320]  這些兒童主義學
[00:22:24.320 --> 00:22:26.320]  青少年士工
[00:22:26.320 --> 00:22:28.320]  大學生士工
[00:22:28.320 --> 00:22:30.320]  最近建了一個禮拜堂
[00:22:30.320 --> 00:22:32.320]  又是非常之宏偉
[00:22:32.320 --> 00:22:34.320]  所以我們有時要看看
[00:22:34.320 --> 00:22:36.320]  神的工作是超出一切的
[00:22:36.320 --> 00:22:38.320]  政權一切的
[00:22:38.320 --> 00:22:40.320]  我們所謂的
[00:22:40.320 --> 00:22:42.320]  不好的消息
[00:22:42.320 --> 00:22:44.320]  我們有這樣的信念
[00:22:44.320 --> 00:22:46.320]  回到這一段經文
[00:22:46.320 --> 00:22:48.320]  他說這個生命河
[00:22:48.320 --> 00:22:50.320]  是從聖殿而出
[00:22:50.320 --> 00:22:52.320]  一直流出來
[00:22:52.320 --> 00:22:54.320]  而且逐漸逐漸的高漲
[00:22:54.320 --> 00:22:56.320]  逐漸逐漸的高漲
[00:22:56.320 --> 00:22:58.320]  對以色列人來說
[00:22:58.320 --> 00:23:00.320]  他們期待著將來
[00:23:00.320 --> 00:23:02.320]  來挫挫的彌臨
[00:23:02.320 --> 00:23:04.320]  對我們今天的基督徒來說
[00:23:04.320 --> 00:23:06.320]  這些經文都有
[00:23:06.320 --> 00:23:08.320]  一個誦靈的意思
[00:23:08.320 --> 00:23:10.320]  對我們今天來說
[00:23:10.320 --> 00:23:12.320]  神的工作不會停止
[00:23:12.320 --> 00:23:14.320]  而是神的恩典
[00:23:14.320 --> 00:23:16.320]  不斷的高漲
[00:23:16.320 --> 00:23:18.320]  不斷的湧入
[00:23:18.320 --> 00:23:20.320]  不斷的囂觀我們的心田
[00:23:20.320 --> 00:23:22.320]  使我們原先好像是枯乾的
[00:23:22.320 --> 00:23:24.320]  的心田
[00:23:24.320 --> 00:23:26.320]  可以得到滋潤
[00:23:26.320 --> 00:23:28.320]  我不知道你內心最近的情況如何
[00:23:28.320 --> 00:23:30.320]  你和主的關係如何
[00:23:30.320 --> 00:23:32.320]  如果你內心是有枯乾
[00:23:32.320 --> 00:23:34.320]  感覺到
[00:23:34.320 --> 00:23:36.320]  好像沒有什麼領受
[00:23:36.320 --> 00:23:38.320]  感覺到很乾潔
[00:23:38.320 --> 00:23:40.320]  和聖經沒有什麼味道
[00:23:40.320 --> 00:23:42.320]  那裡祈禱
[00:23:42.320 --> 00:23:44.320]  對空氣講話
[00:23:44.320 --> 00:23:46.320]  覺得自己到了一個困境
[00:23:46.320 --> 00:23:48.320]  甚至是一個低谷
[00:23:48.320 --> 00:23:50.320]  神的心意
[00:23:50.320 --> 00:23:52.320]  是叫我們得到滋潤
[00:23:52.320 --> 00:23:54.320]  在44章裏面
[00:23:54.320 --> 00:23:56.320]  就提到說
[00:23:56.320 --> 00:23:58.320]  用水來囂觀口渴
[00:23:58.320 --> 00:24:00.320]  用河來囂觀肝寒
[00:24:00.320 --> 00:24:02.320]  將祂的靈囂觀在後裔那裏
[00:24:02.320 --> 00:24:04.320]  使我們的福氣能夠漲溢
[00:24:04.320 --> 00:24:06.320]  這一切都是神
[00:24:06.320 --> 00:24:08.320]  在我們今天
[00:24:08.320 --> 00:24:10.320]  屬於祂的兒女裏面
[00:24:10.320 --> 00:24:12.320]  有一個作為
[00:24:12.320 --> 00:24:14.320]  祂不願意我們
[00:24:14.320 --> 00:24:16.320]  整天在一個低谷那裏
[00:24:16.320 --> 00:24:18.320]  整天都在這種
[00:24:18.320 --> 00:24:20.320]  聚的污泥那裏打滾
[00:24:20.320 --> 00:24:22.320]  整天都在這種
[00:24:22.320 --> 00:24:24.320]  好像龜洞那裏
[00:24:24.320 --> 00:24:26.320]  整天都在這種
[00:24:26.320 --> 00:24:28.320]  像龜田的枯幹環境裏面
[00:24:28.320 --> 00:24:30.320]  來掙扎
[00:24:30.320 --> 00:24:32.320]  神願意將祂的靈
[00:24:32.320 --> 00:24:34.320]  囂觀在我們身上
[00:24:34.320 --> 00:24:36.320]  我不知道你和主的關係是怎樣
[00:24:36.320 --> 00:24:38.320]  神今天進入你的內心裏面
[00:24:38.320 --> 00:24:40.320]  神要將祂的恩典
[00:24:40.320 --> 00:24:42.320]  將祂的愛囂觀在我們裏面
[00:24:42.320 --> 00:24:44.320]  使我們去經歷祂
[00:24:44.320 --> 00:24:46.320]  各位丁姐妹
[00:24:46.320 --> 00:24:48.320]  我們要去經歷神
[00:24:48.320 --> 00:24:50.320]  耶穌基督說你不要停留在岸邊
[00:24:50.320 --> 00:24:52.320]  你要開到
[00:24:52.320 --> 00:24:54.320]  水深之處
[00:24:54.320 --> 00:24:56.320]  在岸邊很有安全感
[00:24:56.320 --> 00:24:58.320]  但你開到水深之處的時候
[00:24:58.320 --> 00:25:00.320]  你是不可以
[00:25:00.320 --> 00:25:02.320]  依靠你自己的經驗
[00:25:02.320 --> 00:25:04.320]  依靠你那種網絡關係
[00:25:04.320 --> 00:25:06.320]  你在那種環境裏面
[00:25:06.320 --> 00:25:08.320]  你完全是
[00:25:08.320 --> 00:25:10.320]  無依無靠的
[00:25:10.320 --> 00:25:12.320]  你都是依賴著
[00:25:12.320 --> 00:25:14.320]  參與短宣的行動
[00:25:14.320 --> 00:25:16.320]  剛才吳全道友提到
[00:25:16.320 --> 00:25:18.320]  教會有不同的短宣行動
[00:25:18.320 --> 00:25:20.320]  我們鼓勵丁姐妹們有機會去
[00:25:20.320 --> 00:25:22.320]  參加這些短宣的
[00:25:22.320 --> 00:25:24.320]  行動
[00:25:24.320 --> 00:25:26.320]  去十天兩個星期
[00:25:26.320 --> 00:25:28.320]  在裏面一方面祝福當地的信徒
[00:25:28.320 --> 00:25:30.320]  傳福音在那邊做一些
[00:25:30.320 --> 00:25:32.320]  侍奉無論是原住民
[00:25:32.320 --> 00:25:34.320]  柬埔寨或是其他地方
[00:25:34.320 --> 00:25:36.320]  同時
[00:25:36.320 --> 00:25:38.320]  大隊的牧者都是和我們
[00:25:38.320 --> 00:25:40.320]  做門徒訓練的
[00:25:40.320 --> 00:25:42.320]  和我們一起生活有十天兩個星期
[00:25:42.320 --> 00:25:44.320]  在裏面學習
[00:25:44.320 --> 00:25:46.320]  如何去跟隨主
[00:25:46.320 --> 00:25:48.320]  學習祈禱
[00:25:48.320 --> 00:25:50.320]  如何依靠主
[00:25:50.320 --> 00:25:52.320]  這一切都要我們去經歷
[00:25:52.320 --> 00:25:54.320]  各位丁姐妹
[00:25:54.320 --> 00:25:56.320]  不要做一個停留在岸邊的人
[00:25:56.320 --> 00:25:58.320]  只在一個安全的地帶
[00:25:58.320 --> 00:26:00.320]  只在你自己
[00:26:00.320 --> 00:26:02.320]  掌控的環境裏面生活
[00:26:02.320 --> 00:26:04.320]  我們有時要去到一個
[00:26:04.320 --> 00:26:06.320]  自己不可以
[00:26:06.320 --> 00:26:08.320]  依賴我們的經驗
[00:26:08.320 --> 00:26:10.320]  不可以掌控的環境裏面
[00:26:10.320 --> 00:26:12.320]  你才有完全的
[00:26:12.320 --> 00:26:14.320]  投靠主、仰望主
[00:26:14.320 --> 00:26:16.320]  你專心的仰望主
[00:26:16.320 --> 00:26:18.320]  主會保守你十分的平安
[00:26:18.320 --> 00:26:20.320]  這個《耳塞書》裏面
[00:26:20.320 --> 00:26:22.320]  有所講的
[00:26:22.320 --> 00:26:24.320]  只要我們專心的依賴他
[00:26:24.320 --> 00:26:26.320]  我們定睛的仰望他
[00:26:26.320 --> 00:26:28.320]  他會保守我們十分的平安
[00:26:28.320 --> 00:26:30.320]  平安 猶太人平安
[00:26:30.320 --> 00:26:32.320]  例如文安的時候
[00:26:32.320 --> 00:26:34.320]  如果你有猶太人的朋友的話
[00:26:34.320 --> 00:26:36.320]  見面的時候
[00:26:36.320 --> 00:26:38.320]  他說Shalom
[00:26:38.320 --> 00:26:40.320]  Shalom Aleichem
[00:26:40.320 --> 00:26:42.320]  即是給你的意思
[00:26:42.320 --> 00:26:44.320]  禮貌上你要回禮
[00:26:44.320 --> 00:26:46.320]  我們中國人
[00:26:46.320 --> 00:26:48.320]  都有一個回禮
[00:26:48.320 --> 00:26:50.320]  猶太人的回禮是怎樣呢?
[00:26:50.320 --> 00:26:52.320]  將次序調轉過來
[00:26:52.320 --> 00:26:54.320]  Aleichem Shalom
[00:26:54.320 --> 00:26:56.320]  我們試一下
[00:26:56.320 --> 00:26:58.320]  假如我是猶太人
[00:26:58.320 --> 00:27:00.320]  我向各位文安
[00:27:00.320 --> 00:27:02.320]  你一會兒回禮
[00:27:02.320 --> 00:27:04.320]  Shalom Aleichem
[00:27:04.320 --> 00:27:06.320]  不錯啊
[00:27:06.320 --> 00:27:08.320]  Shalom
[00:27:08.320 --> 00:27:10.320]  十分的平安
[00:27:10.320 --> 00:27:12.320]  是甚麼呢?
[00:27:12.320 --> 00:27:14.320]  猶太人的語法
[00:27:14.320 --> 00:27:16.320]  跟英文和中文不同
[00:27:16.320 --> 00:27:18.320]  英文我們說
[00:27:18.320 --> 00:27:20.320]  Good 更好
[00:27:20.320 --> 00:27:22.320]  Better 最好
[00:27:22.320 --> 00:27:24.320]  Best
[00:27:24.320 --> 00:27:26.320]  有一個變化
[00:27:26.320 --> 00:27:28.320]  中文就有一個助語詞
[00:27:28.320 --> 00:27:30.320]  好 更好
[00:27:30.320 --> 00:27:32.320]  最好
[00:27:32.320 --> 00:27:34.320]  猶太人是怎樣呢?
[00:27:34.320 --> 00:27:36.320]  猶太人說平安
[00:27:36.320 --> 00:27:38.320]  更平安
[00:27:38.320 --> 00:27:40.320]  平安就是Shalom
[00:27:40.320 --> 00:27:42.320]  更平安
[00:27:42.320 --> 00:27:44.320]  Shalom Shalom 重覆說一次
[00:27:44.320 --> 00:27:46.320]  最平安 十分平安
[00:27:46.320 --> 00:27:48.320]  Shalom Shalom Shalom
[00:27:48.320 --> 00:27:50.320]  就是這樣
[00:27:50.320 --> 00:27:52.320]  所以你看《易卓書》的時候
[00:27:52.320 --> 00:27:54.320]  看到特六章的時候
[00:27:54.320 --> 00:27:56.320]  看到那些撒拉弗天使在那裡
[00:27:56.320 --> 00:27:58.320]  聖哉 聖哉 聖哉
[00:27:58.320 --> 00:28:00.320]  是吧? 即是他在說至聖的意思
[00:28:00.320 --> 00:28:02.320]  即是在說神是至聖的
[00:28:02.320 --> 00:28:04.320]  這位神
[00:28:04.320 --> 00:28:06.320]  我們
[00:28:06.320 --> 00:28:08.320]  經歷到神的保守
[00:28:08.320 --> 00:28:10.320]  是十分平安
[00:28:10.320 --> 00:28:12.320]  滋潤我們的心田
[00:28:12.320 --> 00:28:14.320]  使我們枯乾
[00:28:14.320 --> 00:28:16.320]  使我們在低谷可以走出來
[00:28:16.320 --> 00:28:18.320]  使我們不再孤單
[00:28:18.320 --> 00:28:20.320]  來到一個人走這條天路
[00:28:20.320 --> 00:28:22.320]  我們有這麼多弟兄姊妹
[00:28:22.320 --> 00:28:24.320]  和我們一起
[00:28:24.320 --> 00:28:26.320]  而且主耶穌與我們同行
[00:28:26.320 --> 00:28:28.320]  好像以下一樣
[00:28:28.320 --> 00:28:30.320]  我們要學習以下
[00:28:30.320 --> 00:28:32.320]  與主同行
[00:28:32.320 --> 00:28:34.320]  他和耶穌說同行
[00:28:34.320 --> 00:28:36.320]  我們要學習和耶穌基督同行
[00:28:36.320 --> 00:28:38.320]  耶穌基督同行
[00:28:38.320 --> 00:28:40.320]  他在我們旁邊
[00:28:40.320 --> 00:28:42.320]  在我們內心 前面
[00:28:42.320 --> 00:28:44.320]  各方面引導我們
[00:28:44.320 --> 00:28:46.320]  雖然看不見 但我們憑信心
[00:28:46.320 --> 00:28:48.320]  走下去
[00:28:48.320 --> 00:28:50.320]  所以你看新約有一本書
[00:28:50.320 --> 00:28:52.320]  希伯來書有一章聖經
[00:28:52.320 --> 00:28:54.320]  特別是講到信心
[00:28:54.320 --> 00:28:56.320]  講到與神同行
[00:28:56.320 --> 00:28:58.320]  信心的偉人
[00:28:58.320 --> 00:29:00.320]  各位弟兄姊妹 我們要學習
[00:29:00.320 --> 00:29:02.320]  與主同行
[00:29:02.320 --> 00:29:04.320]  有一首詩或書籤
[00:29:04.320 --> 00:29:06.320]  我們領詩的弟兄也有提到
[00:29:06.320 --> 00:29:08.320]  他說
[00:29:08.320 --> 00:29:10.320]  我們與主同行
[00:29:10.320 --> 00:29:12.320]  回頭看的時候 沙灘上
[00:29:12.320 --> 00:29:14.320]  有兩排腳印
[00:29:14.320 --> 00:29:16.320]  主與我們一起走
[00:29:16.320 --> 00:29:18.320]  到了一個很困難的地方
[00:29:18.320 --> 00:29:20.320]  我們全部難行
[00:29:20.320 --> 00:29:22.320]  感覺到很孤單的時候
[00:29:22.320 --> 00:29:24.320]  回頭看 只有雙腳印
[00:29:24.320 --> 00:29:26.320]  於是我們就懷怨
[00:29:26.320 --> 00:29:28.320]  我們就說 主啊 我最需要你
[00:29:28.320 --> 00:29:30.320]  我最孤單 為什麼你離開我
[00:29:30.320 --> 00:29:32.320]  主說 你留心看
[00:29:32.320 --> 00:29:34.320]  那排腳印不是你的
[00:29:34.320 --> 00:29:36.320]  是我的
[00:29:36.320 --> 00:29:38.320]  我抱著你
[00:29:38.320 --> 00:29:40.320]  你最困難 不知道怎樣走下去的時候
[00:29:40.320 --> 00:29:42.320]  我抱著你
[00:29:42.320 --> 00:29:44.320]  我帶你經過困難的環境
[00:29:44.320 --> 00:29:46.320]  弟兄姊妹
[00:29:46.320 --> 00:29:48.320]  我們要學習與主同行
[00:29:48.320 --> 00:29:50.320]  凡事你都是依靠他
[00:29:50.320 --> 00:29:52.320]  凡事你都是仰望他
[00:29:52.320 --> 00:29:54.320]  另一個比喻來說
[00:29:54.320 --> 00:29:56.320]  我們要向高處而行
[00:29:56.320 --> 00:29:58.320]  向水深之處
[00:29:58.320 --> 00:30:00.320]  經歷神的汪汪的海洋
[00:30:00.320 --> 00:30:02.320]  他的恩典的浩大
[00:30:02.320 --> 00:30:04.320]  這個說法
[00:30:04.320 --> 00:30:06.320]  另一個說法就是
[00:30:06.320 --> 00:30:08.320]  往高處而行
[00:30:08.320 --> 00:30:10.320]  更上一層樓
[00:30:10.320 --> 00:30:12.320]  不要停留在這個現狀
[00:30:12.320 --> 00:30:14.320]  不要滿足我們這個屬靈的光景
[00:30:14.320 --> 00:30:16.320]  我們要不斷地進深
[00:30:16.320 --> 00:30:18.320]  不斷地成長
[00:30:18.320 --> 00:30:20.320]  摩西大連2000年
[00:30:20.320 --> 00:30:22.320]  出埃及的時候
[00:30:22.320 --> 00:30:24.320]  去到西奈山
[00:30:24.320 --> 00:30:26.320]  在西奈山的時候
[00:30:26.320 --> 00:30:28.320]  他就將會眾在山下
[00:30:28.320 --> 00:30:30.320]  從西奈山的70個角落
[00:30:30.320 --> 00:30:32.320]  上到半山
[00:30:32.320 --> 00:30:34.320]  然後他們就在那裡
[00:30:34.320 --> 00:30:36.320]  然後他自己一個人
[00:30:36.320 --> 00:30:38.320]  就去到山頂
[00:30:38.320 --> 00:30:40.320]  與耶和華領受律法
[00:30:40.320 --> 00:30:42.320]  這裡提到三類人
[00:30:42.320 --> 00:30:44.320]  這三類人
[00:30:44.320 --> 00:30:46.320]  我們要問一下自己
[00:30:46.320 --> 00:30:48.320]  究竟是屬於哪一類
[00:30:48.320 --> 00:30:50.320]  在山腳下的百姓
[00:30:50.320 --> 00:30:52.320]  40天
[00:30:52.320 --> 00:30:54.320]  摩西就在上面
[00:30:54.320 --> 00:30:56.320]  於是他們就開始埋怨
[00:30:56.320 --> 00:30:58.320]  摩西會不會死在上面
[00:30:58.320 --> 00:31:00.320]  究竟是誰來帶領我們
[00:31:00.320 --> 00:31:02.320]  於是他們就叫亞倫
[00:31:02.320 --> 00:31:04.320]  做一個金牛毒
[00:31:04.320 --> 00:31:06.320]  說這是耶和華帶領他們出埃及
[00:31:06.320 --> 00:31:08.320]  在山下遠離神的時候
[00:31:08.320 --> 00:31:12.320]  竟然有時離開主
[00:31:12.320 --> 00:31:14.320]  另一批就是
[00:31:14.320 --> 00:31:16.320]  70個角落他們去到半山
[00:31:16.320 --> 00:31:18.320]  看到有藍寶石
[00:31:18.320 --> 00:31:20.320]  景色都很好
[00:31:20.320 --> 00:31:22.320]  但神的心意叫我們
[00:31:22.320 --> 00:31:24.320]  好像摩西一樣
[00:31:24.320 --> 00:31:26.320]  能夠面對面與神相會
[00:31:26.320 --> 00:31:28.320]  能夠領受祂的話語
[00:31:28.320 --> 00:31:30.320]  祂的啟示
[00:31:30.320 --> 00:31:32.320]  祂的律法
[00:31:32.320 --> 00:31:34.320]  我們要開到水深之處
[00:31:34.320 --> 00:31:36.320]  我們要向高處而行
[00:31:36.320 --> 00:31:38.320]  去到峰頂
[00:31:38.320 --> 00:31:40.320]  在那邊經歷神
[00:31:40.320 --> 00:31:42.320]  經歷神
[00:31:42.320 --> 00:31:44.320]  不是我們頭腦知道就算了
[00:31:44.320 --> 00:31:46.320]  從我們的腦到我們的心
[00:31:46.320 --> 00:31:48.320]  這個距離很短
[00:31:48.320 --> 00:31:50.320]  一尺左右
[00:31:50.320 --> 00:31:52.320]  但也是最長的一個距離
[00:31:52.320 --> 00:31:54.320]  你如何將我們所知道的知識
[00:31:54.320 --> 00:31:56.320]  我們所認識的真理
[00:31:56.320 --> 00:31:58.320]  能夠在我們的心
[00:31:58.320 --> 00:32:00.320]  我們的意志那裡
[00:32:00.320 --> 00:32:02.320]  下出一個決心
[00:32:02.320 --> 00:32:04.320]  然後互然在我們的行動
[00:32:04.320 --> 00:32:06.320]  我們的手腳那裡
[00:32:06.320 --> 00:32:08.320]  整個過程
[00:32:08.320 --> 00:32:10.320]  要我們統一起來
[00:32:10.320 --> 00:32:12.320]  將腦所知道的知識
[00:32:12.320 --> 00:32:14.320]  將心所意志的決定
[00:32:14.320 --> 00:32:16.320]  將手腳我們所要做出來的行動
[00:32:16.320 --> 00:32:18.320]  我們要配合
[00:32:18.320 --> 00:32:20.320]  為什麼我們經常
[00:32:20.320 --> 00:32:22.320]  每個星期都要講道
[00:32:22.320 --> 00:32:24.320]  特別是我們
[00:32:24.320 --> 00:32:26.320]  基督教教會
[00:32:26.320 --> 00:32:28.320]  經常要講道
[00:32:28.320 --> 00:32:30.320]  經常要重新提醒我們
[00:32:30.320 --> 00:32:32.320]  很多的訊息
[00:32:32.320 --> 00:32:34.320]  都不是新的訊息
[00:32:34.320 --> 00:32:36.320]  如果你聽到一個新的訊息
[00:32:36.320 --> 00:32:38.320]  一個標旗立意的訊息
[00:32:38.320 --> 00:32:40.320]  你可能還要小心一點
